
[00:00:00.000 --> 00:00:07.000]  感謝讚美主讓我們又能夠再次相聚。
[00:05:23.000 --> 00:05:28.000]  那麼我們求上帝幫助我們,在今天講道的過程中,
[00:05:28.000 --> 00:05:33.000]  聖靈自己在我們生命中動工,來幫助我們看見,
[00:05:33.000 --> 00:05:36.000]  我們在當中可以學到什麼功課。
[00:05:36.000 --> 00:05:44.000]  那麼首先呢,我們要處理的一個問題是,論斷到底是什麼?
[00:05:44.000 --> 00:05:48.000]  這裡我給大家三個選擇啊,我給大家三個選擇。
[00:05:48.000 --> 00:05:51.000]  那麼你們不要論斷人。
[00:05:51.000 --> 00:05:55.000]  第一個選擇是,論斷的意思呢,是下結論。
[00:05:55.000 --> 00:05:59.000]  這是一,就是已經有了結論。
[00:05:59.000 --> 00:06:08.000]  第二,就是做一個評價,把這件事情是怎樣的,好不好,
[00:06:08.000 --> 00:06:10.000]  就做一個評價,分析。
[00:06:10.000 --> 00:06:14.000]  第三呢,是批評人。
[00:06:14.000 --> 00:06:20.000]  就是說這個人怎樣怎樣不好,批評人。
[00:06:20.000 --> 00:06:24.000]  那麼大家會怎麼選擇呢?
[00:06:24.000 --> 00:06:29.000]  你是選擇一,二,還是三呢?
[00:06:29.000 --> 00:06:33.000]  怎麼做決定呢?
[00:06:33.000 --> 00:06:38.000]  基本上呢,讓我告訴大家這個答案啊,
[00:06:38.000 --> 00:06:45.000]  基本上呢,這個答案呢,是在第一,就是論斷人呢,就是我們下結論啊。
[00:06:45.000 --> 00:06:47.000]  下結論。
[00:06:47.000 --> 00:06:51.000]  論斷這個字呢,在原文呢,是creno。
[00:06:51.000 --> 00:06:53.000]  creno。
[00:06:53.000 --> 00:06:55.000]  creno呢,就是to judge。
[00:06:55.000 --> 00:07:02.000]  就是好像一個法官這樣,做了一個判決,有了一個判決。
[00:07:02.000 --> 00:07:06.000]  當然,不用每一件事情都是去到法庭的。
[00:07:06.000 --> 00:07:12.000]  在我們生活中,我們很多時候都是錯了很多事情的法官啊。
[00:07:12.000 --> 00:07:19.000]  我們有了conclusion,我們有了結論,我們下了結論。
[00:07:19.000 --> 00:07:23.000]  所以呢,這個論斷人呢,就是負面的。
[00:07:23.000 --> 00:07:27.000]  他呢,也有包括批評人,但是他是下了一個結論。
[00:07:27.000 --> 00:07:29.000]  下了一個結論。
[00:07:29.000 --> 00:07:33.000]  所以呢,如果我們從另外一段經文,就是
[00:07:33.000 --> 00:07:37.000]  今天我們看的是馬太福音第七章。
[00:07:37.000 --> 00:07:42.000]  那麼,在路加福音第六章呢,其實也有這樣的一段話。
[00:07:42.000 --> 00:07:47.000]  就是說,這些門徒,他們聽過耶穌的教導,
[00:07:47.000 --> 00:07:52.000]  在耶穌定時之駕,死後復活,升天以後,
[00:07:52.000 --> 00:07:56.000]  當他們想要把耶穌的教導記錄下來呢,
[00:07:56.000 --> 00:08:02.000]  聖靈就感動了幾個人,開始把耶穌的生平所做的事情,
[00:08:02.000 --> 00:08:04.000]  他所說過的話記錄下來。
[00:08:04.000 --> 00:08:10.000]  所以他們呢,就按著自己被聖靈感動的印象呢,
[00:08:10.000 --> 00:08:15.000]  也寫了同樣一些事情,不過細節上呢,就有點不一樣。
[00:08:15.000 --> 00:08:21.000]  所以呢,我們就發現這非常有非常好的參考價值。
[00:08:21.000 --> 00:08:24.000]  所以呢,你看到在路加福音呢,他說什麼呢?
[00:08:24.000 --> 00:08:28.000]  你們不要論斷人,就不被論斷。
[00:08:28.000 --> 00:08:32.000]  你們不要定人的罪,就不被定罪。
[00:08:32.000 --> 00:08:37.000]  定罪,基本上這就是法官做的事情,對嗎?
[00:08:37.000 --> 00:08:42.000]  Creno, to judge,我們就是下了結論,定一個人的罪。
[00:08:42.000 --> 00:08:47.000]  那麼,聖經其實要提醒我們什麼呢?
[00:08:47.000 --> 00:08:51.000]  在這裡呢,我們要進一步的思想,
[00:08:51.000 --> 00:08:55.000]  這段經文要帶給我們一些寶貴的功課。
[00:08:55.000 --> 00:09:00.000]  就是,我們相信,我們大家都知道,
[00:09:00.000 --> 00:09:05.000]  每個人都知道要學習的功課就是不要論斷。
[00:09:05.000 --> 00:09:10.000]  不要做那個法官,不要下定論。
[00:09:10.000 --> 00:09:15.000]  那麼,有什麼方法能夠使我們不要隨便論斷人呢?
[00:09:15.000 --> 00:09:20.000]  我們大家都知道,聽道一定要行道。
[00:09:20.000 --> 00:09:26.000]  單單明白聖經講什麼,還不能夠幫助到我們。
[00:09:26.000 --> 00:09:32.000]  我們要知道怎樣做,才能夠幫到我們,對嗎?
[00:09:32.000 --> 00:09:36.000]  那不只如此哦,我們不單要知道怎麼做,
[00:09:36.000 --> 00:09:40.000]  其實呢,越來越多的專家發現,
[00:09:40.000 --> 00:09:46.000]  我們更要知道怎樣想,我們的mindset是什麼。
[00:09:46.000 --> 00:09:52.000]  因為呢,我們的思維模式會影響我們的理解。
[00:09:52.000 --> 00:09:58.000]  如果你覺得這個世界上都是好人,這是你的思維模式,
[00:09:58.000 --> 00:10:03.000]  那你就會有一種的paradigm,有一種的mindset,
[00:10:03.000 --> 00:10:06.000]  來理解每個人的行為。
[00:10:06.000 --> 00:10:10.000]  那如果你覺得這個世界上都是壞人,
[00:10:10.000 --> 00:10:15.000]  那你這個paradigm,你這個mindset,你這個思維模式呢,
[00:10:15.000 --> 00:10:19.000]  就會對每一個人的行為有另外一種的理解。
[00:10:19.000 --> 00:10:22.000]  所以思維模式呢,是影響我們的理解,
[00:10:22.000 --> 00:10:26.000]  而理解呢,就影響我們的行動。
[00:10:26.000 --> 00:10:28.000]  別人叫你做這件事情,
[00:10:28.000 --> 00:10:32.000]  你是按著什麼的思維模式,來理解他的要求,
[00:10:32.000 --> 00:10:35.000]  就決定你要做,還是不要做。
[00:10:35.000 --> 00:10:38.000]  所以呢,從這裡呢,我們發現,
[00:10:38.000 --> 00:10:42.000]  我們學習聖經,我們要了解它的真理是什麼,
[00:10:42.000 --> 00:10:45.000]  但是我們也要了解這個神的話語,
[00:10:45.000 --> 00:10:48.000]  要給我們一個怎麼樣的思維模式,
[00:10:48.000 --> 00:10:53.000]  以致我們能夠理解,我們能夠理解我們生活上的人際關係,
[00:10:53.000 --> 00:10:55.000]  到底是怎麼一回事。
[00:10:55.000 --> 00:10:58.000]  聖經對我們的期望跟要求是什麼,
[00:10:58.000 --> 00:11:01.000]  以致祂期望我們有怎麼樣的行動。
[00:11:01.000 --> 00:11:05.000]  我相信呢,今天上帝要祝福我們什麼呢?
[00:11:05.000 --> 00:11:10.000]  祝福我們有在處理衝突中,七個最重要的功課,
[00:11:10.000 --> 00:11:13.000]  最重要的一些的思維模式。
[00:11:13.000 --> 00:11:15.000]  我們一個一個來看。
[00:11:15.000 --> 00:11:19.000]  那麼,第一呢,就是上帝,
[00:11:19.000 --> 00:11:25.000]  他藉著這段經文,先要讓我們感同身受。
[00:11:25.000 --> 00:11:29.000]  你看,他在這幾節的經文呢,
[00:11:29.000 --> 00:11:35.000]  他第一句話就說,你們不要論斷人,免得你們被論斷。
[00:11:35.000 --> 00:11:39.000]  因為你們怎麼樣論斷人,也必怎麼樣被論斷。
[00:11:39.000 --> 00:11:43.000]  我不知道你是不是跟我一樣,
[00:11:43.000 --> 00:11:47.000]  開始的時候在看到這段經文的時候覺得有點奇怪啊。
[00:11:47.000 --> 00:11:51.000]  這是什麼理由呢,叫我不要論斷人,
[00:11:51.000 --> 00:11:54.000]  叫我不要論斷人,免得我也被論斷。
[00:11:54.000 --> 00:11:57.000]  我不怕被論斷啊,我就是覺得這件事情,
[00:11:57.000 --> 00:12:00.000]  你這樣做不對,我就是要做一個評論,
[00:12:00.000 --> 00:12:04.000]  我就是要做一個定論,我就是要論斷。
[00:12:04.000 --> 00:12:09.000]  為什麼上帝要讓我們去想,免得你們被論斷呢?
[00:12:09.000 --> 00:12:20.000]  其實,上帝是要讓我們換位思考,感同身受,問問自己。
[00:12:20.000 --> 00:12:25.000]  別人在你身上下了一些定論,
[00:12:25.000 --> 00:12:28.000]  說你是一個怎樣怎樣的人,
[00:12:28.000 --> 00:12:30.000]  說你是一個不誠實的人,
[00:12:30.000 --> 00:12:32.000]  說你是一個懶惰的人,
[00:12:32.000 --> 00:12:35.000]  說你是一個驕傲的人,
[00:12:35.000 --> 00:12:38.000]  你有什麼感受?
[00:12:38.000 --> 00:12:41.000]  他已經給你一個定論了,
[00:12:41.000 --> 00:12:43.000]  給你一個標籤了,
[00:12:43.000 --> 00:12:45.000]  你有什麼感受?
[00:12:45.000 --> 00:12:48.000]  你們不要論斷人,免得你們被論斷。
[00:12:48.000 --> 00:12:51.000]  就是說,你用同樣的方法對人,
[00:12:51.000 --> 00:12:54.000]  你會讓別人有用同樣的方法對待你。
[00:12:54.000 --> 00:12:56.000]  雖然不一定會這樣發生,
[00:12:56.000 --> 00:13:01.000]  但是上帝要我們把自己放在對方的處境來思想,
[00:13:01.000 --> 00:13:06.000]  然後你要問自己,我這麼做,神喜悅嗎?
[00:13:06.000 --> 00:13:10.000]  我使對方這麼難受,神喜悅嗎?
[00:13:10.000 --> 00:13:12.000]  這是愛嗎?
[00:13:12.000 --> 00:13:19.000]  所以,我們在學習處理衝突的一個很重要的關鍵,
[00:13:19.000 --> 00:13:21.000]  不是先講理性,
[00:13:21.000 --> 00:13:28.000]  是先了解對方可能有被傷害的感受。
[00:13:28.000 --> 00:13:31.000]  要怎麼樣理解對方有被傷害的感受呢?
[00:13:31.000 --> 00:13:34.000]  就是我們自己也要去換位思考,
[00:13:34.000 --> 00:13:37.000]  去想如果是我,我喜歡嗎?
[00:13:37.000 --> 00:13:39.000]  我會難受嗎?
[00:13:39.000 --> 00:13:43.000]  很多時候我們以為理性主導一切,
[00:13:43.000 --> 00:13:46.000]  但是很多時候人有動力做事情,
[00:13:46.000 --> 00:13:49.000]  是因為他的感受夠強烈,
[00:13:49.000 --> 00:13:51.000]  才去做一些事情。
[00:13:51.000 --> 00:13:55.000]  我一定要去報仇,因為我很生氣。
[00:13:55.000 --> 00:13:57.000]  感受主動了很多東西。
[00:13:57.000 --> 00:14:01.000]  所以,第一件事情,上帝要我們學習的就是,
[00:14:01.000 --> 00:14:05.000]  在我們看見一些我們覺得很不順眼,
[00:14:05.000 --> 00:14:10.000]  覺得很不公平,或者很不對的一些行為的時候,
[00:14:10.000 --> 00:14:16.000]  我們先冷靜一下,我們先想想對方也是人,
[00:14:16.000 --> 00:14:20.000]  是有感受的,我們先冷靜一下,停一停,
[00:14:20.000 --> 00:14:23.000]  學習感同身受。
[00:14:23.000 --> 00:14:26.000]  很多父母在教育孩子的過程,
[00:14:26.000 --> 00:14:30.000]  他發現很多道理講了講了都沒有用,
[00:14:30.000 --> 00:14:33.000]  但是當孩子自己去有那種感受的時候,
[00:14:33.000 --> 00:14:37.000]  他們就真的學會了什麼事情不該做。
[00:14:37.000 --> 00:14:42.000]  那麼第二呢,就是我們要給予憐憫。
[00:14:42.000 --> 00:14:49.000]  第二節呢,也是一節比較令一些弟兄姐妹覺得困惑的,
[00:14:49.000 --> 00:14:52.000]  什麼叫做你們用什麼良器良給人,
[00:14:52.000 --> 00:14:56.000]  也必用什麼良器良給你們呢?
[00:14:56.000 --> 00:14:59.000]  開始就叫你不要論斷人,免得你被論斷。
[00:14:59.000 --> 00:15:01.000]  然後就說你們用什麼良器良給人,
[00:15:01.000 --> 00:15:05.000]  也必用什麼良器良給你們。
[00:15:05.000 --> 00:15:08.000]  什麼是良器呢?突然間在這裡講到良器。
[00:15:08.000 --> 00:15:14.000]  良器基本上就是一個瓶子啊,一個罐頭啊,
[00:15:14.000 --> 00:15:18.000]  一個能夠裝東西的器皿。
[00:15:18.000 --> 00:15:24.000]  在當時候的社會,當然你少了鹽,少了糖,少了什麼,
[00:15:24.000 --> 00:15:30.000]  你基本上就是去鄰居那裡,去要一些稻米啊什麼的。
[00:15:30.000 --> 00:15:33.000]  所以你就拿這個良器出去。
[00:15:33.000 --> 00:15:37.000]  那麼我剛才說了,在另外一卷福音書呢,
[00:15:37.000 --> 00:15:41.000]  讓我們有得比較的時候呢,我們又多了一點線索,
[00:15:41.000 --> 00:15:44.000]  知道這個良器究竟在講什麼。
[00:15:44.000 --> 00:15:49.000]  我們看看這個《路加福音》第六章第37節,
[00:15:49.000 --> 00:15:53.000]  他這裡說,除了他講你們不要論斷人之後呢,
[00:15:53.000 --> 00:15:57.000]  他就說你們要饒恕人,就必蒙饒恕。
[00:15:57.000 --> 00:15:59.000]  然後他說什麼呢?
[00:15:59.000 --> 00:16:04.000]  他說你們要給人,就必有給你們的。
[00:16:04.000 --> 00:16:06.000]  然後這裡是怎麼給呢?
[00:16:06.000 --> 00:16:09.000]  他是用良器來給哦。
[00:16:09.000 --> 00:16:11.000]  你們要給人,就有必給你們的。
[00:16:11.000 --> 00:16:14.000]  你可以想像在一個比較濃根社會,
[00:16:14.000 --> 00:16:19.000]  要跟鄰居去拿一些的米過來,拿這個良器過去。
[00:16:19.000 --> 00:16:23.000]  你要給人,你平時有給人,你去到鄰居家裡,
[00:16:23.000 --> 00:16:28.000]  鄰居記得你上次有給我,他現在有多了,他就給你。
[00:16:28.000 --> 00:16:30.000]  而且他說什麼呢?
[00:16:30.000 --> 00:16:36.000]  因為你們平時有給人呢,現在他是用十足的深斗,連搖帶按。
[00:16:36.000 --> 00:16:40.000]  就是要給你多一點,你怎麼帶這麼小的良器來啊?
[00:16:40.000 --> 00:16:44.000]  我還要把這個米在你的良器裡面搖一搖再按。
[00:16:44.000 --> 00:16:50.000]  上肩下流的倒在你們的懷裡,讓你們抱回家。
[00:16:50.000 --> 00:16:55.000]  然後後面這句話就是,因為你們用什麼良器,
[00:16:55.000 --> 00:16:59.000]  良給人,也必用什麼良器,良給你們。
[00:16:59.000 --> 00:17:03.000]  前面是在講饒恕,必蒙饒恕。
[00:17:03.000 --> 00:17:09.000]  所以路加福音,路加醫生他記得比較詳細,
[00:17:09.000 --> 00:17:14.000]  讓我們知道原來我們感同身受之後呢,
[00:17:14.000 --> 00:17:20.000]  其實我們的心要有一種能夠給予對方憐憫的。
[00:17:20.000 --> 00:17:25.000]  這段經文是讓我們知道,我們看到一個弟兄,一個姐妹,
[00:17:25.000 --> 00:17:28.000]  好像做錯了事情,做得不對的時候,
[00:17:28.000 --> 00:17:35.000]  首先有沒有先感同身受,然後你能不能夠給予憐憫呢?
[00:17:35.000 --> 00:17:39.000]  你有沒有準備好給予憐憫呢?
[00:17:39.000 --> 00:17:47.000]  因為當你有憐憫的時候,很多時候你能夠更了解一下那個情形。
[00:17:47.000 --> 00:17:52.000]  當你的心是硬的,沒有任何的憐憫之心,
[00:17:52.000 --> 00:17:57.000]  你聽不到他的任何的解釋,你聽不到一些細節,
[00:17:57.000 --> 00:18:01.000]  你根本沒有耐心,沒有時間去聽那個解釋。
[00:18:01.000 --> 00:18:08.000]  你有沒有試過在工作的時候,在同事之間起了一些的衝突,
[00:18:08.000 --> 00:18:11.000]  然後很多事情因為很複雜,
[00:18:11.000 --> 00:18:17.000]  然後最後就是你成了那個做壞事的那個人,
[00:18:17.000 --> 00:18:22.000]  大老闆很不開心,那麼結果你是想要去解釋,
[00:18:22.000 --> 00:18:27.000]  可是如果老闆的心是沒有耐心的,比較硬的,
[00:18:27.000 --> 00:18:33.000]  根本沒有給你憐憫,沒有給你時間去解釋,
[00:18:33.000 --> 00:18:36.000]  為什麼會導致這樣的一個情況發生。
[00:18:36.000 --> 00:18:42.000]  所以我們上帝要我們不但是要感同身受,
[00:18:42.000 --> 00:18:46.000]  而且要準備好給憐憫。
[00:18:46.000 --> 00:18:48.000]  為什麼呢?弟兄姊妹。
[00:18:48.000 --> 00:18:53.000]  因為我們的神就是一個滿有憐憫跟慈愛的神。
[00:18:53.000 --> 00:18:57.000]  他對我們就是給我們很多的空間。
[00:18:57.000 --> 00:19:01.000]  第三是什麼呢?
[00:19:01.000 --> 00:19:04.000]  第三是我們要留意盲點。
[00:19:04.000 --> 00:19:09.000]  第三節說,為什麼看見你弟兄眼中有刺,
[00:19:09.000 --> 00:19:12.000]  卻不想自己眼中有良目呢?
[00:19:12.000 --> 00:19:15.000]  那麼第三、第四、第五節是在一起的,
[00:19:15.000 --> 00:19:20.000]  要放在一起來說,但是我們焦點是放在第三節。
[00:19:20.000 --> 00:19:24.000]  第三節就是叫我們要留意我們有盲點。
[00:19:24.000 --> 00:19:26.000]  我很喜歡這個比喻。
[00:19:26.000 --> 00:19:30.000]  在我剛剛認識主之後,我讀到這段經文,
[00:19:30.000 --> 00:19:33.000]  我就覺得這段比喻非常有意思。
[00:19:33.000 --> 00:19:36.000]  因為你可以想像到嗎?
[00:19:36.000 --> 00:19:41.000]  就是你的眼睛啊,你看到對方的眼睛有刺啊,
[00:19:41.000 --> 00:19:44.000]  你看不見自己的眼睛有良目。
[00:19:44.000 --> 00:19:49.000]  非常非常形象,令人印象深刻的一個比喻啊。
[00:19:49.000 --> 00:19:51.000]  耶穌說這個比喻的時候就說,
[00:19:51.000 --> 00:19:57.000]  連對方眼中裡面的眼睛的刺,
[00:19:57.000 --> 00:19:59.000]  我們亞洲人眼睛已經算小了啊,
[00:19:59.000 --> 00:20:02.000]  裡面的刺你都看得見啊,
[00:20:02.000 --> 00:20:07.000]  可是你自己眼中有良目,你竟然都看不見。
[00:20:07.000 --> 00:20:11.000]  這就是盲點啊,就是盲點。
[00:20:11.000 --> 00:20:16.000]  很多時候我們在意見不合,在有衝突的時候,
[00:20:16.000 --> 00:20:22.000]  很多時候,絕大時候,我們都是有很多的盲點的。
[00:20:22.000 --> 00:20:24.000]  你同意嗎?
[00:20:24.000 --> 00:20:27.000]  盲點呢,讓我們只看到事情的一部分。
[00:20:27.000 --> 00:20:34.000]  盲點呢,讓我們好像七個蝦子摸大象的其中一個蝦子一樣,
[00:20:34.000 --> 00:20:36.000]  我們看不到全部。
[00:20:36.000 --> 00:20:40.000]  那麼我們以前當然在學開車,
[00:20:40.000 --> 00:20:44.000]  開車師傅就一直教導我們要注意盲點啦,
[00:20:44.000 --> 00:20:49.000]  因為開車的時候,開車的人看不到自己的座位的後面的那個位置,
[00:20:49.000 --> 00:20:53.000]  如果有電單車經過的時候,你不小心你要轉彎,
[00:20:53.000 --> 00:20:57.000]  就一下子把它撞倒了啊,出事了。
[00:20:57.000 --> 00:20:59.000]  那麼我們要留意盲點,
[00:20:59.000 --> 00:21:05.000]  那麼比如說,如果你是在一個很多很多人的地鐵站裡面,
[00:21:05.000 --> 00:21:09.000]  突然間你就要進門了啊,地鐵來了,車來了,
[00:21:09.000 --> 00:21:13.000]  你要開始進去了,突然間就給一大堆人壓倒了,
[00:21:13.000 --> 00:21:17.000]  你馬上有什麼感覺啊?很生氣對不對?
[00:21:17.000 --> 00:21:21.000]  馬上第一個感覺是很生氣,為什麼你們這麼沒有耐性?
[00:21:21.000 --> 00:21:26.000]  門都來了,你為什麼要這麼急,害得我跌倒了?
[00:21:26.000 --> 00:21:31.000]  結果你站起來看呢,原來在排隊的後面幾行,
[00:21:31.000 --> 00:21:39.000]  有一個人暈倒了,他暈倒了才把前面的人撞跌了。
[00:21:39.000 --> 00:21:44.000]  所以很多時候我們看事情呢,是有盲點。
[00:21:44.000 --> 00:21:48.000]  那麼在這個時候我想邀請弟兄姊妹,
[00:21:48.000 --> 00:21:53.000]  自己想一想你自己現在的情況,或者你最近經歷的事情,
[00:21:53.000 --> 00:21:58.000]  有什麼人或什麼事情令你很不開心嗎?
[00:21:58.000 --> 00:22:01.000]  你看到什麼呢?
[00:22:01.000 --> 00:22:06.000]  你看到的是對方的很多很多的問題嗎?
[00:22:06.000 --> 00:22:09.000]  他說的話嗎?
[00:22:09.000 --> 00:22:13.000]  那麼可能你可以問自己多一個問題就是,
[00:22:13.000 --> 00:22:19.000]  你覺得你可能沒有看到的是什麼呢?
[00:22:19.000 --> 00:22:28.000]  有沒有一些他的苦衷,他自己的盲點,你可能沒有看到呢?
[00:22:28.000 --> 00:22:31.000]  另外你願意的話,你還可以問自己,
[00:22:31.000 --> 00:22:35.000]  你看到你自己可能也有問題嗎?
[00:22:35.000 --> 00:22:39.000]  是不是在整個對話的過程中,
[00:22:39.000 --> 00:22:44.000]  你的第一個反應其實已經是傷害了對方,
[00:22:44.000 --> 00:22:51.000]  以致他有那麼大的一個反應,是超過比例的,不符合比例的反應。
[00:22:51.000 --> 00:22:56.000]  你看到自己可能也有問題嗎?
[00:22:56.000 --> 00:23:01.000]  孩子為什麼不把功課給你簽名呢?
[00:23:01.000 --> 00:23:06.000]  除了他的成績不好以外,是不是平時他一把功課給你簽名,
[00:23:06.000 --> 00:23:13.000]  他得到的就是一大堆的批評,而不是鼓勵呢?
[00:23:13.000 --> 00:23:19.000]  還是孩子很怕看到把功課給你簽名的時候,
[00:23:19.000 --> 00:23:24.000]  你的那個語氣,或者是那個表情呢?
[00:23:24.000 --> 00:23:34.000]  在我讀中學的時候,我不明白我的母親為什麼那麼在意金錢呢?
[00:23:34.000 --> 00:23:44.000]  一些東西稍微買貴了一點,就很緊張,哎呀,亂花錢,又亂花錢。
[00:23:44.000 --> 00:23:54.000]  後來當我慢慢長大了,知道原來家裡其實常常都有經濟的問題,
[00:23:54.000 --> 00:24:05.000]  可是做父母的呢,從來就不讓我們這些孩子們呢,知道家裡的經濟有問題。
[00:24:05.000 --> 00:24:09.000]  盡量我們想要有什麼,都給我們買什麼,
[00:24:09.000 --> 00:24:14.000]  但是我們不能夠為止就說,沒有啦,沒有錢啦,太貴啦。
[00:24:14.000 --> 00:24:22.000]  那大家都知道這個情況不大好,但是不會知道原來情況那麼的糟糕。
[00:24:22.000 --> 00:24:29.000]  所以這些都是盲點,讓我們在處理人際關係的時候,
[00:24:29.000 --> 00:24:36.000]  我們也要學習除了感同身受以外,我們還要真的是有一點憐憫的心,
[00:24:36.000 --> 00:24:42.000]  我們要看看自己,看看自己有什麼事情是沒有看到的嗎?
[00:24:42.000 --> 00:24:46.000]  第四,就是我們要表裡一致。
[00:24:46.000 --> 00:24:49.000]  你看這段經文很有意思,他說:
