
[00:00:00.000 --> 00:00:04.480]  感謝讚美神我們能夠再一次的在主的家裏面聚會,
[00:01:18.760 --> 00:01:23.560]  主啊,我們在這個時候向禰祈求,叫我們的心能夠像一片好土,
[00:01:23.560 --> 00:01:27.440]  叫我們能夠像瑪利亞願意在耶穌的跟前,
[00:01:27.440 --> 00:01:31.800]  心如旁物地,專心一意地來到禰的話語面前,
[00:01:31.800 --> 00:01:35.640]  主啊,我們求禰讓我們的心來領受禰要對我們說的話,
[00:01:35.640 --> 00:01:37.920]  建立禰的教會,榮耀禰的聖明,
[00:01:37.920 --> 00:01:40.120]  禱告奉耶穌基督聖明祈求。
[00:01:40.120 --> 00:01:41.400]  Amen。
[00:01:41.400 --> 00:01:46.200]  我第一次接觸日語門訊是在二十八歲的時候,
[00:01:46.200 --> 00:01:51.840]  第一次接觸日語門訊是在二零一三年,
[00:01:51.840 --> 00:01:58.360]  在朋友邀請我去瑪利拉菲律賓參加一個不是IDMC,
[00:01:58.360 --> 00:02:04.040]  是GDC,Global Discipleship Congress,這樣的一個特會。
[00:02:04.040 --> 00:02:08.320]  那麼去到那裏,我真的是有很多的印證,
[00:02:08.320 --> 00:02:10.520]  這個是一個很長的故事,就不講了。
[00:02:10.520 --> 00:02:13.960]  很多的印證帶領我去到那邊,
[00:02:13.960 --> 00:02:20.160]  我就突然間發現原來這樣的一個門訊的觀念是非常非常的重要,
[00:02:20.160 --> 00:02:22.200]  比我想象中還重要。
[00:02:22.200 --> 00:02:23.920]  我當然知道非常重要,
[00:02:23.920 --> 00:02:28.360]  但是去到那邊之後,就讓我發現比想象中還重要。
[00:02:28.360 --> 00:02:33.040]  今天在美國,在西方,有很多的教會,
[00:02:33.040 --> 00:02:37.600]  很多的人都已經開始不信教,
[00:02:37.600 --> 00:02:41.000]  很多的教會空空蕩蕩的。
[00:02:41.000 --> 00:02:42.440]  原因是什麼呢?
[00:02:42.440 --> 00:02:44.920]  原來有一個牧師總結得很好,
[00:02:44.920 --> 00:02:47.760]  他們沒有做門訊,
[00:02:47.760 --> 00:02:49.960]  沒有按着上帝的方法,
[00:02:49.960 --> 00:02:55.240]  好好地把神的話語傳輸,教導。
[00:02:55.240 --> 00:02:59.440]  當我們沒有意識到神的話語是那個重要的內容,
[00:02:59.440 --> 00:03:02.880]  重要的真理,改變人生命的力量,
[00:03:02.880 --> 00:03:06.440]  當我們把教會只變成一個活動的場所,
[00:03:06.440 --> 00:03:11.000]  有很多好玩的東西,有很多溫馨的活動節目,
[00:03:11.000 --> 00:03:13.440]  如果我們只是停留在這裏的時候,
[00:03:13.440 --> 00:03:15.360]  我們會漸漸地發現,
[00:03:15.360 --> 00:03:20.320]  我們的人會因着其他更有吸引力的東西而流失。
[00:03:20.320 --> 00:03:22.120]  因爲生命要改變,
[00:03:22.120 --> 00:03:25.800]  我們才知道教會的意義是何等的重要。
[00:03:25.800 --> 00:03:30.200]  因爲教會在地球上來彰顯上帝的旨意,
[00:03:30.200 --> 00:03:32.240]  來拯救人的生命。
[00:03:32.240 --> 00:03:34.400]  如果沒有好的門徒,
[00:03:34.400 --> 00:03:37.320]  一個教會不是一個健全的教會。
[00:03:37.320 --> 00:03:43.880]  所以我們要問的不是在這個教會里面有多少個基督徒,
[00:03:43.880 --> 00:03:49.640]  我們要問的是在這個教會里面有怎樣的基督徒。
[00:03:49.640 --> 00:03:52.800]  有怎樣的基督徒,這個是最重要的。
[00:03:52.800 --> 00:03:54.440]  當我們問完了這個問題之後,
[00:03:54.440 --> 00:03:56.480]  我們要問自己的是,
[00:03:56.480 --> 00:04:00.360]  那我們作爲教會,我們可以做什麼,
[00:04:00.360 --> 00:04:05.240]  以致我們能夠有愛主的門徒在這個教會里面。
[00:04:05.240 --> 00:04:09.160]  因此,日益門訓這個課題就非常非常的重要。
[00:04:09.160 --> 00:04:11.640]  我在想今天跟大家分享,
[00:04:11.640 --> 00:04:16.800]  我希望你能夠看到你是上帝的計劃的一部分。
[00:04:16.800 --> 00:04:20.360]  上帝在你的生命裏面肯定有那美好的計劃,
[00:04:20.360 --> 00:04:24.320]  沒有你,我們這個家庭就好像少了一塊。
[00:04:24.320 --> 00:04:27.120]  因爲我常說,你們能到達之處,
[00:04:27.120 --> 00:04:30.040]  不是我們傳到仁慕者能夠去的地方。
[00:04:30.040 --> 00:04:34.120]  比如說你的某些親戚,是我們沒有機會接觸的,
[00:04:34.120 --> 00:04:37.280]  我們根本都沒有機會跟他們建立關係,
[00:04:37.280 --> 00:04:39.280]  更何況要談什麼傳福音給他們,
[00:04:39.280 --> 00:04:41.600]  拯救他們的靈魂呢?
[00:04:41.600 --> 00:04:44.040]  但是你就不一樣,你是有機會,
[00:04:44.040 --> 00:04:46.840]  上帝給你機會去接觸你的同學,
[00:04:46.840 --> 00:04:49.920]  你的同事,跟你的親友。
[00:04:49.920 --> 00:04:53.480]  所以,在上帝的大愛裏面,
[00:04:53.480 --> 00:04:57.320]  我們每一個人都是一個很重要的一分子。
[00:04:57.320 --> 00:05:01.800]  因此,我們要了解上帝在今天教會的心意,
[00:05:01.800 --> 00:05:05.120]  到底是要怎樣建立一個門徒。
[00:05:05.120 --> 00:05:06.720]  那麼我們今天來看,
[00:05:06.720 --> 00:05:10.560]  我們要看到,如果你有參加洗禮班,
[00:05:10.560 --> 00:05:14.280]  然後你要面談,我們有個洗禮面談,
[00:05:14.280 --> 00:05:17.640]  其中一個題目就是這個問題了。
[00:05:17.640 --> 00:05:24.080]  你認爲什麼是基督徒?
[00:05:24.080 --> 00:05:27.600]  如果我問你,你會怎麼回答這個問題?
[00:05:27.600 --> 00:05:29.360]  什麼叫基督徒呢?
[00:05:29.360 --> 00:05:30.720]  其實不要講到那麼複雜,
[00:05:30.720 --> 00:05:33.760]  我們先把這個中文字拆開,
[00:05:33.760 --> 00:05:37.160]  我們中文字的功能就是能夠合併在一起,
[00:05:37.160 --> 00:05:39.360]  但是你一拆開,你就更理解了。
[00:05:39.360 --> 00:05:41.360]  基督徒很簡單,
[00:05:41.360 --> 00:05:44.560]  基本上就是基督的門徒。
[00:05:44.560 --> 00:05:47.560]  對不對?基督的門徒。
[00:05:47.560 --> 00:05:53.200]  雖然很簡單,但是這裏告訴我們是誰的門徒?
[00:05:53.200 --> 00:05:55.920]  是誰的門徒?是基督。
[00:05:55.920 --> 00:06:02.360]  那位至高無上,掌管一切的基督,
[00:06:02.360 --> 00:06:05.000]  我們是他的門徒。
[00:06:05.000 --> 00:06:11.840]  我們再看,門徒,英文就是disciple。
[00:06:11.840 --> 00:06:15.120]  我不知道,可能你對英文字敏感的話,
[00:06:15.120 --> 00:06:22.400]  你很快就會知道disciple就是discipline的字根,對嗎?
[00:06:22.400 --> 00:06:27.160]  所以一個真正的門徒,你要有一些discipline,
[00:06:27.160 --> 00:06:31.640]  你要有一些紀律,清靜神的紀律,
[00:06:31.640 --> 00:06:33.640]  如何看聖經的紀律,
[00:06:33.640 --> 00:06:37.720]  如何跟人家活出愛的紀律,都要有。
[00:06:37.720 --> 00:06:41.920]  基督的門徒就是disciple of Christ。
[00:06:41.920 --> 00:06:47.160]  在這裏,我們也從另外一個觀念能夠看,
[00:06:47.160 --> 00:06:50.840]  基督就是老師,master,
[00:06:50.840 --> 00:06:53.600]  我們就是門徒,student。
[00:06:53.600 --> 00:06:57.040]  希望你成了基督徒之後,你開始有這個觀念了。
[00:06:57.040 --> 00:07:00.040]  我們有位主,是我們要學習的。
[00:07:00.040 --> 00:07:03.880]  所以當有一天,你不是在學習的時候,
[00:07:03.880 --> 00:07:07.640]  你要開始懷疑了,我在做什麼?
[00:07:07.640 --> 00:07:09.640]  換句話說,從另外一個角度來說就是,
[00:07:09.640 --> 00:07:12.400]  你要問自己,你今天在學什麼?
[00:07:12.400 --> 00:07:14.920]  你這個星期在學什麼?
[00:07:14.920 --> 00:07:17.880]  在基督裏,你在學他什麼?
[00:07:17.880 --> 00:07:21.480]  有些人說,我在學改掉我的壞脾氣。
[00:07:21.480 --> 00:07:23.480]  對了,對了。
[00:07:23.480 --> 00:07:26.720]  你會再問,what would Jesus do?
[00:07:26.720 --> 00:07:29.920]  如果是耶穌在這個情況,他會做什麼?
[00:07:29.920 --> 00:07:31.800]  你會問這些問題,
[00:07:31.800 --> 00:07:37.760]  你就是一個在學習基督的門徒了。
[00:07:37.760 --> 00:07:39.240]  我們再看一下,
[00:07:39.240 --> 00:07:43.920]  我再跟大家分享一下,我這個大學的兄長,
[00:07:43.920 --> 00:07:47.280]  他是第一個帶我去短宣的人。
[00:07:47.280 --> 00:07:51.600]  這張照片呢,我去網上找到,
[00:07:51.600 --> 00:07:54.720]  他就是我去第一個短宣的地方。
[00:07:54.720 --> 00:07:57.360]  應該沒有人會猜到是在哪裏,
[00:07:57.360 --> 00:07:59.520]  這照片太普通了。
[00:07:59.520 --> 00:08:04.240]  基本上呢,他就是泰國北部,
[00:08:04.240 --> 00:08:07.240]  不是清邁,是青萊,
[00:08:07.240 --> 00:08:09.960]  青萊的一個山區。
[00:08:09.960 --> 00:08:11.880]  我在大學信了主,
[00:08:11.880 --> 00:08:15.280]  然後很快的就認識一位兄長。
[00:08:15.280 --> 00:08:17.960]  他就帶我去短宣,
[00:08:17.960 --> 00:08:21.840]  帶我跟着他的教會的短宣隊去短宣。
[00:08:21.840 --> 00:08:23.360]  他很關心我。
[00:08:23.360 --> 00:08:25.520]  我現在回想過來,我發現,
[00:08:25.520 --> 00:08:29.960]  原來當時他就把我當門徒這樣來訓練,
[00:08:29.960 --> 00:08:32.960]  來到我的宿舍找我禱告,
[00:08:32.960 --> 00:08:34.720]  跟我一起看聖經。
[00:08:34.720 --> 00:08:37.320]  然後當時我已經很驚訝了,
[00:08:37.320 --> 00:08:39.080]  這個大學生的時候,
[00:08:39.080 --> 00:08:41.640]  大學一年級就認識一個兄長,
[00:08:41.640 --> 00:08:46.000]  他當時也很年輕嘛,對吧?
[00:08:46.000 --> 00:08:49.560]  他已經讀了聖經十遍了。
[00:08:49.560 --> 00:08:53.200]  我就很佩服他,很欽佩他,
[00:08:53.200 --> 00:08:55.160]  那麼他就帶我去這個短宣。
[00:08:55.160 --> 00:08:56.760]  在這個短宣的時候,
[00:08:56.760 --> 00:08:58.800]  去到那邊我很感動,
[00:08:58.800 --> 00:09:02.600]  看到那山區很平靜,很樸素。
[00:09:02.600 --> 00:09:06.400]  然後傳道人,是一個60歲的傳道人,
[00:09:06.400 --> 00:09:07.760]  很健壯,
[00:09:07.760 --> 00:09:12.240]  因爲他常常要扛一袋一袋的米上山,
[00:09:12.240 --> 00:09:17.240]  給整村的人,他住家那邊的人,教會那邊。
[00:09:17.240 --> 00:09:21.920]  早上起來,六點鐘,他就已經在教堂裏面了。
[00:09:21.920 --> 00:09:26.280]  六點鐘,有人已經來到那邊做靈脩。
[00:09:26.280 --> 00:09:28.560]  他拿起聖經講道,
[00:09:28.560 --> 00:09:32.280]  只是拿着一本聖經打開就可以講了。
[00:09:32.280 --> 00:09:36.040]  我看到他在聖經裏面有好多他靈脩寫下來的字,
[00:09:36.040 --> 00:09:37.680]  印象非常深刻。
[00:09:37.680 --> 00:09:39.240]  到了星期天,
[00:09:39.240 --> 00:09:42.440]  我的印象更加的深刻,更加的感動了。
[00:09:42.440 --> 00:09:43.840]  到了星期天,
[00:09:43.840 --> 00:09:47.200]  大家都從四處來崇拜。
[00:09:47.200 --> 00:09:49.600]  然後,原來有些家庭,
[00:09:49.600 --> 00:09:51.400]  媽媽帶着孩子,
[00:09:51.400 --> 00:09:53.880]  爸爸跟在後面陪着老人家,
[00:09:53.880 --> 00:09:57.120]  走了四個小時的山路,
[00:09:57.120 --> 00:09:59.120]  來參加崇拜。
[00:09:59.120 --> 00:10:01.440]  風雨不改,
[00:10:01.440 --> 00:10:05.920]  因爲他們知道誰是他們的主。
[00:10:05.920 --> 00:10:09.840]  今天我們去參加崇拜,
[00:10:09.840 --> 00:10:13.920]  有沒有這樣的尾聲呢?
[00:10:13.920 --> 00:10:18.040]  我們提早半個小時,是不是已經很辛苦呢?
[00:10:18.040 --> 00:10:19.680]  要這麼早起牀。
[00:10:19.680 --> 00:10:23.640]  但是那個第一次我去短宣就看到他們是
[00:10:23.640 --> 00:10:27.880]  一家一家的,四個小時走山路,
[00:10:27.880 --> 00:10:29.680]  經過了幾個山。
[00:10:29.680 --> 00:10:32.360]  我是新加坡人嘛,沒有山嘛。
[00:10:32.360 --> 00:10:35.480]  我唯一懂的山就是那些保留下來給我們
[00:10:35.480 --> 00:10:38.920]  軍訓的時候去爬的山,
[00:10:38.920 --> 00:10:39.840]  很辛苦。
[00:10:39.840 --> 00:10:41.640]  所以我知道什麼叫山路辛苦,
[00:10:41.640 --> 00:10:45.360]  但是我聽到他們四個小時的山路,
[00:10:45.360 --> 00:10:47.440]  我知道多麼辛苦。
[00:10:47.440 --> 00:10:50.120]  崇拜後,大家一起喫愛宴,
[00:10:50.120 --> 00:10:52.640]  所以我們今天有愛宴。
[00:10:52.640 --> 00:10:53.880]  來到那邊星期天,
[00:10:53.880 --> 00:10:56.520]  大鍋小鍋的喫了愛宴,
[00:10:56.520 --> 00:10:58.200]  彼此祝福之後,
[00:10:58.200 --> 00:11:01.480]  又走四個小時回家了。
[00:11:01.480 --> 00:11:05.680]  工與不改的這樣的參加崇拜的原因是什麼?
[00:11:05.680 --> 00:11:09.920]  對主的愛,真正的門徒。
[00:11:09.920 --> 00:11:12.280]  主耶穌說,當我們有很多的時候,
[00:11:12.280 --> 00:11:16.760]  有時候我們很難去跟隨主。
[00:11:16.760 --> 00:11:18.920]  當我們比較缺乏的時候,
[00:11:18.920 --> 00:11:21.880]  當主是我們的唯一的時候,
[00:11:21.880 --> 00:11:24.720]  我們就緊緊的跟隨。
[00:11:24.720 --> 00:11:26.760]  主耶穌教導我們這個功課,
[00:11:26.760 --> 00:11:30.720]  不是要我們放棄一切的東西,
[00:11:30.720 --> 00:11:31.880]  而是要我們知道,
[00:11:31.880 --> 00:11:35.640]  這些東西不應該成爲我們跟祂的攔阻。
[00:11:35.640 --> 00:11:38.240]  所以約翰威斯里講得很好,
[00:11:38.240 --> 00:11:39.480]  John Wesley,
[00:11:39.480 --> 00:11:41.600]  the founder of Methodist Church,
[00:11:41.600 --> 00:11:44.640]  威利公會的創辦人,
[00:11:44.640 --> 00:11:46.760]  他說什麼呢?
[00:11:46.760 --> 00:11:49.040]  他說,
[00:11:49.040 --> 00:11:52.800]  Earn as you can,
[00:11:52.800 --> 00:11:56.080]  Save as you can,
[00:11:56.080 --> 00:12:00.320]  and Give as you can。
[00:12:00.320 --> 00:12:02.760]  你可以儘量的按着上帝的恩賜,
[00:12:02.760 --> 00:12:05.520]  儘量的去賺取,
[00:12:05.520 --> 00:12:07.520]  儘量的儲蓄,
[00:12:07.520 --> 00:12:10.960]  儘量的去分享。
[00:12:10.960 --> 00:12:12.920]  我們從上帝得到的祝福,
[00:12:12.920 --> 00:12:17.840]  不應該成爲我們生命的攔阻。
[00:12:17.840 --> 00:12:20.600]  我們應該把這祝福以感恩的心來看,
[00:12:20.600 --> 00:12:23.720]  主啊,你是主,我是管家,
[00:12:23.720 --> 00:12:25.560]  我可以怎麼用?
[00:12:25.560 --> 00:12:29.120]  然後這個弟兄他在那邊,
[00:12:29.120 --> 00:12:32.840]  我看着他怎麼樣帶茶經在山上,
[00:12:32.840 --> 00:12:35.640]  然後有一次他讓我學習去帶茶經,
[00:12:35.640 --> 00:12:37.240]  我很感激他。
[00:12:37.240 --> 00:12:40.720]  他在有一次我帶了茶經之後,
[00:12:40.720 --> 00:12:42.760]  把我帶回去房裏,
[00:12:42.760 --> 00:12:45.320]  糾正了我的錯誤。
[00:12:45.320 --> 00:12:46.640]  我非常感激他,
[00:12:46.640 --> 00:12:49.280]  因爲那個功課我畢生難忘。
[00:12:49.280 --> 00:12:53.880]  而且這弟兄是在私底下把我帶回去房間,
[00:12:53.880 --> 00:12:55.400]  告訴我,
[00:12:55.400 --> 00:12:57.680]  不是當場。
[00:12:57.680 --> 00:12:59.160]  充滿着愛心跟智慧,
[00:12:59.160 --> 00:13:02.520]  因爲他看了聖經超過十遍了,
[00:13:02.520 --> 00:13:04.280]  真心跟水主的。
[00:13:04.280 --> 00:13:06.120]  他跟我說,
[00:13:06.120 --> 00:13:09.000]  這段經文的解釋不是這樣子的。
[00:13:09.000 --> 00:13:11.640]  他說,當我們帶茶經的時候,
[00:13:11.640 --> 00:13:14.800]  遇到不明白的地方的時候,
[00:13:14.800 --> 00:13:19.600]  不要強迫自己來給答案,
[00:13:19.600 --> 00:13:26.320]  要對神的真理、神的話語有那樣的敬畏、敬重。
[00:13:26.320 --> 00:13:28.120]  那個功課給我畢生難忘。
[00:13:28.120 --> 00:13:31.560]  所以我讀神學、我讀聖經、我教聖經,
[00:13:31.560 --> 00:13:35.960]  我講到我沒有忘記這個功課。
[00:13:35.960 --> 00:13:40.880]  只講我知道是真的,對的。
[00:13:40.880 --> 00:13:44.520]  他是成了栽培我的人,
[00:13:44.520 --> 00:13:46.280]  我成了他的門徒。
[00:13:46.280 --> 00:13:51.400]  瑞易門訓就是我們有沒有看見上帝要我們
[00:13:51.400 --> 00:13:55.280]  不斷地將神的話語跟別人分享,
[00:13:55.280 --> 00:14:00.520]  以致不幸地能夠因爲你的教導他變成信了,
[00:14:00.520 --> 00:14:03.520]  幸地因着你的影響、你的教導,
[00:14:03.520 --> 00:14:08.080]  變得更信得更好、更愛主,
[00:14:08.080 --> 00:14:12.640]  以至神的名、人人尊神的名爲聖。
[00:14:12.640 --> 00:14:15.960]  我們再看耶穌怎麼說關於門徒?
[00:14:15.960 --> 00:14:19.160]  耶穌說過什麼話是跟門徒有關的呢?
[00:14:19.160 --> 00:14:21.280]  大家能夠想到什麼嗎?
[00:14:21.280 --> 00:14:23.000]  我們看一下。
[00:14:23.000 --> 00:14:26.720]  耶穌說,他對信他的猶太人說,
[00:14:26.720 --> 00:14:29.720]  你們若常常遵守我的道,
[00:14:29.720 --> 00:14:32.000]  就真是我的門徒。
[00:14:32.000 --> 00:14:35.200]  你們若能常常遵守我的道,
[00:14:35.200 --> 00:14:37.440]  就真是我們的門徒。
[00:14:37.440 --> 00:14:39.640]  千萬不要跟人家說,
[00:14:39.640 --> 00:14:42.440]  信耶穌,信耶穌,什麼都不用做啦,
[00:14:42.440 --> 00:14:44.320]  你信耶穌就好了,
[00:14:44.320 --> 00:14:47.560]  就來到教會就好了。
[00:14:47.560 --> 00:14:49.240]  這不是耶穌說的,
[00:14:49.240 --> 00:14:53.040]  耶穌說,信了我,若常常遵守我的道,
[00:14:53.040 --> 00:14:54.960]  就真是我的門徒。
[00:14:54.960 --> 00:14:57.280]  你們必曉得真理,
[00:14:57.280 --> 00:15:01.360]  真理必教你們得自由。
[00:15:01.360 --> 00:15:04.480]  有些人很難饒恕人,
[00:15:04.480 --> 00:15:07.240]  但是來到教會聽到一篇講道之後,
[00:15:07.240 --> 00:15:11.440]  發現原來饒恕人是那麼重要的,
[00:15:11.440 --> 00:15:13.720]  是能放過自己,
[00:15:13.720 --> 00:15:18.280]  是完完全全地明白神有多麼愛我們。
[00:15:18.280 --> 00:15:19.960]  他如果願意去遵行的話,
[00:15:19.960 --> 00:15:23.480]  他去饒恕,他發現自己自由了,
[00:15:23.480 --> 00:15:27.960]  我不再被這個痛苦捆綁着我的記憶,
[00:15:27.960 --> 00:15:30.680]  早上也想,睡覺之前也想,
[00:15:30.680 --> 00:15:34.360]  睡不着,因爲不斷地想。
[00:15:34.360 --> 00:15:37.640]  一饒恕之後,我自由了,不再想了,
[00:15:37.640 --> 00:15:41.360]  這個人原來以前傷害了我,
[00:15:41.360 --> 00:15:43.840]  不需要在這二十年繼續地傷害我,
[00:15:43.840 --> 00:15:45.080]  每一天再傷害我,
[00:15:45.080 --> 00:15:49.400]  因爲我把他放在我的記憶中,讓他傷害我。
[00:15:49.400 --> 00:15:51.920]  真理使你得自由,
[00:15:51.920 --> 00:15:54.240]  如果你願意去遵行的話。
[00:15:54.240 --> 00:15:56.360]  我們常常跟弟兄姐妹說,
[00:15:56.360 --> 00:16:03.040]  真理不能夠使人家成長,
[00:16:03.040 --> 00:16:08.760]  因爲只有行出來的真理才能夠使人家成長。
[00:16:08.760 --> 00:16:11.000]  你只是聽頭腦的知識,
[00:16:11.000 --> 00:16:15.760]  你學得很精彩,很豐富,還能夠跟別人講,沒有用。
[00:16:15.760 --> 00:16:18.960]  你要測試自己是不是能夠已經擁有真理,
[00:16:18.960 --> 00:16:22.280]  你去做,你去活出來,
[00:16:22.280 --> 00:16:25.440]  你就知道自己有沒有得到,得着的真理。
[00:16:25.440 --> 00:16:26.600]  耶穌怎麼說呢?
[00:16:26.600 --> 00:16:30.520]  耶穌還說,你們若藏在我裏面,
[00:16:30.520 --> 00:16:34.800]  我的話也藏在你們裏面。
[00:16:34.800 --> 00:16:37.080]  我們跟主的關係很奇妙啊,
[00:16:37.080 --> 00:16:42.200]  你藏在他裏面,他的話就藏在你裏面。
[00:16:42.200 --> 00:16:46.800]  那些喜歡每天早上起來禱告的弟兄姐妹,
[00:16:46.800 --> 00:16:51.600]  你會常常發現,神的話語一直來到你的思想,
[00:16:51.600 --> 00:16:54.440]  一直來到你的心。
[00:16:54.440 --> 00:16:56.920]  你們所願意的祈求就給你們成就,
[00:16:56.920 --> 00:17:01.600]  你們多結果子,我父就因此得榮耀。
[00:17:01.600 --> 00:17:07.200]  禱告,上帝應允,你就多結果子。
[00:17:07.200 --> 00:17:09.680]  這果子是可以使人家得救,
[00:17:09.680 --> 00:17:14.560]  也是可以你活出那種榮美,聖靈的果子。
[00:17:14.560 --> 00:17:18.640]  有溫柔,有智慧,有愛心,
[00:17:18.640 --> 00:17:20.640]  活出那種聖命的果子,
[00:17:20.640 --> 00:17:25.440]  這樣的人是很容易使人家得救的。
[00:17:25.440 --> 00:17:30.960]  有些基督徒說,怎麼整天好像很難傳福音,
[00:17:30.960 --> 00:17:34.560]  然後別人很坦白的就跟他說,
[00:17:34.560 --> 00:17:40.360]  如果我是你的朋友,我看到你,我都不相信耶穌。
[00:17:40.360 --> 00:17:45.120]  所以基本上,我們要多結果子,聖命的果子。
[00:17:45.120 --> 00:17:49.320]  我們的父就因你的榮耀,你們就是我的門徒了。
[00:17:49.320 --> 00:17:52.240]  耶穌這麼說,關於門徒。
[00:17:52.240 --> 00:17:53.760]  耶穌又怎麼說呢?
[00:17:53.760 --> 00:17:57.240]  耶穌還說,我賜給你們一條新的命令,
[00:17:57.240 --> 00:17:59.440]  乃是要叫你們彼此相愛。
[00:17:59.440 --> 00:18:01.960]  誒,你說,彼此相愛,
[00:18:01.960 --> 00:18:06.480]  這不是猶太人一早就有的命令嗎?
[00:18:06.480 --> 00:18:13.200]  歷位紀第十九章第十八節說你們要愛人如己。
[00:18:13.200 --> 00:18:16.760]  歷位紀第十九章第十八節都已經講了。
[00:18:16.760 --> 00:18:19.800]  那爲什麼說是新命令呢?
[00:18:19.800 --> 00:18:27.160]  因爲耶穌說,我怎樣愛你們,你們也要怎樣相愛。
[00:18:27.160 --> 00:18:28.960]  這就是新命令。
[00:18:28.960 --> 00:18:35.240]  這新命令是,耶穌作爲榜樣,無條件的犧牲的愛。
[00:18:35.240 --> 00:18:39.080]  我是這樣的愛,你們蹲下來爲你們洗腳。
[00:18:39.080 --> 00:18:42.800]  那樣的福祉的愛,你們就如此彼此相愛。
[00:18:42.800 --> 00:18:45.400]  你們若有這樣的彼此相愛的心,
[00:18:45.400 --> 00:18:51.000]  衆人就因此認出你們是我的門徒了。
[00:18:51.000 --> 00:18:55.800]  我很感謝神,我們國語區的弟兄姐妹。
[00:18:55.800 --> 00:18:59.520]  星期五我們剛剛過了一個元宵節的感恩聚餐。
[00:18:59.520 --> 00:19:01.440]  很多人在當中對不對?
[00:19:01.440 --> 00:19:10.000]  開心嗎?感動嗎?非常感動,非常開心。
[00:19:10.000 --> 00:19:15.200]  因爲我聽很多人站出來分享的時候,
[00:19:15.200 --> 00:19:22.720]  我突然間覺得,這好像是夢幻,是real。
[00:19:22.720 --> 00:19:27.000]  我們在一個講廣東話的社會里面,
[00:19:27.000 --> 00:19:32.480]  一個又一個出來講普通話的弟兄姐妹,
[00:19:32.480 --> 00:19:35.160]  來自各鄉各省。
[00:19:35.160 --> 00:19:39.720]  我們暢所欲言地講上帝在我們生命中的美好。
[00:19:39.720 --> 00:19:43.400]  當然也不要忘了有美食。
[00:19:43.400 --> 00:19:49.960]  有沒有人喫到上海鮑魚燒雞紅燒肉?
[00:19:49.960 --> 00:19:54.640]  有沒有人喫到上海的烤麩,福建的紅燒肉,
[00:19:54.640 --> 00:19:57.600]  新加坡的咖喱餃?
[00:19:57.600 --> 00:20:02.240]  哇,我不是要讓你們肚子餓。
[00:20:02.240 --> 00:20:07.840]  我是要讓你們看到背後有多少的愛心。
[00:20:07.840 --> 00:20:11.360]  在家裏準備,多少的時間,
[00:20:11.360 --> 00:20:17.560]  在之前就要想定多少人喫,準備的夠不夠?
[00:20:17.560 --> 00:20:23.520]  要怎麼樣使它還新鮮,要拿來敬宗,
[00:20:23.520 --> 00:20:30.120]  讓每個弟兄姐妹喫得開心,過一個飽飽的元宵節。
[00:20:30.120 --> 00:20:34.920]  如果你只看到這裏,我希望你能看到背後的愛,
[00:20:34.920 --> 00:20:36.600]  彼此相愛的心。
[00:20:36.600 --> 00:20:42.640]  有各樣的恩賜的人,就用各樣的恩賜建立基督的羣體。
[00:20:42.640 --> 00:20:46.440]  當你還有那些還沒信主的親友,
[00:20:46.440 --> 00:20:49.080]  當他知道有這個羣體的時候,
