
[00:00:00.000 --> 00:00:02.000]  (陳) 各位兄姊妹晚安
[00:04:48.000 --> 00:04:51.000]  延伸到地上的僕人那裡
[00:04:51.000 --> 00:04:55.000]  第五節接著有聲音從寶座出來說
[00:04:55.000 --> 00:04:58.000]  上帝的重僕人凡敬畏他
[00:04:58.000 --> 00:05:03.000]  無論大小都要敬拜讚美我們的上帝
[00:05:03.000 --> 00:05:05.000]  如果第五節是一個轉接句的時候
[00:05:05.000 --> 00:05:07.000]  即是你說黐在上面也可以
[00:05:07.000 --> 00:05:09.000]  你說屬於下面也可以
[00:05:09.000 --> 00:05:12.000]  總之整段經文的重點只有一個
[00:05:12.000 --> 00:05:14.000]  你們記住這個重點就可以了
[00:05:14.000 --> 00:05:17.000]  重點就是上帝的重僕人
[00:05:17.000 --> 00:05:21.000]  包括天使、二十四位長老、四活物
[00:05:21.000 --> 00:05:24.000]  天上的聖徒和地上的眾信徒
[00:05:24.000 --> 00:05:29.000]  無論大小都要來讚美上帝
[00:05:29.000 --> 00:05:32.000]  這段經文是講僕人的重讚
[00:05:32.000 --> 00:05:35.000]  為什麼我們作為上帝的僕人
[00:05:35.000 --> 00:05:37.000]  要去敬拜、去重讚他呢?
[00:05:37.000 --> 00:05:41.000]  這十節經文就給了兩個原因
[00:05:41.000 --> 00:05:42.000]  我們先看第一個原因
[00:05:42.000 --> 00:05:45.000]  記載在第一到第四節
[00:05:45.000 --> 00:05:48.000]  此後我聽見好像有一大群人
[00:05:48.000 --> 00:05:50.000]  在天上大聲說:哈利路亞
[00:05:50.000 --> 00:05:54.000]  救恩榮耀權能都歸於我們的上帝
[00:05:54.000 --> 00:05:56.000]  他的判斷又真實又公義
[00:05:56.000 --> 00:05:59.000]  因他判斷了那個大淫婦
[00:05:59.000 --> 00:06:01.000]  他用淫行敗壞了世界
[00:06:01.000 --> 00:06:03.000]  上帝為他的僕人伸冤
[00:06:03.000 --> 00:06:06.000]  向淫婦討留僕人血的罪
[00:06:06.000 --> 00:06:09.000]  他們又一次說:哈利路亞
[00:06:09.000 --> 00:06:11.000]  燒淫婦的煙往上無
[00:06:11.000 --> 00:06:13.000]  直到永永遠遠
[00:06:13.000 --> 00:06:14.000]  第四節
[00:06:14.000 --> 00:06:16.000]  那二十四位長老和四活物
[00:06:16.000 --> 00:06:19.000]  就俯伏敬拜坐在寶座上的上帝說
[00:06:19.000 --> 00:06:22.000]  阿們 哈利路亞
[00:06:22.000 --> 00:06:24.000]  上半部分一到四節
[00:06:24.000 --> 00:06:25.000]  就告訴我們
[00:06:25.000 --> 00:06:27.000]  作為僕人要讚美上帝
[00:06:27.000 --> 00:06:29.000]  要重讚上帝的一個原因
[00:06:29.000 --> 00:06:30.000]  那個原因是什麼呢?
[00:06:30.000 --> 00:06:37.000]  就是我們知道並且經歷了上帝的拯救
[00:06:37.000 --> 00:06:39.000]  十九章一節下半節
[00:06:39.000 --> 00:06:41.000]  那裡說了三個上帝的屬性
[00:06:41.000 --> 00:06:45.000]  說到關於救恩榮耀和權能
[00:06:45.000 --> 00:06:49.000]  救恩榮耀權能都屬乎我們的上帝
[00:06:49.000 --> 00:06:50.000]  大家看不看到
[00:06:50.000 --> 00:06:52.000]  排在第一個位置是什麼?
[00:06:52.000 --> 00:06:53.000]  是救恩
[00:06:53.000 --> 00:06:55.000]  救恩是放在第一個位置
[00:06:55.000 --> 00:07:01.000]  強調我們這位上帝是施行拯救的上帝
[00:07:01.000 --> 00:07:03.000]  上帝是今在昔後
[00:07:03.000 --> 00:07:05.000]  以後永在的全能者
[00:07:05.000 --> 00:07:07.000]  他是創造主
[00:07:07.000 --> 00:07:08.000]  通過上帝的創造
[00:07:08.000 --> 00:07:10.000]  我們能夠看到他的榮耀
[00:07:10.000 --> 00:07:12.000]  看到他的權能
[00:07:12.000 --> 00:07:14.000]  羅馬書一章二十節保羅
[00:07:14.000 --> 00:07:16.000]  很肯定地說
[00:07:16.000 --> 00:07:19.000]  我們可以通過他所創造的天地
[00:07:19.000 --> 00:07:22.000]  來看到上帝的永能和神聖
[00:07:22.000 --> 00:07:25.000]  雖然我們眼不能夠見到
[00:07:25.000 --> 00:07:27.000]  但是藉著所造之物
[00:07:27.000 --> 00:07:29.000]  就可以叫人看到
[00:07:29.000 --> 00:07:31.000]  叫人無可推諉
[00:07:31.000 --> 00:07:33.000]  上帝是那位創造主
[00:07:33.000 --> 00:07:34.000]  通過他的創造
[00:07:34.000 --> 00:07:36.000]  我們可以看到他的權能
[00:07:36.000 --> 00:07:38.000]  看到他的榮耀
[00:07:38.000 --> 00:07:41.000]  不過這裡第十九章一到四節的重點
[00:07:41.000 --> 00:07:43.000]  不是說創造
[00:07:43.000 --> 00:07:44.000]  這裡說的是什麼?
[00:07:44.000 --> 00:07:46.000]  是拯救
[00:07:46.000 --> 00:07:47.000]  上帝是創造主
[00:07:47.000 --> 00:07:50.000]  同時他也是救贖主
[00:07:50.000 --> 00:07:52.000]  救贖說給我們聽什麼?
[00:07:52.000 --> 00:07:54.000]  救贖說給我們聽
[00:07:54.000 --> 00:07:56.000]  上帝不是只是創造這個世界出來
[00:07:56.000 --> 00:07:58.000]  然後什麼都不管
[00:07:58.000 --> 00:08:00.000]  然後任由這個世界
[00:08:00.000 --> 00:08:02.000]  按照各樣自然的規律
[00:08:02.000 --> 00:08:05.000]  來發展去運作
[00:08:05.000 --> 00:08:08.000]  如果上帝只是創造這個世界
[00:08:08.000 --> 00:08:10.000]  什麼都不管
[00:08:10.000 --> 00:08:12.000]  這樣的上帝
[00:08:12.000 --> 00:08:15.000]  值不值得人去敬拜和讚美呢?
[00:08:15.000 --> 00:08:17.000]  不是很值得吧?
[00:08:17.000 --> 00:08:19.000]  就好像一對父母
[00:08:19.000 --> 00:08:20.000]  將子女生了出來
[00:08:20.000 --> 00:08:22.000]  然後什麼都不管
[00:08:22.000 --> 00:08:23.000]  任由他死活
[00:08:23.000 --> 00:08:24.000]  這樣的父母
[00:08:24.000 --> 00:08:25.000]  值不值得人去稱讚?
[00:08:25.000 --> 00:08:27.000]  不值得吧?
[00:08:27.000 --> 00:08:29.000]  只是有創造沒有救贖
[00:08:29.000 --> 00:08:30.000]  這位上帝
[00:08:30.000 --> 00:08:33.000]  不是值得人去稱讚去讚美
[00:08:33.000 --> 00:08:35.000]  上帝是創造主
[00:08:35.000 --> 00:08:36.000]  他的權能
[00:08:36.000 --> 00:08:38.000]  是可以通過創造
[00:08:38.000 --> 00:08:39.000]  讓人去知道
[00:08:39.000 --> 00:08:41.000]  不過更加重要
[00:08:41.000 --> 00:08:43.000]  上帝同時間也是一位救贖主
[00:08:43.000 --> 00:08:45.000]  他創造了天地萬物
[00:08:45.000 --> 00:08:50.000]  同時也看到我們世人的各樣的痛苦
[00:08:50.000 --> 00:08:51.000]  他允許了
[00:08:51.000 --> 00:08:53.000]  要將贖去的人
[00:08:53.000 --> 00:08:56.000]  帶領到他真正的安息裡面
[00:08:56.000 --> 00:08:59.000]  救贖是那個重要的地方
[00:08:59.000 --> 00:09:01.000]  救贖是那個主題
[00:09:01.000 --> 00:09:02.000]  救贖告訴我們
[00:09:02.000 --> 00:09:04.000]  上帝會眷顧我們
[00:09:04.000 --> 00:09:07.000]  上帝看到我們的困難
[00:09:07.000 --> 00:09:08.000]  上帝會看到我們的需要
[00:09:08.000 --> 00:09:10.000]  上帝會施行拯救
[00:09:10.000 --> 00:09:15.000]  除了有眷顧有幫忙那一邊
[00:09:15.000 --> 00:09:19.000]  其實救贖也有公義彰顯的含義
[00:09:19.000 --> 00:09:20.000]  第二節提到
[00:09:20.000 --> 00:09:23.000]  他的判斷又真實又公義
[00:09:23.000 --> 00:09:25.000]  他的判斷大淫婦
[00:09:25.000 --> 00:09:29.000]  向淫婦追討流人血的罪
[00:09:29.000 --> 00:09:31.000]  救贖說的是上帝眷顧我們
[00:09:31.000 --> 00:09:37.000]  同時也是彰顯他公平公正的審判時刻
[00:09:37.000 --> 00:09:39.000]  去到這個世界結束的時候
[00:09:39.000 --> 00:09:45.000]  所有東西都會有平反有新冤
[00:09:45.000 --> 00:09:47.000]  弟兄姊妹一套電影
[00:09:47.000 --> 00:09:50.000]  如果去到最後沒有平反沒有新冤
[00:09:50.000 --> 00:09:52.000]  好不好看
[00:09:52.000 --> 00:09:55.000]  我很多年前看過一套韓劇
[00:09:55.000 --> 00:09:56.000]  不知道大家有沒有看過
[00:09:56.000 --> 00:09:59.000]  這套韓劇叫做Iris
[00:09:59.000 --> 00:10:02.000]  中文翻譯叫做特務情人
[00:10:02.000 --> 00:10:04.000]  這套戲其實講一個特務
[00:10:04.000 --> 00:10:06.000]  他多麼能打又多麼帥
[00:10:06.000 --> 00:10:09.000]  這個特務因為被人陷害
[00:10:09.000 --> 00:10:13.000]  結果黑白兩道的人都要追殺他
[00:10:13.000 --> 00:10:16.000]  本來他完成了一個任務之後
[00:10:16.000 --> 00:10:20.000]  就可以和一個他真的很愛的人結婚
[00:10:20.000 --> 00:10:22.000]  誰不知因為被人陷害的緣故
[00:10:22.000 --> 00:10:23.000]  他要執包袱逃跑
[00:10:23.000 --> 00:10:26.000]  他要四處躲避
[00:10:26.000 --> 00:10:29.000]  這套劇集有20集
[00:10:29.000 --> 00:10:33.000]  頭19集都拍得很精彩很刺激
[00:10:33.000 --> 00:10:36.000]  我和太太師母每晚都追
[00:10:36.000 --> 00:10:38.000]  有時追到一兩點
[00:10:38.000 --> 00:10:40.000]  真的很好看很刺激
[00:10:40.000 --> 00:10:42.000]  好像Netflix都有
[00:10:42.000 --> 00:10:46.000]  後來經過一番追查之後
[00:10:46.000 --> 00:10:51.000]  終於發現幕後黑手原來是他自己的上司
[00:10:51.000 --> 00:10:54.000]  好像講了那套故事
[00:10:54.000 --> 00:10:55.000]  劇透了
[00:10:55.000 --> 00:10:59.000]  這套Iris其實拍了很久
[00:10:59.000 --> 00:11:02.000]  我和師母看完之後就很開心
[00:11:02.000 --> 00:11:06.000]  那個壞人終於找到出來
[00:11:06.000 --> 00:11:07.000]  平反了
[00:11:07.000 --> 00:11:09.000]  那晚就很興奮
[00:11:09.000 --> 00:11:11.000]  到第20集最後一集
[00:11:11.000 --> 00:11:13.000]  我們帶著興奮的心情
[00:11:13.000 --> 00:11:14.000]  應該是怎樣
[00:11:14.000 --> 00:11:15.000]  有情人終成眷屬
[00:11:15.000 --> 00:11:16.000]  應該是吧
[00:11:16.000 --> 00:11:17.000]  本來可以結婚的
[00:11:17.000 --> 00:11:19.000]  誰不知被人陷害就結不了婚
[00:11:19.000 --> 00:11:20.000]  最後一切都平反了
[00:11:20.000 --> 00:11:21.000]  是不是可以結婚
[00:11:21.000 --> 00:11:23.000]  誰不知到最後的時候
[00:11:23.000 --> 00:11:25.000]  那個主角特務
[00:11:25.000 --> 00:11:27.000]  開著車在海邊
[00:11:27.000 --> 00:11:29.000]  竟然一槍被人打死了
[00:11:29.000 --> 00:11:35.000]  那時候我生氣到差點把電視機打爆
[00:11:35.000 --> 00:11:37.000]  你明不明
[00:11:37.000 --> 00:11:38.000]  得不到平反
[00:11:38.000 --> 00:11:39.000]  公義得不到平反
[00:11:39.000 --> 00:11:40.000]  19集那麼精彩
[00:11:40.000 --> 00:11:42.000]  找到一個大壞蛋出來
[00:11:42.000 --> 00:11:44.000]  是不是應該有情人終成眷屬
[00:11:44.000 --> 00:11:47.000]  誰不知一槍打死了
[00:11:47.000 --> 00:11:48.000]  有沒有搞錯
[00:11:48.000 --> 00:11:51.000]  19集他怎樣槍林彈雨都被一個
[00:11:51.000 --> 00:11:53.000]  為什麼最後一集一槍打死了
[00:11:53.000 --> 00:11:55.000]  很不開心
[00:11:55.000 --> 00:11:56.000]  很煩躁
[00:11:56.000 --> 00:11:58.000]  那晚真的睡不著
[00:11:58.000 --> 00:11:59.000]  弟兄姊妹
[00:11:59.000 --> 00:12:01.000]  為什麼人會憤怒
[00:12:01.000 --> 00:12:02.000]  為什麼人會憤怒
[00:12:02.000 --> 00:12:04.000]  因為不公義的事情
[00:12:04.000 --> 00:12:08.000]  最終得不到公正的審判
[00:12:08.000 --> 00:12:13.000]  為什麼上帝的僕人會唱Hallelujah
[00:12:13.000 --> 00:12:14.000]  會讚美上帝
[00:12:14.000 --> 00:12:19.000]  因為他們知道義人最終會有好的下場
[00:12:19.000 --> 00:12:21.000]  義人最後不會衰收尾
[00:12:21.000 --> 00:12:23.000]  上帝是創造主
[00:12:23.000 --> 00:12:25.000]  但同時間他也是救贖主
[00:12:25.000 --> 00:12:28.000]  他的判斷是真實是公義
[00:12:28.000 --> 00:12:32.000]  我們每個人都經歷過上帝的憐憫體恤
[00:12:32.000 --> 00:12:35.000]  但是我們同時間也相信知道
[00:12:35.000 --> 00:12:38.000]  上帝不會什麼都不管
[00:12:38.000 --> 00:12:39.000]  上帝看得到的
[00:12:39.000 --> 00:12:40.000]  上帝知道的
[00:12:40.000 --> 00:12:41.000]  沒錯
[00:12:41.000 --> 00:12:42.000]  在現在這一刻
[00:12:42.000 --> 00:12:47.000]  我們未必見到所有的事情都有圓滿的結局
[00:12:47.000 --> 00:12:49.000]  但是我們肯定
[00:12:49.000 --> 00:12:54.000]  最終上帝都會施行拯救和審判
[00:12:54.000 --> 00:12:57.000]  即使有些事情現在發生了
[00:12:57.000 --> 00:12:59.000]  看來好像很滅絕人性
[00:12:59.000 --> 00:13:01.000]  很顛倒是非
[00:13:01.000 --> 00:13:04.000]  但是我們相信上帝在
[00:13:04.000 --> 00:13:08.000]  我們相信上帝的救恩榮耀權能
[00:13:08.000 --> 00:13:09.000]  去到最後那一天
[00:13:09.000 --> 00:13:11.000]  就會完全顯出來
[00:13:11.000 --> 00:13:12.000]  去到最後
[00:13:12.000 --> 00:13:15.000]  上帝真實有公義的判斷
[00:13:15.000 --> 00:13:17.000]  要完全彰顯
[00:13:17.000 --> 00:13:19.000]  我們不是黑心
[00:13:19.000 --> 00:13:21.000]  我們不是想見到不信主的人死
[00:13:21.000 --> 00:13:26.000]  不過我們想看到世界最終有一個完美的結局
[00:13:26.000 --> 00:13:29.000]  上帝為他的僕人平反身冤
[00:13:29.000 --> 00:13:30.000]  對不對
[00:13:30.000 --> 00:13:35.000]  第一到第四節說到天上敬拜的一幕
[00:13:35.000 --> 00:13:37.000]  這一幕預告
[00:13:37.000 --> 00:13:38.000]  告訴我們
[00:13:38.000 --> 00:13:43.000]  上帝最終會將那些的敗壞邪惡的勢力
[00:13:43.000 --> 00:13:45.000]  徹底來剷除
[00:13:45.000 --> 00:13:48.000]  到最後上帝要伸張正義
[00:13:48.000 --> 00:13:50.000]  撥亂反正
[00:13:50.000 --> 00:13:51.000]  為了這個原因
[00:13:51.000 --> 00:13:54.000]  今天我們聚集在這裡去敬拜上帝
[00:13:54.000 --> 00:13:55.000]  頂姐妹
[00:13:55.000 --> 00:13:58.000]  每一個禮拜的敬拜
[00:13:58.000 --> 00:13:59.000]  都是一個感恩
[00:13:59.000 --> 00:14:01.000]  同時間也是一個宣告
[00:14:01.000 --> 00:14:04.000]  感恩因為我們實實在在
[00:14:04.000 --> 00:14:07.000]  經歷到上帝的幫助和拯救
[00:14:07.000 --> 00:14:11.000]  宣告是因為每一次我們在這裡聚集崇拜
[00:14:11.000 --> 00:14:12.000]  都是一個預演
[00:14:12.000 --> 00:14:13.000]  一個rehearsal
[00:14:13.000 --> 00:14:15.000]  告訴這個世界聽
[00:14:15.000 --> 00:14:17.000]  上帝的救恩榮耀權能
[00:14:17.000 --> 00:14:19.000]  最終是會實現
[00:14:19.000 --> 00:14:20.000]  而這個實現
[00:14:20.000 --> 00:14:22.000]  首先在我們這一班的
[00:14:22.000 --> 00:14:24.000]  就是僕人的上面
[00:14:24.000 --> 00:14:27.000]  得到初步的彰顯
[00:14:27.000 --> 00:14:30.000]  教會是一個經歷上帝拯救的地方
[00:14:30.000 --> 00:14:33.000]  教會是一個撥亂反正的地方
[00:14:33.000 --> 00:14:35.000]  當世界見到
[00:14:35.000 --> 00:14:38.000]  所有的事情在教會裡面得到撥亂反正
[00:14:38.000 --> 00:14:41.000]  他們就會對世界的將來有希望
[00:14:41.000 --> 00:14:43.000]  知道世界的終結
[00:14:43.000 --> 00:14:44.000]  不是黑暗
[00:14:44.000 --> 00:14:45.000]  不是毀滅
[00:14:45.000 --> 00:14:47.000]  是上帝最終的得勝
[00:14:47.000 --> 00:14:49.000]  教會的存在
[00:14:49.000 --> 00:14:50.000]  是一個rehearsal
[00:14:50.000 --> 00:14:52.000]  是一個去到將來
[00:14:52.000 --> 00:14:56.000]  所有的事情得到平反的一個預演
[00:14:56.000 --> 00:14:58.000]  為此我們一班
[00:14:58.000 --> 00:15:00.000]  信耶穌基督的人
[00:15:00.000 --> 00:15:02.000]  每一個禮拜我們都會聚集
[00:15:02.000 --> 00:15:03.000]  在這裡來去
[00:15:03.000 --> 00:15:05.000]  頌讚敬拜上帝
[00:15:05.000 --> 00:15:07.000]  這個是第一個原因
[00:15:07.000 --> 00:15:10.000]  第二個原因之所以我們要在這裡去
[00:15:10.000 --> 00:15:12.000]  敬拜上帝去頌讚上帝
[00:15:12.000 --> 00:15:14.000]  是因為我們是
[00:15:14.000 --> 00:15:17.000]  新郎的新婦
[00:15:17.000 --> 00:15:19.000]  第六到第十節
[00:15:19.000 --> 00:15:22.000]  我聽見好像一大群人的聲音
[00:15:22.000 --> 00:15:24.000]  像中水的聲音
[00:15:24.000 --> 00:15:26.000]  像大雷的聲音說
[00:15:26.000 --> 00:15:27.000]  Hallelujah
[00:15:27.000 --> 00:15:29.000]  因為主我們的上帝全能者
[00:15:29.000 --> 00:15:30.000]  作王了
[00:15:30.000 --> 00:15:32.000]  我們要歡喜快樂
[00:15:32.000 --> 00:15:33.000]  將榮耀歸給他
[00:15:33.000 --> 00:15:36.000]  因為羔羊的婚期到了
[00:15:36.000 --> 00:15:38.000]  他的新娘也自己預備好了
[00:15:38.000 --> 00:15:42.000]  她蒙恩德穿明亮潔白的細麻衣
[00:15:42.000 --> 00:15:46.000]  這個細麻衣就是聖徒們的義行
[00:15:46.000 --> 00:15:47.000]  天使對我說
[00:15:47.000 --> 00:15:48.000]  你要寫下來
[00:15:48.000 --> 00:15:52.000]  凡被邀請赴羔羊婚宴的人有福了
[00:15:52.000 --> 00:15:53.000]  他又對我說
[00:15:53.000 --> 00:15:55.000]  這些都是上帝真實的話
[00:15:55.000 --> 00:15:58.000]  我就俯伏在他腳前要拜他
[00:15:58.000 --> 00:16:00.000]  他對我說
[00:16:00.000 --> 00:16:01.000]  千萬不可
[00:16:01.000 --> 00:16:06.000]  我和你以及那些為耶穌作見證的弟兄同事僕人
[00:16:06.000 --> 00:16:08.000]  你要敬拜上帝
[00:16:08.000 --> 00:16:10.000]  因為那些為耶穌作見證的人
[00:16:10.000 --> 00:16:12.000]  有預言的靈
[00:16:12.000 --> 00:16:14.000]  這裡說了第二個原因
[00:16:14.000 --> 00:16:18.000]  為什麼僕人要去敬拜去頌讚上帝
[00:16:18.000 --> 00:16:20.000]  這裡換了另一個圖畫
[00:16:20.000 --> 00:16:24.000]  上面說的上帝是又真實又公義
[00:16:24.000 --> 00:16:28.000]  令我們想起的是一個法庭審判的圖畫
[00:16:28.000 --> 00:16:33.000]  這裡就轉了一個結婚一個婚禮的場景
[00:16:33.000 --> 00:16:34.000]  弟兄姊妹
[00:16:34.000 --> 00:16:37.000]  婚禮就絕對不是說審判的地方
[00:16:37.000 --> 00:16:39.000]  有沒有參加過一個婚禮
[00:16:39.000 --> 00:16:43.000]  主持人對新人好像審判的口吻去說話
[00:16:43.000 --> 00:16:45.000]  你們有沒有什麼要伸冤的
[00:16:45.000 --> 00:16:47.000]  不會這樣說話的
[00:16:47.000 --> 00:16:52.000]  婚禮和審判和法庭是完全不同的圖畫
[00:16:52.000 --> 00:16:54.000]  婚禮說什麼
[00:16:54.000 --> 00:16:56.000]  婚禮說開心
[00:16:56.000 --> 00:16:58.000]  婚禮說彼此相愛
[00:16:58.000 --> 00:16:59.000]  說承諾
[00:16:59.000 --> 00:17:00.000]  說毁身
[00:17:00.000 --> 00:17:01.000]  說專一
[00:17:01.000 --> 00:17:04.000]  說同生共死
[00:17:04.000 --> 00:17:06.000]  結了婚的弟兄姊妹
[00:17:06.000 --> 00:17:09.000]  還記不記得婚禮的台詞
[00:17:09.000 --> 00:17:11.000]  那個誓詞是怎麼說的
[00:17:11.000 --> 00:17:13.000]  有沒有印象
[00:17:13.000 --> 00:17:15.000]  我願對你承諾
[00:17:15.000 --> 00:17:17.000]  從今天開始
[00:17:17.000 --> 00:17:19.000]  無論是順境或者逆境
[00:17:19.000 --> 00:17:21.000]  富有或者貧窮
[00:17:21.000 --> 00:17:23.000]  健康或者疾病
[00:17:23.000 --> 00:17:25.000]  我將會永遠愛你
[00:17:25.000 --> 00:17:28.000]  珍惜你直到地老天長
[00:17:28.000 --> 00:17:33.000]  我承諾將對你永遠忠誠
[00:17:33.000 --> 00:17:34.000]  大家有沒有印象
[00:17:34.000 --> 00:17:35.000]  結了婚的弟兄姊妹
[00:17:35.000 --> 00:17:39.000]  有沒有夫婦今天回來崇拜
[00:17:39.000 --> 00:17:40.000]  一起坐的
[00:17:40.000 --> 00:17:41.000]  有吧
[00:17:41.000 --> 00:17:42.000]  對隔壁那個說
[00:17:42.000 --> 00:17:44.000]  不用說完整段
[00:17:44.000 --> 00:17:45.000]  對隔壁那個說
[00:17:45.000 --> 00:17:48.000]  我承諾將會對你永遠忠誠
[00:17:48.000 --> 00:17:49.000]  說一次
