
[00:00:00.000 --> 00:00:03.500]  各位大眼睫毛 早晨
[00:01:40.700 --> 00:01:44.300]  然後祭司才進入回望
[00:01:44.300 --> 00:01:46.100]  燈台的火被點著之後
[00:01:46.100 --> 00:01:51.100]  聖經告訴我們要永遠都點著
[00:01:51.100 --> 00:01:52.700]  港澳堂崇拜完了
[00:01:52.700 --> 00:01:55.700]  四堂崇拜之後這裡的燈就熄滅了
[00:01:55.700 --> 00:01:57.300]  但在回望裏面不是
[00:01:57.300 --> 00:01:59.100]  不是祭司進去之前才點
[00:01:59.100 --> 00:02:00.100]  沒有得省的
[00:02:00.100 --> 00:02:02.900]  一點就要永遠來點下去
[00:02:02.900 --> 00:02:05.100]  不能夠讓它熄滅
[00:02:05.100 --> 00:02:07.300]  利美的二十四章第二第三節告訴我們
[00:02:07.300 --> 00:02:09.300]  這個這麼重要的職責
[00:02:09.300 --> 00:02:11.300]  是由大祭司負責
[00:02:11.300 --> 00:02:13.700]  他每天都要看看油夠不夠
[00:02:13.700 --> 00:02:17.700]  讓這盞燈不會熄滅
[00:02:17.700 --> 00:02:19.500]  而桌子當中的陳設餅
[00:02:19.500 --> 00:02:22.100]  亦都要由祭司定期更換
[00:02:22.100 --> 00:02:25.100]  相信是一個星期換一次
[00:02:25.100 --> 00:02:27.900]  而這陳設餅只有祭司可以吃
[00:02:27.900 --> 00:02:30.900]  我想七天之後會否好吃呢
[00:02:30.900 --> 00:02:32.500]  不知道
[00:02:32.500 --> 00:02:33.500]  不過聖經裏面告訴我們
[00:02:33.500 --> 00:02:34.300]  還有人吃過的
[00:02:34.300 --> 00:02:35.300]  記得是誰嗎
[00:02:35.300 --> 00:02:36.500]  大衛
[00:02:36.500 --> 00:02:38.700]  但如果按聖經這裏說
[00:02:38.700 --> 00:02:39.900]  即是在聖經的教導裏面
[00:02:39.900 --> 00:02:42.100]  只是祭司吃的
[00:02:42.100 --> 00:02:44.500]  當回望一切的器皿完成啟用禮之後
[00:02:44.500 --> 00:02:46.500]  回望就可以用了
[00:02:46.500 --> 00:02:49.700]  不過硬件預備好了
[00:02:49.700 --> 00:02:52.300]  軟件都是不能怠慢
[00:02:52.300 --> 00:02:54.500]  所以接著就是利美人進入
[00:02:54.500 --> 00:03:01.300]  預備承擔服事職責的潔淨儀式
[00:03:01.300 --> 00:03:03.300]  利美人是十二支派之一
[00:03:03.300 --> 00:03:05.700]  大神將他們分別出來
[00:03:05.700 --> 00:03:09.300]  代替以色列人當中的長子
[00:03:09.300 --> 00:03:11.300]  在民俗的第三章十一到十三節
[00:03:11.300 --> 00:03:12.100]  是這樣記載
[00:03:12.100 --> 00:03:14.500]  「吩咐摩西雪漢
[00:03:14.500 --> 00:03:17.700]  我從以色列人中選了利美人
[00:03:17.700 --> 00:03:21.900]  代替以色列人中所有投胎的長子
[00:03:21.900 --> 00:03:23.300]  利美人要歸我
[00:03:23.300 --> 00:03:25.700]  因為凡投生的是我的
[00:03:25.700 --> 00:03:28.700]  我在埃及地擊殺所有投生的那日
[00:03:28.700 --> 00:03:31.300]  就把以色列中所有投生的
[00:03:31.300 --> 00:03:33.500]  無論是人或牲畜
[00:03:33.500 --> 00:03:35.900]  都分別遺姓歸我
[00:03:35.900 --> 00:03:37.900]  他們定要屬我
[00:03:37.900 --> 00:03:39.500]  我是耶和華」
[00:03:39.500 --> 00:03:41.300]  我想大家記得
[00:03:41.300 --> 00:03:43.100]  所有以色列的家庭
[00:03:43.100 --> 00:03:45.500]  門眉門框抹了血之後
[00:03:45.500 --> 00:03:47.700]  奪命的天使就越過去
[00:03:47.700 --> 00:03:50.700]  以至這些以色列房屋裏面的長子無被殺
[00:03:50.700 --> 00:03:54.500]  但神說以後這些長子是屬於我的
[00:03:54.500 --> 00:03:57.500]  對於這一班被分別出來服侍他的人
[00:03:57.500 --> 00:03:59.500]  在進入會幕之先
[00:03:59.500 --> 00:04:02.500]  神說他們要先進行一個潔淨的禮儀
[00:04:02.500 --> 00:04:04.300]  這個禮儀的目的
[00:04:04.300 --> 00:04:10.100]  是要將利美人從世界當中分別出來獻給神
[00:04:10.100 --> 00:04:13.700]  所以神說你要從以色列人中選出利美人來潔淨他們
[00:04:13.700 --> 00:04:14.900]  我們知道入到迦南地
[00:04:14.900 --> 00:04:17.500]  神說利美人沒有地沒有田
[00:04:17.500 --> 00:04:18.900]  沒有屬於他們的財產
[00:04:18.900 --> 00:04:22.300]  因為他們是被選召出來服侍神的人
[00:04:22.300 --> 00:04:25.300]  其他的人就會將他們的奉獻
[00:04:25.300 --> 00:04:27.300]  奉獻到會幕或聖殿的時候
[00:04:27.300 --> 00:04:28.900]  這班利美人就從當中
[00:04:28.900 --> 00:04:35.900]  從他們的侍奉裏面得到他們的公認
[00:04:35.900 --> 00:04:39.100]  我們知道利美原本是以色列十二個支派之一
[00:04:39.100 --> 00:04:43.500]  大神吩咐他們將這班人分別出來
[00:04:43.500 --> 00:04:48.700]  幫助祭司亞倫和他的兒子在會幕面前
[00:04:48.700 --> 00:04:54.300]  執行任務辦理帳目的事
[00:04:54.300 --> 00:04:58.700]  神很清楚地說出他揀選利美人的原因
[00:04:58.700 --> 00:04:59.700]  這裏是重覆說的
[00:04:59.700 --> 00:05:01.700]  正如第三章我們見到的
[00:05:01.700 --> 00:05:02.700]  但在第八章這裏
[00:05:02.700 --> 00:05:04.500]  神再說一次在十六到十九節
[00:05:04.500 --> 00:05:08.300]  因為他們是從以色列人當中傳言獻給我的
[00:05:08.300 --> 00:05:12.700]  我選他們歸我代替以色列人中所有投胎的長子
[00:05:12.700 --> 00:05:14.700]  因為以色列人中凡投生的
[00:05:14.700 --> 00:05:17.700]  無論是人或牲畜都是我的
[00:05:17.700 --> 00:05:20.300]  我在埃及地擊殺所有投生的那一天
[00:05:20.300 --> 00:05:23.100]  已經將他們分別為姓歸我
[00:05:23.100 --> 00:05:26.900]  我選利美人代替以色列人中所有投生的
[00:05:26.900 --> 00:05:34.300]  我從以色列人中將利美人給亞倫和他的兒子作為賞賜
[00:05:34.300 --> 00:05:37.500]  在會幕中為以色列人侍奉
[00:05:37.500 --> 00:05:39.700]  又為以色列人贖罪
[00:05:39.700 --> 00:05:44.300]  免得以色列人因埃及聖所而遭受災禍
[00:05:44.300 --> 00:05:46.100]  這段經文長一些
[00:05:46.100 --> 00:05:47.300]  也講多了一點
[00:05:47.300 --> 00:05:48.300]  第三章就說
[00:05:48.300 --> 00:05:50.700]  神說我選擇以色列人出來
[00:05:50.700 --> 00:05:53.300]  是代替所有以色列人當中的長子
[00:05:53.300 --> 00:05:54.700]  然後這裏他就說
[00:05:54.700 --> 00:05:59.100]  我將這班人賞賜給亞倫和他的兒子
[00:05:59.100 --> 00:06:00.700]  在會幕當中來服侍
[00:06:00.700 --> 00:06:04.900]  並且為以色列人贖罪
[00:06:04.900 --> 00:06:08.500]  免得以色列人因埃及聖所而遭受災禍
[00:06:10.500 --> 00:06:12.700]  利美人蒙神所召
[00:06:12.700 --> 00:06:16.700]  代替以色列的長子在會幕當中做服侍的工作
[00:06:16.700 --> 00:06:19.300]  不過他們受職的儀式和祭司不同
[00:06:19.300 --> 00:06:21.700]  祭司要承受聖職
[00:06:21.700 --> 00:06:23.500]  就要接受高立
[00:06:23.500 --> 00:06:27.900]  聖經說他們要分別為聖來服侍神
[00:06:27.900 --> 00:06:31.100]  但利美人只需要經過一個潔淨的儀式
[00:06:31.100 --> 00:06:36.500]  將自己從以色列民當中分別出來歸給神就可以了
[00:06:36.500 --> 00:06:40.100]  再代替以色列人當中所有的長子
[00:06:40.100 --> 00:06:44.700]  聖經說要用他們的侍奉來為全民贖罪
[00:06:44.700 --> 00:06:47.500]  民俗在第八章十九節這樣說
[00:06:47.500 --> 00:06:50.500]  要用他們的侍奉來為全民贖罪
[00:06:50.500 --> 00:06:54.500]  儀式之後摩西就將他們交給亞倫和其他的祭司
[00:06:54.500 --> 00:06:57.500]  使他們一生都在會幕當中來服侍
[00:06:57.500 --> 00:06:59.300]  直至年日滿足
[00:06:59.300 --> 00:07:01.100]  去到五十歲就可以退休
[00:07:01.100 --> 00:07:02.900]  可能我們看到這裏就很開心了
[00:07:02.900 --> 00:07:07.500]  我們先計算一下我到五十歲應該退休什麼都不用做了
[00:07:07.500 --> 00:07:10.100]  繞著手等其他弟兄姊妹來服侍我
[00:07:10.100 --> 00:07:12.300]  一會兒我們看看是不是這樣
[00:07:12.300 --> 00:07:13.300]  可能有人會問
[00:07:13.300 --> 00:07:16.700]  既然祭司和利美人都是在會幕當中服侍的群體
[00:07:16.700 --> 00:07:19.100]  他們之間有什麼不同呢?
[00:07:19.100 --> 00:07:20.500]  如果我們仔細看
[00:07:20.500 --> 00:07:23.100]  只有祭司可以接近祭壇
[00:07:23.100 --> 00:07:24.100]  能夠獻祭
[00:07:24.100 --> 00:07:25.500]  利美人不可以
[00:07:25.500 --> 00:07:28.700]  他們只可以在會幕當中做輔助祭司的角色
[00:07:28.700 --> 00:07:33.500]  辦理裏面各樣非祭祀性的事務
[00:07:33.500 --> 00:07:35.300]  所以文素記三章第八節說
[00:07:35.300 --> 00:07:37.900]  他們要看守會幕一切的器具
[00:07:37.900 --> 00:07:41.300]  為以色列人執行任務辦理帳幕的事項
[00:07:41.300 --> 00:07:43.500]  如果我們一路看回之前的經文
[00:07:43.500 --> 00:07:46.300]  我們知道所有利美人做什麼的
[00:07:46.300 --> 00:07:47.900]  拆台拆燈
[00:07:47.900 --> 00:07:49.700]  都很像我們的托姆
[00:07:49.700 --> 00:07:53.300]  搬東西、抬東西、收拾好東西
[00:07:53.300 --> 00:07:55.100]  這個是他們要做的
[00:07:55.100 --> 00:07:57.300]  從文素記八章五到十五節
[00:07:57.300 --> 00:08:02.300]  我們見到利美人要經歷這個潔淨的儀式有幾部分
[00:08:02.300 --> 00:08:04.500]  第一個是潔淨之禮
[00:08:04.500 --> 00:08:05.500]  又說吩咐摩西說
[00:08:05.500 --> 00:08:09.300]  你要從以色列中選出利美人來潔淨他們
[00:08:09.300 --> 00:08:11.300]  你要這樣做來潔淨他們
[00:08:11.300 --> 00:08:14.500]  要用潔淨的水澆在他們身上
[00:08:14.500 --> 00:08:18.300]  又叫他們用剃刀剃刮全身
[00:08:18.300 --> 00:08:20.700]  洗淨衣服潔淨自己
[00:08:20.700 --> 00:08:22.900]  幸好現在的按林牧師不是這樣的人
[00:08:22.900 --> 00:08:25.500]  不然就剃光頭髮了
[00:08:25.500 --> 00:08:27.700]  但當時是有這樣的要求
[00:08:27.700 --> 00:08:29.300]  這個潔淨之禮有兩部分
[00:08:29.300 --> 00:08:32.500]  第一就是潔淨的水澆在身上
[00:08:32.500 --> 00:08:35.900]  然後自己用剃刀剃刮全身
[00:08:35.900 --> 00:08:39.500]  又洗乾淨衣服
[00:08:39.500 --> 00:08:40.900]  這裡的潔淨之水
[00:08:40.900 --> 00:08:45.500]  在新漢語的日本翻譯為贖罪的水
[00:08:45.500 --> 00:08:47.300]  也是以色列人
[00:08:47.300 --> 00:08:51.100]  當他們要行潔淨祭的時候所用的
[00:08:51.100 --> 00:08:54.300]  裡面加了紅武牛灰的除污水
[00:08:54.300 --> 00:08:56.500]  在文宿的十九章有九節你會看的
[00:08:56.500 --> 00:09:00.900]  就是那些水裡面加了紅武牛燒出來的灰
[00:09:00.900 --> 00:09:02.700]  成為除污水
[00:09:02.700 --> 00:09:03.900]  安爺說的律法
[00:09:03.900 --> 00:09:05.700]  原來人捉摸到死屍之後
[00:09:05.700 --> 00:09:10.700]  就要成為不潔之民一共七天
[00:09:10.700 --> 00:09:11.900]  如果在這七天之內
[00:09:11.900 --> 00:09:13.300]  人進入了回眸
[00:09:13.300 --> 00:09:15.500]  就會令到回眸成為不潔
[00:09:15.500 --> 00:09:19.300]  所以在這一班預備進入回眸服侍的美人當中
[00:09:19.300 --> 00:09:20.300]  不知道有沒有
[00:09:20.300 --> 00:09:21.100]  可能有
[00:09:21.100 --> 00:09:24.500]  曾經在那七天之內接觸過死屍
[00:09:24.500 --> 00:09:26.100]  這種嚴重的不潔
[00:09:26.100 --> 00:09:27.900]  同神所要求聖潔的生命
[00:09:27.900 --> 00:09:30.300]  完全相反不能進入回眸
[00:09:30.300 --> 00:09:32.300]  以致污染了回眸
[00:09:32.300 --> 00:09:34.500]  所以利美人進入回眸服侍之前
[00:09:34.500 --> 00:09:37.900]  所有的利美人都要先進行潔淨之禮
[00:09:37.900 --> 00:09:40.700]  免得在不知道的情況底下
[00:09:40.700 --> 00:09:44.300]  觸犯了律法當中潔淨的條例
[00:09:44.300 --> 00:09:45.300]  中國人常說什麼
[00:09:45.300 --> 00:09:46.900]  不知者不罪
[00:09:46.900 --> 00:09:48.100]  神說不行
[00:09:48.100 --> 00:09:49.300]  你不知道也好
[00:09:49.300 --> 00:09:50.700]  先做了這個禮儀
[00:09:50.700 --> 00:09:56.500]  免得你進入回眸就污染了回眸
[00:09:56.500 --> 00:09:58.900]  然後他們要用剃刀剃刮全身
[00:09:58.900 --> 00:10:01.100]  洗淨衣服潔淨自己
[00:10:01.100 --> 00:10:05.100]  這是進一步的叫利美人潔淨他們自己
[00:10:05.100 --> 00:10:07.700]  這個行動是要他們
[00:10:07.700 --> 00:10:10.100]  潔除一切可能的皮膚病
[00:10:10.100 --> 00:10:12.500]  或者其他的污穢
[00:10:12.500 --> 00:10:14.100]  因為摩西利美記提到
[00:10:14.100 --> 00:10:15.900]  患了大麻瘋的人
[00:10:15.900 --> 00:10:18.500]  在利美記十四章第八第九節是這樣記載
[00:10:18.500 --> 00:10:20.700]  他說求潔淨的人要洗衣服
[00:10:20.700 --> 00:10:22.500]  剃去所有的毛髮
[00:10:22.500 --> 00:10:23.900]  用水洗燥
[00:10:23.900 --> 00:10:25.100]  他就潔淨了
[00:10:25.100 --> 00:10:26.700]  然後他可以進營
[00:10:26.700 --> 00:10:30.300]  不過仍要在自己的帳外居住七天
[00:10:30.300 --> 00:10:31.500]  到了第七天
[00:10:31.500 --> 00:10:33.300]  他要剃所有的毛髮
[00:10:33.300 --> 00:10:35.500]  頭髮、鬍鬚、眼睛的眉毛
[00:10:35.500 --> 00:10:37.500]  全身的毛都剃了
[00:10:37.500 --> 00:10:39.100]  然後他要洗衣服
[00:10:39.100 --> 00:10:41.500]  用水洗身才潔淨了
[00:10:41.500 --> 00:10:45.100]  這個是當時處理皮膚病的方法
[00:10:45.100 --> 00:10:47.900]  所以按潔除一切可能的皮膚病的禮儀
[00:10:47.900 --> 00:10:51.100]  都是其中一個潔淨之禮當中的部分
[00:10:51.100 --> 00:10:52.300]  做齊了
[00:10:52.300 --> 00:10:55.700]  才是為了參與會幕的服事
[00:10:55.700 --> 00:10:59.300]  而完成了潔淨的禮儀
[00:10:59.300 --> 00:11:00.500]  我想想都挺有趣的
[00:11:00.500 --> 00:11:02.300]  在以色列回眾裏面
[00:11:02.300 --> 00:11:03.300]  突然間有一班人
[00:11:03.300 --> 00:11:06.500]  利美族突然間剃了全身所有的毛髮
[00:11:06.500 --> 00:11:07.700]  眉毛也沒有
[00:11:07.700 --> 00:11:09.300]  頭髮也沒有
[00:11:09.300 --> 00:11:10.300]  現在做到了
[00:11:10.300 --> 00:11:13.100]  我們用AI就可以看看自己的樣子是怎樣
[00:11:13.100 --> 00:11:14.700]  如果什麼都沒有的時候
[00:11:14.700 --> 00:11:16.500]  以前就不知道
[00:11:16.500 --> 00:11:18.100]  第二 除了潔淨之禮之外
[00:11:18.100 --> 00:11:21.500]  我們還要做的就是贖罪之禮
[00:11:21.500 --> 00:11:22.700]  文宿的八章八到十節
[00:11:22.700 --> 00:11:24.900]  十二和二十節這樣說
[00:11:24.900 --> 00:11:27.500]  然後他們要取一個公牛毒
[00:11:27.500 --> 00:11:29.500]  以及銅獻的掃祭
[00:11:29.500 --> 00:11:31.500]  就是調油的細面
[00:11:31.500 --> 00:11:33.500]  你要另取一頭公牛毒
[00:11:33.500 --> 00:11:35.300]  作贖罪祭
[00:11:35.300 --> 00:11:37.100]  你要帶利美人到會幕前
[00:11:37.100 --> 00:11:40.100]  並且要召集以色列全會眾
[00:11:40.100 --> 00:11:42.900]  你要把利美人帶到耶和華面前
[00:11:42.900 --> 00:11:46.100]  以色列人要為利美人按手
[00:11:46.100 --> 00:11:49.100]  利美人要按手在那兩頭牛的頭上
[00:11:49.100 --> 00:11:52.900]  留意的是以色列人要為利美人按手
[00:11:52.900 --> 00:11:56.700]  然後利美人又按手在那兩頭牛的上面
[00:11:56.700 --> 00:11:58.700]  你要把其中一頭作贖罪祭
[00:11:58.700 --> 00:12:01.300]  一頭作繁祭獻給耶和華
[00:12:01.300 --> 00:12:03.300]  為利美人贖罪
[00:12:03.300 --> 00:12:05.100]  摩西亞倫和以色列全會眾
[00:12:05.100 --> 00:12:07.900]  就向利美人這樣做
[00:12:07.900 --> 00:12:11.300]  關於利美人繁耶和華怎樣吩咐摩西
[00:12:11.300 --> 00:12:14.700]  以色列就向他們這樣做了
[00:12:14.700 --> 00:12:16.500]  我們不需要問
[00:12:16.500 --> 00:12:19.300]  是否每個以色列人都摸到利美人為他們按手
[00:12:19.300 --> 00:12:21.900]  我相信那是禮儀式的做法
[00:12:21.900 --> 00:12:24.700]  有時我們都會為一個人祈禱
[00:12:24.700 --> 00:12:26.100]  不是每個人都碰到那個人
[00:12:26.100 --> 00:12:28.900]  可能都是在外面伸起他的手
[00:12:28.900 --> 00:12:31.300]  為這些利美人來按手
[00:12:31.300 --> 00:12:33.500]  但我們會問究竟按手為甚麼
[00:12:33.500 --> 00:12:35.900]  完成了既定之禮之後
[00:12:35.900 --> 00:12:38.900]  以色列的領袖作為全以色列人的代表
[00:12:38.900 --> 00:12:42.500]  他們要來到利美人面前為他們按手
[00:12:42.500 --> 00:12:48.300]  我們會問究竟以色列人為利美人按手是甚麼意思
[00:12:48.300 --> 00:12:51.500]  聖經當中按手有兩種不同的意義
[00:12:51.500 --> 00:12:55.900]  第一就是傳遞祝福和能力
[00:12:55.900 --> 00:12:59.100]  第二就是傳遞罪
[00:12:59.100 --> 00:13:00.700]  即是為那個人祝福
[00:13:00.700 --> 00:13:01.900]  將能力賜給他
[00:13:01.900 --> 00:13:05.300]  或者將你的罪給了他
[00:13:05.300 --> 00:13:08.700]  從這章經文來看
[00:13:08.700 --> 00:13:12.300]  以色列人按手在利美人的頭上
[00:13:12.300 --> 00:13:14.500]  學者告訴我們
[00:13:14.500 --> 00:13:17.700]  應該是使他們的罪轉移到利美人身上
[00:13:17.700 --> 00:13:19.700]  因為聖經記不記得說甚麼
[00:13:19.700 --> 00:13:23.700]  利美人的服侍是為以色列人贖罪
[00:13:23.700 --> 00:13:24.900]  所以聖經學者告訴我們
[00:13:24.900 --> 00:13:26.300]  這個很大機會是說
[00:13:26.300 --> 00:13:31.100]  這班以色列人將他們的罪轉移到利美人身上
[00:13:31.100 --> 00:13:35.700]  然後利美人將自己好像祭身一樣的獻給神
[00:13:35.700 --> 00:13:38.100]  為以色列人贖罪
[00:13:38.100 --> 00:13:42.900]  利美人又將他們的手按在贖罪祭的牛身上
[00:13:42.900 --> 00:13:43.900]  我們記得聖經告訴我們
[00:13:43.900 --> 00:13:51.900]  就是代表他們將他們的罪轉移到牛身上
[00:13:51.900 --> 00:13:56.500]  所以以色列人按手在利美人身上
[00:13:56.500 --> 00:14:02.100]  是代表利美人要代替全體的以色列人
[00:14:02.100 --> 00:14:05.500]  讓他們的罪得到代贖
[00:14:05.500 --> 00:14:10.900]  因為聖經說免得他們靠近回眸而被懲罰
[00:14:10.900 --> 00:14:16.500]  當然我們見到利美人的獻祭不同於動物的獻祭
[00:14:16.500 --> 00:14:18.100]  他們不是一個死的祭
[00:14:18.100 --> 00:14:19.100]  而是一個活的祭
[00:14:19.100 --> 00:14:21.900]  他們將他們的生命獻在神的面前
[00:14:21.900 --> 00:14:25.100]  當然我們知道利美人本身不是無罪之身
[00:14:25.100 --> 00:14:26.500]  今天我們相信耶穌基督
[00:14:26.500 --> 00:14:29.500]  當耶穌基督受死為我們贖罪的時候
[00:14:29.500 --> 00:14:32.900]  祂不需要再找其他的事情來做
[00:14:32.900 --> 00:14:34.300]  因為祂本身就是一個無罪之身
[00:14:34.300 --> 00:14:35.300]  但是利美人不是
[00:14:35.300 --> 00:14:36.700]  所以為什麼我們見到利美人
[00:14:36.700 --> 00:14:38.500]  當以色列人將手按在他們身上
[00:14:38.500 --> 00:14:41.100]  將罪轉介在他們身上的時候
[00:14:41.100 --> 00:14:46.100]  他們同樣需要找代贖的牛
[00:14:46.100 --> 00:14:47.300]  按照聖經所說
[00:14:47.300 --> 00:14:51.100]  一頭作贖罪祭 一頭作凡祭獻給耶和華
[00:14:51.100 --> 00:14:54.100]  為他們自己來贖罪
[00:14:54.100 --> 00:14:55.300]  這段經文裏面提到
[00:14:55.300 --> 00:14:57.900]  當他們講贖罪的時候提到三種的祭
[00:14:57.900 --> 00:14:59.900]  第一是凡祭
[00:14:59.900 --> 00:15:03.500]  凡祭在希伯來文有上升的意思
[00:15:03.500 --> 00:15:08.300]  就說透過火焚燒祭物而產生的煙上升
[00:15:08.300 --> 00:15:10.500]  代表一種輕香的氣
[00:15:10.500 --> 00:15:14.100]  上達神的面前讓他感到喜悅
[00:15:14.100 --> 00:15:15.700]  而在獻凡祭的時候
[00:15:15.700 --> 00:15:18.900]  獻祭者要將沒有殘疾的公牛
[00:15:18.900 --> 00:15:21.700]  公綿羊 公山羊或者班溝
[00:15:21.700 --> 00:15:23.700]  甚至初甲帶到祭壇面前
[00:15:23.700 --> 00:15:25.500]  即是說你有錢的話就獻一隻牛
[00:15:25.500 --> 00:15:27.700]  沒有 你可以獻初甲
[00:15:27.700 --> 00:15:28.900]  我經常看這些經文
[00:15:28.900 --> 00:15:31.100]  來到這裏好像幸好新藥不用
[00:15:31.100 --> 00:15:33.500]  否則這裏就要整個祭壇
[00:15:33.500 --> 00:15:34.700]  大家不知道帶些什麼來
[00:15:34.700 --> 00:15:36.700]  一邊講一邊燒
[00:15:36.700 --> 00:15:39.700]  當然我們現在不需要這樣做
[00:15:39.700 --> 00:15:41.700]  當時他們就將
[00:15:41.700 --> 00:15:46.100]  凡祭就會將這些不同的動物帶到祭壇的面前
[00:15:46.100 --> 00:15:49.100]  然後他們按手在凡祭生的頭上
[00:15:49.100 --> 00:15:50.700]  代表他們將他們的罪
[00:15:50.700 --> 00:15:52.500]  轉介在這個祭生當中
[00:15:52.500 --> 00:15:55.100]  祭生就代表獻祭者被殺
[00:15:55.100 --> 00:15:58.100]  且被燒在祭壇上為人贖罪
[00:15:58.100 --> 00:16:02.700]  但凡祭不是為了指定的罪和過犯所獻
[00:16:02.700 --> 00:16:05.100]  即是說我不是知道我自己做錯了什麼
[00:16:05.100 --> 00:16:07.100]  所以來獻這個凡祭
[00:16:07.100 --> 00:16:12.100]  凡祭的目的是潔淨人天良的虧欠
[00:16:12.100 --> 00:16:14.500]  即是說我都不知道究竟我有沒有犯罪
[00:16:14.500 --> 00:16:17.500]  但是人的罪性裏面會有犯罪的傾向
[00:16:17.500 --> 00:16:19.500]  可能真的做了一些事神不起悅的
[00:16:19.500 --> 00:16:24.100]  所以我要透過凡祭表達我對神那種認罪
[00:16:24.100 --> 00:16:26.100]  而凡祭最大的特點就是
[00:16:26.100 --> 00:16:28.700]  祭生全獻在壇上毫無保留
[00:16:28.700 --> 00:16:29.700]  不會留下的
[00:16:29.700 --> 00:16:34.700]  而獻之前要將內臟和腿洗得乾乾淨淨
[00:16:34.700 --> 00:16:39.700]  整個獻祭過程象徵人被除去污穢
[00:16:39.700 --> 00:16:42.700]  將自己完全奉獻給神一點都不保留
[00:16:42.700 --> 00:16:45.700]  凡祭的祭生連祭司都不能吃
[00:16:45.700 --> 00:16:47.700]  是要全部燒給神
[00:16:47.700 --> 00:16:50.700]  代表我將我自己所有的不潔
[00:16:50.700 --> 00:16:53.700]  在神面前完全地獻上
[00:16:55.700 --> 00:16:59.700]  經文另外提到和凡祭一同獻上的有素祭
[00:16:59.700 --> 00:17:02.700]  素祭的原意是禮物或者供物
[00:17:02.700 --> 00:17:04.700]  是利未忌我們常常見的五祭當中
[00:17:04.700 --> 00:17:08.700]  唯一不需要流血、沒有肉類的祭物
[00:17:08.700 --> 00:17:12.700]  通常是由細面油和乳香製成
[00:17:12.700 --> 00:17:16.700]  代表對神的感恩和將生命獻情
[00:17:16.700 --> 00:17:20.700]  可以這樣說類似一個感恩祭
[00:17:20.700 --> 00:17:23.700]  然後最後一個就是贖罪祭
[00:17:23.700 --> 00:17:26.700]  贖罪祭也是利未忌當中規定的祭祀之一
[00:17:26.700 --> 00:17:31.700]  目的在於處理因無心之失或不潔而導致的罪
[00:17:31.700 --> 00:17:34.700]  即是你知道的 但你不刻意去犯
[00:17:34.700 --> 00:17:36.700]  所以你要在神面前認罪
[00:17:36.700 --> 00:17:40.700]  透過濟生的血潔淨你的污穢
[00:17:40.700 --> 00:17:44.700]  平息神的怒氣 達成人與神關係的修復
[00:17:44.700 --> 00:17:49.700]  利未人當他要承接聖職
[00:17:49.700 --> 00:17:51.700]  他就要做這三件事
[00:17:51.700 --> 00:17:53.700]  即是罪性 要感恩
[00:17:53.700 --> 00:17:56.700]  為他知道的 但不是刻意犯的罪
[00:17:56.700 --> 00:17:58.700]  來到神的面前
