
[00:00:00.000 --> 00:00:02.160]   (silence)
[00:10:42.360 --> 00:10:45.720]   So we can take lessons from those who live in such a way
[00:10:45.720 --> 00:10:47.760]   for their earthly goals.
[00:10:47.760 --> 00:10:51.320]   And if they can do that, surely we can live in such a way
[00:10:51.320 --> 00:10:55.440]   for the kingdom of God, which is so much greater
[00:10:55.440 --> 00:10:57.520]   than anything they may be living for
[00:10:57.520 --> 00:10:59.000]   or anything we may have here.
[00:10:59.000 --> 00:11:03.720]   Now, so how much does our use of money
[00:11:03.720 --> 00:11:05.680]   and our resources reflect this?
[00:11:05.680 --> 00:11:09.400]   How much does our planning and forethought
[00:11:09.400 --> 00:11:11.960]   reflect our value in the kingdom?
[00:11:11.960 --> 00:11:15.440]   Do we sit down intentionally and think about this?
[00:11:15.440 --> 00:11:18.680]   Okay, I'm currently making this much money I've worked out,
[00:11:18.680 --> 00:11:21.800]   I can put this much towards helping the poor.
[00:11:21.800 --> 00:11:25.000]   Does our planning and wisdom into how we treat
[00:11:25.000 --> 00:11:27.920]   our resources in a God honoring way,
[00:11:27.920 --> 00:11:30.560]   match that of our planning and with planning
[00:11:30.560 --> 00:11:32.120]   that goes for a holiday.
[00:11:32.120 --> 00:11:38.040]   And let's review who Jesus is talking to in this parable.
[00:11:38.040 --> 00:11:39.760]   Let's look at verse one again.
[00:11:39.760 --> 00:11:43.320]   "Jesus told his disciples."
[00:11:43.320 --> 00:11:44.880]   This setup is key.
[00:11:44.880 --> 00:11:49.640]   Who Jesus is talking to in this parable is key.
[00:11:49.640 --> 00:11:52.920]   And many other parables are directed towards Pharisees,
[00:11:52.920 --> 00:11:54.960]   those trying to trick Jesus
[00:11:54.960 --> 00:11:59.120]   or those who wanna learn how to become followers.
[00:11:59.120 --> 00:12:02.640]   But not that many are directed to the disciples.
[00:12:02.640 --> 00:12:04.560]   We see later in verse 14,
[00:12:04.560 --> 00:12:07.680]   that Pharisees were in the vicinity and heard this parable,
[00:12:07.680 --> 00:12:12.360]   but this is specifically directed to the disciples,
[00:12:12.360 --> 00:12:14.920]   to those who had signed up and said,
[00:12:14.920 --> 00:12:18.520]   "I wanna be a follower of Jesus."
[00:12:18.520 --> 00:12:20.520]   So if you're a Christian,
[00:12:20.520 --> 00:12:22.760]   while all the parables relate to you
[00:12:22.760 --> 00:12:23.880]   and are for you,
[00:12:23.880 --> 00:12:27.920]   this parable that Jesus speaks is directly to you.
[00:12:27.920 --> 00:12:31.400]   Consider how important of a lesson this is
[00:12:31.400 --> 00:12:33.160]   that Jesus is telling.
[00:12:33.160 --> 00:12:36.600]   Now, these disciples that he's speaking this to,
[00:12:36.600 --> 00:12:39.560]   are the ones who will start his church
[00:12:39.560 --> 00:12:44.560]   and advance his message after his death and resurrection.
[00:12:44.560 --> 00:12:47.200]   And Jesus talks about our worldly wealth
[00:12:47.200 --> 00:12:49.000]   and wisdom in using it.
[00:12:49.000 --> 00:12:52.280]   He is saying this to the followers of the church
[00:12:52.280 --> 00:12:54.160]   that we are a part of today
[00:12:54.160 --> 00:12:56.120]   and that we are continuing on today.
[00:12:56.120 --> 00:13:00.560]   So I just wanna make sure we get the significance of that,
[00:13:00.560 --> 00:13:02.160]   how important it is,
[00:13:02.160 --> 00:13:05.680]   because how we use our worldly wealth and resources
[00:13:05.680 --> 00:13:07.440]   is not secondary,
[00:13:07.440 --> 00:13:10.800]   but actually foundational to our following of Jesus.
[00:13:10.800 --> 00:13:12.280]   It's not secondary,
[00:13:12.280 --> 00:13:16.360]   but foundational in our following of Jesus.
[00:13:16.360 --> 00:13:18.520]   So we don't have a choice in ignoring this.
[00:13:18.520 --> 00:13:21.960]   So then what about these disciples?
[00:13:21.960 --> 00:13:24.040]   Did they take this on board?
[00:13:24.040 --> 00:13:25.840]   Well, let's evaluate.
[00:13:25.840 --> 00:13:30.080]   In Acts 2, in describing the fellowship of the disciples,
[00:13:30.080 --> 00:13:32.240]   we read this and let's read this out together.
[00:13:32.240 --> 00:13:34.960]   I'll take this in, one, two, three.
[00:13:34.960 --> 00:13:38.080]   They devoted themselves to the apostles' teaching
[00:13:38.080 --> 00:13:39.440]   and to fellowship,
[00:13:39.440 --> 00:13:42.200]   to the breaking of bread and to prayer.
[00:13:42.200 --> 00:13:45.360]   Everyone was filled with awe at the many wonders
[00:13:45.360 --> 00:13:48.120]   and signs performed by the apostles.
[00:13:48.120 --> 00:13:50.080]   All the believers were together
[00:13:50.080 --> 00:13:51.840]   and had everything in common.
[00:13:51.840 --> 00:13:55.200]   They sold property and possessions
[00:13:55.200 --> 00:13:57.800]   to give to anyone who had need.
[00:13:57.800 --> 00:14:00.320]   Every day, they continued to meet together
[00:14:00.320 --> 00:14:02.320]   in the temple courts.
[00:14:02.320 --> 00:14:04.320]   They broke bread in their homes
[00:14:04.320 --> 00:14:07.680]   and ate together with glad and sincere hearts,
[00:14:07.680 --> 00:14:11.640]   praising God and enjoying the favour of all the people.
[00:14:11.640 --> 00:14:14.320]   And the Lord added to their number daily
[00:14:14.320 --> 00:14:15.960]   those who were being saved.
[00:14:15.960 --> 00:14:19.360]   An amazing picture of church.
[00:14:20.000 --> 00:14:21.920]   And let's look at verse 45.
[00:14:21.920 --> 00:14:24.280]   They sold property and possessions
[00:14:24.280 --> 00:14:26.640]   to give to anyone who had need.
[00:14:26.640 --> 00:14:30.600]   Now, this was an integral part of who they were
[00:14:30.600 --> 00:14:31.880]   and their ministry.
[00:14:31.880 --> 00:14:33.480]   In Acts 6, later on,
[00:14:33.480 --> 00:14:35.800]   we see they had a daily distribution of food
[00:14:35.800 --> 00:14:37.520]   and the men who oversaw that
[00:14:37.520 --> 00:14:41.120]   were to be full of the spirit and wisdom.
[00:14:41.120 --> 00:14:44.560]   They were good stewards of what they had
[00:14:44.560 --> 00:14:47.920]   and there was an intentionality to what they were doing.
[00:14:47.920 --> 00:14:50.880]   It wasn't an afterthought or mere obligation,
[00:14:50.880 --> 00:14:53.920]   but an integral part of who they were.
[00:14:53.920 --> 00:14:55.840]   And in their faithfulness in this,
[00:14:55.840 --> 00:14:57.640]   as well as in the other areas,
[00:14:57.640 --> 00:15:01.520]   we see that they had the favour of all the people
[00:15:01.520 --> 00:15:04.560]   and the Lord was adding to their number daily.
[00:15:04.560 --> 00:15:07.800]   We see a very real example of what Jesus says
[00:15:07.800 --> 00:15:09.840]   in Luke 16, 9,
[00:15:09.840 --> 00:15:12.720]   in using worldly wealth to gain friends.
[00:15:12.720 --> 00:15:15.800]   And note how it is that they use their wealth.
[00:15:15.800 --> 00:15:19.120]   Now, this passage is often applied to all sorts of resources
[00:15:19.120 --> 00:15:21.560]   such as our time and skills, et cetera.
[00:15:21.560 --> 00:15:24.040]   Now, while these are applicable,
[00:15:24.040 --> 00:15:25.400]   it is important to recognise that
[00:15:25.400 --> 00:15:26.920]   at the heart of this passage,
[00:15:26.920 --> 00:15:28.560]   it is talking about our money,
[00:15:28.560 --> 00:15:30.840]   which includes our possessions.
[00:15:30.840 --> 00:15:33.080]   Because as we look at the verses following,
[00:15:33.080 --> 00:15:35.960]   Jesus keeps bringing it back to this.
[00:15:35.960 --> 00:15:36.800]   In verse 9,
[00:15:36.800 --> 00:15:39.920]   use worldly wealth to gain friends for yourself.
[00:15:39.920 --> 00:15:42.000]   11, if you have not been trustworthy
[00:15:42.000 --> 00:15:43.560]   in handling worldly wealth,
[00:15:43.560 --> 00:15:45.640]   who will trust you with true riches.
[00:15:45.640 --> 00:15:48.800]   Similarly in 12, with property and property of your own.
[00:15:48.800 --> 00:15:51.880]   And it cannot be as clear as in verse 13,
[00:15:51.880 --> 00:15:53.680]   the big knockout punch,
[00:15:53.680 --> 00:15:56.800]   you cannot serve both God and money.
[00:15:56.800 --> 00:16:00.960]   Now, verse 11 says,
[00:16:00.960 --> 00:16:04.400]   if you have not been trustworthy in handling worldly wealth,
[00:16:04.400 --> 00:16:07.040]   who will trust you with true riches.
[00:16:07.040 --> 00:16:10.280]   If God sees we are poor in handling worldly wealth,
[00:16:10.280 --> 00:16:13.400]   why would he entrust us with kingdom matters,
[00:16:13.400 --> 00:16:16.600]   which are of so much greater value?
[00:16:16.600 --> 00:16:21.400]   Similarly, if the world sees our handling of worldly wealth,
[00:16:21.400 --> 00:16:23.880]   and it is just corrupt and selfish,
[00:16:23.880 --> 00:16:25.800]   why would they care what we have to say
[00:16:25.800 --> 00:16:27.480]   about Jesus and eternity?
[00:16:27.480 --> 00:16:32.000]   And think about what a shame that is.
[00:16:32.000 --> 00:16:35.040]   Because if I'm selfish with my money,
[00:16:35.040 --> 00:16:36.960]   does that change that Jesus is good
[00:16:36.960 --> 00:16:39.080]   and that he has saved us?
[00:16:39.080 --> 00:16:40.280]   No.
[00:16:40.280 --> 00:16:43.600]   But it does make me a poor representative of that.
[00:16:43.600 --> 00:16:45.200]   And why would anyone trust me
[00:16:45.200 --> 00:16:48.520]   with what I may say about salvation and eternal life,
[00:16:48.520 --> 00:16:51.640]   when I handle worldly wealth so poorly,
[00:16:51.640 --> 00:16:54.760]   and in a manner that doesn't point to a life beyond this one?
[00:16:54.760 --> 00:16:58.320]   Now, I wanna make a distinction here.
[00:16:58.320 --> 00:17:01.600]   Often when we hear handling wealth poorly,
[00:17:01.600 --> 00:17:03.800]   we think of things such as not having
[00:17:03.800 --> 00:17:07.080]   adequate retirement plans and things of that nature.
[00:17:07.080 --> 00:17:08.760]   Now, having that is good
[00:17:08.760 --> 00:17:10.880]   and something we should employ wisdom in.
[00:17:10.880 --> 00:17:13.880]   But when it is talking about handling worldly wealth
[00:17:13.880 --> 00:17:15.080]   in this context,
[00:17:15.080 --> 00:17:18.040]   is much more to do with our generosity,
[00:17:18.040 --> 00:17:23.040]   our use of money as though there is a life beyond this one.
[00:17:23.040 --> 00:17:25.120]   When people criticize Christians
[00:17:25.120 --> 00:17:27.520]   for being hypocritical in this area,
[00:17:27.520 --> 00:17:30.440]   it's not a critique of our poor performing MPFs
[00:17:30.440 --> 00:17:32.480]   or stock portfolios.
[00:17:32.480 --> 00:17:36.080]   It's about greed, hoarding, not caring about the poor.
[00:17:37.320 --> 00:17:42.320]   So is there a some way we can get out of doing this right?
[00:17:42.320 --> 00:17:47.320]   Now, this topic is really unavoidable in the Bible.
[00:17:47.320 --> 00:17:50.280]   The fact that we have to walk with integrity in this area
[00:17:50.280 --> 00:17:52.200]   is not really up for debate.
[00:17:52.200 --> 00:17:57.120]   What about if I just am better in other areas to compensate?
[00:17:57.120 --> 00:18:00.320]   You know, I'll serve more, I'll be kinder, all those things.
[00:18:00.320 --> 00:18:02.560]   Well, yes, do those things.
[00:18:02.560 --> 00:18:04.360]   But no, we can't get out of these.
[00:18:05.680 --> 00:18:07.760]   Jesus warns us in verse 13
[00:18:07.760 --> 00:18:11.400]   that we cannot serve both God and money.
[00:18:11.400 --> 00:18:13.800]   We simply can't have it both ways.
[00:18:13.800 --> 00:18:15.720]   Even if we could attain perfection
[00:18:15.720 --> 00:18:20.000]   in every other aspect of life, it still wouldn't work.
[00:18:20.000 --> 00:18:22.760]   And if we did think that we found a loophole,
[00:18:22.760 --> 00:18:25.880]   actually we are the ones that would lose out from that.
[00:18:25.880 --> 00:18:29.280]   1 Timothy 6 verse 10 says,
[00:18:29.280 --> 00:18:32.440]   "For the love of money is a root of all kinds of evil.
[00:18:32.440 --> 00:18:35.800]   Some people eager for money have wandered from the faith
[00:18:35.800 --> 00:18:38.920]   and pierced themselves with many griefs."
[00:18:38.920 --> 00:18:40.880]   Now look at the focus.
[00:18:40.880 --> 00:18:42.960]   We don't just avoid a love of money
[00:18:42.960 --> 00:18:46.200]   because it's harmful to other people, which it is,
[00:18:46.200 --> 00:18:48.640]   but it's harmful to you.
[00:18:48.640 --> 00:18:53.240]   But you will pierce yourself with many griefs.
[00:18:53.240 --> 00:18:56.280]   And this verse shows it can be a real trap
[00:18:56.280 --> 00:18:59.000]   in which people also lose their faith.
[00:18:59.000 --> 00:19:02.080]   It's for our benefit more than anyone else's
[00:19:02.080 --> 00:19:03.880]   that we understand this.
[00:19:03.880 --> 00:19:07.400]   And we see this in the parable, the way Jesus lays it out.
[00:19:07.400 --> 00:19:10.920]   This parable is not only directed to us, but it is for us.
[00:19:10.920 --> 00:19:14.080]   It's for our benefit.
[00:19:14.080 --> 00:19:15.840]   We need this more than God does.
[00:19:15.840 --> 00:19:18.480]   We need to let go of our love of money
[00:19:18.480 --> 00:19:22.560]   much more than God needs our money to continue His ministry.
[00:19:22.560 --> 00:19:25.360]   And the benefit is twofold.
[00:19:25.360 --> 00:19:28.760]   Not only are we saved from grief caused by our love of money,
[00:19:28.760 --> 00:19:31.400]   but also in how we receive from our generosity.
[00:19:32.280 --> 00:19:34.920]   Now this message isn't even emphasising give money
[00:19:34.920 --> 00:19:38.240]   and then we can be able to be a blessing to others.
[00:19:38.240 --> 00:19:39.560]   In this parable here,
