
[00:00:00.000 --> 00:00:08.960]  今日我哋繼續講貼薩羅尼加前書應該係尾二嘅一課
[00:02:42.980 --> 00:02:48.540]  人正說平安穩妥的時候,災禍忽然臨到他們
[00:02:48.540 --> 00:02:52.900]  如同難產臨到懷胎的婦人一樣
[00:02:52.900 --> 00:02:56.340]  他們絕不能逃脫
[00:02:56.340 --> 00:02:59.260]  喺呢段經文裏面話到平安穩妥
[00:02:59.260 --> 00:03:05.180]  主再嚟嘅時間會係點樣嚟到嘅呢
[00:03:05.180 --> 00:03:07.180]  我唔知你哋有冇聽過
[00:03:07.180 --> 00:03:09.180]  有冇人
[00:03:09.180 --> 00:03:10.700]  2000年
[00:03:10.700 --> 00:03:12.700]  應該係咪佢哋
[00:03:12.700 --> 00:03:16.900]  2000年好大個先係喎,你哋冇咁大個
[00:03:16.900 --> 00:03:18.620]  未出世喎好多都
[00:03:18.620 --> 00:03:23.220]  2000年嘅時候,有好多人就話
[00:03:23.220 --> 00:03:28.860]  2000年就係世界末日,主再嚟嘅時間
[00:03:28.860 --> 00:03:30.860]  跟住就會有好多
[00:03:30.860 --> 00:03:32.860]  唔同嘅嘢出現
[00:03:32.860 --> 00:03:34.860]  有千年蟲
[00:03:34.860 --> 00:03:39.300]  有好多好特別嘅出現咗嘅嘢
[00:03:39.300 --> 00:03:40.300]  但係呢
[00:03:40.300 --> 00:03:42.300]  其實經文呢
[00:03:42.300 --> 00:03:45.820]  話過俾我哋知一個好重要嘅訊息
[00:03:45.820 --> 00:03:47.820]  就係佢話呢
[00:03:47.820 --> 00:03:49.820]  呢一個主再嚟嘅時間
[00:03:49.820 --> 00:03:52.500]  係唔可以預知嘅
[00:03:52.500 --> 00:03:55.900]  亦都冇人可以話到畀你知
[00:03:55.900 --> 00:03:57.900]  主幾時再嚟嘅
[00:03:57.900 --> 00:04:00.700]  經文裏面話過畀我哋知
[00:04:00.700 --> 00:04:03.180]  主再嚟嘅時間好似
[00:04:03.180 --> 00:04:04.180]  好似咩呀
[00:04:04.180 --> 00:04:06.180]  好似夜間嘅賊
[00:04:06.180 --> 00:04:09.180]  點解會咁樣講呢
[00:04:09.180 --> 00:04:11.660]  因為夜間嘅賊呢你諗下
[00:04:11.660 --> 00:04:13.660]  係突然之間嘅
[00:04:13.660 --> 00:04:16.260]  唔會事先打個電話嚟話畀你知
[00:04:16.260 --> 00:04:19.060]  喂我今晚嚟你屋企打劫
[00:04:19.060 --> 00:04:21.060]  賊會唔會咁樣
[00:04:21.060 --> 00:04:22.660]  應該唔會嘅
[00:04:22.660 --> 00:04:25.060]  唔係應該係絕對唔會嘅
[00:04:25.060 --> 00:04:26.460]  咁所以呢
[00:04:26.460 --> 00:04:28.460]  佢呢形容到呢
[00:04:28.460 --> 00:04:30.060]  主再嚟嘅時間呢
[00:04:30.060 --> 00:04:32.460]  係你意料之外嘅
[00:04:32.460 --> 00:04:35.060]  點會嚟我屋企嘅呢
[00:04:35.060 --> 00:04:37.860]  同埋呢係好突然性嘅
[00:04:37.860 --> 00:04:39.460]  突然之間嚟嘅
[00:04:39.460 --> 00:04:41.460]  同埋最後嗰個係咩呀
[00:04:41.460 --> 00:04:43.060]  唔受歡迎嘅
[00:04:43.060 --> 00:04:44.660]  有冇人歡迎
[00:04:44.660 --> 00:04:47.060]  隨便嚟我屋企
[00:04:47.060 --> 00:04:49.860]  我屋企係好歡迎賊嘅
[00:04:49.860 --> 00:04:51.660]  我相信冇嘅係咪
[00:04:51.660 --> 00:04:53.660]  咁所以呢基民話過畀我哋知
[00:04:53.660 --> 00:04:55.660]  主再嚟嘅時間呢
[00:04:55.660 --> 00:04:57.260]  係好突然
[00:04:57.260 --> 00:04:59.260]  係你估唔到嘅時間
[00:04:59.260 --> 00:05:04.060]  所以當你再聽到有人話畀你知
[00:05:04.060 --> 00:05:05.860]  邊年邊月邊日
[00:05:05.860 --> 00:05:07.860]  主會再嚟嘅時間呢
[00:05:07.860 --> 00:05:12.260]  你就好知道呢一啲嘅說話係真定假
[00:05:12.260 --> 00:05:13.860]  係假㗎喇喎
[00:05:13.860 --> 00:05:15.860]  跟住啦第三樣
[00:05:15.860 --> 00:05:17.860]  主再嚟嘅時間會係
[00:05:17.860 --> 00:05:19.460]  點樣嘅時間嚟呢
[00:05:19.460 --> 00:05:20.860]  就係話呢佢話
[00:05:20.860 --> 00:05:24.060]  喺和平穩妥中呢
[00:05:24.060 --> 00:05:25.460]  有災難
[00:05:25.460 --> 00:05:29.260]  當我哋成日覺得我哋而家呢身處喺一個
[00:05:29.260 --> 00:05:31.860]  都好好呀好安逸啦
[00:05:31.860 --> 00:05:34.860]  坐喺度有冷氣涼
[00:05:34.860 --> 00:05:37.260]  有電話喺度打機
[00:05:37.260 --> 00:05:40.460]  有個人喺度咦咪咪聽住
[00:05:40.460 --> 00:05:42.260]  咁都係ok嘅
[00:05:42.260 --> 00:05:44.060]  以為咁樣樣呢
[00:05:44.060 --> 00:05:46.260]  係一個好平安嘅狀態
[00:05:46.260 --> 00:05:50.460]  但係呢啲呢都唔係呢一啲平安嘅狀態嚟嘅
[00:05:50.460 --> 00:05:54.060]  都係話畀我哋知呢要成日警醒嘅
[00:05:54.060 --> 00:05:58.860]  咁喺我哋呢個我哋知道神呢唔係
[00:05:58.860 --> 00:06:03.260]  主再嚟嘅時間係我哋預測唔到嘅時間呢
[00:06:03.260 --> 00:06:06.260]  我哋點樣樣喺我哋日常生活裏面呢
[00:06:06.260 --> 00:06:08.260]  作準備呢
[00:06:08.260 --> 00:06:10.660]  咁我哋話喇喺我哋呢
[00:06:10.660 --> 00:06:14.060]  咩都唔知主再嚟嘅時間要點樣呢
[00:06:14.060 --> 00:06:16.660]  我哋要常作準備
[00:06:16.660 --> 00:06:18.660]  嗰個常作準備呢
[00:06:18.660 --> 00:06:21.660]  就係因著我哋唔知道佢幾時嚟
[00:06:21.660 --> 00:06:25.060]  所以我哋呢要更加認識
[00:06:25.060 --> 00:06:26.260]  呢個主
[00:06:26.260 --> 00:06:29.060]  從邊度去認識我哋嘅主呢
[00:06:29.060 --> 00:06:32.660]  從聖經裏面好好咁樣樣呢
[00:06:32.660 --> 00:06:34.260]  去讀聖經
[00:06:34.260 --> 00:06:37.060]  珍惜而家每一日嘅生命
[00:06:37.060 --> 00:06:42.060]  當我哋知道我哋人生只可以活一次嘅時候
[00:06:42.060 --> 00:06:46.860]  而呢個一次你自己都並唔知道
[00:06:46.860 --> 00:06:48.460]  你呢個一次
[00:06:48.460 --> 00:06:51.660]  活一次係可以活到幾多歲
[00:06:51.660 --> 00:06:54.660]  可能有人係只係活到
[00:06:54.660 --> 00:06:56.460]  十零歲啦
[00:06:56.460 --> 00:07:00.060]  有人可以活到一百二十歲啦
[00:07:00.060 --> 00:07:04.260]  呢一個呢我相信呢你自己都唔知道嘅時候
[00:07:04.260 --> 00:07:06.260]  我哋就要學識呢
[00:07:06.260 --> 00:07:09.260]  神賜畀過我哋嘅每一日
[00:07:09.260 --> 00:07:11.260]  都係要呢去努力
[00:07:11.260 --> 00:07:13.460]  為著我哋嘅生命呢去
[00:07:13.460 --> 00:07:15.660]  去處理
[00:07:15.660 --> 00:07:19.660]  咁亦都係因著我哋自己信咗主嘅時候
[00:07:19.660 --> 00:07:21.660]  我哋將呢個福音呢
[00:07:21.660 --> 00:07:23.660]  去傳過開去
[00:07:23.660 --> 00:07:25.460]  就好似你覺得
[00:07:25.460 --> 00:07:28.260]  傳福音其實係咪對你好難呢
[00:07:28.260 --> 00:07:32.260]  我相信如果你講就咁講傳福音係好艱難嘅
[00:07:32.260 --> 00:07:36.060]  但係你諗下你將你最好覺得最好嘅嘢
[00:07:36.060 --> 00:07:38.860]  去話畀你身邊嘅人知
[00:07:38.860 --> 00:07:40.060]  有冇困難呀
[00:07:40.060 --> 00:07:41.460]  例如
[00:07:41.460 --> 00:07:45.060]  你將你覺得最好玩嘅遊戲機
[00:07:45.060 --> 00:07:47.060]  話過畀你隔離嘅朋友知
[00:07:47.060 --> 00:07:48.660]  艱唔艱難呀
[00:07:48.660 --> 00:07:51.060]  我相信唔艱難
[00:07:51.060 --> 00:07:54.860]  你將你最好嘅嘢同朋友分享嘅時候
[00:07:54.860 --> 00:07:56.660]  呢個都係唔艱難
[00:07:56.660 --> 00:07:58.860]  所以我哋學習嘅就係
[00:07:58.860 --> 00:08:03.460]  點樣去將自己覺得最好嘅嘢
[00:08:03.460 --> 00:08:04.860]  去分享畀別人
[00:08:04.860 --> 00:08:07.660]  除非你覺得呢樣嘢對你嚟講
[00:08:07.660 --> 00:08:10.060]  係唔好嘅
[00:08:10.060 --> 00:08:13.060]  接住落嚟我哋講呢
[00:08:13.060 --> 00:08:14.860]  點樣去
[00:08:14.860 --> 00:08:17.060]  預備自己
[00:08:17.060 --> 00:08:19.860]  預備自己四到八節咁樣講
[00:08:19.860 --> 00:08:20.860]  弟兄們
[00:08:20.860 --> 00:08:23.260]  你們卻不在黑暗裡
[00:08:23.260 --> 00:08:26.860]  叫那日子臨到你們像賊一樣
[00:08:26.860 --> 00:08:29.060]  你們都是光明之子
[00:08:29.060 --> 00:08:31.060]  都是白晝之子
[00:08:31.060 --> 00:08:33.260]  我們不是屬黑夜
[00:08:33.260 --> 00:08:35.460]  也不是屬幽暗的
[00:08:35.460 --> 00:08:39.260]  所以我哋不要睡覺像別人一樣
[00:08:39.260 --> 00:08:41.860]  總要警醒緊守
[00:08:41.860 --> 00:08:44.660]  因為睡了的人
[00:08:44.660 --> 00:08:46.460]  是在夜間睡
[00:08:46.460 --> 00:08:47.860]  醉了的人
[00:08:47.860 --> 00:08:49.660]  是在夜間醉
[00:08:49.660 --> 00:08:52.260]  但我哋既然屬乎白晝
[00:08:52.260 --> 00:08:54.660]  就應當緊守
[00:08:54.660 --> 00:08:58.460]  把信和愛當作護心鏡
[00:08:58.460 --> 00:09:01.660]  把得救的盼望
[00:09:01.660 --> 00:09:04.660]  當作頭盔戴上
[00:09:04.660 --> 00:09:05.660]  我哋呢度
[00:09:05.660 --> 00:09:08.260]  告訴我們這段經文
[00:09:08.260 --> 00:09:11.060]  有唔同的對比
[00:09:11.060 --> 00:09:12.660]  因著我哋嘅身份
[00:09:12.660 --> 00:09:15.060]  因著我哋信主
[00:09:15.060 --> 00:09:17.260]  我哋係一個
[00:09:17.260 --> 00:09:19.460]  光明之子
[00:09:19.460 --> 00:09:22.660]  我哋已經唔需要喺黑暗裡面
[00:09:22.660 --> 00:09:24.260]  再行走
[00:09:24.260 --> 00:09:26.460]  成個人就應該
[00:09:26.460 --> 00:09:29.260]  喚然一新嘅轉變
[00:09:29.260 --> 00:09:31.060]  行為亦都會改變
[00:09:31.060 --> 00:09:32.660]  因著你嘅身份
[00:09:32.660 --> 00:09:33.860]  你自自然然
[00:09:33.860 --> 00:09:36.060]  你嘅行為就會改變
[00:09:36.060 --> 00:09:37.660]  成日喺一個
[00:09:37.660 --> 00:09:40.460]  警醒嘅狀態當中
[00:09:40.460 --> 00:09:42.460]  我哋話身份嘅轉變
[00:09:42.460 --> 00:09:45.060]  就係當你特別係受咗浸嘅
[00:09:45.060 --> 00:09:46.260]  領姐妹
[00:09:46.260 --> 00:09:48.060]  你嘅身份已經係
[00:09:48.060 --> 00:09:49.260]  真真正正
[00:09:49.260 --> 00:09:51.260]  喺眾人面前宣認
[00:09:51.260 --> 00:09:53.660]  你係一個基督徒嘅時候
[00:09:53.660 --> 00:09:55.260]  咁我哋就話
[00:09:55.260 --> 00:09:57.660]  你不再係屬於自己
[00:09:57.660 --> 00:09:59.260]  特別係我哋呢啲
[00:09:59.260 --> 00:10:00.860]  傳道目者
[00:10:00.860 --> 00:10:03.860]  我哋就係要放低整個自己
[00:10:03.860 --> 00:10:05.460]  行喺做
[00:10:05.460 --> 00:10:07.860]  做神所喜悅嘅事情
[00:10:07.860 --> 00:10:09.860]  就唔可以再話
[00:10:09.860 --> 00:10:12.660]  我要做真我
[00:10:12.660 --> 00:10:13.660]  真我
[00:10:13.660 --> 00:10:15.260]  嗰個真我就係
[00:10:15.260 --> 00:10:18.060]  耶穌俾我哋嘅真我
[00:10:18.060 --> 00:10:19.460]  所以我哋話
[00:10:19.460 --> 00:10:21.260]  我哋係光明之子
[00:10:21.260 --> 00:10:24.260]  唔再係喺黑暗裡面
[00:10:24.260 --> 00:10:25.660]  第二我哋話我哋
[00:10:25.660 --> 00:10:27.860]  成日要警醒住
[00:10:27.860 --> 00:10:30.060]  唔係要睡著
[00:10:30.060 --> 00:10:32.660]  屬靈嘅警覺就好似
[00:10:32.660 --> 00:10:33.660]  一個
[00:10:33.660 --> 00:10:36.460]  成日要提住我哋自己
[00:10:36.460 --> 00:10:38.260]  身邊有好多嘢
[00:10:38.260 --> 00:10:39.660]  我哋係
[00:10:39.660 --> 00:10:41.460]  識得要分辨
[00:10:41.460 --> 00:10:43.060]  邊樣係啱嘅
[00:10:43.060 --> 00:10:44.460]  邊樣係唔啱嘅
[00:10:44.460 --> 00:10:46.060]  邊啲應該做嘅
[00:10:46.060 --> 00:10:47.660]  邊啲唔應該做嘅
[00:10:47.660 --> 00:10:49.660]  例如你返教會
[00:10:49.660 --> 00:10:52.260]  返教會好明顯就係你想
[00:10:52.260 --> 00:10:54.260]  學習神嘅道理
[00:10:54.260 --> 00:10:55.860]  就唔係
[00:10:55.860 --> 00:10:58.260]  嚟教會成日諗住
[00:10:58.260 --> 00:11:01.860]  今日有啲咩玩呢
[00:11:01.860 --> 00:11:05.060]  成日都係諗住返教會玩嘅呢
[00:11:05.060 --> 00:11:08.260]  呢個觀念呢就係錯㗎啦
[00:11:08.260 --> 00:11:11.060]  咁當然你話你哋一齊去
[00:11:11.060 --> 00:11:13.660]  有呢個關係而去玩呢
[00:11:13.660 --> 00:11:15.260]  係啱嘅
[00:11:15.260 --> 00:11:16.860]  但係你首先呢
[00:11:16.860 --> 00:11:18.860]  要諗住返教會呢
[00:11:18.860 --> 00:11:22.460]  就係要從神裡面呢有所領受
[00:11:22.460 --> 00:11:24.660]  我哋要持續嘅預備
[00:11:24.660 --> 00:11:27.860]  所謂嘅持續嘅預備就係我哋要知道
[00:11:27.860 --> 00:11:29.460]  自己喺生命裡面
[00:11:29.460 --> 00:11:32.260]  有啲乜嘢唔好嘅地方
[00:11:32.260 --> 00:11:36.060]  然後呢我哋要一步一步一步咁樣樣
[00:11:36.060 --> 00:11:37.260]  去改變
[00:11:37.260 --> 00:11:39.660]  既然我哋係光明之子
[00:11:39.660 --> 00:11:41.460]  所以我哋嘅生活呢
[00:11:41.460 --> 00:11:44.660]  係呢會有唔同唔一樣
[00:11:44.660 --> 00:11:47.660]  我哋隨時要迎接
[00:11:47.660 --> 00:11:49.460]  主嘅再嚟到
[00:11:49.460 --> 00:11:51.860]  當主再嚟到嘅時候
[00:11:51.860 --> 00:11:52.860]  佢問你
[00:11:52.860 --> 00:11:56.260]  你認唔認識我呀
[00:11:56.260 --> 00:11:59.660]  我相信你嘅答案會係點樣呢
[00:11:59.660 --> 00:12:02.260]  呢個就係要持續嘅準備
[00:12:02.260 --> 00:12:03.860]  跟住就係頭先所講
[00:12:03.860 --> 00:12:06.260]  係突然之間嚟到嘅時候
[00:12:06.260 --> 00:12:08.860]  冇人知道主再嚟係幾時
[00:12:08.860 --> 00:12:12.860]  所以我哋就要常常準備好啦
[00:12:12.860 --> 00:12:14.460]  跟住呢我哋要有點呀
[00:12:14.460 --> 00:12:16.460]  積極嘅盼望
[00:12:16.460 --> 00:12:17.860]  警醒嘅人呢
[00:12:17.860 --> 00:12:20.860]  就帶住呢一份期待嘅心情
[00:12:20.860 --> 00:12:23.060]  等候主再嚟
[00:12:23.060 --> 00:12:25.060]  有人呢係覺得
[00:12:25.060 --> 00:12:27.260]  我成日都好想
[00:12:27.260 --> 00:12:29.260]  邊個覺得日日返學
[00:12:29.260 --> 00:12:31.260]  即係喺你哋而家呢個狀態
[00:12:31.260 --> 00:12:34.260]  邊個覺得係好辛苦嘅
[00:12:34.260 --> 00:12:36.260]  舉手睇下
[00:12:36.260 --> 00:12:37.260]  都有人好辛苦
[00:12:37.260 --> 00:12:39.260]  咁細個都
[00:12:39.260 --> 00:12:41.260]  隔離阿媽照顧下
[00:12:41.260 --> 00:12:43.260]  好辛苦嘅
[00:12:43.260 --> 00:12:44.260]  點樣樣呢
[00:12:44.260 --> 00:12:47.260]  嘩我好想主再嚟呀
[00:12:47.260 --> 00:12:49.260]  呢個都係一個盼望
[00:12:49.260 --> 00:12:52.260]  但係喺盼望當中
[00:12:52.260 --> 00:12:54.260]  我哋都要做好自己嘅
[00:12:54.260 --> 00:12:56.260]  最後
[00:12:56.260 --> 00:12:59.260]  緊守同埋醉酒
[00:12:59.260 --> 00:13:02.260]  我哋要有自制嘅能力
[00:13:02.260 --> 00:13:04.260]  緊守嘅意味呢意思就係呢
[00:13:04.260 --> 00:13:07.260]  我哋能夠控制自己嘅行為
[00:13:07.260 --> 00:13:09.260]  同埋慾望
[00:13:09.260 --> 00:13:11.260]  要有清醒嘅頭腦
[00:13:11.260 --> 00:13:15.260]  唔再被呢呢個世界嘅價值觀
[00:13:15.260 --> 00:13:17.260]  同埋呢誘惑所迷惑
[00:13:17.260 --> 00:13:19.260]  有目標嘅生活
[00:13:19.260 --> 00:13:21.260]  緊守嘅人呢
[00:13:21.260 --> 00:13:24.260]  係知道自己嘅人生嘅方向
[00:13:24.260 --> 00:13:26.260]  唔會去呢
[00:13:26.260 --> 00:13:28.260]  隨波逐流
[00:13:28.260 --> 00:13:31.260]  我哋成日話我哋要保持清醒嘅頭腦
[00:13:31.260 --> 00:13:33.260]  點樣保持清醒嘅頭腦呢
[00:13:33.260 --> 00:13:35.260]  其實呢好多時候我哋呢
[00:13:35.260 --> 00:13:37.260]  即係
[00:13:37.260 --> 00:13:40.260]  一係離開屋企呀可能你哋唔使離開屋企添啦
[00:13:40.260 --> 00:13:42.260]  可能呢無時無刻
[00:13:42.260 --> 00:13:44.260]  甚至而家呢一刻
[00:13:44.260 --> 00:13:46.260]  你都係攞住
[00:13:46.260 --> 00:13:49.260]  你部手提電話喺度不停打嘅時候
[00:13:49.260 --> 00:13:51.260]  我好想話畀你知
[00:13:51.260 --> 00:13:55.260]  你已經係畀呢個世界去迷惑住自己
[00:13:55.260 --> 00:13:57.260]  都唔知道自己真實
[00:13:57.260 --> 00:13:59.260]  其實喺人生裏面
[00:13:59.260 --> 00:14:01.260]  要做嘅係啲乜嘢嘢
[00:14:01.260 --> 00:14:03.260]  求主幫助你哋
[00:14:03.260 --> 00:14:06.260]  幫助你哋有清醒嘅頭腦
[00:14:06.260 --> 00:14:10.260]  唔好畀呢一啲呢遊戲去迷惑自己
[00:14:10.260 --> 00:14:12.260]  喺日常生活裏面
[00:14:12.260 --> 00:14:14.260]  我哋可以話呢
[00:14:14.260 --> 00:14:17.260]  我哋可以點樣做呢
[00:14:17.260 --> 00:14:19.260]  我哋去定期呢
[00:14:19.260 --> 00:14:21.260]  自己嘅熟齡狀態
[00:14:21.260 --> 00:14:24.260]  保持呢個穩定嘅靈修生活
[00:14:24.260 --> 00:14:26.260]  所謂嘅靈修生活就係
[00:14:26.260 --> 00:14:28.260]  你哋會唔會願意
[00:14:28.260 --> 00:14:31.260]  每日花上5到15分鐘嘅時間
[00:14:31.260 --> 00:14:34.260]  去好好學習聖經呢
[00:14:34.260 --> 00:14:37.260]  與其他你哋嘅朋友
[00:14:37.260 --> 00:14:39.260]  信徒團體
[00:14:39.260 --> 00:14:41.260]  彼此提醒同埋鼓勵
[00:14:41.260 --> 00:14:44.260]  呢個都係一個好重要嘅
[00:14:44.260 --> 00:14:47.260]  因為喺呢個基督教嘅群體裏面
[00:14:47.260 --> 00:14:50.260]  我哋成日都要互相提醒
[00:14:50.260 --> 00:14:52.260]  互相去提點
[00:14:52.260 --> 00:14:55.260]  因為我哋自己諗嘢呢
[00:14:55.260 --> 00:14:58.260]  成日都會有好多呢謬誤嘅產生
[00:14:58.260 --> 00:15:00.260]  呢啲嘅謬誤嘅產生呢
[00:15:00.260 --> 00:15:02.260]  就會呢讓到你呢
[00:15:02.260 --> 00:15:04.260]  陷喺一啲呢
[00:15:04.260 --> 00:15:06.260]  錯誤呀一直嘅錯誤
[00:15:06.260 --> 00:15:08.260]  其實呢我呢
[00:15:08.260 --> 00:15:10.260]  就有兩個呢
[00:15:10.260 --> 00:15:12.260]  咁樣嘅狀態
[00:15:12.260 --> 00:15:14.260]  係一直諗嘅嘢
[00:15:14.260 --> 00:15:17.260]  但係錯誤就係喺團契裏面呢
[00:15:17.260 --> 00:15:19.260]  有人呢提醒我
[00:15:19.260 --> 00:15:22.260]  我哋嘅團契就係呢我哋一班嘅目者
[00:15:22.260 --> 00:15:24.260]  第一個謬誤就係呢
[00:15:24.260 --> 00:15:27.260]  我呢有一個父爸爸
[00:15:27.260 --> 00:15:30.260]  咁呢我呢就由細到大都覺得呢
[00:15:30.260 --> 00:15:32.260]  我唔使擔心嘅
[00:15:32.260 --> 00:15:34.260]  因為我有一個父爸爸
[00:15:34.260 --> 00:15:36.260]  咁所以呢我由我做嘢
[00:15:36.260 --> 00:15:38.260]  開始呢我就覺得
[00:15:38.260 --> 00:15:41.260]  千金散盡
[00:15:41.260 --> 00:15:43.260]  識唔識呀識唔識中文呀
[00:15:43.260 --> 00:15:45.260]  下一句係咩呀
[00:15:45.260 --> 00:15:48.260]  係啦即係我用晒啲錢
[00:15:48.260 --> 00:15:52.260]  點都會有啲錢呢返到返嚟我呢度嘅
[00:15:52.260 --> 00:15:57.260]  咁所以呢我呢係唔會做錢嘅
[00:15:57.260 --> 00:16:03.260]  但係當我做咗傳道人之後呢
[00:16:03.260 --> 00:16:09.260]  同埋呢排呢因為呢幾年呢疫情因為我父爸爸係做生意嘅
[00:16:09.260 --> 00:16:13.260]  咁父爸爸呢就有一日呢就同我講
[00:16:13.260 --> 00:16:17.260]  佢話疫情之後呢生意呢就好差㗎啦
[00:16:17.260 --> 00:16:23.260]  佢話點呀你做咗咁多年嘢你儲到幾多錢呀
[00:16:23.260 --> 00:16:25.260]  好擔心喎
[00:16:25.260 --> 00:16:30.260]  咁跟住我就話我冇儲好乜錢淨㗎喎
[00:16:30.260 --> 00:16:32.260]  咁佢話點解呀
[00:16:32.260 --> 00:16:35.260]  咁我就梗係唔好講嘢啦
[00:16:35.260 --> 00:16:39.260]  但係後尾呢有弟兄姊妹提我啦
[00:16:39.260 --> 00:16:43.260]  佢話你唔得啦你咁老呢你開始要儲錢呀
[00:16:43.260 --> 00:16:45.260]  咁老呀
[00:16:45.260 --> 00:16:47.260]  咁老啦要開始儲錢呀
[00:16:47.260 --> 00:16:51.260]  佢話呢你冇睇過長命百二歲咩
[00:16:51.260 --> 00:16:53.260]  佢話你65歲退休
[00:16:53.260 --> 00:16:55.260]  嘩其實你仲有60年冇嘢做
[00:16:55.260 --> 00:16:58.260]  嘩我聽到好驚一呃汗
[00:16:58.260 --> 00:17:01.260]  咁於是乎呢喺呢啲狀態底下呢
[00:17:01.260 --> 00:17:03.260]  咁我而家開始儲錢啦
[00:17:03.260 --> 00:17:05.260]  佢仲教我你地有冇儲錢呀
[00:17:05.260 --> 00:17:07.260]  嘩要儲錢呀
[00:17:07.260 --> 00:17:11.260]  將呢你嘅收入呢分成十份
[00:17:11.260 --> 00:17:15.260]  然後呢自己十份一奉獻
[00:17:15.260 --> 00:17:18.260]  然後呢幾多份呢係你嘅生活費
[00:17:18.260 --> 00:17:20.260]  幾多份呢係儲錢
[00:17:20.260 --> 00:17:25.260]  咁呢嗰日呢我呢同Pastor Karen呢喺度傾計嘅時候呢
[00:17:25.260 --> 00:17:27.260]  佢有一個好好嘅恩賜
[00:17:27.260 --> 00:17:29.260]  我真係覺得呢神比佢好好
[00:17:29.260 --> 00:17:31.260]  佢話佢唔買嘢㗎喎
[00:17:31.260 --> 00:17:34.260]  佢話佢唔鍾意行街㗎喎
[00:17:34.260 --> 00:17:37.260]  因為佢話佢好怕嗰啲Sales行埋去
[00:17:37.260 --> 00:17:41.260]  我話你好好呀我最鍾意買嘢呀
[00:17:41.260 --> 00:17:43.260]  佢話你呢個恩賜真係好特別呀
[00:17:43.260 --> 00:17:46.260]  咁第二個謬誤呢就係
[00:17:46.260 --> 00:17:50.260]  呢個謬誤呢更加呢真係令我覺得
