
[00:00:00.000 --> 00:00:04.000]  那麼弟兄姐妹,我們現在在馬太福音的講道系列
[00:02:45.000 --> 00:02:49.000]  同樣的這次也是許多人聚集
[00:02:49.000 --> 00:02:51.000]  同樣的又發生了一件事情
[00:02:51.000 --> 00:02:52.000]  是什麼事情呢?
[00:02:52.000 --> 00:02:55.000]  又是沒有東西吃
[00:02:55.000 --> 00:02:58.000]  時間過了,人是需要吃東西了
[00:02:58.000 --> 00:03:01.000]  所以肚子餓了,沒有東西吃了
[00:03:01.000 --> 00:03:04.000]  但是在這段經文的前面幾節
[00:03:04.000 --> 00:03:08.000]  聖經講得比上一次那個更詳細了
[00:03:08.000 --> 00:03:10.000]  講的什麼比較更詳細呢?
[00:03:10.000 --> 00:03:16.000]  講耶穌形容這些人的情況形容得更詳細了
[00:03:16.000 --> 00:03:19.000]  如果你留意這兩段經文的不同
[00:03:19.000 --> 00:03:21.000]  這次耶穌跟門徒說
[00:03:21.000 --> 00:03:26.000]  我憐憫這眾人,因為他們同我在這裡已經三天也沒有吃的了
[00:03:26.000 --> 00:03:32.000]  我若打發他們,餓著回家,他們就必在路上睏乏
[00:03:32.000 --> 00:03:36.000]  而且其中有從遠處來的
[00:03:36.000 --> 00:03:41.000]  這段經文跟上一次耶穌形容五餅二魚的神跡不同的地方
[00:03:41.000 --> 00:03:46.000]  就是在這裡耶穌講了很多關於這些眾人他們的需要
[00:03:46.000 --> 00:03:50.000]  而且是講得比較的細
[00:03:50.000 --> 00:03:54.000]  他們跟他已經在那裡三天了
[00:03:54.000 --> 00:03:57.000]  三天了,耶穌記得是三天了
[00:03:57.000 --> 00:04:02.000]  他們沒有吃的了,耶穌知道他們沒有吃的了
[00:04:02.000 --> 00:04:04.000]  現在如果他們走了,他們會餓
[00:04:04.000 --> 00:04:08.000]  耶穌會設身處地的想到他們會餓
[00:04:08.000 --> 00:04:12.000]  而且他會想到他在路上一定是睏乏
[00:04:12.000 --> 00:04:16.000]  因為他還知道有些是從遠處來的
[00:04:16.000 --> 00:04:19.000]  這個讓我們想到什麼呢?
[00:04:19.000 --> 00:04:27.000]  讓我們想到我們的神原來是一個愛我們愛到無微不至的上帝
[00:04:27.000 --> 00:04:32.000]  在這裡我不知道你對上帝的認識是不是這樣
[00:04:32.000 --> 00:04:39.000]  有些人對上帝的認識就是他只是一個要我得救信主的神
[00:04:39.000 --> 00:04:41.000]  其他的什麼都不管了
[00:04:41.000 --> 00:04:45.000]  他只是要我信耶穌得救就好了
[00:04:45.000 --> 00:04:50.000]  有很多人很可惜,可能小小就在教會長大
[00:04:50.000 --> 00:04:54.000]  但是他對上帝的認識就是這樣而已
[00:04:54.000 --> 00:04:56.000]  就是神只是要我得救
[00:04:56.000 --> 00:05:00.000]  當然得救是人生最重要的事情
[00:05:00.000 --> 00:05:02.000]  得救當然是人生最重要的
[00:05:02.000 --> 00:05:06.000]  因為有一天來到世界的終結的時候
[00:05:06.000 --> 00:05:09.000]  最大的分別就是得救與不得救
[00:05:09.000 --> 00:05:16.000]  其他的一切的事情,成就啊,你達到什麼的狀況啊
[00:05:16.000 --> 00:05:20.000]  都在那一天一概都不重要
[00:05:20.000 --> 00:05:22.000]  得救當然是最重要的事情
[00:05:22.000 --> 00:05:25.000]  但是請你不要誤會
[00:05:25.000 --> 00:05:29.000]  上帝愛我們的愛不只是關心我們得不得救
[00:05:29.000 --> 00:05:31.000]  雖然那是最重要的
[00:05:31.000 --> 00:05:35.000]  他關心我們的是到我們的每一個細節
[00:05:35.000 --> 00:05:37.000]  這怎麼比喻呢?
[00:05:37.000 --> 00:05:42.000]  這就好像我們小時候父母總是,特別是母親
[00:05:42.000 --> 00:05:46.000]  總是會給我們數不盡的叮嚀
[00:05:46.000 --> 00:05:49.000]  第一次去旅行的時候他會問你
[00:05:49.000 --> 00:05:53.000]  這個帶了沒有啊?藥物帶了沒有啊?
[00:05:53.000 --> 00:05:58.000]  如果肚子疼怎麼辦啊?錢夠不夠啊?帶得夠不夠啊?
[00:05:58.000 --> 00:06:02.000]  如果去的地方比較冷,寒衣夠不夠啊?
[00:06:02.000 --> 00:06:04.000]  大家有沒有這樣的記憶呢?
[00:06:04.000 --> 00:06:12.000]  就是愛自己的父母會特別特別的想到一些
[00:06:12.000 --> 00:06:14.000]  有時候我們都會覺得
[00:06:14.000 --> 00:06:18.000]  小時候不懂事的時候覺得很煩的事情
[00:06:18.000 --> 00:06:21.000]  覺得怎麼這麼煩啊?問這麼多問題啊
[00:06:21.000 --> 00:06:26.000]  但是現在你長大了,你知道這是無微不至的愛
[00:06:26.000 --> 00:06:29.000]  我們的神除了關心我們有沒有救恩
[00:06:29.000 --> 00:06:34.000]  他也關心我們今天過得怎樣,是不是開心呢?
[00:06:34.000 --> 00:06:38.000]  還是對他有很多的不明白,懷疑,困惑
[00:06:38.000 --> 00:06:41.000]  然後跟他保持一個很遠的距離
[00:06:41.000 --> 00:06:46.000]  從來就是自己在自己的,用自己的方法來掙扎這個人生
[00:06:46.000 --> 00:06:48.000]  然後你看不到你以後要去哪裡的
[00:06:48.000 --> 00:06:53.000]  你不知道你在這個世界上做的事情到底有沒有意義的
[00:06:53.000 --> 00:06:57.000]  上帝是關心你今天是過得怎樣,怎樣想
[00:06:57.000 --> 00:07:02.000]  是不是能夠常常喜樂,這就是愛我們的神
[00:07:02.000 --> 00:07:06.000]  弟兄姐妹,這是你認識的神嗎?
[00:07:06.000 --> 00:07:08.000]  這是你認識的上帝嗎?
[00:07:08.000 --> 00:07:13.000]  你知道他每天都關心你,過得開不開心嗎?
[00:07:13.000 --> 00:07:19.000]  他每天都關心你,懂不懂得去向他支取力量
[00:07:19.000 --> 00:07:23.000]  如果你都能夠這樣的待你的所愛的人,待你的兒女
[00:07:23.000 --> 00:07:28.000]  我鼓勵你今天想想上帝就是每天這樣的期待你
[00:07:28.000 --> 00:07:35.000]  這樣的認識他,神是那一位愛我們愛到無微不至的上帝
[00:07:35.000 --> 00:07:46.000]  第二點是,世人其實都受惠於天父的祝福
[00:07:46.000 --> 00:07:52.000]  聖經讓我們看到耶穌吩咐眾人坐在地上
[00:07:52.000 --> 00:07:57.000]  拿著門徒給他的七個餅,這次是七個餅
[00:07:57.000 --> 00:08:00.000]  但是同樣的做了什麼呢?祝謝了
[00:08:00.000 --> 00:08:05.000]  門徒剛開始的時候只是講七個餅,沒有講魚
[00:08:05.000 --> 00:08:08.000]  但是後來我想耶穌也知道還有魚
[00:08:08.000 --> 00:08:10.000]  他們也拿了幾條魚給他
[00:08:10.000 --> 00:08:15.000]  然後耶穌也祝福了
[00:08:15.000 --> 00:08:20.000]  這個祝謝跟祝福表示什麼呢?
[00:08:20.000 --> 00:08:23.000]  表示一切都是從天父而來
[00:08:23.000 --> 00:08:27.000]  我相信很多弟兄姐妹都很熟悉一節經文
[00:08:27.000 --> 00:08:33.000]  就是天父他叫日頭照好人也照歹人
[00:08:33.000 --> 00:08:39.000]  歹人是一個很古老的說法,就是罪人,就是不義的人
[00:08:39.000 --> 00:08:45.000]  天父叫陽光照在義人身上也照在不義的人身上
[00:08:45.000 --> 00:08:51.000]  就是講天父他普遍的恩典,普遍的愛
[00:08:51.000 --> 00:08:55.000]  我們細心的去數算恩典,就會發現
[00:08:55.000 --> 00:08:59.000]  原來不管你信主還不信主之前
[00:08:59.000 --> 00:09:02.000]  你都其實是在領受上帝很多的恩典
[00:09:02.000 --> 00:09:05.000]  有些人的家庭是支離破碎的
[00:09:05.000 --> 00:09:09.000]  但是你的家庭是一個完整的家庭
[00:09:09.000 --> 00:09:12.000]  值得感恩嗎?值得感恩
[00:09:12.000 --> 00:09:15.000]  有些人找了很久都找不到工作
[00:09:15.000 --> 00:09:22.000]  但是你一直都有一份很穩定的工作跟收入
[00:09:22.000 --> 00:09:25.000]  是不是值得感恩呢?感恩
[00:09:25.000 --> 00:09:30.000]  有些人很想能夠健健康康的去參加各種的活動
[00:09:30.000 --> 00:09:33.000]  但是不能夠,因為他沒有這個健康
[00:09:33.000 --> 00:09:39.000]  反正你就是要爬山就爬山,要游泳就游泳
[00:09:39.000 --> 00:09:43.000]  要打球就打球,很健康的
[00:09:43.000 --> 00:09:48.000]  有些人吃東西是吃不到味道的
[00:09:48.000 --> 00:09:51.000]  但是你是什麼都可以吃的
[00:09:51.000 --> 00:09:56.000]  然後還能夠批評這道菜煮得不好
[00:09:56.000 --> 00:10:02.000]  我們有沒有看到其實我們是活在上帝的恩典之下
[00:10:02.000 --> 00:10:05.000]  我們都是活在上帝的恩典之下
[00:10:05.000 --> 00:10:08.000]  耶穌這群眾人都跟著他
[00:10:08.000 --> 00:10:13.000]  當中有信的,有不信的,有還在瞭解耶穌,也在懷疑的
[00:10:13.000 --> 00:10:17.000]  但是耶穌就知道他們可能會餓
[00:10:17.000 --> 00:10:19.000]  就會怎樣呢?
[00:10:19.000 --> 00:10:26.000]  把拿到的餅、魚、祝謝、祝福分給他們,餵給他們吃飽
[00:10:26.000 --> 00:10:32.000]  這就是聖經告訴我們的,上帝讓太陽照異人,照不異的人
[00:10:32.000 --> 00:10:37.000]  科學家告訴我們,沒有太陽我們根本就無法生存
[00:10:37.000 --> 00:10:41.000]  離我們遠一點,我們會冷死
[00:10:41.000 --> 00:10:43.000]  離我們近一點,我們會熱死
[00:10:43.000 --> 00:10:47.000]  上帝就在這,那這個星球剛剛好
[00:10:47.000 --> 00:10:53.000]  而且科學家還告訴我們,那個差距根本就是非常的小
[00:10:53.000 --> 00:10:58.000]  它不能離遠一點點,也不能離近一點點,我們都不能夠生存
[00:10:58.000 --> 00:11:06.000]  但是上帝在聖經說,上帝是讓太陽、日酬照異人也照不異人
[00:11:06.000 --> 00:11:15.000]  我鼓勵你弟兄姐妹,有空就定一個時間,拿一張紙出來
[00:11:15.000 --> 00:11:20.000]  你看看你能不能夠寫,越多的恩典越好
[00:11:20.000 --> 00:11:25.000]  從你的健康,到你的家人,到你的工作,到等等等等
[00:11:25.000 --> 00:11:33.000]  你都寫下來,你會發現你真的是受惠於天父的祝福
[00:11:33.000 --> 00:11:38.000]  講到恩典,這裡簡單的跟大家介紹一下一個觀念
[00:11:38.000 --> 00:11:45.000]  就是簡單的神學觀念,一個叫普遍恩典,一個叫特殊恩典
[00:11:45.000 --> 00:11:51.000]  普遍恩典就是剛才我們說的,上帝讓所有的人
[00:11:51.000 --> 00:11:55.000]  不管是信耶穌的,還沒信耶穌的,都領受的恩典
[00:11:55.000 --> 00:12:00.000]  那個時我們知道我們是被愛的,我們在這個世界上是被愛的
[00:12:00.000 --> 00:12:05.000]  被創造主愛的,但是特殊的恩典是指什麼呢?
[00:12:05.000 --> 00:12:13.000]  特殊的恩典是指你信了耶穌有了救恩,信了耶穌得救了
[00:12:13.000 --> 00:12:18.000]  那個是特殊的恩典,那個需要你聽到福音之後
[00:12:18.000 --> 00:12:23.000]  謙卑的說我認罪悔改,我向神認罪悔改
[00:12:23.000 --> 00:12:28.000]  我願意信靠耶穌,這個是特殊的恩典
[00:12:28.000 --> 00:12:32.000]  所以在這裡我們看到耶穌在這段經文裡面
[00:12:32.000 --> 00:12:38.000]  他體現了什麼叫做普遍的恩典,我們都是蒙恩的人
[00:12:38.000 --> 00:12:43.000]  今天你不在教會,你不可以跟旁邊的人說我們是蒙恩的人
[00:12:43.000 --> 00:12:50.000]  在教會的赴堂的人,可能可以跟旁邊的人說我們是蒙恩的人
[00:12:50.000 --> 00:12:56.000]  我看到Kitty跟她女兒說我們是蒙恩的人,非常好
[00:12:56.000 --> 00:13:06.000]  我們看第三點,第三點就是儘管經歷過神,只注目問題就只有問題
[00:13:06.000 --> 00:13:09.000]  我再說一遍,儘管你是經歷過神的人
[00:13:09.000 --> 00:13:15.000]  但是如果你遇到問題還是注目問題,你只有問題
[00:13:15.000 --> 00:13:21.000]  剩下的只有問題,因為當耶穌說他們餓了
[00:13:21.000 --> 00:13:26.000]  我們要找東西給他們吃,你們有什麼?
[00:13:26.000 --> 00:13:42.000]  門徒回答的是,在這野地,從哪裡能得餅叫這些人吃飽呢?
[00:13:42.000 --> 00:13:47.000]  弟兄姐妹,是不是似曾相識?
[00:13:47.000 --> 00:13:53.000]  大家都會想起五餅二魚的時候,在之前馬可福音第六章的時候
[00:13:53.000 --> 00:13:59.000]  基本上門徒馬上跳起來說,那時候是門徒主動的
[00:13:59.000 --> 00:14:05.000]  耶穌啊,快點叫他們走吧,天色已黑了,這裡又沒有什麼地方吃
[00:14:05.000 --> 00:14:10.000]  你看這麼多人怎麼辦?把焦點都放在問題那邊,記得哈
[00:14:10.000 --> 00:14:16.000]  這次耶穌是主動了,他們餓了,他們餓了
[00:14:16.000 --> 00:14:21.000]  這些門徒竟然是又再一次的把焦點放在問題上
[00:14:21.000 --> 00:14:27.000]  我們本來期待門徒這次應該是怎麼樣呢?
[00:14:27.000 --> 00:14:32.000]  主耶穌,你上次不是使到五千人吃飽嗎?
[00:14:32.000 --> 00:14:36.000]  你這次就能夠使他們吃飽啊!
[00:14:36.000 --> 00:14:41.000]  但是我們看到,結果不是這樣
[00:14:41.000 --> 00:14:49.000]  結果竟然是門徒就說,這個問題很大啊,耶穌,問題很大,做不來啊
[00:14:49.000 --> 00:14:54.000]  我們不要笑這些門徒啊,有時我們就是這樣
[00:14:54.000 --> 00:14:56.000]  我不知道你有沒有經歷過呢?
[00:14:56.000 --> 00:15:02.000]  有一天你在小組裡面,剛剛在團慶裡面跟弟兄姐妹分享
[00:15:02.000 --> 00:15:08.000]  你經歷過的上帝的恩典啊,公司的業績怎麼樣,經歷過的怎麼樣
[00:15:08.000 --> 00:15:13.000]  怎樣怎樣,感謝神,贊美神,哈利路亞,贊美神
[00:15:13.000 --> 00:15:18.000]  然後第二天你碰到一個問題,你馬上就苦惱了
[00:15:18.000 --> 00:15:22.000]  甚至是沒有心情禱告了
[00:15:22.000 --> 00:15:27.000]  經歷過神不代表你下一次還是會有信心的
[00:15:27.000 --> 00:15:34.000]  如果你還是注目在問題,你剩下的只有問題
[00:15:34.000 --> 00:15:39.000]  我們看到門徒這個經歷是我們有提醒
[00:15:39.000 --> 00:15:47.000]  盼望我們不要浪費你每次經歷耶穌的成長機會
[00:15:47.000 --> 00:15:53.000]  經歷了耶穌之後,如果你只是忘記了
[00:15:53.000 --> 00:15:59.000]  下一次你遇到問題的時候,你還是把焦點不是放在耶穌身上
[00:15:59.000 --> 00:16:02.000]  而是放在問題身上
[00:16:02.000 --> 00:16:06.000]  在這個時候我邀請大家想想看
[00:16:06.000 --> 00:16:09.000]  你有沒有這樣的傾向呢?
[00:16:09.000 --> 00:16:12.000]  問問自己,你有沒有這樣的傾向?
[00:16:12.000 --> 00:16:18.000]  就是每次新的問題一來,你就是馬上就先看到問題而已
[00:16:18.000 --> 00:16:23.000]  而不是記得上一次耶穌是怎麼幫助你的
[00:16:23.000 --> 00:16:26.000]  很快的我們看第四點
[00:16:26.000 --> 00:16:33.000]  第四點就是主仍然願意耐心地教導我們信心的功課
[00:16:33.000 --> 00:16:37.000]  我真的是非常非常地佩服主耶穌
[00:16:37.000 --> 00:16:40.000]  如果是我帶著這十二個門徒呢
[00:16:40.000 --> 00:16:44.000]  我真的是沒有主耶穌這樣的耐心
[00:16:44.000 --> 00:16:49.000]  明明剛剛在第六章做了這麼大的一個神跡
[00:16:49.000 --> 00:16:52.000]  五千人都不算婦女跟兒童
[00:16:52.000 --> 00:16:56.000]  五千男丁吃飽了的神跡之後
[00:16:56.000 --> 00:16:59.000]  這是同樣的類似的功課
[00:16:59.000 --> 00:17:04.000]  主動地問他們,現在他們餓了怎麼辦啊?
[00:17:04.000 --> 00:17:09.000]  如果我是主耶穌,我期待他們說就注謝了,行神跡
[00:17:09.000 --> 00:17:11.000]  他們就行了
[00:17:11.000 --> 00:17:15.000]  但是這些門徒竟然是,怎麼辦?問題很大,不可能啊
[00:17:15.000 --> 00:17:22.000]  那如果是我,我肯定是,啊!你們這些人學了又不會,學了又不會,學了又不會
[00:17:22.000 --> 00:17:24.000]  但是主耶穌是怎麼樣呢?
[00:17:24.000 --> 00:17:29.000]  主耶穌是竟然願意耐心地教導他們功課
[00:17:29.000 --> 00:17:33.000]  主耶穌是問他們,你們有多少餅?
[00:17:33.000 --> 00:17:36.000]  這句話也是不是很相似啊?
[00:17:36.000 --> 00:17:38.000]  你們有多少?
[00:17:38.000 --> 00:17:45.000]  對嗎?主耶穌再回去課程的101
[00:17:45.000 --> 00:17:50.000]  回去基本功課,看看你們有多少
[00:17:50.000 --> 00:17:54.000]  然後我再示範一次,注謝給上帝
[00:17:54.000 --> 00:17:56.000]  這些人就吃飽了
[00:17:56.000 --> 00:18:01.000]  我們的主真的是對我們超有耐心
[00:18:01.000 --> 00:18:03.000]  我覺得是超有耐心
[00:18:03.000 --> 00:18:05.000]  我們一次又一次的失敗
[00:18:05.000 --> 00:18:11.000]  但是主耶穌是願意一次又一次的用同樣的方法教導我們
[00:18:11.000 --> 00:18:16.000]  在哪裡跌倒,祂就幫助我們在哪裡爬起來
[00:18:16.000 --> 00:18:22.000]  所以我們真的是要欣賞,要愛慕這位主
[00:18:22.000 --> 00:18:25.000]  我們的主真的是超有耐心的
[00:18:25.000 --> 00:18:30.000]  我不知道你有怎麼樣的體驗
[00:18:30.000 --> 00:18:33.000]  你有沒有真的試過
[00:18:33.000 --> 00:18:38.000]  每次你說,我答應不要說人家壞話了
[00:18:38.000 --> 00:18:41.000]  但是你下一次又再說人家壞話了
[00:18:41.000 --> 00:18:44.000]  你在靈修的時候,主耶穌就給你一段經文
[00:18:44.000 --> 00:18:50.000]  就提醒你,我們說話要合體統
[00:18:50.000 --> 00:18:52.000]  我們說話要造就人
[00:18:52.000 --> 00:18:57.000]  我們說話從口裡出來的話,要能夠榮耀神,造就人
[00:18:57.000 --> 00:18:59.000]  不要去傷害別人
[00:18:59.000 --> 00:19:01.000]  但是你又再犯了
[00:19:01.000 --> 00:19:07.000]  你犯了之後,你來到崇拜,你又聽到同樣的信息了
[00:19:07.000 --> 00:19:10.000]  這就是主耶穌有時候一次又一次的
[00:19:10.000 --> 00:19:14.000]  用同樣的方法來教導我們的
[00:19:14.000 --> 00:19:18.000]  我們要感謝我們的主,真的對我們很有耐心
[00:19:18.000 --> 00:19:20.000]  我們看第五個功課
[00:19:20.000 --> 00:19:22.000]  第五個功課就是
[00:19:22.000 --> 00:19:26.000]  不願意降福於主的人是不會經歷神的
[00:19:26.000 --> 00:19:30.000]  這段經文結束之後,很多人吃飽了之後
[00:19:30.000 --> 00:19:33.000]  還有下文很特別的
[00:19:33.000 --> 00:19:37.000]  我們知道這段下文是跟奇跡有關的
[00:19:37.000 --> 00:19:40.000]  跟四千人吃飽有關的
[00:19:40.000 --> 00:19:42.000]  因為講到這段經文之後
[00:19:42.000 --> 00:19:46.000]  他又回去提到四千人吃飽這件事情
[00:19:46.000 --> 00:19:47.000]  他是講到什麼呢?
[00:19:47.000 --> 00:19:51.000]  他是講到有一些法利塞人就突然間出現
[00:19:51.000 --> 00:19:54.000]  來盤問耶穌
[00:19:54.000 --> 00:20:00.000]  盤問耶穌就求他從天上顯個神跡給他們看
[00:20:00.000 --> 00:20:02.000]  想要試探他
[00:20:02.000 --> 00:20:04.000]  你說這到底是怎麼一回事呢?
[00:20:04.000 --> 00:20:07.000]  這到底是怎樣的一個場景呢?
[00:20:07.000 --> 00:20:09.000]  基本上就是
[00:20:09.000 --> 00:20:10.000]  你可以想象
[00:20:10.000 --> 00:20:16.000]  主耶穌剛剛行了第二次餵飽許多人的神跡之後
[00:20:16.000 --> 00:20:18.000]  突然間這些宗教領袖就來說
[00:20:18.000 --> 00:20:21.000]  你這麼厲害
[00:20:21.000 --> 00:20:24.000]  在顯一個神跡是從天上來的
[00:20:24.000 --> 00:20:25.000]  從天上來的
[00:20:25.000 --> 00:20:29.000]  你可不可以顯這個神跡?
[00:20:29.000 --> 00:20:31.000]  基本上
[00:20:31.000 --> 00:20:33.000]  他們的試探耶穌
[00:20:33.000 --> 00:20:38.000]  有點像魔鬼在曠野試探耶穌的性質
[00:20:38.000 --> 00:20:40.000]  你如果是神的兒子
[00:20:40.000 --> 00:20:44.000]  你跑到聖殿的頂上那邊跳下來
[00:20:44.000 --> 00:20:46.000]  你如果是神的兒子
[00:20:46.000 --> 00:20:49.000]  你把這些石頭變成餅
[00:20:49.000 --> 00:20:56.000]  基本上帶著惡意的要耶穌行神跡
[00:20:56.000 --> 00:21:00.000]  基本上看似給耶穌一個考試
[00:21:00.000 --> 00:21:02.000]  看看他能不能夠行神跡
[00:21:02.000 --> 00:21:05.000]  但是真正的是什麼?
[00:21:05.000 --> 00:21:09.000]  心裡是心硬
[00:21:09.000 --> 00:21:12.000]  心硬的人看了主的作為之後
[00:21:12.000 --> 00:21:13.000]  他會怎麼樣?
[00:21:13.000 --> 00:21:14.000]  他不信
[00:21:14.000 --> 00:21:16.000]  他會再怎麼樣?
[00:21:16.000 --> 00:21:18.000]  他會再要求多一個
[00:21:18.000 --> 00:21:21.000]  如果耶穌再做了多一個神跡
[00:21:21.000 --> 00:21:23.000]  你覺得他們會不會信?
[00:21:23.000 --> 00:21:25.000]  不會信
[00:21:25.000 --> 00:21:27.000]  他們還會再找一個藉口
[00:21:27.000 --> 00:21:29.000]  你就這樣
[00:21:29.000 --> 00:21:33.000]  因為不想信就是不想信
[00:21:33.000 --> 00:21:36.000]  但是不想信上帝不會勉強他
[00:21:36.000 --> 00:21:38.000]  上帝只會告訴他結果是怎樣
[00:21:38.000 --> 00:21:40.000]  因為上帝是上帝
[00:21:40.000 --> 00:21:43.000]  上帝不是我們要命令他來行神跡
[00:21:43.000 --> 00:21:46.000]  就能夠命令他行神跡的
[00:21:46.000 --> 00:21:48.000]  因為我們不是上帝
[00:21:48.000 --> 00:21:51.000]  越謙卑的人越能夠找到上帝
[00:21:51.000 --> 00:21:53.000]  但是這些法利塞人
[00:21:53.000 --> 00:21:55.000]  他們有一切的宗教知識
[00:21:55.000 --> 00:21:57.000]  但是沒有真理
[00:21:57.000 --> 00:21:59.000]  沒有耶穌真理
[00:21:59.000 --> 00:22:00.000]  所以基本上
[00:22:00.000 --> 00:22:03.000]  他們是不願意降服耶穌的
[00:22:03.000 --> 00:22:04.000]  你看這段經文
[00:22:04.000 --> 00:22:06.000]  法利塞人出來盤問耶穌
[00:22:06.000 --> 00:22:09.000]  求他從天上顯個神跡給他們看
[00:22:09.000 --> 00:22:11.000]  想要試探他
[00:22:11.000 --> 00:22:16.000]  耶穌看到這些人
[00:22:16.000 --> 00:22:19.000]  心裡可以心硬到這樣的地步
[00:22:19.000 --> 00:22:21.000]  明明知道有神
[00:22:21.000 --> 00:22:23.000]  卻不願意謙卑來到他面前
[00:22:23.000 --> 00:22:25.000]  心硬到這個地步
[00:22:25.000 --> 00:22:27.000]  深深的嘆息
[00:22:27.000 --> 00:22:28.000]  12節說
[00:22:28.000 --> 00:22:30.000]  他深深的嘆息
[00:22:30.000 --> 00:22:32.000]  我覺得是一種的
[00:22:32.000 --> 00:22:36.000]  一種的傷痛跟一種的悲憤
[00:22:36.000 --> 00:22:39.000]  這世代為什麼求神跡呢
[00:22:39.000 --> 00:22:40.000]  耶穌說
[00:22:40.000 --> 00:22:42.000]  我實在告訴你們
[00:22:42.000 --> 00:22:45.000]  沒有神跡給這世代看
[00:22:45.000 --> 00:22:48.000]  沒有神跡給這世代看
[00:22:48.000 --> 00:22:50.000]  因為主就是主
[00:22:50.000 --> 00:22:55.000]  主是來命令差遣的
[00:22:55.000 --> 00:22:57.000]  所以更嚴重的
[00:22:57.000 --> 00:22:59.000]  請你看第13節
[00:22:59.000 --> 00:23:01.000]  他說
[00:23:01.000 --> 00:23:05.000]  聖經說他就離開他們
[00:23:05.000 --> 00:23:06.000]  本來這些法利塞人
[00:23:06.000 --> 00:23:09.000]  如果有那麼一丁點的謙卑
[00:23:09.000 --> 00:23:11.000]  可能都會得救
[00:23:11.000 --> 00:23:13.000]  但是在上帝的神跡面前
[00:23:13.000 --> 00:23:15.000]  他們選擇的是
[00:23:15.000 --> 00:23:16.000]  你再顯一個神跡
[00:23:16.000 --> 00:23:18.000]  從天上下來
