
[00:00:00.000 --> 00:00:02.000]  我們再次的相知
[00:07:15.000 --> 00:07:17.000]  看那個節目
[00:07:17.000 --> 00:07:19.000]  後來媽媽看完那個節目
[00:07:19.000 --> 00:07:21.000]  在這個訊息上面發給我
[00:07:21.000 --> 00:07:23.000]  有一個節目推薦給你們
[00:07:23.000 --> 00:07:25.000]  一定要看
[00:07:25.000 --> 00:07:27.000]  這個非常大的警醒
[00:07:27.000 --> 00:07:30.000]  那個節目它的題目叫做
[00:07:30.000 --> 00:07:32.000]  圍獵
[00:07:32.000 --> 00:07:36.000]  就好像一些動物去狩獵
[00:07:36.000 --> 00:07:38.000]  包圍牠們的獵物一樣
[00:07:38.000 --> 00:07:41.000]  圍住就去攻擊
[00:07:41.000 --> 00:07:43.000]  當然這個不是動物世界
[00:07:43.000 --> 00:07:45.000]  不是動物世界那麼簡單
[00:07:45.000 --> 00:07:47.000]  他取這個名字
[00:07:47.000 --> 00:07:49.000]  他背後講的是一個
[00:07:49.000 --> 00:07:54.000]  以利獵權
[00:07:54.000 --> 00:07:58.000]  他講的就是發生在我們家鄉
[00:07:58.000 --> 00:08:00.000]  官場上面的事情
[00:08:00.000 --> 00:08:03.000]  本來真的是很好的官員
[00:08:03.000 --> 00:08:05.000]  但是慢慢慢慢
[00:08:05.000 --> 00:08:09.000]  受到了一些朋友的引誘誤導
[00:08:09.000 --> 00:08:12.000]  他那個時候以為是志同道合
[00:08:12.000 --> 00:08:15.000]  以為大家興趣相投
[00:08:15.000 --> 00:08:19.000]  以為大家總是那麼貼心
[00:08:19.000 --> 00:08:21.000]  慢慢慢慢
[00:08:21.000 --> 00:08:24.000]  生命就會拖入了深淵當中
[00:08:24.000 --> 00:08:26.000]  以至於被抓的時候
[00:08:26.000 --> 00:08:29.000]  真的是悔不當初
[00:08:29.000 --> 00:08:32.000]  原來那些是朋友嗎
[00:08:32.000 --> 00:08:33.000]  不是朋友
[00:08:33.000 --> 00:08:36.000]  好像仇人一樣來害了我
[00:08:36.000 --> 00:08:39.000]  害了我的仕途
[00:08:39.000 --> 00:08:41.000]  害了我的生命
[00:08:41.000 --> 00:08:44.000]  也害了我的家人
[00:08:44.000 --> 00:08:47.000]  非常大地的觸動
[00:08:47.000 --> 00:08:49.000]  當然弟兄姊妹
[00:08:49.000 --> 00:08:51.000]  很多我們生命當中
[00:08:51.000 --> 00:08:55.000]  也會有這樣的一種的受苦和痛苦
[00:08:55.000 --> 00:08:57.000]  當我們受苦的時候
[00:08:57.000 --> 00:09:00.000]  我們一定要找到方向
[00:09:00.000 --> 00:09:02.000]  透過經文我們就可以看到
[00:09:02.000 --> 00:09:04.000]  中間有人受苦
[00:09:04.000 --> 00:09:06.000]  他就要禱告
[00:09:06.000 --> 00:09:08.000]  在困境中
[00:09:08.000 --> 00:09:11.000]  我們就要去尋求神
[00:09:11.000 --> 00:09:13.000]  記得有一次的感悟
[00:09:13.000 --> 00:09:17.000]  我受到蚊蟲叮咬
[00:09:17.000 --> 00:09:19.000]  也很辛苦
[00:09:19.000 --> 00:09:22.000]  我覺得特別如果是被密集的叮咬的時候
[00:09:22.000 --> 00:09:24.000]  非常的痛
[00:09:24.000 --> 00:09:27.000]  如果用人的方法拼命去抓
[00:09:27.000 --> 00:09:29.000]  越抓越嚴重
[00:09:29.000 --> 00:09:31.000]  甚至破皮
[00:09:31.000 --> 00:09:33.000]  甚至感染
[00:09:33.000 --> 00:09:35.000]  你要靠自己的力量
[00:09:35.000 --> 00:09:37.000]  我就在這裡忍
[00:09:37.000 --> 00:09:40.000]  不抓就好
[00:09:40.000 --> 00:09:42.000]  很辛苦
[00:09:42.000 --> 00:09:44.000]  有一次就有人問我
[00:09:44.000 --> 00:09:49.000]  你為什麼不塗一點薄荷膏
[00:09:49.000 --> 00:09:53.000]  止癢的藥
[00:09:53.000 --> 00:09:55.000]  我才明白
[00:09:55.000 --> 00:09:58.000]  困境中我們要有尋求
[00:09:58.000 --> 00:10:00.000]  生命中的困境
[00:10:00.000 --> 00:10:03.000]  一定要找對方向
[00:10:03.000 --> 00:10:05.000]  要找到神
[00:10:05.000 --> 00:10:09.000]  他就是我們受苦當中的薄荷膏一樣
[00:10:09.000 --> 00:10:11.000]  他願意來聆聽我們
[00:10:11.000 --> 00:10:14.000]  也願意來安慰我們
[00:10:14.000 --> 00:10:16.000]  擁抱我們 醫治我們
[00:10:16.000 --> 00:10:19.000]  讓我們再次的上路
[00:10:19.000 --> 00:10:21.000]  記得我的困苦
[00:10:21.000 --> 00:10:24.000]  不單是被蚊蟲咬
[00:10:24.000 --> 00:10:25.000]  記得那個時候
[00:10:25.000 --> 00:10:28.000]  我的岳父在重病的時候
[00:10:28.000 --> 00:10:31.000]  太太也回去日夜去照顧
[00:10:31.000 --> 00:10:34.000]  那個時候我也很擔心我的岳父
[00:10:34.000 --> 00:10:37.000]  很擔心太太和家人
[00:10:37.000 --> 00:10:39.000]  女兒每天也會問
[00:10:39.000 --> 00:10:41.000]  媽媽怎麼樣了
[00:10:41.000 --> 00:10:44.000]  她什麼時候回來
[00:10:44.000 --> 00:10:47.000]  我很牽掛外公的身體
[00:10:47.000 --> 00:10:50.000]  那個時候確實是很難受
[00:10:50.000 --> 00:10:53.000]  有的時候我會發現
[00:10:53.000 --> 00:10:55.000]  自己的手
[00:10:55.000 --> 00:10:58.000]  不自覺的開始就在那裡震動
[00:10:58.000 --> 00:10:59.000]  開始抖
[00:10:59.000 --> 00:11:02.000]  手抖怎麼辦
[00:11:02.000 --> 00:11:05.000]  我就用另外一隻手
[00:11:05.000 --> 00:11:08.000]  按住他
[00:11:08.000 --> 00:11:10.000]  本能的一個想法
[00:11:10.000 --> 00:11:12.000]  按住他 不要抖
[00:11:12.000 --> 00:11:15.000]  那既然手都合在了一起了
[00:11:15.000 --> 00:11:17.000]  向神禱告
[00:11:17.000 --> 00:11:19.000]  向神呼求吧
[00:11:19.000 --> 00:11:22.000]  腳也覺得沒有力量了
[00:11:22.000 --> 00:11:25.000]  站不住了 怎麼辦
[00:11:25.000 --> 00:11:29.000]  站不住 那就跪下吧
[00:11:29.000 --> 00:11:31.000]  跪下向神去禱告
[00:11:31.000 --> 00:11:33.000]  向神去呼求
[00:11:33.000 --> 00:11:37.000]  當然也感謝我們的牧者
[00:11:37.000 --> 00:11:39.000]  也感謝我們的同行者
[00:11:39.000 --> 00:11:41.000]  一直也來問候
[00:11:41.000 --> 00:11:44.000]  也陪伴我和我的家人
[00:11:44.000 --> 00:11:48.000]  走過了這樣一個困難的階段
[00:11:48.000 --> 00:11:52.000]  也用禱告來拖住我
[00:11:52.000 --> 00:11:57.000]  來走過了這樣一個死因的幽谷
[00:11:57.000 --> 00:12:01.000]  當然另外一方面就講到了
[00:12:01.000 --> 00:12:05.000]  有人喜樂 他該歌頌
[00:12:05.000 --> 00:12:09.000]  但是當我來思想這樣一個主題的時候
[00:12:09.000 --> 00:12:11.000]  我卻想到
[00:12:11.000 --> 00:12:14.000]  我們在各樣的處境中
[00:12:14.000 --> 00:12:18.000]  我們都要來讚美神
[00:12:18.000 --> 00:12:21.000]  記得有一次當我禱告的時候
[00:12:21.000 --> 00:12:23.000]  相信我們的弟兄姊妹
[00:12:23.000 --> 00:12:26.000]  很多時候禱告的時候
[00:12:26.000 --> 00:12:28.000]  也會開始呼求神
[00:12:28.000 --> 00:12:31.000]  親愛的天父
[00:12:31.000 --> 00:12:34.000]  我感謝讚美你
[00:12:34.000 --> 00:12:38.000]  因為生活覬覦在平常的階段
[00:12:38.000 --> 00:12:41.000]  你在萌恩的處境當中
[00:12:41.000 --> 00:12:45.000]  你說這句話很輕鬆 很容易
[00:12:45.000 --> 00:12:50.000]  也滿有喜樂
[00:12:50.000 --> 00:12:51.000]  對不起
[00:12:51.000 --> 00:12:54.000]  當你真的是遇到困境的時候
[00:12:54.000 --> 00:12:56.000]  就像我生命當中
[00:12:56.000 --> 00:13:01.000]  面對岳父的那個疾病的時候
[00:13:01.000 --> 00:13:04.000]  感謝讚美你
[00:13:04.000 --> 00:13:07.000]  我要怎麼來說出心中的感謝呢
[00:13:07.000 --> 00:13:10.000]  就在其中去思考了
[00:13:10.000 --> 00:13:11.000]  後來就明白
[00:13:11.000 --> 00:13:13.000]  是的 主
[00:13:13.000 --> 00:13:17.000]  您把我們這樣一份彼此相愛的心
[00:13:17.000 --> 00:13:20.000]  就放在了我們的心裡
[00:13:20.000 --> 00:13:23.000]  岳父他在重病
[00:13:23.000 --> 00:13:26.000]  他也是飽含著對我們
[00:13:26.000 --> 00:13:28.000]  對他弟兄姊妹
[00:13:28.000 --> 00:13:30.000]  對教會的愛
[00:13:30.000 --> 00:13:33.000]  是主讓我們看到了這份愛
[00:13:33.000 --> 00:13:37.000]  是主讓我們看到了永恆
[00:13:37.000 --> 00:13:39.000]  死亡都不是終結了
[00:13:39.000 --> 00:13:41.000]  你讓我們看到
[00:13:41.000 --> 00:13:44.000]  我們終會有在天家當中
[00:13:44.000 --> 00:13:47.000]  會有相遇的那一天
[00:13:47.000 --> 00:13:50.000]  我當然是要讚美神
[00:13:50.000 --> 00:13:53.000]  是主讓我們有這樣一個盼望
[00:13:53.000 --> 00:13:57.000]  求主繼續來營利
[00:13:57.000 --> 00:13:59.000]  當然在我們的主
[00:13:59.000 --> 00:14:02.000]  他被釘十字架的時候
[00:14:02.000 --> 00:14:07.000]  他也遇到那樣一種極大的痛苦
[00:14:07.000 --> 00:14:10.000]  大家熟悉的十加七言
[00:14:10.000 --> 00:14:12.000]  其中就有一句話
[00:14:12.000 --> 00:14:15.000]  耶穌就說到了
[00:14:15.000 --> 00:14:18.000]  我的上帝 我的上帝
[00:14:18.000 --> 00:14:21.000]  為什麼離棄我
[00:14:21.000 --> 00:14:26.000]  其實大家經常來我們的團契小組
[00:14:26.000 --> 00:14:28.000]  我們的崇拜當中
[00:14:28.000 --> 00:14:31.000]  就會明白這一句話的意思
[00:14:31.000 --> 00:14:33.000]  大家如果在看到詩篇
[00:14:33.000 --> 00:14:36.000]  《十二篇》的時候就會明白
[00:14:36.000 --> 00:14:39.000]  這是當時以色列民
[00:14:39.000 --> 00:14:47.000]  在困境和痛苦中讚美神的一句的呼求
[00:14:47.000 --> 00:14:50.000]  在極大的痛苦當中
[00:14:50.000 --> 00:14:52.000]  我們也要來讚美神
[00:14:52.000 --> 00:14:55.000]  在耶穌基督那樣的痛苦中
[00:14:55.000 --> 00:14:58.000]  祂肉體很痛苦
[00:14:58.000 --> 00:15:02.000]  但是祂十加七言還說了一句話
[00:15:02.000 --> 00:15:04.000]  更加的震撼人心
[00:15:04.000 --> 00:15:09.000]  就是成了
[00:15:09.000 --> 00:15:14.000]  這個救贖的工作已經成了
[00:15:14.000 --> 00:15:16.000]  雖然很痛苦
[00:15:16.000 --> 00:15:21.000]  但是轉化成為心裡面那種
[00:15:21.000 --> 00:15:24.000]  無限的靈裡的喜樂
[00:15:24.000 --> 00:15:28.000]  我相信很多弟兄姊妹
[00:15:28.000 --> 00:15:30.000]  也是很多歷史上
[00:15:30.000 --> 00:15:33.000]  很多信徒們的見證
[00:15:33.000 --> 00:15:37.000]  即使在困苦中也是滿有喜樂
[00:15:37.000 --> 00:15:41.000]  就是因為因者和主的連接
[00:15:41.000 --> 00:15:44.000]  就有一個生命的轉化
[00:15:44.000 --> 00:15:47.000]  他們那種的喜樂已經超脫了
[00:15:47.000 --> 00:15:51.000]  肉體的單方面直覺感受到的
[00:15:51.000 --> 00:15:55.000]  那種的痛苦、疼痛和難受
[00:15:55.000 --> 00:15:59.000]  心裡面的喜樂、對神的愛
[00:15:59.000 --> 00:16:02.000]  變成了無盡的讚美
[00:16:02.000 --> 00:16:05.000]  就連接在了一起
[00:16:05.000 --> 00:16:09.000]  在詩篇150篇就說了
[00:16:09.000 --> 00:16:12.000]  你們要讚美耶和華
[00:16:12.000 --> 00:16:16.000]  用各樣的方法來讚美
[00:16:16.000 --> 00:16:18.000]  叫聲要讚美耶和華
[00:16:18.000 --> 00:16:22.000]  用極美的大德要來讚美主
[00:16:22.000 --> 00:16:26.000]  要鼓瑟彈琴要來讚美主
[00:16:26.000 --> 00:16:29.000]  擊鼓跳舞來讚美他
[00:16:29.000 --> 00:16:34.000]  用思弦和樂器和簫的聲音來讚美他
[00:16:34.000 --> 00:16:37.000]  大響的簿也來讚美
[00:16:37.000 --> 00:16:40.000]  高聲的簿也來讚美
[00:16:40.000 --> 00:16:44.000]  最後一句話也是提醒我們
[00:16:44.000 --> 00:16:47.000]  不論怎樣的處境
[00:16:47.000 --> 00:16:52.000]  凡有氣息的都要來讚美耶和華
[00:16:52.000 --> 00:16:57.000]  你們要讚美耶和華
[00:16:57.000 --> 00:17:00.000]  很多時候我們看到
[00:17:00.000 --> 00:17:02.000]  我們真的是侷限
[00:17:02.000 --> 00:17:07.000]  我們這個世界真的是被罪所捆綁和污染
[00:17:07.000 --> 00:17:10.000]  但是我們因著看到神
[00:17:10.000 --> 00:17:12.000]  天怎樣高過地
[00:17:12.000 --> 00:17:15.000]  神的道路和神的意念
[00:17:15.000 --> 00:17:17.000]  也怎麼樣高過我們
[00:17:17.000 --> 00:17:21.000]  我們就交托我們就擺上
[00:17:21.000 --> 00:17:24.000]  經常人有一個誤區
[00:17:24.000 --> 00:17:27.000]  我老是發現人會陷入一個誤區中
[00:17:27.000 --> 00:17:30.000]  如果特別是我們不禱告
[00:17:30.000 --> 00:17:33.000]  或者是一個不是很正確
[00:17:33.000 --> 00:17:36.000]  不是一個很深入的表面的禱告
[00:17:36.000 --> 00:17:39.000]  會容易陷入到這樣一個困局當中
[00:17:39.000 --> 00:17:44.000]  就是常常會把上帝的作為
[00:17:44.000 --> 00:17:47.000]  侷限在了這個世界
[00:17:47.000 --> 00:17:51.000]  主啊 祢一定要醫治他
[00:17:51.000 --> 00:17:54.000]  賜他這樣一個生命氣息
[00:17:54.000 --> 00:17:56.000]  讓他活過來
[00:17:56.000 --> 00:17:59.000]  主啊 祢祝福我
[00:17:59.000 --> 00:18:02.000]  賜我財富
[00:18:02.000 --> 00:18:05.000]  主啊 祢給我希望
[00:18:05.000 --> 00:18:06.000]  我在這個世界上
[00:18:06.000 --> 00:18:09.000]  好像真的是看不到希望了
[00:18:09.000 --> 00:18:12.000]  但是透過禱告
[00:18:12.000 --> 00:18:15.000]  很多時候神會改變
[00:18:15.000 --> 00:18:18.000]  在世界上就讓我們轉變了
[00:18:18.000 --> 00:18:19.000]  神也會動工
[00:18:19.000 --> 00:18:22.000]  在世界上做一個扭轉的工作
[00:18:22.000 --> 00:18:26.000]  當然神更加的願意
[00:18:26.000 --> 00:18:31.000]  上帝卻願意把我們的境界
[00:18:31.000 --> 00:18:34.000]  帶入到永恆的層面
[00:18:34.000 --> 00:18:36.000]  祂讓我們看到
[00:18:36.000 --> 00:18:39.000]  世界上的生命真的就是短暫的
[00:18:39.000 --> 00:18:42.000]  每一天都是恩典
[00:18:42.000 --> 00:18:45.000]  就算我們在世上的生命
[00:18:45.000 --> 00:18:49.000]  終究會要成歸成 土歸土的一天
[00:18:49.000 --> 00:18:52.000]  但是上帝給了我們一個
[00:18:52.000 --> 00:18:55.000]  永恆生命的盼望
[00:18:55.000 --> 00:18:58.000]  神也叫我們要把財寶
[00:18:58.000 --> 00:19:01.000]  存儲在天上
[00:19:01.000 --> 00:19:04.000]  讓我們有守天的盼望
[00:19:04.000 --> 00:19:08.000]  所以上帝又讓我們建立的是
[00:19:08.000 --> 00:19:13.000]  超越世界物質層面的生命
[00:19:13.000 --> 00:19:14.000]  建立這樣一個生命
[00:19:14.000 --> 00:19:16.000]  你如果透過禱告
[00:19:16.000 --> 00:19:17.000]  深入的禱告
[00:19:17.000 --> 00:19:20.000]  你會一層一層的看到
[00:19:20.000 --> 00:19:22.000]  而且求神的幫助
[00:19:22.000 --> 00:19:24.000]  可以建立到這樣一個
[00:19:24.000 --> 00:19:28.000]  更高層次的生命狀態
[00:19:28.000 --> 00:19:31.000]  我們再看第二點
[00:19:31.000 --> 00:19:33.000]  剛剛是看清楚
[00:19:33.000 --> 00:19:36.000]  生命中的苦與樂
[00:19:36.000 --> 00:19:39.000]  第二點我們要說了
[00:19:39.000 --> 00:19:46.000]  在禱告中要找到生命的同行者
[00:19:46.000 --> 00:19:49.000]  我們不是孤單作戰
[00:19:49.000 --> 00:19:51.000]  上帝真的是有恩典
[00:19:51.000 --> 00:19:54.000]  如果大家現在開著視頻
[00:19:54.000 --> 00:19:57.000]  你可以看看我們的弟兄姊妹
[00:19:57.000 --> 00:19:59.000]  這些都是恩典
[00:19:59.000 --> 00:20:02.000]  讓我們來一起走這樣一條
[00:20:02.000 --> 00:20:06.000]  人生的成勝的路程
[00:20:06.000 --> 00:20:09.000]  經文當中他也提醒了
[00:20:09.000 --> 00:20:12.000]  要有教會的長老
[00:20:12.000 --> 00:20:14.000]  你們要一起去禱告
[00:20:14.000 --> 00:20:16.000]  你們還要彼此認罪
[00:20:16.000 --> 00:20:20.000]  互相來代求
[00:20:20.000 --> 00:20:23.000]  其中經文也會講到說
[00:20:23.000 --> 00:20:25.000]  請教會的長老來
[00:20:25.000 --> 00:20:27.000]  要奉主的名
[00:20:27.000 --> 00:20:29.000]  用油要抹他
[00:20:29.000 --> 00:20:33.000]  而且為他禱告
[00:20:33.000 --> 00:20:39.000]  用油抹是當時猶太社群當中
[00:20:39.000 --> 00:20:41.000]  他們會做的一件事情
[00:20:41.000 --> 00:20:44.000]  他們用的這樣一個動作
[00:20:44.000 --> 00:20:46.000]  只是一個表徵
[00:20:46.000 --> 00:20:48.000]  代表的意思就是
[00:20:48.000 --> 00:20:51.000]  主的靈會靈到你
[00:20:51.000 --> 00:20:52.000]  求主做公
[00:20:52.000 --> 00:20:55.000]  求主來醫治你 看顧你
[00:20:55.000 --> 00:20:57.000]  賜福於你
[00:20:57.000 --> 00:21:00.000]  現在有的教會不多
[00:21:00.000 --> 00:21:03.000]  有一些教會還會用這樣的一個動作
[00:21:03.000 --> 00:21:05.000]  但是抹油的這個動作
[00:21:05.000 --> 00:21:07.000]  只是一個表徵
[00:21:07.000 --> 00:21:12.000]  背後是神的大能力靈到你
[00:21:12.000 --> 00:21:15.000]  願意來為你做公
[00:21:15.000 --> 00:21:18.000]  大家來一起去同行
[00:21:18.000 --> 00:21:21.000]  當然我們現在的教會當中
[00:21:21.000 --> 00:21:24.000]  也會當時是請教會的長老
