
[00:00:00.000 --> 00:00:02.540]  各位頂屎妹晚安
[00:07:01.020 --> 00:07:04.020]  又或者叫帳棚或者叫帳幕
[00:07:04.020 --> 00:07:08.620]  接著第二年的正月十四
[00:07:08.620 --> 00:07:11.420]  就是我剛才一開始讀的九章的時候
[00:07:11.420 --> 00:07:12.820]  那個日期
[00:07:12.820 --> 00:07:16.420]  耶和華就跟摩西說
[00:07:16.420 --> 00:07:19.420]  就要以色列人去守如月節
[00:07:19.420 --> 00:07:21.420]  在正月的十四
[00:07:21.420 --> 00:07:23.420]  第二年的正月十四
[00:07:23.420 --> 00:07:25.420]  去守如月節
[00:07:25.420 --> 00:07:29.420]  中間我們剛才讀到有一些不潔的人
[00:07:29.420 --> 00:07:32.420]  不潔的人他們去問
[00:07:32.420 --> 00:07:35.420]  為什麼我們不能守如月節
[00:07:35.420 --> 00:07:38.020]  摩西就說我問一下神
[00:07:38.020 --> 00:07:41.020]  就得到個答案就在後面
[00:07:41.020 --> 00:07:44.020]  第二年的二月十四號
[00:07:44.020 --> 00:07:47.020]  他們都要去守如月節
[00:07:47.020 --> 00:07:50.820]  中間當然要做一些潔淨的禮儀
[00:07:50.820 --> 00:07:52.420]  他們要潔淨了自己
[00:07:52.420 --> 00:07:55.820]  才可以繼續守如月節
[00:07:55.820 --> 00:07:57.820]  我們又看到
[00:07:57.820 --> 00:08:01.220]  神給了一個月的時間
[00:08:01.220 --> 00:08:06.020]  那些不潔的人去做預備潔淨的工作
[00:08:06.020 --> 00:08:07.620]  中間做些什麼
[00:08:07.620 --> 00:08:11.020]  原來在文素記的一章的時候
[00:08:11.020 --> 00:08:12.020]  一開始的時候
[00:08:12.020 --> 00:08:17.020]  就告訴我們第二年的二月初一的時候
[00:08:17.020 --> 00:08:18.020]  是做什麼
[00:08:18.020 --> 00:08:23.020]  數點以色列人的那些將士和那些人數
[00:08:23.020 --> 00:08:26.820]  我們如果看回這個chart的時候
[00:08:26.820 --> 00:08:30.020]  我們看到原來我們當如月節
[00:08:30.020 --> 00:08:34.620]  做那些應該潔淨的人在正月做完
[00:08:34.620 --> 00:08:36.020]  正月十四號做完
[00:08:36.020 --> 00:08:39.020]  隔了一個月那些不潔的人
[00:08:39.020 --> 00:08:41.020]  都做完潔淨禮的時候
[00:08:41.020 --> 00:08:42.820]  都過了如月節的時候
[00:08:42.820 --> 00:08:45.020]  第二年的二月二十號
[00:08:45.020 --> 00:08:48.620]  他們就離開西來的曠野
[00:08:48.620 --> 00:08:50.420]  我們又會知道
[00:08:50.420 --> 00:08:53.220]  原來這個是一個重要的標記
[00:08:53.220 --> 00:08:55.220]  原來如月節過後
[00:08:55.220 --> 00:08:59.220]  以色列人要展開一個新的旅程
[00:08:59.220 --> 00:09:00.620]  暫新的旅程
[00:09:00.620 --> 00:09:02.620]  如果我們看回第十章
[00:09:02.620 --> 00:09:09.020]  剛才讀到的時候那個雲彩停留在巴蘭的曠野
[00:09:09.020 --> 00:09:10.820]  他就停留在巴蘭
[00:09:10.820 --> 00:09:14.020]  第二站就去到巴蘭的曠野
[00:09:14.020 --> 00:09:15.420]  我們又看一下
[00:09:15.420 --> 00:09:17.820]  原來在整個的裏面
[00:09:17.820 --> 00:09:20.020]  之前那幾章講什麼
[00:09:20.020 --> 00:09:21.820]  其實是一個beefing
[00:09:21.820 --> 00:09:25.820]  他們起行之前的一個神給他們的beefing
[00:09:25.820 --> 00:09:28.220]  如果你還有印象的時候
[00:09:28.220 --> 00:09:30.020]  文素記二章講什麼
[00:09:30.020 --> 00:09:33.020]  就是講十二支派怎樣去安營
[00:09:33.020 --> 00:09:37.820]  安營在圍著的帳幕裏面周圍去安營
[00:09:37.820 --> 00:09:40.620]  第三第四章和第八章
[00:09:40.620 --> 00:09:46.620]  就講到利美人的特別的角色和他們的職責
[00:09:46.620 --> 00:09:50.820]  第五第六章就講那些祭司的責任
[00:09:50.820 --> 00:09:54.620]  和他們的權利和他們怎樣獻祭
[00:09:54.620 --> 00:09:58.020]  而第七章剛才就講到那個帳幕
[00:09:58.020 --> 00:10:00.020]  整個帳幕就被立起
[00:10:00.020 --> 00:10:03.620]  摩西在帳幕裏面分別為聖
[00:10:03.620 --> 00:10:06.420]  然後就去獻祭
[00:10:06.420 --> 00:10:09.620]  而第八章剛才講的就是利美人
[00:10:09.620 --> 00:10:11.420]  跟著就是第九章
[00:10:11.420 --> 00:10:15.220]  就是神要以色人去過如月節
[00:10:15.220 --> 00:10:17.020]  在過如月節的時候
[00:10:17.020 --> 00:10:21.620]  就是一個預備起行一個很重要的標記
[00:10:21.620 --> 00:10:24.220]  所以之前所做的一切功夫
[00:10:24.220 --> 00:10:26.220]  都是一個beefing
[00:10:26.220 --> 00:10:29.620]  我們有了這些背景的時候
[00:10:29.620 --> 00:10:31.020]  我們要再看
[00:10:31.020 --> 00:10:35.620]  看到原來在第二年的正月的時候
[00:10:35.620 --> 00:10:39.020]  神叫以色列人要去過如月節
[00:10:39.020 --> 00:10:42.020]  在第四節的時候
[00:10:42.020 --> 00:10:44.420]  摩西就吩咐那班以色列人
[00:10:44.420 --> 00:10:46.020]  你們要守節
[00:10:46.020 --> 00:10:48.020]  如月節的背景
[00:10:48.020 --> 00:10:53.020]  這次是他們出埃及第二次去守如月節
[00:10:53.020 --> 00:10:55.020]  第一次是什麼時候守
[00:10:55.020 --> 00:10:57.420]  也是在講起源在哪裏
[00:10:57.420 --> 00:11:00.420]  當然是在講出埃及的時候
[00:11:00.420 --> 00:11:02.020]  是第十災
[00:11:02.020 --> 00:11:03.420]  第十災的時候
[00:11:03.420 --> 00:11:07.820]  神就去告訴摩西和阿倫
[00:11:07.820 --> 00:11:10.620]  在初埃及的十二章就開始記載
[00:11:10.620 --> 00:11:12.420]  如月節的起源
[00:11:12.420 --> 00:11:13.820]  我們重溫一下
[00:11:13.820 --> 00:11:15.620]  第一次的如月節
[00:11:15.620 --> 00:11:17.620]  為什麼神要這樣去設立
[00:11:17.620 --> 00:11:22.620]  原來他是帶領以色列人去離開埃及
[00:11:22.620 --> 00:11:26.020]  那個也是在展開一個新的旅程
[00:11:26.020 --> 00:11:29.820]  一班以色列人在埃及維勞之地
[00:11:29.820 --> 00:11:34.220]  在430年的時間在維勞之地去過
[00:11:34.220 --> 00:11:36.820]  他們要展開新的旅程的時候
[00:11:36.820 --> 00:11:39.620]  神就設立了如月節
[00:11:39.620 --> 00:11:43.020]  他們說你們要在本月的正月
[00:11:43.020 --> 00:11:45.220]  成為你們一年之首
[00:11:45.220 --> 00:11:47.220]  在初十的時候
[00:11:47.220 --> 00:11:49.220]  你們要預備一隻羊羔
[00:11:49.220 --> 00:11:50.420]  每加一隻
[00:11:50.420 --> 00:11:54.220]  然後在正月的十四號黃昏的時候
[00:11:54.220 --> 00:11:57.420]  你們就要將羊羔烤了
[00:11:57.420 --> 00:11:58.220]  殺了
[00:11:58.220 --> 00:12:03.020]  然後將血塗在門框和門尾上
[00:12:03.020 --> 00:12:05.020]  然後第八節就講到
[00:12:05.020 --> 00:12:07.020]  如月節要過節的時候
[00:12:07.020 --> 00:12:10.020]  預備有如月節的羔羊
[00:12:10.020 --> 00:12:11.820]  要用火烤
[00:12:11.820 --> 00:12:15.220]  其實在當時是烤全羊的
[00:12:15.220 --> 00:12:16.620]  什麼叫烤全羊
[00:12:16.620 --> 00:12:18.620]  大家去旅行都會知道
[00:12:18.620 --> 00:12:19.820]  很美味
[00:12:19.820 --> 00:12:23.420]  但是當時烤全羊不是這樣的
[00:12:23.420 --> 00:12:24.820]  那時候是一個憲制
[00:12:24.820 --> 00:12:29.220]  那些羔羊的血其實是代表著一個袋贖的意思
[00:12:29.220 --> 00:12:32.420]  神就藉著羔羊的血
[00:12:32.420 --> 00:12:35.420]  越過那些在屋裏面的人
[00:12:35.420 --> 00:12:38.620]  亦都在屋裏面是一個避難所
[00:12:38.620 --> 00:12:39.420]  是一個拯救
[00:12:39.420 --> 00:12:45.620]  在屋裏面的人就避過被殺長子的災難
[00:12:45.620 --> 00:12:52.820]  無教餅就是象徵著出埃及的那些以色列人要去除罪
[00:12:52.820 --> 00:13:01.420]  而苦菜其實是神要他們去紀念他們在埃及裏面遺老的那些受苦的日子
[00:13:01.420 --> 00:13:04.420]  最後面highlight的我們就要記住
[00:13:04.420 --> 00:13:07.420]  他說這個是耶和華的如月節
[00:13:07.420 --> 00:13:09.220]  如月節就是這樣來的
[00:13:09.220 --> 00:13:10.820]  如月節就是這樣去設立的
[00:13:10.820 --> 00:13:13.620]  後面的內容就告訴我們
[00:13:13.620 --> 00:13:17.620]  原來神當晚就會巡行埃及遍地
[00:13:17.620 --> 00:13:25.620]  然後會擊殺所有求生的無論是人或者是牲畜
[00:13:25.620 --> 00:13:28.620]  後面又有一個很重要的字眼
[00:13:28.620 --> 00:13:31.620]  又要敗壞埃及一切的神
[00:13:31.620 --> 00:13:32.620]  我是耶和華
[00:13:32.620 --> 00:13:37.020]  這個是耶和華神自己的宣告來的
[00:13:37.020 --> 00:13:44.620]  他不單是去藉著殺長子這個十災的懲罰
[00:13:44.620 --> 00:13:48.620]  或者這個災去拯救那班的以色列人
[00:13:48.620 --> 00:13:52.620]  更加是要彰顯神的大能
[00:13:52.620 --> 00:13:57.820]  神說他們要去敗壞埃及裏面一切的神
[00:13:57.820 --> 00:14:01.820]  我們有沒有記住原來在中埃及的三章四事裏面
[00:14:01.820 --> 00:14:03.820]  摩西問你是誰的時候
[00:14:03.820 --> 00:14:05.820]  神怎樣去介紹他自己
[00:14:05.820 --> 00:14:08.820]  那裏就說I am who I am
[00:14:08.820 --> 00:14:11.820]  而和合本就說我是自有永有
[00:14:11.820 --> 00:14:15.820]  而最新的新漢語譯本就告訴我們
[00:14:15.820 --> 00:14:19.820]  直譯那句說話就是我是就是我是
[00:14:19.820 --> 00:14:22.820]  也就是說我就是我這樣的意思
[00:14:22.820 --> 00:14:24.820]  耶和華告訴他們我就是我
[00:14:24.820 --> 00:14:26.820]  我就是那位大能的神
[00:14:26.820 --> 00:14:28.820]  全地都是我的
[00:14:28.820 --> 00:14:30.820]  他是那位世界上唯一的神
[00:14:30.820 --> 00:14:34.820]  他要將埃及所拜的假神全部毀滅
[00:14:34.820 --> 00:14:37.820]  所以這個第十三節告訴我們
[00:14:37.820 --> 00:14:41.820]  原來這個十災裏面
[00:14:41.820 --> 00:14:45.820]  是告訴我們神要拯救一班以色列人
[00:14:45.820 --> 00:14:48.820]  他們要按照神的吩咐
[00:14:48.820 --> 00:14:51.820]  將神羔羊的血畫在門眉上
[00:14:51.820 --> 00:14:55.820]  以致這個災王不會臨到他們
[00:14:55.820 --> 00:14:58.820]  甚至在這個十災之後
[00:14:58.820 --> 00:15:02.820]  將以色列人帶領離開埃及
[00:15:04.820 --> 00:15:08.820]  文素記八章剛才也提過
[00:15:08.820 --> 00:15:13.820]  原來利美人的設立是一個很特別的角色
[00:15:13.820 --> 00:15:16.820]  利美人就是神所特別揀選
[00:15:16.820 --> 00:15:18.820]  特地去歸他的
[00:15:18.820 --> 00:15:20.820]  並且在第十八節告訴他
[00:15:20.820 --> 00:15:25.820]  我揀選利美人代替以色列人中一切投生的
[00:15:25.820 --> 00:15:28.820]  他告訴他原來利美人的角色
[00:15:28.820 --> 00:15:30.820]  就是他要被神使用
[00:15:30.820 --> 00:15:34.820]  讓一班長子可以避熟出來
[00:15:34.820 --> 00:15:39.820]  所以利美人在以色列沒有地分
[00:15:39.820 --> 00:15:41.820]  因為他們要在世世代代
[00:15:41.820 --> 00:15:48.820]  都在聖殿裏面去協助祭司去做一些獻祭的工作
[00:15:48.820 --> 00:15:49.820]  特別在儒節那裏
[00:15:49.820 --> 00:15:53.820]  都需要他們有特別的角色在當中
[00:15:53.820 --> 00:15:58.820]  我們知道原來神怎樣去設立這個儒節
[00:15:58.820 --> 00:16:03.820]  儒節怎樣對以色列人有這麼重要的標記
[00:16:03.820 --> 00:16:05.820]  以至他們出埃及的時候
[00:16:05.820 --> 00:16:10.820]  他要重新起行離開西奈的曠野的時候
[00:16:10.820 --> 00:16:14.820]  神再一次告訴摩西和亞倫
[00:16:14.820 --> 00:16:20.820]  這班以色列人我要帶領你們去展開一個新的旅程的時候
[00:16:20.820 --> 00:16:21.820]  你們要守儒節
[00:16:21.820 --> 00:16:27.820]  再一次紀念我怎樣在埃及維羅斯尼帶你們出來
[00:16:27.820 --> 00:16:30.820]  所以在文素記裏面
[00:16:30.820 --> 00:16:31.820]  一個很特別的
[00:16:31.820 --> 00:16:34.820]  我覺得是一個重點
[00:16:34.820 --> 00:16:38.820]  因為不是所有的以色列人
[00:16:38.820 --> 00:16:41.820]  當時的以色列人都能夠可以在正月十四
[00:16:41.820 --> 00:16:45.820]  第二年的正月十四號的黃昏的時期
[00:16:45.820 --> 00:16:46.820]  可以守儒節
[00:16:46.820 --> 00:16:50.820]  就是有一班因為屍體不潔症
[00:16:50.820 --> 00:16:51.820]  即是不潔的人
[00:16:51.820 --> 00:16:54.820]  他們不能夠去守這個儒節
[00:16:54.820 --> 00:16:56.820]  他們覺得很無辜
[00:16:56.820 --> 00:16:58.820]  因為我們不守儒節
[00:16:58.820 --> 00:17:00.820]  我們的身份是怎樣呢
[00:17:00.820 --> 00:17:02.820]  我們可不可以受到神的保護
[00:17:02.820 --> 00:17:09.820]  我們可不可以跟隨大隊去離開西奈的曠野呢
[00:17:09.820 --> 00:17:10.820]  有很多問題
[00:17:10.820 --> 00:17:13.820]  其實對於摩西和亞倫來講
[00:17:13.820 --> 00:17:15.820]  其實他們都拗了頭
[00:17:15.820 --> 00:17:19.820]  因為他們在出埃及之前才第一次過儒節
[00:17:19.820 --> 00:17:24.820]  出埃及的第三個月去到西奈的曠野的時候
[00:17:24.820 --> 00:17:27.820]  他們基本上是第二次去過這個儒節
[00:17:27.820 --> 00:17:30.820]  很多的禮儀他們都不知道
[00:17:30.820 --> 00:17:34.820]  不潔的人他們是怎樣去守儒節呢
[00:17:34.820 --> 00:17:36.820]  摩西就說
[00:17:36.820 --> 00:17:39.820]  我先幫你問問神
[00:17:39.820 --> 00:17:41.820]  第八節講得很清楚
[00:17:41.820 --> 00:17:43.820]  但是我們知道一件事
[00:17:43.820 --> 00:17:49.820]  文素記的五章其實提過那些摸過屍體不潔的人
[00:17:49.820 --> 00:17:50.820]  是怎樣處理的
[00:17:50.820 --> 00:17:52.820]  摸過屍體不潔的人
[00:17:52.820 --> 00:17:56.820]  是要怎樣離開這個營外的
[00:17:56.820 --> 00:18:01.820]  因為他說這個營裏面所住的是我
[00:18:01.820 --> 00:18:03.820]  我是住在耶和華
[00:18:03.820 --> 00:18:05.820]  耶和華和摩西講
[00:18:05.820 --> 00:18:09.820]  在營裏面是我所住的
[00:18:09.820 --> 00:18:10.820]  是聖潔的
[00:18:10.820 --> 00:18:13.820]  那些不潔的人要在營外
[00:18:13.820 --> 00:18:16.820]  這個講了一個怎樣處理他們
[00:18:16.820 --> 00:18:23.820]  亦都講了原來在營裏面是有神分別為聖的意義在當中
[00:18:23.820 --> 00:18:27.820]  而文素記去到文素記第十九章的時候
[00:18:27.820 --> 00:18:33.820]  我們先看到摸過屍體不潔的人的處理
[00:18:33.820 --> 00:18:40.820]  這個應該是再記述那個不潔的人要怎樣去潔淨自己
[00:18:40.820 --> 00:18:44.820]  如果我們看文素記看長一點的時候
[00:18:44.820 --> 00:18:47.820]  原來那些摸過屍體不潔的人
[00:18:47.820 --> 00:18:49.820]  怎樣處理怎樣潔淨自己
[00:18:49.820 --> 00:18:53.820]  就會用七天的時間去處理
[00:18:53.820 --> 00:18:56.820]  那些要找一些灰
[00:18:56.820 --> 00:18:59.820]  要一些隨序的灰
[00:18:59.820 --> 00:19:02.820]  沒有什麼很詳細的解釋
[00:19:02.820 --> 00:19:05.820]  總之有些灰加一些活水
[00:19:05.820 --> 00:19:08.820]  然後第三天和第七天
[00:19:08.820 --> 00:19:13.820]  要找一個潔淨的人去幫那些不潔淨的人去灑
[00:19:13.820 --> 00:19:16.820]  然後到第七天的時候
[00:19:16.820 --> 00:19:21.820]  那些不潔的人就會被潔淨
[00:19:21.820 --> 00:19:25.820]  而那些人就要去洗衣服
[00:19:25.820 --> 00:19:27.820]  就要沖身
[00:19:27.820 --> 00:19:29.820]  令到自己去潔淨
[00:19:29.820 --> 00:19:32.820]  用七天的時間去潔淨自己
[00:19:32.820 --> 00:19:37.820]  耶和華怎樣去回應摸屍呢
[00:19:37.820 --> 00:19:44.820]  剛才摸屍說要問神你那些不潔淨的人怎樣過如月節
[00:19:44.820 --> 00:19:47.820]  神就去回應摸屍
[00:19:47.820 --> 00:19:51.820]  祂就說你們和你們的後代
[00:19:51.820 --> 00:19:55.820]  這個以下的處理
[00:19:55.820 --> 00:19:58.820]  其實就講明這個例子
[00:19:58.820 --> 00:20:01.820]  你們以後的人都會這樣做
[00:20:01.820 --> 00:20:06.820]  所以這裡講到不單止是因為死屍不潔淨
[00:20:06.820 --> 00:20:10.820]  講到那些遠方走路的人
[00:20:10.820 --> 00:20:12.820]  簡單來說就是出遠門的人
[00:20:12.820 --> 00:20:16.820]  出遠門的人他們都要守如月節
[00:20:16.820 --> 00:20:19.820]  那些潔淨了 潔淨自己
[00:20:19.820 --> 00:20:24.820]  或者你按時回來的時候再潔淨自己
[00:20:24.820 --> 00:20:26.820]  你就可以繼續守如月節
[00:20:26.820 --> 00:20:29.820]  所以剛才我給你們看一個chart
[00:20:29.820 --> 00:20:31.820]  其實這裡都講到
[00:20:31.820 --> 00:20:37.820]  他們要在下一個月第二月十四號黃昏的時候
[00:20:37.820 --> 00:20:41.820]  他們那些不潔的人或者走遠方回來的時候
[00:20:41.820 --> 00:20:43.820]  他們要再守
[00:20:43.820 --> 00:20:46.820]  我要看看那些走遠方出遠門的人為什麼
[00:20:46.820 --> 00:20:50.820]  因為剛才講到營裏面是聖業的
[00:20:50.820 --> 00:20:52.820]  營外面就是不潔的
[00:20:52.820 --> 00:20:56.820]  所以那些出了營外面的人是屬於不潔的
[00:20:56.820 --> 00:21:00.820]  所以那些不潔的人回來營裏面的時候
[00:21:00.820 --> 00:21:03.820]  守節的時候他們要再潔淨自己
[00:21:03.820 --> 00:21:04.820]  神就告訴你
[00:21:04.820 --> 00:21:06.820]  你用一個月的時間
[00:21:06.820 --> 00:21:08.820]  無論你出遠門出多久
[00:21:08.820 --> 00:21:14.820]  你自己按時間回來營裏面去守如月節
[00:21:14.820 --> 00:21:16.820]  其實意義就是這樣
[00:21:16.820 --> 00:21:21.820]  一樣要吃苦菜 要吃無教餅
[00:21:21.820 --> 00:21:24.820]  和吃羔羊 一起吃
[00:21:24.820 --> 00:21:30.820]  同一樣和剛才十二節 猜及記十二章那裏講
[00:21:30.820 --> 00:21:32.820]  一點都不可以留到第二天
[00:21:32.820 --> 00:21:34.820]  羊羔的骨頭
[00:21:34.820 --> 00:21:37.820]  羔羊的骨頭一斤都不可以截斷
[00:21:37.820 --> 00:21:39.820]  這個就是如節的定例
