
[00:00:00.000 --> 00:00:03.000]  各位上帝的兒女們 大家平安
[00:07:31.000 --> 00:07:35.000]  所以也就是告訴所有聽道的信徒
[00:07:35.000 --> 00:07:39.000]  你要為真道運行的空間
[00:07:39.000 --> 00:07:45.000]  預留足夠去承載它的生命力
[00:07:45.000 --> 00:07:47.000]  完全的更新
[00:07:47.000 --> 00:07:50.000]  而不是只是做逐步的拉扯啊
[00:07:50.000 --> 00:07:52.000]  哎呀道又吸引我
[00:07:52.000 --> 00:07:55.000]  我家又有各樣的瑣事
[00:07:55.000 --> 00:07:57.000]  還有各樣世界的價值觀
[00:07:57.000 --> 00:08:00.000]  驅使我要去追求
[00:08:00.000 --> 00:08:02.000]  東一點西一點
[00:08:02.000 --> 00:08:05.000]  就會發現哎呀時間也不夠了
[00:08:05.000 --> 00:08:07.000]  回到這個世界上呢
[00:08:07.000 --> 00:08:10.000]  也做不好屬於主的見證了
[00:08:10.000 --> 00:08:12.000]  一拉扯之下呢
[00:08:12.000 --> 00:08:15.000]  生命就會像一個舊皮帶一樣呢
[00:08:15.000 --> 00:08:18.000]  被承破了
[00:08:18.000 --> 00:08:21.000]  所以真正能夠承載到內在生命
[00:08:21.000 --> 00:08:25.000]  更新的一個信徒生命的表徵呢
[00:08:25.000 --> 00:08:29.000]  必須是要完全生命的更新
[00:08:29.000 --> 00:08:32.000]  不是靠我們自己去承載
[00:08:32.000 --> 00:08:36.000]  這樣一個真道的一個運行
[00:08:36.000 --> 00:08:39.000]  我們完全的交給神
[00:08:39.000 --> 00:08:41.000]  按照神的心意
[00:08:41.000 --> 00:08:42.000]  神說是什麼
[00:08:42.000 --> 00:08:44.000]  就是什麼
[00:08:44.000 --> 00:08:45.000]  我願意擺上
[00:08:45.000 --> 00:08:47.000]  因為我們明白
[00:08:47.000 --> 00:08:49.000]  祂是愛我們的父神
[00:08:49.000 --> 00:08:51.000]  祂一定給我們最好的
[00:08:51.000 --> 00:08:54.000]  更新了以後你會發現
[00:08:54.000 --> 00:08:57.000]  有完全大的改變
[00:08:57.000 --> 00:09:00.000]  不會有這樣一種的拉扯
[00:09:00.000 --> 00:09:03.000]  而來的是來自於完全更新
[00:09:03.000 --> 00:09:06.000]  生命的祝福
[00:09:06.000 --> 00:09:08.000]  同樣這個世界
[00:09:08.000 --> 00:09:10.000]  永遠都是和我們基督徒的生命
[00:09:10.000 --> 00:09:12.000]  會有拉扯啊
[00:09:12.000 --> 00:09:14.000]  會有不一樣
[00:09:14.000 --> 00:09:17.000]  它總是讓我們很忙碌
[00:09:17.000 --> 00:09:19.000]  遇到各樣的挑戰
[00:09:19.000 --> 00:09:20.000]  或者是我們的心裡
[00:09:20.000 --> 00:09:23.000]  總是有各樣的思緒會湧現出來
[00:09:23.000 --> 00:09:26.000]  它是和一個內在更新的生命
[00:09:26.000 --> 00:09:30.000]  所相反的一個向度就是
[00:09:30.000 --> 00:09:35.000]  總是要讓我們上帝的兒女啊
[00:09:35.000 --> 00:09:37.000]  讓外在的影響
[00:09:37.000 --> 00:09:40.000]  來影響我們內在的生命
[00:09:40.000 --> 00:09:42.000]  對嗎
[00:09:42.000 --> 00:09:45.000]  啊我們明明想要是做見證的
[00:09:45.000 --> 00:09:48.000]  明明是要活出恩典的
[00:09:48.000 --> 00:09:50.000]  一遇到外在的影響的時候
[00:09:50.000 --> 00:09:53.000]  你會發現挑戰來了
[00:09:53.000 --> 00:09:55.000]  忙碌
[00:09:55.000 --> 00:09:56.000]  失誤
[00:09:56.000 --> 00:09:58.000]  各樣的安排
[00:09:58.000 --> 00:10:00.000]  突發的事件
[00:10:00.000 --> 00:10:03.000]  都會存在於我們的周遭
[00:10:03.000 --> 00:10:05.000]  如果不改變的話
[00:10:05.000 --> 00:10:08.000]  外在會促成我們內在
[00:10:08.000 --> 00:10:10.000]  無法生命的改變
[00:10:10.000 --> 00:10:13.000]  也是來自於世界的影響
[00:10:13.000 --> 00:10:15.000]  還有呢
[00:10:15.000 --> 00:10:18.000]  不是讓內在的真道的運行
[00:10:18.000 --> 00:10:22.000]  來完全的改變扭轉我們的生命
[00:10:22.000 --> 00:10:25.000]  而是讓內在的血氣
[00:10:25.000 --> 00:10:27.000]  老我
[00:10:27.000 --> 00:10:30.000]  有一些來自於人的方法
[00:10:30.000 --> 00:10:31.000]  世界的方法
[00:10:31.000 --> 00:10:34.000]  想要去處理各樣的事情
[00:10:34.000 --> 00:10:37.000]  來影響我們基督徒的生命
[00:10:37.000 --> 00:10:39.000]  所以神也讓我們啊
[00:10:39.000 --> 00:10:42.000]  要一天的難處一天擔就好
[00:10:42.000 --> 00:10:44.000]  應當一無掛慮
[00:10:44.000 --> 00:10:47.000]  不要被這個外在的世界所影響
[00:10:47.000 --> 00:10:50.000]  外在的世界影響有一個特徵
[00:10:50.000 --> 00:10:53.000]  總是讓我們有的時候
[00:10:53.000 --> 00:10:56.000]  活在我們撇不去的過去的情緒裡邊
[00:10:56.000 --> 00:10:59.000]  一些的事物裡邊
[00:10:59.000 --> 00:11:02.000]  你無法和過去的一些的壓力
[00:11:02.000 --> 00:11:04.000]  做一個隔絕的話呢
[00:11:04.000 --> 00:11:06.000]  你會有抑鬱的情緒
[00:11:06.000 --> 00:11:08.000]  抑鬱的情緒過去了
[00:11:08.000 --> 00:11:11.000]  還有呢這個世界的影響還會
[00:11:11.000 --> 00:11:14.000]  讓我們對於未知的一些的焦慮呢
[00:11:14.000 --> 00:11:16.000]  一些事情呢
[00:11:16.000 --> 00:11:19.000]  產生很大的恐懼
[00:11:19.000 --> 00:11:22.000]  如果你活在未知的恐懼當中呢
[00:11:22.000 --> 00:11:25.000]  你會有焦慮的情緒
[00:11:25.000 --> 00:11:27.000]  神讓我們整個的根心
[00:11:27.000 --> 00:11:29.000]  每天都是新的
[00:11:29.000 --> 00:11:33.000]  和神一起來活好我們的每一天
[00:11:33.000 --> 00:11:35.000]  所以在這裡呢就會說啊
[00:11:35.000 --> 00:11:37.000]  讓上帝的道
[00:11:37.000 --> 00:11:40.000]  在我們的生命當中
[00:11:40.000 --> 00:11:42.000]  運行
[00:11:42.000 --> 00:11:45.000]  不論是外在發生什麼樣的境況
[00:11:45.000 --> 00:11:47.000]  不論內在有各樣
[00:11:47.000 --> 00:11:50.000]  自己的想法的起伏
[00:11:50.000 --> 00:11:53.000]  當真道已運行的時候
[00:11:53.000 --> 00:11:56.000]  我們要有鼠天的平安
[00:11:56.000 --> 00:11:58.000]  讓我們得以安靜下來
[00:11:58.000 --> 00:12:01.000]  而且回應這個世界的方法呢
[00:12:01.000 --> 00:12:03.000]  當真道運行了以後呢
[00:12:03.000 --> 00:12:06.000]  不是看我們自己的方法
[00:12:06.000 --> 00:12:08.000]  不是問其他世界人的意見
[00:12:08.000 --> 00:12:11.000]  更不是去小紅書啊
[00:12:11.000 --> 00:12:14.000]  更不是上網去尋求
[00:12:14.000 --> 00:12:16.000]  哎呀這個事情怎麼辦
[00:12:16.000 --> 00:12:19.000]  而是要到上帝的裡面去
[00:12:19.000 --> 00:12:22.000]  求問神應該怎麼樣去做
[00:12:22.000 --> 00:12:24.000]  有一個例子呢是一個
[00:12:24.000 --> 00:12:26.000]  很好的讓我們平復內心的一個
[00:12:26.000 --> 00:12:28.000]  事例啊
[00:12:28.000 --> 00:12:31.000]  它來自於一個農夫
[00:12:31.000 --> 00:12:32.000]  耽水啊
[00:12:32.000 --> 00:12:35.000]  農夫去耽水的一個事例
[00:12:35.000 --> 00:12:37.000]  過往需要農業灌溉啊
[00:12:37.000 --> 00:12:39.000]  或者是生活儲備的時候呢
[00:12:39.000 --> 00:12:41.000]  就有很多的村民啊農夫
[00:12:41.000 --> 00:12:43.000]  需要去耽水啊
[00:12:43.000 --> 00:12:45.000]  井旁邊啊河水旁啊
[00:12:45.000 --> 00:12:47.000]  去做這樣一件事情
[00:12:47.000 --> 00:12:49.000]  他需要在很快的時間呢
[00:12:49.000 --> 00:12:52.000]  去把水運回到他需要的地方去啊
[00:12:52.000 --> 00:12:54.000]  那麼在運水的時候呢
[00:12:54.000 --> 00:12:56.000]  這樣一個農夫和村民呢
[00:12:56.000 --> 00:12:58.000]  他會遇到問題了
[00:12:58.000 --> 00:13:00.000]  他又要走得快
[00:13:00.000 --> 00:13:02.000]  他的水桶的水呢
[00:13:02.000 --> 00:13:04.000]  不停地在翻湧啊
[00:13:04.000 --> 00:13:05.000]  在跳動啊
[00:13:05.000 --> 00:13:07.000]  會灑啊在路邊啊
[00:13:07.000 --> 00:13:09.000]  那怎麼辦呢
[00:13:09.000 --> 00:13:11.000]  對於他們那個時候的農夫呢
[00:13:11.000 --> 00:13:13.000]  又沒有一個蓋子
[00:13:13.000 --> 00:13:15.000]  可以把這個整個的容器
[00:13:15.000 --> 00:13:17.000]  做一個密封的動作
[00:13:17.000 --> 00:13:20.000]  那有經驗的農夫呢
[00:13:20.000 --> 00:13:22.000]  他就有方法了
[00:13:22.000 --> 00:13:24.000]  他就會在他
[00:13:24.000 --> 00:13:26.000]  打好水以後呢
[00:13:26.000 --> 00:13:29.000]  放一塊小小的木板也好
[00:13:29.000 --> 00:13:31.000]  放幾片樹葉也好
[00:13:31.000 --> 00:13:33.000]  壓在他的水面上
[00:13:33.000 --> 00:13:34.000]  以至於呢
[00:13:34.000 --> 00:13:36.000]  在他正常行走的這樣一個速度下呢
[00:13:36.000 --> 00:13:38.000]  水可以呢
[00:13:38.000 --> 00:13:41.000]  完全地可以運回家庭裡邊
[00:13:41.000 --> 00:13:43.000]  他需要到的地方裡邊去啊
[00:13:43.000 --> 00:13:44.000]  所以呢
[00:13:44.000 --> 00:13:45.000]  這樣一個提醒呢
[00:13:45.000 --> 00:13:48.000]  就是我們每一位基督徒
[00:13:48.000 --> 00:13:50.000]  上帝的兒女
[00:13:50.000 --> 00:13:54.000]  都會有內心翻湧的時候
[00:13:54.000 --> 00:13:56.000]  都會有自己一些
[00:13:56.000 --> 00:14:00.000]  自我想法或者是情緒高漲的時候
[00:14:00.000 --> 00:14:03.000]  當你內心或者是血氣
[00:14:03.000 --> 00:14:05.000]  在挑動你的時候
[00:14:05.000 --> 00:14:08.000]  讓主的十字架
[00:14:08.000 --> 00:14:11.000]  放在你的內心當中
[00:14:11.000 --> 00:14:14.000]  讓你得求內心當中的平安
[00:14:14.000 --> 00:14:17.000]  得求內心的平安了以後
[00:14:17.000 --> 00:14:19.000]  再去求問
[00:14:19.000 --> 00:14:21.000]  我們應該怎麼樣去做
[00:14:21.000 --> 00:14:23.000]  所以大家就會發現
[00:14:23.000 --> 00:14:25.000]  同樣都是在面對
[00:14:25.000 --> 00:14:28.000]  有苦有樂的事情的時候
[00:14:28.000 --> 00:14:30.000]  為什麼基督徒
[00:14:30.000 --> 00:14:34.000]  會有如此不一樣的生命表徵呢
[00:14:34.000 --> 00:14:38.000]  就是因為我們把神的十字架
[00:14:38.000 --> 00:14:41.000]  放在了我們的生命裡邊
[00:14:41.000 --> 00:14:43.000]  就是因為主的真道
[00:14:43.000 --> 00:14:47.000]  在我們的生命當中在運行啊
[00:14:47.000 --> 00:14:50.000]  所以當我們在看
[00:14:50.000 --> 00:14:53.000]  當時這個鐵撒諾尼加
[00:14:53.000 --> 00:14:56.000]  基督徒在面對的一些壓力的時候
[00:14:56.000 --> 00:14:58.000]  就會來到第二點了
[00:14:58.000 --> 00:15:02.000]  生命的內在生命的根心重要
[00:15:02.000 --> 00:15:06.000]  內在生命的根心重要了以外之後呢
[00:15:06.000 --> 00:15:12.000]  促使他們外在的視角發生改變
[00:15:12.000 --> 00:15:17.000]  當時他們面對的情況是嚴峻的
[00:15:17.000 --> 00:15:19.000]  這裡我們可以看到啊
[00:15:19.000 --> 00:15:21.000]  第十四節十五節
[00:15:21.000 --> 00:15:25.000]  你們也受了本地人的苦害
[00:15:25.000 --> 00:15:28.000]  就像當時那些猶太人也受了
[00:15:28.000 --> 00:15:31.000]  當時那些人猶太人的苦害一樣
[00:15:31.000 --> 00:15:35.000]  這種苦害強烈到什麼樣一個地步呢
[00:15:35.000 --> 00:15:40.000]  猶太人甚至殺害了主耶穌和先知
[00:15:40.000 --> 00:15:42.000]  又把保羅全部的趕出去啊
[00:15:42.000 --> 00:15:45.000]  不能夠停留在他們當中
[00:15:45.000 --> 00:15:48.000]  這樣的苦害是嚴重的
[00:15:48.000 --> 00:15:49.000]  是大的
[00:15:49.000 --> 00:15:51.000]  但是呢在他們的一個視角
[00:15:51.000 --> 00:15:54.000]  發生改變了以後呢
[00:15:54.000 --> 00:15:57.000]  他們會有不同的一個視角
[00:15:57.000 --> 00:16:01.000]  來面對其中這樣一個苦害的
[00:16:01.000 --> 00:16:04.000]  一種的生命力的回應
[00:16:04.000 --> 00:16:05.000]  我們都明白啊
[00:16:05.000 --> 00:16:09.000]  我們在一個被罪污染了的世界
[00:16:09.000 --> 00:16:11.000]  這樣一種罪的污染呢
[00:16:11.000 --> 00:16:15.000]  會讓傷害不斷的延續
[00:16:15.000 --> 00:16:16.000]  你傷害我
[00:16:16.000 --> 00:16:18.000]  我傷害你
[00:16:18.000 --> 00:16:20.000]  就會讓這樣一個罪污染的
[00:16:20.000 --> 00:16:21.000]  一個世界當中呢
[00:16:21.000 --> 00:16:23.000]  會對真道呢
[00:16:23.000 --> 00:16:26.000]  會產生一個抵抗力啊
[00:16:26.000 --> 00:16:27.000]  不接受
[00:16:27.000 --> 00:16:29.000]  就像光照在黑暗裡
[00:16:29.000 --> 00:16:30.000]  黑暗呢
[00:16:30.000 --> 00:16:32.000]  卻不接受光一樣
[00:16:32.000 --> 00:16:34.000]  沒有辦法去抵擋
[00:16:34.000 --> 00:16:35.000]  去抵擋一樣
[00:16:35.000 --> 00:16:36.000]  所以呢
[00:16:36.000 --> 00:16:39.000]  面對這樣一些的苦害呢
[00:16:39.000 --> 00:16:42.000]  會產生互相的影響
[00:16:42.000 --> 00:16:44.000]  還有傷害
[00:16:44.000 --> 00:16:47.000]  這就讓我想到在前一久呢
[00:16:47.000 --> 00:16:48.000]  有一個事例啊
[00:16:48.000 --> 00:16:49.000]  有新聞呢
[00:16:49.000 --> 00:16:52.000]  各樣的或者是一些的自媒體啊
[00:16:52.000 --> 00:16:55.000]  受到了廣泛的報導
[00:16:55.000 --> 00:16:58.000]  一個互相傷害的一個例子
[00:16:58.000 --> 00:16:59.000]  話說呢
[00:16:59.000 --> 00:17:04.000]  一個村子當中的一個老太太啊
[00:17:04.000 --> 00:17:05.000]  她姓楊啊
[00:17:05.000 --> 00:17:07.000]  叫楊老太
[00:17:07.000 --> 00:17:09.000]  她的一個事例
[00:17:09.000 --> 00:17:12.000]  她為了處理家庭當中
[00:17:12.000 --> 00:17:13.000]  氾濫的鼠災啊
[00:17:13.000 --> 00:17:16.000]  很多的老鼠有老鼠的出現了
[00:17:16.000 --> 00:17:19.000]  她就買了一個老鼠藥
[00:17:19.000 --> 00:17:20.000]  老鼠藥在當中嘛
[00:17:20.000 --> 00:17:22.000]  要去毒害這個老鼠
[00:17:22.000 --> 00:17:27.000]  當她有一天要去廚房裡面的時候呢
[00:17:27.000 --> 00:17:28.000]  不小心啊
[00:17:28.000 --> 00:17:33.000]  就把這個老鼠藥打翻在了米裡面啊
[00:17:33.000 --> 00:17:35.000]  家裡面的米缸裡面
[00:17:35.000 --> 00:17:36.000]  哎呀怎麼辦呢
[00:17:36.000 --> 00:17:39.000]  趕快把老鼠藥拿出來以後呢
[00:17:39.000 --> 00:17:41.000]  不捨得那個米啊
[00:17:41.000 --> 00:17:43.000]  不捨得那個米
[00:17:43.000 --> 00:17:44.000]  於是乎呢
[00:17:44.000 --> 00:17:46.000]  按照她自己的想法
[00:17:46.000 --> 00:17:49.000]  把這個米洗來洗去
[00:17:49.000 --> 00:17:50.000]  洗了以後呢
[00:17:50.000 --> 00:17:52.000]  又蒸了
[00:17:52.000 --> 00:17:53.000]  自己以為呢
[00:17:53.000 --> 00:17:55.000]  洗完以後
[00:17:55.000 --> 00:17:57.000]  應該沒有什麼問題了
[00:17:57.000 --> 00:17:59.000]  就煮給家人吃啊
[00:17:59.000 --> 00:18:01.000]  煮給家人吃
[00:18:01.000 --> 00:18:02.000]  以至於呢
[00:18:02.000 --> 00:18:05.000]  整個家庭當中的一家人送醫啊
[00:18:05.000 --> 00:18:06.000]  一家人送醫
[00:18:06.000 --> 00:18:07.000]  甚至她的老伴呢
[00:18:07.000 --> 00:18:09.000]  沒有搶救過來啊
[00:18:09.000 --> 00:18:11.000]  啊還離世了
[00:18:11.000 --> 00:18:12.000]  離世以後呢
[00:18:12.000 --> 00:18:16.000]  面臨了一個重大的悲劇的教訓以後呢
[00:18:16.000 --> 00:18:18.000]  她還沒有及時的止損呢
[00:18:18.000 --> 00:18:20.000]  回到家裡面又看到那個
[00:18:20.000 --> 00:18:22.000]  沒有吃完的米啊
[00:18:22.000 --> 00:18:24.000]  那人不能吃怎麼辦啊
[00:18:24.000 --> 00:18:26.000]  她想到了一個
[00:18:26.000 --> 00:18:28.000]  她自己以為好的方法
[00:18:28.000 --> 00:18:30.000]  就拿去餵雞啊
[00:18:30.000 --> 00:18:33.000]  餵了雞以後呢
[00:18:33.000 --> 00:18:34.000]  想著哎呀
[00:18:34.000 --> 00:18:36.000]  人有事了
[00:18:36.000 --> 00:18:37.000]  可能雞吃了
[00:18:37.000 --> 00:18:40.000]  那應該這個情況好一點啊
[00:18:40.000 --> 00:18:41.000]  誰知道呢
[00:18:41.000 --> 00:18:43.000]  這個雞也死了
[00:18:43.000 --> 00:18:45.000]  雞也死了
[00:18:45.000 --> 00:18:46.000]  雞也死以後呢
[00:18:46.000 --> 00:18:47.000]  怎麼辦呢
[00:18:47.000 --> 00:18:50.000]  那整個村莊的人本來是要來
