
[00:00:00.000 --> 00:00:08.360]  我相信在座每一位 包括我自己
[00:18:32.400 --> 00:18:35.400]  我相信大家可能都聽過他
[00:18:35.400 --> 00:18:37.400]  亞歷山大大帝
[00:18:37.400 --> 00:18:39.400]  他是一個希臘皇帝
[00:18:39.400 --> 00:18:40.400]  他勇敢
[00:18:40.400 --> 00:18:42.400]  他很聰明
[00:18:42.400 --> 00:18:44.400]  他有很多的書
[00:18:44.400 --> 00:18:46.400]  在他30歲的時候
[00:18:46.400 --> 00:18:50.400]  他已經擁有這麼大的版圖
[00:18:50.400 --> 00:18:52.400]  粉紅色的版圖
[00:18:52.400 --> 00:18:57.400]  由印度到希臘到埃及
[00:18:57.400 --> 00:18:59.400]  南征北戰
[00:18:59.400 --> 00:19:02.400]  他擁有了這麼多的版圖
[00:19:02.400 --> 00:19:05.400]  那時候他還沒有到30歲
[00:19:05.400 --> 00:19:08.400]  但是當他33歲的時候
[00:19:08.400 --> 00:19:10.400]  要海船回歸
[00:19:10.400 --> 00:19:12.400]  回到家的時候
[00:19:12.400 --> 00:19:16.400]  途中他患了急病
[00:19:16.400 --> 00:19:19.400]  他知道自己時日無多
[00:19:19.400 --> 00:19:22.400]  他和他身邊的隨從
[00:19:22.400 --> 00:19:24.400]  說了三個遺願
[00:19:24.400 --> 00:19:26.400]  他說這三個遺願
[00:19:26.400 --> 00:19:30.400]  是我這一刻才醒悟的
[00:19:30.400 --> 00:19:31.400]  第一個他說
[00:19:31.400 --> 00:19:32.400]  我要將我的棺木
[00:19:32.400 --> 00:19:36.400]  必須由我的醫生親自
[00:19:36.400 --> 00:19:39.400]  獨自送我回到我的家鄉
[00:19:39.400 --> 00:19:42.400]  第二就是將我的棺木
[00:19:42.400 --> 00:19:44.400]  送到墓地的時候
[00:19:44.400 --> 00:19:46.400]  在這條路上
[00:19:46.400 --> 00:19:51.400]  放滿了金紙和銀紙和寶石
[00:19:51.400 --> 00:19:53.400]  最後他說
[00:19:53.400 --> 00:19:59.400]  請將我雙手放在棺木的外邊
[00:19:59.400 --> 00:20:03.400]  一個皇帝這樣去吩咐他身邊的人
[00:20:03.400 --> 00:20:05.400]  沒有人敢去問為什麼
[00:20:05.400 --> 00:20:09.400]  但是照顧他的將領
[00:20:09.400 --> 00:20:10.400]  就跟他說
[00:20:10.400 --> 00:20:11.400]  你不要這樣說
[00:20:11.400 --> 00:20:13.400]  你不會有事的
[00:20:13.400 --> 00:20:17.400]  但是反而有一個年輕的軍官問
[00:20:17.400 --> 00:20:21.400]  其實為什麼你要有這樣的遺願呢
[00:20:21.400 --> 00:20:24.400]  他說到
[00:20:24.400 --> 00:20:27.400]  我才領受到
[00:20:27.400 --> 00:20:29.400]  就算在我身邊
[00:20:29.400 --> 00:20:31.400]  我是一個這麼厲害的皇帝
[00:20:31.400 --> 00:20:33.400]  我請了一個這麼好的醫生
[00:20:33.400 --> 00:20:37.400]  可以在我身邊陪伴我幫助我
[00:20:37.400 --> 00:20:42.400]  但是控制不了我的生死
[00:20:42.400 --> 00:20:45.400]  我很希望人們能夠
[00:20:45.400 --> 00:20:48.400]  愛惜自己的生命
[00:20:48.400 --> 00:20:51.400]  因為人生的年月
[00:20:51.400 --> 00:20:55.400]  並不是自己所能夠掌控
[00:20:55.400 --> 00:20:56.400]  第二點
[00:20:56.400 --> 00:21:01.400]  為什麼我要將在我去墓穴的金銀
[00:21:01.400 --> 00:21:02.400]  撒在地上
[00:21:02.400 --> 00:21:05.400]  他說我要提醒大家
[00:21:05.400 --> 00:21:09.400]  他自己一生去追求的財富
[00:21:09.400 --> 00:21:12.400]  一生努力的征戰
[00:21:12.400 --> 00:21:16.400]  卻是浪費了很多的時間
[00:21:16.400 --> 00:21:19.400]  在一些他認為重要的事
[00:21:19.400 --> 00:21:21.400]  但是到頭來
[00:21:21.400 --> 00:21:23.400]  他是用不了的
[00:21:23.400 --> 00:21:25.400]  頂姐妹
[00:21:25.400 --> 00:21:28.400]  我們有沒有浪費一些時間
[00:21:28.400 --> 00:21:32.400]  在一些沒有價值的事情上
[00:21:32.400 --> 00:21:36.400]  我們會不會能夠多花一些時間
[00:21:36.400 --> 00:21:39.400]  去陪伴我們身邊的人
[00:21:39.400 --> 00:21:41.400]  陪伴我們的家人
[00:21:41.400 --> 00:21:43.400]  陪伴我們的子女
[00:21:43.400 --> 00:21:47.400]  陪伴我們摯愛的親人朋友呢
[00:21:47.400 --> 00:21:50.400]  可能今天你會覺得
[00:21:50.400 --> 00:21:53.400]  陪伴他們是浪費的時間
[00:21:53.400 --> 00:21:55.400]  但是當你失去的時候
[00:21:55.400 --> 00:21:58.400]  我們經常都會說
[00:21:58.400 --> 00:22:00.400]  後悔
[00:22:00.400 --> 00:22:03.400]  不要讓自己做一些後悔的事情
[00:22:03.400 --> 00:22:05.400]  特別是當我看到
[00:22:05.400 --> 00:22:07.400]  我自己的父母親
[00:22:07.400 --> 00:22:11.400]  年紀慢慢慢慢長大的時候
[00:22:11.400 --> 00:22:13.400]  我心裏都會想
[00:22:13.400 --> 00:22:16.400]  盡量要多些時間陪伴他們
[00:22:16.400 --> 00:22:18.400]  因為我很知道
[00:22:18.400 --> 00:22:21.400]  歲月不是我能夠掌控的
[00:22:21.400 --> 00:22:26.400]  我不想做一些讓自己後悔的事情
[00:22:26.400 --> 00:22:28.400]  最後
[00:22:28.400 --> 00:22:31.400]  這個可能大家都會知道
[00:22:31.400 --> 00:22:35.400]  他要人將他的手放在棺木的外邊
[00:22:35.400 --> 00:22:38.400]  他是要提醒他身邊的人
[00:22:38.400 --> 00:22:40.400]  告訴他
[00:22:40.400 --> 00:22:43.400]  我空手來到這個世界
[00:22:43.400 --> 00:22:47.400]  我也是空手離開這個世界
[00:22:47.400 --> 00:22:49.400]  亞歷山大大帝
[00:22:49.400 --> 00:22:53.400]  剛才看到他的版圖這麼大
[00:22:53.400 --> 00:22:58.400]  最後他也是和我們一樣
[00:22:58.400 --> 00:23:02.400]  他朝君體也相同
[00:23:02.400 --> 00:23:06.400]  同樣葬在一個墓園裏
[00:23:06.400 --> 00:23:09.400]  神讓我們作為一個基督徒
[00:23:09.400 --> 00:23:11.400]  你有沒有想過
[00:23:11.400 --> 00:23:15.400]  自己的生命價值是有些什麼呢
[00:23:15.400 --> 00:23:17.400]  保羅剛才告訴我們
[00:23:17.400 --> 00:23:22.400]  要我們忘記背後努力的面前
[00:23:22.400 --> 00:23:25.400]  向標竿直跑
[00:23:25.400 --> 00:23:29.400]  有很多人都誤會了這句話
[00:23:29.400 --> 00:23:33.400]  忘記背後不要記住我們過去的不好事
[00:23:33.400 --> 00:23:38.400]  或者我們過去有多成功多厲害的事
[00:23:38.400 --> 00:23:41.400]  但保羅的意思並不是這樣
[00:23:41.400 --> 00:23:43.400]  保羅是想告訴我們
[00:23:43.400 --> 00:23:48.400]  我們不單要記住過去的不好事
[00:23:48.400 --> 00:23:50.400]  我們的成功
[00:23:50.400 --> 00:23:51.400]  他是要告訴我們
[00:23:51.400 --> 00:23:54.400]  當我們記得這些事的時候
[00:23:54.400 --> 00:24:01.400]  同樣要記得神在他身上的恩典和憐憫
[00:24:01.400 --> 00:24:05.400]  每一次保羅記得他如何逼迫基督徒
[00:24:05.400 --> 00:24:10.400]  如何做一些讓基督失望的事情的時候
[00:24:10.400 --> 00:24:13.400]  神的憐憫要恕他
[00:24:13.400 --> 00:24:16.400]  成為我們今天看到的保羅
[00:24:16.400 --> 00:24:19.400]  他能夠靠著神的憐憫
[00:24:19.400 --> 00:24:20.400]  靠著神的愛
[00:24:20.400 --> 00:24:23.400]  才有動力向前
