
[00:00:00.000 --> 00:00:02.740]  今天的題目叫做
[00:01:43.560 --> 00:01:45.560]  每天很多的工作
[00:01:45.560 --> 00:01:46.560]  很多的學業
[00:01:46.560 --> 00:01:47.560]  家庭的壓力
[00:01:47.560 --> 00:01:49.560]  都一直追著我們來跑
[00:01:49.560 --> 00:01:53.560]  很多時候我們都會將一些信仰
[00:01:53.560 --> 00:01:56.560]  變成是昔日的事情
[00:01:56.560 --> 00:01:58.560]  將見證聽一聽就算了
[00:01:58.560 --> 00:02:00.560]  就成為一個這樣的故事
[00:02:00.560 --> 00:02:02.560]  今天我們要看看
[00:02:02.560 --> 00:02:07.560]  在啟示錄十一章一到十三節這段經文
[00:02:07.560 --> 00:02:08.560]  神要告訴我們
[00:02:08.560 --> 00:02:12.560]  我們原來有一個很震撼的真理
[00:02:12.560 --> 00:02:13.560]  真正的見證
[00:02:13.560 --> 00:02:16.560]  不應該只是停留在感動的層面
[00:02:16.560 --> 00:02:18.560]  就好像剛才我們傳道說
[00:02:18.560 --> 00:02:21.560]  我們要將這一切化為力量
[00:02:21.560 --> 00:02:25.560]  我們要向世界見證我們的神
[00:02:25.560 --> 00:02:28.560]  我知道我的講道時間是三五分鐘
[00:02:28.560 --> 00:02:29.560]  大家放心
[00:02:29.560 --> 00:02:31.560]  我不會超時的
[00:02:31.560 --> 00:02:33.560]  看看我讀一讀今天的經文
[00:02:33.560 --> 00:02:35.560]  如果你手上有聖經
[00:02:35.560 --> 00:02:36.560]  都可以一起來看
[00:02:36.560 --> 00:02:41.560]  今天的經文是約翰記載一些事情
[00:02:41.560 --> 00:02:44.560]  他記載主耶穌基督和他的對話
[00:02:44.560 --> 00:02:45.560]  他說
[00:02:45.560 --> 00:02:48.560]  有一根韋子賜給我
[00:02:48.560 --> 00:02:51.560]  當作量度的象
[00:02:51.560 --> 00:02:52.560]  且又話說
[00:02:52.560 --> 00:02:55.560]  起來將神的電和祭壇
[00:02:55.560 --> 00:02:59.560]  並在電中禮拜的人都量一量
[00:02:59.560 --> 00:03:03.560]  只是地內的院子要留下不用量
[00:03:03.560 --> 00:03:06.560]  因為這是給了外邦人的
[00:03:06.560 --> 00:03:10.560]  他們要剪塔聖城四十二個月
[00:03:10.560 --> 00:03:14.560]  我要使我兩個見證人穿著毛衣
[00:03:14.560 --> 00:03:17.560]  傳道一千二百六十天
[00:03:17.560 --> 00:03:21.560]  他們就是那兩棵橄欖樹
[00:03:21.560 --> 00:03:25.560]  兩個燈台立在世界之主面前的
[00:03:25.560 --> 00:03:27.560]  若有人想要害他們
[00:03:27.560 --> 00:03:32.560]  就有火從他們口中出來消滅仇敵
[00:03:32.560 --> 00:03:34.560]  凡想要害他們的
[00:03:34.560 --> 00:03:37.560]  必這樣被殺
[00:03:37.560 --> 00:03:39.560]  這二人有權柄
[00:03:39.560 --> 00:03:41.560]  在他們傳道的日子
[00:03:41.560 --> 00:03:44.560]  叫天閉塞不下雨
[00:03:44.560 --> 00:03:48.560]  有權柄叫水變為血
[00:03:48.560 --> 00:03:54.560]  並且能隨時隨意用各樣的災殃攻擊世界
[00:03:54.560 --> 00:03:56.560]  他們作完見證的時候
[00:03:56.560 --> 00:03:59.560]  那從無底坑裡上來的獸
[00:03:59.560 --> 00:04:01.560]  必要與他們交戰
[00:04:01.560 --> 00:04:03.560]  並且得勝
[00:04:03.560 --> 00:04:04.560]  把他們殺了
[00:04:04.560 --> 00:04:08.560]  他們的屍首就倒在大城裡的街上
[00:04:08.560 --> 00:04:11.560]  這城安著靈衣叫索多瑪
[00:04:11.560 --> 00:04:13.560]  又叫埃及
[00:04:13.560 --> 00:04:16.560]  就是他們的主釘十字架之處
[00:04:16.560 --> 00:04:19.560]  從各民各族各方各國中
[00:04:19.560 --> 00:04:23.560]  有人觀看他們的屍首三天半
[00:04:23.560 --> 00:04:27.560]  又不許把屍首放在墳墓裡
[00:04:27.560 --> 00:04:31.560]  住在地上的人就為他們歡喜快樂
[00:04:31.560 --> 00:04:33.560]  互相攜送禮物
[00:04:33.560 --> 00:04:38.560]  因為兩位先知曾叫住在地上的人受痛苦
[00:04:38.560 --> 00:04:40.560]  過了三天半
[00:04:40.560 --> 00:04:44.560]  有生氣從神那裡進入他們那裡
[00:04:44.560 --> 00:04:46.560]  他們就站起來
[00:04:46.560 --> 00:04:48.560]  看見他們的人甚至害怕
[00:04:48.560 --> 00:04:54.560]  兩位先知聽見有大聲音從天上來對他們說
[00:04:54.560 --> 00:04:56.560]  想到這裡來
[00:04:56.560 --> 00:04:59.560]  他們就駕著雲上了天
[00:04:59.560 --> 00:05:01.560]  他們的仇敵也看見了
[00:05:01.560 --> 00:05:04.560]  正在那時候地大震動
[00:05:04.560 --> 00:05:07.560]  城就倒塌了十分之一
[00:05:07.560 --> 00:05:09.560]  因地震而死的有七千人
[00:05:09.560 --> 00:05:11.560]  其餘的都恐懼
[00:05:11.560 --> 00:05:14.560]  歸榮耀給天上的神
[00:05:14.560 --> 00:05:17.560]  這個就是我們今天所看到的經文
[00:05:17.560 --> 00:05:23.560]  經文看起來好像我們看慣災難片的劇本
[00:05:23.560 --> 00:05:26.560]  裡面說有神秘見證人
[00:05:26.560 --> 00:05:27.560]  有超能力
[00:05:27.560 --> 00:05:29.560]  有死而復活
[00:05:29.560 --> 00:05:31.560]  有大地震
[00:05:31.560 --> 00:05:33.560]  但是這個不是一個小說
[00:05:33.560 --> 00:05:34.560]  不是一部科幻小說
[00:05:34.560 --> 00:05:41.560]  這個是神透過門徒約翰給我們看到的啟示
[00:05:41.560 --> 00:05:43.560]  這是一個屬靈的真理
[00:05:43.560 --> 00:05:45.560]  今天經文裡面
[00:05:45.560 --> 00:05:46.560]  透過這段經文
[00:05:46.560 --> 00:05:48.560]  我想跟大家看三個重點
[00:05:48.560 --> 00:05:51.560]  我們會看到見證是什麼
[00:05:51.560 --> 00:05:52.560]  見證的來源
[00:05:52.560 --> 00:05:53.560]  他的內容
[00:05:53.560 --> 00:05:55.560]  見證的目的
[00:05:55.560 --> 00:05:58.560]  但我們不是停在這個地方
[00:05:58.560 --> 00:05:59.560]  而是更重要的是看看
[00:05:59.560 --> 00:06:04.560]  怎樣將聽見證轉變成為我們活出見證
[00:06:04.560 --> 00:06:08.560]  從感動到最後是榮耀神
[00:06:08.560 --> 00:06:12.560]  第一部分我們由聖經裡面一開始看到
[00:06:12.560 --> 00:06:16.560]  神給了約翰一斤位子
[00:06:16.560 --> 00:06:19.560]  這是一個量度的工具
[00:06:19.560 --> 00:06:21.560]  但不是普通的測量工具
[00:06:21.560 --> 00:06:24.560]  是神一斤位子
[00:06:24.560 --> 00:06:26.560]  意思是一個權兵
[00:06:26.560 --> 00:06:32.560]  原來有個權兵由神給了這兩位見證人
[00:06:32.560 --> 00:06:35.560]  無意叫他們量度
[00:06:35.560 --> 00:06:39.560]  叫他們傳到1260日
[00:06:39.560 --> 00:06:42.560]  當然量度的是約翰本人
[00:06:42.560 --> 00:06:44.560]  但他在量度的時候
[00:06:44.560 --> 00:06:47.560]  這兩個見證人在做什麼
[00:06:47.560 --> 00:06:48.560]  在做見證
[00:06:48.560 --> 00:06:50.560]  注意這裡用語
[00:06:50.560 --> 00:06:52.560]  他說我要洗
[00:06:52.560 --> 00:06:54.560]  我們的主要洗
[00:06:54.560 --> 00:06:56.560]  洗用他們
[00:06:56.560 --> 00:06:57.560]  所以意思是說
[00:06:57.560 --> 00:07:00.560]  不是這兩個人自己決定要去做一些事
[00:07:00.560 --> 00:07:02.560]  不是他們覺得應該要做
[00:07:02.560 --> 00:07:05.560]  而是我們的主要洗用他們
[00:07:05.560 --> 00:07:07.560]  這裡給一個真理給我們
[00:07:07.560 --> 00:07:08.560]  第一個真理就是
[00:07:08.560 --> 00:07:13.560]  真正的見證源頭絕對不是來自我們自己
[00:07:13.560 --> 00:07:16.560]  而是來自神的呼召和神的裝備
[00:07:16.560 --> 00:07:19.560]  我用一個本地的例子來說
[00:07:19.560 --> 00:07:22.560]  我剛剛是坐港鐵過來
[00:07:22.560 --> 00:07:27.560]  有時港鐵除了是錄播的指令
[00:07:27.560 --> 00:07:28.560]  一些指示之外
[00:07:28.560 --> 00:07:30.560]  有時車長會說話
[00:07:30.560 --> 00:07:32.560]  有時有些特別的事情
[00:07:32.560 --> 00:07:33.560]  車長會說話
[00:07:33.560 --> 00:07:35.560]  每日當我們趕著上班
[00:07:35.560 --> 00:07:37.560]  逼入車廂的時間
[00:07:37.560 --> 00:07:39.560]  我們會聽到這些廣播
[00:07:39.560 --> 00:07:41.560]  我們聽到的時間
[00:07:41.560 --> 00:07:44.560]  如果車長是用自己的口吻在說的時間
[00:07:44.560 --> 00:07:46.560]  我想你有沒有想過
[00:07:46.560 --> 00:07:50.560]  究竟他是憑什麼權兵來說這些說話
[00:07:50.560 --> 00:07:53.560]  是不是因為他的聲線很好聽
[00:07:53.560 --> 00:07:55.560]  是不是因為他特別的聰明
[00:07:55.560 --> 00:07:56.560]  不是的
[00:07:56.560 --> 00:07:59.560]  因為港鐵公司授權了給他
[00:07:59.560 --> 00:08:00.560]  給他分辨
[00:08:00.560 --> 00:08:01.560]  給他制服
[00:08:01.560 --> 00:08:02.560]  給他責任
[00:08:02.560 --> 00:08:04.560]  權兵是這樣給了他
[00:08:04.560 --> 00:08:06.560]  同樣我們作為教徒
[00:08:06.560 --> 00:08:08.560]  原來見證的權兵
[00:08:08.560 --> 00:08:13.560]  不是來自我們自己覺得自己有很高的學歷
[00:08:13.560 --> 00:08:15.560]  或者是我很好的口才
[00:08:15.560 --> 00:08:17.560]  或者是我們一些的成就
[00:08:17.560 --> 00:08:21.560]  而是單單來自神的呼召和裝備
[00:08:21.560 --> 00:08:23.560]  經文說這兩個人
[00:08:23.560 --> 00:08:26.560]  就是那兩棵橄欖樹
[00:08:26.560 --> 00:08:27.560]  兩個的燈台
[00:08:27.560 --> 00:08:30.560]  要立在我們的主面前
[00:08:30.560 --> 00:08:34.560]  橄欖樹代表著聖靈的恩高
[00:08:34.560 --> 00:08:38.560]  燈台是代表著真理的光照
[00:08:38.560 --> 00:08:41.560]  我們看到接下來經文裏面看到
[00:08:41.560 --> 00:08:43.560]  兩個見證人有些能力
[00:08:43.560 --> 00:08:45.560]  如果我們用現在的說法
[00:08:45.560 --> 00:08:46.560]  這叫超能力
[00:08:46.560 --> 00:08:48.560]  有人想害他們的時候
[00:08:48.560 --> 00:08:52.560]  就有火從他們的口裏面噴出來
[00:08:52.560 --> 00:08:55.560]  以至於敵人會被消滅
[00:08:55.560 --> 00:09:01.560]  這兩個人權兵叫他們可以做到一些很厲害的事
[00:09:01.560 --> 00:09:02.560]  就好像伊利亞
[00:09:02.560 --> 00:09:04.560]  可以叫天閉塞不下雨
[00:09:04.560 --> 00:09:06.560]  又可以好像摩西
[00:09:06.560 --> 00:09:09.560]  有權兵叫水變為血
[00:09:09.560 --> 00:09:14.560]  這個聽起來真的好像一些超級英雄的電影
[00:09:14.560 --> 00:09:18.560]  但是這裏強調的其實不是神跡這件事
[00:09:18.560 --> 00:09:21.560]  而是強調他們能力的來源
[00:09:21.560 --> 00:09:23.560]  我們看聖經的時候都留意到
[00:09:23.560 --> 00:09:27.560]  這個能力不是他們自己修煉回來的
[00:09:27.560 --> 00:09:29.560]  而不是他們天生擁有的
[00:09:29.560 --> 00:09:31.560]  而是神給他們的
[00:09:31.560 --> 00:09:33.560]  在香港這個社會
[00:09:33.560 --> 00:09:35.560]  我們每樣都講實力
[00:09:35.560 --> 00:09:37.560]  有時候我們會陷入一個迷思
[00:09:37.560 --> 00:09:39.560]  覺得自己只有我做得好
[00:09:39.560 --> 00:09:41.560]  唯有夠完美
[00:09:41.560 --> 00:09:43.560]  我才有資格為神做見證
[00:09:43.560 --> 00:09:49.560]  我記得有一次我鼓勵一個受浸的姐妹
[00:09:49.560 --> 00:09:52.560]  跟他說要去做見證
[00:09:52.560 --> 00:09:54.560]  在浸禮課程都有這些提示
[00:09:54.560 --> 00:09:55.560]  他就說牧師啊
[00:09:55.560 --> 00:09:58.560]  我實在不夠膽在我的同事
[00:09:58.560 --> 00:10:00.560]  在我老闆面前承認我是基督徒
[00:10:00.560 --> 00:10:02.560]  因為我覺得我自己做得不夠好
[00:10:02.560 --> 00:10:04.560]  我怕失禮神
[00:10:04.560 --> 00:10:05.560]  但弟兄姐妹
[00:10:05.560 --> 00:10:08.560]  這一切都是撒旦的謊言
[00:10:08.560 --> 00:10:11.560]  神不是要等到我們完美的時間
[00:10:11.560 --> 00:10:13.560]  才使用我們
[00:10:13.560 --> 00:10:15.560]  神要在軟弱裏面
[00:10:15.560 --> 00:10:17.560]  因為我們的行為
[00:10:17.560 --> 00:10:18.560]  我們的言語
[00:10:18.560 --> 00:10:20.560]  而顯得祂的剛強
[00:10:20.560 --> 00:10:21.560]  保羅說
[00:10:21.560 --> 00:10:24.560]  神的恩典夠我們用
[00:10:24.560 --> 00:10:27.560]  祂的能力就是建立在人的軟弱裏面
[00:10:27.560 --> 00:10:29.560]  顯得完全
[00:10:29.560 --> 00:10:33.560]  記不記得舊約烈王幾下第五章提到
[00:10:33.560 --> 00:10:35.560]  有一個小婢女
[00:10:35.560 --> 00:10:36.560]  那個小婢女
[00:10:36.560 --> 00:10:38.560]  是當時一個大國
[00:10:38.560 --> 00:10:42.560]  阿蘭的賴孟將軍太太的婢女
[00:10:42.560 --> 00:10:44.560]  這個婢女並沒有說
[00:10:44.560 --> 00:10:46.560]  因為自己是被俘虜的
[00:10:46.560 --> 00:10:48.560]  或者自己地位很低
[00:10:48.560 --> 00:10:50.560]  她見到她的主人有需要的時間
[00:10:50.560 --> 00:10:51.560]  她就說
[00:10:51.560 --> 00:10:53.560]  有一位神可以幫你
[00:10:53.560 --> 00:10:54.560]  這位神的使者
[00:10:54.560 --> 00:10:56.560]  現在正在撒瑪利亞
[00:10:56.560 --> 00:10:57.560]  之後
[00:10:57.560 --> 00:10:59.560]  賴孟就聽到她的說法
[00:10:59.560 --> 00:11:01.560]  就去找伊麗莎星子
[00:11:01.560 --> 00:11:03.560]  病就得醫治
[00:11:03.560 --> 00:11:07.560]  以後我們不要看自己在地上的身份地位
[00:11:07.560 --> 00:11:09.560]  我們只要知道原來我們是基督徒
[00:11:09.560 --> 00:11:12.560]  基督徒就可以去講見證
[00:11:12.560 --> 00:11:14.560]  只要是神給機會
[00:11:14.560 --> 00:11:16.560]  我們就要珍惜
[00:11:16.560 --> 00:11:18.560]  我們又看到這兩個的見證人
[00:11:18.560 --> 00:11:19.560]  他們的特質
[00:11:19.560 --> 00:11:21.560]  不是單單他們有能力
[00:11:21.560 --> 00:11:24.560]  而是他們和神有一個親切的
[00:11:24.560 --> 00:11:26.560]  即是親密的關係
[00:11:26.560 --> 00:11:27.560]  經文說
[00:11:27.560 --> 00:11:30.560]  他們是立在世界之主面前
[00:11:30.560 --> 00:11:31.560]  這個立在面前
[00:11:31.560 --> 00:11:32.560]  是什麼意思呢
[00:11:32.560 --> 00:11:34.560]  原來就是事立在當中
[00:11:34.560 --> 00:11:37.560]  原來就是在服侍我們的神
[00:11:37.560 --> 00:11:40.560]  就好像古代的君王旁邊
[00:11:40.560 --> 00:11:42.560]  有些侍從跟著在旁邊
[00:11:42.560 --> 00:11:44.560]  隨時聽他們的王
[00:11:44.560 --> 00:11:45.560]  他們的主
[00:11:45.560 --> 00:11:46.560]  吩咐他們去做事
[00:11:46.560 --> 00:11:47.560]  我們想想
[00:11:47.560 --> 00:11:49.560]  如果你是一個巨夫
[00:11:49.560 --> 00:11:52.560]  或者是一個世界上很有權力的人
[00:11:52.560 --> 00:11:53.560]  的助理
[00:11:53.560 --> 00:11:54.560]  私人助理
[00:11:54.560 --> 00:11:56.560]  你每天要做的是什麼呢
[00:11:56.560 --> 00:11:57.560]  你要做的
[00:11:57.560 --> 00:11:58.560]  你要展示的
[00:11:58.560 --> 00:11:59.560]  不是你的聰明
[00:11:59.560 --> 00:12:01.560]  不是要證明你有多能幹
[00:12:01.560 --> 00:12:03.560]  而是你要做一件事
[00:12:03.560 --> 00:12:07.560]  就是要專心來聽你老闆的指示
[00:12:07.560 --> 00:12:08.560]  他講的每句說話
[00:12:08.560 --> 00:12:09.560]  你都聽下來
[00:12:09.560 --> 00:12:12.560]  然後你就忠實地去實施
[00:12:12.560 --> 00:12:13.560]  去執行
[00:12:13.560 --> 00:12:15.560]  那你就是一個稱職的
[00:12:15.560 --> 00:12:17.560]  一個好的私人助理
[00:12:17.560 --> 00:12:19.560]  我們的見證都是這樣
[00:12:19.560 --> 00:12:22.560]  有時我們會很追求一些見證
[00:12:22.560 --> 00:12:23.560]  講得動人
[00:12:23.560 --> 00:12:24.560]  講得動聽
[00:12:24.560 --> 00:12:28.560]  固然一個好的見證
[00:12:28.560 --> 00:12:30.560]  是會帶人更容易聽
[00:12:30.560 --> 00:12:32.560]  一些的內容
[00:12:32.560 --> 00:12:33.560]  但是更重要的是
[00:12:33.560 --> 00:12:38.560]  你和神之間有沒有保持一個好的關係
[00:12:38.560 --> 00:12:41.560]  你有沒有聽神的一些聲音
[00:12:41.560 --> 00:12:43.560]  是不是願意信服他
[00:12:43.560 --> 00:12:45.560]  他說你現在就要去做見證
[00:12:45.560 --> 00:12:46.560]  你現在就去吧
[00:12:46.560 --> 00:12:50.560]  曾經我有一個法律界的弟兄
[00:12:50.560 --> 00:12:51.560]  他跟我分享
[00:12:51.560 --> 00:12:54.560]  他說他每天在搭港鐵的時間
[00:12:54.560 --> 00:12:57.560]  他都會用他當中的十幾二十分鐘
[00:12:57.560 --> 00:12:58.560]  他做一件事
[00:12:58.560 --> 00:13:00.560]  他在車上不浪費
[00:13:00.560 --> 00:13:02.560]  他很好的祈禱
[00:13:02.560 --> 00:13:03.560]  他跟我分享
[00:13:03.560 --> 00:13:05.560]  每當他這樣做的時間
[00:13:05.560 --> 00:13:08.560]  他覺得那天就過得特別順暢
[00:13:08.560 --> 00:13:11.560]  他說他遇到的都是很多的難題
[00:13:11.560 --> 00:13:13.560]  很多人都是因為法律的問題解決不了
[00:13:13.560 --> 00:13:15.560]  每樣東西都解決不了
[00:13:15.560 --> 00:13:16.560]  才來到他面前
[00:13:16.560 --> 00:13:19.560]  但當他和神有好的關係的時候
[00:13:19.560 --> 00:13:21.560]  他就知道他怎樣去做
[00:13:21.560 --> 00:13:24.560]  才可以將事情做得好
[00:13:24.560 --> 00:13:26.560]  這個就是見證的來源
[00:13:26.560 --> 00:13:28.560]  不是單靠我們自己
[00:13:28.560 --> 00:13:29.560]  而是靠神
[00:13:29.560 --> 00:13:32.560]  當我們明白到這個真理的時間
[00:13:32.560 --> 00:13:36.560]  我想我們就不會因為自己有任何的不完美而退縮
[00:13:36.560 --> 00:13:39.560]  我們不會因為對方認識我
[00:13:39.560 --> 00:13:42.560]  原來我有很多地方是不完美的
[00:13:42.560 --> 00:13:43.560]  我就害怕
[00:13:43.560 --> 00:13:46.560]  我們同時也不會因為我們有成就
[00:13:46.560 --> 00:13:48.560]  可能我們是機構裏面的上司
[00:13:48.560 --> 00:13:50.560]  可能是話事人
[00:13:50.560 --> 00:13:52.560]  但我們不會因為這樣而驕傲
[00:13:52.560 --> 00:13:53.560]  因為我們知道
[00:13:53.560 --> 00:13:55.560]  要我們去講見證的
[00:13:55.560 --> 00:13:57.560]  不是我們自己
[00:13:57.560 --> 00:13:58.560]  而是神
[00:13:58.560 --> 00:14:01.560]  我們就可能可以好像這兩個見證人一樣
[00:14:01.560 --> 00:14:02.560]  單純的
[00:14:02.560 --> 00:14:04.560]  就是做一個事立的僕人
[00:14:04.560 --> 00:14:06.560]  我們做神的僕人
[00:14:06.560 --> 00:14:08.560]  我們透過神的能力
[00:14:08.560 --> 00:14:11.560]  將一切的話語彰顯出來
[00:14:11.560 --> 00:14:13.560]  講到來源之後
[00:14:13.560 --> 00:14:15.560]  我們就看看見證的內容
[00:14:15.560 --> 00:14:16.560]  見證的內容
[00:14:16.560 --> 00:14:18.560]  不是講自己
[00:14:18.560 --> 00:14:21.560]  而是單單的講神
[00:14:21.560 --> 00:14:24.560]  我們知道世俗都有很多的分享
[00:14:24.560 --> 00:14:28.560]  那他跟我們信徒的見證的分別又在哪裏呢?
[00:14:28.560 --> 00:14:29.560]  經文告訴我們
[00:14:29.560 --> 00:14:32.560]  這兩個見證人講了四十多個月
[00:14:32.560 --> 00:14:33.560]  四十二個月
[00:14:33.560 --> 00:14:35.560]  講了一千二百六十天
[00:14:35.560 --> 00:14:37.560]  他們傳的又是甚麼道?
[00:14:37.560 --> 00:14:39.560]  他們傳的不是自己的成功
[00:14:39.560 --> 00:14:41.560]  不是自己的哲學
[00:14:41.560 --> 00:14:43.560]  不是自己的一些秘訣
[00:14:43.560 --> 00:14:47.560]  而是神的話和神所啟示出來的真理
[00:14:47.560 --> 00:14:50.560]  今日資訊爆炸的年代裏面
[00:14:50.560 --> 00:14:51.560]  在媒體裏
[00:14:51.560 --> 00:14:53.560]  你見到在社交媒體我們用的時間
[00:14:53.560 --> 00:14:56.560]  每個人都有自己的觀點
[00:14:56.560 --> 00:14:58.560]  每個人其實你講真句
[00:14:58.560 --> 00:14:59.560]  都是KOL
[00:14:59.560 --> 00:15:01.560]  都是一些意見領袖
[00:15:01.560 --> 00:15:04.560]  每個人的見證都會有一個分享
[00:15:04.560 --> 00:15:07.560]  分享裏面有甚麼不同呢?
[00:15:07.560 --> 00:15:11.560]  我想差別一個基督徒的見證
[00:15:11.560 --> 00:15:13.560]  和一個世俗的分享
[00:15:13.560 --> 00:15:16.560]  差別就是內容的焦點
[00:15:16.560 --> 00:15:18.560]  內容的焦點
[00:15:18.560 --> 00:15:21.560]  世俗的分享往往是以甚麼為中心?
[00:15:21.560 --> 00:15:24.560]  以自我為中心
[00:15:24.560 --> 00:15:26.560]  我如何成功?
[00:15:26.560 --> 00:15:28.560]  我如何克服困難?
[00:15:28.560 --> 00:15:29.560]  我的人生哲學
[00:15:29.560 --> 00:15:31.560]  我的秘訣在哪裏?
[00:15:31.560 --> 00:15:33.560]  但是基督徒的見證
[00:15:33.560 --> 00:15:35.560]  卻是應該以甚麼為中心?
[00:15:35.560 --> 00:15:38.560]  以神為中心
[00:15:38.560 --> 00:15:40.560]  以神的教導為中心
[00:15:40.560 --> 00:15:42.560]  所以就是甚麼?
[00:15:42.560 --> 00:15:45.560]  就是神如何在我生命裏面工作
[00:15:45.560 --> 00:15:46.560]  如何工作
[00:15:46.560 --> 00:15:48.560]  神如何帶我去面對
[00:15:48.560 --> 00:15:51.560]  甚至是渡過一些難關
[00:15:51.560 --> 00:15:54.560]  神的恩典如何改變了我?
[00:15:54.560 --> 00:15:56.560]  有一個有趣的例子
[00:15:56.560 --> 00:15:58.560]  是我兩三個星期前
[00:15:58.560 --> 00:16:00.560]  在黃竹坑商場裏面
[00:16:00.560 --> 00:16:02.560]  吃飯的時候聽到的
[00:16:02.560 --> 00:16:03.560]  在那個餐廳裏面
[00:16:03.560 --> 00:16:06.560]  有兩個先生在談話
[00:16:06.560 --> 00:16:08.560]  他們在談一些話題
[00:16:08.560 --> 00:16:10.560]  其中一個在幫另一個人
[00:16:10.560 --> 00:16:12.560]  他怎樣幫他呢?
[00:16:12.560 --> 00:16:13.560]  他說我告訴你
[00:16:13.560 --> 00:16:16.560]  我這輩子最大的成就
[00:16:16.560 --> 00:16:18.560]  就是我是八手興家
[00:16:18.560 --> 00:16:20.560]  我由一個小伙子
[00:16:20.560 --> 00:16:22.560]  現在做到老闆
[00:16:22.560 --> 00:16:25.560]  另一個就聽得津津有味
[00:16:25.560 --> 00:16:28.560]  我問問大家
[00:16:28.560 --> 00:16:33.560]  如果這個對話是發生在我們基督徒之間
[00:16:33.560 --> 00:16:35.560]  那個內容會怎樣?
[00:16:35.560 --> 00:16:37.560]  可能會是這樣
[00:16:37.560 --> 00:16:38.560]  我告訴你
[00:16:38.560 --> 00:16:40.560]  神在我生命裏面
[00:16:40.560 --> 00:16:42.560]  最大最大的恩典
[00:16:42.560 --> 00:16:44.560]  就是叫我由一個迷失
[00:16:44.560 --> 00:16:45.560]  一個沒有方向的人
[00:16:45.560 --> 00:16:48.560]  變成今天我可以在事業上
[00:16:48.560 --> 00:16:51.560]  可以在教會裏侍奉他的人
[00:16:51.560 --> 00:16:53.560]  雖然侍奉上有些成就
[00:16:53.560 --> 00:16:57.560]  但我知道這一切都是來自實的恩典
[00:16:57.560 --> 00:16:58.560]  有沒有看到?
[00:16:58.560 --> 00:17:01.560]  可能內容都是一樣
[00:17:01.560 --> 00:17:03.560]  但表達的方式是不同的
[00:17:03.560 --> 00:17:07.560]  這個差別我們不是高舉自己的經歷
