
[00:00:00.000 --> 00:00:02.000]  早晨,各位
[00:06:12.000 --> 00:06:14.000]  所以星期一想著休息一點
[00:06:14.000 --> 00:06:17.000]  但是仍然繼續去工作
[00:06:17.000 --> 00:06:19.000]  所以這件事我也承認我做得不好
[00:06:19.000 --> 00:06:24.000]  所以我很想你們做的時候,同時勉勵我
[00:06:24.000 --> 00:06:31.000]  做一個好的熟齡操練,如何去設定一個時間
[00:06:31.000 --> 00:06:36.000]  不是工作,而是單單去同神,去connect
[00:06:36.000 --> 00:06:38.000]  這個原因,除了我自己
[00:06:38.000 --> 00:06:45.000]  為什麼我想選擇安息日作為今天所分享的呢?
[00:06:45.000 --> 00:06:48.000]  就是其實我看到你們都有點累
[00:06:48.000 --> 00:06:51.000]  在我自己的緩分小組裡
[00:06:51.000 --> 00:06:57.000]  上星期,大家拖著疲倦的身軀走進10號房
[00:06:57.000 --> 00:06:59.000]  就趴在那裡
[00:06:59.000 --> 00:07:03.000]  進去房間之前,其實我知道大家在趕很多功課
[00:07:03.000 --> 00:07:08.000]  在很忙之中
[00:07:08.000 --> 00:07:11.000]  Karen,你這樣在我們很忙之中
[00:07:11.000 --> 00:07:14.000]  你還在說守安息日是不是很反智呢?
[00:07:14.000 --> 00:07:22.000]  是不是應該讓我們更加去求神幫我們做得更好呢?
[00:07:22.000 --> 00:07:25.000]  而不是去放假、休息
[00:07:25.000 --> 00:07:30.000]  但是作為傳道人,有時候看到你們這樣
[00:07:30.000 --> 00:07:36.000]  都會覺得作為學生,其實都真的很不容易
[00:07:36.000 --> 00:07:40.000]  所以今天想特別跟大家說安息日
[00:07:40.000 --> 00:07:46.000]  你也會想,這個會不會是舊約的事情已經過時呢?
[00:07:46.000 --> 00:07:50.000]  今天又和我有什麼關係呢?
[00:07:50.000 --> 00:07:53.000]  其實我想回想剛才Kirsty和Wilson提到
[00:07:53.000 --> 00:07:58.000]  你覺不覺得自己在追逐不同的目標呢?
[00:07:58.000 --> 00:08:02.000]  我完成了這個比賽,我又要去
[00:08:02.000 --> 00:08:07.000]  可能我有另一個目標,我又想參加一個更厲害的比賽
[00:08:07.000 --> 00:08:10.000]  我贏了這個比賽,又想參加一個更厲害的比賽去提升自己
[00:08:10.000 --> 00:08:14.000]  那什麼時候完呢?什麼時候會有真正的休息呢?
[00:08:14.000 --> 00:08:19.000]  我們所追求的東西什麼時候會可以到終點呢?
[00:08:19.000 --> 00:08:23.000]  剛才這段經文提到
[00:08:23.000 --> 00:08:29.000]  是出了20章的十誡裡的第四誡
[00:08:29.000 --> 00:08:34.000]  其實在耶穌的年代,他們仍然會守安息日
[00:08:34.000 --> 00:08:41.000]  安息日是在星期五的黃昏大約六點
[00:08:41.000 --> 00:08:47.000]  至到星期六的黃昏六點,他們就不工作
[00:08:47.000 --> 00:08:51.000]  什麼叫做不工作呢?他們定義為你不可以去
[00:08:51.000 --> 00:08:55.000]  operate the machines
[00:08:55.000 --> 00:09:00.000]  你不可以走路多過不知道多少公里
[00:09:00.000 --> 00:09:06.000]  你不可以耕種或者賺錢
[00:09:06.000 --> 00:09:11.000]  這個就是耶穌時代,很多法理賽人就重新定義
[00:09:11.000 --> 00:09:16.000]  什麼叫做工作,而將重擔放在人身上
[00:09:16.000 --> 00:09:20.000]  你要守安息日,因為神曾經說過,如果你不守安息日的話
[00:09:20.000 --> 00:09:25.000]  其實你是會在民眾當中被剪除,所以人就一定要去守
[00:09:25.000 --> 00:09:31.000]  到了現在,現代的以色列仍然有人守安息日
[00:09:31.000 --> 00:09:35.000]  不過整件事就放鬆了,考考你們
[00:09:35.000 --> 00:09:40.000]  你覺得這幅圖是在展示什麼呢?
[00:09:40.000 --> 00:09:44.000]  這個電梯有什麼特別呢?
[00:09:44.000 --> 00:09:50.000]  對,這是安息日電梯,叫做The Seventh Elevator
[00:09:50.000 --> 00:09:58.000]  為什麼呢?我有一次去以色列,酒店在星期五晚上就有一部電梯
[00:09:58.000 --> 00:10:01.000]  有一部安息日電梯,一部正常電梯
[00:10:01.000 --> 00:10:06.000]  安息日電梯所有按鈕都會全部按
[00:10:06.000 --> 00:10:13.000]  以致你不需要operate machine去到你要去的那一層
[00:10:13.000 --> 00:10:17.000]  因為他們是會守安息日守到極致
[00:10:17.000 --> 00:10:20.000]  所有按鈕都會全部按,每一層都會停
[00:10:20.000 --> 00:10:23.000]  你不需要去按鈕,你都可以出到電梯
[00:10:23.000 --> 00:10:29.000]  那時候以色列人是守到這樣的地步
[00:10:29.000 --> 00:10:34.000]  我想和大家在聖經裡面去看,以前的以色列是這樣守
[00:10:34.000 --> 00:10:39.000]  但是對於我們今天來說,有什麼的implication
[00:10:39.000 --> 00:10:43.000]  還有為什麼我今天還要去守安息日呢?
[00:10:43.000 --> 00:10:50.000]  第一個,安息日是神和我們的納約記號
[00:10:50.000 --> 00:10:56.000]  安息日這件事,Rest,在《出埃及記》其實是重重複複地說
[00:10:56.000 --> 00:11:02.000]  大概有六次,而在《出埃及記》31章又再重新提及
[00:11:02.000 --> 00:11:07.000]  摩西代耶和華去說這一句話
[00:11:07.000 --> 00:11:13.000]  「你們不要守我的安息日,因為這是你我世世代代的記號」
[00:11:13.000 --> 00:11:15.000]  一個sign between me and you
[00:11:15.000 --> 00:11:18.000]  叫你們知道我是耶和華
[00:11:18.000 --> 00:11:22.000]  是使你們分別為聖那位
[00:11:22.000 --> 00:11:24.000]  為什麼要守安息日呢?第一個原因是
[00:11:24.000 --> 00:11:32.000]  你們記不記得,以色列人,你記不記得你以前在埃及是做奴隸的
[00:11:32.000 --> 00:11:38.000]  而我耶和華就是引領你出來的那個
[00:11:38.000 --> 00:11:41.000]  你記不記得分紅海的事
[00:11:41.000 --> 00:11:46.000]  在《出埃及記》19章,對以色列人來說
[00:11:46.000 --> 00:11:49.000]  「我向埃及人所行的事,你們都看見了
[00:11:49.000 --> 00:11:53.000]  我如應將你們背在翅膀上,帶你們來歸我
[00:11:53.000 --> 00:11:56.000]  如今你們真的聽從我的話,遵守我的約
[00:11:56.000 --> 00:12:00.000]  就要在萬民中作我的使民,因為全地都是我的
[00:12:00.000 --> 00:12:04.000]  你們要歸我作祭司的國度,為聖潔的國民」
[00:12:04.000 --> 00:12:09.000]  其實每一個約,現在的真正的約
[00:12:09.000 --> 00:12:12.000]  我和律師去簽紙
[00:12:12.000 --> 00:12:16.000]  你會有一張紙,你會有一個憑據,你會有一個sign
[00:12:16.000 --> 00:12:20.000]  但以前是沒有這張紙的,就是神和以色列人
[00:12:20.000 --> 00:12:26.000]  但神就說我和你納約的其中一個sign
[00:12:26.000 --> 00:12:30.000]  就是sabbath,就是守安息日
[00:12:30.000 --> 00:12:34.000]  如果你不是說法律,可能對你來說有點遠
[00:12:34.000 --> 00:12:38.000]  我當定情信物,你和另外一個人
[00:12:38.000 --> 00:12:42.000]  可能你和他建立了一個關係,就算是友誼
[00:12:42.000 --> 00:12:48.000]  你覺得我們想買一個戀咀,或者一起買一個手鐲
[00:12:48.000 --> 00:12:52.000]  就是去定我們中間的這個關係
[00:12:52.000 --> 00:12:56.000]  其實和以色列人都是差不多的概念
[00:12:56.000 --> 00:13:02.000]  就是我和你納的這個約,你是我的使民,我是你的神的時候
[00:13:02.000 --> 00:13:08.000]  你就要繼續守安息日,告訴別人你是屬於我的
[00:13:08.000 --> 00:13:12.000]  你是被分離其他民族的
[00:13:12.000 --> 00:13:18.000]  其實守安息日也是彰顯以色列人對神的馴服
[00:13:18.000 --> 00:13:22.000]  以前有一件事叫做宗主國和附庸國
[00:13:22.000 --> 00:13:28.000]  宗主國就是那個頭兒,而附庸國就是我要去貢獻
[00:13:28.000 --> 00:13:33.000]  有些貢品和去尊重那個宗主
[00:13:33.000 --> 00:13:38.000]  但是宗主就是有一個義務去保護他
[00:13:38.000 --> 00:13:43.000]  附庸著他的小國或者民族這樣的關係
[00:13:43.000 --> 00:13:50.000]  而耶和華就說現在我就是你的宗主,而你去守安息日
[00:13:50.000 --> 00:13:55.000]  就是你對我的一個尊重和馴服
[00:13:55.000 --> 00:14:03.000]  同時,其實以前的埃及,法老是當自己是王
[00:14:03.000 --> 00:14:08.000]  耶和華就說你不要再回頭,你是屬於我的人
[00:14:08.000 --> 00:14:17.000]  所以守紀念安息日也是一個記號,就是對假神的一個抵抗
[00:14:17.000 --> 00:14:27.000]  第二個守安息日的原因就是安息日是在考驗我們對神的信靠
[00:14:27.000 --> 00:14:32.000]  這裡就是說我高亮了很多,會被處洗
[00:14:32.000 --> 00:14:36.000]  如果你不去守,這天就是被剪除
[00:14:36.000 --> 00:14:39.000]  凡是安息日做工的就被處死
[00:14:39.000 --> 00:14:43.000]  那跟信靠神有什麼關係呢?
[00:14:43.000 --> 00:14:48.000]  其實就要看回這段經文的context
[00:14:48.000 --> 00:14:53.000]  本身這一段說安息日是很奇特的
[00:14:53.000 --> 00:14:59.000]  在《出拉及記》31章出現,因為本身前前後後是在說起那個回望
[00:14:59.000 --> 00:15:03.000]  耶和華說回望是要什麼尺寸,要怎樣建造
[00:15:03.000 --> 00:15:09.000]  裡面的不同器具應該怎樣擺放,用什麼材料,應該怎樣做,什麼尺寸
[00:15:09.000 --> 00:15:11.000]  但是突然間出現了安息日
[00:15:11.000 --> 00:15:15.000]  其實為什麼呢?中間的implication就是
[00:15:15.000 --> 00:15:21.000]  你要根據我的律法做這些,做這些,做這些,做這些
[00:15:21.000 --> 00:15:23.000]  包括是安息日,你守安息日
[00:15:23.000 --> 00:15:29.000]  其實就是在說,如果我是一個以色列人,我幫耶和華建聖殿的時候
[00:15:29.000 --> 00:15:32.000]  為什麼你要我停?其實我也是在為你做事
[00:15:32.000 --> 00:15:39.000]  但是突然間出現一段關於安息日的經文
[00:15:39.000 --> 00:15:49.000]  就是耶和華會說,這件事是比你為我建回望的事情還要大
[00:15:49.000 --> 00:15:59.000]  而你是屬於我的人,如果你真的認為你是屬於我的國民
[00:15:59.000 --> 00:16:07.000]  是我的子民的話,你信不信得過我耶和華會自己讓這個聖殿
[00:16:07.000 --> 00:16:09.000]  這個回望建成呢?
[00:16:09.000 --> 00:16:17.000]  不需要你去籌算,或者不需要你去繼續工作多一天
[00:16:17.000 --> 00:16:28.000]  在我自己讀神學的時候,在年尾就有一個三日兩夜的retreat
[00:16:28.000 --> 00:16:36.000]  是要上深山,是沒有電話的,也沒有對外界的溝通,沒有wifi
[00:16:36.000 --> 00:16:40.000]  那你也知道,年尾就是你們現在在讀書的時候
[00:16:40.000 --> 00:16:43.000]  就是要考試交文件的日子
[00:16:43.000 --> 00:16:47.000]  這個retreat其實是可以去或不去的
[00:16:47.000 --> 00:16:49.000]  不過不知道為什麼,我心裡有一個感動
[00:16:49.000 --> 00:16:53.000]  我覺得,我想去,我想去這個深山裡面
[00:16:53.000 --> 00:16:59.000]  即使我要放下我要讀的書和交的文件
[00:16:59.000 --> 00:17:03.000]  我心裡覺得,對呀,就試試這個神
[00:17:03.000 --> 00:17:08.000]  我想和神親近,看看神會不會honor
[00:17:08.000 --> 00:17:14.000]  即使他不會,但我仍然想在這個時候,很忙的時候去選擇他
[00:17:14.000 --> 00:17:17.000]  我真的去了,但去之前也是掙扎的
[00:17:17.000 --> 00:17:22.000]  雖然說是沒有wifi,沒有data,但我帶了一本本的書去
[00:17:22.000 --> 00:17:28.000]  如果我可以偷偷地去看書,我也決定會去看書
[00:17:28.000 --> 00:17:37.000]  但是我在retreat那裡,其實是有一個很大的revival和體驗
[00:17:37.000 --> 00:17:42.000]  我心裡覺得,我因為在忙的時候去honor神
[00:17:42.000 --> 00:17:44.000]  其實神知道我緊張什麼
[00:17:44.000 --> 00:17:47.000]  但是,我想我去的這個動作就是和神說
[00:17:47.000 --> 00:17:50.000]  這些讀書的東西對我很重要
[00:17:50.000 --> 00:17:54.000]  但是在這個時候,神對我更重要
[00:17:54.000 --> 00:17:57.000]  所以我作出了這個選擇
[00:17:57.000 --> 00:18:02.000]  很奇妙的就是,我要交那兩份文件
[00:18:02.000 --> 00:18:07.000]  剛剛完了這個深山retreat,回來要交那兩份文件
[00:18:07.000 --> 00:18:16.000]  竟然是全學期裡面,我不知道別人,但我自己是最高級別的兩份文件
[00:18:16.000 --> 00:18:21.000]  我就知道,原來當我願意放下自己給神的時候
[00:18:21.000 --> 00:18:24.000]  神是會honor我
[00:18:24.000 --> 00:18:28.000]  但是可能你會說,不是每次都會這樣發生
[00:18:28.000 --> 00:18:33.000]  你就可以這樣去試試神
[00:18:33.000 --> 00:18:38.000]  是不是每次都可以,你給了神,神一定會祝福你
[00:18:38.000 --> 00:18:42.000]  我經常都很喜歡用一個例子
[00:18:42.000 --> 00:18:48.000]  就是有一個女生,有一次她就說
[00:18:48.000 --> 00:18:54.000]  有一次分享,她說放下了為神去侍奉
[00:18:54.000 --> 00:18:59.000]  去年又用了很多時間去敬拜
[00:18:59.000 --> 00:19:05.000]  又去照顧小孩,又去看護士
[00:19:05.000 --> 00:19:09.000]  但是搞到我沒有時間讀書
[00:19:09.000 --> 00:19:14.000]  為什麼最後又是什麼等級呢?
[00:19:14.000 --> 00:19:19.000]  最後她說,我生神,最後只有私家
[00:19:19.000 --> 00:19:23.000]  她沒有讀書,所以被人私家
[00:19:23.000 --> 00:19:27.000]  但是故事不是這樣完結的
[00:19:27.000 --> 00:19:31.000]  其實是,她說那次考試是私家
[00:19:31.000 --> 00:19:35.000]  但是在年尾,神繼續去祝福她
[00:19:35.000 --> 00:19:42.000]  最後,Semester End,她那一科的等級是B+
[00:19:42.000 --> 00:19:46.000]  當然她的要求很高,B+是不夠的
[00:19:46.000 --> 00:19:53.000]  但是她那天選擇把自己放下給神
[00:19:53.000 --> 00:19:57.000]  即使這一科是B+
[00:19:57.000 --> 00:20:01.000]  但是會不會影響到她最後
[00:20:01.000 --> 00:20:04.000]  去進神給她的stream呢?
[00:20:04.000 --> 00:20:06.000]  或者會不會影響畢業呢?
[00:20:06.000 --> 00:20:09.000]  又或者在她人生裡面,這一科
[00:20:09.000 --> 00:20:12.000]  可能不是在A等級裡面
[00:20:12.000 --> 00:20:14.000]  但是會不會成為她永遠記得神的一件事呢?
[00:20:14.000 --> 00:20:18.000]  我相信神對人的祝福是很廣闊的
[00:20:18.000 --> 00:20:20.000]  不是就這樣一個等級
[00:20:20.000 --> 00:20:23.000]  我們可能看一個等級是唯一的
[00:20:23.000 --> 00:20:29.000]  但是我相信神會用祂的方式去祝福任何
[00:20:29.000 --> 00:20:32.000]  願意去放上自己去honor祂的人
[00:20:32.000 --> 00:20:37.000]  而安息日就是一個在試我們信心和對神的依靠
[00:20:37.000 --> 00:20:39.000]  我信不信得過這個神愛我?
[00:20:39.000 --> 00:20:42.000]  我信不信得過這個神
[00:20:42.000 --> 00:20:45.000]  即使我讀少一點書
[00:20:45.000 --> 00:20:47.000]  我現在不做這些工作
[00:20:47.000 --> 00:20:50.000]  我仍然能過得了呢?
[00:20:50.000 --> 00:20:53.000]  我信不信得過祂會保守我呢?
[00:20:53.000 --> 00:20:59.000]  第三個守安息日的原因是
[00:20:59.000 --> 00:21:03.000]  因為神定了這一天讓我們去享受祂的作為
[00:21:03.000 --> 00:21:05.000]  神在第七天裡面
[00:21:05.000 --> 00:21:09.000]  即是祂創造裡面的第七天就停止了創造
[00:21:09.000 --> 00:21:11.000]  而第七天祂完全是休息
[00:21:11.000 --> 00:21:14.000]  其實人是需要休息
[00:21:14.000 --> 00:21:18.000]  祂創造人是需要休息的
[00:21:18.000 --> 00:21:22.000]  而為什麼呢?
[00:21:22.000 --> 00:21:29.000]  因為休息本身已經是一個創造
[00:21:29.000 --> 00:21:32.000]  本身這個世界是有規律的
[00:21:32.000 --> 00:21:34.000]  有朝早有夜晚
[00:21:34.000 --> 00:21:36.000]  有黑的有暗的
[00:21:36.000 --> 00:21:38.000]  有工作的時候
[00:21:38.000 --> 00:21:40.000]  有休息的時候
[00:21:40.000 --> 00:21:45.000]  而人的心是需要休息
[00:21:45.000 --> 00:21:49.000]  在天主教的一句話中
[00:21:49.000 --> 00:21:55.000]  祂說到人最終的目的是去榮耀神和去享受祂
[00:21:55.000 --> 00:21:56.000]  即是說
[00:21:56.000 --> 00:21:59.000]  人最終的目的是去榮耀神和去享受祂永遠
[00:21:59.000 --> 00:22:01.000]  人是需要去
[00:22:01.000 --> 00:22:10.000]  最終最終是要去榮耀神和去享受祂自己
[00:22:10.000 --> 00:22:12.000]  為什麼呢?
[00:22:12.000 --> 00:22:14.000]  我們經常在工作
[00:22:14.000 --> 00:22:17.000]  想著可以有很多的成就
[00:22:17.000 --> 00:22:20.000]  但是這些都滿足不了我們
[00:22:20.000 --> 00:22:23.000]  就好像剛剛說的關於營地
[00:22:23.000 --> 00:22:25.000]  我們只會追逐目標
[00:22:25.000 --> 00:22:27.000]  但是我們人的心
[00:22:27.000 --> 00:22:29.000]  我們的靈魂
[00:22:29.000 --> 00:22:31.000]  其實是為永恆而造
[00:22:31.000 --> 00:22:33.000]  我們人是為永恆而造
[00:22:33.000 --> 00:22:39.000]  只有永恆的主才可以完全滿足我們
[00:22:39.000 --> 00:22:43.000]  只有我們回到永恆的主那裡
[00:22:43.000 --> 00:22:46.000]  我們才會得到真正的安息
[00:22:46.000 --> 00:22:49.000]  或者真正的快樂
[00:22:49.000 --> 00:22:57.000]  而當我們去安息的時候
[00:22:57.000 --> 00:23:00.000]  我們去欣賞神的創造
[00:23:00.000 --> 00:23:03.000]  欣賞祂自己本身的好
[00:23:03.000 --> 00:23:07.000]  其實心裡面會有一種共鳴
[00:23:07.000 --> 00:23:12.000]  會覺得會看到原來自己這麼小
[00:23:12.000 --> 00:23:15.000]  原來自己所在乎的東西
[00:23:15.000 --> 00:23:17.000]  是這麼微不足道
[00:23:17.000 --> 00:23:19.000]  在安息的當中
[00:23:19.000 --> 00:23:24.000]  我們可以看到神的角度是一個更大的圖畫
[00:23:24.000 --> 00:23:29.000]  說完為什麼我們有三個原因
[00:23:29.000 --> 00:23:31.000]  去守安息日
[00:23:31.000 --> 00:23:34.000]  或者去放下我們的時間去給神
[00:23:34.000 --> 00:23:37.000]  其實就說一下
[00:23:37.000 --> 00:23:39.000]  對於我們來說是什麼呢?
[00:23:39.000 --> 00:23:44.000]  我可以怎樣去真正的停下來呢?
[00:23:44.000 --> 00:23:49.000]  如果你去想你整個人生
[00:23:49.000 --> 00:23:52.000]  你現在生活的模式
[00:23:52.000 --> 00:23:53.000]  是一首樂曲的話
[00:23:53.000 --> 00:23:57.000]  其實樂曲是需要休息的
[00:23:57.000 --> 00:23:58.000]  如果不是的話
[00:23:58.000 --> 00:24:01.000]  你整個樂章是不好聽的
[00:24:01.000 --> 00:24:03.000]  剛剛上星期
[00:24:03.000 --> 00:24:05.000]  我有看《中年好聲音》
[00:24:05.000 --> 00:24:06.000]  其實我第一次看
[00:24:06.000 --> 00:24:07.000]  我平時也不會看
[00:24:07.000 --> 00:24:09.000]  不過我媽媽說不如你陪我看
[00:24:09.000 --> 00:24:10.000]  我就陪她看
[00:24:10.000 --> 00:24:12.000]  中間有一個留言
[00:24:12.000 --> 00:24:14.000]  就是李金海
[00:24:14.000 --> 00:24:16.000]  就是沒有手的那個
[00:24:16.000 --> 00:24:17.000]  沒有手的那個
[00:24:17.000 --> 00:24:21.000]  其實他唱得挺好的
[00:24:21.000 --> 00:24:24.000]  但是評判就有一個留言
[00:24:24.000 --> 00:24:27.000]  他說我也知道你很囉嗦
[00:24:27.000 --> 00:24:30.000]  你可以中間不停頓地唱
[00:24:30.000 --> 00:24:33.000]  但是他說你強行這樣唱
[00:24:33.000 --> 00:24:34.000]  中間不停頓
[00:24:34.000 --> 00:24:36.000]  不好聽
[00:24:36.000 --> 00:24:38.000]  他全部都很好聽
[00:24:38.000 --> 00:24:42.000]  但是他說你需要停的時候
[00:24:42.000 --> 00:24:43.000]  你就停
[00:24:43.000 --> 00:24:45.000]  這樣才好聽
[00:24:45.000 --> 00:24:46.000]  其實我們人生都是
[00:24:46.000 --> 00:24:48.000]  有時候你是需要停
[00:24:48.000 --> 00:24:50.000]  你才可以再走下去
[00:24:50.000 --> 00:24:52.000]  你會看到事情更加美
[00:24:52.000 --> 00:24:54.000]  所以我們怎樣可以建立一個
[00:24:54.000 --> 00:24:56.000]  Rhythm in life
[00:24:56.000 --> 00:24:58.000]  不是說你不做事
[00:24:58.000 --> 00:25:00.000]  現在所說的一個Sabbath
[00:25:00.000 --> 00:25:02.000]  一個Rest不是說你不做事
[00:25:02.000 --> 00:25:05.000]  但是怎樣可以
[00:25:05.000 --> 00:25:07.000]  這個Sabbath是慰藥人的好處
[00:25:07.000 --> 00:25:12.000]  怎樣幫你整個人生活得更好
[00:25:12.000 --> 00:25:15.000]  同時不要想這個Sabbath Rest
[00:25:15.000 --> 00:25:16.000]  是一個Restriction
[00:25:16.000 --> 00:25:17.000]  或者是一個Confinement
[00:25:17.000 --> 00:25:21.000]  而是怎樣幫你有一個Refreshment
[00:25:21.000 --> 00:25:24.000]  而一個停頓其實是幫你停下來
[00:25:24.000 --> 00:25:26.000]  去想清楚什麼是重要
