
[00:00:00.000 --> 00:00:04.000]  各位Explorer 大家好
[00:14:57.000 --> 00:15:01.000]  再加上我讀的神學院
[00:15:01.000 --> 00:15:04.000]  也是一個比較密集的群體
[00:15:04.000 --> 00:15:09.000]  因為神學院也希望大家多點一起生活
[00:15:09.000 --> 00:15:11.000]  在這三年透過一起生活
[00:15:11.000 --> 00:15:15.000]  去磨大家磨利磨刀
[00:15:15.000 --> 00:15:18.000]  所以在第二年至第三年
[00:15:18.000 --> 00:15:22.000]  神讓我看到跟人相處
[00:15:22.000 --> 00:15:26.000]  感密連繫的重要性
[00:15:26.000 --> 00:15:29.000]  我發現大家能夠互相關心
[00:15:29.000 --> 00:15:33.000]  互相幫助是一件很棒的事
[00:15:33.000 --> 00:15:38.000]  雖然我們很多同學來自不同的背景
[00:15:38.000 --> 00:15:40.000]  我們年紀也不同
[00:15:40.000 --> 00:15:42.000]  興趣也不同
[00:15:42.000 --> 00:15:47.000]  但是大家放在一起生活三年的時間
[00:15:47.000 --> 00:15:51.000]  讓我經歷到透過彼此相愛
[00:15:51.000 --> 00:15:55.000]  看到神如何在每個人的生命當中
[00:15:55.000 --> 00:15:59.000]  很真實地同在
[00:15:59.000 --> 00:16:02.000]  我在神學院也發現
[00:16:02.000 --> 00:16:05.000]  在過往的實習中也發現
[00:16:05.000 --> 00:16:09.000]  原來自己愛人是有限的
[00:16:09.000 --> 00:16:13.000]  有沒有人可以不停地去愛人呢?
[00:16:13.000 --> 00:16:14.000]  我看看
[00:16:14.000 --> 00:16:16.000]  是沒有的
[00:16:16.000 --> 00:16:20.000]  我發現自己愛人是有限的
[00:16:20.000 --> 00:16:25.000]  所以我需要更加依靠神的力量
[00:16:25.000 --> 00:16:28.000]  神給我的力量去愛我身邊的人
[00:16:28.000 --> 00:16:33.000]  例如我會很快地做一個短訊祈求
[00:16:33.000 --> 00:16:37.000]  主一,我的愛是有限的
[00:16:37.000 --> 00:16:39.000]  但是祢的愛是無限的
[00:16:39.000 --> 00:16:42.000]  求祢幫助我
[00:16:42.000 --> 00:16:44.000]  所以在Explorers
[00:16:44.000 --> 00:16:48.000]  我也很想認真地問問大家
[00:16:48.000 --> 00:16:51.000]  究竟我們在座各位
[00:16:51.000 --> 00:16:54.000]  我們是否真的追求神呢?
[00:16:55.000 --> 00:17:01.000]  雖然我們每個星期至少會回來教會一次
[00:17:01.000 --> 00:17:07.000]  但是我們是否真的追求神的心意
[00:17:07.000 --> 00:17:10.000]  成就在這個教會裏面呢?
[00:17:10.000 --> 00:17:13.000]  還是我們只是回來覺得
[00:17:13.000 --> 00:17:16.000]  有一群朋友讓我們感覺到好
[00:17:16.000 --> 00:17:19.000]  間中一起一群朋友服侍
[00:17:19.000 --> 00:17:22.000]  興旺自己的靈命就算了?
[00:17:22.000 --> 00:17:25.000]  有一群很好的牧者
[00:17:25.000 --> 00:17:31.000]  他們很盡心盡力地跟我們說聖經的真理
[00:17:31.000 --> 00:17:34.000]  但是聽完之後就沒有了
[00:17:34.000 --> 00:17:39.000]  因為如果我們不是真正去追求神
[00:17:39.000 --> 00:17:44.000]  其實我們聽完這些關於愛的崇拜之後
[00:17:44.000 --> 00:17:46.000]  就會很快地放在一旁
[00:17:46.000 --> 00:17:49.000]  雖然我也很明白
[00:17:49.000 --> 00:17:52.000]  我們一群年輕人可以回來一起玩
[00:17:52.000 --> 00:17:54.000]  很開心一起服侍
[00:17:54.000 --> 00:17:57.000]  也是很高興的事
[00:17:57.000 --> 00:18:00.000]  但是如果我們真的一起
[00:18:00.000 --> 00:18:03.000]  想去追求神的心意的時候
[00:18:03.000 --> 00:18:06.000]  凡事都追求彼此相愛
[00:18:06.000 --> 00:18:09.000]  彼此關懷去了解
[00:18:09.000 --> 00:18:12.000]  想我們身邊更多的人
[00:18:12.000 --> 00:18:15.000]  去得罪福音的好處的時候
[00:18:15.000 --> 00:18:18.000]  我相信我們在這間教會裏面
[00:18:18.000 --> 00:18:22.000]  會看到一幅更加美麗的圖畫
[00:18:22.000 --> 00:18:30.000]  究竟我們怎樣去實踐彼此相愛呢?
[00:18:30.000 --> 00:18:32.000]  先說說應用程式
[00:18:32.000 --> 00:18:38.000]  首先我們可以去彼此相愛
[00:18:38.000 --> 00:18:41.000]  不是靠自己
[00:18:41.000 --> 00:18:43.000]  而是靠神
[00:18:43.000 --> 00:18:46.000]  我們愛因為神才愛我們
[00:18:46.000 --> 00:18:50.000]  親近神能夠讓我們更加懂得去愛
[00:18:50.000 --> 00:18:53.000]  怎樣去愛身邊的人
[00:18:53.000 --> 00:18:58.000]  第二,我們願不願意為神去改變
[00:18:58.000 --> 00:19:03.000]  去成為一個更加慷慨、不計較的人呢?
[00:19:03.000 --> 00:19:07.000]  有什麼事情是難阻我們去愛呢?
[00:19:07.000 --> 00:19:11.000]  是驕傲?恐懼?
[00:19:11.000 --> 00:19:14.000]  在關係裏面的那種不安全感?
[00:19:14.000 --> 00:19:18.000]  我們可以在生活的場景裏面
[00:19:18.000 --> 00:19:21.000]  多些選擇去愛身邊的人嗎?
[00:19:21.000 --> 00:19:26.000]  我記得之前有一位牧師說過
[00:19:26.000 --> 00:19:32.000]  愛能夠使人際關係裏面的複雜變得簡單
[00:19:32.000 --> 00:19:33.000]  我再說一次
[00:19:33.000 --> 00:19:39.000]  愛能夠使人際關係裏面的複雜變得簡單
[00:19:39.000 --> 00:19:45.000]  所以讓我們多些選擇去愛身邊的弟兄姊妹
[00:19:45.000 --> 00:19:51.000]  第三,我們要去馴服聖靈
[00:19:51.000 --> 00:19:53.000]  藉著神的道
[00:19:53.000 --> 00:19:57.000]  我們可以學習基督一樣的去愛身邊的人
[00:19:57.000 --> 00:20:02.000]  基督徒有聖靈住在我們裏面
[00:20:02.000 --> 00:20:06.000]  我們有聖靈在裏面教我們怎樣去愛
[00:20:06.000 --> 00:20:11.000]  例如聖經教導我們要慢慢動腦
[00:20:11.000 --> 00:20:15.000]  可能有時候有位同學出於口快
[00:20:15.000 --> 00:20:17.000]  說了一些令你不開心的事情
[00:20:17.000 --> 00:20:20.000]  或者我們在緊急時刻
[00:20:20.000 --> 00:20:23.000]  在街上被人撞到
[00:20:23.000 --> 00:20:25.000]  你會覺得很不舒服
[00:20:25.000 --> 00:20:27.000]  為何這樣做?
[00:20:27.000 --> 00:20:29.000]  我們在這些情境的時候
[00:20:29.000 --> 00:20:33.000]  我們會選擇去很憤怒
[00:20:33.000 --> 00:20:36.000]  還是我們會馴服
[00:20:36.000 --> 00:20:40.000]  在聖經給我們的教導中慢慢動腦?
[00:20:40.000 --> 00:20:44.000]  我記得神學院有位老師也有說過
[00:20:44.000 --> 00:20:50.000]  我們要選擇多些去有一個analytical mind
[00:20:50.000 --> 00:20:53.000]  多於一個critical mind
[00:20:53.000 --> 00:20:56.000]  即是我們要去分析、理解
[00:20:56.000 --> 00:21:00.000]  那個人背後為何會有這種行動
[00:21:00.000 --> 00:21:03.000]  多於去批判、作判斷
[00:21:03.000 --> 00:21:07.000]  我知道現在學校多數會教我們要critical thinking
[00:21:07.000 --> 00:21:14.000]  但其實那個人會否最近正在經歷一些不開心的事情呢?
[00:21:14.000 --> 00:21:20.000]  因為我發現當我們用時間去分析的時候
[00:21:20.000 --> 00:21:24.000]  其實你是在實踐、慢慢去動腦
[00:21:24.000 --> 00:21:29.000]  因為你要首先有時間去分析一件事
[00:21:29.000 --> 00:21:34.000]  第四,我們要學習去聆聽其他人
[00:21:34.000 --> 00:21:38.000]  聆聽那個人真正想表達的
[00:21:38.000 --> 00:21:40.000]  他們真正的需求
[00:21:40.000 --> 00:21:43.000]  有時候他們沒有表達出來
[00:21:43.000 --> 00:21:46.000]  不代表他們不想說
[00:21:46.000 --> 00:21:48.000]  可能那件事很困難
[00:21:48.000 --> 00:21:51.000]  他們不知道怎樣說出口
[00:21:51.000 --> 00:21:53.000]  如果聖靈是帶領的
[00:21:53.000 --> 00:21:55.000]  我們可否再問祂多一些呢?
[00:21:55.000 --> 00:21:59.000]  我們可以怎樣為祢祈禱呢?
[00:21:59.000 --> 00:22:05.000]  究竟我們身處的教會群體裏
[00:22:05.000 --> 00:22:09.000]  我們有沒有營造一個愛心接納
[00:22:09.000 --> 00:22:13.000]  一個歡迎、願意聆聽的環境呢?
[00:22:13.000 --> 00:22:18.000]  是讓不同年紀的弟兄姊妹都可以feel welcome
[00:22:18.000 --> 00:22:21.000]  在這裏彼此分享呢?
[00:22:21.000 --> 00:22:29.000]  第五,我們不要太依賴社交媒體去判斷一個人
[00:22:29.000 --> 00:22:32.000]  因為社交媒體有很多假的東西
[00:22:32.000 --> 00:22:35.000]  例如AI、Photoshop
[00:22:35.000 --> 00:22:37.000]  不同的剪接技巧
[00:22:37.000 --> 00:22:39.000]  社交媒體上的資訊
[00:22:39.000 --> 00:22:44.000]  可能未必能夠給我們一個全面的畫面
[00:22:44.000 --> 00:22:48.000]  告訴我們那個人究竟是一個怎樣的人
[00:22:48.000 --> 00:22:51.000]  所以我們不要透過社交媒體
[00:22:51.000 --> 00:22:55.000]  對一個人很快地下判斷
[00:22:55.000 --> 00:22:58.000]  我們不要盲目地相信
[00:22:58.000 --> 00:23:01.000]  在社交平台我們看到的東西
[00:23:01.000 --> 00:23:06.000]  通常社交媒體都有一個報喜不報憂的文化
[00:23:06.000 --> 00:23:11.000]  所以我們要珍惜我們可以跟別人面對面的時候
[00:23:11.000 --> 00:23:15.000]  去更加了解那個人的近況
[00:23:15.000 --> 00:23:20.000]  最後,要修補關係
[00:23:20.000 --> 00:23:22.000]  我都將這個放到最後
[00:23:22.000 --> 00:23:24.000]  因為這是最難去做的
[00:23:24.000 --> 00:23:28.000]  修補關係,我們要去復和
[00:23:28.000 --> 00:23:31.000]  有沒有一些關係是決裂了
[00:23:31.000 --> 00:23:33.000]  我們需要去修補的呢?
