
[00:00:00.000 --> 00:00:02.760]  人生總是有些改變的
[00:03:47.440 --> 00:03:51.840]  第一節我們先從哥羅西書第三章九到十節
[00:03:51.840 --> 00:03:55.680]  是保羅寫的一封書信的內容去看
[00:03:55.680 --> 00:03:58.000]  我們先讀中文
[00:03:58.000 --> 00:03:58.800]  我們來吧
[00:03:58.800 --> 00:03:59.800]  一、二、三
[00:03:59.800 --> 00:04:02.360]  「不要彼此說謊
[00:04:02.360 --> 00:04:04.880]  因為你們已經把舊人
[00:04:04.880 --> 00:04:07.680]  連同舊人的行為脫下
[00:04:07.680 --> 00:04:09.680]  穿上了新人
[00:04:09.680 --> 00:04:13.600]  這新人正照著自己的創造者的形象
[00:04:13.600 --> 00:04:19.320]  不斷更新以至深切地認識他」
[00:04:19.320 --> 00:04:23.160]  記得我一開始問過Nokia的問題嗎?
[00:04:23.160 --> 00:04:24.080]  我是沒有的
[00:04:24.080 --> 00:04:27.760]  如果你上網找那些搞笑圖
[00:04:27.760 --> 00:04:29.640]  就說Nokia會打爛地下
[00:04:29.640 --> 00:04:30.560]  Nokia是不會爛的
[00:04:30.560 --> 00:04:32.000]  如果我扔Nokia在地下的話
[00:04:32.000 --> 00:04:34.480]  你可以真的試一下
[00:04:34.480 --> 00:04:37.520]  我們想「舊」的時候往往是這種
[00:04:37.520 --> 00:04:40.160]  因為我打字機
[00:04:40.160 --> 00:04:40.800]  其實我沒有的
[00:04:40.800 --> 00:04:41.360]  不好意思
[00:04:41.360 --> 00:04:42.080]  這次我沒有了
[00:04:42.080 --> 00:04:43.040]  我沒有用打字機的
[00:04:43.040 --> 00:04:45.040]  為什麼那邊的人用打字機
[00:04:45.040 --> 00:04:47.440]  為什麼Iceberg用打字機
[00:04:47.440 --> 00:04:48.800]  我是沒有用過打字機的
[00:04:48.800 --> 00:04:50.520]  我知道什麼是打字機
[00:04:50.520 --> 00:04:52.440]  我見過但沒有用過
[00:04:52.440 --> 00:04:58.600]  我們很容易想到「舊」就是這種對比
[00:04:58.600 --> 00:04:59.320]  讓你想想
[00:04:59.320 --> 00:05:04.480]  你覺得聖經所說的舊人的舊是什麼意思呢?
[00:05:04.480 --> 00:05:07.520]  是不是這種呢?
[00:05:07.520 --> 00:05:10.480]  你覺得是的話就舉手
[00:05:10.480 --> 00:05:15.760]  如果聖經所說的舊是指outdated的意思
[00:05:15.760 --> 00:05:16.680]  我沒有舉手
[00:05:16.680 --> 00:05:20.680]  你覺得不是的話就舉手
[00:05:20.680 --> 00:05:21.680]  其實我有些壞的
[00:05:21.680 --> 00:05:23.840]  你知道我喜歡問一些壞的問題
[00:05:23.840 --> 00:05:28.200]  其實這個問題我答案會是yes和no
[00:05:28.200 --> 00:05:28.920]  沒有答過
[00:05:28.920 --> 00:05:30.440]  但有原因的
[00:05:30.440 --> 00:05:31.960]  yes是什麼意思呢?
[00:05:31.960 --> 00:05:35.680]  剛才我們看了一段經文
[00:05:35.680 --> 00:05:40.480]  有一段經文是說舊人和舊人的行為的脫下
[00:05:40.480 --> 00:05:43.840]  當然今天我們不會高呼太多上下文的段落
[00:05:43.840 --> 00:05:46.400]  但特別在新約的聖經裡面
[00:05:46.400 --> 00:05:50.040]  很多時候說這種舊人是related到一些行為
[00:05:50.040 --> 00:05:55.480]  一些過去的行為
[00:05:55.480 --> 00:05:58.600]  所以為什麼說舊人和舊人的practice
[00:05:58.600 --> 00:05:59.840]  舊人的行為呢?
[00:05:59.840 --> 00:06:01.400]  如果你看聖經很多時候會說
[00:06:01.400 --> 00:06:06.200]  是會有一些你會很熟悉的教導
[00:06:06.200 --> 00:06:08.920]  例如你看到這裡有一個
[00:06:08.920 --> 00:06:10.800]  一個不要彼此說謊
[00:06:10.800 --> 00:06:12.800]  當然這是經文用的一部分
[00:06:12.800 --> 00:06:16.480]  上面還有很多不好做的事情
[00:06:16.480 --> 00:06:19.960]  我猜這些不難理解
[00:06:19.960 --> 00:06:21.480]  我們在學校也有校規
[00:06:21.480 --> 00:06:22.800]  你不要做某些事情
[00:06:22.800 --> 00:06:24.160]  其實聖經是有的
[00:06:24.160 --> 00:06:26.880]  我也要跟大家說聖經是有這些
[00:06:26.880 --> 00:06:28.760]  你會想到好像rule
[00:06:28.760 --> 00:06:32.600]  但聖經裡面就叫做舊人的行為
[00:06:32.600 --> 00:06:35.400]  當然有時候雖然好像說下去
[00:06:35.400 --> 00:06:39.360]  但其實可能這些都是我們社會去認同的一些東西
[00:06:39.360 --> 00:06:40.920]  待會我會說多一點
[00:06:40.920 --> 00:06:42.080]  這個是yes的部分
[00:06:42.080 --> 00:06:44.960]  就是一些過去的事情
[00:06:44.960 --> 00:06:49.080]  但什麼叫做no呢?
[00:06:49.080 --> 00:06:54.480]  是不是一些東西舊久就等於不好呢?
[00:06:54.480 --> 00:06:55.960]  我不知道有沒有人用
[00:06:55.960 --> 00:06:57.080]  應該也有幾多人用iphone
[00:06:57.080 --> 00:06:58.880]  我知道iphone
[00:06:58.880 --> 00:07:00.800]  有android也好
[00:07:00.800 --> 00:07:01.400]  我問一下
[00:07:01.400 --> 00:07:03.160]  有沒有人是一出一個新的軟件
[00:07:03.160 --> 00:07:05.000]  你就會立刻update的?
[00:07:05.000 --> 00:07:07.320]  有
[00:07:07.320 --> 00:07:09.800]  ok有沒有人是不會這樣做的?
[00:07:09.800 --> 00:07:11.400]  ok不會這樣做的原因
[00:07:11.400 --> 00:07:14.000]  不會這樣做的原因是什麼我想問一下
[00:07:14.000 --> 00:07:14.680]  有時候會crash的
[00:07:14.680 --> 00:07:15.160]  對了
[00:07:15.160 --> 00:07:17.080]  就是你crash過了
[00:07:17.080 --> 00:07:19.320]  ok
[00:07:19.320 --> 00:07:22.440]  當然我有時候也會看情況的
[00:07:22.440 --> 00:07:24.920]  但是例如這些情況
[00:07:24.920 --> 00:07:28.120]  沒錯我們想我們不要舊人的行為
[00:07:28.120 --> 00:07:28.960]  但什麼叫新呢?
[00:07:28.960 --> 00:07:32.200]  新是不是代表update呢?
[00:07:32.200 --> 00:07:35.480]  大概聖經裡面說的新不是update的意思
[00:07:35.480 --> 00:07:37.800]  不只是update的意思
[00:07:37.800 --> 00:07:40.320]  當然我們說耶穌來到之後
[00:07:40.320 --> 00:07:42.760]  我們的信仰有改變
[00:07:42.760 --> 00:07:46.200]  我們的人生有改變
[00:07:46.200 --> 00:07:47.920]  但是在這個過程裡面
[00:07:47.920 --> 00:07:49.920]  其實我們也要去分辨到底
[00:07:49.920 --> 00:07:51.840]  我想要的新是什麼呢?
[00:07:51.840 --> 00:07:52.680]  因為待會會說
[00:07:52.680 --> 00:07:55.080]  其實我們以為的新可能
[00:07:55.080 --> 00:07:56.960]  沒有我們想像中那麼新的東西
[00:07:56.960 --> 00:07:58.680]  待會會說
[00:07:58.680 --> 00:08:03.080]  大概我們去找新的事物的時候
[00:08:03.080 --> 00:08:06.360]  我想我們往往有一個temptation
[00:08:06.360 --> 00:08:09.080]  這個也是聖經裡面說到舊和新的時候
[00:08:09.080 --> 00:08:11.080]  往往要很努力去告訴我們
[00:08:11.080 --> 00:08:14.000]  它的舊和新不是我們這樣去想的
[00:08:14.000 --> 00:08:14.880]  有沒有人知道這個term?
[00:08:14.880 --> 00:08:18.720]  有沒有人知道這個?
[00:08:18.720 --> 00:08:19.440]  有聽到有人說
[00:08:19.440 --> 00:08:21.440]  很小聲的feel I'm missing out
[00:08:21.440 --> 00:08:25.080]  其實有時候我們很喜歡新的東西
[00:08:25.080 --> 00:08:25.960]  也可能是這樣的
[00:08:25.960 --> 00:08:30.960]  我們很怕落後在別人的後面
[00:08:30.960 --> 00:08:34.880]  我們很怕落後在別人的後面
[00:08:34.880 --> 00:08:37.400]  但是聖經裡面說的更新
[00:08:37.400 --> 00:08:39.240]  其實有時候很有趣
[00:08:39.240 --> 00:08:40.520]  聖經裡面說的更新
[00:08:40.520 --> 00:08:41.520]  有時候是說
[00:08:41.520 --> 00:08:44.640]  我不是追求別人在做的事情
[00:08:44.640 --> 00:08:46.840]  我不是追求一些潮流的事情
[00:08:46.840 --> 00:08:47.400]  其實是
[00:08:47.400 --> 00:08:49.440]  所以這個是我們很主動去想
[00:08:49.440 --> 00:08:50.360]  可能你聽了很久
[00:08:50.360 --> 00:08:52.080]  好像要做這個要做那個
[00:08:52.080 --> 00:08:53.400]  但是聖經裡面的更新
[00:08:53.400 --> 00:08:56.000]  不只是我做些什麼
[00:08:56.000 --> 00:08:57.200]  當然我們有時候覺得
[00:08:57.200 --> 00:08:58.920]  一些事情很老病
[00:08:58.920 --> 00:08:59.640]  例如我不知道有沒有人想過
[00:08:59.640 --> 00:09:01.800]  一些歌很老病
[00:09:01.800 --> 00:09:04.240]  一些行為很老病
[00:09:04.240 --> 00:09:05.160]  但是其實我要說
[00:09:05.160 --> 00:09:06.080]  在座的每一個人
[00:09:06.080 --> 00:09:07.880]  現在都是老病
[00:09:07.880 --> 00:09:10.720]  如果你沒那麼快回到天家的話
[00:09:10.720 --> 00:09:12.200]  希望你不會
[00:09:12.200 --> 00:09:14.680]  希望你起碼有我的歲數以上
[00:09:14.680 --> 00:09:17.040]  那你就會變老病了
[00:09:17.040 --> 00:09:18.200]  所以如果我只是想
[00:09:18.200 --> 00:09:20.640]  更新是等於更新或者最新的話
[00:09:20.640 --> 00:09:22.280]  大概我們每個人都
[00:09:22.280 --> 00:09:23.400]  遲了一天就做不到
[00:09:23.400 --> 00:09:24.440]  遲了一天就不新了
[00:09:24.440 --> 00:09:26.680]  你夠了
[00:09:26.680 --> 00:09:28.440]  那有什麼是更新呢
[00:09:28.440 --> 00:09:31.320]  如果更新不是只是追求最新的事物
[00:09:31.320 --> 00:09:33.120]  不是只是更新的話
[00:09:33.120 --> 00:09:36.400]  那我用什麼標準去看呢
[00:09:36.400 --> 00:09:39.840]  這個其實在剛才的經文已經有提示了
[00:09:39.840 --> 00:09:41.720]  剛才的經文其實是一個提示
[00:09:41.720 --> 00:09:42.680]  我們讀了一次
[00:09:42.680 --> 00:09:45.320]  我們讀了穿上了新人
[00:09:45.320 --> 00:09:52.360]  這個新人是照著自己創造者的形象
[00:09:52.360 --> 00:09:54.080]  所以如果我們說轉變
[00:09:54.080 --> 00:09:55.440]  轉變是有方向的
[00:09:55.440 --> 00:09:56.720]  變可以是
[00:09:56.720 --> 00:09:57.480]  什麼方向都可以
[00:09:57.480 --> 00:09:59.800]  你怎樣轉都可以
[00:09:59.800 --> 00:10:02.840]  但是轉變是有方向的話
[00:10:02.840 --> 00:10:04.120]  在這段經文裡面就說
[00:10:04.120 --> 00:10:08.640]  方向就是照著自己創造者的形象
[00:10:08.640 --> 00:10:09.920]  可能這樣說
[00:10:09.920 --> 00:10:11.400]  中文是有一點
[00:10:11.400 --> 00:10:12.880]  你覺得好像有點複雜
[00:10:12.880 --> 00:10:13.880]  如果是英文的話
[00:10:13.880 --> 00:10:15.680]  其實是renew in the knowledge
[00:10:15.680 --> 00:10:18.360]  in the image of its creator
[00:10:18.360 --> 00:10:19.960]  當然其實你會發現第十節
[00:10:19.960 --> 00:10:20.880]  如果看回中文
[00:10:20.880 --> 00:10:22.160]  都是說認識這件事
[00:10:22.160 --> 00:10:22.960]  那在英文就說
[00:10:22.960 --> 00:10:27.960]  其實是按著這個形象的knowledge
[00:10:27.960 --> 00:10:28.720]  說到knowledge
[00:10:28.720 --> 00:10:30.040]  我知道有時候大家會想到
[00:10:30.040 --> 00:10:31.000]  又是那些
[00:10:31.000 --> 00:10:32.800]  就是我要做什麼
[00:10:32.800 --> 00:10:35.040]  但是雖然我知道沒有人是
[00:10:35.040 --> 00:10:38.920]  我猜沒什麼人是會看menu才用手機的
[00:10:38.920 --> 00:10:39.520]  你買新手機
[00:10:39.520 --> 00:10:40.600]  你是不是會先看menu
[00:10:40.600 --> 00:10:41.840]  有沒有人是會
[00:10:41.840 --> 00:10:42.200]  有
[00:10:42.200 --> 00:10:42.720]  有哦
[00:10:42.720 --> 00:10:42.960]  OK
[00:10:42.960 --> 00:10:43.640]  有的
[00:10:43.640 --> 00:10:44.280]  好
[00:10:44.280 --> 00:10:46.600]  是有的
[00:10:46.600 --> 00:10:48.440]  所以其實看了是好的
[00:10:48.440 --> 00:10:49.360]  當然很多人是不看的
[00:10:49.360 --> 00:10:49.920]  包括我
[00:10:49.920 --> 00:10:50.560]  我也是不看的
[00:10:50.560 --> 00:10:53.800]  就是那些電子器材
[00:10:53.800 --> 00:10:54.800]  可能我不看也用的
[00:10:54.800 --> 00:10:56.080]  大概也知道怎麼用
[00:10:56.080 --> 00:10:57.800]  有時候大部分情況是可以的
[00:10:57.800 --> 00:10:58.840]  就是不死人的
[00:10:58.840 --> 00:11:01.840]  你最多真的用壞了
[00:11:01.840 --> 00:11:04.560]  但是如果我沒有那個正確的knowledge
[00:11:04.560 --> 00:11:07.160]  有些東西是會死人的
[00:11:07.160 --> 00:11:08.320]  什麼意思呢
[00:11:08.320 --> 00:11:10.280]  有沒有做過中學的
[00:11:10.280 --> 00:11:12.520]  有沒有人做過這些實驗
[00:11:12.520 --> 00:11:14.360]  有人可以認得了
[00:11:14.360 --> 00:11:15.560]  我講一個
[00:11:15.560 --> 00:11:16.800]  不是我做的
[00:11:16.800 --> 00:11:17.800]  不要說是我做的
[00:11:17.800 --> 00:11:20.960]  以下的東西是我的朋友做的
[00:11:20.960 --> 00:11:23.200]  那時候我還是讀會考的年代
[00:11:23.200 --> 00:11:24.200]  我是老餅來的
[00:11:24.200 --> 00:11:26.400]  我讀會考的年代
[00:11:26.400 --> 00:11:27.920]  我讀Cam的
[00:11:27.920 --> 00:11:29.320]  我讀理科的
[00:11:29.320 --> 00:11:30.560]  如果有人知道什麼是理科
[00:11:30.560 --> 00:11:31.560]  就應該跟我差不多的年齡
[00:11:31.560 --> 00:11:32.880]  我是理科人
[00:11:32.880 --> 00:11:34.520]  其實我是一個理科人
[00:11:34.520 --> 00:11:35.880]  那麼
[00:11:35.880 --> 00:11:36.680]  就是一個實驗
[00:11:36.680 --> 00:11:38.320]  你知道這是一個distillation的實驗
[00:11:38.320 --> 00:11:39.840]  詳細不重要的
[00:11:40.200 --> 00:11:42.480]  就算你不是讀理科也好
[00:11:42.480 --> 00:11:43.120]  OK
[00:11:43.120 --> 00:11:45.560]  我想問這個是什麼來的
[00:11:45.560 --> 00:11:47.400]  是用來做什麼的
[00:11:47.400 --> 00:11:48.320]  燒東西
[00:11:48.320 --> 00:11:49.920]  這個實驗很明顯是放在這個
[00:11:49.920 --> 00:11:52.480]  指示很明顯是放在這個位置
[00:11:52.480 --> 00:11:53.880]  那時候我讀書的時候
[00:11:53.880 --> 00:11:54.680]  我隔壁做
[00:11:54.680 --> 00:11:55.200]  真的隔壁做
[00:11:55.200 --> 00:11:55.800]  不是我做
[00:11:55.800 --> 00:11:57.120]  隔壁做的一個同學
[00:11:57.120 --> 00:11:58.560]  就說
[00:11:58.560 --> 00:12:02.240]  不如試試用這個來燒這個東西
[00:12:02.240 --> 00:12:02.880]  有沒有人想過
[00:12:02.880 --> 00:12:04.360]  有沒有人
[00:12:04.360 --> 00:12:05.040]  你不要舉手
[00:12:05.040 --> 00:12:06.040]  我怕
[00:12:06.040 --> 00:12:06.600]  對了
[00:12:06.600 --> 00:12:08.120]  那你猜發生什麼事呢
[00:12:08.800 --> 00:12:09.800]  嗯
[00:12:09.800 --> 00:12:10.800]  最後怎麼樣呢
[00:12:10.800 --> 00:12:11.800]  當然是玩一玩
[00:12:11.800 --> 00:12:13.400]  一開始玩是沒有什麼的
[00:12:13.400 --> 00:12:14.400]  它一開始放在這裡
[00:12:14.400 --> 00:12:15.200]  如果你
[00:12:15.200 --> 00:12:16.120]  不要真的燒
[00:12:16.120 --> 00:12:17.000]  你不要真的回去燒
[00:12:17.000 --> 00:12:18.400]  你不要回去跟你的老師說
[00:12:18.400 --> 00:12:19.840]  你教那個pastor教你燒它
[00:12:19.840 --> 00:12:21.160]  不是的
[00:12:21.160 --> 00:12:22.120]  它放在這裡
[00:12:22.120 --> 00:12:23.320]  一開始它會有一點
[00:12:23.320 --> 00:12:24.680]  就是有些玻璃
[00:12:24.680 --> 00:12:26.800]  它有一點融化了
[00:12:26.800 --> 00:12:27.080]  好了
[00:12:27.080 --> 00:12:28.120]  然後突然
[00:12:28.120 --> 00:12:30.600]  爆
[00:12:30.600 --> 00:12:31.360]  當然是爆的
[00:12:31.360 --> 00:12:32.000]  但是怎麼樣呢
[00:12:32.000 --> 00:12:33.200]  是爆到
[00:12:33.200 --> 00:12:35.080]  你知道裡面有些
[00:12:35.080 --> 00:12:36.520]  就是那些東西
[00:12:36.520 --> 00:12:37.400]  它大到
[00:12:37.400 --> 00:12:38.400]  像天花板
[00:12:38.400 --> 00:12:42.720]  那麼正
[00:12:42.720 --> 00:12:43.520]  你不要回去試試
[00:12:43.520 --> 00:12:44.680]  千萬不要回去試試
[00:12:44.680 --> 00:12:45.680]  要再說幾次
[00:12:45.680 --> 00:12:48.840]  當然最後被人罵了
[00:12:48.840 --> 00:12:49.280]  當然被人罵了
[00:12:49.280 --> 00:12:49.680]  大哥
[00:12:49.680 --> 00:12:51.400]  這些是事故
[00:12:51.400 --> 00:12:54.400]  它不是沒有knowledge的
[00:12:54.400 --> 00:12:56.400]  大家都知道
[00:12:56.400 --> 00:12:57.240]  我一說
[00:12:57.240 --> 00:12:58.000]  你拿這個東西
[00:12:58.000 --> 00:12:58.440]  你知道什麼
[00:12:58.440 --> 00:13:00.000]  你拿去燒它
[00:13:00.000 --> 00:13:01.520]  你會知道發生什麼事
[00:13:01.520 --> 00:13:03.720]  但是有時候我們
[00:13:03.720 --> 00:13:05.520]  有個knowledge不代表
[00:13:05.520 --> 00:13:07.000]  我真的跟著這個sender去做
[00:13:07.000 --> 00:13:10.000]  沒錯
[00:13:10.000 --> 00:13:11.280]  我想我們聽了很多
[00:13:11.280 --> 00:13:12.480]  關於信仰
[00:13:12.480 --> 00:13:14.480]  很多關於耶穌的東西
[00:13:14.480 --> 00:13:16.000]  但是你問我的同學
[00:13:16.000 --> 00:13:17.880]  我想他不是惡意的
[00:13:17.880 --> 00:13:19.120]  我想我們中學
[00:13:19.120 --> 00:13:21.120]  現在都是中學
[00:13:21.120 --> 00:13:21.880]  我想我們做這些事
[00:13:21.880 --> 00:13:23.120]  不是我現在好玩
[00:13:23.120 --> 00:13:25.440]  就是幾fun
[00:13:25.440 --> 00:13:26.280]  做就試試
[00:13:26.280 --> 00:13:27.920]  又想著應該沒什麼吧
[00:13:27.920 --> 00:13:28.880]  難道你那次真的爆得
[00:13:28.880 --> 00:13:29.480]  嚇到人
[00:13:29.480 --> 00:13:30.000]  真的有些
[00:13:30.000 --> 00:13:32.640]  OK
[00:13:32.640 --> 00:13:33.560]  你不用跟我說你燒了什麼
[00:13:33.560 --> 00:13:34.560]  你不用跟我說
[00:13:34.560 --> 00:13:41.560]  我們知道這些是什麼
[00:13:41.560 --> 00:13:43.560]  不代表我做的事
[00:13:43.560 --> 00:13:45.560]  我這樣做就對
[00:13:45.560 --> 00:13:47.560]  不代表我這樣做就沒有傷害
[00:13:47.560 --> 00:13:48.560]  剛才說的
[00:13:48.560 --> 00:13:49.560]  你手機不看menu
[00:13:49.560 --> 00:13:50.560]  或者你用的東西不看menu
[00:13:50.560 --> 00:13:51.560]  壞了就什麼
[00:13:51.560 --> 00:13:55.560]  但有些事情如果我不跟
[00:13:55.560 --> 00:13:56.560]  如果我的人生
[00:13:56.560 --> 00:13:58.560]  其實我有一個protocol也好
[00:13:58.560 --> 00:13:59.560]  或者一個menu
[00:13:59.560 --> 00:14:00.560]  其實我可以
[00:14:00.560 --> 00:14:02.560]  跟著我可以生活得好一點
[00:14:02.560 --> 00:14:03.560]  但我不跟
[00:14:03.560 --> 00:14:04.560]  我喜歡呀
[00:14:04.560 --> 00:14:05.560]  我喜歡試試
[00:14:05.560 --> 00:14:06.560]  就看有沒有東西
[00:14:06.560 --> 00:14:09.560]  有時可能真的會
[00:14:09.560 --> 00:14:12.560]  賠上我們自己的命
[00:14:12.560 --> 00:14:13.560]  不是說你死
[00:14:13.560 --> 00:14:14.560]  不是說你死亡
[00:14:14.560 --> 00:14:18.560]  有時可能是為我們的人生
[00:14:18.560 --> 00:14:20.560]  帶來很多的傷害
[00:14:20.560 --> 00:14:23.560]  所以在聖經裏面
[00:14:23.560 --> 00:14:24.560]  經常說這個transform
[00:14:24.560 --> 00:14:26.560]  是要on the knowledge
