
[00:00:00.000 --> 00:00:02.800]  各位早晨,每生少快樂
[00:06:23.840 --> 00:06:27.840]  我給大家看這兩個例子
[00:06:27.840 --> 00:06:29.840]  其實我從很小的時候開始
[00:06:29.840 --> 00:06:32.840]  已經知道無論我的外表
[00:06:32.840 --> 00:06:34.840]  外面的我有多好
[00:06:34.840 --> 00:06:36.840]  別人看我有多好
[00:06:36.840 --> 00:06:39.840]  我知道我的心是黑色的
[00:06:39.840 --> 00:06:42.840]  不過沒有人可以教我怎樣做
[00:06:42.840 --> 00:06:45.840]  怎樣可以改變我這個黑色的心
[00:06:45.840 --> 00:06:48.840]  我想再去探索可能也會有一點共鳴
[00:06:48.840 --> 00:06:52.840]  我剛才說的中學的一些片段
[00:06:52.840 --> 00:06:55.840]  可能你會有一些尷尬的想法
[00:06:55.840 --> 00:06:57.840]  你不會想讓別人知道
[00:06:57.840 --> 00:06:59.840]  有些會讓你羞恥的事
[00:06:59.840 --> 00:07:01.840]  如果我這樣放上螢幕
[00:07:01.840 --> 00:07:04.840]  你會覺得自己也不想看到
[00:07:04.840 --> 00:07:06.840]  真的想找洞去眷戀
[00:07:06.840 --> 00:07:08.840]  或者可能現在你有一些癮
[00:07:08.840 --> 00:07:11.840]  但無論是怎樣
[00:07:11.840 --> 00:07:14.840]  總之你就是會想確保沒有人看到你的東西
[00:07:14.840 --> 00:07:18.840]  就好像我收起了我的衣服鞋襪和書
[00:07:18.840 --> 00:07:21.840]  總之塞進房間裡,關上門
[00:07:21.840 --> 00:07:24.840]  讓我的同學看不到就行了
[00:07:24.840 --> 00:07:28.840]  我想至少我們都會發現
[00:07:28.840 --> 00:07:31.840]  我們心的一部分就算不是全部黑色
[00:07:31.840 --> 00:07:33.840]  也有一點點是黑色的
[00:07:33.840 --> 00:07:35.840]  其實神是看到我們的心
[00:07:35.840 --> 00:07:37.840]  我們不想讓別人看到
[00:07:37.840 --> 00:07:39.840]  不過神會看到
[00:07:39.840 --> 00:07:41.840]  當祂看到我們的心的時候
[00:07:41.840 --> 00:07:44.840]  看到一些我們自己也覺得羞恥的東西
[00:07:44.840 --> 00:07:47.840]  其實我們會很害怕
[00:07:47.840 --> 00:07:50.840]  不過耶穌不是去判斷我們
[00:07:50.840 --> 00:07:53.840]  而是祂真的很關心我們心裡的狀況
[00:07:53.840 --> 00:07:56.840]  我們心裡的東西是祂最在乎的
[00:07:56.840 --> 00:07:59.840]  你知道在福音書裡面
[00:07:59.840 --> 00:08:03.840]  耶穌經常和法利賽人爭辯
[00:08:03.840 --> 00:08:06.840]  那些法利賽人就說
[00:08:06.840 --> 00:08:08.840]  你要我做好人嗎?
[00:08:08.840 --> 00:08:10.840]  你說清心嘛
[00:08:10.840 --> 00:08:13.840]  剛才Bian也說到
[00:08:13.840 --> 00:08:18.840]  很清潔、很單純的心
[00:08:18.840 --> 00:08:20.840]  但是法利賽人就誤會了
[00:08:20.840 --> 00:08:25.840]  他覺得做好就是做到足夠
[00:08:25.840 --> 00:08:27.840]  以前就是說潔淨嘛
[00:08:27.840 --> 00:08:29.840]  Clean heart
[00:08:29.840 --> 00:08:31.840]  Clean的事,Cleanliness
[00:08:31.840 --> 00:08:33.840]  而不是不潔的那些
[00:08:33.840 --> 00:08:36.840]  所以他們就是做到一個極致的位置
[00:08:36.840 --> 00:08:40.840]  但是就被耶穌罵了
[00:08:40.840 --> 00:08:42.840]  耶穌就說
[00:08:42.840 --> 00:08:44.840]  你這些假冒為事
[00:08:44.840 --> 00:08:46.840]  很假的文字和法利賽人
[00:08:46.840 --> 00:08:48.840]  你們有禍了
[00:08:48.840 --> 00:08:50.840]  你們有禍了
[00:08:50.840 --> 00:08:53.840]  因為你們好像洗了杯盤的外面
[00:08:53.840 --> 00:08:55.840]  但裡面全部都是一些噁心的東西
[00:08:55.840 --> 00:08:57.840]  全部都是一些勒索、荒蕩
[00:08:57.840 --> 00:08:59.840]  你這些盲了的法利賽人
[00:08:59.840 --> 00:09:03.840]  你只是洗了杯盤的表面
[00:09:03.840 --> 00:09:05.840]  其實我不是要你這些
[00:09:05.840 --> 00:09:07.840]  我要你裡面乾淨
[00:09:07.840 --> 00:09:08.840]  耶穌就說
[00:09:08.840 --> 00:09:10.840]  你這些假冒為事、這麼假的法利賽人
[00:09:10.840 --> 00:09:13.840]  你們好像粉色了的墳墓
[00:09:13.840 --> 00:09:15.840]  墳墓是白色的
[00:09:15.840 --> 00:09:17.840]  但是其實你裡面
[00:09:17.840 --> 00:09:20.840]  好像裝著一些死了的東西
[00:09:20.840 --> 00:09:22.840]  Everything is dead inside
[00:09:22.840 --> 00:09:24.840]  裝滿了死人的骨頭
[00:09:24.840 --> 00:09:26.840]  和一切的髒東西
[00:09:26.840 --> 00:09:28.840]  所以值得我們去想一想
[00:09:28.840 --> 00:09:30.840]  就是耶穌
[00:09:30.840 --> 00:09:32.840]  其實祂不是在乎我們外面
[00:09:32.840 --> 00:09:34.840]  所做的什麼
[00:09:34.840 --> 00:09:36.840]  而是我們裡面的內心
[00:09:36.840 --> 00:09:38.840]  究竟是一個什麼狀況
[00:09:38.840 --> 00:09:40.840]  就是耶穌
[00:09:40.840 --> 00:09:42.840]  祂是很在乎你們每一個
[00:09:42.840 --> 00:09:45.840]  內心的狀況是什麼呢?
[00:09:45.840 --> 00:09:53.840]  這個是什麼呢?
[00:09:53.840 --> 00:09:57.840]  很簡單,濾水器
[00:09:57.840 --> 00:09:59.840]  其實濾水器經常都要換的
[00:09:59.840 --> 00:10:01.840]  我家裡那些很久沒有換了
[00:10:01.840 --> 00:10:03.840]  想起這個
[00:10:03.840 --> 00:10:04.840]  一個濾水器
[00:10:04.840 --> 00:10:05.840]  一個濾水器經常要換的
[00:10:05.840 --> 00:10:07.840]  如果你的濾水器不換的話
[00:10:07.840 --> 00:10:09.840]  無論你的水是多乾淨
[00:10:09.840 --> 00:10:12.840]  流過這個濾水器
[00:10:12.840 --> 00:10:15.840]  其實你都不會有乾淨的水去喝
[00:10:15.840 --> 00:10:18.840]  所以這個例子就是想說到
[00:10:18.840 --> 00:10:20.840]  其實很多東西
[00:10:20.840 --> 00:10:22.840]  是被濾透了
[00:10:22.840 --> 00:10:24.840]  我們的心其實是一個
[00:10:24.840 --> 00:10:26.840]  一個濾水器
[00:10:26.840 --> 00:10:27.840]  一個濾水器
[00:10:27.840 --> 00:10:29.840]  什麼是外面的東西進來
[00:10:29.840 --> 00:10:31.840]  是經過了我們的心
[00:10:31.840 --> 00:10:32.840]  之後才出來的
[00:10:32.840 --> 00:10:35.840]  所以如果我們的心是髒的
[00:10:35.840 --> 00:10:37.840]  我們的生活和我們的生命
[00:10:37.840 --> 00:10:39.840]  這個範疇都會變得髒
[00:10:39.840 --> 00:10:45.840]  在香港就比較少男士會流鬍子
[00:10:45.840 --> 00:10:47.840]  就是上面的鬍子
[00:10:47.840 --> 00:10:49.840]  在美國就很常見的
[00:10:49.840 --> 00:10:52.840]  有一次在教會裡面
[00:10:52.840 --> 00:10:54.840]  有一個兒童主義學的小朋友
[00:10:54.840 --> 00:10:55.840]  走過來
[00:10:55.840 --> 00:10:57.840]  他就在那裡跟我說一個笑話
[00:10:57.840 --> 00:10:58.840]  他說:你知不知道
[00:10:58.840 --> 00:11:00.840]  在April Fool's Day
[00:11:00.840 --> 00:11:02.840]  我玩了我爺爺
[00:11:02.840 --> 00:11:04.840]  怎麼玩呢?
[00:11:04.840 --> 00:11:06.840]  就是在他爺爺在睡覺的時候
[00:11:06.840 --> 00:11:08.840]  他就把那些藍芝士
[00:11:08.840 --> 00:11:09.840]  很臭的嘛
[00:11:09.840 --> 00:11:10.840]  我覺得很臭
[00:11:10.840 --> 00:11:13.840]  就抹在他的鬍子上
[00:11:13.840 --> 00:11:16.840]  當這個爺爺起床的時候
[00:11:16.840 --> 00:11:17.840]  他就聞到
[00:11:17.840 --> 00:11:18.840]  哇,好臭啊
[00:11:18.840 --> 00:11:21.840]  為什麼這間房這麼臭?
[00:11:21.840 --> 00:11:25.840]  他又去廚房那裡聞一下
[00:11:25.840 --> 00:11:26.840]  哇,好臭啊
[00:11:26.840 --> 00:11:28.840]  為什麼廚房都是臭的?
[00:11:28.840 --> 00:11:29.840]  之後他又去廁所那裡聞一下
[00:11:29.840 --> 00:11:32.840]  哇,為什麼廁所也是這麼臭?
[00:11:32.840 --> 00:11:34.840]  到他真的受不了了
[00:11:34.840 --> 00:11:35.840]  打開門
[00:11:35.840 --> 00:11:36.840]  因為覺得整間房都很臭
[00:11:36.840 --> 00:11:37.840]  打開門再聞
[00:11:37.840 --> 00:11:39.840]  屋外的空氣
[00:11:39.840 --> 00:11:40.840]  聞一下
[00:11:40.840 --> 00:11:42.840]  哇,都是很臭啊
[00:11:42.840 --> 00:11:43.840]  之後他就說了一句話
[00:11:43.840 --> 00:11:44.840]  The whole world stinks
[00:11:44.840 --> 00:11:46.840]  為什麼The whole world stinks呢?
[00:11:46.840 --> 00:11:48.840]  其實是因為本身
[00:11:48.840 --> 00:11:49.840]  你裡面
[00:11:49.840 --> 00:11:52.840]  或者他鬍子上抹了藍芝士
[00:11:52.840 --> 00:11:55.840]  是令到他整個感官很臭
[00:11:55.840 --> 00:11:57.840]  如果我們的心
[00:11:57.840 --> 00:11:58.840]  就是同樣
[00:11:58.840 --> 00:12:00.840]  我們的心是不乾淨
[00:12:00.840 --> 00:12:01.840]  抹了一些髒東西的時候
[00:12:01.840 --> 00:12:02.840]  無論你怎麼吸
[00:12:02.840 --> 00:12:04.840]  無論你做什麼
[00:12:04.840 --> 00:12:06.840]  無論什麼東西經過你的時候
[00:12:06.840 --> 00:12:08.840]  你都會覺得是臭的
[00:12:08.840 --> 00:12:09.840]  是骯髒的
[00:12:09.840 --> 00:12:13.840]  所以如果我們的心是黑色的
[00:12:13.840 --> 00:12:15.840]  我們看我們的整個世界
[00:12:15.840 --> 00:12:17.840]  都是黑色的
[00:12:17.840 --> 00:12:19.840]  那
[00:12:19.840 --> 00:12:20.840]  很多時候
[00:12:20.840 --> 00:12:23.840]  我們遇到一些不如意的事情
[00:12:23.840 --> 00:12:24.840]  其實我們就會說
[00:12:24.840 --> 00:12:27.840]  我們去改變我們的環境
[00:12:27.840 --> 00:12:28.840]  改變我們的環境
[00:12:28.840 --> 00:12:30.840]  或者改變我們的行為
[00:12:30.840 --> 00:12:31.840]  但是耶穌在這裡說
[00:12:31.840 --> 00:12:33.840]  不是想這樣
[00:12:33.840 --> 00:12:34.840]  或者在教會裡面
[00:12:34.840 --> 00:12:36.840]  有很多時候
[00:12:36.840 --> 00:12:38.840]  牧者和道士都會說
[00:12:38.840 --> 00:12:41.840]  你去改變你的行為
[00:12:41.840 --> 00:12:44.840]  那就完成了
[00:12:44.840 --> 00:12:48.840]  但是耶穌是想我們從裡到外的一個改變
[00:12:48.840 --> 00:12:51.840]  不是只是一個行為上的改變
[00:12:51.840 --> 00:12:52.840]  如果不是
[00:12:52.840 --> 00:12:54.840]  就只會好像法理錯人那樣
[00:12:54.840 --> 00:12:55.840]  或者如果不是
[00:12:55.840 --> 00:12:58.840]  就只會你那些髒東西都是回來的
[00:12:58.840 --> 00:13:00.840]  就好像我的房子那樣亂的
[00:13:00.840 --> 00:13:02.840]  一樣是沒有變過的
[00:13:02.840 --> 00:13:04.840]  下次誰來我家的時候
[00:13:04.840 --> 00:13:08.840]  我又是重新把那些東西塞進我的房間裡
[00:13:08.840 --> 00:13:16.840]  來到這裡
[00:13:16.840 --> 00:13:18.840]  就會說到
[00:13:18.840 --> 00:13:20.840]  如果是
[00:13:20.840 --> 00:13:25.840]  我想最終就是我們的心需要被轉化
[00:13:25.840 --> 00:13:28.840]  不是只是一個表面改變的行為
[00:13:28.840 --> 00:13:34.840]  而是從心裡面一個重整的旅程
[00:13:34.840 --> 00:13:36.840]  可能你們都小時候
[00:13:36.840 --> 00:13:40.840]  未必是經歷了很多需要重整
[00:13:40.840 --> 00:13:41.840]  但是大人
[00:13:41.840 --> 00:13:42.840]  經過了我們大人
[00:13:42.840 --> 00:13:45.840]  慢慢經過了很多東西的時候
[00:13:45.840 --> 00:13:47.840]  剛才神提醒了我一樣東西
[00:13:47.840 --> 00:13:50.840]  就是怎樣可以回到一個
[00:13:50.840 --> 00:13:52.840]  變成一個小孩子的心
[00:13:52.840 --> 00:13:54.840]  就是最單純的心
[00:13:54.840 --> 00:13:56.840]  去見到祂
[00:13:57.840 --> 00:13:59.840]  而馬太福音
[00:13:59.840 --> 00:14:01.840]  我們今天看的那段經文
[00:14:01.840 --> 00:14:03.840]  那個心
[00:14:03.840 --> 00:14:05.840]  分化了教會這麼久
[00:14:05.840 --> 00:14:06.840]  大家都很明白
[00:14:06.840 --> 00:14:08.840]  這個不只是我們心臟的心
[00:14:08.840 --> 00:14:12.840]  而是我們的心包括了我們的思想
[00:14:12.840 --> 00:14:13.840]  我們的感受
[00:14:13.840 --> 00:14:14.840]  我們所有的慾望
[00:14:14.840 --> 00:14:16.840]  我們的意志
[00:14:16.840 --> 00:14:17.840]  我們的性格
[00:14:17.840 --> 00:14:18.840]  所有的東西
[00:14:18.840 --> 00:14:19.840]  其實是關於我們整個人
[00:14:19.840 --> 00:14:22.840]  其實神是指這個心
[00:14:22.840 --> 00:14:25.840]  而耶穌所說的那個清心是什麼呢
[00:14:25.840 --> 00:14:27.840]  是一個完全
[00:14:27.840 --> 00:14:29.840]  是一個純粹
[00:14:29.840 --> 00:14:33.840]  很乾淨的東西
[00:14:33.840 --> 00:14:35.840]  而一個內心的真實就是
[00:14:35.840 --> 00:14:37.840]  你心裡面是沒有其他東西
[00:14:37.840 --> 00:14:39.840]  只是見到神
[00:14:39.840 --> 00:14:41.840]  好像剛才的詩歌這樣說
[00:14:41.840 --> 00:14:43.840]  You are my all in all
[00:14:43.840 --> 00:14:45.840]  神是你的everything
[00:14:45.840 --> 00:14:51.840]  不會偏差到別的東西上面
[00:14:51.840 --> 00:14:54.840]  或者是一個undivided attention towards God
[00:14:54.840 --> 00:14:56.840]  而這個純潔
[00:14:56.840 --> 00:14:58.840]  這個purity
[00:14:58.840 --> 00:14:59.840]  是沒有假的
[00:14:59.840 --> 00:15:01.840]  同時也是一個
[00:15:01.840 --> 00:15:03.840]  雖然剛才說了行為
[00:15:03.840 --> 00:15:05.840]  但是其實
[00:15:05.840 --> 00:15:08.840]  也包括了行為上的清潔
[00:15:08.840 --> 00:15:10.840]  當我們活出一個
[00:15:10.840 --> 00:15:13.840]  只有神在我們生命裡的清潔的時候
[00:15:13.840 --> 00:15:17.840]  就是這個pureness
[00:15:17.840 --> 00:15:22.840]  以及得到神所喜悅的一個純潔
[00:15:22.840 --> 00:15:24.840]  如果是這樣的話
[00:15:24.840 --> 00:15:26.840]  下一個問題
[00:15:26.840 --> 00:15:28.840]  就是我怎樣才能做到
[00:15:28.840 --> 00:15:32.840]  耶穌所說的那個清心呢
[00:15:32.840 --> 00:15:36.840]  當我去問這個問題的時候
[00:15:36.840 --> 00:15:39.840]  你覺得你怎樣才能做到
[00:15:39.840 --> 00:15:41.840]  如果我說be pure and holy
[00:15:41.840 --> 00:15:43.840]  不知道你第一樣東西
[00:15:43.840 --> 00:15:49.840]  在你腦子裡會是什麼呢
[00:15:49.840 --> 00:15:51.840]  可能你會想
[00:15:51.840 --> 00:15:53.840]  好吧,不說髒話
[00:15:53.840 --> 00:15:57.840]  好吧,我對人好一點
[00:15:57.840 --> 00:16:01.840]  好吧,我回教會回得準時一點
[00:16:01.840 --> 00:16:06.840]  好吧,我嘗試去停止一些不合神心意的想法
[00:16:06.840 --> 00:16:09.840]  或者是做法
[00:16:09.840 --> 00:16:11.840]  無論你在想什麼
[00:16:11.840 --> 00:16:18.840]  始終都是走回法理賽人的路
[00:16:18.840 --> 00:16:22.840]  不過我們今天不是要去效法法理賽人
[00:16:22.840 --> 00:16:24.840]  而是去效法耶穌
[00:16:24.840 --> 00:16:29.840]  究竟耶穌想要的那個清心是什麼呢
[00:16:29.840 --> 00:16:34.840]  如果這個就像我把三個鞋襪塞進房間裡
[00:16:34.840 --> 00:16:38.840]  其實讓人看不到我真正的亂
[00:16:38.840 --> 00:16:41.840]  是沒有解決到我的問題
[00:16:41.840 --> 00:16:45.840]  只是解決了表面的問題
[00:16:45.840 --> 00:16:47.840]  如果是這樣的話
[00:16:47.840 --> 00:16:56.840]  我怎樣才能做到耶穌所說的真正的清心呢
[00:16:56.840 --> 00:16:59.840]  我先放下這個問題
[00:16:59.840 --> 00:17:00.840]  不說了
[00:17:00.840 --> 00:17:03.840]  而我想說一下什麼叫得見神
[00:17:03.840 --> 00:17:05.840]  之後我再回來
[00:17:05.840 --> 00:17:10.840]  我們怎樣才能做到真正的清心
[00:17:10.840 --> 00:17:12.840]  什麼叫得見神呢
[00:17:12.840 --> 00:17:14.840]  你覺得什麼叫得見神呢
[00:17:14.840 --> 00:17:15.840]  為什麼
[00:17:15.840 --> 00:17:16.840]  See God
[00:17:16.840 --> 00:17:25.840]  其實見到神在聖經裡有兩個意義
[00:17:25.840 --> 00:17:27.840]  或者是兩個解釋
[00:17:27.840 --> 00:17:29.840]  很明顯的就是當我們有一天離開世界的時候
[00:17:29.840 --> 00:17:32.840]  我們會見到神在天堂那裡
[00:17:32.840 --> 00:17:36.840]  第二個就是我們今天是可以經歷到神的
[00:17:36.840 --> 00:17:41.840]  我們會見到神在我們生命在世界裡的作為
[00:17:41.840 --> 00:17:43.840]  我們會見到神的
[00:17:43.840 --> 00:17:45.840]  當我們看見的時候
[00:17:45.840 --> 00:17:47.840]  什麼叫看呢
[00:17:47.840 --> 00:17:50.840]  其實我們每天起床一張開眼睛
[00:17:50.840 --> 00:17:53.840]  已經在看很多不同的東西
[00:17:53.840 --> 00:17:56.840]  但是在一個有序的世界裡
[00:17:56.840 --> 00:17:59.840]  我們的視覺是會被扭曲了
[00:17:59.840 --> 00:18:02.840]  我們不是看到神真正想我們看的東西
[00:18:02.840 --> 00:18:06.840]  我們好像眼前加了一個濾鏡
[00:18:06.840 --> 00:18:08.840]  我當你戴了一個藍色的眼鏡
[00:18:08.840 --> 00:18:11.840]  我想你看的東西會變成藍藍的
[00:18:11.840 --> 00:18:13.840]  或者你藍色的太陽眼鏡
[00:18:13.840 --> 00:18:16.840]  你會看的東西是藍藍的
[00:18:16.840 --> 00:18:18.840]  就好像我們現在看這個世界
[00:18:18.840 --> 00:18:20.840]  我們戴了
[00:18:20.840 --> 00:18:22.840]  因為我們是有序的
[00:18:22.840 --> 00:18:23.840]  是一個有限的人
[00:18:23.840 --> 00:18:26.840]  我們戴了一副我們自己的眼鏡
[00:18:26.840 --> 00:18:28.840]  以致我們不能看到真實的神
[00:18:28.840 --> 00:18:33.840]  不過在真實裡是有一個Reality above reality
[00:18:33.840 --> 00:18:37.840]  我們以為我們現在看到和摸到很真實的東西
[00:18:37.840 --> 00:18:40.840]  其實只是真實的一半
[00:18:40.840 --> 00:18:46.840]  但是當我們可以很清心在神面前的時候
[00:18:46.840 --> 00:18:50.840]  慢慢地神就會將我們這個濾鏡
[00:18:50.840 --> 00:18:52.840]  我們這個眼鏡拿走
[00:18:52.840 --> 00:18:54.840]  以致我們真正看到祂
[00:18:54.840 --> 00:18:56.840]  什麼叫真正看到祂呢?
[00:18:56.840 --> 00:19:01.840]  就是真正看到祂
[00:19:01.840 --> 00:19:03.840]  我們會看到神的能力
[00:19:03.840 --> 00:19:07.840]  神在我們生活裡在做什麼
[00:19:07.840 --> 00:19:12.840]  剛才在柬埔寨的短訊裡這樣分享
[00:19:12.840 --> 00:19:14.840]  上年很開心
[00:19:14.840 --> 00:19:21.840]  今年好像頭半年沒有什麼特別令他很開心的事
[00:19:21.840 --> 00:19:23.840]  但是再回去又很開心
[00:19:23.840 --> 00:19:26.840]  我想他所說的開心是因為他看到神
[00:19:26.840 --> 00:19:30.840]  不是一些什麼大事發生
[00:19:30.840 --> 00:19:33.840]  而是當你的心對準神的時候
[00:19:33.840 --> 00:19:37.840]  你就會自然看到神的作為
