
[00:00:00.000 --> 00:00:05.000]  (主持人:請展會)
[00:03:13.240 --> 00:03:16.240]  「我今日吩咐你的一切誡命
[00:03:16.240 --> 00:03:19.640]  你們要謹守進行
[00:03:19.640 --> 00:03:21.640]  使你們可以存活
[00:03:21.640 --> 00:03:23.120]  人數增加
[00:03:23.120 --> 00:03:28.280]  並且可以進去得著耶和華向你們的列祖起誓
[00:03:28.280 --> 00:03:30.120]  應許的那地
[00:03:30.120 --> 00:03:32.840]  你也要紀念耶和華你的神
[00:03:32.840 --> 00:03:37.520]  這四十年在抗野引導你的一切路程
[00:03:37.520 --> 00:03:39.520]  為要使你受苦
[00:03:39.520 --> 00:03:41.040]  要試煉你
[00:03:41.040 --> 00:03:43.520]  要知道你心裡怎樣
[00:03:43.520 --> 00:03:47.720]  看看你肯守祂的誡命不幸
[00:03:47.720 --> 00:03:49.440]  祂使你受苦
[00:03:49.440 --> 00:03:50.840]  任你飢餓
[00:03:50.840 --> 00:03:55.120]  把你和你的列祖不認識的瑪那次給你吃
[00:03:55.120 --> 00:03:58.640]  使你和知道人活著
[00:03:58.640 --> 00:04:00.920]  不是單靠食物
[00:04:00.920 --> 00:04:04.640]  更要靠耶和華口裡所出的一切話
[00:04:04.640 --> 00:04:06.120]  這四十年來
[00:04:06.120 --> 00:04:08.720]  你身上的衣服沒有穿破
[00:04:08.720 --> 00:04:10.920]  你的腳也沒有腫起來
[00:04:10.920 --> 00:04:13.440]  因此你心裡要明白
[00:04:13.440 --> 00:04:15.640]  耶和華你的神管教你
[00:04:15.640 --> 00:04:19.040]  好像人管教他的兒子一樣
[00:04:19.040 --> 00:04:24.040]  第一個主題是無忘主恩
[00:04:24.040 --> 00:04:30.240]  上一代的以色列民是硬著脖子的百姓
[00:04:30.240 --> 00:04:33.040]  他們經常叛逆神
[00:04:33.040 --> 00:04:34.920]  在《新聞記》九章
[00:04:34.920 --> 00:04:39.840]  其實說到自從他們出埃及到現在這個地方
[00:04:39.840 --> 00:04:42.240]  他們都是活逆神
[00:04:42.240 --> 00:04:45.040]  我想忘恩負義這句話
[00:04:45.040 --> 00:04:49.640]  正正可以套在這群以色列人身上
[00:04:49.640 --> 00:04:54.440]  活逆、忘恩成為這群以色列民的特質
[00:04:54.440 --> 00:04:57.440]  他們經常忘記耶和華神的恩
[00:04:57.440 --> 00:05:00.840]  忘記神一切施予他們的福氣
[00:05:00.840 --> 00:05:04.040]  恩典、供應和作為
[00:05:04.040 --> 00:05:05.840]  所以神管教他們
[00:05:05.840 --> 00:05:10.640]  要他們在這個曠野繞行40年
[00:05:10.640 --> 00:05:15.440]  本來4至6個月可以穿越的曠野
[00:05:15.440 --> 00:05:18.240]  但他們用了40年的時間
[00:05:18.240 --> 00:05:19.840]  不僅如此
[00:05:19.840 --> 00:05:24.840]  神為了懲罰這群叛逆的子民
[00:05:24.840 --> 00:05:28.240]  叫他們的上一代
[00:05:28.240 --> 00:05:34.440]  就是他親自帶領出埃及的子民
[00:05:34.440 --> 00:05:35.840]  要懲罰他們
[00:05:35.840 --> 00:05:38.840]  要他們全部死在曠野當中
[00:05:38.840 --> 00:05:42.840]  更加不可以進入迦南
[00:05:42.840 --> 00:05:45.240]  連摩西都不可以
[00:05:45.240 --> 00:05:49.240]  所以為了他們的新生代著想
[00:05:49.240 --> 00:05:53.040]  為了能夠他們存活的問題
[00:05:53.040 --> 00:05:54.640]  一定要告訴他們
[00:05:54.640 --> 00:05:56.240]  一定要提醒他們
[00:05:56.240 --> 00:06:00.040]  甚至在第八章尾的兩節裡
[00:06:00.040 --> 00:06:04.640]  摩西更加鄭重地警告他們
[00:06:04.640 --> 00:06:06.840]  所以,頂姐妹
[00:06:06.840 --> 00:06:10.240]  第一件事,我們最重要的是什麼?
[00:06:10.240 --> 00:06:12.840]  就是要搞一下他們的腦
[00:06:12.840 --> 00:06:16.040]  他們的心,還有他們的手
[00:06:16.040 --> 00:06:20.440]  中國人有一句話經常說
[00:06:20.440 --> 00:06:22.440]  你有沒有心肝?
[00:06:22.440 --> 00:06:23.440]  有沒有聽過?
[00:06:23.440 --> 00:06:25.640]  你有沒有莊在?
[00:06:25.640 --> 00:06:28.240]  你的腦子去了哪裡?
[00:06:28.240 --> 00:06:29.640]  捨棄它吧
[00:06:29.640 --> 00:06:31.440]  記住它吧
[00:06:31.440 --> 00:06:33.840]  這些都是中國人教兒子的方法
[00:06:33.840 --> 00:06:37.240]  經常聽到媽媽教兒子都是這樣
[00:06:37.240 --> 00:06:39.840]  用腦去記一些事情
[00:06:39.840 --> 00:06:42.840]  用心去牢記一些事情
[00:06:42.840 --> 00:06:44.840]  還有用我們的手
[00:06:44.840 --> 00:06:47.440]  用我們寫出來
[00:06:47.440 --> 00:06:51.240]  記憶特別好
[00:06:51.240 --> 00:06:53.640]  所以,無忘主因第一件事
[00:06:53.640 --> 00:06:55.840]  就是訓練一下我們的腦
[00:06:55.840 --> 00:06:58.240]  心和手
[00:06:58.240 --> 00:07:00.040]  腦要記住
[00:07:00.040 --> 00:07:02.840]  記住耶和華是你的神
[00:07:02.840 --> 00:07:07.440]  心不要忘記神的恩惠
[00:07:07.440 --> 00:07:12.240]  手就是我們要去遵行神的話
[00:07:12.240 --> 00:07:14.440]  第一件事,我們要知道的是
[00:07:14.440 --> 00:07:16.440]  耶和華是你的神
[00:07:16.440 --> 00:07:17.840]  這裡強調的
[00:07:17.840 --> 00:07:22.640]  就是神和人建立的個人關係
[00:07:22.640 --> 00:07:27.640]  因為那群是新一代的以色列
[00:07:27.640 --> 00:07:30.640]  你會看到經文裡常常會出現
[00:07:30.640 --> 00:07:32.240]  耶和華是你的神
[00:07:32.240 --> 00:07:34.840]  又或者《新普及》的譯本會譯作
[00:07:34.840 --> 00:07:36.640]  上主是你的上帝
[00:07:36.640 --> 00:07:40.440]  一共出現了九次
[00:07:40.440 --> 00:07:43.240]  四十年的曠野生活
[00:07:43.240 --> 00:07:47.040]  神要讓人知道祂是神
[00:07:47.040 --> 00:07:51.640]  神要讓祂的子民知道祂是以色列的神
[00:07:51.640 --> 00:07:54.040]  還記不記得十災?
[00:07:54.040 --> 00:07:59.640]  十災就是神向天下所有人顯明祂的大能
[00:07:59.640 --> 00:08:04.640]  叫當時最強大的埃及帝國法老
[00:08:04.640 --> 00:08:08.640]  知道全地都是屬於耶和華的
[00:08:08.640 --> 00:08:12.440]  祂才是全地唯一的主宰
[00:08:12.440 --> 00:08:14.840]  也叫那群以色列人
[00:08:14.840 --> 00:08:16.440]  就是祂的子民
[00:08:16.440 --> 00:08:20.840]  認識這位帶他們出埃及的神
[00:08:20.840 --> 00:08:23.040]  的能力是多麼強大
[00:08:23.040 --> 00:08:30.840]  可以帶他們脫離當時最強大的埃及帝國法老的手
[00:08:30.840 --> 00:08:33.640]  但是離開埃及之後
[00:08:33.640 --> 00:08:35.640]  他們就忘記了
[00:08:35.640 --> 00:08:37.440]  他們開始背叛神
[00:08:37.440 --> 00:08:40.040]  更加為自己鑄造金牛毒
[00:08:40.040 --> 00:08:43.840]  去充當神去拜
[00:08:43.840 --> 00:08:46.440]  第二節裡說到
[00:08:46.440 --> 00:08:49.640]  說到祂在四十年的曠野生活
[00:08:49.640 --> 00:08:58.240]  目的就是要這群以色列人再一次認真地認識這位滿有能力的神
[00:08:58.240 --> 00:09:00.640]  四十年的曠野生活
[00:09:00.640 --> 00:09:04.040]  神讓他們受苦受磨練
[00:09:04.040 --> 00:09:06.040]  沒有食物沒有水
[00:09:06.040 --> 00:09:10.240]  而且面對一片荒蕪的曠野
[00:09:10.240 --> 00:09:13.840]  白日烈日當空
[00:09:13.840 --> 00:09:15.240]  然後呢?
[00:09:15.240 --> 00:09:17.840]  夜晚寒腹刺骨
[00:09:17.840 --> 00:09:23.040]  這種生活最考驗的是人的意志
[00:09:23.040 --> 00:09:25.240]  弟姐妹如果是你
[00:09:25.240 --> 00:09:27.440]  你會怎樣生活?
[00:09:27.440 --> 00:09:29.040]  如果是我
[00:09:29.040 --> 00:09:30.640]  就死定了
[00:09:30.640 --> 00:09:33.440]  我應該會很快餓死在曠野當中
[00:09:33.440 --> 00:09:36.240]  因為我最喜歡吃
[00:09:36.240 --> 00:09:38.240]  捱不了很久
[00:09:38.240 --> 00:09:40.440]  基梘一定不會叫我參加
[00:09:40.440 --> 00:09:42.240]  我一定也不會自己參加
[00:09:42.240 --> 00:09:44.640]  因為自己知道自己的事
[00:09:44.640 --> 00:09:46.240]  不餓的話
[00:09:46.240 --> 00:09:49.440]  一會兒餓壞了就說會暈倒
[00:09:49.440 --> 00:09:56.040]  其實每年都不知道有多少人死在沙漠或曠野當中
[00:09:56.040 --> 00:10:00.440]  穿越一些荒野的地方其實是很危險的
[00:10:00.440 --> 00:10:03.040]  不單止沒有糧沒有水
[00:10:03.040 --> 00:10:08.040]  而且還有毒蛇蠍子這一類型的東西出現
[00:10:08.040 --> 00:10:10.440]  其實十五節也有提到
[00:10:10.440 --> 00:10:12.840]  又大又可怕的曠野
[00:10:12.840 --> 00:10:14.840]  那裡有毒蛇蠍子
[00:10:14.840 --> 00:10:18.840]  又有乾旱和炎熱
[00:10:18.840 --> 00:10:20.240]  其實沒有經驗的人
[00:10:20.240 --> 00:10:25.040]  真的不要自己去沙漠這些地方
[00:10:25.040 --> 00:10:26.840]  又容易迷路
[00:10:26.840 --> 00:10:29.640]  就算有經驗也會很容易死
[00:10:29.640 --> 00:10:33.640]  2020年蘇丹有一家人
[00:10:33.640 --> 00:10:35.440]  在八月的時候
[00:10:35.440 --> 00:10:38.040]  就去出遊開心
[00:10:38.040 --> 00:10:41.640]  應該是去了一些沙漠的地帶
[00:10:41.640 --> 00:10:45.840]  記載說車上有21個人
[00:10:45.840 --> 00:10:49.440]  但有8個死在車上
[00:10:49.440 --> 00:10:52.240]  他們說是活的渴死
[00:10:52.240 --> 00:10:57.840]  其實是半年之後才有人發現他們的屍體
[00:10:57.840 --> 00:11:01.440]  當中也找到一些遺書
[00:11:01.440 --> 00:11:03.040]  很恐怖吧
[00:11:03.040 --> 00:11:05.240]  所以就算有經驗的人
[00:11:05.240 --> 00:11:08.240]  也會很容易在曠野迷路
[00:11:08.240 --> 00:11:10.240]  或者在沙漠迷路
[00:11:10.240 --> 00:11:15.240]  也有一宗新聞是2017年
[00:11:15.240 --> 00:11:18.840]  阿拉伯有幾個國家斷交
[00:11:18.840 --> 00:11:22.240]  有百多隻駱駝
[00:11:22.240 --> 00:11:25.440]  沒有人去餵牠們
[00:11:25.440 --> 00:11:29.440]  駱駝是在沙漠的動物
[00:11:29.440 --> 00:11:31.840]  但原來沒有人去飼養的時候
[00:11:31.840 --> 00:11:35.440]  牠們也會餓死和渴死
[00:11:35.440 --> 00:11:39.640]  所以一群以色列人
[00:11:39.640 --> 00:11:41.840]  他們去到曠野
[00:11:41.840 --> 00:11:44.440]  生活是多麼艱難呢
[00:11:44.440 --> 00:11:48.440]  第三節說到他們的受苦飢餓
[00:11:48.440 --> 00:11:50.640]  神給予以色列人飢餓
[00:11:50.640 --> 00:11:53.640]  但又用馬拿去餵養他們
[00:11:53.640 --> 00:11:55.240]  為什麼呢?
[00:11:55.240 --> 00:11:57.440]  馬拿是什麼食物呢?
[00:11:57.440 --> 00:12:02.840]  形容為珍珠很小的白色的
[00:12:02.840 --> 00:12:05.640]  甜甜的
[00:12:05.640 --> 00:12:09.640]  就像食物般充飢
[00:12:09.640 --> 00:12:14.640]  聖經說以色列人從來沒有見過這些食物
[00:12:14.640 --> 00:12:19.640]  馬拿其實是神超自然地賜予他們
[00:12:19.640 --> 00:12:23.640]  以色列人只要每天出去撿就行了
[00:12:23.640 --> 00:12:26.640]  只是撿一天,多撿一天也不行
[00:12:26.640 --> 00:12:31.640]  如果是安息日,就要撿兩天
[00:12:31.640 --> 00:12:33.640]  但撿多了也不行
[00:12:33.640 --> 00:12:39.640]  撿多了會變臭,變成生蟲
[00:12:39.640 --> 00:12:41.640]  也不能吃,很特別
[00:12:41.640 --> 00:12:43.640]  供應就是這樣
[00:12:43.640 --> 00:12:47.640]  供應一天,神就每天都這樣供應
[00:12:47.640 --> 00:12:50.640]  頂姐妹,在一片荒蕪的地方
[00:12:50.640 --> 00:12:52.640]  其實看天打卦
[00:12:52.640 --> 00:12:57.640]  應該是當時那群以色列人唯一可以做的事
[00:12:57.640 --> 00:12:59.640]  看著天,你還有什麼可以做?
[00:12:59.640 --> 00:13:04.640]  他們唯一倚靠的只有神
[00:13:04.640 --> 00:13:08.640]  耶和華要讓以色列人知道
[00:13:08.640 --> 00:13:12.640]  祂才是他們唯一的拯救
[00:13:12.640 --> 00:13:14.640]  當中有一句話
[00:13:14.640 --> 00:13:17.640]  人活著不是單靠食物
[00:13:17.640 --> 00:13:22.640]  更要靠耶和華口裡所說的一切話
[00:13:22.640 --> 00:13:26.640]  這句話是不是很耳熟能詳呢?
[00:13:26.640 --> 00:13:29.640]  我們經常在新約聽到
[00:13:29.640 --> 00:13:33.640]  耶穌也是引用這句話
[00:13:33.640 --> 00:13:35.640]  耶穌受試探時引用的
[00:13:35.640 --> 00:13:40.640]  頂姐妹,有沒有想過這群以色列人
[00:13:40.640 --> 00:13:42.640]  不是有食物的嗎?
[00:13:42.640 --> 00:13:46.640]  為什麼仍然死在曠野呢?
[00:13:46.640 --> 00:13:49.640]  其實這句話很重要
[00:13:49.640 --> 00:13:52.640]  我們經常背誦
[00:13:52.640 --> 00:13:55.640]  你明白有多少呢?
[00:13:55.640 --> 00:14:01.640]  可能你不明白真正的意思
[00:14:01.640 --> 00:14:03.640]  只是念口黃
[00:14:03.640 --> 00:14:06.640]  有些是解經家解釋的
[00:14:06.640 --> 00:14:09.640]  從屬靈的角度來看
[00:14:09.640 --> 00:14:11.640]  摩西想表達
[00:14:11.640 --> 00:14:15.640]  以神的話餵養我們內在的自我
[00:14:15.640 --> 00:14:21.640]  比以食物餵養肉體更重要
[00:14:21.640 --> 00:14:24.640]  這個解釋其實也沒錯
[00:14:24.640 --> 00:14:26.640]  而且很多解釋
[00:14:26.640 --> 00:14:28.640]  這段經文的資料
[00:14:28.640 --> 00:14:30.640]  都用肉體的食物
[00:14:30.640 --> 00:14:34.640]  和屬靈的食物作為對比
[00:14:34.640 --> 00:14:38.640]  結果作為基督徒的你
[00:14:38.640 --> 00:14:42.640]  當然知道屬靈的食物更重要
[00:14:42.640 --> 00:14:48.640]  神所提供的瑪那就是靈糧
[00:14:48.640 --> 00:14:51.640]  頂姐妹又回到問題
[00:14:51.640 --> 00:14:54.640]  為什麼這些以色列人
[00:14:54.640 --> 00:14:57.640]  有神的瑪那和靈糧
[00:14:57.640 --> 00:15:00.640]  仍然會死在曠野呢?
[00:15:00.640 --> 00:15:02.640]  很明顯這個問題
[00:15:02.640 --> 00:15:06.640]  不是出自這些是什麼的食物
[00:15:06.640 --> 00:15:09.640]  而是我們有沒有幸縟
[00:15:09.640 --> 00:15:14.640]  這樣去依靠我們的神
[00:15:14.640 --> 00:15:18.640]  頂姐妹這是一種堅持的態度
[00:15:18.640 --> 00:15:21.640]  這是一種對神的忠誠
[00:15:21.640 --> 00:15:23.640]  馬太福音和路加福音
[00:15:23.640 --> 00:15:25.640]  分別是四章四節
[00:15:25.640 --> 00:15:31.640]  同樣記載著耶穌基督受魔鬼試探四十天
[00:15:31.640 --> 00:15:34.640]  這很明顯是以色列人
[00:15:34.640 --> 00:15:37.640]  曠野日子的場景
[00:15:37.640 --> 00:15:41.640]  由耶穌重新演繹一次
[00:15:41.640 --> 00:15:44.640]  昔日以色列人失敗了
[00:15:44.640 --> 00:15:49.640]  今天耶穌基督再一次演繹
[00:15:49.640 --> 00:15:52.640]  這個神喜悅的版本
[00:15:52.640 --> 00:15:55.640]  也成為我們的榜樣
[00:15:55.640 --> 00:16:00.640]  耶穌在曠野最飢餓的狀態下
[00:16:00.640 --> 00:16:03.640]  他仍然堅持不妥協
[00:16:03.640 --> 00:16:07.640]  不接受魔鬼的條件
[00:16:07.640 --> 00:16:11.640]  情願依靠神的信實
[00:16:11.640 --> 00:16:18.640]  最終勝過神給予的考驗和挑戰
[00:16:18.640 --> 00:16:22.640]  靠耶和華口裡所說的一切
[00:16:22.640 --> 00:16:26.640]  是需要用行動來證明
[00:16:26.640 --> 00:16:28.640]  即是我們的首都
[00:16:28.640 --> 00:16:33.640]  以色列人在曠野表現實在太惡劣
[00:16:33.640 --> 00:16:37.640]  他們對耶和華不斷要求
[00:16:37.640 --> 00:16:40.640]  神供應他們馬拿、鵪鶉、水
[00:16:40.640 --> 00:16:42.640]  他們仍然不知足
[00:16:42.640 --> 00:16:46.640]  不斷埋怨摩西、埋怨神
[00:16:46.640 --> 00:16:49.640]  為何將他們帶出埃及呢?
[00:16:49.640 --> 00:16:53.640]  他們既然不遵行神的話
[00:16:53.640 --> 00:16:58.640]  更不斷要求回到埃及
[00:16:58.640 --> 00:17:03.640]  四節和第五節提到
[00:17:03.640 --> 00:17:06.640]  他們在四十年的曠野生活中
[00:17:06.640 --> 00:17:08.640]  神的保守
[00:17:08.640 --> 00:17:14.640]  他們不但無意識地認識耶和華是神
[00:17:14.640 --> 00:17:19.640]  他們心裡也沒有將神放在心上
[00:17:19.640 --> 00:17:22.640]  他們的心不知道感恩
[00:17:22.640 --> 00:17:24.640]  在曠野的日子
[00:17:24.640 --> 00:17:26.640]  竟然衣服沒有穿
[00:17:26.640 --> 00:17:28.640]  腳也沒有腫過
[00:17:28.640 --> 00:17:30.640]  這不可能吧?
[00:17:30.640 --> 00:17:36.640]  這真是神給予他們很大的神蹟
[00:17:36.640 --> 00:17:40.640]  是神恩典的保守才能做到
[00:17:40.640 --> 00:17:43.640]  試想想他們在曠野四十年
[00:17:43.640 --> 00:17:45.640]  不是四十天
[00:17:45.640 --> 00:17:48.640]  在這樣的環境下
[00:17:48.640 --> 00:17:51.640]  被我們徒步十四天
[00:17:51.640 --> 00:17:54.640]  腳也腫了
[00:17:54.640 --> 00:17:56.640]  走四十天
[00:17:56.640 --> 00:17:58.640]  鞋也穿了
[00:17:58.640 --> 00:18:00.640]  四十年的時間
[00:18:00.640 --> 00:18:02.640]  衣服也沒有破損
[00:18:02.640 --> 00:18:03.640]  腳也沒有腫
[00:18:03.640 --> 00:18:05.640]  這不是奇蹟
[00:18:05.640 --> 00:18:10.640]  這群以色列人完全沒有感恩的心
[00:18:10.640 --> 00:18:14.640]  難怪神不喜悅這一代的以色列人
[00:18:14.640 --> 00:18:16.640]  在神的眼中
[00:18:16.640 --> 00:18:19.640]  這群硬著脖子的百姓
[00:18:19.640 --> 00:18:21.640]  是神的子民
[00:18:21.640 --> 00:18:23.640]  神不喜悅他們
[00:18:23.640 --> 00:18:25.640]  神要管教他們
[00:18:25.640 --> 00:18:27.640]  臨前十章更加提到
[00:18:27.640 --> 00:18:29.640]  他們吃靈糧
[00:18:29.640 --> 00:18:32.640]  也喝靈奶、靈水
[00:18:32.640 --> 00:18:35.640]  這些都是基督所賜的
[00:18:35.640 --> 00:18:37.640]  是神賜的
[00:18:37.640 --> 00:18:41.640]  但他們中間多半神也不喜悅
[00:18:41.640 --> 00:18:45.640]  所以神要他們死在曠野當中
[00:18:45.640 --> 00:18:49.640]  這是神對他們的懲罰
[00:18:49.640 --> 00:18:57.640]  這也是摩西為什麼鄭重警告這群以色列人
[00:18:57.640 --> 00:19:01.640]  因為這關乎他們的性命
[00:19:01.640 --> 00:19:04.640]  他們存活的問題
[00:19:04.640 --> 00:19:08.640]  所以頂姐妹無忘主恩就是要我們腦裡
[00:19:08.640 --> 00:19:11.640]  我們要記住神
[00:19:11.640 --> 00:19:14.640]  我們的心不要忘記神的恩
[00:19:14.640 --> 00:19:21.640]  我們的手要遵行神的話
[00:19:21.640 --> 00:19:24.640]  第二個主題就是謙卑過活
[00:19:24.640 --> 00:19:29.640]  在第二節、第三節和第十六節
[00:19:29.640 --> 00:19:32.640]  我們要留意這幾節
[00:19:32.640 --> 00:19:34.640]  我不再讀了
[00:19:34.640 --> 00:19:36.640]  大家可以看著經文
[00:19:36.640 --> 00:19:38.640]  我們一起看
[00:19:38.640 --> 00:19:41.640]  當中有一個字眼很重要
[00:19:41.640 --> 00:19:46.640]  就是使你謙卑
[00:19:46.640 --> 00:19:50.640]  神要他們經歷四十年在曠野的生活
[00:19:50.640 --> 00:19:53.640]  就是要他們謙卑
[00:19:53.640 --> 00:19:57.640]  為了謙卑所以神要他們飢餓
[00:19:57.640 --> 00:20:00.640]  為了讓他們謙卑考驗他們
[00:20:00.640 --> 00:20:03.640]  為了他們可以得益處
[00:20:03.640 --> 00:20:09.640]  這個字眼在新和合本和新漢語譯本
[00:20:09.640 --> 00:20:12.640]  都是譯作剛才我們讀過的
[00:20:12.640 --> 00:20:16.640]  要苦練你和要你受苦或磨練你
[00:20:16.640 --> 00:20:19.640]  這個字眼較為負面
[00:20:19.640 --> 00:20:26.640]  而新普及譯本或英文聖經都用正面的翻譯
[00:20:26.640 --> 00:20:29.640]  就是使你謙卑
[00:20:29.640 --> 00:20:32.640]  其實神最終是基於愛
[00:20:32.640 --> 00:20:36.640]  讓他們要面對苦難
[00:20:36.640 --> 00:20:39.640]  第十六節所說
[00:20:39.640 --> 00:20:43.640]  他這樣做是想他們得益處
[00:20:43.640 --> 00:20:47.640]  正所謂愛之深責之切
[00:20:47.640 --> 00:20:49.640]  因為神是我們的阿爸父
[00:20:49.640 --> 00:20:52.640]  是我們靈裡的父親
[00:20:52.640 --> 00:20:54.640]  是我們的主
[00:20:54.640 --> 00:21:00.640]  所以他的管教令我們受苦
[00:21:00.640 --> 00:21:03.640]  其實是想我們好
[00:21:03.640 --> 00:21:08.640]  但神最終的目的是要我們經歷
[00:21:08.640 --> 00:21:10.640]  在我們的經歷中
[00:21:10.640 --> 00:21:13.640]  或是要那些以色列人
[00:21:13.640 --> 00:21:19.640]  在他們的經歷中學懂謙卑自己
[00:21:19.640 --> 00:21:21.640]  對以色列人來說
[00:21:21.640 --> 00:21:24.640]  神給他們的好處
[00:21:24.640 --> 00:21:26.640]  就是帶領他們離開埃及
[00:21:26.640 --> 00:21:29.640]  讓他們有真正的自由
[00:21:29.640 --> 00:21:32.640]  讓他們成為神的子民
[00:21:32.640 --> 00:21:34.640]  在曠野的四十年
[00:21:34.640 --> 00:21:37.640]  神的看顧和供應
[00:21:37.640 --> 00:21:40.640]  他們雖然表現很差
[00:21:40.640 --> 00:21:45.640]  但神仍然不離不棄地照顧他們
[00:21:45.640 --> 00:21:48.640]  神又賜福給他們
[00:21:48.640 --> 00:21:53.640]  為他們預備了一個像伊甸園般美麗
[00:21:53.640 --> 00:21:58.640]  物產和資源都豐富的嘉南
[00:21:58.640 --> 00:22:00.640]  在七至九節
[00:22:00.640 --> 00:22:05.640]  形容這個嘉南的地方有多美麗
[00:22:05.640 --> 00:22:08.640]  有山有水
[00:22:08.640 --> 00:22:11.640]  這裡說到他們的糧食豐富
[00:22:11.640 --> 00:22:13.640]  一無所缺
[00:22:13.640 --> 00:22:18.640]  還有鐵和銅這些珍貴的資源
[00:22:18.640 --> 00:22:24.640]  銅和鐵除了可以製造日常用具之外
[00:22:24.640 --> 00:22:30.640]  其實都是當時古代製造武器的最主要元素
[00:22:30.640 --> 00:22:33.640]  銅器時代鐵器時代
[00:22:33.640 --> 00:22:36.640]  其實是一個軍事的用途
[00:22:36.640 --> 00:22:38.640]  如果你擁有鐵
[00:22:38.640 --> 00:22:41.640]  其實你的國家就會強大起來
[00:22:41.640 --> 00:22:44.640]  其實要你們在這個地方
[00:22:44.640 --> 00:22:49.640]  是一個多麼好的地方
[00:22:49.640 --> 00:22:50.640]  其實都是的
[00:22:50.640 --> 00:22:53.640]  神對以色列多好
[00:22:53.640 --> 00:22:56.640]  其實今天我們在疫情之下
[00:22:56.640 --> 00:22:59.640]  神供應你的一切
[00:22:59.640 --> 00:23:02.640]  衣食住行好不好
[00:23:02.640 --> 00:23:04.640]  好是吧
[00:23:04.640 --> 00:23:07.640]  在疫情之下很多人都沒有工作
[00:23:07.640 --> 00:23:09.640]  神給你一份工作
[00:23:09.640 --> 00:23:10.640]  好不好
[00:23:10.640 --> 00:23:11.640]  當然好
[00:23:11.640 --> 00:23:14.640]  在疫情之下很多人都露宿街頭
