
[00:00:00.000 --> 00:00:02.000]  各位大眼尊位午安
[00:05:40.920 --> 00:05:44.920]  你們看,一切都更新了
[00:05:44.920 --> 00:05:48.920]  但中文是會這樣說的
[00:05:48.920 --> 00:05:50.920]  但原本的文字
[00:05:50.920 --> 00:05:53.920]  原來是把更新放在前頭
[00:05:53.920 --> 00:05:58.920]  對神來說更新是很重要的
[00:05:58.920 --> 00:06:00.920]  所以那句如果用英文就是
[00:06:00.920 --> 00:06:02.920]  「Now I make all things」
[00:06:02.920 --> 00:06:04.920]  「更新了我將所有」
[00:06:04.920 --> 00:06:06.920]  中文不是這樣說的
[00:06:06.920 --> 00:06:08.920]  不過更新就是重要
[00:06:08.920 --> 00:06:10.920]  其實更新這個觀念
[00:06:10.920 --> 00:06:13.920]  都有在聖經其他的經文裏面
[00:06:13.920 --> 00:06:15.920]  剛才那一堂
[00:06:15.920 --> 00:06:20.920]  我請大家跟我一起去接著去背經文
[00:06:20.920 --> 00:06:23.920]  不如我們試試吧
[00:06:23.920 --> 00:06:27.920]  這句經文是哥林多後書五章十七節
[00:06:27.920 --> 00:06:37.920]  「吾蘭,若有人在基督裡,他就是新造的人,什麼已過,舊事已過,都變成新的了。」
[00:06:37.920 --> 00:06:40.920]  這句經文出現了兩個新
[00:06:40.920 --> 00:06:44.920]  我們回想我們是真心信耶穌的
[00:06:44.920 --> 00:06:46.920]  所以我們已經成為新人
[00:06:46.920 --> 00:06:49.920]  被神更新了我們的生命
[00:06:49.920 --> 00:06:51.920]  很快地可以回顧一下
[00:06:51.920 --> 00:06:54.920]  信耶穌之前你的脾氣
[00:06:54.920 --> 00:06:56.920]  有些習慣
[00:06:56.920 --> 00:07:00.920]  你看周圍的人
[00:07:00.920 --> 00:07:02.920]  你樂觀了
[00:07:02.920 --> 00:07:04.920]  更加有盼望
[00:07:04.920 --> 00:07:10.920]  其實這些更新都是上帝親自給過我們的
[00:07:10.920 --> 00:07:16.920]  我們看看第一第二節
[00:07:16.920 --> 00:07:20.920]  聖經裏面真的提到新天新地裏面
[00:07:20.920 --> 00:07:23.920]  其實有什麼訊息神要給我們的
[00:07:23.920 --> 00:07:25.920]  我們一起讀吧
[00:07:26.920 --> 00:07:29.920]  其實有什麼訊息神要給我們的
[00:07:29.920 --> 00:07:31.920]  我們一起讀吧
[00:07:31.920 --> 00:07:42.920]  「我又看見一個新天新地,因為先前的天和先前的地已經過去了,海也不再有了。
[00:07:42.920 --> 00:07:55.920]  我又看見聖神新耶路撒冷,由神那裡從天而降,預備好了,就如新娘打扮整齊,等候丈夫。」
[00:07:55.920 --> 00:08:01.920]  這段經文除了提到新天新地新耶路撒冷之外
[00:08:01.920 --> 00:08:03.920]  還提到先前
[00:08:03.920 --> 00:08:05.920]  其實什麼是先前呢
[00:08:05.920 --> 00:08:08.920]  其實是神創造天地
[00:08:08.920 --> 00:08:12.920]  所以先前的地就是指
[00:08:12.920 --> 00:08:16.920]  神第一次的創造
[00:08:16.920 --> 00:08:20.920]  英文就是First Heaven and First Earth
[00:08:20.920 --> 00:08:23.920]  在新天新地裏面
[00:08:23.920 --> 00:08:29.920]  這些先前的天地都要在耶穌基督面前逃避
[00:08:29.920 --> 00:08:31.920]  再沒有位置
[00:08:31.920 --> 00:08:33.920]  即是說什麼呢
[00:08:33.920 --> 00:08:37.920]  這個新天新地是永遠的
[00:08:37.920 --> 00:08:40.920]  我們現在在世是短暫的
[00:08:42.920 --> 00:08:46.920]  還有又提到過去了和不再有
[00:08:46.920 --> 00:08:49.920]  什麼在新天新地裏面
[00:08:49.920 --> 00:08:51.920]  再不重要呢
[00:08:51.920 --> 00:08:57.920]  就是「從前的事不再被紀念,也不被人放在心上。
[00:08:57.920 --> 00:09:02.920]  從前的患難已被遺忘,從我眼前消逝。」
[00:09:02.920 --> 00:09:06.920]  人生其實對我們都有很多的經歷
[00:09:06.920 --> 00:09:08.920]  有很多的記憶
[00:09:08.920 --> 00:09:10.920]  但是在新天新地裏面
[00:09:10.920 --> 00:09:12.920]  上帝告訴我們
[00:09:12.920 --> 00:09:18.920]  人生的經歷相比新天新地的榮耀和美麗
[00:09:18.920 --> 00:09:23.920]  人生所有的榮華富貴
[00:09:23.920 --> 00:09:26.920]  你的享受都不值得一提
[00:09:26.920 --> 00:09:28.920]  都不值得放在心上
[00:09:28.920 --> 00:09:30.920]  但同樣
[00:09:30.920 --> 00:09:34.920]  人生都會面對悲歡離合
[00:09:34.920 --> 00:09:36.920]  有患難困苦
[00:09:36.920 --> 00:09:38.920]  這些在新天新地裏面
[00:09:38.920 --> 00:09:42.920]  不會再在你的腦裏面有什麼記憶
[00:09:42.920 --> 00:09:44.920]  還記不記得
[00:09:44.920 --> 00:09:50.920]  第一次你可能跌倒流血
[00:09:50.920 --> 00:09:52.920]  或者你第一次
[00:09:52.920 --> 00:09:57.920]  你面對人生裏面很大的艱難
[00:09:57.920 --> 00:10:00.920]  心的那個握住
[00:10:00.920 --> 00:10:03.920]  有時候事情好像已經過了
[00:10:03.920 --> 00:10:06.920]  但仍然都在我們腦海裏面
[00:10:06.920 --> 00:10:09.920]  但上帝說從前的患難
[00:10:09.920 --> 00:10:13.920]  所有這些都不再需要被記得
[00:10:13.920 --> 00:10:15.920]  不再放在心上
[00:10:15.920 --> 00:10:21.920]  這個就是新天新地神給予我們一份盼望
[00:10:21.920 --> 00:10:23.920]  接著又說到海
[00:10:23.920 --> 00:10:25.920]  海為什麼又不再有呢?
[00:10:25.920 --> 00:10:31.920]  原來海是代表一些羅馬帝國的權勢
[00:10:31.920 --> 00:10:34.920]  在經濟環境裏面
[00:10:34.920 --> 00:10:38.920]  一個混亂和邪惡的表達
[00:10:38.920 --> 00:10:43.920]  海亦代表撒旦當中造成的威脅
[00:10:43.920 --> 00:10:45.920]  所以這些威脅
[00:10:45.920 --> 00:10:48.920]  因為撒旦已經被永進火壺裏
[00:10:48.920 --> 00:10:54.920]  他不會再對信耶穌的人有什麼攻擊或工作
[00:10:54.920 --> 00:10:56.920]  所有這些沒有了之後
[00:10:56.920 --> 00:11:05.920]  聖神新耶路撒冷就是我們會在其中的
[00:11:05.920 --> 00:11:09.920]  我們會在聖神新耶路撒冷
[00:11:09.920 --> 00:11:12.920]  聖經裏面用了一個比喻
[00:11:12.920 --> 00:11:15.920]  就是新娘和新郎
[00:11:15.920 --> 00:11:16.920]  一個這樣的比喻
[00:11:16.920 --> 00:11:18.920]  新郎就是指耶穌基督
[00:11:18.920 --> 00:11:22.920]  而我們是在聖神新耶路撒冷
[00:11:22.920 --> 00:11:27.920]  我們就會在其中無下無始地
[00:11:27.920 --> 00:11:31.920]  等待與耶穌基督永遠地在一起
[00:11:31.920 --> 00:11:34.920]  這是第一樣
[00:11:34.920 --> 00:11:36.920]  神告訴我們
[00:11:36.920 --> 00:11:41.920]  祂有能力再一次創造新天新地
[00:11:41.920 --> 00:11:44.920]  祂有新創造
[00:11:44.920 --> 00:11:46.920]  現在我們所面對的一切
[00:11:46.920 --> 00:11:50.920]  都不再成為我們需要留戀的
[00:11:50.920 --> 00:11:53.920]  這是第一個關注之後
[00:11:53.920 --> 00:11:55.920]  聖經是這樣說的
[00:11:55.920 --> 00:11:56.920]  你要寫下來
[00:11:56.920 --> 00:11:58.920]  因為這些話是可信靠的
[00:11:58.920 --> 00:12:00.920]  是真實的
[00:12:00.920 --> 00:12:02.920]  我問問大家
[00:12:02.920 --> 00:12:07.920]  如果你覺得自己是牙齒當金洗
[00:12:07.920 --> 00:12:09.920]  說得出做得到的人
[00:12:09.920 --> 00:12:11.920]  請你舉手
[00:12:11.920 --> 00:12:16.920]  在你身邊的朋友就有福了
[00:12:16.920 --> 00:12:18.920]  因為你真的這樣說
[00:12:18.920 --> 00:12:20.920]  又真的做到
[00:12:20.920 --> 00:12:23.920]  所以剛才舉手的弟兄姊妹
[00:12:23.920 --> 00:12:24.920]  如果有一天
[00:12:24.920 --> 00:12:27.920]  你有很重要的事情要跟大家說
[00:12:27.920 --> 00:12:28.920]  請你寫下來
[00:12:28.920 --> 00:12:29.920]  是很真實
[00:12:29.920 --> 00:12:31.920]  可以信得過的
[00:12:31.920 --> 00:12:33.920]  那你身邊的朋友
[00:12:33.920 --> 00:12:35.920]  因為你是一個可信的人
[00:12:35.920 --> 00:12:37.920]  他就會寫下來
[00:12:37.920 --> 00:12:40.920]  假設我們會說
[00:12:40.920 --> 00:12:43.920]  但有時候又未必做得到
[00:12:43.920 --> 00:12:48.920]  如果我們不是說和做得到的
[00:12:48.920 --> 00:12:50.920]  有一天你跟別人說
[00:12:50.920 --> 00:12:51.920]  很重要的事情
[00:12:51.920 --> 00:12:52.920]  你寫下來
[00:12:52.920 --> 00:12:53.920]  真的很重要
[00:12:53.920 --> 00:12:55.920]  身邊的人會不會聽呢?
[00:12:55.920 --> 00:12:57.920]  其實就不會聽
[00:12:57.920 --> 00:13:00.920]  所以順帝留下這句話
[00:13:00.920 --> 00:13:02.920]  其實是什麼呢?
[00:13:02.920 --> 00:13:04.920]  他一方面告訴我們
[00:13:04.920 --> 00:13:05.920]  你要信得過
[00:13:05.920 --> 00:13:07.920]  我給你一個訊息
[00:13:07.920 --> 00:13:09.920]  但同樣也提醒我們
[00:13:09.920 --> 00:13:11.920]  其實我們人生裡
[00:13:11.920 --> 00:13:13.920]  有沒有一些經歷過
[00:13:13.920 --> 00:13:17.920]  神是可信靠和真實呢?
[00:13:17.920 --> 00:13:20.920]  不如我舉一個我自己的例子
[00:13:20.920 --> 00:13:22.920]  大家就會容易明白
[00:13:22.920 --> 00:13:25.920]  又可以想想自己有沒有這樣的經歷
[00:13:25.920 --> 00:13:26.920]  今天我講到
[00:13:26.920 --> 00:13:28.920]  所以我邀請了我媽媽
[00:13:28.920 --> 00:13:30.920]  來聽我講道
[00:13:30.920 --> 00:13:33.920]  她就在一個主位
[00:13:33.920 --> 00:13:35.920]  坐在輪椅上
[00:13:35.920 --> 00:13:39.920]  2010年的時候
[00:13:39.920 --> 00:13:40.920]  我剛入神學院
[00:13:40.920 --> 00:13:42.920]  我就做過一個見證
[00:13:42.920 --> 00:13:45.920]  當年的媽媽
[00:13:45.920 --> 00:13:48.920]  其實她的心臟不是很好
[00:13:48.920 --> 00:13:51.920]  我做那個見證和祈禱
[00:13:51.920 --> 00:13:53.920]  和一個祈求
[00:13:53.920 --> 00:13:56.920]  就是願上帝讓我媽媽
[00:13:56.920 --> 00:13:58.920]  可以見到我神學畢業
[00:13:58.920 --> 00:14:01.920]  並且見到我做傳道人
[00:14:01.920 --> 00:14:06.920]  神為了我這個心願
[00:14:06.920 --> 00:14:08.920]  祂成就
[00:14:08.920 --> 00:14:10.920]  到我2012年
[00:14:10.920 --> 00:14:12.920]  在廣福堂做傳道人的時候
[00:14:12.920 --> 00:14:14.920]  媽媽都來聽我講道
[00:14:14.920 --> 00:14:16.920]  接著2022年
[00:14:16.920 --> 00:14:18.920]  我安立做牧師
[00:14:18.920 --> 00:14:20.920]  和今天我講道
[00:14:20.920 --> 00:14:22.920]  媽媽都在當中
[00:14:22.920 --> 00:14:24.920]  我們回想一下
[00:14:24.920 --> 00:14:26.920]  2010年的我
[00:14:26.920 --> 00:14:28.920]  可能我所想的
[00:14:28.920 --> 00:14:30.920]  上帝的信實
[00:14:30.920 --> 00:14:33.920]  上帝會不會聽我的祈禱
[00:14:33.920 --> 00:14:35.920]  可能是很微細的
[00:14:35.920 --> 00:14:37.920]  不過當一件事
[00:14:37.920 --> 00:14:39.920]  由一件事
[00:14:39.920 --> 00:14:42.920]  我經歷過上帝的信實的時候
[00:14:42.920 --> 00:14:44.920]  就成為了我今天
[00:14:44.920 --> 00:14:46.920]  繼續信上帝
[00:14:46.920 --> 00:14:48.920]  就是一個很大的能力
[00:14:48.920 --> 00:14:50.920]  所以我也要問一下
[00:14:50.920 --> 00:14:52.920]  在座當中的弟兄姊妹
[00:14:52.920 --> 00:14:55.920]  回想一下
[00:14:55.920 --> 00:14:58.920]  你有什麼經歷過上帝的地方
[00:14:58.920 --> 00:15:01.920]  可能是微小一個
[00:15:01.920 --> 00:15:03.920]  也比較多的
[00:15:03.920 --> 00:15:07.920]  弟兄姊妹會這樣講見證
[00:15:07.920 --> 00:15:09.920]  我初信主的時候
[00:15:09.920 --> 00:15:11.920]  我很想回教會
[00:15:11.920 --> 00:15:13.920]  但是沒有車
[00:15:13.920 --> 00:15:15.920]  於是我就祈禱
[00:15:15.920 --> 00:15:17.920]  上帝就為我預備了一輛車
[00:15:17.920 --> 00:15:18.920]  無論是巴士也好
[00:15:18.920 --> 00:15:20.920]  小巴或者甚至是的士
[00:15:20.920 --> 00:15:25.920]  我們也不要取笑這個見證
[00:15:25.920 --> 00:15:28.920]  其實從最初我們的經歷
[00:15:28.920 --> 00:15:30.920]  上帝就一路
[00:15:30.920 --> 00:15:33.920]  用我們日常生活
[00:15:33.920 --> 00:15:35.920]  去將我們的信心
[00:15:35.920 --> 00:15:36.920]  去建構
[00:15:36.920 --> 00:15:37.920]  讓我們體會
[00:15:37.920 --> 00:15:39.920]  祂是可信靠的
[00:15:39.920 --> 00:15:43.920]  我們一路建立這個信心
[00:15:43.920 --> 00:15:46.920]  我相信
[00:15:46.920 --> 00:15:50.920]  當我們真心去跟隨耶穌的時候
[00:15:50.920 --> 00:15:52.920]  上帝不斷地
[00:15:52.920 --> 00:15:55.920]  跟我們打穩這個根基
[00:15:55.920 --> 00:15:57.920]  這樣就
[00:15:57.920 --> 00:15:59.920]  神的能力
[00:15:59.920 --> 00:16:03.920]  是很真實的
[00:16:03.920 --> 00:16:07.920]  有一個圖
[00:16:07.920 --> 00:16:10.920]  有沒有人是讀數學的
[00:16:10.920 --> 00:16:12.920]  這個符號是
[00:16:12.920 --> 00:16:13.920]  無限
[00:16:13.920 --> 00:16:14.920]  是的
[00:16:14.920 --> 00:16:17.920]  哪一位是無限呢
[00:16:17.920 --> 00:16:18.920]  上帝就是無限
[00:16:18.920 --> 00:16:20.920]  所以我也用了這個圖
[00:16:20.920 --> 00:16:25.920]  一個很有宇宙的背景
[00:16:25.920 --> 00:16:27.920]  上帝是無限
[00:16:27.920 --> 00:16:30.920]  上帝的能力無限
[00:16:30.920 --> 00:16:34.920]  上帝願意幫助我們
[00:16:34.920 --> 00:16:38.920]  是無限
[00:16:38.920 --> 00:16:41.920]  所以我們可以繼續
[00:16:41.920 --> 00:16:44.920]  按著聖經裏面
[00:16:44.920 --> 00:16:46.920]  神讓我們知道啟示錄
[00:16:46.920 --> 00:16:48.920]  新天新地是怎樣
[00:16:48.920 --> 00:16:50.920]  我們可以繼續去信
[00:16:50.920 --> 00:16:55.920]  第一樣神對我們的關注
[00:16:55.920 --> 00:16:58.920]  就是讓我們的腦海
[00:16:58.920 --> 00:17:00.920]  讓我們的思想
[00:17:00.920 --> 00:17:03.920]  讓我們的理性
[00:17:03.920 --> 00:17:08.920]  我們常常有一個觀念
[00:17:08.920 --> 00:17:11.920]  就是神的能力可以成事
[00:17:11.920 --> 00:17:15.920]  其實神已經將新天新地預給我們
[00:17:15.920 --> 00:17:18.920]  不過如果有些時候
[00:17:18.920 --> 00:17:20.920]  我們面對一些情況
[00:17:20.920 --> 00:17:23.920]  我們覺得自己來
[00:17:23.920 --> 00:17:25.920]  會找一些方法
[00:17:25.920 --> 00:17:27.920]  其實坊間真的有很多方法
[00:17:27.920 --> 00:17:30.920]  如果我們會找各種方法
[00:17:30.920 --> 00:17:32.920]  但是忘記了
[00:17:32.920 --> 00:17:34.920]  其實唯有神的能力成事
[00:17:34.920 --> 00:17:37.920]  其實我們就會將
[00:17:37.920 --> 00:17:41.920]  可能神給我們在生命冊上的名字
[00:17:41.920 --> 00:17:43.920]  我們自己找個擦膠
[00:17:43.920 --> 00:17:45.920]  擦掉它
[00:17:45.920 --> 00:17:47.920]  千萬不要這樣
[00:17:47.920 --> 00:17:49.920]  神的能力成事
[00:17:49.920 --> 00:17:51.920]  神給我們每次經歷的信心
[00:17:51.920 --> 00:17:53.920]  是一路去穩固
[00:17:53.920 --> 00:17:56.920]  這個我們會承認
[00:17:56.920 --> 00:17:58.920]  我們又要看另外一方面
[00:17:58.920 --> 00:18:00.920]  上帝對我們的關注
[00:18:00.920 --> 00:18:03.920]  我們讀讀第三第四節
[00:18:03.920 --> 00:18:07.920]  我聽見有大聲音從寶座出來說
[00:18:07.920 --> 00:18:10.920]  看啊!神的障目在人間
[00:18:10.920 --> 00:18:13.920]  祂要和他們同住
[00:18:13.920 --> 00:18:15.920]  他們要作祂的子民
[00:18:15.920 --> 00:18:18.920]  神要親自與他們同在
[00:18:18.920 --> 00:18:22.920]  神要擦去他們一切的眼淚
[00:18:22.920 --> 00:18:24.920]  不再有死亡
[00:18:24.920 --> 00:18:28.920]  也不再有悲哀、哭號、痛苦
[00:18:28.920 --> 00:18:31.920]  因為先前的事都過去了
[00:18:31.920 --> 00:18:34.920]  當作者去看見
[00:18:34.920 --> 00:18:37.920]  新天新地和新耶路撒冷之後
[00:18:37.920 --> 00:18:41.920]  耶穌基督親自說了這番話
[00:18:41.920 --> 00:18:44.920]  神的障目在人間
[00:18:44.920 --> 00:18:48.920]  舊約的障目和會目是神向以色列人
[00:18:48.920 --> 00:18:51.920]  彰顯祂自己的地方
[00:18:51.920 --> 00:18:54.920]  去表達神與人同在
[00:18:54.920 --> 00:18:56.920]  住在我們中間
[00:18:56.920 --> 00:18:59.920]  神的同在
[00:18:59.920 --> 00:19:03.920]  讓我們有一份放心
[00:19:03.920 --> 00:19:05.920]  我們做祂的子民
[00:19:05.920 --> 00:19:09.920]  祂親自與我們一起
[00:19:09.920 --> 00:19:11.920]  與我們一起去承擔
[00:19:11.920 --> 00:19:15.920]  生命當中各樣的威脅和苦楚
[00:19:15.920 --> 00:19:17.920]  神也明白
[00:19:17.920 --> 00:19:19.920]  我們在生命中
[00:19:19.920 --> 00:19:23.920]  其實也有很多情感上的需要
[00:19:23.920 --> 00:19:25.920]  這裡很特別
[00:19:25.920 --> 00:19:29.920]  神要擦去他們一切的眼淚
[00:19:29.920 --> 00:19:30.920]  誰是他們?
[00:19:30.920 --> 00:19:34.920]  就是在新天新地、新耶路撒冷城
[00:19:34.920 --> 00:19:36.920]  信耶穌的你和我
[00:19:36.920 --> 00:19:39.920]  大家上次是何時哭泣呢?
[00:19:39.920 --> 00:19:43.920]  是否自己眼淚自己擦呢?
[00:19:43.920 --> 00:19:46.920]  自己眼淚上帝擦
[00:19:46.920 --> 00:19:48.920]  其實是甚麼意思呢?
[00:19:48.920 --> 00:19:50.920]  其實也是一個
[00:19:50.920 --> 00:19:52.920]  讓我們感受到
[00:19:52.920 --> 00:19:54.920]  神關注我們的需要
[00:19:54.920 --> 00:19:59.920]  關注我們現在心裏有甚麼感受
[00:19:59.920 --> 00:20:04.920]  死亡、悲哀、哭號、痛苦
[00:20:04.920 --> 00:20:07.920]  這個也是人世間不能避免的
[00:20:07.920 --> 00:20:09.920]  我們明白
[00:20:09.920 --> 00:20:11.920]  我們去祈求上帝
[00:20:11.920 --> 00:20:14.920]  用祂的能力為我們去處理
[00:20:14.920 --> 00:20:16.920]  生活當中各樣的
[00:20:16.920 --> 00:20:20.920]  但是在處理的過程裏
[00:20:20.920 --> 00:20:23.920]  我們仍然會有情感的流露
[00:20:23.920 --> 00:20:27.920]  有很多我們要面對的感受
[00:20:27.920 --> 00:20:29.920]  神告訴我們
[00:20:29.920 --> 00:20:31.920]  在將來新天新地
[00:20:31.920 --> 00:20:35.920]  我們再不會有這樣的經歷
[00:20:35.920 --> 00:20:38.920]  所以我們現世間
[00:20:38.920 --> 00:20:42.920]  所有的痛苦
[00:20:42.920 --> 00:20:44.920]  所有這些看不到未來
[00:20:44.920 --> 00:20:47.920]  帶給我們的困惑、憂慮
[00:20:47.920 --> 00:20:53.920]  還有那份很不踏實的生活狀況
[00:20:53.920 --> 00:20:55.920]  上帝告訴我們
[00:20:55.920 --> 00:20:57.920]  在新天新地裏
[00:20:57.920 --> 00:21:01.920]  都完全沒有這樣的了
[00:21:01.920 --> 00:21:06.920]  大家對於親自有甚麼經歷
[00:21:06.920 --> 00:21:08.920]  我們當中
[00:21:08.920 --> 00:21:11.920]  在做夢當中親眼見過神
[00:21:11.920 --> 00:21:13.920]  我相信真的很少
[00:21:13.920 --> 00:21:16.920]  不過上帝要讓我們去明白
[00:21:16.920 --> 00:21:18.920]  祂怎樣親自與我們同在
[00:21:18.920 --> 00:21:20.920]  其實祂有很多種方法
[00:21:20.920 --> 00:21:22.920]  我自己的經歷
[00:21:22.920 --> 00:21:24.920]  在三月份的時候
[00:21:24.920 --> 00:21:26.920]  進了醫院做了一個手術
[00:21:26.920 --> 00:21:28.920]  其實兩天就可以出院了
[00:21:28.920 --> 00:21:30.920]  我在私家醫院做手術
[00:21:30.920 --> 00:21:32.920]  雖然是第一次做手術
