
[00:00:00.000 --> 00:00:02.000]  聽姐妹早晨
[00:03:14.000 --> 00:03:18.000]  他不也與我們說話嗎
[00:03:18.000 --> 00:03:20.000]  米利安和亞倫就說
[00:03:20.000 --> 00:03:22.000]  神正是跟摩西說話嗎
[00:03:22.000 --> 00:03:24.000]  都不跟我說話嗎
[00:03:24.000 --> 00:03:26.000]  其實他們知道,神都跟他們說話
[00:03:26.000 --> 00:03:28.000]  因為米利安是一個女先知
[00:03:28.000 --> 00:03:29.000]  亞倫是大祭司
[00:03:29.000 --> 00:03:32.000]  其實神都透過夷蒙,透過很多方式來跟他們說話
[00:03:32.000 --> 00:03:36.000]  所以他們的意思就說
[00:03:36.000 --> 00:03:38.000]  既然我們都聽到神的說話
[00:03:38.000 --> 00:03:40.000]  為什麼摩西是領袖
[00:03:40.000 --> 00:03:43.000]  為什麼他和我們這麼不同,為什麼他這麼特別
[00:03:43.000 --> 00:03:45.000]  所以米利安和亞倫所說的
[00:03:45.000 --> 00:03:48.000]  正正是為什麼是他,為什麼不是我們
[00:03:48.000 --> 00:03:51.000]  當然,三兄弟姐妹就算了
[00:03:51.000 --> 00:03:54.000]  三個人自己在家吵就算了,不要理他們
[00:03:54.000 --> 00:03:58.000]  但是我們明白,這不是一個簡單的家庭不和事件
[00:03:58.000 --> 00:04:02.000]  因為是兩位當時以色列當中很重要的宗教領袖
[00:04:02.000 --> 00:04:04.000]  就是大祭司和先知
[00:04:04.000 --> 00:04:07.000]  對於神給摩西特別有的權柄
[00:04:07.000 --> 00:04:09.000]  他們心裏面感到不滿
[00:04:09.000 --> 00:04:13.000]  他們覺得為什麼神正是和摩西這麼親近
[00:04:13.000 --> 00:04:17.000]  親近過我們,為什麼我們都不可以和神這麼親近
[00:04:17.000 --> 00:04:21.000]  這件事件,這個妒忌的起因
[00:04:21.000 --> 00:04:23.000]  可能,我們不百分百肯定
[00:04:23.000 --> 00:04:26.000]  可能是追溯到上一章的經文所說的事件
[00:04:26.000 --> 00:04:28.000]  就是摩西根據耶華的吩咐
[00:04:28.000 --> 00:04:32.000]  將權力分配給七十個長老
[00:04:32.000 --> 00:04:33.000]  我想大家記得了
[00:04:33.000 --> 00:04:35.000]  他將權力分配給七十個長老
[00:04:35.000 --> 00:04:37.000]  可能在這個安排下
[00:04:37.000 --> 00:04:41.000]  令到亞倫和米利欽的權力似乎降低了
[00:04:41.000 --> 00:04:44.000]  因為以往可能摩西處理不到的就是米利欽和亞倫
[00:04:44.000 --> 00:04:45.000]  但現在有七十個長老
[00:04:45.000 --> 00:04:49.000]  他們不需要再參與當中很多治理的工作
[00:04:49.000 --> 00:04:51.000]  所以對於亞倫和米利欽來說
[00:04:51.000 --> 00:04:55.000]  他們覺得當摩西將七十個長老的權力分配給他們之後
[00:04:55.000 --> 00:04:57.000]  好像在某個程度裏面
[00:04:57.000 --> 00:05:02.000]  令到米利欽和亞倫的權力減退了
[00:05:02.000 --> 00:05:06.000]  就因為權力欲的追求引發了這兩位
[00:05:06.000 --> 00:05:09.000]  同時都是宗教裏面很重要的領袖
[00:05:09.000 --> 00:05:10.000]  妒忌的心
[00:05:10.000 --> 00:05:16.000]  於是米利欽和亞倫就起了奪取領袖位置
[00:05:16.000 --> 00:05:19.000]  或者起碼他們覺得
[00:05:19.000 --> 00:05:23.000]  我們應該和摩西有同一的位置
[00:05:23.000 --> 00:05:25.000]  同一個權柄
[00:05:25.000 --> 00:05:29.000]  同一個話事權
[00:05:29.000 --> 00:05:31.000]  米利欽和亞倫因為妒忌摩西
[00:05:31.000 --> 00:05:34.000]  被主使用而重傷他
[00:05:34.000 --> 00:05:39.000]  就讓我們想到聖經真言十四章三十節
[00:05:39.000 --> 00:05:41.000]  裏面這句說話是這樣說的
[00:05:41.000 --> 00:05:44.000]  心中安靜的是肉體的生命
[00:05:44.000 --> 00:05:48.000]  嫉妒是骨中的流難
[00:05:48.000 --> 00:05:49.000]  那個意思是什麼呢
[00:05:49.000 --> 00:05:51.000]  那個意思就是說
[00:05:51.000 --> 00:05:53.000]  這個經文告訴我提出一個警告
[00:05:53.000 --> 00:05:59.000]  他說嫉妒這種情緒帶來非常嚴峻的負面影響
[00:05:59.000 --> 00:06:03.000]  這種藏在我們心裏面深處的罪惡
[00:06:03.000 --> 00:06:08.000]  不知覺間慢慢會從隱藏內心深處的動機
[00:06:08.000 --> 00:06:12.000]  發展成為外在擴散的行動
[00:06:12.000 --> 00:06:16.000]  就是說原來這種動機不會長久留在我們心裏面
[00:06:16.000 --> 00:06:18.000]  但會在我們心裏面慢慢累積
[00:06:18.000 --> 00:06:21.000]  然後我們就會出了行動
[00:06:21.000 --> 00:06:26.000]  去傷害我們所疾到的人
[00:06:26.000 --> 00:06:30.000]  內心的流難慢慢從內體的表現
[00:06:30.000 --> 00:06:33.000]  從人的行動當中呈現出來
[00:06:33.000 --> 00:06:36.000]  又正如真言二十七章第四節所說
[00:06:36.000 --> 00:06:38.000]  憤怒為殘忍
[00:06:38.000 --> 00:06:40.000]  怒氣為狂瀾
[00:06:40.000 --> 00:06:42.000]  兩者都很可怕
[00:06:42.000 --> 00:06:46.000]  但他說為了嫉妒誰能敵得住呢
[00:06:46.000 --> 00:06:48.000]  這個經文的意思就是說
[00:06:48.000 --> 00:06:53.000]  憤怒和怒氣好像被巨大的風所吹動的海浪一樣
[00:06:53.000 --> 00:06:54.000]  極具破壞性
[00:06:54.000 --> 00:06:57.000]  我想過去我們見到打風的浪
[00:06:57.000 --> 00:06:59.000]  你的餐廳很好
[00:06:59.000 --> 00:07:00.000]  玻璃都吹爛了
[00:07:00.000 --> 00:07:01.000]  所有東西都吹爛了
[00:07:01.000 --> 00:07:06.000]  他說憤怒和怒氣就好像被巨大的風浪所吹動的海浪一樣
[00:07:06.000 --> 00:07:07.000]  很具破壞性
[00:07:07.000 --> 00:07:11.000]  不過嫉妒比憤怒和怒氣更可怕
[00:07:11.000 --> 00:07:14.000]  因為兩者可以抵擋
[00:07:14.000 --> 00:07:20.000]  但是嫉妒是無可抵擋的破壞力量
[00:07:20.000 --> 00:07:24.000]  米利暗當年作為姐姐
[00:07:24.000 --> 00:07:27.000]  當弟弟去到三個月收不起來
[00:07:27.000 --> 00:07:29.000]  媽媽把他放在箱子裡
[00:07:29.000 --> 00:07:30.000]  放在爐的當中
[00:07:30.000 --> 00:07:32.000]  想看看到底兒子怎麼樣
[00:07:32.000 --> 00:07:33.000]  於是這個做姐姐的
[00:07:33.000 --> 00:07:36.000]  很關心這個小寶寶
[00:07:36.000 --> 00:07:38.000]  於是他就跑去看
[00:07:38.000 --> 00:07:39.000]  躲起來看看
[00:07:39.000 --> 00:07:42.000]  究竟我這個弟弟怎麼樣呢
[00:07:42.000 --> 00:07:44.000]  當年米利暗很疼這個弟弟
[00:07:44.000 --> 00:07:45.000]  很關心他
[00:07:45.000 --> 00:07:47.000]  想方設法來保護他
[00:07:47.000 --> 00:07:55.000]  但是現在他沒辦法容忍這個弟弟成為神重用的領袖
[00:07:55.000 --> 00:07:57.000]  所以聖經說我們要保守我們的心
[00:07:57.000 --> 00:08:00.000]  勝過保守一切
[00:08:00.000 --> 00:08:01.000]  很疼他的弟弟
[00:08:01.000 --> 00:08:02.000]  很關心他
[00:08:02.000 --> 00:08:03.000]  來到這一刻
[00:08:03.000 --> 00:08:07.000]  他是不能夠接受弟弟成為神重用的領袖
[00:08:07.000 --> 00:08:11.000]  於是他就梳擺亞倫一起的中傷摩西
[00:08:11.000 --> 00:08:12.000]  一起的毀謗
[00:08:12.000 --> 00:08:14.000]  他破壞了團隊的和諧
[00:08:14.000 --> 00:08:17.000]  這個就是為什麼我在主題裡面
[00:08:17.000 --> 00:08:19.000]  不說嫉妒和毀謗可怕
[00:08:19.000 --> 00:08:22.000]  可怕的事情我們會避的
[00:08:22.000 --> 00:08:24.000]  我們不會走下去
[00:08:24.000 --> 00:08:26.000]  你看到一條飯鏟頭
[00:08:26.000 --> 00:08:27.000]  你不會過去
[00:08:27.000 --> 00:08:28.000]  嘩!挺好玩的
[00:08:28.000 --> 00:08:29.000]  不會的
[00:08:29.000 --> 00:08:30.000]  因為很可怕
[00:08:30.000 --> 00:08:32.000]  但是你看到那條蛇沒有毒
[00:08:32.000 --> 00:08:33.000]  你又喜歡養蛇
[00:08:33.000 --> 00:08:34.000]  香港有些人養蛇
[00:08:34.000 --> 00:08:35.000]  那你會跟他玩的
[00:08:35.000 --> 00:08:37.000]  因為你知道他不可怕
[00:08:37.000 --> 00:08:41.000]  可惡的地方就是米利暗不知道
[00:08:41.000 --> 00:08:44.000]  他不知道他心裡面的疾度已經出來了
[00:08:44.000 --> 00:08:47.000]  他只是覺得為什麼他不是我
[00:08:47.000 --> 00:08:50.000]  為什麼摩西只有我不行
[00:08:50.000 --> 00:08:52.000]  這個就是我覺得
[00:08:52.000 --> 00:08:54.000]  可惡的地方就是我們不在意
[00:08:54.000 --> 00:08:55.000]  我們不為意
[00:08:55.000 --> 00:09:00.000]  但是這個疾度的心就進了我們裡面
[00:09:00.000 --> 00:09:03.000]  所以他沒辦法容忍這個弟弟成為神重用的領袖
[00:09:03.000 --> 00:09:05.000]  於是梳擺亞倫
[00:09:05.000 --> 00:09:08.000]  結果摩西、亞倫、米利暗
[00:09:08.000 --> 00:09:10.000]  三個非常和諧的團隊
[00:09:10.000 --> 00:09:12.000]  為神做非常美好事情的時候
[00:09:12.000 --> 00:09:15.000]  這個和諧的團隊被破壞
[00:09:15.000 --> 00:09:17.000]  而從歷史發展來說
[00:09:17.000 --> 00:09:20.000]  我們見到之後發生一件很嚴重的事情
[00:09:20.000 --> 00:09:22.000]  不知道是不是真的因為這件事而發生
[00:09:22.000 --> 00:09:28.000]  就是跟著米利暗和亞倫對摩西的疾度毀謗之後
[00:09:28.000 --> 00:09:32.000]  就出現了可拉一黨的人的叛變
[00:09:32.000 --> 00:09:35.000]  可拉因為疾度摩西亞倫的屬靈權
[00:09:35.000 --> 00:09:38.000]  並營私結黨煽動群眾反叛
[00:09:38.000 --> 00:09:40.000]  這個是後面文述的第十六章
[00:09:40.000 --> 00:09:43.000]  到時我相信同工會詳細和大家看
[00:09:43.000 --> 00:09:46.000]  所以我們見到疾度是有傳染性的
[00:09:46.000 --> 00:09:48.000]  剛才在摩西祈禱的時候
[00:09:48.000 --> 00:09:53.000]  祈禱那個伊波拉病毒的傳染性很強
[00:09:53.000 --> 00:09:54.000]  疾度一樣
[00:09:54.000 --> 00:09:57.000]  當這種情況一旦在屬靈群體當中出現
[00:09:57.000 --> 00:10:00.000]  就會好像猩猩之火一樣傳播得極廣
[00:10:00.000 --> 00:10:02.000]  就好像傳染病一樣
[00:10:02.000 --> 00:10:05.000]  會帶來非常大的破壞和傷害
[00:10:05.000 --> 00:10:07.000]  但是問題就是我們不為意
[00:10:07.000 --> 00:10:10.000]  聖經告訴我們
[00:10:10.000 --> 00:10:11.000]  米利恩和亞倫
[00:10:11.000 --> 00:10:14.000]  先從摩西的個人生活開始批評他
[00:10:14.000 --> 00:10:16.000]  這個說話好像很簡單
[00:10:16.000 --> 00:10:17.000]  十二章的節句
[00:10:17.000 --> 00:10:20.000]  因他娶了古實女子就批評他
[00:10:20.000 --> 00:10:23.000]  古實如果用現在的字眼來說
[00:10:23.000 --> 00:10:24.000]  非洲
[00:10:24.000 --> 00:10:28.000]  不過這裡應該不代表摩西娶了一個非洲的太太
[00:10:28.000 --> 00:10:29.000]  因為我們知道摩西年輕的時候
[00:10:29.000 --> 00:10:31.000]  為了逃避法老的追殺
[00:10:31.000 --> 00:10:33.000]  曾經走到米甸的地方
[00:10:33.000 --> 00:10:34.000]  聖經告訴我們
[00:10:34.000 --> 00:10:36.000]  他就娶了米甸祭司的女兒
[00:10:36.000 --> 00:10:38.000]  叫西波拉為妻
[00:10:38.000 --> 00:10:40.000]  聖經第二章我們看到的
[00:10:40.000 --> 00:10:43.000]  但是當摩西回到埃及的時候
[00:10:43.000 --> 00:10:45.000]  在神的命令下
[00:10:45.000 --> 00:10:48.000]  回去要帶領伊斯蘭人離開埃及的時刻
[00:10:48.000 --> 00:10:50.000]  西波拉沒有和他一起回去
[00:10:50.000 --> 00:10:52.000]  但是我們看到
[00:10:52.000 --> 00:10:53.000]  最初本來一起去的
[00:10:53.000 --> 00:10:56.000]  但是在中途西波拉就想起
[00:10:56.000 --> 00:10:58.000]  長子未行國禮
[00:10:58.000 --> 00:11:00.000]  於是就幫長子在路上行了國禮
[00:11:00.000 --> 00:11:02.000]  很多人就相信
[00:11:02.000 --> 00:11:04.000]  因為長子甲訓行了國禮
[00:11:04.000 --> 00:11:05.000]  不能夠繼續行程
[00:11:05.000 --> 00:11:07.000]  於是西波拉就留下來
[00:11:07.000 --> 00:11:11.000]  繼續去幫長子養傷
[00:11:11.000 --> 00:11:14.000]  和預養他的小兒子以利爾
[00:11:14.000 --> 00:11:16.000]  直到以色列在西乃山安營
[00:11:16.000 --> 00:11:20.000]  摩西的岳父知道摩西已經離開埃及
[00:11:20.000 --> 00:11:23.000]  於是就帶著西波拉和兩個兒子
[00:11:23.000 --> 00:11:25.000]  去到西乃山和摩西團聚
[00:11:25.000 --> 00:11:26.000]  在這個時候
[00:11:26.000 --> 00:11:29.000]  有可能米利和亞倫才知道
[00:11:29.000 --> 00:11:32.000]  摩西原來娶了一個米甸女子為妻
[00:11:32.000 --> 00:11:36.000]  於是他們就趁這個機會來毀謗摩西
[00:11:36.000 --> 00:11:39.000]  當然聖地牢說摩西娶了古實女子為妻
[00:11:39.000 --> 00:11:41.000]  簡家告訴我們有兩個可能
[00:11:41.000 --> 00:11:43.000]  一是西波拉已經死了
[00:11:43.000 --> 00:11:44.000]  在這個時候
[00:11:44.000 --> 00:11:47.000]  所以摩西再娶了一個古實女子為妻
[00:11:47.000 --> 00:11:50.000]  古實也有機會指挨塞俄比亞
[00:11:50.000 --> 00:11:52.000]  即是他另娶了一個女士
[00:11:52.000 --> 00:11:59.000]  第二就是西波拉仍然是摩西的妻子
[00:11:59.000 --> 00:12:01.000]  古實女子是一個貶義的稱呼
[00:12:01.000 --> 00:12:04.000]  說他的太太皮膚很幽黑
[00:12:04.000 --> 00:12:07.000]  黑到好像一個非洲人一樣
[00:12:07.000 --> 00:12:12.000]  兩者都是批評摩西娶外邦女子為妻
[00:12:12.000 --> 00:12:14.000]  即是他覺得為何你不是娶猶太人
[00:12:14.000 --> 00:12:15.000]  為甚麼
[00:12:15.000 --> 00:12:16.000]  但我們要留意
[00:12:16.000 --> 00:12:20.000]  當米利亞這樣去毀謗摩西的時候
[00:12:20.000 --> 00:12:22.000]  我們看這個聖經要留意
[00:12:22.000 --> 00:12:25.000]  這個時候神的律法未頒佈
[00:12:25.000 --> 00:12:28.000]  而根據創世紀二十五章一到二節
[00:12:28.000 --> 00:12:31.000]  我們知道最重要的是米顛族
[00:12:31.000 --> 00:12:33.000]  其實是阿布拉罕的後裔
[00:12:33.000 --> 00:12:36.000]  他不是外邦人
[00:12:36.000 --> 00:12:38.000]  其實他是阿布拉罕的後裔
[00:12:38.000 --> 00:12:39.000]  都是希伯來人
[00:12:39.000 --> 00:12:41.000]  所以摩西娶的是阿布拉罕的後裔
[00:12:41.000 --> 00:12:43.000]  娶的是希伯來人
[00:12:43.000 --> 00:12:44.000]  這個民族
[00:12:44.000 --> 00:12:46.000]  所以基本上是沒有問題
[00:12:46.000 --> 00:12:50.000]  只要摩西娶的不是迦南族的女子就可以
[00:12:50.000 --> 00:12:56.000]  作為神的大祭司和阿倫
[00:12:56.000 --> 00:12:59.000]  作為神女先知的米利亞
[00:12:59.000 --> 00:13:00.000]  借著摩西
[00:13:00.000 --> 00:13:02.000]  他們覺得他娶了外邦女子為妻
[00:13:02.000 --> 00:13:04.000]  這件事來毀謗摩西
[00:13:04.000 --> 00:13:08.000]  但他們毀謗不是為了糾正摩西的錯誤
[00:13:08.000 --> 00:13:11.000]  他指出摩西為何你娶這個女子為妻
[00:13:11.000 --> 00:13:13.000]  不是想摩西知道他做錯事
[00:13:13.000 --> 00:13:17.000]  而是他們出於嫉妒摩西的屬靈權柄
[00:13:17.000 --> 00:13:20.000]  他們想通過摩西的責備
[00:13:20.000 --> 00:13:23.000]  表達他們自己作為以色列的領袖
[00:13:23.000 --> 00:13:25.000]  擁有和摩西同等的權柄
[00:13:26.000 --> 00:13:29.000]  所以第二節說難道耶和華至於摩西說話嗎
[00:13:29.000 --> 00:13:32.000]  他不也與我們說話嗎
[00:13:32.000 --> 00:13:35.000]  米利亞作為女先知
[00:13:35.000 --> 00:13:38.000]  她真的做過耶和華的代言人
[00:13:38.000 --> 00:13:40.000]  在春夏六記十五章二十到二十一節
[00:13:40.000 --> 00:13:41.000]  神感動她
[00:13:41.000 --> 00:13:43.000]  她就唱詩歌來讚美神
[00:13:43.000 --> 00:13:45.000]  而阿倫作為大祭司
[00:13:45.000 --> 00:13:47.000]  也的確在以色列人的生活當中
[00:13:47.000 --> 00:13:49.000]  他有判別神的心意
[00:13:49.000 --> 00:13:51.000]  在民俗的第二章我們見到
[00:13:51.000 --> 00:13:54.000]  他也和摩西一同親自聽過神的聲音
[00:13:54.000 --> 00:13:57.000]  就是神告訴他們應該如何安寧處理事情
[00:13:57.000 --> 00:13:58.000]  是的
[00:13:58.000 --> 00:14:00.000]  這兩個人的確
[00:14:00.000 --> 00:14:02.000]  耶和華不只是和摩西說話
[00:14:02.000 --> 00:14:03.000]  也和他們說話
[00:14:03.000 --> 00:14:04.000]  就是因為這個緣故
[00:14:04.000 --> 00:14:05.000]  米利亞和阿倫就認為
[00:14:05.000 --> 00:14:07.000]  既然神不單單向摩西說話
[00:14:07.000 --> 00:14:09.000]  也向他們兩個人說話的時候
[00:14:09.000 --> 00:14:12.000]  為什麼摩西可以擁有和他們不一樣
[00:14:12.000 --> 00:14:15.000]  特別的屬神的權柄
[00:14:15.000 --> 00:14:20.000]  為什麼摩西的領導權在他們之上
[00:14:24.000 --> 00:14:27.000]  所以民俗的十二章第二節的說話
[00:14:27.000 --> 00:14:29.000]  先是米利亞和阿倫
[00:14:29.000 --> 00:14:34.000]  想透過批評摩西娶古實女為妻的真正目的
[00:14:34.000 --> 00:14:39.000]  就是他們很想抬高和摩西同等地位的領導權
[00:14:39.000 --> 00:14:43.000]  當然同時超越了七十個長老
[00:14:43.000 --> 00:14:47.000]  做回最高最頂尖的三個領袖
[00:14:49.000 --> 00:14:54.000]  實到不單單是人類負面的一些情感和感受
[00:14:54.000 --> 00:14:57.000]  更加是一種世俗的價值觀
[00:14:57.000 --> 00:14:59.000]  世俗的人就覺得
[00:14:59.000 --> 00:15:00.000]  我也厲害
[00:15:00.000 --> 00:15:01.000]  你也厲害
[00:15:01.000 --> 00:15:02.000]  為什麼是你才做那個位置
[00:15:02.000 --> 00:15:04.000]  為什麼不是我
[00:15:04.000 --> 00:15:07.000]  但是在屬靈的角度來說
[00:15:07.000 --> 00:15:08.000]  它不單單是一種世俗的價值觀
[00:15:08.000 --> 00:15:12.000]  其實也反映出我們靈性低落的狀態
[00:15:12.000 --> 00:15:14.000]  這裡顯示了米利亞
[00:15:14.000 --> 00:15:16.000]  當他有這樣的心態的時候
[00:15:16.000 --> 00:15:17.000]  他和神的關係
[00:15:17.000 --> 00:15:19.000]  可能已經差了一點的情況
[00:15:19.000 --> 00:15:20.000]  因為當他和神的關係好
[00:15:20.000 --> 00:15:22.000]  他很明白不是高低
[00:15:22.000 --> 00:15:25.000]  而是在帶領整個以色列的群體當中
[00:15:25.000 --> 00:15:27.000]  神是把對的人放在對的位置
[00:15:27.000 --> 00:15:29.000]  一起配搭好
[00:15:29.000 --> 00:15:31.000]  你想想一個領袖一個先知一個大祭司
[00:15:31.000 --> 00:15:33.000]  其實各司其職做好那件事
[00:15:33.000 --> 00:15:35.000]  就能夠把整個以色列的群體
[00:15:35.000 --> 00:15:37.000]  帶進神的角度裡面
[00:15:37.000 --> 00:15:38.000]  但是他們不是這樣看
[00:15:38.000 --> 00:15:39.000]  他們看的是人的價值觀
[00:15:39.000 --> 00:15:41.000]  就是為什麼我低於你
[00:15:41.000 --> 00:15:44.000]  所以習道通常和自私和貪婪相關
[00:15:44.000 --> 00:15:46.000]  米利亞不甘心只是做女先知
[00:15:46.000 --> 00:15:49.000]  又慫恿亞倫不要甘於只是做大祭司
[00:15:49.000 --> 00:15:51.000]  因為這些都是宗教上的遺訓
[00:15:51.000 --> 00:15:53.000]  他們還在政治上有領導權
[00:15:53.000 --> 00:15:54.000]  這個是摩西猶的
[00:15:54.000 --> 00:15:56.000]  當時帶領以色列人的時候
[00:15:56.000 --> 00:15:58.000]  這種貪婪的心態
[00:15:58.000 --> 00:16:00.000]  使得他們不能夠學習到
[00:16:00.000 --> 00:16:02.000]  為別人的幸福而感恩
[00:16:02.000 --> 00:16:06.000]  也都難以對其他人的成功有喜悅和感受
[00:16:06.000 --> 00:16:07.000]  如果我們心裡面
[00:16:07.000 --> 00:16:09.000]  存著這種感恩的感覺的時候
[00:16:09.000 --> 00:16:10.000]  我們見到人成功
[00:16:10.000 --> 00:16:12.000]  見到人順暢的時候
[00:16:12.000 --> 00:16:13.000]  我們不會覺得開心
[00:16:13.000 --> 00:16:17.000]  因為我心裡面覺得我都應該有這些東西
[00:16:17.000 --> 00:16:20.000]  習道的情緒
[00:16:20.000 --> 00:16:23.000]  也都使人無法真正專注於神的關係
[00:16:23.000 --> 00:16:26.000]  我們的眼會望著我們習道的人
[00:16:26.000 --> 00:16:29.000]  我們會羨慕他得到外在的祝福
[00:16:29.000 --> 00:16:33.000]  但是他有沒有注意到原來我自己
[00:16:33.000 --> 00:16:36.000]  其實都有很多祝福在我生命裡面
[00:16:36.000 --> 00:16:38.000]  但是我不記得去數算
[00:16:38.000 --> 00:16:42.000]  我只是不滿意其他人得到
[00:16:42.000 --> 00:16:44.000]  這樣的一個人
[00:16:44.000 --> 00:16:46.000]  或者可以和哀哭的人同哭
[00:16:46.000 --> 00:16:48.000]  就是那個人很懶的時候
[00:16:48.000 --> 00:16:51.000]  但是他沒有辦法和喜樂的人一同的喜樂
[00:16:51.000 --> 00:16:54.000]  米利亞曼和亞倫已經忘記了
[00:16:54.000 --> 00:16:57.000]  神是因為摩西的緣故才興起他們的
[00:16:57.000 --> 00:16:59.000]  因為神興起摩西的時候
[00:16:59.000 --> 00:17:00.000]  摩西就說我不行
[00:17:00.000 --> 00:17:01.000]  很多事情都不行
[00:17:01.000 --> 00:17:02.000]  神說不要緊
[00:17:02.000 --> 00:17:03.000]  你有亞倫
[00:17:03.000 --> 00:17:06.000]  你有你家裡的哥哥姐姐
[00:17:06.000 --> 00:17:07.000]  可以幫助你的
[00:17:07.000 --> 00:17:08.000]  就是說在神的計劃當中
[00:17:08.000 --> 00:17:10.000]  神一直將他們擺在一個位置
[00:17:10.000 --> 00:17:13.000]  就是成為摩西的協助者
[00:17:13.000 --> 00:17:15.000]  大家千萬不要看協助者不重要
[00:17:15.000 --> 00:17:16.000]  沒有協助者
[00:17:16.000 --> 00:17:18.000]  其實那個主要角色都做不完
[00:17:18.000 --> 00:17:19.000]  都沒有辦法成功
[00:17:19.000 --> 00:17:20.000]  協助者和帶領愛人
[00:17:20.000 --> 00:17:23.000]  其實是一起去成就那件事情
[00:17:23.000 --> 00:17:24.000]  他們忘記了
[00:17:24.000 --> 00:17:26.000]  神將他們擺的是什麼角色
[00:17:26.000 --> 00:17:28.000]  不是平起平坐的領導者
[00:17:28.000 --> 00:17:30.000]  但是米利亞曼和亞倫
[00:17:30.000 --> 00:17:33.000]  不願意做幫助者的角色
[00:17:33.000 --> 00:17:36.000]  然後聖經記載了兩句很奇怪的說話
