
[00:00:00.000 --> 00:00:06.600]  今天輪到小弟講道,和大家分享一個topic就是喜樂不喜樂
[00:04:32.400 --> 00:04:34.400]  其實這件事都很諷刺
[00:04:34.400 --> 00:04:36.400]  就好像你考試,你不會考零分的時候
[00:04:36.400 --> 00:04:38.400]  你拿著一份零分的卷,然後跟一百分的人說
[00:04:38.400 --> 00:04:40.400]  你記得要用心溫書
[00:04:40.400 --> 00:04:42.400]  你不會這樣的
[00:04:42.400 --> 00:04:47.400]  而這一章的收尾就是保羅會去到提出一些實際的方法
[00:04:47.400 --> 00:04:50.400]  教大家怎樣做才可以做到喜樂
[00:04:50.400 --> 00:04:53.400]  才會有那份不喜樂的喜樂
[00:04:53.400 --> 00:04:56.400]  保羅會在第一節跟他們說
[00:04:56.400 --> 00:04:58.400]  你們要靠主站立得穩
[00:04:58.400 --> 00:05:01.400]  當一個人整天都要提醒你
[00:05:01.400 --> 00:05:03.400]  你記得要喜樂,你記得要開心
[00:05:03.400 --> 00:05:05.400]  情況就好像你媽媽經常叫你
[00:05:05.400 --> 00:05:08.400]  記得喝湯,記得做功課
[00:05:08.400 --> 00:05:10.400]  為什麼多數會這樣說?
[00:05:10.400 --> 00:05:12.400]  因為多數你忘記做,多數你沒有做
[00:05:12.400 --> 00:05:15.400]  你多數只是放一碗湯在客廳裡
[00:05:15.400 --> 00:05:17.400]  然後放到八點,放到十點都還沒喝
[00:05:17.400 --> 00:05:19.400]  所以你媽媽就要提醒你
[00:05:19.400 --> 00:05:23.400]  肥立比教會聽了很多保羅在這裡的教訓
[00:05:23.400 --> 00:05:28.400]  希望他們可以做到喜樂這份功課
[00:05:28.400 --> 00:05:30.400]  我們上一頁
[00:05:30.400 --> 00:05:35.400]  重點在哪裡呢?
[00:05:35.400 --> 00:05:37.400]  重點在這兩個字裡
[00:05:37.400 --> 00:05:39.400]  選擇
[00:05:39.400 --> 00:05:42.400]  到底我們怎樣去選擇做一個喜樂的人
[00:05:42.400 --> 00:05:44.400]  好,下一頁
[00:05:44.400 --> 00:05:46.400]  我按不到,請幫我按下一頁
[00:05:46.400 --> 00:05:49.400]  我們看第一件事
[00:05:49.400 --> 00:05:51.400]  保羅第一件事教肥立比教會
[00:05:51.400 --> 00:05:53.400]  就是他們要做到
[00:05:53.400 --> 00:05:56.400]  其實他不是特別教教會,他教兩個人
[00:05:56.400 --> 00:05:59.400]  他教他們要在主裡面同心
[00:05:59.400 --> 00:06:01.400]  To live in harmony
[00:06:01.400 --> 00:06:06.400]  我們去到看保羅去教這兩個人
[00:06:06.400 --> 00:06:09.400]  他們的名字就是有阿諜和秦都基
[00:06:09.400 --> 00:06:11.400]  這兩個是一個女士
[00:06:11.400 --> 00:06:15.400]  他沒有提到他們為什麼這麼不和諧
[00:06:15.400 --> 00:06:17.400]  但我相信都不是一些私事
[00:06:17.400 --> 00:06:19.400]  應該是因為教會的事情
[00:06:19.400 --> 00:06:25.400]  當時他們教會是一個用女性去開展的教會
[00:06:25.400 --> 00:06:27.400]  他不是一個男性主導教會
[00:06:27.400 --> 00:06:29.400]  他是一個女性開展的教會
[00:06:29.400 --> 00:06:34.400]  而這兩位都是保羅在福音上的好夥伴
[00:06:34.400 --> 00:06:38.400]  正所謂這間教會慢慢在發展
[00:06:38.400 --> 00:06:41.400]  正所謂有人的地方就一定有什麼
[00:06:41.400 --> 00:06:43.400]  就有爭吵
[00:06:43.400 --> 00:06:46.400]  原來保羅想告訴我們第一件事
[00:06:46.400 --> 00:06:48.400]  就是我們想要喜樂
[00:06:48.400 --> 00:06:50.400]  第一件事就是人和人的關係
[00:06:50.400 --> 00:06:53.400]  就是要學習和和諧相處
[00:06:53.400 --> 00:06:56.400]  好像群體一樣,先explore
[00:06:56.400 --> 00:06:58.400]  你有你的小組,有你的導師
[00:06:58.400 --> 00:07:00.400]  有你坐在旁邊的朋友
[00:07:00.400 --> 00:07:03.400]  你學校就有你的同學
[00:07:03.400 --> 00:07:06.400]  你的朋友,你的老師,校長等等
[00:07:06.400 --> 00:07:09.400]  不論你的家就有你的爸爸媽媽
[00:07:09.400 --> 00:07:11.400]  你的兄弟姐妹,如果你有的話
[00:07:11.400 --> 00:07:19.400]  我們很難確保你一定會和你的朋友完全合得來
[00:07:19.400 --> 00:07:23.400]  我相信,有沒有人覺得你從來都沒有和朋友吵過架
[00:07:23.400 --> 00:07:25.400]  你覺得你永遠都是超級和睦
[00:07:25.400 --> 00:07:27.400]  沒有人會和你吵架,有沒有
[00:07:27.400 --> 00:07:29.400]  應該沒有吧,沒有人敢這樣說
[00:07:29.400 --> 00:07:31.400]  我也分享一個我小時候的經歷
[00:07:31.400 --> 00:07:34.400]  就是我當年小時候可以幫我下班
[00:07:34.400 --> 00:07:38.400]  這個小弟,這個是我中一
[00:07:38.400 --> 00:07:41.400]  我黑到爆,不是這樣的,我應該不是那麼黑
[00:07:41.400 --> 00:07:43.400]  但是這個powerpoint出來有點黑
[00:07:43.400 --> 00:07:48.400]  我小時候當時我有個同學,叫朋友
[00:07:48.400 --> 00:07:52.400]  其實我和他做功課和他一起,和他做project一起
[00:07:52.400 --> 00:07:55.400]  玩在一起,但是這個人有一樣東西不好
[00:07:55.400 --> 00:07:58.400]  他性格非常火爆
[00:07:58.400 --> 00:08:02.400]  什麼意思呢?就是他很喜歡和我說
[00:08:02.400 --> 00:08:04.400]  就是動不動就和我說
[00:08:04.400 --> 00:08:06.400]  我忘記了,我得罪他什麼我也不知道
[00:08:06.400 --> 00:08:10.400]  他不是和我說,他寫信給我
[00:08:10.400 --> 00:08:15.400]  你知道那些小學生寫信就是拿一張寫字簿的紙撕一張
[00:08:15.400 --> 00:08:18.400]  然後就寫,他只有兩個字,寫得很大一隻,用紅筆
[00:08:18.400 --> 00:08:20.400]  他用紅筆寫絕交
[00:08:20.400 --> 00:08:25.400]  我心想,什麼事?他是沒有context的
[00:08:25.400 --> 00:08:27.400]  我可能是,我不知道我得罪他什麼
[00:08:27.400 --> 00:08:29.400]  或者我可能笑他,因為我朋友是比較
[00:08:29.400 --> 00:08:33.400]  身形沒有那麼高,不是很高大
[00:08:33.400 --> 00:08:35.400]  所以可能我也不知道怎樣踩傷他的尾巴
[00:08:35.400 --> 00:08:37.400]  他就和我說絕交
[00:08:37.400 --> 00:08:40.400]  好了,發了個絕交信給我
[00:08:40.400 --> 00:08:43.400]  然後第二天他又好像沒事
[00:08:43.400 --> 00:08:47.400]  然後如是者,這個經歷我一開始還會害怕
[00:08:47.400 --> 00:08:50.400]  因為我心想,糟了,他和我絕交,怎麼辦?
[00:08:50.400 --> 00:08:52.400]  然後原來第二天就沒事
[00:08:52.400 --> 00:08:54.400]  但是如是者,可能我一個學期裡面
[00:08:54.400 --> 00:08:58.400]  他已經給了我五六次的絕交信
[00:08:58.400 --> 00:09:01.400]  然後他還要威脅我,我不知道你們有沒有玩過這個遊戲
[00:09:01.400 --> 00:09:03.400]  NEOPAG有沒有人玩過?
[00:09:03.400 --> 00:09:05.400]  有人玩過,後面有人玩過,感謝主
[00:09:05.400 --> 00:09:10.400]  我小時候會一起玩這個webpage的遊戲
[00:09:10.400 --> 00:09:13.400]  我的朋友就會很喜歡問我那個
[00:09:13.400 --> 00:09:15.400]  想要我的account和password
[00:09:15.400 --> 00:09:17.400]  然後,知不知道他主要拿來做什麼?
[00:09:17.400 --> 00:09:19.400]  他主要拿來威脅我
[00:09:19.400 --> 00:09:21.400]  怎樣才叫威脅我呢?
[00:09:21.400 --> 00:09:23.400]  例如我得罪他,他就說
[00:09:23.400 --> 00:09:27.400]  我要登入你的account,我要刪除你裡面的東西
[00:09:27.400 --> 00:09:30.400]  他都沒有做到,他最後一次都沒有做到
[00:09:30.400 --> 00:09:34.400]  但是這件事,對我當時弱小的心靈來說
[00:09:34.400 --> 00:09:36.400]  我是很有印象的
[00:09:36.400 --> 00:09:39.400]  原來我們相處是一個這樣的
[00:09:39.400 --> 00:09:42.400]  我們要基於這些東西去相處
[00:09:42.400 --> 00:09:45.400]  所以對我來說,和和諧相處
[00:09:45.400 --> 00:09:48.400]  有些時候不只是我們要做什麼
[00:09:48.400 --> 00:09:51.400]  而是別人也要相應的
[00:09:51.400 --> 00:09:55.400]  他應該要對我的一些,怎樣說呢?
[00:09:55.400 --> 00:09:59.400]  總之是一個相向的關係
[00:09:59.400 --> 00:10:01.400]  但是我們沒辦法控制別人
[00:10:01.400 --> 00:10:05.400]  所以我們要去做的就是學習去做一個善良的人
[00:10:05.400 --> 00:10:07.400]  願意和人和睦相處
[00:10:07.400 --> 00:10:09.400]  也不是一件很容易的事
[00:10:09.400 --> 00:10:13.400]  但是作為基督徒,我們不只是一群上教會的人
[00:10:13.400 --> 00:10:15.400]  我們不只是一群上教會的人
[00:10:15.400 --> 00:10:18.400]  我們還是一群帶著耶穌的人
[00:10:18.400 --> 00:10:22.400]  選擇和睦是群體裡面一個很重要的一步
[00:10:22.400 --> 00:10:28.400]  讓我們學習到原來我們首先要對著別人
[00:10:28.400 --> 00:10:31.400]  然後我們還要去面對上帝
[00:10:31.400 --> 00:10:34.400]  如果你和你身邊的人有什麼嚴規
[00:10:34.400 --> 00:10:38.400]  我都很鼓勵你找一次和他講清楚
[00:10:38.400 --> 00:10:40.400]  有什麼不對就談到對
[00:10:40.400 --> 00:10:42.400]  喜樂就是這樣
[00:10:42.400 --> 00:10:45.400]  當你連人和人的關係都沒解決的時候
[00:10:45.400 --> 00:10:48.400]  其實你很難得著一個喜樂的生命
[00:10:48.400 --> 00:10:52.400]  讓保羅這個教導,讓我們踏出和諧的一步
[00:10:52.400 --> 00:10:54.400]  我們看一看後面
[00:10:54.400 --> 00:10:56.400]  有一點小組問題
[00:10:56.400 --> 00:10:58.400]  我現在大概兩三分鐘時間
[00:10:58.400 --> 00:11:00.400]  和你的小組分享一下
[00:11:00.400 --> 00:11:03.400]  你覺得為什麼在群體當中要和睦相處
[00:11:03.400 --> 00:11:05.400]  還有你覺得這件事難不難
[00:11:05.400 --> 00:11:07.400]  現在兩三分鐘時間
[00:11:07.400 --> 00:11:09.400]  一會兒時間到我會回來
[00:11:09.400 --> 00:11:11.400]  現在開始
[00:11:11.400 --> 00:11:13.400]  好,差不多了
[00:11:13.400 --> 00:11:15.400]  可以回來了
[00:11:15.400 --> 00:11:21.400]  我看看有沒有聽到你身邊的人有精彩的分享
[00:11:21.400 --> 00:11:23.400]  可以舉手示意一下
[00:11:23.400 --> 00:11:25.400]  有沒有聽到你身邊的人有精彩的分享
[00:11:25.400 --> 00:11:27.400]  我問一下
[00:11:27.400 --> 00:11:31.400]  剛剛Marise又圈了一堆人
[00:11:31.400 --> 00:11:33.400]  問一下
[00:11:33.400 --> 00:11:35.400]  Rico你告訴我
[00:11:35.400 --> 00:11:38.400]  你覺得哪件事和睦相處是怎樣的
[00:11:38.400 --> 00:11:40.400]  或者你覺得難不難
[00:11:40.400 --> 00:11:42.400]  和睦相處一定難
[00:11:42.400 --> 00:11:47.400]  因為如果和你一個性格不同的人一起做團隊
[00:11:47.400 --> 00:11:52.400]  大家都說對方不喜歡說的話
[00:11:52.400 --> 00:11:54.400]  會很困難
[00:11:54.400 --> 00:11:56.400]  給點掌聲Rico
[00:11:56.400 --> 00:11:58.400]  其實是有難度的
[00:11:58.400 --> 00:12:01.400]  在一個群體當中要和睦相處
[00:12:01.400 --> 00:12:04.400]  還有沒有聽到有什麼精彩的分享
[00:12:04.400 --> 00:12:06.400]  沒有精彩吧
[00:12:06.400 --> 00:12:08.400]  那我只好回來講道
[00:12:08.400 --> 00:12:10.400]  我們繼續
[00:12:10.400 --> 00:12:12.400]  我們看完後面
[00:12:12.400 --> 00:12:15.400]  我們講完人和人之間的關係
[00:12:15.400 --> 00:12:17.400]  首先這件事已經不是很容易
[00:12:17.400 --> 00:12:22.400]  我們看看到底和上帝的關係我們怎樣處理
[00:12:22.400 --> 00:12:24.400]  我們一起讀經文
[00:12:24.400 --> 00:12:27.400]  第四至第七節
[00:12:27.400 --> 00:12:29.400]  我們一起讀
[00:12:29.400 --> 00:12:33.400]  123 你們要靠主上上喜樂
[00:12:33.400 --> 00:12:36.400]  我再說你們要喜樂
[00:12:36.400 --> 00:12:39.400]  當叫眾人知道你們謙讓的心
[00:12:39.400 --> 00:12:41.400]  主已經近了
[00:12:41.400 --> 00:12:43.400]  應當一無掛慮
[00:12:43.400 --> 00:12:47.400]  只要凡事直著禱告祈求和感謝
[00:12:47.400 --> 00:12:50.400]  將你們所要的告訴上帝
[00:12:50.400 --> 00:12:54.400]  上帝所賜出人意外的平安
[00:12:54.400 --> 00:12:58.400]  必在基督耶穌裏保守你們的心懷意念
[00:12:58.400 --> 00:13:03.400]  當時信徒在逼迫和困難當中
[00:13:03.400 --> 00:13:07.400]  很容易會被困難和外在環境的事影響
[00:13:07.400 --> 00:13:11.400]  所以保羅用這個方式去教大家
[00:13:11.400 --> 00:13:13.400]  要上上依靠主
[00:13:13.400 --> 00:13:15.400]  一無掛慮的去到
[00:13:15.400 --> 00:13:21.400]  告訴他們因為耶穌基督回來的盼望已經在他們前頭
[00:13:21.400 --> 00:13:25.400]  保羅給了一個很實際的方法給他們做
[00:13:25.400 --> 00:13:27.400]  就是感恩的禱告
[00:13:27.400 --> 00:13:31.400]  剛才大家讀的不是叫禱告祈求和感謝
[00:13:31.400 --> 00:13:37.400]  其實更加精準的翻譯是prayer with thanksgiving
[00:13:37.400 --> 00:13:39.400]  即是他們是一個感謝的禱告
[00:13:39.400 --> 00:13:45.400]  讓我們看到原來保羅說我們要願意用這個方法跟上帝說
[00:13:45.400 --> 00:13:47.400]  我們願意信靠他
[00:13:47.400 --> 00:13:50.400]  這個不是說你做
[00:13:50.400 --> 00:13:53.400]  例如你有什麼困難
[00:13:53.400 --> 00:13:55.400]  或者上帝給了什麼你
[00:13:55.400 --> 00:13:59.400]  其實你主要是要把那份感謝的心告訴上帝
[00:13:59.400 --> 00:14:03.400]  你想想當時的人要做到這件事不是很容易
[00:14:03.400 --> 00:14:06.400]  因為你面對困難和迫迫
[00:14:06.400 --> 00:14:10.400]  其實你要說感謝主感謝上帝其實很難
[00:14:10.400 --> 00:14:14.400]  就好像你面對困難的場景
[00:14:14.400 --> 00:14:16.400]  你還要叫他們祈禱感恩
[00:14:16.400 --> 00:14:19.400]  你會不會覺得其實保羅都有點勉強人
[00:14:19.400 --> 00:14:22.400]  到底感恩的禱告代表什麼呢
[00:14:22.400 --> 00:14:26.400]  完全信靠上帝的人是怎樣呢
[00:14:26.400 --> 00:14:28.400]  是不是每樣都擔心
[00:14:28.400 --> 00:14:31.400]  還是其實把他的東西交託給上帝
[00:14:31.400 --> 00:14:33.400]  我相信應該是後者
[00:14:33.400 --> 00:14:37.400]  這樣的禱告是你信他你才會做的
[00:14:37.400 --> 00:14:43.400]  因為我相信當我們怎樣才算是真正信主
[00:14:43.400 --> 00:14:45.400]  就是當你是一個完全不信神的人
[00:14:45.400 --> 00:14:48.400]  你很多事情都不會願意去感謝他
[00:14:48.400 --> 00:14:51.400]  因為你不覺得那些東西是上帝給你的
[00:14:51.400 --> 00:14:54.400]  很多時候就會覺得好的東西就是因為我努力
[00:14:54.400 --> 00:14:57.400]  不好的東西就是上帝要害我
[00:14:57.400 --> 00:15:00.400]  當你有時只會討厭你不肯感恩
[00:15:00.400 --> 00:15:03.400]  你對上帝的信心只會越來越少
[00:15:03.400 --> 00:15:07.400]  今天我們想請YY出來
[00:15:07.400 --> 00:15:10.400]  我邀請了YY和我們分享
[00:15:10.400 --> 00:15:15.400]  有關她怎樣在逆境當中繼續願意依靠上帝
[00:15:15.400 --> 00:15:16.400]  我們也請YY
[00:15:16.400 --> 00:15:19.400]  好 YY先介紹一下自己
[00:15:19.400 --> 00:15:23.400]  我是YY 我今年中五
[00:15:23.400 --> 00:15:26.400]  好 YY你可不可以和我們分享
[00:15:26.400 --> 00:15:30.400]  你在逆境當中怎樣信靠上帝的經歷
[00:15:30.400 --> 00:15:32.400]  問得好
[00:15:32.400 --> 00:15:38.400]  我是 大家應該知道
[00:15:38.400 --> 00:15:42.400]  我是一個很容易焦慮的人
[00:15:42.400 --> 00:15:47.400]  在很多學習上
[00:15:47.400 --> 00:15:52.400]  就算是一些無聊的事情
[00:15:52.400 --> 00:15:57.400]  我都會無緣無故很焦慮
[00:15:57.400 --> 00:16:01.400]  但在以前
[00:16:01.400 --> 00:16:05.400]  當我還沒有認識到上帝和我一起
[00:16:05.400 --> 00:16:07.400]  還沒有那份喜樂的時候
[00:16:07.400 --> 00:16:11.400]  我經常都會哭
[00:16:11.400 --> 00:16:13.400]  其他人問我的時候
[00:16:13.400 --> 00:16:15.400]  我又會不跟他們說
[00:16:15.400 --> 00:16:17.400]  我覺得所有事情都可以
[00:16:17.400 --> 00:16:18.400]  我會自己收起來
[00:16:18.400 --> 00:16:21.400]  覺得自己可以消化得到所有事情
[00:16:21.400 --> 00:16:24.400]  但當我認識到上帝和我一起
[00:16:24.400 --> 00:16:26.400]  還有那份喜樂的時候
[00:16:26.400 --> 00:16:30.400]  我整個人就輕鬆了
[00:16:30.400 --> 00:16:35.400]  雖然同樣的壓力
[00:16:35.400 --> 00:16:40.400]  但就會輕鬆很多
[00:16:40.400 --> 00:16:42.400]  怎樣去獲得呢
[00:16:42.400 --> 00:16:46.400]  首先我在學校有一班很好的朋友
[00:16:46.400 --> 00:16:49.400]  我們會一起做課堂課
[00:16:49.400 --> 00:16:54.400]  一起唱詩歌
[00:16:54.400 --> 00:16:58.400]  一起和大家聊天
[00:16:58.400 --> 00:17:02.400]  問大家這個星期怎樣
[00:17:02.400 --> 00:17:04.400]  會不會很焦慮
[00:17:04.400 --> 00:17:06.400]  你做了什麼
[00:17:06.400 --> 00:17:09.400]  這些事情會讓我更加覺得
[00:17:09.400 --> 00:17:13.400]  是上帝通過我們之間的關係
[00:17:13.400 --> 00:17:19.400]  幫助了對方變得更好
[00:17:19.400 --> 00:17:21.400]  第二點就是
[00:17:21.400 --> 00:17:25.400]  上帝讓我知道我所做的一切
[00:17:25.400 --> 00:17:29.400]  就是學位和考的大學
[00:17:29.400 --> 00:17:33.400]  最終目標就是去榮耀祂
[00:17:33.400 --> 00:17:37.400]  將祂的愛和我獲得的喜樂
[00:17:37.400 --> 00:17:39.400]  給予其他人
[00:17:39.400 --> 00:17:44.400]  這個問題我沒有和Y.Y.合作過
[00:17:44.400 --> 00:17:48.400]  Y.Y.如果你想給大家一個提示
[00:17:48.400 --> 00:17:50.400]  如果可以怎樣去做
[00:17:50.400 --> 00:17:53.400]  你覺得在逸景當中
[00:17:53.400 --> 00:17:58.400]  都可以容易一點去依靠上帝
[00:17:58.400 --> 00:18:00.400]  這個我們沒有合作過
[00:18:00.400 --> 00:18:03.400]  我覺得很大的一點就是
[00:18:03.400 --> 00:18:06.400]  朋友和家人
[00:18:06.400 --> 00:18:10.400]  因為當你自己人走這條路的時候
[00:18:10.400 --> 00:18:12.400]  往往都非常困難
[00:18:12.400 --> 00:18:15.400]  有別人陪你一起禱告
[00:18:15.400 --> 00:18:18.400]  去談心事
[00:18:18.400 --> 00:18:20.400]  一起做慈善
[00:18:20.400 --> 00:18:24.400]  我覺得這件事都可以幫到
[00:18:24.400 --> 00:18:26.400]  更加容易一點
[00:18:26.400 --> 00:18:30.400]  去和上帝的連繫獲得喜樂
[00:18:30.400 --> 00:18:32.400]  我們給Y.Y.掌聲
[00:18:32.400 --> 00:18:35.400]  非常好的分享
[00:18:35.400 --> 00:18:40.400]  雖然我們在Y.Y.的生命中得到那份鼓勵
[00:18:40.400 --> 00:18:44.400]  因為世界上很多困難
[00:18:44.400 --> 00:18:45.400]  就像Y.Y.所說
[00:18:45.400 --> 00:18:46.400]  其實你沒有什麼解決方案
[00:18:46.400 --> 00:18:48.400]  你沒有什麼可以說
[00:18:48.400 --> 00:18:50.400]  我做A就能解決
[00:18:50.400 --> 00:18:51.400]  我做B就能解決
[00:18:51.400 --> 00:18:54.400]  很多時候單單靠自己的努力
[00:18:54.400 --> 00:18:56.400]  都是失敗
[00:18:56.400 --> 00:18:59.400]  這部分我想跟大家說的就是
[00:18:59.400 --> 00:19:03.400]  當我們只有信靠耶穌才是唯一的真正道路
[00:19:03.400 --> 00:19:08.400]  我們不相信上帝那份很強的力量
[00:19:08.400 --> 00:19:12.400]  我們反而去相信自己那些微小的力量
[00:19:12.400 --> 00:19:14.400]  我相信這不是聰明的選擇
[00:19:14.400 --> 00:19:17.400]  單單只有在依靠上帝
[00:19:17.400 --> 00:19:19.400]  降服在上帝的力量下
[00:19:19.400 --> 00:19:22.400]  我們才會得到那份平安喜樂
[00:19:22.400 --> 00:19:23.400]  就像第九節所說
[00:19:23.400 --> 00:19:25.400]  你們在我身上所學習的
[00:19:25.400 --> 00:19:26.400]  所領受的
[00:19:26.400 --> 00:19:27.400]  所聽見的
[00:19:27.400 --> 00:19:29.400]  我們願意去練習這些東西
[00:19:29.400 --> 00:19:31.400]  練習上帝的教導
[00:19:31.400 --> 00:19:32.400]  與上帝同在
[00:19:32.400 --> 00:19:36.400]  祂當然會去保守著我們
[00:19:36.400 --> 00:19:44.400]  本來想去感謝菲律賓教會的關心和愛
[00:19:44.400 --> 00:19:45.400]  所以經文提到
[00:19:45.400 --> 00:19:54.400]  他就說除了你們以外並沒有別的教會供給我
[00:19:54.400 --> 00:19:55.400]  這句是什麼意思呢
[00:19:55.400 --> 00:19:59.400]  就是說只有你們才會幫我
[00:19:59.400 --> 00:20:04.400]  他不是說沒有其他教會幫我
[00:20:04.400 --> 00:20:09.400]  而是菲律賓教會的地位是多麼高
[00:20:09.400 --> 00:20:11.400]  他可以提及給菲律賓教會
[00:20:11.400 --> 00:20:13.400]  其實你們都非比尋常
[00:20:13.400 --> 00:20:15.400]  這些很特別很重要
[00:20:15.400 --> 00:20:18.400]  但同一時間他想告訴菲律賓教會
[00:20:18.400 --> 00:20:22.400]  不是單單這些供應令他開心
