
[00:00:00.000 --> 00:00:03.520]  主啊!禰真的是好愛我們
[00:04:24.000 --> 00:04:26.160]  當下的他你要接納
[00:04:26.160 --> 00:04:27.880]  我不知道過去一個星期
[00:04:27.880 --> 00:04:29.840]  你有沒有在團慶
[00:04:29.840 --> 00:04:32.440]  或者是在什麼地方去討論這個問題
[00:04:32.440 --> 00:04:36.120]  希望你能夠在聆聽的功課開始學習啊
[00:04:36.120 --> 00:04:37.280]  好那麼呢
[00:04:37.280 --> 00:04:39.080]  另外呢就是
[00:04:39.080 --> 00:04:40.640]  我們今天看
[00:04:40.640 --> 00:04:42.120]  我們上次也看到了
[00:04:42.120 --> 00:04:43.680]  七層高小的學生
[00:04:43.680 --> 00:04:47.200]  渴望每日與父親溝通至少半個小時啊
[00:04:47.200 --> 00:04:48.480]  那麼另外呢
[00:04:48.480 --> 00:04:50.640]  今天呢我們也看到一些調查啊
[00:04:50.640 --> 00:04:52.800]  關於會說話很重要啊
[00:04:52.800 --> 00:04:54.880]  這個我不用講大家都知道的啊
[00:04:54.880 --> 00:04:56.840]  會說話很重要啊
[00:04:56.840 --> 00:04:59.160]  那麼過半的受訪者呢
[00:04:59.160 --> 00:05:04.440]  他們稱的因為表達能力而錯失機會啊
[00:05:04.440 --> 00:05:07.040]  那麼這個這個調查是青少年
[00:05:07.040 --> 00:05:08.520]  青年的調查啊
[00:05:08.520 --> 00:05:13.120]  所以在這裡1981個的受訪者進行調查呢
[00:05:13.120 --> 00:05:15.760]  有55.5%的呢
[00:05:15.760 --> 00:05:18.520]  說曾經因為表達能力差
[00:05:18.520 --> 00:05:19.680]  就沒有機會
[00:05:19.680 --> 00:05:21.040]  這個我們都明白的啊
[00:05:21.040 --> 00:05:23.640]  你去一個面試工作的面試
[00:05:23.640 --> 00:05:25.560]  你無法表達清楚
[00:05:25.560 --> 00:05:27.520]  你會的東西
[00:05:27.520 --> 00:05:30.000]  別人怎麼知道你真的會呢
[00:05:30.000 --> 00:05:31.200]  你即使是會
[00:05:31.200 --> 00:05:33.240]  但是你講不出來也沒有用
[00:05:33.240 --> 00:05:35.480]  所以很多家長很在意
[00:05:35.480 --> 00:05:37.680]  我的孩子到底能不能表達啊
[00:05:37.680 --> 00:05:40.960]  快快就送他去這個說話技巧班啊
[00:05:40.960 --> 00:05:43.320]  不斷的跟他說話啊等等
[00:05:43.320 --> 00:05:44.360]  很重要的啊
[00:05:44.360 --> 00:05:47.560]  那麼76%的受訪者認為呢
[00:05:47.560 --> 00:05:48.680]  上學期間呢
[00:05:48.680 --> 00:05:51.680]  有必要注意表達能力的訓練啊
[00:05:51.680 --> 00:05:53.840]  所以在這個表達能力
[00:05:53.840 --> 00:05:54.760]  毋庸置疑啊
[00:05:54.760 --> 00:05:56.000]  也不用多說
[00:05:56.000 --> 00:05:57.240]  基本上就是
[00:05:57.240 --> 00:05:58.960]  就是很重要啊
[00:05:58.960 --> 00:06:00.080]  那麼
[00:06:00.080 --> 00:06:02.680]  在這裡我們再看呢
[00:06:02.680 --> 00:06:05.120]  我想跟大家談談這個說話
[00:06:05.120 --> 00:06:09.120]  和門徒的鼠鄰生命的關係啊
[00:06:09.120 --> 00:06:10.560]  我想跟大家說呢
[00:06:10.560 --> 00:06:11.440]  說話呢
[00:06:11.440 --> 00:06:13.080]  它是一種恩賜
[00:06:13.080 --> 00:06:14.520]  一個恩典
[00:06:14.520 --> 00:06:16.000]  能說話
[00:06:16.000 --> 00:06:16.880]  對嗎
[00:06:16.880 --> 00:06:18.280]  我們
[00:06:18.280 --> 00:06:20.240]  沒有想過能說話其實恩典
[00:06:20.240 --> 00:06:23.040]  當你真的
[00:06:23.040 --> 00:06:24.680]  身體出現了一些狀況
[00:06:24.680 --> 00:06:26.800]  你不能表達的時候
[00:06:26.800 --> 00:06:28.280]  你就知道
[00:06:28.280 --> 00:06:30.480]  或者你的家人就知道
[00:06:30.480 --> 00:06:31.880]  是一個
[00:06:31.880 --> 00:06:33.520]  一個多麼大的損失
[00:06:33.520 --> 00:06:34.640]  對嗎
[00:06:34.640 --> 00:06:37.480]  原來我們平時能說話
[00:06:37.480 --> 00:06:40.480]  是一個很大的恩典
[00:06:40.480 --> 00:06:43.160]  我們能告訴別人我們想要什麼
[00:06:43.160 --> 00:06:44.880]  不想要什麼
[00:06:44.880 --> 00:06:46.120]  能說
[00:06:46.120 --> 00:06:47.200]  是一個很大的恩典
[00:06:47.200 --> 00:06:48.800]  但是同時呢
[00:06:48.800 --> 00:06:50.520]  能說話
[00:06:50.520 --> 00:06:52.400]  說話也是一種責任
[00:06:52.400 --> 00:06:54.080]  說話也是一種責任
[00:06:54.080 --> 00:06:55.560]  我們說什麼
[00:06:55.560 --> 00:06:58.440]  也會造成影響
[00:06:58.440 --> 00:07:00.960]  造成對別人的影響
[00:07:00.960 --> 00:07:03.000]  一個謠言
[00:07:03.000 --> 00:07:04.920]  就能夠破壞
[00:07:04.920 --> 00:07:08.400]  另外一個人的名聲
[00:07:08.400 --> 00:07:11.440]  甚至破壞那一個人的家庭
[00:07:11.440 --> 00:07:14.000]  一句話可以很大的影響
[00:07:14.000 --> 00:07:16.320]  大家肯定都
[00:07:16.320 --> 00:07:18.880]  聽過上次的一個新聞報道對嗎
[00:07:18.880 --> 00:07:20.920]  我忘了在什麼地方啊
[00:07:20.920 --> 00:07:23.040]  他的那個
[00:07:23.040 --> 00:07:24.040]  婦女的
[00:07:24.040 --> 00:07:26.880]  那個年少婦女的兒子
[00:07:26.880 --> 00:07:28.320]  在學校那邊
[00:07:28.320 --> 00:07:29.960]  就發生意外
[00:07:29.960 --> 00:07:31.240]  就死了
[00:07:31.240 --> 00:07:32.120]  對嗎
[00:07:32.120 --> 00:07:35.000]  她去到那邊
[00:07:35.000 --> 00:07:38.000]  後來就去
[00:07:38.000 --> 00:07:39.640]  一個場合
[00:07:39.640 --> 00:07:43.800]  那麼網民看到她的打扮呢
[00:07:43.800 --> 00:07:46.480]  就批評她
[00:07:46.480 --> 00:07:48.760]  講了很多難聽的話
[00:07:48.760 --> 00:07:50.840]  說她基本上
[00:07:50.840 --> 00:07:54.280]  想要為了錢
[00:07:54.280 --> 00:07:57.520]  而且穿得好像挺好的
[00:07:57.520 --> 00:07:59.360]  樣子看起來穿得挺好的
[00:07:59.400 --> 00:08:01.360]  就批評她這麼貪錢
[00:08:01.360 --> 00:08:03.120]  已經有錢了還怎麼樣
[00:08:03.120 --> 00:08:04.200]  反正
[00:08:04.200 --> 00:08:07.520]  一大堆的網民的話
[00:08:07.520 --> 00:08:10.280]  弄到這個媽媽怎麼樣呢
[00:08:10.280 --> 00:08:12.360]  她也自殺了
[00:08:12.360 --> 00:08:13.200]  她也自殺了
[00:08:13.200 --> 00:08:16.200]  所以話語很重要
[00:08:16.200 --> 00:08:19.000]  另外說話反映人格
[00:08:19.000 --> 00:08:20.320]  你怎麼樣說話
[00:08:20.320 --> 00:08:23.040]  你說的話有沒有兌現
[00:08:23.040 --> 00:08:25.640]  你說了事情有沒有做
[00:08:25.640 --> 00:08:28.640]  你說話你反映你的人格
[00:08:28.640 --> 00:08:32.080]  所以也是成為一種生命的見證
[00:08:32.080 --> 00:08:34.840]  我們看這段經文它說什麼呢
[00:08:34.840 --> 00:08:37.160]  雅各提醒我們
[00:08:37.160 --> 00:08:39.400]  上帝借著雅各提醒我們
[00:08:39.400 --> 00:08:41.720]  我們用舌頭
[00:08:41.720 --> 00:08:45.520]  頌贊那位主位父的
[00:08:45.520 --> 00:08:48.080]  就是頌贊上帝
[00:08:48.080 --> 00:08:50.280]  我們用舌頭頌贊上帝
[00:08:50.280 --> 00:08:56.360]  又用舌頭咒詛那照著神形象被照的人
[00:08:56.360 --> 00:08:59.040]  我們一方面說哈利路亞
[00:08:59.040 --> 00:09:01.680]  但是我們一方面去罵別人
[00:09:01.680 --> 00:09:04.240]  去咒詛別人
[00:09:04.240 --> 00:09:06.840]  第十節說講出那種矛盾
[00:09:06.840 --> 00:09:08.600]  那種的分裂
[00:09:08.600 --> 00:09:12.800]  頌贊和咒詛從一個口裡出來
[00:09:12.800 --> 00:09:14.800]  我的弟兄們
[00:09:14.800 --> 00:09:16.840]  這是不應當的
[00:09:16.840 --> 00:09:17.800]  這是不應當的
[00:09:17.800 --> 00:09:19.360]  這是問題
[00:09:19.360 --> 00:09:21.720]  那麼另外呢
[00:09:21.720 --> 00:09:25.200]  聖經也給我們一些提醒跟警告
[00:09:25.200 --> 00:09:28.800]  它說多言多語難免有過
[00:09:28.800 --> 00:09:33.320]  禁止嘴唇是有智慧
[00:09:33.320 --> 00:09:35.560]  多言多語難免有過
[00:09:35.560 --> 00:09:38.960]  聖經裡面的真言真的是一針見血
[00:09:38.960 --> 00:09:43.640]  那麼我在成長的過程中
[00:09:43.640 --> 00:09:46.440]  我媽媽還沒信主的時候
[00:09:46.440 --> 00:09:49.080]  她講話我就不喜歡聽
[00:09:49.080 --> 00:09:52.480]  然後不管是批評的話
[00:09:52.480 --> 00:09:54.480]  或者是不斷的提醒
[00:09:54.480 --> 00:09:56.840]  我這個兒子就不孝順了
[00:09:56.840 --> 00:09:58.640]  就沒耐心了
[00:09:58.640 --> 00:10:02.640]  然後她信了耶穌之後
[00:10:02.640 --> 00:10:04.800]  我發現她剛剛信耶穌之後
[00:10:04.800 --> 00:10:06.480]  沒改變
[00:10:06.480 --> 00:10:08.280]  言語還是一樣
[00:10:08.280 --> 00:10:13.840]  所以我教她背的第一句經文就是這句
[00:10:13.840 --> 00:10:15.840]  然後她就一直背一直背
[00:10:15.840 --> 00:10:17.160]  背久了
[00:10:17.160 --> 00:10:21.400]  她的言語就改變了
[00:10:21.400 --> 00:10:24.240]  也是因為我也改變了
[00:10:24.240 --> 00:10:26.720]  我變得更加的聽她的話
[00:10:26.720 --> 00:10:29.760]  更加的願意跟她溝通
[00:10:29.760 --> 00:10:32.600]  我覺得愛的環境使到人
[00:10:32.600 --> 00:10:34.680]  生命會有改變
[00:10:34.680 --> 00:10:40.120]  所以聖經提醒我們一些的真理
[00:10:40.120 --> 00:10:42.000]  另外這裡說
[00:10:42.000 --> 00:10:45.360]  你們的話是就說是
[00:10:45.360 --> 00:10:47.280]  不是就說不是
[00:10:47.280 --> 00:10:51.120]  若再多說就是出於那惡責
[00:10:51.120 --> 00:10:53.400]  這裡告訴我們
[00:10:53.400 --> 00:10:56.320]  基督徒是應該誠實的
[00:10:56.320 --> 00:10:58.320]  是你就說是
[00:10:58.320 --> 00:11:01.000]  不是你就說不是
[00:11:01.000 --> 00:11:02.840]  不要模稜兩可
[00:11:02.840 --> 00:11:06.880]  不要製造一些謊言
[00:11:06.880 --> 00:11:07.760]  不然的話
[00:11:07.760 --> 00:11:10.840]  那些謊言是出自誰呢
[00:11:10.840 --> 00:11:11.680]  惡責
[00:11:11.680 --> 00:11:15.040]  因為聖經在約翰福音第八章告訴我們
[00:11:15.040 --> 00:11:20.600]  惡責就是所有說謊之人的父親
[00:11:20.600 --> 00:11:24.000]  那惡責口裡沒有一句真理
[00:11:24.000 --> 00:11:25.520]  都是謊言
[00:11:25.520 --> 00:11:26.560]  當我們說謊的時候
[00:11:26.560 --> 00:11:30.560]  我們的生命跟惡責聯繫在一起
[00:11:30.560 --> 00:11:31.880]  另外
[00:11:31.880 --> 00:11:36.640]  聖經說說謊言的嘴為耶和華所真物
[00:11:36.640 --> 00:11:39.320]  真物這個詞在舊約這裡
[00:11:39.320 --> 00:11:41.120]  非常非常的嚴厲
[00:11:41.120 --> 00:11:43.360]  所真物
[00:11:43.360 --> 00:11:46.440]  說謊的嘴為耶和華所真物
[00:11:46.440 --> 00:11:50.400]  行事誠實的為他所喜悅
[00:11:50.400 --> 00:11:51.560]  另外
[00:11:51.560 --> 00:11:53.840]  這裡說什麼呢
[00:11:53.840 --> 00:11:56.480]  耶穌說我又告訴你們
[00:11:56.480 --> 00:11:59.040]  凡人所說的閒話
[00:11:59.040 --> 00:12:02.360]  閒話這裡是講不要講閒話
[00:12:02.360 --> 00:12:04.560]  說三道四的閒話
[00:12:04.560 --> 00:12:07.760]  那些謠言
[00:12:07.760 --> 00:12:11.800]  那些你不知道你不在場
[00:12:11.800 --> 00:12:14.240]  你只是聽別人說的
[00:12:14.240 --> 00:12:15.600]  你好像講到
[00:12:15.600 --> 00:12:17.960]  是啊是啊就是這樣
[00:12:18.000 --> 00:12:20.440]  有一次我聽到有些人跟我說
[00:12:20.440 --> 00:12:22.800]  那個人犯了什麼錯
[00:12:22.800 --> 00:12:26.560]  然後我去瞭解一下到底犯了什麼錯
[00:12:26.560 --> 00:12:29.360]  然後我說
[00:12:29.360 --> 00:12:31.880]  你有沒有親耳聽到
[00:12:31.880 --> 00:12:32.880]  他說沒有沒有
[00:12:32.880 --> 00:12:34.240]  不過那個誰聽到
[00:12:34.240 --> 00:12:35.640]  後來我去問那個誰呢
[00:12:35.640 --> 00:12:37.480]  那個誰說我也沒聽到
[00:12:37.480 --> 00:12:39.360]  不過那個誰聽到
[00:12:39.360 --> 00:12:41.720]  然後結果沒人聽到
[00:12:41.720 --> 00:12:44.360]  然後查清楚之後是沒人聽到
[00:12:44.360 --> 00:12:48.960]  是大家從他分享的一個見證裡面
[00:12:48.960 --> 00:12:51.120]  斷章取義
[00:12:51.120 --> 00:12:53.920]  然後把它誇大
[00:12:53.920 --> 00:12:57.840]  大家都認為一定是這樣
[00:12:57.840 --> 00:13:00.200]  然後越講越起勁
[00:13:00.200 --> 00:13:03.840]  就大家說就是這樣就是這樣
[00:13:03.840 --> 00:13:06.120]  我們要小心
[00:13:06.120 --> 00:13:07.520]  原來聖經有說過
[00:13:07.520 --> 00:13:11.080]  原來耶穌有說過關於這些事情
[00:13:11.080 --> 00:13:13.480]  凡人所說的閒語
[00:13:13.480 --> 00:13:18.920]  當審判的日子必要句句供出來
[00:13:18.920 --> 00:13:20.360]  你怕不怕
[00:13:20.360 --> 00:13:23.240]  希望我們不要再講閒言閒語
[00:13:23.240 --> 00:13:27.720]  我們如果以前有講過閒言閒語悔改
[00:13:27.720 --> 00:13:31.400]  我的原則永遠都是
[00:13:31.400 --> 00:13:33.920]  第一個問題我要問的就是
[00:13:33.920 --> 00:13:36.760]  你有沒有親眼聽親眼看見
[00:13:36.760 --> 00:13:39.720]  你有沒有親耳聽聽到
[00:13:39.720 --> 00:13:42.360]  我就從這邊開始問了
[00:13:42.360 --> 00:13:45.440]  就要瞭解真相很重要
[00:13:45.440 --> 00:13:48.440]  那麼另外一個也是我們要很小心的
[00:13:48.440 --> 00:13:49.840]  我們講話
[00:13:49.840 --> 00:13:52.080]  你們不要論斷人
[00:13:52.080 --> 00:13:55.440]  免得你們被論斷
[00:13:55.440 --> 00:13:59.240]  千萬不要因為你的背景
[00:13:59.240 --> 00:14:00.880]  因為你的經歷
[00:14:00.880 --> 00:14:06.240]  你覺得這個行業的人一定是這樣的
[00:14:06.240 --> 00:14:07.960]  一個標籤
[00:14:07.960 --> 00:14:11.560]  然後你就說他是乾那行的
[00:14:11.560 --> 00:14:14.440]  當然會這樣
[00:14:14.440 --> 00:14:16.360]  這個已經是論斷人了
[00:14:16.360 --> 00:14:17.160]  對嗎
[00:14:17.160 --> 00:14:20.080]  因為人是多面性的
[00:14:20.080 --> 00:14:23.640]  在各個行業都有不同的人
[00:14:23.640 --> 00:14:27.920]  有不誠實的也有很正直的
[00:14:27.920 --> 00:14:30.360]  在同一個行業都有的
[00:14:30.360 --> 00:14:32.240]  所以言語很重要
[00:14:32.240 --> 00:14:34.280]  我們要反省一下
[00:14:34.280 --> 00:14:36.400]  前面的這些經文
[00:14:36.400 --> 00:14:39.360]  有哪些是我們犯過的錯誤
[00:14:39.360 --> 00:14:40.600]  求上帝憐憫我們
[00:14:40.600 --> 00:14:42.080]  然後我們要立志
[00:14:42.080 --> 00:14:45.400]  不再讓我們的言語用來論斷
[00:14:45.400 --> 00:14:46.480]  閒話
[00:14:46.480 --> 00:14:48.000]  謊言
[00:14:48.000 --> 00:14:49.640]  或者是咒罵人
[00:14:49.640 --> 00:14:53.200]  這些都要避免
[00:14:53.200 --> 00:14:56.120]  因為上帝在審判的日子
[00:14:56.120 --> 00:14:59.400]  會向我們來
[00:14:59.400 --> 00:15:01.040]  要我們交賬
[00:15:01.040 --> 00:15:02.840]  那麼好
[00:15:02.840 --> 00:15:05.160]  所以為什麼我說
[00:15:05.160 --> 00:15:06.960]  說話是一種恩賜
[00:15:06.960 --> 00:15:08.800]  說話也是一種什麼
[00:15:08.800 --> 00:15:09.680]  責任
[00:15:09.680 --> 00:15:11.000]  請你記在心裡
[00:15:11.000 --> 00:15:12.720]  然後還要記在心裡
[00:15:12.720 --> 00:15:16.080]  你說話反映你的人格
[00:15:16.080 --> 00:15:18.720]  成為一種生命的見證
[00:15:18.720 --> 00:15:21.000]  你的話語就是你的見證
[00:15:21.000 --> 00:15:22.280]  一定要記住
[00:15:22.280 --> 00:15:28.080]  這個簡單但是重要的真理
[00:15:28.080 --> 00:15:28.720]  好
[00:15:28.720 --> 00:15:32.600]  上一次我們說到舌疾
[00:15:32.600 --> 00:15:34.440]  記不記得上次我們說到舌疾
[00:15:34.440 --> 00:15:39.440]  是用說話跟聆聽來比較
[00:15:39.440 --> 00:15:43.040]  聆聽是使人的情緒得到肯定
[00:15:43.040 --> 00:15:45.840]  而肯定當事人的個人價值
[00:15:45.840 --> 00:15:47.600]  上個禮拜我們說
[00:15:47.600 --> 00:15:50.600]  說是表達自己
[00:15:50.600 --> 00:15:52.400]  所以是重視自己
[00:15:52.400 --> 00:15:52.840]  對嗎
[00:15:52.840 --> 00:15:54.080]  每次我們說的時候
[00:15:54.080 --> 00:15:55.760]  都在表達自己
[00:15:55.760 --> 00:15:57.000]  我的觀點
[00:15:57.000 --> 00:15:58.600]  我的關心
[00:15:58.600 --> 00:16:01.160]  從我這裡出來的
[00:16:01.160 --> 00:16:02.880]  重視自己
[00:16:02.880 --> 00:16:05.560]  聽是放下自己
[00:16:05.560 --> 00:16:08.080]  重視對方
[00:16:08.080 --> 00:16:09.200]  這就是舌疾
[00:16:09.200 --> 00:16:11.000]  我願意聽你說吧
[00:16:11.000 --> 00:16:12.000]  給你說
[00:16:12.000 --> 00:16:12.840]  我聽
[00:16:12.840 --> 00:16:13.960]  放下自己
[00:16:13.960 --> 00:16:14.800]  重視對方
[00:16:14.800 --> 00:16:16.760]  那關係肯定會融洽
[00:16:16.760 --> 00:16:17.640]  關係肯定會
[00:16:17.640 --> 00:16:19.920]  因為我重視你
[00:16:19.920 --> 00:16:22.120]  但是今天我們要學
[00:16:22.120 --> 00:16:23.960]  也不能不說話
[00:16:23.960 --> 00:16:25.600]  對嗎
[00:16:25.600 --> 00:16:27.080]  說話跟聆聽之間
[00:16:27.080 --> 00:16:29.640]  聆聽是放下自己
[00:16:29.640 --> 00:16:31.520]  但也不能不說話
[00:16:31.520 --> 00:16:34.280]  上帝給了我們這個恩賜
[00:16:34.280 --> 00:16:35.960]  肯定要我們用
[00:16:35.960 --> 00:16:38.720]  那怎麼看舌疾的功課呢
[00:16:38.720 --> 00:16:41.560]  因為基督徒舌疾的生命很重要
[00:16:41.560 --> 00:16:42.480]  你懂得舌疾
[00:16:42.480 --> 00:16:45.080]  你才能夠做見證
[00:16:45.080 --> 00:16:47.480]  其實很簡單
[00:16:47.480 --> 00:16:49.720]  為別人的益處而說話
[00:16:49.720 --> 00:16:52.080]  就是舌疾
[00:16:52.080 --> 00:16:53.800]  當你說話的時候
[00:16:53.800 --> 00:16:56.840]  你是為別人的益處而說
[00:16:56.840 --> 00:16:58.160]  你就是舌疾了
[00:16:58.160 --> 00:16:59.120]  對嗎
[00:16:59.120 --> 00:17:00.400]  這個有別於
[00:17:00.400 --> 00:17:04.720]  說什麼話都是為了我自己的利益
[00:17:04.720 --> 00:17:05.280]  很清楚了
[00:17:05.280 --> 00:17:06.440]  對不對
[00:17:06.440 --> 00:17:06.640]  好
[00:17:06.640 --> 00:17:08.120]  我現在要你想想
[00:17:08.120 --> 00:17:10.360]  你過去在一個禮拜裡面
[00:17:10.360 --> 00:17:12.200]  跟你的丈夫
[00:17:12.200 --> 00:17:13.480]  跟你的妻子
[00:17:13.480 --> 00:17:14.240]  跟你的兒女
[00:17:14.240 --> 00:17:17.960]  跟你的父母說的話
[00:17:17.960 --> 00:17:21.040]  有多少是
[00:17:21.040 --> 00:17:23.080]  為他們而說的
[00:17:23.080 --> 00:17:24.040]  然後呢
[00:17:24.040 --> 00:17:24.880]  而且呢
[00:17:24.880 --> 00:17:27.640]  是沒有論斷的
[00:17:27.640 --> 00:17:31.000]  沒有一下子就覺得他們是怎樣怎樣的
[00:17:31.000 --> 00:17:35.040]  而是那種很謙卑的來說的
[00:17:35.040 --> 00:17:35.280]  好
[00:17:35.280 --> 00:17:36.040]  大家想一想
