
[00:00:00.000 --> 00:00:10.000]  今晚在黃昏崇拜可以聽到敬拜隊帶來的詩歌
[00:03:43.000 --> 00:03:47.000]  最轟動的其中一集是在1995年
[00:03:47.000 --> 00:03:48.000]  是說甚麼?
[00:03:48.000 --> 00:03:51.000]  不知道大家有沒有印象呢?
[00:03:51.000 --> 00:03:55.000]  或者你不方便透露你的年齡也不要緊
[00:03:55.000 --> 00:03:58.000]  其實95年那裏是說到
[00:03:58.000 --> 00:04:04.000]  是他們傳聞是有外星人
[00:04:04.000 --> 00:04:06.000]  而且是被解剖
[00:04:06.000 --> 00:04:08.000]  這件事就很轟動
[00:04:08.000 --> 00:04:13.000]  當時這個節目好像現在的
[00:04:13.000 --> 00:04:17.000]  有一個節目叫做東張西望
[00:04:17.000 --> 00:04:19.000]  現在的人說有甚麼事
[00:04:19.000 --> 00:04:22.000]  你想快點搞定就報東張
[00:04:22.000 --> 00:04:25.000]  那些人不要隨便報
[00:04:25.000 --> 00:04:29.000]  應該有甚麼事都找相關的
[00:04:29.000 --> 00:04:31.000]  要負責的
[00:04:31.000 --> 00:04:32.000]  警察也好
[00:04:32.000 --> 00:04:35.000]  或者有關的部門也好
[00:04:35.000 --> 00:04:37.000]  所以我們試一下
[00:04:37.000 --> 00:04:39.000]  從今天我們來看一看
[00:04:39.000 --> 00:04:45.000]  菲拉鐵飛和老弟家教會
[00:04:45.000 --> 00:04:47.000]  我們想了解一下
[00:04:47.000 --> 00:04:51.000]  上帝對這兩個教會的評價和心意
[00:04:51.000 --> 00:04:53.000]  菲拉鐵飛的教會
[00:04:53.000 --> 00:04:56.000]  我們可以在這段經文裏面
[00:04:56.000 --> 00:05:00.000]  其實是看到基督怎樣去宣告他自己
[00:05:00.000 --> 00:05:01.000]  他的身份
[00:05:01.000 --> 00:05:03.000]  而基督他是全知的
[00:05:03.000 --> 00:05:06.000]  而在當中給了教會的應許
[00:05:06.000 --> 00:05:10.000]  菲拉鐵飛的教會和善美娜的教會
[00:05:10.000 --> 00:05:13.000]  有一樣很相同的地方
[00:05:13.000 --> 00:05:15.000]  就是他們都是經歷到
[00:05:15.000 --> 00:05:17.000]  和當時那些猶太人的會堂
[00:05:17.000 --> 00:05:21.000]  工會之間是有嚴重的衝突的
[00:05:21.000 --> 00:05:23.000]  是被迫霸的
[00:05:23.000 --> 00:05:25.000]  但是在被迫霸的過程裏面
[00:05:25.000 --> 00:05:29.000]  善美娜教會是要忍受這些苦難
[00:05:29.000 --> 00:05:32.000]  他們要面對這個試煉考驗
[00:05:32.000 --> 00:05:36.000]  但菲拉鐵飛教會主耶穌應許他們
[00:05:36.000 --> 00:05:40.000]  在將來大試煉期間
[00:05:40.000 --> 00:05:43.000]  他要免去他們這個試煉
[00:05:43.000 --> 00:05:46.000]  兩間教會都可以說是我們一個模範的教會
[00:05:46.000 --> 00:05:51.000]  因為他們沒有特別的地方被主來責備
[00:05:51.000 --> 00:05:55.000]  我們在當中嘗試留心一下
[00:05:55.000 --> 00:05:58.000]  看這間教會
[00:05:58.000 --> 00:06:00.000]  菲拉鐵飛的教會是怎樣呢?
[00:06:00.000 --> 00:06:03.000]  我們一起讀一讀這一節聖經
[00:06:03.000 --> 00:06:05.000]  在第七節基督的宣告
[00:06:05.000 --> 00:06:06.000]  我們一起讀
[00:06:06.000 --> 00:06:10.000]  你要寫信給菲拉鐵飛教會的使者說
[00:06:10.000 --> 00:06:14.000]  那神聖真實的拿著大位的約時
[00:06:14.000 --> 00:06:17.000]  開了就沒有人關
[00:06:17.000 --> 00:06:20.000]  關了就沒有能開的
[00:06:20.000 --> 00:06:22.000]  這樣說
[00:06:22.000 --> 00:06:25.000]  在說基督餘下的信息之前
[00:06:25.000 --> 00:06:27.000]  你看看這個介紹
[00:06:27.000 --> 00:06:31.000]  這個介紹就是人子行走在這七教會裏面
[00:06:31.000 --> 00:06:36.000]  對每一個教會的使者要告訴他們
[00:06:36.000 --> 00:06:38.000]  耶穌怎樣介紹自己?
[00:06:38.000 --> 00:06:40.000]  他說神聖的
[00:06:40.000 --> 00:06:45.000]  在道德方面耶穌是完全沒有瑕疵的
[00:06:45.000 --> 00:06:48.000]  而另一個這樣的形容
[00:06:48.000 --> 00:06:49.000]  是給我們體會
[00:06:49.000 --> 00:06:52.000]  是耶穌將自己分別為聖
[00:06:52.000 --> 00:06:54.000]  是為了特別的使命
[00:06:54.000 --> 00:06:57.000]  讓福音17章19節說
[00:06:57.000 --> 00:06:59.000]  耶穌為選民的緣故
[00:06:59.000 --> 00:07:01.000]  祂願意分別為聖
[00:07:01.000 --> 00:07:03.000]  為我們獻上贖罪祭
[00:07:03.000 --> 00:07:06.000]  所以我們是必須合而為一
[00:07:06.000 --> 00:07:09.000]  我們是因著耶穌基督成就的救恩
[00:07:09.000 --> 00:07:13.000]  這是耶穌第一次來所造成的事
[00:07:13.000 --> 00:07:16.000]  但是在這裏啟示錄說
[00:07:16.000 --> 00:07:18.000]  祂這個神聖的身份
[00:07:18.000 --> 00:07:20.000]  不是說這一方面
[00:07:20.000 --> 00:07:23.000]  是要預告祂第二次回來的時候
[00:07:23.000 --> 00:07:30.000]  人子是要施行啟示錄所預告的審判
[00:07:30.000 --> 00:07:32.000]  這個審判當然很嚴厲
[00:07:32.000 --> 00:07:35.000]  但是耶穌基督是明察秋毫
[00:07:35.000 --> 00:07:37.000]  祂一定不會判錯案
[00:07:37.000 --> 00:07:41.000]  在主耶穌銳利的
[00:07:41.000 --> 00:07:47.000]  眼睛如火焰的明察秋毫下
[00:07:47.000 --> 00:07:49.000]  我們知道沒有任何的事
[00:07:49.000 --> 00:07:54.000]  可以逃脫祂自己的漢見
[00:07:54.000 --> 00:08:01.000]  真實的形容到當時我們要敬拜的
[00:08:01.000 --> 00:08:02.000]  我們這位主耶穌
[00:08:02.000 --> 00:08:04.000]  祂才是真實的尼塞亞
[00:08:04.000 --> 00:08:07.000]  但當時小阿西亞這個地區
[00:08:07.000 --> 00:08:11.000]  他們在羅馬帝國都是充滿著很多拜偶像
[00:08:11.000 --> 00:08:14.000]  羅馬和希臘的文化裏
[00:08:14.000 --> 00:08:17.000]  他們容許很多的偶像
[00:08:17.000 --> 00:08:21.000]  這個其實是一個對比
[00:08:21.000 --> 00:08:24.000]  另外一個背景就是
[00:08:24.000 --> 00:08:29.000]  當地有人冒名說自己是猶太人
[00:08:29.000 --> 00:08:31.000]  他們不是真正的猶太人
[00:08:31.000 --> 00:08:35.000]  他們為了要將這些非拉帖非
[00:08:35.000 --> 00:08:39.000]  忠心耿隨主的弟兄姊妹
[00:08:39.000 --> 00:08:42.000]  他們要來作迫害
[00:08:42.000 --> 00:08:45.000]  在後文第九節就會說
[00:08:45.000 --> 00:08:48.000]  第三個形容就很重要
[00:08:48.000 --> 00:08:51.000]  這裡說他拿著大衛的約時
[00:08:51.000 --> 00:08:54.000]  為什麼說大衛的約時
[00:08:54.000 --> 00:08:57.000]  如果我們有看形容人子
[00:08:57.000 --> 00:08:59.000]  在第一課
[00:08:59.000 --> 00:09:01.000]  Karen傳道他們說
[00:09:01.000 --> 00:09:06.000]  耶穌是手執著死亡和陰間的約時
[00:09:06.000 --> 00:09:10.000]  祂是掌管生與死
[00:09:10.000 --> 00:09:14.000]  所以不是魔鬼掌管這些生與死
[00:09:14.000 --> 00:09:18.000]  其實經過主的許可的時候
[00:09:18.000 --> 00:09:21.000]  死亡都不會臨到我們身上
[00:09:21.000 --> 00:09:23.000]  但這裡說的不是這件事
[00:09:23.000 --> 00:09:25.000]  不是說生死
[00:09:25.000 --> 00:09:27.000]  這件事是說什麼的約時
[00:09:27.000 --> 00:09:30.000]  是說大衛的約時
[00:09:30.000 --> 00:09:31.000]  大衛的約時
[00:09:31.000 --> 00:09:33.000]  為什麼說大衛的約時
[00:09:33.000 --> 00:09:36.000]  因為大衛是被高納為以色列的
[00:09:36.000 --> 00:09:42.000]  真正要建立永遠國度的王
[00:09:42.000 --> 00:09:45.000]  神是這樣應許大衛的
[00:09:45.000 --> 00:09:49.000]  是叫他來到他的後代
[00:09:49.000 --> 00:09:53.000]  而他的後代就是將來要出現的耶穌基督
[00:09:53.000 --> 00:09:55.000]  是從大衛的根
[00:09:55.000 --> 00:09:58.000]  在猶大的支派裡面而出現
[00:09:58.000 --> 00:10:02.000]  所以這裡說的意思就是
[00:10:02.000 --> 00:10:05.000]  他說他有大衛的約時
[00:10:05.000 --> 00:10:08.000]  要開了這個門
[00:10:08.000 --> 00:10:10.000]  是沒有人能夠關
[00:10:10.000 --> 00:10:12.000]  關掉就沒有人能夠開
[00:10:12.000 --> 00:10:14.000]  這是說什麼呢
[00:10:14.000 --> 00:10:18.000]  過去有一些聖經學者解釋
[00:10:18.000 --> 00:10:24.000]  當成是一個傳福音的門
[00:10:24.000 --> 00:10:27.000]  但我們如果看後文
[00:10:27.000 --> 00:10:30.000]  我們知道不是指這件事
[00:10:30.000 --> 00:10:34.000]  這裡是說你要進入大衛的國
[00:10:34.000 --> 00:10:38.000]  其實是說尼塞亞國度的門
[00:10:38.000 --> 00:10:41.000]  表示如果沒有基督的許可
[00:10:41.000 --> 00:10:44.000]  沒有人可以進入這個屬靈的王國
[00:10:44.000 --> 00:10:47.000]  如果沒有耶穌基督的許可
[00:10:47.000 --> 00:10:51.000]  也沒有人會從這個王國被趕出去
[00:10:51.000 --> 00:10:54.000]  這就是主耶穌真正掌管
[00:10:54.000 --> 00:10:58.000]  他自己要成就的新約
[00:10:58.000 --> 00:11:01.000]  讓我們看到他所立的國度
[00:11:01.000 --> 00:11:03.000]  才是永遠的
[00:11:03.000 --> 00:11:05.000]  而基督的傳之
[00:11:05.000 --> 00:11:08.000]  我們看看耶穌知道什麼
[00:11:08.000 --> 00:11:09.000]  我們一起讀
[00:11:09.000 --> 00:11:11.000]  我知道你的行為
[00:11:11.000 --> 00:11:15.000]  看,我在你面前給你一個敞開的門
[00:11:15.000 --> 00:11:17.000]  是沒有人能夠關的
[00:11:17.000 --> 00:11:20.000]  我知道你有一點力量
[00:11:20.000 --> 00:11:23.000]  也遵守我的道
[00:11:23.000 --> 00:11:25.000]  沒有否認我的名
[00:11:25.000 --> 00:11:28.000]  在這裡說到知道
[00:11:28.000 --> 00:11:30.000]  有幾個知道
[00:11:30.000 --> 00:11:32.000]  知道他們的行為
[00:11:32.000 --> 00:11:34.000]  耶穌說
[00:11:34.000 --> 00:11:36.000]  就是因為你們那種
[00:11:36.000 --> 00:11:39.000]  雖然你們的力量微弱
[00:11:39.000 --> 00:11:42.000]  但你們願意遵守我的道
[00:11:42.000 --> 00:11:43.000]  沒有否認我的名
[00:11:43.000 --> 00:11:46.000]  就是表示他們那種忠心跟隨主
[00:11:46.000 --> 00:11:51.000]  雖然被人從猶太的會堂要趕出去
[00:11:51.000 --> 00:11:53.000]  但耶穌就要應許他們
[00:11:53.000 --> 00:11:55.000]  是有一個敞開的門
[00:11:55.000 --> 00:11:59.000]  這個敞開的門就是基督尼塞亞國度的門
[00:11:59.000 --> 00:12:01.000]  是為他們打開的
[00:12:01.000 --> 00:12:04.000]  而這個門打開
[00:12:04.000 --> 00:12:06.000]  是沒有人能夠關上
[00:12:06.000 --> 00:12:10.000]  因為是基督為永恆國度的王
[00:12:10.000 --> 00:12:14.000]  保羅曾經在說這個敞開的門
[00:12:14.000 --> 00:12:17.000]  曾經在前書16章9節
[00:12:17.000 --> 00:12:21.000]  以及後書2章12節都有提到
[00:12:21.000 --> 00:12:24.000]  是說全福音的門
[00:12:24.000 --> 00:12:26.000]  所以過去有些解經的學者
[00:12:26.000 --> 00:12:28.000]  在這方面看錯了
[00:12:28.000 --> 00:12:29.000]  這個敞開的門
[00:12:29.000 --> 00:12:32.000]  以為是說全福音門打開
[00:12:32.000 --> 00:12:35.000]  所以非拉鐵非的教會
[00:12:35.000 --> 00:12:39.000]  固然他們可以是一個全福音的教會
[00:12:39.000 --> 00:12:40.000]  但經文本身
[00:12:40.000 --> 00:12:42.000]  我們看第9第10節
[00:12:42.000 --> 00:12:43.000]  你就更加清楚
[00:12:43.000 --> 00:12:45.000]  這裡說的敞開的門
[00:12:45.000 --> 00:12:49.000]  不是說全福音的機會的門
[00:12:49.000 --> 00:12:55.000]  是說一個是基督為我們一群忠心跟隨他的人
[00:12:55.000 --> 00:12:57.000]  雖然被逼迫
[00:12:57.000 --> 00:13:00.000]  甚至可能被人殘害
[00:13:00.000 --> 00:13:04.000]  但至終他為我們保留的
[00:13:04.000 --> 00:13:08.000]  確是我們一定要進入榮耀的
[00:13:08.000 --> 00:13:11.000]  永恆的彌賽亞的國度
[00:13:11.000 --> 00:13:14.000]  接著在第9第10節我們再看
[00:13:14.000 --> 00:13:16.000]  我們一起讀
[00:13:16.000 --> 00:13:18.000]  「那屬撒旦會堂的
[00:13:18.000 --> 00:13:20.000]  是稱是猶太人
[00:13:20.000 --> 00:13:22.000]  其實不是猶太人
[00:13:22.000 --> 00:13:24.000]  而是說方話的
[00:13:24.000 --> 00:13:27.000]  我要使他們來到你腳前下拜
[00:13:27.000 --> 00:13:30.000]  使他們知道我已經愛你了
[00:13:30.000 --> 00:13:33.000]  因為你遵守了我堅忍的道
[00:13:33.000 --> 00:13:38.000]  我也必在普天下人受試煉的時候
[00:13:38.000 --> 00:13:41.000]  保守你免受試煉」
[00:13:41.000 --> 00:13:45.000]  這個真是很寶貴的一個英許
[00:13:45.000 --> 00:13:49.000]  首先這裡形容的是那些是什麼人呢?
[00:13:49.000 --> 00:13:53.000]  什麼人是迫害這群非拉鐵非
[00:13:53.000 --> 00:13:59.000]  這些很忠心跟隨著的門徒呢?
[00:13:59.000 --> 00:14:02.000]  他說這群是屬撒旦的會堂
[00:14:02.000 --> 00:14:05.000]  猶太人他們敬拜上帝
[00:14:05.000 --> 00:14:09.000]  但在基督的口中是這樣形容他們
[00:14:09.000 --> 00:14:11.000]  他們是屬撒旦的
[00:14:11.000 --> 00:14:13.000]  他們是說方話的
[00:14:13.000 --> 00:14:15.000]  他們說自己是猶太人
[00:14:15.000 --> 00:14:18.000]  其實他們不是真是猶太人
[00:14:18.000 --> 00:14:21.000]  所以這三樣東西都是假的
[00:14:21.000 --> 00:14:25.000]  這群所謂偽信徒
[00:14:25.000 --> 00:14:29.000]  不是真正的土主喜悅的這群人
[00:14:29.000 --> 00:14:36.000]  他們卻是要迫害這群忠心跟隨主的門徒
[00:14:36.000 --> 00:14:39.000]  耶穌說我要叫他們知道
[00:14:39.000 --> 00:14:41.000]  知道一件事就是
[00:14:41.000 --> 00:14:43.000]  你們迫害的這群門徒
[00:14:43.000 --> 00:14:46.000]  他們每一個都是我很愛他們
[00:14:46.000 --> 00:14:49.000]  因為他們堅守我的道
[00:14:49.000 --> 00:14:52.000]  我在普天下受試煉的時候
[00:14:52.000 --> 00:14:55.000]  保守他們免受試煉
[00:14:55.000 --> 00:14:57.000]  這表示在末日審判的時候
[00:14:57.000 --> 00:15:01.000]  主要向這群忠心於他的人
[00:15:01.000 --> 00:15:05.000]  來叫一切抵擋基督的人
[00:15:05.000 --> 00:15:08.000]  都要在主的面前
[00:15:08.000 --> 00:15:10.000]  他們要下拜
[00:15:10.000 --> 00:15:12.000]  他們要敬拜
[00:15:12.000 --> 00:15:16.000]  這就等於在《依循教書》45章說到
[00:15:16.000 --> 00:15:22.000]  將來末日各族列族各邦的人
[00:15:22.000 --> 00:15:25.000]  他們要來到上帝的面前
[00:15:25.000 --> 00:15:29.000]  在這位真正要來的彌賽亞面前
[00:15:29.000 --> 00:15:30.000]  他們要屈膝
[00:15:30.000 --> 00:15:31.000]  要俯伏
[00:15:31.000 --> 00:15:33.000]  要敬拜
[00:15:33.000 --> 00:15:35.000]  所以我讀這段經文的時候
[00:15:35.000 --> 00:15:37.000]  我自己深深的感受到
[00:15:37.000 --> 00:15:40.000]  今天我們不要只看眼前
[00:15:40.000 --> 00:15:43.000]  普世教會所面對的衝擊
[00:15:43.000 --> 00:15:44.000]  那些困難
[00:15:44.000 --> 00:15:49.000]  那些甚至是禍患
[00:15:49.000 --> 00:15:53.000]  其實神是看著的
[00:15:53.000 --> 00:15:55.000]  若然今天地上的教會
[00:15:55.000 --> 00:15:58.000]  它真的尊重上帝的說話
[00:15:58.000 --> 00:16:01.000]  忠心去傳講純正的福音
[00:16:01.000 --> 00:16:04.000]  他們好好栽培弟兄姊妹
[00:16:04.000 --> 00:16:07.000]  成為紮實的跟隨主的門徒
[00:16:07.000 --> 00:16:09.000]  你要知道主有賞賜
[00:16:09.000 --> 00:16:13.000]  而且主是與這種教會
[00:16:13.000 --> 00:16:15.000]  真正的同在
[00:16:15.000 --> 00:16:18.000]  他們可能會在不同世界的地方
[00:16:18.000 --> 00:16:22.000]  仍然受到很大的壓力和迫害
[00:16:22.000 --> 00:16:24.000]  但是主是紀念他們
[00:16:24.000 --> 00:16:27.000]  這裡我跟大家分享
[00:16:27.000 --> 00:16:30.000]  我手上也有這本小冊子
[00:16:30.000 --> 00:16:34.000]  是2025年全球首望的名單
[00:16:34.000 --> 00:16:43.000]  其實這是一個福音的機構
[00:16:43.000 --> 00:16:45.000]  他們叫做「闖開的門」
[00:16:45.000 --> 00:16:47.000]  他們的機構就是「闖開的門」
[00:16:47.000 --> 00:16:50.000]  這個禱告手冊
[00:16:50.000 --> 00:16:52.000]  其實我一直看的時候
[00:16:52.000 --> 00:16:53.000]  我自己覺得
[00:16:53.000 --> 00:16:55.000]  你是想都想不到
[00:16:55.000 --> 00:16:57.000]  今天我們在香港
[00:16:57.000 --> 00:16:59.000]  我們仍然很自由
[00:16:59.000 --> 00:17:02.000]  我們可以去傳道
[00:17:02.000 --> 00:17:04.000]  我們甚至可以在街站
[00:17:04.000 --> 00:17:06.000]  我們可以去派單張
[00:17:06.000 --> 00:17:09.000]  我們可以進到學校去傳福音
[00:17:09.000 --> 00:17:11.000]  但是今天你看
[00:17:11.000 --> 00:17:15.000]  你不要說那些回教的國家
[00:17:15.000 --> 00:17:17.000]  不允許這件事
[00:17:17.000 --> 00:17:20.000]  你就算去到北美那些地方
[00:17:20.000 --> 00:17:23.000]  說是以基督立國的國家
[00:17:23.000 --> 00:17:26.000]  今天反而是對基督的教會
[00:17:26.000 --> 00:17:30.000]  諸多的難阻和迫害
[00:17:30.000 --> 00:17:33.000]  今天我們看到這個手冊裡
[00:17:33.000 --> 00:17:36.000]  跟隨耶穌的標題說
[00:17:36.000 --> 00:17:39.000]  要付上最大代價的50個國家
[00:17:39.000 --> 00:17:42.000]  這50個國家裡
[00:17:42.000 --> 00:17:44.000]  其中排第一的
[00:17:44.000 --> 00:17:47.000]  你猜猜是哪個國家呢?
[00:17:47.000 --> 00:17:48.000]  就是北韓
[00:17:48.000 --> 00:17:50.000]  23年以來
[00:17:50.000 --> 00:17:52.000]  他都是排第一位
[00:17:52.000 --> 00:17:54.000]  有3.8億
[00:17:54.000 --> 00:17:56.000]  超過3.8億的基督徒
[00:17:56.000 --> 00:17:59.000]  因為信仰而遭受高度的迫害
[00:17:59.000 --> 00:18:00.000]  和歧視
[00:18:00.000 --> 00:18:03.000]  這是全球七分之一的基督徒
[00:18:03.000 --> 00:18:07.000]  是受到這些迫害
[00:18:07.000 --> 00:18:11.000]  有些基督徒甚至受到性侵犯
[00:18:11.000 --> 00:18:13.000]  騷擾
[00:18:13.000 --> 00:18:16.000]  在敘利亞的國家
[00:18:16.000 --> 00:18:20.000]  有些甚至被迫要嫁給非基督徒
[00:18:20.000 --> 00:18:22.000]  基督徒也受到毆打
[00:18:22.000 --> 00:18:23.000]  威脅
[00:18:23.000 --> 00:18:24.000]  身心虐待
[00:18:24.000 --> 00:18:27.000]  有些是要被迫逃離家園
[00:18:27.000 --> 00:18:30.000]  過流亡漂泊的生活
[00:18:30.000 --> 00:18:32.000]  在尼日利亞
[00:18:32.000 --> 00:18:35.000]  基督徒因信仰被殺害
[00:18:35.000 --> 00:18:38.000]  超過了幾千人
[00:18:38.000 --> 00:18:40.000]  四千多人
[00:18:40.000 --> 00:18:43.000]  這些全部都有數字
[00:18:43.000 --> 00:18:47.000]  緬甸也是很重要
[00:18:47.000 --> 00:18:49.000]  他說超過四萬人
[00:18:49.000 --> 00:18:54.000]  在緬甸裡被迫流亡
[00:18:54.000 --> 00:18:59.000]  受影響的人超過二十萬
[00:18:59.000 --> 00:19:04.000]  所以你看回這些故事和代土
[00:19:04.000 --> 00:19:07.000]  我們今天一方面感恩
[00:19:07.000 --> 00:19:11.000]  我們好像在一個很安恕的地方
[00:19:11.000 --> 00:19:14.000]  我們在中國的香港裡
[00:19:14.000 --> 00:19:18.000]  我們仍然享受這些宗教高度的自由
[00:19:18.000 --> 00:19:22.000]  但是我們必須要去珍惜
[00:19:22.000 --> 00:19:25.000]  也同樣紀念在世界各地
[00:19:25.000 --> 00:19:30.000]  有很多基督的弟兄姊妹
[00:19:30.000 --> 00:19:32.000]  他們受很多苦
[00:19:32.000 --> 00:19:34.000]  基督的英語是什麼呢?
[00:19:34.000 --> 00:19:36.000]  在第十一到十三節
[00:19:36.000 --> 00:19:37.000]  我們一起讀出來
[00:19:37.000 --> 00:19:43.000]  「我必快來,你要持守你所得的,免得人奪去你的冠冕。
[00:19:43.000 --> 00:19:48.000]  得勝的,我要使他在我神的殿中作處子。
[00:19:48.000 --> 00:19:55.000]  他必不再從那裡出去,我又要擺我神的名和我神聖的名。
[00:19:55.000 --> 00:20:03.000]  從天上我神那裡降下來的新耶路撒冷和我的新名都寫在他上面。
[00:20:03.000 --> 00:20:09.000]  凡有耳朵聽的,應當聽聖靈向宗教會所說的話。」
[00:20:09.000 --> 00:20:14.000]  這裡基督的應許包含了三方面
[00:20:14.000 --> 00:20:16.000]  我用三種顏色列出來
[00:20:16.000 --> 00:20:21.000]  第一種是他應許一定要回來
[00:20:21.000 --> 00:20:23.000]  他要快來
[00:20:23.000 --> 00:20:24.000]  如果他快來的時候
[00:20:24.000 --> 00:20:26.000]  就是你要活在當下
[00:20:26.000 --> 00:20:29.000]  他說你要持守你所有的
[00:20:29.000 --> 00:20:32.000]  免得有人奪去你的冠冕
[00:20:32.000 --> 00:20:35.000]  千萬不要晚節不保
[00:20:35.000 --> 00:20:37.000]  所以今天有些人以為
[00:20:37.000 --> 00:20:40.000]  我信了耶穌是否就買了保險呢?
[00:20:40.000 --> 00:20:42.000]  其實我們今天說
[00:20:42.000 --> 00:20:44.000]  真正信主的人
[00:20:44.000 --> 00:20:48.000]  你不是當作買保險去天堂
[00:20:48.000 --> 00:20:53.000]  是因為你和耶穌有一個真正生命結連的關係
[00:20:53.000 --> 00:20:57.000]  你不是掛名做一個基督徒
[00:20:57.000 --> 00:21:01.000]  你是真正願意為信仰受苦
[00:21:01.000 --> 00:21:03.000]  你願意為主的緣故
[00:21:03.000 --> 00:21:07.000]  你被人甚至誣衊甚至傷害
[00:21:07.000 --> 00:21:09.000]  你都願意忍受
[00:21:09.000 --> 00:21:12.000]  這個才是我們說的硬朗
[00:21:12.000 --> 00:21:15.000]  信得到位的基督徒
[00:21:15.000 --> 00:21:16.000]  第二方面
[00:21:16.000 --> 00:21:21.000]  他說我要叫你們在神的殿中作柱子
[00:21:21.000 --> 00:21:23.000]  作柱子是什麼意思呢?
[00:21:23.000 --> 00:21:25.000]  在初期教會
[00:21:25.000 --> 00:21:30.000]  你看見亞各彼得約翰被稱為耶路撒冷教會的柱石
[00:21:30.000 --> 00:21:34.000]  就是他們作的所謂的領袖
[00:21:34.000 --> 00:21:36.000]  因為他們忠心於上帝
[00:21:36.000 --> 00:21:39.000]  上帝選擇他們作使徒
[00:21:39.000 --> 00:21:42.000]  這個柱石表示是堅固的
[00:21:42.000 --> 00:21:44.000]  他們的信仰是紮實的
