
[00:00:00.000 --> 00:00:05.000]  主持人:各位弟兄姊妹,主佬平安!
[00:04:32.000 --> 00:04:40.000]  「然而也當想到黑暗的日子,因為這樣的日子必多,所以要來臨的全是虛空」
[00:04:40.000 --> 00:04:48.000]  「快樂」和「虛空」是我們聽傳道書以來很常出現的兩個主題
[00:04:48.000 --> 00:04:51.000]  然後引然的時候再次提到
[00:04:51.000 --> 00:04:56.000]  到了第二個部分,十一章九到十節,大家可以想像得到
[00:04:56.000 --> 00:05:01.000]  他說「年輕人啊,你在年少的時候當快樂」
[00:05:01.000 --> 00:05:09.000]  所以在第二個部分,兩節經文裡,他首先多說一點「快樂」是怎樣的
[00:05:09.000 --> 00:05:17.000]  而你也可以想像到,最後的一個部分,十二章一到七節,就是多說一點「虛空」
[00:05:17.000 --> 00:05:22.000]  而當他說虛空的時候,我們看看十二章第一節,下面的經文
[00:05:22.000 --> 00:05:34.000]  他說「你趁著年輕,衰老的日子尚未來到,就是你所說的我毫無喜悅的歲月來臨之前,當紀念做你的主」
[00:05:34.000 --> 00:05:39.000]  所以當他這樣說的時候
[00:05:39.000 --> 00:05:48.000]  為什麼之後你再看十二章一到七節,要多說那種第八節說的黑暗的日子
[00:05:48.000 --> 00:05:52.000]  將要來臨,沒有指望的日子,為什麼要多說呢?
[00:05:52.000 --> 00:05:55.000]  其實他最終不是想嚇我們
[00:05:55.000 --> 00:06:04.000]  他是想我們紀念黑暗的日子的同時,要紀念創造我們的主
[00:06:04.000 --> 00:06:11.000]  如果你再看原文裡,藍色的那兩個字,「當想到黑暗的日子」第八節,「當想到」的「想到」
[00:06:11.000 --> 00:06:21.000]  和十二章一節下面的「當紀念做物主」,「紀念」其實是同一個字
[00:06:21.000 --> 00:06:29.000]  所以這裡提到我們要紀念黑暗的日子,其實目的是要我們紀念主的時候
[00:06:29.000 --> 00:06:38.000]  你就知道黑暗的日子或者是虛空,和創造主,紀念創造主是有密切的關係
[00:06:38.000 --> 00:06:50.000]  我們一起來看看經文裡怎樣去說快樂的部分
[00:06:50.000 --> 00:06:55.000]  究竟我們享受的秘訣是什麼呢?
[00:06:55.000 --> 00:07:00.000]  經文第七節,第八節
[00:07:07.000 --> 00:07:32.000]  「年輕人,你在年少的時候當快樂,在年輕時使你的心歡暢,做你心所願做的,看你眼所愛看的,卻要知道為這一切上帝必審問你。所以當從心中除掉受煩,從肉體除去痛苦,因為年少和年輕之時,全是虛空。」
[00:07:32.000 --> 00:07:39.000]  你聽這兩節,你會發現這兩節的意思是相似的
[00:07:39.000 --> 00:07:42.000]  因為這裡用了一個技巧,就是平行句
[00:07:42.000 --> 00:07:45.000]  第九、第十節是很相似的意思
[00:07:45.000 --> 00:07:51.000]  除了叫我們快樂之外,你會看到他提到兩節都有心
[00:07:51.000 --> 00:07:55.000]  九節他說要使你的心歡暢,做你心所願做的
[00:07:55.000 --> 00:07:59.000]  第十節說當從心中除掉受煩
[00:07:59.000 --> 00:08:03.000]  怎樣心中除掉受煩呢?就是要快樂
[00:08:03.000 --> 00:08:05.000]  就是第九節說的,你要快樂
[00:08:05.000 --> 00:08:14.000]  然後他也有說,肉體要去除,肉體的痛苦
[00:08:14.000 --> 00:08:17.000]  看你眼所愛看的
[00:08:17.000 --> 00:08:20.000]  所以心裡面的受煩你要除去
[00:08:20.000 --> 00:08:24.000]  外面的痛苦你也要除去
[00:08:24.000 --> 00:08:34.000]  是一個盡情可以放心快樂的形容
[00:08:34.000 --> 00:08:40.000]  所以當我們再看,我們看了兩節的頭半句,都是說我們要快樂
[00:08:40.000 --> 00:08:45.000]  後半句就解釋為何我們可以這樣快樂
[00:08:45.000 --> 00:08:49.000]  第十節就很直接地說
[00:08:49.000 --> 00:08:59.000]  當從心中除去受煩,從肉體除去痛苦,因為年少和年輕之時,全是虛空
[00:08:59.000 --> 00:09:01.000]  真的很直接
[00:09:01.000 --> 00:09:04.000]  為何我們可以盡情快樂?不是因為我們賺夠了
[00:09:04.000 --> 00:09:07.000]  為何我們可以盡情快樂?不是因為我們沒有東西再煩
[00:09:07.000 --> 00:09:09.000]  為何我們可以盡情快樂?
[00:09:09.000 --> 00:09:17.000]  這裡他說,因為年少和年輕之時,全是虛空
[00:09:17.000 --> 00:09:23.000]  傳道書的這種智慧,這種邏輯就再次出現
[00:09:23.000 --> 00:09:27.000]  因為虛空,可以儘管享受
[00:09:27.000 --> 00:09:34.000]  正如段樂的引言所說,我們可以選擇快樂,去享受日光之下所得的
[00:09:34.000 --> 00:09:36.000]  是因為人生是虛空的
[00:09:36.000 --> 00:09:40.000]  所以如果你今天是第一次來聽傳道書,或者你會一頭霧水
[00:09:40.000 --> 00:09:42.000]  到底他在說什麼?
[00:09:42.000 --> 00:09:46.000]  但如果你這半年來一直都有聽傳道書系列的講道
[00:09:46.000 --> 00:09:51.000]  你應該可以慢慢明白到傳道書作者的智慧
[00:09:51.000 --> 00:09:54.000]  我再說多一點
[00:09:54.000 --> 00:09:58.000]  傳道者認為這個世界之所以會虛空
[00:09:58.000 --> 00:10:03.000]  為何會虛空?其實是涉及到上帝的創造
[00:10:03.000 --> 00:10:07.000]  日光之下的勞碌,有時候我們做了會只有一個空隙
[00:10:07.000 --> 00:10:09.000]  你做了的,誰知道給了隔壁那個
[00:10:09.000 --> 00:10:14.000]  又或者,我們做人未必好人有好報
[00:10:14.000 --> 00:10:16.000]  又或者,這兩次說到這樣
[00:10:16.000 --> 00:10:18.000]  就算有聰明才智的人
[00:10:18.000 --> 00:10:21.000]  你可能覺得他這麼會做,應該會成功
[00:10:21.000 --> 00:10:25.000]  但不是的,原來智慧也有限制
[00:10:25.000 --> 00:10:28.000]  智慧也未必一定會令人成功
[00:10:28.000 --> 00:10:33.000]  這些種種現象,其實也很容易令人氣餒
[00:10:33.000 --> 00:10:36.000]  甚至如果你是當事人,你會氣憤
[00:10:36.000 --> 00:10:42.000]  但是傳道者觀察世界是這樣的
[00:10:42.000 --> 00:10:46.000]  而他的結論是,就是因為這個世界是這樣的
[00:10:46.000 --> 00:10:50.000]  正正反映出這個世界是有一個神
[00:10:50.000 --> 00:10:55.000]  神是有一個絕對的主權去管治這個世界
[00:10:55.000 --> 00:10:59.000]  不是說人想怎樣,人努力就一定可以
[00:10:59.000 --> 00:11:03.000]  雖然神的主權人不能夠完全明白
[00:11:03.000 --> 00:11:05.000]  但也好像依字所說
[00:11:05.000 --> 00:11:09.000]  因為神有絕對的主權,因為這個世界是虛空
[00:11:09.000 --> 00:11:15.000]  人才可以安心享受,人才可以放心快樂
[00:11:15.000 --> 00:11:17.000]  我之後會再說多一點
[00:11:17.000 --> 00:11:28.000]  但我們現在起碼人不再需要盲目地去追求成功和福氣
[00:11:28.000 --> 00:11:34.000]  以上的解釋,我想真的聽了半年的人
[00:11:34.000 --> 00:11:42.000]  但也要跟一些新人說一點,為什麼傳道者要這樣說
[00:11:42.000 --> 00:11:45.000]  而當我們這樣去想的時候
[00:11:45.000 --> 00:11:48.000]  有一句我們真的值得用時間去解釋
[00:11:48.000 --> 00:11:50.000]  就是這個字
[00:11:50.000 --> 00:11:55.000]  「卻要知道為這一切,上帝必審問你」
[00:11:55.000 --> 00:12:00.000]  這一句的意思,驟眼看起來
[00:12:00.000 --> 00:12:02.000]  就好像我剛開始說到的時候
[00:12:02.000 --> 00:12:07.000]  就好像我跟一班團友跟以前團契導師的互動
[00:12:07.000 --> 00:12:10.000]  這句話為什麼說神要審問你呢
[00:12:10.000 --> 00:12:14.000]  是因為他要限制人享受的程度
[00:12:14.000 --> 00:12:17.000]  因為第九節寫到真的好像
[00:12:17.000 --> 00:12:21.000]  做什麼都可以這樣,做你心所喜歡做的
[00:12:21.000 --> 00:12:22.000]  看你喜歡看的
[00:12:22.000 --> 00:12:27.000]  你怎知道你喜歡看的是好東西還是不應該看的東西
[00:12:27.000 --> 00:12:29.000]  又或者你做你心所做的
[00:12:29.000 --> 00:12:31.000]  我不知道大家會不會好像我那兩個兒子
[00:12:31.000 --> 00:12:33.000]  越做壞的事情他越開心
[00:12:33.000 --> 00:12:37.000]  所以你越做心所做的其實那些不是好東西
[00:12:37.000 --> 00:12:39.000]  所以有些人就說
[00:12:39.000 --> 00:12:43.000]  所以這裡就要加個限制
[00:12:43.000 --> 00:12:45.000]  享受都不可以去到盡的
[00:12:45.000 --> 00:12:46.000]  因為為什麼
[00:12:46.000 --> 00:12:48.000]  神一定會審你的,按著你所做的
[00:12:48.000 --> 00:12:50.000]  而且他什麼都知道
[00:12:50.000 --> 00:12:53.000]  神什麼都知道
[00:12:53.000 --> 00:12:55.000]  神會審判
[00:12:55.000 --> 00:12:57.000]  神會按著我們的行為審判
[00:12:57.000 --> 00:13:01.000]  這個的確是聖經的教導
[00:13:01.000 --> 00:13:03.000]  是聖經的教導
[00:13:03.000 --> 00:13:06.000]  但我們要問一個問題
[00:13:06.000 --> 00:13:11.000]  就是這裡究竟是不是真的傳到書上表達的呢
[00:13:11.000 --> 00:13:15.000]  樂極生悲我們沒有人想的
[00:13:15.000 --> 00:13:17.000]  好像我們上幾個星期
[00:13:17.000 --> 00:13:21.000]  我們為了韓國梨泰院人踩人事件祈禱
[00:13:21.000 --> 00:13:23.000]  每一次人踩人出現
[00:13:23.000 --> 00:13:29.000]  都是在狂歡開心的情況下發生的悲劇
[00:13:29.000 --> 00:13:31.000]  我們都很明白
[00:13:31.000 --> 00:13:36.000]  眾情眾慾的去享樂是不好的
[00:13:36.000 --> 00:13:38.000]  是要限制的
[00:13:38.000 --> 00:13:42.000]  但是似乎這個想法
[00:13:42.000 --> 00:13:47.000]  跟傳到書一貫的作風很格格不入
[00:13:47.000 --> 00:13:50.000]  如果你聽了半年的道
[00:13:50.000 --> 00:13:52.000]  大概你很少聽
[00:13:52.000 --> 00:13:56.000]  傳到書會說一些道德性的犯罪
[00:13:56.000 --> 00:13:59.000]  你不要姦淫你不要偷渡
[00:13:59.000 --> 00:14:01.000]  很少這樣說的
[00:14:01.000 --> 00:14:05.000]  所以當作者來到總結的部分
[00:14:05.000 --> 00:14:08.000]  總結他應該不要搞一些新的東西
[00:14:08.000 --> 00:14:11.000]  因為總結就是他之前說過的東西
[00:14:11.000 --> 00:14:16.000]  他一直都沒有說不要強調人的道德犯罪犯錯
[00:14:16.000 --> 00:14:19.000]  為什麼忽然間這裡會說是審判呢
[00:14:19.000 --> 00:14:23.000]  為什麼要按著我們的行為去做呢
[00:14:23.000 --> 00:14:27.000]  因此有學者很極端的說
[00:14:27.000 --> 00:14:32.000]  這句話其實不是傳到書的作者本身寫的
[00:14:32.000 --> 00:14:35.000]  是後人看到第九節寫得這麼準確
[00:14:35.000 --> 00:14:39.000]  是後人加上去的
[00:14:39.000 --> 00:14:41.000]  但是無論如何
[00:14:41.000 --> 00:14:45.000]  這種跡象就是讓我們看見
[00:14:45.000 --> 00:14:52.000]  其實傳到書這句話和整本書是有點不配合的
[00:14:52.000 --> 00:14:57.000]  當然我們去看回《原文聖經》
[00:14:57.000 --> 00:15:03.000]  審問這個字的確是有審判這個意思在裡面
[00:15:03.000 --> 00:15:05.000]  這個字如果翻譯成英文
[00:15:05.000 --> 00:15:08.000]  就是一個judge
[00:15:08.000 --> 00:15:09.000]  但我想問大家一個問題
[00:15:09.000 --> 00:15:12.000]  大家知不知道哪一本書
[00:15:12.000 --> 00:15:15.000]  在英文聖經的名字就是judge呢
[00:15:15.000 --> 00:15:18.000]  是的 《士司記》
[00:15:18.000 --> 00:15:24.000]  士司這個字的原文就是現在我們看到審問這個字judge
[00:15:24.000 --> 00:15:28.000]  但我想問大家《士司記》裡面的士司是不是做審判官的
[00:15:28.000 --> 00:15:31.000]  是不是審誰對誰錯
[00:15:31.000 --> 00:15:34.000]  如果參選做這件事是大件事
[00:15:34.000 --> 00:15:38.000]  耶佛塔爾弗他們都不是做這件事
[00:15:38.000 --> 00:15:41.000]  所以當聖經尤其是舊約
[00:15:41.000 --> 00:15:43.000]  我們看到judge這個字的時候
[00:15:43.000 --> 00:15:46.000]  其實它有一個更加闊的意思
[00:15:46.000 --> 00:15:50.000]  是在說管理和管治
[00:15:50.000 --> 00:15:53.000]  你會明白的
[00:15:53.000 --> 00:15:56.000]  為什麼管理管治這個字可以變成做審判
[00:15:56.000 --> 00:15:58.000]  就是因為一個做管理層
[00:15:58.000 --> 00:16:01.000]  一個管理權的王
[00:16:01.000 --> 00:16:03.000]  如果他沒有權去決定什麼是對什麼是錯
[00:16:03.000 --> 00:16:05.000]  或者是執行做審判
[00:16:05.000 --> 00:16:08.000]  他根本上就不是在做管理
[00:16:08.000 --> 00:16:11.000]  所以在一個管理的意思的字底下
[00:16:11.000 --> 00:16:13.000]  就會引申成為可以審判
[00:16:13.000 --> 00:16:19.000]  而如果我們將這個字看為管理
[00:16:19.000 --> 00:16:22.000]  管治 神的管治
[00:16:22.000 --> 00:16:27.000]  這個字在傳道書這裡是名詞
[00:16:27.000 --> 00:16:32.000]  它的寫法 句法和平時說神去審判你的句法是不一樣的
[00:16:32.000 --> 00:16:36.000]  這裡的意思就可以變成
[00:16:36.000 --> 00:16:40.000]  神將一切放在他的管治之下
[00:16:40.000 --> 00:16:43.000]  你可以快樂盡情去看你想看的
[00:16:43.000 --> 00:16:44.000]  做你心所做的
[00:16:44.000 --> 00:16:49.000]  卻要知道神將一切放在他的管治之下
[00:16:49.000 --> 00:16:53.000]  或者神將你的一切放在管治之下
[00:16:53.000 --> 00:16:55.000]  就不是用審判你
[00:16:55.000 --> 00:16:57.000]  這樣去看這一節
[00:16:57.000 --> 00:17:01.000]  就會和第十節的意思差不多
[00:17:01.000 --> 00:17:04.000]  第十節說為什麼可以快樂
[00:17:04.000 --> 00:17:05.000]  因為世界是虛空的
[00:17:05.000 --> 00:17:07.000]  虛空是代表神掌權
[00:17:07.000 --> 00:17:09.000]  第九節就是說這件事
[00:17:09.000 --> 00:17:11.000]  你應該要快樂
[00:17:11.000 --> 00:17:13.000]  可以儘管去快樂
[00:17:13.000 --> 00:17:15.000]  但要記得
[00:17:15.000 --> 00:17:18.000]  神是掌管一切
[00:17:18.000 --> 00:17:23.000]  所以當我們這樣去看的時候
[00:17:23.000 --> 00:17:27.000]  我們就不會將這句話
[00:17:27.000 --> 00:17:31.000]  看得和傳道書其他部分格格不入
[00:17:31.000 --> 00:17:33.000]  而傳道者認為
[00:17:33.000 --> 00:17:35.000]  這個道理 這種智慧
[00:17:35.000 --> 00:17:37.000]  越早有就越好
[00:17:37.000 --> 00:17:40.000]  不要等到黑暗的日子要來
[00:17:40.000 --> 00:17:42.000]  想享福的時候都享不了
[00:17:42.000 --> 00:17:44.000]  所以趁年輕的時候
[00:17:44.000 --> 00:17:46.000]  應該要快樂
[00:17:46.000 --> 00:17:47.000]  之後他就說
[00:17:47.000 --> 00:17:49.000]  趁年輕的時候
[00:17:49.000 --> 00:17:52.000]  你就應該要知道這個道理
[00:17:55.000 --> 00:17:57.000]  到經文最後的部分
[00:17:57.000 --> 00:17:58.000]  他提醒我們
[00:17:58.000 --> 00:18:00.000]  越早知越好
[00:18:00.000 --> 00:18:01.000]  第一節他說
[00:18:01.000 --> 00:18:02.000]  你趁年輕的時候
[00:18:02.000 --> 00:18:04.000]  衰老的日子尚未來到
[00:18:04.000 --> 00:18:05.000]  就是你所說
[00:18:05.000 --> 00:18:07.000]  我毫無喜悅的歲月來臨之前
[00:18:07.000 --> 00:18:09.000]  當紀念做你的主
[00:18:09.000 --> 00:18:10.000]  然後最後的部分
[00:18:10.000 --> 00:18:12.000]  第七節他說
[00:18:12.000 --> 00:18:13.000]  塵土仍歸於地
[00:18:13.000 --> 00:18:15.000]  好像原來一樣
[00:18:15.000 --> 00:18:19.000]  氣息仍歸於次氣息的上帝
[00:18:19.000 --> 00:18:22.000]  剛剛提到第九第十節
[00:18:22.000 --> 00:18:25.000]  是一個類似平衡的寫作手法
[00:18:25.000 --> 00:18:28.000]  一至七節就換了另一個寫作手法
[00:18:28.000 --> 00:18:30.000]  這個有時候我們會叫它做
[00:18:30.000 --> 00:18:33.000]  線型結構的寫作手法
[00:18:33.000 --> 00:18:34.000]  是什麼意思呢
[00:18:34.000 --> 00:18:39.000]  就是頭第一句和尾那句的意思是對的
[00:18:39.000 --> 00:18:42.000]  第二句和尾二的部分也是對的
[00:18:42.000 --> 00:18:44.000]  一路一層一層地對下去
[00:18:44.000 --> 00:18:46.000]  我們試試這樣去看這段經文
[00:18:46.000 --> 00:18:48.000]  先看一節和第七節
[00:18:48.000 --> 00:18:50.000]  你會發覺都是有同一個主題
[00:18:50.000 --> 00:18:54.000]  第一節他說要紀念你的做物主
[00:18:54.000 --> 00:18:56.000]  趁年輕的時候要紀念
[00:18:56.000 --> 00:18:57.000]  到第七節
[00:18:57.000 --> 00:19:00.000]  他說到你人生終結的時候
[00:19:00.000 --> 00:19:03.000]  氣息仍歸於次氣息的上帝
[00:19:03.000 --> 00:19:07.000]  所以無論你今天年輕的時候
[00:19:07.000 --> 00:19:10.000]  或者我們還沒到完全享福的時候
[00:19:10.000 --> 00:19:12.000]  或者人生到終結的時候
[00:19:12.000 --> 00:19:14.000]  你都是要面對做物主的
[00:19:14.000 --> 00:19:16.000]  他提到我們這件事
[00:19:16.000 --> 00:19:18.000]  為什麼要記載之後我們會看
[00:19:18.000 --> 00:19:22.000]  人生黑暗無法享福的日子
[00:19:22.000 --> 00:19:26.000]  是因為我們要趁這些黑暗的日子提醒我們
[00:19:26.000 --> 00:19:30.000]  要紀念我們的做物主
[00:19:30.000 --> 00:19:34.000]  看完頭尾就看第二句和尾二
[00:19:34.000 --> 00:19:37.000]  頭尾就說都是這樣開始
[00:19:37.000 --> 00:19:38.000]  不要等到
[00:19:38.000 --> 00:19:39.000]  不要等到
[00:19:39.000 --> 00:19:41.000]  不要等到一些日子你才紀念
[00:19:41.000 --> 00:19:42.000]  要及早紀念
[00:19:42.000 --> 00:19:44.000]  不要等到什麼日子呢
[00:19:44.000 --> 00:19:46.000]  不要等到第二節
[00:19:46.000 --> 00:19:49.000]  太陽光明月亮星宿變為黑暗
[00:19:49.000 --> 00:19:51.000]  雨後雲又返回
[00:19:51.000 --> 00:19:53.000]  講天氣的
[00:19:53.000 --> 00:19:56.000]  第六節說不要等到銀鏈截斷
[00:19:56.000 --> 00:19:57.000]  金罐破裂
[00:19:57.000 --> 00:19:59.000]  瓶子在全旁損壞
[00:19:59.000 --> 00:20:02.000]  水輪在井口斷裂
[00:20:02.000 --> 00:20:05.000]  不要等到這些日子
[00:20:05.000 --> 00:20:11.000]  不要等到一些已經沒辦法回頭的日子
[00:20:11.000 --> 00:20:14.000]  你就要很早些紀念上帝
[00:20:14.000 --> 00:20:19.000]  這裡首先用天氣和物件來表達那種沒辦法回頭
[00:20:19.000 --> 00:20:21.000]  我們一起看看第二節
[00:20:21.000 --> 00:20:28.000]  太陽光明月亮星宿何時會變成黑暗呢
[00:20:28.000 --> 00:20:32.000]  大概就是在打風下雨的時候
[00:20:32.000 --> 00:20:35.000]  整個天都黑了
[00:20:35.000 --> 00:20:37.000]  我們香港經常經歷打風
[00:20:37.000 --> 00:20:39.000]  最多都是打兩三天
[00:20:39.000 --> 00:20:41.000]  之後風走了
[00:20:41.000 --> 00:20:43.000]  太陽就出來了
[00:20:43.000 --> 00:20:45.000]  但這裡就說不是
[00:20:45.000 --> 00:20:47.000]  變成黑暗之後
[00:20:47.000 --> 00:20:48.000]  最後那句第二節
[00:20:48.000 --> 00:20:51.000]  雨後雲又返回
[00:20:51.000 --> 00:20:53.000]  你原本以為太陽出來了嗎
[00:20:53.000 --> 00:20:54.000]  不是了
[00:20:54.000 --> 00:20:58.000]  雨後太陽仍然被雲遮住
[00:20:58.000 --> 00:21:02.000]  仍然是沒有光的
[00:21:02.000 --> 00:21:04.000]  第六節不是用天氣
[00:21:04.000 --> 00:21:06.000]  不是用大自然
[00:21:06.000 --> 00:21:07.000]  是用一些物件
[00:21:07.000 --> 00:21:10.000]  這裡形容一個大戶人家有的物件
[00:21:10.000 --> 00:21:13.000]  銀鍊折斷金冠破裂是什麼呢
[00:21:13.000 --> 00:21:17.000]  原來是指以前大戶人家的燈
[00:21:17.000 --> 00:21:21.000]  金冠是金色的燈罩
[00:21:21.000 --> 00:21:25.000]  銀鍊就是綁著燈的鍊
[00:21:25.000 --> 00:21:27.000]  斷了就不能回頭
[00:21:27.000 --> 00:21:30.000]  說完燈就說有錢人有的井
[00:21:30.000 --> 00:21:32.000]  以前水源很珍貴
[00:21:32.000 --> 00:21:35.000]  瓶子在全旁破裂
[00:21:35.000 --> 00:21:37.000]  即是裝水的瓶子裂了
[00:21:37.000 --> 00:21:41.000]  連打水的井的水輪都爆開了
[00:21:41.000 --> 00:21:43.000]  這種情況
[00:21:43.000 --> 00:21:45.000]  就是對應第二節的天氣
[00:21:45.000 --> 00:21:47.000]  是不能回頭的
[00:21:47.000 --> 00:21:49.000]  天氣不能回頭
[00:21:49.000 --> 00:21:51.000]  家裡的物件不能回頭
[00:21:51.000 --> 00:21:54.000]  不要等到那時候才紀念
[00:21:54.000 --> 00:21:57.000]  接著就去到中間
[00:21:57.000 --> 00:21:59.000]  三到五節
[00:21:59.000 --> 00:22:01.000]  說這麼多終於都說到人體
[00:22:01.000 --> 00:22:03.000]  人的衰殘
[00:22:03.000 --> 00:22:05.000]  這裡因為太多比喻了
[00:22:05.000 --> 00:22:07.000]  學者很多不同的解釋
[00:22:07.000 --> 00:22:10.000]  有人就說三至五節全部都是說喪禮的
[00:22:10.000 --> 00:22:12.000]  但有些學者就說不是
[00:22:12.000 --> 00:22:15.000]  三至五節其實是用一些家裡見到的人
[00:22:15.000 --> 00:22:18.000]  來比喻身體的衰殘
[00:22:18.000 --> 00:22:20.000]  我們試一下一起看看
[00:22:20.000 --> 00:22:21.000]  究竟他說什麼
[00:22:21.000 --> 00:22:23.000]  好 逐句看
[00:22:23.000 --> 00:22:27.000]  他說看守房屋的法斗
[00:22:27.000 --> 00:22:29.000]  指的是身體哪個部分呢
[00:22:29.000 --> 00:22:31.000]  就是指手
[00:22:31.000 --> 00:22:33.000]  因為看守房屋的人
[00:22:33.000 --> 00:22:35.000]  兵器是用手拿著的
[00:22:35.000 --> 00:22:37.000]  震的時候就代表我們的手衰殘
[00:22:37.000 --> 00:22:39.000]  強壯的鬱身
[00:22:39.000 --> 00:22:41.000]  代表哪個身體的部分呢
[00:22:41.000 --> 00:22:43.000]  都很明顯的
[00:22:43.000 --> 00:22:46.000]  腰或者是腳開始衰殘
[00:22:46.000 --> 00:22:49.000]  推磨的婦女因人小而停工
[00:22:49.000 --> 00:22:51.000]  代表哪個身體的部分呢
[00:22:51.000 --> 00:22:53.000]  就是代表我們的牙
[00:22:53.000 --> 00:22:56.000]  牙咬東西的時候就好像推磨一樣
[00:22:56.000 --> 00:22:59.000]  為什麼推磨的婦女變少呢
[00:22:59.000 --> 00:23:01.000]  因為脫光了
[00:23:01.000 --> 00:23:03.000]  脫光了就停工吃不到東西
[00:23:03.000 --> 00:23:07.000]  所以這個推磨的婦女是代表牙
[00:23:07.000 --> 00:23:10.000]  從窗戶往外看的眼光變為昏暗
[00:23:10.000 --> 00:23:12.000]  這個就明顯一點
[00:23:12.000 --> 00:23:14.000]  就代表我們的眼開始昏花
[00:23:14.000 --> 00:23:18.000]  接著最後三個就是跟聲音有關的
[00:23:18.000 --> 00:23:21.000]  第一個包括街門關閉
[00:23:21.000 --> 00:23:23.000]  推磨的聲音微小
[00:23:23.000 --> 00:23:26.000]  就是我們的耳朵
