
[00:00:00.000 --> 00:00:04.880]  接下來有楊之華牧師為我們分享主的華語
[00:03:27.400 --> 00:03:29.080]  天父上帝我們感謝祢
[00:03:29.080 --> 00:03:33.200]  祢留下寶貴的說話
[00:03:33.200 --> 00:03:35.120]  祈求神的靈
[00:03:35.120 --> 00:03:36.520]  與我們同在
[00:03:36.520 --> 00:03:38.640]  讓我們聽得清楚
[00:03:38.640 --> 00:03:41.680]  因為聖經是上帝祢的說話
[00:03:41.680 --> 00:03:44.040]  我們要知道
[00:03:44.040 --> 00:03:46.160]  我們不單是聽
[00:03:46.160 --> 00:03:49.480]  而是這段關於牧羊
[00:03:49.480 --> 00:03:50.880]  關於年輕人
[00:03:50.880 --> 00:03:54.200]  關於教會各人的經文
[00:03:54.200 --> 00:03:57.800]  其實我們可以怎樣實踐呢?
[00:03:57.800 --> 00:03:59.920]  求主讓我們說的
[00:03:59.920 --> 00:04:00.840]  聽的
[00:04:00.840 --> 00:04:03.480]  都蒙上帝自己的恩典
[00:04:03.480 --> 00:04:04.480]  我們重新禱告
[00:04:04.480 --> 00:04:05.960]  奉耶穌基督的名字
[00:04:05.960 --> 00:04:07.040]  阿們
[00:04:07.040 --> 00:04:09.680]  我們先看看這段經文
[00:04:09.680 --> 00:04:14.000]  三個吩咐的第一個吩咐
[00:04:14.000 --> 00:04:16.840]  五章一至二節
[00:04:16.840 --> 00:04:18.400]  彼得開始這樣說
[00:04:18.400 --> 00:04:21.120]  「我這跟你們同作長老的
[00:04:21.120 --> 00:04:23.840]  勸勉你們中間的長老
[00:04:23.840 --> 00:04:26.720]  要牧養你們中間臣的羊群」
[00:04:26.720 --> 00:04:29.160]  《廣福堂》或《播道會》
[00:04:29.160 --> 00:04:31.000]  不是用長老制
[00:04:31.000 --> 00:04:34.200]  但是在《新約聖經》中
[00:04:34.200 --> 00:04:37.680]  長老其實是指大令教會
[00:04:37.680 --> 00:04:38.880]  牧羊的人
[00:04:38.880 --> 00:04:42.840]  所以我們可以稱為牧者和領導
[00:04:42.840 --> 00:04:45.480]  長老是怎樣設立的呢?
[00:04:45.480 --> 00:04:48.000]  就是耶穌有很多跟隨者
[00:04:48.000 --> 00:04:48.600]  有門徒
[00:04:48.600 --> 00:04:52.080]  然後耶穌選了十二位做使徒
[00:04:52.080 --> 00:04:53.960]  使徒建立教會
[00:04:53.960 --> 00:04:55.400]  建立了教會之後
[00:04:55.400 --> 00:04:57.920]  就選一些人做長老
[00:04:57.920 --> 00:04:59.080]  大令教會
[00:04:59.080 --> 00:05:02.200]  將神的話繼續教下去
[00:05:02.200 --> 00:05:06.360]  所以如果以我們人來說
[00:05:06.360 --> 00:05:08.560]  彼得就是使徒
[00:05:08.560 --> 00:05:10.720]  他在這封信一開始
[00:05:10.720 --> 00:05:13.880]  他已經說「耶穌基督的使徒」
[00:05:13.880 --> 00:05:16.280]  叫做「論輩分」
[00:05:16.280 --> 00:05:18.000]  如果彼得在這裡
[00:05:18.000 --> 00:05:20.040]  長老就在這裡
[00:05:20.040 --> 00:05:21.120]  是不是這樣?
[00:05:21.120 --> 00:05:23.320]  但是我們要看
[00:05:23.320 --> 00:05:27.280]  「我跟你們同是長老」
[00:05:27.280 --> 00:05:28.720]  我們就要看看
[00:05:28.720 --> 00:05:32.520]  為甚麼彼得要好像
[00:05:32.520 --> 00:05:35.840]  跟這班長老看齊
[00:05:35.840 --> 00:05:37.200]  要平排
[00:05:37.200 --> 00:05:39.800]  其實有沒有甚麼意思呢?
[00:05:40.800 --> 00:05:41.800]  好
[00:05:41.800 --> 00:05:45.800]  在五章二節
[00:05:45.800 --> 00:05:47.480]  彼得寫的是
[00:05:47.480 --> 00:05:52.400]  「勸勉你們要牧養你們中間神的羊群」
[00:05:52.400 --> 00:05:54.640]  一說到「牧養」這個字
[00:05:54.640 --> 00:05:59.120]  我們就不可以忘記彼得
[00:05:59.120 --> 00:06:03.480]  曾經聽過耶穌親自跟他說
[00:06:03.480 --> 00:06:05.280]  「你牧養我的羊」
[00:06:05.280 --> 00:06:08.400]  就是約翰福音
[00:06:08.400 --> 00:06:13.080]  耶穌和彼得有對話
[00:06:13.080 --> 00:06:15.360]  「你愛我比姐姐更深嗎?」
[00:06:15.360 --> 00:06:16.400]  「你愛我嗎?」
[00:06:16.400 --> 00:06:17.360]  「你愛我嗎?」
[00:06:17.360 --> 00:06:18.880]  一共三次
[00:06:18.880 --> 00:06:24.000]  相信這段經文大家都熟悉了
[00:06:24.000 --> 00:06:27.040]  我們也知道
[00:06:27.040 --> 00:06:29.200]  耶穌問三次
[00:06:29.200 --> 00:06:31.600]  是對應彼得
[00:06:31.600 --> 00:06:33.240]  多少次不認主?
[00:06:33.240 --> 00:06:35.400]  就是三次
[00:06:35.400 --> 00:06:39.200]  其實一說到這個經歷
[00:06:39.200 --> 00:06:41.720]  事隔了多少年呢?
[00:06:41.720 --> 00:06:44.120]  學者說彼得前書
[00:06:44.120 --> 00:06:48.400]  是寫在主後六十年初期
[00:06:48.400 --> 00:06:51.320]  所以這件事
[00:06:51.320 --> 00:06:53.080]  提比利亞海邊
[00:06:53.080 --> 00:06:54.560]  這件事
[00:06:54.560 --> 00:06:58.360]  彼得三次不認主
[00:06:58.360 --> 00:07:01.920]  距離現在已經有三十年了
[00:07:01.920 --> 00:07:05.200]  我妹妹也是十二年
[00:07:05.200 --> 00:07:09.720]  距離三十年還有很長的日子
[00:07:09.720 --> 00:07:11.520]  不知道三十年前
[00:07:11.520 --> 00:07:14.040]  大家有沒有人已經信了主呢?
[00:07:14.040 --> 00:07:16.880]  如果三十年前已經信主
[00:07:16.880 --> 00:07:19.000]  或者三十年前
[00:07:19.000 --> 00:07:24.760]  你也覺得自己得罪了別人
[00:07:24.760 --> 00:07:27.280]  或者放下了上帝
[00:07:27.280 --> 00:07:28.960]  很多的驕傲
[00:07:28.960 --> 00:07:30.920]  三十年過去
[00:07:30.920 --> 00:07:33.920]  其實上帝在你的人生裡
[00:07:33.920 --> 00:07:37.640]  有沒有讓你時不時記起
[00:07:37.640 --> 00:07:39.720]  究竟我們所相信的上帝
[00:07:39.720 --> 00:07:42.320]  是一個怎樣的上帝呢?
[00:07:42.320 --> 00:07:46.000]  提比利亞海邊的經歷
[00:07:46.000 --> 00:07:47.480]  彼得就這樣回應
[00:07:47.480 --> 00:07:49.000]  主啊,是的
[00:07:49.000 --> 00:07:51.160]  你知道我愛你
[00:07:51.160 --> 00:07:52.480]  於是
[00:07:52.480 --> 00:07:55.920]  耶穌就三次跟他說
[00:07:55.920 --> 00:07:58.200]  你餵養我的羊
[00:07:58.200 --> 00:08:01.800]  你牧養我的羊
[00:08:01.800 --> 00:08:09.320]  所以三十年前的背棄
[00:08:09.320 --> 00:08:10.920]  三十年過去
[00:08:10.920 --> 00:08:12.520]  三十年中間
[00:08:12.520 --> 00:08:16.600]  彼得仍然是忠心地服侍
[00:08:16.600 --> 00:08:18.320]  做牧養的工作
[00:08:18.320 --> 00:08:20.320]  所以我看這段的激文
[00:08:20.320 --> 00:08:22.320]  「牧養在於彼得」
[00:08:22.320 --> 00:08:25.520]  不是因為彼得在這裡
[00:08:25.520 --> 00:08:27.800]  那群長老在這裡
[00:08:27.800 --> 00:08:31.600]  彼得一提起牧養
[00:08:31.600 --> 00:08:33.400]  就是記得當年
[00:08:33.400 --> 00:08:36.000]  我三次離開耶穌
[00:08:36.000 --> 00:08:37.440]  三次不認
[00:08:37.440 --> 00:08:42.520]  但是耶穌三次接納我
[00:08:42.520 --> 00:08:46.720]  並且耶穌把牧養
[00:08:46.720 --> 00:08:49.600]  就是一個呼召給彼得
[00:08:49.600 --> 00:08:54.320]  所以彼得在這段一開始的時候
[00:08:54.320 --> 00:08:59.040]  他說我是基督受苦的見證人
[00:08:59.040 --> 00:09:02.360]  「白」一點來說是什麼意思?
[00:09:02.360 --> 00:09:05.600]  耶穌基督受苦與我無關
[00:09:05.600 --> 00:09:09.280]  是我讓耶穌基督受苦
[00:09:09.280 --> 00:09:15.920]  所以彼得不會再說
[00:09:15.920 --> 00:09:20.080]  其實我們看其他新紹的經文
[00:09:20.080 --> 00:09:24.440]  彼得曾經見證過耶穌基督復活
[00:09:24.440 --> 00:09:29.560]  彼得也見證過耶穌登山變像
[00:09:29.560 --> 00:09:32.160]  但是他在這裡一提到牧養
[00:09:32.160 --> 00:09:33.560]  他不說這些
[00:09:33.560 --> 00:09:37.560]  對於人來說
[00:09:37.560 --> 00:09:39.960]  如果見到耶穌基督復活
[00:09:39.960 --> 00:09:42.240]  是榮耀的
[00:09:42.240 --> 00:09:46.040]  見到耶穌基督登山變像
[00:09:46.040 --> 00:09:51.520]  也代表耶穌有特別的訊息給我
[00:09:51.520 --> 00:09:54.520]  但是彼得在這裡不說
[00:09:54.520 --> 00:09:59.200]  我是讓耶穌基督受苦的
[00:09:59.200 --> 00:10:05.640]  所以這就是彼得的心情
[00:10:05.640 --> 00:10:10.640]  並且他要鼓勵和勸勉一班長老
[00:10:10.640 --> 00:10:14.800]  究竟我們要怎樣去牧養群若
[00:10:14.800 --> 00:10:17.200]  在這段結尾的時候
[00:10:17.200 --> 00:10:24.880]  我們會看到彼得勉勵
[00:10:24.880 --> 00:10:27.880]  當信耶穌的那一刻
[00:10:27.880 --> 00:10:31.760]  你們作為長老已經被神揀選
[00:10:31.760 --> 00:10:35.760]  你們在受苦當中堅持牧養
[00:10:35.760 --> 00:10:39.720]  你們會得到尊貴的榮耀
[00:10:39.720 --> 00:10:41.720]  所以看了這段的時候
[00:10:41.720 --> 00:10:43.840]  牧養是什麼意思?
[00:10:43.840 --> 00:10:48.840]  牧養就是被大牧者牧養過
[00:10:48.840 --> 00:10:53.600]  不知道大家認不認識
[00:10:53.600 --> 00:10:57.680]  港福堂的21位牧師和傳道
[00:10:57.680 --> 00:11:00.760]  可以數一下21位認識多少
[00:11:00.760 --> 00:11:03.760]  今天認識了4位
[00:11:03.760 --> 00:11:05.040]  不是1、2、3嗎?
[00:11:05.040 --> 00:11:08.680]  不是,領師加墳祖是傳道牧者
[00:11:08.680 --> 00:11:10.680]  慢慢儲存一下
[00:11:10.680 --> 00:11:13.560]  每次回來又認識更多
[00:11:13.560 --> 00:11:15.120]  21位認識了4位
[00:11:15.120 --> 00:11:17.000]  如果你們是牧區團體
[00:11:17.000 --> 00:11:18.720]  就認識更多
[00:11:18.720 --> 00:11:21.200]  那麼
[00:11:21.200 --> 00:11:22.880]  你們有沒有聽過
[00:11:22.880 --> 00:11:26.240]  這些牧者牧養大家
[00:11:26.240 --> 00:11:27.120]  你們有沒有聽過
[00:11:27.120 --> 00:11:30.680]  他們怎樣被耶穌牧養過?
[00:11:30.680 --> 00:11:32.200]  有沒有人聽過?
[00:11:32.200 --> 00:11:33.560]  比較少
[00:11:33.560 --> 00:11:35.680]  我還記得
[00:11:35.680 --> 00:11:37.160]  一位姐妹跟我說
[00:11:37.160 --> 00:11:40.400]  其實我也很想知道
[00:11:40.400 --> 00:11:44.160]  其實怎樣堅持信仰呢?
[00:11:44.160 --> 00:11:46.560]  你們也會有起起跌跌的
[00:11:46.560 --> 00:11:49.400]  我也想聽聽你們的失敗故事
[00:11:49.400 --> 00:11:51.280]  讓我可以有激勵
[00:11:51.280 --> 00:11:54.160]  否則你們每個人都在淑寧高峰
[00:11:54.160 --> 00:11:56.960]  而我卻在山腳
[00:11:56.960 --> 00:12:00.200]  我鼓勵大家
[00:12:00.200 --> 00:12:02.040]  這段段落
[00:12:02.040 --> 00:12:06.160]  我們仍然是在說牧者要怎樣牧養
[00:12:06.160 --> 00:12:08.760]  你們作為被牧養
[00:12:08.760 --> 00:12:11.400]  你們要認識牧者
[00:12:11.400 --> 00:12:14.000]  正如我剛才解釋
[00:12:14.000 --> 00:12:17.160]  我們要認識彼得的過去
[00:12:17.160 --> 00:12:19.920]  於是我們看這段經文時
[00:12:19.920 --> 00:12:21.680]  會更加明白
[00:12:21.680 --> 00:12:22.880]  我又說說
[00:12:22.880 --> 00:12:25.960]  我被牧養的經歷其實很多
[00:12:25.960 --> 00:12:31.160]  我在家人眼中
[00:12:31.160 --> 00:12:32.680]  在老師眼中
[00:12:32.680 --> 00:12:35.080]  沒有行差踏錯
[00:12:35.080 --> 00:12:37.000]  是否代表我很有資格
[00:12:37.000 --> 00:12:40.200]  就是很有資格做牧者呢?
[00:12:40.200 --> 00:12:42.000]  在這樣的標準下
[00:12:42.000 --> 00:12:43.600]  我有我自己的問題
[00:12:43.600 --> 00:12:45.080]  具體來說
[00:12:45.080 --> 00:12:47.840]  大家知不知道浪子比喻
[00:12:47.840 --> 00:12:50.280]  有大兒子和小兒子
[00:12:50.280 --> 00:12:54.200]  大家覺得我是大兒子還是小兒子?
[00:12:54.200 --> 00:12:57.200]  小兒子是行差踏錯
[00:12:57.200 --> 00:13:00.200]  那我當然是大兒子
[00:13:00.200 --> 00:13:03.600]  我在家是大女兒
[00:13:03.600 --> 00:13:08.120]  所以排大特點是甚麼?
[00:13:08.120 --> 00:13:10.120]  盡責
[00:13:10.120 --> 00:13:14.520]  不行差踏錯
[00:13:14.520 --> 00:13:22.680]  不過其實在信仰成長和學會牧會時
[00:13:22.680 --> 00:13:24.880]  也有機會發覺
[00:13:24.880 --> 00:13:28.080]  我要和上帝的關係密切
[00:13:28.080 --> 00:13:30.320]  要有些東西要突破
[00:13:30.320 --> 00:13:39.720]  我借用林文亮牧師曾經說過的一個比喻
[00:13:39.720 --> 00:13:43.840]  就是一個爸爸有兩個兒子
[00:13:43.840 --> 00:13:46.120]  兩個兒子
[00:13:46.120 --> 00:13:50.720]  其實小朋友也很想吃雪糕
[00:13:50.720 --> 00:13:53.920]  大兒子不敢和爸爸說
[00:13:53.920 --> 00:13:56.800]  小兒子比較單純
[00:13:56.800 --> 00:13:58.640]  他就走去和爸爸說
[00:13:58.640 --> 00:14:01.520]  「爸爸,我要吃雪糕」
[00:14:01.520 --> 00:14:05.520]  小兒子是否拿到雪糕吃呢?
[00:14:05.520 --> 00:14:08.040]  這個比喻其實不複雜
[00:14:08.040 --> 00:14:10.240]  你問爸爸要吃雪糕
[00:14:10.240 --> 00:14:13.840]  爸爸就給他雪糕
[00:14:13.840 --> 00:14:18.520]  所以我聽了這個故事時
[00:14:18.520 --> 00:14:19.360]  我就想
[00:14:19.360 --> 00:14:23.920]  其實會不會在我盡責
[00:14:23.920 --> 00:14:25.720]  沒有行差踏錯
[00:14:25.720 --> 00:14:29.880]  做多一點的事情時
[00:14:29.880 --> 00:14:32.600]  其實我從來沒有告訴爸爸
[00:14:32.600 --> 00:14:34.200]  從來沒有告訴上帝
[00:14:34.200 --> 00:14:36.360]  我要吃雪糕
[00:14:36.360 --> 00:14:43.640]  這個就是我被大牧者牧養的其中一個轉捩點
[00:14:43.640 --> 00:14:47.920]  所以我接下來牧養姐妹時
[00:14:47.920 --> 00:14:56.080]  其實上班的姐妹或香港的女士
[00:14:56.080 --> 00:15:00.000]  其實也有類似的特質
[00:15:00.000 --> 00:15:04.400]  我們上班要盡責服侍上帝
[00:15:04.400 --> 00:15:08.000]  但對於自己的需要
[00:15:08.000 --> 00:15:11.040]  有時也未必這樣說
[00:15:11.040 --> 00:15:12.400]  就算我們的祈禱
[00:15:12.400 --> 00:15:16.840]  可能也埋藏了自己心中最想的
[00:15:16.840 --> 00:15:18.960]  我們要有一個突破
[00:15:18.960 --> 00:15:21.000]  被大牧者牧養過
[00:15:21.000 --> 00:15:27.600]  然後我們才可以再牧養其他人
[00:15:27.600 --> 00:15:33.560]  這是彼得第一個的吩咐
[00:15:33.560 --> 00:15:37.360]  我們繼續看第二個吩咐
[00:15:37.360 --> 00:15:40.640]  這個第二個吩咐可能大家會聽得比較多
[00:15:40.640 --> 00:15:45.960]  我們一起讀一下段落
[00:15:45.960 --> 00:15:47.960]  第二到第三節
[00:15:47.960 --> 00:15:53.080]  「要牧養你們中間神的羊群
[00:15:53.080 --> 00:15:56.400]  按著神的心意照料他們
[00:15:56.400 --> 00:15:58.400]  不是出於勉強
[00:15:58.400 --> 00:16:00.400]  而是出於甘心
[00:16:00.400 --> 00:16:02.400]  不是貪圖私利
[00:16:02.400 --> 00:16:04.400]  而是殷勤服侍
[00:16:04.400 --> 00:16:08.520]  不是克制所交託給你們的
[00:16:08.520 --> 00:16:11.640]  而是要作羊群的榜樣」
[00:16:12.640 --> 00:16:21.840]  這個綠色字是說勉強、貪圖私利和克制
[00:16:21.840 --> 00:16:24.440]  牧者是否勉強服侍呢?
[00:16:24.440 --> 00:16:26.440]  大家看得出來嗎?
[00:16:26.440 --> 00:16:30.440]  短時間內可能看不出來
[00:16:30.440 --> 00:16:33.440]  牧者是否貪圖私利呢?
[00:16:33.440 --> 00:16:35.440]  也是看不出來的
[00:16:35.440 --> 00:16:37.440]  因為你沒有拿到他的錢包
[00:16:37.440 --> 00:16:41.040]  牧者是否克制呢?
[00:16:41.040 --> 00:16:45.040]  可能你會覺得牧者很有領導的風範
[00:16:45.040 --> 00:16:46.040]  也不一定
[00:16:46.040 --> 00:16:50.520]  這是嘉義文寫的
[00:16:50.520 --> 00:16:54.520]  「長老或牧者容易墮入的三類罪」
[00:16:54.520 --> 00:16:59.840]  包括「懶散」、「渴望獲取利益」
[00:16:59.840 --> 00:17:01.840]  「對權力的慾望」
[00:17:01.840 --> 00:17:04.840]  「懶散」例如是甚麼呢?
[00:17:04.840 --> 00:17:11.840]  「按章工作」,這個比較容易理解
[00:17:11.840 --> 00:17:14.840]  有時容易墮入的罪是
[00:17:14.840 --> 00:17:18.840]  「你看到我的時候,我就做」
[00:17:18.840 --> 00:17:20.840]  「做給別人看」
[00:17:20.840 --> 00:17:26.840]  或者是因為職責或弟兄姊妹的期望
[00:17:26.840 --> 00:17:28.840]  於是就去侍奉
[00:17:28.840 --> 00:17:33.840]  又或者牧者有他的形象、聲譽和地位
[00:17:33.840 --> 00:17:37.840]  於是就這樣去牧養
[00:17:37.840 --> 00:17:39.840]  「渴望獲取利益」
[00:17:39.840 --> 00:17:42.840]  貪心、不誠實、不公平
[00:17:42.840 --> 00:17:45.840]  對權力的慾望
[00:17:45.840 --> 00:17:49.840]  很希望得到別人的愛戴
[00:17:49.840 --> 00:17:58.840]  我相信每一位回應上帝呼召的神學生
[00:17:58.840 --> 00:18:00.840]  或者是傳道牧者
[00:18:00.840 --> 00:18:06.840]  其實他們都是帶著一個清心和初心去侍奉神
[00:18:06.840 --> 00:18:09.840]  但為何會變質呢?
[00:18:09.840 --> 00:18:12.840]  有一本書叫作「變質之路」
[00:18:12.840 --> 00:18:17.840]  內容是關於傳道牧者
[00:18:17.840 --> 00:18:19.840]  為何會慢慢變質
[00:18:19.840 --> 00:18:24.840]  成為異端邪教的教主呢?
[00:18:26.840 --> 00:18:30.840]  總結來說
[00:18:30.840 --> 00:18:34.840]  這些牧者其實對傳福音很有熱誠
[00:18:34.840 --> 00:18:38.840]  對於跟隨上帝真的很賣命
[00:18:38.840 --> 00:18:45.840]  但他們慢慢有了教友,卻沒有朋友
[00:18:45.840 --> 00:18:50.840]  大家明白這句是說甚麼嗎?
[00:18:50.840 --> 00:18:52.840]  作為牧者
[00:18:52.840 --> 00:18:56.840]  大家是教會的教友、弟兄姊妹
[00:18:56.840 --> 00:19:00.840]  但牧者和弟兄姊妹之間
[00:19:00.840 --> 00:19:03.840]  未必是朋友的關係
[00:19:03.840 --> 00:19:10.840]  或者牧者未必有弟兄姊妹
[00:19:10.840 --> 00:19:15.840]  真的告訴各位牧者
[00:19:15.840 --> 00:19:19.840]  「我最近看到你這樣,會不會壓力大?」
[00:19:19.840 --> 00:19:25.840]  「我看到你這樣,生活會不會有張力?」
[00:19:25.840 --> 00:19:33.840]  原來弟兄姊妹是一個關心和提點
[00:19:33.840 --> 00:19:39.840]  我們有一個監察的機制
[00:19:39.840 --> 00:19:45.840]  讓長老牧者不會變質
[00:19:48.840 --> 00:19:52.840]  我們再看看
[00:19:52.840 --> 00:19:56.840]  彼得在做這個吩咐的時候
[00:19:56.840 --> 00:20:01.840]  他期望一群牧者如何服侍
[00:20:01.840 --> 00:20:07.840]  出於甘心、殷勤服侍和作羊群的榜樣
[00:20:07.840 --> 00:20:12.840]  我們看聖經時也會看到
[00:20:12.840 --> 00:20:15.840]  聖經裡說了很多
[00:20:15.840 --> 00:20:18.840]  我們說奉獻
[00:20:18.840 --> 00:20:22.840]  上帝的心意就是要捐得樂意
[00:20:22.840 --> 00:20:24.840]  「神所喜愛」
[00:20:24.840 --> 00:20:29.840]  自願的牧者不是因為派了甚麼工作
[00:20:29.840 --> 00:20:33.840]  彷彿所有他手上做的事
[00:20:33.840 --> 00:20:36.840]  都是他甘心樂意選擇去做
[00:20:36.840 --> 00:20:40.840]  於是神的旨意就成為了自己的心意
[00:20:40.840 --> 00:20:43.840]  一個就是出於甘心
[00:20:43.840 --> 00:20:49.840]  當然有些侍奉不是很容易做
[00:20:49.840 --> 00:20:51.840]  或者是苦工
[00:20:51.840 --> 00:20:53.840]  但是因為有一個願意的心
[00:20:53.840 --> 00:20:55.840]  上帝就加力
[00:20:55.840 --> 00:20:59.840]  讓苦工都變成沒有喜樂的工
[00:20:59.840 --> 00:21:03.840]  我們又要說說殷勤服侍
[00:21:03.840 --> 00:21:08.840]  原來哥倫多後書也有這樣說
[00:21:08.840 --> 00:21:12.840]  「我要作你們的童工,好讓你們得喜樂」
[00:21:12.840 --> 00:21:19.840]  原來為上帝工作是一個喜樂
[00:21:19.840 --> 00:21:22.840]  我們自願去服侍
[00:21:22.840 --> 00:21:24.840]  教導、宣講、輔導
[00:21:24.840 --> 00:21:27.840]  這些服侍都可以帶給我們喜樂
[00:21:27.840 --> 00:21:31.840]  所以有位牧者他也很謹慎
[00:21:31.840 --> 00:21:33.840]  他為了要殷勤服侍
[00:21:33.840 --> 00:21:36.840]  不要為了貪圖私利
[00:21:36.840 --> 00:21:40.840]  當然教會21位傳道牧者
[00:21:40.840 --> 00:21:42.840]  我們是受薪的童工
[00:21:42.840 --> 00:21:47.840]  但我們不是為了哪樣的工作
[00:21:47.840 --> 00:21:49.840]  能夠得到更多的利益
[00:21:49.840 --> 00:21:51.840]  我就是去做那樣
[00:21:51.840 --> 00:21:54.840]  所以聖經裏面也有說
[00:21:54.840 --> 00:21:58.840]  如果你要牛耕田
[00:21:58.840 --> 00:22:00.840]  你也要給他吃東西
[00:22:00.840 --> 00:22:04.840]  工人得工假是需要的
[00:22:04.840 --> 00:22:06.840]  但不會過了龍
[00:22:06.840 --> 00:22:09.840]  貪圖私利而不是殷勤服侍
[00:22:09.840 --> 00:22:12.840]  有位牧者他做了這樣的祈禱
[00:22:12.840 --> 00:22:14.840]  他說:「神啊,你告訴我
[00:22:14.840 --> 00:22:17.840]  如果金錢和知名度
[00:22:17.840 --> 00:22:20.840]  已經成為了我服侍的動機
[00:22:20.840 --> 00:22:24.840]  你要告訴我,你難阻我」
[00:22:24.840 --> 00:22:29.840]  如果金錢和知名度
[00:22:29.840 --> 00:22:33.840]  已經不知不覺成為了服侍的動機的時候
[00:22:33.840 --> 00:22:35.840]  求神難阻
[00:22:35.840 --> 00:22:39.840]  求神透過弟兄姊妹去提醒
[00:22:39.840 --> 00:22:43.840]  第三是作羊群的榜樣
[00:22:43.840 --> 00:22:46.840]  在大家心目中
[00:22:46.840 --> 00:22:49.840]  是否一個完美的人才能做你的榜樣呢?
[00:22:49.840 --> 00:22:51.840]  如果是這樣的話
