
[00:00:00.000 --> 00:00:04.000]  (字幕:張靚琪)
[00:01:50.000 --> 00:01:54.000]  如果去超級市場,原來有很多花款的東西才發現
[00:01:54.000 --> 00:01:57.000]  不過我不太吃巧克力
[00:01:57.000 --> 00:02:00.000]  我喜歡吃,但又不會這樣買,所以我就沒有買
[00:02:00.000 --> 00:02:04.000]  Advent可能在我們今天的環境裡
[00:02:04.000 --> 00:02:08.000]  變成了這樣的一個模式
[00:02:08.000 --> 00:02:11.000]  當然吃巧克力是開心的
[00:02:11.000 --> 00:02:13.000]  我不是叫大家不要買,我不是這個意思
[00:02:13.000 --> 00:02:17.000]  而且也挺漂亮的,我發現有很多,裝飾也挺漂亮
[00:02:17.000 --> 00:02:22.000]  我想吃巧克力,我不討論一次過吃光的那些
[00:02:22.000 --> 00:02:26.000]  可能你每天這樣吃,你會覺得很期待
[00:02:26.000 --> 00:02:29.000]  很開心,每天都有巧克力吃
[00:02:29.000 --> 00:02:33.000]  吃到聖誕節,不知道聖誕節之後有沒有機會吃
[00:02:33.000 --> 00:02:36.000]  聖誕節前這樣吃
[00:02:36.000 --> 00:02:41.000]  喜樂是一個感受,或者情緒,是正常的
[00:02:41.000 --> 00:02:43.000]  我是對耶穌的降生
[00:02:43.000 --> 00:02:46.000]  當然我們會跟巧克力去度過
[00:02:46.000 --> 00:02:51.000]  但在聖經裡,除了這種很喜悅的反應之外
[00:02:51.000 --> 00:02:54.000]  聖經說到耶穌的誕生
[00:02:54.000 --> 00:02:58.000]  可能不是太傾向這種覺得很開心的
[00:02:58.000 --> 00:03:03.000]  什麼意思呢?其實在聖經裡,等耶穌出現
[00:03:03.000 --> 00:03:05.000]  對當時的人來說是等了很久的
[00:03:05.000 --> 00:03:08.000]  可能是幾百年的時間,甚至更加長
[00:03:08.000 --> 00:03:12.000]  剛才Fianna在worship也說得很好
[00:03:12.000 --> 00:03:16.000]  其實聖經的事情是發生在很久之前
[00:03:16.000 --> 00:03:18.000]  而我可以再想像的是當時的人
[00:03:18.000 --> 00:03:21.000]  他們等耶穌這個人出現是等了很久
[00:03:21.000 --> 00:03:23.000]  今天我們知道他出現了
[00:03:23.000 --> 00:03:26.000]  但當時的人是不知道他什麼時候會出現
[00:03:26.000 --> 00:03:30.000]  所以為什麼教會很著重兩個節期
[00:03:30.000 --> 00:03:35.000]  在教會的傳統,或者我們在explorer的worship也好
[00:03:35.000 --> 00:03:37.000]  或者在教會也好
[00:03:37.000 --> 00:03:42.000]  很重視聖誕節,壽難和復活節
[00:03:42.000 --> 00:03:47.000]  因為兩個都是關乎耶穌生命裡最重要的那兩件事
[00:03:47.000 --> 00:03:49.000]  其實是有原因的
[00:03:49.000 --> 00:03:51.000]  因為在等的過程裡
[00:03:51.000 --> 00:03:54.000]  在聖經裡說到張臨期為什麼這麼重要
[00:03:54.000 --> 00:03:59.000]  為什麼我們會把這幾個星期都在教會的傳統裡
[00:03:59.000 --> 00:04:04.000]  我們會一起思想關於耶穌出生、耶穌生平的事情
[00:04:04.000 --> 00:04:08.000]  因為我們在等的時候期待的不只是巧克力
[00:04:08.000 --> 00:04:10.000]  也不是期待聖誕大餐
[00:04:10.000 --> 00:04:12.000]  也不是期待聖誕節
[00:04:12.000 --> 00:04:14.000]  很難得今年終於可以
[00:04:14.000 --> 00:04:16.000]  我也知道有些explorer已經說聖誕節我不在了
[00:04:16.000 --> 00:04:18.000]  說我已經飛去玩了
[00:04:18.000 --> 00:04:21.000]  嚴格來說我們所等待的
[00:04:21.000 --> 00:04:23.000]  不只是一個放假的時候
[00:04:23.000 --> 00:04:26.000]  如果我們作為一個Christian的時候
[00:04:26.000 --> 00:04:29.000]  我們的等待,等待耶穌降臨
[00:04:29.000 --> 00:04:33.000]  是一個等待耶穌來跟我們相遇
[00:04:33.000 --> 00:04:36.000]  耶穌去轉化我們生命的機會
[00:04:36.000 --> 00:04:39.000]  所以這三個星期我們會回到福音書裡
[00:04:39.000 --> 00:04:42.000]  說耶穌誕生的段落
[00:04:42.000 --> 00:04:43.000]  當然說不完的
[00:04:43.000 --> 00:04:46.000]  因為如果有人看過聖經
[00:04:46.000 --> 00:04:48.000]  關於耶穌降生的故事
[00:04:48.000 --> 00:04:50.000]  其實有很多細節可以說
[00:04:50.000 --> 00:04:55.000]  但是今天我首先去說關於盼望這個主題
[00:04:55.000 --> 00:04:57.000]  等待盼望這個主題
[00:04:57.000 --> 00:05:00.000]  這三個星期我們會說盼望
[00:05:00.000 --> 00:05:01.000]  我們會說信心
[00:05:01.000 --> 00:05:03.000]  我們當然也會說喜樂
[00:05:03.000 --> 00:05:08.000]  因為真的有東西值得我們快樂地去回應
[00:05:08.000 --> 00:05:12.000]  今天我們先說盼望等待的部分
[00:05:12.000 --> 00:05:14.000]  其實在福音書裡面
[00:05:14.000 --> 00:05:18.000]  主要有兩本福音書是記載耶穌的誕生經過
[00:05:18.000 --> 00:05:21.000]  分別是《馬太福音》和《路加福音》
[00:05:21.000 --> 00:05:23.000]  他們的焦點是不一樣的
[00:05:23.000 --> 00:05:27.000]  所以今天我們會先說《馬太福音》裡面
[00:05:27.000 --> 00:05:32.000]  焦點會放在瑪利亞的丈夫
[00:05:32.000 --> 00:05:34.000]  瑪利亞的丈夫是誰呢?
[00:05:34.000 --> 00:05:37.000]  幸好有些聲音
[00:05:37.000 --> 00:05:38.000]  幸好大家都認識
[00:05:38.000 --> 00:05:39.000]  有些聲音
[00:05:39.000 --> 00:05:40.000]  就是約瑟
[00:05:40.000 --> 00:05:43.000]  我猜我們聖誕節多數都會討論瑪利亞的多
[00:05:43.000 --> 00:05:44.000]  當然我們也會
[00:05:44.000 --> 00:05:47.000]  但是我猜我們比較少討論隔壁那個
[00:05:47.000 --> 00:05:50.000]  可能始終是媽媽生了耶穌
[00:05:50.000 --> 00:05:52.000]  也不是丈夫生的
[00:05:52.000 --> 00:05:53.000]  所以就不重要
[00:05:53.000 --> 00:05:57.000]  但其實從約瑟身上我們都可以有些東西去觀察到
[00:05:57.000 --> 00:06:00.000]  今天我們想盼望這個概念
[00:06:00.000 --> 00:06:02.000]  我想嘗試從《馬太福音》第一章
[00:06:02.000 --> 00:06:04.000]  一些記載的元素
[00:06:04.000 --> 00:06:06.000]  我們想三個的部分
[00:06:06.000 --> 00:06:08.000]  我們想我們的內心
[00:06:08.000 --> 00:06:09.000]  我們的信心
[00:06:09.000 --> 00:06:11.000]  我們的行動
[00:06:11.000 --> 00:06:13.000]  為什麼這樣說呢?
[00:06:13.000 --> 00:06:16.000]  盼望是要內心的
[00:06:16.000 --> 00:06:18.000]  就是張臨期
[00:06:18.000 --> 00:06:20.000]  即是他快要到,但還未到
[00:06:20.000 --> 00:06:22.000]  所以是要有內心的
[00:06:22.000 --> 00:06:24.000]  為什麼你每天都吃一顆巧克力
[00:06:24.000 --> 00:06:27.000]  就是讓你有耐性
[00:06:27.000 --> 00:06:29.000]  終於每天都可以享受
[00:06:29.000 --> 00:06:31.000]  如果每次都吃完就沒有了
[00:06:31.000 --> 00:06:32.000]  沒有這件事去練習
[00:06:32.000 --> 00:06:34.000]  沒有這件事去需要經歷
[00:06:34.000 --> 00:06:36.000]  在《馬太福音》裏面
[00:06:36.000 --> 00:06:39.000]  其實一開始不是說耶穌降生
[00:06:39.000 --> 00:06:42.000]  一開始不是直接說耶穌出現
[00:06:42.000 --> 00:06:45.000]  《馬太福音》一開始的技術是這樣的
[00:06:45.000 --> 00:06:47.000]  它說了一段加譜
[00:06:47.000 --> 00:06:49.000]  在第一章一節說
[00:06:49.000 --> 00:06:52.000]  耶穌基督是大衛的子孫
[00:06:52.000 --> 00:06:54.000]  阿伯拉罕的後裔
[00:06:54.000 --> 00:06:56.000]  這個是加譜
[00:06:56.000 --> 00:06:57.000]  今天不會讀完
[00:06:57.000 --> 00:06:59.000]  因為讀完也要幾分鐘
[00:06:59.000 --> 00:07:01.000]  但如果你看到加譜一開始
[00:07:01.000 --> 00:07:04.000]  有些人叫做阿伯拉罕生以撒
[00:07:04.000 --> 00:07:06.000]  以撒生雅各
[00:07:06.000 --> 00:07:07.000]  雅各生尤大和
[00:07:07.000 --> 00:07:09.000]  他的兄弟
[00:07:09.000 --> 00:07:11.000]  這些名字可能都很熟悉
[00:07:11.000 --> 00:07:13.000]  我想我們無論在
[00:07:13.000 --> 00:07:15.000]  我們的sermon裏面
[00:07:15.000 --> 00:07:17.000]  或者在我們有不少人都參加過
[00:07:17.000 --> 00:07:19.000]  兒童主日學
[00:07:19.000 --> 00:07:21.000]  或者你回來教會有一些日子
[00:07:21.000 --> 00:07:23.000]  你都會若我知道這些名字
[00:07:23.000 --> 00:07:26.000]  是在教會裏面很重要的人名
[00:07:26.000 --> 00:07:28.000]  就這樣看名字
[00:07:28.000 --> 00:07:29.000]  不會看到些什麼
[00:07:29.000 --> 00:07:30.000]  但你要想像一下
[00:07:30.000 --> 00:07:32.000]  人的生命是比較長的
[00:07:32.000 --> 00:07:35.000]  所以每個名字之間的差距
[00:07:35.000 --> 00:07:37.000]  是有幾十年的差距
[00:07:37.000 --> 00:07:39.000]  就是阿伯拉罕
[00:07:39.000 --> 00:07:40.000]  以撒 雅各
[00:07:40.000 --> 00:07:42.000]  中間的period可能已經是幾十
[00:07:42.000 --> 00:07:45.000]  甚至百多二百年以上的period
[00:07:45.000 --> 00:07:48.000]  這個加譜不會逐個讀的
[00:07:48.000 --> 00:07:49.000]  你很想研究一些人
[00:07:49.000 --> 00:07:50.000]  你就回去研究
[00:07:50.000 --> 00:07:54.000]  雖然我估大家都未必有動力回去看
[00:07:54.000 --> 00:07:56.000]  這個加譜很有趣
[00:07:56.000 --> 00:07:59.000]  這個加譜其實有大衛
[00:07:59.000 --> 00:08:02.000]  剛才一開始就有說大衛的子孫
[00:08:02.000 --> 00:08:04.000]  當然是大衛王
[00:08:04.000 --> 00:08:06.000]  第一個以色列的王
[00:08:06.000 --> 00:08:07.000]  應該這樣說
[00:08:07.000 --> 00:08:09.000]  是第一個上帝
[00:08:09.000 --> 00:08:11.000]  讓他成為整個以色列的王
[00:08:11.000 --> 00:08:13.000]  就是在索羅之後的王
[00:08:13.000 --> 00:08:15.000]  但也有一些說
[00:08:15.000 --> 00:08:17.000]  百姓被遷到巴比倫
[00:08:17.000 --> 00:08:20.000]  即是當時的以色列人因為犯罪
[00:08:20.000 --> 00:08:22.000]  他們得罪神
[00:08:22.000 --> 00:08:24.000]  他們就離開了故鄉
[00:08:24.000 --> 00:08:26.000]  他們去到巴比倫
[00:08:26.000 --> 00:08:28.000]  你會發現這個加譜是有這個位置的
[00:08:28.000 --> 00:08:32.000]  然後也有一個叫索羅巴伯的人
[00:08:32.000 --> 00:08:35.000]  這個人應該是當時的以色列人
[00:08:35.000 --> 00:08:38.000]  又回到他們本來的地方
[00:08:38.000 --> 00:08:40.000]  這樣說是很輕描淡寫
[00:08:40.000 --> 00:08:42.000]  有幾句說完
[00:08:42.000 --> 00:08:44.000]  但這幾句說的東西
[00:08:44.000 --> 00:08:49.000]  是差不多五百年左右的距離
[00:08:49.000 --> 00:08:51.000]  在這個加譜裡
[00:08:51.000 --> 00:08:55.000]  每個人名相隔數十甚至百多年的時間
[00:08:55.000 --> 00:08:57.000]  可能我幾句說的東西
[00:08:57.000 --> 00:08:59.000]  已經是幾百年的時間
[00:08:59.000 --> 00:09:02.000]  當年去到的結論是甚麼
[00:09:02.000 --> 00:09:06.000]  結論是亞各生約瑟
[00:09:06.000 --> 00:09:08.000]  約瑟是瑪利亞的丈夫
[00:09:08.000 --> 00:09:10.000]  結論是甚麼呢
[00:09:10.000 --> 00:09:13.000]  他說從阿伯拉罕到大衛有十四代
[00:09:13.000 --> 00:09:17.000]  大衛到以色列人被遷移到巴比倫也是十四代
[00:09:17.000 --> 00:09:21.000]  從被遷移到巴比倫到基督也是十四代
[00:09:21.000 --> 00:09:25.000]  不知道等到那個時候他們在想甚麼
[00:09:25.000 --> 00:09:28.000]  到底以色列人當時在想甚麼呢
[00:09:28.000 --> 00:09:32.000]  如果我們記得在福音書裡有些法理賽人
[00:09:32.000 --> 00:09:34.000]  有文士
[00:09:34.000 --> 00:09:36.000]  你對他的印象多數是甚麼呢
[00:09:36.000 --> 00:09:38.000]  他很敵視耶穌
[00:09:38.000 --> 00:09:40.000]  很憎恨耶穌
[00:09:40.000 --> 00:09:42.000]  但其實如果我們撇除這個部分
[00:09:42.000 --> 00:09:44.000]  當年我們覺得他是壞人
[00:09:44.000 --> 00:09:45.000]  不好的
[00:09:45.000 --> 00:09:50.000]  其實他們都是一群很想見到神的工作的猶太人
[00:09:50.000 --> 00:09:52.000]  他們和加譜裡的人一樣
[00:09:52.000 --> 00:09:55.000]  他們不斷很多年在等
[00:09:55.000 --> 00:09:58.000]  等他們覺得很想他們信的神
[00:09:58.000 --> 00:10:01.000]  可以有一天去幫助他們
[00:10:01.000 --> 00:10:04.000]  很想等見到他們的神有一天出現在他們面前
[00:10:04.000 --> 00:10:07.000]  只是他們不接受原來那個是耶穌的意思
[00:10:07.000 --> 00:10:10.000]  他們都是很想很有耐心去等
[00:10:10.000 --> 00:10:14.000]  他們很希望見到上帝的拯救出來
[00:10:14.000 --> 00:10:15.000]  是要給耐性的
[00:10:15.000 --> 00:10:19.000]  其實加譜的意義不是只背名字
[00:10:19.000 --> 00:10:22.000]  如果大家的學校讀RS那些
[00:10:22.000 --> 00:10:23.000]  可能是要背加譜
[00:10:23.000 --> 00:10:24.000]  就很憎恨加譜
[00:10:24.000 --> 00:10:26.000]  為甚麼生那麼多個
[00:10:26.000 --> 00:10:27.000]  那麼多人
[00:10:27.000 --> 00:10:28.000]  或者你讀過RS
[00:10:28.000 --> 00:10:29.000]  或者你正在讀
[00:10:29.000 --> 00:10:31.000]  多數你很憎恨那麼多個名字
[00:10:31.000 --> 00:10:35.000]  我們先撇除這個你要背的事情
[00:10:35.000 --> 00:10:38.000]  我們如果從另一個角度去想
[00:10:38.000 --> 00:10:40.000]  其實加譜告訴我們的是
[00:10:40.000 --> 00:10:45.000]  原來上帝有一代的以色列人
[00:10:45.000 --> 00:10:47.000]  無論他們面對甚麼的環境
[00:10:47.000 --> 00:10:49.000]  剛才提過有黃
[00:10:49.000 --> 00:10:53.000]  有被上帝懲罰去到異地
[00:10:53.000 --> 00:10:55.000]  他們又回到故鄉
[00:10:55.000 --> 00:10:56.000]  很多的等待
[00:10:56.000 --> 00:10:59.000]  很多無論環境是怎樣都好
[00:10:59.000 --> 00:11:02.000]  他們都是上帝的子民
[00:11:02.000 --> 00:11:06.000]  他們都是等待著上帝的工作
[00:11:06.000 --> 00:11:08.000]  一個普遍的說法就是
[00:11:08.000 --> 00:11:11.000]  新約和舊約中間有一個所謂的
[00:11:11.000 --> 00:11:13.000]  叫做沉默的時期
[00:11:13.000 --> 00:11:15.000]  因為聖經沒有說任何東西
[00:11:15.000 --> 00:11:17.000]  可能我們以為上帝沒有做事
[00:11:17.000 --> 00:11:20.000]  但是如果我們看回新約的內容
[00:11:20.000 --> 00:11:23.000]  或者我們去研究當中的時候
[00:11:23.000 --> 00:11:25.000]  其實當時的猶太人
[00:11:25.000 --> 00:11:30.000]  他們仍然很堅持去等待救主來到
[00:11:30.000 --> 00:11:32.000]  無論他們面對甚麼環境都好
[00:11:32.000 --> 00:11:35.000]  無論上帝有沒有工作都好
[00:11:35.000 --> 00:11:36.000]  其實他們是在等待
[00:11:36.000 --> 00:11:37.000]  如果他們不等待
[00:11:37.000 --> 00:11:39.000]  其實就不會去到馬克福音
[00:11:39.000 --> 00:11:41.000]  一章十七字這樣說
[00:11:41.000 --> 00:11:43.000]  在巴比利亞之後
[00:11:43.000 --> 00:11:46.000]  等到十四代才有耶穌基督
[00:11:46.000 --> 00:11:47.000]  沒有那個耐性
[00:11:47.000 --> 00:11:49.000]  其實我們就看不到
[00:11:49.000 --> 00:11:53.000]  上帝的計劃其實可以很長遠
[00:11:53.000 --> 00:11:55.000]  未必在我見到的時候發生
[00:11:55.000 --> 00:11:57.000]  但是上帝讓它發生
[00:11:57.000 --> 00:11:59.000]  它就會發生
[00:11:59.000 --> 00:12:02.000]  所以馬太一開始不是直接說耶穌出世
[00:12:02.000 --> 00:12:05.000]  他一開始是設定了一個背景
[00:12:05.000 --> 00:12:07.000]  其實是等了很久
[00:12:07.000 --> 00:12:10.000]  以色列人是付出了很多的耐性
[00:12:10.000 --> 00:12:11.000]  或者當時的基督徒
[00:12:11.000 --> 00:12:13.000]  他們其實當年都問
[00:12:13.000 --> 00:12:15.000]  其實我怎樣去等到上帝
[00:12:15.000 --> 00:12:17.000]  他就說其實以色列人的歷史裡面
[00:12:17.000 --> 00:12:20.000]  他就不斷地去等待
[00:12:20.000 --> 00:12:23.000]  他很耐心地去等待
[00:12:23.000 --> 00:12:26.000]  這個就是加普其中一個很重要的意義
[00:12:26.000 --> 00:12:27.000]  為什麼加普要寫在這裡
[00:12:27.000 --> 00:12:29.000]  就不是只是給你背的名字
[00:12:29.000 --> 00:12:32.000]  而是去體會原來上帝的計劃
[00:12:32.000 --> 00:12:35.000]  上帝的工作是在這麼多人裡面
[00:12:35.000 --> 00:12:38.000]  都一直這樣去存在
[00:12:38.000 --> 00:12:40.000]  等其實是不舒服的
[00:12:40.000 --> 00:12:42.000]  要耐性其實是很難的
[00:12:42.000 --> 00:12:45.000]  我知道在今天這個文化裡面
[00:12:45.000 --> 00:12:47.000]  其實我在十一月開始
[00:12:47.000 --> 00:12:49.000]  有些explorer知道
[00:12:49.000 --> 00:12:54.000]  我十一月開始就兼任在職稱區裡面服侍
[00:12:54.000 --> 00:12:56.000]  所以我會參加職稱區的團契
[00:12:56.000 --> 00:13:00.000]  在團契裡面應該是上星期四
[00:13:00.000 --> 00:13:03.000]  當年有一位職稱區的目者
[00:13:03.000 --> 00:13:05.000]  他就帶大家分享一些
[00:13:05.000 --> 00:13:08.000]  在章林祈中間等待的功課
[00:13:08.000 --> 00:13:11.000]  有一個問題我也想在這裡試問大家
[00:13:11.000 --> 00:13:14.000]  他的問題就是請當時的團契組員
[00:13:14.000 --> 00:13:18.000]  分享一個難忘的等待經歷
[00:13:18.000 --> 00:13:23.000]  我先給大家30秒
[00:13:23.000 --> 00:13:25.000]  我講了很久
[00:13:25.000 --> 00:13:30.000]  你試想一下你最難忘的等待經歷
[00:13:30.000 --> 00:13:33.000]  等車也好
[00:13:33.000 --> 00:13:36.000]  等放學
[00:13:36.000 --> 00:13:38.000]  這麼快就講了
[00:13:38.000 --> 00:13:39.000]  我還以為是30秒
[00:13:39.000 --> 00:13:41.000]  我再給大家10秒
[00:13:41.000 --> 00:13:43.000]  然後我想大家用半分鐘時間
[00:13:43.000 --> 00:13:45.000]  跟旁邊的人說一下
[00:13:45.000 --> 00:13:51.000]  你最深刻的等待經歷是什麼
[00:13:51.000 --> 00:13:52.000]  現在可以說了
[00:13:52.000 --> 00:13:54.000]  你想到也可以跟旁邊的人說
[00:13:54.000 --> 00:13:56.000]  你覺得有什麼經歷是
[00:13:56.000 --> 00:13:59.000]  你等得很深刻的
[00:13:59.000 --> 00:14:01.000]  或者很辛苦的
[00:14:01.000 --> 00:14:12.000]  我看到有些人說完了
[00:14:12.000 --> 00:14:14.000]  有些人說中了
[00:14:14.000 --> 00:14:15.000]  有沒有人想分享
[00:14:15.000 --> 00:14:17.000]  這樣問通常沒有
[00:14:17.000 --> 00:14:19.000]  有沒有人想分享
[00:14:19.000 --> 00:14:21.000]  或者你簡單叫兩句也可以
[00:14:21.000 --> 00:14:23.000]  剛才有人叫等放學
[00:14:23.000 --> 00:14:24.000]  我不知道是不是在這裡叫
[00:14:24.000 --> 00:14:26.000]  等放學是有雙叫的
[00:14:26.000 --> 00:14:28.000]  等放學也是
[00:14:28.000 --> 00:14:31.000]  等COVID?
[00:14:31.000 --> 00:14:33.000]  等COVID完
[00:14:33.000 --> 00:14:34.000]  嚇死了
[00:14:34.000 --> 00:14:36.000]  原來是等中COVID
[00:14:36.000 --> 00:14:37.000]  因為真的有人跟我說
[00:14:37.000 --> 00:14:38.000]  他想快點中
[00:14:38.000 --> 00:14:39.000]  因為很煩
[00:14:39.000 --> 00:14:41.000]  等的都沒有中
[00:14:41.000 --> 00:14:43.000]  等COVID完
[00:14:43.000 --> 00:14:45.000]  有沒有多一個
[00:14:45.000 --> 00:14:47.000]  Dajetta
[00:14:47.000 --> 00:14:49.000]  我等Virginia Tim福士
[00:14:49.000 --> 00:14:52.000]  這個跟Pastor Gavin說好一點
[00:14:52.000 --> 00:14:54.000]  跟Ivan和Crystal說好一點
[00:14:54.000 --> 00:14:56.000]  這個不要跟我說
[00:14:56.000 --> 00:15:00.000]  我們有些訴求
[00:15:00.000 --> 00:15:03.000]  我知道因為人多
[00:15:03.000 --> 00:15:04.000]  我知道有人有說
[00:15:04.000 --> 00:15:06.000]  我當然問不到那麼多
[00:15:06.000 --> 00:15:08.000]  你也很鼓勵你的小組裡面
[00:15:08.000 --> 00:15:09.000]  可以等一下
[00:15:09.000 --> 00:15:11.000]  或者之後可以慢慢分享
[00:15:11.000 --> 00:15:15.000]  有些等通常不是很快樂
[00:15:15.000 --> 00:15:16.000]  坦白說
[00:15:16.000 --> 00:15:18.000]  等一些事情不是特別開心
[00:15:18.000 --> 00:15:21.000]  因為我們習慣了的文化
[00:15:21.000 --> 00:15:23.000]  是很想馬上有
[00:15:23.000 --> 00:15:25.000]  當然等COVID完
[00:15:25.000 --> 00:15:27.000]  這是我們知道我們做不到
[00:15:27.000 --> 00:15:29.000]  我們無能為力
[00:15:29.000 --> 00:15:31.000]  所以我們等
[00:15:31.000 --> 00:15:33.000]  所以我們通常想到等的時候
[00:15:33.000 --> 00:15:35.000]  就是我們無能為力
[00:15:35.000 --> 00:15:36.000]  所以等
[00:15:36.000 --> 00:15:38.000]  其實是比較消極一點
[00:15:38.000 --> 00:15:41.000]  但是如果倒轉去想的時候
[00:15:41.000 --> 00:15:43.000]  其實等候本身
[00:15:43.000 --> 00:15:45.000]  也是我們知道
[00:15:45.000 --> 00:15:47.000]  我們無能為力
[00:15:47.000 --> 00:15:49.000]  所以我們為什麼需要神
[00:15:49.000 --> 00:15:51.000]  為什麼需要耶穌去介入
[00:15:51.000 --> 00:15:54.000]  和改變我們的生命
[00:15:54.000 --> 00:15:57.000]  有些事情可能是等放學
[00:15:57.000 --> 00:15:58.000]  或者等COVID完
[00:15:58.000 --> 00:16:00.000]  是一些很客觀的環境
[00:16:00.000 --> 00:16:02.000]  但有時候可能是一些很主觀的事情
[00:16:02.000 --> 00:16:04.000]  可能你是在等
[00:16:04.000 --> 00:16:06.000]  我猜你可能是在等
[00:16:06.000 --> 00:16:08.000]  例如現在最簡單的
[00:16:08.000 --> 00:16:09.000]  你考試
[00:16:09.000 --> 00:16:11.000]  可能你想等到考試過去
[00:16:11.000 --> 00:16:12.000]  你又要考
[00:16:12.000 --> 00:16:14.000]  我又覺得很辛苦
[00:16:14.000 --> 00:16:16.000]  又覺得很多事情要溫習
[00:16:16.000 --> 00:16:17.000]  我又不想做
[00:16:17.000 --> 00:16:20.000]  有些時候我們不是很習慣等
[00:16:20.000 --> 00:16:22.000]  所以為什麼在章林期
[00:16:22.000 --> 00:16:23.000]  通常我們說
[00:16:23.000 --> 00:16:25.000]  其中一個很重要的操練是什麼呢
[00:16:25.000 --> 00:16:27.000]  就是要耐心
[00:16:27.000 --> 00:16:29.000]  就是要專注
[00:16:29.000 --> 00:16:32.000]  我也說了一些職稱區那裡
[00:16:32.000 --> 00:16:34.000]  職稱區他們分享什麼呢
[00:16:34.000 --> 00:16:36.000]  我就不說詳細的東西
[00:16:36.000 --> 00:16:38.000]  但基本上他們分享的
[00:16:38.000 --> 00:16:40.000]  很多人都分享其中一個
[00:16:40.000 --> 00:16:42.000]  最難忘的經歷是什麼呢
[00:16:42.000 --> 00:16:44.000]  不是一個 是一種
[00:16:44.000 --> 00:16:46.000]  就是他們的家人患病
[00:16:46.000 --> 00:16:50.000]  有沒有你的親戚或家人患病
[00:16:50.000 --> 00:16:54.000]  你的家人會有些感受
[00:16:54.000 --> 00:16:57.000]  我見過有些人呆頭
[00:16:57.000 --> 00:16:59.000]  當然有些年紀小一點
[00:16:59.000 --> 00:17:01.000]  可能不會那麼快
[00:17:01.000 --> 00:17:03.000]  可能是那些父母
[00:17:03.000 --> 00:17:05.000]  或者年紀大一點
[00:17:05.000 --> 00:17:06.000]  他們病了
[00:17:06.000 --> 00:17:08.000]  有時候可能是癌症
[00:17:08.000 --> 00:17:10.000]  有時候可能是COVID
[00:17:10.000 --> 00:17:13.000]  等待另一個
[00:17:13.000 --> 00:17:14.000]  有時候自己病也沒那麼辛苦
[00:17:14.000 --> 00:17:15.000]  因為我自己病
[00:17:15.000 --> 00:17:18.000]  但如果你看著你一個人病
[00:17:18.000 --> 00:17:20.000]  你做不到事
[00:17:20.000 --> 00:17:22.000]  其實是很難受的感覺
[00:17:22.000 --> 00:17:25.000]  所以在章林期裡面
[00:17:25.000 --> 00:17:27.000]  一個很重要的操練是
[00:17:27.000 --> 00:17:29.000]  有時候等候是一種覺得
[00:17:29.000 --> 00:17:30.000]  我沒事做到
[00:17:30.000 --> 00:17:31.000]  我做不到事
[00:17:31.000 --> 00:17:33.000]  就好像當時的以色列人
[00:17:33.000 --> 00:17:35.000]  其實他們很想看到上帝
[00:17:35.000 --> 00:17:37.000]  但他們沒辦法逼上帝
[00:17:37.000 --> 00:17:39.000]  他們也沒辦法去逼
[00:17:39.000 --> 00:17:41.000]  他們所做的只能夠是等
[00:17:41.000 --> 00:17:43.000]  當然馬太福音說
[00:17:43.000 --> 00:17:45.000]  終於等到了那一刻
[00:17:45.000 --> 00:17:47.000]  但我們很容易因為那一刻
[00:17:47.000 --> 00:17:50.000]  我們就忘記了對他們來說
