
[00:00:00.000 --> 00:00:04.300]  好 感謝父神今天帶領我們相聚
[00:03:22.600 --> 00:03:24.600]  是表示是對
[00:03:24.600 --> 00:03:26.600]  這個社會的統治者
[00:03:26.600 --> 00:03:28.600]  長官和父母
[00:03:28.600 --> 00:03:30.600]  等等的尊重
[00:03:30.600 --> 00:03:32.600]  但特別用在
[00:03:32.600 --> 00:03:35.600]  保羅的書信還有聖經當中呢
[00:03:35.600 --> 00:03:37.600]  他就專門指作
[00:03:37.600 --> 00:03:40.600]  對上帝的敬畏
[00:03:40.600 --> 00:03:42.600]  那麼在這裡啊 大家看到
[00:03:42.600 --> 00:03:45.600]  真正敬畏上帝的人
[00:03:45.600 --> 00:03:47.600]  生命就經歷了
[00:03:47.600 --> 00:03:50.600]  由自我為中心
[00:03:50.600 --> 00:03:52.600]  轉化為
[00:03:52.600 --> 00:03:55.600]  以上帝為中心的生命
[00:03:55.600 --> 00:03:57.600]  其中呢
[00:03:57.600 --> 00:04:00.600]  認識和愛上帝的屬性
[00:04:00.600 --> 00:04:02.600]  融合成了
[00:04:02.600 --> 00:04:05.600]  畏懼上帝的權威
[00:04:05.600 --> 00:04:09.600]  而作為構成對上帝的敬錢
[00:04:09.600 --> 00:04:11.600]  所以明白啊
[00:04:11.600 --> 00:04:13.600]  敬錢當中
[00:04:13.600 --> 00:04:15.600]  有那種愛的追求
[00:04:15.600 --> 00:04:18.600]  也有知道神是欺瞞不得的
[00:04:18.600 --> 00:04:20.600]  那種的敬畏
[00:04:20.600 --> 00:04:24.600]  融合成了生命中敬錢的特質
[00:04:24.600 --> 00:04:27.600]  解作敬錢
[00:04:27.600 --> 00:04:31.600]  當然我們在很多的生命當中就講到說
[00:04:31.600 --> 00:04:33.600]  很多東西都要鍛煉的
[00:04:33.600 --> 00:04:35.600]  身體要鍛煉
[00:04:35.600 --> 00:04:39.600]  當然我們在經文裡面就可以看到啊
[00:04:39.600 --> 00:04:40.600]  操練身體
[00:04:40.600 --> 00:04:42.600]  我們很多時候說
[00:04:42.600 --> 00:04:43.600]  很重要啊
[00:04:43.600 --> 00:04:46.600]  祝賀詞裡面必須要帶上的
[00:04:46.600 --> 00:04:49.600]  祝你身體健康啊
[00:04:49.600 --> 00:04:52.600]  但是益處還少
[00:04:52.600 --> 00:04:55.600]  唯獨敬錢
[00:04:55.600 --> 00:04:58.600]  凡事都有益處
[00:04:58.600 --> 00:05:03.600]  它會滲入到你生命當中的方方面面
[00:05:03.600 --> 00:05:05.600]  處世為人
[00:05:05.600 --> 00:05:08.600]  小朋友怎麼樣去追求學業
[00:05:08.600 --> 00:05:12.600]  怎麼樣自我的突破和結交朋友
[00:05:12.600 --> 00:05:15.600]  樹立神所喜悅的品格
[00:05:15.600 --> 00:05:17.600]  凡事都有益處
[00:05:17.600 --> 00:05:18.600]  而且呢
[00:05:18.600 --> 00:05:23.600]  還有今生和來生的應許
[00:05:23.600 --> 00:05:25.600]  這是聖經在提摩台前書裡面
[00:05:25.600 --> 00:05:27.600]  告訴我們的話語
[00:05:27.600 --> 00:05:31.600]  那麼我們也要一起禱告
[00:05:31.600 --> 00:05:32.600]  我們一起禱告
[00:05:32.600 --> 00:05:33.600]  講道歉一起禱告
[00:05:33.600 --> 00:05:36.600]  一起來求助
[00:05:36.600 --> 00:05:39.600]  父神我們感謝祢
[00:05:39.600 --> 00:05:41.600]  今天我們要一起來思想
[00:05:41.600 --> 00:05:45.600]  建立敬錢的兒女的這樣一個主題
[00:05:45.600 --> 00:05:46.600]  主啊
[00:05:46.600 --> 00:05:49.600]  祢就讓我們可以打開心扉
[00:05:49.600 --> 00:05:50.600]  將祢的真道
[00:05:50.600 --> 00:05:54.600]  充充滿滿地澆灌在我們的心田當中
[00:05:54.600 --> 00:05:57.600]  讓我們其中思想到
[00:05:57.600 --> 00:06:01.600]  真的是得益的一些的話語和真理
[00:06:01.600 --> 00:06:04.600]  幫助我們可以活出見證
[00:06:04.600 --> 00:06:06.600]  滿有主祢的智慧
[00:06:06.600 --> 00:06:10.600]  來建立我們敬錢的下一代
[00:06:10.600 --> 00:06:12.600]  願我口中的話語
[00:06:12.600 --> 00:06:15.600]  眾弟兄姊妹的心懷意念
[00:06:15.600 --> 00:06:18.600]  都得蒙天父上帝祢的願啊
[00:06:18.600 --> 00:06:21.600]  同心禱告奉主明求
[00:06:21.600 --> 00:06:22.600]  Amen
[00:06:22.600 --> 00:06:25.600]  那麼在今天的講道經文當中
[00:06:25.600 --> 00:06:27.600]  要分成三大點
[00:06:27.600 --> 00:06:30.600]  來分享怎麼來建立敬錢
[00:06:30.600 --> 00:06:33.600]  兒女的這樣一個主題
[00:06:33.600 --> 00:06:34.600]  首先第一點
[00:06:34.600 --> 00:06:37.600]  透過經文我們可以看到
[00:06:37.600 --> 00:06:42.600]  要認清末世的挑戰
[00:06:42.600 --> 00:06:45.600]  靠著神我們可以看得很清楚
[00:06:45.600 --> 00:06:47.600]  如果我們只在世界當中
[00:06:47.600 --> 00:06:49.600]  我們還可能覺得
[00:06:49.600 --> 00:06:53.600]  世界有很多很美好的東西啊
[00:06:53.600 --> 00:06:55.600]  很開心啊自己身處其中
[00:06:55.600 --> 00:06:58.600]  但是慢慢陷入在其中的網絡裡邊
[00:06:58.600 --> 00:07:00.600]  而不自知啊
[00:07:00.600 --> 00:07:05.600]  靠著神我們可以認清末世的挑戰
[00:07:05.600 --> 00:07:08.600]  在其中呢我們有四個認清啊
[00:07:08.600 --> 00:07:10.600]  請大家留意
[00:07:10.600 --> 00:07:12.600]  首先第一個認清
[00:07:12.600 --> 00:07:14.600]  我們透過經文可以看到
[00:07:14.600 --> 00:07:19.600]  要認清末世時的危險信號
[00:07:19.600 --> 00:07:23.600]  在三瞻一節的時候就告訴我們了
[00:07:23.600 --> 00:07:27.600]  保羅就告訴他屬靈的兒子提摩泰
[00:07:27.600 --> 00:07:28.600]  你該知道
[00:07:28.600 --> 00:07:32.600]  末世必有危險的日子來到
[00:07:32.600 --> 00:07:35.600]  末世是講什麼時候呢
[00:07:35.600 --> 00:07:38.600]  就講到主耶穌基督啊
[00:07:38.600 --> 00:07:41.600]  他肉身他已經升天了以後
[00:07:41.600 --> 00:07:43.600]  等候他第二次再來的時候
[00:07:43.600 --> 00:07:46.600]  統稱是末世
[00:07:46.600 --> 00:07:47.600]  所以我們這個階段
[00:07:47.600 --> 00:07:50.600]  從那個時候到我們現在這個階段
[00:07:50.600 --> 00:07:54.600]  都還是末世的時候
[00:07:54.600 --> 00:07:56.600]  我們接下來會看到各樣的信號
[00:07:56.600 --> 00:07:58.600]  大家就可以想一想啊
[00:07:58.600 --> 00:08:00.600]  接下來我們第二個認清
[00:08:00.600 --> 00:08:06.600]  要認清背離真道人的醜惡品行啊
[00:08:06.600 --> 00:08:12.600]  在二至四節裡面我們可以看得到
[00:08:12.600 --> 00:08:15.600]  鼓勵大家在我們的經文當中呢
[00:08:15.600 --> 00:08:17.600]  一邊看經文
[00:08:17.600 --> 00:08:19.600]  你一邊可以聯想
[00:08:19.600 --> 00:08:24.600]  這些事情有沒有在我們的世界
[00:08:24.600 --> 00:08:26.600]  在我們的身旁
[00:08:26.600 --> 00:08:31.600]  在新聞當中經常可以聽到看到呢
[00:08:31.600 --> 00:08:34.600]  相信你對末世的警號呢
[00:08:34.600 --> 00:08:37.600]  又會有更深刻的認識啊
[00:08:37.600 --> 00:08:40.600]  首先我們看到第二節是這樣說的
[00:08:40.600 --> 00:08:45.600]  因為那時人要專顧自己
[00:08:45.600 --> 00:08:47.600]  專顧自己有一個表徵啊
[00:08:47.600 --> 00:08:50.600]  記得當時定義進前的時候
[00:08:50.600 --> 00:08:53.600]  人在沒有轉化前
[00:08:53.600 --> 00:08:56.600]  都是愛自己的
[00:08:56.600 --> 00:08:58.600]  都是這樣一個表徵
[00:08:58.600 --> 00:09:00.600]  專顧自己
[00:09:00.600 --> 00:09:03.600]  因著這樣一個專顧啊
[00:09:03.600 --> 00:09:06.600]  只愛自己追求自己的益處的時候
[00:09:06.600 --> 00:09:10.600]  進而衍生出各樣
[00:09:10.600 --> 00:09:13.600]  背離真道的醜惡品行
[00:09:13.600 --> 00:09:16.600]  比如說貪愛錢財
[00:09:16.600 --> 00:09:18.600]  直接帶來的享樂
[00:09:18.600 --> 00:09:20.600]  帶來自己的滿足
[00:09:20.600 --> 00:09:22.600]  帶來世界的追求
[00:09:22.600 --> 00:09:25.600]  自誇狂傲
[00:09:25.600 --> 00:09:27.600]  講到自己有多厲害
[00:09:27.600 --> 00:09:28.600]  吹噓自己
[00:09:28.600 --> 00:09:29.600]  半讀啊
[00:09:29.600 --> 00:09:31.600]  怨恨毀伴
[00:09:31.600 --> 00:09:33.600]  對於不滿的事情
[00:09:33.600 --> 00:09:35.600]  充滿了怨恨
[00:09:35.600 --> 00:09:37.600]  大家說的負能量很多
[00:09:37.600 --> 00:09:39.600]  然後呢就是
[00:09:39.600 --> 00:09:40.600]  違背父母
[00:09:40.600 --> 00:09:42.600]  萬恩負義
[00:09:42.600 --> 00:09:44.600]  心不生節
[00:09:44.600 --> 00:09:46.600]  已經被罪污染
[00:09:46.600 --> 00:09:48.600]  被罪捆綁
[00:09:48.600 --> 00:09:50.600]  變得自私自利啊
[00:09:50.600 --> 00:09:52.600]  這裡人要專顧自己呢
[00:09:52.600 --> 00:09:54.600]  其實現在社會當中
[00:09:54.600 --> 00:09:56.600]  也有一些名詞來形容嘛
[00:09:56.600 --> 00:09:58.600]  比如說現在講的
[00:09:58.600 --> 00:10:00.600]  個人主義
[00:10:00.600 --> 00:10:02.600]  只看到自己
[00:10:02.600 --> 00:10:04.600]  還有講到說這個人是
[00:10:04.600 --> 00:10:08.600]  精緻的利己主義者
[00:10:08.600 --> 00:10:12.600]  都是漠視的訊號
[00:10:12.600 --> 00:10:13.600]  愈演愈烈
[00:10:13.600 --> 00:10:15.600]  更加的明顯
[00:10:15.600 --> 00:10:18.600]  第三節怎麼說呢
[00:10:18.600 --> 00:10:20.600]  無親情
[00:10:20.600 --> 00:10:22.600]  很明顯了其實
[00:10:22.600 --> 00:10:24.600]  都已經違背父母了
[00:10:24.600 --> 00:10:26.600]  妨礙自己到一定的境地
[00:10:26.600 --> 00:10:27.600]  無親情
[00:10:27.600 --> 00:10:29.600]  更加不要講其他的關係
[00:10:29.600 --> 00:10:31.600]  不解厭
[00:10:31.600 --> 00:10:33.600]  好說蟬言
[00:10:33.600 --> 00:10:35.600]  不能自約
[00:10:35.600 --> 00:10:36.600]  性情凶暴
[00:10:36.600 --> 00:10:38.600]  不愛良善
[00:10:38.600 --> 00:10:40.600]  是不是就是我們世界裡
[00:10:40.600 --> 00:10:42.600]  經常發生的事情啊
[00:10:42.600 --> 00:10:44.600]  惡性事件也是
[00:10:44.600 --> 00:10:47.600]  一些極端的案件也是
[00:10:47.600 --> 00:10:50.600]  都有最慢慢的進入到這個世界
[00:10:50.600 --> 00:10:52.600]  污染人心
[00:10:52.600 --> 00:10:56.600]  扭曲我們所在的一個居所世界裡邊
[00:10:56.600 --> 00:10:58.600]  造成的惡果
[00:10:58.600 --> 00:11:00.600]  第四節呢他又說到了
[00:11:00.600 --> 00:11:04.600]  甚至在認識主的群體裡邊
[00:11:04.600 --> 00:11:06.600]  也會產生影響
[00:11:06.600 --> 00:11:08.600]  所以回到
[00:11:08.600 --> 00:11:10.600]  脈主脈友
[00:11:10.600 --> 00:11:11.600]  任意妄為
[00:11:11.600 --> 00:11:13.600]  自高自大
[00:11:13.600 --> 00:11:14.600]  愛豔樂
[00:11:14.600 --> 00:11:16.600]  愛豔樂呢就是現在說的
[00:11:16.600 --> 00:11:18.600]  大吃大喝
[00:11:18.600 --> 00:11:20.600]  貪圖享受
[00:11:20.600 --> 00:11:22.600]  愛聚會
[00:11:22.600 --> 00:11:25.600]  喜歡去找那些好吃的東西
[00:11:25.600 --> 00:11:27.600]  以他作為生命的追求
[00:11:27.600 --> 00:11:30.600]  就是喜歡那樣的東西
[00:11:30.600 --> 00:11:32.600]  不愛上帝
[00:11:32.600 --> 00:11:35.600]  生命完全的扭曲了
[00:11:35.600 --> 00:11:38.600]  所以大家如果手中有經文的話呢
[00:11:38.600 --> 00:11:41.600]  可以把第二節的
[00:11:41.600 --> 00:11:43.600]  專顧自己
[00:11:43.600 --> 00:11:44.600]  畫下來
[00:11:44.600 --> 00:11:46.600]  把第四節最後的
[00:11:46.600 --> 00:11:48.600]  不愛上帝也畫下來
[00:11:48.600 --> 00:11:51.600]  他由一個人開始入手
[00:11:51.600 --> 00:11:54.600]  慢慢產生了各樣的惡果
[00:11:54.600 --> 00:11:55.600]  到最後
[00:11:55.600 --> 00:11:59.600]  引致了我們和神的關係的破壞
[00:11:59.600 --> 00:12:02.600]  變得不愛上帝了
[00:12:02.600 --> 00:12:05.600]  在其中甚至脈主脈友
[00:12:05.600 --> 00:12:08.600]  各樣的紛爭都會產生
[00:12:08.600 --> 00:12:12.600]  這樣形成了一個對比
[00:12:12.600 --> 00:12:16.600]  然後我們要看到第三個認清
[00:12:16.600 --> 00:12:21.600]  認清背離真道人的信仰態度
[00:12:21.600 --> 00:12:23.600]  剛才說到很多可能在
[00:12:23.600 --> 00:12:25.600]  信主的那個時候
[00:12:25.600 --> 00:12:27.600]  信主的群體的人
[00:12:27.600 --> 00:12:29.600]  都已經會有這樣一種
[00:12:29.600 --> 00:12:32.600]  背離真道的表現了
[00:12:32.600 --> 00:12:35.600]  他們在第五節就可以看到
[00:12:35.600 --> 00:12:38.600]  有進錢的外貌
[00:12:38.600 --> 00:12:42.600]  也違背了進錢的使意
[00:12:42.600 --> 00:12:44.600]  表面要鑽出來
[00:12:44.600 --> 00:12:46.600]  因為知道那個是好的
[00:12:46.600 --> 00:12:47.600]  內心可能知道
[00:12:47.600 --> 00:12:51.600]  但真正的內心已經偏離了
[00:12:51.600 --> 00:12:55.600]  不是真正的愛神了那個時候
[00:12:55.600 --> 00:12:58.600]  自己其實有的時候清楚的
[00:12:58.600 --> 00:13:02.600]  你連自己都隱瞞不過的時候
[00:13:02.600 --> 00:13:04.600]  怎麼還能去隱瞞
[00:13:04.600 --> 00:13:07.600]  全知全能的上帝呢
[00:13:07.600 --> 00:13:10.600]  有的人自己願意去蒙蔽自己
[00:13:10.600 --> 00:13:13.600]  反而就自欺欺人了
[00:13:13.600 --> 00:13:15.600]  大家如果手中還有經文
[00:13:15.600 --> 00:13:20.600]  可以把這裡進錢的外貌畫下來
[00:13:20.600 --> 00:13:23.600]  還有實意也畫下來
[00:13:23.600 --> 00:13:26.600]  打一個相反的箭頭
[00:13:26.600 --> 00:13:28.600]  裡邊已經沒有了
[00:13:28.600 --> 00:13:31.600]  做出來好像給自己看
[00:13:31.600 --> 00:13:33.600]  好像也給別人看
[00:13:33.600 --> 00:13:34.600]  自欺欺人了
[00:13:34.600 --> 00:13:36.600]  之後在十三節還會講到
[00:13:36.600 --> 00:13:39.600]  迷惑欺哄人的
[00:13:39.600 --> 00:13:42.600]  就是會陷入到這樣一種的
[00:13:42.600 --> 00:13:47.600]  信仰態度的牢籠裡邊去
[00:13:47.600 --> 00:13:50.600]  還有第四個認清
[00:13:50.600 --> 00:13:53.600]  第四個認清是
[00:13:53.600 --> 00:13:58.600]  認清背離真道人的誘人伎倆
[00:13:58.600 --> 00:14:03.600]  他們專愛自己貪圖肉體的享樂
[00:14:03.600 --> 00:14:07.600]  所以甚至違背神的誡命
[00:14:07.600 --> 00:14:10.600]  違背道德的一些事情
[00:14:10.600 --> 00:14:12.600]  他們也會偷偷去做
[00:14:12.600 --> 00:14:14.600]  在第六節
[00:14:14.600 --> 00:14:17.600]  偷進人家
[00:14:17.600 --> 00:14:19.600]  牢籠無知婦女
[00:14:19.600 --> 00:14:23.600]  貪圖身體的享樂
[00:14:23.600 --> 00:14:26.600]  被各樣的私慾所引誘
[00:14:26.600 --> 00:14:28.600]  一直在其中
[00:14:28.600 --> 00:14:29.600]  所以這樣的人
[00:14:29.600 --> 00:14:31.600]  在這樣蒙蔽當中的人
[00:14:31.600 --> 00:14:33.600]  自我蒙蔽當中的人
[00:14:33.600 --> 00:14:35.600]  他也會有一種
[00:14:35.600 --> 00:14:38.600]  生命之間的一種關係
[00:14:38.600 --> 00:14:40.600]  心已經不愛神了
[00:14:40.600 --> 00:14:42.600]  不追求神了
[00:14:42.600 --> 00:14:46.600]  不尊求 不敬畏神的時候
[00:14:46.600 --> 00:14:48.600]  哪怕常常學習
[00:14:48.600 --> 00:14:52.600]  終究不明白真道
[00:14:52.600 --> 00:14:56.600]  因為真道已經不在他的心了
[00:14:56.600 --> 00:14:59.600]  信仰很特別 弟兄姐妹
[00:14:59.600 --> 00:15:03.600]  信仰最重要的就是我們心裡的相信
[00:15:03.600 --> 00:15:05.600]  它不是考試
[00:15:05.600 --> 00:15:07.600]  考得高分
[00:15:07.600 --> 00:15:10.600]  你就可以進好的學校
[00:15:10.600 --> 00:15:12.600]  到時候不是說
[00:15:12.600 --> 00:15:13.600]  你考得高分
[00:15:13.600 --> 00:15:16.600]  天國就給你打開了
[00:15:16.600 --> 00:15:19.600]  終究神有祂的權柄
[00:15:19.600 --> 00:15:21.600]  講到我們對神的相信
[00:15:21.600 --> 00:15:23.600]  是否是真實的
[00:15:23.600 --> 00:15:25.600]  願意相信的
[00:15:25.600 --> 00:15:27.600]  哪怕時候人都會有軟弱
[00:15:27.600 --> 00:15:30.600]  所以很多時候保羅就寫信給
[00:15:30.600 --> 00:15:32.600]  他這位年輕的同工
[00:15:32.600 --> 00:15:35.600]  勉勵他人都會有軟弱
[00:15:35.600 --> 00:15:39.600]  但是鼓勵他一定要靠主肝腸起來
[00:15:39.600 --> 00:15:43.600]  繼續走這樣一條誠實的道路
[00:15:43.600 --> 00:15:47.600]  接下來保羅他就舉了十例去說明
[00:15:47.600 --> 00:15:50.600]  不單講明白要認清了以後
[00:15:50.600 --> 00:15:52.600]  還要舉十例說明
[00:15:52.600 --> 00:15:53.600]  舉的例子
[00:15:53.600 --> 00:15:56.600]  其實我們看《出埃及記七章》
[00:15:56.600 --> 00:15:58.600]  可以明白那個故事的背景
[00:15:58.600 --> 00:16:00.600]  這裡有兩個人
[00:16:00.600 --> 00:16:03.600]  亞尼和楊弼
[00:16:03.600 --> 00:16:05.600]  那麼這兩個人其實他
[00:16:05.600 --> 00:16:09.600]  名字沒有記載在舊約的《出埃及》
[00:16:09.600 --> 00:16:12.600]  沒有記載在經文當中
[00:16:12.600 --> 00:16:15.600]  那麼按照猶太的傳統
[00:16:15.600 --> 00:16:19.600]  這兩個人他們是當時
[00:16:19.600 --> 00:16:23.600]  摩西去見法老的時候
[00:16:23.600 --> 00:16:27.600]  同時在法老面前去施展一些法術
[00:16:27.600 --> 00:16:31.600]  來抵擋摩西的這兩個人
[00:16:31.600 --> 00:16:33.600]  就是這兩個人
[00:16:33.600 --> 00:16:36.600]  當時把戰衣丟 變成蛇
[00:16:36.600 --> 00:16:38.600]  這兩個人同樣也可以做
[00:16:38.600 --> 00:16:41.600]  但是摩西他們的戰
[00:16:41.600 --> 00:16:44.600]  變成了蛇就可以把他們的蛇吞吃等等
[00:16:44.600 --> 00:16:46.600]  他們是用法術
[00:16:46.600 --> 00:16:51.600]  但是摩西是靠著萬軍之耶和華的能力
[00:16:51.600 --> 00:16:56.600]  他們阻擋的是要阻擋以色列民可以離開埃及
[00:16:56.600 --> 00:17:01.600]  所以在這裡摩西 保羅也特別說
[00:17:01.600 --> 00:17:05.600]  他們的心地壞了
[00:17:05.600 --> 00:17:08.600]  又講到這個心
[00:17:08.600 --> 00:17:11.600]  在真道上是可廢棄的
[00:17:11.600 --> 00:17:15.600]  就舉例 當時在出埃及的時候
[00:17:15.600 --> 00:17:18.600]  摩西遇到這樣的人
[00:17:18.600 --> 00:17:21.600]  在提摩太太處世的慕雅教會當中
[00:17:21.600 --> 00:17:24.600]  也遇到同樣的人
[00:17:24.600 --> 00:17:27.600]  我們現今在我們的世界當中
[00:17:27.600 --> 00:17:29.600]  也會遇到同樣的人
[00:17:29.600 --> 00:17:34.600]  想盡辦法的來阻擋真道
[00:17:34.600 --> 00:17:38.600]  阻擋神的旨意可以施行
[00:17:38.600 --> 00:17:42.600]  但是阻擋不了
[00:17:42.600 --> 00:17:45.600]  以色列民照樣出埃及
[00:17:45.600 --> 00:17:50.600]  保羅的心硬 神就任憑他的心硬
[00:17:50.600 --> 00:17:53.600]  受擊打 埃及實在以後
[00:17:53.600 --> 00:17:56.600]  以色列民照樣離開了埃及地
[00:17:56.600 --> 00:18:01.600]  進到了曠野 邁向了陰虛之地去
[00:18:01.600 --> 00:18:04.600]  所以保羅舉了例子
[00:18:04.600 --> 00:18:07.600]  亞尼和楊弼
[00:18:07.600 --> 00:18:10.600]  接下來在第九節就會這樣說了
[00:18:10.600 --> 00:18:15.600]  然而 必被顯露出來
[00:18:15.600 --> 00:18:18.600]  自己的愚拙 抵擋神的
[00:18:18.600 --> 00:18:20.600]  必被暴露
[00:18:20.600 --> 00:18:22.600]  他抵擋不了的
[00:18:22.600 --> 00:18:24.600]  只有持守真道的
[00:18:24.600 --> 00:18:27.600]  有的時候只是時間問題
[00:18:27.600 --> 00:18:31.600]  必被神所引領和使用
[00:18:31.600 --> 00:18:33.600]  必被神所誇耀
[00:18:33.600 --> 00:18:36.600]  就像暗財授託的比喻一樣
[00:18:36.600 --> 00:18:38.600]  主人回來了
[00:18:38.600 --> 00:18:41.600]  這是我忠心良善的僕人
[00:18:41.600 --> 00:18:44.600]  持守主人的吩咐
[00:18:44.600 --> 00:18:47.600]  踐行主的真道
[00:18:47.600 --> 00:18:51.600]  這就讓我剛才想到和大家提前講的
[00:18:51.600 --> 00:18:53.600]  青少年營的時候
[00:18:53.600 --> 00:18:57.600]  我們一起去到了西貢的一個營地
[00:18:57.600 --> 00:19:00.600]  在當中我們很特別
[00:19:00.600 --> 00:19:04.600]  我們有看星星 夜晚的特別的活動
[00:19:04.600 --> 00:19:06.600]  西貢那邊可以看到很美的星星
[00:19:06.600 --> 00:19:09.600]  就算那天有一些雲彩的關係
[00:19:09.600 --> 00:19:12.600]  看星星 抽離出來
[00:19:12.600 --> 00:19:15.600]  我們的繁忙的生活和學業
[00:19:15.600 --> 00:19:17.600]  帶領青少年人
[00:19:17.600 --> 00:19:21.600]  看到星星的時候就去想
[00:19:21.600 --> 00:19:23.600]  創天造地的神
[00:19:23.600 --> 00:19:26.600]  祂是何等的有能力
[00:19:26.600 --> 00:19:29.600]  祂竟然是愛我們的天父
[00:19:29.600 --> 00:19:32.600]  我們靠著祂
[00:19:32.600 --> 00:19:35.600]  可以生命更被突破和建立
[00:19:35.600 --> 00:19:37.600]  看星星很美好
[00:19:37.600 --> 00:19:39.600]  然後在第二天當中
