
[00:00:00.000 --> 00:00:03.200]  第一聲子妹們平安
[00:04:02.700 --> 00:04:05.500]  接近孩子的口交錯在你的手中
[00:04:05.500 --> 00:04:06.800]  這樣的禱告祈求
[00:04:06.800 --> 00:04:09.000]  奉我主耶穌基督聖明祈求
[00:04:09.000 --> 00:04:11.000]  阿們
[00:04:11.000 --> 00:04:12.500]  好那今天呢
[00:04:12.500 --> 00:04:14.000]  就經文
[00:04:14.000 --> 00:04:17.500]  剛才主席有跟我們讀
[00:04:17.500 --> 00:04:19.500]  就是呢
[00:04:19.500 --> 00:04:22.500]  《加拿大太書》二章十一到十四節
[00:04:22.500 --> 00:04:25.500]  相信這段經文大家都比較熟是吧
[00:04:25.500 --> 00:04:26.500]  好對
[00:04:26.500 --> 00:04:28.000]  那這段經文呢
[00:04:28.000 --> 00:04:29.500]  其實看起來呢
[00:04:29.500 --> 00:04:31.000]  不難理解
[00:04:31.000 --> 00:04:36.000]  那大家對這段經文印象最深的通常是什麼
[00:04:36.000 --> 00:04:37.500]  啊
[00:04:37.500 --> 00:04:39.500]  吵架
[00:04:39.500 --> 00:04:41.500]  專家
[00:04:41.500 --> 00:04:42.500]  非常好
[00:04:42.500 --> 00:04:43.500]  對確實是
[00:04:43.500 --> 00:04:44.500]  這段經文呢
[00:04:44.500 --> 00:04:46.500]  就是我們可能印象比較深的
[00:04:46.500 --> 00:04:48.500]  這個是關於專家
[00:04:48.500 --> 00:04:50.500]  特別是彼得專家
[00:04:50.500 --> 00:04:51.500]  對吧
[00:04:51.500 --> 00:04:52.500]  大家笑啊
[00:04:52.500 --> 00:04:56.500]  就是從雅各那裡來的人來了之後呢
[00:04:56.500 --> 00:04:57.500]  本來呢
[00:04:57.500 --> 00:04:59.500]  彼得是跟他們一同一同吃飯
[00:04:59.500 --> 00:05:00.500]  後來呢
[00:05:00.500 --> 00:05:02.500]  有一些從雅各那邊來的人呢
[00:05:02.500 --> 00:05:03.500]  本人呢
[00:05:03.500 --> 00:05:04.500]  就馬上就專家
[00:05:04.500 --> 00:05:05.500]  就分開
[00:05:05.500 --> 00:05:07.500]  那保羅呢
[00:05:07.500 --> 00:05:08.500]  在這裡就斥責彼得
[00:05:08.500 --> 00:05:10.500]  說他前後不一致啊
[00:05:10.500 --> 00:05:12.500]  與真理所行的
[00:05:12.500 --> 00:05:14.500]  與福音的真理不符合
[00:05:14.500 --> 00:05:16.500]  這個就是我們經常印象比較深的
[00:05:16.500 --> 00:05:17.500]  對吧
[00:05:17.500 --> 00:05:18.500]  好
[00:05:18.500 --> 00:05:20.500]  那其實我還想問一個問題
[00:05:20.500 --> 00:05:22.500]  就彼得嘛
[00:05:22.500 --> 00:05:23.500]  你看他前面
[00:05:23.500 --> 00:05:24.500]  加上他還說
[00:05:24.500 --> 00:05:26.500]  二章一到十節的時候
[00:05:26.500 --> 00:05:27.500]  怎麼談彼得呀
[00:05:27.500 --> 00:05:29.500]  說他是教會的住使
[00:05:29.500 --> 00:05:30.500]  對吧
[00:05:30.500 --> 00:05:31.500]  二章一到
[00:05:31.500 --> 00:05:34.500]  剛剛談完這個彼得是教會的住使
[00:05:34.500 --> 00:05:36.500]  那麼接下來究竟
[00:05:36.500 --> 00:05:39.500]  很快就談到這個彼得的專家
[00:05:39.500 --> 00:05:41.500]  為什麼他要這麼做呢
[00:05:41.500 --> 00:05:45.500]  他是當時彼得是怎麼想的呢
[00:05:45.500 --> 00:05:47.500]  他要這樣子分開
[00:05:47.500 --> 00:05:48.500]  那也有人說
[00:05:48.500 --> 00:05:50.500]  哎因為這封信是保羅寫的
[00:05:50.500 --> 00:05:52.500]  我們聽不到彼得的聲音
[00:05:52.500 --> 00:05:53.500]  不知道彼得
[00:05:53.500 --> 00:05:55.500]  如果彼得能夠發言的話呢
[00:05:55.500 --> 00:05:58.500]  我們可能可以聽到不一樣的聲音
[00:05:58.500 --> 00:06:00.500]  那今天呢
[00:06:00.500 --> 00:06:02.500]  其實就借著這個機會
[00:06:02.500 --> 00:06:03.500]  想跟丁永子妹一同去
[00:06:03.500 --> 00:06:06.500]  仔細地去閱讀這一段的經文
[00:06:06.500 --> 00:06:08.500]  那我們來重新地去看看
[00:06:08.500 --> 00:06:10.500]  其實這段經文
[00:06:10.500 --> 00:06:14.500]  保羅通過這封信或者這段話
[00:06:14.500 --> 00:06:17.500]  他想要表達的是什麼
[00:06:17.500 --> 00:06:20.500]  如果呢
[00:06:20.500 --> 00:06:24.500]  大家看中文或者英文
[00:06:24.500 --> 00:06:25.500]  後面的
[00:06:25.500 --> 00:06:26.500]  可以就是不要看
[00:06:26.500 --> 00:06:27.500]  不用看
[00:06:27.500 --> 00:06:29.500]  這裡的話呢
[00:06:29.500 --> 00:06:30.500]  保羅其實
[00:06:30.500 --> 00:06:32.500]  二章十一到十四節這裡
[00:06:32.500 --> 00:06:34.500]  保羅用了一系列非常
[00:06:34.500 --> 00:06:37.500]  很嚴重的字眼去指責彼得的
[00:06:37.500 --> 00:06:38.500]  對不對
[00:06:38.500 --> 00:06:39.500]  說他有
[00:06:39.500 --> 00:06:41.500]  大家看得到嗎
[00:06:41.500 --> 00:06:42.500]  不知道會不會太小字了
[00:06:42.500 --> 00:06:43.500]  還可以嗎
[00:06:43.500 --> 00:06:44.500]  還可以
[00:06:44.500 --> 00:06:46.500]  就是他有可責之處
[00:06:46.500 --> 00:06:49.500]  他怕奉割禮的人
[00:06:49.500 --> 00:06:50.500]  他裝假
[00:06:50.500 --> 00:06:52.500]  他所行的與服運真理不符
[00:06:52.500 --> 00:06:53.500]  他勉強外邦人
[00:06:53.500 --> 00:06:55.500]  按照猶太人的樣式生活
[00:06:55.500 --> 00:06:56.500]  等等
[00:06:56.500 --> 00:06:57.500]  其實這些呢
[00:06:57.500 --> 00:06:59.500]  都是一個蠻嚴厲的
[00:06:59.500 --> 00:07:01.500]  一個對於彼得的一個指責
[00:07:01.500 --> 00:07:03.500]  甚至是一個指控
[00:07:03.500 --> 00:07:05.500]  那保羅在這裡
[00:07:05.500 --> 00:07:08.500]  為什麼要這樣去描述呢
[00:07:08.500 --> 00:07:13.500]  甚至是當面抵擋訓斥
[00:07:13.500 --> 00:07:16.500]  作為教會注釋的保羅
[00:07:16.500 --> 00:07:17.500]  啊彼得
[00:07:17.500 --> 00:07:18.500]  sorry
[00:07:18.500 --> 00:07:21.500]  保羅這裡首先給出了一個
[00:07:21.500 --> 00:07:23.500]  特別重要的原因是什麼
[00:07:23.500 --> 00:07:27.500]  可能剛才很多呢
[00:07:27.500 --> 00:07:29.500]  我們會說是裝甲
[00:07:29.500 --> 00:07:30.500]  或者對裝甲
[00:07:30.500 --> 00:07:32.500]  特別是大家印象比較深刻
[00:07:32.500 --> 00:07:33.500]  特別是在服運書裡面
[00:07:33.500 --> 00:07:35.500]  指斥那些法律善人
[00:07:35.500 --> 00:07:37.500]  假冒違煞都連起來了
[00:07:37.500 --> 00:07:38.500]  是吧
[00:07:38.500 --> 00:07:40.500]  大家多多點頭
[00:07:40.500 --> 00:07:41.500]  那我其實想
[00:07:41.500 --> 00:07:43.500]  今天呢想跟大家看一些
[00:07:43.500 --> 00:07:45.500]  特別的地方
[00:07:45.500 --> 00:07:48.500]  其實從原文的某些用法來看呢
[00:07:48.500 --> 00:07:50.500]  其實他的整個的描述的核心點
[00:07:50.500 --> 00:07:52.500]  不在裝甲
[00:07:52.500 --> 00:07:55.500]  而是彼得
[00:07:55.500 --> 00:07:58.500]  害怕那些奉割禮的人
[00:07:58.500 --> 00:07:59.500]  害怕呢
[00:07:59.500 --> 00:08:02.500]  在原文當中是一個比較突出的因素的
[00:08:02.500 --> 00:08:04.500]  然後另外一些突出因素是什麼
[00:08:04.500 --> 00:08:05.500]  就是他害怕之後
[00:08:05.500 --> 00:08:08.500]  所發生的一系列的影響
[00:08:08.500 --> 00:08:09.500]  彼得退去
[00:08:09.500 --> 00:08:11.500]  跟外辦人隔開
[00:08:11.500 --> 00:08:12.500]  是因為害怕
[00:08:12.500 --> 00:08:13.500]  他做出的這個反應呢
[00:08:13.500 --> 00:08:15.500]  是從害怕出發
[00:08:15.500 --> 00:08:17.500]  因為心中害怕
[00:08:17.500 --> 00:08:20.500]  或者他被害怕所抓住
[00:08:20.500 --> 00:08:21.500]  以至於他沒有
[00:08:21.500 --> 00:08:24.500]  沒有預見到他的這個行為呢
[00:08:24.500 --> 00:08:25.500]  對身邊人的影響
[00:08:25.500 --> 00:08:27.500]  對安提亞教會的影響呢
[00:08:27.500 --> 00:08:29.500]  這個也是經文當中就是
[00:08:29.500 --> 00:08:30.500]  就是彼得的行為
[00:08:30.500 --> 00:08:31.500]  對身邊人影響的
[00:08:31.500 --> 00:08:34.500]  也是一個比較重點的一個描述
[00:08:34.500 --> 00:08:35.500]  比如說他
[00:08:35.500 --> 00:08:37.500]  一會兒
[00:08:37.500 --> 00:08:39.500]  一會兒我會再談到
[00:08:39.500 --> 00:08:41.500]  那我們先看彼得
[00:08:41.500 --> 00:08:44.500]  怕的是什麼
[00:08:44.500 --> 00:08:46.500]  經文說是因為
[00:08:46.500 --> 00:08:48.500]  有從雅各拉里來的人
[00:08:48.500 --> 00:08:52.500]  一到彼得就很快地跟那些
[00:08:52.500 --> 00:08:56.500]  外辦人隔開
[00:08:56.500 --> 00:08:58.500]  那這個可能我們一般看
[00:08:58.500 --> 00:08:59.500]  他是前後不一致
[00:08:59.500 --> 00:09:00.500]  專家
[00:09:00.500 --> 00:09:01.500]  但其實呢
[00:09:01.500 --> 00:09:02.500]  就是
[00:09:02.500 --> 00:09:05.500]  有可能不一定就一定是這個樣子
[00:09:05.500 --> 00:09:07.500]  就有一些研究會指出來
[00:09:07.500 --> 00:09:08.500]  當時呢
[00:09:08.500 --> 00:09:10.500]  其實有一個情況就是
[00:09:10.500 --> 00:09:11.500]  猶太的
[00:09:11.500 --> 00:09:12.500]  就是耶路撒冷
[00:09:12.500 --> 00:09:13.500]  猶太人呢
[00:09:13.500 --> 00:09:16.500]  他正面臨著一個特別的情況
[00:09:16.500 --> 00:09:17.500]  大家想想
[00:09:17.500 --> 00:09:19.500]  在第一世紀時候的
[00:09:19.500 --> 00:09:20.500]  那個的情景
[00:09:20.500 --> 00:09:21.500]  就是當時呢
[00:09:21.500 --> 00:09:24.500]  猶太人正面臨帝國的一些壓迫
[00:09:24.500 --> 00:09:25.500]  猶太基督徒
[00:09:25.500 --> 00:09:26.500]  需要呢
[00:09:26.500 --> 00:09:29.500]  他得到身邊猶太人的一些支持
[00:09:29.500 --> 00:09:30.500]  以免呢
[00:09:30.500 --> 00:09:31.500]  他們其實被隔開
[00:09:31.500 --> 00:09:33.500]  不但有帝國的壓迫
[00:09:33.500 --> 00:09:35.500]  也有身邊猶太非信徒的壓迫
[00:09:35.500 --> 00:09:38.500]  明白那個當時耶路撒冷的一個情況
[00:09:38.500 --> 00:09:39.500]  所以為了受
[00:09:39.500 --> 00:09:40.500]  以免呢
[00:09:40.500 --> 00:09:42.500]  就是他同時受到多方面的一個打壓
[00:09:42.500 --> 00:09:44.500]  被猶太同胞孤立
[00:09:44.500 --> 00:09:45.500]  所以呢
[00:09:45.500 --> 00:09:47.500]  他也有
[00:09:47.500 --> 00:09:48.500]  也有的說呢
[00:09:48.500 --> 00:09:49.500]  就是
[00:09:49.500 --> 00:09:53.500]  彼得害怕什麼
[00:09:53.500 --> 00:09:54.500]  也有的說呢
[00:09:54.500 --> 00:09:58.500]  就是他彼得的這個隔開
[00:09:58.500 --> 00:10:00.500]  其實是因為
[00:10:00.500 --> 00:10:04.500]  他所關心的這個群體
[00:10:04.500 --> 00:10:05.500]  猶太人群體
[00:10:05.500 --> 00:10:07.500]  我不知道大家能不能
[00:10:07.500 --> 00:10:08.500]  我沒有說清楚
[00:10:08.500 --> 00:10:10.500]  就是就是當時的話呢
[00:10:10.500 --> 00:10:11.500]  就是猶太信徒
[00:10:11.500 --> 00:10:13.500]  可能在耶路撒冷正面臨的一些
[00:10:13.500 --> 00:10:15.500]  一些的壓迫啊
[00:10:15.500 --> 00:10:17.500]  一些的壓逼
[00:10:17.500 --> 00:10:22.500]  那之所以遭受這些壓壓力壓迫壓
[00:10:22.500 --> 00:10:24.500]  Persecution
[00:10:24.500 --> 00:10:26.500]  逼迫
[00:10:26.500 --> 00:10:27.500]  Sorry
[00:10:27.500 --> 00:10:29.500]  是因為可能他們覺得
[00:10:29.500 --> 00:10:31.500]  你看你們這些
[00:10:31.500 --> 00:10:33.500]  這個什麼耶穌的追隨者
[00:10:33.500 --> 00:10:35.500]  你看跟外邊人一起吃飯
[00:10:35.500 --> 00:10:37.500]  都完全不顧猶太人的禮儀
[00:10:37.500 --> 00:10:39.500]  那我們就要跟你
[00:10:39.500 --> 00:10:40.500]  隔開
[00:10:40.500 --> 00:10:41.500]  那就是呢
[00:10:41.500 --> 00:10:42.500]  有這一系列
[00:10:42.500 --> 00:10:43.500]  然後呢
[00:10:43.500 --> 00:10:46.500]  彼得你看他作為這個
[00:10:46.500 --> 00:10:48.500]  你看到前面
[00:10:48.500 --> 00:10:50.500]  加拿大說二戰一到十節
[00:10:50.500 --> 00:10:52.500]  前面提到說
[00:10:52.500 --> 00:10:54.500]  彼得是到猶太人當中去做牧養
[00:10:54.500 --> 00:10:55.500]  保羅呢
[00:10:55.500 --> 00:10:56.500]  是到外邊人當中
[00:10:56.500 --> 00:10:58.500]  他們行右手相交之禮
[00:10:58.500 --> 00:10:59.500]  對吧
[00:10:59.500 --> 00:11:00.500]  去到不同的群體
[00:11:00.500 --> 00:11:01.500]  所以這猶太人的群體
[00:11:01.500 --> 00:11:03.500]  是彼得要服侍的群體
[00:11:03.500 --> 00:11:04.500]  所以呢
[00:11:04.500 --> 00:11:05.500]  這個隔開呢
[00:11:05.500 --> 00:11:07.500]  他很可能是為了
[00:11:07.500 --> 00:11:09.500]  他所牧養的群體的緣故
[00:11:09.500 --> 00:11:12.500]  為了當時的猶太群體呢
[00:11:12.500 --> 00:11:14.500]  不就是不至於受壓逼
[00:11:14.500 --> 00:11:17.500]  他的隔開只是一個權宜之計
[00:11:17.500 --> 00:11:18.500]  這也是一個
[00:11:18.500 --> 00:11:19.500]  有人這麼去說的
[00:11:19.500 --> 00:11:20.500]  其實他也是一個
[00:11:20.500 --> 00:11:21.500]  就暫時分開嘛
[00:11:21.500 --> 00:11:23.500]  不要讓大家有太多的
[00:11:23.500 --> 00:11:26.500]  對於這個猶太基督徒的一些誤解
[00:11:26.500 --> 00:11:29.500]  以至於就是他們會受到一些壓逼
[00:11:29.500 --> 00:11:30.500]  那這個呢
[00:11:30.500 --> 00:11:32.500]  是其中一個的
[00:11:32.500 --> 00:11:33.500]  可能說當時
[00:11:33.500 --> 00:11:36.500]  其實為什麼彼得會去這麼做
[00:11:36.500 --> 00:11:37.500]  他這麼做呢
[00:11:37.500 --> 00:11:39.500]  有他的一個考量在
[00:11:39.500 --> 00:11:40.500]  但是呢
[00:11:40.500 --> 00:11:42.500]  我其實依然想問的是
[00:11:42.500 --> 00:11:43.500]  為何
[00:11:43.500 --> 00:11:44.500]  但是不過為什麼
[00:11:44.500 --> 00:11:45.500]  就是這留下來了
[00:11:45.500 --> 00:11:47.500]  在這個保羅的這個經文當中
[00:11:47.500 --> 00:11:50.500]  他為何保羅那麼生氣呢
[00:11:50.500 --> 00:11:54.500]  啊
[00:11:54.500 --> 00:11:56.500]  這個好
[00:11:56.500 --> 00:11:57.500]  這個可能因為英文
[00:11:57.500 --> 00:11:59.500]  我後面可能又把它翻譯成中文
[00:11:59.500 --> 00:11:59.500]  好
[00:11:59.500 --> 00:12:01.500]  就為什麼彼得那麼
[00:12:01.500 --> 00:12:03.500]  保羅那麼生氣
[00:12:03.500 --> 00:12:04.500]  這個呢
[00:12:04.500 --> 00:12:05.500]  其實是我想
[00:12:05.500 --> 00:12:06.500]  同大家呢
[00:12:06.500 --> 00:12:09.500]  今天特別一起想來去看的一些點
[00:12:09.500 --> 00:12:12.500]  就是彼得呢
[00:12:12.500 --> 00:12:13.500]  在某個程度上來說
[00:12:13.500 --> 00:12:16.500]  是把外在環境的壓力呢
[00:12:16.500 --> 00:12:19.500]  轉化成了內心恐懼的力量
[00:12:19.500 --> 00:12:20.500]  不論他是否
[00:12:20.500 --> 00:12:21.500]  不論當時
[00:12:21.500 --> 00:12:23.500]  就是說他是否因為
[00:12:23.500 --> 00:12:26.500]  耶路撒冷猶太群體的這個緣故
[00:12:26.500 --> 00:12:27.500]  還是什麼
[00:12:27.500 --> 00:12:28.500]  但是呢
[00:12:28.500 --> 00:12:30.500]  總之他是有一些內心的
[00:12:30.500 --> 00:12:31.500]  fear
[00:12:31.500 --> 00:12:32.500]  害怕
[00:12:32.500 --> 00:12:33.500]  以至於呢
[00:12:33.500 --> 00:12:34.500]  他把這個害怕呢
[00:12:34.500 --> 00:12:36.500]  轉化成了一個
[00:12:36.500 --> 00:12:37.500]  就這個外在環境
[00:12:37.500 --> 00:12:39.500]  轉化成了一個內在的一個
[00:12:39.500 --> 00:12:41.500]  內心恐懼的力量
[00:12:41.500 --> 00:12:42.500]  好
[00:12:42.500 --> 00:12:44.500]  因為你看看
[00:12:44.500 --> 00:12:45.500]  你看看哈
[00:12:45.500 --> 00:12:46.500]  保羅接著就說出來
[00:12:46.500 --> 00:12:47.500]  好
[00:12:47.500 --> 00:12:50.500]  彼得因為害怕而做出來的行為
[00:12:50.500 --> 00:12:51.500]  對群體中
[00:12:51.500 --> 00:12:54.500]  其他猶太人的影響
[00:12:54.500 --> 00:12:56.500]  而且我們還
[00:12:56.500 --> 00:12:58.500]  首先是其他的猶太人
[00:12:58.500 --> 00:13:02.500]  也都隨著他跟外邦人隔開
[00:13:02.500 --> 00:13:03.500]  有沒有留意到
[00:13:03.500 --> 00:13:04.500]  金文宗
[00:13:04.500 --> 00:13:05.500]  所提到的
[00:13:05.500 --> 00:13:06.500]  跟外
[00:13:06.500 --> 00:13:07.500]  保羅
[00:13:07.500 --> 00:13:08.500]  那個彼得做了之後呢
[00:13:08.500 --> 00:13:09.500]  就是呢
[00:13:09.500 --> 00:13:11.500]  其他的猶太人也隔開
[00:13:11.500 --> 00:13:12.500]  跟外邦人一樣
[00:13:12.500 --> 00:13:13.500]  跟外邦人隔開
[00:13:13.500 --> 00:13:14.500]  我再講
[00:13:14.500 --> 00:13:15.500]  甚至
[00:13:15.500 --> 00:13:20.500]  其實甚至跟保羅一起承擔外邦人使命的巴拉巴
[00:13:20.500 --> 00:13:22.500]  也學著彼得跟分
[00:13:22.500 --> 00:13:23.500]  同外邦人隔開
[00:13:23.500 --> 00:13:24.500]  這個呢
[00:13:24.500 --> 00:13:25.500]  有人說
[00:13:25.500 --> 00:13:27.500]  有學者說這個事呢
[00:13:27.500 --> 00:13:30.500]  是對於這個
[00:13:30.500 --> 00:13:32.500]  保羅是一個致命的一個打擊
[00:13:32.500 --> 00:13:33.500]  他說
[00:13:33.500 --> 00:13:34.500]  就是說
[00:13:34.500 --> 00:13:36.500]  你看看就是當時所有的
[00:13:36.500 --> 00:13:37.500]  就是在場的
[00:13:37.500 --> 00:13:38.500]  在場的這個
[00:13:38.500 --> 00:13:39.500]  這個當時的這個
[00:13:39.500 --> 00:13:40.500]  場景當中
[00:13:40.500 --> 00:13:41.500]  可能有外邦人
[00:13:41.500 --> 00:13:42.500]  有猶太的信徒
[00:13:42.500 --> 00:13:43.500]  那猶太的信徒
[00:13:43.500 --> 00:13:46.500]  特別都是在教會裡面比較有位分的
[00:13:46.500 --> 00:13:47.500]  你看保羅
[00:13:47.500 --> 00:13:48.500]  彼得
[00:13:48.500 --> 00:13:49.500]  巴拉巴
[00:13:49.500 --> 00:13:50.500]  還有一些的猶太人
[00:13:50.500 --> 00:13:51.500]  相對來說
[00:13:51.500 --> 00:13:52.500]  當時呢
[00:13:52.500 --> 00:13:53.500]  他們在教會當中是比較
[00:13:53.500 --> 00:13:57.500]  這個有一定位分的那些服侍的同工
[00:13:57.500 --> 00:13:58.500]  然後呢
[00:13:58.500 --> 00:13:59.500]  他們都
[00:13:59.500 --> 00:14:00.500]  等有人來了
[00:14:00.500 --> 00:14:01.500]  他們馬上都分開
[00:14:01.500 --> 00:14:03.500]  不同外邦人一起吃飯
[00:14:03.500 --> 00:14:05.500]  想想當時這個場景
[00:14:05.500 --> 00:14:07.500]  就是當時那個場景
[00:14:07.500 --> 00:14:10.500]  對所有的那些外邦的信徒來說
[00:14:10.500 --> 00:14:13.500]  他們當時心裡會怎麼想
[00:14:13.500 --> 00:14:16.500]  然後就
[00:14:16.500 --> 00:14:17.500]  所以呢
[00:14:17.500 --> 00:14:18.500]  大家就是
[00:14:18.500 --> 00:14:19.500]  甚至呢
[00:14:19.500 --> 00:14:20.500]  他連
[00:14:20.500 --> 00:14:21.500]  金門特別強調
[00:14:21.500 --> 00:14:23.500]  甚至連巴拉巴都一起專家
[00:14:23.500 --> 00:14:24.500]  好
[00:14:24.500 --> 00:14:25.500]  彼得呢
[00:14:25.500 --> 00:14:26.500]  如果說是
[00:14:26.500 --> 00:14:27.500]  他有這個
[00:14:27.500 --> 00:14:28.500]  有待牧養群體
[00:14:28.500 --> 00:14:30.500]  但是巴拉巴呢
[00:14:30.500 --> 00:14:32.500]  他跟保羅當時一樣
[00:14:32.500 --> 00:14:34.500]  是要去到外邦人群體當中
