
[00:00:00.000 --> 00:00:09.000]  無論你在哪個地方,讓我們能夠在神的面前安靜,讓我們低頭,閉上雙眼,一同禱告。
[00:03:32.000 --> 00:03:34.000]  用我們習慣的方式,
[00:03:34.000 --> 00:03:39.000]  去傳遞一些消息或資料。
[00:03:39.000 --> 00:03:42.000]  我估計大概分開三類。
[00:03:42.000 --> 00:03:46.000]  第一類是關於疫情的新聞,
[00:03:46.000 --> 00:03:49.000]  或是一些防疫的提示,
[00:03:49.000 --> 00:03:51.000]  或是資訊。
[00:03:51.000 --> 00:03:57.000]  第二類是大家分享圖文,
[00:03:57.000 --> 00:03:59.000]  分享聖經的話語,
[00:03:59.000 --> 00:04:01.000]  彼此去鼓勵。
[00:04:01.000 --> 00:04:05.000]  第三類,我相信最近大家都會收到,
[00:04:05.000 --> 00:04:08.000]  就是很多很美麗的生命見證。
[00:04:08.000 --> 00:04:13.000]  我們實在不僅停留在很多消息,
[00:04:13.000 --> 00:04:17.000]  在一些訊息上去應對。
[00:04:17.000 --> 00:04:20.000]  我們期盼上帝的說話,
[00:04:20.000 --> 00:04:22.000]  在我們的心中,
[00:04:22.000 --> 00:04:26.000]  同樣都有人去展現出來,
[00:04:26.000 --> 00:04:28.000]  成為我們的鼓勵,
[00:04:28.000 --> 00:04:31.000]  讓我們體會到生命在神的裏面,
[00:04:31.000 --> 00:04:35.000]  是有力量,有盼望,有愛的。
[00:04:35.000 --> 00:04:40.000]  當我今早,現在是27號,
[00:04:40.000 --> 00:04:43.000]  9點鐘去看疫情的數字,
[00:04:43.000 --> 00:04:47.000]  世界各地確診的數字,
[00:04:47.000 --> 00:04:50.000]  是超過53萬。
[00:04:50.000 --> 00:04:54.000]  死亡的人數是2萬4,
[00:04:54.000 --> 00:04:57.000]  亦都有康復,12萬3。
[00:04:57.000 --> 00:05:01.000]  死亡原來真的離我們不是很遠,
[00:05:01.000 --> 00:05:06.000]  雖然我們都知道人人必然會有一死,
[00:05:06.000 --> 00:05:08.000]  尤其是我們相信耶穌的人,
[00:05:08.000 --> 00:05:10.000]  很清楚自己死後,
[00:05:10.000 --> 00:05:13.000]  其實是有永恆的家鄉,
[00:05:13.000 --> 00:05:15.000]  但是人心欲造。
[00:05:15.000 --> 00:05:18.000]  看著確診數字,
[00:05:18.000 --> 00:05:24.000]  有些國家是幾天就翻一倍兩倍的數字,
[00:05:24.000 --> 00:05:26.000]  死亡數字不斷上升,
[00:05:26.000 --> 00:05:29.000]  我們心裏面真是很多的不安,
[00:05:29.000 --> 00:05:32.000]  焦慮,受到困擾,
[00:05:32.000 --> 00:05:34.000]  這些是實實在在,
[00:05:34.000 --> 00:05:36.000]  很真實的感受。
[00:05:36.000 --> 00:05:39.000]  兩個星期之後就是壽苦節,
[00:05:39.000 --> 00:05:41.000]  近日我看《路加福音》的時候,
[00:05:41.000 --> 00:05:43.000]  都特別留意到,
[00:05:43.000 --> 00:05:51.000]  作者路加經常記載耶穌朝向耶路撒冷,
[00:05:51.000 --> 00:05:53.000]  意思是說,
[00:05:53.000 --> 00:05:56.000]  耶穌走上十字架的路,
[00:05:56.000 --> 00:05:58.000]  是一條死亡的路,
[00:05:58.000 --> 00:06:02.000]  但是帶給世人生命的路。
[00:06:02.000 --> 00:06:06.000]  我們真是靠著耶穌脫離了死亡,
[00:06:06.000 --> 00:06:08.000]  帶給我們的陰霾,
[00:06:08.000 --> 00:06:12.000]  在人生路上有危機,有艱難,
[00:06:12.000 --> 00:06:15.000]  但也擁有生命的力量,
[00:06:15.000 --> 00:06:18.000]  是今天我和大家分享的訊息。
[00:06:18.000 --> 00:06:21.000]  按照教會講道的編排,
[00:06:21.000 --> 00:06:23.000]  我們是講仕途行轉,
[00:06:23.000 --> 00:06:26.000]  講道保羅在耶路撒冷的經歷,
[00:06:26.000 --> 00:06:32.000]  但我們稍稍回顧一些片段和背景。
[00:06:32.000 --> 00:06:35.000]  當保羅被聖靈催迫,
[00:06:35.000 --> 00:06:37.000]  知道自己要去耶路撒冷,
[00:06:37.000 --> 00:06:39.000]  他還沒出發之前,
[00:06:39.000 --> 00:06:41.000]  其實他很清楚知道,
[00:06:41.000 --> 00:06:44.000]  有困所患難在等他。
[00:06:44.000 --> 00:06:48.000]  但是保羅在20章24節,
[00:06:48.000 --> 00:06:52.000]  他說:「我卻不以性命為念,
[00:06:52.000 --> 00:06:54.000]  只要走完我的路程,
[00:06:54.000 --> 00:06:57.000]  完成我從主耶穌所領受的職份,
[00:06:57.000 --> 00:07:01.000]  為神恩典的福音作見證。」
[00:07:01.000 --> 00:07:06.000]  當作者路加加入保羅宣教行程時,
[00:07:06.000 --> 00:07:12.000]  作者也見證了一位先知阿加布的預言,
[00:07:12.000 --> 00:07:17.000]  保羅會在耶路撒冷被綑綁,
[00:07:17.000 --> 00:07:19.000]  交在外邦人的手中。
[00:07:19.000 --> 00:07:21.000]  保羅又回答:
[00:07:21.000 --> 00:07:25.000]  「為何你們如此痛哭,使我心碎呢?
[00:07:25.000 --> 00:07:27.000]  我為主耶穌的命,
[00:07:27.000 --> 00:07:29.000]  不僅被人綑綁,
[00:07:29.000 --> 00:07:34.000]  就是死在耶路撒冷也是原意。」
[00:07:34.000 --> 00:07:37.000]  保羅按照聖靈的引導,
[00:07:37.000 --> 00:07:40.000]  他也有很強的信念,
[00:07:40.000 --> 00:07:42.000]  抵達耶路撒冷。
[00:07:42.000 --> 00:07:44.000]  當他到達的時候,
[00:07:44.000 --> 00:07:46.000]  其實發生了一些誤會,
[00:07:46.000 --> 00:07:48.000]  因為很多人都知道,
[00:07:48.000 --> 00:07:50.000]  保羅是向外邦人傳福音的,
[00:07:50.000 --> 00:07:55.000]  猶太人以為保羅帶了一位希臘人,
[00:07:55.000 --> 00:07:57.000]  就是他們視為的外邦人,
[00:07:57.000 --> 00:07:59.000]  進入了聖殿,
[00:07:59.000 --> 00:08:01.000]  認為保羅這樣做,
[00:08:01.000 --> 00:08:03.000]  是污穢了聖地。
[00:08:03.000 --> 00:08:07.000]  還有他們到處說,
[00:08:07.000 --> 00:08:10.000]  保羅離棄摩西,
[00:08:10.000 --> 00:08:15.000]  不需要外邦人去守國禮和律法,
[00:08:15.000 --> 00:08:19.000]  當時是一個群情洶湧,
[00:08:19.000 --> 00:08:22.000]  全城騷動的場面,
[00:08:22.000 --> 00:08:24.000]  百姓一起走出來,
[00:08:24.000 --> 00:08:26.000]  抓住保羅。
[00:08:26.000 --> 00:08:28.000]  其實當時,
[00:08:28.000 --> 00:08:30.000]  保羅到達耶路撒冷,
[00:08:30.000 --> 00:08:32.000]  只是第七天,
[00:08:32.000 --> 00:08:35.000]  百姓想要殺他,
[00:08:35.000 --> 00:08:37.000]  一群人跟在他後面,
[00:08:37.000 --> 00:08:40.000]  就叫:「除掉他!」
[00:08:40.000 --> 00:08:42.000]  在這麼混亂的時候,
[00:08:42.000 --> 00:08:44.000]  千夫長就介入這件事,
[00:08:44.000 --> 00:08:46.000]  要查清究竟。
[00:08:46.000 --> 00:08:48.000]  這就是經文的背景。
[00:08:48.000 --> 00:08:52.000]  我們今天看了22章30節,
[00:08:52.000 --> 00:08:55.000]  至23章35節,
[00:08:55.000 --> 00:09:04.000]  整個是一個風圍路轉的事情發展。
[00:09:04.000 --> 00:09:06.000]  因為經文也很長,
[00:09:06.000 --> 00:09:13.000]  所以我會很快樂地讓大家知道。
[00:09:13.000 --> 00:09:16.000]  因為千夫長介入了這件事,
[00:09:16.000 --> 00:09:18.000]  百姓也想殺了保羅,
[00:09:18.000 --> 00:09:25.000]  所以千夫長下令審訊,
[00:09:25.000 --> 00:09:31.000]  這就是22章30節的背景。
[00:09:31.000 --> 00:09:36.000]  23章發生了審訊,
[00:09:36.000 --> 00:09:38.000]  在議會過程中,
[00:09:38.000 --> 00:09:40.000]  兩大件事,
[00:09:40.000 --> 00:09:45.000]  保羅與當時議會的人的對話,
[00:09:45.000 --> 00:09:48.000]  結果審訊不成之餘,
[00:09:48.000 --> 00:09:50.000]  又是很大的混亂,
[00:09:50.000 --> 00:09:55.000]  於是保羅就被千夫長拉出來,
[00:09:55.000 --> 00:09:59.000]  去收在監獄。
[00:09:59.000 --> 00:10:05.000]  那晚發生了很特別的事情,
[00:10:05.000 --> 00:10:09.000]  一方面上帝介入,
[00:10:09.000 --> 00:10:13.000]  另一方面猶太人不放過,
[00:10:13.000 --> 00:10:20.000]  已經在密謀一早上要殺死保羅。
[00:10:20.000 --> 00:10:25.000]  這就是我們今天講的經文的一個概念。
[00:10:25.000 --> 00:10:27.000]  當審訊開始的時候,
[00:10:27.000 --> 00:10:29.000]  主審還沒有出聲,
[00:10:29.000 --> 00:10:33.000]  保羅就已經主動發言,
[00:10:33.000 --> 00:10:38.000]  請弟兄姊妹在家中一起讀,
[00:10:38.000 --> 00:10:43.000]  這是《史圖行傳》23章1至5節。
[00:10:43.000 --> 00:10:47.000]  保羅定睛看著議會的人說,
[00:10:47.000 --> 00:10:51.000]  諸位弟兄,我在臣面前行事為人,
[00:10:51.000 --> 00:10:55.000]  都是憑著清白的良心直到今天。
[00:10:55.000 --> 00:11:01.000]  阿蘭尼亞大祭司就吩咐旁邊站著的人打他的嘴,
[00:11:01.000 --> 00:11:03.000]  這時保羅對他說,
[00:11:03.000 --> 00:11:05.000]  你這粉色的牆,
[00:11:05.000 --> 00:11:07.000]  臣要打你。
[00:11:07.000 --> 00:11:10.000]  你坐堂是要按律法審問我,
[00:11:10.000 --> 00:11:14.000]  你竟違背律法,命令人打我嗎?
[00:11:14.000 --> 00:11:15.000]  站在旁邊的人說,
[00:11:15.000 --> 00:11:18.000]  你竟敢辱罵臣的大祭司嗎?
[00:11:18.000 --> 00:11:22.000]  保羅說,弟兄們,我不知道他是大祭司,
[00:11:22.000 --> 00:11:24.000]  因為經常記著,
[00:11:24.000 --> 00:11:27.000]  不可誹謗你百姓的觀賞。
[00:11:27.000 --> 00:11:28.000]  保羅被審訊,
[00:11:28.000 --> 00:11:32.000]  但發聲的是他自己,而不是主審。
[00:11:32.000 --> 00:11:35.000]  保羅一開始說,
[00:11:35.000 --> 00:11:40.000]  各位弟兄,我在臣面前做人,
[00:11:40.000 --> 00:11:42.000]  做事都是憑著良心。
[00:11:42.000 --> 00:11:44.000]  保羅時時都講良心,
[00:11:44.000 --> 00:11:50.000]  所以在他不同的書信中都見到他這樣說。
[00:11:50.000 --> 00:11:55.000]  保羅曾經在未到耶路撒冷之前,
[00:11:55.000 --> 00:12:00.000]  對伊弗所的長老表達了他的人品和為人,
[00:12:00.000 --> 00:12:03.000]  去界定,
[00:12:03.000 --> 00:12:08.000]  講清楚他心目中定義的良心。
[00:12:08.000 --> 00:12:13.000]  他說,我由始至終都是服侍主,
[00:12:13.000 --> 00:12:17.000]  凡事謙卑,眼中流淚。
[00:12:17.000 --> 00:12:20.000]  雖然被人謀害,經歷試煉,
[00:12:20.000 --> 00:12:24.000]  但在這種環境下,對信徒有益的,
[00:12:24.000 --> 00:12:27.000]  我都會去教導。
[00:12:27.000 --> 00:12:32.000]  我從來都不去貪一個人的金銀衣服,
[00:12:32.000 --> 00:12:37.000]  反而是去獻上自己所擁有的,
[00:12:37.000 --> 00:12:40.000]  跟其他人分享。
[00:12:40.000 --> 00:12:43.000]  因為施比受,更為有福。
[00:12:43.000 --> 00:12:46.000]  這是耶穌所教導的。
[00:12:46.000 --> 00:12:48.000]  保羅所說的良心,
[00:12:48.000 --> 00:12:52.000]  就是他的內心,
[00:12:52.000 --> 00:12:56.000]  這一份心智和做人的準則,
[00:12:56.000 --> 00:12:58.000]  也有行為的。
[00:12:58.000 --> 00:13:01.000]  他是關顧別人多於自己,
[00:13:01.000 --> 00:13:03.000]  他不怕試煉,
[00:13:03.000 --> 00:13:06.000]  他知道自己的身份,
[00:13:06.000 --> 00:13:09.000]  所以事事為著服侍的人,
[00:13:09.000 --> 00:13:12.000]  努力去做,
[00:13:12.000 --> 00:13:15.000]  他不為自己的利益。
[00:13:15.000 --> 00:13:21.000]  這就是保羅面對生命這麼大的考驗時,
[00:13:21.000 --> 00:13:25.000]  他從神得來生命的力量。
[00:13:25.000 --> 00:13:32.000]  當我們去看剛才所讀的一至五節時,
[00:13:32.000 --> 00:13:37.000]  我們發覺生命其實是有限制的。
[00:13:37.000 --> 00:13:42.000]  當保羅這麼清晰和堅決地
[00:13:42.000 --> 00:13:47.000]  去說自己行事為人時,
[00:13:47.000 --> 00:13:55.000]  他被大祭司阿蘭妮婭吩咐掌嘴,
[00:13:55.000 --> 00:13:58.000]  其實是要制止他繼續這樣說,
[00:13:58.000 --> 00:14:00.000]  因為祭司覺得他這樣說,
[00:14:00.000 --> 00:14:03.000]  是褻瀆神的命。
[00:14:03.000 --> 00:14:07.000]  保羅竟然用一個還擊的方法,
[00:14:07.000 --> 00:14:11.000]  他說:「你這粉色的牆,神要打你。」
[00:14:11.000 --> 00:14:14.000]  其實剛才我們才說過,
[00:14:14.000 --> 00:14:17.000]  保羅說行事為人有良心,
[00:14:17.000 --> 00:14:20.000]  但他的血氣就出來了。
[00:14:20.000 --> 00:14:24.000]  我們要怎樣去理解呢?
[00:14:24.000 --> 00:14:26.000]  我就會看,
[00:14:26.000 --> 00:14:28.000]  保羅畢竟是人,
[00:14:28.000 --> 00:14:30.000]  其實他有肉體的限制,
[00:14:30.000 --> 00:14:40.000]  對於解釋為何保羅用強硬的措施去應對,
[00:14:40.000 --> 00:14:43.000]  然後又說我不知道他是大祭司,
[00:14:43.000 --> 00:14:45.000]  因為他會穿著祭司袍,
[00:14:45.000 --> 00:14:48.000]  有甚麼可能看不到呢?
[00:14:48.000 --> 00:14:51.000]  學者有不同的看法,
[00:14:51.000 --> 00:14:59.000]  我覺得有兩個看法都合情理。
[00:14:59.000 --> 00:15:06.000]  第一個就是保羅實在不是很看得到大祭司,
[00:15:06.000 --> 00:15:14.000]  因為在其他經文中都會顯示保羅有眼疾,
[00:15:14.000 --> 00:15:15.000]  他有沙眼,
[00:15:15.000 --> 00:15:17.000]  近的東西他看得到,
[00:15:17.000 --> 00:15:19.000]  遠的東西他看不到,
[00:15:19.000 --> 00:15:22.000]  所以他實在是看不到的,
[00:15:22.000 --> 00:15:24.000]  這是第一個看法。
[00:15:24.000 --> 00:15:27.000]  第二個看法是,
[00:15:27.000 --> 00:15:30.000]  這位大祭司,
[00:15:30.000 --> 00:15:34.000]  如果我們看歷史學家的記載,
[00:15:34.000 --> 00:15:36.000]  他是臭名遠播的,
[00:15:36.000 --> 00:15:37.000]  脾氣很差,
[00:15:37.000 --> 00:15:38.000]  很傲慢,
[00:15:38.000 --> 00:15:43.000]  並且他會將一些年資淺的祭司,
[00:15:43.000 --> 00:15:44.000]  他們的薪金,
[00:15:44.000 --> 00:15:47.000]  食物都會拿給自己,
[00:15:47.000 --> 00:15:52.000]  這正正就是保羅所說的良心,
[00:15:52.000 --> 00:15:55.000]  和大祭司作為神的僕人,
[00:15:55.000 --> 00:15:57.000]  一個很大的落差。
[00:15:57.000 --> 00:15:59.000]  所以保羅說,
[00:15:59.000 --> 00:16:02.000]  我不知道你是大祭司,
[00:16:02.000 --> 00:16:06.000]  他是有一個諷刺的語調,
[00:16:06.000 --> 00:16:12.000]  所以生命就算是被神重用的僕人,
[00:16:12.000 --> 00:16:16.000]  都是難免有肉體的限制,
[00:16:16.000 --> 00:16:21.000]  保羅,如果你認為他是因為有眼疾,
[00:16:21.000 --> 00:16:24.000]  他是有限制,
[00:16:24.000 --> 00:16:29.000]  但是他屬靈的眼睛是敏銳的,
[00:16:29.000 --> 00:16:32.000]  所以聖靈在他的內心,
[00:16:32.000 --> 00:16:35.000]  他亦體會到,
[00:16:35.000 --> 00:16:38.000]  感受到現在審判的大祭司,
[00:16:38.000 --> 00:16:41.000]  其實名不符實,
[00:16:41.000 --> 00:16:45.000]  所以他就說了這番話。
[00:16:45.000 --> 00:16:47.000]  如果你認為其實不是眼疾,
[00:16:47.000 --> 00:16:50.000]  是一個反諷,
[00:16:50.000 --> 00:16:52.000]  我會看到保羅,
[00:16:52.000 --> 00:16:56.000]  他在控制不到脾氣之下,
[00:16:56.000 --> 00:16:59.000]  他仍然屬靈的氣質,
[00:16:59.000 --> 00:17:03.000]  讓他願意有一個道歉,
[00:17:03.000 --> 00:17:05.000]  因為他說,
[00:17:05.000 --> 00:17:07.000]  經上記著說,
[00:17:07.000 --> 00:17:10.000]  不可毀謗你百姓的官長。
[00:17:10.000 --> 00:17:12.000]  保羅屬靈的氣度,
[00:17:12.000 --> 00:17:16.000]  就是他知道就算面前審判他的人,
[00:17:16.000 --> 00:17:20.000]  在保羅認為的良心,
[00:17:20.000 --> 00:17:22.000]  在上帝,
[00:17:22.000 --> 00:17:25.000]  在耶穌所教導的行事為人的準則上,
[00:17:25.000 --> 00:17:27.000]  有很大的落差,
[00:17:27.000 --> 00:17:30.000]  但保羅仍然讓生命,
[00:17:30.000 --> 00:17:33.000]  屬靈生命的氣質,
[00:17:33.000 --> 00:17:38.000]  蓋過他肉體的軟弱。
[00:17:38.000 --> 00:17:40.000]  真實的生命,
[00:17:40.000 --> 00:17:43.000]  會被性格的缺點有限制。
[00:17:43.000 --> 00:17:46.000]  不知道大家有沒有聽過,
[00:17:46.000 --> 00:17:49.000]  或者見過一些名講員,
[00:17:49.000 --> 00:17:52.000]  和目者的見證,
[00:17:52.000 --> 00:17:54.000]  我聽過不少,
[00:17:54.000 --> 00:17:56.000]  他們都說,
[00:17:56.000 --> 00:17:59.000]  其實我的性格很內向,
[00:17:59.000 --> 00:18:02.000]  如果不需要見弟兄姊妹,
[00:18:02.000 --> 00:18:04.000]  和會眾的時候,
[00:18:04.000 --> 00:18:06.000]  我都寧願自己一個人,
[00:18:06.000 --> 00:18:08.000]  多點安靜,
[00:18:08.000 --> 00:18:10.000]  讀聖經去祈禱。
[00:18:10.000 --> 00:18:14.000]  但是這些目者和講員,
[00:18:14.000 --> 00:18:16.000]  站在人面前的時候,
[00:18:16.000 --> 00:18:18.000]  他生命的限制,
[00:18:18.000 --> 00:18:21.000]  他性格上的特質,
[00:18:21.000 --> 00:18:24.000]  會因為他的屬靈生命,
[00:18:24.000 --> 00:18:27.000]  被上帝大大地使用的時候,
[00:18:27.000 --> 00:18:31.000]  蓋過他的缺點。
[00:18:31.000 --> 00:18:34.000]  所以,這些目者和講員,
[00:18:34.000 --> 00:18:36.000]  服侍的時候,
[00:18:36.000 --> 00:18:39.000]  他見完一個又一個的人,
[00:18:39.000 --> 00:18:42.000]  一群又一群的人的時候,
[00:18:42.000 --> 00:18:44.000]  神的僕人的講道,
[00:18:44.000 --> 00:18:47.000]  禱告,都祝福很多人,
[00:18:47.000 --> 00:18:51.000]  給神賦予很大生命的能力。
[00:18:51.000 --> 00:18:53.000]  弟兄姊妹,
[00:18:53.000 --> 00:18:55.000]  在你這一刻,
[00:18:55.000 --> 00:18:57.000]  或者在這兩個月的時候,
[00:18:57.000 --> 00:19:03.000]  你會不會看到自己很多的限制,
[00:19:03.000 --> 00:19:07.000]  例如,當你看完消息新聞的時候,
[00:19:07.000 --> 00:19:11.000]  你心裡面會慌張,
[00:19:11.000 --> 00:19:14.000]  你很想安靜在神面前,
[00:19:14.000 --> 00:19:16.000]  從祈禱裡面去得力,
[00:19:16.000 --> 00:19:19.000]  但總是很軟弱。
[00:19:19.000 --> 00:19:22.000]  在家中,
[00:19:22.000 --> 00:19:26.000]  好像無無畏畏地過了一天,
[00:19:26.000 --> 00:19:30.000]  心裡面很想從神那裡去得力,
[00:19:30.000 --> 00:19:32.000]  但又很軟弱。
[00:19:32.000 --> 00:19:37.000]  神啊,求你幫助這些弟兄姊妹,
[00:19:37.000 --> 00:19:45.000]  生命能夠超越肉體的限制。
[00:19:45.000 --> 00:19:48.000]  但我們同時去看,
[00:19:48.000 --> 00:19:50.000]  接下來的發展,
[00:19:50.000 --> 00:19:53.000]  原來保羅的生命不單止有限制,
[00:19:53.000 --> 00:19:57.000]  他也被神賦予了一些優勢。
[00:19:57.000 --> 00:20:02.000]  接下來,保羅就去看到議會裡面,
[00:20:02.000 --> 00:20:04.000]  有法利賽人,有薩都哥人,
[00:20:04.000 --> 00:20:06.000]  其實保羅的背景,
[00:20:06.000 --> 00:20:08.000]  他很清楚知道,
[00:20:08.000 --> 00:20:10.000]  這兩批信仰的人,
[00:20:10.000 --> 00:20:16.000]  各自信的重點都是不同的。
[00:20:16.000 --> 00:20:18.000]  法利賽人是保守派,
[00:20:18.000 --> 00:20:23.000]  他們相信仍然有超自然的事,
[00:20:23.000 --> 00:20:26.000]  有天使,有死人復活。
[00:20:26.000 --> 00:20:29.000]  相反,薩都哥人是自由派,
[00:20:29.000 --> 00:20:33.000]  他們不相信有超自然的事。
[00:20:33.000 --> 00:20:37.000]  保羅運用他過往的背景,
[00:20:37.000 --> 00:20:39.000]  他使用一個策略,
[00:20:39.000 --> 00:20:43.000]  就是要將審訊化成
[00:20:43.000 --> 00:20:46.000]  宗教之間的討論,
[00:20:46.000 --> 00:20:49.000]  和宗教之間因為信念不同,
[00:20:49.000 --> 00:20:52.000]  而出現的矛盾,
[00:20:52.000 --> 00:20:59.000]  成為一個他要面對考驗的方式。
[00:20:59.000 --> 00:21:02.000]  結果,成功了,
[00:21:02.000 --> 00:21:05.000]  兩班人吵得很厲害,
[00:21:05.000 --> 00:21:07.000]  於是千呼掌,
[00:21:07.000 --> 00:21:14.000]  就出手把保羅拉回牢房。
[00:21:14.000 --> 00:21:16.000]  在危難期間,
[00:21:16.000 --> 00:21:21.000]  保羅有上帝給他的應對能力,
[00:21:21.000 --> 00:21:24.000]  我們再看回耶穌,
[00:21:24.000 --> 00:21:27.000]  他曾經這樣教導我們,
[00:21:27.000 --> 00:21:31.000]  應對的能力是來自神。
[00:21:31.000 --> 00:21:34.000]  耶穌曾經在路加福音12章說,
[00:21:34.000 --> 00:21:36.000]  「人帶你們去會堂,
[00:21:36.000 --> 00:21:39.000]  並且在官府和有權柄的人面前,
[00:21:39.000 --> 00:21:42.000]  不要思慮怎樣分數,
[00:21:42.000 --> 00:21:43.000]  說甚麼話,
[00:21:43.000 --> 00:21:45.000]  因為在那些時候,
[00:21:45.000 --> 00:21:50.000]  聖靈要指教你們當講的說話。」
[00:21:50.000 --> 00:21:55.000]  所以我們總括一至五節時,
[00:21:55.000 --> 00:21:58.000]  性格,肉體的限制,
[00:21:58.000 --> 00:22:05.000]  是可以在屬靈生命中被蓋過的。
[00:22:05.000 --> 00:22:07.000]  我們有強項的時候,
[00:22:07.000 --> 00:22:11.000]  亦體會這些能力來自神,
[00:22:11.000 --> 00:22:13.000]  就不會驕傲。
[00:22:13.000 --> 00:22:18.000]  這是生命得著能力的第一點。
[00:22:18.000 --> 00:22:19.000]  第二點,
[00:22:19.000 --> 00:22:26.000]  就是發生在接下來23章11節。
[00:22:26.000 --> 00:22:30.000]  我會把這段短短的一句
[00:22:30.000 --> 00:22:35.000]  說為在重要的時刻,
