
[00:00:00.000 --> 00:00:03.000]  希望姐妹平安,
[00:05:08.000 --> 00:05:12.000]  這個人類最大的問題是資源的分配不均嗎?
[00:05:12.000 --> 00:05:17.000]  比如說,如果最富有的國家,
[00:05:17.000 --> 00:05:22.000]  只要把自己的50%的資源分給那些最貧窮的,
[00:05:22.000 --> 00:05:26.000]  是不是能夠解決很多很多的問題呢?
[00:05:26.000 --> 00:05:28.000]  可能是。
[00:05:28.000 --> 00:05:30.000]  還是男女不平等的問題呢?
[00:05:30.000 --> 00:05:32.000]  這個問題好像很古老啊,
[00:05:32.000 --> 00:05:37.000]  特別是在這麼現代的香港,聽起來好像也不可思議。
[00:05:37.000 --> 00:05:40.000]  但是如果你是女性的話,你肯定會知道,
[00:05:40.000 --> 00:05:47.000]  其實這男女不平等啊,就算是在這麼先進文明的香港呢,
[00:05:47.000 --> 00:05:50.000]  還是在職場上存在著的啊。
[00:05:50.000 --> 00:05:56.000]  只不過在不同的形式上,沒有被人家常常拿來提,
[00:05:56.000 --> 00:05:58.000]  但是其實還是存在。
[00:05:58.000 --> 00:06:02.000]  更別說是在那些比較落後的地方。
[00:06:02.000 --> 00:06:08.000]  還是教育的制度不夠完善,我們只要把教育搞得好一點,
[00:06:08.000 --> 00:06:13.000]  我們的人類是不是能夠得到更文明的知識,
[00:06:13.000 --> 00:06:18.000]  那大家就懂得比較善待彼此,是不是這樣子呢?
[00:06:18.000 --> 00:06:21.000]  到底是不是呢?
[00:06:21.000 --> 00:06:24.000]  還是一些的社會制度不夠理想,
[00:06:24.000 --> 00:06:28.000]  很多事情你想做,你覺得這樣很好,
[00:06:28.000 --> 00:06:31.000]  但是你發現在每一樣的政策那邊,
[00:06:31.000 --> 00:06:39.000]  制度都被卡住了,都好像沒有辦法看到有更公平的機會等等。
[00:06:39.000 --> 00:06:42.000]  還是什麼呢?還是沒有公益?
[00:06:42.000 --> 00:06:44.000]  到底是什麼呢?
[00:06:44.000 --> 00:06:49.000]  在很多很多的思考下,
[00:06:49.000 --> 00:06:54.000]  我覺得很多信了耶穌很多年的基督徒,
[00:06:54.000 --> 00:06:57.000]  會跟我一樣有同樣的答案。
[00:06:57.000 --> 00:07:03.000]  其實人類最大的問題就是罪的問題,
[00:07:03.000 --> 00:07:05.000]  人的罪的問題。
[00:07:05.000 --> 00:07:09.000]  我們看到,不管是什麼制度,
[00:07:09.000 --> 00:07:15.000]  比如說,你可以在那個細節,在那些條文的安排,
[00:07:15.000 --> 00:07:21.000]  寫得非常非常的完美,詳盡,全面,
[00:07:21.000 --> 00:07:24.000]  但是只要人的罪沒有解決呢?
[00:07:24.000 --> 00:07:30.000]  你可以怎麼樣呢?隨意的就來濫用,扭曲,
[00:07:30.000 --> 00:07:37.000]  使到整個事情寫的是一套,做的是另外一套,對不對?
[00:07:37.000 --> 00:07:45.000]  人的罪的問題會使到很多很多理想變成泡湯,對嗎?
[00:07:45.000 --> 00:07:51.000]  所以我們就看到,罪的問題才是非常非常根本的問題。
[00:07:51.000 --> 00:07:54.000]  而且這罪的問題,如果我們再詳細的分析呢,
[00:07:54.000 --> 00:07:58.000]  你會發現,從聖經的角度,從基督教的角度,
[00:07:58.000 --> 00:08:01.000]  你會看見有兩個方向的問題。
[00:08:01.000 --> 00:08:07.000]  一個是,罪的問題,就剛才我們說的,會產生很多精神的問題。
[00:08:07.000 --> 00:08:12.000]  比如說,剛才講到那些制度,比如說,明明就有足夠的資源,
[00:08:12.000 --> 00:08:19.000]  因為罪的問題,人的貪婪,人的自私,使到這些資源寧可怎麼樣呢?
[00:08:19.000 --> 00:08:27.000]  寧可把它浪費掉,也不願意讓它的supply是多過demand,
[00:08:27.000 --> 00:08:36.000]  以致價格不能夠賣得更貴,使到那些魚,寧可爛了都把它丟進海裡,
[00:08:36.000 --> 00:08:41.000]  也不可以,使它供應量太過多,等等。
[00:08:41.000 --> 00:08:48.000]  各種精神的問題,我們會看到,人的罪的問題會帶來的影響。
[00:08:48.000 --> 00:08:55.000]  但是基督教告訴我們多一樣事情,就是永生的問題。
[00:08:55.000 --> 00:08:59.000]  罪的問題使到我們永生,是沒有盼望。
[00:08:59.000 --> 00:09:07.000]  等一下我們會講得更加的詳細。
[00:09:07.000 --> 00:09:11.000]  人的罪的問題,是人類最大的問題。
[00:09:11.000 --> 00:09:17.000]  所以如果你有留意,你會發現,耶穌他來到世界上的時候,
[00:09:17.000 --> 00:09:26.000]  他主要是要在做什麼呢?聖經很簡厄的把他主要的信息帶出來。
[00:09:26.000 --> 00:09:29.000]  就是天國盡了,你們應當悔改。
[00:09:29.000 --> 00:09:36.000]  悔改代表什麼呢?就是要處理人的罪的問題。
[00:09:36.000 --> 00:09:44.000]  所以很多人以為問題是在制度上有問題,
[00:09:44.000 --> 00:09:49.000]  但是有沒有想過,耶穌所處的那個年代,
[00:09:49.000 --> 00:09:55.000]  他自己的民族是被集權控制著,
[00:09:55.000 --> 00:09:58.000]  羅馬政府控制著他們。
[00:09:58.000 --> 00:10:05.000]  他作為一個猶太人,基本上是沒有太多的自由,太多的權利。
[00:10:05.000 --> 00:10:09.000]  但是,耶穌把焦點放在哪裡呢?
[00:10:09.000 --> 00:10:14.000]  耶穌把焦點放在處理人的罪。
[00:10:14.000 --> 00:10:19.000]  每個人的生命只要改變了,這個社會就不一樣了。
[00:10:19.000 --> 00:10:26.000]  更重要的是,每個人的生命如果改變了,他們永生有盼望。
[00:10:26.000 --> 00:10:29.000]  所以我們如果把焦點放在耶穌,
[00:10:29.000 --> 00:10:36.000]  在他三年多他的事工裡面,他重要的是放在罪的問題。
[00:10:36.000 --> 00:10:41.000]  你就知道,人類最大的問題就是罪的問題。
[00:10:41.000 --> 00:10:43.000]  罪到底是什麼呢?
[00:10:43.000 --> 00:10:50.000]  如果我們看我們中國人,孔子我們的聖賢,
[00:10:50.000 --> 00:10:54.000]  不合乎理的就是罪。
[00:10:54.000 --> 00:11:00.000]  現在來說,我們很熟悉的,非理勿視,非理勿聽,
[00:11:00.000 --> 00:11:04.000]  非理勿言,非理勿動。
[00:11:04.000 --> 00:11:10.000]  所有不合乎孔子所定下來的理,就是罪了。
[00:11:10.000 --> 00:11:14.000]  但是,如何除掉這個罪呢?
[00:11:14.000 --> 00:11:17.000]  孔子沒有提供給我們答案。
[00:11:17.000 --> 00:11:22.000]  他提供的答案可能就是,你就合乎理。
[00:11:22.000 --> 00:11:25.000]  但是我們知道後來發生什麼事情呢?
[00:11:25.000 --> 00:11:31.000]  很多的合乎理,流於形式。
[00:11:31.000 --> 00:11:35.000]  所以也不能夠解決罪的問題。
[00:11:35.000 --> 00:11:39.000]  那罪到底是什麼呢?聖經是怎麼樣定義的呢?
[00:11:39.000 --> 00:11:43.000]  我們看一下這裡。
[00:11:43.000 --> 00:11:50.000]  保羅他有了這個定義,虧欠了神的榮耀。
[00:11:50.000 --> 00:11:53.000]  什麼叫虧欠了神的榮耀呢?
[00:11:53.000 --> 00:11:59.000]  就是罪原來它的定義是有一個標準。
[00:11:59.000 --> 00:12:06.000]  這個標準原來不是人定的,原來是神定的。
[00:12:06.000 --> 00:12:11.000]  神定的合為標準,當我們沒有達到的時候,
[00:12:11.000 --> 00:12:16.000]  就是虧欠了神的榮耀,就是罪的定義。
[00:12:16.000 --> 00:12:20.000]  而對保羅來說,他怎麼樣形容他自己,
[00:12:20.000 --> 00:12:25.000]  當時候還沒有被聖靈充滿的時候,他說什麼呢?
[00:12:25.000 --> 00:12:30.000]  他以前做猶太人,他做一個法利塞人,
[00:12:30.000 --> 00:12:34.000]  他把最嚴謹的律法應用在自己身上,
[00:12:34.000 --> 00:12:40.000]  想要去按照道德來過一個好的生活,
[00:12:40.000 --> 00:12:42.000]  一個聖人的生活。
[00:12:42.000 --> 00:12:48.000]  他發現一個結論,他所願意做的善,他反不做。
[00:12:48.000 --> 00:12:52.000]  我所不願意做的惡,我倒去做。
[00:12:52.000 --> 00:13:00.000]  我覺得保羅這兩句話,充分地表達了我們人的罪。
[00:13:00.000 --> 00:13:05.000]  人的罪就是,你知道你該做的善,
[00:13:05.000 --> 00:13:09.000]  因著某種原因,你不去做。
[00:13:09.000 --> 00:13:11.000]  可能會是什麼原因呢?
[00:13:11.000 --> 00:13:16.000]  我想問你,有沒有一些事情你知道你應該做的?
[00:13:16.000 --> 00:13:18.000]  有一些話你應該說的?
[00:13:18.000 --> 00:13:29.000]  有一些人你應該保護的,但是你怕,你自己有虧損。
[00:13:29.000 --> 00:13:38.000]  你選擇安靜,你選擇不作為,你讓那件事情發生。
[00:13:38.000 --> 00:13:44.000]  從上帝的標準來看,那就是虧欠了祂的榮耀。
[00:13:44.000 --> 00:13:53.000]  因為祂給你機會,祂給你口,祂給你那個時機,
[00:13:53.000 --> 00:14:00.000]  祂要你為一些人說話,為一些人站出來。
[00:14:00.000 --> 00:14:03.000]  但是你沒有做到,那就是罪。
[00:14:03.000 --> 00:14:10.000]  有沒有一些事情是,你不願意的惡,反而去做呢?
[00:14:10.000 --> 00:14:16.000]  你明明知道上帝叫你不要再做這件事情了,
[00:14:16.000 --> 00:14:27.000]  但是你因著各種的原因,你選擇繼續在其中。
[00:14:27.000 --> 00:14:30.000]  對很多人來說,那可能是利益。
[00:14:30.000 --> 00:14:38.000]  因為如果繼續在其中,你就可以看到有源源不絕的,
[00:14:38.000 --> 00:14:42.000]  豐厚的利潤進入你的戶口。
[00:14:42.000 --> 00:14:46.000]  但是你知道這裡面牽涉著一些惡。
[00:14:46.000 --> 00:14:52.000]  上帝也在你夜深人靜的時候,告訴你的良心。
[00:14:52.000 --> 00:14:56.000]  你曾經也自責過自己,但是聖經說什麼呢?
[00:14:56.000 --> 00:15:03.000]  當我們不去向上帝回應的時候,這個良心是不可靠的。
[00:15:03.000 --> 00:15:07.000]  它會慢慢慢慢地變成麻木。
[00:15:07.000 --> 00:15:13.000]  你會開始自言其說,告訴你自己,我沒有辦法。
[00:15:13.000 --> 00:15:20.000]  我要養家糊口,我沒有辦法,因為這是行規。
[00:15:20.000 --> 00:15:23.000]  我沒有辦法,因為每個人都這樣做,
[00:15:23.000 --> 00:15:29.000]  我不能夠破壞其他人的計劃。
[00:15:29.000 --> 00:15:37.000]  但是在神眼裡,你知道那是他不喜悅的惡,你反去做。
[00:15:37.000 --> 00:15:44.000]  剛才我們說到如何除罪,聖經裡面告訴我們,
[00:15:44.000 --> 00:15:50.000]  原來是借著耶穌的死來贖罪,有這件事情。
[00:15:50.000 --> 00:15:54.000]  我比較擔心的是什麼呢?
[00:15:54.000 --> 00:15:59.000]  我比較擔心的是,當我跟一些弟兄姐妹談話的時候,
[00:15:59.000 --> 00:16:07.000]  好像信主久了,有時候就有一種自我假設的結論,
[00:16:07.000 --> 00:16:16.000]  說上帝,他很好的,他不會因為這件事情懲罰我的。
[00:16:16.000 --> 00:16:20.000]  我聽了我很怕,你知道嗎?
[00:16:20.000 --> 00:16:24.000]  因為是這樣子嗎?
[00:16:24.000 --> 00:16:31.000]  這有點像有些學生,他說,校長人很好的,
[00:16:31.000 --> 00:16:38.000]  不會因為我作弊,就把我趕出學校。
[00:16:38.000 --> 00:16:41.000]  我覺得很多很多的假設,
[00:16:41.000 --> 00:16:48.000]  但是我們應該回到聖經裡面去問一問,神怎麼說?
[00:16:48.000 --> 00:16:55.000]  弟兄姐妹,當我看到神給我們世人在聖經裡面的警告的時候,
[00:16:55.000 --> 00:16:58.000]  我跟你講,我會顫抖。
[00:16:58.000 --> 00:17:00.000]  聖經竟然會說什麼呢?
[00:17:00.000 --> 00:17:07.000]  聖經竟然說,撒謊的,偷盜的,
[00:17:07.000 --> 00:17:13.000]  這些人,斷不能進神的國。
[00:17:13.000 --> 00:17:17.000]  當我讀到這些經文的時候,
[00:17:17.000 --> 00:17:24.000]  我告訴你,我們要不就是自圓其說地把它解釋掉,
[00:17:24.000 --> 00:17:29.000]  要不就是我們認認真真的看上下文到底是在講什麼,
[00:17:29.000 --> 00:17:36.000]  我是不是要小心點,因為後面那句說,斷不能進神的國。
[00:17:36.000 --> 00:17:41.000]  我們不能夠假設太多東西。
[00:17:41.000 --> 00:17:45.000]  當我看到弟兄姐妹假設的時候,我真的很擔心。
[00:17:45.000 --> 00:17:50.000]  你知道我是一個傳道人,
[00:17:50.000 --> 00:17:55.000]  我這一生只有一個使命,是上帝給我的使命,
[00:17:55.000 --> 00:17:57.000]  就是要怎麼樣呢?
[00:17:57.000 --> 00:18:04.000]  把人完完全全地帶到神面前,使人真的得救。
[00:18:04.000 --> 00:18:09.000]  但是在教會的事工裡面,我們會有很多的教導,
[00:18:09.000 --> 00:18:14.000]  但你知道一件事情了,一個人在上面講話,
[00:18:14.000 --> 00:18:19.000]  一百多個人接受的東西,有可能不一樣的,對不對?
[00:18:19.000 --> 00:18:23.000]  當我一對一的跟弟兄姐妹喝咖啡的時候,
[00:18:23.000 --> 00:18:29.000]  我有時候會驚訝地發現,原來你有這樣的想法,
[00:18:29.000 --> 00:18:36.000]  我為你擔心。
[00:18:36.000 --> 00:18:39.000]  我們需要認認真真地回到聖經,
[00:18:39.000 --> 00:18:43.000]  看看上帝講他喜悅和不喜悅的是什麼。
[00:18:43.000 --> 00:18:46.000]  所以我今天會帶著一個非常沈重的心情,
[00:18:46.000 --> 00:18:53.000]  想跟大家嚴肅地看待這個罪的問題。
[00:18:53.000 --> 00:18:56.000]  但是我相信我講到這裡的時候,
[00:18:56.000 --> 00:18:59.000]  有些人會有疑惑,有抗議。
[00:18:59.000 --> 00:19:01.000]  第一個是什麼呢?
[00:19:01.000 --> 00:19:06.000]  就是我們到底犯了什麼罪啊?
[00:19:06.000 --> 00:19:12.000]  老實說,我也不像那個誰那樣的邪惡。
[00:19:12.000 --> 00:19:16.000]  我還是一個很孝順的兒子,
[00:19:16.000 --> 00:19:23.000]  我還是一個每年都交足我的稅收的打工的人。
[00:19:23.000 --> 00:19:26.000]  我到底做錯什麼?我何罪之有?
[00:19:26.000 --> 00:19:28.000]  可能有些人會這樣抗議。
[00:19:28.000 --> 00:19:30.000]  有些人會怎麼樣呢?
[00:19:30.000 --> 00:19:37.000]  會說,難道不是神造我們,造我們會犯罪的嗎?
[00:19:37.000 --> 00:19:40.000]  不是神造我們會犯罪的嗎?
[00:19:40.000 --> 00:19:41.000]  是不是呢?
[00:19:41.000 --> 00:19:43.000]  神是造我們會犯罪呢?
[00:19:43.000 --> 00:19:45.000]  如果神是造我們會犯罪,
[00:19:45.000 --> 00:19:48.000]  為什麼要這樣的來跟我講,
[00:19:48.000 --> 00:19:53.000]  犯罪就不能夠進你的國呢?
[00:19:53.000 --> 00:19:55.000]  我覺得我們要慢一點。
[00:19:55.000 --> 00:19:58.000]  在這個時候,這個是嚴肅的問題,
[00:19:58.000 --> 00:20:00.000]  我們一定要解答。
[00:20:00.000 --> 00:20:03.000]  但是我們要回待。
[00:20:03.000 --> 00:20:07.000]  我們要回待,我們需要瞭解事情的真相。
[00:20:07.000 --> 00:20:09.000]  教會是什麼地方?
[00:20:09.000 --> 00:20:12.000]  教會是講真理的地方。
[00:20:12.000 --> 00:20:17.000]  教會是用很多人很多人所流的血,
[00:20:17.000 --> 00:20:21.000]  很多的殉道士所流的血建起來的一個地方。
[00:20:21.000 --> 00:20:25.000]  他們為了真理的緣故,他們不惜犧牲了生命。
[00:20:25.000 --> 00:20:29.000]  所以我們必須回到真相到底是什麼。
[00:20:29.000 --> 00:20:31.000]  很簡單,如果你是信主很久的人,
[00:20:31.000 --> 00:20:35.000]  這些對你來說一定是非常熟悉。
[00:20:35.000 --> 00:20:38.000]  準備好了嗎?我們回待了。
[00:20:38.000 --> 00:20:40.000]  真相是什麼呢?
[00:20:40.000 --> 00:20:45.000]  上帝一直以來都是完全聖潔的。
[00:20:45.000 --> 00:20:49.000]  完全聖潔的,在他裡面沒有罪。
[00:20:49.000 --> 00:20:57.000]  他也造了聖潔的我們,造了聖潔的人類。
[00:20:57.000 --> 00:21:02.000]  但是請你留意,上帝沒有造機械人。
[00:21:02.000 --> 00:21:04.000]  什麼叫做機械人呢?
[00:21:04.000 --> 00:21:12.000]  機械人就是上帝要他做什麼,他就必須做什麼。
[00:21:12.000 --> 00:21:17.000]  上帝要他不犯罪,他就不能犯罪。
[00:21:17.000 --> 00:21:19.000]  那就是機械人。
[00:21:19.000 --> 00:21:22.000]  上帝沒有造機械人。
[00:21:22.000 --> 00:21:30.000]  機械人是沒有意義的,上帝是因著他的愛,造了有自由意志的人。
[00:21:30.000 --> 00:21:33.000]  所以當你決定聽上帝的話的時候,
[00:21:33.000 --> 00:21:36.000]  你聽上帝的話是有意義的。
[00:21:36.000 --> 00:21:42.000]  因為你不是被設定好必須聽他的話。
[00:21:42.000 --> 00:21:47.000]  當你決定愛上帝,你的愛是有價值的。
[00:21:47.000 --> 00:21:51.000]  因為你的愛是你自願的。
[00:21:51.000 --> 00:21:56.000]  所以上帝沒有造機械人,他造了有自由意志的人。
[00:21:56.000 --> 00:22:02.000]  人可以選擇聽或不聽神的話。
[00:22:02.000 --> 00:22:06.000]  人可以選擇聽或不聽神的話。
[00:22:06.000 --> 00:22:11.000]  就好像一個父母,把自己的孩子帶到這個世界上。
[00:22:11.000 --> 00:22:18.000]  他很想孩子聽他的話,但他知道這孩子呢,最好是有自由意志,
[00:22:18.000 --> 00:22:23.000]  能夠自己決定,這樣才是一個尊貴的一個人。
[00:22:23.000 --> 00:22:25.000]  很可惜的是什麼呢?
[00:22:25.000 --> 00:22:31.000]  人選擇不聽神的話,罪就進入了這個世界。
[00:22:31.000 --> 00:22:37.000]  本來上帝創造的是一個神聖的世界,神聖的我們。
[00:22:37.000 --> 00:22:43.000]  但是人選擇不聽神的話,罪就進入了世界。
[00:22:43.000 --> 00:22:49.000]  罪進入了世界之後,世界就變成一團糟了。
[00:22:49.000 --> 00:22:56.000]  有沒有人記得上帝趙亞當第一個任務,叫他做什麼呢?
[00:22:56.000 --> 00:23:00.000]  看守原子,對嗎?
[00:23:00.000 --> 00:23:07.000]  有沒有人記得當亞當犯罪之後,他的咒詛是什麼呢?
[00:23:07.000 --> 00:23:13.000]  他咒詛就是,他必須汗流浹背的糊口。
[00:23:13.000 --> 00:23:18.000]  他必須很辛苦的來,因為這個地不再跟他配合。
[00:23:18.000 --> 00:23:20.000]  原因是什麼?
[00:23:20.000 --> 00:23:24.000]  因為當罪進入這個世界,每個人都是罪人的時候,
[00:23:24.000 --> 00:23:30.000]  每個人不會用很公平,很有愛的方式彼此合作。
[00:23:30.000 --> 00:23:34.000]  每個人都用自私的方式來彼此相待,
[00:23:34.000 --> 00:23:39.000]  使到亞當從此以後,不能夠按著上帝的祝福,
[00:23:39.000 --> 00:23:45.000]  來享受上帝給他土產裡面一切為他預備的。
[00:23:45.000 --> 00:23:51.000]  所以世界一團糟,到現在世界真的是一團糟了。
[00:23:51.000 --> 00:23:56.000]  我不知道你有沒有留意最近的新聞,
[00:23:56.000 --> 00:24:00.000]  就算在香港最近半年裡面的新聞,
[00:24:00.000 --> 00:24:03.000]  不要講半年,幾個月裡面的新聞,
[00:24:03.000 --> 00:24:07.000]  有時候我聽到了我都是被嚇死的。
[00:24:07.000 --> 00:24:13.000]  之前我們講過了,一個家庭,爸爸,兒子,媽媽,
[00:24:13.000 --> 00:24:16.000]  幾個人合起來,怎麼樣呢?
[00:24:16.000 --> 00:24:24.000]  把一個女子,他們的媳婦,殺了,碎屍,對嗎?
[00:24:24.000 --> 00:24:26.000]  人可以犯到這樣的罪。
[00:24:26.000 --> 00:24:33.000]  最近,有人搬家,跑到一個房子裡面,
[00:24:33.000 --> 00:24:40.000]  發現兩個瓶子,兩個玻璃瓶,裡面裝的是什麼呢?
[00:24:40.000 --> 00:24:49.000]  兩個嬰孩,被捕的是一對年輕的夫婦,
[00:24:49.000 --> 00:24:55.000]  不是夫婦,男女朋友。
[00:24:55.000 --> 00:24:57.000]  世界是一團糟。
[00:24:57.000 --> 00:25:00.000]  你如果問原因,肯定有各種原因,
[00:25:00.000 --> 00:25:05.000]  做各樣的事情,離不開利益,擔心自己受損等等,
[00:25:05.000 --> 00:25:15.000]  離不開這些,但是最進入的世界,就是一團糟。
[00:25:15.000 --> 00:25:22.000]  小時候撒謊,第一次撒謊,大家記不記得,
[00:25:22.000 --> 00:25:30.000]  害怕得不得了,慢慢慢慢隨著長大,好像麻木了。
[00:25:30.000 --> 00:25:32.000]  我們還會怎麼樣呢?
[00:25:32.000 --> 00:25:37.000]  我們還會為謊話編一些美麗的詞彙,
[00:25:37.000 --> 00:25:43.000]  說這是白色的謊言。
[00:25:43.000 --> 00:25:47.000]  我們在神的眼裡不斷地墮落,
[00:25:47.000 --> 00:25:53.000]  我們表面越來越光鮮,文明。
[00:25:53.000 --> 00:25:57.000]  但是我們看到今天有一些的強國,
[00:25:57.000 --> 00:25:59.000]  我們就發現,怎樣呢?
[00:25:59.000 --> 00:26:03.000]  以前是以基督教來立國,
[00:26:03.000 --> 00:26:07.000]  經過了這麼長的一段時間,怎麼樣呢?
[00:26:07.000 --> 00:26:12.000]  他們的總統連教會也不去了,
[00:26:12.000 --> 00:26:18.000]  他們的學校連學生也不能祈禱了,
[00:26:18.000 --> 00:26:19.000]  上帝被趕出這個國家,
[00:26:19.000 --> 00:26:27.000]  你看到裡面就開始一團糟,一團糟。
[00:26:27.000 --> 00:26:32.000]  他怎麼樣開始很好,上帝的祝福就臨到,
[00:26:32.000 --> 00:26:36.000]  但是他怎麼樣開始把上帝趕出去的時候,
[00:26:36.000 --> 00:26:41.000]  你看到裡面是敗壞得不得了的一個地方。
[00:26:41.000 --> 00:26:46.000]  我們先別講太遠,親愛的朋友弟兄姐妹,
