
[00:00:00.000 --> 00:00:05.880]  今天繼續看《啟示錄》第十七章
[00:03:26.960 --> 00:03:28.960]  我被聖靈感動
[00:03:28.960 --> 00:03:31.200]  天使帶我到曠野去
[00:03:31.200 --> 00:03:33.120]  我就看見一個女人
[00:03:33.120 --> 00:03:36.440]  騎在朱紅色的獸上
[00:03:36.440 --> 00:03:40.880]  這裡就已經將大淫婦這個角色
[00:03:40.880 --> 00:03:43.880]  和獸顯示了出來
[00:03:43.880 --> 00:03:45.280]  並且告訴我們
[00:03:45.280 --> 00:03:47.000]  約翰所看到的
[00:03:47.000 --> 00:03:50.720]  原來就是七碗裡其中一位天使
[00:03:50.720 --> 00:03:52.520]  來指示他看
[00:03:52.520 --> 00:03:53.920]  叫他看什麼
[00:03:53.920 --> 00:03:58.720]  看這位在大水之上的大淫婦
[00:03:58.720 --> 00:04:01.680]  她所要受的刑罰
[00:04:01.680 --> 00:04:03.880]  究竟是怎樣
[00:04:03.880 --> 00:04:07.880]  並且他帶她到曠野
[00:04:07.880 --> 00:04:10.920]  然後約翰就看到
[00:04:10.920 --> 00:04:14.920]  有一個女人騎在獸上
[00:04:14.920 --> 00:04:19.680]  其實在七碗的災難的講解裡
[00:04:19.680 --> 00:04:24.560]  我們看到神將憤怒傾倒於地
[00:04:24.560 --> 00:04:27.920]  將他的審判展開
[00:04:27.920 --> 00:04:31.840]  都是一個挺驚嚇的場面
[00:04:31.840 --> 00:04:34.680]  而在第17章到第19章
[00:04:34.680 --> 00:04:40.680]  作者更加將神公義彰顯的原因
[00:04:40.680 --> 00:04:43.160]  擠在我們面前
[00:04:43.160 --> 00:04:47.200]  用了大淫婦和獸來講解
[00:04:47.200 --> 00:04:49.200]  神為什麼這麼憎惡
[00:04:49.200 --> 00:04:52.960]  和他為什麼要來審判
[00:04:52.960 --> 00:04:56.720]  也將撒旦對人類的影響
[00:04:56.720 --> 00:04:58.360]  欺騙的伎倆
[00:04:58.360 --> 00:05:00.000]  擠在我們面前
[00:05:00.000 --> 00:05:03.000]  以致我們懂得去分辨
[00:05:03.000 --> 00:05:12.080]  大淫婦的描述清楚記載一到六節
[00:05:12.080 --> 00:05:14.080]  我們來看看
[00:05:14.080 --> 00:05:15.640]  一開始的形容
[00:05:15.640 --> 00:05:20.920]  形容這位大淫婦坐在重水之上
[00:05:20.920 --> 00:05:25.240]  然後她的影響力合及於地上的君王
[00:05:25.240 --> 00:05:28.080]  這些地上的君王與她行淫
[00:05:28.080 --> 00:05:29.760]  住在地上的人
[00:05:29.760 --> 00:05:33.400]  就好像喝醉了她淫亂的酒
[00:05:33.400 --> 00:05:35.680]  個個都受其影響
[00:05:35.680 --> 00:05:39.880]  而這位大淫婦騎在朱紅色的獸上
[00:05:39.880 --> 00:05:44.560]  似乎她比獸更加超越
[00:05:44.560 --> 00:05:46.560]  更加優勝
[00:05:46.560 --> 00:05:55.200]  坐在重水之上其實是什麼意思呢?
[00:05:55.200 --> 00:05:56.120]  原來大淫婦
[00:05:56.120 --> 00:05:57.640]  如果再看下去
[00:05:57.640 --> 00:06:01.680]  大淫婦的額上寫著巴比倫
[00:06:01.680 --> 00:06:04.600]  巴比倫城原來是一個
[00:06:04.600 --> 00:06:08.120]  藉水而建的城市
[00:06:08.120 --> 00:06:10.400]  因著有天然的水源
[00:06:10.400 --> 00:06:12.560]  和人造的湖泊
[00:06:12.560 --> 00:06:17.680]  所以她得著很大的保護和發展的優勢
[00:06:17.680 --> 00:06:21.080]  她成為一個很興盛的城市
[00:06:21.080 --> 00:06:24.640]  她是掌管重水
[00:06:24.640 --> 00:06:26.760]  這位大淫婦她覺得
[00:06:26.760 --> 00:06:28.840]  自己在重水之上
[00:06:28.840 --> 00:06:30.440]  掌管重水
[00:06:30.440 --> 00:06:33.480]  及於多國多民多方
[00:06:33.480 --> 00:06:35.800]  所以她自以為神
[00:06:35.800 --> 00:06:39.880]  管轄凌駕萬國萬民之上
[00:06:39.880 --> 00:06:44.120]  也因著她物資豐富
[00:06:44.120 --> 00:06:46.840]  自以為是
[00:06:46.840 --> 00:06:51.400]  所以她也引誘人靠自己而不靠神
[00:06:51.400 --> 00:06:53.400]  凡是向錢看
[00:06:53.400 --> 00:06:54.880]  凡是向錢看
[00:06:54.880 --> 00:06:57.800]  以及為了屬世的利益
[00:06:57.800 --> 00:07:03.000]  她可以放棄任何的原則和價值
[00:07:03.000 --> 00:07:05.000]  地上的人和君王
[00:07:05.000 --> 00:07:07.240]  其實就是指一切
[00:07:07.240 --> 00:07:09.720]  臣服於當時的羅馬政權
[00:07:09.720 --> 00:07:12.680]  和妥協的領袖和群眾
[00:07:12.680 --> 00:07:14.840]  他們同流合污
[00:07:14.840 --> 00:07:17.240]  受她的引誘迷惑
[00:07:17.240 --> 00:07:19.720]  然後敵黨上帝
[00:07:19.720 --> 00:07:25.800]  大淫婦她也有一些特色
[00:07:25.800 --> 00:07:28.120]  和一些表徵
[00:07:28.120 --> 00:07:31.320]  這段經文我們不如輕輕讀
[00:07:31.320 --> 00:07:33.720]  是一個撮要的經文
[00:07:33.720 --> 00:07:34.920]  我們不如先讀一下
[00:07:34.920 --> 00:07:35.880]  一二三
[00:07:35.880 --> 00:07:39.480]  她穿著紫色和珠紅色的衣服
[00:07:39.480 --> 00:07:43.560]  用金紙寶石珍珠為裝飾
[00:07:43.560 --> 00:07:45.080]  手拿金杯
[00:07:45.080 --> 00:07:47.960]  杯中盛滿了可憎之物
[00:07:47.960 --> 00:07:50.360]  她淫亂的吻吻
[00:07:50.360 --> 00:07:52.920]  額上寫著大巴比倫
[00:07:52.920 --> 00:07:55.080]  作世上的淫婦
[00:07:55.080 --> 00:07:57.880]  和一切可憎之物的母
[00:07:57.880 --> 00:08:01.160]  那女人喝醉了聖徒的血
[00:08:01.160 --> 00:08:04.840]  和為耶穌作見證之人的血
[00:08:04.840 --> 00:08:07.400]  如果你看她的衣著
[00:08:07.400 --> 00:08:11.880]  你會發現她真的穿得很燦爛耀目
[00:08:11.880 --> 00:08:16.360]  原來在當時紫色和珠紅色的顏色
[00:08:16.360 --> 00:08:18.280]  其實都是很珍貴的
[00:08:18.280 --> 00:08:22.760]  需要在一些貝殼生物裏面提煉而有
[00:08:22.760 --> 00:08:24.920]  她可以染到那些布
[00:08:24.920 --> 00:08:28.840]  成為用來做衣服都是紫色和珠紅色
[00:08:28.840 --> 00:08:35.080]  可想而知她的財富和她的富有
[00:08:35.080 --> 00:08:36.680]  穿金戴銀
[00:08:36.680 --> 00:08:40.360]  不單止有金紙有寶石有珍珠
[00:08:40.360 --> 00:08:43.240]  而且她手拿金杯
[00:08:43.240 --> 00:08:48.840]  杯中還裝滿了那些邪惡污穢之物
[00:08:48.840 --> 00:08:52.040]  頭上寫著大巴比倫
[00:08:52.040 --> 00:08:56.680]  聖經形容她是世上的淫婦
[00:08:56.680 --> 00:09:00.520]  和一切可憎之物的媽媽
[00:09:00.520 --> 00:09:03.320]  甚麼都是由她而出
[00:09:03.320 --> 00:09:07.160]  而且她喝醉聖徒的血
[00:09:07.160 --> 00:09:11.800]  和耶和華作見證的人的血
[00:09:11.800 --> 00:09:16.520]  所以你可以看到她的外表耀眼奢華
[00:09:16.520 --> 00:09:19.080]  內裡污穢可憎
[00:09:19.080 --> 00:09:22.600]  甚至她因為是淫婦
[00:09:22.600 --> 00:09:28.360]  所以她引誘人去淫行進入罪惡當中
[00:09:28.360 --> 00:09:32.600]  她驕傲橫蠻
[00:09:32.600 --> 00:09:35.160]  褻瀆淺忘
[00:09:35.160 --> 00:09:36.680]  迫不勝途
[00:09:36.680 --> 00:09:39.240]  而巴比倫就是她的代號
[00:09:39.240 --> 00:09:41.400]  是有使人離棄上帝
[00:09:41.400 --> 00:09:44.360]  並且轉頭邪惡化身
[00:09:44.360 --> 00:09:51.160]  她迷惑人沉迷於她所應許的繁華和利益
[00:09:51.160 --> 00:09:55.800]  叫人對神的公義和審判自若罔聞
[00:09:55.800 --> 00:10:00.360]  我們可以稱這勢力為拜金主義
[00:10:00.360 --> 00:10:05.880]  而且她代表一切的強權、欺壓、經濟勾結
[00:10:05.880 --> 00:10:09.640]  壟斷剝削、壓榨和邪惡
[00:10:09.640 --> 00:10:11.640]  和上帝抗衡
[00:10:11.640 --> 00:10:14.200]  理解之後你就會知道
[00:10:14.200 --> 00:10:17.800]  原來大淫婦的存在不單止是昔日
[00:10:17.800 --> 00:10:21.320]  在現今也依然存在
[00:10:21.320 --> 00:10:25.400]  引導人去拜金為主
[00:10:25.400 --> 00:10:30.280]  然後什麼都可以放低放輕
[00:10:30.280 --> 00:10:35.880]  接著在七到十四節就說到七頭十角的獸
[00:10:35.880 --> 00:10:38.120]  在預備PowerPoint的時候
[00:10:38.120 --> 00:10:42.840]  有同工嘗試在網上找到一些形象
[00:10:42.840 --> 00:10:45.320]  讓大家可以看得清楚一點
[00:10:45.320 --> 00:10:48.440]  但其實也不太貼切
[00:10:48.440 --> 00:10:51.480]  看了也不知道哪一種是真
[00:10:51.480 --> 00:10:53.480]  所以我沒有擠出來
[00:10:53.480 --> 00:10:55.880]  我們反而在經文裡
[00:10:55.880 --> 00:11:01.080]  了解一下究竟約翰所見到的七頭十角的獸
[00:11:01.080 --> 00:11:03.240]  是什麼一回事
[00:11:03.240 --> 00:11:05.240]  可能更實際一點
[00:11:05.240 --> 00:11:09.080]  經文是這樣說的
[00:11:09.080 --> 00:11:14.760]  「那七頭十角的獸先前有如今沒有
[00:11:14.760 --> 00:11:17.320]  將要從無底坑裡上來
[00:11:17.320 --> 00:11:19.640]  又要歸於沉淪
[00:11:19.640 --> 00:11:21.640]  凡住在地上
[00:11:21.640 --> 00:11:23.640]  明自從創世以來
[00:11:23.640 --> 00:11:26.280]  沒有記在生命冊上的
[00:11:26.280 --> 00:11:29.480]  見先前有如今沒有
[00:11:29.480 --> 00:11:31.480]  以後再有的獸
[00:11:31.480 --> 00:11:33.480]  就必稀奇
[00:11:33.480 --> 00:11:37.480]  智慧的心在此可以思想」
[00:11:37.480 --> 00:11:39.480]  是不是每個字都懂
[00:11:39.480 --> 00:11:41.480]  你明白他說什麼嗎
[00:11:41.480 --> 00:11:43.480]  不太知道他說什麼
[00:11:43.480 --> 00:11:46.520]  不過原來這就是獸的形容
[00:11:46.520 --> 00:11:49.560]  在啟示錄所說的獸
[00:11:49.560 --> 00:11:52.600]  其實是軍事力量的象徵
[00:11:52.600 --> 00:11:58.360]  它是與神敵對的勢力
[00:11:58.360 --> 00:12:01.720]  它是常常和羔羊角力的
[00:12:01.720 --> 00:12:06.200]  這個獸可以形容為
[00:12:06.200 --> 00:12:09.400]  羅馬的權勢和力量的象徵
[00:12:09.400 --> 00:12:12.440]  所謂的先前有如今沒有
[00:12:12.440 --> 00:12:15.320]  將要從無底坑裡上來
[00:12:15.320 --> 00:12:17.320]  又要歸於沉淪
[00:12:17.320 --> 00:12:20.440]  其實我們不太知道為什麼
[00:12:20.440 --> 00:12:22.440]  不過那些
[00:12:22.440 --> 00:12:25.320]  明自從創世以來
[00:12:25.320 --> 00:12:27.320]  沒有記在生命冊上的
[00:12:27.320 --> 00:12:29.320]  沒有神啟迪的人
[00:12:29.320 --> 00:12:31.880]  卻會因為這個獸
[00:12:31.880 --> 00:12:35.640]  沒有了又有的頑強
[00:12:35.640 --> 00:12:37.640]  令到他很驚訝
[00:12:37.640 --> 00:12:41.320]  他們甚至會戀慕
[00:12:41.320 --> 00:12:46.120]  敬拜、傳言、信服和跟隨
[00:12:46.120 --> 00:12:50.760]  這個勢力就像
[00:12:50.760 --> 00:12:54.120]  等同上帝的影響力
[00:12:54.120 --> 00:12:57.720]  但它卻不是上帝
[00:12:57.720 --> 00:13:00.120]  所以會迷惑到人
[00:13:00.120 --> 00:13:03.400]  來跟隨他、信奉他
[00:13:03.400 --> 00:13:05.400]  和誣辱他
[00:13:05.400 --> 00:13:10.760]  聖經提醒我們有智慧的要思考
[00:13:10.760 --> 00:13:13.960]  當我們有神啟迪的時候
[00:13:13.960 --> 00:13:16.680]  我們就會知道這個獸
[00:13:16.680 --> 00:13:18.920]  其實是跟上帝為敵
[00:13:18.920 --> 00:13:20.920]  並且他的下場
[00:13:20.920 --> 00:13:22.920]  是沉淪
[00:13:22.920 --> 00:13:25.960]  我們需要很警醒
[00:13:25.960 --> 00:13:27.720]  不要受他影響
[00:13:27.720 --> 00:13:29.320]  不要因他困惑
[00:13:29.320 --> 00:13:31.960]  也不要因他失腳
[00:13:31.960 --> 00:13:37.640]  然後還有一段更難理解
[00:13:37.640 --> 00:13:41.000]  我們讀讀
[00:13:41.160 --> 00:13:42.280]  一二三
[00:13:42.360 --> 00:13:46.600]  那七頭就是女人所坐的七座山
[00:13:46.600 --> 00:13:48.600]  又是七位王
[00:13:48.600 --> 00:13:50.920]  五位已經傾倒了
[00:13:50.920 --> 00:13:52.440]  一位還在
[00:13:52.440 --> 00:13:54.760]  一位還沒有來到
[00:13:54.760 --> 00:13:56.440]  他來的時候
[00:13:56.440 --> 00:13:58.600]  必須暫時存留
[00:13:58.600 --> 00:14:02.040]  那先前有如今沒有的獸
[00:14:02.040 --> 00:14:04.040]  就是第八位
[00:14:04.040 --> 00:14:06.760]  他也和那七位同列
[00:14:06.760 --> 00:14:09.080]  並且歸於沉淪
[00:14:09.080 --> 00:14:11.720]  你所看見的那十個
[00:14:11.720 --> 00:14:13.240]  就是十王
[00:14:13.240 --> 00:14:15.560]  他們還沒有得過
[00:14:15.560 --> 00:14:20.440]  但他們一時之間要和獸同得權柄
[00:14:20.440 --> 00:14:21.960]  與王一樣
[00:14:21.960 --> 00:14:24.120]  他們同心合意
[00:14:24.120 --> 00:14:28.360]  將自己的能力權柄給那獸
[00:14:28.360 --> 00:14:30.360]  又明白嗎?
[00:14:30.360 --> 00:14:32.360]  又不明白是什麼來的
[00:14:32.360 --> 00:14:35.240]  所以看了很多的《釋經》書
[00:14:35.240 --> 00:14:37.480]  我把它簡化
[00:14:37.480 --> 00:14:40.920]  用一些大家能明白的方法來表達
[00:14:40.920 --> 00:14:44.760]  而不是用一個字一個字來講解
[00:14:44.760 --> 00:14:47.320]  女人所坐的七座山
[00:14:47.320 --> 00:14:50.600]  其實某程度上是在說羅馬城
[00:14:50.600 --> 00:14:52.600]  它的地理特徵
[00:14:52.600 --> 00:14:55.880]  羅馬城旁邊有七座山
[00:14:55.880 --> 00:14:58.120]  古代的人是知道的
[00:14:58.120 --> 00:15:03.560]  曾經在一個皇帝鑄造錢幣的時候
[00:15:03.560 --> 00:15:07.480]  他將女人坐在七座山的形象
[00:15:07.480 --> 00:15:09.480]  放在錢幣上
[00:15:09.480 --> 00:15:13.000]  將當時羅馬信奉的女神
[00:15:13.000 --> 00:15:17.640]  然後掌管整個羅馬的地勢
[00:15:17.640 --> 00:15:20.040]  展示出來
[00:15:20.040 --> 00:15:24.120]  然後裏面剛剛讀的段落
[00:15:24.120 --> 00:15:26.440]  不單止有女人
[00:15:26.440 --> 00:15:30.360]  更加有王和有獸
[00:15:30.360 --> 00:15:34.440]  七王、十王
[00:15:34.440 --> 00:15:38.200]  它《聖經》裏面所描述的
[00:15:38.200 --> 00:15:40.200]  應該不是實際的君王
[00:15:40.200 --> 00:15:43.000]  雖然《釋經》書裏面有很多的推敲
[00:15:43.000 --> 00:15:47.320]  講述在當代應該牽涉哪幾個皇帝
[00:15:47.320 --> 00:15:48.440]  但我在看
[00:15:48.440 --> 00:15:50.120]  和我們現在生活在現在
[00:15:50.120 --> 00:15:52.680]  都好像沒有什麼作用
[00:15:52.680 --> 00:15:58.040]  所以就不要這些這麼仔細的解釋
[00:15:58.040 --> 00:16:01.880]  究竟裏面所講的王和獸
[00:16:01.880 --> 00:16:04.360]  其實是一個什麼狀況呢?
[00:16:04.360 --> 00:16:08.760]  我們估計應該不是指實際的君王
[00:16:08.760 --> 00:16:10.920]  否則我們現代人讀起來
[00:16:10.920 --> 00:16:15.000]  其實理解也不是最透徹
[00:16:15.000 --> 00:16:17.000]  是泛指歷史上高
[00:16:17.000 --> 00:16:21.320]  那些濫權、欺壓、剝削
[00:16:21.320 --> 00:16:25.000]  邪惡的力量和權勢
[00:16:25.000 --> 00:16:29.000]  這些王是不斷地更替
[00:16:29.000 --> 00:16:30.520]  接踵而來
[00:16:30.520 --> 00:16:32.200]  從不休止
[00:16:32.200 --> 00:16:32.840]  是不是?
[00:16:32.840 --> 00:16:35.160]  就是說如果你看回整個世界歷史
[00:16:35.160 --> 00:16:36.200]  人類歷史
[00:16:36.200 --> 00:16:38.760]  你會發現不同角度
[00:16:38.760 --> 00:16:41.080]  不同的種族裏面
[00:16:41.080 --> 00:16:44.520]  都會有這樣的濫權
[00:16:44.520 --> 00:16:48.520]  和剝削邪惡的勢力
[00:16:48.520 --> 00:16:51.240]  來接踵而來的
[00:16:51.240 --> 00:16:56.680]  這些王和獸的影響力是很大
[00:16:56.680 --> 00:16:59.480]  他們是連結起來
[00:16:59.480 --> 00:17:03.240]  然後成為影響人
[00:17:03.240 --> 00:17:06.520]  影響世局的勢力
[00:17:06.520 --> 00:17:11.160]  然後這些王願意與獸連結
[00:17:11.160 --> 00:17:15.160]  同心合意將能力權並交給獸
[00:17:15.160 --> 00:17:19.720]  然後聖經在最後14節裏
[00:17:19.720 --> 00:17:21.560]  又有一個描述
[00:17:21.560 --> 00:17:24.680]  描述到這些惡勢力
[00:17:24.680 --> 00:17:27.160]  其實他們有一個目的
[00:17:27.160 --> 00:17:27.880]  我們讀一下
[00:17:27.880 --> 00:17:28.920]  1、2、3
[00:17:28.920 --> 00:17:31.240]  他們與羔羊爭戰
[00:17:31.240 --> 00:17:33.720]  羔羊必勝過他們
[00:17:33.720 --> 00:17:36.360]  因為羔羊是萬主之主
[00:17:36.360 --> 00:17:37.960]  萬王之王
[00:17:37.960 --> 00:17:39.560]  同著羔羊的
[00:17:39.560 --> 00:17:41.800]  就是蒙召被選
[00:17:41.800 --> 00:17:44.920]  有忠心的也必得勝
[00:17:44.920 --> 00:17:46.920]  那些沒有神啟迪的人
[00:17:46.920 --> 00:17:49.320]  在生命冊上都沒有留名
[00:17:49.320 --> 00:17:53.160]  他們見著惡勢力的影響
[00:17:53.160 --> 00:17:56.040]  他們就敬奉追隨
[00:17:56.040 --> 00:17:57.160]  舞辦
[00:17:57.160 --> 00:17:59.880]  但是原來這些勢力
[00:17:59.880 --> 00:18:01.480]  與我們的上帝
[00:18:01.480 --> 00:18:03.960]  與我們所跟隨的羔羊
[00:18:03.960 --> 00:18:06.040]  是爭戰到底
[00:18:06.040 --> 00:18:09.320]  而羔羊必然會勝過他們
[00:18:09.320 --> 00:18:12.280]  因為唯有羔羊是萬主之主
[00:18:12.280 --> 00:18:13.960]  萬王之王
[00:18:13.960 --> 00:18:16.680]  我想問一下在座弟兄姊妹
[00:18:16.680 --> 00:18:18.040]  信耶穌的
[00:18:18.040 --> 00:18:21.640]  你猜你是屬於哪個群體的?
[00:18:21.640 --> 00:18:23.240]  羔羊的群體的
[00:18:23.240 --> 00:18:26.200]  我們是屬於羔羊的群體的
[00:18:26.200 --> 00:18:29.000]  我們信奉的是萬主之主
[00:18:29.000 --> 00:18:30.600]  萬王之王
[00:18:30.600 --> 00:18:33.240]  是必然得勝的那一位
[00:18:33.240 --> 00:18:36.040]  我們由決志信主那一刻
[00:18:36.040 --> 00:18:38.840]  我們是蒙召被選的
[00:18:38.840 --> 00:18:42.520]  不過你能不能忠心到底
[00:18:42.520 --> 00:18:47.800]  你能不能在神的得勝裡面有份
[00:18:47.800 --> 00:18:49.240]  如果你是真信耶穌
[00:18:49.240 --> 00:18:50.920]  是一定有份的
[00:18:50.920 --> 00:18:52.920]  不過如果你三心兩意
[00:18:52.920 --> 00:18:54.920]  就很難說了
[00:18:54.920 --> 00:19:00.040]  你知不知道自己在哪一方?
[00:19:00.040 --> 00:19:01.720]  希望你知道
[00:19:01.720 --> 00:19:04.760]  然後你又會看到
[00:19:04.760 --> 00:19:08.040]  邪惡的勢力同壽結盟
[00:19:08.040 --> 00:19:10.840]  抗拒神誘惑人
[00:19:10.840 --> 00:19:14.200]  他們雖然有張狂的時期
[00:19:14.200 --> 00:19:16.840]  但只是一瞬之間
[00:19:16.840 --> 00:19:20.760]  因為爭戰的勝負已經定了
[00:19:20.760 --> 00:19:23.000]  羔羊是必勝的
[00:19:23.000 --> 00:19:26.440]  這給我們很大的安心
[00:19:26.440 --> 00:19:31.560]  世局演變是非常千變萬化的
[00:19:31.560 --> 00:19:35.400]  常常在我們不為意、不察覺的時候
[00:19:35.400 --> 00:19:40.040]  就出現很多的攪擾和複雜的情況
[00:19:40.040 --> 00:19:42.680]  不過聖經告訴我們
[00:19:42.680 --> 00:19:44.600]  羔羊是必勝的
[00:19:44.600 --> 00:19:47.480]  然後在16至18節
[00:19:47.480 --> 00:19:51.880]  就將到淫婦和受終必滅亡的狀況
[00:19:51.880 --> 00:19:53.880]  擠在我們眼前
[00:19:53.880 --> 00:19:55.160]  其實也很有趣的
[00:19:55.160 --> 00:19:58.680]  明明大淫婦站在獸上
[00:19:58.680 --> 00:20:01.000]  她好像比獸還厲害
[00:20:01.000 --> 00:20:05.160]  但當十王與獸連結的時候
[00:20:05.160 --> 00:20:09.800]  竟然就出現了一個很特別的局面
[00:20:09.800 --> 00:20:11.800]  我們先讀一下,1、2、3
[00:20:11.800 --> 00:20:15.080]  你所看見的那十國與獸
[00:20:15.080 --> 00:20:17.080]  必恨這淫婦
[00:20:17.080 --> 00:20:19.320]  使她冷落赤身
[00:20:19.320 --> 00:20:21.320]  又要吃她的肉
[00:20:21.320 --> 00:20:23.560]  用火將她燒盡
[00:20:23.560 --> 00:20:27.080]  因為臣使諸王同心合二
[00:20:27.080 --> 00:20:29.080]  遵行她的旨意
[00:20:29.080 --> 00:20:31.800]  把自己的國給那獸
[00:20:31.800 --> 00:20:35.240]  直等到臣的話都應驗了
[00:20:35.240 --> 00:20:37.640]  你所看見的那女人
[00:20:37.640 --> 00:20:41.400]  就是管轄地上眾王的大成
[00:20:41.400 --> 00:20:44.040]  你看到這些邪惡的勢力
[00:20:44.040 --> 00:20:45.560]  雖然結盟
[00:20:45.560 --> 00:20:49.720]  大家來與羔羊爭戰
[00:20:49.720 --> 00:20:55.240]  但原來他們的勢力會被瓦解
[00:20:55.240 --> 00:21:01.080]  而且因著利益走在一起的勢力
[00:21:01.080 --> 00:21:04.920]  其實常常會因著利益的問題
[00:21:04.920 --> 00:21:08.920]  來有插火、互相攻擊
[00:21:08.920 --> 00:21:15.640]  和互相廝殺的情況
[00:21:17.640 --> 00:21:20.200]  看完這些畫面
[00:21:20.200 --> 00:21:23.000]  對我們今天來說
[00:21:23.000 --> 00:21:25.000]  又有什麼應用?
[00:21:25.000 --> 00:21:30.120]  聖經描述到人世間
[00:21:30.120 --> 00:21:34.680]  有來自撒旦魔鬼的勢力
[00:21:34.680 --> 00:21:37.800]  在人世間、整個世界
[00:21:37.800 --> 00:21:39.560]  帶來影響
[00:21:39.560 --> 00:21:41.560]  並且有出現
[00:21:41.560 --> 00:21:44.200]  有靜默
