
[00:00:00.000 --> 00:00:02.520]  明天不知道會如何
[00:03:27.520 --> 00:03:28.920]  明白真理
[00:03:28.920 --> 00:03:32.720]  也讓我們更加明白主祢的愛
[00:03:32.720 --> 00:03:36.520]  祈求祢今天就轉化我們眾人的生命
[00:03:36.520 --> 00:03:38.320]  從今天開始
[00:03:38.320 --> 00:03:42.120]  祢的工作在我們生命裏面去動工
[00:03:42.120 --> 00:03:44.920]  讓我們經歷一份轉化的生命
[00:03:44.920 --> 00:03:47.320]  多謝主 聽我們的祈禱
[00:03:47.320 --> 00:03:51.120]  是奉靠主耶穌基督的名字祈求
[00:03:51.120 --> 00:03:52.120]  阿們
[00:03:52.120 --> 00:03:58.320]  在保羅的得救見證之中
[00:03:58.320 --> 00:04:00.320]  他有四個動作
[00:04:00.320 --> 00:04:03.520]  是令他生命轉化的關鍵
[00:04:03.520 --> 00:04:07.320]  第一個動作是看見
[00:04:07.320 --> 00:04:08.720]  是看見
[00:04:08.720 --> 00:04:13.120]  第一個動作是看見
[00:04:13.120 --> 00:04:18.720]  保羅看見從天上來有一道光
[00:04:18.720 --> 00:04:21.520]  這道光是怎樣的呢
[00:04:21.720 --> 00:04:24.720]  是比太陽還要亮
[00:04:24.720 --> 00:04:27.320]  四面照射著保羅
[00:04:27.320 --> 00:04:29.320]  不單照射著保羅
[00:04:29.320 --> 00:04:32.920]  還有和保羅同行的人都照射著
[00:04:32.920 --> 00:04:37.120]  當時其實發生了什麼事呢
[00:04:37.120 --> 00:04:42.320]  保羅得到祭司長的授權和命令
[00:04:42.320 --> 00:04:45.520]  保羅往大馬士革去
[00:04:45.520 --> 00:04:50.320]  他去做什麼呢
[00:04:50.720 --> 00:04:52.320]  他去捆綁基督徒
[00:04:52.320 --> 00:04:57.120]  要將基督徒從大馬士革帶到耶路撒冷
[00:04:57.120 --> 00:04:59.120]  很奇怪
[00:04:59.120 --> 00:05:02.120]  原來微信主的保羅會做這些事
[00:05:02.120 --> 00:05:03.520]  去捉基督徒
[00:05:03.520 --> 00:05:07.520]  就正正在大馬士革的路上
[00:05:07.520 --> 00:05:11.320]  忽然間從天上有一道光
[00:05:11.320 --> 00:05:15.520]  這道光比太陽還要亮
[00:05:15.520 --> 00:05:18.920]  四面照射著保羅
[00:05:19.920 --> 00:05:21.920]  四面照射著
[00:05:21.920 --> 00:05:23.920]  是完全避不了的
[00:05:23.920 --> 00:05:27.320]  俗語說就是四面包抄
[00:05:27.320 --> 00:05:29.920]  不單照射著保羅
[00:05:29.920 --> 00:05:31.920]  還有和保羅同行的人
[00:05:31.920 --> 00:05:34.720]  都被這道光照射著
[00:05:34.720 --> 00:05:36.320]  看看有見證人
[00:05:36.320 --> 00:05:37.520]  不能造假
[00:05:37.520 --> 00:05:38.920]  除了保羅之外
[00:05:38.920 --> 00:05:40.520]  還有和他同行的人
[00:05:40.520 --> 00:05:43.320]  都被這道光照射著
[00:05:43.320 --> 00:05:48.720]  這道光的強度比太陽還要強
[00:05:48.720 --> 00:05:50.720]  究竟有多強呢?
[00:05:50.720 --> 00:05:56.720]  人覺得自己活在黑暗之中
[00:05:56.720 --> 00:05:58.720]  有兩個情況
[00:05:58.720 --> 00:06:00.720]  我再說一次
[00:06:00.720 --> 00:06:03.720]  人覺得自己活在黑暗之中
[00:06:03.720 --> 00:06:04.720]  有兩個情況
[00:06:04.720 --> 00:06:08.720]  第一,他真的活在黑暗之中
[00:06:08.720 --> 00:06:11.720]  他活在罪的裡面
[00:06:11.720 --> 00:06:13.720]  是真正的黑暗
[00:06:13.720 --> 00:06:15.720]  神不在其中
[00:06:16.720 --> 00:06:18.720]  第二個情況
[00:06:18.720 --> 00:06:20.720]  是神的光實在太強了
[00:06:20.720 --> 00:06:22.720]  強到令人瞎了
[00:06:22.720 --> 00:06:25.720]  神在其中
[00:06:25.720 --> 00:06:28.720]  但人看見的卻是黑暗
[00:06:28.720 --> 00:06:32.720]  神這道比太陽還要強的光
[00:06:32.720 --> 00:06:34.720]  強到令保羅瞎了
[00:06:34.720 --> 00:06:36.720]  足足三天
[00:06:36.720 --> 00:06:39.720]  耶穌的光大有能力
[00:06:39.720 --> 00:06:41.720]  是超級強
[00:06:41.720 --> 00:06:43.720]  耶穌的強大
[00:06:43.720 --> 00:06:45.720]  誰能夠做得到呢?
[00:06:45.920 --> 00:06:49.720]  想想耶穌從死人中復活
[00:06:49.720 --> 00:06:51.720]  是不是很強?
[00:06:51.720 --> 00:06:53.720]  耶穌的強大
[00:06:53.720 --> 00:06:56.720]  是祂從死人中復活的力量
[00:06:56.720 --> 00:07:00.720]  能夠救贖全人類
[00:07:00.720 --> 00:07:03.720]  包括我們每一個
[00:07:03.720 --> 00:07:08.720]  這正是保羅當時被監禁的原因
[00:07:08.720 --> 00:07:12.720]  因為祂傳耶穌從死人中復活
[00:07:12.920 --> 00:07:15.720]  救恩臨到外邦人
[00:07:15.720 --> 00:07:19.720]  在今天的疫情之中
[00:07:19.720 --> 00:07:23.720]  我們究竟是畏懼病毒
[00:07:23.720 --> 00:07:25.720]  還是敬畏神呢?
[00:07:25.720 --> 00:07:30.720]  若然我們相信專家的意見
[00:07:30.720 --> 00:07:33.720]  說曬太陽可以殺死新冠病毒
[00:07:33.720 --> 00:07:35.720]  為什麼我們不相信
[00:07:35.720 --> 00:07:38.720]  神也能夠殺死新冠病毒呢?
[00:07:38.720 --> 00:07:40.720]  你想想神的光
[00:07:40.920 --> 00:07:42.720]  是比太陽還要亮
[00:07:42.720 --> 00:07:44.720]  比太陽還要強
[00:07:44.720 --> 00:07:52.720]  令保羅生命轉化
[00:07:52.720 --> 00:07:54.720]  第二個關鍵動作是
[00:07:54.720 --> 00:07:56.720]  撲倒
[00:07:56.720 --> 00:08:00.720]  是撲倒
[00:08:00.720 --> 00:08:03.720]  保羅撲倒在地
[00:08:03.720 --> 00:08:06.720]  撲倒
[00:08:06.720 --> 00:08:08.720]  苦復
[00:08:08.720 --> 00:08:10.720]  自知有罪
[00:08:10.720 --> 00:08:13.520]  在保羅的德教見證之中
[00:08:13.520 --> 00:08:16.520]  他自白自己的罪狀
[00:08:16.520 --> 00:08:20.520]  他曾經如何逼迫跟隨耶穌的門徒
[00:08:20.520 --> 00:08:23.520]  這就是保羅的自白
[00:08:23.520 --> 00:08:26.520]  他說他從前認為自己
[00:08:26.520 --> 00:08:30.520]  必須竭力反對那撒勒人耶穌的命
[00:08:30.520 --> 00:08:32.520]  他用盡方法
[00:08:32.520 --> 00:08:35.520]  任何方法都要反對耶穌
[00:08:35.520 --> 00:08:38.520]  在耶路撒冷
[00:08:38.720 --> 00:08:41.520]  自從祭司獎得到權柄
[00:08:41.520 --> 00:08:43.520]  要把那些聖徒
[00:08:43.520 --> 00:08:46.520]  把那些基督徒都抓去收監
[00:08:46.520 --> 00:08:49.520]  當這些基督徒被殺的時候
[00:08:49.520 --> 00:08:51.520]  他就讚成
[00:08:51.520 --> 00:08:53.520]  在各個會堂
[00:08:53.520 --> 00:08:55.520]  一個接一個
[00:08:55.520 --> 00:08:56.520]  他屢次用刑
[00:08:56.520 --> 00:08:59.520]  甚至強迫基督徒說褻瀆神的話
[00:08:59.520 --> 00:09:00.520]  是不是很恐怖
[00:09:00.520 --> 00:09:02.520]  竟然做這些事情
[00:09:02.520 --> 00:09:04.520]  他非常討厭基督徒
[00:09:04.520 --> 00:09:06.520]  甚至逼迫他們
[00:09:06.720 --> 00:09:08.520]  到外邦的城鎮
[00:09:08.520 --> 00:09:11.520]  追他們追到天腳底
[00:09:11.520 --> 00:09:14.520]  撲倒
[00:09:14.520 --> 00:09:15.520]  伏伏
[00:09:15.520 --> 00:09:17.520]  自知罪
[00:09:17.520 --> 00:09:21.520]  是生命轉化很重要的一步
[00:09:21.520 --> 00:09:22.520]  撲倒
[00:09:22.520 --> 00:09:23.520]  伏伏
[00:09:23.520 --> 00:09:25.520]  自知罪
[00:09:25.520 --> 00:09:28.520]  是生命轉化很重要的一步
[00:09:28.520 --> 00:09:34.520]  我在讀書的時候信耶穌
[00:09:34.720 --> 00:09:36.520]  有很多人是出來工作才信耶穌
[00:09:36.520 --> 00:09:38.520]  我在讀書的時候信耶穌
[00:09:38.520 --> 00:09:41.520]  當時我信耶穌的原因
[00:09:41.520 --> 00:09:43.520]  是因為耶穌幫過我
[00:09:43.520 --> 00:09:45.520]  我祈禱求耶穌幫過我
[00:09:45.520 --> 00:09:47.520]  我想祂繼續幫我
[00:09:47.520 --> 00:09:49.520]  所以我就信耶穌
[00:09:49.520 --> 00:09:51.520]  也有一點像
[00:09:51.520 --> 00:09:54.520]  今天很多人去拜黃大仙
[00:09:54.520 --> 00:09:55.520]  去求
[00:09:55.520 --> 00:09:58.520]  所以當時初信主的我
[00:09:58.520 --> 00:09:59.520]  對我來說
[00:09:59.520 --> 00:10:02.520]  不是覺得我是一個罪人
[00:10:02.520 --> 00:10:04.520]  所以我信耶穌
[00:10:04.520 --> 00:10:06.320]  也不是很覺得
[00:10:06.320 --> 00:10:09.320]  直到當我信主的第三年
[00:10:09.320 --> 00:10:12.320]  我的生命發生了很大的轉化
[00:10:12.320 --> 00:10:16.320]  我的生命遇上了
[00:10:16.320 --> 00:10:18.320]  侍奉一個很大的難題
[00:10:18.320 --> 00:10:20.320]  在侍奉的過程中
[00:10:20.320 --> 00:10:23.320]  跟我一起侍奉的一個姐妹
[00:10:23.320 --> 00:10:25.320]  她也挺煩的
[00:10:25.320 --> 00:10:26.320]  不僅煩
[00:10:26.320 --> 00:10:28.320]  她也很喜歡挑剔
[00:10:28.320 --> 00:10:31.320]  她一看到我做什麼
[00:10:31.320 --> 00:10:32.320]  就會過來說我
[00:10:32.520 --> 00:10:35.320]  不滿意我做得怎麼樣
[00:10:35.320 --> 00:10:37.320]  除了說我之外
[00:10:37.320 --> 00:10:40.320]  還會跟很多其他人說
[00:10:40.320 --> 00:10:42.320]  我怎樣做得不好
[00:10:42.320 --> 00:10:45.320]  每一次我提出一些建議
[00:10:45.320 --> 00:10:47.320]  她都會投反對票
[00:10:47.320 --> 00:10:49.320]  所以我就覺得她真的很煩
[00:10:49.320 --> 00:10:51.320]  這個持續的動作
[00:10:51.320 --> 00:10:52.320]  持續的挑剔
[00:10:52.320 --> 00:10:55.320]  令我煩到很討厭她
[00:10:55.320 --> 00:10:58.320]  但當我越討厭她的時候
[00:10:58.320 --> 00:10:59.320]  慢慢我發覺
[00:10:59.320 --> 00:11:01.320]  原來我開始很討厭自己
[00:11:01.520 --> 00:11:04.320]  原來我可以這麼討厭一個人
[00:11:04.320 --> 00:11:07.320]  小時候我相信主
[00:11:07.320 --> 00:11:08.320]  我也是一個好人
[00:11:08.320 --> 00:11:10.320]  相信耶穌也是一個好人
[00:11:10.320 --> 00:11:11.320]  但沒想到原來
[00:11:11.320 --> 00:11:14.320]  罪的捆綁可以這麼大
[00:11:14.320 --> 00:11:15.320]  我可以討厭人
[00:11:15.320 --> 00:11:17.320]  討厭到自己很討厭自己
[00:11:17.320 --> 00:11:20.320]  那時候覺得很無能為力
[00:11:20.320 --> 00:11:23.320]  最後到了頂點的時候
[00:11:23.320 --> 00:11:25.320]  我記得當時我做了什麼
[00:11:25.320 --> 00:11:28.320]  當時我在洗手間裡祈禱
[00:11:28.320 --> 00:11:30.320]  連現在去洗手間
[00:11:30.520 --> 00:11:32.320]  都還在想這件事
[00:11:32.320 --> 00:11:33.320]  覺得她很困擾
[00:11:33.320 --> 00:11:34.320]  我很困擾
[00:11:34.320 --> 00:11:36.320]  最後我記得
[00:11:36.320 --> 00:11:38.320]  我大聲叫了出來
[00:11:38.320 --> 00:11:39.320]  跟耶穌說
[00:11:39.320 --> 00:11:40.320]  耶穌你救我
[00:11:40.320 --> 00:11:42.320]  我真的搞不定自己的罪
[00:11:42.320 --> 00:11:44.320]  我知道我不應該生氣
[00:11:44.320 --> 00:11:45.320]  不應該討厭人
[00:11:45.320 --> 00:11:46.320]  但我做不到
[00:11:46.320 --> 00:11:48.320]  我求耶穌去救我
[00:11:48.320 --> 00:11:50.320]  當時那一刻
[00:11:50.320 --> 00:11:52.320]  我這個呼求
[00:11:52.320 --> 00:11:54.320]  呼求完之後
[00:11:54.320 --> 00:11:55.320]  是有一個暖流
[00:11:55.320 --> 00:11:57.320]  流過我的身體
[00:11:57.320 --> 00:11:59.320]  覺得我真的經歷到
[00:11:59.520 --> 00:12:02.320]  耶穌那份赦罪的能力
[00:12:02.320 --> 00:12:04.320]  覺得很大的釋放
[00:12:04.320 --> 00:12:07.320]  並且經歷聖靈充滿我
[00:12:07.320 --> 00:12:12.320]  在這次疫情之中
[00:12:12.320 --> 00:12:14.320]  我也有很多反省
[00:12:14.320 --> 00:12:16.320]  特別是去想
[00:12:16.320 --> 00:12:19.320]  病究竟跟犯罪得罪神
[00:12:19.320 --> 00:12:21.320]  是不是真的有關係
[00:12:21.320 --> 00:12:24.320]  病是不是因為有罪
[00:12:24.320 --> 00:12:26.320]  我有一個月的時間
[00:12:26.320 --> 00:12:29.320]  每天都用祈禱書去祈禱
[00:12:29.320 --> 00:12:31.120]  為自己認罪
[00:12:31.120 --> 00:12:33.120]  也為世界認罪
[00:12:33.120 --> 00:12:35.120]  求神赦免
[00:12:35.120 --> 00:12:36.120]  後來有一天
[00:12:36.120 --> 00:12:38.120]  就在我的靈修裡
[00:12:38.120 --> 00:12:40.120]  神提醒我
[00:12:40.120 --> 00:12:42.120]  原來其實
[00:12:42.120 --> 00:12:45.120]  我們已經活在新約的時代
[00:12:45.120 --> 00:12:48.120]  我們跟神是一份新的關係
[00:12:48.120 --> 00:12:49.120]  是新的約定
[00:12:49.120 --> 00:12:51.120]  為什麼會忘記了
[00:12:51.120 --> 00:12:53.120]  在這份新約定裡
[00:12:53.120 --> 00:12:55.120]  神已經赦免了我們的罪
[00:12:55.120 --> 00:12:57.120]  這是一個事實
[00:12:57.320 --> 00:12:59.120]  我要接受
[00:12:59.120 --> 00:13:02.120]  神已經赦免了我們的罪
[00:13:02.120 --> 00:13:05.120]  是神有很大很大的恩典
[00:13:05.120 --> 00:13:07.120]  這些不是靠人的努力
[00:13:07.120 --> 00:13:08.120]  或者做善事
[00:13:08.120 --> 00:13:09.120]  去派口罩
[00:13:09.120 --> 00:13:11.120]  可以達到
[00:13:11.120 --> 00:13:13.120]  沒有人能夠達到
[00:13:13.120 --> 00:13:15.120]  神要求完美的標準
[00:13:15.120 --> 00:13:17.120]  只有耶穌祂能夠
[00:13:17.120 --> 00:13:18.120]  因為祂是光
[00:13:18.120 --> 00:13:20.120]  祂是愛
[00:13:20.120 --> 00:13:24.120]  對比保羅逼迫基督徒的罪
[00:13:24.320 --> 00:13:27.120]  耶穌赦罪的威力
[00:13:27.120 --> 00:13:29.120]  是更加強大
[00:13:29.120 --> 00:13:33.120]  耶穌擔起了我們所有人的罪
[00:13:33.120 --> 00:13:35.120]  你想想
[00:13:35.120 --> 00:13:37.120]  祂就好像今天把所有的病毒
[00:13:37.120 --> 00:13:39.120]  病菌全部抱在身上
[00:13:39.120 --> 00:13:41.120]  祂沒有犯過罪
[00:13:41.120 --> 00:13:43.120]  祂不是污穢的
[00:13:43.120 --> 00:13:45.120]  但祂現在就把最污穢的東西
[00:13:45.120 --> 00:13:46.120]  全部抱在身上
[00:13:46.120 --> 00:13:48.120]  是把全人類的罪
[00:13:48.120 --> 00:13:50.120]  全人類的病毒
[00:13:50.120 --> 00:13:51.120]  都抱在身上
[00:13:51.120 --> 00:13:54.120]  你想想今天我們可能按電梯
[00:13:54.120 --> 00:13:55.920]  開門都害怕
[00:13:55.920 --> 00:13:58.920]  都要噴消毒酒精去消毒
[00:13:58.920 --> 00:14:00.920]  但耶穌就是為了我們的罪
[00:14:00.920 --> 00:14:03.920]  把這些病菌病毒全都抱在身上
[00:14:03.920 --> 00:14:06.920]  祂傾出自己的所有
[00:14:06.920 --> 00:14:08.920]  毫無保留
[00:14:08.920 --> 00:14:09.920]  祂的犧牲
[00:14:09.920 --> 00:14:10.920]  祂的獻上
[00:14:10.920 --> 00:14:13.920]  成為了一個最強大的力量
[00:14:13.920 --> 00:14:15.920]  而這份力量
[00:14:15.920 --> 00:14:19.920]  就是拉我們離開黑暗
[00:14:19.920 --> 00:14:21.920]  進入光明之中
[00:14:22.120 --> 00:14:25.920]  帶領我們離開撒旦的權勢
[00:14:25.920 --> 00:14:27.920]  轉向神
[00:14:27.920 --> 00:14:30.920]  耶穌不惜一切
[00:14:30.920 --> 00:14:32.920]  愛我們到底
[00:14:32.920 --> 00:14:37.920]  因為耶穌捨罪的愛
[00:14:37.920 --> 00:14:40.920]  讓保羅聽見神的聲音
[00:14:40.920 --> 00:14:44.920]  保羅看見
[00:14:44.920 --> 00:14:46.920]  他碰到
[00:14:46.920 --> 00:14:49.920]  令保羅生命轉化
[00:14:50.120 --> 00:14:52.920]  第三個關鍵動作
[00:14:52.920 --> 00:14:54.920]  是去聽見
[00:14:54.920 --> 00:14:58.920]  是去聽見
[00:14:58.920 --> 00:14:59.920]  弟兄姊妹
[00:14:59.920 --> 00:15:03.920]  你渴望聽見神的聲音嗎?
[00:15:03.920 --> 00:15:07.920]  你渴望聽見神的聲音嗎?
[00:15:07.920 --> 00:15:10.920]  保羅聽見神的聲音
[00:15:10.920 --> 00:15:13.920]  神用保羅常說的地方語言
[00:15:13.920 --> 00:15:16.920]  去呼喚保羅的名字
[00:15:17.120 --> 00:15:20.920]  原來神會跟我們說廣東話
[00:15:20.920 --> 00:15:22.920]  神呼喚保羅
[00:15:22.920 --> 00:15:24.920]  祂說「素羅素羅」
[00:15:24.920 --> 00:15:27.920]  「素羅」是保羅本身的名字
[00:15:27.920 --> 00:15:30.920]  神認識保羅
[00:15:30.920 --> 00:15:32.920]  知道他的名字
[00:15:32.920 --> 00:15:34.920]  呼喚他的名字
[00:15:34.920 --> 00:15:37.920]  雖然耶穌好像罵保羅
[00:15:37.920 --> 00:15:39.920]  「素羅素羅」
[00:15:39.920 --> 00:15:42.920]  「你為什麼迫害我?」
[00:15:42.920 --> 00:15:45.920]  「你用腳踢翅膀」
[00:15:46.120 --> 00:15:47.920]  「你自找苦吃的」
[00:15:47.920 --> 00:15:49.920]  耶穌也挺囂張
[00:15:49.920 --> 00:15:51.920]  還很有幽默感
[00:15:51.920 --> 00:15:52.920]  但是
[00:15:52.920 --> 00:15:54.920]  你知不知道
[00:15:54.920 --> 00:15:56.920]  就在那一刻
[00:15:56.920 --> 00:15:59.920]  其實耶穌已經選擇了
[00:15:59.920 --> 00:16:00.920]  去愛
[00:16:00.920 --> 00:16:01.920]  去饒恕
[00:16:01.920 --> 00:16:02.920]  去拯救保羅
[00:16:02.920 --> 00:16:03.920]  就在那一刻
[00:16:03.920 --> 00:16:05.920]  雖然耶穌罵保羅
[00:16:05.920 --> 00:16:08.920]  但其實他已經選擇了去愛
[00:16:08.920 --> 00:16:10.920]  已經選擇了去饒恕
[00:16:10.920 --> 00:16:13.920]  拯救保羅
[00:16:14.120 --> 00:16:16.920]  耶穌將保羅
[00:16:16.920 --> 00:16:20.920]  從黑暗中轉向光明
[00:16:20.920 --> 00:16:24.920]  從撒旦的權勢歸向神
[00:16:24.920 --> 00:16:28.920]  耶穌讓保羅看見神的光
[00:16:28.920 --> 00:16:30.920]  親自和他顯現
[00:16:30.920 --> 00:16:35.920]  和他面對面談話
[00:16:35.920 --> 00:16:39.920]  不僅赦免保羅的罪
[00:16:39.920 --> 00:16:43.920]  更讓他和其他一起成性的人
[00:16:43.920 --> 00:16:45.720]  同得羈抑
[00:16:45.720 --> 00:16:51.720]  是何等大的榮耀
[00:16:51.720 --> 00:16:54.720]  耶穌不僅呼喚保羅的名字
[00:16:54.720 --> 00:16:59.720]  更呼召他成為主的牢獄
[00:16:59.720 --> 00:17:01.720]  主的獄獄
[00:17:01.720 --> 00:17:06.720]  為主作見證
[00:17:06.720 --> 00:17:08.720]  令保羅生命轉化
[00:17:08.720 --> 00:17:11.720]  第四個關鍵動作
[00:17:11.920 --> 00:17:17.720]  是「起來站著」
[00:17:17.720 --> 00:17:20.720]  神差派門徒阿拿利亞
[00:17:20.720 --> 00:17:23.720]  去為保羅按手禱告
[00:17:23.720 --> 00:17:28.720]  保羅的眼睛就像有輪一樣
[00:17:28.720 --> 00:17:30.720]  立即跌下來
[00:17:30.720 --> 00:17:32.720]  他立即看見
[00:17:32.720 --> 00:17:35.720]  之前被神的光
[00:17:35.720 --> 00:17:37.720]  令他瞎了的情況
[00:17:37.720 --> 00:17:40.720]  突然間他看見
[00:17:40.920 --> 00:17:43.720]  他立即起來接受洗禮
[00:17:43.720 --> 00:17:45.720]  又被聖靈充滿
[00:17:45.720 --> 00:17:48.720]  之後他就開始傳道
[00:17:48.720 --> 00:17:52.720]  證明耶穌是基督
[00:17:52.720 --> 00:17:55.720]  在保羅的宣教旅程中
[00:17:55.720 --> 00:17:57.720]  困難重重
[00:17:57.720 --> 00:18:04.720]  坐牢、被鞭打、海難、常常失眠
[00:18:04.720 --> 00:18:08.720]  是甚麼力量叫他堅持不放棄呢?
[00:18:08.920 --> 00:18:11.720]  是神
[00:18:11.720 --> 00:18:13.720]  他說:
[00:18:13.720 --> 00:18:16.720]  「是我夢神的幫助
[00:18:16.720 --> 00:18:19.720]  直到今日還站立得穩
[00:18:19.720 --> 00:18:26.720]  向尊貴的和卑微的作見證」
[00:18:26.720 --> 00:18:28.720]  我夢神的幫助
[00:18:28.720 --> 00:18:34.720]  直到今日還站立得穩
[00:18:34.920 --> 00:18:42.720]  是聖靈的充滿和囂觀
[00:18:42.720 --> 00:18:47.720]  在《使徒行傳》第二章裡說道
[00:18:47.720 --> 00:18:53.720]  「我要將我的靈囂觀凡血肉之軀
[00:18:53.720 --> 00:18:58.720]  甚至要給我的僕人和婢女
[00:18:58.720 --> 00:19:02.720]  凡血肉之軀是我們每一個
[00:19:02.920 --> 00:19:06.720]  甚至要給神的僕人和婢女
[00:19:06.720 --> 00:19:09.720]  即是那些被囚的人
[00:19:09.720 --> 00:19:14.720]  是聖靈給保羅超乎常人的力量
[00:19:14.720 --> 00:19:16.720]  叫他堅持不放棄
[00:19:16.720 --> 00:19:20.720]  繼續神給他的使命」
[00:19:20.720 --> 00:19:22.720]  各位弟兄姊妹
[00:19:22.720 --> 00:19:24.720]  可能今天你會問
[00:19:24.720 --> 00:19:26.720]  今天這樣的環境
[00:19:26.720 --> 00:19:30.720]  我可以怎樣繼續神給我的使命呢?
[00:19:30.920 --> 00:19:32.720]  回到崇拜
[00:19:32.720 --> 00:19:35.720]  崇拜又變成了網上崇拜
[00:19:35.720 --> 00:19:37.720]  我平時做私事
[00:19:37.720 --> 00:19:39.720]  又不用回來服侍
[00:19:39.720 --> 00:19:40.720]  我唱詩班
[00:19:40.720 --> 00:19:41.720]  唱詩又危險
[00:19:41.720 --> 00:19:43.720]  而且不能回來服侍
[00:19:43.720 --> 00:19:45.720]  不能聚集
[00:19:45.720 --> 00:19:47.720]  做總務的更加不需要
[00:19:47.720 --> 00:19:50.720]  因為又不會這樣回來崇拜
[00:19:50.720 --> 00:19:52.720]  做茶水的
[00:19:52.720 --> 00:19:53.720]  不要說了
[00:19:53.720 --> 00:19:55.720]  也不能幹
[00:19:55.720 --> 00:19:58.720]  工作又給老闆減薪
[00:19:58.920 --> 00:20:02.720]  公司更加可能面對很多經濟危機
[00:20:02.720 --> 00:20:05.720]  出街坐車
[00:20:05.720 --> 00:20:06.720]  很害怕中招
[00:20:06.720 --> 00:20:08.720]  打個黑痴我也很害怕
[00:20:08.720 --> 00:20:10.720]  實在太困難了
[00:20:10.720 --> 00:20:13.720]  我怎樣走下去?
[00:20:13.720 --> 00:20:16.720]  「起來站著」
