
[00:00:00.000 --> 00:00:01.240]  各位頂字妹平安
[00:03:47.760 --> 00:03:49.760]  而16到18節就像和唱
[00:03:49.760 --> 00:03:50.760]  即是對唱
[00:03:50.760 --> 00:03:51.760]  即是回應
[00:03:51.760 --> 00:03:56.760]  而19節就是用神在天上的聖殿
[00:03:56.760 --> 00:03:59.760]  開了門去結束整個七號的段落
[00:03:59.760 --> 00:04:02.760]  這是對話的分段
[00:04:02.760 --> 00:04:05.760]  但如果我們按主題去理解
[00:04:05.760 --> 00:04:08.760]  長老說的話是可以細分的
[00:04:08.760 --> 00:04:11.760]  在11章的15到17節
[00:04:11.760 --> 00:04:15.760]  是天使和長老直接對應他們說話的內容
[00:04:15.760 --> 00:04:16.760]  我們稍後會看到
[00:04:16.760 --> 00:04:19.760]  去宣告神正式掌權的時刻
[00:04:19.760 --> 00:04:22.760]  而第18到19節
[00:04:22.760 --> 00:04:25.760]  就是神掌權之後他會做的事情
[00:04:25.760 --> 00:04:28.760]  所以今天我們去讀這段經文
[00:04:28.760 --> 00:04:30.760]  我都會用一個主題的角度
[00:04:30.760 --> 00:04:33.760]  去幫我們理解其實那個關鍵的地方
[00:04:33.760 --> 00:04:36.760]  當然今天的題目
[00:04:36.760 --> 00:04:37.760]  講的是見證
[00:04:37.760 --> 00:04:39.760]  因為這些段落
[00:04:39.760 --> 00:04:42.760]  這些插曲最後都是鼓勵聽眾
[00:04:42.760 --> 00:04:44.760]  和我們去記得的是
[00:04:44.760 --> 00:04:46.760]  在這個時間裏
[00:04:46.760 --> 00:04:49.760]  知道上帝已經成就 拯救
[00:04:49.760 --> 00:04:52.760]  但是上帝最終的審判
[00:04:52.760 --> 00:04:54.760]  要等待的時候
[00:04:54.760 --> 00:04:56.760]  我們要做的見證
[00:04:56.760 --> 00:04:58.760]  所以我們先看第一個
[00:04:58.760 --> 00:05:00.760]  我們見證的動力
[00:05:00.760 --> 00:05:01.760]  我們的焦點在哪裏呢
[00:05:01.760 --> 00:05:04.760]  焦點和動力就不是獎賞
[00:05:04.760 --> 00:05:05.760]  雖然稍後會有
[00:05:05.760 --> 00:05:08.760]  而是上帝的掌權
[00:05:08.760 --> 00:05:13.760]  我們在這裏先讀一兩節的經文
[00:05:13.760 --> 00:05:15.760]  但我們會讀前面的結尾
[00:05:15.760 --> 00:05:17.760]  14到15節
[00:05:17.760 --> 00:05:19.760]  請我們一起讀
[00:05:19.760 --> 00:05:21.760]  十一章14至15節
[00:05:21.760 --> 00:05:24.760]  災禍過去了
[00:05:24.760 --> 00:05:28.760]  看下第三個災禍快要來到
[00:05:28.760 --> 00:05:31.760]  第七位天使吹響號筒
[00:05:31.760 --> 00:05:35.760]  天上就有響亮的聲音說
[00:05:35.760 --> 00:05:41.760]  世界的國度已經屬於我們的主和他的基督了
[00:05:41.760 --> 00:05:46.760]  他要掌王權直到永永遠遠
[00:05:46.760 --> 00:05:50.760]  我們看這14節的時候
[00:05:50.760 --> 00:05:53.760]  我們想第二個災禍過去
[00:05:53.760 --> 00:05:54.760]  第三個來到
[00:05:54.760 --> 00:05:59.760]  第七個號筒是不是應該說災禍有多恐怖呢
[00:05:59.760 --> 00:06:01.760]  到底是不是要說死多少人呢
[00:06:02.760 --> 00:06:07.760]  但反而第七號所說的是神的勝利
[00:06:07.760 --> 00:06:11.760]  無數的真箭是激烈的
[00:06:11.760 --> 00:06:13.760]  我們很容易甚至令人有錯覺
[00:06:13.760 --> 00:06:15.760]  以為很難受
[00:06:15.760 --> 00:06:17.760]  什麼時候才完結呢
[00:06:17.760 --> 00:06:20.760]  當然見證是有代價的
[00:06:20.760 --> 00:06:23.760]  十一章裏面的兩個見證人
[00:06:23.760 --> 00:06:25.760]  是用生命作為代價
[00:06:25.760 --> 00:06:27.760]  他們是復活
[00:06:27.760 --> 00:06:28.760]  死了才復活
[00:06:28.760 --> 00:06:30.760]  他們有曾經的死亡
[00:06:31.760 --> 00:06:38.760]  但這裏就說世界的國度已經屬於我們的主和他的基督了
[00:06:38.760 --> 00:06:43.760]  世界的國度是不會取代上帝
[00:06:43.760 --> 00:06:47.760]  他只是屬於上帝的管轄
[00:06:47.760 --> 00:06:49.760]  上帝的帶領下
[00:06:49.760 --> 00:06:52.760]  所以這個長老也是這樣回應的
[00:06:52.760 --> 00:06:55.760]  其實16到17節如果這樣看的話
[00:06:55.760 --> 00:06:57.760]  長老是在回應
[00:06:57.760 --> 00:06:59.760]  或者這裏長老說
[00:06:59.760 --> 00:07:02.760]  主神全能者 今在昔在的那一位
[00:07:02.760 --> 00:07:04.760]  我們感謝你
[00:07:04.760 --> 00:07:06.760]  因為你執掌了大權
[00:07:06.760 --> 00:07:08.760]  掌王權了
[00:07:08.760 --> 00:07:13.760]  在啟示錄裏面對神很常用的稱呼是
[00:07:13.760 --> 00:07:15.760]  昔在今在永在
[00:07:15.760 --> 00:07:19.760]  如果我們對第四到五章天上的敬拜
[00:07:19.760 --> 00:07:21.760]  有些印象
[00:07:21.760 --> 00:07:23.760]  或者我們聽啟示錄這段時間
[00:07:23.760 --> 00:07:26.760]  這個昔在今在永在好像說了很多次
[00:07:26.760 --> 00:07:32.760]  但我們從這十一章十六至十七節這個部分開始到後面
[00:07:32.760 --> 00:07:35.760]  這個稱呼開始有點不同了
[00:07:35.760 --> 00:07:39.760]  我們再看看這裏有什麼不同的地方
[00:07:39.760 --> 00:07:45.760]  當然我們還看到有今在昔在
[00:07:45.760 --> 00:07:49.760]  次序上的倒轉不一定有最重要的含義
[00:07:49.760 --> 00:07:53.760]  但大概在真賤裏面確實要強調
[00:07:53.760 --> 00:07:56.760]  神現在是昔今在
[00:07:56.760 --> 00:07:59.760]  大概都是一個可能去做修辭的地方
[00:07:59.760 --> 00:08:06.760]  但這裏最大的分別就是用了紅色去做了一些標記出來
[00:08:06.760 --> 00:08:09.760]  我們說昔在今在永在
[00:08:09.760 --> 00:08:13.760]  永在沒錯這些都是上帝的屬性和特質
[00:08:13.760 --> 00:08:19.760]  但我們說特質的時候未必會立刻去聯想到上帝會做些什麼
[00:08:19.760 --> 00:08:22.760]  但在這裏就說得很清楚
[00:08:22.760 --> 00:08:26.760]  這個永在就成為了神已經執掌了大權
[00:08:26.760 --> 00:08:28.760]  已經掌王權
[00:08:28.760 --> 00:08:35.760]  我們留意這個宣告並不是在事情已經完結
[00:08:35.760 --> 00:08:37.760]  就是約翰的寫作裏面
[00:08:37.760 --> 00:08:41.760]  這個是處於一個真賤甚至還沒有去到高峰
[00:08:41.760 --> 00:08:47.760]  即是那十二十三章我們將會看到很多人嘗試找對應的段落
[00:08:47.760 --> 00:08:53.760]  是在一個真賤當中甚至去到真賤很激烈的狀況下
[00:08:53.760 --> 00:08:57.760]  出現這個讚美的宣告
[00:08:57.760 --> 00:09:01.760]  為什麼長老可以這樣去宣告呢
[00:09:01.760 --> 00:09:08.760]  大概其中一個原因是對他們來說焦點並不是對抗多麼恐怖
[00:09:08.760 --> 00:09:11.760]  我對啟示錄不是一個恐怖片
[00:09:11.760 --> 00:09:14.760]  不是說怪獸很恐怖我們要找對應
[00:09:14.760 --> 00:09:19.760]  啟示錄其實他寫作當中約翰已經很清楚表達
[00:09:19.760 --> 00:09:21.760]  這個不是他的重點
[00:09:21.760 --> 00:09:28.760]  約翰的重點是上帝在這些對抗裏面已經得勝
[00:09:28.760 --> 00:09:30.760]  結局是早就寫了
[00:09:30.760 --> 00:09:33.760]  這個只是一個揭示的過程
[00:09:33.760 --> 00:09:37.760]  所以我們的焦點並不是過程上發生的事
[00:09:37.760 --> 00:09:42.760]  而是我們看到的終局和終點
[00:09:42.760 --> 00:09:49.760]  當我去想如何去理解這種焦點要調教的時候
[00:09:49.760 --> 00:09:52.760]  我想到一些長途運動比賽
[00:09:52.760 --> 00:09:55.760]  不知道大家有沒有聽過一個說法
[00:09:55.760 --> 00:09:58.760]  信仰並不是跑一百米或短途
[00:09:58.760 --> 00:10:02.760]  信仰是一個跑長途比賽甚至馬拉松
[00:10:03.760 --> 00:10:06.760]  我們在降福街我知道有不少弟兄姊妹
[00:10:06.760 --> 00:10:10.760]  是有參加不同的長途競技運動
[00:10:10.760 --> 00:10:14.760]  無論是跑步比賽還是毅行者
[00:10:14.760 --> 00:10:17.760]  我自己都有的其實兩位我都有的
[00:10:17.760 --> 00:10:21.760]  其實在馬拉松裏面馬拉松的距離
[00:10:21.760 --> 00:10:24.760]  準確來說是42.195公里
[00:10:24.760 --> 00:10:28.760]  不是每天跑10公里跑四天
[00:10:28.760 --> 00:10:29.760]  不是這樣的
[00:10:29.760 --> 00:10:33.760]  你知道比賽是連續跑可能是幾個小時
[00:10:33.760 --> 00:10:37.760]  毅行者就是麥理浩徑大約走100公里
[00:10:37.760 --> 00:10:40.760]  大約是你要48小時內走完
[00:10:40.760 --> 00:10:42.760]  你可以睡覺的中間有些人都會這樣
[00:10:42.760 --> 00:10:45.760]  但你都不是分幾天走完
[00:10:45.760 --> 00:10:49.760]  在長途競技比賽裏面
[00:10:49.760 --> 00:10:52.760]  其實我們不難從網上知道很多資訊
[00:10:52.760 --> 00:10:55.760]  我有參加但我都不敢說我是專家
[00:10:55.760 --> 00:10:58.760]  大家上網去問AI或者去搜尋
[00:10:58.760 --> 00:11:00.760]  大概你會找到更多的資料
[00:11:00.760 --> 00:11:04.760]  我們很清楚路線是怎樣
[00:11:04.760 --> 00:11:06.760]  位置有些位置怎樣走
[00:11:06.760 --> 00:11:08.760]  有些東西可能會有挑戰
[00:11:08.760 --> 00:11:10.760]  例如渣打的馬拉松過往的賽道
[00:11:10.760 --> 00:11:13.760]  經常說西隧是長命斜
[00:11:13.760 --> 00:11:14.760]  跑上去就很多
[00:11:14.760 --> 00:11:15.760]  跑上去就容易
[00:11:15.760 --> 00:11:18.760]  沒力就可能會倒下
[00:11:18.760 --> 00:11:21.760]  真的累了就跑不下去
[00:11:21.760 --> 00:11:24.760]  有很多資料
[00:11:24.760 --> 00:11:26.760]  但不是每個人都做的
[00:11:26.760 --> 00:11:29.760]  我們知道的資訊不代表我們做到
[00:11:29.760 --> 00:11:32.760]  當然有些原因
[00:11:32.760 --> 00:11:34.760]  我們未必有很多時間練習
[00:11:34.760 --> 00:11:36.760]  我們未必有很多時間去放進去
[00:11:36.760 --> 00:11:39.760]  但在比賽實際的過程
[00:11:39.760 --> 00:11:41.760]  亦有一個頗重要的原因
[00:11:41.760 --> 00:11:44.760]  原來在長途競技運動裏面
[00:11:44.760 --> 00:11:46.760]  有一個常見的狀況
[00:11:46.760 --> 00:11:48.760]  叫做撞牆
[00:11:48.760 --> 00:11:50.760]  不是頭撞牆的意思
[00:11:50.760 --> 00:11:52.760]  這是一個比喻
[00:11:52.760 --> 00:11:57.760]  撞牆是指在長跑或長途運動裏面
[00:11:57.760 --> 00:12:00.760]  例如通常大約30公里上下
[00:12:00.760 --> 00:12:02.760]  剛才說過馬拉松是42公里
[00:12:02.760 --> 00:12:05.760]  所以30公里其實已經完結了大半
[00:12:05.760 --> 00:12:09.760]  但身體會因著一些生理原因
[00:12:09.760 --> 00:12:12.760]  例如我們說能量不足夠
[00:12:12.760 --> 00:12:15.760]  心理上覺得很悶的情況下
[00:12:15.760 --> 00:12:17.760]  身體會不協調
[00:12:17.760 --> 00:12:20.760]  可能你跑跑下就要走
[00:12:20.760 --> 00:12:22.760]  甚至想停下來
[00:12:22.760 --> 00:12:24.760]  覺得受不了就要停下來
[00:12:24.760 --> 00:12:27.760]  很多學者
[00:12:27.760 --> 00:12:29.760]  特別是研究運動科學的學者
[00:12:29.760 --> 00:12:31.760]  當然有很多研究
[00:12:31.760 --> 00:12:34.760]  如何去克服這件事
[00:12:34.760 --> 00:12:37.760]  在這個研究裏面有些有趣的發現
[00:12:37.760 --> 00:12:40.760]  我們可能會以為
[00:12:40.760 --> 00:12:42.760]  如何避免就是不要跑得太快
[00:12:42.760 --> 00:12:44.760]  讓能量可以夠供應
[00:12:44.760 --> 00:12:46.760]  但原來研究發現
[00:12:46.760 --> 00:12:49.760]  當我們過於聚焦身體的感覺
[00:12:49.760 --> 00:12:52.760]  到底我是否呼吸不暢順
[00:12:52.760 --> 00:12:56.760]  反而更加容易去撞牆
[00:12:56.760 --> 00:12:59.760]  我們會以為是否控制速度
[00:12:59.760 --> 00:13:01.760]  不要太快就沒事
[00:13:01.760 --> 00:13:03.760]  但原來事實是更加容易
[00:13:03.760 --> 00:13:06.760]  放大那些感覺
[00:13:06.760 --> 00:13:09.760]  最有效的方法是怎樣呢
[00:13:09.760 --> 00:13:11.760]  最有效的方法是
[00:13:11.760 --> 00:13:14.760]  嘗試把注意力
[00:13:14.760 --> 00:13:16.760]  我們說看遠一點 看多一點
[00:13:16.760 --> 00:13:18.760]  放在外界的環境
[00:13:18.760 --> 00:13:21.760]  我們盡量去感受比賽的氣氛
[00:13:21.760 --> 00:13:24.760]  去留意周圍的跑手
[00:13:24.760 --> 00:13:27.760]  留意周邊的市民
[00:13:27.760 --> 00:13:31.760]  原來這樣做可以將不舒服的感覺去減低
[00:13:31.760 --> 00:13:33.760]  而且更加讓我們記得
[00:13:33.760 --> 00:13:34.760]  我們在比賽的途中
[00:13:34.760 --> 00:13:36.760]  其實是可以推遲
[00:13:36.760 --> 00:13:39.760]  減少撞牆的狀況
[00:13:39.760 --> 00:13:44.760]  甚至縮短撞牆的距離
[00:13:44.760 --> 00:13:48.760]  長途運動會撞牆
[00:13:48.760 --> 00:13:52.760]  信仰的歷程如果要跑一輩子
[00:13:52.760 --> 00:13:54.760]  會不會撞牆呢
[00:13:54.760 --> 00:13:58.760]  我相信我們也有經歷過一些
[00:13:58.760 --> 00:14:01.760]  例如好像禱告對著空氣去祈禱
[00:14:01.760 --> 00:14:03.760]  我們經歷過好像祈禱很久
[00:14:03.760 --> 00:14:06.760]  也聽不到回應的狀況
[00:14:06.760 --> 00:14:11.760]  這個時間我們的焦點確實是看著自己
[00:14:11.760 --> 00:14:15.760]  就是我沒有能力 我受不住
[00:14:15.760 --> 00:14:19.760]  我得不到幫助
[00:14:19.760 --> 00:14:21.760]  但如果我們想起撞牆這回事
[00:14:21.760 --> 00:14:23.760]  原來我們的焦點不是看著自己
[00:14:23.760 --> 00:14:25.760]  因為你越看自己就是我沒有
[00:14:25.760 --> 00:14:26.760]  我不行 我受不住
[00:14:26.760 --> 00:14:30.760]  原來焦點是要有力量去挪開
[00:14:30.760 --> 00:14:34.760]  從自己身上挪開去看周邊
[00:14:34.760 --> 00:14:37.760]  你看看你左右旁邊那個
[00:14:37.760 --> 00:14:39.760]  他也跟你一起在跑這條路
[00:14:39.760 --> 00:14:41.760]  當然大家的樣子應該不是很累
[00:14:41.760 --> 00:14:42.760]  不是做運動
[00:14:42.760 --> 00:14:44.760]  但其實你的前後左右的人
[00:14:44.760 --> 00:14:45.760]  我們坐在這裡
[00:14:45.760 --> 00:14:50.760]  其實我們是一起去跑這個信仰的馬拉松
[00:14:50.760 --> 00:14:54.760]  所以為什麼我說約翰的啟示錄
[00:14:54.760 --> 00:14:56.760]  並不是恐怖片
[00:14:56.760 --> 00:14:58.760]  他不是要嚇我們
[00:14:58.760 --> 00:15:00.760]  如果有走過山的弟兄姊妹
[00:15:00.760 --> 00:15:02.760]  你會知道走山
[00:15:02.760 --> 00:15:03.760]  特別是香港的路徑
[00:15:03.760 --> 00:15:05.760]  其實是有標記牌
[00:15:05.760 --> 00:15:10.760]  其實啟示錄裡面所說的審判的情況
[00:15:10.760 --> 00:15:11.760]  以至那些記號
[00:15:11.760 --> 00:15:13.760]  其實是一個記號
[00:15:13.760 --> 00:15:16.760]  是一個我們跑這條比賽的記號
[00:15:16.760 --> 00:15:18.760]  是當中是有痛苦的
[00:15:18.760 --> 00:15:20.760]  所以就要說見證人不會犧牲
[00:15:20.760 --> 00:15:22.760]  或者我們要受苦
[00:15:22.760 --> 00:15:24.760]  但是這個是記號
[00:15:24.760 --> 00:15:27.760]  這個不是重點
[00:15:27.760 --> 00:15:30.760]  因為你運動為了完成那條路線
[00:15:30.760 --> 00:15:32.760]  那個就是標記
[00:15:33.760 --> 00:15:36.760]  所以啟示錄所記載的事情
[00:15:36.760 --> 00:15:39.760]  審判和災禍只是一個路旁的標記
[00:15:39.760 --> 00:15:41.760]  神要讓我們知道
[00:15:41.760 --> 00:15:43.760]  其實是給我們有確信
[00:15:43.760 --> 00:15:45.760]  我們知道有些事情
[00:15:45.760 --> 00:15:47.760]  可能未必如我們預期的發生
[00:15:47.760 --> 00:15:48.760]  或者可能暫時
[00:15:48.760 --> 00:15:49.760]  等一下會說
[00:15:49.760 --> 00:15:51.760]  暫時這樣發生
[00:15:51.760 --> 00:15:53.760]  但是我們有更加大的視野
[00:15:53.760 --> 00:15:55.760]  我們有不一樣的焦點
[00:15:55.760 --> 00:15:59.760]  我們看到更加大的圖畫
[00:16:00.760 --> 00:16:05.760]  所以為什麼要調整焦點呢?
[00:16:05.760 --> 00:16:08.760]  因為我們真的要知道的是
[00:16:08.760 --> 00:16:10.760]  這個上帝是活著的
[00:16:10.760 --> 00:16:12.760]  祂明白
[00:16:12.760 --> 00:16:14.760]  祂知道我們要經歷什麼
[00:16:14.760 --> 00:16:15.760]  祂都已經預備
[00:16:15.760 --> 00:16:18.760]  給我們足夠的力量去預備
[00:16:18.760 --> 00:16:19.760]  當然最重要是因為
[00:16:19.760 --> 00:16:21.760]  祂已經掌管了歷史
[00:16:21.760 --> 00:16:23.760]  祂執掌了大權
[00:16:23.760 --> 00:16:26.760]  掌王權了
[00:16:27.760 --> 00:16:29.760]  當然調整視野
[00:16:29.760 --> 00:16:30.760]  不一定即時解決
[00:16:30.760 --> 00:16:32.760]  痛苦仍然存在
[00:16:32.760 --> 00:16:34.760]  我先用運動的比喻
[00:16:34.760 --> 00:16:35.760]  你辛苦都繼續辛苦
[00:16:35.760 --> 00:16:37.760]  你只是堅持跑下去
[00:16:37.760 --> 00:16:39.760]  但至少我們知道
[00:16:39.760 --> 00:16:41.760]  這個是我們一定會經歷的
[00:16:41.760 --> 00:16:43.760]  這個是一定會有的
[00:16:43.760 --> 00:16:45.760]  我們就會在心態上
[00:16:45.760 --> 00:16:46.760]  甚至行動上
[00:16:46.760 --> 00:16:47.760]  我們會知道多一點
[00:16:47.760 --> 00:16:50.760]  怎樣去面對
[00:16:50.760 --> 00:16:52.760]  這個也是後面在
[00:16:52.760 --> 00:16:54.760]  十一章十八到十九節
[00:16:54.760 --> 00:16:57.760]  其實都是在說我們在苦難裡
[00:16:57.760 --> 00:16:59.760]  甚至在審判當中
[00:16:59.760 --> 00:17:01.760]  在上帝的審判當中
[00:17:01.760 --> 00:17:03.760]  畢竟我們都會有面對挑戰
[00:17:03.760 --> 00:17:04.760]  甚至挫敗的時刻
[00:17:04.760 --> 00:17:05.760]  在這個當中
[00:17:05.760 --> 00:17:08.760]  我們有一個能夠去堅忍
[00:17:08.760 --> 00:17:10.760]  我們能夠去忍耐
[00:17:10.760 --> 00:17:12.760]  因為我們有等待那個獎賞
[00:17:12.760 --> 00:17:15.760]  當然我們講獎賞之前
[00:17:15.760 --> 00:17:16.760]  都要說的
[00:17:16.760 --> 00:17:17.760]  其實十八節裡
[00:17:17.760 --> 00:17:19.760]  不只是講獎賞和審判
[00:17:19.760 --> 00:17:22.760]  十八節一開始講那一節的內容
[00:17:22.760 --> 00:17:26.760]  是「列國憤怒,你的憤怒也來到了」
[00:17:26.760 --> 00:17:28.760]  這裡記住是長老講的話
[00:17:28.760 --> 00:17:31.760]  就是長老剛才強調神已經去掌權的時候
[00:17:31.760 --> 00:17:36.760]  他下一句就是「列國發怒,你的憤怒也來到了」
[00:17:36.760 --> 00:17:38.760]  如果從文字上
[00:17:38.760 --> 00:17:39.760]  我們會留意到
[00:17:39.760 --> 00:17:42.760]  這個其實是延續十一章的內容
[00:17:42.760 --> 00:17:45.760]  就是兩個見證人和地上的對抗
[00:17:45.760 --> 00:17:47.760]  而其實這裡我說「丞相啟客」
[00:17:47.760 --> 00:17:49.760]  是因為十二十三章
[00:17:49.760 --> 00:17:52.760]  同樣你都看到是有列國的發怒
[00:17:52.760 --> 00:17:56.760]  就是地上的人恩著上帝的掌權
[00:17:56.760 --> 00:17:58.760]  恩著上帝施展作為
[00:17:58.760 --> 00:18:00.760]  他們當然想反抗
[00:18:00.760 --> 00:18:02.760]  當然這裡擺了兩個出來
[00:18:02.760 --> 00:18:04.760]  我們會想哪個比較大
[00:18:04.760 --> 00:18:06.760]  這個對抗你總會想
[00:18:06.760 --> 00:18:08.760]  是不是一個公平的競賽
[00:18:08.760 --> 00:18:09.760]  然後看哪邊贏
[00:18:09.760 --> 00:18:10.760]  但是嚴格來說
[00:18:10.760 --> 00:18:12.760]  這個不是一個公平的競賽
[00:18:12.760 --> 00:18:15.760]  不是一個平等的競賽
[00:18:15.760 --> 00:18:16.760]  平等的競賽
[00:18:16.760 --> 00:18:19.760]  因為在十一章十三節
[00:18:19.760 --> 00:18:23.760]  當上帝去到施行了一點點的
[00:18:23.760 --> 00:18:25.760]  我也不叫審判
[00:18:25.760 --> 00:18:29.760]  就是一點點的展現他自己的憤怒的時候
[00:18:29.760 --> 00:18:30.760]  你看到地震
[00:18:30.760 --> 00:18:33.760]  餘下的人都已經害怕起來
[00:18:33.760 --> 00:18:36.760]  把榮耀歸給天上的神
[00:18:36.760 --> 00:18:40.760]  雖然不是平等的
[00:18:40.760 --> 00:18:42.760]  我們會以為是平等的真戰
[00:18:42.760 --> 00:18:43.760]  但是不是
[00:18:43.760 --> 00:18:44.760]  這個從來都不是
[00:18:44.760 --> 00:18:49.760]  因為聖父早已在耶穌基督復活得勝那一刻
[00:18:49.760 --> 00:18:53.760]  其實完成了救贖就已經死了
[00:18:53.760 --> 00:18:55.760]  只是那條路還要走
[00:18:55.760 --> 00:18:56.760]  只是還有那條路
[00:18:56.760 --> 00:18:58.760]  最後一段要走的路
[00:18:58.760 --> 00:19:01.760]  所以十八到十九節就是說
[00:19:01.760 --> 00:19:04.760]  其實當上帝執掌皇權
[00:19:04.760 --> 00:19:05.760]  或者他已經去掌管的時候
[00:19:05.760 --> 00:19:06.760]  其實會怎樣呢
[00:19:06.760 --> 00:19:07.760]  既然這樣
[00:19:07.760 --> 00:19:10.760]  我想邀請我們一同去讀多一次十八節
[00:19:10.760 --> 00:19:12.760]  這次讀成節的我們會讀
[00:19:12.760 --> 00:19:20.760]  「烈國法路,你的憤怒也來到了,死人受審判的時候到了。
[00:19:20.760 --> 00:19:36.760]  想上次給你的僕人眾先知,眾聖徒,和大大小小敬畏利民的人的時候到了,毀滅那些毀滅大地的人的時候也到了。」
[00:19:36.760 --> 00:19:41.760]  這裡我用了不同的顏色做一些標記
[00:19:41.760 --> 00:19:46.760]  其實這個三文治的結構是在聖經裡面頗常見的寫法
[00:19:46.760 --> 00:19:48.760]  很多時候好像你上下那兩層
[00:19:48.760 --> 00:19:50.760]  綠色那兩層包
