
[00:00:00.000 --> 00:00:02.000]  等姐妹早晨
[00:09:55.200 --> 00:09:58.800]  吃到最裡面那層那個才是餡
[00:09:58.800 --> 00:10:03.600]  頭尾它是說你們要去這個藍地
[00:10:03.600 --> 00:10:05.200]  去到山地去
[00:10:05.200 --> 00:10:08.000]  由南邊進入迦南地
[00:10:08.000 --> 00:10:09.600]  而去到那些山地
[00:10:09.600 --> 00:10:12.600]  你去看一下那些地是怎樣
[00:10:12.600 --> 00:10:15.000]  你還要拿些果子回來
[00:10:15.000 --> 00:10:17.000]  拿些果子回來
[00:10:17.000 --> 00:10:20.200]  其中那些居民是怎樣呢
[00:10:20.200 --> 00:10:23.400]  是多是少是強是弱呢
[00:10:23.400 --> 00:10:27.000]  還有那個土地是肥美還是貧脊呢
[00:10:27.000 --> 00:10:28.600]  有沒有樹木的呢
[00:10:28.600 --> 00:10:30.400]  叫他們做完這些考察
[00:10:30.400 --> 00:10:31.200]  好了
[00:10:31.200 --> 00:10:34.000]  中間最核心的是什麼
[00:10:34.000 --> 00:10:37.400]  上帝說這個是應許之地
[00:10:37.400 --> 00:10:39.400]  是留乃與物之地
[00:10:39.400 --> 00:10:42.600]  所住之處是好事大
[00:10:42.600 --> 00:10:43.800]  你們說
[00:10:43.800 --> 00:10:47.800]  你們翻出來看看那個情況是怎樣
[00:10:47.800 --> 00:10:52.000]  探子的行蹤是由二十一節去到二十六節
[00:10:52.000 --> 00:10:56.200]  下一個地圖可以幫一下大家
[00:10:56.200 --> 00:11:00.800]  我們在南邊就是這個迦底斯巴尼亞
[00:11:00.800 --> 00:11:05.000]  是近著這個尋的曠野
[00:11:05.000 --> 00:11:07.200]  他們在那裡進入去
[00:11:07.200 --> 00:11:11.400]  經過希伯倫、以實、葛谷
[00:11:11.400 --> 00:11:14.600]  然後他們是會一路北上
[00:11:14.600 --> 00:11:17.800]  去到這個利合和哈瑪口
[00:11:17.800 --> 00:11:20.400]  哈瑪口就是最北面那個地方
[00:11:20.400 --> 00:11:22.200]  是他們以色列舊約的時候
[00:11:22.200 --> 00:11:24.800]  都是以那個做一個關口
[00:11:24.800 --> 00:11:27.200]  當我們去到那裡而視察所有
[00:11:27.200 --> 00:11:30.000]  所以其實基本上是由南到北
[00:11:30.000 --> 00:11:34.400]  去看完這個迦南地
[00:11:34.400 --> 00:11:36.000]  他們看完那些山地
[00:11:36.000 --> 00:11:38.200]  看完那些果子、看完那些居民
[00:11:38.200 --> 00:11:40.200]  然後他們才折返
[00:11:40.200 --> 00:11:44.600]  整個行程他們頭尾四十天
[00:11:44.600 --> 00:11:47.800]  好了,探子回來的報告是什麼呢?
[00:11:47.800 --> 00:11:49.400]  就這樣在第三十節
[00:11:49.400 --> 00:11:52.200]  在十三章三十節
[00:11:52.200 --> 00:11:53.800]  迦納的報告
[00:11:53.800 --> 00:11:55.600]  我們立刻上去得地吧
[00:11:55.600 --> 00:11:57.800]  我們必能夠征服他
[00:11:57.800 --> 00:11:59.600]  迦納為什麼這麼有信心
[00:11:59.600 --> 00:12:02.200]  因為他知道這個是神所應許的
[00:12:02.200 --> 00:12:06.200]  我們不用理會其他的情況
[00:12:06.200 --> 00:12:08.000]  這個是神給予我們的
[00:12:08.000 --> 00:12:10.400]  我們一定可以得著
[00:12:10.400 --> 00:12:12.000]  問題在這裡
[00:12:12.000 --> 00:12:14.000]  為什麼只有他一個出聲
[00:12:14.000 --> 00:12:16.000]  十二個探子
[00:12:16.000 --> 00:12:17.800]  那約書亞為什麼沉默呢
[00:12:17.800 --> 00:12:19.000]  在這個時候
[00:12:19.000 --> 00:12:22.000]  這個其實有些你要明白
[00:12:22.000 --> 00:12:25.200]  約書亞他是十二個探子之一
[00:12:25.200 --> 00:12:27.800]  但約書亞當時也是怎樣
[00:12:27.800 --> 00:12:30.600]  他是摩西的副手
[00:12:30.600 --> 00:12:33.200]  他是摩西親自提拔、揀選
[00:12:33.200 --> 00:12:35.800]  要做他的幫手
[00:12:35.800 --> 00:12:40.400]  約書亞完全明白摩西的心意
[00:12:40.400 --> 00:12:42.800]  他是跟隨著摩西
[00:12:42.800 --> 00:12:45.200]  他的立場是完全一致的
[00:12:45.200 --> 00:12:47.800]  他知道上帝吩咐摩西
[00:12:47.800 --> 00:12:51.400]  而他們這個地是必然會得著
[00:12:51.400 --> 00:12:54.400]  所以他基本上的立場是迦納一樣
[00:12:54.400 --> 00:12:57.200]  但在這個時候他不需要出聲
[00:12:57.200 --> 00:12:58.400]  因為如果他出聲的時候
[00:12:58.400 --> 00:13:01.200]  就好像跟他的利益有衝突
[00:13:01.200 --> 00:13:03.600]  是不是我偏幫呢
[00:13:03.600 --> 00:13:06.600]  好了,接著你看那十個探子
[00:13:06.600 --> 00:13:08.400]  他們的報告是什麼呢
[00:13:08.400 --> 00:13:12.200]  31節到33節我們一起讀
[00:13:12.200 --> 00:13:15.400]  但那些和他同去的人卻說
[00:13:15.400 --> 00:13:18.800]  我們不能上去攻打那些百姓
[00:13:18.800 --> 00:13:21.600]  因為他們比我們強大
[00:13:21.600 --> 00:13:24.600]  於是探子中有人向以色列人
[00:13:24.600 --> 00:13:28.600]  散佈有關所窺探之地的謠言
[00:13:28.600 --> 00:13:32.200]  說我們所走過所窺探之地
[00:13:32.200 --> 00:13:34.400]  是吞沒居民之地
[00:13:34.400 --> 00:13:37.800]  並且我們在那裡所看見的百姓
[00:13:37.800 --> 00:13:39.600]  都身材高大
[00:13:39.600 --> 00:13:41.800]  我們在那裡看見巨人
[00:13:41.800 --> 00:13:44.600]  就是巨人中的亞納族人
[00:13:44.600 --> 00:13:48.200]  我們在自己眼中像匝碼一樣
[00:13:48.200 --> 00:13:52.800]  而在他們眼中我們也確是一樣
[00:13:52.800 --> 00:13:55.800]  這裡他們報告了什麼呢
[00:13:55.800 --> 00:13:58.600]  報告地是怎樣
[00:13:58.600 --> 00:14:01.800]  那裡的人是怎樣
[00:14:01.800 --> 00:14:04.400]  他們都拿了那些果子回來
[00:14:04.400 --> 00:14:06.400]  但聖經很清楚說
[00:14:06.400 --> 00:14:09.600]  他們是實地視察過的
[00:14:09.600 --> 00:14:10.800]  看過的
[00:14:10.800 --> 00:14:15.000]  但他們說的那些是謠言
[00:14:15.000 --> 00:14:16.800]  什麼為之謠言
[00:14:16.800 --> 00:14:22.800]  謠言就是有些可能是一些觀察到的東西
[00:14:22.800 --> 00:14:24.000]  是事實
[00:14:24.000 --> 00:14:26.800]  但將那些事實放在一起
[00:14:26.800 --> 00:14:27.800]  拼在一起
[00:14:27.800 --> 00:14:32.400]  可以扭曲了那個全面的真相
[00:14:32.400 --> 00:14:33.600]  那個圖畫
[00:14:33.600 --> 00:14:36.400]  這個扭曲是很嚴重的
[00:14:36.400 --> 00:14:39.800]  這個扭曲是誤導了所有的百姓
[00:14:39.800 --> 00:14:42.000]  他們就是要游說百姓
[00:14:42.000 --> 00:14:44.200]  不要進入這個迦南地
[00:14:44.200 --> 00:14:48.000]  因為他看眼前的環境就是這樣
[00:14:48.000 --> 00:14:54.800]  大家有沒有試過誤信一些所謂的謠言
[00:14:54.800 --> 00:14:56.400]  試過沒有
[00:14:56.400 --> 00:15:00.400]  為什麼會相信
[00:15:00.400 --> 00:15:01.400]  很真實
[00:15:01.400 --> 00:15:04.800]  特別現在AI有圖有片
[00:15:04.800 --> 00:15:08.200]  所謂有真相其實是沒有真相
[00:15:08.200 --> 00:15:11.800]  這件事沒有AI的時候都在發生
[00:15:11.800 --> 00:15:13.400]  你有沒有留意過
[00:15:13.400 --> 00:15:14.600]  有時你看
[00:15:14.600 --> 00:15:16.200]  我不開名說
[00:15:16.200 --> 00:15:21.600]  有些你在便利店買到的雜誌
[00:15:21.600 --> 00:15:23.400]  每個星期都會出一本
[00:15:23.400 --> 00:15:26.200]  每個星期都會說一些歌星
[00:15:26.200 --> 00:15:27.200]  明星
[00:15:27.200 --> 00:15:29.400]  說他的寵物
[00:15:29.400 --> 00:15:31.800]  有時他彈一張圖片出來
[00:15:31.800 --> 00:15:33.600]  或者封面的
[00:15:33.600 --> 00:15:35.200]  很出名
[00:15:35.200 --> 00:15:36.800]  這個女明星
[00:15:36.800 --> 00:15:38.400]  拍到她
[00:15:38.400 --> 00:15:45.800]  就和這個年少的富家子弟
[00:15:45.800 --> 00:15:49.200]  富家子弟結婚了
[00:15:49.200 --> 00:15:51.400]  不過原來那張圖片
[00:15:51.400 --> 00:15:55.200]  是富家子弟旁邊都有他老婆
[00:15:55.200 --> 00:15:57.000]  不過他就斬件
[00:15:57.000 --> 00:16:02.400]  將那個男的和那個女明星合照
[00:16:02.400 --> 00:16:04.800]  這樣就可以大做文章
[00:16:04.800 --> 00:16:07.600]  我們有時一見到這些情況
[00:16:07.600 --> 00:16:08.800]  你相信的話
[00:16:08.800 --> 00:16:13.800]  你就會對那個人的印象大打折扣
[00:16:13.800 --> 00:16:16.400]  可能會罵爆他
[00:16:16.400 --> 00:16:19.600]  我們有時不相信一些謠言
[00:16:19.600 --> 00:16:25.400]  可以將整個真相埋沒
[00:16:25.400 --> 00:16:26.800]  甚至扭曲
[00:16:26.800 --> 00:16:28.400]  這件事很危險
[00:16:28.400 --> 00:16:29.800]  極度危險
[00:16:29.800 --> 00:16:33.200]  人的信心是否接得上神的應許
[00:16:33.200 --> 00:16:36.200]  當我們離開了神的應許
[00:16:36.200 --> 00:16:39.000]  人的眼光就完全看不到
[00:16:39.000 --> 00:16:42.000]  上帝要我們看見的
[00:16:42.000 --> 00:16:43.000]  他所說
[00:16:43.000 --> 00:16:46.000]  這個是流瀨雨蜜之地
[00:16:46.000 --> 00:16:49.000]  他們看到的不是流瀨雨蜜之地
[00:16:49.000 --> 00:16:53.000]  是會吞沒我們居民的地方
[00:16:53.000 --> 00:16:55.800]  為什麼他們會有這樣的一個印象
[00:16:55.800 --> 00:17:01.000]  因為那裡的居民是身材高大的巨人
[00:17:01.000 --> 00:17:03.000]  但這個是前後矛盾
[00:17:03.000 --> 00:17:08.000]  他們自己的報告裡面說是不少人居住在這個地方
[00:17:08.000 --> 00:17:11.000]  這個是很好的地圖
[00:17:11.000 --> 00:17:14.000]  地圖肥沃很多果子
[00:17:14.000 --> 00:17:17.000]  流瀨雨蜜這兩個字
[00:17:17.000 --> 00:17:23.000]  你要知道是以色列裡頭三個重要的農業
[00:17:23.000 --> 00:17:26.000]  和畜牧的一個出產
[00:17:26.000 --> 00:17:30.000]  這些奶就是羊奶
[00:17:30.000 --> 00:17:33.000]  他們養很多羊
[00:17:33.000 --> 00:17:35.000]  蜜就不是蜂蜜
[00:17:35.000 --> 00:17:37.000]  是那些蜜棗
[00:17:37.000 --> 00:17:39.000]  我去過以色列已經四次
[00:17:39.000 --> 00:17:40.000]  你有沒有吃過那些
[00:17:40.000 --> 00:17:42.000]  很甜的那些蜜棗
[00:17:42.000 --> 00:17:46.000]  那些蜜棗也都很有營養
[00:17:46.000 --> 00:17:49.000]  不過如果你有糖尿病當然不要不斷吃
[00:17:49.000 --> 00:17:52.000]  這個就是要告訴我們
[00:17:52.000 --> 00:17:54.000]  神的供應
[00:17:54.000 --> 00:18:00.000]  神要帶你進去那個是一個美地極好的一個地方
[00:18:00.000 --> 00:18:02.000]  但他們這些全部就抹殺他
[00:18:02.000 --> 00:18:07.000]  全部就說這個變成一個吞沒我們的地方
[00:18:07.000 --> 00:18:09.000]  這麼恐怖
[00:18:09.000 --> 00:18:14.000]  然後他還把眼光只看那些巨人
[00:18:14.000 --> 00:18:15.000]  他看不到
[00:18:15.000 --> 00:18:16.000]  如果是這麼多巨人
[00:18:16.000 --> 00:18:18.000]  為什麼還有這麼多人在那裡住
[00:18:18.000 --> 00:18:20.000]  他們吞了他們
[00:18:20.000 --> 00:18:23.000]  這個是很矛盾的
[00:18:23.000 --> 00:18:25.000]  第三是看他們自己
[00:18:25.000 --> 00:18:27.000]  我們好像蚱蜢一樣
[00:18:27.000 --> 00:18:28.000]  我們站過去
[00:18:28.000 --> 00:18:31.000]  好像你今天如果站在姚明的旁邊
[00:18:31.000 --> 00:18:33.000]  你真的好像小朋友一樣
[00:18:33.000 --> 00:18:35.000]  他是巨人
[00:18:35.000 --> 00:18:37.000]  姚明很高的
[00:18:37.000 --> 00:18:39.000]  起碼超過七呎
[00:18:39.000 --> 00:18:41.000]  七呎近八呎
[00:18:41.000 --> 00:18:42.000]  很高的
[00:18:42.000 --> 00:18:46.000]  我以前我曾經第一次看他打NBA的時候
[00:18:46.000 --> 00:18:49.000]  我真的在家裡找張梯子
[00:18:49.000 --> 00:18:52.000]  我把他那個高度拉一條尺
[00:18:52.000 --> 00:18:54.000]  原來要找梯子站上去
[00:18:54.000 --> 00:18:55.000]  然後我站上去
[00:18:55.000 --> 00:18:57.000]  原來這個是姚明的高度
[00:18:57.000 --> 00:19:00.000]  非常是高瞻遠矚的
[00:19:00.000 --> 00:19:02.000]  但問題就是
[00:19:02.000 --> 00:19:06.000]  你把你自己的眼光只看這個地方
[00:19:06.000 --> 00:19:07.000]  你看不到是上帝
[00:19:07.000 --> 00:19:10.000]  上帝比你的敵人是更高大威猛
[00:19:10.000 --> 00:19:12.000]  上帝是全能者
[00:19:12.000 --> 00:19:13.000]  是不是
[00:19:13.000 --> 00:19:15.000]  和你旁邊的人說好不好
[00:19:15.000 --> 00:19:17.000]  上帝是全能者
[00:19:17.000 --> 00:19:18.000]  上帝是全能者
[00:19:18.000 --> 00:19:20.000]  不要怕
[00:19:20.000 --> 00:19:22.000]  你一怕的時候
[00:19:22.000 --> 00:19:24.000]  你看我自己是紮馬
[00:19:24.000 --> 00:19:26.000]  紮馬
[00:19:26.000 --> 00:19:27.000]  沒得揮
[00:19:27.000 --> 00:19:28.000]  他的意思就是
[00:19:28.000 --> 00:19:30.000]  我被他一踩就
[00:19:30.000 --> 00:19:32.000]  這個我用一個簡單的圖像
[00:19:32.000 --> 00:19:34.000]  給大家知道
[00:19:34.000 --> 00:19:40.000]  我將一個意念
[00:19:40.000 --> 00:19:42.000]  我和辦公室同工
[00:19:42.000 --> 00:19:46.000]  你可不可以在網上找張圖片
[00:19:46.000 --> 00:19:49.000]  那些去賣鞋的人
[00:19:49.000 --> 00:19:51.000]  去到印度
[00:19:51.000 --> 00:19:53.000]  要開鞋舖的話
[00:19:53.000 --> 00:19:55.000]  他一見到那些
[00:19:55.000 --> 00:19:57.000]  很多印度人不穿鞋
[00:19:57.000 --> 00:19:59.000]  他的反應是怎樣
[00:19:59.000 --> 00:20:01.000]  他的反應會是怎樣
[00:20:01.000 --> 00:20:05.000]  怕沒生意
[00:20:05.000 --> 00:20:08.000]  但另一種人的反應是怎樣
[00:20:08.000 --> 00:20:09.000]  正啊
[00:20:09.000 --> 00:20:11.000]  他們沒有鞋穿
[00:20:11.000 --> 00:20:13.000]  我現在給鞋他們穿
[00:20:13.000 --> 00:20:15.000]  你如果要做這個給鞋穿
[00:20:15.000 --> 00:20:16.000]  就要好像這個銷售員
[00:20:16.000 --> 00:20:17.000]  解釋給你聽
[00:20:17.000 --> 00:20:19.000]  穿鞋的好處
[00:20:19.000 --> 00:20:21.000]  穿鞋可以保護你的腳
[00:20:21.000 --> 00:20:23.000]  你走路遠足
[00:20:23.000 --> 00:20:27.000]  可以叫你走得更遠
[00:20:27.000 --> 00:20:32.000]  這是一個信心的眼光
[00:20:32.000 --> 00:20:35.000]  但要有後著的行動跟進
[00:20:35.000 --> 00:20:39.000]  要教育那些不穿鞋的人
[00:20:39.000 --> 00:20:41.000]  但如果你只是看眼前
[00:20:41.000 --> 00:20:43.000]  他們不穿鞋
[00:20:43.000 --> 00:20:46.000]  我們開鞋舖就沒生意了
[00:20:46.000 --> 00:20:48.000]  如果這樣就是你的結論
[00:20:48.000 --> 00:20:53.000]  你就永遠原地踏步
[00:20:53.000 --> 00:20:55.000]  我們的人生都一樣
[00:20:55.000 --> 00:20:57.000]  神有時會不會要帶領我們
[00:20:57.000 --> 00:21:00.000]  就是要走出你的安殊區
[00:21:00.000 --> 00:21:04.000]  你要進入一個你沒去過的地方
[00:21:04.000 --> 00:21:05.000]  一個新的領域
[00:21:05.000 --> 00:21:07.000]  如果是出於神的帶領
[00:21:07.000 --> 00:21:09.000]  他就一定有他的應許
[00:21:09.000 --> 00:21:11.000]  你看看那些百姓
[00:21:11.000 --> 00:21:13.000]  他們的反應是怎樣
[00:21:13.000 --> 00:21:16.000]  這是十四章的開場白
[00:21:16.000 --> 00:21:17.000]  我們一起讀
[00:21:17.000 --> 00:21:20.000]  傳輩眾大聲宣揚
[00:21:20.000 --> 00:21:22.000]  那夜百姓哭號
[00:21:22.000 --> 00:21:26.000]  以色列眾人向摩西和法輪發怨言
[00:21:26.000 --> 00:21:28.000]  傳輩眾對他們說
[00:21:28.000 --> 00:21:30.000]  我們寧願死在埃及地
[00:21:30.000 --> 00:21:33.000]  寧願死在這曠野
[00:21:33.000 --> 00:21:35.000]  你說真是
[00:21:35.000 --> 00:21:38.000]  這班百姓難怪
[00:21:38.000 --> 00:21:40.000]  我講完一章的時候
[00:21:40.000 --> 00:21:42.000]  摩西真的激到吐血
