
[00:00:00.000 --> 00:00:02.440]  好,靚姐妹早晨
[00:01:34.480 --> 00:01:38.600]  不再受律法的約束和捆綁
[00:01:38.600 --> 00:01:42.400]  有些人說主的日子已經到了
[00:01:42.400 --> 00:01:45.880]  有些人說主永遠都不會再來
[00:01:45.880 --> 00:01:48.040]  有很多不同的教導
[00:01:48.040 --> 00:01:50.080]  有很多不同的資訊
[00:01:50.080 --> 00:01:52.520]  存留在教會裡
[00:01:52.520 --> 00:01:54.240]  有些是正確
[00:01:54.240 --> 00:01:56.600]  有些不是很正確
[00:01:56.600 --> 00:01:57.680]  真真假假
[00:01:57.680 --> 00:02:00.800]  我們其實都不容易去分辨
[00:02:00.800 --> 00:02:01.760]  靚姐妹
[00:02:01.760 --> 00:02:04.360]  越是騙人的事是怎樣?
[00:02:04.360 --> 00:02:06.120]  越是說得很真
[00:02:06.120 --> 00:02:07.000]  越是做得很真
[00:02:07.000 --> 00:02:08.520]  不容易分辨
[00:02:08.520 --> 00:02:12.560]  於是教會需要有人按照聖經的正義
[00:02:12.560 --> 00:02:17.520]  來回應、澄清、糾正
[00:02:17.520 --> 00:02:20.400]  怎樣去判斷一件事是真是假呢?
[00:02:20.400 --> 00:02:22.640]  大概有兩個途徑
[00:02:22.640 --> 00:02:26.400]  一是採取專業的判斷
[00:02:26.400 --> 00:02:28.840]  你看到一幅畫或一塊玉
[00:02:28.840 --> 00:02:30.160]  你不知道是真是假
[00:02:30.160 --> 00:02:34.800]  就找專家鑑定
[00:02:34.800 --> 00:02:37.160]  專家會不會出錯?
[00:02:37.160 --> 00:02:38.280]  當然會
[00:02:38.280 --> 00:02:41.480]  不過對我們這些沒有專業知識的人來說
[00:02:41.480 --> 00:02:44.720]  他們出錯的機會會少很多
[00:02:44.720 --> 00:02:46.840]  除了找專家鑑定
[00:02:46.840 --> 00:02:49.800]  第二個途徑就是運用常識去判斷
[00:02:49.800 --> 00:02:51.080]  什麼叫運用常識?
[00:02:51.080 --> 00:02:53.760]  即是說就著說話的人
[00:02:53.760 --> 00:02:55.360]  買那件物件的人
[00:02:55.360 --> 00:02:56.720]  他的為人是怎樣
[00:02:56.720 --> 00:02:59.840]  我們做一個人格的判斷
[00:02:59.840 --> 00:03:01.640]  一個人如果不老實
[00:03:01.640 --> 00:03:03.960]  經常說話去騙人
[00:03:03.960 --> 00:03:05.440]  我們會不會相信他?
[00:03:05.440 --> 00:03:07.840]  即使他這次說的話是真的
[00:03:07.840 --> 00:03:09.280]  他賣的東西是真的
[00:03:09.280 --> 00:03:13.320]  我們也不太輕易相信
[00:03:13.320 --> 00:03:14.760]  面對假的教導
[00:03:14.760 --> 00:03:18.080]  我們如果有足夠的聖經和神學知識
[00:03:18.080 --> 00:03:20.720]  大概一聽一看就知道
[00:03:20.720 --> 00:03:24.760]  不過弟兄姐妹很可能未受過專業神學訓練
[00:03:24.760 --> 00:03:27.480]  於是我們要採取第二個途徑
[00:03:27.480 --> 00:03:30.160]  憑著教導聖經的人是怎樣
[00:03:30.160 --> 00:03:31.360]  他的為人是怎樣
[00:03:31.360 --> 00:03:34.600]  他的人格是怎樣來做判斷
[00:03:34.600 --> 00:03:36.280]  主耶穌曾經說過一句話
[00:03:36.280 --> 00:03:38.960]  他說好處不會結壞的果子
[00:03:38.960 --> 00:03:41.960]  壞處也不會結好的果子
[00:03:41.960 --> 00:03:44.520]  憑著他們的果子就可以認出
[00:03:44.520 --> 00:03:46.400]  誰是真先知
[00:03:46.400 --> 00:03:48.200]  誰是假先知
[00:03:50.200 --> 00:03:52.200]  誰是假先知
[00:03:52.200 --> 00:03:54.400]  誰是假教師
[00:03:54.400 --> 00:03:56.600]  我們可以看看他怎樣做人
[00:03:56.600 --> 00:03:59.760]  他的人格是怎樣去做判斷
[00:03:59.760 --> 00:04:02.200]  順著這個邏輯
[00:04:02.200 --> 00:04:05.520]  彼得在二章十節
[00:04:05.520 --> 00:04:09.440]  說出了假教師有一個很顯著的特質
[00:04:09.440 --> 00:04:11.160]  二章十節說到
[00:04:11.160 --> 00:04:13.480]  這群人是隨從肉體
[00:04:13.480 --> 00:04:15.720]  放縱污穢的情慾
[00:04:15.720 --> 00:04:17.360]  藐視主的權威
[00:04:17.360 --> 00:04:20.120]  和膽大任性
[00:04:20.120 --> 00:04:22.520]  這群人膽大任性
[00:04:22.520 --> 00:04:24.840]  他們怎樣膽大任性
[00:04:24.840 --> 00:04:28.520]  彼得舉出了一個例子
[00:04:28.520 --> 00:04:30.360]  他們膽大任性
[00:04:30.360 --> 00:04:33.600]  無懼這樣去誹謗眾尊榮者
[00:04:33.600 --> 00:04:34.400]  十一節
[00:04:34.400 --> 00:04:37.480]  就是天使雖然力量權能更大
[00:04:37.480 --> 00:04:41.000]  在對他們宣告重組來審判的時候
[00:04:41.000 --> 00:04:43.760]  還不用誹謗的話
[00:04:45.680 --> 00:04:50.000]  猶大書第九節提到一個事件
[00:04:50.000 --> 00:04:51.480]  猶大書九節說到
[00:04:51.480 --> 00:04:56.720]  天使長米加勒為了摩西的屍首和魔鬼爭辯
[00:04:56.720 --> 00:04:58.480]  在那時候
[00:04:58.480 --> 00:05:04.840]  天使米加勒都不敢用誹謗的說話去責備魔鬼
[00:05:04.840 --> 00:05:06.400]  大概
[00:05:06.400 --> 00:05:08.400]  彼得後書這裡的經文
[00:05:08.400 --> 00:05:11.200]  就是在說猶大書九節這件事件
[00:05:11.200 --> 00:05:13.200]  應該是同一件事件
[00:05:13.200 --> 00:05:16.520]  這群假的教師有多膽大
[00:05:16.520 --> 00:05:19.080]  他們有多隨從肉體
[00:05:19.080 --> 00:05:21.080]  多任性
[00:05:21.080 --> 00:05:25.640]  彼得這裡引用了一個典故
[00:05:25.640 --> 00:05:29.440]  典故說到那群天使不敢說的話
[00:05:29.440 --> 00:05:32.280]  那群天使都不敢做的事
[00:05:32.280 --> 00:05:35.600]  這群假的教師通通說出來
[00:05:35.600 --> 00:05:37.600]  做出來
[00:05:37.600 --> 00:05:40.600]  為什麼他們膽子這麼大呢?
[00:05:40.600 --> 00:05:42.600]  我們看回上文
[00:05:42.600 --> 00:05:44.600]  看回上文怎麼說
[00:05:44.600 --> 00:05:47.720]  上文二章四到九節
[00:05:47.720 --> 00:05:50.040]  彼得說了好幾個事件
[00:05:50.040 --> 00:05:53.840]  這幾個事件都和上帝的審判有關
[00:05:53.840 --> 00:05:56.040]  對於不公義
[00:05:56.040 --> 00:05:57.640]  不敬虔的人
[00:05:57.640 --> 00:05:59.640]  上帝一定會有審判
[00:05:59.640 --> 00:06:01.640]  即使天使犯罪
[00:06:01.640 --> 00:06:04.440]  上帝都不會寬容
[00:06:04.440 --> 00:06:05.720]  二章四節
[00:06:05.720 --> 00:06:09.600]  既然上帝沒有寬容犯了罪的天使
[00:06:09.600 --> 00:06:12.320]  反而將他們丟在地獄裡
[00:06:12.320 --> 00:06:16.120]  囚禁在黑暗裡等候審判
[00:06:16.120 --> 00:06:18.920]  這裡說的是哪個事件呢?
[00:06:18.920 --> 00:06:21.320]  心水清的弟兄姊妹
[00:06:21.320 --> 00:06:25.120]  馬上想到《創世紀》第六章一到四節
[00:06:25.120 --> 00:06:27.440]  那裡說到上帝的兒子們
[00:06:27.440 --> 00:06:29.440]  看到人的女子美貌
[00:06:29.440 --> 00:06:32.520]  就隨意挑選取來為妻
[00:06:32.520 --> 00:06:35.320]  跟著和這群女子結合
[00:06:35.320 --> 00:06:38.920]  就生了一些勇士出來
[00:06:39.720 --> 00:06:43.720]  弟兄姊妹可能會問
[00:06:43.720 --> 00:06:46.400]  《創世紀》第六章是說兒子們
[00:06:46.400 --> 00:06:48.400]  為什麼這裡說天使呢?
[00:06:48.400 --> 00:06:53.320]  因為彼得引用了典外的文獻
[00:06:53.320 --> 00:06:55.600]  其實在初期教會
[00:06:55.600 --> 00:06:57.720]  引用一些猶太文獻
[00:06:57.720 --> 00:06:59.120]  一些典外文獻
[00:06:59.120 --> 00:07:02.400]  其實是經常會發生的事
[00:07:02.400 --> 00:07:04.480]  大概學者指出
[00:07:04.480 --> 00:07:06.480]  彼得引用了《爾諾一書》
[00:07:07.120 --> 00:07:09.520]  《爾諾一書》說到《創世紀》第六章的時候
[00:07:09.520 --> 00:07:11.480]  就說到這群上帝的兒子們
[00:07:11.480 --> 00:07:13.080]  就是叛逆的天使
[00:07:13.080 --> 00:07:14.360]  他們的結局
[00:07:14.360 --> 00:07:17.240]  就是被上帝囚禁在地獄裡
[00:07:17.240 --> 00:07:19.760]  等候最後的審判
[00:07:19.760 --> 00:07:22.280]  彼得在這裡引用了一個
[00:07:22.280 --> 00:07:24.440]  猶太人都很熟悉的故事
[00:07:24.440 --> 00:07:25.640]  一個典故
[00:07:25.640 --> 00:07:28.200]  來突出這群假教師
[00:07:28.200 --> 00:07:31.160]  他們有多膽大任性
[00:07:31.160 --> 00:07:33.160]  他們有多膽大任性
[00:07:34.800 --> 00:07:37.760]  就是人人都聽過的故事
[00:07:37.760 --> 00:07:41.760]  人人都知道上帝會審判罪惡
[00:07:41.760 --> 00:07:42.440]  人人都知道
[00:07:42.440 --> 00:07:44.640]  我們大概都知道
[00:07:44.640 --> 00:07:46.520]  不過那群假教師
[00:07:46.520 --> 00:07:48.400]  好像什麼都不知道
[00:07:48.400 --> 00:07:52.160]  他們好像不知道上帝會審判罪惡
[00:07:52.160 --> 00:07:55.880]  他們亂說上帝的話語
[00:07:55.880 --> 00:07:58.400]  亂說一些道理
[00:07:58.400 --> 00:08:01.760]  使人陷入罪惡
[00:08:01.760 --> 00:08:03.760]  他們不害怕嗎?
[00:08:03.760 --> 00:08:05.760]  他們不懼怕上帝嗎?
[00:08:05.760 --> 00:08:08.800]  說完天使的犯罪
[00:08:08.800 --> 00:08:10.040]  接著說什麼?
[00:08:10.040 --> 00:08:12.600]  接著說洪水的事件
[00:08:12.600 --> 00:08:13.480]  二章五節
[00:08:13.480 --> 00:08:17.200]  既然上帝也沒有寬容上古的世界
[00:08:17.200 --> 00:08:21.560]  曾叫洪水淋到不敬虔的世界裡
[00:08:21.560 --> 00:08:26.320]  這裡是在說《創世紀》第六到第八章的故事
[00:08:26.320 --> 00:08:28.320]  相信大家都很有印象
[00:08:28.320 --> 00:08:31.840]  為什麼會有洪水出現呢?
[00:08:32.480 --> 00:08:34.480]  《創世紀》第六章五節說到
[00:08:34.480 --> 00:08:37.120]  耶和華見人在地上罪大惡極
[00:08:37.120 --> 00:08:40.800]  終日心裡所想的盡都是惡
[00:08:40.800 --> 00:08:44.400]  於是上帝用洪水毀滅大地
[00:08:44.400 --> 00:08:47.240]  上帝真的會有審判
[00:08:47.240 --> 00:08:50.560]  並且上帝的審判也很恐怖
[00:08:50.560 --> 00:08:54.520]  整個大地都被上帝審判
[00:08:54.520 --> 00:08:58.320]  不過上帝也有因典有憐憫
[00:08:58.320 --> 00:09:00.160]  因為在洪水的事件裡
[00:09:00.160 --> 00:09:02.160]  上帝拯救了羅亞一家
[00:09:02.800 --> 00:09:04.800]  上帝為什麼要拯救他們呢?
[00:09:04.800 --> 00:09:08.240]  因為《創世紀》第六章九節說到
[00:09:08.240 --> 00:09:11.640]  羅亞在上帝眼中是一個異人
[00:09:11.640 --> 00:09:13.240]  是一個完全人
[00:09:13.240 --> 00:09:15.560]  上帝一定會審判罪惡
[00:09:15.560 --> 00:09:18.560]  並且可以出手很厲害、很可怕
[00:09:18.560 --> 00:09:24.240]  不過上帝也會對那些異人、完全人有答究
[00:09:24.240 --> 00:09:27.040]  說完洪水的事件
[00:09:27.040 --> 00:09:30.000]  接著彼得在二章六節說到
[00:09:30.000 --> 00:09:34.000]  所多瑪、俄摩拉的事件
[00:09:34.000 --> 00:09:37.240]  在《創世紀》第十九章說到
[00:09:37.240 --> 00:09:40.800]  這兩個城市被上帝焚燒成灰
[00:09:40.800 --> 00:09:45.920]  上帝為什麼要審判所多瑪和俄摩拉呢?
[00:09:45.920 --> 00:09:50.200]  根據彼得後書二章七節
[00:09:50.200 --> 00:09:53.560]  說到住在這兩個城市裡的人
[00:09:53.560 --> 00:09:55.240]  通通都是惡人
[00:09:55.240 --> 00:09:57.640]  通通都是淫蕩的人
[00:09:58.640 --> 00:09:59.920]  只有那個羅德
[00:09:59.920 --> 00:10:01.640]  那個羅德被答究
[00:10:01.640 --> 00:10:04.040]  為什麼上帝要答究羅德呢?
[00:10:04.040 --> 00:10:05.640]  二章第八節說到
[00:10:05.640 --> 00:10:12.640]  他天天看見和聽見他們不法的事而傷痛
[00:10:12.640 --> 00:10:14.200]  弟兄姊妹
[00:10:14.200 --> 00:10:17.240]  今晚你們回到他們再看一看
[00:10:17.240 --> 00:10:18.880]  《創世紀》第十九章
[00:10:18.880 --> 00:10:22.000]  你是找不到一節的經文說到
[00:10:22.000 --> 00:10:26.080]  羅德天天因為他們不法的事情而傷痛
[00:10:26.080 --> 00:10:28.600]  彼得憑什麼說這句話呢?
[00:10:29.080 --> 00:10:33.360]  原來彼得同樣引用了一個典外的文獻
[00:10:33.360 --> 00:10:35.760]  引用了一個猶太的文獻
[00:10:35.760 --> 00:10:40.200]  那裡說到羅德為什麼會被上帝答究呢?
[00:10:40.200 --> 00:10:45.720]  因為他天天為了這群人做了不法的事而傷痛
[00:10:45.720 --> 00:10:49.000]  總括而言
[00:10:49.000 --> 00:10:50.360]  二章四到八節
[00:10:50.360 --> 00:10:52.520]  彼得引用了好幾個故事
[00:10:52.520 --> 00:10:53.640]  好幾個典故
[00:10:53.640 --> 00:10:56.040]  都是猶太人非常熟悉的
[00:10:57.080 --> 00:10:59.720]  這幾個故事都在說上帝的審判
[00:10:59.720 --> 00:11:03.160]  上帝絕對不會寬容犯罪的人
[00:11:03.160 --> 00:11:05.560]  不會寬容犯罪的天使
[00:11:05.560 --> 00:11:08.520]  對於敬虔的人上帝會答究
[00:11:08.520 --> 00:11:10.600]  但是對於不敬虔的人
[00:11:10.600 --> 00:11:11.920]  不義的人
[00:11:11.920 --> 00:11:13.600]  二章第九節
[00:11:13.600 --> 00:11:17.240]  上帝將他們留在懲罰之下
[00:11:17.240 --> 00:11:19.640]  等候審判的日子
[00:11:19.640 --> 00:11:22.040]  上帝一定會有審判的
[00:11:22.040 --> 00:11:26.800]  那群熟讀聖經的假教師
[00:11:26.800 --> 00:11:28.360]  這麼簡單的道理
[00:11:28.360 --> 00:11:29.840]  沒有理由不知道的
[00:11:29.840 --> 00:11:31.400]  他們知道的
[00:11:31.400 --> 00:11:36.200]  為什麼他們還要教導人一些錯誤的道理
[00:11:36.200 --> 00:11:40.600]  要在教會裡面傳講一些使人滅亡的教訓呢?
[00:11:40.600 --> 00:11:43.240]  為什麼他們這麼膽大任性呢?
[00:11:43.240 --> 00:11:45.600]  無他
[00:11:45.600 --> 00:11:49.760]  因為他們從來沒有將上帝放在眼內
[00:11:49.760 --> 00:11:52.400]  他們根本不怕上帝的審判
[00:11:52.400 --> 00:11:55.680]  不怕上帝的責罰
[00:11:55.960 --> 00:11:57.240]  一個學生
[00:11:57.240 --> 00:11:59.680]  如果他連被趕出校都不怕
[00:11:59.680 --> 00:12:03.120]  你猜他會不會怕在班房裡面被老師罰罰呢?
[00:12:03.120 --> 00:12:04.480]  不會怕的
[00:12:04.480 --> 00:12:07.680]  這群假的教師
[00:12:07.680 --> 00:12:09.760]  他們什麼都夠膽說
[00:12:09.760 --> 00:12:11.760]  連天使不敢說的話
[00:12:11.760 --> 00:12:13.040]  他們都敢說
[00:12:13.040 --> 00:12:13.560]  為什麼呢?
[00:12:13.560 --> 00:12:18.360]  因為他們根本沒有將上帝放在眼內
[00:12:18.360 --> 00:12:21.760]  他們從來不怕上帝的審判
[00:12:23.040 --> 00:12:25.840]  不怕亂說話會得罪上帝
[00:12:25.840 --> 00:12:28.720]  從來不怕上帝有什麼審判的人
[00:12:28.720 --> 00:12:30.680]  頂姐妹你們要小心
[00:12:30.680 --> 00:12:32.240]  要小心
[00:12:32.240 --> 00:12:35.720]  除了不怕上帝的審判
[00:12:35.720 --> 00:12:38.120]  膽大任性的人有第二個特徵
[00:12:38.120 --> 00:12:39.800]  第二個特徵是什麼呢?
[00:12:39.800 --> 00:12:41.960]  就是他們很喜歡踩過界
[00:12:41.960 --> 00:12:44.320]  他們不尊重界限
[00:12:44.320 --> 00:12:45.840]  膽大任性的人
[00:12:45.840 --> 00:12:49.440]  大概他們不喜歡有一些規範去管束自己
[00:12:49.440 --> 00:12:52.320]  即使要有規範去管束自己
[00:12:52.320 --> 00:12:54.320]  都要由自己去定
[00:12:54.320 --> 00:13:00.160]  不喜歡外面有權威加在自己身上
[00:13:00.160 --> 00:13:02.880]  我就是我自己的權威
[00:13:02.880 --> 00:13:04.360]  有什麼界線
[00:13:04.360 --> 00:13:05.360]  有什麼規範
[00:13:05.360 --> 00:13:08.160]  都由我自己去決定
[00:13:08.160 --> 00:13:12.440]  為什麼要規規矩矩地做人呢?
[00:13:12.440 --> 00:13:16.440]  為什麼結婚一定要有規範呢?
[00:13:16.440 --> 00:13:18.440]  為什麼要有規範呢?
[00:13:18.440 --> 00:13:20.880]  為什麼結婚一定要一男一女呢?
[00:13:20.880 --> 00:13:26.080]  為什麼一定要結婚之後才可以有性行為呢?
[00:13:26.080 --> 00:13:29.880]  為什麼是子女要聽父母的話
[00:13:29.880 --> 00:13:31.600]  而不是父母要聽子女的話呢?
[00:13:31.600 --> 00:13:33.480]  很多為什麼的
[00:13:33.480 --> 00:13:37.840]  膽大任性的人很喜歡挑戰權威
[00:13:37.840 --> 00:13:39.800]  不喜歡有一些界限
[00:13:39.800 --> 00:13:41.680]  有一些所謂的界線
[00:13:41.680 --> 00:13:43.680]  他們很喜歡挑戰界限
[00:13:43.680 --> 00:13:45.680]  很喜歡踩過一些界線
[00:13:47.080 --> 00:13:49.680]  為什麼我們會說這些假的教師
[00:13:49.680 --> 00:13:51.880]  是一群不喜歡界線
[00:13:51.880 --> 00:13:53.480]  不尊重界線的人呢?
[00:13:53.480 --> 00:13:55.800]  弟兄姊妹
[00:13:55.800 --> 00:13:58.320]  剛才我們說到的那幾個故事
[00:13:58.320 --> 00:14:00.080]  大家還有印象吧
[00:14:00.080 --> 00:14:02.400]  那幾個故事都是出自哪裡的呢?
[00:14:02.400 --> 00:14:05.160]  都是出自創世紀
[00:14:05.160 --> 00:14:07.800]  為什麼要說創世紀的故事呢?
[00:14:07.800 --> 00:14:10.160]  理由很簡單
[00:14:10.160 --> 00:14:12.040]  因為創世紀告訴我們
[00:14:12.040 --> 00:14:14.480]  上帝創造這個世界是有秩序
[00:14:14.480 --> 00:14:15.560]  是有底線
[00:14:15.560 --> 00:14:16.720]  是有界線的
[00:14:16.720 --> 00:14:19.200]  每一樣東西都是各從其類的
[00:14:19.200 --> 00:14:21.320]  每一樣東西都有自己的位置
[00:14:21.320 --> 00:14:22.720]  有發揮的功能
[00:14:22.720 --> 00:14:23.960]  不可以亂來的
[00:14:23.960 --> 00:14:28.120]  你要在創造的世界裏面好好生活
[00:14:28.120 --> 00:14:30.400]  就要尊重上帝的秩序
[00:14:30.400 --> 00:14:33.000]  要守住上帝的界線
[00:14:33.000 --> 00:14:35.680]  否則就會亂來
[00:14:35.680 --> 00:14:40.200]  就算是人間的國度
[00:14:40.200 --> 00:14:41.760]  國家
[00:14:41.760 --> 00:14:44.640]  其實都有它的連線和疆界
[00:14:45.480 --> 00:14:47.800]  《少林寺傳》十七章二十六節說到
[00:14:47.800 --> 00:14:49.960]  上帝從一人造出萬族
[00:14:49.960 --> 00:14:52.000]  居住在全地上
[00:14:52.000 --> 00:14:55.200]  並且預先定準他們的連線
[00:14:55.200 --> 00:14:57.240]  和所住的疆界
[00:14:57.240 --> 00:15:00.160]  為要使他們尋求上帝
[00:15:00.160 --> 00:15:03.440]  或者可以揣摩而尋找到他
[00:15:03.440 --> 00:15:07.080]  即使人間的國度
[00:15:07.080 --> 00:15:08.680]  都有它的連線
[00:15:08.680 --> 00:15:09.520]  有它的疆界
[00:15:09.520 --> 00:15:12.040]  是上帝早就設定了的
[00:15:12.040 --> 00:15:14.920]  每一樣東西都有它的界限
[00:15:14.920 --> 00:15:16.240]  有它的界線
[00:15:16.240 --> 00:15:19.440]  創造究竟是什麼意思?
[00:15:19.440 --> 00:15:23.040]  創造就是上帝在一個混亂的世界裏面
[00:15:23.040 --> 00:15:26.400]  要做一個有秩序的世界出來
[00:15:26.400 --> 00:15:29.160]  有秩序就需要有界線
[00:15:29.160 --> 00:15:30.240]  有底線
[00:15:30.240 --> 00:15:32.760]  為何上帝要在伊甸園
[00:15:32.760 --> 00:15:36.600]  要設立一棵分辨善惡樹在那裏呢?
[00:15:36.600 --> 00:15:37.880]  有些人說
[00:15:37.880 --> 00:15:39.400]  上帝是否作弄人呢?
[00:15:39.400 --> 00:15:40.760]  上帝不設立這棵樹
[00:15:40.760 --> 00:15:41.960]  人就不會犯罪
[00:15:41.960 --> 00:15:44.160]  人不會犯罪就不用有耶穌基督的救恩
[00:15:44.160 --> 00:15:46.120]  今天我們就一直在伊甸園裏面
[00:15:46.120 --> 00:15:50.480]  為何上帝要設立一棵分辨善惡樹出來呢?
[00:15:50.480 --> 00:15:52.920]  其實那裏就是告訴人類
[00:15:52.920 --> 00:15:55.840]  人要在上帝的主權下
[00:15:55.840 --> 00:15:57.520]  要尊重那個界線
[00:15:57.520 --> 00:15:59.320]  有些東西是越過不了的
[00:15:59.320 --> 00:16:00.440]  你越過了
[00:16:00.440 --> 00:16:02.600]  你吃了分辨善惡樹的果子
[00:16:02.600 --> 00:16:04.720]  你要像上帝一樣分辨善惡
[00:16:04.720 --> 00:16:06.720]  你就一定會死的
[00:16:06.720 --> 00:16:12.040]  大家都知道這個道理
[00:16:12.040 --> 00:16:13.800]  亞當·夏娃都很清楚
[00:16:13.800 --> 00:16:14.800]  但是怎樣呢?
[00:16:14.800 --> 00:16:20.520]  人很喜歡挑戰上帝的界線
[00:16:20.520 --> 00:16:24.120]  人想越過上帝的界線
[00:16:24.120 --> 00:16:26.960]  人想像上帝一樣去定義
[00:16:26.960 --> 00:16:28.200]  甚麼是善
[00:16:28.200 --> 00:16:29.400]  甚麼是惡
[00:16:29.400 --> 00:16:34.760]  夏娃和亞當吃了分辨善惡樹上的果子
[00:16:34.760 --> 00:16:37.360]  天使要越過界線
[00:16:37.360 --> 00:16:39.640]  跟地上的女子交合
[00:16:39.640 --> 00:16:42.120]  索多瑪和阿摩拉的人
[00:16:42.120 --> 00:16:43.600]  他們越過界線
[00:16:43.600 --> 00:16:45.680]  隨從肉體的情慾
[00:16:45.680 --> 00:16:48.440]  他們陷在罪惡裏面
[00:16:48.440 --> 00:16:50.520]  不尊重界線
[00:16:50.520 --> 00:16:52.240]  不尊重底線
[00:16:52.240 --> 00:16:53.280]  見到有界線
[00:16:53.280 --> 00:16:53.920]  有界限
[00:16:53.920 --> 00:16:55.040]  就很有衝動
[00:16:55.040 --> 00:16:55.720]  要超越
[00:16:55.720 --> 00:16:57.320]  要越過的人
[00:16:57.320 --> 00:16:58.400]  我們要小心
[00:16:58.400 --> 00:17:02.280]  膽大任性的人是甚麼人呢?
[00:17:02.280 --> 00:17:04.640]  就是不喜歡規範的人
[00:17:04.640 --> 00:17:06.480]  不喜歡底線的人
[00:17:06.480 --> 00:17:08.760]  不喜歡有些東西去規範
[00:17:08.760 --> 00:17:09.720]  灌輸我們
[00:17:10.040 --> 00:17:12.480]  我們要自己定我們的準則
[00:17:12.480 --> 00:17:15.040]  這樣的教師
[00:17:15.040 --> 00:17:15.640]  這樣的人
[00:17:15.640 --> 00:17:16.640]  我們要小心
[00:17:16.640 --> 00:17:19.000]  最後
[00:17:19.000 --> 00:17:21.200]  假教師有一個特徵
[00:17:21.200 --> 00:17:23.120]  這個特徵是怎樣呢?
[00:17:23.120 --> 00:17:25.440]  這個特徵就是他們是
[00:17:25.440 --> 00:17:28.240]  淫意妄為
[00:17:28.240 --> 00:17:30.720]  是唯利是圖的一群人
[00:17:30.720 --> 00:17:34.080]  當一個人不怕上帝的審判
[00:17:34.080 --> 00:17:37.680]  他不喜歡有一些界線去規範自己的人
[00:17:37.840 --> 00:17:41.400]  很容易會追求名利
[00:17:41.400 --> 00:17:42.480]  追求財富
[00:17:42.480 --> 00:17:43.600]  追求享樂
[00:17:43.600 --> 00:17:47.120]  麻木地以滿足自己的利益
[00:17:47.120 --> 00:17:49.600]  為人生最大的目標
[00:17:49.600 --> 00:17:52.400]  彼得後書二章十二節
[00:17:52.400 --> 00:17:55.480]  給予人好像沒有理性的生畜
[00:17:55.480 --> 00:18:00.000]  生來就是要被捉拿去宰割的
[00:18:00.000 --> 00:18:05.600]  英文聖經去翻譯這個沒有理性的生畜
[00:18:05.600 --> 00:18:09.640]  是「born as creators of instinct」
[00:18:09.640 --> 00:18:13.040]  呂鎮忠的《譯本》將這句說話
[00:18:13.040 --> 00:18:16.160]  譯成「屬獸性的生畜」
[00:18:16.160 --> 00:18:19.040]  甚麼是屬獸性的生畜呢?
[00:18:19.040 --> 00:18:23.680]  即是所有事情都是按本能的慾望驅使去做
[00:18:23.680 --> 00:18:26.920]  即是突然肚餓就要找東西吃
[00:18:26.920 --> 00:18:29.920]  突然很累就躺在地上睡覺
[00:18:29.920 --> 00:18:33.280]  突然人有三急就要即刻就地解決
[00:18:33.680 --> 00:18:37.640]  這些就叫做屬獸性的生畜
[00:18:37.640 --> 00:18:39.600]  在彼得的眼中
[00:18:39.600 --> 00:18:42.160]  這群假的教師就是一群這樣的人
[00:18:42.160 --> 00:18:47.240]  他們的人生完全受本能的驅使去生活
[00:18:47.240 --> 00:18:49.440]  有慾望就要去滿足
[00:18:49.440 --> 00:18:51.960]  具體是怎樣呢?
[00:18:51.960 --> 00:18:53.760]  二章十三節
[00:18:53.760 --> 00:18:56.720]  「這些人為所行的不義
