
[00:00:00.000 --> 00:00:05.200]  大家好 今天繼續看啟示錄
[00:01:45.160 --> 00:01:48.440]  無論大小都要讚美我們的上帝
[00:01:48.440 --> 00:01:52.640]  三組人來敬拜高唱Hallelujah
[00:01:52.640 --> 00:01:54.120]  對比十八章
[00:01:54.120 --> 00:01:57.600]  三組人他們遠遠站著哭泣哀號
[00:01:57.600 --> 00:01:59.400]  是否一個很強烈的對比
[00:01:59.400 --> 00:02:03.040]  這種對比其實想說什麼呢
[00:02:03.040 --> 00:02:05.040]  其實很簡單就是告訴我們
[00:02:05.040 --> 00:02:09.720]  去到最終正義的力量會獲得全面的勝利
[00:02:09.720 --> 00:02:14.560]  能夠開心能夠笑到最後的是什麼人
[00:02:14.560 --> 00:02:18.520]  絕對不是那些和獸和魔鬼撒旦打交道的人
[00:02:18.520 --> 00:02:24.200]  而是那些跟隨高揚身上有上帝印記的一群人
[00:02:24.200 --> 00:02:27.080]  這段經文除了承接上文的信息之外
[00:02:27.080 --> 00:02:30.520]  同時間也將下文要說的東西引介出來
[00:02:30.520 --> 00:02:33.640]  通過高揚的圖像
[00:02:33.640 --> 00:02:39.800]  預告獸和撒旦將會徹底被毀滅
[00:02:39.800 --> 00:02:42.520]  接著就要有新天新地在這個世界上
[00:02:42.520 --> 00:02:44.120]  來到全面展開
[00:02:44.120 --> 00:02:45.360]  到了那時候
[00:02:45.360 --> 00:02:49.240]  耶穌基督將要成為萬王之王萬主之主
[00:02:49.240 --> 00:02:53.640]  二十一章九節說到新耶路撒冷出現的時候
[00:02:53.640 --> 00:02:57.040]  我們會再一次看到高揚的新娘
[00:02:57.040 --> 00:02:58.880]  這樣看來你會發現到
[00:02:58.880 --> 00:03:01.360]  今天我們讀這段經文第一到第十節
[00:03:01.360 --> 00:03:03.360]  好像一條橋一樣
[00:03:03.360 --> 00:03:06.400]  將上文說到巴比倫的傾覆
[00:03:06.400 --> 00:03:11.080]  和下文說到關於千禧年末日的審判
[00:03:11.080 --> 00:03:15.040]  新天新地和新耶路撒冷的主題連接在一起
[00:03:15.040 --> 00:03:18.160]  發揮著橋樑的作用
[00:03:18.160 --> 00:03:20.320]  我們先看看這段經文的分段
[00:03:20.320 --> 00:03:24.720]  通常分段會比較容易掌握這段經文說什麼
[00:03:24.720 --> 00:03:26.640]  這段經文是如何分段的呢
[00:03:26.640 --> 00:03:29.440]  不同的學者有不同的說法
[00:03:29.440 --> 00:03:32.680]  有人說這十節經文可以分成三個段落
[00:03:32.680 --> 00:03:33.680]  一到四節
[00:03:33.680 --> 00:03:34.520]  五到八節
[00:03:34.520 --> 00:03:36.280]  和九到十節
[00:03:36.280 --> 00:03:39.720]  也有人說這段經文可以分五個部分
[00:03:39.720 --> 00:03:40.640]  一到三節
[00:03:40.640 --> 00:03:41.320]  四節
[00:03:41.320 --> 00:03:42.040]  五節
[00:03:42.040 --> 00:03:43.000]  六到八節
[00:03:43.000 --> 00:03:44.000]  九到十節
[00:03:44.000 --> 00:03:46.200]  通常我們會比較簡單
[00:03:46.200 --> 00:03:47.960]  分兩個部分會比較容易記
[00:03:47.960 --> 00:03:48.880]  分兩個部分
[00:03:48.880 --> 00:03:51.920]  分上和下兩個部分
[00:03:51.920 --> 00:03:54.520]  不過如何分段也有不同的看法
[00:03:54.520 --> 00:03:58.040]  有人說一到五節就是一個段落
[00:03:58.040 --> 00:04:00.520]  六到十節就是第二個段落
[00:04:00.520 --> 00:04:03.240]  如果大家看和合本或新譯本
[00:04:03.240 --> 00:04:07.720]  就會將第五節放在第二個段落
[00:04:07.720 --> 00:04:10.960]  也就是說一到四節是一個段落
[00:04:10.960 --> 00:04:14.040]  五到十節是第二個段落
[00:04:14.040 --> 00:04:16.440]  我覺得第五節
[00:04:16.440 --> 00:04:19.360]  其實你歸在上面或歸在下面也可以
[00:04:19.360 --> 00:04:21.000]  因為我看下去
[00:04:21.000 --> 00:04:24.080]  第五節更加像一個轉接句
[00:04:24.080 --> 00:04:29.040]  將天上的重讚和地上僕人的重讚
[00:04:29.040 --> 00:04:30.960]  將它連繫在一起
[00:04:30.960 --> 00:04:31.840]  第五節
[00:04:31.840 --> 00:04:34.360]  照著有聲音從寶座出來
[00:04:34.360 --> 00:04:36.080]  上帝的眾僕人
[00:04:36.080 --> 00:04:37.520]  凡敬畏他的
[00:04:37.520 --> 00:04:38.760]  無論大小
[00:04:38.760 --> 00:04:42.160]  都要讚美我們的上帝
[00:04:42.160 --> 00:04:44.400]  這段經文分開兩個部分
[00:04:44.400 --> 00:04:45.920]  第五節是轉接句
[00:04:45.920 --> 00:04:47.360]  你說貼上面也可以
[00:04:47.360 --> 00:04:49.240]  你說放在下面也可以
[00:04:49.240 --> 00:04:50.480]  重點只有一個
[00:04:50.480 --> 00:04:53.000]  這段經文只有一個重點
[00:04:53.000 --> 00:04:55.520]  重點就是上帝的眾僕人
[00:04:55.520 --> 00:04:58.040]  包括上面提及的天使
[00:04:58.040 --> 00:04:59.800]  二十歲的長老 四活物
[00:04:59.800 --> 00:05:02.200]  和天上的眾聖徒
[00:05:02.200 --> 00:05:06.440]  加上地上所有眾上帝的僕人
[00:05:06.440 --> 00:05:11.080]  無論大小都要來讚美敬拜上帝
[00:05:11.080 --> 00:05:14.920]  這是這十節經文的主題
[00:05:14.920 --> 00:05:19.440]  為何上帝的僕人要敬拜上帝呢
[00:05:19.440 --> 00:05:23.800]  這段經文給了我們兩個原因
[00:05:23.800 --> 00:05:25.760]  第一個原因出現在上半部分
[00:05:25.760 --> 00:05:27.280]  第一到第四節
[00:05:27.280 --> 00:05:29.400]  此後我聽見好像有一大群人
[00:05:29.400 --> 00:05:31.040]  在天上大聲說
[00:05:31.040 --> 00:05:31.960]  Hallelujah
[00:05:31.960 --> 00:05:35.080]  救恩榮耀權能都屬於我們的上帝
[00:05:35.080 --> 00:05:37.960]  祂的判斷又真實又公義
[00:05:37.960 --> 00:05:40.400]  因祂判斷了那大淫婦
[00:05:40.400 --> 00:05:42.760]  祂用淫行敗壞了世界
[00:05:42.760 --> 00:05:45.480]  上帝為她的僕人伸冤
[00:05:45.480 --> 00:05:49.120]  向淫婦討流僕人血的罪
[00:05:49.120 --> 00:05:50.480]  他們又一次說
[00:05:50.480 --> 00:05:51.320]  Hallelujah
[00:05:51.320 --> 00:05:53.360]  燒淫婦的煙往上冒
[00:05:53.360 --> 00:05:55.560]  直到永永遠遠
[00:05:55.560 --> 00:05:57.840]  那二十四位長老和四活物
[00:05:57.840 --> 00:06:01.480]  就俯伏敬拜坐在寶座上的上帝說
[00:06:01.480 --> 00:06:03.720]  Amen Hallelujah
[00:06:03.720 --> 00:06:06.680]  這段經文就說了一個原因
[00:06:06.680 --> 00:06:10.440]  為何我們要來敬拜頌讚上帝
[00:06:10.440 --> 00:06:13.280]  因為我們作為上帝的僕人
[00:06:13.280 --> 00:06:18.920]  我們知道並且經歷過上帝的拯救
[00:06:18.920 --> 00:06:20.080]  第一節的下半節
[00:06:20.080 --> 00:06:22.560]  說到上帝的三個屬性
[00:06:22.560 --> 00:06:23.920]  分別是救恩
[00:06:23.920 --> 00:06:25.240]  Salvation
[00:06:25.240 --> 00:06:26.040]  榮耀
[00:06:26.040 --> 00:06:26.840]  Glory
[00:06:26.840 --> 00:06:28.000]  和權能
[00:06:28.000 --> 00:06:29.160]  Power
[00:06:29.160 --> 00:06:29.960]  大家看不看到
[00:06:29.960 --> 00:06:32.320]  放在第一個位置是什麼
[00:06:32.320 --> 00:06:33.720]  是拯救
[00:06:33.720 --> 00:06:34.840]  是救恩
[00:06:34.840 --> 00:06:36.040]  Salvation
[00:06:36.040 --> 00:06:37.640]  通常放在最前面
[00:06:37.640 --> 00:06:40.120]  都有一個強調的作用
[00:06:40.120 --> 00:06:41.840]  上帝是創造主
[00:06:41.840 --> 00:06:46.000]  同時上帝也是拯救我們的神
[00:06:46.000 --> 00:06:47.560]  上帝是創造主
[00:06:47.560 --> 00:06:49.800]  於是通過他的創造
[00:06:49.800 --> 00:06:52.800]  上帝的權能榮耀彰顯出來
[00:06:52.800 --> 00:06:55.320]  羅馬書一章二十節說到
[00:06:55.320 --> 00:06:56.720]  自從做天地以來
[00:06:56.720 --> 00:06:58.600]  上帝的永能和神聖
[00:06:58.600 --> 00:07:00.040]  是明明可知的
[00:07:00.040 --> 00:07:01.520]  雖然眼不能見
[00:07:01.520 --> 00:07:03.080]  但藉著所做之物
[00:07:03.080 --> 00:07:04.520]  就可以看得到
[00:07:04.520 --> 00:07:06.920]  叫人無可推諉
[00:07:06.920 --> 00:07:08.000]  上帝是創造主
[00:07:08.000 --> 00:07:09.520]  透過創造物
[00:07:09.520 --> 00:07:12.280]  我們可以看到他的榮耀和權能
[00:07:12.280 --> 00:07:15.720]  不過這段經文不是說創造的
[00:07:15.720 --> 00:07:17.240]  這段經文說什麼
[00:07:17.240 --> 00:07:18.520]  是說拯救的
[00:07:18.520 --> 00:07:20.000]  上帝是創造主
[00:07:20.000 --> 00:07:22.800]  同時是我們的救贖主
[00:07:22.800 --> 00:07:24.680]  救贖在說什麼呢
[00:07:24.680 --> 00:07:25.680]  救贖在說
[00:07:25.680 --> 00:07:28.640]  上帝不是創造了這個世界之後
[00:07:28.640 --> 00:07:29.560]  就翹起雙手
[00:07:29.560 --> 00:07:30.760]  什麼都不管
[00:07:30.760 --> 00:07:33.800]  上帝知道我們的痛苦
[00:07:33.800 --> 00:07:36.080]  上帝眷顧我們的需要
[00:07:36.080 --> 00:07:38.760]  他會出手幫助我們
[00:07:38.760 --> 00:07:40.880]  如果上帝創造了這個世界
[00:07:40.880 --> 00:07:41.960]  然後就翹起雙手
[00:07:41.960 --> 00:07:42.880]  什麼都不管
[00:07:42.880 --> 00:07:45.440]  這樣的上帝值不值得我們敬拜
[00:07:45.440 --> 00:07:48.880]  值不值得我們去重讚他
[00:07:48.880 --> 00:07:50.560]  不太值得吧
[00:07:50.560 --> 00:07:54.840]  就好像一對父母
[00:07:54.840 --> 00:07:57.720]  他們生了一對兒女出來
[00:07:57.720 --> 00:08:00.040]  生了之後就從來不理他們
[00:08:00.040 --> 00:08:02.400]  任由他們怎樣自生自滅
[00:08:02.400 --> 00:08:04.520]  這樣的父母值不值得我們去肯定
[00:08:04.520 --> 00:08:05.640]  去稱讚
[00:08:05.640 --> 00:08:07.400]  不值得吧
[00:08:07.400 --> 00:08:08.640]  上帝是創造主
[00:08:08.640 --> 00:08:10.760]  但同時他是救贖主
[00:08:10.760 --> 00:08:12.520]  上帝造了這個世界出來
[00:08:12.520 --> 00:08:15.000]  他看到這個世界仍然有很多問題
[00:08:15.000 --> 00:08:17.160]  他一定會施行拯救
[00:08:17.160 --> 00:08:19.640]  他應許了要將熟悉的人
[00:08:19.640 --> 00:08:22.200]  從罪惡黑暗裡面拯救出來
[00:08:22.200 --> 00:08:25.960]  然後進入真正的安息
[00:08:25.960 --> 00:08:28.480]  救贖有眷顧那一面
[00:08:28.480 --> 00:08:30.280]  上帝知道 上帝看到
[00:08:30.280 --> 00:08:32.680]  上帝一定會出手
[00:08:32.680 --> 00:08:35.360]  救贖除了有眷顧的一面
[00:08:35.360 --> 00:08:38.360]  同時也有公義彰顯的一面
[00:08:38.360 --> 00:08:40.040]  第二節提到他的判斷
[00:08:40.040 --> 00:08:41.560]  又真實又公義
[00:08:41.560 --> 00:08:43.560]  他判斷了大淫婦
[00:08:43.560 --> 00:08:48.080]  向淫婦討流瀑人血的罪
[00:08:48.080 --> 00:08:49.320]  拯救告訴我們
[00:08:49.320 --> 00:08:52.080]  到最後 到這個世界的終結
[00:08:52.080 --> 00:08:57.280]  上帝一定會有平反 有申冤
[00:08:57.280 --> 00:08:59.640]  鄧穎姐妹一套電影
[00:08:59.640 --> 00:09:02.960]  到最後 如果好人得不到平反
[00:09:02.960 --> 00:09:04.160]  得不到申冤
[00:09:04.160 --> 00:09:06.960]  這套電影有沒有看過
[00:09:06.960 --> 00:09:09.800]  很多年前我看過一套韓劇
[00:09:09.800 --> 00:09:16.400]  這套韓劇叫做《特務情人》
[00:09:16.400 --> 00:09:20.200]  這套劇集講到一個特務
[00:09:20.200 --> 00:09:22.120]  因為他被人陷害
[00:09:22.120 --> 00:09:25.680]  於是黑白兩道的人都要去追殺他
[00:09:25.680 --> 00:09:28.160]  本來他完成了一個任務後
[00:09:28.160 --> 00:09:30.640]  就可以和他所愛的人結婚
[00:09:30.640 --> 00:09:31.960]  但因為被人陷害
[00:09:31.960 --> 00:09:35.960]  他要執包袱四處逃避
[00:09:35.960 --> 00:09:37.760]  這套劇集有20集
[00:09:37.760 --> 00:09:41.680]  頭19集都拍得很精彩 很緊湊
[00:09:41.680 --> 00:09:44.720]  我和我老婆每晚都追
[00:09:44.720 --> 00:09:45.680]  有時追到一兩點
[00:09:45.680 --> 00:09:47.680]  真的很刺激 好好看
[00:09:47.680 --> 00:09:50.240]  去到差不多尾的時候
[00:09:50.240 --> 00:09:52.880]  終於發現幕後黑手的大老闆
[00:09:52.880 --> 00:09:54.480]  原來是他上司
[00:09:54.480 --> 00:09:57.520]  是反恐部隊的組長
[00:09:57.520 --> 00:09:59.320]  劇透了
[00:09:59.320 --> 00:10:02.320]  都幾好看 幾精彩
[00:10:02.320 --> 00:10:05.560]  去到第20集
[00:10:05.560 --> 00:10:09.840]  應該是大結局 大團圓
[00:10:09.840 --> 00:10:14.840]  特務和他的愛人應該有情人終成眷屬
[00:10:14.840 --> 00:10:16.640]  我們帶著喜樂的心
[00:10:16.640 --> 00:10:18.480]  很開心去看最後一集
[00:10:18.480 --> 00:10:21.320]  誰知最後一幕
[00:10:21.320 --> 00:10:27.880]  特務開著車去未婚妻的女邊
[00:10:27.880 --> 00:10:30.480]  中途就一槍打死了
[00:10:30.480 --> 00:10:34.880]  我生氣得差點把電視打爆
[00:10:34.880 --> 00:10:36.880]  有沒有可能呢
[00:10:36.880 --> 00:10:40.720]  19集都可以逃避得到
[00:10:40.720 --> 00:10:42.120]  槍林彈雨都沒事
[00:10:42.120 --> 00:10:43.600]  為何最後一集
[00:10:43.600 --> 00:10:45.800]  那槍都不知從哪裏打出來
[00:10:45.800 --> 00:10:46.840]  一槍就打死了
[00:10:46.840 --> 00:10:47.840]  有沒有這麼兒戲
[00:10:47.840 --> 00:10:51.920]  那一晚我真的睡不著
[00:10:51.920 --> 00:10:55.920]  為何人會生氣呢
[00:10:55.920 --> 00:10:57.640]  為何人會憤怒呢
[00:10:57.640 --> 00:11:01.840]  因為不公義的事得不到公正的審判
[00:11:01.840 --> 00:11:06.320]  為何上帝的僕人會讚美上帝
[00:11:06.320 --> 00:11:07.840]  會高唱Hallelujah
[00:11:07.840 --> 00:11:10.720]  因為我們知道好人
[00:11:10.720 --> 00:11:13.520]  義人最終是會有好下場的
[00:11:13.520 --> 00:11:16.120]  上帝是創造主
[00:11:16.120 --> 00:11:18.360]  同時他是我們的救贖主
[00:11:18.360 --> 00:11:21.640]  他的判斷是真實又公義的
[00:11:21.640 --> 00:11:24.840]  我們每個人都經歷過上帝的拯救
[00:11:24.840 --> 00:11:27.440]  我們經歷過上帝的幫助
[00:11:27.440 --> 00:11:29.240]  經歷過上帝的眷顧
[00:11:29.240 --> 00:11:31.560]  我們知道上帝不會甚麼都不理
[00:11:31.560 --> 00:11:33.840]  上帝是會出手的
[00:11:33.840 --> 00:11:35.040]  即使在今日
[00:11:35.040 --> 00:11:37.600]  我們未必見到樣樣的事情
[00:11:37.600 --> 00:11:39.200]  都有完滿的結局
[00:11:39.200 --> 00:11:42.240]  有些事情的出現更加是很可怕的
[00:11:42.240 --> 00:11:43.920]  是滅絕人性的
[00:11:43.920 --> 00:11:47.440]  不過我們都堅持相信上帝
[00:11:47.440 --> 00:11:49.920]  因為救恩榮耀權能
[00:11:49.920 --> 00:11:52.080]  都屬於我們的上帝
[00:11:52.080 --> 00:11:53.320]  總有一天
[00:11:53.320 --> 00:11:58.520]  上帝的公義的審判會完全彰顯出來
[00:11:58.520 --> 00:12:00.640]  我們不是黑心
[00:12:00.640 --> 00:12:03.040]  我們不是想那些不信主的人死
[00:12:03.040 --> 00:12:07.040]  我們是想見到世界有一個完滿的結局
[00:12:07.040 --> 00:12:12.280]  第十九章一到四節是講到天上的敬拜
[00:12:12.280 --> 00:12:14.280]  這一幕是一個預告
[00:12:14.280 --> 00:12:15.920]  這個預告告訴我們
[00:12:15.920 --> 00:12:19.960]  上帝最後會對付那些邪惡的勢力
[00:12:19.960 --> 00:12:21.760]  上帝會伸張正義
[00:12:21.760 --> 00:12:24.240]  上帝會撥亂反正
[00:12:24.240 --> 00:12:25.240]  因為這個緣故
[00:12:25.240 --> 00:12:28.240]  我們每個星期都回來教會聚集
[00:12:28.240 --> 00:12:30.720]  來去敬拜上帝
[00:12:30.720 --> 00:12:33.000]  敬拜是一個感恩
[00:12:33.000 --> 00:12:35.640]  同時間敬拜也是一個宣告
[00:12:35.640 --> 00:12:41.280]  感恩因為我們實實在在經歷了上帝的幫助和拯救
[00:12:41.280 --> 00:12:45.680]  宣告因為每一次的崇拜都是一個彩排
[00:12:45.680 --> 00:12:47.080]  彩排的是什麼呢
[00:12:47.080 --> 00:12:49.480]  就是天上敬拜那一幕
[00:12:49.480 --> 00:12:53.400]  上帝的榮耀權能完全彰顯出來
[00:12:53.400 --> 00:12:56.520]  教會是一個撥亂反正的地方
[00:12:56.520 --> 00:12:57.680]  外面很亂
[00:12:57.680 --> 00:12:59.480]  但教會不應該亂
[00:12:59.480 --> 00:13:01.800]  外面有很多不公義的事情
[00:13:01.800 --> 00:13:04.720]  教會不應該有不公義的事情
[00:13:04.720 --> 00:13:07.880]  正正因為教會是一個撥亂反正的地方
[00:13:07.880 --> 00:13:11.840]  於是外面的人看到教會就知道這個世界有將來
[00:13:11.840 --> 00:13:15.440]  這個世界的結束不是毀滅
[00:13:15.440 --> 00:13:18.320]  不是黑暗力量的得勝
[00:13:18.320 --> 00:13:20.720]  這個世界的終結是什麼
[00:13:20.720 --> 00:13:23.960]  上帝的拯救 上帝的榮耀 上帝的權能
[00:13:23.960 --> 00:13:26.360]  會完全彰顯出來
[00:13:26.360 --> 00:13:27.560]  因為這個緣故
[00:13:27.560 --> 00:13:30.960]  今天我們聚集在這裡敬拜上帝
[00:13:30.960 --> 00:13:32.280]  這是第一個原因
[00:13:32.280 --> 00:13:36.400]  為什麼我們每個星期都要回來敬拜神呢
[00:13:36.400 --> 00:13:41.720]  第二個原因就出現在第二個段落
[00:13:41.720 --> 00:13:43.920]  第十九章六到十節
[00:13:43.920 --> 00:13:46.720]  我聽見好像一大群人的聲音
[00:13:46.720 --> 00:13:49.640]  像中水的聲音 像大雷的聲音說
[00:13:49.640 --> 00:13:51.440]  Hallelujah 因為主
[00:13:51.440 --> 00:13:53.760]  我們的上帝全能者作王
[00:13:53.760 --> 00:13:56.640]  我們要歡喜快樂將榮耀歸給祂
[00:13:56.640 --> 00:13:58.640]  因為羔羊的婚期到了
[00:13:58.640 --> 00:14:01.800]  祂的新娘也要自己預備好了
[00:14:01.800 --> 00:14:05.880]  祂蒙恩得穿明亮潔白的細麻衣
[00:14:05.880 --> 00:14:09.160]  這細麻衣就是聖徒們的兒行
[00:14:09.160 --> 00:14:11.400]  天使對我說 你要寫下來
[00:14:11.400 --> 00:14:14.960]  凡被邀請赴羔羊婚宴的人有福了
[00:14:14.960 --> 00:14:16.440]  祂又對我說
[00:14:16.440 --> 00:14:18.720]  這些都是上帝真實的話
[00:14:18.720 --> 00:14:21.440]  我就撫服在祂面前要拜祂
[00:14:21.440 --> 00:14:22.840]  祂對我說
[00:14:22.840 --> 00:14:24.760]  千萬不可 我和你
[00:14:24.760 --> 00:14:29.040]  以及那些為耶穌作見證的弟兄同事僕人
[00:14:29.040 --> 00:14:30.960]  你要敬拜上帝
[00:14:30.960 --> 00:14:33.760]  因為那些為耶穌作見證的人
[00:14:33.760 --> 00:14:35.760]  有預言的靈
[00:14:35.760 --> 00:14:38.440]  這裡就說了第二個原因
[00:14:38.440 --> 00:14:40.440]  用了另一幅圖畫
[00:14:40.440 --> 00:14:42.840]  是一個結婚的圖畫
[00:14:42.840 --> 00:14:44.000]  和上面很不同
[00:14:44.000 --> 00:14:47.000]  上面說審判是一個法庭的圖畫
[00:14:47.000 --> 00:14:51.800]  這裡就換了一個結婚的場景
[00:14:51.800 --> 00:14:55.360]  結婚就不是說審判了
[00:14:55.360 --> 00:14:56.680]  氣氛很不同
[00:14:56.680 --> 00:14:59.960]  在婚禮裡面從來不會有主持人
[00:14:59.960 --> 00:15:02.960]  好像一個法官去審判那對新人
[00:15:02.960 --> 00:15:04.760]  你們有沒有冤要身
[00:15:04.760 --> 00:15:06.760]  又不會這樣
[00:15:06.760 --> 00:15:08.760]  婚禮說什麼
[00:15:08.760 --> 00:15:12.360]  婚禮說的是彼此相愛
[00:15:12.360 --> 00:15:13.560]  是承諾
[00:15:13.560 --> 00:15:14.680]  是毀身
[00:15:14.680 --> 00:15:15.880]  是專一
[00:15:15.880 --> 00:15:17.880]  是同生共死
[00:15:17.880 --> 00:15:22.200]  今天有沒有一對夫婦來的
[00:15:22.200 --> 00:15:23.240]  有吧
[00:15:23.240 --> 00:15:25.240]  你們還記不記得在婚禮
[00:15:25.240 --> 00:15:27.240]  立下了一個什麼承諾
[00:15:27.240 --> 00:15:28.760]  還記不記得
[00:15:28.760 --> 00:15:30.760]  幾十年前了
[00:15:30.760 --> 00:15:32.760]  我找回來
[00:15:32.760 --> 00:15:33.880]  我真的有找回來
[00:15:33.880 --> 00:15:35.320]  那個誓盟是
[00:15:35.320 --> 00:15:38.120]  我願意對你承諾從今天開始
[00:15:38.120 --> 00:15:40.520]  無論是順境或逆境
[00:15:40.520 --> 00:15:42.320]  富有或貧窮
[00:15:42.320 --> 00:15:44.320]  健康或疾病
[00:15:44.320 --> 00:15:46.600]  我將永遠愛你珍惜你
[00:15:46.600 --> 00:15:48.600]  直到地老天長
[00:15:48.600 --> 00:15:52.600]  我承諾我將對你永遠忠誠
[00:15:52.600 --> 00:15:55.080]  如果是夫婦一起來
[00:15:55.080 --> 00:15:57.080]  對旁邊的再說一次
[00:15:57.080 --> 00:16:01.080]  我承諾我將對你永遠忠誠
[00:16:01.080 --> 00:16:03.080]  很容易忘記了
[00:16:03.080 --> 00:16:05.080]  婚禮是說什麼的
[00:16:05.080 --> 00:16:06.360]  婚禮不是說審判的
[00:16:06.360 --> 00:16:07.720]  婚禮是說愛的
[00:16:07.720 --> 00:16:08.720]  說承諾
[00:16:08.720 --> 00:16:10.720]  說永遠的忠誠
[00:16:10.720 --> 00:16:12.720]  主耶穌在世上的時候
[00:16:12.720 --> 00:16:14.720]  其實祂也用過婚禮
[00:16:14.720 --> 00:16:16.720]  宣講天國的訊息
[00:16:16.720 --> 00:16:19.400]  有兩個比喻很熟的
[00:16:19.400 --> 00:16:21.920]  第一個就是十個童女的比喻
[00:16:21.920 --> 00:16:22.920]  大家記不記得
[00:16:22.920 --> 00:16:25.320]  記載在馬達福音第25章
[00:16:25.320 --> 00:16:28.120]  耶穌說天國就好像十個童女
[00:16:28.120 --> 00:16:30.600]  拿著燈去迎接新郎
[00:16:30.600 --> 00:16:32.920]  其中五個是愚處的
[00:16:32.920 --> 00:16:34.920]  五個是聰明的
[00:16:34.920 --> 00:16:36.920]  愚處拿了燈
[00:16:36.920 --> 00:16:38.920]  但是沒有帶油在身上
[00:16:38.920 --> 00:16:40.920]  聰明就拿著燈
[00:16:40.920 --> 00:16:43.920]  又盛滿了油在器皿上
[00:16:43.920 --> 00:16:46.920]  誰知道新郎遲了來
[00:16:46.920 --> 00:16:48.920]  他們就睡著了
[00:16:48.920 --> 00:16:50.920]  半夜有人來叫他們
[00:16:50.920 --> 00:16:53.920]  新郎來了你們要出來迎接他
[00:16:53.920 --> 00:16:56.920]  那些童女就拿著燈來迎接
[00:16:56.920 --> 00:16:59.920]  誰知道愚處的就怎樣
[00:16:59.920 --> 00:17:01.920]  因為沒有預備油
[00:17:01.920 --> 00:17:04.920]  自己的燈就熄滅了
[00:17:04.920 --> 00:17:07.920]  然後就對聰明的說
[00:17:07.920 --> 00:17:09.920]  可不可以分一點油給我們
[00:17:09.920 --> 00:17:10.920]  你說分不分呢
[00:17:10.920 --> 00:17:12.920]  聰明的當然不分
[00:17:12.920 --> 00:17:13.920]  我都可能不夠用
[00:17:13.920 --> 00:17:14.920]  那你自己去買吧
[00:17:14.920 --> 00:17:16.920]  他們就去買
[00:17:16.920 --> 00:17:18.920]  他們買的時候新郎就來了
[00:17:18.920 --> 00:17:19.920]  我們知道結果是什麼
[00:17:19.920 --> 00:17:22.920]  那五個聰明的就和新郎去了
[00:17:22.920 --> 00:17:24.920]  那五個愚處的就在外哭自恥
[00:17:24.920 --> 00:17:27.920]  這是第一個的比喻
[00:17:27.920 --> 00:17:30.920]  第二個是婚宴的比喻
[00:17:30.920 --> 00:17:33.920]  記載在馬太福音22章
[00:17:33.920 --> 00:17:35.920]  耶穌說天國好比一個王
[00:17:35.920 --> 00:17:38.920]  為他的兒子擺設娶親的筵席
[00:17:38.920 --> 00:17:40.920]  他打發僕人出去請那些
[00:17:40.920 --> 00:17:42.920]  已經得到邀請的人
[00:17:42.920 --> 00:17:44.920]  來參加這個筵席
[00:17:44.920 --> 00:17:46.920]  誰知道他們怎樣
[00:17:46.920 --> 00:17:47.920]  他們不肯來
[00:17:47.920 --> 00:17:49.920]  那王又再打發僕人
[00:17:49.920 --> 00:17:50.920]  再叫他們來
