
[00:00:00.000 --> 00:00:04.000]  地上準備平安?
[00:01:56.000 --> 00:01:59.000]  那麼寫什麼呢?
[00:01:59.000 --> 00:02:02.000]  因為那個時候,那個時代,
[00:02:02.000 --> 00:02:05.000]  所面對的是一個很困難的時代。
[00:02:05.000 --> 00:02:08.000]  這個困難的時代,在提摩太后書裡面寫出來了,
[00:02:08.000 --> 00:02:12.000]  你念下去的時候發現,好像不是2000年前,
[00:02:12.000 --> 00:02:14.000]  還是現在。
[00:02:14.000 --> 00:02:18.000]  你看裡面,提摩太后書裡面說,當時的時代是什麼呢?
[00:02:18.000 --> 00:02:22.000]  這個人,他亂得不得了,失控了。
[00:02:22.000 --> 00:02:25.000]  這個時代裡面,人的不合理喻,
[00:02:25.000 --> 00:02:28.000]  越講越像今天。
[00:02:28.000 --> 00:02:30.000]  用的字是什麼?
[00:02:30.000 --> 00:02:33.000]  保羅說那個時代,就是面對時代,
[00:02:33.000 --> 00:02:36.000]  人的任欲妄為,
[00:02:36.000 --> 00:02:38.000]  翁恩傅義,
[00:02:38.000 --> 00:02:40.000]  心情胸部,
[00:02:40.000 --> 00:02:42.000]  然後呢,
[00:02:42.000 --> 00:02:45.000]  作惡的人越來越惡。
[00:02:45.000 --> 00:02:47.000]  哇,這個很共鳴,對不對?
[00:02:47.000 --> 00:02:49.000]  根本就是現代,
[00:02:49.000 --> 00:02:52.000]  就是那個末世的時候,我們所面對的時代。
[00:02:52.000 --> 00:02:56.000]  當時所面對的時代,一樣的,跟今天一樣難。
[00:02:56.000 --> 00:02:59.000]  如果你覺得,哇,今天真的好難,這個世界,
[00:02:59.000 --> 00:03:02.000]  每天所聽到的,看到的,碰到的事情,
[00:03:02.000 --> 00:03:05.000]  真的令你很失望的話,我告訴你,
[00:03:05.000 --> 00:03:07.000]  保羅那個時候就是這樣的時代。
[00:03:07.000 --> 00:03:10.000]  而且作為記錄徒,特別難。
[00:03:10.000 --> 00:03:13.000]  因為記錄徒很多時候,我們面對這個時代,
[00:03:13.000 --> 00:03:15.000]  不是那個難的時代那麼簡單。
[00:03:15.000 --> 00:03:17.000]  因為我們做人的標準,
[00:03:17.000 --> 00:03:20.000]  我們的價值觀念,我們所採取的方法,
[00:03:20.000 --> 00:03:22.000]  跟這個時代很多人就不同。
[00:03:22.000 --> 00:03:26.000]  他們欺騙,他們欺詐,他們強暴,
[00:03:26.000 --> 00:03:28.000]  但是我們不這樣做。
[00:03:28.000 --> 00:03:30.000]  那麼怎麼辦呢?
[00:03:30.000 --> 00:03:33.000]  我們還要每天進到這個社會裡面來看。
[00:03:33.000 --> 00:03:36.000]  你可以想象,當年主耶穌講得很好,
[00:03:36.000 --> 00:03:39.000]  主耶穌說,你們進到這個社會裡面,
[00:03:39.000 --> 00:03:44.000]  進到這個世界裡面,就好像羊進到狼群裡面。
[00:03:44.000 --> 00:03:45.000]  你記得嗎?
[00:03:45.000 --> 00:03:47.000]  耶穌講過,馬太福音裡面所說的話。
[00:03:47.000 --> 00:03:51.000]  哇,這個羊進到狼群,
[00:03:51.000 --> 00:03:55.000]  你想一下,這個很恐怖。
[00:03:55.000 --> 00:03:58.000]  如果狼進到羊群裡面就好了,
[00:03:58.000 --> 00:04:02.000]  哇,這個吃那個,隨便你吃。
[00:04:02.000 --> 00:04:07.000]  但是相反的,作為一個羊進到狼群裡面,
[00:04:07.000 --> 00:04:10.000]  哇,什麼都沒有了,命都沒有了。
[00:04:10.000 --> 00:04:13.000]  所以現在我們所面對的情況,
[00:04:13.000 --> 00:04:15.000]  跟當時的時候是一樣的。
[00:04:15.000 --> 00:04:19.000]  我就要看看,作為一個偉大的使徒,
[00:04:19.000 --> 00:04:23.000]  保羅他怎麼可以鼓勵,
[00:04:23.000 --> 00:04:30.000]  教導提摩他要面對這個社會。
[00:04:30.000 --> 00:04:33.000]  我覺得這個信息,對我們今天你跟我,
[00:04:33.000 --> 00:04:36.000]  都是要面對同樣一個社會的時候,
[00:04:36.000 --> 00:04:40.000]  我覺得是很大的一個重要的提醒。
[00:04:40.000 --> 00:04:44.000]  所以我一直帶著這個心,
[00:04:44.000 --> 00:04:50.000]  這個手心,保羅在這個短短的心裡面,
[00:04:50.000 --> 00:04:53.000]  告訴提摩他有什麼秘訣,
[00:04:53.000 --> 00:04:55.000]  是面對現在這個世界。
[00:04:55.000 --> 00:04:58.000]  後來我一直看戲看到了這個秘訣,
[00:04:58.000 --> 00:05:01.000]  你知道是什麼嗎?
[00:05:01.000 --> 00:05:04.000]  我一直看的時候發覺,
[00:05:04.000 --> 00:05:06.000]  基督徒沒有什麼秘訣,
[00:05:06.000 --> 00:05:08.000]  去面對這個那麼困難的世界,
[00:05:08.000 --> 00:05:10.000]  只有一個。
[00:05:10.000 --> 00:05:12.000]  保羅的意思就是說,
[00:05:12.000 --> 00:05:15.000]  最主要是看你自己的態度,
[00:05:15.000 --> 00:05:18.000]  跟你的心態如何。
[00:05:18.000 --> 00:05:22.000]  不是要教你一些什麼方法去面對,
[00:05:22.000 --> 00:05:25.000]  方法很多,但是最重要是,
[00:05:25.000 --> 00:05:28.000]  你帶著一個怎樣的態度,
[00:05:28.000 --> 00:05:35.000]  去面對每天你所接受的面對的衝擊。
[00:05:35.000 --> 00:05:38.000]  那麼,如果這個心態是怎樣的心態呢?
[00:05:38.000 --> 00:05:40.000]  我再進一步,我發覺,
[00:05:40.000 --> 00:05:43.000]  如果用一個簡單的總結來看的時候,
[00:05:43.000 --> 00:05:50.000]  我們可以說,保羅是一種不認命的心志,
[00:05:50.000 --> 00:05:55.000]  不認命的一種志向,來面對每天的衝擊。
[00:05:55.000 --> 00:05:58.000]  這個不認命的意思是怎樣得出來的呢?
[00:05:58.000 --> 00:06:00.000]  不是問我要講的。
[00:06:00.000 --> 00:06:03.000]  因為如果你看提督太后書,
[00:06:03.000 --> 00:06:08.000]  你發覺好多次保羅寫的時候用一個字,
[00:06:08.000 --> 00:06:13.000]  用兩三個重復又重復的語氣來表達。
[00:06:13.000 --> 00:06:15.000]  什麼語氣呢?
[00:06:15.000 --> 00:06:17.000]  就是提督太后書裡面,
[00:06:17.000 --> 00:06:20.000]  就像我們剛才說的,
[00:06:20.000 --> 00:06:25.000]  記載了當時很多所面對的社會的亂糟糟的、凌亂的,
[00:06:25.000 --> 00:06:28.000]  令人很失望的社會。
[00:06:28.000 --> 00:06:31.000]  當你保羅寫完了一段,
[00:06:31.000 --> 00:06:37.000]  令我們所面對的非常失望的時候,
[00:06:37.000 --> 00:06:40.000]  通常他立刻就要轉這個語氣。
[00:06:40.000 --> 00:06:42.000]  這個語氣呢,
[00:06:42.000 --> 00:06:49.000]  他本來希臘語來說就是"zude",
[00:06:49.000 --> 00:06:52.000]  "zude"這個字的意思就是你。
[00:06:52.000 --> 00:06:55.000]  這個世界是這樣這樣的令人失望,
[00:06:55.000 --> 00:06:59.000]  這個世界是這樣這樣的爛。
[00:06:59.000 --> 00:07:02.000]  但是你,"zude",
[00:07:02.000 --> 00:07:04.000]  "de"就是但是,
[00:07:04.000 --> 00:07:08.000]  you, but you,就是你呀,
[00:07:08.000 --> 00:07:10.000]  就是不能夠這樣。
[00:07:10.000 --> 00:07:13.000]  但是這個世界仍然可以選擇的。
[00:07:13.000 --> 00:07:15.000]  這個世界是好爛,
[00:07:15.000 --> 00:07:19.000]  但是這個世界還有好人,還有壞人。
[00:07:19.000 --> 00:07:21.000]  但是你還有選擇,
[00:07:21.000 --> 00:07:24.000]  你要明白你選擇的是什麼。
[00:07:24.000 --> 00:07:25.000]  所以你看,
[00:07:25.000 --> 00:07:29.000]  以後我們慢慢再研究這個詳細的內容,
[00:07:29.000 --> 00:07:32.000]  如果你看第四章裡面,
[00:07:32.000 --> 00:07:34.000]  出現了三次這個字,
[00:07:34.000 --> 00:07:38.000]  全都是講完了這個世界好差好差以後,
[00:07:38.000 --> 00:07:41.000]  就說"zude"三章十節,
[00:07:41.000 --> 00:07:44.000]  三章十四節,四章五節,
[00:07:44.000 --> 00:07:47.000]  以後我們再看看這個"zude"是什麼意思。
[00:07:47.000 --> 00:07:53.000]  今天我們集中在提摩太后書的第二章。
[00:07:53.000 --> 00:07:56.000]  今天我們主要是研究第二章。
[00:07:56.000 --> 00:07:58.000]  整個第二章裡面,
[00:07:58.000 --> 00:08:01.000]  就是表達了保羅對提摩太后,
[00:08:01.000 --> 00:08:05.000]  也是對你跟我後來的基督徒要說的話。
[00:08:05.000 --> 00:08:08.000]  說完了以後,她就去世了。
[00:08:08.000 --> 00:08:12.000]  所以我覺得這個是真的最重要的祝福。
[00:08:12.000 --> 00:08:13.000]  然後呢,
[00:08:13.000 --> 00:08:15.000]  它在裡面講什麼呢?
[00:08:15.000 --> 00:08:16.000]  剛才我們說嘛,
[00:08:16.000 --> 00:08:17.000]  "zude",
[00:08:17.000 --> 00:08:19.000]  第二章一開頭的時候,
[00:08:19.000 --> 00:08:21.000]  又出來這個字。
[00:08:21.000 --> 00:08:23.000]  它用另外一個字,
[00:08:23.000 --> 00:08:25.000]  可能是更強烈的"zu-ong",
[00:08:25.000 --> 00:08:26.000]  意思是說,
[00:08:26.000 --> 00:08:27.000]  但是,
[00:08:27.000 --> 00:08:29.000]  就是因為這樣,
[00:08:29.000 --> 00:08:33.000]  你特別要做出你的選擇。
[00:08:33.000 --> 00:08:37.000]  那麼,這個第二章以前剛剛講什麼呢?
[00:08:37.000 --> 00:08:39.000]  就是第一章最後裡面,
[00:08:39.000 --> 00:08:41.000]  保羅就講到,
[00:08:41.000 --> 00:08:42.000]  一個令他好難過,
[00:08:42.000 --> 00:08:44.000]  很失望的事情。
[00:08:44.000 --> 00:08:46.000]  他說,當我最需要人的時候,
[00:08:46.000 --> 00:08:49.000]  最需要人在給我鼓勵,
[00:08:49.000 --> 00:08:51.000]  在我身邊的時候,
[00:08:51.000 --> 00:08:54.000]  他說我所有認識的人都走了,
[00:08:54.000 --> 00:08:56.000]  沒有人理我,
[00:08:56.000 --> 00:08:58.000]  一個都不在。
[00:08:58.000 --> 00:08:59.000]  這個世界就是這樣了,
[00:08:59.000 --> 00:09:02.000]  我們都經歷過了。
[00:09:02.000 --> 00:09:03.000]  你最需要人的時候,
[00:09:03.000 --> 00:09:04.000]  他們都走了,
[00:09:04.000 --> 00:09:05.000]  沒有人。
[00:09:05.000 --> 00:09:07.000]  但是保羅很有意思,
[00:09:07.000 --> 00:09:10.000]  但是還有一個家庭,
[00:09:10.000 --> 00:09:12.000]  他竟然到處來找我,
[00:09:12.000 --> 00:09:15.000]  最後找到那個賤奴裡面,
[00:09:15.000 --> 00:09:16.000]  發現了我,
[00:09:16.000 --> 00:09:18.000]  然後來支持我。
[00:09:18.000 --> 00:09:19.000]  所以這也是一樣,
[00:09:19.000 --> 00:09:21.000]  這個世界永遠都要很多的
[00:09:21.000 --> 00:09:22.000]  令你失望的人,
[00:09:22.000 --> 00:09:23.000]  很多的壞人,
[00:09:23.000 --> 00:09:25.000]  很多人都不理你,
[00:09:25.000 --> 00:09:26.000]  最需要的時候,
[00:09:26.000 --> 00:09:27.000]  他都走了。
[00:09:27.000 --> 00:09:30.000]  但是,這個世界還有好人,
[00:09:30.000 --> 00:09:31.000]  什麼人都有,
[00:09:31.000 --> 00:09:34.000]  雖然壞人可能特別多,
[00:09:34.000 --> 00:09:36.000]  但是什麼人都有,
[00:09:36.000 --> 00:09:38.000]  然後講完了這個對比以後,
[00:09:38.000 --> 00:09:40.000]  第二章一開始的時候,
[00:09:40.000 --> 00:09:43.000]  但是你就是因為這樣,
[00:09:43.000 --> 00:09:44.000]  這個世界就是要這樣的人,
[00:09:44.000 --> 00:09:46.000]  不同的人,
[00:09:46.000 --> 00:09:48.000]  所以你要決定要做哪一種人,
[00:09:48.000 --> 00:09:49.000]  很有意思。
[00:09:49.000 --> 00:09:52.000]  所以有一種士氣在裡面,
[00:09:52.000 --> 00:09:55.000]  有一種不認命的士氣在裡面,
[00:09:55.000 --> 00:09:58.000]  不是因為這個社會太差了,
[00:09:58.000 --> 00:09:59.000]  算了算了,
[00:09:59.000 --> 00:10:00.000]  我也跟他們一起做吧,
[00:10:00.000 --> 00:10:01.000]  不是,
[00:10:01.000 --> 00:10:03.000]  就是因為這樣,
[00:10:03.000 --> 00:10:05.000]  所以你要選擇。
[00:10:05.000 --> 00:10:07.000]  那麼選擇什麼呢?
[00:10:07.000 --> 00:10:10.000]  那麼我們在第二章裡面
[00:10:10.000 --> 00:10:11.000]  一起看下去,
[00:10:11.000 --> 00:10:13.000]  我一直念再念的時候,
[00:10:13.000 --> 00:10:15.000]  我發覺有七個,
[00:10:15.000 --> 00:10:21.000]  七個很鮮明的表達形象,
[00:10:21.000 --> 00:10:23.000]  我覺得保留真的很好,
[00:10:23.000 --> 00:10:24.000]  很簡單,
[00:10:24.000 --> 00:10:26.000]  但是七個很清楚的形象
[00:10:26.000 --> 00:10:28.000]  來表達你的選擇,
[00:10:28.000 --> 00:10:31.000]  七個我們今天講完以後,
[00:10:31.000 --> 00:10:33.000]  我希望我們都記得,
[00:10:33.000 --> 00:10:34.000]  不難的,
[00:10:34.000 --> 00:10:35.000]  很容易的,
[00:10:35.000 --> 00:10:36.000]  很明顯的,
[00:10:36.000 --> 00:10:38.000]  很鮮明的印象。
[00:10:38.000 --> 00:10:41.000]  我們一起來看看這七個是什麼的形象,
[00:10:41.000 --> 00:10:43.000]  有時用比喻,
[00:10:43.000 --> 00:10:47.000]  有時用很具體的一些人的身份。
[00:10:47.000 --> 00:10:49.000]  我們先看兩個,
[00:10:49.000 --> 00:10:53.000]  就是我們今天題目的主題。
[00:10:53.000 --> 00:10:55.000]  剛才我們念了聖經裡面,
[00:10:55.000 --> 00:10:56.000]  也可能留意到了,
[00:10:56.000 --> 00:10:59.000]  保羅在第二章裡面提出了
[00:10:59.000 --> 00:11:03.000]  兩個很鮮明的對比的形象,
[00:11:03.000 --> 00:11:07.000]  一個我們說叫做貴重的器皿,
[00:11:07.000 --> 00:11:11.000]  另外一個是卑賤的器皿,
[00:11:11.000 --> 00:11:14.000]  兩個,貴重的器皿,
[00:11:14.000 --> 00:11:15.000]  卑賤的器皿。
[00:11:15.000 --> 00:11:20.000]  剛才我們已經念過第二章裡面,
[00:11:20.000 --> 00:11:22.000]  19節一集下去的,
[00:11:22.000 --> 00:11:26.000]  到20一節裡面的幾句話。
[00:11:26.000 --> 00:11:29.000]  剛才我們念可能你有點印象,
[00:11:29.000 --> 00:11:32.000]  但是現在我跟你再從這個角度,
[00:11:32.000 --> 00:11:33.000]  再簡單再講一句,
[00:11:33.000 --> 00:11:35.000]  反正也不太長,
[00:11:35.000 --> 00:11:39.000]  我們一起來看看這幾節聖經。
[00:11:39.000 --> 00:11:41.000]  第19節,
[00:11:41.000 --> 00:11:43.000]  剛才我們就說了,
[00:11:43.000 --> 00:11:46.000]  我用的新義本沒關係,
[00:11:46.000 --> 00:11:49.000]  新義本跟和合本差不多,
[00:11:49.000 --> 00:11:54.000]  等一下我們用的字可能有點不同,
[00:11:54.000 --> 00:11:56.000]  不過一樣的內容。
[00:11:56.000 --> 00:11:59.000]  他就這樣說,19節,
[00:11:59.000 --> 00:12:04.000]  然而神建固的根基已經立定了,
[00:12:04.000 --> 00:12:07.000]  上面刻著這樣的印記,
[00:12:07.000 --> 00:12:10.000]  就是好像一個房子,
[00:12:10.000 --> 00:12:12.000]  前面有兩個牌子,
[00:12:12.000 --> 00:12:14.000]  兩個門牌,
[00:12:14.000 --> 00:12:19.000]  兩個門牌是給兩種不同的人的標語。
[00:12:19.000 --> 00:12:22.000]  第一個牌子怎麼寫呢?
[00:12:22.000 --> 00:12:25.000]  第一個牌子就是寫著,
[00:12:25.000 --> 00:12:27.000]  主認識,
[00:12:27.000 --> 00:12:30.000]  主認識屬於他的人。
[00:12:30.000 --> 00:12:31.000]  這是第一個,
[00:12:31.000 --> 00:12:33.000]  這個是一個慶贊的。
[00:12:33.000 --> 00:12:35.000]  誰?
[00:12:35.000 --> 00:12:37.000]  人不認識不重要,
[00:12:37.000 --> 00:12:39.000]  也可能重要,
[00:12:39.000 --> 00:12:40.000]  不過最重要就是,
[00:12:40.000 --> 00:12:42.000]  神說我認識他,
[00:12:42.000 --> 00:12:45.000]  這個是很大的honor。
[00:12:45.000 --> 00:12:49.000]  第二個牌子是警告的牌子,
[00:12:49.000 --> 00:12:54.000]  他說如果你要反清復主名的人,
[00:12:54.000 --> 00:12:57.000]  都應該離開不易,
[00:12:57.000 --> 00:12:58.000]  這個是警告的。
[00:12:58.000 --> 00:13:01.000]  進到房子裡面,
[00:13:01.000 --> 00:13:03.000]  剛才我們念的時候,
[00:13:03.000 --> 00:13:04.000]  你也留意了,
[00:13:04.000 --> 00:13:08.000]  他說一個家裡面總是有不同的東西,
[00:13:08.000 --> 00:13:10.000]  有金器銀器,
[00:13:10.000 --> 00:13:12.000]  也有木器瓦器,
[00:13:12.000 --> 00:13:13.000]  有貴重的,
[00:13:13.000 --> 00:13:15.000]  也有卑賤的。
[00:13:15.000 --> 00:13:18.000]  人若自覺離開卑賤的事,
[00:13:18.000 --> 00:13:21.000]  就必作貴重的器名,
[00:13:21.000 --> 00:13:24.000]  成為聖潔和服主用,
[00:13:24.000 --> 00:13:27.000]  預備行個人的善事。
[00:13:27.000 --> 00:13:29.000]  兩個,
[00:13:29.000 --> 00:13:30.000]  卑賤的,
[00:13:30.000 --> 00:13:32.000]  跟貴重的。
[00:13:32.000 --> 00:13:37.000]  那麼這裡我們要深入一點去理解這兩個,
[00:13:37.000 --> 00:13:41.000]  形象要代表的是什麼。
[00:13:41.000 --> 00:13:43.000]  首先我們不要聯想,
[00:13:43.000 --> 00:13:44.000]  有點誤解,
[00:13:44.000 --> 00:13:47.000]  以為好像每個家庭裡面,
[00:13:47.000 --> 00:13:51.000]  每個家裡面都有貴重的,
[00:13:51.000 --> 00:13:53.000]  也有卑賤的東西。
[00:13:53.000 --> 00:13:55.000]  那麼貴重的跟卑賤的,
[00:13:55.000 --> 00:13:58.000]  一般我們就因為這裡有這樣寫,
[00:13:58.000 --> 00:14:00.000]  很容易我們有一個想法,
[00:14:00.000 --> 00:14:04.000]  就是說因為他比較用金跟銀,
[00:14:04.000 --> 00:14:06.000]  金銀這次是比較貴重的,
[00:14:06.000 --> 00:14:08.000]  木啊瓦啊,
[00:14:08.000 --> 00:14:10.000]  就是比較卑賤的。
[00:14:10.000 --> 00:14:12.000]  如果你這樣想的話,
[00:14:12.000 --> 00:14:16.000]  你就錯解了聖經裡面保羅要表達的。
[00:14:16.000 --> 00:14:20.000]  他這個貴重跟卑賤,
[00:14:20.000 --> 00:14:24.000]  不是因為他用什麼物資來做,
[00:14:24.000 --> 00:14:26.000]  什麼材料來做。
[00:14:26.000 --> 00:14:29.000]  你說金銀當然比較貴,
[00:14:29.000 --> 00:14:32.000]  木瓦也不一定是特別卑賤。
[00:14:32.000 --> 00:14:36.000]  所以如果你用原文,希臘文的意思,
[00:14:36.000 --> 00:14:39.000]  就更比較清楚這個方向。
[00:14:39.000 --> 00:14:42.000]  我們中文翻譯為貴重,
[00:14:42.000 --> 00:14:44.000]  好像很貴的東西,
[00:14:44.000 --> 00:14:45.000]  不一定。
[00:14:45.000 --> 00:14:47.000]  貴重跟卑賤,
[00:14:47.000 --> 00:14:51.000]  在原文的意思裡面所用的字,
[00:14:51.000 --> 00:14:56.000]  基本上不是那個東西貴還是便宜的物資,
[00:14:56.000 --> 00:14:59.000]  最主要是他本來這個字,
[00:14:59.000 --> 00:15:01.000]  貴重這個字。
[00:15:01.000 --> 00:15:03.000]  貴重這個字呢,
[00:15:03.000 --> 00:15:06.000]  他用什麼字呢?
[00:15:06.000 --> 00:15:09.000]  他用一個字叫做"to make",
[00:15:09.000 --> 00:15:12.000]  這個字就是"honor",
[00:15:12.000 --> 00:15:15.000]  就是這個東西放在家裡面,
[00:15:15.000 --> 00:15:19.000]  令你覺得榮耀的,榮譽的。
[00:15:19.000 --> 00:15:22.000]  就是人在你們家裡面來看你的時候,
[00:15:22.000 --> 00:15:23.000]  一看到東西,
[00:15:23.000 --> 00:15:27.000]  哇,你家裡面竟然有這樣的東西的時候,
[00:15:27.000 --> 00:15:29.000]  他對你有一種尊敬,
[00:15:29.000 --> 00:15:33.000]  有一種榮譽的表達。
[00:15:33.000 --> 00:15:36.000]  所以那個東西不一定本身很貴重,
[00:15:36.000 --> 00:15:45.000]  用的材料可能是一副以前的照片,
[00:15:45.000 --> 00:15:47.000]  好像你先祖,
[00:15:47.000 --> 00:15:48.000]  還是你祖父,
[00:15:48.000 --> 00:15:52.000]  哇,受了國家給他的什麼分獎,
[00:15:52.000 --> 00:15:57.000]  哇,原來你是勇敢的分獎的後代。
[00:15:57.000 --> 00:16:01.000]  那個像片不一定很貴,
[00:16:01.000 --> 00:16:04.000]  但是那個像片帶給你榮譽,
[00:16:04.000 --> 00:16:07.000]  "to make",就是個榮譽。
[00:16:07.000 --> 00:16:08.000]  那麼"卑賤"呢?
[00:16:08.000 --> 00:16:11.000]  "卑賤"的原文就是"atemiya",
[00:16:11.000 --> 00:16:14.000]  意思就是"dishonor",
[00:16:14.000 --> 00:16:17.000]  就是一看就覺得,
[00:16:17.000 --> 00:16:20.000]  哎呀,不很光彩的東西。
[00:16:20.000 --> 00:16:23.000]  什麼不光彩的東西,家裡面有沒有?
[00:16:23.000 --> 00:16:26.000]  有,按照當時我們現在家裡面也是。
[00:16:26.000 --> 00:16:30.000]  用什麼現在一些垃圾,
[00:16:30.000 --> 00:16:33.000]  或者現在甚至糞便的那些東西,
[00:16:33.000 --> 00:16:35.000]  那些東西就,
[00:16:35.000 --> 00:16:38.000]  哎呀,這些東西有朋友來的時候,
[00:16:38.000 --> 00:16:40.000]  哎呀,不要放在外面,
[00:16:40.000 --> 00:16:42.000]  就放在最後最後。
[00:16:42.000 --> 00:16:44.000]  而且那些容器,
[00:16:44.000 --> 00:16:47.000]  放的那些東西越來越臭的時候,
[00:16:47.000 --> 00:16:51.000]  最後連這個器皿也把它掉了。
[00:16:51.000 --> 00:16:52.000]  不但沒有價值,
[00:16:52.000 --> 00:16:54.000]  而且當它用完了以後,
[00:16:54.000 --> 00:16:58.000]  就令人覺得,哎呀,這個東西不好給人看。
[00:16:58.000 --> 00:17:00.000]  這個就是"卑賤"的意思。
[00:17:00.000 --> 00:17:01.000]  明白意思?
[00:17:01.000 --> 00:17:03.000]  所以我們明白,
[00:17:03.000 --> 00:17:08.000]  不是因為那個物件所做的貴還是便宜。
[00:17:08.000 --> 00:17:10.000]  最重要你留意,
[00:17:10.000 --> 00:17:11.000]  如果你念聖經,
[00:17:11.000 --> 00:17:12.000]  一定要留意就是,
[00:17:12.000 --> 00:17:15.000]  這裡所講的最重要的地方就是,
[00:17:15.000 --> 00:17:19.000]  貴重的什麼?器皿。
[00:17:19.000 --> 00:17:22.000]  這是看你裡面盛載了什麼。
[00:17:22.000 --> 00:17:24.000]  最重要你盛載了什麼,
[00:17:24.000 --> 00:17:27.000]  裡面的東西令你覺得光彩的,
[00:17:27.000 --> 00:17:30.000]  那個就是貴重的器皿。
[00:17:30.000 --> 00:17:32.000]  所以聖經裡面說,
[00:17:32.000 --> 00:17:33.000]  我們每一個人,
[00:17:33.000 --> 00:17:36.000]  每一個基督徒都要做貴重的器皿,
[00:17:36.000 --> 00:17:39.000]  就是我們把東西放在我們裡面,
[00:17:39.000 --> 00:17:40.000]  我們心靈裡面,
[00:17:40.000 --> 00:17:42.000]  貴重的,
[00:17:42.000 --> 00:17:45.000]  令上帝覺得光彩,
[00:17:45.000 --> 00:17:48.000]  你也覺得光彩的東西。
[00:17:48.000 --> 00:17:50.000]  而卑賤是什麼?
[00:17:50.000 --> 00:17:52.000]  卑賤的器皿,
[00:17:52.000 --> 00:17:54.000]  是看你盛載了什麼。
[00:17:54.000 --> 00:17:57.000]  盛載了那些令你很受愧的,
[00:17:57.000 --> 00:18:00.000]  那些很不能夠給人見到的東西,
[00:18:00.000 --> 00:18:01.000]  那個就是,
[00:18:01.000 --> 00:18:06.000]  你就變成為卑賤的器皿。
[00:18:06.000 --> 00:18:08.000]  這個就是聖經裡面,
[00:18:08.000 --> 00:18:12.000]  給我們在我們人生當中的兩個條件。
[00:18:12.000 --> 00:18:13.000]  那兩個條件很重要,
[00:18:13.000 --> 00:18:14.000]  因為我們每天,
[00:18:14.000 --> 00:18:16.000]  事實上我們在周圍,
[00:18:16.000 --> 00:18:18.000]  我們世界所發生的,
[00:18:18.000 --> 00:18:20.000]  有卑賤的,
[00:18:20.000 --> 00:18:23.000]  也有貴重的。
[00:18:23.000 --> 00:18:25.000]  剛才我說,
[00:18:25.000 --> 00:18:27.000]  當年,
[00:18:27.000 --> 00:18:29.000]  也是跟今天一樣,
[00:18:29.000 --> 00:18:31.000]  就是我們一髮,
[00:18:31.000 --> 00:18:32.000]  坦白說,
[00:18:32.000 --> 00:18:36.000]  我們看到我們周圍那些卑賤的東西,
[00:18:36.000 --> 00:18:40.000]  遠比較那些貴重的多。
[00:18:40.000 --> 00:18:41.000]  剛才我說,
[00:18:41.000 --> 00:18:44.000]  我們今天一慶起來的時候,
[00:18:44.000 --> 00:18:46.000]  我們看電視也好,
[00:18:46.000 --> 00:18:48.000]  看手機也好,
[00:18:48.000 --> 00:18:50.000]  搜索媒體也好,
[00:18:50.000 --> 00:18:52.000]  碰見的人也好,
