
[00:00:00.000 --> 00:00:05.200]   Good evening, everyone.
[00:05:32.800 --> 00:05:38.240]   And lastly, we're going to see how he burst into the scene and started healing people.
[00:05:38.240 --> 00:05:44.000]   And so the first thing we saw earlier was that Mark said that Jesus went into Galilee
[00:05:44.000 --> 00:05:46.200]   and proclaimed the good news of the kingdom.
[00:05:46.200 --> 00:05:47.920]   The time has come.
[00:05:47.920 --> 00:05:50.240]   The kingdom of God is near.
[00:05:50.240 --> 00:05:56.360]   And what he told the people was to repent and believe the good news.
[00:05:56.360 --> 00:05:59.420]   Repent and believe the good news.
[00:05:59.420 --> 00:06:05.100]   We see that Mark says here that Jesus' main mission was to do what?
[00:06:05.100 --> 00:06:08.840]   To proclaim the good news of God, right?
[00:06:08.840 --> 00:06:13.280]   Jesus came to bring a kingdom of love, right?
[00:06:13.280 --> 00:06:14.800]   Not subjugation.
[00:06:14.800 --> 00:06:19.400]   He came to bring grace, not just be bound by the law.
[00:06:19.400 --> 00:06:25.060]   He came in humility, not like a conquering king or a conquering Messiah.
[00:06:25.060 --> 00:06:29.020]   He was for all the people, not just for the Jews.
[00:06:29.020 --> 00:06:34.000]   And he was to be received voluntarily, not by force.
[00:06:34.000 --> 00:06:41.960]   And so the people of Jerusalem and where they were, Galilee, were sort of surprised, right?
[00:06:41.960 --> 00:06:47.800]   They were like, "Oh, we were expecting a conquering Messiah to help us to overcome the Romans."
[00:06:47.800 --> 00:06:53.280]   But no, Jesus has come and he's calling people to repentance.
[00:06:53.280 --> 00:06:56.240]   And he says here, "The time has come."
[00:06:56.240 --> 00:06:58.780]   The time has come, right?
[00:06:58.780 --> 00:07:02.600]   And what Jesus means is that there is an opportunity here.
[00:07:02.600 --> 00:07:04.040]   There is an opportunity.
[00:07:04.040 --> 00:07:05.980]   And the opportunity is for what?
[00:07:05.980 --> 00:07:09.480]   That the kingdom of heaven is near.
[00:07:09.480 --> 00:07:15.000]   And he's not just speaking about heaven, that heaven is far away, but that heaven is actually
[00:07:15.000 --> 00:07:20.000]   close at hand because Jesus is close at hand.
[00:07:20.000 --> 00:07:27.160]   And Jesus is the way, the truth, and the life, and the way we can truly go to God.
[00:07:27.160 --> 00:07:32.180]   And Jesus calls these people towards two important things.
[00:07:32.180 --> 00:07:36.320]   The first is repentance and then belief.
[00:07:36.320 --> 00:07:41.380]   And now we've talked about repentance many times in our sermons before.
[00:07:41.380 --> 00:07:48.400]   Repentance is I'm walking one way and then now I'm changing to go 180 degrees to walk
[00:07:48.400 --> 00:07:49.960]   to another.
[00:07:49.960 --> 00:07:54.520]   Before I was walking in my own way, following my own desires, my own beliefs.
[00:07:54.520 --> 00:07:59.700]   And now I'm changing 180 degrees to go God's way.
[00:07:59.700 --> 00:08:05.720]   Another way to see it is going from one place to another, from one place to another.
[00:08:05.720 --> 00:08:10.200]   So for example, maybe some of my friends from Toronto are asking me, as you can see in the
[00:08:10.200 --> 00:08:13.560]   next slide, "Come back to Toronto.
[00:08:13.560 --> 00:08:16.040]   Come visit us in Toronto."
[00:08:16.040 --> 00:08:21.320]   And so in order for me to go to Toronto, what do I need to do?
[00:08:21.320 --> 00:08:26.360]   I need to physically leave Hong Kong, which is on the left side here.
[00:08:26.360 --> 00:08:29.640]   Hong Kong is beautiful, as you can see.
[00:08:29.640 --> 00:08:35.840]   I need to physically leave Hong Kong in order for me to go to Toronto.
[00:08:35.840 --> 00:08:39.840]   And that is what Jesus is calling these Jewish people to do.
[00:08:39.840 --> 00:08:46.760]   He's like, "Come for the kingdom of heaven is near."
[00:08:46.760 --> 00:08:47.760]   You need to repent.
[00:08:47.760 --> 00:08:53.440]   You need to leave your current situation, your current situation of selfishness, of
[00:08:53.440 --> 00:08:59.600]   sin, of your own beliefs and come to another, which is the kingdom of heaven, a place where
[00:08:59.600 --> 00:09:03.960]   it is a relationship with me and the Father.
[00:09:03.960 --> 00:09:11.320]   And so the first thing that Jesus calls people to do is to go from one place to another.
[00:09:11.320 --> 00:09:17.920]   And in order to go to the kingdom of heaven, they must leave their own situation, their
[00:09:17.920 --> 00:09:21.120]   own place to go towards God.
[00:09:21.120 --> 00:09:25.800]   And the next thing that Jesus says is not just repent, but to believe.
[00:09:25.800 --> 00:09:31.800]   And back then, possibly, Jesus is telling them to believe because they only believed
[00:09:31.800 --> 00:09:33.840]   in their mind, right?
[00:09:33.840 --> 00:09:36.720]   "Yes, I know that God is there.
[00:09:36.720 --> 00:09:39.520]   Yes, I know that the law is true.
[00:09:39.520 --> 00:09:42.160]   Yes, I know that the Messiah will come."
[00:09:42.160 --> 00:09:47.640]   But they did not truly believe these things in their hearts.
[00:09:47.640 --> 00:09:51.520]   And many of us might be going through the same thing.
[00:09:51.520 --> 00:09:56.920]   But yes, we grew up in the church, we know about Jesus, we know about God, we know about
[00:09:56.920 --> 00:10:02.160]   heaven, but do we truly believe Jesus in our own hearts?
[00:10:02.160 --> 00:10:05.840]   Do we truly have a relationship with Jesus?
[00:10:05.840 --> 00:10:12.040]   And so what Jesus is demanding from us here, as we see in the next slide, is a change of
[00:10:12.040 --> 00:10:13.040]   heart.
[00:10:13.040 --> 00:10:23.200]   Jesus demands repentance, a change of heart, leaving our selfishness towards godliness,
[00:10:23.200 --> 00:10:32.040]   leaving our head knowledge to enter into a personal relationship with the Father.
[00:10:32.040 --> 00:10:38.720]   And so Jesus bursts into the scene and talks about repentance and belief.
[00:10:38.720 --> 00:10:43.280]   And then in the second video, that second part of the video, we saw, what we saw was
[00:10:43.280 --> 00:10:49.120]   Jesus coming alongside the disciples, the first disciples, Simon and Andrew.
[00:10:49.120 --> 00:10:54.720]   And then also he found James and John, his brother, who are mending the nets.
[00:10:54.720 --> 00:10:59.760]   And he told them to follow him, follow him, right?
[00:10:59.760 --> 00:11:04.640]   He would make them fishers of men, fishers of men.
[00:11:04.640 --> 00:11:07.240]   So Jesus is calling them.
[00:11:07.240 --> 00:11:10.500]   So here's the second discussion question.
[00:11:10.500 --> 00:11:17.920]   Have you ever, has God ever called you to do something or to change direction?
[00:11:17.920 --> 00:11:24.000]   You can type in the chat, has God ever called you to do something?
[00:11:24.000 --> 00:11:28.840]   It might be to go to a new location, to a new job.
[00:11:28.840 --> 00:11:31.680]   Has God called you to study seminary?
[00:11:31.680 --> 00:11:34.000]   I know Anthony is with us.
[00:11:34.000 --> 00:11:39.160]   God has called you to leave your financial situation, to go into seminary.
[00:11:39.160 --> 00:11:44.600]   I know God has sometimes called some of you to study certain things or to work in certain
[00:11:44.600 --> 00:11:45.880]   situations.
[00:11:45.880 --> 00:11:55.440]   Type in the chat, has God ever called you to do something or a change of direction?
[00:11:55.440 --> 00:12:00.200]   Need a little bit more time to think about this one?
[00:12:00.200 --> 00:12:01.680]   To move to Hong Kong.
[00:12:01.680 --> 00:12:03.240]   Okay, very good.
[00:12:03.240 --> 00:12:09.680]   Yeah, George, you moved from your comforts of UK, your family and moved to Hong Kong.
[00:12:09.680 --> 00:12:14.760]   Anthony, yeah, you shared in your baptism, you were called to Hong Kong.
[00:12:14.760 --> 00:12:17.960]   Oh, sorry, no, this is a different Anthony.
[00:12:17.960 --> 00:12:20.960]   Sorry, this is Anthony Yau.
[00:12:20.960 --> 00:12:23.880]   Anthony was called from Boston to Hong Kong to KFC.
[00:12:23.880 --> 00:12:24.880]   Very good.
[00:12:24.880 --> 00:12:27.720]   A career change by Michelle.
[00:12:27.720 --> 00:12:28.720]   Very good.
[00:12:28.720 --> 00:12:31.960]   I think that's Michelle.
[00:12:31.960 --> 00:12:32.960]   Very good.
[00:12:32.960 --> 00:12:38.400]   When I was 14 years old, I attended my dad's church and we had something called a summer
[00:12:38.400 --> 00:12:43.440]   camp and within the church summer camp, there was a dedication night.
[00:12:43.440 --> 00:12:47.240]   There's three sort of hearts that you could just offer to the Lord.
[00:12:47.240 --> 00:12:52.920]   The first was the dedication of becoming into a relationship with Jesus Christ.
[00:12:52.920 --> 00:12:58.760]   The second heart was living for Christ every day, living in our work, in our school life,
[00:12:58.760 --> 00:13:00.260]   living for Christ.
[00:13:00.260 --> 00:13:06.480]   The third heart was, would you be willing to offer your life to serve the Lord full
[00:13:06.480 --> 00:13:07.480]   time?
[00:13:07.480 --> 00:13:13.160]   And I remember my dad was talking and pleading on behalf of the Lord.
[00:13:13.160 --> 00:13:15.260]   God has given you everything.
[00:13:15.260 --> 00:13:17.180]   What is your response?
[00:13:17.180 --> 00:13:19.300]   God is not saying, are you ready now?
[00:13:19.300 --> 00:13:21.800]   God is saying, are you willing?
[00:13:21.800 --> 00:13:23.620]   He will equip you.
[00:13:23.620 --> 00:13:29.620]   And at the age of 14, I felt the Holy Spirit's calling.
[00:13:29.620 --> 00:13:31.240]   I was moved to tears.
[00:13:31.240 --> 00:13:34.780]   I was very emotional.
[00:13:34.780 --> 00:13:40.020]   I felt God had, Jesus had given up everything for me.
[00:13:40.020 --> 00:13:45.620]   My response is that I should give up everything for Him.
[00:13:45.620 --> 00:13:51.560]   And so I walked into the center of the stage and I was like, yes, Lord, I'm willing to
[00:13:51.560 --> 00:13:58.500]   offer my life to serve you full time, wherever you call me, whether it's to be a missionary,
[00:13:58.500 --> 00:14:00.540]   whether it's to be a pastor.
[00:14:00.540 --> 00:14:03.640]   And the rest is history, as they say.
[00:14:03.640 --> 00:14:07.100]   And so we see here that Jesus burst onto the scene.
[00:14:07.100 --> 00:14:10.940]   He met these people who were fishermen, right?
[00:14:10.940 --> 00:14:12.600]   Who's been fishing lately?
[00:14:12.600 --> 00:14:13.900]   I don't think they can fit.
[00:14:13.900 --> 00:14:20.140]   I don't think they enclosed the fishing, fishing, fishing.
[00:14:20.140 --> 00:14:21.740]   Lots of people are fishing nowadays.
[00:14:21.740 --> 00:14:23.200]   I see that.
[00:14:23.200 --> 00:14:24.340]   So what did Jesus do?
[00:14:24.340 --> 00:14:31.620]   Jesus chose ordinary people, fishermen, to do extraordinary things.
[00:14:31.620 --> 00:14:36.080]   These fishermen, they worked all day, all night.
[00:14:36.080 --> 00:14:39.080]   It was hard work, hard labor.
[00:14:39.080 --> 00:14:43.460]   You had to get your hands dirty and your hands were rough, right?
[00:14:43.460 --> 00:14:51.220]   You're pulling string, pulling rope, pulling up fish, mending the nets, pushing the boats.
[00:14:51.220 --> 00:14:53.120]   It was tough work.
[00:14:53.120 --> 00:15:02.600]   And yet Jesus chose these sort of uneducated, ordinary people to do extraordinary things.
[00:15:02.600 --> 00:15:03.640]   It's interesting here.
[00:15:03.640 --> 00:15:11.200]   Jesus said, "Follow me and I will make you become fishers of men."
[00:15:11.200 --> 00:15:18.960]   Jesus understood that there's a process of becoming, and Jesus would help them to become
[00:15:18.960 --> 00:15:20.880]   fishers of men.
[00:15:20.880 --> 00:15:25.200]   Jesus equips those, he calls.
[00:15:25.200 --> 00:15:29.360]   And Jesus is the ultimate fisher of men.
[00:15:29.360 --> 00:15:36.520]   And it's great how Jesus connected with these fishermen and used the same language to connect
[00:15:36.520 --> 00:15:38.100]   with them.
[00:15:38.100 --> 00:15:39.520]   And what did they do?
[00:15:39.520 --> 00:15:44.880]   They left at once, without delay, right?
[00:15:44.880 --> 00:15:49.640]   Imagine you're at work, you're doing finance.
[00:15:49.640 --> 00:15:52.780]   Maybe Gabe is on call doing trading.
[00:15:52.780 --> 00:15:55.280]   Maybe Yan is doing marketing.
[00:15:55.280 --> 00:16:00.000]   Maybe Kelly is in the future doing some cop thing.
[00:16:00.000 --> 00:16:02.760]   And Jesus just calls you, "Are you willing to go?
[00:16:02.760 --> 00:16:05.760]   I need to make you become fishers of men.
[00:16:05.760 --> 00:16:06.880]   Are you willing to go?
[00:16:06.880 --> 00:16:08.440]   Anthony, are you willing to go?
[00:16:08.440 --> 00:16:13.360]   Gabe, are you willing to leave your trade market stock place?
[00:16:13.360 --> 00:16:16.080]   Are you willing to go?"
[00:16:16.080 --> 00:16:20.220]   And we see the fishermen were willing to do that.
[00:16:20.220 --> 00:16:23.900]   It says they left at once without delay.
[00:16:23.900 --> 00:16:25.780]   Maybe they just left their fish there.
[00:16:25.780 --> 00:16:28.280]   Maybe they just left their boats there.
[00:16:28.280 --> 00:16:33.440]   Jesus called them and they answered.
[00:16:33.440 --> 00:16:39.440]   And so we see here, the second thing is Jesus demands priority.
[00:16:39.440 --> 00:16:43.920]   Jesus demands priority.
[00:16:43.920 --> 00:16:49.280]   When Jesus calls, Jesus demands our priority.
[00:16:49.280 --> 00:16:52.520]   The first thing we saw was repentance, the calling for repentance.
[00:16:52.520 --> 00:16:57.520]   And Jesus demands a change of heart, calling us from one place to another.
[00:16:57.520 --> 00:17:01.800]   And now Jesus calling us to become fishers of men.
[00:17:01.800 --> 00:17:05.320]   He demands our priority.
[00:17:05.320 --> 00:17:12.680]   The third thing we saw, the third scene we saw in the clip there was Jesus teaching at
[00:17:12.680 --> 00:17:13.680]   the synagogues.
[00:17:13.680 --> 00:17:20.560]   Now, it wasn't uncommon during that time that sort of different teachers would sort of rotate
[00:17:20.560 --> 00:17:22.720]   and take turns to teach.
[00:17:22.720 --> 00:17:28.240]   And so Jesus took a turn to teach at the synagogue.
[00:17:28.240 --> 00:17:33.200]   And it says here that people were amazed at his teaching.
[00:17:33.200 --> 00:17:40.620]   People were amazed at his teaching because he taught with one who had authority.
[00:17:40.620 --> 00:17:45.040]   And so I read some commentaries and some of them said, "Oh, back then rabbis didn't really
[00:17:45.040 --> 00:17:52.600]   preach as if these words were, they were really inspired by these words.
[00:17:52.600 --> 00:17:56.240]   They sort of just quoted what other rabbis taught."
[00:17:56.240 --> 00:18:04.360]   And so the people were very amazed here that Jesus taught with one who was, who had authority.
[00:18:04.360 --> 00:18:09.400]   And so obviously Jesus taught with authority because he is God, right?
[00:18:09.400 --> 00:18:16.360]   He knows the word of God and he is proclaiming the word of God.
[00:18:16.360 --> 00:18:23.200]   And next we see the scene with the possessed man, the demon possessed man.
[00:18:23.200 --> 00:18:28.280]   And so before we do that, let's go on to our next discussion question.
[00:18:28.280 --> 00:18:37.160]   When was the first time you recognized the authority of someone or a governing system?
[00:18:37.160 --> 00:18:44.840]   So in your chat, when was the first time maybe you recognized, oh, your dad, you know, put
[00:18:44.840 --> 00:18:47.800]   his foot down and says, you can't do this.
[00:18:47.800 --> 00:18:50.640]   Or maybe you went to school and then you got in trouble.
[00:18:50.640 --> 00:18:56.320]   And so that was the first time you recognized that there was authority.
[00:18:56.320 --> 00:19:03.120]   Is there, was there a first time that you recognized there was authority or a governing
[00:19:03.120 --> 00:19:04.120]   system?
[00:19:04.120 --> 00:19:05.120]   Do you guys know?
[00:19:05.120 --> 00:19:07.120]   What do you guys think?
[00:19:07.120 --> 00:19:09.280]   Type in the chat.
[00:19:09.280 --> 00:19:12.640]   Any ideas?
[00:19:12.640 --> 00:19:13.640]   Any ideas?
[00:19:13.640 --> 00:19:15.280]   It's a hard question, right?
[00:19:15.280 --> 00:19:19.840]   Thinking about what was the first time I recognized authority or me.
[00:19:19.840 --> 00:19:20.840]   Okay.
[00:19:20.840 --> 00:19:21.840]   Parking ticket.
[00:19:21.840 --> 00:19:22.840]   Okay.
[00:19:22.840 --> 00:19:24.280]   Yeah, absolutely.
[00:19:24.280 --> 00:19:27.800]   You recognize, oh, this spot doesn't belong to me.
[00:19:27.800 --> 00:19:31.720]   I can't just park anywhere I want.
[00:19:31.720 --> 00:19:33.800]   Mom and dad not letting me have candy.
[00:19:33.800 --> 00:19:35.080]   That's a good one.
[00:19:35.080 --> 00:19:36.800]   Yeah, absolutely.
[00:19:36.800 --> 00:19:39.120]   I think it was me getting in trouble, right?
[00:19:39.120 --> 00:19:43.600]   At school, you know, for the first time.
[00:19:43.600 --> 00:19:45.720]   Yeah, absolutely.
[00:19:45.720 --> 00:19:52.680]   When we recognize the authority or governing system of somebody, we sort of get shocked,
[00:19:52.680 --> 00:19:53.680]   right?
[00:19:53.680 --> 00:19:58.960]   There's sort of, yeah, teachers, when teachers tell us you, you know, have to do your homework
[00:19:58.960 --> 00:20:01.040]   or I'm going to talk to your parents.
[00:20:01.040 --> 00:20:03.720]   At that time, you're like, oh, no, don't talk to my parents.
[00:20:03.720 --> 00:20:05.640]   I don't want to be in trouble.
[00:20:05.640 --> 00:20:06.760]   Right?
[00:20:06.760 --> 00:20:08.200]   That's sort of the first time.
[00:20:08.200 --> 00:20:14.240]   And so these people who are listening to Jesus at the synagogue, they were like, whoa, who
[00:20:14.240 --> 00:20:15.680]   is this guy?
[00:20:15.680 --> 00:20:16.680]   Right?
[00:20:16.680 --> 00:20:19.560]   Maybe they saw Jesus before, right?
[00:20:19.560 --> 00:20:22.840]   Because Galilee is not that far from maybe his hometown.
[00:20:22.840 --> 00:20:28.360]   They say, oh, I know Jesus before, but this is sort of the first time they see him speak
[00:20:28.360 --> 00:20:29.360]   with authority.
[00:20:29.360 --> 00:20:30.360]   Right?
[00:20:30.360 --> 00:20:34.080]   And we see other instances where Jesus went back to his hometown and they were like, who
[00:20:34.080 --> 00:20:35.480]   is this guy?
[00:20:35.480 --> 00:20:37.080]   Is this Jesus?
[00:20:37.080 --> 00:20:38.840]   Isn't this the man we grew up with?
[00:20:38.840 --> 00:20:41.680]   But now he's speaking with authority.
[00:20:41.680 --> 00:20:43.440]   Wow.
[00:20:43.440 --> 00:20:48.320]   And so when we recognize authority in our life, like that teacher, like that parking
[00:20:48.320 --> 00:20:54.520]   ticket, imagine these people in the synagogue for the first time listening to Jesus and
[00:20:54.520 --> 00:21:00.440]   he's preaching the word and the word of God hits them in their hearts.
[00:21:00.440 --> 00:21:03.280]   And they're like, wow.
[00:21:03.280 --> 00:21:04.280]   There's a grasp.
[00:21:04.280 --> 00:21:07.240]   The air is thin.
[00:21:07.240 --> 00:21:08.240]   They take a breath.
[00:21:08.240 --> 00:21:12.840]   And it's like, wow, who is this guy?
[00:21:12.840 --> 00:21:15.320]   Who is this guy?
[00:21:15.320 --> 00:21:18.880]   And then not only that, there's a demon possessed man, right?
[00:21:18.880 --> 00:21:22.800]   And Jesus speaks with authority and says, be quiet.
[00:21:22.800 --> 00:21:25.000]   Come out of him.
[00:21:25.000 --> 00:21:28.520]   Back then they may have had certain Jewish rituals, right?
[00:21:28.520 --> 00:21:31.480]   To take care of certain demon possessed people.
[00:21:31.480 --> 00:21:38.000]   They may have locked them up or isolated them, but no, Jesus didn't need to do any of that.
[00:21:38.000 --> 00:21:41.200]   He simply showed his authority.
[00:21:41.200 --> 00:21:43.000]   He said, be quiet.
[00:21:43.000 --> 00:21:48.660]   And the demons did exactly that.
[00:21:48.660 --> 00:21:50.200]   He said, come out of him.
[00:21:50.200 --> 00:21:53.480]   And the demons did exactly that.
[00:21:53.480 --> 00:21:55.600]   And I remember a sermon I did earlier, right?
[00:21:55.600 --> 00:21:59.640]   That Jesus is greater than the spiritual realm.
[00:21:59.640 --> 00:22:03.700]   Even demons obey him.
[00:22:03.700 --> 00:22:05.880]   Even demons obey him.
[00:22:05.880 --> 00:22:12.840]   He even gives orders to impure spirits and they obey him.
[00:22:12.840 --> 00:22:17.280]   And so we see the authority of Jesus.
[00:22:17.280 --> 00:22:20.040]   And lastly, we see the healing of Jesus.
[00:22:20.040 --> 00:22:23.640]   The last passage we'll read is about the healing of Jesus.
[00:22:23.640 --> 00:22:29.960]   And the first person he heals is he goes to the house of Simon and Andrew with James and
[00:22:29.960 --> 00:22:35.140]   John and Simon's mother-in-law was ill with a fever.
[00:22:35.140 --> 00:22:41.400]   And immediately they told him about her and he came and took her by the hand and lifted
[00:22:41.400 --> 00:22:47.960]   her up and the fever left her and she began to serve them.
[00:22:47.960 --> 00:22:57.480]   The first thing we see here is that Jesus meets personally with this woman who had fever.
[00:22:57.480 --> 00:23:02.200]   Some commentaries say that when people had fever back then, they had sort of another
[00:23:02.200 --> 00:23:06.800]   ritual that they would sort of go through so that they could heal this fever.
[00:23:06.800 --> 00:23:14.520]   But Jesus, showing his authority, he just took her by the hand and lifted her up and
[00:23:14.520 --> 00:23:17.280]   she was without the fever.
[00:23:17.280 --> 00:23:23.920]   Once again, Jesus shows his authority over the physical realm, over the sicknesses of
[00:23:23.920 --> 00:23:25.720]   people.
[00:23:25.720 --> 00:23:33.320]   And not only does Jesus heal personally in a personal context, Jesus goes on to heal
[00:23:33.320 --> 00:23:35.280]   in a public context.
[00:23:35.280 --> 00:23:43.780]   He goes, "That evening, all who were sick and oppressed with demons, the whole city
[00:23:43.780 --> 00:23:50.160]   gathered together at the door," okay, "at the door of this house and he healed many
[00:23:50.160 --> 00:23:55.740]   who were sick with various diseases and cast out many demons and he would not permit the
[00:23:55.740 --> 00:24:00.400]   demons to speak because they knew him."
[00:24:00.400 --> 00:24:09.820]   So not only does Jesus heal personally, but Jesus also healed publicly all sorts of diseases.
[00:24:09.820 --> 00:24:16.480]   And so once again, we see here in the next slide that there's a healing in the public
[00:24:16.480 --> 00:24:20.380]   and in the private, all sorts of diseases.
[00:24:20.380 --> 00:24:27.220]   And Jesus shows control and authority in the physical realm.
[00:24:27.220 --> 00:24:33.620]   And so through these four aspects, Jesus shows that he is superior, right?
[00:24:33.620 --> 00:24:38.220]   He bursts in the scene and he shows that he is superior over the law.
[00:24:38.220 --> 00:24:41.220]   He is the one that has come to fill the law.
[00:24:41.220 --> 00:24:44.820]   "Repent and come for the kingdom of heaven is near."
[00:24:44.820 --> 00:24:48.580]   Jesus is superior over our hearts and our desires.
[00:24:48.580 --> 00:24:52.500]   He is demanding that he be the priority.
[00:24:52.500 --> 00:24:56.900]   Jesus shows that he is superior over the spiritual realm.
