
[00:00:00.000 --> 00:00:02.360]  我們真的要感謝贊美神
[00:03:32.760 --> 00:03:35.760]  這個什麼叫誤犯、顧犯呢?
[00:03:35.760 --> 00:03:38.760]  即是你是不小心
[00:03:38.760 --> 00:03:45.760]  你是錯誤地
[00:03:45.760 --> 00:03:50.760]  因為無知或者忽略了神的命令
[00:03:50.760 --> 00:03:52.760]  所以犯錯
[00:03:52.760 --> 00:03:55.760]  神是給你有恩典可以來贖罪的
[00:03:55.760 --> 00:03:57.760]  但是故意頂撞神
[00:03:57.760 --> 00:04:00.760]  去違反上帝的命令
[00:04:00.760 --> 00:04:02.760]  真的當神是無道的
[00:04:02.760 --> 00:04:05.760]  這一種的人
[00:04:05.760 --> 00:04:09.760]  神說要在他們當中剪除
[00:04:09.760 --> 00:04:11.760]  我們今天來看這段經文
[00:04:11.760 --> 00:04:15.760]  我嘗試用三個大段落給大家看
[00:04:15.760 --> 00:04:17.760]  先我們來看審判之後
[00:04:17.760 --> 00:04:20.760]  其應有恩典和盼望
[00:04:20.760 --> 00:04:22.760]  我們一起來讀頭三節
[00:04:22.760 --> 00:04:25.760]  耶和華吩咐摩西說
[00:04:25.760 --> 00:04:28.760]  你要吩咐以色列人對他們說
[00:04:28.760 --> 00:04:32.760]  你們到了我所賜給你們居住的地
[00:04:32.760 --> 00:04:36.760]  你們要從牛群羊群中取牲畜
[00:04:36.760 --> 00:04:39.760]  獻給耶和華為火祭
[00:04:39.760 --> 00:04:42.760]  無論是繁祭或祭物
[00:04:42.760 --> 00:04:46.760]  為要還所許特別的願或甘心祭
[00:04:46.760 --> 00:04:48.760]  或節期的祭
[00:04:48.760 --> 00:04:52.760]  作為獻給耶和華的興香之祭
[00:04:52.760 --> 00:04:56.760]  頭三節開宗明義說得很清楚
[00:04:56.760 --> 00:04:58.760]  但有一個關鍵點
[00:04:58.760 --> 00:05:00.760]  要我們在第二節看見
[00:05:00.760 --> 00:05:04.760]  是你們到了我賜給你們居住的地方
[00:05:04.760 --> 00:05:08.760]  為什麼說他們進入應許之地之後
[00:05:08.760 --> 00:05:11.760]  神吩咐他們要如此來獻祭
[00:05:11.760 --> 00:05:13.760]  這個獻祭的要求
[00:05:13.760 --> 00:05:16.760]  就是為了新一代的神的子民
[00:05:16.760 --> 00:05:17.760]  讓他們不要忘記
[00:05:17.760 --> 00:05:21.760]  昔日神在他們身上的恩典
[00:05:21.760 --> 00:05:23.760]  他們可能他們的父母
[00:05:23.760 --> 00:05:25.760]  他們的長輩
[00:05:25.760 --> 00:05:27.760]  他們在曠野路裏面
[00:05:27.760 --> 00:05:29.760]  他們偏行幾路
[00:05:29.760 --> 00:05:31.760]  那個日子他們過去
[00:05:31.760 --> 00:05:34.760]  他們沒有機會進入應許地
[00:05:34.760 --> 00:05:36.760]  但你們這班新的一代
[00:05:36.760 --> 00:05:39.760]  他們要好進行上帝的心意
[00:05:39.760 --> 00:05:43.760]  上帝不因為人的軟弱或者失敗
[00:05:43.760 --> 00:05:46.760]  他的計劃就不能夠成就
[00:05:46.760 --> 00:05:49.760]  上帝永遠都是超越歷史
[00:05:49.760 --> 00:05:54.760]  和一切人為錯誤的終極的掌權者
[00:05:54.760 --> 00:05:57.760]  我們在第四節到十二節
[00:05:57.760 --> 00:05:58.760]  都是下文裏面
[00:05:58.760 --> 00:06:01.760]  我們就更加會清楚看見
[00:06:01.760 --> 00:06:05.760]  這個要求是包含很完善的
[00:06:05.760 --> 00:06:10.760]  你看見在這裏分了三個column
[00:06:10.760 --> 00:06:12.760]  由四節到第十節
[00:06:12.760 --> 00:06:15.760]  首先在最左邊的祭僧
[00:06:15.760 --> 00:06:19.760]  這裏特別講到獻煩祭
[00:06:19.760 --> 00:06:21.760]  要獻上的那些是動物
[00:06:21.760 --> 00:06:24.760]  而右手邊那些是掃祭
[00:06:24.760 --> 00:06:27.760]  是包括細面和油
[00:06:27.760 --> 00:06:30.760]  這些油那些橄欖樹
[00:06:30.760 --> 00:06:32.760]  壓榨成橄欖油
[00:06:32.760 --> 00:06:35.760]  這些細面就是那些麥碎子
[00:06:35.760 --> 00:06:41.760]  將它變成麥的麵粉
[00:06:41.760 --> 00:06:43.760]  然後製成這些麵
[00:06:43.760 --> 00:06:45.760]  我們今天都有蕎麥麵
[00:06:45.760 --> 00:06:47.760]  這些健康的食品
[00:06:47.760 --> 00:06:51.760]  昔日他們是去到這個應許地
[00:06:51.760 --> 00:06:53.760]  是一個流拿與物之地
[00:06:53.760 --> 00:06:56.760]  他們是一個看見神的豐富的公營
[00:06:56.760 --> 00:06:59.760]  上帝就說他們進入了應許地後
[00:06:59.760 --> 00:07:01.760]  他們需要不單止獻煩祭
[00:07:01.760 --> 00:07:03.760]  再加上這些掃祭
[00:07:03.760 --> 00:07:07.760]  再加上最右手邊的電祭
[00:07:07.760 --> 00:07:10.760]  電祭是包括那些酒
[00:07:10.760 --> 00:07:13.760]  酒是由葡萄釀製
[00:07:13.760 --> 00:07:15.760]  葡萄都是來自植物
[00:07:15.760 --> 00:07:18.760]  所以這個給我們看見
[00:07:18.760 --> 00:07:25.760]  是一個很完整的獻祭裏所包含的東西
[00:07:25.760 --> 00:07:31.760]  就是要我們對上帝的感恩、感謝和思念
[00:07:31.760 --> 00:07:38.760]  特別在掃祭裏面提到這些油麥而製成的麵
[00:07:38.760 --> 00:07:44.760]  象徵耶穌的無瑕疵、柔和、完美的人性和品格
[00:07:44.760 --> 00:07:47.760]  而這些油是象徵聖靈
[00:07:47.760 --> 00:07:51.760]  基督是被聖靈充滿
[00:07:51.760 --> 00:07:53.760]  聖靈感恩基督而生
[00:07:53.760 --> 00:07:57.760]  也是囂冠耶穌基督在地上生活的
[00:07:57.760 --> 00:07:59.760]  祂作成傳道的工作
[00:07:59.760 --> 00:08:03.760]  完成上帝天父的心意
[00:08:03.760 --> 00:08:06.760]  為人類寫明十甲鳥贖罪
[00:08:06.760 --> 00:08:08.760]  如果你由上而下
[00:08:08.760 --> 00:08:10.760]  由第四節一直看到第十節
[00:08:10.760 --> 00:08:13.760]  這些祭身是越來越貴重的
[00:08:13.760 --> 00:08:16.760]  由綿羊羔去到羔羊
[00:08:16.760 --> 00:08:22.760]  所以你在掃祭或電祭的份量裏面是增加的
[00:08:22.760 --> 00:08:24.760]  是相應增加的
[00:08:24.760 --> 00:08:27.760]  你看那個份量是多少
[00:08:27.760 --> 00:08:30.760]  十分一依法這個細麵
[00:08:30.760 --> 00:08:35.760]  這個依法是那些舊藥
[00:08:35.760 --> 00:08:39.760]  他們量度那些乾糧、那些食物
[00:08:39.760 --> 00:08:44.760]  一個成年人他們每日的口糧的份量
[00:08:44.760 --> 00:08:48.760]  是十分一的依法
[00:08:48.760 --> 00:08:53.760]  所以這是一個成年人的細麵的份量
[00:08:53.760 --> 00:08:58.760]  而這個一茵是四公升的
[00:08:58.760 --> 00:09:01.760]  四分一茵是多少公升呢
[00:09:01.760 --> 00:09:04.760]  一公升也有多少呢
[00:09:04.760 --> 00:09:06.760]  也很多
[00:09:06.760 --> 00:09:09.760]  你現在買一瓶的礦泉水
[00:09:09.760 --> 00:09:14.760]  有些一般來說是三百或五百
[00:09:14.760 --> 00:09:16.760]  再大瓶一點是八百
[00:09:16.760 --> 00:09:19.760]  如果是一公升的礦泉水也不少
[00:09:19.760 --> 00:09:24.760]  所以這個一公升的油是淋在那些細麵
[00:09:24.760 --> 00:09:26.760]  一起獻上
[00:09:26.760 --> 00:09:27.760]  這個是掃祭
[00:09:27.760 --> 00:09:31.760]  再加上四分一茵的酒
[00:09:31.760 --> 00:09:34.760]  也是一公升的酒
[00:09:34.760 --> 00:09:36.760]  很和味
[00:09:36.760 --> 00:09:40.760]  你那個就是獻給上帝
[00:09:40.760 --> 00:09:43.760]  表明為何有電祭呢
[00:09:43.760 --> 00:09:46.760]  電祭是毫無保留的、傾倒的
[00:09:46.760 --> 00:09:48.760]  在舊約到新約
[00:09:48.760 --> 00:09:52.760]  聖經是沒有禁止我們去喝酒的
[00:09:52.760 --> 00:09:54.760]  吩咐我們不要醉酒
[00:09:54.760 --> 00:09:57.760]  舊約有羅亞醉酒就闖大禍
[00:09:57.760 --> 00:10:00.760]  新約裏面保羅多次提醒我們
[00:10:00.760 --> 00:10:05.760]  不要醉酒乃要被聖靈充滿
[00:10:05.760 --> 00:10:09.760]  酒在耶穌迦蘭的婚宴裏面
[00:10:09.760 --> 00:10:11.760]  都將水變為酒
[00:10:11.760 --> 00:10:13.760]  酒是在一個筵席裏面
[00:10:13.760 --> 00:10:18.760]  讓主人和客人一起去享受筵席的喜樂
[00:10:18.760 --> 00:10:22.760]  這是預表著我們在屬靈裏的喜樂
[00:10:22.760 --> 00:10:30.760]  酒是象徵神和人之間
[00:10:30.760 --> 00:10:33.760]  我們在敬拜這個祭祀裏面
[00:10:33.760 --> 00:10:36.760]  我們是甘心樂意的獻上喜樂地
[00:10:36.760 --> 00:10:38.760]  敬拜神
[00:10:38.760 --> 00:10:42.760]  所以我們今天敬拜我們有喜樂師班
[00:10:42.760 --> 00:10:45.760]  將剛才「God Alone」這首歌唱出來
[00:10:45.760 --> 00:10:48.760]  我覺得心裏很寬恩
[00:10:48.760 --> 00:10:50.760]  很感受到這個真理
[00:10:50.760 --> 00:10:54.760]  正正是我們今天這個彎曲薄茂的世代
[00:10:54.760 --> 00:10:57.760]  我們要很鄭重去抓緊
[00:10:57.760 --> 00:11:01.760]  而且你看到這件事的組合
[00:11:01.760 --> 00:11:03.760]  就是和梵祭一起
[00:11:03.760 --> 00:11:08.760]  與掃祭及電祭獻上
[00:11:08.760 --> 00:11:12.760]  是表示獻祭者與做物主
[00:11:12.760 --> 00:11:17.760]  這種完美的喜樂敬拜
[00:11:17.760 --> 00:11:20.760]  一種心靈親近神
[00:11:20.760 --> 00:11:24.760]  是甘心樂意的獻上而帶出來的
[00:11:24.760 --> 00:11:30.760]  這個祭祀裏面亦帶給我們一個要求
[00:11:30.760 --> 00:11:33.760]  對獻祭者的要求在13到16節
[00:11:33.760 --> 00:11:36.760]  無論是本地人或外人
[00:11:36.760 --> 00:11:42.760]  本地人就是以色列人入住了神應許之地
[00:11:42.760 --> 00:11:45.760]  那些寄居在當中的外族人
[00:11:45.760 --> 00:11:48.760]  都要遵守同一的律法
[00:11:48.760 --> 00:11:53.760]  這個Torah就是舊約摩西五經裏面所強調的
[00:11:53.760 --> 00:11:55.760]  神的律例典章
[00:11:55.760 --> 00:11:58.760]  他們一代傳一代都要傳頌下去
[00:11:58.760 --> 00:12:00.760]  都要來遵守
[00:12:00.760 --> 00:12:03.760]  同一個典章這個Respect這個字
[00:12:03.760 --> 00:12:07.760]  是表示那個訴訟層面的公義
[00:12:07.760 --> 00:12:12.760]  是表明我們的上帝為何那麼配受我們的尊榮
[00:12:12.760 --> 00:12:16.760]  因為上帝不會以有罪為無罪
[00:12:16.760 --> 00:12:21.760]  上帝亦都不會偏袒以色列人是我的選民
[00:12:21.760 --> 00:12:25.760]  所以你們犯了罪我都姑且望開一面
[00:12:25.760 --> 00:12:26.760]  我當看不到
[00:12:26.760 --> 00:12:27.760]  上帝不會
[00:12:27.760 --> 00:12:30.760]  無論是以色列人或外地人
[00:12:30.760 --> 00:12:33.760]  他們都是要遵守同一個律法
[00:12:33.760 --> 00:12:34.760]  同一個典章
[00:12:34.760 --> 00:12:38.760]  這個是世世代代永遠的一個定例
[00:12:38.760 --> 00:12:45.760]  這個是表示上帝由舊約至新約一個的心意
[00:12:45.760 --> 00:12:51.760]  上帝的恩典是臨到萬民是一起可以共享的
[00:12:51.760 --> 00:12:56.760]  上帝在舊約很願意透過以色列人成為外邦人的光
[00:12:56.760 --> 00:12:59.760]  去祝福和將舊恩帶給列國
[00:12:59.760 --> 00:13:06.760]  可惜以色列人並沒有很完美地去履行上帝這份心意
[00:13:06.760 --> 00:13:09.760]  上帝在新約比喻很清楚看到
[00:13:09.760 --> 00:13:13.760]  主耶穌基督是延續舊約這種精神
[00:13:13.760 --> 00:13:18.760]  是將上帝這個完全公義、聖潔和慈愛
[00:13:18.760 --> 00:13:21.760]  成就了十家的救贖
[00:13:21.760 --> 00:13:25.760]  福音臨到萬民萬族
[00:13:25.760 --> 00:13:31.760]  耶穌能夠作成的這件事是沒有其他任何一個人可以造成
[00:13:31.760 --> 00:13:33.760]  因為只有耶穌
[00:13:33.760 --> 00:13:35.760]  For Him and Him alone
[00:13:35.760 --> 00:13:41.760]  祂能夠沒有帶著任何一個罪死在十字架上
[00:13:41.760 --> 00:13:44.760]  這個為什麼我們說是好消息呢
[00:13:44.760 --> 00:13:47.760]  這個要告訴我們今天地上的人知道
[00:13:47.760 --> 00:13:53.760]  是人人都可以平等地去接受這個救恩
[00:13:53.760 --> 00:13:59.760]  在上帝的救贖計劃裡面是沒有二等三等的公民
[00:13:59.760 --> 00:14:03.760]  神願意就是說無論你是以色列人與否
[00:14:03.760 --> 00:14:06.760]  你是神的選民與否
[00:14:06.760 --> 00:14:10.760]  你都能夠照著上帝的說話信服在祂面前
[00:14:10.760 --> 00:14:16.760]  我們在敬拜裡面就能夠與神建立一個真正的關係
[00:14:16.760 --> 00:14:18.760]  這個是寶貴的
[00:14:18.760 --> 00:14:23.760]  你看到這個段落的一個總結
[00:14:23.760 --> 00:14:26.760]  我們可以說是獻梵祭或者平安祭
[00:14:26.760 --> 00:14:30.760]  這些都是好像一個禮物獻給神
[00:14:30.760 --> 00:14:33.760]  是配上掃祭和奠祭
[00:14:33.760 --> 00:14:35.760]  就是一個很完美的
[00:14:35.760 --> 00:14:38.760]  一個是整全的敬拜的圖畫
[00:14:38.760 --> 00:14:43.760]  為什麼說這個是一個完美的組合呢
[00:14:43.760 --> 00:14:45.760]  因為他們進入了應許之地
[00:14:45.760 --> 00:14:47.760]  他們不只是獻祭身
[00:14:47.760 --> 00:14:55.760]  他們獻上在那個土地出產的掃祭和奠祭
[00:14:55.760 --> 00:14:58.760]  都是從植物那裡而取得的
[00:14:58.760 --> 00:15:00.760]  這些的修成
[00:15:00.760 --> 00:15:03.760]  他們不要忘記上帝的恩典
[00:15:03.760 --> 00:15:06.760]  接著在第十七到二十一節
[00:15:06.760 --> 00:15:10.760]  在這一段的經文更加是接續前文所說的
[00:15:10.760 --> 00:15:15.760]  他們要獻初熟的物質作為一種舉祭
[00:15:15.760 --> 00:15:17.760]  什麼為之舉祭呢
[00:15:17.760 --> 00:15:18.760]  我們來看看
[00:15:18.760 --> 00:15:21.760]  在十七到十八節我們一起讀
[00:15:21.760 --> 00:15:23.760]  耶和華吩咐摩西說
[00:15:23.760 --> 00:15:26.760]  你要吩咐以色人對他們說
[00:15:26.760 --> 00:15:30.760]  你們到了那領你們進去的那地
[00:15:30.760 --> 00:15:33.760]  進到神領去他們那個地方
[00:15:33.760 --> 00:15:35.760]  都是應許之地
[00:15:35.760 --> 00:15:37.760]  在這個應許之地
[00:15:37.760 --> 00:15:39.760]  他們要進行的
[00:15:39.760 --> 00:15:45.760]  就說作這個舉祭是包含了十九到二十一節
[00:15:45.760 --> 00:15:47.760]  而十九到二十一節是說
[00:15:47.760 --> 00:15:51.760]  他們將修成那些的墨碎紙
[00:15:51.760 --> 00:15:53.760]  是製成一些細面
[00:15:53.760 --> 00:15:59.760]  然後亦都可以將這些的墨粉來做成
[00:15:59.760 --> 00:16:02.760]  來敲製那些墨餅
[00:16:02.760 --> 00:16:06.760]  好了 作成這些的面和餅之後
[00:16:06.760 --> 00:16:08.760]  他們成為舉祭
[00:16:08.760 --> 00:16:12.760]  舉祭師將這些日常他們飲食的
[00:16:12.760 --> 00:16:16.760]  這個是他們進入榮美之地之後
[00:16:16.760 --> 00:16:19.760]  他們的平日他們的食物
[00:16:19.760 --> 00:16:24.760]  都是包括這些的面和墨紙製成的餅
[00:16:24.760 --> 00:16:26.760]  他們先獻給神
[00:16:26.760 --> 00:16:28.760]  雙手恭敬地
[00:16:28.760 --> 00:16:30.760]  所以叫做舉祭
[00:16:30.760 --> 00:16:32.760]  舉起雙手獻給神
[00:16:32.760 --> 00:16:35.760]  亦都是獻給祭師
[00:16:35.760 --> 00:16:38.760]  讓祭師可以有良
[00:16:38.760 --> 00:16:39.760]  供給他們
[00:16:39.760 --> 00:16:42.760]  讓他們能夠專心在聖所侍奉
[00:16:42.760 --> 00:16:46.760]  繼續維持神的子民與神之間
[00:16:46.760 --> 00:16:48.760]  透過敬拜
[00:16:48.760 --> 00:16:50.760]  這種有的 屬靈的關係
[00:16:50.760 --> 00:16:54.760]  而當然最後他們自己和家人
[00:16:54.760 --> 00:16:56.760]  亦都可以一起享用
[00:16:56.760 --> 00:16:59.760]  你看一看這段經文的佈局的時候
[00:16:59.760 --> 00:17:02.760]  它是一個平衡的結構
[00:17:02.760 --> 00:17:06.760]  是十九節和二十節的下半節
[00:17:06.760 --> 00:17:08.760]  就是AA派
[00:17:08.760 --> 00:17:10.760]  都是講到舉祭
[00:17:10.760 --> 00:17:15.760]  然後將獻的這些磨成的面
[00:17:15.760 --> 00:17:17.760]  和這些餅
[00:17:17.760 --> 00:17:20.760]  作為舉祭獻給神
[00:17:20.760 --> 00:17:23.760]  四次出現的這個舉祭
[00:17:23.760 --> 00:17:26.760]  是表示你們進入了英雄之地
[00:17:26.760 --> 00:17:28.760]  不要忘記你們的修成
[00:17:28.760 --> 00:17:30.760]  這些初熟的物質
[00:17:30.760 --> 00:17:32.760]  就是在地裏頭
[00:17:32.760 --> 00:17:34.760]  最首先出產的
[00:17:34.760 --> 00:17:39.760]  你不要當這些是我自己勞碌的修成
[00:17:39.760 --> 00:17:40.760]  弟兄姊妹
[00:17:40.760 --> 00:17:43.760]  你可否和你隔壁的位置說一聲
[00:17:43.760 --> 00:17:46.760]  你今天所擁有的一切
[00:17:46.760 --> 00:17:48.760]  其實全是神的恩典
[00:17:48.760 --> 00:17:50.760]  不是因為你多厲害
[00:17:50.760 --> 00:17:51.760]  不是因為你多厲害
[00:17:51.760 --> 00:17:53.760]  你可以擁有你今天所有
[00:17:53.760 --> 00:17:55.760]  好嗎 和隔壁的位置說一句
[00:17:55.760 --> 00:17:59.760]  我今天擁有的全是神的恩典
[00:17:59.760 --> 00:18:02.760]  我們彼此提醒
[00:18:02.760 --> 00:18:04.760]  全是神的恩典
[00:18:04.760 --> 00:18:08.760]  好 你們很踴躍
[00:18:08.760 --> 00:18:12.760]  如果坐在你隔壁的是你的配偶
[00:18:12.760 --> 00:18:14.760]  你都要說一聲
[00:18:14.760 --> 00:18:16.760]  全是恩典
[00:18:16.760 --> 00:18:17.760]  感謝神
[00:18:17.760 --> 00:18:18.760]  全是恩典
[00:18:18.760 --> 00:18:22.760]  能夠和你的配偶一起去敬拜神
[00:18:22.760 --> 00:18:24.760]  這個是恩典
[00:18:24.760 --> 00:18:26.760]  很感謝主
[00:18:26.760 --> 00:18:31.760]  我已經很多年沒機會和師母坐在一起敬拜神
[00:18:31.760 --> 00:18:35.760]  接下來退休在職就開始可以了
[00:18:35.760 --> 00:18:37.760]  很感恩
[00:18:37.760 --> 00:18:43.760]  我覺得我們可以一起來去敬拜上帝
[00:18:43.760 --> 00:18:44.760]  而我們總結一下
[00:18:44.760 --> 00:18:47.760]  去到二十一節整個段落裏面
[00:18:47.760 --> 00:18:51.760]  是神審判之後帶出的這個恩典
[00:18:51.760 --> 00:18:55.760]  而這個恩典是透過要我們學習
[00:18:55.760 --> 00:18:58.760]  來藉著這些獻祭
[00:18:58.760 --> 00:19:00.760]  就是你不要忘恩負義
[00:19:00.760 --> 00:19:02.760]  你要討神喜悅
[00:19:02.760 --> 00:19:05.760]  獻這些繁祭之餘
[00:19:05.760 --> 00:19:08.760]  也都要將你日常飲食的每一樣東西
[00:19:08.760 --> 00:19:09.760]  你都不要忘記
[00:19:09.760 --> 00:19:11.760]  是出於上帝的供應
[00:19:11.760 --> 00:19:15.760]  所以整個整傳的敬拜圖畫
[00:19:15.760 --> 00:19:16.760]  就是說
[00:19:16.760 --> 00:19:19.760]  不只是那些濟生的獻祭
[00:19:19.760 --> 00:19:21.760]  是包括你平日
[00:19:21.760 --> 00:19:22.760]  你工作
[00:19:22.760 --> 00:19:23.760]  你耕種
[00:19:23.760 --> 00:19:26.760]  甚至你糊口那些食物
[00:19:26.760 --> 00:19:28.760]  都是來自神的
[00:19:28.760 --> 00:19:33.760]  我們是一個整傳的敬拜圖畫的話
[00:19:33.760 --> 00:19:35.760]  如果你套用我們今天的場景
[00:19:35.760 --> 00:19:37.760]  就不只是禮拜六禮拜日
[00:19:37.760 --> 00:19:39.760]  你回來講福堂
[00:19:39.760 --> 00:19:42.760]  在這個禮拜堂裏面才叫做敬拜神
[00:19:42.760 --> 00:19:45.760]  你平時周間每一天都是敬拜
[00:19:45.760 --> 00:19:46.760]  你起身的時候
[00:19:46.760 --> 00:19:49.760]  你就要不要忘記上帝
[00:19:49.760 --> 00:19:50.760]  你呼第一口氣
[00:19:50.760 --> 00:19:55.760]  感謝主讓我可以享受陽光
[00:19:55.760 --> 00:19:57.760]  享受新的一天的生活
[00:19:57.760 --> 00:19:59.760]  讓我仍有恩典
[00:19:59.760 --> 00:20:00.760]  我還有精神
[00:20:00.760 --> 00:20:01.760]  有能力
[00:20:01.760 --> 00:20:03.760]  我可以去工作
[00:20:03.760 --> 00:20:06.760]  這一切都是要我們向神來重讚
[00:20:06.760 --> 00:20:11.760]  所以不只是在宗教的場所裏面
[00:20:11.760 --> 00:20:13.760]  我們先去敬拜神
[00:20:13.760 --> 00:20:16.760]  而是我們生活中每一餐飯
[00:20:16.760 --> 00:20:21.760]  我們不只是在所謂的謝飯祈禱的時候
[00:20:21.760 --> 00:20:23.760]  你先去感謝神
[00:20:23.760 --> 00:20:24.760]  你在這裏盯緊一點
[00:20:24.760 --> 00:20:26.760]  你吃下午那餐飯
[00:20:26.760 --> 00:20:27.760]  你嘗試盯緊一點
[00:20:27.760 --> 00:20:29.760]  慢一點吃好不好
[00:20:29.760 --> 00:20:30.760]  不要在這裏爬車
[00:20:30.760 --> 00:20:32.760]  原來每一口飯
[00:20:32.760 --> 00:20:35.760]  你不知道原來飯都有味道
[00:20:35.760 --> 00:20:37.760]  有滋味的
[00:20:37.760 --> 00:20:40.760]  每一口的那些菜
[00:20:40.760 --> 00:20:43.760]  我做牧者已經三十多年了
[00:20:43.760 --> 00:20:45.760]  我自己很體會
[00:20:45.760 --> 00:20:47.760]  你今天可以吃到東西
[00:20:47.760 --> 00:20:49.760]  可以喝到水
[00:20:49.760 --> 00:20:51.760]  很大恩典
[00:20:51.760 --> 00:20:55.760]  有時我們去醫院探望一些長期的病患者
[00:20:55.760 --> 00:20:58.760]  或者一些是癌症的末期者
[00:20:58.760 --> 00:21:01.760]  連吞一口水都有困難
[00:21:01.760 --> 00:21:04.760]  更加不要說他吃東西
[00:21:04.760 --> 00:21:09.760]  所以我們今天擁有從上帝而來的
[00:21:09.760 --> 00:21:10.760]  這一切給我們的
[00:21:10.760 --> 00:21:11.760]  我們不要忘恩
[00:21:11.760 --> 00:21:13.760]  不要負義
[00:21:13.760 --> 00:21:15.760]  所以接著第二個段落
