
[00:00:00.000 --> 00:00:06.000]  各位主內的弟兄姊妹平安
[00:05:36.000 --> 00:05:41.000]  我想除了台上那幾位唱得最賣力之外
[00:05:41.000 --> 00:05:44.000]  我聽到下面是很小聲
[00:05:44.000 --> 00:05:46.000]  但是不代表什麼
[00:05:46.000 --> 00:05:49.000]  因為各人的才華都不同
[00:05:49.000 --> 00:05:52.000]  但是你們有沒有問神
[00:05:52.000 --> 00:05:58.000]  神想你們將來或你們的成長中
[00:05:58.000 --> 00:06:03.000]  究竟神想你們做什麼
[00:06:03.000 --> 00:06:07.000]  神想你們做什麼
[00:06:07.000 --> 00:06:10.000]  我首先給你們一節經文
[00:06:10.000 --> 00:06:16.000]  是帖撒羅尼加前書五章十八節
[00:06:16.000 --> 00:06:17.000]  我沒有寫的
[00:06:17.000 --> 00:06:19.000]  先不寫這章
[00:06:19.000 --> 00:06:20.000]  先不寫這章
[00:06:20.000 --> 00:06:22.000]  先是頭一章
[00:06:22.000 --> 00:06:24.000]  我讀一次
[00:06:24.000 --> 00:06:26.000]  我想應該大部分人都認識
[00:06:26.000 --> 00:06:28.000]  凡事謝恩
[00:06:28.000 --> 00:06:32.000]  因為這是神在基督耶穌裡
[00:06:32.000 --> 00:06:38.000]  向你們指定的旨意
[00:06:38.000 --> 00:06:40.000]  這節經文
[00:06:40.000 --> 00:06:43.000]  你們跟神有多大的關係
[00:06:43.000 --> 00:06:47.000]  你們跟神有多親密
[00:06:47.000 --> 00:06:51.000]  你們每晚有沒有跟神祈禱
[00:06:51.000 --> 00:06:53.000]  沒有反應
[00:06:53.000 --> 00:06:54.000]  有
[00:06:54.000 --> 00:06:58.000]  我在這一個星期
[00:06:58.000 --> 00:07:00.000]  我想差不多經常都會祈禱
[00:07:00.000 --> 00:07:02.000]  為什麼呢
[00:07:02.000 --> 00:07:04.000]  因為風暴
[00:07:04.000 --> 00:07:07.000]  我有朋友從多倫多回來
[00:07:07.000 --> 00:07:10.000]  他很幸運
[00:07:10.000 --> 00:07:12.000]  在十號風球那天
[00:07:12.000 --> 00:07:14.000]  他沒有來香港
[00:07:14.000 --> 00:07:16.000]  他去了台灣
[00:07:16.000 --> 00:07:18.000]  吃了小籠包
[00:07:18.000 --> 00:07:20.000]  還要吃這個滷肉飯
[00:07:20.000 --> 00:07:21.000]  我看著他
[00:07:21.000 --> 00:07:22.000]  我就覺得
[00:07:22.000 --> 00:07:24.000]  遲早這樣真的死
[00:07:24.000 --> 00:07:26.000]  這樣吃飯
[00:07:26.000 --> 00:07:27.000]  飽死
[00:07:27.000 --> 00:07:29.000]  接著他轉頭就跟我說
[00:07:29.000 --> 00:07:32.000]  我現在準備坐飛機
[00:07:32.000 --> 00:07:33.000]  你去哪
[00:07:33.000 --> 00:07:35.000]  他說我坐飛機來香港
[00:07:35.000 --> 00:07:36.000]  為什麼
[00:07:36.000 --> 00:07:40.000]  他說因為風暴已經開始變成三號風球
[00:07:40.000 --> 00:07:43.000]  坐完之後在機場都沒有下飛機
[00:07:43.000 --> 00:07:46.000]  就轉車坐車去澳門
[00:07:46.000 --> 00:07:50.000]  澳門是最後的終點站
[00:07:50.000 --> 00:07:52.000]  我在想這段時間
[00:07:52.000 --> 00:07:54.000]  我就是在想一件事
[00:07:54.000 --> 00:07:56.000]  我們很感恩
[00:07:56.000 --> 00:07:59.000]  風真的走了一大截
[00:07:59.000 --> 00:08:01.000]  他平安的到達
[00:08:01.000 --> 00:08:06.000]  我跟Irene牧師在台灣回來
[00:08:06.000 --> 00:08:08.000]  我不是跟他一起
[00:08:08.000 --> 00:08:13.000]  是跟林牧師和Andy牧師一起回來
[00:08:13.000 --> 00:08:15.000]  我們經過風眼
[00:08:15.000 --> 00:08:20.000]  整架飛機是震的
[00:08:20.000 --> 00:08:22.000]  還會覺得是一個很快
[00:08:22.000 --> 00:08:24.000]  我們是沒有試過九個字
[00:08:24.000 --> 00:08:26.000]  我們已經回到香港
[00:08:26.000 --> 00:08:28.000]  但是我們在那時候
[00:08:28.000 --> 00:08:32.000]  心裡面只是求主憐憫
[00:08:32.000 --> 00:08:36.000]  保守我們有平安可以回到這裡
[00:08:36.000 --> 00:08:40.000]  在這個時候我們只能說什麼
[00:08:40.000 --> 00:08:44.000]  我們只能說我們要感恩
[00:08:44.000 --> 00:08:47.000]  我們開下一章經文
[00:08:47.000 --> 00:08:51.000]  麻煩大家一起讀
[00:08:51.000 --> 00:09:08.000]  (廣東話)
[00:09:08.000 --> 00:09:10.000]  我想問大家
[00:09:10.000 --> 00:09:14.000]  你們的海庫13樓
[00:09:14.000 --> 00:09:15.000]  對嗎?我應該沒錯吧?
[00:09:15.000 --> 00:09:18.000]  14樓是嗎?14樓
[00:09:18.000 --> 00:09:23.000]  你們有什麼可以幫忙呢?
[00:09:23.000 --> 00:09:27.000]  你們這麼多人會去幫忙嗎?
[00:09:27.000 --> 00:09:29.000]  砌傢俬
[00:09:29.000 --> 00:09:30.000]  然後?
[00:09:30.000 --> 00:09:32.000]  整桌子
[00:09:32.000 --> 00:09:34.000]  給你們用
[00:09:34.000 --> 00:09:36.000]  撿垃圾
[00:09:36.000 --> 00:09:38.000]  掃地
[00:09:38.000 --> 00:09:45.000]  其實這個地點是給你們做什麼的?
[00:09:45.000 --> 00:09:49.000]  給你們做什麼的?
[00:09:49.000 --> 00:09:51.000]  認識新朋友
[00:09:51.000 --> 00:09:55.000]  沒有人去邀請何來有新朋友來
[00:09:55.000 --> 00:09:58.000]  你們會不會去邀請
[00:09:58.000 --> 00:10:02.000]  既然你們已經有一個新的地方
[00:10:02.000 --> 00:10:09.000]  你們會不會考慮帶一個新的朋友來呢?
[00:10:09.000 --> 00:10:11.000]  微信主也可以
[00:10:11.000 --> 00:10:13.000]  或者信了主也好,微信主也好
[00:10:13.000 --> 00:10:15.000]  你們會不會考慮帶一個新朋友來呢?
[00:10:15.000 --> 00:10:21.000]  或者你們心目中會不會有一個新朋友可以帶來呢?
[00:10:21.000 --> 00:10:28.000]  你們知不知道教會很需要你們?
[00:10:28.000 --> 00:10:30.000]  我老了
[00:10:30.000 --> 00:10:33.000]  牧師也老了
[00:10:33.000 --> 00:10:35.000]  我們要什麼?
[00:10:35.000 --> 00:10:37.000]  我們要有接班人
[00:10:37.000 --> 00:10:38.000]  接班人是什麼?
[00:10:38.000 --> 00:10:39.000]  是你們
[00:10:39.000 --> 00:10:42.000]  我眼見的你們
[00:10:42.000 --> 00:10:44.000]  我不是說你們一定要
[00:10:44.000 --> 00:10:49.000]  好像有很多人說我要去讀神學
[00:10:49.000 --> 00:10:52.000]  你有這樣的感動,恭喜你
[00:10:52.000 --> 00:10:54.000]  但你沒有這樣的感動
[00:10:54.000 --> 00:10:58.000]  不代表你在教會裡沒有其他的侍奉
[00:10:58.000 --> 00:11:02.000]  也希望你們可以有其他的侍奉
[00:11:02.000 --> 00:11:04.000]  任何的侍奉
[00:11:04.000 --> 00:11:06.000]  好像我現在看著
[00:11:06.000 --> 00:11:09.000]  有六個在做音響
[00:11:09.000 --> 00:11:10.000]  AV的
[00:11:10.000 --> 00:11:11.000]  剛才的
[00:11:11.000 --> 00:11:13.000]  唱詩的
[00:11:13.000 --> 00:11:15.000]  領詩的
[00:11:15.000 --> 00:11:16.000]  安排的
[00:11:16.000 --> 00:11:17.000]  這些椅子的
[00:11:17.000 --> 00:11:19.000]  我不知道是誰安排的
[00:11:19.000 --> 00:11:21.000]  可能是你們也說不定
[00:11:21.000 --> 00:11:23.000]  但我會說
[00:11:23.000 --> 00:11:30.000]  這件事是你們真的應該去思考一下
[00:11:30.000 --> 00:11:31.000]  還有我也想
[00:11:31.000 --> 00:11:33.000]  你們大家都大專了
[00:11:33.000 --> 00:11:35.000]  你們不是一般的
[00:11:35.000 --> 00:11:41.000]  我們說中學生
[00:11:41.000 --> 00:11:43.000]  你們有自己的方向
[00:11:43.000 --> 00:11:44.000]  你們有自己的想法
[00:11:44.000 --> 00:11:45.000]  我也想
[00:11:45.000 --> 00:11:48.000]  因為我用我女兒的想法
[00:11:48.000 --> 00:11:50.000]  我女兒
[00:11:50.000 --> 00:11:52.000]  她今年是
[00:11:52.000 --> 00:11:54.000]  Grade 10
[00:11:54.000 --> 00:11:56.000]  即你們的Form 5
[00:11:56.000 --> 00:11:59.000]  在Toronto那邊我們叫Form Grade 5
[00:11:59.000 --> 00:12:00.000]  不是,對不起
[00:12:00.000 --> 00:12:01.000]  是叫做Grade 10
[00:12:01.000 --> 00:12:03.000]  他們已經開始要選科目
[00:12:03.000 --> 00:12:06.000]  他們要開始準備
[00:12:06.000 --> 00:12:07.000]  要怎樣升大學
[00:12:07.000 --> 00:12:08.000]  要入大學
[00:12:08.000 --> 00:12:09.000]  要準備
[00:12:09.000 --> 00:12:11.000]  她的時候
[00:12:11.000 --> 00:12:13.000]  我以父母的身份
[00:12:13.000 --> 00:12:15.000]  我跟她說
[00:12:15.000 --> 00:12:17.000]  你去考慮
[00:12:17.000 --> 00:12:19.000]  你去祈禱
[00:12:19.000 --> 00:12:21.000]  跟神去問神
[00:12:21.000 --> 00:12:24.000]  你究竟在哪一方面
[00:12:24.000 --> 00:12:26.000]  是合神心意
[00:12:26.000 --> 00:12:28.000]  做哪一樣東西
[00:12:28.000 --> 00:12:29.000]  或者讀哪一樣東西
[00:12:29.000 --> 00:12:31.000]  是合神心意
[00:12:31.000 --> 00:12:33.000]  我就告訴她
[00:12:33.000 --> 00:12:34.000]  我說
[00:12:34.000 --> 00:12:36.000]  爸爸不介意你們做什麼
[00:12:36.000 --> 00:12:39.000]  因為做每一樣的工作
[00:12:39.000 --> 00:12:42.000]  都是對社會有效的
[00:12:42.000 --> 00:12:45.000]  我有跟小朋友說
[00:12:45.000 --> 00:12:46.000]  我說
[00:12:46.000 --> 00:12:48.000]  職業沒有分卑賤
[00:12:48.000 --> 00:12:51.000]  好像我們剛剛見到
[00:12:51.000 --> 00:12:52.000]  你看看
[00:12:52.000 --> 00:12:56.000]  有多少人在街上掃垃圾
[00:12:56.000 --> 00:13:03.000]  有多少人幫忙清理樹枝
[00:13:03.000 --> 00:13:05.000]  在這幾天裡面
[00:13:05.000 --> 00:13:06.000]  尤其是大雨之後
[00:13:06.000 --> 00:13:08.000]  大家在電視上都看到
[00:13:08.000 --> 00:13:12.000]  我們都為這班人去感恩
[00:13:12.000 --> 00:13:13.000]  去祈禱
[00:13:13.000 --> 00:13:15.000]  因為有他們的服侍
[00:13:15.000 --> 00:13:18.000]  我們這條路才可以走回來
[00:13:18.000 --> 00:13:20.000]  地鐵才可以通
[00:13:20.000 --> 00:13:23.000]  我也很希望你們大家
[00:13:23.000 --> 00:13:25.000]  有這個心態
[00:13:25.000 --> 00:13:28.000]  去做其他的事
[00:13:28.000 --> 00:13:29.000]  好了
[00:13:29.000 --> 00:13:32.000]  我們應該是
[00:13:32.000 --> 00:13:33.000]  下一個應該是
[00:13:33.000 --> 00:13:35.000]  是不是去之前那一章
[00:13:35.000 --> 00:13:36.000]  馴服
[00:13:36.000 --> 00:13:37.000]  是
[00:13:37.000 --> 00:13:40.000]  我想說的是馴服
[00:13:40.000 --> 00:13:47.000]  在馴服
[00:13:47.000 --> 00:13:49.000]  在我的心裡面
[00:13:49.000 --> 00:13:51.000]  覺得是
[00:13:51.000 --> 00:13:54.000]  你要怎樣去合神的心意
[00:13:54.000 --> 00:13:57.000]  或者你怎樣去
[00:13:57.000 --> 00:14:00.000]  你怎樣去令到
[00:14:00.000 --> 00:14:04.000]  在你自己的心態裡面
[00:14:04.000 --> 00:14:05.000]  我覺得
[00:14:05.000 --> 00:14:06.000]  比如神
[00:14:06.000 --> 00:14:07.000]  不要說神
[00:14:07.000 --> 00:14:08.000]  說自己
[00:14:08.000 --> 00:14:10.000]  我們自己有很多時候
[00:14:10.000 --> 00:14:12.000]  都想自己想的方法
[00:14:12.000 --> 00:14:14.000]  自己想的方法
[00:14:14.000 --> 00:14:15.000]  我們覺得
[00:14:15.000 --> 00:14:17.000]  比如我們在萬事俱備
[00:14:17.000 --> 00:14:18.000]  或者
[00:14:18.000 --> 00:14:20.000]  當我今天說到
[00:14:20.000 --> 00:14:22.000]  其實我很緊張
[00:14:22.000 --> 00:14:25.000]  因為我一直從
[00:14:25.000 --> 00:14:26.000]  來到見到你們開始
[00:14:26.000 --> 00:14:28.000]  我一直都在想
[00:14:28.000 --> 00:14:33.000]  神究竟你想我跟你們說什麼
[00:14:33.000 --> 00:14:35.000]  我想請教大家
[00:14:35.000 --> 00:14:39.000]  我們怎樣去教馴服呢
[00:14:39.000 --> 00:14:41.000]  在主角方面
[00:14:41.000 --> 00:14:45.000]  我們有沒有去跟隨他的旨意呢
[00:14:45.000 --> 00:14:47.000]  我不知道大家會怎樣
[00:14:47.000 --> 00:14:50.000]  可能大家現在上班
[00:14:50.000 --> 00:14:52.000]  對不起,不說上班
[00:14:52.000 --> 00:14:53.000]  上學
[00:14:53.000 --> 00:14:54.000]  讀完書
[00:14:54.000 --> 00:14:56.000]  就回家
[00:14:56.000 --> 00:14:58.000]  如果我小兒子一回家
[00:14:58.000 --> 00:15:00.000]  第一件事就是打遊戲機
[00:15:00.000 --> 00:15:02.000]  上學後就回家打遊戲機
[00:15:02.000 --> 00:15:04.000]  我每天都跟他說
[00:15:04.000 --> 00:15:06.000]  兒子,如果你打遊戲機
[00:15:06.000 --> 00:15:08.000]  打到像電競那麼厲害
[00:15:08.000 --> 00:15:09.000]  又賺到錢
[00:15:09.000 --> 00:15:10.000]  我不介意
[00:15:10.000 --> 00:15:12.000]  不過我又看你還不行
[00:15:12.000 --> 00:15:16.000]  他又跟我說
[00:15:16.000 --> 00:15:17.000]  那我就多打一點
[00:15:17.000 --> 00:15:19.000]  他說打多一點眼睛會瞎
[00:15:19.000 --> 00:15:21.000]  要戴眼鏡
[00:15:21.000 --> 00:15:23.000]  究竟怎樣呢
[00:15:23.000 --> 00:15:25.000]  他開始就少打遊戲機
[00:15:25.000 --> 00:15:27.000]  不是我叫他
[00:15:27.000 --> 00:15:29.000]  是他自己說
[00:15:29.000 --> 00:15:31.000]  我在這裡覺得
[00:15:31.000 --> 00:15:34.000]  馴服是一個很大的問題
[00:15:34.000 --> 00:15:36.000]  因為我不知道究竟
[00:15:36.000 --> 00:15:38.000]  在多大的方面
[00:15:38.000 --> 00:15:41.000]  可以令大家去想想
[00:15:41.000 --> 00:15:44.000]  如何去馴服神
[00:15:44.000 --> 00:15:48.000]  我不知道大家有多大的挑戰
[00:15:48.000 --> 00:15:52.000]  因為大家可能都是一個富裕的家庭長大
[00:15:52.000 --> 00:15:54.000]  不會有什麼擔心
[00:15:54.000 --> 00:15:55.000]  不會擔心銀紙
[00:15:55.000 --> 00:15:56.000]  不會擔心錢財
[00:15:56.000 --> 00:15:58.000]  不會擔心什麼
[00:15:58.000 --> 00:16:00.000]  但是我們都會擔心
[00:16:00.000 --> 00:16:01.000]  譬如說
[00:16:01.000 --> 00:16:02.000]  我的將來
[00:16:02.000 --> 00:16:04.000]  我的學業
[00:16:04.000 --> 00:16:11.000]  我能否考上任何自己的學歷
[00:16:11.000 --> 00:16:14.000]  大家有沒有想過
[00:16:14.000 --> 00:16:19.000]  如何在主面前的時候
[00:16:19.000 --> 00:16:22.000]  能夠由主帶領你們
[00:16:22.000 --> 00:16:24.000]  你們這群人
[00:16:24.000 --> 00:16:27.000]  去邁向未來呢
[00:16:27.000 --> 00:16:32.000]  我有一節的經文
[00:16:32.000 --> 00:16:34.000]  我想大家都聽過
[00:16:34.000 --> 00:16:36.000]  也有很多教會
[00:16:36.000 --> 00:16:37.000]  或者很多團契
[00:16:37.000 --> 00:16:40.000]  都是會用這句說話
[00:16:40.000 --> 00:16:44.000]  是《肥勒比書》三章
[00:16:44.000 --> 00:16:49.000]  十三節
[00:16:49.000 --> 00:16:53.000]  我只讀最後一句
[00:16:53.000 --> 00:16:57.000]  就是忘記背後
[00:16:57.000 --> 00:16:58.000]  努力面前
[00:16:58.000 --> 00:17:01.000]  向著標竿直跑
[00:17:01.000 --> 00:17:04.000]  要得神在基督耶穌裡
[00:17:04.000 --> 00:17:06.000]  從上面照我來
[00:17:06.000 --> 00:17:07.000]  得的獎賞
[00:17:07.000 --> 00:17:09.000]  這句說話是我
[00:17:09.000 --> 00:17:11.000]  我想很多年
[00:17:11.000 --> 00:17:13.000]  都在我銘記於心的一句說話
[00:17:13.000 --> 00:17:14.000]  就是說
[00:17:14.000 --> 00:17:16.000]  你之前做過的事
[00:17:16.000 --> 00:17:18.000]  或者你之前讀過的事
[00:17:18.000 --> 00:17:21.000]  有可能都是沒用的
[00:17:21.000 --> 00:17:24.000]  又或者你之前所做的事
[00:17:24.000 --> 00:17:25.000]  可能都是沒用的
[00:17:25.000 --> 00:17:27.000]  因為神很多時候
[00:17:27.000 --> 00:17:30.000]  都不會給你一個完完全全的
[00:17:30.000 --> 00:17:33.000]  合理心意的
[00:17:33.000 --> 00:17:35.000]  可能不合理的心意的工作
[00:17:35.000 --> 00:17:39.000]  也有可能不合理心意的學業
[00:17:39.000 --> 00:17:42.000]  也不合理心意的
[00:17:42.000 --> 00:17:45.000]  侍奉光偉猶其鼎
[00:17:45.000 --> 00:17:46.000]  各樣東西都是
[00:17:46.000 --> 00:17:48.000]  但是我為什麼說這句
[00:17:48.000 --> 00:17:49.000]  要忘記背後呢
[00:17:49.000 --> 00:17:51.000]  忘記背後的意思就是
[00:17:51.000 --> 00:17:54.000]  其實你讀每一樣東西
[00:17:54.000 --> 00:17:56.000]  看每一樣東西
[00:17:56.000 --> 00:17:57.000]  你神
[00:17:57.000 --> 00:18:00.000]  為什麼其實是神的安排
[00:18:00.000 --> 00:18:02.000]  神的安排
[00:18:02.000 --> 00:18:07.000]  是要你有很多的
[00:18:07.000 --> 00:18:09.000]  認識
[00:18:09.000 --> 00:18:11.000]  或者叫知識
[00:18:11.000 --> 00:18:13.000]  但當你知道這些知識的時候
[00:18:13.000 --> 00:18:15.000]  你們會不會運用呢
[00:18:15.000 --> 00:18:22.000]  我在這裡只是再說
[00:18:22.000 --> 00:18:25.000]  怎樣去忘記背後
[00:18:25.000 --> 00:18:26.000]  要努力面前
[00:18:26.000 --> 00:18:29.000]  就是神得的獎賞
[00:18:29.000 --> 00:18:30.000]  神得的獎賞
[00:18:30.000 --> 00:18:32.000]  是你們想都想不到的
[00:18:32.000 --> 00:18:34.000]  或者你們都未必
[00:18:34.000 --> 00:18:36.000]  會估計得到
[00:18:36.000 --> 00:18:38.000]  你的獎賞有什麼
[00:18:38.000 --> 00:18:41.000]  我這次的
[00:18:41.000 --> 00:18:45.000]  其實我八月中來了香港
[00:18:45.000 --> 00:18:49.000]  跟著就和艾薇穆斯
[00:18:49.000 --> 00:18:51.000]  去了幸福小組
[00:18:51.000 --> 00:18:52.000]  我就想著
[00:18:52.000 --> 00:18:53.000]  其實去幸福小組
[00:18:53.000 --> 00:18:55.000]  只是想著去玩而已
[00:18:55.000 --> 00:18:56.000]  我沒想到原來要
[00:18:56.000 --> 00:18:59.000]  四天有一個研討會這麼大
[00:18:59.000 --> 00:19:02.000]  但在我心目中
[00:19:02.000 --> 00:19:05.000]  神給我的東西
[00:19:05.000 --> 00:19:08.000]  是我想不到的
[00:19:08.000 --> 00:19:10.000]  是我估計不到的
[00:19:10.000 --> 00:19:12.000]  給我認識一些
[00:19:12.000 --> 00:19:17.000]  比較新的報道方法
[00:19:17.000 --> 00:19:19.000]  我們可以參考
[00:19:19.000 --> 00:19:21.000]  我們可以改
[00:19:21.000 --> 00:19:22.000]  第二
[00:19:22.000 --> 00:19:25.000]  我可以有很多的
[00:19:25.000 --> 00:19:26.000]  目者有交流
[00:19:26.000 --> 00:19:29.000]  這些是不會經常有機會
[00:19:29.000 --> 00:19:32.000]  我可以和這麼多位目者有交流
[00:19:32.000 --> 00:19:33.000]  第三
[00:19:33.000 --> 00:19:39.000]  我們去領受神的恩典的時候
[00:19:39.000 --> 00:19:42.000]  我們自己會不會去領受神的恩典
[00:19:42.000 --> 00:19:44.000]  縱使我們都會說
[00:19:44.000 --> 00:19:47.000]  尤其是現在世代的問題
[00:19:47.000 --> 00:19:49.000]  我們有很多的困難
[00:19:49.000 --> 00:19:51.000]  我們自己本身
[00:19:51.000 --> 00:19:55.000]  無論是社會、環境
[00:19:55.000 --> 00:19:57.000]  國家與國家
[00:19:57.000 --> 00:19:59.000]  聖經也有
[00:19:59.000 --> 00:20:01.000]  文要攻打文,國要攻打國
[00:20:01.000 --> 00:20:04.000]  我們也聽過「俄烏戰爭」
[00:20:04.000 --> 00:20:07.000]  起碼已經打了一年多
[00:20:07.000 --> 00:20:09.000]  但我們自己在這個
[00:20:09.000 --> 00:20:12.000]  我們在這個香港
[00:20:12.000 --> 00:20:16.000]  我們有這班人的時候
[00:20:16.000 --> 00:20:21.000]  我們的心態是怎樣呢
[00:20:21.000 --> 00:20:24.000]  我們現在應該在香港
[00:20:24.000 --> 00:20:27.000]  我們應該自己
[00:20:27.000 --> 00:20:30.000]  有沒有去做呢
[00:20:30.000 --> 00:20:34.000]  或者你們應該想怎樣做呢
[00:20:34.000 --> 00:20:36.000]  Irene牧師,我還有多久說呢?
[00:20:36.000 --> 00:20:37.000]  五分鐘嗎?
[00:20:37.000 --> 00:20:38.000]  真的嗎?
