
[00:00:00.000 --> 00:00:02.240]  教授姐妹平安!
[00:03:19.480 --> 00:03:21.120]  他說我也不知道
[00:03:21.120 --> 00:03:24.000]  反正我就是在經歷門訓
[00:03:24.000 --> 00:03:26.040]  很輕鬆的、隨意的
[00:03:26.040 --> 00:03:28.800]  有一些的門訓在教會裡面
[00:03:28.800 --> 00:03:30.520]  就太嚴了
[00:03:30.520 --> 00:03:33.160]  太嚴到讓人家喘不過氣來
[00:03:33.160 --> 00:03:38.160]  你一定要在一年內向多少個人傳福音
[00:03:38.160 --> 00:03:41.480]  哇!哇!哇!很辛苦啊
[00:03:41.480 --> 00:03:43.400]  那麼就比較累
[00:03:43.400 --> 00:03:46.120]  有些就很多很多課程要上
[00:03:46.120 --> 00:03:47.080]  要上很多人的課程
[00:03:47.080 --> 00:03:49.480]  這個課程之後又那個課程等等
[00:03:49.480 --> 00:03:53.120]  搞到自己還沒消化第一個課程
[00:03:53.120 --> 00:03:54.640]  就已經在趕著上
[00:03:54.640 --> 00:03:56.880]  還有什麼課程才算是門訓
[00:03:56.880 --> 00:03:59.960]  有些就太鬆、有些就太嚴
[00:03:59.960 --> 00:04:02.560]  在一般的門訓的不足之處
[00:04:02.560 --> 00:04:07.960]  那麼最主要的弊病在哪裡呢?
[00:04:07.960 --> 00:04:11.200]  我觀察到就是認知上不夠透徹
[00:04:11.200 --> 00:04:15.160]  對門訓的認知還不夠透徹
[00:04:15.160 --> 00:04:18.720]  就是造成了在認知方面有迷失
[00:04:18.720 --> 00:04:23.120]  那麼我相信如果你是在某個領域的專家
[00:04:23.120 --> 00:04:25.280]  你很了解這一點的
[00:04:25.280 --> 00:04:28.720]  你要把一件事情做好
[00:04:28.720 --> 00:04:32.120]  不一定是你花多少精力
[00:04:32.120 --> 00:04:34.880]  投入多少時間進去
[00:04:34.880 --> 00:04:36.680]  就能把那件事情做好的
[00:04:36.680 --> 00:04:39.640]  你要先了解你的這個行業
[00:04:39.640 --> 00:04:43.080]  或者這樣一個項目的本質是什麼
[00:04:43.080 --> 00:04:46.360]  你要找到最關鍵的那幾個點是什麼
[00:04:46.360 --> 00:04:48.560]  你要認識很透徹
[00:04:48.560 --> 00:04:51.720]  你才能夠出手出得準
[00:04:51.720 --> 00:04:53.880]  你能夠準備得很好
[00:04:53.880 --> 00:04:55.680]  你的條件準備得足夠
[00:04:55.680 --> 00:04:57.120]  才能夠實際到
[00:04:57.120 --> 00:05:00.560]  你才能夠真的是能夠看見那個果效
[00:05:00.560 --> 00:05:02.760]  所以認知很重要
[00:05:02.760 --> 00:05:04.800]  我們常常在教會裡面
[00:05:04.800 --> 00:05:06.280]  講門訓門訓
[00:05:06.280 --> 00:05:10.400]  但是我們對門訓的認知夠不夠透徹呢?
[00:05:10.400 --> 00:05:14.880]  我就希望藉著這些機會跟大家分享
[00:05:14.880 --> 00:05:17.680]  怎麼樣的門訓不是太鬆也不是太嚴
[00:05:17.680 --> 00:05:19.480]  但是是準確
[00:05:19.480 --> 00:05:24.040]  好 那麼我們一起先做個禱告
[00:05:24.040 --> 00:05:27.600]  天父上帝我們祈求你繼續的恩待我們
[00:05:27.600 --> 00:05:31.400]  就像你每個星期都會恩待我們一樣
[00:05:31.400 --> 00:05:32.960]  因為你是何等的愛我們
[00:05:32.960 --> 00:05:35.280]  每個星期都為我們準備
[00:05:35.280 --> 00:05:37.840]  對我們生命有用的一些真理
[00:05:37.840 --> 00:05:40.840]  我們個人的領受或許會稍微不同
[00:05:40.840 --> 00:05:44.360]  但是我們對你給我們的愛跟關心
[00:05:44.360 --> 00:05:46.160]  我們是完全知道的
[00:05:46.160 --> 00:05:49.160]  主啊 我們求你就幫助我們現在的心
[00:05:49.160 --> 00:05:50.920]  成為一片好土
[00:05:50.920 --> 00:05:53.880]  謙卑的能夠成為受教的心
[00:05:53.880 --> 00:05:56.960]  以致神當聖靈藉著你的道
[00:05:56.960 --> 00:05:58.360]  跟我們說話的時候
[00:05:58.360 --> 00:05:59.920]  我們能認出來
[00:05:59.920 --> 00:06:02.760]  主耶穌 你又對我們說話了
[00:06:02.760 --> 00:06:03.840]  主我們感謝你
[00:06:03.840 --> 00:06:05.360]  求你與我們同在
[00:06:05.360 --> 00:06:07.640]  禱告奉耶穌基督聖名祈求
[00:06:07.640 --> 00:06:09.080]  阿們
[00:06:09.080 --> 00:06:15.440]  好 那麼基督信仰的門訓應該是怎樣理解呢?
[00:06:15.440 --> 00:06:20.000]  基督信仰的門訓應該是怎樣理解呢?
[00:06:20.000 --> 00:06:22.320]  那麼有三方面
[00:06:22.320 --> 00:06:28.600]  第一方面 門訓應該是瑞易的
[00:06:28.600 --> 00:06:32.480]  這個我要很感謝新加坡的真經發牧師
[00:06:32.480 --> 00:06:35.920]  在2013年我第一次聽到的時候是在馬尼拉
[00:06:35.920 --> 00:06:38.360]  那麼之前我沒有聽過這個概念
[00:06:38.360 --> 00:06:40.080]  瑞易門訓
[00:06:40.080 --> 00:06:43.480]  他把這個東西甚至變成了一個運動
[00:06:43.480 --> 00:06:45.000]  在世界各地
[00:06:45.000 --> 00:06:48.240]  甚至是非洲18個國家的領袖
[00:06:48.240 --> 00:06:51.200]  都去聽他講這個瑞易門訓
[00:06:51.200 --> 00:06:53.360]  簡單的一個真理
[00:06:53.360 --> 00:06:56.360]  因為他把事情看得透徹了
[00:06:56.360 --> 00:06:58.320]  所以簡單一個真理
[00:06:58.320 --> 00:07:00.360]  有好大的啟發
[00:07:00.360 --> 00:07:02.960]  門訓應該是瑞易的
[00:07:02.960 --> 00:07:05.960]  因為我們有一個錯誤
[00:07:05.960 --> 00:07:10.680]  以為門訓應該是順其自然的
[00:07:10.680 --> 00:07:12.480]  有沒有這樣想過?
[00:07:12.480 --> 00:07:15.920]  順其自然的就會成長了
[00:07:15.920 --> 00:07:17.680]  既然我們是屬神的
[00:07:17.680 --> 00:07:22.600]  那屬神的已經是好像一棵樹栽在溪水旁了
[00:07:22.600 --> 00:07:25.040]  所以它會時候到了接果子
[00:07:25.040 --> 00:07:28.320]  我們知道詩篇第一篇就這樣教我們
[00:07:28.320 --> 00:07:31.000]  那我們就以為這樣的一個情況
[00:07:31.000 --> 00:07:35.360]  就是說門訓我們的成長應該是自然而然的
[00:07:35.360 --> 00:07:39.200]  而且我們人性也蠻喜歡自然而然的
[00:07:39.200 --> 00:07:41.600]  特別是這個時代
[00:07:41.600 --> 00:07:43.600]  凡事都不要太強迫
[00:07:43.600 --> 00:07:45.240]  不要太勉強
[00:07:45.240 --> 00:07:47.640]  但是慢慢的我們就失去了什麼呢?
[00:07:47.640 --> 00:07:48.760]  紀律
[00:07:48.760 --> 00:07:50.600]  我們失去了目標
[00:07:50.600 --> 00:07:53.960]  我們就自自然然的好像它會發生
[00:07:53.960 --> 00:07:56.240]  但是我的觀察是
[00:07:56.240 --> 00:07:58.080]  有一些的弟兄姐妹
[00:07:58.080 --> 00:08:00.200]  自自然然的20年了
[00:08:00.200 --> 00:08:02.320]  還是那個樣子
[00:08:02.320 --> 00:08:05.000]  為她有點心急跟心痛
[00:08:05.000 --> 00:08:07.560]  但是一直覺得是自自然然的
[00:08:07.560 --> 00:08:08.640]  未必是這樣
[00:08:08.640 --> 00:08:11.120]  我們最重要的是看聖經怎麼說
[00:08:11.120 --> 00:08:13.320]  不是我們怎麼想
[00:08:13.320 --> 00:08:15.000]  真經發目是怎麼想
[00:08:15.000 --> 00:08:16.280]  其他的目者怎麼想
[00:08:16.280 --> 00:08:18.520]  而是聖經怎麼說
[00:08:18.520 --> 00:08:20.560]  因為除了詩篇第一篇
[00:08:20.560 --> 00:08:23.440]  你要像一棵樹栽在溪水旁
[00:08:23.440 --> 00:08:25.880]  按時候接果子
[00:08:25.880 --> 00:08:27.760]  還有其他的經文
[00:08:27.760 --> 00:08:28.880]  其他的經文說
[00:08:28.880 --> 00:08:30.160]  你要殷勤
[00:08:30.160 --> 00:08:31.080]  你要努力
[00:08:31.080 --> 00:08:33.240]  你要學習真理
[00:08:33.240 --> 00:08:34.120]  你要實踐
[00:08:34.120 --> 00:08:35.800]  你要活出來
[00:08:35.800 --> 00:08:36.840]  你在信心上
[00:08:36.840 --> 00:08:38.640]  你還要加上知識
[00:08:38.640 --> 00:08:40.000]  知識還要加上德行
[00:08:40.000 --> 00:08:40.920]  節制
[00:08:40.920 --> 00:08:41.800]  愛弟兄的心
[00:08:41.800 --> 00:08:42.680]  愛眾人的心
[00:08:42.680 --> 00:08:44.960]  都要加上去
[00:08:44.960 --> 00:08:46.720]  所以上帝有其他的經文
[00:08:46.720 --> 00:08:48.640]  我們也要平衡的來看
[00:08:48.640 --> 00:08:49.720]  我們就知道
[00:08:49.720 --> 00:08:52.520]  原來我們有責任
[00:08:52.520 --> 00:08:54.960]  要銳意的成長
[00:08:54.960 --> 00:08:56.440]  那麼這裡的問題是什麼呢?
[00:08:56.440 --> 00:08:58.320]  順其自然的缺點
[00:08:58.320 --> 00:09:00.600]  我先跟大家分享一下
[00:09:00.600 --> 00:09:02.200]  順其自然的缺點就是
[00:09:02.200 --> 00:09:04.440]  缺乏明確的目標
[00:09:04.440 --> 00:09:06.280]  很容易迷失方向的
[00:09:06.280 --> 00:09:09.400]  就是你就
[00:09:09.400 --> 00:09:10.640]  沒有目標的
[00:09:10.640 --> 00:09:12.680]  偶爾學一下這個服飾
[00:09:12.680 --> 00:09:14.960]  偶爾學一下這個真理
[00:09:14.960 --> 00:09:16.640]  然後呢
[00:09:16.640 --> 00:09:18.600]  人很容易忘記的
[00:09:18.600 --> 00:09:21.920]  然後經過生活的一些的困難
[00:09:21.920 --> 00:09:23.440]  或者是一些的
[00:09:23.440 --> 00:09:27.040]  讓你過度享受的階段
[00:09:27.040 --> 00:09:29.280]  你將那時候所學的
[00:09:29.280 --> 00:09:30.440]  一下很感動的
[00:09:30.440 --> 00:09:31.640]  甚至會流淚的
[00:09:31.640 --> 00:09:32.440]  都忘記了
[00:09:32.440 --> 00:09:33.800]  又打回原形了
[00:09:33.800 --> 00:09:35.920]  然後你犯同樣的錯誤的時候
[00:09:35.920 --> 00:09:37.280]  才來恨自己
[00:09:37.280 --> 00:09:39.920]  哎呀 我怎麼又這樣了
[00:09:39.920 --> 00:09:40.720]  對吧
[00:09:40.720 --> 00:09:42.760]  所以我們的寫照就是這樣子
[00:09:42.760 --> 00:09:44.680]  所以如果你沒有銳意
[00:09:44.680 --> 00:09:47.120]  你就缺乏了明確的目標
[00:09:47.120 --> 00:09:47.920]  比如說
[00:09:47.920 --> 00:09:50.160]  你一個人就是
[00:09:50.160 --> 00:09:53.720]  不敢在別人面前見證基督
[00:09:53.720 --> 00:09:55.480]  有一天你聽講到
[00:09:55.480 --> 00:09:56.120]  你很感動
[00:09:56.120 --> 00:09:57.000]  你覺得不行
[00:09:57.000 --> 00:09:58.880]  我不可以再這樣下去了
[00:09:58.880 --> 00:10:00.120]  我不可以永遠這樣
[00:10:00.120 --> 00:10:02.920]  在別人面前就不敢講一下我的信仰
[00:10:02.920 --> 00:10:04.840]  別人就可以跟你說
[00:10:04.840 --> 00:10:06.280]  去哪一間廟拜了
[00:10:06.280 --> 00:10:07.400]  很靈啊
[00:10:07.400 --> 00:10:08.000]  很靈啊
[00:10:08.000 --> 00:10:09.840]  他可以講很多信仰的東西
[00:10:09.840 --> 00:10:12.640]  但是你自己就不敢開口
[00:10:12.640 --> 00:10:14.400]  所以你基督怎麼樣幫助你
[00:10:14.400 --> 00:10:16.360]  你在別人面前就不敢
[00:10:16.360 --> 00:10:17.480]  有一天你聽到
[00:10:17.480 --> 00:10:18.560]  你就覺得
[00:10:18.560 --> 00:10:19.000]  我不行
[00:10:19.000 --> 00:10:19.600]  我不可以再這樣
[00:10:19.600 --> 00:10:20.440]  我要講
[00:10:20.440 --> 00:10:21.240]  我要講
[00:10:21.240 --> 00:10:22.720]  但是呢
[00:10:22.720 --> 00:10:24.000]  你沒有把那個定為
[00:10:24.000 --> 00:10:26.200]  你的一個學習的目標
[00:10:26.200 --> 00:10:27.800]  一下子又忘記了
[00:10:27.800 --> 00:10:29.480]  又學新的東西
[00:10:29.480 --> 00:10:31.440]  變來變去
[00:10:31.440 --> 00:10:34.480]  那麼第二個缺點是什麼呢?
[00:10:34.480 --> 00:10:36.880]  沒有辦法抵擋軟弱
[00:10:36.880 --> 00:10:40.240]  容易不進則退
[00:10:40.240 --> 00:10:43.560]  銳意門訓是要努力地向上
[00:10:43.560 --> 00:10:44.760]  向前
[00:10:44.760 --> 00:10:47.560]  因為你的屬靈生命
[00:10:47.560 --> 00:10:49.120]  你這麼寶貴的
[00:10:49.120 --> 00:10:50.720]  你跟神的關係
[00:10:50.720 --> 00:10:53.120]  原來是會不進則退的
[00:10:53.120 --> 00:10:54.960]  有兩大原因
[00:10:54.960 --> 00:10:56.600]  一個原因是什麼呢?
[00:10:56.600 --> 00:10:59.000]  我們本身就有罪性
[00:10:59.000 --> 00:11:00.800]  所以如果我們不靠著主
[00:11:00.800 --> 00:11:03.320]  不向前去靠著主
[00:11:03.320 --> 00:11:05.080]  我們的罪性
[00:11:05.080 --> 00:11:08.800]  會使到我們喜歡這個世界
[00:11:08.800 --> 00:11:11.320]  喜歡這個罪惡
[00:11:11.320 --> 00:11:12.440]  我們會退
[00:11:12.440 --> 00:11:14.240]  因為我們有罪性
[00:11:14.240 --> 00:11:15.560]  第二個原因是什麼呢?
[00:11:15.560 --> 00:11:17.600]  為什麼不進則退呢?
[00:11:17.600 --> 00:11:20.560]  因為如果不是聖經
[00:11:20.560 --> 00:11:22.120]  我們還不知道這個世界
[00:11:22.120 --> 00:11:24.800]  除了有人界
[00:11:24.800 --> 00:11:27.280]  還有屬靈的靈界
[00:11:27.280 --> 00:11:28.200]  對嗎?
[00:11:28.200 --> 00:11:30.880]  聖經才讓我們知道有靈界
[00:11:30.880 --> 00:11:32.160]  以前我們沒有讀聖經
[00:11:32.160 --> 00:11:33.440]  我們怎麼知道有靈界
[00:11:33.440 --> 00:11:37.320]  我們可能那些有參與過其他的
[00:11:37.320 --> 00:11:39.440]  一些迷信的一些你知道
[00:11:39.440 --> 00:11:42.440]  但是一般人處理事情的時候
[00:11:42.440 --> 00:11:45.960]  只會想人際關係出了問題
[00:11:45.960 --> 00:11:47.640]  這個事情不順
[00:11:47.640 --> 00:11:49.000]  很少會想到靈界
[00:11:49.000 --> 00:11:50.440]  那聖經告訴我們靈界就是
[00:11:50.440 --> 00:11:52.320]  靈界告訴我們
[00:11:52.320 --> 00:11:54.040]  你不清靜神
[00:11:54.040 --> 00:11:56.360]  不向前走
[00:11:56.360 --> 00:11:58.720]  魔鬼會讓你倒退
[00:11:58.720 --> 00:12:01.480]  他還希望你失去救恩
[00:12:01.480 --> 00:12:02.920]  最好就是失去救恩
[00:12:02.920 --> 00:12:05.280]  所以有兩大原因
[00:12:05.280 --> 00:12:08.360]  使到我們的靈命會不見則退
[00:12:08.360 --> 00:12:10.440]  其實自然現象也告訴我們
[00:12:10.440 --> 00:12:12.320]  我們人體也是一樣
[00:12:12.320 --> 00:12:20.040]  我們以前骨骼很硬
[00:12:20.040 --> 00:12:20.720]  年紀一大
[00:12:20.720 --> 00:12:23.000]  我們發現慢慢流失的
[00:12:23.000 --> 00:12:25.000]  小朋友你看到他們
[00:12:25.000 --> 00:12:26.440]  就是永遠都是在做什麼的
[00:12:26.440 --> 00:12:28.360]  小朋友找地方跑的
[00:12:28.360 --> 00:12:29.680]  對不對
[00:12:29.680 --> 00:12:31.160]  他們不管是商場
[00:12:31.160 --> 00:12:33.200]  還是很小的空間的地方
[00:12:33.200 --> 00:12:35.440]  他們都有辦法找地方跑的
[00:12:35.440 --> 00:12:38.560]  跑到爸爸媽媽都給他們搞到團團轉
[00:12:38.560 --> 00:12:39.920]  叫他們不要跑了
[00:12:39.920 --> 00:12:41.200]  還是在跑
[00:12:41.200 --> 00:12:42.400]  很有活力的
[00:12:42.400 --> 00:12:45.280]  然後小朋友就算他坐在地上
[00:12:45.280 --> 00:12:46.280]  你要叫他起來
[00:12:46.280 --> 00:12:48.320]  他一跳就跳起來的
[00:12:48.320 --> 00:12:50.200]  但是像我這種年齡的人
[00:12:50.200 --> 00:12:51.760]  一蹲在地上
[00:12:51.760 --> 00:12:54.320]  我還是不要試
[00:12:54.320 --> 00:12:55.520]  看起不來
[00:12:55.520 --> 00:12:57.000]  不是 沒有那麼誇張
[00:12:57.000 --> 00:12:59.280]  就是會比較辛苦的
[00:12:59.280 --> 00:13:01.920]  因為我們人體也會不見則退
[00:13:01.920 --> 00:13:04.080]  但是上帝給我們的靈魂
[00:13:04.080 --> 00:13:06.000]  跟我們的靈性
[00:13:06.000 --> 00:13:07.320]  是會因著時間
[00:13:07.320 --> 00:13:10.520]  如果你好好的知道方向在哪裡
[00:13:10.520 --> 00:13:12.800]  不會因著歲月
[00:13:12.800 --> 00:13:15.120]  而越來越孱弱的
[00:13:15.120 --> 00:13:16.680]  他反而會怎麼樣呢
[00:13:16.680 --> 00:13:20.160]  心理一天比一天剛強
[00:13:20.160 --> 00:13:22.520]  我們的靈性應該走這個方向的
[00:13:22.520 --> 00:13:23.320]  對嗎
[00:13:23.320 --> 00:13:26.040]  我們的身體可能會毀壞
[00:13:26.040 --> 00:13:27.760]  但是我們的生命
[00:13:27.760 --> 00:13:30.520]  我們的心會越來越剛強
[00:13:30.520 --> 00:13:35.080]  所以順其自然的門徒訓練
[00:13:35.080 --> 00:13:36.800]  很容易變成什麼呢
[00:13:36.800 --> 00:13:39.360]  隨波逐流
[00:13:39.360 --> 00:13:41.240]  甚至更慘的是什麼呢
[00:13:41.240 --> 00:13:42.680]  不見則退
[00:13:42.680 --> 00:13:44.120]  請你記住
[00:13:44.120 --> 00:13:45.920]  順其自然的
[00:13:45.920 --> 00:13:48.200]  你的門徒訓練
[00:13:48.200 --> 00:13:50.480]  很可能就是隨波逐流
[00:13:50.480 --> 00:13:52.240]  這世界怎麼流
[00:13:52.240 --> 00:13:54.680]  你就跟著它怎麼流
[00:13:54.680 --> 00:13:57.200]  甚至會慢慢的不見則退
[00:13:57.200 --> 00:13:58.480]  我們要小心
[00:13:58.480 --> 00:14:00.800]  那麼認識真正的日益門訓
[00:14:00.800 --> 00:14:02.840]  日益的意思就是什麼呢
[00:14:02.840 --> 00:14:05.280]  有意識的
[00:14:05.280 --> 00:14:05.880]  刻意的
[00:14:05.880 --> 00:14:08.800]  你很刻意的想要成長的
[00:14:08.800 --> 00:14:09.880]  哎呀 我跟你說
[00:14:09.880 --> 00:14:14.040]  當你過了那個辛苦的一個階段之後
[00:14:14.040 --> 00:14:16.000]  你很自由的
[00:14:16.000 --> 00:14:17.720]  好像咱們今天的事情
[00:14:17.720 --> 00:14:19.080]  彈得好不好啊
[00:14:19.080 --> 00:14:20.520]  彈得非常好對不對
[00:14:20.520 --> 00:14:21.760]  基本上每個人都覺得
[00:14:21.760 --> 00:14:29.800]  他彈得好像跟原著的曲一樣的
[00:14:29.800 --> 00:14:31.880]  我們認識他一年
[00:14:31.880 --> 00:14:34.200]  小時候念得辛苦不辛苦啊
[00:14:34.200 --> 00:14:38.400]  辛苦得不得了啊
[00:14:38.400 --> 00:14:39.960]  七年
[00:14:39.960 --> 00:14:44.000]  那些苦日子留著眼淚
[00:14:44.000 --> 00:14:49.320]  不想再跟這個鋼琴有任何關係了
[00:14:49.320 --> 00:14:54.040]  但是當這個事情一掌握了
[00:14:54.040 --> 00:14:56.520]  自由了
[00:14:56.520 --> 00:14:59.320]  他最享受的就在家裡敬拜神
[00:14:59.320 --> 00:15:01.280]  除了愛他老公之外
[00:15:01.280 --> 00:15:04.040]  最享受就在家裡敬拜神
[00:15:04.040 --> 00:15:06.200]  一天可以彈幾個小時
[00:15:06.200 --> 00:15:07.280]  在家裡敬拜神
[00:15:07.280 --> 00:15:08.880]  自由了
[00:15:08.880 --> 00:15:11.480]  日益門訓是這樣
[00:15:11.480 --> 00:15:12.920]  沒有那麼久
[00:15:12.920 --> 00:15:15.520]  開始的時候有點不自在
[00:15:15.520 --> 00:15:20.640]  因為我們的屬肉體的以前的罪性
[00:15:20.640 --> 00:15:24.800]  突然間跟這個靈性組的聖靈
[00:15:24.800 --> 00:15:26.480]  進來我們生命之後
[00:15:26.480 --> 00:15:29.720]  突然間需要時間磨合
[00:15:29.720 --> 00:15:33.040]  我們還是很想做我們自己的事
[00:15:33.040 --> 00:15:34.240]  但是上帝說
[00:15:34.240 --> 00:15:35.880]  孩子走這條路
[00:15:35.880 --> 00:15:38.640]  這條路你以後會喜樂平安的
[00:15:38.640 --> 00:15:41.280]  但是你的老我還是說
[00:15:41.280 --> 00:15:44.680]  去享受多一點
[00:15:44.680 --> 00:15:45.840]  在那邊拉扯
[00:15:45.840 --> 00:15:48.240]  所以你的辛苦就在那裡
[00:15:48.240 --> 00:15:51.000]  但是你一聽天父的話
[00:15:51.000 --> 00:15:53.040]  走這邊的時候
[00:15:53.040 --> 00:15:54.080]  過一段時間
[00:15:54.080 --> 00:15:56.920]  那些以前吸引你的
[00:15:56.920 --> 00:16:02.480]  突然間就變得暗淡無光了
[00:16:02.480 --> 00:16:03.080]  對嗎
[00:16:03.080 --> 00:16:04.160]  已經不再吸引你了
[00:16:04.160 --> 00:16:06.840]  多少人給過這些見證
[00:16:06.840 --> 00:16:09.440]  以前很喜歡打麻將的
[00:16:09.440 --> 00:16:12.280]  後來信了耶穌之後
[00:16:12.280 --> 00:16:13.880]  一看到那個就想
[00:16:13.880 --> 00:16:16.160]  我以前怎麼這麼傻
[00:16:16.160 --> 00:16:18.920]  浪費這麼多時間
[00:16:18.920 --> 00:16:20.840]  來來去去
[00:16:20.840 --> 00:16:24.320]  花了幾個小時
[00:16:24.320 --> 00:16:27.920]  也沒贏多少錢
[00:16:27.920 --> 00:16:31.080]  好像轉了一圈就原地踏步
[00:16:31.080 --> 00:16:31.960]  這樣子
[00:16:31.960 --> 00:16:34.240]  基督徒根本就不應該賭博
[00:16:34.240 --> 00:16:36.960]  那麼基本上
[00:16:36.960 --> 00:16:41.000]  上帝的路會讓我們自由
[00:16:41.000 --> 00:16:42.320]  日益
[00:16:42.320 --> 00:16:44.240]  那麼我們再看
[00:16:44.240 --> 00:16:46.360]  日益門訓的三大特點
[00:16:46.360 --> 00:16:47.880]  優點是什麼呢
[00:16:47.880 --> 00:16:49.800]  它有清晰的目標
[00:16:49.800 --> 00:16:51.520]  有真正的動力
[00:16:51.520 --> 00:16:53.480]  還有真正的意識
[00:16:53.480 --> 00:16:56.000]  請大家一起念這段經文
[00:16:56.000 --> 00:16:59.000]  斐立比書第三章十四節
[00:16:59.000 --> 00:17:01.000]  一二起
[00:17:01.000 --> 00:17:09.640]  (念經文)
[00:17:09.640 --> 00:17:11.400]  保羅告訴我們
[00:17:11.400 --> 00:17:13.840]  上帝給他的一個啟示就是
[00:17:13.840 --> 00:17:15.520]  他有一個標竿
[00:17:15.520 --> 00:17:16.440]  有目標的
[00:17:16.440 --> 00:17:18.440]  向著標竿直跑的
[00:17:18.440 --> 00:17:20.960]  因為他知道是基督耶穌
[00:17:20.960 --> 00:17:22.600]  要給他的賞賜
[00:17:22.600 --> 00:17:24.800]  保羅在哥林多前書又講什麼呢
