
[00:00:00.000 --> 00:00:01.540]  弟兄姐妹平安!
[00:03:03.880 --> 00:03:08.740]  結果呢,上帝呢,當然是給他智慧,能夠解夢。
[00:03:08.740 --> 00:03:12.580]  但以理就在這個情況下呢,他說了這番話。
[00:03:12.580 --> 00:03:17.200]  他說,但以理說,神的名是應當稱頌的,
[00:03:17.200 --> 00:03:19.740]  從亙古直到永遠,
[00:03:19.740 --> 00:03:22.760]  因為智慧能力都屬乎他。
[00:03:22.760 --> 00:03:26.400]  他改變時候、日期,
[00:03:26.400 --> 00:03:30.080]  廢亡、立亡,將智慧賜予智慧人,
[00:03:30.080 --> 00:03:32.760]  將知識賜予聰明人。
[00:03:32.760 --> 00:03:37.440]  我希望大家好好的咀嚼但以理的這兩句話。
[00:03:37.440 --> 00:03:39.760]  這裡呢,告訴了我們,
[00:03:39.760 --> 00:03:43.520]  在一個真正屬於神的先知的眼裡,
[00:03:43.520 --> 00:03:47.440]  他所認識的這位神,是這樣的。
[00:03:47.440 --> 00:03:50.160]  有全病,絕對的全病。
[00:03:50.160 --> 00:03:52.560]  他呢,是應當稱頌的,
[00:03:52.560 --> 00:03:57.240]  他是從亙古直到永遠都是應當稱頌的,
[00:03:57.240 --> 00:03:59.240]  因為他是神。
[00:03:59.240 --> 00:04:02.720]  你心中的神是怎樣的?
[00:04:02.720 --> 00:04:04.320]  是為你服務的嗎?
[00:04:04.320 --> 00:04:07.520]  還是那位你願意稱頌他的?
[00:04:07.520 --> 00:04:09.640]  智慧能力都屬於他。
[00:04:09.640 --> 00:04:11.440]  他要改變時候就改變時候,
[00:04:11.440 --> 00:04:12.560]  改變日期就改變日期,
[00:04:12.560 --> 00:04:17.400]  因為這些時間、空間,都是他所造的。
[00:04:17.400 --> 00:04:19.280]  今天早上我吃早餐的時候,
[00:04:19.280 --> 00:04:22.760]  跟一個很有智慧的弟兄談話。
[00:04:22.760 --> 00:04:25.800]  那麼很久不見他了,他就跟我說,
[00:04:25.800 --> 00:04:26.800]  人要謙卑啊。
[00:04:26.800 --> 00:04:32.920]  他說,因為上帝在六天創造天地萬物,
[00:04:32.920 --> 00:04:36.960]  他說上帝做事情的速度很快,
[00:04:36.960 --> 00:04:38.640]  短短的時間可以做那麼多的事情,
[00:04:38.640 --> 00:04:39.880]  他的時間一定很快。
[00:04:39.880 --> 00:04:42.880]  他說,就我們人所知的光速,
[00:04:42.880 --> 00:04:44.920]  是可以一秒跑多少圈的地球,
[00:04:44.920 --> 00:04:46.280]  那種速度很快。
[00:04:46.280 --> 00:04:47.800]  我就提醒他,我說,
[00:04:47.800 --> 00:04:50.920]  你要記得啊,這個只是保守估計,
[00:04:50.920 --> 00:04:52.760]  光速只是保守估計。
[00:04:52.760 --> 00:04:55.000]  他說,對對對,是啊是啊。
[00:04:55.000 --> 00:05:00.400]  因為光速,光速這件事情也是被造,
[00:05:00.400 --> 00:05:02.440]  是造物主所造的。
[00:05:02.440 --> 00:05:06.000]  所以上帝的能力是值得我們稱頌。
[00:05:06.000 --> 00:05:10.320]  廢亡利亡,有哪一個亡上帝想要廢他都能廢,
[00:05:10.320 --> 00:05:11.920]  利他就能廢。
[00:05:11.920 --> 00:05:14.240]  他要給智慧給誰就給誰。
[00:05:14.240 --> 00:05:17.760]  那麼今天呢,我想跟大家講歷史。
[00:05:17.760 --> 00:05:19.720]  掌管歷史的上帝。
[00:05:19.720 --> 00:05:22.520]  首先我要跟大家介紹一個觀念。
[00:05:22.520 --> 00:05:23.960]  這觀念就是呢,
[00:05:23.960 --> 00:05:27.520]  我們要認識到世界上有兩種歷史,
[00:05:27.520 --> 00:05:29.320]  有兩類的歷史。
[00:05:29.320 --> 00:05:32.600]  一個歷史呢,是選民的歷史。
[00:05:32.600 --> 00:05:36.400]  一個歷史是我們很熟悉的人類的歷史。
[00:05:36.400 --> 00:05:38.640]  我要跟大家介紹這個觀念,
[00:05:38.640 --> 00:05:41.120]  要跟大家解釋一下。
[00:05:41.120 --> 00:05:44.160]  聖經就讓我們看到這兩個歷史。
[00:05:44.160 --> 00:05:46.720]  所以這個不是傳道人隨便說的,
[00:05:46.720 --> 00:05:48.640]  是聖經是這樣講。
[00:05:48.640 --> 00:05:50.840]  開始的時候先講人類的歷史,
[00:05:50.840 --> 00:05:51.520]  對嗎?
[00:05:51.520 --> 00:05:53.160]  上帝創造萬物,
[00:05:53.160 --> 00:05:56.720]  然後在什麼時候他決定就創造了人類,
[00:05:56.720 --> 00:05:57.320]  對嗎?
[00:05:57.320 --> 00:05:58.520]  就有人類的歷史,
[00:05:58.520 --> 00:06:01.080]  人類的第一個人就出現了,
[00:06:01.080 --> 00:06:03.000]  一直到人類的終結。
[00:06:03.000 --> 00:06:04.320]  這是人類的歷史,
[00:06:04.320 --> 00:06:06.400]  我們都在其中的。
[00:06:06.400 --> 00:06:08.760]  但是上帝在某一段時間呢,
[00:06:08.760 --> 00:06:10.800]  他有了選民,
[00:06:10.800 --> 00:06:12.840]  一個選民。
[00:06:12.840 --> 00:06:15.080]  選民呢,到開始之後呢,
[00:06:15.080 --> 00:06:18.000]  就整本聖經就大幅度的記載,
[00:06:18.000 --> 00:06:20.640]  主要的記載選民的歷史,
[00:06:20.640 --> 00:06:21.840]  對不對?
[00:06:21.840 --> 00:06:24.760]  選民是從哪一個人開始啊?
[00:06:24.760 --> 00:06:26.040]  亞伯拉罕。
[00:06:26.040 --> 00:06:27.800]  剛才的詩歌唱得很好,
[00:06:27.800 --> 00:06:29.720]  就是亞伯拉罕開始。
[00:06:29.720 --> 00:06:30.800]  就從那邊開始,
[00:06:30.800 --> 00:06:33.120]  選民就開始了。
[00:06:33.120 --> 00:06:35.360]  那麼這兩者之間是什麼關係,
[00:06:35.360 --> 00:06:37.040]  這也很重要,
[00:06:37.040 --> 00:06:37.960]  對嗎?
[00:06:37.960 --> 00:06:42.120]  為什麼聖經就記載了選民的歷史,
[00:06:42.120 --> 00:06:45.040]  跟人類的歷史不是沒有相關的,
[00:06:45.040 --> 00:06:49.400]  就是說跟我們是息息相關的。
[00:06:49.400 --> 00:06:51.320]  原來上帝啊,
[00:06:51.320 --> 00:06:55.880]  就是要通過他選的一個民族,
[00:06:55.880 --> 00:07:00.960]  讓我們認識我們跟他的關係。
[00:07:00.960 --> 00:07:03.720]  就是這麼多人裡面,
[00:07:03.720 --> 00:07:05.760]  他選了一些人,
[00:07:05.760 --> 00:07:07.280]  然後跟他們互動,
[00:07:07.280 --> 00:07:09.600]  其他人看這個互動,
[00:07:09.600 --> 00:07:12.600]  就認識神的屬性,
[00:07:12.600 --> 00:07:13.520]  人是怎樣,
[00:07:13.520 --> 00:07:15.240]  神是怎樣的,
[00:07:15.240 --> 00:07:16.480]  人性是怎樣的,
[00:07:16.480 --> 00:07:17.400]  就選了誰。
[00:07:17.400 --> 00:07:20.520]  所以我們要瞭解掌管歷史的主,
[00:07:20.520 --> 00:07:24.200]  我們要瞭解選民的歷史,
[00:07:24.200 --> 00:07:25.920]  然後我們才知道要怎麼樣,
[00:07:25.920 --> 00:07:27.280]  在上帝的歷史,
[00:07:27.280 --> 00:07:29.000]  掌管歷史的主面前,
[00:07:29.000 --> 00:07:30.400]  如何自處。
[00:07:30.400 --> 00:07:34.080]  這就是聖經給我們的智慧。
[00:07:34.080 --> 00:07:35.640]  那麼我們要看了,
[00:07:35.640 --> 00:07:39.720]  那麼這個時候我要跟大家過一過選民的歷史。
[00:07:39.720 --> 00:07:41.560]  有些人可能很熟悉,
[00:07:41.560 --> 00:07:45.520]  可是可能你錯過了當中的一些重要的關鍵的點。
[00:07:45.520 --> 00:07:47.920]  好,請看。
[00:07:47.920 --> 00:07:50.800]  首先我們看見上帝的祝福,
[00:07:50.800 --> 00:07:53.320]  祂揀選了一個人,
[00:07:53.320 --> 00:07:58.280]  然後祂也說我要賜給你跟你的後裔,
[00:07:58.280 --> 00:08:01.440]  一個應許之地。
[00:08:01.440 --> 00:08:05.760]  這個人就是我們熟悉的亞伯拉罕。
[00:08:05.760 --> 00:08:07.560]  所以亞伯拉罕之前,
[00:08:07.560 --> 00:08:09.000]  上帝造了人,
[00:08:09.000 --> 00:08:10.880]  然後人自己發展了,
[00:08:10.880 --> 00:08:13.120]  然後就有走自己的路,
[00:08:13.120 --> 00:08:14.120]  犯了很多罪,
[00:08:14.120 --> 00:08:16.520]  上帝洪水又滅了這世界,
[00:08:16.520 --> 00:08:20.240]  然後又保留了有一家八口的藝人。
[00:08:20.240 --> 00:08:21.640]  所以我們的中文字,
[00:08:21.640 --> 00:08:24.760]  船就是寫左邊一個船,
[00:08:24.760 --> 00:08:26.120]  右邊一個八口,
[00:08:26.120 --> 00:08:28.240]  一家八口就記載了。
[00:08:28.240 --> 00:08:32.480]  所以上帝的信息也透過我們的中文字,
[00:08:32.480 --> 00:08:34.320]  也給了我們一些線索。
[00:08:34.320 --> 00:08:37.240]  然後到了一個時間,
[00:08:37.240 --> 00:08:39.240]  上帝揀選了亞伯拉罕。
[00:08:39.240 --> 00:08:40.920]  亞伯拉罕聽上帝的話,
[00:08:40.920 --> 00:08:41.920]  就怎麼樣呢?
[00:08:41.920 --> 00:08:43.040]  回應上帝,
[00:08:43.040 --> 00:08:48.000]  離開了他舒適區去跟從上帝。
[00:08:48.000 --> 00:08:50.920]  上帝就看著他的順服,
[00:08:50.920 --> 00:08:52.520]  賜給他應許之地。
[00:08:52.520 --> 00:08:54.280]  這是上帝的祝福。
[00:08:54.280 --> 00:08:56.040]  這個人有沒有賺到什麼,
[00:08:56.040 --> 00:08:59.480]  有沒有用什麼能力來賺取這個應許之地?
[00:08:59.480 --> 00:09:00.720]  沒有。
[00:09:00.720 --> 00:09:03.480]  上帝除了給他生命氣息之外,
[00:09:03.480 --> 00:09:05.800]  還給他應許之地,
[00:09:05.800 --> 00:09:06.960]  就賜給了他。
[00:09:06.960 --> 00:09:09.640]  這是上帝的祝福。
[00:09:09.640 --> 00:09:12.200]  除了上帝的祝福以外,
[00:09:12.200 --> 00:09:14.760]  上帝還應許他什麼呢?
[00:09:14.760 --> 00:09:15.520]  有後裔。
[00:09:15.520 --> 00:09:17.840]  這個人當時候年紀很大了,
[00:09:17.840 --> 00:09:19.840]  從生理學的角度來說,
[00:09:19.840 --> 00:09:22.800]  根本都不能夠有一個孩子的。
[00:09:22.800 --> 00:09:26.840]  但上帝也要賜他跟他的後裔,
[00:09:26.840 --> 00:09:28.320]  成為一個大國,
[00:09:28.320 --> 00:09:32.760]  而且會在這個應許之地。
[00:09:32.760 --> 00:09:35.040]  那後裔就是以撒。
[00:09:35.040 --> 00:09:36.960]  大家都知道那個故事,
[00:09:36.960 --> 00:09:38.560]  神有神的祝福,
[00:09:38.560 --> 00:09:40.560]  人有人的什麼呢?
[00:09:40.560 --> 00:09:43.400]  人有人的問題。
[00:09:43.400 --> 00:09:45.560]  選民的問題是什麼呢?
[00:09:45.560 --> 00:09:47.240]  選民的問題就是,
[00:09:47.240 --> 00:09:53.280]  人為來操弄結果。
[00:09:53.280 --> 00:09:54.880]  其實,
[00:09:54.880 --> 00:09:56.720]  有時候我們靜下來想想,
[00:09:56.720 --> 00:09:58.280]  我們很多時候,
[00:09:58.280 --> 00:10:01.040]  就是那個造成自己人生問題的,
[00:10:01.040 --> 00:10:02.880]  那個罪魁禍首啊。
[00:10:02.880 --> 00:10:04.560]  你說是不是?
[00:10:04.560 --> 00:10:06.720]  如果我不要那樣說話,
[00:10:06.720 --> 00:10:10.240]  那段關係會搞到這麼僵嗎?
[00:10:10.240 --> 00:10:13.800]  如果我沒有義氣用事,
[00:10:13.800 --> 00:10:17.120]  我現在會落到這副的田地嗎?
[00:10:17.120 --> 00:10:21.840]  很多時候我們都是自己搞砸了自己的事情。
[00:10:21.840 --> 00:10:23.000]  我們看選民的歷史,
[00:10:23.000 --> 00:10:24.240]  我們也看得到,
[00:10:24.240 --> 00:10:29.560]  上帝明明應許了亞伯拉罕會有自己的兒子,
[00:10:29.560 --> 00:10:32.000]  但是來到一個階段呢,
[00:10:32.000 --> 00:10:35.360]  他的妻子等不及了。
[00:10:35.360 --> 00:10:37.600]  所以這個應許怎麼發生呢?
[00:10:37.600 --> 00:10:40.000]  妻子就想了一個很好的方法,
[00:10:40.000 --> 00:10:41.320]  不是很好的方法,
[00:10:41.320 --> 00:10:44.760]  人以為很好的方法。
[00:10:44.760 --> 00:10:49.240]  你跟我的下人生一個孩子吧,
[00:10:49.240 --> 00:10:50.920]  我這麼老了不能生,
[00:10:50.920 --> 00:10:53.280]  可能他能生。
[00:10:53.280 --> 00:10:56.280]  自己有自己的假設跟想象,
[00:10:56.280 --> 00:11:00.360]  就跟下甲生了個兒子。
[00:11:00.360 --> 00:11:04.840]  這個下甲生出來的兒子叫以實瑪利,
[00:11:04.840 --> 00:11:07.400]  不是應許之子。
[00:11:07.400 --> 00:11:13.240]  應許之子是上帝要自己使不可能的變成可能,
[00:11:13.240 --> 00:11:16.600]  使不能生育的生育,
[00:11:16.600 --> 00:11:20.520]  以證明上帝是掌管生命的主。
[00:11:20.520 --> 00:11:25.240]  今天的人很多時候都以為是人自己掌管生命,
[00:11:25.240 --> 00:11:30.120]  動不動就要自己創造人類。
[00:11:30.120 --> 00:11:32.560]  只有神才是創造生命的主,
[00:11:32.560 --> 00:11:37.280]  我們能不能夠在這方面也尊重他。
[00:11:37.280 --> 00:11:40.960]  所以下甲就做了這件事情,
[00:11:40.960 --> 00:11:44.880]  結果就怎麼樣呢?
[00:11:44.880 --> 00:11:48.240]  就生了一個人,叫做以實瑪利。
[00:11:48.240 --> 00:11:49.960]  這個以實瑪利出來,
[00:11:49.960 --> 00:11:52.520]  故事就讓我們看見,
[00:11:52.520 --> 00:11:56.520]  帶來一個很小型的,
[00:11:56.520 --> 00:11:57.880]  給我們看見那個問題,
[00:11:57.880 --> 00:12:00.640]  其實是背後隱藏了很多問題。
[00:12:00.640 --> 00:12:05.040]  就看不起他的祖母了,這個下甲。
[00:12:05.040 --> 00:12:06.440]  沒有兒子嘛,
[00:12:06.440 --> 00:12:12.240]  他現在替這個老爺生了個兒子,
[00:12:12.240 --> 00:12:14.720]  然後就很多紛爭等等。
[00:12:14.720 --> 00:12:17.320]  結果又被趕出去,然後又回來,
[00:12:17.320 --> 00:12:21.120]  最後上帝說這個人應該讓他走,
[00:12:21.120 --> 00:12:23.280]  讓他走,但是我會祝福他,
[00:12:23.280 --> 00:12:25.160]  他是無辜的,我會祝福他。
[00:12:25.160 --> 00:12:27.760]  但是因為人為這個問題,
[00:12:27.760 --> 00:12:30.720]  就產生了很多的禍患。
[00:12:30.720 --> 00:12:34.440]  我們看這段經文在《創世紀》16章的,
[00:12:34.440 --> 00:12:35.400]  他說什麼呢?
[00:12:35.400 --> 00:12:38.840]  上帝跟這個下甲說,
[00:12:38.840 --> 00:12:41.520]  你如今要懷孕生一個兒子,
[00:12:41.520 --> 00:12:43.960]  可以給他起名叫做什麼名?
[00:12:43.960 --> 00:12:45.320]  以實瑪利,
[00:12:45.320 --> 00:12:50.440]  Ishmael,不是 Israel,是 Ishmael。
[00:12:50.440 --> 00:12:51.640]  以實瑪利,
[00:12:51.640 --> 00:12:54.480]  因為耶和華聽見了你的苦情,
[00:12:54.480 --> 00:12:56.240]  他是無辜的。
[00:12:56.240 --> 00:12:58.880]  然後他為人,
[00:12:58.880 --> 00:13:00.560]  講這個兒子,
[00:13:00.560 --> 00:13:02.080]  這個以實瑪利,
[00:13:02.080 --> 00:13:04.320]  必像野驢,
[00:13:04.320 --> 00:13:07.400]  然後他的手要攻打人,
[00:13:07.400 --> 00:13:09.520]  人的手也要攻打他,
[00:13:09.520 --> 00:13:14.000]  他必住在眾弟兄的東邊。
[00:13:14.000 --> 00:13:15.760]  後來我們都知道,
[00:13:15.760 --> 00:13:21.560]  以實瑪利成了所有阿拉伯人的祖先。
[00:13:21.560 --> 00:13:28.560]  回教也是從那邊出來了。
[00:13:28.560 --> 00:13:35.560]  那個對上帝的選民的攻擊的禍根,
[00:13:35.560 --> 00:13:36.800]  種在那裡了。
[00:13:36.800 --> 00:13:38.080]  大家看見嗎?
[00:13:38.080 --> 00:13:41.800]  那個人為跟上帝的應許,
[00:13:41.800 --> 00:13:44.440]  人只要選擇自己的方法,
[00:13:44.440 --> 00:13:47.240]  你不知道那個禍患是怎樣的。
[00:13:47.240 --> 00:13:49.080]  你想想看是不是?
[00:13:49.400 --> 00:13:54.120]  有些事情你沒有想到後果是那樣的。
[00:13:54.120 --> 00:13:58.800]  你覺得人人也是這麼做嗎?
[00:13:58.800 --> 00:14:01.880]  合理啊,我有這個需要啊。
[00:14:01.880 --> 00:14:03.520]  人人也這麼做嗎?
[00:14:03.520 --> 00:14:04.880]  為什麼我不可以?
[00:14:04.880 --> 00:14:05.960]  從來不去想,
[00:14:05.960 --> 00:14:08.760]  到底上帝喜不喜悅?
[00:14:08.760 --> 00:14:10.120]  一個真正的基督徒,
[00:14:10.120 --> 00:14:11.760]  常常想的問題就是,
[00:14:11.760 --> 00:14:13.000]  這麼簡單,
[00:14:13.000 --> 00:14:15.240]  上帝喜不喜悅?
[00:14:15.240 --> 00:14:17.280]  如果不是一個愛主的人,
[00:14:17.280 --> 00:14:20.720]  不管他是不是叫做基督徒,
[00:14:20.720 --> 00:14:23.840]  他不想這個問題的。
[00:14:23.840 --> 00:14:25.640]  他不會想到底上帝喜不喜悅,
[00:14:25.640 --> 00:14:28.280]  他想的是什麼呢?
[00:14:28.280 --> 00:14:31.840]  我能不能夠得到我要的結果?
[00:14:31.840 --> 00:14:33.600]  只要我要得到結果,
[00:14:33.600 --> 00:14:37.600]  我的道德底線也能夠接受的話,
[00:14:37.600 --> 00:14:38.320]  我就做了。
[00:14:38.320 --> 00:14:40.960]  我不要去問上帝喜不喜悅。
[00:14:40.960 --> 00:14:44.880]  我的道德底線能夠接受的話,
[00:14:44.880 --> 00:14:48.400]  我就去做了。
[00:14:48.400 --> 00:14:51.200]  希望我們不是這樣,
[00:14:51.200 --> 00:14:53.440]  希望我們是常常會問,
[00:14:53.440 --> 00:14:55.960]  到底上帝喜不喜悅?
[00:14:55.960 --> 00:14:59.640]  我們再回看選民的歷史,
[00:14:59.640 --> 00:15:01.640]  選民歷史我們就看到,
[00:15:01.640 --> 00:15:02.880]  雖然人是這樣,
[00:15:02.880 --> 00:15:06.680]  但是上帝的祝福還在。
[00:15:06.680 --> 00:15:08.240]  上帝的祝福就好像一個,
[00:15:08.240 --> 00:15:10.800]  永遠愛自己兒子的父親,
[00:15:10.800 --> 00:15:11.560]  一直都還在,
[00:15:11.560 --> 00:15:12.480]  他做錯了,
[00:15:12.480 --> 00:15:14.360]  他還是祝福。
[00:15:14.360 --> 00:15:19.680]  我們就看見他拯救於以色列人的回歸。
[00:15:19.680 --> 00:15:23.720]  因為他們有很多的罪惡,
[00:15:23.720 --> 00:15:25.400]  罪惡到一個地步是什麼呢?
[00:15:25.400 --> 00:15:27.280]  把自己的兄弟也出賣了,
[00:15:27.280 --> 00:15:29.600]  然後賣到埃及。
[00:15:29.600 --> 00:15:32.000]  然後結果自己發現,
[00:15:32.000 --> 00:15:35.160]  自己這樣的事情也經歷了大飢荒,
[00:15:35.160 --> 00:15:35.960]  沒東西吃了,
[00:15:35.960 --> 00:15:39.520]  結果所有的人都搬到埃及去住。
[00:15:39.520 --> 00:15:43.640]  那上帝也祝福使到他的兄弟約瑟,
[00:15:43.640 --> 00:15:47.120]  也是一個解夢的高手。
[00:15:47.120 --> 00:15:48.400]  不只是一個解夢的高手,
[00:15:48.400 --> 00:15:51.280]  還是一個很有智慧,
[00:15:51.280 --> 00:15:53.320]  上帝與他同在的管理者。
[00:15:53.320 --> 00:15:56.840]  管理得讓埃及的法老很欣賞他,
[00:15:56.840 --> 00:15:58.640]  給他重任,
[00:15:58.640 --> 00:16:02.120]  拯救了整個埃及,
[00:16:02.120 --> 00:16:04.560]  免得陷入大飢荒。
[00:16:04.560 --> 00:16:08.680]  結果他也原諒他的弟兄,
[00:16:08.680 --> 00:16:11.080]  就去那裡保守了整個以色列民,
[00:16:11.080 --> 00:16:12.720]  拯救了。
[00:16:12.720 --> 00:16:15.000]  時間到了,上帝出手,
[00:16:15.000 --> 00:16:16.680]  大家都很清楚,
[00:16:16.680 --> 00:16:21.120]  使到摩西帶領以色列人過紅海,
[00:16:21.120 --> 00:16:24.880]  回去應許之地。
[00:16:24.880 --> 00:16:27.040]  但你們知不知道有一個細節,
[00:16:27.040 --> 00:16:29.600]  聖經裡面講一件事情,
[00:16:29.600 --> 00:16:33.440]  是讓他們進入應許之地,
[00:16:33.440 --> 00:16:37.760]  要把裡面的迦南人,
[00:16:37.760 --> 00:16:39.920]  包括以實瑪利的後代,
[00:16:39.920 --> 00:16:42.480]  全部趕出去。
[00:16:42.480 --> 00:16:45.120]  聖經有一個細節是講什麼呢?
[00:16:45.120 --> 00:16:50.280]  講到等到他們的罪惡滿盈,
[00:16:50.280 --> 00:16:53.440]  你們就回去應許之地。
[00:16:53.440 --> 00:16:54.560]  意思就是說,
[00:16:54.560 --> 00:16:57.400]  有430年的時間,
[00:16:57.400 --> 00:17:00.360]  上帝讓迦南人有機會悔改,
[00:17:00.360 --> 00:17:01.880]  他們不悔改,
[00:17:01.880 --> 00:17:04.320]  而且越犯的罪越多,
[00:17:04.320 --> 00:17:07.320]  到罪惡滿盈,
[00:17:07.320 --> 00:17:09.320]  上帝的計劃,
[00:17:09.320 --> 00:17:11.800]  他能夠使到這些人也準備好了,
[00:17:11.800 --> 00:17:13.640]  埃及人也開始逼迫他們,
[00:17:13.640 --> 00:17:14.840]  時間剛剛好,
[00:17:14.840 --> 00:17:16.600]  就是摩西出現,
[00:17:16.600 --> 00:17:18.480]  把他們帶回去應許之地,
[00:17:18.480 --> 00:17:22.720]  而且這裡剛好罪惡滿盈了,
[00:17:22.720 --> 00:17:24.280]  要回去。
[00:17:24.280 --> 00:17:27.120]  上帝的祝福仍然是在的,
[00:17:27.120 --> 00:17:30.720]  我要你在這個時候想想你的生命,
[00:17:30.720 --> 00:17:32.320]  是不是有些時候你發現,
[00:17:32.320 --> 00:17:34.200]  你雖然做錯了決定,
[00:17:34.200 --> 00:17:38.560]  但是上帝的愛沒有離開過你?
[00:17:38.560 --> 00:17:40.760]  如果你今天是得到這個提醒,
[00:17:40.760 --> 00:17:42.960]  我要請你好好記在心裡,
[00:17:42.960 --> 00:17:47.360]  因為魔鬼很喜歡跟你說,
[00:17:47.360 --> 00:17:49.680]  你不配得到上帝的祝福,
[00:17:49.680 --> 00:17:51.520]  你不配得到上帝的恩典,
[00:17:51.520 --> 00:17:54.080]  你沒有資格做一個基督徒,
[00:17:54.080 --> 00:17:56.440]  魔鬼很喜歡跟你說這些話,
[00:17:56.440 --> 00:17:59.080]  但是上帝要告訴你,
[00:17:59.080 --> 00:18:00.920]  從歷史我們可以看見,
[00:18:00.920 --> 00:18:02.680]  他仍然是那個慈愛的,
[00:18:02.680 --> 00:18:05.160]  如果你說我認識其中某一個人,
[00:18:05.160 --> 00:18:07.080]  他很有度量,
[00:18:07.080 --> 00:18:08.120]  我要告訴你,
[00:18:08.120 --> 00:18:12.600]  上帝的度量比誰還要大?
[00:18:12.600 --> 00:18:15.280]  不輕易發怒,
[00:18:15.280 --> 00:18:16.520]  滿有豐盛的慈愛,
[00:18:16.520 --> 00:18:17.880]  這就是我們的神,
[00:18:17.880 --> 00:18:19.600]  摩西被興起,
