
[00:00:00.000 --> 00:00:03.480]  我們繼續我們的第一次聖誕節
[00:02:11.320 --> 00:02:14.840]  我們會看保羅的回應
[00:02:14.840 --> 00:02:16.840]  我們一起讀中文
[00:02:16.840 --> 00:02:18.840]  我們看到
[00:02:18.840 --> 00:02:22.520]  保羅有很多問題
[00:02:22.520 --> 00:02:24.840]  他有很多rhetorical question
[00:02:24.840 --> 00:02:26.840]  為什麼這麼多rhetorical question
[00:02:26.840 --> 00:02:28.840]  因為這個教會
[00:02:28.840 --> 00:02:30.840]  好像不是很想支持他
[00:02:30.840 --> 00:02:32.840]  不是很想支持他
[00:02:32.840 --> 00:02:34.840]  為什麼不支持他
[00:02:34.840 --> 00:02:36.840]  因為他覺得
[00:02:36.840 --> 00:02:38.840]  保羅這個leadership
[00:02:38.840 --> 00:02:40.840]  可能有些問題
[00:02:40.840 --> 00:02:42.840]  或者他覺得保羅
[00:02:42.840 --> 00:02:44.840]  他自己都可以
[00:02:44.840 --> 00:02:46.840]  他自己的finance都可以
[00:02:46.840 --> 00:02:48.840]  但他的回應是什麼
[00:02:48.840 --> 00:02:50.840]  I am free
[00:02:50.840 --> 00:02:52.840]  我不是一個apostle嗎
[00:02:52.840 --> 00:02:54.840]  我不是一個free person嗎
[00:02:54.840 --> 00:03:00.840]  我不是你的領袖嗎
[00:03:00.840 --> 00:03:04.840]  Am I not the one who started your church
[00:03:04.840 --> 00:03:08.840]  其實保羅有什麼passport
[00:03:08.840 --> 00:03:12.840]  知不知道是什麼passport
[00:03:12.840 --> 00:03:14.840]  他在哪裡出生
[00:03:14.840 --> 00:03:18.840]  他不是在Rome出生
[00:03:18.840 --> 00:03:22.840]  他在Israel出生
[00:03:22.840 --> 00:03:26.840]  但他有Roman citizenship
[00:03:26.840 --> 00:03:28.840]  你們有多少護照
[00:03:28.840 --> 00:03:30.840]  誰有一個護照
[00:03:30.840 --> 00:03:32.840]  舉手
[00:03:32.840 --> 00:03:34.840]  誰有兩個護照
[00:03:34.840 --> 00:03:36.840]  我也有兩個護照
[00:03:36.840 --> 00:03:38.840]  我有什麼護照
[00:03:38.840 --> 00:03:40.840]  加拿大還有
[00:03:40.840 --> 00:03:42.840]  香港
[00:03:42.840 --> 00:03:44.840]  誰有三個護照
[00:03:44.840 --> 00:03:46.840]  Australian
[00:03:46.840 --> 00:03:48.840]  Singapore
[00:03:48.840 --> 00:03:50.840]  你有多些passport
[00:03:50.840 --> 00:03:52.840]  是不是有多些right
[00:03:52.840 --> 00:03:54.840]  是不是有多些right
[00:03:54.840 --> 00:03:56.840]  可能有多些benefit
[00:03:56.840 --> 00:04:00.840]  但你US有多些taxes to pay
[00:04:00.840 --> 00:04:02.840]  你什麼國家都要pay
[00:04:02.840 --> 00:04:04.840]  Paul
[00:04:04.840 --> 00:04:06.840]  保羅是一個Roman citizen
[00:04:06.840 --> 00:04:08.840]  那時Rome
[00:04:08.840 --> 00:04:10.840]  你一是free
[00:04:10.840 --> 00:04:12.840]  一是slave
[00:04:12.840 --> 00:04:14.840]  slave是怎樣
[00:04:14.840 --> 00:04:16.840]  slave是怎樣
[00:04:16.840 --> 00:04:18.840]  有什麼right
[00:04:18.840 --> 00:04:20.840]  沒有right
[00:04:20.840 --> 00:04:22.840]  你不可以vote
[00:04:22.840 --> 00:04:24.840]  你不可以找工作
[00:04:24.840 --> 00:04:26.840]  你是belong to誰
[00:04:26.840 --> 00:04:28.840]  你的master
[00:04:28.840 --> 00:04:30.840]  你是沒有right
[00:04:30.840 --> 00:04:32.840]  你不可以買屋
[00:04:32.840 --> 00:04:34.840]  那時沒有車
[00:04:34.840 --> 00:04:36.840]  你不可以買馬
[00:04:36.840 --> 00:04:38.840]  他是沒有right
[00:04:38.840 --> 00:04:40.840]  保羅是一個Roman citizen
[00:04:40.840 --> 00:04:42.840]  不單他是Roman citizen
[00:04:42.840 --> 00:04:44.840]  他是一個猶太人
[00:04:44.840 --> 00:04:46.840]  Jewish Pharisee
[00:04:46.840 --> 00:04:48.840]  很有right
[00:04:48.840 --> 00:04:50.840]  他可以進synagogue
[00:04:50.840 --> 00:04:52.840]  可以teach
[00:04:52.840 --> 00:04:54.840]  還有什麼right
[00:04:54.840 --> 00:04:56.840]  可以perform不同的ritual
[00:04:56.840 --> 00:04:58.840]  不單他是Roman citizen
[00:04:58.840 --> 00:05:00.840]  一個猶太人
[00:05:00.840 --> 00:05:02.840]  他是一個apostle
[00:05:02.840 --> 00:05:06.840]  他可以在教會做領袖
[00:05:06.840 --> 00:05:10.840]  可以用神的authority
[00:05:10.840 --> 00:05:12.840]  去teach the word of God
[00:05:12.840 --> 00:05:16.840]  寫神的letter to the church
[00:05:16.840 --> 00:05:20.840]  其實保羅是最有authority
[00:05:20.840 --> 00:05:24.840]  他好像有三個passport
[00:05:24.840 --> 00:05:26.840]  Roman passport
[00:05:26.840 --> 00:05:28.840]  Jewish passport
[00:05:28.840 --> 00:05:30.840]  他最有right
[00:05:30.840 --> 00:05:32.840]  但是
[00:05:32.840 --> 00:05:36.840]  我們今天看三件事
[00:05:36.840 --> 00:05:38.840]  第一
[00:05:38.840 --> 00:05:40.840]  他defend自己的right
[00:05:40.840 --> 00:05:42.840]  第二,他surrender他的right
[00:05:42.840 --> 00:05:46.840]  第三,他all for the righteous gospel
[00:05:46.840 --> 00:05:48.840]  He is giving all for the righteous gospel
[00:05:48.840 --> 00:05:50.840]  我們看他第一
[00:05:50.840 --> 00:05:54.840]  如何defend他的right
[00:05:54.840 --> 00:05:56.840]  第一,他defend他的apostleship
[00:05:56.840 --> 00:06:02.840]  他的基督教身份的leadership
[00:06:02.840 --> 00:06:04.840]  他說
[00:06:04.840 --> 00:06:08.840]  Are you not the result of my work in the Lord?
[00:06:08.840 --> 00:06:12.840]  For you are the seal of my apostleship in the Lord.
[00:06:12.840 --> 00:06:20.840]  誰開始The Corinthian church?
[00:06:20.840 --> 00:06:22.840]  Paul, right?
[00:06:22.840 --> 00:06:24.840]  Paul started the Corinthian church
[00:06:24.840 --> 00:06:30.840]  他有沒有權威給這個教會支持他?
[00:06:30.840 --> 00:06:32.840]  有的嘛,對嗎?
[00:06:32.840 --> 00:06:34.840]  他有沒有authority to be a christian leader
[00:06:34.840 --> 00:06:36.840]  apostle? 他有的嘛,對嗎?
[00:06:36.840 --> 00:06:38.840]  So the first thing he is defending
[00:06:38.840 --> 00:06:40.840]  is his apostleship
[00:06:40.840 --> 00:06:44.840]  apostle, 記不記得我們一開始的時候
[00:06:44.840 --> 00:06:46.840]  是being sent
[00:06:46.840 --> 00:06:48.840]  sent to share the gospel
[00:06:48.840 --> 00:06:50.840]  那神就差遣他
[00:06:50.840 --> 00:06:52.840]  去這個Corinth的地方
[00:06:52.840 --> 00:06:54.840]  開這個教會
[00:06:54.840 --> 00:06:56.840]  所以他第一是defend
[00:06:56.840 --> 00:06:58.840]  他的apostleship
[00:06:58.840 --> 00:07:00.840]  第二,他defend什麼?
[00:07:00.840 --> 00:07:02.840]  His ministry support
[00:07:02.840 --> 00:07:04.840]  他說什麼?
[00:07:04.840 --> 00:07:06.840]  He says here, who tends a flock
[00:07:06.840 --> 00:07:08.840]  and does not drink the milk?
[00:07:08.840 --> 00:07:10.840]  好像你是做shepherd
[00:07:10.840 --> 00:07:12.840]  你做shepherd
[00:07:12.840 --> 00:07:14.840]  有很多不同的
[00:07:14.840 --> 00:07:16.840]  lamb, goat, 是不是?
[00:07:16.840 --> 00:07:24.840]  那你會不會喝他的奶去survive?
[00:07:24.840 --> 00:07:28.840]  Will you drink the milk of the cow that you are farming?
[00:07:28.840 --> 00:07:30.840]  會不會?
[00:07:30.840 --> 00:07:32.840]  如果你有chicken farm
[00:07:32.840 --> 00:07:34.840]  你會不會吃他的雞蛋去survive做早餐?
[00:07:34.840 --> 00:07:36.840]  會不會?
[00:07:36.840 --> 00:07:38.840]  你會嘛,對嗎?
[00:07:38.840 --> 00:07:40.840]  然後他還有幾個example
[00:07:40.840 --> 00:07:42.840]  soldier
[00:07:42.840 --> 00:07:44.840]  soldier, 是不是他會work for free?
[00:07:44.840 --> 00:07:46.840]  他不是work for free
[00:07:46.840 --> 00:07:50.840]  是誰平時是sponsor那些soldier?
[00:07:50.840 --> 00:07:52.840]  你做soldier, 是不是免費的?
[00:07:52.840 --> 00:07:54.840]  是誰支持的?
[00:07:54.840 --> 00:07:56.840]  如果你是入不同的army
[00:07:56.840 --> 00:07:58.840]  是誰支持的?
[00:07:58.840 --> 00:08:00.840]  是政府去支持你的
[00:08:00.840 --> 00:08:02.840]  是support你的
[00:08:02.840 --> 00:08:04.840]  不是你自己要帶自己的餐具
[00:08:04.840 --> 00:08:06.840]  食物
[00:08:06.840 --> 00:08:08.840]  自己去join the army
[00:08:08.840 --> 00:08:10.840]  不是,是government
[00:08:10.840 --> 00:08:12.840]  去provide給你的
[00:08:12.840 --> 00:08:14.840]  所以保羅是用幾個example
[00:08:14.840 --> 00:08:16.840]  farmer
[00:08:16.840 --> 00:08:24.840]  是自己的animal會survive的, 是不是?
[00:08:24.840 --> 00:08:28.840]  Use the goats and the lambs that he takes care of to survive
[00:08:28.840 --> 00:08:32.840]  government, we take care of the soldier to survive
[00:08:32.840 --> 00:08:34.840]  最後一個example, 是什麼?
[00:08:34.840 --> 00:08:44.840]  The farmer grow the crops, 他會不會吃他自己種的菜, 或者蘿蔔, 或者苦瓜, 會不會?
[00:08:44.840 --> 00:08:46.840]  他會, 是不是? 他會吃他自己的東西
[00:08:46.840 --> 00:08:50.840]  They will benefit from the things that they farm
[00:08:50.840 --> 00:08:54.840]  In the same way, 保羅就是這樣說
[00:08:54.840 --> 00:08:58.840]  我開這個教會, 這個教會
[00:08:58.840 --> 00:09:02.840]  It is right for the church to support him
[00:09:02.840 --> 00:09:04.840]  是不是?
[00:09:04.840 --> 00:09:06.840]  It is right for the church to support him
[00:09:06.840 --> 00:09:10.840]  好像我們八月有什麼斷宣?
[00:09:10.840 --> 00:09:12.840]  我們有什麼斷宣?
[00:09:12.840 --> 00:09:14.840]  台灣斷宣
[00:09:14.840 --> 00:09:16.840]  之前我們去了什麼斷宣?
[00:09:16.840 --> 00:09:18.840]  What mission trips have we been on before?
[00:09:18.840 --> 00:09:22.840]  Cambodia, 舉手, 誰去過Cambodia?
[00:09:22.840 --> 00:09:24.840]  Ok, 一個
[00:09:24.840 --> 00:09:28.840]  誰去過Vietnam?
[00:09:28.840 --> 00:09:30.840]  Vietnam
[00:09:30.840 --> 00:09:32.840]  誰去過?
[00:09:32.840 --> 00:09:34.840]  Vietnam, 還有呢?
[00:09:34.840 --> 00:09:36.840]  永州, 是不是永州?
[00:09:36.840 --> 00:09:38.840]  永州, 有沒有去過? 誰去過永州的?
[00:09:38.840 --> 00:09:43.840]  Ok, 你們去這些mission trip, 有沒有人支持你?
[00:09:43.840 --> 00:09:46.840]  有沒有人支持你? 有沒有人支持你?
[00:09:46.840 --> 00:09:50.840]  沒有人支持的, 舉手, 有沒有人支持?
[00:09:50.840 --> 00:09:53.840]  你們怎樣找人支持你?
[00:09:53.840 --> 00:09:57.840]  弟弟, 誰支持你?
[00:09:57.840 --> 00:10:01.840]  Everyone支持你, 是不是?
[00:10:01.840 --> 00:10:03.840]  你是不是找另一個教會去?
[00:10:03.840 --> 00:10:05.840]  弟弟, 你是不是找另一個教會去?
[00:10:05.840 --> 00:10:09.840]  Divine, 或者Island Church
[00:10:09.840 --> 00:10:13.840]  去支持你去這個港福堂的mission trip?
[00:10:13.840 --> 00:10:15.840]  是不是? 你有沒有去過那裡?
[00:10:15.840 --> 00:10:17.840]  沒有, 為什麼?
[00:10:17.840 --> 00:10:19.840]  你不懂?
[00:10:19.840 --> 00:10:25.840]  為什麼你不去不同的教會去支持你這個港福堂的mission trip?
[00:10:25.840 --> 00:10:27.840]  是不是有點怪?
[00:10:27.840 --> 00:10:29.840]  是不是有點怪?
[00:10:29.840 --> 00:10:36.840]  Why? Why do you not go to another church to support your mission trip on this church's mission trip?
[00:10:36.840 --> 00:10:40.840]  如果你去台灣, 和我們去台灣, 在八月
[00:10:40.840 --> 00:10:45.840]  你要籌款去這個mission trip
[00:10:45.840 --> 00:10:48.840]  你會不會找去Divine的教會
[00:10:48.840 --> 00:10:50.840]  Oh, I'm gonna make a presentation, Divine
[00:10:50.840 --> 00:10:54.840]  你支持我去這個港福堂的Taiwan mission trip
[00:10:54.840 --> 00:10:56.840]  會不會?
[00:10:56.840 --> 00:10:58.840]  No, it's a bit strange. 為什麼?
[00:10:58.840 --> 00:11:00.840]  Why is it strange?
[00:11:00.840 --> 00:11:02.840]  Why is it strange? 為什麼怪?
[00:11:02.840 --> 00:11:04.840]  Why is it strange?
[00:11:04.840 --> 00:11:08.840]  不認識那些人, 還有什麼?
[00:11:08.840 --> 00:11:12.840]  It's not your church, 是不是?
[00:11:12.840 --> 00:11:14.840]  如果你去Divine的mission trip
[00:11:14.840 --> 00:11:17.840]  你找Divine的人去支持你
[00:11:17.840 --> 00:11:20.840]  It's a little bit strange, 是不是?
[00:11:20.840 --> 00:11:26.840]  所以保羅就說, 我開這個教會
[00:11:26.840 --> 00:11:31.840]  Corinthian Church, 是不是你支持我去做mission呢?
[00:11:31.840 --> 00:11:33.840]  It's right, it makes sense, 是不是?
[00:11:33.840 --> 00:11:37.840]  我不是去以色列的教會, 你支持我吧
[00:11:37.840 --> 00:11:41.840]  我開這個教會, 我做這個教會的牧師, 是不是?
[00:11:41.840 --> 00:11:43.840]  他們不是又有financial trouble的
[00:11:43.840 --> 00:11:46.840]  Corinthian Church is a rich church, it's a rich city, 是不是?
[00:11:46.840 --> 00:11:52.840]  好像modern day New York, modern day Singapore, 這些是big city, 是不是?
[00:11:52.840 --> 00:12:00.840]  所以保羅就好像在寫這個support letter, 是不是?
[00:12:00.840 --> 00:12:03.840]  這個support letter, 還有幾個right他說的
[00:12:03.840 --> 00:12:07.840]  The right to serve without working a secular job, 是不是?
[00:12:07.840 --> 00:12:16.840]  他就說, Or is it only I and Barnabas who lack the right to not work for a living?
[00:12:16.840 --> 00:12:24.840]  那時可能有些教會的領袖, 教會是小的
[00:12:24.840 --> 00:12:30.840]  他們要怎樣? 教會支持到, 不支持到他們
[00:12:30.840 --> 00:12:34.840]  他們要怎樣? 要打工, 是不是?
[00:12:34.840 --> 00:12:37.840]  有些香港教會都是這樣的
[00:12:37.840 --> 00:12:40.840]  Some churches in Hong Kong, 可能他們很小
[00:12:40.840 --> 00:12:45.840]  教會不支持到他們, 那他們要怎樣?
[00:12:45.840 --> 00:12:47.840]  他們要打工, 是不是?
[00:12:47.840 --> 00:12:50.840]  Maybe on the side, 他是一個teacher
[00:12:50.840 --> 00:12:56.840]  但是on Saturday, Sunday, 他是在教會volunteer
[00:12:56.840 --> 00:12:58.840]  On their own time, OK?
[00:12:58.840 --> 00:13:04.840]  可能在第三世界國家, 教會是很小的, 是不是?
[00:13:04.840 --> 00:13:07.840]  Family church, 他們的family church, 三個family
[00:13:07.840 --> 00:13:12.840]  可能是Fiona和Stanley, 接著又是Auntie Maggie
[00:13:12.840 --> 00:13:14.840]  接著又是Winnie, 三個家庭
[00:13:14.840 --> 00:13:20.840]  這三個家庭可能不支持到Pastor Carmen
[00:13:20.840 --> 00:13:23.840]  在印度, 是不是?
[00:13:23.840 --> 00:13:24.840]  I don't know, I'm just for example
[00:13:24.840 --> 00:13:26.840]  是一個很小的印度church
[00:13:26.840 --> 00:13:32.840]  Carmen就要在印度的international school教書
[00:13:32.840 --> 00:13:35.840]  接著, 她在Saturday, Sunday
[00:13:35.840 --> 00:13:39.840]  Pastor Carmen就full time去build up這三個family
[00:13:39.840 --> 00:13:42.840]  就是這樣, understand?
[00:13:42.840 --> 00:13:45.840]  保羅就跟教會說
[00:13:45.840 --> 00:13:47.840]  Can you support us?
[00:13:47.840 --> 00:13:49.840]  Can you support us?
[00:13:49.840 --> 00:13:51.840]  You can, 你可以
[00:13:51.840 --> 00:13:54.840]  第四個right, 他是the right to marry
[00:13:54.840 --> 00:13:56.840]  and have his family supported
[00:13:56.840 --> 00:13:59.840]  他就說Peter, 是不是?
[00:13:59.840 --> 00:14:02.840]  Peter他有太太
[00:14:02.840 --> 00:14:07.840]  教會就support他和他的太太
[00:14:07.840 --> 00:14:10.840]  Can you not support me?
[00:14:10.840 --> 00:14:11.840]  And if I have a wife
[00:14:11.840 --> 00:14:13.840]  你support我的family, 行不行?
[00:14:13.840 --> 00:14:16.840]  You can, OK? You can
[00:14:16.840 --> 00:14:20.840]  So the first thing that Paul is saying here is that
[00:14:20.840 --> 00:14:23.840]  I have rights, 我是一個Roman citizen
[00:14:23.840 --> 00:14:24.840]  Free, 是不是?
[00:14:24.840 --> 00:14:27.840]  我是不是一個slave來的
[00:14:27.840 --> 00:14:29.840]  我是有很多rights的, 其實
[00:14:29.840 --> 00:14:32.840]  還有, 不單止我是一個猶太人
[00:14:32.840 --> 00:14:35.840]  I'm a Pharisee, I have a lot of rights
[00:14:35.840 --> 00:14:37.840]  還有, 我是一個apostle
[00:14:37.840 --> 00:14:38.840]  I'm a church leader
[00:14:38.840 --> 00:14:40.840]  I started the Corinthian church
[00:14:40.840 --> 00:14:45.840]  I have the right to be supported by you, OK?
[00:14:45.840 --> 00:14:48.840]  我是開港福堂的
[00:14:48.840 --> 00:14:52.840]  港福堂應該支持我, 是不是?
[00:14:52.840 --> 00:14:54.840]  I'm a leader
[00:14:54.840 --> 00:14:58.840]  我們教會有沒有support不同的宣教士?
[00:14:58.840 --> 00:15:00.840]  有沒有? 有的, 是不是?
[00:15:00.840 --> 00:15:02.840]  Why? We send them out
[00:15:02.840 --> 00:15:03.840]  We send them out
[00:15:03.840 --> 00:15:07.840]  這些宣教士是我們差遣出去的
[00:15:07.840 --> 00:15:09.840]  所以我們support
[00:15:09.840 --> 00:15:12.840]  不是我們找The Vine去support我們的missionary
[00:15:12.840 --> 00:15:16.840]  不是找O'Island ACC去support我們的missionary
[00:15:16.840 --> 00:15:18.840]  No, we send the missionary
[00:15:18.840 --> 00:15:21.840]  So, we support the missionary
[00:15:21.840 --> 00:15:24.840]  Make sense? It makes sense
[00:15:24.840 --> 00:15:29.840]  OK, 但是我們看下一個slide
[00:15:29.840 --> 00:15:31.840]  保羅的response是什麼?
[00:15:31.840 --> 00:15:32.840]  Let's read together
[00:15:32.840 --> 00:15:33.840]  我們讀回中文
[00:15:33.840 --> 00:15:34.840]  1, 2, 3
[00:15:34.840 --> 00:15:37.840]  保羅是很有rights
[00:15:37.840 --> 00:15:39.840]  但是他第一個line是什麼?
[00:15:39.840 --> 00:15:44.840]  I have not used any of these rights
[00:15:44.840 --> 00:15:46.840]  他應該給教會support
[00:15:46.840 --> 00:15:49.840]  But he does not receive it
[00:15:49.840 --> 00:15:51.840]  他有Roman citizenship
[00:15:51.840 --> 00:15:53.840]  他可以做很多不同的東西
[00:15:53.840 --> 00:15:56.840]  But he is choosing not to do it
[00:15:56.840 --> 00:16:00.840]  Why? Because the gospel is free
[00:16:00.840 --> 00:16:03.840]  他想boast什麼?
[00:16:03.840 --> 00:16:08.840]  他想boast that he is sharing the gospel for free
[00:16:08.840 --> 00:16:14.840]  不是他做宣教士是想收錢
[00:16:14.840 --> 00:16:16.840]  He doesn't want to boast that
[00:16:16.840 --> 00:16:21.840]  He is receiving money to share the gospel
[00:16:21.840 --> 00:16:23.840]  He is receiving
[00:16:23.840 --> 00:16:27.840]  He wants to boast that the gospel is free
[00:16:27.840 --> 00:16:30.840]  保羅他的job是什麼?
[00:16:30.840 --> 00:16:31.840]  有沒有人知道?
[00:16:31.840 --> 00:16:33.840]  這裡寫了
[00:16:33.840 --> 00:16:34.840]  He is a tent maker
[00:16:34.840 --> 00:16:36.840]  Tent maker是什麼?
[00:16:36.840 --> 00:16:38.840]  What is a tent maker?
[00:16:38.840 --> 00:16:41.840]  有沒有人去過camping?
[00:16:41.840 --> 00:16:42.840]  Who has been camping before?
[00:16:42.840 --> 00:16:43.840]  沒有人去過camping
[00:16:43.840 --> 00:16:46.840]  香港不流行camping
[00:16:46.840 --> 00:16:50.840]  North America的外國人很喜歡去camping
[00:16:50.840 --> 00:16:52.840]  在summer time的時候
[00:16:52.840 --> 00:16:55.840]  他們想去wilderness去camping
[00:16:55.840 --> 00:16:57.840]  有沒有人join scouts?
[00:16:57.840 --> 00:16:58.840]  Who has been in scouts?
[00:16:58.840 --> 00:16:59.840]  Raise your hand
[00:16:59.840 --> 00:17:04.840]  You guys should join scouts
[00:17:04.840 --> 00:17:08.840]  Teach you survival skills
[00:17:08.840 --> 00:17:12.840]  保羅他的side gig是什麼?
[00:17:12.840 --> 00:17:13.840]  It's building tents
[00:17:13.840 --> 00:17:21.840]  所以他自己不用去receive any support from the church
[00:17:21.840 --> 00:17:24.840]  We are getting a new senior pastor
[00:17:24.840 --> 00:17:27.840]  我們有一個new senior pastor in the new year
[00:17:27.840 --> 00:17:31.840]  2027我們會receive一個新的senior pastor
[00:17:31.840 --> 00:17:36.840]  知道是誰嗎?
[00:17:36.840 --> 00:17:42.840]  It is Pastor John Tran
[00:17:42.840 --> 00:17:44.840]  So Pastor Lam is stepping down
[00:17:44.840 --> 00:17:46.840]  He is retiring
[00:17:46.840 --> 00:17:47.840]  誰認識Pastor Lam?
[00:17:47.840 --> 00:17:48.840]  舉手
[00:17:48.840 --> 00:17:50.840]  小朋友認不認識?
[00:17:50.840 --> 00:17:52.840]  Pastor Lam
[00:17:52.840 --> 00:17:54.840]  他退休了
[00:17:54.840 --> 00:17:56.840]  He is going to retire
[00:17:56.840 --> 00:17:58.840]  And a new pastor is coming
[00:17:58.840 --> 00:18:00.840]  Pastor John Tran
[00:18:00.840 --> 00:18:03.840]  Something very interesting about Pastor John Tran
[00:18:03.840 --> 00:18:08.840]  Is he going to receive a salary from the church?
[00:18:08.840 --> 00:18:09.840]  Support from the church?
[00:18:09.840 --> 00:18:11.840]  He is not
[00:18:11.840 --> 00:18:15.840]  He is going to come to serve for free
[00:18:15.840 --> 00:18:17.840]  He is serving for free
[00:18:17.840 --> 00:18:20.840]  And that is because
[00:18:20.840 --> 00:18:23.840]  He believes that God has blessed him in his life
[00:18:23.840 --> 00:18:27.840]  And that he does not need to receive ministry support
[00:18:27.840 --> 00:18:30.840]  But he is willing to serve the Lord
[00:18:30.840 --> 00:18:33.840]  Out of the calling that he has received
[00:18:33.840 --> 00:18:36.840]  He did that in his old church as well
[00:18:36.840 --> 00:18:39.840]  He did that in his old church as well
[00:18:39.840 --> 00:18:41.840]  And so that is something really special
[00:18:41.840 --> 00:18:44.840]  One of the things that our new senior pastor
[00:18:44.840 --> 00:18:47.840]  Is really focused on is what?
[00:18:47.840 --> 00:18:50.840]  Discipleship
[00:18:50.840 --> 00:18:52.840]  我們不同的mentor
[00:18:52.840 --> 00:18:55.840]  都有跟他的mentorship group
[00:18:55.840 --> 00:18:59.840]  有沒有人join the mentorship group?
[00:18:59.840 --> 00:19:01.840]  Pastor Carmen
[00:19:01.840 --> 00:19:03.840]  Auntie Winnie
[00:19:03.840 --> 00:19:06.840]  And so that is the really cool thing
[00:19:06.840 --> 00:19:08.840]  About our new senior pastor
[00:19:08.840 --> 00:19:09.840]  He is like Paul
[00:19:09.840 --> 00:19:11.840]  他說我可以receive
[00:19:11.840 --> 00:19:12.840]  港福堂的support
[00:19:12.840 --> 00:19:14.840]  Financial support to serve
[00:19:14.840 --> 00:19:16.840]  但是I will not
[00:19:16.840 --> 00:19:20.840]  Because I want to serve the Lord
[00:19:20.840 --> 00:19:24.840]  Out of the blessing that he has given me
[00:19:24.840 --> 00:19:26.840]  保羅也一樣
[00:19:26.840 --> 00:19:29.840]  I want to boast that the gospel is free
[00:19:29.840 --> 00:19:31.840]  I want to serve the Lord for free
[00:19:31.840 --> 00:19:33.840]  因為他已經blessed我
[00:19:33.840 --> 00:19:35.840]  Let's read together
[00:19:35.840 --> 00:19:36.840]  第一個line
[00:19:36.840 --> 00:19:37.840]  他就說
[00:19:37.840 --> 00:19:40.840]  Though I am free and belong to no one
[00:19:40.840 --> 00:19:44.840]  I made myself a slave to everyone
[00:19:44.840 --> 00:19:46.840]  保羅是最有right的
[00:19:46.840 --> 00:19:48.840]  He is Roman, he is Jewish
[00:19:48.840 --> 00:19:50.840]  He is a Christian leader
[00:19:50.840 --> 00:19:52.840]  他是free的
[00:19:52.840 --> 00:19:53.840]  In terms of the Roman society
[00:19:53.840 --> 00:19:56.840]  他是free, a free man, not a slave
[00:19:56.840 --> 00:20:00.840]  但是他說something very contradictory
[00:20:00.840 --> 00:20:04.840]  I am free but I make myself a slave
[00:20:04.840 --> 00:20:06.840]  為什麼?
[00:20:06.840 --> 00:20:08.840]  在那個society
[00:20:08.840 --> 00:20:12.840]  每個人是想become free
[00:20:12.840 --> 00:20:14.840]  每個人都become free
