
[00:00:00.000 --> 00:00:05.680]  今天我想跟大家說「遺失愛」
[00:10:55.400 --> 00:10:57.400]  你參加的時候
[00:10:57.400 --> 00:10:59.400]  會有很多
[00:10:59.400 --> 00:11:01.400]  你參與
[00:11:01.400 --> 00:11:03.400]  會可能看到有很多
[00:11:03.400 --> 00:11:06.400]  這樣這樣這樣
[00:11:06.400 --> 00:11:09.400]  我們學習不要去批評
[00:11:09.400 --> 00:11:11.400]  因為你知道
[00:11:11.400 --> 00:11:13.400]  做的時候
[00:11:13.400 --> 00:11:16.400]  是很辛苦去做的
[00:11:16.400 --> 00:11:18.400]  不是坐在那裡
[00:11:18.400 --> 00:11:20.400]  參與好像很簡單
[00:11:20.400 --> 00:11:22.400]  批評是很容易的
[00:11:22.400 --> 00:11:24.400]  做是很艱難的
[00:11:24.400 --> 00:11:26.400]  所以我們要學習
[00:11:26.400 --> 00:11:30.400]  學習怎樣去支持和鼓勵
[00:11:30.400 --> 00:11:33.400]  接下來還會有
[00:11:33.400 --> 00:11:35.400]  短宣的活動
[00:11:35.400 --> 00:11:37.400]  短宣的活動更加難
[00:11:37.400 --> 00:11:39.400]  一年有多少天
[00:11:39.400 --> 00:11:42.400]  我不知道你們一年有五六天
[00:11:42.400 --> 00:11:43.400]  五天是嗎?
[00:11:43.400 --> 00:11:46.400]  Fiona,五天還是多少天?
[00:11:46.400 --> 00:11:47.400]  哇,七天
[00:11:47.400 --> 00:11:49.400]  七天一個星期
[00:11:49.400 --> 00:11:51.400]  所以安排就更加多
[00:11:51.400 --> 00:11:55.400]  所以我們應該好好去學習
[00:11:55.400 --> 00:11:57.400]  接下來我們說
[00:11:57.400 --> 00:11:59.400]  愛多一些
[00:11:59.400 --> 00:12:01.400]  怎樣去愛多一些呢?
[00:12:01.400 --> 00:12:04.400]  這兩年我們都會在暑假裡
[00:12:04.400 --> 00:12:06.400]  有worship night
[00:12:06.400 --> 00:12:07.400]  有camp
[00:12:07.400 --> 00:12:09.400]  我猜除了這些之外
[00:12:09.400 --> 00:12:11.400]  我們開始學習
[00:12:11.400 --> 00:12:15.400]  我們怎樣去愛多一些呢?
[00:12:15.400 --> 00:12:19.400]  我們是不是只顧自己呢?
[00:12:19.400 --> 00:12:21.400]  我們可不可以在假期裡
[00:12:21.400 --> 00:12:23.400]  去幫助一些
[00:12:23.400 --> 00:12:25.400]  有需要幫助的人呢?
[00:12:25.400 --> 00:12:29.400]  例如一些我們教會裡
[00:12:29.400 --> 00:12:31.400]  有不同的群體
[00:12:31.400 --> 00:12:34.400]  例如我們會有陽光家族
[00:12:34.400 --> 00:12:37.400]  去到日後KFCC
[00:12:37.400 --> 00:12:41.400]  可能我需要你們去到當地
[00:12:41.400 --> 00:12:44.400]  幫一些低收入家庭的孩子
[00:12:44.400 --> 00:12:45.400]  或者年輕人
[00:12:45.400 --> 00:12:50.400]  是不是我們都可以去愛多一些呢?
[00:12:50.400 --> 00:12:53.400]  去愛多一些我們不一樣的
[00:12:53.400 --> 00:12:56.400]  和我們不一樣的人呢?
[00:12:56.400 --> 00:13:00.400]  做多一些我們平時沒有做過的事呢?
[00:13:00.400 --> 00:13:04.400]  這些都可以透過我們不同的活動
[00:13:04.400 --> 00:13:07.400]  透過我們不同的概念
[00:13:07.400 --> 00:13:10.400]  然後一步一步去學習
[00:13:10.400 --> 00:13:12.400]  再愛多一些
[00:13:12.400 --> 00:13:15.400]  另外我們說愛
[00:13:15.400 --> 00:13:18.400]  是要放下自己的
[00:13:18.400 --> 00:13:21.400]  為什麼愛要放下自己呢?
[00:13:21.400 --> 00:13:23.400]  剛才我們說
[00:13:23.400 --> 00:13:25.400]  愛是很難的
[00:13:25.400 --> 00:13:30.400]  愛是要將我們一切都放下
[00:13:30.400 --> 00:13:34.400]  在《約翰一書》四節裡
[00:13:34.400 --> 00:13:37.400]  是不是少了一段經文呢?
[00:13:37.400 --> 00:13:39.400]  好,我讀給你聽
[00:13:39.400 --> 00:13:41.400]  愛裡沒有懼怕
[00:13:41.400 --> 00:13:43.400]  愛既完全
[00:13:43.400 --> 00:13:45.400]  就把懼怕除去
[00:13:45.400 --> 00:13:48.400]  因為懼怕裡含著刑罰
[00:13:48.400 --> 00:13:51.400]  懼怕的人在愛裡
[00:13:51.400 --> 00:13:52.400]  未得完全
[00:13:52.400 --> 00:13:56.400]  我們愛因為神先愛我們
[00:13:56.400 --> 00:13:59.400]  在這份愛裡
[00:13:59.400 --> 00:14:03.400]  如果我們不將過去的舊我放下
[00:14:03.400 --> 00:14:05.400]  放下去
[00:14:05.400 --> 00:14:09.400]  剛才我說我們愛一些可愛的人
[00:14:09.400 --> 00:14:10.400]  很簡單
[00:14:10.400 --> 00:14:12.400]  如果你回到學校
[00:14:12.400 --> 00:14:15.400]  有一些人是不可愛的
[00:14:15.400 --> 00:14:18.400]  你經常都覺得他很麻煩
[00:14:18.400 --> 00:14:21.400]  經常都吵架
[00:14:21.400 --> 00:14:23.400]  這樣的話
[00:14:23.400 --> 00:14:26.400]  是不是我們就不愛他呢?
[00:14:26.400 --> 00:14:29.400]  Uncle Stanley 你指哪一個?
[00:14:29.400 --> 00:14:32.400]  (他不可愛)
[00:14:32.400 --> 00:14:35.400]  他不可愛,但你也繼續愛他
[00:14:35.400 --> 00:14:36.400]  是嗎?
[00:14:36.400 --> 00:14:38.400]  學習一下
[00:14:38.400 --> 00:14:42.400]  所以我們要去愛
[00:14:42.400 --> 00:14:45.400]  就好像剛才最後那句說
[00:14:45.400 --> 00:14:51.400]  我們愛是因為神先愛我們
[00:14:51.400 --> 00:14:55.400]  神愛我們是無條件的愛
[00:14:55.400 --> 00:14:58.400]  無論我們有多壞
[00:14:58.400 --> 00:15:00.400]  多不堪
[00:15:00.400 --> 00:15:03.400]  但他也有那份愛
[00:15:03.400 --> 00:15:04.400]  但問題是
[00:15:04.400 --> 00:15:08.400]  當我們要去愛的時候
[00:15:08.400 --> 00:15:10.400]  上帝也教我們
[00:15:10.400 --> 00:15:12.400]  要看清楚
[00:15:12.400 --> 00:15:14.400]  看清楚
[00:15:14.400 --> 00:15:15.400]  看清楚什麼?
[00:15:15.400 --> 00:15:21.400]  看清楚那個人應該怎樣去愛
[00:15:21.400 --> 00:15:24.400]  剛才所說有很多種的愛
[00:15:24.400 --> 00:15:26.400]  到底要怎樣去愛
[00:15:26.400 --> 00:15:31.400]  我們真的要求神給我們聰明智慧
[00:15:31.400 --> 00:15:33.400]  在你身邊
[00:15:33.400 --> 00:15:36.400]  這群應該坐在你旁邊的
[00:15:36.400 --> 00:15:39.400]  是你認為的好朋友
[00:15:39.400 --> 00:15:42.400]  是你認為值得去愛的
[00:15:42.400 --> 00:15:46.400]  你可不可以像剛才一開始那樣說
[00:15:46.400 --> 00:15:52.400]  你能夠將你的心交給他呢?
[00:15:52.400 --> 00:15:56.400]  能不能夠呢?
[00:15:56.400 --> 00:16:02.400]  想想有沒有能夠將心交給他呢?
[00:16:02.400 --> 00:16:05.400]  今天是母親節
[00:16:05.400 --> 00:16:11.400]  我們經常說母親節是一個愛的表現
[00:16:11.400 --> 00:16:14.400]  今晚回去有沒有機會
[00:16:14.400 --> 00:16:16.400]  去跟你父母說
[00:16:16.400 --> 00:16:21.400]  我將我的心交給你呢?
[00:16:21.400 --> 00:16:23.400]  哇!
[00:16:23.400 --> 00:16:25.400]  有人立刻想吐
[00:16:25.400 --> 00:16:28.400]  那個狀態是
[00:16:28.400 --> 00:16:30.400]  學習一下吧
[00:16:30.400 --> 00:16:32.400]  一句小的說話
[00:16:32.400 --> 00:16:38.400]  我相信可以哄得你媽媽很開心
[00:16:38.400 --> 00:16:41.400]  放膽去愛
[00:16:41.400 --> 00:16:44.400]  放心接受這一份愛
[00:16:44.400 --> 00:16:47.400]  除了我們去愛人之外
[00:16:47.400 --> 00:16:50.400]  我們還要學習一樣東西
[00:16:50.400 --> 00:16:53.400]  去接受被人愛
[00:16:53.400 --> 00:16:57.400]  有沒有人試過被人愛的?
[00:16:57.400 --> 00:16:59.400]  有啊
[00:16:59.400 --> 00:17:03.400]  為什麼舉得這麼低呢?
[00:17:03.400 --> 00:17:05.400]  沒有人被人愛嗎?
[00:17:05.400 --> 00:17:06.400]  這麼慘
[00:17:06.400 --> 00:17:10.400]  好吧,現在做一個動作
[00:17:10.400 --> 00:17:13.400]  不要跟隔壁的人說
[00:17:13.400 --> 00:17:17.400]  給你隔壁的人一個擁抱
[00:17:17.400 --> 00:17:20.400]  給你隔壁的人一個擁抱
[00:17:20.400 --> 00:17:23.400]  告訴他
[00:17:23.400 --> 00:17:27.400]  我會接納你
[00:17:27.400 --> 00:17:30.400]  我會接納你
[00:17:30.400 --> 00:17:40.400]  (觀眾:學生會吐)
[00:17:40.400 --> 00:17:42.400]  學生會吐?
[00:17:42.400 --> 00:17:45.400]  不要這樣吧
[00:17:45.400 --> 00:17:47.400]  你們含蓄而已
[00:17:47.400 --> 00:17:49.400]  但我相信
[00:17:49.400 --> 00:17:52.400]  我們每個人都有一份愛
[00:17:52.400 --> 00:17:57.400]  那份愛是怎樣表達出來的呢?
[00:17:57.400 --> 00:17:59.400]  在我們人生裡
[00:17:59.400 --> 00:18:03.400]  我深信總有一兩個朋友
[00:18:03.400 --> 00:18:05.400]  是值得你去愛
[00:18:05.400 --> 00:18:08.400]  值得你去關心
[00:18:08.400 --> 00:18:10.400]  真真正正
[00:18:10.400 --> 00:18:11.400]  給他
[00:18:11.400 --> 00:18:14.400]  你的心交給他
[00:18:14.400 --> 00:18:17.400]  求主繼續幫助我們
[00:18:17.400 --> 00:18:22.400]  讓我們在母親節裡
[00:18:22.400 --> 00:18:24.400]  去感受一下
[00:18:24.400 --> 00:18:26.400]  去被人愛
[00:18:26.400 --> 00:18:32.400]  一樣的去將這個心交給你想交給的人
[00:18:32.400 --> 00:18:36.400]  我們一起祈禱
[00:18:36.400 --> 00:18:39.400]  差天父上帝
[00:18:39.400 --> 00:18:41.400]  我們謝謝你
[00:18:41.400 --> 00:18:48.400]  謝謝你讓我們在全香港有1400多間教會裡
[00:18:48.400 --> 00:18:51.400]  我們能夠來到港福堂
[00:18:51.400 --> 00:18:54.400]  這不是偶然的事
[00:18:54.400 --> 00:18:56.400]  是你給我們的
[00:18:56.400 --> 00:18:59.400]  求神你繼續幫助我們
[00:18:59.400 --> 00:19:02.400]  讓我們在這個explorer裡
[00:19:02.400 --> 00:19:05.400]  不單可以認識你
[00:19:05.400 --> 00:19:09.400]  還能夠彼此建立一份愛的情誼
[00:19:09.400 --> 00:19:13.400]  在當中我們每一個人都是獨特的
[00:19:13.400 --> 00:19:17.400]  可能我們每一個人都有個人的限制
[00:19:17.400 --> 00:19:21.400]  有一些是我們不喜歡的人
[00:19:21.400 --> 00:19:24.400]  但有一些是我們很喜歡的
[00:19:24.400 --> 00:19:27.400]  但求主你也幫助我們
[00:19:27.400 --> 00:19:30.400]  能夠像你一樣
[00:19:30.400 --> 00:19:33.400]  愛那些不可愛的
[00:19:33.400 --> 00:19:36.400]  愛那些我們不喜歡的
[00:19:36.400 --> 00:19:39.400]  求主你也讓我們看到
[00:19:39.400 --> 00:19:41.400]  我們不喜歡的那些人
[00:19:41.400 --> 00:19:44.400]  其實他們都是從你而來創造
[00:19:44.400 --> 00:19:46.400]  他們都有你的樣式
[00:19:46.400 --> 00:19:50.400]  讓我們一天一天的跟隨你
[00:19:50.400 --> 00:19:52.400]  去學你
[00:19:52.400 --> 00:19:55.400]  求主你繼續進入我們的生命裡
[00:19:55.400 --> 00:19:58.400]  帶領我們人生的每一步
[00:19:58.400 --> 00:20:00.400]  求主繼續幫助我們
[00:20:00.400 --> 00:20:02.400]  帶領我們
[00:20:02.400 --> 00:20:04.400]  帶領我們整個explorer
[00:20:04.400 --> 00:20:07.400]  走在你的心意當中
[00:20:07.400 --> 00:20:09.400]  我們同心禱告
[00:20:09.400 --> 00:20:10.400]  奉主名求
[00:20:10.400 --> 00:20:11.400]  阿門
[00:20:11.400 --> 00:20:14.400]  (字幕由 Amara.org 社群提供)

