
[00:00:00.000 --> 00:00:05.000]  我們很感謝剛才小祖獻詩
[00:05:40.000 --> 00:05:42.000]  他們放棄那些偶像
[00:05:42.000 --> 00:05:44.000]  而去侍奉永活的真神
[00:05:44.000 --> 00:05:49.000]  這個態度和這種徹徹底底的
[00:05:49.000 --> 00:05:51.000]  去跟隨上帝
[00:05:51.000 --> 00:05:54.000]  這個也是我們每一個世代
[00:05:54.000 --> 00:05:55.000]  去跟隨主的人
[00:05:55.000 --> 00:05:57.000]  我們需要學習的
[00:05:57.000 --> 00:05:59.000]  第二節提到他們之前
[00:05:59.000 --> 00:06:01.000]  他說在菲律賓
[00:06:01.000 --> 00:06:04.000]  那裏蒙受苦難和羞辱
[00:06:04.000 --> 00:06:06.000]  你們知道的
[00:06:06.000 --> 00:06:07.000]  這是什麼事呢
[00:06:07.000 --> 00:06:09.000]  我們看回《士徒行傳》十六章
[00:06:09.000 --> 00:06:11.000]  當時保羅和西拉
[00:06:11.000 --> 00:06:15.000]  他們去到這個菲律賓的地方
[00:06:15.000 --> 00:06:17.000]  有一個婢女
[00:06:17.000 --> 00:06:19.000]  經常在跟著他們
[00:06:19.000 --> 00:06:21.000]  他們來奉主名
[00:06:21.000 --> 00:06:25.000]  將那個污鬼從婢女身上趕走
[00:06:25.000 --> 00:06:28.000]  主人很激氣
[00:06:28.000 --> 00:06:31.000]  這個生財工具現在沒有了
[00:06:31.000 --> 00:06:34.000]  結果誣告保羅和西拉
[00:06:34.000 --> 00:06:36.000]  他們含冤來入獄
[00:06:36.000 --> 00:06:37.000]  他們在坐牢
[00:06:37.000 --> 00:06:39.000]  但神又給他們
[00:06:39.000 --> 00:06:42.000]  後來半夜監牢的門都打開
[00:06:42.000 --> 00:06:45.000]  獄卒還以為他們偷走
[00:06:45.000 --> 00:06:47.000]  他們說不是,我們在這裏
[00:06:47.000 --> 00:06:49.000]  結果帶了獄卒和一家信主
[00:06:49.000 --> 00:06:51.000]  離開了菲律賓之後
[00:06:51.000 --> 00:06:53.000]  他們去到帖撒羅尼加
[00:06:53.000 --> 00:06:55.000]  這個地方
[00:06:55.000 --> 00:06:58.000]  你們看到在今天的希臘
[00:06:58.000 --> 00:07:01.000]  由北面帖撒羅尼加
[00:07:01.000 --> 00:07:04.000]  一直到菲律賓
[00:07:04.000 --> 00:07:06.000]  到帖撒羅尼加
[00:07:06.000 --> 00:07:09.000]  其實那些不信的猶太人
[00:07:09.000 --> 00:07:11.000]  還是追著
[00:07:11.000 --> 00:07:14.000]  保羅和他的團隊不放
[00:07:14.000 --> 00:07:16.000]  要來阻止他們
[00:07:16.000 --> 00:07:18.000]  將耶穌基督的福音
[00:07:18.000 --> 00:07:20.000]  來攔阻
[00:07:20.000 --> 00:07:23.000]  但在一個這麼強烈的反對勢力
[00:07:23.000 --> 00:07:25.000]  和一個這樣的形勢下
[00:07:25.000 --> 00:07:27.000]  保羅沒有灰心
[00:07:27.000 --> 00:07:29.000]  保羅和他的團隊
[00:07:29.000 --> 00:07:31.000]  仍然不以福音為恥
[00:07:31.000 --> 00:07:35.000]  他們竭力將福音傳開
[00:07:35.000 --> 00:07:37.000]  我們看看他怎樣傳到
[00:07:37.000 --> 00:07:39.000]  在第三到第四節
[00:07:39.000 --> 00:07:41.000]  接著的下文就和我們說
[00:07:41.000 --> 00:07:43.000]  我們一起讀
[00:07:43.000 --> 00:07:46.000]  我們的勸勉不是出於錯誤
[00:07:46.000 --> 00:07:48.000]  也不是出於污穢
[00:07:48.000 --> 00:07:50.000]  也不是用詭詐
[00:07:50.000 --> 00:07:53.000]  但神既然認定我們經得起考驗
[00:07:53.000 --> 00:07:55.000]  擺福音託付我們
[00:07:55.000 --> 00:07:58.000]  我們就照著傳說
[00:07:58.000 --> 00:08:00.000]  不是要討人喜歡
[00:08:00.000 --> 00:08:05.000]  而是要討那考驗我們心的神喜歡
[00:08:05.000 --> 00:08:07.000]  保羅在這裡說
[00:08:07.000 --> 00:08:10.000]  他在他們當中那種的勸勉
[00:08:10.000 --> 00:08:14.000]  這個字其實是一個很強烈的詞
[00:08:14.000 --> 00:08:16.000]  是在說呼籲
[00:08:16.000 --> 00:08:19.000]  他不只是說說說說
[00:08:19.000 --> 00:08:21.000]  你們信就信 不信就算了
[00:08:21.000 --> 00:08:24.000]  我們今天基督徒是必須要負責任地
[00:08:24.000 --> 00:08:27.000]  向人傳福音的話
[00:08:27.000 --> 00:08:31.000]  你不只是三福四定律
[00:08:31.000 --> 00:08:36.000]  或者我怎樣以為學了一套傳福音的內容
[00:08:36.000 --> 00:08:39.000]  你不只是將內容清楚地述說
[00:08:39.000 --> 00:08:41.000]  你是要緊張的
[00:08:41.000 --> 00:08:43.000]  你為那人祈禱
[00:08:43.000 --> 00:08:45.000]  到最後你是要呼籲
[00:08:45.000 --> 00:08:48.000]  這個就好像我們報道會結束的時候
[00:08:48.000 --> 00:08:50.000]  會呼召那些人迴轉
[00:08:50.000 --> 00:08:53.000]  他要離棄偶像悔改
[00:08:53.000 --> 00:08:55.000]  歸向永活的真神
[00:08:55.000 --> 00:08:59.000]  他要洞悉他自己這個人真正的需要
[00:08:59.000 --> 00:09:02.000]  就是我們每一個都是罪人
[00:09:02.000 --> 00:09:04.000]  我們沒有一個人可以自救
[00:09:04.000 --> 00:09:06.000]  也不能夠救別人
[00:09:06.000 --> 00:09:09.000]  人人都在這種處境下
[00:09:09.000 --> 00:09:11.000]  我們需要耶穌基督
[00:09:11.000 --> 00:09:14.000]  所以保羅說三件事
[00:09:14.000 --> 00:09:17.000]  他說我們這種呼籲這種勸戒
[00:09:17.000 --> 00:09:20.000]  不是出於錯誤
[00:09:20.000 --> 00:09:23.000]  不是出於謬講曲解神的話
[00:09:23.000 --> 00:09:27.000]  好像歷代都會有那些A4的基督教
[00:09:27.000 --> 00:09:30.000]  歷代都會有一些假先知
[00:09:30.000 --> 00:09:31.000]  假的傳道
[00:09:31.000 --> 00:09:33.000]  來扭曲聖經
[00:09:33.000 --> 00:09:39.000]  我們不是用這種方式來引人入教
[00:09:39.000 --> 00:09:42.000]  還有在第二方面
[00:09:42.000 --> 00:09:44.000]  不是用詭詐
[00:09:44.000 --> 00:09:45.000]  不是用污衊
[00:09:45.000 --> 00:09:48.000]  污衊的意思就是不良的動機
[00:09:48.000 --> 00:09:52.000]  借傳道之名來獲取自己的私利或名譽
[00:09:52.000 --> 00:09:54.000]  這個都是錯誤的
[00:09:54.000 --> 00:10:00.000]  我們回望歷世歷代都有這種人
[00:10:00.000 --> 00:10:04.000]  所謂混在這個社會裏面
[00:10:04.000 --> 00:10:08.000]  今天很多人用這個名詞叫神棍
[00:10:08.000 --> 00:10:09.000]  外表敬虔
[00:10:09.000 --> 00:10:13.000]  但裏面原來是很詭詐
[00:10:13.000 --> 00:10:18.000]  甚至這種所謂污衊不良的動機
[00:10:18.000 --> 00:10:23.000]  來為自己謀求私利名譽等等
[00:10:23.000 --> 00:10:25.000]  我在80年代的時候
[00:10:25.000 --> 00:10:27.000]  當我讀神學
[00:10:27.000 --> 00:10:32.000]  我在加拿大接受這個詛咒的時候
[00:10:32.000 --> 00:10:33.000]  我看到電視機
[00:10:33.000 --> 00:10:37.000]  當時有一批很出名的電視傳道人
[00:10:37.000 --> 00:10:39.000]  是出名到很厲害
[00:10:39.000 --> 00:10:42.000]  有一個簡直是一個王國
[00:10:42.000 --> 00:10:46.000]  他在電視下面不只是美國
[00:10:46.000 --> 00:10:48.000]  全世界到處去廣播
[00:10:48.000 --> 00:10:53.000]  他這個節目是有很多的觀眾
[00:10:53.000 --> 00:10:56.000]  甚至到最後被揭發
[00:10:56.000 --> 00:10:59.000]  他逃稅、瞞稅
[00:10:59.000 --> 00:11:02.000]  結果後來他的婚姻又失敗
[00:11:02.000 --> 00:11:05.000]  他有桃色的新聞、醜聞
[00:11:05.000 --> 00:11:07.000]  全部這些都出來
[00:11:07.000 --> 00:11:11.000]  這個是非常令人很痛心的
[00:11:11.000 --> 00:11:14.000]  還有第三方面不是用詭詐
[00:11:14.000 --> 00:11:18.000]  那時也看到這些電視的傳道者
[00:11:18.000 --> 00:11:21.000]  有些是很離譜的
[00:11:21.000 --> 00:11:23.000]  我當時雖然是神學生
[00:11:23.000 --> 00:11:26.000]  但我已經明白聖經一般的教導
[00:11:26.000 --> 00:11:27.000]  沒有這件事的
[00:11:27.000 --> 00:11:29.000]  不是這樣的
[00:11:29.000 --> 00:11:31.000]  你說使徒行傳
[00:11:31.000 --> 00:11:36.000]  保羅或者彼得行一些神蹟騎士
[00:11:36.000 --> 00:11:38.000]  一條手巾仔
[00:11:38.000 --> 00:11:42.000]  人們就以為是一個寶物
[00:11:42.000 --> 00:11:45.000]  這是一種帶有迷信的觀念
[00:11:45.000 --> 00:11:48.000]  而我們今天所著重的
[00:11:48.000 --> 00:11:53.000]  是那個人有沒有真的碰到這位復活的主
[00:11:53.000 --> 00:11:55.000]  他肯和耶穌基督結連
[00:11:55.000 --> 00:11:58.000]  生命的改變才會發生
[00:11:58.000 --> 00:12:01.000]  當時有一種傳道人
[00:12:01.000 --> 00:12:05.000]  更離譜到電視機那裡
[00:12:05.000 --> 00:12:09.000]  他叫那些聽眾、觀眾
[00:12:09.000 --> 00:12:12.000]  甚至有很多老人家
[00:12:12.000 --> 00:12:16.000]  退休後的老人家會看這些電視節目
[00:12:16.000 --> 00:12:18.000]  因為他們不能回教會
[00:12:18.000 --> 00:12:20.000]  他們說你們要得到祝福
[00:12:20.000 --> 00:12:22.000]  你看著我這個手掌
[00:12:22.000 --> 00:12:24.000]  不要緊,你來不了
[00:12:24.000 --> 00:12:26.000]  我會將這個手掌寄給你
[00:12:26.000 --> 00:12:28.000]  他不是斬下他的手
[00:12:28.000 --> 00:12:31.000]  他說用映印機拍下他的手掌
[00:12:31.000 --> 00:12:32.000]  然後寄到你家裡
[00:12:32.000 --> 00:12:34.000]  那時是沒有Zoom的
[00:12:34.000 --> 00:12:37.000]  他們說你捐錢就可以了
[00:12:37.000 --> 00:12:44.000]  用這種方式為他的機構尋求一些財利
[00:12:44.000 --> 00:12:46.000]  我覺得這些很有問題
[00:12:46.000 --> 00:12:49.000]  是一種欺詐的手段
[00:12:49.000 --> 00:12:51.000]  那些人收到的時候
[00:12:51.000 --> 00:12:53.000]  如果他相信這件事是真實的
[00:12:53.000 --> 00:12:54.000]  我有病
[00:12:54.000 --> 00:12:55.000]  我現在看了一張紙
[00:12:55.000 --> 00:12:57.000]  有一個傳道人的手掌
[00:12:57.000 --> 00:12:58.000]  我吸下去
[00:12:58.000 --> 00:13:01.000]  他說你這樣祈禱就有功效
[00:13:01.000 --> 00:13:04.000]  聖經從來沒有叫我們吸手掌去祈禱
[00:13:04.000 --> 00:13:06.000]  聖經叫我們做什麼
[00:13:06.000 --> 00:13:08.000]  奉主耶穌的名
[00:13:08.000 --> 00:13:11.000]  祂的名是超過萬名之上的名
[00:13:11.000 --> 00:13:13.000]  你信靠耶穌基督
[00:13:13.000 --> 00:13:15.000]  祂是滿有恩慈和能力的
[00:13:15.000 --> 00:13:17.000]  我們和祂的關係是不是這樣呢
[00:13:17.000 --> 00:13:19.000]  所以這三件事
[00:13:19.000 --> 00:13:21.000]  我們都看見保羅說
[00:13:21.000 --> 00:13:23.000]  他們不是這樣做的
[00:13:23.000 --> 00:13:25.000]  他們傳的純正福音
[00:13:25.000 --> 00:13:27.000]  是要討神的喜悅
[00:13:27.000 --> 00:13:29.000]  不是要討人的喜歡
[00:13:29.000 --> 00:13:35.000]  我們也看他在這個帖撒雷加的地方
[00:13:35.000 --> 00:13:37.000]  他怎樣行事為人
[00:13:37.000 --> 00:13:39.000]  我們一起讀
[00:13:39.000 --> 00:13:43.000]  因為我們從來沒有用過淺微的話
[00:13:43.000 --> 00:13:45.000]  這是你們知道的
[00:13:45.000 --> 00:13:47.000]  也沒有藏著貪心
[00:13:47.000 --> 00:13:49.000]  這是神可以作證的
[00:13:49.000 --> 00:13:52.000]  我們作為基督的使徒
[00:13:52.000 --> 00:13:54.000]  雖然可以受人尊重
[00:13:54.000 --> 00:13:58.000]  卻沒有向你們或別人求榮耀
[00:13:58.000 --> 00:14:00.000]  反而在你們當中
[00:14:00.000 --> 00:14:02.000]  心存溫柔
[00:14:02.000 --> 00:14:05.000]  我們在這裡又看見保羅
[00:14:05.000 --> 00:14:08.000]  他又用三方面去說
[00:14:08.000 --> 00:14:11.000]  他說因為我們在你們當中
[00:14:11.000 --> 00:14:13.000]  是不說淺微的話
[00:14:13.000 --> 00:14:16.000]  不只是奉承人好聽的話
[00:14:16.000 --> 00:14:18.000]  這些你們知道的
[00:14:18.000 --> 00:14:20.000]  又出現了知道
[00:14:20.000 --> 00:14:24.000]  我們不是心裡藏著這種貪念
[00:14:24.000 --> 00:14:25.000]  去服侍你們的
[00:14:25.000 --> 00:14:26.000]  還有第三方面
[00:14:26.000 --> 00:14:30.000]  我們不是求個人的榮耀
[00:14:30.000 --> 00:14:33.000]  雖然他作為使徒可以受人尊重
[00:14:33.000 --> 00:14:37.000]  但他說我們卻不是在你們當中
[00:14:37.000 --> 00:14:39.000]  求這種榮耀
[00:14:39.000 --> 00:14:40.000]  反而是怎樣呢
[00:14:40.000 --> 00:14:42.000]  反而是在你們當中
[00:14:42.000 --> 00:14:45.000]  我是心存溫柔
[00:14:45.000 --> 00:14:47.000]  溫柔這個字
[00:14:47.000 --> 00:14:50.000]  一般現在的譯本
[00:14:50.000 --> 00:14:52.000]  都是這樣翻譯的
[00:14:52.000 --> 00:14:56.000]  但最近我看了
[00:14:56.000 --> 00:15:00.000]  顏維哲博士對於保羅書信的研究
[00:15:00.000 --> 00:15:02.000]  我自己反而覺得
[00:15:02.000 --> 00:15:05.000]  是有值得商榷的餘地
[00:15:05.000 --> 00:15:07.000]  究竟這個溫柔這個字
[00:15:07.000 --> 00:15:10.000]  有沒有翻譯錯誤呢
[00:15:10.000 --> 00:15:14.000]  我覺得這個我們要用一些
[00:15:14.000 --> 00:15:18.000]  如果大家特別是在神學院
[00:15:18.000 --> 00:15:20.000]  有讀過一些神學的課程
[00:15:20.000 --> 00:15:21.000]  你就會知道
[00:15:21.000 --> 00:15:24.000]  聖經是有一個經文鑑定學的
[00:15:24.000 --> 00:15:29.000]  而經文鑑定學就是去研究手抄本的證據
[00:15:29.000 --> 00:15:32.000]  這個溫柔這個字
[00:15:32.000 --> 00:15:37.000]  其實是基於少數後期的抄本和內政
[00:15:37.000 --> 00:15:39.000]  認為保羅的用詞
[00:15:39.000 --> 00:15:42.000]  和他前文講到使徒的權柄
[00:15:42.000 --> 00:15:46.000]  去對比現在他用的溫柔這個字眼
[00:15:46.000 --> 00:15:49.000]  他認為使徒很有權柄能力
[00:15:49.000 --> 00:15:53.000]  所以給人一個形象很剛強
[00:15:53.000 --> 00:15:56.000]  但他說我不是在你們當中是這樣的
[00:15:56.000 --> 00:15:57.000]  我是溫柔
[00:15:57.000 --> 00:16:01.000]  但是顏博士和我們看到
[00:16:01.000 --> 00:16:05.000]  其實這個抄本的證據
[00:16:05.000 --> 00:16:08.000]  反而大多數最早期的抄本
[00:16:08.000 --> 00:16:10.000]  和大多後期的抄本
[00:16:10.000 --> 00:16:13.000]  反而是這個字
[00:16:13.000 --> 00:16:15.000]  這個字叫做孩童
[00:16:15.000 --> 00:16:17.000]  Nepioi這個字
[00:16:17.000 --> 00:16:18.000]  如果大家不懂希臘文
[00:16:18.000 --> 00:16:20.000]  不要被它嚇到
[00:16:20.000 --> 00:16:23.000]  你看到兩個字好像都是一樣
[00:16:23.000 --> 00:16:25.000]  只是多了一個字母
[00:16:25.000 --> 00:16:27.000]  在孩童這個希臘文
[00:16:27.000 --> 00:16:31.000]  第一個字母好像英文的V字
[00:16:31.000 --> 00:16:33.000]  但那個不是V字
[00:16:33.000 --> 00:16:36.000]  在希臘文那個就是N
[00:16:36.000 --> 00:16:38.000]  這個N這個字放下去
[00:16:38.000 --> 00:16:41.000]  其實後面那個是E
[00:16:41.000 --> 00:16:43.000]  跟著PIOI
[00:16:43.000 --> 00:16:45.000]  Nepioi這個字
[00:16:45.000 --> 00:16:48.000]  跟溫柔那個PIOI
[00:16:48.000 --> 00:16:49.000]  沒有了N
[00:16:49.000 --> 00:16:51.000]  就是有個分別在這裡
[00:16:51.000 --> 00:16:54.000]  為什麼他提出這個證據呢
[00:16:54.000 --> 00:16:56.000]  認為這一段的解讀
[00:16:56.000 --> 00:17:01.000]  其實是因為保羅主要不是在對比
[00:17:01.000 --> 00:17:04.000]  使徒和溫柔的對比
[00:17:04.000 --> 00:17:09.000]  保羅在對比前文在第五到第六節
[00:17:09.000 --> 00:17:13.000]  講到那些假的先知
[00:17:13.000 --> 00:17:16.000]  假的傳道
[00:17:16.000 --> 00:17:18.000]  他們用淺美的話
[00:17:18.000 --> 00:17:19.000]  他們貪心
[00:17:19.000 --> 00:17:21.000]  他們求榮耀的
[00:17:21.000 --> 00:17:24.000]  這些正正不是他們團隊的童工
[00:17:24.000 --> 00:17:26.000]  是必須這樣做的
[00:17:26.000 --> 00:17:28.000]  他們的生活是為人
[00:17:28.000 --> 00:17:30.000]  不是這樣的
[00:17:30.000 --> 00:17:32.000]  他們是好像孩童一樣
[00:17:32.000 --> 00:17:35.000]  有人說保羅用孩童用英孩
[00:17:35.000 --> 00:17:38.000]  都是指責信徒的幼稚
[00:17:38.000 --> 00:17:40.000]  但我們要明白
[00:17:40.000 --> 00:17:42.000]  保羅用這個詞
[00:17:42.000 --> 00:17:44.000]  在其他一些
[00:17:44.000 --> 00:17:45.000]  比如說哥林多前書
[00:17:45.000 --> 00:17:46.000]  十三章十一節
[00:17:46.000 --> 00:17:48.000]  他講到我做孩子的時候
[00:17:48.000 --> 00:17:50.000]  說話像孩子
[00:17:50.000 --> 00:17:51.000]  心思像孩子
[00:17:51.000 --> 00:17:54.000]  這些是忠誠的一種描述
[00:17:54.000 --> 00:17:57.000]  去到哥林多前書十四章二十節
[00:17:57.000 --> 00:18:00.000]  他說在惡事上我們要作英孩
[00:18:00.000 --> 00:18:02.000]  這是更正面的一種說法
[00:18:02.000 --> 00:18:05.000]  耶穌說不要攔阻小孩子
[00:18:05.000 --> 00:18:06.000]  到我這裏來
[00:18:06.000 --> 00:18:08.000]  那個小孩子
[00:18:08.000 --> 00:18:10.000]  也是用同樣的描述
[00:18:10.000 --> 00:18:11.000]  是正面的
[00:18:11.000 --> 00:18:13.000]  這是在說什麼呢
[00:18:13.000 --> 00:18:17.000]  就是在說借用孩童那種純真
[00:18:17.000 --> 00:18:20.000]  去描述保羅的宣教團隊
[00:18:20.000 --> 00:18:24.000]  他們內心是清潔沒有詭詐的
[00:18:24.000 --> 00:18:25.000]  這個就重要了
[00:18:25.000 --> 00:18:27.000]  如果我們今天的侍奉
[00:18:27.000 --> 00:18:29.000]  是有雜質的話
[00:18:29.000 --> 00:18:32.000]  這個就會很可怕的
[00:18:32.000 --> 00:18:35.000]  這個不只是對牧師傳道講的
[00:18:35.000 --> 00:18:37.000]  其實我們每個弟兄姊妹
[00:18:37.000 --> 00:18:39.000]  在教會出來服事
[00:18:39.000 --> 00:18:43.000]  都必須要通過這些驗證
[00:18:43.000 --> 00:18:45.000]  你要有一個純正的心
[00:18:45.000 --> 00:18:47.000]  就好像小孩子孩童
[00:18:47.000 --> 00:18:49.000]  清心依靠神
[00:18:49.000 --> 00:18:53.000]  這種信心來仰望神
[00:18:53.000 --> 00:18:55.000]  我們去服事主
[00:18:55.000 --> 00:18:57.000]  以至我們服事的果效
[00:18:57.000 --> 00:19:01.000]  是能夠見證神的恩典救容
[00:19:01.000 --> 00:19:04.000]  而神與我們同工同在
[00:19:04.000 --> 00:19:08.000]  第十節也同樣講到行事為人
