
[00:00:00.000 --> 00:00:03.000]  那麼今天是復活節啊
[00:13:05.000 --> 00:13:07.000]  又和神連接
[00:13:07.000 --> 00:13:09.000]  又和人連接
[00:13:09.000 --> 00:13:11.000]  非常的好啊
[00:13:11.000 --> 00:13:13.000]  所以保羅也在這裡說
[00:13:13.000 --> 00:13:16.000]  就為你們不住的感謝上帝
[00:13:16.000 --> 00:13:19.000]  甚至在保羅在監獄裡面的時候
[00:13:19.000 --> 00:13:20.000]  感謝上帝
[00:13:20.000 --> 00:13:25.000]  禱告的時候也常提到你們
[00:13:25.000 --> 00:13:28.000]  但是接下來經文的記載
[00:13:28.000 --> 00:13:30.000]  卻沒有停在
[00:13:30.000 --> 00:13:33.000]  只有信心和愛心
[00:13:33.000 --> 00:13:35.000]  就可以的階段了
[00:13:35.000 --> 00:13:37.000]  我們再看經文
[00:13:37.000 --> 00:13:40.000]  就會發現更加的特別
[00:13:40.000 --> 00:13:44.000]  保羅還要為他們去求
[00:13:44.000 --> 00:13:46.000]  求啊去求
[00:13:46.000 --> 00:13:47.000]  求什麼呢
[00:13:47.000 --> 00:13:49.000]  我們看經文就可以看到
[00:13:49.000 --> 00:13:53.000]  求我們主耶穌基督的上帝
[00:13:53.000 --> 00:13:54.000]  榮耀的父
[00:13:54.000 --> 00:13:58.000]  將那賜人智慧和啟示的靈
[00:13:58.000 --> 00:14:00.000]  賞給你們
[00:14:00.000 --> 00:14:03.000]  使你們真知道祂
[00:14:03.000 --> 00:14:06.000]  滿足了信心和愛心
[00:14:06.000 --> 00:14:08.000]  還不夠
[00:14:08.000 --> 00:14:12.000]  還要真知道祂
[00:14:12.000 --> 00:14:15.000]  難道當時的已夫所信徒
[00:14:15.000 --> 00:14:17.000]  沒有真知道嗎
[00:14:17.000 --> 00:14:19.000]  我都有信心和愛心了
[00:14:19.000 --> 00:14:22.000]  自有信心又有行為了
[00:14:22.000 --> 00:14:25.000]  在這裡就可以看到
[00:14:25.000 --> 00:14:27.000]  其中提醒的是
[00:14:27.000 --> 00:14:30.000]  不斷的去經歷神
[00:14:30.000 --> 00:14:33.000]  要有那聖靈在生命當中
[00:14:33.000 --> 00:14:36.000]  度過的每一天
[00:14:36.000 --> 00:14:39.000]  你都可以更加多的認識上帝
[00:14:39.000 --> 00:14:42.000]  透過你更加多的認識上帝
[00:14:42.000 --> 00:14:48.000]  你就能更加多的真知道神
[00:14:48.000 --> 00:14:51.000]  如果我們說成長
[00:14:51.000 --> 00:14:54.000]  是一個探求和認知的過程
[00:14:54.000 --> 00:14:56.000]  我們就會發現
[00:14:56.000 --> 00:14:59.000]  隨著我們成長的腳步
[00:14:59.000 --> 00:15:02.000]  我們探求的會越來越多
[00:15:02.000 --> 00:15:05.000]  認識的也越來越多
[00:15:05.000 --> 00:15:07.000]  舉一個簡單的例子
[00:15:07.000 --> 00:15:10.000]  好像我們在小的時候
[00:15:10.000 --> 00:15:12.000]  我們認識的爸爸
[00:15:12.000 --> 00:15:15.000]  他總是一個陪伴我們
[00:15:15.000 --> 00:15:18.000]  一個遊戲的高手
[00:15:18.000 --> 00:15:19.000]  帶我們歡樂
[00:15:19.000 --> 00:15:21.000]  帶我們去玩
[00:15:21.000 --> 00:15:23.000]  長大以後你慢慢會覺得
[00:15:23.000 --> 00:15:27.000]  哎呀 爸爸 真是無所不能
[00:15:27.000 --> 00:15:29.000]  家裡面什麼壞了的
[00:15:29.000 --> 00:15:31.000]  爸爸可以修好
[00:15:31.000 --> 00:15:33.000]  什麼東西真的是想要
[00:15:33.000 --> 00:15:35.000]  爸爸有的時候他同意的時候
[00:15:35.000 --> 00:15:37.000]  他還可以買給你
[00:15:37.000 --> 00:15:39.000]  真的是好了
[00:15:39.000 --> 00:15:42.000]  長大以後你也會發現
[00:15:42.000 --> 00:15:46.000]  好像爸爸他也有一些侷限我
[00:15:46.000 --> 00:15:49.000]  那些令自己非常羨慕
[00:15:49.000 --> 00:15:51.000]  和非常仰慕的那種的生活
[00:15:51.000 --> 00:15:53.000]  他卻給不了你
[00:15:53.000 --> 00:15:56.000]  那些享受他卻給不了你
[00:15:56.000 --> 00:15:58.000]  有的時候還會有一點點
[00:15:58.000 --> 00:16:00.000]  複雜的情緒
[00:16:00.000 --> 00:16:02.000]  責怪的心
[00:16:02.000 --> 00:16:04.000]  再隨著你慢慢的長大
[00:16:04.000 --> 00:16:06.000]  你又會發現
[00:16:06.000 --> 00:16:09.000]  爸爸的父親真的是不容易
[00:16:09.000 --> 00:16:11.000]  他要兼顧很多很多飯
[00:16:11.000 --> 00:16:14.000]  又有工作 又有生活
[00:16:14.000 --> 00:16:16.000]  又有他自己的情緒
[00:16:16.000 --> 00:16:18.000]  和他自己的不足夠
[00:16:18.000 --> 00:16:20.000]  在他當時
[00:16:20.000 --> 00:16:22.000]  他已經把他所能夠給的
[00:16:22.000 --> 00:16:24.000]  最好的東西
[00:16:24.000 --> 00:16:27.000]  已經給了我們了
[00:16:27.000 --> 00:16:30.000]  我了解我爸爸也是這樣一個過程
[00:16:30.000 --> 00:16:33.000]  不代表說他一直是受到侷限
[00:16:33.000 --> 00:16:36.000]  他一直是不厲害
[00:16:36.000 --> 00:16:38.000]  而是隨著我的成長
[00:16:38.000 --> 00:16:41.000]  對他的這些的接觸和經歷
[00:16:41.000 --> 00:16:43.000]  越發的多以後
[00:16:43.000 --> 00:16:45.000]  慢慢慢慢父親的角色
[00:16:45.000 --> 00:16:48.000]  就印在了我的腦海當中
[00:16:48.000 --> 00:16:51.000]  當然這種的認知不會停止
[00:16:51.000 --> 00:16:54.000]  還會繼續的去進行
[00:16:54.000 --> 00:16:57.000]  當然他把給我的
[00:16:57.000 --> 00:16:59.000]  最好的給了我
[00:16:59.000 --> 00:17:02.000]  教我怎麼樣做一個正直的人
[00:17:02.000 --> 00:17:05.000]  也有包括帶了我後的媽媽
[00:17:05.000 --> 00:17:08.000]  去到了教會當中
[00:17:08.000 --> 00:17:11.000]  所以我們看到
[00:17:11.000 --> 00:17:15.000]  就算是人這樣有一個侷限的時候
[00:17:15.000 --> 00:17:18.000]  我們的神呢
[00:17:18.000 --> 00:17:20.000]  祂更加的愛我們
[00:17:20.000 --> 00:17:22.000]  我們如果去探求
[00:17:22.000 --> 00:17:24.000]  去跟隨祂的時候
[00:17:24.000 --> 00:17:26.000]  你會在這個過程裡面
[00:17:26.000 --> 00:17:29.000]  更加多的去體會
[00:17:29.000 --> 00:17:32.000]  祂究竟什麼是愛 什麼是恩典
[00:17:32.000 --> 00:17:34.000]  祂的樣式是怎麼樣的
[00:17:34.000 --> 00:17:37.000]  賜給了我們究竟是有什麼樣的一個功用
[00:17:37.000 --> 00:17:40.000]  和美意 你會明白
[00:17:40.000 --> 00:17:42.000]  就算人是有侷限的
[00:17:42.000 --> 00:17:44.000]  神祂沒有侷限
[00:17:44.000 --> 00:17:49.000]  祂願意愛我們 引領我們 幫助我們
[00:17:49.000 --> 00:17:52.000]  所以在這裡不單是看到了基督
[00:17:52.000 --> 00:17:55.000]  復活的大能力
[00:17:55.000 --> 00:17:58.000]  也要轉向我們
[00:17:58.000 --> 00:18:00.000]  我們每一位
[00:18:00.000 --> 00:18:02.000]  其中他就提到了
[00:18:02.000 --> 00:18:04.000]  經文就提到了
[00:18:04.000 --> 00:18:08.000]  並且照明你們心中的眼睛
[00:18:08.000 --> 00:18:12.000]  然後接下來特別了
[00:18:12.000 --> 00:18:17.000]  使你們知道他的恩昭有何等指望
[00:18:17.000 --> 00:18:20.000]  在他的聖徒中得的基業
[00:18:20.000 --> 00:18:23.000]  有何等的豐盛的榮耀
[00:18:23.000 --> 00:18:27.000]  並知道他向我們這信的人
[00:18:27.000 --> 00:18:32.000]  所顯的能力是何等的浩大
[00:18:32.000 --> 00:18:36.000]  何等 何等 何等
[00:18:36.000 --> 00:18:39.000]  我們想像不到啊 弟兄姊妹
[00:18:39.000 --> 00:18:41.000]  想像不到啊
[00:18:41.000 --> 00:18:43.000]  要靠你經歷當中
[00:18:43.000 --> 00:18:49.000]  你才會發出那樣一種的讚嘆
[00:18:49.000 --> 00:18:51.000]  保羅他經歷過
[00:18:51.000 --> 00:18:53.000]  他作為一個屬靈的前輩
[00:18:53.000 --> 00:18:57.000]  他就告訴了彝福所的基督徒們
[00:18:57.000 --> 00:19:00.000]  何等浩大 何等榮耀
[00:19:00.000 --> 00:19:03.000]  是何等的有指望
[00:19:03.000 --> 00:19:06.000]  你們要真的去知道他
[00:19:06.000 --> 00:19:08.000]  心中有聖靈
[00:19:08.000 --> 00:19:11.000]  擦亮你們心中的眼睛
[00:19:11.000 --> 00:19:17.000]  以至於可以經歷到那種大的能力
[00:19:17.000 --> 00:19:19.000]  在耶穌基督的門徒
[00:19:19.000 --> 00:19:21.000]  跟隨主的過程裡面
[00:19:21.000 --> 00:19:27.000]  其實也是一個探求和認知的過程
[00:19:27.000 --> 00:19:31.000]  他們很多時候並不是完全的明白主
[00:19:31.000 --> 00:19:33.000]  雖然他們跟從了主了
[00:19:33.000 --> 00:19:36.000]  但是經歷了主的那些的教導
[00:19:36.000 --> 00:19:39.000]  神蹟和恩典以後
[00:19:39.000 --> 00:19:41.000]  我們就可以看到
[00:19:41.000 --> 00:19:43.000]  他們對神的認知
[00:19:43.000 --> 00:19:48.000]  一步又一步地促成了他們生命的建立
[00:19:48.000 --> 00:19:51.000]  比如說 耶穌平靜風和海
[00:19:51.000 --> 00:19:53.000]  想不到啊
[00:19:53.000 --> 00:19:56.000]  這不是一個木匠的兒子嗎
[00:19:56.000 --> 00:19:58.000]  他怎麼有這樣一個大的能力
[00:19:58.000 --> 00:20:02.000]  連風和海都懼怕了他
[00:20:02.000 --> 00:20:05.000]  一開始門徒是怕這些風和浪
[00:20:05.000 --> 00:20:07.000]  要吞滅他們的
[00:20:07.000 --> 00:20:10.000]  後來甚至怕了主了
[00:20:10.000 --> 00:20:12.000]  甚至還有啊
[00:20:12.000 --> 00:20:16.000]  耶穌基督登山顯榮的時候
[00:20:16.000 --> 00:20:20.000]  就把他的榮耀的面貌就展現給門徒看了
[00:20:20.000 --> 00:20:22.000]  以至於門徒就覺得
