
[00:00:00.000 --> 00:00:02.000]  我們要一起榮耀我們的主。
[00:08:04.000 --> 00:08:09.000]  講到一些我們不是真正生命裡邊擁有的東西,
[00:08:09.000 --> 00:08:12.000]  講到我們理想當中,
[00:08:12.000 --> 00:08:16.000]  我們願意擺上的那些的分量,
[00:08:16.000 --> 00:08:19.000]  大家可以想的是輕而易舉,
[00:08:19.000 --> 00:08:23.000]  唱那些詩歌也可以唱得非常的投入,
[00:08:23.000 --> 00:08:26.000]  我把所有的獻給主,
[00:08:26.000 --> 00:08:30.000]  我願意好像一顆麥子一樣的獻上,
[00:08:30.000 --> 00:08:35.000]  但是真的,面臨到這樣的一種抉擇的時候,
[00:08:35.000 --> 00:08:41.000]  卻是真正顯露我們生命觀景的時刻。
[00:08:41.000 --> 00:08:46.000]  那麼我們這次再來看亞伯拉罕的回應,
[00:08:46.000 --> 00:08:48.000]  他沒有說什麼,
[00:08:48.000 --> 00:08:51.000]  沒有在講什麼討價還價,
[00:08:51.000 --> 00:08:54.000]  立馬就開始行動,
[00:08:54.000 --> 00:08:56.000]  清早就起來了,
[00:08:56.000 --> 00:08:58.000]  背上了他們所需,
[00:08:58.000 --> 00:09:01.000]  還帶著他們的班首兩個僕人,
[00:09:01.000 --> 00:09:05.000]  甚至把繁忌的柴啊,各樣都帶去了,
[00:09:05.000 --> 00:09:08.000]  然後呢,一直走,一直走,
[00:09:08.000 --> 00:09:13.000]  到了第三日,遠遠地看到了那個地方。
[00:09:13.000 --> 00:09:16.000]  在這裡呢,我們可以看到啊,
[00:09:16.000 --> 00:09:19.000]  來自亞伯拉罕的回應,
[00:09:19.000 --> 00:09:21.000]  沒有多的語言,
[00:09:21.000 --> 00:09:23.000]  行為中的回應呢,
[00:09:23.000 --> 00:09:29.000]  顯示出了對上帝信心的堅定,
[00:09:29.000 --> 00:09:31.000]  沒有討價還價,
[00:09:31.000 --> 00:09:33.000]  沒有在說,神啊,
[00:09:33.000 --> 00:09:36.000]  這個祢可是應許給我的,
[00:09:36.000 --> 00:09:39.000]  祢的這個立約的一部分啊,
[00:09:39.000 --> 00:09:41.000]  這個可是我來之不易,
[00:09:41.000 --> 00:09:45.000]  一百歲才得來的孩子呀,
[00:09:45.000 --> 00:09:48.000]  沒有多餘的這樣的一種的回應,
[00:09:48.000 --> 00:09:50.000]  完善的回應,
[00:09:50.000 --> 00:09:54.000]  馬上行為就做上了各種充分的預備,
[00:09:54.000 --> 00:09:56.000]  而且還有行動,
[00:09:56.000 --> 00:09:58.000]  甚至已經想好了,
[00:09:58.000 --> 00:10:01.000]  就是要去獻繁忌的,
[00:10:01.000 --> 00:10:02.000]  柴也帶好了,
[00:10:02.000 --> 00:10:04.000]  把以撒也帶上了,
[00:10:04.000 --> 00:10:06.000]  一起去上路。
[00:10:06.000 --> 00:10:09.000]  這裡呢,還有一個細節啊,
[00:10:09.000 --> 00:10:12.000]  大家留意的話,也可以看到,
[00:10:12.000 --> 00:10:14.000]  他們在路上呢,
[00:10:14.000 --> 00:10:16.000]  不但有這樣一個預備的時間,
[00:10:16.000 --> 00:10:20.000]  還有這個路上趕路的時間,
[00:10:20.000 --> 00:10:22.000]  其中的時間呢,
[00:10:22.000 --> 00:10:27.000]  也可以顯示出信心的堅定,
[00:10:27.000 --> 00:10:30.000]  第一天沒有改變,
[00:10:30.000 --> 00:10:32.000]  第二天沒有改變,
[00:10:32.000 --> 00:10:34.000]  到了第三日,
[00:10:34.000 --> 00:10:35.000]  哪怕是要下了驢,
[00:10:35.000 --> 00:10:37.000]  再繼續趕路的時候,
[00:10:37.000 --> 00:10:41.000]  還是有這樣一個堅定的信心。
[00:10:41.000 --> 00:10:44.000]  同樣,這樣也是提醒我們,
[00:10:44.000 --> 00:10:46.000]  各位弟兄姐妹,
[00:10:46.000 --> 00:10:48.000]  我們的勵志,
[00:10:48.000 --> 00:10:51.000]  是只是在一個短時間的範圍內的嗎?
[00:10:51.000 --> 00:10:55.000]  還是願意抓住了神的應許,
[00:10:55.000 --> 00:10:57.000]  不斷地去經歷神,
[00:10:57.000 --> 00:10:59.000]  建立我們的生命,
[00:10:59.000 --> 00:11:01.000]  看到神的信實,
[00:11:01.000 --> 00:11:06.000]  就一點一點地紮根我們的生命和信心,
[00:11:06.000 --> 00:11:09.000]  以至於我們就越經歷神,
[00:11:09.000 --> 00:11:13.000]  又越有堅固的信心。
[00:11:13.000 --> 00:11:15.000]  現在很特別啊,
[00:11:15.000 --> 00:11:17.000]  因為現在在市場上呢,
[00:11:17.000 --> 00:11:19.000]  很多情況人都會發現,
[00:11:19.000 --> 00:11:22.000]  因著時間會有改變啊,
[00:11:22.000 --> 00:11:25.000]  包括現在購買一些特殊的商品,
[00:11:25.000 --> 00:11:27.000]  包括好像聽說啊,
[00:11:27.000 --> 00:11:31.000]  申請內地啊,申請離婚,
[00:11:31.000 --> 00:11:34.000]  都有一段的這個冷靜息,
[00:11:34.000 --> 00:11:36.000]  還有這樣一個時間,
[00:11:36.000 --> 00:11:40.000]  讓你真真正正地認真去考慮清楚,
[00:11:40.000 --> 00:11:45.000]  我是否要做這樣的一個決定。
[00:11:45.000 --> 00:11:47.000]  那麼更加的,
[00:11:47.000 --> 00:11:49.000]  我們對於購買一些特別的商品,
[00:11:49.000 --> 00:11:53.000]  對於我們二人合為一體的這樣一個約定,
[00:11:53.000 --> 00:11:55.000]  都要有這種時間,
[00:11:55.000 --> 00:11:58.000]  願意去堅守和持守的時候,
[00:11:58.000 --> 00:12:01.000]  對於我們真正永恆的時間,
[00:12:01.000 --> 00:12:03.000]  各位弟兄姐妹,
[00:12:03.000 --> 00:12:10.000]  時間也會變成我們更多的來顯露我們信心的一個條件。
[00:12:10.000 --> 00:12:11.000]  不要讓時間,
[00:12:11.000 --> 00:12:15.000]  不要讓平淡的柴米油鹽,
[00:12:15.000 --> 00:12:19.000]  不要讓這個每個星期都好像來到崇拜,
[00:12:19.000 --> 00:12:22.000]  就好像變成習慣了的事情一樣,
[00:12:22.000 --> 00:12:26.000]  來沖淡了我們對神的這份愛,
[00:12:26.000 --> 00:12:29.000]  還有我們堅固的信心,
[00:12:29.000 --> 00:12:36.000]  讓我們精力越發地相信,越發地明白。
[00:12:36.000 --> 00:12:39.000]  時間的發展,不單是看到,
[00:12:39.000 --> 00:12:41.000]  哪怕是到了的時候,
[00:12:41.000 --> 00:12:43.000]  亞伯拉罕也要叫僕人說,
[00:12:43.000 --> 00:12:45.000]  你們在這裡去等候,
[00:12:45.000 --> 00:12:48.000]  我要和童子,指的就是以撒,
[00:12:48.000 --> 00:12:52.000]  那麼上去拜一拜,到時候去回來。
[00:12:52.000 --> 00:12:56.000]  於是呢,他們各有分工嘛,父子二人。
[00:12:56.000 --> 00:12:58.000]  這個孩子呢,背著柴,
[00:12:58.000 --> 00:13:01.000]  爸爸呢,拿著火,拿著刀,
[00:13:01.000 --> 00:13:04.000]  二人一起同行。
[00:13:04.000 --> 00:13:06.000]  大家可以想一想,
[00:13:06.000 --> 00:13:08.000]  作為父親啊,
[00:13:08.000 --> 00:13:12.000]  作為一個深愛著孩子的爸爸,
[00:13:12.000 --> 00:13:14.000]  在這段同行的路上,
[00:13:14.000 --> 00:13:18.000]  自己的心路歷程是怎樣的呢?
[00:13:18.000 --> 00:13:22.000]  這個時候呢,這個以撒還問話了,
[00:13:22.000 --> 00:13:28.000]  誒奇怪,看到父親預備得如此充足,
[00:13:28.000 --> 00:13:32.000]  好像只差著一樣獻祭的那個羔羊沒有預備啊,
[00:13:32.000 --> 00:13:34.000]  就問了爸爸。
[00:13:34.000 --> 00:13:38.000]  這個時候爸爸不知道怎麼樣去回答,
[00:13:38.000 --> 00:13:40.000]  完全是用信心,
[00:13:40.000 --> 00:13:43.000]  完全地回答孩子,
[00:13:43.000 --> 00:13:45.000]  在上帝那裡,
[00:13:45.000 --> 00:13:49.000]  祂必自己預備做繁祭的羔羊。
[00:13:49.000 --> 00:13:52.000]  哪怕是孩子,
[00:13:52.000 --> 00:13:54.000]  百善神有祂的預備,
[00:13:54.000 --> 00:13:56.000]  哪怕是死還是復活,
[00:13:56.000 --> 00:13:59.000]  神有祂的大能力,
[00:13:59.000 --> 00:14:01.000]  神有祂的預備,
[00:14:01.000 --> 00:14:04.000]  主權在神。
[00:14:04.000 --> 00:14:07.000]  我們這裡呢,也可以看到啊,
[00:14:07.000 --> 00:14:11.000]  真的是很不容易的一種選擇和百善。
[00:14:11.000 --> 00:14:13.000]  這就讓我想起啊,
[00:14:13.000 --> 00:14:15.000]  以前我做神學生的時候,
[00:14:15.000 --> 00:14:17.000]  我也以導師的身份,
[00:14:17.000 --> 00:14:20.000]  參加過一次青少年團體,
[00:14:20.000 --> 00:14:23.000]  其中一次的團體分享,
[00:14:23.000 --> 00:14:25.000]  讓我記憶深刻,
[00:14:25.000 --> 00:14:32.000]  當時我們也是在查亞伯拉罕獻以撒的主題,
[00:14:32.000 --> 00:14:34.000]  當時帶領的導師呢,
[00:14:34.000 --> 00:14:37.000]  他為了讓我們的團友們,
[00:14:37.000 --> 00:14:40.000]  更有深刻的切身經歷,
[00:14:40.000 --> 00:14:43.000]  怎麼樣把最愛的那樣東西,
[00:14:43.000 --> 00:14:46.000]  捨去這樣一個心路歷程,
[00:14:46.000 --> 00:14:48.000]  一開始他沒有告訴我們,
[00:14:48.000 --> 00:14:50.000]  今天要查這段的記載,
[00:14:50.000 --> 00:14:52.000]  我們在場的導師也可以想一想啊,
[00:14:52.000 --> 00:14:54.000]  說不定以後我們的團體當中,
[00:14:54.000 --> 00:14:56.000]  也可以應用一下啊。
[00:14:56.000 --> 00:14:59.000]  他一開始在帶團體的時候呢,
[00:14:59.000 --> 00:15:01.000]  他就安排了一個主題了,
[00:15:01.000 --> 00:15:03.000]  大家想一想找一找,
[00:15:03.000 --> 00:15:05.000]  我們在我們的身邊呢,
[00:15:05.000 --> 00:15:09.000]  你就在你的這個帶著的東西裡面,
[00:15:09.000 --> 00:15:12.000]  找一件你覺得最重要的東西,
[00:15:12.000 --> 00:15:16.000]  待會兒會請你們出來為大家做分享,
[00:15:16.000 --> 00:15:18.000]  大家就在想就在找啊,
[00:15:18.000 --> 00:15:20.000]  分別就找了很多,
[00:15:20.000 --> 00:15:23.000]  其中有三位找的東西呢,
[00:15:23.000 --> 00:15:25.000]  讓我記憶猶新,
[00:15:25.000 --> 00:15:27.000]  這個印象很深刻。
[00:15:27.000 --> 00:15:29.000]  一位團友呢,
[00:15:29.000 --> 00:15:31.000]  他找了一張照片,
[00:15:31.000 --> 00:15:33.000]  從他的那個錢包裡面拿出來的,
[00:15:33.000 --> 00:15:34.000]  他說呢,
[00:15:34.000 --> 00:15:36.000]  這個是我摯愛的家人,
[00:15:36.000 --> 00:15:37.000]  每次呢,
[00:15:37.000 --> 00:15:39.000]  我現在要上學的時候呢,
[00:15:39.000 --> 00:15:41.000]  他們都不能陪伴我,
[00:15:41.000 --> 00:15:43.000]  我每次看到照片,
[00:15:43.000 --> 00:15:45.000]  我們開心相聚的時候,
[00:15:45.000 --> 00:15:48.000]  我就感受到家人的這份愛,
[00:15:48.000 --> 00:15:50.000]  我就蠻有動力,
[00:15:50.000 --> 00:15:52.000]  我就覺得都很開心,
[00:15:52.000 --> 00:15:54.000]  大家就抱以熱烈的掌聲。
[00:15:54.000 --> 00:15:56.000]  第二位來的團友呢,
[00:15:56.000 --> 00:15:59.000]  從他的包裡面拿出一包紙巾,
[00:15:59.000 --> 00:16:02.000]  這包紙巾我們都很奇怪,
[00:16:02.000 --> 00:16:04.000]  他就分享了,
[00:16:04.000 --> 00:16:06.000]  原來呢,
[00:16:06.000 --> 00:16:07.000]  這位團友呢,
[00:16:07.000 --> 00:16:08.000]  他有鼻敏感,
[00:16:08.000 --> 00:16:10.000]  經常很多時候呢,
[00:16:10.000 --> 00:16:12.000]  鼻子會不舒服,
[00:16:12.000 --> 00:16:14.000]  需要紙巾去擦拭,
[00:16:14.000 --> 00:16:16.000]  所以他來到學校啊,
[00:16:16.000 --> 00:16:18.000]  考試啊等等啊,
[00:16:18.000 --> 00:16:23.000]  如果包裡面不備用一兩包紙巾的話呢,
[00:16:23.000 --> 00:16:25.000]  他就感覺很忐忑,
[00:16:25.000 --> 00:16:26.000]  很不舒服,
[00:16:26.000 --> 00:16:27.000]  很不平安,
[00:16:27.000 --> 00:16:28.000]  要那個紙巾,
[00:16:28.000 --> 00:16:30.000]  讓他可以待住平安。
[00:16:30.000 --> 00:16:32.000]  大家一直講得有道理,
[00:16:32.000 --> 00:16:34.000]  又有熱烈的掌聲。
[00:16:34.000 --> 00:16:36.000]  接下來第三位呢,
[00:16:36.000 --> 00:16:38.000]  他從他的錢包呢,
[00:16:38.000 --> 00:16:41.000]  拿出了僅有的20塊錢,
[00:16:41.000 --> 00:16:43.000]  20塊港幣。
[00:16:43.000 --> 00:16:45.000]  我們也奇怪,
[00:16:45.000 --> 00:16:47.000]  你拿20塊幹什麼?
[00:16:47.000 --> 00:16:48.000]  他說,
[00:16:48.000 --> 00:16:51.000]  原來他這個星期表現不好,
[00:16:51.000 --> 00:16:55.000]  家人就對他進行了一個經濟的制裁,
[00:16:55.000 --> 00:16:58.000]  以至於他的零用錢呢,
[00:16:58.000 --> 00:17:00.000]  現在只剩下了20塊錢,
[00:17:00.000 --> 00:17:03.000]  要撐到這個星期結束。
[00:17:03.000 --> 00:17:05.000]  他覺得很珍惜了啊,
[00:17:05.000 --> 00:17:07.000]  要想辦法怎麼來用。
[00:17:07.000 --> 00:17:10.000]  大家又暴力熱烈的掌聲了。
[00:17:10.000 --> 00:17:12.000]  後來我們就講到這個主題啊,
[00:17:12.000 --> 00:17:15.000]  又查考了這個亞伯拉罕縣遺撒,
[00:17:15.000 --> 00:17:18.000]  到了奉獻環節的時候,
[00:17:18.000 --> 00:17:21.000]  我們的全部的死人的視角呢,
[00:17:21.000 --> 00:17:24.000]  都停留在了第三個人啊,
[00:17:24.000 --> 00:17:25.000]  拿到了20塊,
[00:17:25.000 --> 00:17:27.000]  那個團友的身上,
[00:17:27.000 --> 00:17:30.000]  他還是我們團企的團長啊,
[00:17:30.000 --> 00:17:31.000]  當時。
[00:17:31.000 --> 00:17:34.000]  我們就鼓勵他,
[00:17:34.000 --> 00:17:38.000]  你對主的愛可以勝過這些嗎?
[00:17:38.000 --> 00:17:40.000]  哎呀,你看他開始猶豫掙扎,
[00:17:40.000 --> 00:17:42.000]  我就鼓勵他,
[00:17:42.000 --> 00:17:44.000]  你用一點信心啊,
[00:17:44.000 --> 00:17:46.000]  上帝會為你預備的。
[00:17:46.000 --> 00:17:47.000]  甚至我也看到,
[00:17:47.000 --> 00:17:50.000]  有導師甚至也慢慢的拿出錢包啊,
[00:17:50.000 --> 00:17:51.000]  願意鼓勵他,
[00:17:51.000 --> 00:17:53.000]  他願意擺上他的錢的時候,
[00:17:53.000 --> 00:17:56.000]  肯定也會補足給他。
[00:17:56.000 --> 00:17:59.000]  但是他還是掙扎猶豫,
[00:17:59.000 --> 00:18:00.000]  到了最後呢,
[00:18:00.000 --> 00:18:05.000]  還是沒有能夠把這20塊錢擺上給神啊,
[00:18:05.000 --> 00:18:07.000]  奉獻在裡。
[00:18:07.000 --> 00:18:08.000]  這對於他,
[00:18:08.000 --> 00:18:09.000]  對於我們呢,
[00:18:09.000 --> 00:18:13.000]  都是一個很大的一次的生命功課。
[00:18:13.000 --> 00:18:16.000]  當你只有20的時候,
[00:18:16.000 --> 00:18:21.000]  當你生命當中僅有的那樣最寶貴的時候,
[00:18:21.000 --> 00:18:28.000]  如何來權衡你對神更多的愛呢?
[00:18:28.000 --> 00:18:32.000]  不容易,確實是挑戰。
[00:18:32.000 --> 00:18:35.000]  那麼我們這裡就看到了啊,
[00:18:35.000 --> 00:18:40.000]  其中今天的二者之一的一個生命的提醒,
