
[00:00:00.000 --> 00:00:06.000]  兄弟姐妹晚安,我們會繼續看啟示錄的訊息
[00:07:22.000 --> 00:07:24.000]  十三章第三節
[00:07:24.000 --> 00:07:26.000]  我看見獸的七個頭
[00:07:26.000 --> 00:07:29.000]  有一個似乎受了致命傷
[00:07:29.000 --> 00:07:31.000]  那傷卻醫好了
[00:07:31.000 --> 00:07:33.000]  全地的人都很驚訝
[00:07:33.000 --> 00:07:35.000]  跟從了那獸
[00:07:35.000 --> 00:07:39.000]  強大的角度、超級強大的角度
[00:07:39.000 --> 00:07:41.000]  都有消失、衰落的一天
[00:07:41.000 --> 00:07:43.000]  但獸呢?
[00:07:43.000 --> 00:07:44.000]  獸是不會消失的
[00:07:44.000 --> 00:07:45.000]  為甚麼?
[00:07:45.000 --> 00:07:47.000]  因為獸有龍的幫助
[00:07:47.000 --> 00:07:49.000]  牠會醫治、得到復興
[00:07:49.000 --> 00:07:51.000]  於是牠再出現的時候
[00:07:51.000 --> 00:07:55.000]  會吸引更多的人去跟隨牠
[00:07:55.000 --> 00:07:58.000]  獸和龍的組合
[00:07:58.000 --> 00:08:01.000]  在這個世界上會用不同的方式
[00:08:01.000 --> 00:08:03.000]  去展現人間
[00:08:03.000 --> 00:08:06.000]  可以通過國家、經濟制度
[00:08:06.000 --> 00:08:11.000]  可以通過文化、意識形態
[00:08:11.000 --> 00:08:13.000]  頂姐妹
[00:08:13.000 --> 00:08:15.000]  現在人一出生
[00:08:15.000 --> 00:08:17.000]  這個世界就會告訴他
[00:08:17.000 --> 00:08:20.000]  不需要上帝都可以生存
[00:08:20.000 --> 00:08:25.000]  人人都可以透過很多東西
[00:08:25.000 --> 00:08:29.000]  科技、醫學、常識、不同的知識
[00:08:29.000 --> 00:08:31.000]  可以好好地生存下去
[00:08:31.000 --> 00:08:33.000]  我們不再需要上帝
[00:08:33.000 --> 00:08:37.000]  科學在這200年裏的發展
[00:08:37.000 --> 00:08:39.000]  很快、很多、很厲害
[00:08:39.000 --> 00:08:40.000]  現在AI很厲害
[00:08:40.000 --> 00:08:41.000]  甚麼都做得出來
[00:08:41.000 --> 00:08:45.000]  遲些我們做傳道部的工作都很危險
[00:08:45.000 --> 00:08:46.000]  不過有人跟我說
[00:08:46.000 --> 00:08:49.000]  應該到最後傳道部比較安全
[00:08:49.000 --> 00:08:50.000]  比較難取代
[00:08:50.000 --> 00:08:51.000]  我不知道是不是這樣
[00:08:51.000 --> 00:08:54.000]  科技的發展是不是很快、很迅速、很厲害
[00:08:54.000 --> 00:08:55.000]  很厲害
[00:08:55.000 --> 00:08:58.000]  科技的發展結果是怎樣
[00:08:58.000 --> 00:09:01.000]  科技的發展結果是將信仰
[00:09:01.000 --> 00:09:05.000]  從公共的領域空間排除了出去
[00:09:05.000 --> 00:09:07.000]  信仰現在變成個人
[00:09:07.000 --> 00:09:10.000]  純粹心靈的一個倚靠
[00:09:10.000 --> 00:09:11.000]  換句話說
[00:09:11.000 --> 00:09:12.000]  信仰只不過是甚麼
[00:09:12.000 --> 00:09:15.000]  信仰只不過是那些心靈軟弱的人
[00:09:15.000 --> 00:09:18.000]  才需要的東西
[00:09:18.000 --> 00:09:20.000]  只有弱者才需要上帝
[00:09:20.000 --> 00:09:25.000]  這是世界告訴我們的一個訊息
[00:09:25.000 --> 00:09:28.000]  於是乎有哲學家這樣說過
[00:09:28.000 --> 00:09:30.000]  他說沒有上帝更好
[00:09:30.000 --> 00:09:31.000]  沒有上帝
[00:09:31.000 --> 00:09:36.000]  反而人的意志、人的潛能會變得更加強大
[00:09:36.000 --> 00:09:37.000]  有沒有聽過
[00:09:37.000 --> 00:09:40.000]  尼采就是這樣說過
[00:09:40.000 --> 00:09:42.000]  沒有上帝反而我們可以
[00:09:42.000 --> 00:09:44.000]  透過我們自己自力更生
[00:09:44.000 --> 00:09:46.000]  我們可以更加強大
[00:09:46.000 --> 00:09:49.000]  意志更加強大
[00:09:49.000 --> 00:09:52.000]  一出生這個世界就告訴我們
[00:09:52.000 --> 00:09:54.000]  我們不需要上帝
[00:09:54.000 --> 00:09:58.000]  這個世界可以告訴我們怎樣去成功
[00:09:58.000 --> 00:10:00.000]  怎樣做一個成功的人
[00:10:00.000 --> 00:10:02.000]  這個世界會告訴你甚麼是成功
[00:10:02.000 --> 00:10:05.000]  以及怎樣能夠成功
[00:10:05.000 --> 00:10:06.000]  頂姐妹
[00:10:06.000 --> 00:10:09.000]  信耶穌是不會幫到你成功的
[00:10:09.000 --> 00:10:10.000]  你要成功
[00:10:10.000 --> 00:10:13.000]  就要懂得玩這個世界各樣的遊戲
[00:10:13.000 --> 00:10:15.000]  對不對
[00:10:17.000 --> 00:10:22.000]  近來看了一套電視劇集
[00:10:22.000 --> 00:10:23.000]  很好看的
[00:10:23.000 --> 00:10:27.000]  這套電視劇集的名字叫做《中年好翻身》
[00:10:27.000 --> 00:10:31.000]  大家好像有看
[00:10:31.000 --> 00:10:34.000]  這套電視劇在國內都很流行
[00:10:34.000 --> 00:10:36.000]  叫做《萬好的人生》
[00:10:36.000 --> 00:10:39.000]  是講兩個保險從業員
[00:10:39.000 --> 00:10:41.000]  一個是中年女士
[00:10:41.000 --> 00:10:44.000]  帶著一個年輕人一起去打拼
[00:10:44.000 --> 00:10:47.000]  他們是一個充滿競爭
[00:10:47.000 --> 00:10:51.000]  這個行頭不跟你講人性道德
[00:10:51.000 --> 00:10:52.000]  只要開到單
[00:10:52.000 --> 00:10:54.000]  你就可以生存下去
[00:10:54.000 --> 00:10:57.000]  你要做一個成功的保險從業員
[00:10:57.000 --> 00:11:00.000]  你就要知道保險這個遊戲怎樣玩
[00:11:00.000 --> 00:11:02.000]  你要玩好它
[00:11:02.000 --> 00:11:04.000]  你不跟著這個遊戲規則去玩
[00:11:04.000 --> 00:11:05.000]  你開不到單
[00:11:05.000 --> 00:11:06.000]  就會怎樣
[00:11:06.000 --> 00:11:07.000]  被淘汰
[00:11:07.000 --> 00:11:11.000]  你就會在這個體制裏面被懲罰
[00:11:11.000 --> 00:11:14.000]  啟示63章17節
[00:11:14.000 --> 00:11:16.000]  除了那有印記有秀的名
[00:11:16.000 --> 00:11:20.000]  有秀名的數字都不得買賣
[00:11:20.000 --> 00:11:21.000]  就是這個意思
[00:11:21.000 --> 00:11:27.000]  大龍和兩隻獸通過很多不同的方式
[00:11:27.000 --> 00:11:29.000]  面貌出現在人間
[00:11:29.000 --> 00:11:30.000]  可以通過政權
[00:11:30.000 --> 00:11:32.000]  可以通過文化
[00:11:32.000 --> 00:11:33.000]  通過經濟
[00:11:33.000 --> 00:11:35.000]  通過市場的制度
[00:11:35.000 --> 00:11:37.000]  通過意識形態
[00:11:37.000 --> 00:11:39.000]  目的只有一個
[00:11:39.000 --> 00:11:40.000]  目的就是要怎樣
[00:11:40.000 --> 00:11:43.000]  使全世界各民族
[00:11:43.000 --> 00:11:44.000]  各語言
[00:11:44.000 --> 00:11:46.000]  各邦國的人都去跪拜它
[00:11:46.000 --> 00:11:49.000]  他們最想做的一件事
[00:11:49.000 --> 00:11:51.000]  就是要人類去相信
[00:11:51.000 --> 00:11:54.000]  只要跟隨它的玩法
[00:11:54.000 --> 00:11:56.000]  跟隨它的遊戲規則
[00:11:56.000 --> 00:11:57.000]  就可以生活得好
[00:11:57.000 --> 00:11:59.000]  生活得出眾
[00:11:59.000 --> 00:12:00.000]  生活得有保障
[00:12:00.000 --> 00:12:05.000]  這個是龍和獸要製造出來的假象
[00:12:05.000 --> 00:12:09.000]  卻是有很多人跟著遊戲去玩
[00:12:09.000 --> 00:12:11.000]  因為大家都相信
[00:12:11.000 --> 00:12:15.000]  這樣玩才是成功的
[00:12:15.000 --> 00:12:17.000]  聖經從來沒有否認過
[00:12:17.000 --> 00:12:19.000]  人可以透過世界的方法
[00:12:19.000 --> 00:12:23.000]  智慧價值去得到成功
[00:12:23.000 --> 00:12:26.000]  大家記不記得亞國是怎樣成功的
[00:12:26.000 --> 00:12:27.000]  亞國是怎樣成功的
[00:12:27.000 --> 00:12:29.000]  就是亞片片
[00:12:29.000 --> 00:12:31.000]  他開始就是跟著他媽媽
[00:12:31.000 --> 00:12:32.000]  去欺騙他爸爸
[00:12:32.000 --> 00:12:34.000]  以撒的祝福
[00:12:34.000 --> 00:12:37.000]  然後就跑去舅父拉班那裡
[00:12:37.000 --> 00:12:39.000]  然後就運用手段
[00:12:39.000 --> 00:12:42.000]  令他得到很多的財富羊群
[00:12:42.000 --> 00:12:44.000]  肥壯的就歸自己
[00:12:44.000 --> 00:12:47.000]  瘦的就給了舅父拉班
[00:12:47.000 --> 00:12:51.000]  拉班之所以被亞國騙到
[00:12:51.000 --> 00:12:52.000]  只能夠怪什麼
[00:12:52.000 --> 00:12:55.000]  怪他自己技不如人
[00:12:55.000 --> 00:12:57.000]  聖經從來沒有否定過
[00:12:57.000 --> 00:13:00.000]  人可以透過這些世界的方法
[00:13:00.000 --> 00:13:03.000]  智慧價值玩遊戲的方法
[00:13:03.000 --> 00:13:05.000]  可以取得成功
[00:13:05.000 --> 00:13:07.000]  問題是什麼
[00:13:07.000 --> 00:13:09.000]  問題是這些成功
[00:13:09.000 --> 00:13:12.000]  是否值得人去追求
[00:13:12.000 --> 00:13:17.000]  還有成功背後要付上什麼代價
[00:13:17.000 --> 00:13:19.000]  這個才是最重要的問題
[00:13:19.000 --> 00:13:22.000]  即使讓你在世界上得到一切
[00:13:22.000 --> 00:13:24.000]  你名成利就
[00:13:24.000 --> 00:13:29.000]  結果在死後卻是晝夜不得安寧
[00:13:29.000 --> 00:13:31.000]  這樣去取得這些成功
[00:13:31.000 --> 00:13:33.000]  究竟值不值得
[00:13:33.000 --> 00:13:37.000]  聖經從來沒有說到
[00:13:37.000 --> 00:13:39.000]  人可以透過一些方法
[00:13:39.000 --> 00:13:42.000]  智慧價值去取得成功
[00:13:42.000 --> 00:13:46.000]  不過聖經更加跟我們說一件事
[00:13:46.000 --> 00:13:49.000]  這個世界有一個終局
[00:13:49.000 --> 00:13:51.000]  這個世界是會結束的
[00:13:51.000 --> 00:13:53.000]  這個世界不會一直好下去
[00:13:53.000 --> 00:13:56.000]  也不會一直衰下去
[00:13:56.000 --> 00:13:58.000]  到了時機成熟的時候
[00:13:58.000 --> 00:14:00.000]  這個世界就會去到一個結束
[00:14:00.000 --> 00:14:02.000]  一個終結
[00:14:02.000 --> 00:14:06.000]  無論兩隻獸和龍在這個世界上有多厲害
[00:14:06.000 --> 00:14:10.000]  在這個世界上迷惑了多少人跟隨他也好
[00:14:10.000 --> 00:14:15.000]  這個世界始終都有結束終結的一天
[00:14:15.000 --> 00:14:17.000]  世界的終結是怎樣
[00:14:17.000 --> 00:14:20.000]  從來都不是由國家、社會、財富、科技
[00:14:20.000 --> 00:14:24.000]  和世界背後的邪惡勢力去決定
[00:14:24.000 --> 00:14:27.000]  世界的終局是誰決定的
[00:14:27.000 --> 00:14:31.000]  世界的終局是上帝去決定的
[00:14:31.000 --> 00:14:34.000]  今天我們要看的經文是十四章
[00:14:34.000 --> 00:14:37.000]  十四章一開頭說的是什麼
[00:14:37.000 --> 00:14:39.000]  十四章第一節
[00:14:39.000 --> 00:14:44.000]  我又觀看見高陽站在石安山
[00:14:44.000 --> 00:14:48.000]  石安山這個是一個metaphor
[00:14:48.000 --> 00:14:50.000]  石安山代表什麼呢
[00:14:50.000 --> 00:14:54.000]  我們大概知道石安山是代表上帝的臨在
[00:14:54.000 --> 00:14:56.000]  代表上帝的掌權
[00:14:56.000 --> 00:15:00.000]  石安山是上帝施行公義的地方
[00:15:00.000 --> 00:15:06.000]  在舊約裏面我們知道上帝很多時候都不是親自自己去施行管治的
[00:15:06.000 --> 00:15:08.000]  上帝透過什麼人去施行管治
[00:15:08.000 --> 00:15:10.000]  透過君王、透過祭司
[00:15:10.000 --> 00:15:14.000]  上帝會選立一些人做他的代表
[00:15:14.000 --> 00:15:17.000]  在這個世界去傳達他的旨意
[00:15:17.000 --> 00:15:20.000]  去管治他的子民
[00:15:20.000 --> 00:15:25.000]  石安山就是上帝高立君王的地方
[00:15:25.000 --> 00:15:27.000]  詩篇第二篇第六節
[00:15:27.000 --> 00:15:32.000]  我已經在石安我的聖山高立了我的君王
[00:15:32.000 --> 00:15:35.000]  石安山是上帝高立君王的地方
[00:15:35.000 --> 00:15:40.000]  是上帝的君王去揀選的人在這裡去管治他的子民
[00:15:40.000 --> 00:15:41.000]  是上帝的臨在
[00:15:41.000 --> 00:15:43.000]  是上帝掌權
[00:15:43.000 --> 00:15:46.000]  是上帝施行公義的地方
[00:15:46.000 --> 00:15:54.000]  除此之外石安同時也是代表上帝拯救子民的一個記號
[00:15:54.000 --> 00:15:58.000]  若以書2章30到32節這樣說
[00:15:58.000 --> 00:16:01.000]  我要在天上地下顯出奇事
[00:16:01.000 --> 00:16:03.000]  有血有火有煙處
[00:16:03.000 --> 00:16:05.000]  太陽要變為黑暗
[00:16:05.000 --> 00:16:06.000]  月亮要變為血
[00:16:06.000 --> 00:16:10.000]  這都在耶和華大而可謂美到以前
[00:16:10.000 --> 00:16:13.000]  那時凡求告耶和華的名就必得救
[00:16:13.000 --> 00:16:15.000]  因為照耶和華所說的
[00:16:15.000 --> 00:16:17.000]  在石安山
[00:16:17.000 --> 00:16:20.000]  在耶路撒冷將有逃脫的人
[00:16:20.000 --> 00:16:24.000]  凡耶和華所召的都在漁民之列
[00:16:24.000 --> 00:16:26.000]  石安山代表什麼?
[00:16:26.000 --> 00:16:29.000]  石安山代表上帝的掌權
[00:16:29.000 --> 00:16:33.000]  石安山有管治萬國的君王出來
[00:16:33.000 --> 00:16:38.000]  同時間石安山也是一班逃脫的人聚集在那裡的地方
[00:16:38.000 --> 00:16:43.000]  有一班從魔鬼撒旦的手中逃脫出來的人
[00:16:43.000 --> 00:16:47.000]  他們就會在將來在石安山那裡聚集
[00:16:47.000 --> 00:16:51.000]  若以書而將這個儀仗
[00:16:51.000 --> 00:16:53.000]  去到約翰的啟示錄
[00:16:53.000 --> 00:16:55.000]  就不再用漁民
[00:16:55.000 --> 00:16:57.000]  就不再用逃脫的人
[00:16:57.000 --> 00:16:59.000]  就用一個數字去表達
[00:16:59.000 --> 00:17:00.000]  大家知不知道是什麼數字?
[00:17:00.000 --> 00:17:03.000]  就是十四萬四千
[00:17:03.000 --> 00:17:07.000]  我又觀看看見高揚站在石安山
[00:17:07.000 --> 00:17:11.000]  和他在一起有十四萬四千人
[00:17:11.000 --> 00:17:15.000]  都有他的名和他父親的名寫在額上
[00:17:15.000 --> 00:17:19.000]  大家還有沒有印象十四萬四千出現過?
[00:17:19.000 --> 00:17:22.000]  在哪一章出現過?
[00:17:22.000 --> 00:17:25.000]  大概在第七章
[00:17:25.000 --> 00:17:28.000]  第七章是出現過十四萬四千
[00:17:28.000 --> 00:17:31.000]  我們大概知道十四萬四千代表什麼?
[00:17:31.000 --> 00:17:34.000]  代表上帝的子民
[00:17:34.000 --> 00:17:35.000]  是整個上帝的子民
[00:17:35.000 --> 00:17:37.000]  由舊約的十二支派開始
[00:17:37.000 --> 00:17:39.000]  去到新約
[00:17:39.000 --> 00:17:41.000]  透過耶穌基督聖靈的呼召
[00:17:41.000 --> 00:17:45.000]  現在各邦各國各民族各語言
[00:17:45.000 --> 00:17:48.000]  都有人去到高揚的寶座前
[00:17:48.000 --> 00:17:52.000]  人數沒有人能夠計算
[00:17:52.000 --> 00:17:56.000]  十四萬四千就是這班漁民
[00:17:56.000 --> 00:17:59.000]  就是逃脫出來的人
[00:17:59.000 --> 00:18:02.000]  十四章一開始給我們看到一幅幅圖畫
[00:18:02.000 --> 00:18:05.000]  這幅圖畫說到世界終結的時候
[00:18:05.000 --> 00:18:07.000]  上帝會在這個世界上
[00:18:07.000 --> 00:18:10.000]  在各國將屬自己的人
[00:18:10.000 --> 00:18:13.000]  從黑暗邪惡的勢力
[00:18:13.000 --> 00:18:15.000]  來拯救出來
[00:18:15.000 --> 00:18:18.000]  這班逃脫的人有高揚的名字
[00:18:18.000 --> 00:18:21.000]  和上帝的名字寫在額上
[00:18:21.000 --> 00:18:24.000]  那些屬於撒旦獸的角度的人
[00:18:24.000 --> 00:18:27.000]  都有印記在他的右手和額上
[00:18:27.000 --> 00:18:29.000]  大家都記得是什麼記號
[00:18:29.000 --> 00:18:31.000]  就是666
[00:18:31.000 --> 00:18:33.000]  林牧師和我們很詳細分析了
[00:18:33.000 --> 00:18:34.000]  666代表什麼
[00:18:34.000 --> 00:18:37.000]  在這個世界上有兩班人存在
[00:18:37.000 --> 00:18:39.000]  這兩班人是對立的
[00:18:39.000 --> 00:18:41.000]  兩班人都有記號
[00:18:41.000 --> 00:18:43.000]  一班人是逃脫出來的
[00:18:43.000 --> 00:18:48.000]  從黑暗、從撒旦、從魔鬼的手中逃脫出來的人
[00:18:48.000 --> 00:18:49.000]  他們是屬於上帝
[00:18:49.000 --> 00:18:51.000]  有上帝、有高揚的名字
[00:18:51.000 --> 00:18:54.000]  另一班人就是繼續留在這裏
[00:18:54.000 --> 00:18:58.000]  在這個世界裏跟隨撒旦、跟隨獸的角度
[00:18:58.000 --> 00:19:01.000]  他們覺得這樣的生活是好的
[00:19:01.000 --> 00:19:03.000]  是會帶來人的平安
[00:19:03.000 --> 00:19:07.000]  帶來人的豐足和成就
[00:19:07.000 --> 00:19:11.000]  兩班人在這個世界上對立起來
[00:19:11.000 --> 00:19:13.000]  在現實的角度來看
[00:19:13.000 --> 00:19:17.000]  屬上帝的人在力量上、數量上
[00:19:17.000 --> 00:19:20.000]  遠遠是低於屬獸的人
[00:19:20.000 --> 00:19:21.000]  不能比的
[00:19:21.000 --> 00:19:22.000]  怎麼比呢
[00:19:22.000 --> 00:19:24.000]  只是香港的基督徒
[00:19:24.000 --> 00:19:26.000]  加上天主教徒也好
[00:19:26.000 --> 00:19:29.000]  你對比全香港人還差很遠嗎
[00:19:29.000 --> 00:19:32.000]  在人數和力量上其實是不能比的
[00:19:32.000 --> 00:19:36.000]  屬神的人是不能跟屬獸的人比的
[00:19:36.000 --> 00:19:38.000]  不過呢
[00:19:38.000 --> 00:19:39.000]  弟兄姊妹
[00:19:39.000 --> 00:19:41.000]  到了世界終結的時候
[00:19:41.000 --> 00:19:44.000]  只剩下一個角度存在
[00:19:44.000 --> 00:19:46.000]  是哪個角度呢
[00:19:46.000 --> 00:19:48.000]  是高揚的角度
[00:19:48.000 --> 00:19:50.000]  到了終結的時候
[00:19:50.000 --> 00:19:52.000]  只是那些跟隨高揚的人
[00:19:52.000 --> 00:19:56.000]  這班從各邦、各民族、各語言
[00:19:56.000 --> 00:19:58.000]  來到高揚保障錢的人
[00:19:58.000 --> 00:20:01.000]  他們在終末的時候會唱新歌
[00:20:01.000 --> 00:20:03.000]  第二到第五節
[00:20:03.000 --> 00:20:08.000]  我聽見從天上有聲音像種水的聲音和帶雷的聲音
[00:20:08.000 --> 00:20:12.000]  我所聽見的聲音好像琴師所彈的琴聲
[00:20:12.000 --> 00:20:17.000]  他們在寶座前和在四活脈和中獎路前唱新歌
[00:20:17.000 --> 00:20:21.000]  除了從地上買來的十四萬四千人以外
[00:20:21.000 --> 00:20:23.000]  沒有人能學這歌
[00:20:23.000 --> 00:20:25.000]  這些人未曾沾染苦累
[00:20:25.000 --> 00:20:27.000]  他們原為同生
[00:20:27.000 --> 00:20:29.000]  高揚無論往哪裡去
