
[00:00:00.000 --> 00:00:03.140]  今天我們要講一個題目
[00:06:13.880 --> 00:06:16.520]  去思考一下
[00:06:16.520 --> 00:06:23.240]  耶穌降臨的時候的那一種意思是什麼
[00:06:23.240 --> 00:06:25.240]  而並不是我剛才所說的
[00:06:25.240 --> 00:06:27.240]  放假拿一份禮物
[00:06:27.240 --> 00:06:29.240]  在心靈上的預備
[00:06:29.240 --> 00:06:34.600]  我們有沒有好好地去審查我們的內心
[00:06:34.600 --> 00:06:38.200]  有時候我們可能會經常被人讚
[00:06:38.200 --> 00:06:40.200]  或者被人彈
[00:06:40.200 --> 00:06:43.400]  被人讚的時候我們有沒有驕傲
[00:06:43.400 --> 00:06:45.400]  被人彈的時候
[00:06:45.400 --> 00:06:49.000]  我們有沒有心中有沒有就坐別人呢
[00:06:49.000 --> 00:06:51.720]  我們學會去反省一下
[00:06:51.720 --> 00:06:54.840]  自己在生活上各種各樣
[00:06:54.840 --> 00:06:58.920]  自己的行為會不會得罪上帝呢
[00:06:58.920 --> 00:07:02.920]  我們有沒有一些貪婪的習慣呢
[00:07:02.920 --> 00:07:06.440]  我們有沒有學習當我們犯錯的時候
[00:07:06.440 --> 00:07:12.280]  我們懂得去反思我們不可以再錯呢
[00:07:12.280 --> 00:07:16.840]  第三,在生活上我們有什麼預備呢
[00:07:16.840 --> 00:07:20.840]  我們可以將耶穌基督的愛活出來
[00:07:20.840 --> 00:07:22.840]  怎樣活出來呢
[00:07:22.840 --> 00:07:25.640]  去幫助身邊有需要的人
[00:07:25.640 --> 00:07:27.640]  幫助身邊有需要的人
[00:07:27.640 --> 00:07:30.360]  就好像主耶穌在《馬太福音》
[00:07:30.360 --> 00:07:34.120]  那套25章40節這樣說
[00:07:34.120 --> 00:07:38.520]  「這些事你們既作在我者弟兄中
[00:07:38.520 --> 00:07:43.080]  一個最小的身上就是作在我身上」
[00:07:43.080 --> 00:07:47.400]  當我們見到有人有需要要幫助的時候
[00:07:47.400 --> 00:07:49.400]  如果我們有餘
[00:07:49.400 --> 00:07:51.400]  我們應該將這個有餘
[00:07:51.400 --> 00:07:55.000]  去幫助一些有困難的人
[00:07:55.000 --> 00:07:57.960]  我上次有跟大家分享過
[00:07:57.960 --> 00:08:00.920]  在我們現在在座每一個
[00:08:00.920 --> 00:08:03.160]  生活上都是很富足
[00:08:03.160 --> 00:08:04.920]  物質很豐盛
[00:08:04.920 --> 00:08:09.240]  但是你是想不到在一些家裏面
[00:08:09.240 --> 00:08:13.880]  他們連上次說的月餅都沒有吃過
[00:08:13.880 --> 00:08:16.200]  所以我們會想一下
[00:08:16.200 --> 00:08:18.760]  如果我們有足夠的時候
[00:08:18.760 --> 00:08:22.360]  我們會不會可以幫助他們呢
[00:08:22.360 --> 00:08:27.080]  當我們想到自己這麼富足的時候
[00:08:27.080 --> 00:08:30.600]  我們是不是應該要有一個感恩的心呢
[00:08:30.600 --> 00:08:36.680]  這個都是我們在張琳祺這個月裏面去反思的
[00:08:36.680 --> 00:08:38.680]  其實來到今天
[00:08:38.680 --> 00:08:42.440]  已經是張琳祺的第三個星期了
[00:08:42.440 --> 00:08:48.200]  第二個就是張琳祺有盼望、信心
[00:08:48.200 --> 00:08:50.200]  和平安
[00:08:50.200 --> 00:08:52.680]  為什麼會有四樣東西呢
[00:08:52.680 --> 00:08:55.880]  剛才說是四個星期之前
[00:08:55.880 --> 00:08:57.880]  四個星期之前
[00:08:57.880 --> 00:09:00.360]  其實在大堂
[00:09:00.360 --> 00:09:05.880]  在每一間教會都會有一個禮儀
[00:09:05.880 --> 00:09:07.880]  就是在四個星期前
[00:09:07.880 --> 00:09:13.560]  我們會點一個叫張琳祺的點燭禮
[00:09:13.560 --> 00:09:15.560]  點燭禮
[00:09:15.560 --> 00:09:20.120]  有四支燭
[00:09:20.120 --> 00:09:23.480]  分別就是第一個星期
[00:09:23.480 --> 00:09:26.840]  我們說是叫盼望之燭
[00:09:26.840 --> 00:09:29.320]  盼望之燭是怎樣呢
[00:09:29.320 --> 00:09:32.440]  就是說耶穌基督降臨的時候
[00:09:32.440 --> 00:09:34.840]  讓我們在這個世代
[00:09:34.840 --> 00:09:37.480]  黑暗中有盼望
[00:09:37.480 --> 00:09:40.760]  希望我們有這個救恩
[00:09:40.760 --> 00:09:44.920]  所以我們會點起第一支燭
[00:09:44.920 --> 00:09:46.920]  叫盼望之燭
[00:09:46.920 --> 00:09:48.040]  是紫色的
[00:09:48.040 --> 00:09:49.400]  有它的原因
[00:09:49.400 --> 00:09:52.920]  第二支燭是信心之燭
[00:09:52.920 --> 00:09:56.360]  就是說當我們認識了主耶穌
[00:09:56.360 --> 00:09:59.560]  我們每一個都會
[00:09:59.560 --> 00:10:02.520]  讓他有信心的
[00:10:02.520 --> 00:10:05.560]  去作為一個基督徒
[00:10:05.560 --> 00:10:08.120]  明白到在我們人生裏面
[00:10:08.120 --> 00:10:12.760]  主耶穌帶來救贖這個工作
[00:10:12.760 --> 00:10:14.760]  所以有第二支燭
[00:10:14.760 --> 00:10:16.280]  信心之燭
[00:10:16.280 --> 00:10:19.000]  都是紫色的
[00:10:19.000 --> 00:10:22.840]  這個星期第三個星期
[00:10:22.840 --> 00:10:26.360]  我們說這個叫喜樂之燭
[00:10:26.360 --> 00:10:29.800]  喜樂當我們在人生裏面
[00:10:29.800 --> 00:10:32.920]  我們說喜樂的心乃是良藥
[00:10:32.920 --> 00:10:34.920]  我們經常都聽到
[00:10:34.920 --> 00:10:38.040]  但這個喜樂並不是源於
[00:10:38.040 --> 00:10:40.040]  我們外在的東西
[00:10:40.040 --> 00:10:43.720]  讓我們開心的這種喜樂
[00:10:43.720 --> 00:10:46.200]  這個喜樂是發自我們
[00:10:46.200 --> 00:10:48.520]  認識了耶穌之後
[00:10:48.520 --> 00:10:51.960]  我們知道我們人生裏面有一個依靠
[00:10:51.960 --> 00:10:53.320]  而去快樂
[00:10:53.320 --> 00:10:54.920]  那一種叫做喜樂
[00:10:54.920 --> 00:10:57.720]  就是說當我們有困難的時候
[00:10:57.720 --> 00:11:00.360]  當我們有不開心的時候
[00:11:00.360 --> 00:11:03.960]  我們仍然有這一份的喜樂
[00:11:03.960 --> 00:11:05.960]  因為我們知道
[00:11:05.960 --> 00:11:07.960]  我們有困難
[00:11:07.960 --> 00:11:09.960]  我們有不開心
[00:11:09.960 --> 00:11:14.680]  但是我們會靠著主去跨過
[00:11:14.680 --> 00:11:16.680]  這個叫做喜樂
[00:11:16.680 --> 00:11:21.400]  記住在基督教裏面所說的喜樂
[00:11:21.400 --> 00:11:25.400]  與我們平時說的快樂
[00:11:25.400 --> 00:11:28.600]  那一種有一點不太一樣
[00:11:28.600 --> 00:11:30.600]  所以我們說
[00:11:30.600 --> 00:11:33.240]  第三個就是叫我們學會
[00:11:33.240 --> 00:11:37.720]  怎樣不是因為外在的環境
[00:11:37.720 --> 00:11:39.720]  而得到的喜樂
[00:11:39.720 --> 00:11:41.720]  第四個禮拜
[00:11:41.720 --> 00:11:43.720]  我們叫做平安之中
[00:11:43.720 --> 00:11:49.880]  當我們知道了我們是屬於耶穌基督的時候
[00:11:49.880 --> 00:11:52.200]  我們就有這一份的平安
[00:11:52.200 --> 00:11:53.720]  就好像我剛才說的
[00:11:53.720 --> 00:11:56.120]  當我們面對艱難
[00:11:56.120 --> 00:12:00.120]  面對很多不知道怎樣去處理的時候
[00:12:00.120 --> 00:12:02.920]  我們依然有那一份的平安
[00:12:02.920 --> 00:12:06.440]  知道上帝會幫我們渡過
[00:12:06.440 --> 00:12:09.400]  最後就是在聖誕節
[00:12:09.400 --> 00:12:11.400]  就是25號那個禮拜
[00:12:11.400 --> 00:12:13.960]  所點的基督之燭
[00:12:13.960 --> 00:12:15.320]  就是白色的
[00:12:15.320 --> 00:12:16.840]  在正中間
[00:12:16.840 --> 00:12:18.840]  就是告訴我們知道
[00:12:18.840 --> 00:12:23.000]  這個耶穌基督就是我們生命的主
[00:12:23.000 --> 00:12:27.720]  也是給我們作為有光的
[00:12:27.720 --> 00:12:32.840]  一個光在我們生命裏面作焉作光
[00:12:32.840 --> 00:12:41.560]  在這四個星期將我們預備迎接主耶穌降臨的時候
[00:12:41.560 --> 00:12:46.680]  我們應該怎樣去處理呢?
[00:12:46.680 --> 00:12:51.000]  如果我們知道上帝在我們心裏面
[00:12:51.000 --> 00:12:54.760]  是繼續要讓我們成長的話
[00:12:54.760 --> 00:12:57.400]  求主繼續去幫助我們
[00:12:57.400 --> 00:12:59.400]  幫助我們甚麼呢?
[00:12:59.400 --> 00:13:04.680]  幫助我們戒去一些不好的習慣
[00:13:04.680 --> 00:13:07.400]  讓我們可以一步一步
[00:13:07.400 --> 00:13:11.640]  除了去做一個真正的基督徒之外
[00:13:11.640 --> 00:13:15.960]  還要慢慢去認識這個主
[00:13:15.960 --> 00:13:21.240]  其實我猜在來了這麼久的教會裏面
[00:13:21.240 --> 00:13:24.360]  忍耐
[00:13:24.360 --> 00:13:26.840]  我相信每一個牧者
[00:13:26.840 --> 00:13:28.600]  每一個mentor
[00:13:28.600 --> 00:13:33.400]  他們的耐性都是從你們而來的
[00:13:33.400 --> 00:13:35.400]  都是從你們而來
[00:13:35.400 --> 00:13:39.880]  學會怎樣去包容、忍耐
[00:13:39.880 --> 00:13:44.840]  我相信其實你們在座的同樣都是一樣
[00:13:44.840 --> 00:13:46.040]  跟我們一樣
[00:13:46.040 --> 00:13:49.000]  學會包容和忍耐
[00:13:49.000 --> 00:13:51.800]  包容我們在台上所說的話
[00:13:51.800 --> 00:13:55.880]  包容我們這些老一輩所想的東西
[00:13:55.880 --> 00:13:58.760]  可能不是太符合你的思想
[00:13:58.760 --> 00:14:00.200]  但是
[00:14:00.200 --> 00:14:02.280]  那一樣東西我們站在這裏
[00:14:02.280 --> 00:14:03.880]  每一個牧者所說的
[00:14:03.880 --> 00:14:06.600]  都是上帝的真理
[00:14:06.600 --> 00:14:08.360]  這個是不變的
[00:14:08.360 --> 00:14:10.360]  求主繼續幫助我們
[00:14:10.360 --> 00:14:15.320]  讓我們學習怎樣去互相包容、互相尊重
[00:14:15.320 --> 00:14:17.160]  最後我想說
[00:14:17.160 --> 00:14:24.680]  怎樣去活出這個張臨奇的一些精神
[00:14:24.680 --> 00:14:29.800]  第一我們說學習怎樣去過簡樸的生活
[00:14:29.800 --> 00:14:36.600]  簡樸的生活可能在現在這個物質這麼豐盛的年代
[00:14:36.600 --> 00:14:40.280]  可能我們不會再好像昔日一樣
[00:14:40.280 --> 00:14:43.560]  我其實很欣賞Pastor Karen
[00:14:43.560 --> 00:14:45.160]  因為由我
[00:14:45.160 --> 00:14:46.440]  為什麼呢
[00:14:46.440 --> 00:14:49.000]  我由他上班的第一天
[00:14:49.000 --> 00:14:52.200]  即是今年2024年的年頭
[00:14:52.200 --> 00:14:55.640]  到今天我只見過他穿一雙鞋
[00:14:55.640 --> 00:15:00.840]  所以不是因為他不換鞋
[00:15:00.840 --> 00:15:02.200]  他有球鞋的
[00:15:02.200 --> 00:15:05.000]  但是他上班必定是穿這雙鞋
[00:15:05.000 --> 00:15:08.040]  他告訴我這是一個很大的恩賜
[00:15:08.040 --> 00:15:09.720]  我也想有這個恩賜
[00:15:09.720 --> 00:15:12.680]  他的恩賜就是他不喜歡買東西
[00:15:12.680 --> 00:15:15.960]  所以他說穿破了才買
[00:15:15.960 --> 00:15:19.400]  所以這個我覺得是很大的恩賜
[00:15:19.400 --> 00:15:20.680]  我想問你
[00:15:20.680 --> 00:15:23.000]  你自己有多少雙鞋
[00:15:23.000 --> 00:15:25.960]  超過10雙的舉手
[00:15:25.960 --> 00:15:29.560]  嘩!原來很多人超過10雙
[00:15:29.560 --> 00:15:34.440]  再想想我們有多少雙腳
[00:15:34.440 --> 00:15:38.200]  我們有多少雙腳
[00:15:38.200 --> 00:15:40.120]  我們學習一下
[00:15:40.120 --> 00:15:44.040]  我也超過10雙
[00:15:44.040 --> 00:15:47.560]  所以我們學習一下
[00:15:47.560 --> 00:15:50.120]  或者看到別人也做到
[00:15:50.120 --> 00:15:52.680]  我們也可以做到
[00:15:52.680 --> 00:15:56.280]  學習簡樸生活除了鞋外
[00:15:56.280 --> 00:16:00.600]  還有衣服
[00:16:00.600 --> 00:16:02.680]  衣服也可以很多
[00:16:02.680 --> 00:16:04.200]  袋子也可以很多
[00:16:04.200 --> 00:16:05.480]  背包那些
[00:16:05.480 --> 00:16:07.400]  我們學習簡樸的生活
[00:16:07.400 --> 00:16:11.400]  這些簡樸的生活讓我們知道
[00:16:11.400 --> 00:16:14.440]  過一些簡單的生活
[00:16:14.440 --> 00:16:16.360]  其實也可以的
[00:16:16.360 --> 00:16:20.840]  第二,我們說我們要去服務他人
[00:16:20.840 --> 00:16:22.360]  在這段時間裏面
[00:16:22.360 --> 00:16:26.360]  我不是說只是這個時間去服務他人
[00:16:26.360 --> 00:16:30.200]  不過我們可以趁著我們的假期裏面
[00:16:30.200 --> 00:16:32.680]  去做一些探訪
[00:16:32.680 --> 00:16:34.440]  什麼叫探訪呢
[00:16:34.440 --> 00:16:37.080]  近至於自己
[00:16:37.080 --> 00:16:39.800]  如果有公公婆婆爺爺奶奶的
[00:16:39.800 --> 00:16:43.480]  你們可以去探他們放假的時候
[00:16:43.480 --> 00:16:47.320]  或者如果能夠的話
[00:16:47.320 --> 00:16:51.800]  教會如果有一些組織去探望老人院的時候
[00:16:51.800 --> 00:16:53.080]  孤兒院的時候
[00:16:53.080 --> 00:16:55.640]  你們可以去探訪
[00:16:55.640 --> 00:16:59.640]  也可以幫助一些有需要的人
[00:16:59.640 --> 00:17:02.040]  幫助有需要的人
[00:17:02.040 --> 00:17:05.800]  可以是你身邊一個很簡單的
[00:17:05.800 --> 00:17:09.480]  就是你如果家裏有高人姐姐的
[00:17:09.480 --> 00:17:11.640]  其實你也可以幫一下他
[00:17:11.640 --> 00:17:13.320]  幫一下他什麼呢
[00:17:13.320 --> 00:17:15.160]  最簡單的一件事
[00:17:15.160 --> 00:17:16.280]  幫一下他
[00:17:16.280 --> 00:17:18.280]  整理好自己的房間
[00:17:18.280 --> 00:17:21.400]  整理好自己的書桌和床
[00:17:21.400 --> 00:17:25.480]  這個已經是一個很簡單
[00:17:25.480 --> 00:17:28.120]  但是大家也可以做到的
[00:17:28.120 --> 00:17:30.360]  去幫助他人
[00:17:30.360 --> 00:17:35.480]  第三,我們說我們要去寬恕和和解
[00:17:35.480 --> 00:17:37.640]  寬恕和和解
[00:17:37.640 --> 00:17:43.080]  是當你想一下在你過去這段日子裏面
[00:17:43.080 --> 00:17:47.240]  你有沒有和家人、朋友、同學
[00:17:47.240 --> 00:17:50.760]  有些衝突或者不開心的事情呢
[00:17:50.760 --> 00:17:52.520]  如果有的時候
[00:17:52.520 --> 00:17:57.480]  我們可不可以嘗試去和他和解、原諒
[00:17:57.480 --> 00:18:02.920]  和多一個朋友
[00:18:02.920 --> 00:18:07.240]  多一個朋友比多一個敵人好
[00:18:07.240 --> 00:18:08.920]  嘗試一下
[00:18:08.920 --> 00:18:11.880]  第四,我們說
[00:18:11.880 --> 00:18:14.440]  靜默和反思
[00:18:14.440 --> 00:18:18.920]  當我們有一個聖誕假的時候
[00:18:18.920 --> 00:18:22.840]  我們能不能夠抽每一天
[00:18:22.840 --> 00:18:24.840]  抽少少的時間
[00:18:24.840 --> 00:18:28.840]  去讀經、祈禱、默想
[00:18:28.840 --> 00:18:32.440]  讓我們知道在這段時間裏面
[00:18:32.440 --> 00:18:36.680]  其實真正的意思是什麼呢
[00:18:36.680 --> 00:18:40.600]  神透過這四個星期
[00:18:40.600 --> 00:18:43.480]  教會透過教會的年曆
[00:18:43.480 --> 00:18:46.360]  去將章林祈擺上
[00:18:46.360 --> 00:18:49.000]  都是一個很特別的時刻
[00:18:49.000 --> 00:18:51.000]  和特別的時刻
[00:18:51.000 --> 00:18:53.000]  教會告訴我們
[00:18:53.000 --> 00:18:56.520]  當我們要認識什麼是章林祈的時候
[00:18:56.520 --> 00:18:58.120]  你有沒有想過
[00:18:58.120 --> 00:18:59.880]  其實為什麼
[00:18:59.880 --> 00:19:02.120]  知不知道教會有一個年曆
[00:19:02.120 --> 00:19:07.080]  和我們的日曆是完全不一樣的
[00:19:07.080 --> 00:19:09.080]  不知道的,是吧
[00:19:09.080 --> 00:19:11.560]  稍後告訴你們
[00:19:11.560 --> 00:19:15.480]  教會是有一個教會的年曆的
[00:19:15.480 --> 00:19:18.600]  譬如現在我們就叫做章林祈
[00:19:18.600 --> 00:19:21.000]  稍後會有一些叫做
[00:19:21.000 --> 00:19:26.040]  其他不同的住棚節
[00:19:26.040 --> 00:19:30.200]  所以稍後會介紹給大家認識
[00:19:30.200 --> 00:19:32.760]  今天我想說的就是
[00:19:32.760 --> 00:19:36.840]  希望你們在接下來這段日子裏面
[00:19:36.840 --> 00:19:40.040]  嘗試給自己去想一下
[00:19:40.040 --> 00:19:42.520]  其實聖誕節
[00:19:42.520 --> 00:19:45.400]  主耶穌降生的時候
[00:19:45.400 --> 00:19:48.920]  真正的意思是什麼
[00:19:48.920 --> 00:19:52.200]  當我們去想的時候
[00:19:52.200 --> 00:19:56.200]  我想給你們稍後回到組裏面
[00:19:56.200 --> 00:19:57.880]  去討論的時候
[00:19:57.880 --> 00:20:00.360]  先去再重新
[00:20:00.360 --> 00:20:03.640]  看一下這三段經文
[00:20:03.640 --> 00:20:06.360]  到底它的意思是什麼
[00:20:06.360 --> 00:20:09.640]  它裏面所說的是什麼
[00:20:09.640 --> 00:20:12.760]  然後我們再去一起討論
[00:20:12.760 --> 00:20:14.760]  這三條的問題
[00:20:14.760 --> 00:20:16.760]  求主繼續幫助我們
[00:20:16.760 --> 00:20:20.760]  讓我們可以在這個章林祈裏面
[00:20:20.760 --> 00:20:23.720]  很好的去認識上帝
[00:20:23.720 --> 00:20:27.640]  去很好的知道、反省自己
[00:20:27.640 --> 00:20:29.640]  我們一起有個祈禱
[00:20:35.000 --> 00:20:36.840]  擦天乎上帝
[00:20:36.840 --> 00:20:40.440]  多謝祢讓我們能夠朝聚在一起
[00:20:40.440 --> 00:20:43.240]  為著的是要認識祢
[00:20:43.240 --> 00:20:47.640]  而不是來到這裏好像一個俱樂部一樣
[00:20:47.640 --> 00:20:49.400]  只是去想玩
[00:20:49.400 --> 00:20:52.280]  只是去想和人一起
[00:20:52.280 --> 00:20:56.040]  求主祢也讓我們有認識祢的心
[00:20:56.040 --> 00:20:58.680]  真是很好的去反思
[00:20:58.680 --> 00:21:02.680]  我們來到教會的目的是什麼
[00:21:02.680 --> 00:21:04.680]  求主祢繼續幫助我們
[00:21:04.680 --> 00:21:08.200]  讓我們明白祢在我們每一個人心裏面
[00:21:08.200 --> 00:21:09.800]  所要動的功
[00:21:09.800 --> 00:21:11.800]  求主繼續去幫助我們
[00:21:11.800 --> 00:21:13.480]  我們同心禱告
[00:21:13.480 --> 00:21:14.840]  奉主名求
[00:21:14.840 --> 00:21:16.840]  阿門
[00:21:16.840 --> 00:21:19.840]  (字幕由 Amara.org 社群提供)

