
[00:00:00.000 --> 00:00:03.520]  歡迎大家來到我們的學青崇拜
[00:01:52.200 --> 00:01:56.200]  花了時間讓不同的神學生
[00:01:56.200 --> 00:02:01.200]  不同的教會的教會主
[00:02:01.200 --> 00:02:04.200]  去分享他們的生命經歷
[00:02:04.200 --> 00:02:06.200]  其實挺特別的
[00:02:06.200 --> 00:02:08.200]  聽別人講他們的經歷
[00:02:08.200 --> 00:02:11.200]  雖然和我們好像差很遠
[00:02:11.200 --> 00:02:12.200]  我都不是這樣的
[00:02:12.200 --> 00:02:13.200]  但原來去到
[00:02:13.200 --> 00:02:15.200]  有一個共通點
[00:02:15.200 --> 00:02:17.200]  就是上帝在他們的生命當中
[00:02:17.200 --> 00:02:18.200]  去作供
[00:02:18.200 --> 00:02:20.200]  無論他們是什麼年紀
[00:02:20.200 --> 00:02:21.200]  是什麼背景
[00:02:21.200 --> 00:02:22.200]  上帝是真實
[00:02:22.200 --> 00:02:25.200]  他真的在人的生命當中
[00:02:25.200 --> 00:02:26.200]  會做事的
[00:02:26.200 --> 00:02:27.200]  會講話的
[00:02:27.200 --> 00:02:29.200]  所以我們都很期待
[00:02:29.200 --> 00:02:32.200]  上帝今天怎樣和我們講話
[00:02:32.200 --> 00:02:33.200]  盼我們新的一年
[00:02:33.200 --> 00:02:34.200]  有新的開始
[00:02:34.200 --> 00:02:35.200]  好不好
[00:02:35.200 --> 00:02:36.200]  在開始的時候
[00:02:36.200 --> 00:02:38.200]  想問大家一個問題
[00:02:38.200 --> 00:02:39.200]  我想問
[00:02:39.200 --> 00:02:41.200]  你們有沒有試過
[00:02:41.200 --> 00:02:42.200]  很全心全意
[00:02:42.200 --> 00:02:44.200]  很全情投入
[00:02:44.200 --> 00:02:46.200]  或者所謂很all in
[00:02:46.200 --> 00:02:47.200]  去做一件事呢
[00:02:47.200 --> 00:02:49.200]  很全心全意
[00:02:49.200 --> 00:02:51.200]  去投入去做一件事
[00:02:51.200 --> 00:02:53.200]  哪怕你現在回想起來
[00:02:53.200 --> 00:02:56.200]  都覺得自己當時都傻傻的
[00:02:56.200 --> 00:02:57.200]  為什麼會這樣做呢
[00:02:57.200 --> 00:02:58.200]  有沒有
[00:02:58.200 --> 00:02:59.200]  去想一想
[00:02:59.200 --> 00:03:00.200]  很全情投入
[00:03:00.200 --> 00:03:01.200]  很all in
[00:03:01.200 --> 00:03:02.200]  去做一件事
[00:03:02.200 --> 00:03:04.200]  如果你想到的時候
[00:03:04.200 --> 00:03:06.200]  你和你旁邊那個人講
[00:03:06.200 --> 00:03:07.200]  分享一下好不好
[00:03:07.200 --> 00:03:08.200]  你鼓起勇氣和旁邊那個人講
[00:03:08.200 --> 00:03:10.200]  我當時傻傻的
[00:03:10.200 --> 00:03:11.200]  就不知道做了什麼
[00:03:11.200 --> 00:03:12.200]  都沒有想過自己這樣做
[00:03:12.200 --> 00:03:13.200]  和你旁邊那個人講
[00:03:13.200 --> 00:03:14.200]  你全情投入
[00:03:14.200 --> 00:03:15.200]  all in 做一件事
[00:03:15.200 --> 00:03:16.200]  是什麼事
[00:03:16.200 --> 00:03:17.200]  好不好
[00:03:17.200 --> 00:03:18.200]  給大家20秒
[00:03:19.200 --> 00:03:20.200]  還沒
[00:03:20.200 --> 00:03:28.200]  沒有給他
[00:03:28.200 --> 00:03:29.200]  沒有給他
[00:03:29.200 --> 00:03:30.200]  沒有給他
[00:03:31.200 --> 00:03:32.200]  好
[00:03:33.200 --> 00:03:34.200]  好
[00:03:34.200 --> 00:04:02.200]  好
[00:04:02.200 --> 00:04:03.200]  不只20秒
[00:04:03.200 --> 00:04:04.200]  好了
[00:04:04.200 --> 00:04:05.200]  差不多了
[00:04:05.200 --> 00:04:06.200]  有沒有人
[00:04:06.200 --> 00:04:07.200]  或者有沒有你的朋友
[00:04:07.200 --> 00:04:09.200]  是想分享的
[00:04:09.200 --> 00:04:10.200]  有沒有人
[00:04:10.200 --> 00:04:11.200]  你想分享你的朋友說的話
[00:04:11.200 --> 00:04:12.200]  有沒有人想分享一下
[00:04:12.200 --> 00:04:14.200]  曾經傻傻的
[00:04:14.200 --> 00:04:15.200]  很all in 做一件事
[00:04:15.200 --> 00:04:16.200]  是什麼事
[00:04:16.200 --> 00:04:18.200]  幫你的朋友說一下
[00:04:18.200 --> 00:04:19.200]  我幫一下
[00:04:19.200 --> 00:04:21.200]  我曾經
[00:04:21.200 --> 00:04:22.200]  我想問大家
[00:04:22.200 --> 00:04:24.200]  信不信我跑過半馬
[00:04:24.200 --> 00:04:26.200]  為什麼我不信你呢
[00:04:26.200 --> 00:04:27.200]  是啦
[00:04:27.200 --> 00:04:28.200]  我其實很討厭跑步的
[00:04:28.200 --> 00:04:30.200]  但我依然跑到半馬
[00:04:30.200 --> 00:04:31.200]  是啦
[00:04:32.200 --> 00:04:33.200]  不可思議
[00:04:33.200 --> 00:04:34.200]  馬拉松
[00:04:34.200 --> 00:04:35.200]  半馬
[00:04:35.200 --> 00:04:36.200]  好
[00:04:36.200 --> 00:04:37.200]  有沒有誰想分享
[00:04:37.200 --> 00:04:38.200]  覺得自己很瘋的
[00:04:38.200 --> 00:04:39.200]  還沒試過
[00:04:39.200 --> 00:04:40.200]  沒有想過自己
[00:04:40.200 --> 00:04:41.200]  做到這件事
[00:04:41.200 --> 00:04:43.200]  讀書
[00:04:43.200 --> 00:04:44.200]  讀書
[00:04:44.200 --> 00:04:45.200]  沒有想過自己
[00:04:45.200 --> 00:04:47.200]  這麼花心機去讀書
[00:04:47.200 --> 00:04:48.200]  考很多的公開試
[00:04:48.200 --> 00:04:50.200]  剛才聽到
[00:04:50.200 --> 00:04:51.200]  誰說打歌
[00:04:51.200 --> 00:04:53.200]  是不是有人要打歌
[00:04:53.200 --> 00:04:55.200]  很全情投入去做這件事
[00:04:55.200 --> 00:04:56.200]  運動
[00:04:56.200 --> 00:04:57.200]  音樂
[00:04:57.200 --> 00:04:58.200]  打機
[00:04:58.200 --> 00:05:00.200]  讀書
[00:05:00.200 --> 00:05:01.200]  maybe
[00:05:01.200 --> 00:05:02.200]  或者投入一個
[00:05:02.200 --> 00:05:04.200]  很特別的關係
[00:05:04.200 --> 00:05:05.200]  走進一個關係
[00:05:05.200 --> 00:05:07.200]  花很多時間
[00:05:07.200 --> 00:05:09.200]  去追某一個人
[00:05:09.200 --> 00:05:10.200]  我不知道是不是
[00:05:10.200 --> 00:05:11.200]  追女仔
[00:05:11.200 --> 00:05:12.200]  追男仔
[00:05:12.200 --> 00:05:13.200]  我不知道有沒有
[00:05:13.200 --> 00:05:15.200]  年輕人
[00:05:15.200 --> 00:05:16.200]  我記得
[00:05:16.200 --> 00:05:17.200]  我曾經一個
[00:05:17.200 --> 00:05:20.200]  玩大富翁的經驗
[00:05:20.200 --> 00:05:22.200]  當時
[00:05:22.200 --> 00:05:23.200]  我當然
[00:05:23.200 --> 00:05:24.200]  這個年代
[00:05:24.200 --> 00:05:25.200]  就是玩
[00:05:25.200 --> 00:05:26.200]  真的一個
[00:05:26.200 --> 00:05:27.200]  cardboard那些大富翁
[00:05:27.200 --> 00:05:28.200]  就不是
[00:05:28.200 --> 00:05:30.200]  那時還沒出大富翁卡
[00:05:30.200 --> 00:05:31.200]  那些game
[00:05:31.200 --> 00:05:33.200]  當時拿著一張張
[00:05:33.200 --> 00:05:35.200]  很皺紋紋的紙幣
[00:05:35.200 --> 00:05:37.200]  玩得很投入
[00:05:37.200 --> 00:05:39.200]  怎樣買地
[00:05:39.200 --> 00:05:41.200]  怎樣建屋
[00:05:41.200 --> 00:05:43.200]  收購人家的地
[00:05:43.200 --> 00:05:45.200]  其實玩大富翁
[00:05:45.200 --> 00:05:46.200]  很難贏的
[00:05:46.200 --> 00:05:48.200]  但我記得那次的經驗
[00:05:48.200 --> 00:05:50.200]  花了很多心機
[00:05:50.200 --> 00:05:51.200]  然後贏了
[00:05:51.200 --> 00:05:53.200]  很多錢
[00:05:53.200 --> 00:05:55.200]  很認真
[00:05:55.200 --> 00:05:56.200]  all in
[00:05:56.200 --> 00:05:57.200]  結果自己贏了的時候
[00:05:57.200 --> 00:05:59.200]  就很開心
[00:05:59.200 --> 00:06:00.200]  然後發現
[00:06:00.200 --> 00:06:01.200]  然後不知道是誰
[00:06:01.200 --> 00:06:02.200]  就說夜了
[00:06:02.200 --> 00:06:03.200]  回家了
[00:06:03.200 --> 00:06:05.200]  之後就怎樣
[00:06:05.200 --> 00:06:07.200]  那些錢都沒有了
[00:06:07.200 --> 00:06:08.200]  多空虛
[00:06:08.200 --> 00:06:09.200]  那時想起
[00:06:09.200 --> 00:06:10.200]  玩了幾個小時
[00:06:10.200 --> 00:06:11.200]  花了那麼多時間
[00:06:11.200 --> 00:06:12.200]  all in
[00:06:12.200 --> 00:06:14.200]  投放那麼多精神
[00:06:14.200 --> 00:06:16.200]  結果回家了
[00:06:16.200 --> 00:06:17.200]  要走了
[00:06:17.200 --> 00:06:18.200]  那些錢都沒有了
[00:06:18.200 --> 00:06:20.200]  那時的空虛感
[00:06:20.200 --> 00:06:21.200]  我做到現在還記得
[00:06:21.200 --> 00:06:23.200]  這是一個很深刻的經歷
[00:06:23.200 --> 00:06:25.200]  令我想起前兩年
[00:06:25.200 --> 00:06:27.200]  我們有一個explorer camp
[00:06:27.200 --> 00:06:28.200]  叫winner
[00:06:28.200 --> 00:06:29.200]  記得嗎
[00:06:29.200 --> 00:06:31.200]  我們都用一個live game的形式
[00:06:31.200 --> 00:06:33.200]  去經歷一個無二人生的經歷
[00:06:33.200 --> 00:06:36.200]  所以其實全程投入
[00:06:36.200 --> 00:06:38.200]  是挺好的
[00:06:38.200 --> 00:06:39.200]  全程投入是好的
[00:06:39.200 --> 00:06:41.200]  不過都要找對對象
[00:06:41.200 --> 00:06:42.200]  做對的事情
[00:06:42.200 --> 00:06:45.200]  不是每樣東西都是健康的
[00:06:45.200 --> 00:06:47.200]  例如
[00:06:47.200 --> 00:06:50.200]  下一張
[00:06:50.200 --> 00:06:52.200]  出來就用不了
[00:06:52.200 --> 00:06:54.200]  不是每樣東西都好的
[00:06:54.200 --> 00:06:55.200]  你見到
[00:06:55.200 --> 00:06:58.200]  玩遊戲機絕對是一個挺好的娛樂
[00:06:58.200 --> 00:07:01.200]  不過一停不了就很嚴重
[00:07:01.200 --> 00:07:03.200]  可大可小
[00:07:03.200 --> 00:07:08.200]  當然我又不是要抗拒玩遊戲機
[00:07:08.200 --> 00:07:10.200]  玩遊戲機不是不好的
[00:07:10.200 --> 00:07:11.200]  青年人我都知道
[00:07:11.200 --> 00:07:12.200]  很難抗拒的
[00:07:12.200 --> 00:07:15.200]  所以我們今天的主題是
[00:07:15.200 --> 00:07:17.200]  all in
[00:07:17.200 --> 00:07:18.200]  我設了一個標題
[00:07:18.200 --> 00:07:19.200]  為了耶穌
[00:07:19.200 --> 00:07:21.200]  你能夠去到多盡
[00:07:21.200 --> 00:07:22.200]  為了耶穌
[00:07:22.200 --> 00:07:24.200]  你能夠去到多盡
[00:07:24.200 --> 00:07:25.200]  跟你旁邊的說一次
[00:07:25.200 --> 00:07:26.200]  給點反應
[00:07:26.200 --> 00:07:27.200]  跟你旁邊的說一次
[00:07:27.200 --> 00:07:28.200]  今天的標題是什麼
[00:07:28.200 --> 00:07:31.200]  玩遊戲機不好
[00:07:31.200 --> 00:07:37.200]  好了
[00:07:37.200 --> 00:07:40.200]  我們來到這個
[00:07:40.200 --> 00:07:44.200]  原來這些不聽話都不是很好
[00:07:44.200 --> 00:07:45.200]  來到
[00:07:45.200 --> 00:07:46.200]  上一張先
[00:07:46.200 --> 00:07:48.200]  算了
[00:07:48.200 --> 00:07:49.200]  我要請大家按了
[00:07:49.200 --> 00:07:51.200]  後面專心一點
[00:07:51.200 --> 00:07:53.200]  來到90月
[00:07:53.200 --> 00:07:55.200]  我們繼續看馬克福音的經文
[00:07:55.200 --> 00:07:58.200]  不知不覺間我們來到
[00:07:58.200 --> 00:08:01.200]  我等大家
[00:08:01.200 --> 00:08:03.200]  冷靜一下
[00:08:03.200 --> 00:08:05.200]  我們不要玩遊戲機了
[00:08:05.200 --> 00:08:07.200]  玩遊戲機很危險的
[00:08:07.200 --> 00:08:11.200]  不知不覺間我們已經來到
[00:08:11.200 --> 00:08:13.200]  馬克福音的最後三章
[00:08:13.200 --> 00:08:14.200]  也就是說
[00:08:14.200 --> 00:08:18.200]  耶穌要即將面對他人生最後的階段
[00:08:18.200 --> 00:08:24.200]  甚至是他最後在地上的幾天的生命
[00:08:24.200 --> 00:08:26.200]  最後兩天的生命
[00:08:26.200 --> 00:08:28.200]  他要經歷被捉拿
[00:08:28.200 --> 00:08:29.200]  被審問
[00:08:29.200 --> 00:08:31.200]  被釘死
[00:08:31.200 --> 00:08:34.200]  所以這個其實不是那麼開心
[00:08:34.200 --> 00:08:36.200]  是一個沉重的一個月
[00:08:36.200 --> 00:08:38.200]  或者對他來說當時是兩天
[00:08:38.200 --> 00:08:41.200]  不過在這個風雨欲來的時刻
[00:08:41.200 --> 00:08:44.200]  就發生了一個很特別的故事
[00:08:44.200 --> 00:08:46.200]  也就是我們今天看的這個故事
[00:08:46.200 --> 00:08:48.200]  可能大家看到已經知道我說什麼
[00:08:48.200 --> 00:08:49.200]  也聽過
[00:08:49.200 --> 00:08:51.200]  我請大家一起讀中文
[00:08:51.200 --> 00:08:53.200]  讀這裡的經文
[00:08:53.200 --> 00:08:54.200]  第三節
[00:08:54.200 --> 00:08:56.200]  預備起
[00:08:56.200 --> 00:09:02.200]  耶穌在伯大利麻風病人西門嘉女坐直的時候
[00:09:02.200 --> 00:09:07.200]  有一個女人拿著一玉瓶極貴的唇拿達
[00:09:07.200 --> 00:09:08.200]  向高來
[00:09:08.200 --> 00:09:10.200]  打破玉瓶
[00:09:10.200 --> 00:09:13.200]  把高挑在耶穌的頭上
[00:09:13.200 --> 00:09:16.200]  誰有聽過這個故事的舉手
[00:09:16.200 --> 00:09:18.200]  不是很多
[00:09:18.200 --> 00:09:19.200]  放下手
[00:09:19.200 --> 00:09:21.200]  我們一起專心去聽
[00:09:21.200 --> 00:09:23.200]  和我們今天有什麼關係
[00:09:23.200 --> 00:09:26.200]  聽過的我們都嘗試一下
[00:09:26.200 --> 00:09:29.200]  用另一個角度去看這個故事
[00:09:29.200 --> 00:09:32.200]  看看我們以前有沒有什麼是忽略了的
[00:09:32.200 --> 00:09:36.200]  這個故事就發生在一個伯大利的地方
[00:09:36.200 --> 00:09:38.200]  首先有沒有人知道什麼
[00:09:38.200 --> 00:09:40.200]  哪裡是伯大利
[00:09:40.200 --> 00:09:42.200]  伯大利發生過什麼事
[00:09:42.200 --> 00:09:44.200]  伯大利
[00:09:44.200 --> 00:09:46.200]  有點難讀
[00:09:46.200 --> 00:09:48.200]  是什麼地方
[00:09:48.200 --> 00:09:51.200]  英文有沒有人猜到
[00:09:51.200 --> 00:09:53.200]  Bethany
[00:09:53.200 --> 00:09:55.200]  有沒有人叫Bethany
[00:09:55.200 --> 00:09:59.200]  伯大利是一個很特別的地方
[00:09:59.200 --> 00:10:01.200]  原來是
[00:10:01.200 --> 00:10:03.200]  這是什麼神蹟
[00:10:03.200 --> 00:10:08.200]  耶穌曾經在那裡叫一個人從死裡復活
[00:10:08.200 --> 00:10:10.200]  就是拉薩路
[00:10:10.200 --> 00:10:13.200]  耶穌叫一個死人復活
[00:10:13.200 --> 00:10:15.200]  就是拉薩路的故事
[00:10:15.200 --> 00:10:17.200]  可能有人都聽過
[00:10:17.200 --> 00:10:21.200]  這個故事和今天的經文很有關係
[00:10:21.200 --> 00:10:27.200]  但是這次耶穌又在伯大利做什麼
[00:10:27.200 --> 00:10:32.200]  聖經說耶穌這次在一個朋友西門的家裡
[00:10:32.200 --> 00:10:34.200]  去坐植吃飯
[00:10:34.200 --> 00:10:36.200]  忽然間有一個女人
[00:10:36.200 --> 00:10:39.200]  拿著一瓶香膏走進來
[00:10:39.200 --> 00:10:42.200]  在耶穌面前打爛了瓶子
[00:10:42.200 --> 00:10:46.200]  然後就將香膏倒在她的頭上
[00:10:46.200 --> 00:10:48.200]  一直流到她的腳
[00:10:48.200 --> 00:10:50.200]  我們先停一停
[00:10:50.200 --> 00:10:52.200]  聽到這裡
[00:10:52.200 --> 00:10:55.200]  大家有沒有覺得這件事有點奇怪
[00:10:55.200 --> 00:10:59.200]  你沒聽過的你會覺得有點奇怪
[00:10:59.200 --> 00:11:03.200]  首先這個女人相當有嫌疑
[00:11:03.200 --> 00:11:05.200]  究竟她從哪裡來的
[00:11:05.200 --> 00:11:08.200]  為什麼她會無端端出現
[00:11:08.200 --> 00:11:10.200]  人家在吃飯
[00:11:10.200 --> 00:11:12.200]  為什麼可以不請自來
[00:11:12.200 --> 00:11:14.200]  你會不會
[00:11:14.200 --> 00:11:16.200]  人家沒請你不請自來
[00:11:16.200 --> 00:11:17.200]  大家想像下
[00:11:17.200 --> 00:11:20.200]  我們今天全部人一起去餐廳吃東西
[00:11:20.200 --> 00:11:22.200]  然後就有一個人
[00:11:22.200 --> 00:11:24.200]  男的也好女的也好
[00:11:24.200 --> 00:11:26.200]  就無端端拿著一瓶東西出來
[00:11:26.200 --> 00:11:28.200]  就走過來我那裡
[00:11:28.200 --> 00:11:31.200]  然後就無端端打爛了瓶子
[00:11:31.200 --> 00:11:32.200]  然後倒在我頭上
[00:11:32.200 --> 00:11:34.200]  是不是很奇怪
[00:11:34.200 --> 00:11:36.200]  是不是就是這樣
[00:11:37.200 --> 00:11:40.200]  謝謝你的示範
[00:11:40.200 --> 00:11:42.200]  是很匪夷所思的
[00:11:42.200 --> 00:11:46.200]  第二除了這個女人很奇怪之外
[00:11:46.200 --> 00:11:49.200]  為什麼她要將這個膏油倒在耶穌身上
[00:11:49.200 --> 00:11:52.200]  對當時來說是什麼意義
[00:11:52.200 --> 00:11:55.200]  我們一起在這個時候去看
[00:11:55.200 --> 00:11:58.200]  約翰福音第十二章第一至三節
[00:11:58.200 --> 00:12:01.200]  聽我讀好不好
[00:12:01.200 --> 00:12:03.200]  語節第六前六天
[00:12:03.200 --> 00:12:04.200]  耶穌來到伯大利
[00:12:04.200 --> 00:12:08.200]  就是他使拉撒路從死人中復活的地方
[00:12:08.200 --> 00:12:11.200]  有人在那裡為耶穌預備筵席
[00:12:11.200 --> 00:12:16.200]  馬太事後拉撒路也和耶穌坐在當中
[00:12:16.200 --> 00:12:20.200]  瑪利亞拿著一斤極貴的純拿達香膏
[00:12:20.200 --> 00:12:21.200]  抹耶穌的腳
[00:12:21.200 --> 00:12:24.200]  又用頭髮去擦乾淨
[00:12:24.200 --> 00:12:28.200]  在屋子裡面充滿著膏的香氣
[00:12:28.200 --> 00:12:32.200]  原來在約翰福音同樣記載了這個故事
[00:12:32.200 --> 00:12:34.200]  我們稱她為平行經文
[00:12:34.200 --> 00:12:38.200]  因為她補充了其他福音書沒有的細節
[00:12:38.200 --> 00:12:40.200]  這裡說那個女人是誰
[00:12:40.200 --> 00:12:42.200]  大聲叫出來這個女人是誰
[00:12:42.200 --> 00:12:45.200]  是瑪利亞Mary
[00:12:45.200 --> 00:12:49.200]  也就是說原來在這個飯局裡面
[00:12:49.200 --> 00:12:51.200]  他們整家人都是被邀請的
[00:12:51.200 --> 00:12:54.200]  所以我們剛才那個問題
[00:12:54.200 --> 00:12:55.200]  為什麼她無端端出現
[00:12:55.200 --> 00:12:57.200]  就被推翻了
[00:12:57.200 --> 00:12:59.200]  就是說其實是被邀請來的
[00:12:59.200 --> 00:13:01.200]  所以她有權出現
[00:13:01.200 --> 00:13:07.200]  不過為什麼她當時要將那些膏油倒在頭上呢
[00:13:07.200 --> 00:13:10.200]  原來按照當時的猶太人習俗
[00:13:10.200 --> 00:13:13.200]  猶太人是會用膏油去膏抹客人
[00:13:13.200 --> 00:13:15.200]  或者接待客人
[00:13:15.200 --> 00:13:17.200]  這個代表著cleansing
[00:13:17.200 --> 00:13:19.200]  代表著潔淨
[00:13:19.200 --> 00:13:22.200]  例如有客人來到我家的時候
[00:13:22.200 --> 00:13:24.200]  我家的僕人
[00:13:24.200 --> 00:13:26.200]  以前的那些叫做奴僕
[00:13:26.200 --> 00:13:29.200]  他一方面會幫客人洗腳
[00:13:29.200 --> 00:13:30.200]  用水洗腳
[00:13:30.200 --> 00:13:33.200]  同時他也會用一些膏油
[00:13:33.200 --> 00:13:35.200]  好像橄欖油
[00:13:35.200 --> 00:13:36.200]  想一下
[00:13:36.200 --> 00:13:37.200]  Olive oil
[00:13:37.200 --> 00:13:40.200]  將橄欖油幫他抹腳
[00:13:40.200 --> 00:13:43.200]  代表著乾淨潔淨
[00:13:43.200 --> 00:13:47.200]  所以當日瑪利亞用油去膏耶穌的腳
[00:13:47.200 --> 00:13:49.200]  是OK的
[00:13:49.200 --> 00:13:50.200]  是common的
[00:13:50.200 --> 00:13:52.200]  所以這個不是一個問題
[00:13:52.200 --> 00:13:57.200]  而問題是她當時用什麼油去做這件事
[00:13:57.200 --> 00:14:02.200]  我們一起讀這個highlight的字
[00:14:02.200 --> 00:14:03.200]  預備起
[00:14:03.200 --> 00:14:10.200]  一斤極貴的純拿達香膏
[00:14:10.200 --> 00:14:11.200]  說得這麼長
[00:14:11.200 --> 00:14:12.200]  究竟是什麼呢
[00:14:12.200 --> 00:14:14.200]  什麼是純拿達香膏呢
[00:14:14.200 --> 00:14:17.200]  原來這個字是來自英文的譯音
[00:14:17.200 --> 00:14:20.200]  拿達是英文叫做pure nut
[00:14:20.200 --> 00:14:24.200]  是一種由印度的稀有植物
[00:14:24.200 --> 00:14:27.200]  所煉製而成的香油
[00:14:27.200 --> 00:14:28.200]  印度的植物
[00:14:28.200 --> 00:14:30.200]  即是外國入口的
[00:14:30.200 --> 00:14:33.200]  這種植物原來叫做金松
[00:14:33.200 --> 00:14:35.200]  我上網看
[00:14:35.200 --> 00:14:37.200]  為什麼這麼快
[00:14:37.200 --> 00:14:38.200]  我自己按就行了
[00:14:38.200 --> 00:14:39.200]  上網看
[00:14:39.200 --> 00:14:41.200]  這種油
[00:14:41.200 --> 00:14:44.200]  金松油原來在內地
[00:14:44.200 --> 00:14:45.200]  今時今日
[00:14:45.200 --> 00:14:47.200]  要賣這個價錢
[00:14:47.200 --> 00:14:49.200]  千多元
[00:14:49.200 --> 00:14:53.200]  你想想當年是多少錢呢
[00:14:53.200 --> 00:14:54.200]  當年要
[00:14:54.200 --> 00:14:55.200]  我隨機搜尋的
[00:14:55.200 --> 00:14:56.200]  我不知道是不是這樣
[00:14:56.200 --> 00:14:57.200]  以前可能都不一樣
[00:14:57.200 --> 00:15:01.200]  他不單止要外國入口
[00:15:01.200 --> 00:15:03.200]  他還要是最純的
[00:15:03.200 --> 00:15:05.200]  純拿達香膏即是什麼
[00:15:05.200 --> 00:15:07.200]  即是pure
[00:15:07.200 --> 00:15:08.200]  pure在不在
[00:15:08.200 --> 00:15:10.200]  要純正
[00:15:10.200 --> 00:15:12.200]  100%純正
[00:15:12.200 --> 00:15:13.200]  所以是貴的
[00:15:13.200 --> 00:15:16.200]  還有他當時用了多少
[00:15:16.200 --> 00:15:17.200]  用了多少
[00:15:17.200 --> 00:15:18.200]  一斤
[00:15:18.200 --> 00:15:20.200]  一斤是多少
[00:15:20.200 --> 00:15:22.200]  一斤就大概0.5公斤
[00:15:22.200 --> 00:15:24.200]  0.5公斤即是大概500g
[00:15:24.200 --> 00:15:27.200]  即是兩包檸檬茶
[00:15:27.200 --> 00:15:28.200]  差不多
[00:15:28.200 --> 00:15:31.200]  兩包檸檬茶倒進去
[00:15:31.200 --> 00:15:32.200]  有個人走上前
[00:15:32.200 --> 00:15:34.200]  將兩包檸檬茶倒在頭上
[00:15:34.200 --> 00:15:36.200]  那種感覺
[00:15:36.200 --> 00:15:38.200]  我想說一點都不便宜
[00:15:38.200 --> 00:15:40.200]  大家想不想知道
[00:15:40.200 --> 00:15:42.200]  這支東西在當時賣多少錢
[00:15:42.200 --> 00:15:44.200]  想不想知道
[00:15:44.200 --> 00:15:47.200]  聖經有說的
[00:15:47.200 --> 00:15:48.200]  好彩
[00:15:48.200 --> 00:15:50.200]  我們一起讀這節
[00:15:50.200 --> 00:15:51.200]  預備一起讀
[00:15:51.200 --> 00:15:53.200]  有幾個人
[00:15:53.200 --> 00:16:09.200]  這裡很明顯
[00:16:09.200 --> 00:16:10.200]  這裡提示說
[00:16:10.200 --> 00:16:11.200]  這支東西賣多少錢
[00:16:11.200 --> 00:16:13.200]  300元
[00:16:13.200 --> 00:16:15.200]  300元銀幣
[00:16:15.200 --> 00:16:16.200]  你們記不記得
[00:16:16.200 --> 00:16:17.200]  聽過道的
[00:16:17.200 --> 00:16:19.200]  這一年應該都知道
[00:16:19.200 --> 00:16:21.200]  究竟一個
