
[00:00:00.000 --> 00:00:02.000]  大家姐妹,平安
[00:02:08.000 --> 00:02:12.000]  既然我們不知道的話
[00:02:12.000 --> 00:02:14.000]  就不需要浪費時間
[00:02:14.000 --> 00:02:16.000]  去猜測他何時會來
[00:02:16.000 --> 00:02:18.000]  但是
[00:02:18.000 --> 00:02:20.000]  正因我們不知道
[00:02:20.000 --> 00:02:22.000]  我們更加需要
[00:02:22.000 --> 00:02:24.000]  事事
[00:02:24.000 --> 00:02:26.000]  去好準備去見耶穌
[00:02:26.000 --> 00:02:30.000]  另外
[00:02:30.000 --> 00:02:32.000]  一個沒有好準備見耶穌的原因
[00:02:32.000 --> 00:02:34.000]  就是因為
[00:02:34.000 --> 00:02:36.000]  不知道自己如何準備
[00:02:36.000 --> 00:02:38.000]  今天
[00:02:38.000 --> 00:02:40.000]  在彼得前書的經文
[00:02:40.000 --> 00:02:42.000]  就給我們一些
[00:02:42.000 --> 00:02:44.000]  重要的答案
[00:02:46.000 --> 00:02:48.000]  看完經文之前
[00:02:48.000 --> 00:02:50.000]  讓我們重新禱告
[00:02:50.000 --> 00:03:18.000]  請看經文
[00:03:18.000 --> 00:03:20.000]  彼得前書的主題
[00:03:20.000 --> 00:03:24.000]  是苦難中的盼望
[00:03:24.000 --> 00:03:26.000]  為什麼
[00:03:26.000 --> 00:03:28.000]  使徒彼得會寫這本書呢
[00:03:28.000 --> 00:03:30.000]  因為當時
[00:03:30.000 --> 00:03:32.000]  主後
[00:03:32.000 --> 00:03:34.000]  54至68年這段時間
[00:03:34.000 --> 00:03:36.000]  那時候的基督徒
[00:03:36.000 --> 00:03:38.000]  正受到羅馬暴君
[00:03:38.000 --> 00:03:40.000]  尼祿王的迫害
[00:03:40.000 --> 00:03:42.000]  處境非常危險
[00:03:42.000 --> 00:03:46.000]  彼得就寫信
[00:03:46.000 --> 00:03:48.000]  面對面的信徒
[00:03:48.000 --> 00:03:50.000]  在這些苦難的日子中
[00:03:50.000 --> 00:03:54.000]  要有盼望
[00:03:54.000 --> 00:03:56.000]  這些盼望從何而來呢
[00:03:56.000 --> 00:03:58.000]  就是主將要
[00:03:58.000 --> 00:04:00.000]  在來
[00:04:00.000 --> 00:04:02.000]  在這本
[00:04:02.000 --> 00:04:04.000]  彼得前書中
[00:04:04.000 --> 00:04:06.000]  總共有八次提到
[00:04:06.000 --> 00:04:08.000]  主將要顯現
[00:04:08.000 --> 00:04:10.000]  好像在這本書中
[00:04:10.000 --> 00:04:12.000]  其中的約節
[00:04:12.000 --> 00:04:14.000]  使你們的信心既被考驗
[00:04:14.000 --> 00:04:16.000]  就被那被火試煉
[00:04:16.000 --> 00:04:18.000]  仍然能懷得
[00:04:18.000 --> 00:04:20.000]  這次更顯尊貴
[00:04:20.000 --> 00:04:22.000]  可以在耶穌基督裡
[00:04:22.000 --> 00:04:24.000]  可以在耶穌基督顯現的時候
[00:04:24.000 --> 00:04:26.000]  得著稱讚
[00:04:26.000 --> 00:04:28.000]  榮耀和尊貴
[00:04:28.000 --> 00:04:32.000]  這些信徒當時所受的苦難
[00:04:32.000 --> 00:04:34.000]  就好像煉金的火一樣
[00:04:34.000 --> 00:04:36.000]  使他們的生命
[00:04:36.000 --> 00:04:38.000]  得到更純正
[00:04:38.000 --> 00:04:40.000]  這就是外在的環境
[00:04:40.000 --> 00:04:42.000]  讓他們可以
[00:04:42.000 --> 00:04:44.000]  準備耶穌的再來
[00:04:44.000 --> 00:04:48.000]  這就是彼得前書
[00:04:48.000 --> 00:04:50.000]  第一章一至十二節
[00:04:50.000 --> 00:04:52.000]  其中一個主要的訊息
[00:04:52.000 --> 00:04:56.000]  在今天跟著的經文
[00:04:56.000 --> 00:04:58.000]  十三到十二十五節
[00:04:58.000 --> 00:05:00.000]  彼得繼續告訴信徒
[00:05:00.000 --> 00:05:02.000]  他們要如何準備好自己的生命
[00:05:02.000 --> 00:05:06.000]  去見主耶穌
[00:05:06.000 --> 00:05:08.000]  我將今天的經文
[00:05:08.000 --> 00:05:10.000]  說到應該的地步
[00:05:10.000 --> 00:05:12.000]  分為五個要
[00:05:12.000 --> 00:05:14.000]  要盼望見主
[00:05:14.000 --> 00:05:16.000]  要聖潔
[00:05:16.000 --> 00:05:18.000]  要依靠神的救贖
[00:05:18.000 --> 00:05:20.000]  要彼此相愛
[00:05:20.000 --> 00:05:22.000]  要依靠神的道
[00:05:22.000 --> 00:05:24.000]  第一個要
[00:05:24.000 --> 00:05:26.000]  是要盼望見主耶穌
[00:05:26.000 --> 00:05:30.000]  讓我們一起讀第十三節
[00:05:30.000 --> 00:05:32.000]  所以要準備好你們的心
[00:05:32.000 --> 00:05:36.000]  謹慎自受
[00:05:36.000 --> 00:05:38.000]  專心盼望見主耶穌
[00:05:38.000 --> 00:05:40.000]  謹慎自受
[00:05:40.000 --> 00:05:42.000]  專心盼望耶穌基督的顯現
[00:05:42.000 --> 00:05:44.000]  的時候
[00:05:44.000 --> 00:05:46.000]  大給你恩惠
[00:05:46.000 --> 00:05:48.000]  要準備好見主第一件事
[00:05:48.000 --> 00:05:50.000]  就是要專心盼望耶穌的顯現
[00:05:50.000 --> 00:05:54.000]  盼望是什麼呢
[00:05:54.000 --> 00:05:56.000]  盼望就是我們還沒有的
[00:05:56.000 --> 00:05:58.000]  但非常渴望能得到的東西
[00:05:58.000 --> 00:06:02.000]  打個比方
[00:06:02.000 --> 00:06:04.000]  如果嘟嘟嘟就好了
[00:06:04.000 --> 00:06:06.000]  我想
[00:06:06.000 --> 00:06:08.000]  自己不同的盼望
[00:06:08.000 --> 00:06:10.000]  我現在的盼望
[00:06:10.000 --> 00:06:12.000]  就是能夠抱孫子
[00:06:12.000 --> 00:06:14.000]  想問一下
[00:06:14.000 --> 00:06:16.000]  這裡有多少人有孫子
[00:06:16.000 --> 00:06:18.000]  真的很羨慕你們
[00:06:18.000 --> 00:06:22.000]  每當
[00:06:22.000 --> 00:06:24.000]  我在教會見到一些
[00:06:24.000 --> 00:06:26.000]  公公婆婆帶著自己的孫子
[00:06:26.000 --> 00:06:28.000]  來教會的時候
[00:06:28.000 --> 00:06:30.000]  心裡面的喜樂
[00:06:30.000 --> 00:06:32.000]  然於
[00:06:32.000 --> 00:06:34.000]  面真的很開心
[00:06:34.000 --> 00:06:36.000]  看到他們滿足的笑容
[00:06:36.000 --> 00:06:38.000]  使我更加羨慕
[00:06:38.000 --> 00:06:40.000]  但是
[00:06:40.000 --> 00:06:42.000]  能不能抱孫子
[00:06:42.000 --> 00:06:44.000]  不一定
[00:06:44.000 --> 00:06:46.000]  我自己也不能
[00:06:46.000 --> 00:06:48.000]  跟兒子或媳婦說什麼
[00:06:48.000 --> 00:06:50.000]  但另一方面
[00:06:50.000 --> 00:06:52.000]  主耶穌的
[00:06:52.000 --> 00:06:54.000]  再來是肯定的
[00:06:54.000 --> 00:06:56.000]  我一定要好好地去準備
[00:06:56.000 --> 00:07:00.000]  這篇經文提醒我
[00:07:00.000 --> 00:07:02.000]  我如果沒有去
[00:07:02.000 --> 00:07:04.000]  渴望見到主耶穌
[00:07:04.000 --> 00:07:06.000]  如何能夠
[00:07:06.000 --> 00:07:08.000]  好好準備去見主呢?
[00:07:08.000 --> 00:07:12.000]  你可能會問
[00:07:12.000 --> 00:07:14.000]  主耶穌的面容是怎樣
[00:07:14.000 --> 00:07:16.000]  我們也不知道
[00:07:16.000 --> 00:07:18.000]  他顯現的時候
[00:07:18.000 --> 00:07:20.000]  如何知道
[00:07:20.000 --> 00:07:22.000]  顯現在我們眼前的是主耶穌呢?
[00:07:22.000 --> 00:07:26.000]  不知道大家記不記得
[00:07:26.000 --> 00:07:28.000]  在約翰福音第20章
[00:07:28.000 --> 00:07:30.000]  耶穌復活之後就顯現給多瑪
[00:07:30.000 --> 00:07:32.000]  他對他說什麼?
[00:07:32.000 --> 00:07:34.000]  「把你的指頭伸到這裡來」
[00:07:34.000 --> 00:07:36.000]  「看看我的手」
[00:07:36.000 --> 00:07:38.000]  「把你的手伸過來」
[00:07:38.000 --> 00:07:40.000]  「探入我的肋旁」
[00:07:40.000 --> 00:07:42.000]  「不要疑惑,總要信」
[00:07:42.000 --> 00:07:46.000]  耶穌為什麼要多瑪
[00:07:46.000 --> 00:07:48.000]  摸他的手和摸他的肋旁呢?
[00:07:48.000 --> 00:07:52.000]  因為這兩個部位
[00:07:52.000 --> 00:07:54.000]  就是耶穌被釘十字架的時候
[00:07:54.000 --> 00:07:56.000]  被大鐵釘
[00:07:56.000 --> 00:07:58.000]  釘穿
[00:07:58.000 --> 00:08:00.000]  釘穿到我們身上刺透的地方
[00:08:00.000 --> 00:08:02.000]  這是他為我們
[00:08:02.000 --> 00:08:04.000]  最犧牲的傷痕
[00:08:04.000 --> 00:08:06.000]  是他對我們毫無保留
[00:08:06.000 --> 00:08:08.000]  的愛
[00:08:08.000 --> 00:08:10.000]  的證據
[00:08:10.000 --> 00:08:12.000]  所以當耶穌向我們顯現的時候
[00:08:12.000 --> 00:08:14.000]  一定會讓我們看到
[00:08:14.000 --> 00:08:16.000]  他釘人的手
[00:08:16.000 --> 00:08:18.000]  弟兄姊妹
[00:08:18.000 --> 00:08:20.000]  想不想見到
[00:08:20.000 --> 00:08:22.000]  這對釘人的手?
[00:08:22.000 --> 00:08:24.000]  想見到他們的手?
[00:08:24.000 --> 00:08:26.000]  也不是很多人
[00:08:26.000 --> 00:08:28.000]  主耶穌顯現的時候
[00:08:28.000 --> 00:08:30.000]  更加會帶給我們恩惠
[00:08:30.000 --> 00:08:32.000]  好像剛才
[00:08:32.000 --> 00:08:34.000]  顯示小組所唱的
[00:08:34.000 --> 00:08:36.000]  榮耀歸真神最後一節
[00:08:36.000 --> 00:08:38.000]  將來得見主面
[00:08:38.000 --> 00:08:40.000]  何等大恩福
[00:08:40.000 --> 00:08:42.000]  這些恩福是什麼呢?
[00:08:42.000 --> 00:08:44.000]  這些恩福
[00:08:44.000 --> 00:08:46.000]  在不同的聖經作者
[00:08:46.000 --> 00:08:48.000]  馬太、彼得、保羅、約翰
[00:08:48.000 --> 00:08:50.000]  等等都有記載
[00:08:50.000 --> 00:08:52.000]  這些包括在創世以來
[00:08:52.000 --> 00:08:54.000]  為我們所預備的國
[00:08:54.000 --> 00:08:56.000]  天上的基業
[00:08:56.000 --> 00:08:58.000]  公義的冠冕
[00:08:58.000 --> 00:09:00.000]  成為天上的國民和祭司
[00:09:00.000 --> 00:09:02.000]  可以在地上
[00:09:02.000 --> 00:09:04.000]  執掌皇權等等
[00:09:04.000 --> 00:09:06.000]  不知道大家
[00:09:06.000 --> 00:09:08.000]  對這些恩惠
[00:09:08.000 --> 00:09:10.000]  有什麼盼望呢?
[00:09:10.000 --> 00:09:12.000]  還記得幾個星期前
[00:09:12.000 --> 00:09:14.000]  夫婦團契
[00:09:14.000 --> 00:09:16.000]  一個小組我們一起分享
[00:09:16.000 --> 00:09:18.000]  將來
[00:09:18.000 --> 00:09:20.000]  所得到榮耀的時候
[00:09:20.000 --> 00:09:22.000]  有一個弟兄
[00:09:22.000 --> 00:09:24.000]  很誠實地分享
[00:09:24.000 --> 00:09:26.000]  他不知道怎樣
[00:09:26.000 --> 00:09:28.000]  執掌皇權和當祭司
[00:09:28.000 --> 00:09:30.000]  但是
[00:09:30.000 --> 00:09:32.000]  能夠御主同在
[00:09:32.000 --> 00:09:34.000]  能夠成為天上的國民
[00:09:34.000 --> 00:09:36.000]  不在地獄的
[00:09:36.000 --> 00:09:38.000]  流亡火湖裡
[00:09:38.000 --> 00:09:40.000]  已經是他最盼望的
[00:09:40.000 --> 00:09:42.000]  我很有同感
[00:09:42.000 --> 00:09:44.000]  或者
[00:09:44.000 --> 00:09:46.000]  將來得見主面
[00:09:46.000 --> 00:09:48.000]  就已經是非常大的恩福
[00:09:50.000 --> 00:09:52.000]  弟兄姊妹
[00:09:52.000 --> 00:09:54.000]  你盼望得到這些
[00:09:54.000 --> 00:09:56.000]  主耶穌應許的恩惠嗎?
[00:09:56.000 --> 00:09:58.000]  想得到的請舉手
[00:09:58.000 --> 00:10:02.000]  要準備好建築
[00:10:02.000 --> 00:10:04.000]  除了要有盼望之外
[00:10:04.000 --> 00:10:06.000]  十四、十七節
[00:10:06.000 --> 00:10:08.000]  更加告訴我們要
[00:10:08.000 --> 00:10:10.000]  要繩結
[00:10:10.000 --> 00:10:12.000]  讓我們一起讀
[00:10:12.000 --> 00:10:14.000]  作為信服的兒女
[00:10:14.000 --> 00:10:16.000]  就不要效法
[00:10:16.000 --> 00:10:18.000]  從前蒙昧無知的時候
[00:10:18.000 --> 00:10:20.000]  那放縱私慾的樣子
[00:10:20.000 --> 00:10:22.000]  但那照你們的既是聖潔
[00:10:22.000 --> 00:10:24.000]  你們在一切所行的事上
[00:10:24.000 --> 00:10:26.000]  也要聖潔
[00:10:26.000 --> 00:10:28.000]  因為經上記著
[00:10:28.000 --> 00:10:30.000]  你們要成為聖
[00:10:30.000 --> 00:10:32.000]  因為我是神聖的
[00:10:32.000 --> 00:10:34.000]  既然你們稱那不偏待人
[00:10:34.000 --> 00:10:36.000]  愛國人
[00:10:36.000 --> 00:10:38.000]  行為審判人的主為父
[00:10:38.000 --> 00:10:40.000]  就當全敬畏的心
[00:10:40.000 --> 00:10:42.000]  到你們在世寄居的日子
[00:10:42.000 --> 00:10:44.000]  彼得要信徒在一切事上
[00:10:44.000 --> 00:10:46.000]  也要聖潔
[00:10:46.000 --> 00:10:48.000]  彼得要信徒在一切事上
[00:10:48.000 --> 00:10:50.000]  要成為聖潔
[00:10:50.000 --> 00:10:52.000]  為什麼呢?因為揀選
[00:10:52.000 --> 00:10:54.000]  他的主耶穌是聖潔的神
[00:10:54.000 --> 00:10:56.000]  因為神是聖潔的
[00:10:56.000 --> 00:10:58.000]  只有聖潔的人
[00:10:58.000 --> 00:11:00.000]  才能夠親近神
[00:11:00.000 --> 00:11:02.000]  與主同在
[00:11:02.000 --> 00:11:04.000]  另一個原因
[00:11:04.000 --> 00:11:06.000]  就是將來主耶穌
[00:11:06.000 --> 00:11:08.000]  再來的時候
[00:11:08.000 --> 00:11:10.000]  會審判所有人的行為
[00:11:10.000 --> 00:11:12.000]  又如福音第五章這樣說
[00:11:12.000 --> 00:11:14.000]  所有人都會復活
[00:11:14.000 --> 00:11:16.000]  所有人都會復活
[00:11:16.000 --> 00:11:18.000]  行善的
[00:11:18.000 --> 00:11:20.000]  復活得生
[00:11:20.000 --> 00:11:22.000]  作惡的復活定罪
[00:11:22.000 --> 00:11:24.000]  那些仍在
[00:11:24.000 --> 00:11:26.000]  罪裡面
[00:11:26.000 --> 00:11:28.000]  和不整潔的
[00:11:28.000 --> 00:11:30.000]  就不能夠承受神的國
[00:11:30.000 --> 00:11:32.000]  這些是哪些人呢?
[00:11:32.000 --> 00:11:36.000]  在那麼多前書第六章
[00:11:36.000 --> 00:11:38.000]  少爺保羅告訴我們
[00:11:38.000 --> 00:11:40.000]  淫怨的、拜偶像的
[00:11:40.000 --> 00:11:42.000]  作槍技的、偷竊的
[00:11:42.000 --> 00:11:44.000]  貪婪的、醉酒的
[00:11:44.000 --> 00:11:46.000]  辱馬的、勒索的
[00:11:46.000 --> 00:11:48.000]  都不能夠承受神的國
[00:11:48.000 --> 00:11:50.000]  可能會問
[00:11:50.000 --> 00:11:52.000]  神不是慈愛的神嗎?
[00:11:52.000 --> 00:11:54.000]  當我們接受了主耶穌
[00:11:54.000 --> 00:11:56.000]  洗罪得到赦免恩典之後
[00:11:56.000 --> 00:11:58.000]  我們的罪
[00:11:58.000 --> 00:12:00.000]  不是得到洗淨嗎?
[00:12:00.000 --> 00:12:04.000]  為什麼神還要我們成為聖潔呢?
[00:12:04.000 --> 00:12:06.000]  答案也在這段經文裡面
[00:12:06.000 --> 00:12:08.000]  保羅責備
[00:12:08.000 --> 00:12:10.000]  那麼多教會的基督徒
[00:12:10.000 --> 00:12:12.000]  因為他們信了主之後
[00:12:12.000 --> 00:12:16.000]  他們的行為和生命
[00:12:16.000 --> 00:12:20.000]  和那些未信的人
[00:12:20.000 --> 00:12:22.000]  沒有分別
[00:12:22.000 --> 00:12:26.000]  如果他們還不離開
[00:12:26.000 --> 00:12:28.000]  他們的罪惡行為
[00:12:28.000 --> 00:12:30.000]  比如姦淫、醉酒
[00:12:30.000 --> 00:12:34.000]  或者是罪惡的思想
[00:12:34.000 --> 00:12:36.000]  比方是貪婪
[00:12:36.000 --> 00:12:38.000]  他們都是不義之人
[00:12:38.000 --> 00:12:40.000]  他們都是不義的人
[00:12:40.000 --> 00:12:42.000]  都不能夠承受神的國
[00:12:42.000 --> 00:12:46.000]  所以要準備好見主耶穌
[00:12:46.000 --> 00:12:48.000]  就一定要遠離罪惡
[00:12:48.000 --> 00:12:50.000]  成為聖潔
[00:12:50.000 --> 00:12:52.000]  那麼聖潔是什麼呢?
[00:12:52.000 --> 00:12:58.000]  聖潔不單止是沒有犯罪
[00:12:58.000 --> 00:13:00.000]  不然的話
[00:13:00.000 --> 00:13:02.000]  你整天躺平睡覺
[00:13:02.000 --> 00:13:04.000]  這些人
[00:13:04.000 --> 00:13:06.000]  什麼都不做的人
[00:13:06.000 --> 00:13:08.000]  都不成為聖潔
[00:13:08.000 --> 00:13:10.000]  聖潔在希臘原文的意思
[00:13:10.000 --> 00:13:12.000]  是分別出來
[00:13:12.000 --> 00:13:16.000]  獻給神的純潔和完全
[00:13:16.000 --> 00:13:18.000]  今天的經文「你們要成為聖潔
[00:13:18.000 --> 00:13:20.000]  因為我是神聖的」
[00:13:20.000 --> 00:13:22.000]  是引用了利物济十一章四十五節
[00:13:22.000 --> 00:13:24.000]  「你們要成為聖
[00:13:24.000 --> 00:13:28.000]  因為我是神聖的」
[00:13:28.000 --> 00:13:30.000]  當中的成為聖
[00:13:30.000 --> 00:13:34.000]  英文的翻譯是比較清楚
[00:13:34.000 --> 00:13:36.000]  「Be Holy」
[00:13:36.000 --> 00:13:38.000]  所以成為聖
[00:13:38.000 --> 00:13:42.000]  是一個將來時態的動詞
[00:13:42.000 --> 00:13:44.000]  成為聖
[00:13:44.000 --> 00:13:46.000]  是我們信徒在生命中
[00:13:46.000 --> 00:13:48.000]  不斷要達成的目標
[00:13:48.000 --> 00:13:50.000]  這是一生的功課
[00:13:50.000 --> 00:13:52.000]  舉個例子
[00:13:52.000 --> 00:13:56.000]  在這一季的一零一福音班中
[00:13:56.000 --> 00:13:58.000]  有同學問
[00:13:58.000 --> 00:14:00.000]  信了主之後
[00:14:00.000 --> 00:14:02.000]  是不是不會再犯罪
[00:14:02.000 --> 00:14:04.000]  這是一個好問題
[00:14:04.000 --> 00:14:08.000]  不知道大家會怎樣回答
[00:14:08.000 --> 00:14:10.000]  我想了一下
[00:14:10.000 --> 00:14:12.000]  對這位同學說
[00:14:12.000 --> 00:14:14.000]  不是不會犯罪
[00:14:14.000 --> 00:14:16.000]  每一次做了一些
[00:14:16.000 --> 00:14:18.000]  神不喜歡的事的時候
[00:14:18.000 --> 00:14:22.000]  就會覺得很不舒服
[00:14:22.000 --> 00:14:24.000]  就比如說謊
[00:14:24.000 --> 00:14:26.000]  信主之前
[00:14:26.000 --> 00:14:28.000]  我們會說謊
[00:14:28.000 --> 00:14:30.000]  信主之後
[00:14:30.000 --> 00:14:32.000]  信主之後
[00:14:32.000 --> 00:14:34.000]  也會說
[00:14:34.000 --> 00:14:36.000]  但每次說了之後
[00:14:36.000 --> 00:14:38.000]  就會覺得很不舒服
[00:14:38.000 --> 00:14:40.000]  因為我們信了主之後
[00:14:40.000 --> 00:14:42.000]  主在我們心裡的聖靈
[00:14:42.000 --> 00:14:44.000]  就會提醒我們
[00:14:44.000 --> 00:14:46.000]  說謊是神不喜歡的
[00:14:46.000 --> 00:14:48.000]  我們就不想再說
[00:14:48.000 --> 00:14:50.000]  這樣我們就慢慢
[00:14:50.000 --> 00:14:52.000]  遠離這個說謊
[00:14:52.000 --> 00:14:54.000]  這個罪
[00:14:54.000 --> 00:14:57.000]  我們是否盡了自己的力
[00:14:57.000 --> 00:14:59.000]  去遠離罪惡
[00:14:59.000 --> 00:15:01.000]  不偏待人的神
[00:15:01.000 --> 00:15:03.000]  在審判我們的時候
[00:15:03.000 --> 00:15:05.000]  會非常清楚
[00:15:05.000 --> 00:15:07.000]  弟兄姊妹
[00:15:07.000 --> 00:15:09.000]  大家願不願意去遠離罪惡
[00:15:09.000 --> 00:15:11.000]  成為聖傑呢?
[00:15:11.000 --> 00:15:13.000]  願意的請舉手
[00:15:13.000 --> 00:15:17.000]  你可能會問
[00:15:17.000 --> 00:15:19.000]  我信了主這麼多年
[00:15:19.000 --> 00:15:21.000]  到現在
[00:15:21.000 --> 00:15:23.000]  也是時時犯罪
[00:15:23.000 --> 00:15:25.000]  有些事
[00:15:25.000 --> 00:15:27.000]  我不想做就做了出來
[00:15:27.000 --> 00:15:29.000]  有些事我想做
[00:15:29.000 --> 00:15:31.000]  就做不到
[00:15:31.000 --> 00:15:33.000]  怎樣會成為聖傑呢?
[00:15:33.000 --> 00:15:37.000]  斯圖保羅
[00:15:37.000 --> 00:15:39.000]  也有同樣的問題
[00:15:39.000 --> 00:15:43.000]  他在羅馬書第七章這樣說
[00:15:43.000 --> 00:15:45.000]  我們一起讀
[00:15:45.000 --> 00:15:47.000]  在我願意的事
[00:15:47.000 --> 00:15:49.000]  我反而不做
[00:15:49.000 --> 00:15:51.000]  我所不願意的惡
[00:15:51.000 --> 00:15:53.000]  我都去做
[00:15:53.000 --> 00:15:55.000]  他更加說
[00:15:55.000 --> 00:15:57.000]  我們是取死的身體
[00:15:57.000 --> 00:16:01.000]  但他給我們一個解決的方法
[00:16:01.000 --> 00:16:03.000]  感謝神
[00:16:03.000 --> 00:16:05.000]  靠著我們的主耶穌基督
[00:16:05.000 --> 00:16:07.000]  就能脫離了
[00:16:07.000 --> 00:16:09.000]  靠著主耶穌
[00:16:09.000 --> 00:16:11.000]  就能脫離罪惡
[00:16:11.000 --> 00:16:13.000]  成為聖傑
[00:16:13.000 --> 00:16:15.000]  怎樣去靠主耶穌呢?
[00:16:15.000 --> 00:16:19.000]  答案在第十八到二十一節
[00:16:19.000 --> 00:16:21.000]  是要依靠神的救贖
[00:16:23.000 --> 00:16:27.000]  這是準備好見主耶穌的第三個要
[00:16:27.000 --> 00:16:29.000]  我們一起讀
[00:16:29.000 --> 00:16:31.000]  你們知道
[00:16:31.000 --> 00:16:33.000]  你們得以從你們祖先傳下來
[00:16:33.000 --> 00:16:37.000]  虛妄的行為中救贖出來
[00:16:37.000 --> 00:16:39.000]  不是靠著會扭壞金銀等物
[00:16:39.000 --> 00:16:43.000]  而是憑著基督的補血
[00:16:43.000 --> 00:16:47.000]  如同無瑕疵無顛污的羔羊的血
[00:16:47.000 --> 00:16:51.000]  基督是神在創世以前所預知
[00:16:51.000 --> 00:16:55.000]  而在這末世才為你們顯現的
[00:16:55.000 --> 00:16:57.000]  你們也因祂
[00:16:57.000 --> 00:16:59.000]  祂是從死人中復活
[00:16:59.000 --> 00:17:01.000]  入吸祂榮耀的神
[00:17:01.000 --> 00:17:05.000]  好讓你們信心盼望都在於神
[00:17:05.000 --> 00:17:07.000]  神怎樣救贖我們呢?
[00:17:07.000 --> 00:17:11.000]  不是靠著會扭壞的金銀
[00:17:11.000 --> 00:17:13.000]  而是憑著基督的補血
[00:17:13.000 --> 00:17:16.000]  怎樣去憑著基督的補血呢?
[00:17:16.000 --> 00:17:19.000]  答案在羅馬書第三章
[00:17:19.000 --> 00:17:21.000]  讓我們一起讀
[00:17:21.000 --> 00:17:23.000]  因為世人都犯了罪
[00:17:23.000 --> 00:17:25.000]  虧權了神的榮耀
[00:17:25.000 --> 00:17:27.000]  如今卻蒙神的恩典
[00:17:27.000 --> 00:17:30.000]  藉在基督耶穌裡的救贖
[00:17:30.000 --> 00:17:33.000]  就白白地稱為義
[00:17:33.000 --> 00:17:36.000]  我們要靠著主耶穌
[00:17:36.000 --> 00:17:39.000]  被釘十字架所流出的補血
[00:17:39.000 --> 00:17:41.000]  去遮蓋我們的罪
[00:17:41.000 --> 00:17:44.000]  我們才能夠得稱為義
[00:17:44.000 --> 00:17:46.000]  我們信了主之後
[00:17:46.000 --> 00:17:48.000]  不是成了義人
[00:17:48.000 --> 00:17:51.000]  完全沒有罪惡
[00:17:51.000 --> 00:17:54.000]  而是被神稱為義
[00:17:54.000 --> 00:17:57.000]  神在審判我們的時候
[00:17:57.000 --> 00:18:00.000]  不再追究我們的過犯
[00:18:00.000 --> 00:18:04.000]  所以主耶穌在十字架上的犧牲
