
[00:00:00.000 --> 00:00:02.000]  早晨 鄭英姐妹
[00:02:08.000 --> 00:02:12.000]  對應下半節17到21節
[00:02:12.000 --> 00:02:14.000]  是兩個的筵席
[00:02:14.000 --> 00:02:18.000]  上半場是羔羊的婚宴
[00:02:18.000 --> 00:02:23.000]  下半場是神的大筵席
[00:02:23.000 --> 00:02:25.000]  羔羊的婚宴
[00:02:25.000 --> 00:02:28.000]  大家都知道這是德性的
[00:02:28.000 --> 00:02:30.000]  是歡喜快樂的
[00:02:30.000 --> 00:02:36.000]  是慶祝萬王之王萬主之主的打聖像的祝節會
[00:02:36.000 --> 00:02:39.000]  而今天所說的神的大筵席
[00:02:39.000 --> 00:02:43.000]  其實就是神審判的筵席
[00:02:43.000 --> 00:02:49.000]  是慘烈的、悲哀的、是敗亡者滅亡的結局
[00:02:49.000 --> 00:02:54.000]  他們最終成為天上飛鳥的大餐
[00:02:54.000 --> 00:03:00.000]  今天我們的經文作者很希望帶出的一個訊息
[00:03:00.000 --> 00:03:04.000]  就是一個很堅定又鮮明的訊息
[00:03:04.000 --> 00:03:10.000]  萬王之王萬主之主的基督終必得勝
[00:03:10.000 --> 00:03:14.000]  而與基督為敵的都必然敗亡
[00:03:14.000 --> 00:03:18.000]  這個訊息一點都不含糊
[00:03:18.000 --> 00:03:20.000]  非常之清楚
[00:03:20.000 --> 00:03:23.000]  所以我們都用一個謙卑的心
[00:03:23.000 --> 00:03:29.000]  用神的眼睛、以神的視覺去理解今天的經文內容
[00:03:29.000 --> 00:03:31.000]  讓我們一起禱告
[00:03:33.000 --> 00:03:37.000]  願神打開我們的眼睛、我們的耳朵
[00:03:37.000 --> 00:03:42.000]  並且預備我們的心聆聽神今天給我們的啟示
[00:03:42.000 --> 00:03:44.000]  奉耶穌基督的名
[00:03:44.000 --> 00:03:45.000]  阿門
[00:03:45.000 --> 00:03:47.000]  進入經文當中
[00:03:47.000 --> 00:03:50.000]  十九章十一至十六節
[00:03:50.000 --> 00:03:55.000]  這段經文主要是描述得勝的基督
[00:03:55.000 --> 00:03:59.000]  萬王之王萬主之主的雄志
[00:03:59.000 --> 00:04:01.000]  我們一起重讀
[00:04:01.000 --> 00:04:03.000]  預備起
[00:04:03.000 --> 00:04:05.000]  觀看見天開了
[00:04:05.000 --> 00:04:07.000]  有一匹白馬
[00:04:07.000 --> 00:04:11.000]  騎在馬上的稱為誠信真實
[00:04:11.000 --> 00:04:15.000]  他審判、徵戰都按著公義
[00:04:15.000 --> 00:04:17.000]  他的眼睛如火焰
[00:04:17.000 --> 00:04:20.000]  他頭上戴著許多冠冕
[00:04:20.000 --> 00:04:23.000]  又有寫著的名字
[00:04:23.000 --> 00:04:26.000]  除了他自己沒有人知道
[00:04:26.000 --> 00:04:29.000]  他穿著淺了血的衣服
[00:04:29.000 --> 00:04:32.000]  他的名稱為神之道
[00:04:32.000 --> 00:04:35.000]  在天上的眾軍騎著白馬
[00:04:35.000 --> 00:04:37.000]  穿著細馬衣
[00:04:37.000 --> 00:04:39.000]  又白又潔
[00:04:39.000 --> 00:04:40.000]  跟隨他
[00:04:40.000 --> 00:04:43.000]  有利劍從他口中出來
[00:04:43.000 --> 00:04:45.000]  可以擊殺列國
[00:04:45.000 --> 00:04:48.000]  他必用鐵匠核管他們
[00:04:48.000 --> 00:04:52.000]  並要闖全能神列路的走窄
[00:04:52.000 --> 00:04:57.000]  在他衣服和大腿上有名寫著說
[00:04:57.000 --> 00:05:01.000]  萬王之王萬主之主
[00:05:01.000 --> 00:05:02.000]  十一節
[00:05:02.000 --> 00:05:04.000]  作者用了天開了
[00:05:04.000 --> 00:05:07.000]  介紹德聖的基督出場
[00:05:07.000 --> 00:05:11.000]  天開了在舊約和新約的應用
[00:05:11.000 --> 00:05:17.000]  都描寫著對天上的一些奧秘的揭示或呈現
[00:05:17.000 --> 00:05:22.000]  或者寓意著一個新時代的即將來臨
[00:05:22.000 --> 00:05:24.000]  的確
[00:05:24.000 --> 00:05:28.000]  在這篇十九篇完結的時候
[00:05:28.000 --> 00:05:32.000]  之後展開神的千禧年的國度
[00:05:32.000 --> 00:05:35.000]  一個新的篇章
[00:05:35.000 --> 00:05:39.000]  所以作者很想藉著這個訊息
[00:05:39.000 --> 00:05:44.000]  帶給我們告訴我們一個舊的時代過去了
[00:05:44.000 --> 00:05:47.000]  一個新的時代即將來臨
[00:05:47.000 --> 00:05:48.000]  天開了
[00:05:48.000 --> 00:05:52.000]  接著就介紹德聖的基督出場
[00:05:52.000 --> 00:05:55.000]  基督騎著白馬出場
[00:05:55.000 --> 00:05:58.000]  這是第一世紀羅馬將軍
[00:05:58.000 --> 00:06:03.000]  打勝仗海船歸來的景象
[00:06:03.000 --> 00:06:05.000]  經文描述
[00:06:05.000 --> 00:06:08.000]  這位德聖的基督是誠信的
[00:06:08.000 --> 00:06:10.000]  是真實的
[00:06:10.000 --> 00:06:15.000]  他又用公義去作審判和作戰
[00:06:15.000 --> 00:06:21.000]  這裡和十九章上面一到二節的天上的讚美
[00:06:21.000 --> 00:06:22.000]  都是一致的
[00:06:22.000 --> 00:06:25.000]  我就用了新漢語譯本
[00:06:25.000 --> 00:06:28.000]  給大家知道
[00:06:28.000 --> 00:06:32.000]  Hallelujah 救恩榮耀權能都屬於我們的神
[00:06:32.000 --> 00:06:37.000]  因為祂的審判又真實又公義
[00:06:37.000 --> 00:06:39.000]  在啟禮當中
[00:06:39.000 --> 00:06:45.000]  誠信真實是對基督重要的描述
[00:06:45.000 --> 00:06:47.000]  在猶太人的心目中
[00:06:47.000 --> 00:06:50.000]  誠信Faithful就表示可信
[00:06:50.000 --> 00:06:54.000]  真實就是與事實相符的意思
[00:06:54.000 --> 00:06:56.000]  兩者合在一起
[00:06:56.000 --> 00:07:00.000]  就是在猶太人心目中的真理概念
[00:07:00.000 --> 00:07:04.000]  對第一世紀的基督徒來說
[00:07:04.000 --> 00:07:07.000]  基督如果是誠信真實的話
[00:07:07.000 --> 00:07:11.000]  這樣相信並且依靠他的應許的話
[00:07:11.000 --> 00:07:13.000]  就一定不會有錯
[00:07:13.000 --> 00:07:16.000]  所以救主基督尼塞亞
[00:07:16.000 --> 00:07:18.000]  德聖再來的應許
[00:07:18.000 --> 00:07:23.000]  就是成為了他們要牢牢抓住的盼望
[00:07:23.000 --> 00:07:27.000]  12節說他的眼睛如火焰
[00:07:27.000 --> 00:07:30.000]  這段經文告訴我們
[00:07:30.000 --> 00:07:35.000]  基督的德聖是顯示了他的威嚴和權柄
[00:07:35.000 --> 00:07:38.000]  他的眼睛像火焰一樣
[00:07:38.000 --> 00:07:40.000]  滿有權威滿有威嚴
[00:07:40.000 --> 00:07:44.000]  他頭上戴著很多的冠冕
[00:07:44.000 --> 00:07:48.000]  因為他正正就是那位稱為萬王之王
[00:07:48.000 --> 00:07:51.000]  萬主之主的基督
[00:07:51.000 --> 00:07:52.000]  頂姐妹
[00:07:52.000 --> 00:07:54.000]  令我們難以理解的
[00:07:54.000 --> 00:07:57.000]  是後面那兩句經文
[00:07:57.000 --> 00:07:59.000]  又有寫著的名字
[00:07:59.000 --> 00:08:02.000]  除了他自己沒有人知道
[00:08:02.000 --> 00:08:06.000]  其實我們應該怎樣去理解這兩句經文呢?
[00:08:06.000 --> 00:08:09.000]  古代的猶太人或以色列人
[00:08:09.000 --> 00:08:13.000]  因著他們對上主的敬畏
[00:08:13.000 --> 00:08:16.000]  不會直呼神的名字
[00:08:16.000 --> 00:08:20.000]  也不會隨便窺探神的名字
[00:08:20.000 --> 00:08:25.000]  所以很多時候他們都會以代號去稱呼神
[00:08:25.000 --> 00:08:28.000]  例如亞維
[00:08:28.000 --> 00:08:30.000]  大街的
[00:08:30.000 --> 00:08:31.000]  阿道奈
[00:08:31.000 --> 00:08:32.000]  主的
[00:08:32.000 --> 00:08:35.000]  或者是耶和華
[00:08:35.000 --> 00:08:38.000]  但是這裡很特別
[00:08:38.000 --> 00:08:41.000]  這裡說有寫著的名字
[00:08:41.000 --> 00:08:44.000]  表示真的有名字寫著
[00:08:44.000 --> 00:08:50.000]  只是名字除了神自己沒有人知道
[00:08:50.000 --> 00:08:51.000]  如果是這樣
[00:08:51.000 --> 00:08:56.000]  很可能這個名字是神的奧秘
[00:08:56.000 --> 00:08:59.000]  鑒於神是非自然的本體
[00:08:59.000 --> 00:09:01.000]  祂不是受造物
[00:09:01.000 --> 00:09:04.000]  在創世紀的記載當中
[00:09:04.000 --> 00:09:08.000]  只有受造物是神吩咐亞當
[00:09:08.000 --> 00:09:10.000]  叫他們起名字
[00:09:10.000 --> 00:09:15.000]  而亞當和夏娃的名字都是神賜的
[00:09:15.000 --> 00:09:17.000]  德性的基督是神
[00:09:17.000 --> 00:09:19.000]  祂是神性的
[00:09:19.000 --> 00:09:23.000]  誰會知道祂的名字呢?
[00:09:23.000 --> 00:09:26.000]  所以除了祂自己之外
[00:09:26.000 --> 00:09:27.000]  沒有人配知道
[00:09:27.000 --> 00:09:30.000]  這是非常合理的
[00:09:30.000 --> 00:09:33.000]  羅馬書一章十九節也這樣說
[00:09:33.000 --> 00:09:34.000]  祂說神的事情
[00:09:34.000 --> 00:09:36.000]  人所能知道的
[00:09:36.000 --> 00:09:38.000]  原顯明在人心裡
[00:09:38.000 --> 00:09:41.000]  因為神已經給他們顯明
[00:09:41.000 --> 00:09:45.000]  羅馬書的經文正是告訴我們一個重點
[00:09:45.000 --> 00:09:47.000]  就是神的事情
[00:09:47.000 --> 00:09:49.000]  神要人知道的話
[00:09:49.000 --> 00:09:51.000]  都會顯明出來
[00:09:51.000 --> 00:09:52.000]  讓人知道
[00:09:52.000 --> 00:09:55.000]  又或者讓人有足夠的提示
[00:09:55.000 --> 00:09:57.000]  讓人有跡可尋
[00:09:57.000 --> 00:10:00.000]  例如當我們看到天空
[00:10:00.000 --> 00:10:01.000]  海洋
[00:10:01.000 --> 00:10:03.000]  大地
[00:10:03.000 --> 00:10:04.000]  花草樹木
[00:10:04.000 --> 00:10:05.000]  飛鳥
[00:10:05.000 --> 00:10:08.000]  甚至我們呼吸的空氣
[00:10:08.000 --> 00:10:10.000]  這些都讓我們聯想到
[00:10:10.000 --> 00:10:14.000]  這個世界上應該有一個創造主
[00:10:14.000 --> 00:10:18.000]  當我們願意尋找這位創造主的時候
[00:10:18.000 --> 00:10:20.000]  神在經文裡也提過
[00:10:20.000 --> 00:10:23.000]  你們尋找就必得見
[00:10:23.000 --> 00:10:25.000]  這正是告訴我們
[00:10:25.000 --> 00:10:27.000]  原來神要我們知道的事情
[00:10:27.000 --> 00:10:30.000]  就已經告訴我們了
[00:10:30.000 --> 00:10:33.000]  日白記十一章這樣說
[00:10:33.000 --> 00:10:37.000]  「你考察就能測透什麼?
[00:10:37.000 --> 00:10:40.000]  你豈能盡情測透全能者?
[00:10:40.000 --> 00:10:42.000]  他的智慧高於天
[00:10:42.000 --> 00:10:44.000]  你還能做什麼?
[00:10:44.000 --> 00:10:45.000]  心於心間
[00:10:45.000 --> 00:10:47.000]  你還能知道什麼?」
[00:10:47.000 --> 00:10:50.000]  所以神的事情
[00:10:50.000 --> 00:10:52.000]  以人有限的智慧
[00:10:52.000 --> 00:10:56.000]  實在是很難完全測透和明白的
[00:10:56.000 --> 00:10:58.000]  既然經文都沒有記載
[00:10:58.000 --> 00:11:01.000]  我們都毋須花太多的功夫
[00:11:01.000 --> 00:11:05.000]  去追尋神沒有記錄的名字
[00:11:05.000 --> 00:11:09.000]  但是要清楚的是後面要說的
[00:11:09.000 --> 00:11:14.000]  十三節到十六節這樣說
[00:11:14.000 --> 00:11:20.000]  十三節描述了神穿著淺血的衣服
[00:11:20.000 --> 00:11:24.000]  這是戰場上的服飾
[00:11:24.000 --> 00:11:26.000]  淺了血的衣服
[00:11:26.000 --> 00:11:28.000]  那些血是誰的呢?
[00:11:28.000 --> 00:11:30.000]  根據夏文的理解
[00:11:30.000 --> 00:11:34.000]  這些血應該是嫡基督的血
[00:11:34.000 --> 00:11:39.000]  十四節描述了德勝的基督海船而歸
[00:11:39.000 --> 00:11:43.000]  身後跟隨著一群軍女
[00:11:43.000 --> 00:11:49.000]  那裡騎著白馬的穿著又白又潔的細麻衣
[00:11:49.000 --> 00:11:54.000]  其實就呼應十九章八節那裡說
[00:11:54.000 --> 00:11:57.000]  新娘的穿著
[00:11:57.000 --> 00:12:03.000]  而他們跟隨基督穿著又白又潔的細麻衣
[00:12:03.000 --> 00:12:07.000]  這個細麻衣就是聖徒的兒行
[00:12:07.000 --> 00:12:11.000]  他們跟隨海船而歸的基督
[00:12:11.000 --> 00:12:14.000]  見證著基督為他們伸冤德勝
[00:12:14.000 --> 00:12:18.000]  他們終於能夠尋冤得雪
[00:12:18.000 --> 00:12:19.000]  弟妹們
[00:12:19.000 --> 00:12:22.000]  歷世歷代的信徒
[00:12:22.000 --> 00:12:26.000]  等候神為他們伸冤的日子
[00:12:26.000 --> 00:12:28.000]  已經到了
[00:12:28.000 --> 00:12:30.000]  這個就是那個時候了
[00:12:30.000 --> 00:12:33.000]  詩篇103篇這樣說
[00:12:33.000 --> 00:12:35.000]  要說施行公義
[00:12:35.000 --> 00:12:38.000]  為一切受屈的人伸冤
[00:12:38.000 --> 00:12:40.000]  羅馬書十二章那裡說
[00:12:40.000 --> 00:12:43.000]  親愛的弟兄不要自己伸冤
[00:12:43.000 --> 00:12:45.000]  寧可讓步
[00:12:45.000 --> 00:12:46.000]  聽憑主路
[00:12:46.000 --> 00:12:48.000]  因為經上記著
[00:12:48.000 --> 00:12:50.000]  主說伸冤在我
[00:12:50.000 --> 00:12:52.000]  我必報應
[00:12:52.000 --> 00:12:53.000]  弟妹們
[00:12:53.000 --> 00:12:56.000]  有時我們受到冤屈的時候
[00:12:56.000 --> 00:13:00.000]  我們都很想為自己伸冤
[00:13:00.000 --> 00:13:02.000]  但是因著基督的緣故
[00:13:02.000 --> 00:13:05.000]  我們時刻都學習怎樣去愛
[00:13:05.000 --> 00:13:07.000]  怎樣去學習
[00:13:07.000 --> 00:13:09.000]  怎樣去寬恕別人
[00:13:09.000 --> 00:13:11.000]  我明白很多時候
[00:13:11.000 --> 00:13:13.000]  我們為神的緣故
[00:13:13.000 --> 00:13:16.000]  忍受著很多的冤屈和苦難
[00:13:16.000 --> 00:13:18.000]  但是弟妹們
[00:13:18.000 --> 00:13:20.000]  不要因此而灰心
[00:13:20.000 --> 00:13:23.000]  我深信神是看得到的
[00:13:23.000 --> 00:13:25.000]  我們聽憑主路
[00:13:25.000 --> 00:13:28.000]  願神監察我們的心
[00:13:28.000 --> 00:13:31.000]  為我們作出的犧牲
[00:13:31.000 --> 00:13:33.000]  因為主是公義的
[00:13:33.000 --> 00:13:34.000]  事後都了
[00:13:34.000 --> 00:13:36.000]  祂必為我們伸冤
[00:13:36.000 --> 00:13:38.000]  歷世歷代的信徒
[00:13:38.000 --> 00:13:40.000]  為主殉道的
[00:13:40.000 --> 00:13:43.000]  為主為信仰的緣故受逼迫的
[00:13:43.000 --> 00:13:45.000]  為主受苦的
[00:13:45.000 --> 00:13:46.000]  神都紀念
[00:13:46.000 --> 00:13:49.000]  我們要以信心和忍耐
[00:13:49.000 --> 00:13:52.000]  去回應神的應許
[00:13:52.000 --> 00:13:54.000]  神是信實的
[00:13:54.000 --> 00:13:57.000]  祂的應許永遠不會落空
[00:13:57.000 --> 00:13:58.000]  弟妹們
[00:13:58.000 --> 00:14:00.000]  你們知不知道
[00:14:00.000 --> 00:14:04.000]  基督是怎樣去打勝這場仗的呢?
[00:14:04.000 --> 00:14:09.000]  神又用什麼武器去勝過他的敵人呢?
[00:14:09.000 --> 00:14:12.000]  13節提到那位得勝者
[00:14:12.000 --> 00:14:15.000]  他的一名稱為神之道
[00:14:15.000 --> 00:14:18.000]  15節提到基督的武器
[00:14:18.000 --> 00:14:21.000]  是從他口中出來的利劍
[00:14:21.000 --> 00:14:24.000]  而這個利劍是怎樣的呢?
[00:14:24.000 --> 00:14:27.000]  神之道讓我們記起
[00:14:27.000 --> 00:14:30.000]  約翰福音1:1提到
[00:14:30.000 --> 00:14:35.000]  「太初有道,道與神同在,道就是神。」
[00:14:35.000 --> 00:14:38.000]  神之道就是神自己
[00:14:38.000 --> 00:14:42.000]  約翰福音這裡明顯地介紹耶穌基督的身份
[00:14:42.000 --> 00:14:44.000]  屬性和能力
[00:14:44.000 --> 00:14:47.000]  祂是神,祂也是道
[00:14:47.000 --> 00:14:50.000]  以弗所書6章17節提到
[00:14:50.000 --> 00:14:53.000]  神的全副軍裝當中
[00:14:53.000 --> 00:14:57.000]  聖靈的寶劍就是神的道
[00:14:57.000 --> 00:15:00.000]  而希伯來書4章12節提到
[00:15:00.000 --> 00:15:02.000]  神的道是活潑的
[00:15:02.000 --> 00:15:04.000]  是有功效的
[00:15:04.000 --> 00:15:07.000]  比一切兩刃的劍更快
[00:15:07.000 --> 00:15:11.000]  更加深入靈魂骨髓
[00:15:11.000 --> 00:15:14.000]  原來神的道就是聖靈的寶劍
[00:15:14.000 --> 00:15:18.000]  這把寶劍比世界上一切的劍
[00:15:18.000 --> 00:15:21.000]  更快、更狠、更準
[00:15:21.000 --> 00:15:26.000]  能夠刺穿敵人的靈魂骨節、骨髓
[00:15:26.000 --> 00:15:29.000]  深入到敵人的致命之處
[00:15:29.000 --> 00:15:32.000]  是最強勁的武器
[00:15:32.000 --> 00:15:34.000]  以創下書告訴我們
[00:15:34.000 --> 00:15:37.000]  以口中的匠去擊打世界
[00:15:37.000 --> 00:15:41.000]  頂姐妹,耶穌基督是神
[00:15:41.000 --> 00:15:44.000]  他以口中的道成為了匠
[00:15:44.000 --> 00:15:46.000]  成為了寶劍
[00:15:46.000 --> 00:15:50.000]  作為了武器去擊殺列國
[00:15:50.000 --> 00:15:53.000]  這場仗可以說是
[00:15:53.000 --> 00:15:59.000]  完全超出了人類的想像
[00:15:59.000 --> 00:16:01.000]  人類的戰爭是怎樣的
[00:16:01.000 --> 00:16:04.000]  以前是賣身肉搏
[00:16:04.000 --> 00:16:07.000]  以身軀去迎戰
[00:16:07.000 --> 00:16:09.000]  打賣身肉搏戰
[00:16:09.000 --> 00:16:12.000]  因著人類對武器的演化
[00:16:12.000 --> 00:16:17.000]  出現了戰工、戰馬、戰車
[00:16:17.000 --> 00:16:20.000]  上世紀會有坦克、裝甲車
[00:16:20.000 --> 00:16:25.000]  接著有戰機、大砲、生化武器等等
[00:16:25.000 --> 00:16:27.000]  現代版有無人機
[00:16:27.000 --> 00:16:32.000]  將來會有很多先進科技和AI
[00:16:32.000 --> 00:16:36.000]  會設計出令人更可怕的武器
[00:16:36.000 --> 00:16:40.000]  但無論世界如何演變
[00:16:40.000 --> 00:16:43.000]  殺人的武器如何創新
[00:16:43.000 --> 00:16:47.000]  都不及全能神大能的道
[00:16:47.000 --> 00:16:48.000]  很明顯
[00:16:48.000 --> 00:16:54.000]  這場戰役完全呈現出神大能的本質
[00:16:54.000 --> 00:16:57.000]  誰能與神匹敵呢?
[00:16:57.000 --> 00:16:59.000]  幾乎沒有
[00:16:59.000 --> 00:17:01.000]  大能的神
[00:17:01.000 --> 00:17:03.000]  基督用話語
[00:17:03.000 --> 00:17:05.000]  就是用他口中的劍
[00:17:05.000 --> 00:17:07.000]  擊殺列國
[00:17:07.000 --> 00:17:11.000]  就像神在創造世界的時候一樣
[00:17:11.000 --> 00:17:14.000]  神用話語創造諸天
[00:17:14.000 --> 00:17:17.000]  創造海洋、創造大地
[00:17:17.000 --> 00:17:18.000]  祂叫有就有
[00:17:18.000 --> 00:17:20.000]  命立就立
[00:17:20.000 --> 00:17:23.000]  完全是靠神口中的一句話
[00:17:23.000 --> 00:17:28.000]  詩篇33篇6至9節都有這樣說
[00:17:28.000 --> 00:17:30.000]  等一等
[00:17:30.000 --> 00:17:33.000]  原來大能的神打仗
[00:17:33.000 --> 00:17:36.000]  是不需要任何的東西
[00:17:36.000 --> 00:17:38.000]  只需要祂說一句話
[00:17:38.000 --> 00:17:42.000]  就已經能夠大獲全勝
[00:17:42.000 --> 00:17:45.000]  這個武器有多厲害
[00:17:45.000 --> 00:17:49.000]  根本顛覆了我們的想像
[00:17:49.000 --> 00:17:50.000]  15節
[00:17:50.000 --> 00:17:53.000]  祂說祂用鐵匠核管他們
[00:17:53.000 --> 00:17:57.000]  並要全能神列路的走窄
[00:17:57.000 --> 00:18:00.000]  特別注意的是15節下
[00:18:00.000 --> 00:18:03.000]  神提到的列路、粉路
[00:18:03.000 --> 00:18:07.000]  其實早在啟示錄6至19章
[00:18:07.000 --> 00:18:09.000]  都已經經常提及
[00:18:09.000 --> 00:18:13.000]  因為我們讀啟示錄的時候
[00:18:13.000 --> 00:18:16.000]  很清楚啟示錄除了前半段
[00:18:16.000 --> 00:18:18.000]  講教會之外
[00:18:18.000 --> 00:18:20.000]  對教會的提醒之外
[00:18:20.000 --> 00:18:25.000]  後半段就是進入神大路的審判
[00:18:25.000 --> 00:18:28.000]  神的審判是漸進式的
[00:18:28.000 --> 00:18:30.000]  越來越強
[00:18:30.000 --> 00:18:33.000]  到了最強的時候
[00:18:33.000 --> 00:18:35.000]  最憤怒的時候
[00:18:35.000 --> 00:18:39.000]  就是神憤怒的大走窄
[00:18:39.000 --> 00:18:45.000]  這裡再次提及神憤怒的大走窄
[00:18:45.000 --> 00:18:50.000]  喘的意思就是踐踏和壓碎
[00:18:50.000 --> 00:18:55.000]  這就是神審判的場景
[00:18:55.000 --> 00:18:59.000]  所以這裡的意思是什麼呢?
[00:18:59.000 --> 00:19:03.000]  就是神的管治權威
[00:19:03.000 --> 00:19:05.000]  鐵匠的管治
[00:19:05.000 --> 00:19:10.000]  是不容人去挑戰和不容許抗拒的
[00:19:10.000 --> 00:19:13.000]  與神為敵的
[00:19:13.000 --> 00:19:18.000]  結果必然是被調到全能神列路的走窄當中
[00:19:18.000 --> 00:19:23.000]  被踐踏、被壓碎、被審判
[00:19:23.000 --> 00:19:27.000]  這裡是形容神憤怒的審判
[00:19:27.000 --> 00:19:29.000]  十六節
[00:19:29.000 --> 00:19:32.000]  他提及他的衣服和大腿上
[00:19:32.000 --> 00:19:37.000]  寫著「萬王之王、萬主之主」的稱號
[00:19:37.000 --> 00:19:41.000]  為什麼是衣服的大腿上呢?
[00:19:41.000 --> 00:19:45.000]  因為這正是人可視的位置
[00:19:45.000 --> 00:19:50.000]  試想像一個德性的將軍海船歸來的時候
[00:19:50.000 --> 00:19:53.000]  騎著白馬這麼高
[00:19:53.000 --> 00:19:59.000]  他的大腿上的位置就是人民可視的位置
[00:19:59.000 --> 00:20:04.000]  他們看到這個稱號「萬王之王、萬主之主」的時候
[00:20:04.000 --> 00:20:07.000]  他們就去稱呼神
[00:20:07.000 --> 00:20:13.000]  去呼喊神「萬王之王、萬主之主」要歸來
[00:20:13.000 --> 00:20:17.000]  這個雄姿受到亞細人的景仰
[00:20:17.000 --> 00:20:21.000]  這是非常榮耀的景象
[00:20:21.000 --> 00:20:24.000]  經文去到下半節
[00:20:24.000 --> 00:20:26.000]  十七到二十一節
[00:20:26.000 --> 00:20:31.000]  這裡介紹了戰場上
[00:20:31.000 --> 00:20:34.000]  神敵人的下場和結局
[00:20:34.000 --> 00:20:37.000]  我特別用了新漢語譯本
[00:20:37.000 --> 00:20:41.000]  因為我覺得這個譯本譯得更加全神
[00:20:41.000 --> 00:20:44.000]  我們一起重讀這幾節經文
[00:20:44.000 --> 00:20:45.000]  預備起
[00:20:45.000 --> 00:20:49.000]  我又看見一位天使站在太陽中
[00:20:49.000 --> 00:20:54.000]  對半空中所有的飛鳥大聲呼喊說
[00:20:54.000 --> 00:20:58.000]  來吧聚集起來父神的大賢直
[00:20:58.000 --> 00:21:01.000]  好讓你們吃君王的肉
[00:21:01.000 --> 00:21:02.000]  將軍的肉
[00:21:02.000 --> 00:21:03.000]  壯士的肉
[00:21:03.000 --> 00:21:05.000]  馬和騎馬者的肉
[00:21:05.000 --> 00:21:07.000]  以及所有人的肉
[00:21:07.000 --> 00:21:11.000]  不論是自由的人還是奴僕的
[00:21:11.000 --> 00:21:14.000]  大的還是小的
[00:21:14.000 --> 00:21:18.000]  我看見那獸和地上的君王
[00:21:18.000 --> 00:21:22.000]  並他們的軍旅都聚集了
[00:21:22.000 --> 00:21:27.000]  要與那騎白馬和他的軍隊爭戰
[00:21:27.000 --> 00:21:29.000]  那獸就被擒住了
[00:21:29.000 --> 00:21:33.000]  在那獸面前奇蹟的假仙子
[00:21:33.000 --> 00:21:36.000]  也和那獸一起被擒住
[00:21:36.000 --> 00:21:42.000]  這個假仙子用奇蹟引誘那些受了獸的印記
[00:21:42.000 --> 00:21:44.000]  敬拜獸像的人
[00:21:44.000 --> 00:21:51.000]  他們兩個就活生生地被丟進那燒著硫磺的火壺裡
[00:21:51.000 --> 00:21:57.000]  其餘的人被騎白馬者口中吐出來的劍殺了
[00:21:57.000 --> 00:22:01.000]  所有的飛鳥都吃飽了他們的肉
[00:22:01.000 --> 00:22:03.000]  十七節
[00:22:03.000 --> 00:22:08.000]  作者看見天上的飛鳥
[00:22:08.000 --> 00:22:10.000]  他和他們去呼喊
[00:22:10.000 --> 00:22:13.000]  叫他們來吃大餐
[00:22:13.000 --> 00:22:16.000]  這頓大餐是神為他們預備的
[00:22:16.000 --> 00:22:19.000]  是神的大筵席
[00:22:19.000 --> 00:22:22.000]  這就是神審判的大筵席
