
[00:00:00.000 --> 00:00:04.000]  今日我哋講嘅題目係文掃記第三章
[00:09:59.000 --> 00:10:03.000]  佢哋嘅侍奉嘅態度有規有矩
[00:10:03.000 --> 00:10:09.000]  同樣今日教會一樣我哋都會有各樣嘅班次
[00:10:09.000 --> 00:10:12.000]  有唔同嘅小組唔同嘅團契
[00:10:12.000 --> 00:10:15.000]  有唔同嘅目者有唔同嘅執事
[00:10:15.000 --> 00:10:19.000]  我哋係要各盡其職喺唔同嘅崗位裏頭服事
[00:10:19.000 --> 00:10:23.000]  我會形容呢一個嘅錯誤係好低級嘅一個錯誤
[00:10:23.000 --> 00:10:27.000]  點解呢因為呢兩個唔係普通人
[00:10:27.000 --> 00:10:30.000]  呢兩個係大祭司兩個仔
[00:10:30.000 --> 00:10:33.000]  佢哋好熟悉神嘅律法之外
[00:10:33.000 --> 00:10:39.000]  佢哋有經歷喺舊約出埃及嘅廿四章第一節
[00:10:39.000 --> 00:10:43.000]  神呼召摩西佢話你叫埋阿倫
[00:10:43.000 --> 00:10:46.000]  拿答阿比胡點埋名
[00:10:46.000 --> 00:10:50.000]  阿倫兩個仔同埋以色列長老中嘅七十個人
[00:10:50.000 --> 00:10:55.000]  上山去到西奈山去嚟到去朝見神
[00:10:55.000 --> 00:10:57.000]  佢話佢哋遠遠嘅下拜
[00:10:57.000 --> 00:11:02.000]  但唯獨摩西嚟一個人嚟到前嚟親近神
[00:11:02.000 --> 00:11:05.000]  神人摩西與神好親密
[00:11:05.000 --> 00:11:09.000]  但係佢都只能夠望到上帝嘅咩
[00:11:09.000 --> 00:11:13.000]  唔係面對面只能望佢背脊
[00:11:13.000 --> 00:11:16.000]  上帝話因為你哋都係有罪嘅人
[00:11:16.000 --> 00:11:18.000]  神係完全聖潔嘅
[00:11:18.000 --> 00:11:22.000]  唔能夠可以直視面對面見神
[00:11:22.000 --> 00:11:24.000]  如果係咁你必死無疑
[00:11:24.000 --> 00:11:26.000]  大家明嗰個意思
[00:11:26.000 --> 00:11:30.000]  所以呢一個片段已經解釋咗畀我哋知
[00:11:30.000 --> 00:11:32.000]  原來喺西奈山上面
[00:11:32.000 --> 00:11:36.000]  還有當時四十日嘅時間
[00:11:36.000 --> 00:11:39.000]  摩西去親自親近神
[00:11:39.000 --> 00:11:42.000]  神將十戒畀過佢
[00:11:42.000 --> 00:11:45.000]  而其他嗰啲人遠遠嘅
[00:11:45.000 --> 00:11:47.000]  佢哋一齊陪伴摩西
[00:11:47.000 --> 00:11:52.000]  佢哋甚至後嚟睇到神顯佢嘅榮耀
[00:11:52.000 --> 00:11:56.000]  係好似一個大火將成個西奈山嘅山頂
[00:11:56.000 --> 00:11:58.000]  係嚟到去吞噬
[00:11:58.000 --> 00:12:01.000]  彰顯佢自己嘅榮耀
[00:12:01.000 --> 00:12:04.000]  呢個見證就係上主嘅可畏
[00:12:04.000 --> 00:12:08.000]  每一個去到神嘅台前嘅人
[00:12:08.000 --> 00:12:11.000]  我哋必須要守潔心清
[00:12:11.000 --> 00:12:14.000]  呢個見證上帝嘅可畏
[00:12:14.000 --> 00:12:17.000]  你未記第八章都講咗呢一班祭司
[00:12:17.000 --> 00:12:20.000]  佢哋受呢一個聖職嘅時候
[00:12:20.000 --> 00:12:23.000]  佢哋已經好清楚呢啲嘅規矩
[00:12:23.000 --> 00:12:27.000]  好可惜呢兩個阿倫嘅仔
[00:12:27.000 --> 00:12:29.000]  就係冇聽到神嘅說話
[00:12:29.000 --> 00:12:34.000]  所以佢哋自己遭到呢一個好大嘅懲罰
[00:12:34.000 --> 00:12:36.000]  第二點我哋睇到
[00:12:36.000 --> 00:12:39.000]  喺第二段落五到十三節
[00:12:39.000 --> 00:12:42.000]  係神揀選替代呢班投身
[00:12:42.000 --> 00:12:46.000]  神吩咐摩西話你叫利未之派近前嚟
[00:12:46.000 --> 00:12:49.000]  站喺阿倫祭司面前侍候佢
[00:12:49.000 --> 00:12:54.000]  佢哋要替他代替阿倫祭司
[00:12:54.000 --> 00:12:57.000]  同埋代替全會眾即係以色列人
[00:12:57.000 --> 00:12:59.000]  喺會幕前去執行任務
[00:12:59.000 --> 00:13:02.000]  辦理帳幕所有嘅一切嘅事
[00:13:02.000 --> 00:13:04.000]  包括嗰啲器具
[00:13:04.000 --> 00:13:06.000]  為以色列人執行任務
[00:13:06.000 --> 00:13:08.000]  辦理帳幕嘅事
[00:13:08.000 --> 00:13:10.000]  第九節佢跟住講
[00:13:10.000 --> 00:13:13.000]  你要擺利未人給阿倫和他嘅兒子
[00:13:13.000 --> 00:13:15.000]  他們是從以色列人中選出嚟嘅
[00:13:15.000 --> 00:13:17.000]  完全給他嘅
[00:13:17.000 --> 00:13:20.000]  你要指派阿倫和他嘅兒子
[00:13:20.000 --> 00:13:22.000]  謹守祭司嘅職份
[00:13:22.000 --> 00:13:25.000]  近前來的愛人必被處死
[00:13:25.000 --> 00:13:28.000]  等陣我會有一個平面圖畀大家
[00:13:28.000 --> 00:13:29.000]  再一次提醒大家
[00:13:29.000 --> 00:13:33.000]  會幕就係佢哋紮營嘅中心嘅地方
[00:13:33.000 --> 00:13:37.000]  所有十二個支派都圍繞住呢個會幕
[00:13:37.000 --> 00:13:39.000]  佢哋嚟到去生活
[00:13:39.000 --> 00:13:43.000]  而佢哋就唔能夠係
[00:13:43.000 --> 00:13:47.000]  你話我係神嘅子民我要入去聖所
[00:13:47.000 --> 00:13:48.000]  都唔得嘅
[00:13:48.000 --> 00:13:49.000]  佢哋係由祭司
[00:13:49.000 --> 00:13:50.000]  由利未人
[00:13:50.000 --> 00:13:52.000]  佢哋進入聖所
[00:13:52.000 --> 00:13:54.000]  將祭物獻上
[00:13:54.000 --> 00:13:58.000]  而大祭司只能一年一次入到至聖所
[00:13:58.000 --> 00:14:00.000]  全部有規條
[00:14:00.000 --> 00:14:02.000]  呢為咗就係要讓人明白
[00:14:02.000 --> 00:14:04.000]  我哋有罪嘅人
[00:14:04.000 --> 00:14:06.000]  不能直接去到神嘅面前
[00:14:06.000 --> 00:14:08.000]  但今日我哋新約嘅教會唔同
[00:14:08.000 --> 00:14:11.000]  因為主耶穌成為呢個被殺嘅羔羊
[00:14:11.000 --> 00:14:13.000]  今日可以每日
[00:14:13.000 --> 00:14:16.000]  唔單止淨係星期六 星期日
[00:14:16.000 --> 00:14:18.000]  你返嚟聖殿敬拜
[00:14:18.000 --> 00:14:20.000]  我哋每日我哋嘅靈修
[00:14:20.000 --> 00:14:21.000]  我哋嘅祈禱
[00:14:21.000 --> 00:14:24.000]  你已經係直接去到上帝嘅師恩座前
[00:14:24.000 --> 00:14:26.000]  係因為主耶穌嘅緣故
[00:14:26.000 --> 00:14:28.000]  所以讓我哋明白
[00:14:28.000 --> 00:14:31.000]  今日我哋都係要按規矩
[00:14:31.000 --> 00:14:32.000]  好好
[00:14:32.000 --> 00:14:35.000]  我哋喺我哋嘅侍奉嘅背後
[00:14:35.000 --> 00:14:38.000]  必須有呢一種敬虔嘅操練
[00:14:38.000 --> 00:14:42.000]  如果我哋今日係喺教會好忙碌去侍奉
[00:14:42.000 --> 00:14:44.000]  但你完全係冇祈禱嘅
[00:14:44.000 --> 00:14:48.000]  你每天冇去讀聖經去親近主嘅時候
[00:14:48.000 --> 00:14:49.000]  我話畀你聽
[00:14:49.000 --> 00:14:50.000]  你好快耗盡
[00:14:50.000 --> 00:14:53.000]  你嗰種嘅呂頭
[00:14:53.000 --> 00:14:54.000]  你冇力量
[00:14:54.000 --> 00:14:58.000]  你好快你就會耗盡自己
[00:14:58.000 --> 00:14:59.000]  Burn out
[00:14:59.000 --> 00:15:01.000]  跟住你可能會怨聲載道
[00:15:01.000 --> 00:15:04.000]  你好多時候就會睇唔順眼
[00:15:04.000 --> 00:15:06.000]  你覺得我做得比佢好
[00:15:06.000 --> 00:15:08.000]  點解佢仲可以繼續做呢
[00:15:08.000 --> 00:15:12.000]  你就喺度去引至好多嘅
[00:15:12.000 --> 00:15:14.000]  唔應該有嘅呢一啲嘅
[00:15:14.000 --> 00:15:17.000]  增敬 嫉妒 呢啲所有嘅嘢發生
[00:15:17.000 --> 00:15:18.000]  我哋感謝神
[00:15:18.000 --> 00:15:20.000]  神係揀選利未人
[00:15:20.000 --> 00:15:22.000]  去代替呢啲投身
[00:15:22.000 --> 00:15:23.000]  係有意思嘅
[00:15:23.000 --> 00:15:26.000]  我哋一齊讀下11到13節
[00:15:26.000 --> 00:15:29.000]  耶和華吩咐摩西說
[00:15:29.000 --> 00:15:33.000]  看啊 我從以色列人中選了利未人
[00:15:33.000 --> 00:15:37.000]  代替以色列人中有投胎的長子
[00:15:37.000 --> 00:15:39.000]  利未人要歸我
[00:15:39.000 --> 00:15:42.000]  因為凡投生的是我的
[00:15:42.000 --> 00:15:46.000]  我要在埃及地擊殺所有投生的那日
[00:15:46.000 --> 00:15:49.000]  就擺以色列中所投生的
[00:15:49.000 --> 00:15:51.000]  無論是人或牲畜
[00:15:51.000 --> 00:15:54.000]  都分別為聖歸我
[00:15:54.000 --> 00:15:56.000]  他們定要屬我
[00:15:56.000 --> 00:15:58.000]  我是耶和華
[00:15:58.000 --> 00:16:01.000]  喺呢段嘅經文裏面
[00:16:01.000 --> 00:16:04.000]  我哋可以睇到神有佢嘅心意
[00:16:04.000 --> 00:16:08.000]  揀選投胎嘅呢啲長子
[00:16:08.000 --> 00:16:09.000]  係有意思嘅
[00:16:09.000 --> 00:16:10.000]  喺呢度提及
[00:16:10.000 --> 00:16:16.000]  話係上帝要佢哋認識
[00:16:16.000 --> 00:16:18.000]  投身嘅係完全屬神
[00:16:18.000 --> 00:16:22.000]  因為昔日佢哋出咗埃及嘅時候
[00:16:22.000 --> 00:16:24.000]  以色列每個家庭嘅長子
[00:16:24.000 --> 00:16:28.000]  仍然係存在
[00:16:28.000 --> 00:16:30.000]  就係因為佢哋聽神嘅話
[00:16:30.000 --> 00:16:33.000]  神話今夜我哋要將你哋
[00:16:33.000 --> 00:16:37.000]  帶出埃及地為路之家
[00:16:37.000 --> 00:16:40.000]  你哋將你哋所預備嘅
[00:16:40.000 --> 00:16:41.000]  這個逾越節
[00:16:41.000 --> 00:16:44.000]  嗰個羔羊宰殺咗之後嗰個血
[00:16:44.000 --> 00:16:48.000]  就塗喺你哋嗰個門口
[00:16:48.000 --> 00:16:50.000]  嗰個門眉上面
[00:16:50.000 --> 00:16:52.000]  滅命嘅天使行過你屋企
[00:16:52.000 --> 00:16:53.000]  就唔會入去
[00:16:53.000 --> 00:16:57.000]  但係所有埃及人就唔知道呢件事
[00:16:57.000 --> 00:17:01.000]  佢哋所有埃及家包括法老王嘅屋企
[00:17:01.000 --> 00:17:04.000]  所有嘅長子連埋嗰啲生畜
[00:17:04.000 --> 00:17:08.000]  所有投身嘅全部當夜死哂
[00:17:08.000 --> 00:17:13.000]  呢個係上帝係喺十災裏頭最後一災
[00:17:13.000 --> 00:17:16.000]  呢個災係要佢哋認識到
[00:17:16.000 --> 00:17:20.000]  神係要救贖佢嘅子民
[00:17:20.000 --> 00:17:24.000]  而呢啲嘅以色列人嘅長子被買贖之後
[00:17:24.000 --> 00:17:28.000]  佢哋係要歸耶和華為聖
[00:17:28.000 --> 00:17:30.000]  但出咗埃及之後
[00:17:30.000 --> 00:17:33.000]  神喺呢度吩咐摩西就話
[00:17:33.000 --> 00:17:38.000]  而家由利美人去代替呢啲所有以色列人嘅長子
[00:17:38.000 --> 00:17:40.000]  係有原因
[00:17:40.000 --> 00:17:44.000]  當我再去研究呢段經文嘅時候
[00:17:44.000 --> 00:17:47.000]  我睇到係有一個背景
[00:17:47.000 --> 00:17:51.000]  呢個背景就係喺當時佢哋近東嘅地方
[00:17:51.000 --> 00:17:54.000]  佢哋係有一種嘅所謂文化
[00:17:54.000 --> 00:18:00.000]  呢個文化同我哋中國人嗰種祭祖觀念係極為相似
[00:18:00.000 --> 00:18:05.000]  佢哋就係所有嗰啲嘅家庭嘅嗰啲長子
[00:18:05.000 --> 00:18:09.000]  要去為死去嘅先人去奠酒
[00:18:09.000 --> 00:18:17.000]  然之後佢哋就嚟到去對嗰啲嘅去世嘅祖宗亡魂
[00:18:17.000 --> 00:18:22.000]  佢哋就去膜拜就求佢哋嚟到去
[00:18:22.000 --> 00:18:25.000]  所謂保佑佢哋家宅安寧
[00:18:25.000 --> 00:18:28.000]  係咪同我哋祭祖嗰啲觀念好相似
[00:18:28.000 --> 00:18:31.000]  其實呢一種就唔合神嘅心意
[00:18:31.000 --> 00:18:34.000]  神話你哋唔可以喺佢嘅之外
[00:18:34.000 --> 00:18:38.000]  係設立偶像包括祭祖呢件事
[00:18:38.000 --> 00:18:44.000]  所以長子係要負起每個家庭啲祭祖嘅責任
[00:18:44.000 --> 00:18:47.000]  將佢哋變成家臣呢件事
[00:18:47.000 --> 00:18:52.000]  係上帝完全係要責備同埋要廢除
[00:18:52.000 --> 00:18:55.000]  祭祖呢件事我哋今日我哋基督徒
[00:18:55.000 --> 00:18:58.000]  我哋話我哋係神宗最遠
[00:18:58.000 --> 00:19:03.000]  我哋可以你話就算擺阿爺阿嬤過身
[00:19:03.000 --> 00:19:05.000]  佢幅相喺屋企得唔得呢可以
[00:19:05.000 --> 00:19:08.000]  但你唔係當佢係神明咁樣拜
[00:19:08.000 --> 00:19:11.000]  我哋可以擺咗鮮花喺度
[00:19:11.000 --> 00:19:13.000]  我哋會悼念佢
[00:19:13.000 --> 00:19:16.000]  將佢過去在世嘅一啲皆然美行
[00:19:16.000 --> 00:19:20.000]  成為我哋後世嘅子孫一個榜樣
[00:19:20.000 --> 00:19:24.000]  但係我哋絕不能當佢係神明咁樣要膜拜
[00:19:24.000 --> 00:19:25.000]  呢個就不能
[00:19:25.000 --> 00:19:31.000]  而利美人而家授權獲得呢一個長子嘅名份
[00:19:31.000 --> 00:19:36.000]  就係預表住佢哋要帶領整個以色列嘅民族
[00:19:36.000 --> 00:19:40.000]  佢哋嘅宗教生活係全國性
[00:19:40.000 --> 00:19:45.000]  都係以耶和華為一神嚟到去敬拜
[00:19:45.000 --> 00:19:47.000]  不能夠去拜別的神
[00:19:47.000 --> 00:19:50.000]  所以當我哋明白呢件事
[00:19:50.000 --> 00:19:54.000]  你就睇到上帝嘅心意係一個設立呢一種
[00:19:54.000 --> 00:20:00.000]  係回望祭司同埋利美人嘅唔同嘅職責
[00:20:00.000 --> 00:20:01.000]  係帶出嚟
[00:20:01.000 --> 00:20:08.000]  我哋再睇喺呢一個嘅第三點
[00:20:08.000 --> 00:20:10.000]  利美嘅三個仔
[00:20:10.000 --> 00:20:12.000]  佢哋各盡其職
[00:20:12.000 --> 00:20:15.000]  喺呢個回望嘅東邊
[00:20:15.000 --> 00:20:18.000]  喺呢個slide嘅右手邊
[00:20:18.000 --> 00:20:21.000]  呢個就係講摩西亞倫同埋祭司嘅家
[00:20:21.000 --> 00:20:22.000]  佢哋紮營嘅地方
[00:20:22.000 --> 00:20:24.000]  南邊嗰個就係哥核族
[00:20:24.000 --> 00:20:26.000]  利美嘅仔
[00:20:26.000 --> 00:20:28.000]  西邊就係格遜族
[00:20:28.000 --> 00:20:31.000]  而北邊嗰個就係米拉利族
