
[00:00:00.000 --> 00:00:05.000]  我們今天要講的是馬可福音的講道系列第13講
[00:06:41.000 --> 00:06:45.000]  有些地方連飛都不能飛到去那邊
[00:06:45.000 --> 00:06:46.000]  有些地方是
[00:06:46.000 --> 00:06:49.000]  原來飛到那邊還要做很多的隔離
[00:06:49.000 --> 00:06:51.000]  這只是在講
[00:06:51.000 --> 00:06:56.000]  影響了我們一年多的疫情
[00:06:56.000 --> 00:06:59.000]  人生中還有很多風暴
[00:06:59.000 --> 00:07:01.000]  比如一場的疾病就打亂了
[00:07:01.000 --> 00:07:04.000]  很多很多的計劃
[00:07:04.000 --> 00:07:07.000]  關鍵是各位弟兄姐妹
[00:07:07.000 --> 00:07:12.000]  你準備好來面對人生忽然的風暴了嗎
[00:07:12.000 --> 00:07:14.000]  如果在生命中出現了一個
[00:07:14.000 --> 00:07:18.000]  你最不想看見發生的事情
[00:07:18.000 --> 00:07:21.000]  你準備好面對了嗎
[00:07:21.000 --> 00:07:25.000]  你會如何面對呢
[00:07:25.000 --> 00:07:27.000]  我們看下一頁
[00:07:27.000 --> 00:07:30.000]  第二個功課是我們要彼此提醒的
[00:07:30.000 --> 00:07:35.000]  我們發現我們一般人在面對風暴
[00:07:35.000 --> 00:07:38.000]  只關注自己或怪責其他人
[00:07:38.000 --> 00:07:40.000]  你看這段經文很有意思
[00:07:40.000 --> 00:07:41.000]  他說什麼呢
[00:07:41.000 --> 00:07:46.000]  他說耶穌在船尾上枕頭睡覺
[00:07:46.000 --> 00:07:48.000]  門徒就叫醒了他
[00:07:48.000 --> 00:07:52.000]  說夫子我們喪命你不顧了嗎
[00:07:52.000 --> 00:07:57.000]  當然有些人就很好奇的想要去探討
[00:07:57.000 --> 00:08:00.000]  耶穌到底是不是真的睡覺
[00:08:00.000 --> 00:08:04.000]  還是他在裝睡
[00:08:04.000 --> 00:08:06.000]  有些人就說這個風浪這麼大
[00:08:06.000 --> 00:08:11.000]  他怎麼可能在那裡睡得著呢
[00:08:11.000 --> 00:08:13.000]  我知道有一些弟兄姐妹
[00:08:13.000 --> 00:08:16.000]  你們有家人或者朋友
[00:08:16.000 --> 00:08:19.000]  在任何的情況都睡得著的
[00:08:19.000 --> 00:08:22.000]  像我這樣的女朋友
[00:08:22.000 --> 00:08:29.000]  車可以很顛的不斷的衝刺
[00:08:29.000 --> 00:08:34.000]  你還是看到你旁邊的家人還在睡呼呼的
[00:08:34.000 --> 00:08:36.000]  你就覺得很奇怪
[00:08:36.000 --> 00:08:37.000]  好像沒有影響他的
[00:08:37.000 --> 00:08:39.000]  我的看法是什麼呢
[00:08:39.000 --> 00:08:43.000]  我的看法是聖經沒有給我們任何其他的暗示
[00:08:43.000 --> 00:08:45.000]  說耶穌是在裝著睡覺
[00:08:45.000 --> 00:08:48.000]  我們就應該尊重聖經怎麼寫
[00:08:48.000 --> 00:08:50.000]  耶穌就真的在睡覺
[00:08:50.000 --> 00:08:54.000]  而前面我們看到有一個線索是告訴我們什麼呢
[00:08:54.000 --> 00:08:58.000]  是門徒把他一同帶去
[00:08:58.000 --> 00:09:01.000]  我們就可以可能比較合理的猜到
[00:09:01.000 --> 00:09:04.000]  耶穌是非常非常的累
[00:09:04.000 --> 00:09:08.000]  真的是在那邊睡著了
[00:09:08.000 --> 00:09:09.000]  重點是什麼呢
[00:09:09.000 --> 00:09:13.000]  重點是這些門徒做了一件正確的事情
[00:09:13.000 --> 00:09:14.000]  什麼事情啊
[00:09:14.000 --> 00:09:18.000]  他們去叫醒耶穌
[00:09:18.000 --> 00:09:20.000]  這裡有點好奇的啊
[00:09:20.000 --> 00:09:27.000]  我們不知道這個是他們真的知道耶穌對他們有幫助呢
[00:09:27.000 --> 00:09:28.000]  把他叫醒
[00:09:28.000 --> 00:09:31.000]  還是他們已經無計可施了
[00:09:31.000 --> 00:09:34.000]  要叫醒耶穌呢
[00:09:34.000 --> 00:09:36.000]  你們覺得是哪一個可能性啊
[00:09:36.000 --> 00:09:38.000]  無計可施了啊
[00:09:38.000 --> 00:09:41.000]  因為基本上他們去叫醒耶穌
[00:09:41.000 --> 00:09:44.000]  他們對耶穌的信心還是不夠
[00:09:44.000 --> 00:09:45.000]  對不對
[00:09:45.000 --> 00:09:48.000]  叫醒耶穌是為了怪他
[00:09:48.000 --> 00:09:51.000]  但是如果他們對耶穌的信心不夠
[00:09:51.000 --> 00:09:55.000]  他們覺得叫醒耶穌有什麼幫助呢
[00:09:55.000 --> 00:09:57.000]  他們都要沈了
[00:09:57.000 --> 00:09:58.000]  但是呢
[00:09:58.000 --> 00:10:02.000]  不管是有意無意的去找耶穌就是對了
[00:10:02.000 --> 00:10:06.000]  這個在我們弟兄姐妹的生命中呢
[00:10:06.000 --> 00:10:07.000]  我要鼓勵你啊
[00:10:07.000 --> 00:10:09.000]  有時候魔鬼很狡猾
[00:10:09.000 --> 00:10:12.000]  在你人生遇到困難的時候
[00:10:12.000 --> 00:10:16.000]  你好像也進入一種很迷糊的狀態啊
[00:10:16.000 --> 00:10:20.000]  你好像不知道禱告有沒有用
[00:10:20.000 --> 00:10:22.000]  禱告有沒有用
[00:10:22.000 --> 00:10:24.000]  但是你還是禱告了
[00:10:24.000 --> 00:10:26.000]  不要緊啊
[00:10:26.000 --> 00:10:28.000]  還是禱告
[00:10:28.000 --> 00:10:29.000]  還是禱告
[00:10:29.000 --> 00:10:31.000]  因為你願意去找上帝呢
[00:10:31.000 --> 00:10:32.000]  就有一個可能性
[00:10:32.000 --> 00:10:35.000]  上帝能夠幫助你
[00:10:35.000 --> 00:10:36.000]  弟兄姐妹
[00:10:36.000 --> 00:10:38.000]  你的習慣是什麼樣呢
[00:10:38.000 --> 00:10:40.000]  遇到困難的時候
[00:10:40.000 --> 00:10:43.000]  你會不會有時候聽信了魔鬼的謊言
[00:10:43.000 --> 00:10:46.000]  告訴你禱告沒有用了呢
[00:10:46.000 --> 00:10:51.000]  還是你會無論怎麼樣都會去尋求耶穌呢
[00:10:51.000 --> 00:10:52.000]  我鼓勵你
[00:10:52.000 --> 00:10:54.000]  真的是去尋求耶穌啊
[00:10:54.000 --> 00:10:56.000]  所以這些門徒呢
[00:10:56.000 --> 00:10:58.000]  我不知道他是有意無意的
[00:10:58.000 --> 00:11:00.000]  反正他好像是無計可施了
[00:11:00.000 --> 00:11:02.000]  已經盡量的想要救自己了
[00:11:02.000 --> 00:11:05.000]  看到耶穌還在睡覺
[00:11:05.000 --> 00:11:07.000]  可能帶著憤怒吧
[00:11:07.000 --> 00:11:09.000]  我們要喪命了
[00:11:09.000 --> 00:11:10.000]  你也不顧我們嗎
[00:11:10.000 --> 00:11:13.000]  你還算是我們的夫子嗎
[00:11:13.000 --> 00:11:15.000]  去找耶穌
[00:11:15.000 --> 00:11:17.000]  基本上我們看到這段經文呢
[00:11:17.000 --> 00:11:18.000]  我請你留意
[00:11:18.000 --> 00:11:20.000]  我們跟你
[00:11:20.000 --> 00:11:21.000]  他講我們的時候
[00:11:21.000 --> 00:11:23.000]  他強調的是什麼呢
[00:11:23.000 --> 00:11:26.000]  要喪命了
[00:11:26.000 --> 00:11:27.000]  他講你的時候
[00:11:27.000 --> 00:11:28.000]  講耶穌的時候
[00:11:28.000 --> 00:11:30.000]  他是強調什麼呢
[00:11:30.000 --> 00:11:32.000]  責怪耶穌
[00:11:32.000 --> 00:11:34.000]  你不顧嗎
[00:11:34.000 --> 00:11:37.000]  很多時候這就是我們人呢
[00:11:37.000 --> 00:11:41.000]  面對一些挑戰的時候的反應啊
[00:11:41.000 --> 00:11:44.000]  有時候我也是這樣子的
[00:11:44.000 --> 00:11:45.000]  一些問題來了
[00:11:45.000 --> 00:11:47.000]  我只把問題呢
[00:11:47.000 --> 00:11:50.000]  集中在自己的事情上面
[00:11:50.000 --> 00:11:51.000]  然後呢
[00:11:51.000 --> 00:11:53.000]  有時候還會怪別人
[00:11:53.000 --> 00:11:55.000]  都是你不好
[00:11:55.000 --> 00:11:58.000]  但是上帝要我們的生命呢
[00:11:58.000 --> 00:12:00.000]  不是這樣的生命
[00:12:00.000 --> 00:12:02.000]  我們要瞭解
[00:12:02.000 --> 00:12:05.000]  上帝要我們過一個怎麼樣有信心的人生
[00:12:05.000 --> 00:12:08.000]  我們看下一頁
[00:12:08.000 --> 00:12:09.000]  在這裡呢
[00:12:09.000 --> 00:12:11.000]  我們看到呢
[00:12:11.000 --> 00:12:13.000]  我們要問自己一個問題就是
[00:12:13.000 --> 00:12:16.000]  你有沒有想過上帝期望我們
[00:12:16.000 --> 00:12:17.000]  以怎麼樣的態度
[00:12:17.000 --> 00:12:20.000]  面對人生的風暴呢
[00:12:20.000 --> 00:12:22.000]  我覺得
[00:12:22.000 --> 00:12:25.000]  自己把問題放在自己身上
[00:12:25.000 --> 00:12:27.000]  來擔心自己的處境
[00:12:27.000 --> 00:12:29.000]  這是人之常情啊
[00:12:29.000 --> 00:12:30.000]  人之常情
[00:12:30.000 --> 00:12:32.000]  是可以接受的
[00:12:32.000 --> 00:12:35.000]  但是不要待在那裡
[00:12:35.000 --> 00:12:37.000]  不要待在那裡
[00:12:37.000 --> 00:12:38.000]  然後呢
[00:12:38.000 --> 00:12:40.000]  也千萬更不要呢
[00:12:40.000 --> 00:12:42.000]  把矛頭指向別人
[00:12:42.000 --> 00:12:43.000]  對
[00:12:43.000 --> 00:12:44.000]  有些時候
[00:12:44.000 --> 00:12:46.000]  真的是別人的
[00:12:46.000 --> 00:12:48.000]  要負一部分的責任
[00:12:48.000 --> 00:12:51.000]  但是你如果只是把焦點放在
[00:12:51.000 --> 00:12:52.000]  自己的困難
[00:12:52.000 --> 00:12:55.000]  跟別人的那一部分的責任
[00:12:55.000 --> 00:12:56.000]  其實
[00:12:56.000 --> 00:12:57.000]  也還沒有做到
[00:12:57.000 --> 00:12:58.000]  信仰
[00:12:58.000 --> 00:13:00.000]  對你有什麼幫助
[00:13:00.000 --> 00:13:01.000]  真正的信仰呢
[00:13:01.000 --> 00:13:03.000]  是你要去到
[00:13:03.000 --> 00:13:06.000]  去問上帝
[00:13:06.000 --> 00:13:07.000]  上帝啊
[00:13:07.000 --> 00:13:09.000]  發生了這件事情
[00:13:09.000 --> 00:13:10.000]  到底
[00:13:10.000 --> 00:13:12.000]  到底我在當中
[00:13:12.000 --> 00:13:14.000]  要學習什麼呢
[00:13:14.000 --> 00:13:16.000]  如果你是
[00:13:16.000 --> 00:13:18.000]  那一位掌管萬有的上帝
[00:13:18.000 --> 00:13:21.000]  這件事情你容許發生了
[00:13:21.000 --> 00:13:23.000]  我可以在過程中
[00:13:23.000 --> 00:13:25.000]  怎麼樣回應呢
[00:13:25.000 --> 00:13:26.000]  我們作為基督徒
[00:13:26.000 --> 00:13:29.000]  要常常養成這種思想習慣
[00:13:29.000 --> 00:13:30.000]  就是
[00:13:30.000 --> 00:13:32.000]  事情發生了
[00:13:32.000 --> 00:13:33.000]  OK
[00:13:33.000 --> 00:13:35.000]  你有一段日子
[00:13:35.000 --> 00:13:36.000]  有一個時間
[00:13:36.000 --> 00:13:37.000]  很難受
[00:13:37.000 --> 00:13:38.000]  很痛苦
[00:13:38.000 --> 00:13:39.000]  也很生氣
[00:13:39.000 --> 00:13:41.000]  那是快點冷靜下來
[00:13:41.000 --> 00:13:42.000]  你再
[00:13:42.000 --> 00:13:44.000]  要聯繫到上帝那裡
[00:13:44.000 --> 00:13:47.000]  讓上帝與你同行
[00:13:47.000 --> 00:13:49.000]  而不是走另外一個方向
[00:13:49.000 --> 00:13:51.000]  走進你自己的憂慮
[00:13:51.000 --> 00:13:53.000]  或者走進你的憤怒
[00:13:53.000 --> 00:13:55.000]  而沒有走上上帝
[00:13:55.000 --> 00:13:57.000]  他可能在過程中
[00:13:57.000 --> 00:14:00.000]  要出現的幫助
[00:14:00.000 --> 00:14:03.000]  有一些的弟兄姐妹呢
[00:14:03.000 --> 00:14:07.000]  他們的家庭出現了很大的問題
[00:14:07.000 --> 00:14:08.000]  很大的問題
[00:14:08.000 --> 00:14:09.000]  有些時候呢
[00:14:09.000 --> 00:14:12.000]  幾乎是要四分五裂了
[00:14:12.000 --> 00:14:13.000]  那個問題
[00:14:13.000 --> 00:14:16.000]  過程中也是非常非常地痛苦
[00:14:16.000 --> 00:14:18.000]  也很多的憤怒
[00:14:18.000 --> 00:14:20.000]  也很多的絕望
[00:14:20.000 --> 00:14:21.000]  但是
[00:14:21.000 --> 00:14:23.000]  在冷靜之後呢
[00:14:23.000 --> 00:14:24.000]  我看到他們呢
[00:14:24.000 --> 00:14:26.000]  學習怎麼樣呢
[00:14:26.000 --> 00:14:28.000]  依靠神
[00:14:28.000 --> 00:14:30.000]  仰望神
[00:14:30.000 --> 00:14:31.000]  然後你就看到
[00:14:31.000 --> 00:14:33.000]  上帝慢慢地轉變
[00:14:33.000 --> 00:14:36.000]  轉變這個情況
[00:14:36.000 --> 00:14:38.000]  是可能就在那幾個月前
[00:14:38.000 --> 00:14:42.000]  你沒有想象到會改變的情況
[00:14:42.000 --> 00:14:43.000]  所以面對風暴
[00:14:43.000 --> 00:14:45.000]  不要只是
[00:14:45.000 --> 00:14:46.000]  關心
[00:14:46.000 --> 00:14:49.000]  我們要上命了
[00:14:49.000 --> 00:14:50.000]  你不顧嗎
[00:14:50.000 --> 00:14:52.000]  上帝肯定會顧的
[00:14:52.000 --> 00:14:54.000]  我們看下一頁
[00:14:54.000 --> 00:14:55.000]  第三呢
[00:14:55.000 --> 00:14:57.000]  我們不要忘了上帝呢
[00:14:57.000 --> 00:15:00.000]  他是無所不能的上帝啊
[00:15:00.000 --> 00:15:01.000]  在這裡呢
[00:15:01.000 --> 00:15:02.000]  耶穌
[00:15:02.000 --> 00:15:04.000]  他一醒了
[00:15:04.000 --> 00:15:06.000]  馬上瞭解情況了
[00:15:06.000 --> 00:15:08.000]  二話不說
[00:15:08.000 --> 00:15:09.000]  就赤著風
[00:15:09.000 --> 00:15:11.000]  向海說
[00:15:11.000 --> 00:15:12.000]  住了吧
[00:15:12.000 --> 00:15:13.000]  靜了吧
[00:15:13.000 --> 00:15:14.000]  風就止住
[00:15:14.000 --> 00:15:18.000]  大大的平靜了
[00:15:18.000 --> 00:15:19.000]  突然間
[00:15:19.000 --> 00:15:23.000]  那個加利利湖又像一面鏡子那樣的平靜
[00:15:23.000 --> 00:15:24.000]  那挺震撼的
[00:15:24.000 --> 00:15:25.000]  但是耶穌呢
[00:15:25.000 --> 00:15:28.000]  他只需要說話
[00:15:28.000 --> 00:15:29.000]  有時候呢
[00:15:29.000 --> 00:15:30.000]  我們呢
[00:15:30.000 --> 00:15:31.000]  信主一段日子呢
[00:15:31.000 --> 00:15:33.000]  忘記了神呢
[00:15:33.000 --> 00:15:36.000]  他是神
[00:15:36.000 --> 00:15:39.000]  我不知道你聽得懂這句話嗎
[00:15:39.000 --> 00:15:41.000]  我們忘記了神呢
[00:15:41.000 --> 00:15:43.000]  他是神
[00:15:43.000 --> 00:15:44.000]  意思就是說
[00:15:44.000 --> 00:15:45.000]  我們以為
[00:15:45.000 --> 00:15:50.000]  他比我們只高一點點
[00:15:50.000 --> 00:15:53.000]  可能比我們更智慧一點點
[00:15:53.000 --> 00:15:56.000]  比我們更有能力一點點
[00:15:56.000 --> 00:15:57.000]  我們忘了呢
[00:15:57.000 --> 00:15:59.000]  一切的問題
[00:15:59.000 --> 00:16:01.000]  如果他願意的話
[00:16:01.000 --> 00:16:02.000]  他要解決呢
[00:16:02.000 --> 00:16:05.000]  簡直是在他厥詞之間
[00:16:05.000 --> 00:16:07.000]  就解決了
[00:16:07.000 --> 00:16:09.000]  他就是上帝
[00:16:09.000 --> 00:16:12.000]  我不知道這句話呢
[00:16:12.000 --> 00:16:14.000]  你想到了什麼
[00:16:14.000 --> 00:16:17.000]  上帝的言語原來是帶著能力的
[00:16:17.000 --> 00:16:19.000]  記不記得在創世紀的時候
[00:16:19.000 --> 00:16:22.000]  這個世界是怎麼被創造的
[00:16:22.000 --> 00:16:23.000]  言語
[00:16:23.000 --> 00:16:24.000]  神的言語
[00:16:24.000 --> 00:16:25.000]  神的道
[00:16:25.000 --> 00:16:26.000]  神的話
[00:16:26.000 --> 00:16:28.000]  他說要有光
[00:16:28.000 --> 00:16:31.000]  就有了光
[00:16:31.000 --> 00:16:33.000]  我鼓勵你
[00:16:33.000 --> 00:16:34.000]  各位親愛的弟兄姐妹
[00:16:34.000 --> 00:16:36.000]  我鼓勵你
[00:16:36.000 --> 00:16:38.000]  緊緊的依靠神的話
[00:16:38.000 --> 00:16:41.000]  我多麼盼望在我們有困難的時候
[00:16:41.000 --> 00:16:42.000]  你依靠的是神啊
[00:16:42.000 --> 00:16:45.000]  你說一句吧
[00:16:45.000 --> 00:16:46.000]  你說一句吧
[00:16:46.000 --> 00:16:47.000]  只要你說一句
[00:16:47.000 --> 00:16:52.000]  我相信這件事情就成了
[00:16:52.000 --> 00:16:54.000]  我們無可厚非的是會找不同的資源
[00:16:54.000 --> 00:16:55.000]  想不同的方法
[00:16:55.000 --> 00:16:58.000]  因為智慧也是上帝賜給我們的
[00:16:58.000 --> 00:17:01.000]  理性也是上帝賜給我們的
[00:17:01.000 --> 00:17:02.000]  不同的資源
[00:17:02.000 --> 00:17:05.000]  也是上帝放在我們生活中的
[00:17:05.000 --> 00:17:06.000]  無可厚非的
[00:17:06.000 --> 00:17:07.000]  這些都可以去用
[00:17:07.000 --> 00:17:10.000]  但是你要以一個感恩的心去找去用
[00:17:10.000 --> 00:17:14.000]  但是我巴不得弟兄姐妹
[00:17:14.000 --> 00:17:17.000]  你的心是做了這些事情之余
[00:17:17.000 --> 00:17:20.000]  你清清楚楚的知道
[00:17:20.000 --> 00:17:22.000]  你說上帝啊
[00:17:22.000 --> 00:17:23.000]  只要你說話就可以了
[00:17:23.000 --> 00:17:25.000]  你說一句吧
[00:17:25.000 --> 00:17:27.000]  你說一句吧
[00:17:27.000 --> 00:17:29.000]  上帝說一句的話
[00:17:29.000 --> 00:17:32.000]  他說這件事情你不用擔心了
[00:17:32.000 --> 00:17:35.000]  肯定你真的是不用擔心了
[00:17:35.000 --> 00:17:38.000]  我們要渴望聖言
[00:17:38.000 --> 00:17:39.000]  我們要讀經
[00:17:39.000 --> 00:17:43.000]  我們也要渴望神的話
[00:17:43.000 --> 00:17:45.000]  神對你說的話
[00:17:45.000 --> 00:17:49.000]  我盼望我們的信仰不要變成僵化
[00:17:49.000 --> 00:17:50.000]  你知道嗎
