
[00:00:00.000 --> 00:00:01.880]  我們回顧一下
[00:02:34.080 --> 00:02:36.200]  如果談得來的話
[00:02:36.200 --> 00:02:37.800]  就會和他有更多的聯繫
[00:02:37.800 --> 00:02:39.600]  如果談不來的話就不會有那麼多的聯繫
[00:02:39.600 --> 00:02:41.400]  好,這一組呢?
[00:02:41.400 --> 00:02:43.400]  我是喜歡和人有連繫的
[00:02:43.400 --> 00:02:47.240]  因為有趣
[00:02:47.240 --> 00:02:52.240]  是的,我們也討論過和誰有連繫
[00:02:52.240 --> 00:02:55.240]  和Pastor Carmen有連繫
[00:02:55.240 --> 00:02:56.240]  我們就很樂意
[00:02:56.240 --> 00:03:00.040]  多謝
[00:03:00.040 --> 00:03:01.640]  好,多謝大家分享
[00:03:01.640 --> 00:03:05.440]  因為今天我們會談到連繫
[00:03:05.440 --> 00:03:08.440]  也聽到有50/50
[00:03:08.440 --> 00:03:09.840]  有些是喜歡和人有連繫
[00:03:09.840 --> 00:03:14.440]  有些喜歡與否就要視乎那個人
[00:03:14.440 --> 00:03:16.240]  好,看看大家有什麼經歷
[00:03:16.240 --> 00:03:19.040]  可以遲些和我分享
[00:03:19.040 --> 00:03:20.640]  我們看下一版
[00:03:20.640 --> 00:03:22.640]  我想問一下大家
[00:03:22.640 --> 00:03:24.440]  說到連繫的時候
[00:03:24.440 --> 00:03:28.840]  大家年輕人最關心的連繫是什麼?
[00:03:28.840 --> 00:03:31.440]  最關心的連繫應該就是
[00:03:31.440 --> 00:03:33.640]  啊,是什麼?
[00:03:33.640 --> 00:03:35.640]  大家好像很悶
[00:03:35.640 --> 00:03:39.840]  是的,就是男女關係
[00:03:39.840 --> 00:03:41.640]  可能是戀情上
[00:03:41.640 --> 00:03:42.840]  Dating這些
[00:03:42.840 --> 00:03:44.840]  是不是?我不是錯的
[00:03:46.440 --> 00:03:49.640]  大家好像
[00:03:49.640 --> 00:03:51.240]  不知道是不是
[00:03:51.240 --> 00:03:53.840]  是的,應該大家不是最關心
[00:03:53.840 --> 00:03:56.640]  但可能比較喜歡的就是這個題目
[00:03:56.640 --> 00:03:58.440]  我想問一下
[00:03:58.440 --> 00:04:04.240]  你覺得今天的世界是如何看待婚姻這個議題?
[00:04:04.240 --> 00:04:05.440]  好,我們不如看看下一版
[00:04:05.440 --> 00:04:09.840]  這個世界是如何看待婚姻這個議題
[00:04:09.840 --> 00:04:12.240]  我們說一下拍拖
[00:04:12.240 --> 00:04:17.640]  現在的年輕人是如何看待拍拖婚姻的呢?
[00:04:17.640 --> 00:04:20.640]  見不見到結婚的門在這裡
[00:04:20.640 --> 00:04:23.440]  但是有很多門檻
[00:04:23.440 --> 00:04:24.840]  看看有什麼門檻
[00:04:24.840 --> 00:04:28.040]  首先就是有這個不確定的未來
[00:04:28.040 --> 00:04:30.840]  有經濟的壓力
[00:04:30.840 --> 00:04:34.040]  拍拖想結婚就要想上樓
[00:04:34.040 --> 00:04:37.840]  是不是?要想有經濟能力去買樓
[00:04:37.840 --> 00:04:39.240]  不要說得那麼遠
[00:04:39.240 --> 00:04:41.640]  只是拍拖出來想吃什麼
[00:04:41.640 --> 00:04:43.640]  都是每一次的
[00:04:43.640 --> 00:04:44.840]  不是說什麼
[00:04:44.840 --> 00:04:47.440]  都是一個頭痛的事情
[00:04:47.440 --> 00:04:51.840]  拍拖可能經濟上也要經營
[00:04:51.840 --> 00:04:54.840]  男生是不是要請女生吃飯?
[00:04:54.840 --> 00:04:56.840]  如果在拍拖
[00:04:56.840 --> 00:04:59.040]  要請女生吃飯
[00:04:59.040 --> 00:05:01.240]  也要定時定節
[00:05:01.240 --> 00:05:03.440]  每個月的拍拖週年
[00:05:03.440 --> 00:05:05.040]  認識的週年
[00:05:05.040 --> 00:05:06.640]  然後聖誕節
[00:05:06.640 --> 00:05:08.440]  然後生日
[00:05:08.440 --> 00:05:10.440]  都要送禮物的
[00:05:10.440 --> 00:05:12.040]  大家說到這裡
[00:05:12.040 --> 00:05:14.040]  真是一瓦河
[00:05:14.040 --> 00:05:15.440]  還有七席
[00:05:15.440 --> 00:05:17.040]  還有520
[00:05:17.040 --> 00:05:18.040]  還有1314
[00:05:18.040 --> 00:05:19.240]  好了
[00:05:19.240 --> 00:05:23.440]  這個讓我們現在的世代
[00:05:23.440 --> 00:05:25.640]  對婚姻真的覺得
[00:05:25.640 --> 00:05:27.040]  wow
[00:05:27.040 --> 00:05:28.040]  so difficult
[00:05:28.040 --> 00:05:28.440]  是不是?
[00:05:28.440 --> 00:05:31.440]  好像很遠
[00:05:31.440 --> 00:05:33.440]  莫說我們的學業
[00:05:33.440 --> 00:05:36.440]  大學畢業之後要做什麼
[00:05:36.440 --> 00:05:37.840]  這個都沒有想好
[00:05:37.840 --> 00:05:40.440]  或者要想婚姻的事情
[00:05:40.440 --> 00:05:43.640]  所以這個都是現在的現象
[00:05:43.640 --> 00:05:47.640]  另外一邊廂的
[00:05:47.640 --> 00:05:50.840]  比較年輕的情侶
[00:05:50.840 --> 00:05:52.440]  可能他們面對的就是
[00:05:52.440 --> 00:05:55.440]  我們各自做自己的事情
[00:05:55.440 --> 00:05:57.840]  我喜歡這件事我就去做
[00:05:57.840 --> 00:05:58.840]  我喜歡打網球
[00:05:58.840 --> 00:06:00.840]  太太喜歡文靜一點
[00:06:00.840 --> 00:06:01.840]  就各自
[00:06:01.840 --> 00:06:03.440]  總之你不要煩我
[00:06:03.440 --> 00:06:04.440]  我不要煩你就好了
[00:06:04.440 --> 00:06:05.840]  我不知道是不是這樣
[00:06:05.840 --> 00:06:07.840]  我上網找的
[00:06:07.840 --> 00:06:08.840]  可能不是
[00:06:08.840 --> 00:06:11.840]  現在世界的現象
[00:06:11.840 --> 00:06:13.840]  我們去下一頁
[00:06:13.840 --> 00:06:15.840]  有一個YouTube的頻道
[00:06:15.840 --> 00:06:16.840]  去訪問
[00:06:16.840 --> 00:06:19.840]  為什麼有些人不肯結婚
[00:06:19.840 --> 00:06:23.840]  不肯結婚有什麼數據呢?
[00:06:23.840 --> 00:06:24.840]  它說到
[00:06:24.840 --> 00:06:28.440]  大概74%的世代
[00:06:28.440 --> 00:06:30.840]  覺得沒有小朋友
[00:06:30.840 --> 00:06:32.840]  都可以有一個滿足的生活
[00:06:32.840 --> 00:06:33.840]  是不是?
[00:06:33.840 --> 00:06:34.840]  大家是不是這樣覺得?
[00:06:34.840 --> 00:06:36.840]  或者覺得我不結婚
[00:06:36.840 --> 00:06:37.840]  其實我都可以很好的
[00:06:37.840 --> 00:06:39.840]  我不結婚都可以很好
[00:06:39.840 --> 00:06:43.840]  另外只有67%的世代
[00:06:43.840 --> 00:06:46.840]  認為婚姻是給孩子
[00:06:46.840 --> 00:06:50.840]  穩定成長的環境的關鍵
[00:06:50.840 --> 00:06:52.840]  其實有33%的人
[00:06:52.840 --> 00:06:54.840]  覺得不需要婚姻
[00:06:54.840 --> 00:06:56.840]  都可以給孩子
[00:06:56.840 --> 00:07:01.840]  有穩定和環境的關鍵
[00:07:01.840 --> 00:07:03.840]  你應該知道我在說什麼
[00:07:03.840 --> 00:07:05.840]  第三
[00:07:05.840 --> 00:07:08.840]  有很多人不認為一定要結婚
[00:07:08.840 --> 00:07:09.840]  因為結婚是什麼?
[00:07:09.840 --> 00:07:11.840]  結婚就是困所
[00:07:11.840 --> 00:07:13.840]  就是束縛
[00:07:13.840 --> 00:07:14.840]  綁手綁腳
[00:07:14.840 --> 00:07:15.840]  又要想吃什麼
[00:07:15.840 --> 00:07:16.840]  又要送什麼禮物
[00:07:16.840 --> 00:07:17.840]  又要不開心
[00:07:17.840 --> 00:07:18.840]  又要哄他
[00:07:18.840 --> 00:07:20.840]  又要提供情緒價值
[00:07:20.840 --> 00:07:21.840]  是不是?
[00:07:21.840 --> 00:07:23.840]  Pastor 說到他
[00:07:23.840 --> 00:07:25.840]  好像真的一眼汗
[00:07:25.840 --> 00:07:26.840]  另外
[00:07:26.840 --> 00:07:28.840]  正正因為這些煩惱
[00:07:28.840 --> 00:07:32.840]  我看到大家好像很有同感
[00:07:32.840 --> 00:07:35.840]  正正是因為這些門檻
[00:07:35.840 --> 00:07:37.840]  這些煩惱
[00:07:37.840 --> 00:07:39.840]  所以就會引申了很多
[00:07:39.840 --> 00:07:42.840]  速食文化的短期關係
[00:07:42.840 --> 00:07:44.840]  就是給一些
[00:07:44.840 --> 00:07:46.840]  婚姻門檻很高
[00:07:46.840 --> 00:07:48.840]  我想短期間試試
[00:07:48.840 --> 00:07:50.840]  是不是有兼職的男朋友
[00:07:50.840 --> 00:07:51.840]  兼職的女朋友
[00:07:51.840 --> 00:07:52.840]  你現在去日本
[00:07:52.840 --> 00:07:53.840]  你可以
[00:07:53.840 --> 00:07:54.840]  不是香港
[00:07:54.840 --> 00:07:55.840]  應該也有一些應用程式
[00:07:55.840 --> 00:07:58.840]  你可以借租一些男女朋友
[00:07:58.840 --> 00:07:59.840]  衍生出一些
[00:07:59.840 --> 00:08:01.840]  可能不太好的後果
[00:08:01.840 --> 00:08:03.840]  可能會有三角的關係
[00:08:03.840 --> 00:08:04.840]  或者四角、五角
[00:08:04.840 --> 00:08:05.840]  我不知道
[00:08:05.840 --> 00:08:06.840]  現在很複雜
[00:08:06.840 --> 00:08:08.840]  所以速食文化下
[00:08:08.840 --> 00:08:10.840]  也都會引申這些
[00:08:10.840 --> 00:08:12.840]  短期間的關係
[00:08:12.840 --> 00:08:13.840]  嘩
[00:08:13.840 --> 00:08:16.840]  真是會讓到
[00:08:16.840 --> 00:08:21.840]  這個就是現在的環境下的狀況
[00:08:21.840 --> 00:08:23.840]  不知道大家有沒有東西想補充
[00:08:23.840 --> 00:08:24.840]  你補充可以在
[00:08:24.840 --> 00:08:26.840]  待會你們討論的時候
[00:08:26.840 --> 00:08:28.840]  再去補充
[00:08:28.840 --> 00:08:31.840]  這個是世界的現象
[00:08:31.840 --> 00:08:33.840]  究竟聖經是怎樣說的呢?
[00:08:33.840 --> 00:08:35.840]  我們一起看看聖經是怎樣說的
[00:08:35.840 --> 00:08:36.840]  我們一起讀
[00:08:36.840 --> 00:08:37.840]  1、2、3
[00:08:37.840 --> 00:09:05.840]  「耶和華神說:那人獨居不好,那就是他的名字。那人便給一切生畜和空中飛鳥。
[00:09:05.840 --> 00:09:12.840]  野地走獸都棄了名,只是那人沒有遇見配偶幫助他。
[00:09:12.840 --> 00:09:16.840]  耶和華神想他尋睡,他就睡了。
[00:09:16.840 --> 00:09:22.840]  於是取下他的一條腊骨,又把玉鶴棄落。」
[00:09:22.840 --> 00:09:24.840]  好,我們在這裡看到
[00:09:24.840 --> 00:09:27.840]  上次Winnie說到
[00:09:27.840 --> 00:09:29.840]  應該是Johnny
[00:09:29.840 --> 00:09:32.840]  他說到創造是好的
[00:09:32.840 --> 00:09:34.840]  創造天、創造地
[00:09:34.840 --> 00:09:37.840]  創造一切天空的飛鳥
[00:09:37.840 --> 00:09:38.840]  各樣都是好的
[00:09:38.840 --> 00:09:41.840]  現在他唯一要說的不好是甚麼呢?
[00:09:41.840 --> 00:09:45.840]  甚麼是不好的呢?
[00:09:45.840 --> 00:09:49.840]  對了
[00:09:49.840 --> 00:09:51.840]  「獨居不好」
[00:09:51.840 --> 00:09:53.840]  就是說
[00:09:53.840 --> 00:09:56.840]  那個人變得孤獨
[00:09:56.840 --> 00:09:58.840]  或者孤獨是不好的
[00:09:58.840 --> 00:10:02.840]  所以上帝要為他做一個配偶
[00:10:02.840 --> 00:10:04.840]  配偶幫助他
[00:10:04.840 --> 00:10:09.840]  於是神就帶了一切飛鳥和各樣的動物
[00:10:09.840 --> 00:10:13.840]  要讓阿當去管理的時候
[00:10:13.840 --> 00:10:15.840]  當他去管理的時候
[00:10:15.840 --> 00:10:18.840]  他也看看當中會不會有幫助者
[00:10:18.840 --> 00:10:20.840]  當然是沒有
[00:10:20.840 --> 00:10:23.840]  動物是不會幫到阿當
[00:10:23.840 --> 00:10:25.840]  而是阿當去管理他們
[00:10:25.840 --> 00:10:29.840]  所以上帝就使他沉睡
[00:10:29.840 --> 00:10:34.840]  我們不如一起讀22至25節
[00:10:34.840 --> 00:10:36.840]  我們「哈哈」版
[00:10:36.840 --> 00:10:41.840]  我們看看上帝創造女人的時候是怎樣
[00:10:41.840 --> 00:10:42.840]  我們一起讀
[00:10:42.840 --> 00:10:43.840]  1、2、3
[00:10:43.840 --> 00:10:48.840]  耶和華神就用那人身上所取的肋骨
[00:10:48.840 --> 00:10:50.840]  造成一個女人
[00:10:50.840 --> 00:10:52.840]  令她到那人跟前
[00:10:52.840 --> 00:10:56.840]  那人說:這是我骨中的骨
[00:10:56.840 --> 00:10:57.840]  肉中的肉
[00:10:57.840 --> 00:11:00.840]  可以稱她為女人
[00:11:00.840 --> 00:11:04.840]  因為她是從男人身上取出來的
[00:11:04.840 --> 00:11:07.840]  因此人要離開父母
[00:11:07.840 --> 00:11:09.840]  與妻子連合
[00:11:09.840 --> 00:11:11.840]  二人成為一體
[00:11:11.840 --> 00:11:14.840]  當時夫妻二人赤身露體
[00:11:14.840 --> 00:11:16.840]  並不羞恥
[00:11:16.840 --> 00:11:18.840]  下一版我們會看到
[00:11:18.840 --> 00:11:21.840]  神如何創造這個女人
[00:11:21.840 --> 00:11:28.840]  在阿當的位置取了肋骨
[00:11:28.840 --> 00:11:32.840]  然後創造了女人
[00:11:32.840 --> 00:11:34.840]  然後將女人帶到他面前
[00:11:34.840 --> 00:11:36.840]  其實女人即是Eve
[00:11:36.840 --> 00:11:37.840]  即是夏娃
[00:11:37.840 --> 00:11:43.840]  她說到這個人要離開父母
[00:11:43.840 --> 00:11:45.840]  與妻子連合
[00:11:45.840 --> 00:11:47.840]  二人成為一體
[00:11:47.840 --> 00:11:48.840]  是很親密的
[00:11:48.840 --> 00:11:51.840]  好,我們現在去一下interval的問題
[00:11:51.840 --> 00:11:53.840]  我想大家一起討論一下
[00:11:53.840 --> 00:11:56.840]  為什麼你認為人獨居不好?
[00:11:56.840 --> 00:11:58.840]  還有第二條問題
[00:11:58.840 --> 00:12:00.840]  我應該這個phrase不是那麼好
[00:12:00.840 --> 00:12:03.840]  你是不是一個good friend?
[00:12:03.840 --> 00:12:04.840]  在你的relationship
[00:12:04.840 --> 00:12:06.840]  你是不是一個好的朋友?
[00:12:06.840 --> 00:12:08.840]  你在你的community裏面
[00:12:08.840 --> 00:12:11.840]  你是不是一個好的朋友?
[00:12:11.840 --> 00:12:13.840]  我給大家三分鐘
[00:12:13.840 --> 00:12:15.840]  可以在你的組裏討論一下
[00:12:15.840 --> 00:12:18.840]  為什麼獨居不好?
[00:12:18.840 --> 00:12:20.840]  因為容易抑鬱
[00:12:20.840 --> 00:12:24.840]  或者有點孤獨
[00:12:24.840 --> 00:12:26.840]  即是會有點孤獨
[00:12:26.840 --> 00:12:31.840]  因為可能不舒服就沒有人照顧
[00:12:31.840 --> 00:12:33.840]  不舒服就沒有人照顧
[00:12:33.840 --> 00:12:34.840]  這個很重要
[00:12:34.840 --> 00:12:36.840]  不舒服有人煮好粥給你
[00:12:36.840 --> 00:12:38.840]  都不一樣
[00:12:38.840 --> 00:12:41.840]  你覺得你是不是一個good friend?
[00:12:41.840 --> 00:12:43.840]  應該是的
[00:12:43.840 --> 00:12:46.840]  我剛才有嘗試spot這兩位朋友
[00:12:46.840 --> 00:12:48.840]  為什麼是一個good friend
[00:12:48.840 --> 00:12:50.840]  因為剛才我在想
[00:12:50.840 --> 00:12:54.840]  Karen是一個很有趣的人
[00:12:54.840 --> 00:12:55.840]  Isaac就是
[00:12:55.840 --> 00:12:56.840]  我沒有看他發脾氣
[00:12:56.840 --> 00:12:57.840]  他都是一個比較和善的人
[00:12:57.840 --> 00:12:59.840]  所以和他做朋友都很開心
[00:12:59.840 --> 00:13:00.840]  我不知道他同不同意
[00:13:00.840 --> 00:13:02.840]  至少我觀感是這樣
[00:13:02.840 --> 00:13:03.840]  說得很好
[00:13:03.840 --> 00:13:05.840]  他們是一個good friend
[00:13:05.840 --> 00:13:07.840]  因為他們給予樂趣
[00:13:07.840 --> 00:13:09.840]  而且是一個友善的人
[00:13:09.840 --> 00:13:15.840]  可能我們未必這麼快去想婚姻
[00:13:15.840 --> 00:13:19.840]  但是如果你是一個good friend
[00:13:19.840 --> 00:13:20.840]  其實都很重要
[00:13:20.840 --> 00:13:25.840]  因為代表你未來進入一個戀愛關係
[00:13:25.840 --> 00:13:27.840]  你是一個good friend
[00:13:27.840 --> 00:13:29.840]  其實都很重要
[00:13:29.840 --> 00:13:32.840]  因為in the future你拍拖就要對著
[00:13:32.840 --> 00:13:35.840]  你另一半很多的時間
[00:13:35.840 --> 00:13:38.840]  所以如果在人際關係是好的
[00:13:38.840 --> 00:13:39.840]  這個都很重要
[00:13:39.840 --> 00:13:42.840]  因為主耶穌都是這樣去愛我們
[00:13:42.840 --> 00:13:43.840]  所以我們能夠
[00:13:43.840 --> 00:13:45.840]  今天說到連結
[00:13:45.840 --> 00:13:47.840]  我想邀請我們的短宣隊
[00:13:47.840 --> 00:13:49.840]  因為我們過去八月初
[00:13:49.840 --> 00:13:52.840]  我們一起有七日六夜的連結
[00:13:52.840 --> 00:13:54.840]  真的連結
[00:13:54.840 --> 00:13:56.840]  我請你們上來
[00:13:56.840 --> 00:13:59.840]  給他們掌聲鼓勵出來
[00:13:59.840 --> 00:14:05.840]  他們每人都帶了一至兩分鐘
[00:14:05.840 --> 00:14:08.840]  他們分享的highlight
[00:14:08.840 --> 00:14:10.840]  在你們分享之前
[00:14:10.840 --> 00:14:12.840]  我就想播那條連結的影片
[00:14:12.840 --> 00:14:17.840]  播了我們台灣短宣的影片給大家看看
[00:14:35.840 --> 00:14:37.840]  What's to wake up
[00:14:37.840 --> 00:14:40.840]  And be a better me
[00:14:40.840 --> 00:14:43.840]  I try to build a therapy
[00:14:43.840 --> 00:14:46.840]  It wasn't enough
[00:14:46.840 --> 00:14:49.840]  I used to think that growing up
[00:14:49.840 --> 00:14:53.840]  I could be anything
[00:14:53.840 --> 00:14:57.840]  I said I used to think that growing up
[00:14:57.840 --> 00:15:00.840]  I could be anything
[00:15:00.840 --> 00:15:02.840]  But I didn't get smarter
[00:15:02.840 --> 00:15:06.840]  Like mama said
[00:15:06.840 --> 00:15:08.840]  Like all my friends
[00:15:08.840 --> 00:15:10.840]  And I still don't have a dollar
[00:15:10.840 --> 00:15:12.840]  To pay my rent
[00:15:12.840 --> 00:15:14.840]  But everything's good
[00:15:14.840 --> 00:15:17.840]  Yeah everything's good
[00:15:17.840 --> 00:15:20.840]  Quality
[00:15:20.840 --> 00:15:24.840]  I just wanna feel the way that everyone should
[00:15:24.840 --> 00:15:28.840]  Yeah aren't you proud of me
[00:15:28.840 --> 00:15:29.840]  I can fake a smile
[00:15:29.840 --> 00:15:31.840]  Just like you said that I would
[00:15:31.840 --> 00:15:33.840]  Oh yeah
[00:15:33.840 --> 00:15:36.840]  I used to think that growing up
[00:15:36.840 --> 00:15:39.840]  I could be anything
[00:15:39.840 --> 00:15:41.840]  But I didn't get smarter
[00:15:41.840 --> 00:15:43.840]  Like mama said
[00:15:43.840 --> 00:15:44.840]  As I didn't grow up
[00:15:44.840 --> 00:16:00.840]  And I guess nobody knows
[00:16:00.840 --> 00:16:02.840]  When I was six
[00:16:02.840 --> 00:16:04.840]  Yeah I'm a little broken
[00:16:04.840 --> 00:16:06.840]  And can't be fixed
[00:16:06.840 --> 00:16:08.840]  But everything's good
[00:16:08.840 --> 00:16:10.840]  Yeah everything's good
[00:16:10.840 --> 00:16:27.840]  But I didn't get smarter
[00:16:27.840 --> 00:16:29.840]  Like mama said
[00:16:29.840 --> 00:16:31.840]  As I didn't grow up
[00:17:00.840 --> 00:17:14.840]  好,我們給上帝一點掌聲
[00:17:14.840 --> 00:17:16.840]  也給我們的短孫腿一點掌聲
[00:17:16.840 --> 00:17:18.840]  也給Sarah一點掌聲
[00:17:18.840 --> 00:17:21.840]  因為Sarah的剪片技術很厲害
[00:17:21.840 --> 00:17:24.840]  她整個旅程的鏡頭
[00:17:24.840 --> 00:17:26.840]  好像別人早拍晚播
[00:17:26.840 --> 00:17:29.840]  她是早拍然後早播
[00:17:29.840 --> 00:17:30.840]  然後這個短片
[00:17:30.840 --> 00:17:33.840]  是她回來後很用心去剪的
[00:17:33.840 --> 00:17:35.840]  所以我們不如現在
[00:17:35.840 --> 00:17:37.840]  也開始有些分享
[00:17:37.840 --> 00:17:39.840]  他們每人會有一至兩分鐘
[00:17:39.840 --> 00:17:41.840]  分享他們在短孫裡面的遇見
[00:17:41.840 --> 00:17:44.840]  還有怎樣跟神有連結
[00:17:44.840 --> 00:17:47.840]  以致跟我們的團隊可以連結
[00:17:47.840 --> 00:17:48.840]  在這七天中
[00:17:48.840 --> 00:17:50.840]  無論是分群
[00:17:50.840 --> 00:17:52.840]  跟當地的市民去傳福音
[00:17:52.840 --> 00:17:54.840]  還是有很多計劃
[00:17:54.840 --> 00:17:56.840]  是我們臨時去解決
[00:17:56.840 --> 00:17:58.840]  例如我們在一個地區
[00:17:58.840 --> 00:18:00.840]  這樣兜兜轉轉
[00:18:00.840 --> 00:18:02.840]  找去吃晚餐的餐廳
[00:18:02.840 --> 00:18:05.840]  其實我覺得大家都很成功地
[00:18:05.840 --> 00:18:06.840]  合作成一支團隊
[00:18:06.840 --> 00:18:08.840]  去完成不同的任務
[00:18:08.840 --> 00:18:10.840]  以致我們大家之間的連結
[00:18:10.840 --> 00:18:12.840]  都變得更加緊密
[00:18:12.840 --> 00:18:15.840]  如果要跟大家分享
[00:18:15.840 --> 00:18:17.840]  我印象最深刻的時刻
[00:18:17.840 --> 00:18:20.840]  除了是我們拍了很多條
[00:18:20.840 --> 00:18:22.840]  印象深刻的短片之外
[00:18:22.840 --> 00:18:24.840]  我會說是分享我的見證
[00:18:24.840 --> 00:18:26.840]  因為其實我不是一個
[00:18:26.840 --> 00:18:28.840]  很擅長公開說話的人
[00:18:28.840 --> 00:18:30.840]  但偏偏在這次的旅程
[00:18:30.840 --> 00:18:35.840]  就要完成兩次見證的任務
[00:18:35.840 --> 00:18:37.840]  其實當初我準備的時候
[00:18:37.840 --> 00:18:39.840]  都挺迷茫的
[00:18:39.840 --> 00:18:42.840]  因為兩次都要跟不同的目標觀眾
[00:18:42.840 --> 00:18:44.840]  去宣傳
[00:18:44.840 --> 00:18:47.840]  他們是分別有特別需要的人士
[00:18:47.840 --> 00:18:50.840]  還有一些國際學生
[00:18:50.840 --> 00:18:54.840]  最重要的是他們都不是基督徒
[00:18:54.840 --> 00:18:56.840]  所以其實我不是很清楚
[00:18:56.840 --> 00:18:58.840]  要用一個怎樣的方法
[00:18:58.840 --> 00:19:00.840]  去宣傳神的話
[00:19:00.840 --> 00:19:02.840]  但同時我都很希望他們
[00:19:02.840 --> 00:19:04.840]  可以找到我的經驗
[00:19:04.840 --> 00:19:05.840]  可以相關的
[00:19:05.840 --> 00:19:08.840]  但最終我都是這樣提醒自己
[00:19:08.840 --> 00:19:10.840]  不要過多去考慮
[00:19:10.840 --> 00:19:11.840]  一些不同的因素
[00:19:11.840 --> 00:19:13.840]  因為只要我做得最好
[00:19:13.840 --> 00:19:15.840]  剩下的交給神
[00:19:15.840 --> 00:19:16.840]  就可以了
[00:19:16.840 --> 00:19:18.840]  所以我覺得都很感恩
[00:19:18.840 --> 00:19:20.840]  最後都是很順利
[00:19:20.840 --> 00:19:22.840]  然後我想神可能就是要通過
[00:19:22.840 --> 00:19:26.840]  這次的旅程去訓練我的信心
