
[00:00:00.000 --> 00:00:05.000]  我沒有打錯字,有人問我,「嫉妒與毀謗」這個「可怕」為何是「可惡」呢?
[00:07:53.000 --> 00:07:54.000]  怎樣也好
[00:07:54.000 --> 00:07:56.000]  姐姐很疼弟弟
[00:07:56.000 --> 00:07:58.000]  我想在那三年裡面
[00:07:58.000 --> 00:07:59.000]  她很疼他
[00:07:59.000 --> 00:08:00.000]  因為她知道是這三年
[00:08:00.000 --> 00:08:01.000]  不過現在不同了
[00:08:01.000 --> 00:08:04.000]  現在米利安沒辦法容忍
[00:08:04.000 --> 00:08:06.000]  以前是我親愛的弟弟
[00:08:06.000 --> 00:08:11.000]  現在是容忍這個弟弟
[00:08:11.000 --> 00:08:14.000]  竟然在我是姐姐和哥哥之上
[00:08:14.000 --> 00:08:18.000]  我們兩個要聽他說
[00:08:18.000 --> 00:08:20.000]  於是米利安就梳拜亞倫
[00:08:20.000 --> 00:08:23.000]  一起去毀謗中傷摩西
[00:08:23.000 --> 00:08:25.000]  就因為這個毀謗
[00:08:25.000 --> 00:08:27.000]  帶來一個非常大的危機
[00:08:27.000 --> 00:08:30.000]  神所重用的三個領袖
[00:08:30.000 --> 00:08:35.000]  摩西、亞倫、米利安
[00:08:35.000 --> 00:08:38.000]  一個領袖、先知、祭司
[00:08:38.000 --> 00:08:40.000]  這個團隊的和諧
[00:08:40.000 --> 00:08:43.000]  就在這個疾度下開始出現裂痕
[00:08:43.000 --> 00:08:45.000]  從歷史的發展來看
[00:08:45.000 --> 00:08:47.000]  我們見到這件事情發生之後
[00:08:47.000 --> 00:08:51.000]  接著出現了另外一個更大的反叛
[00:08:51.000 --> 00:08:53.000]  就在文宿記十六章後面
[00:08:53.000 --> 00:08:55.000]  就是可拉一黨的人叛變
[00:08:55.000 --> 00:08:58.000]  他們同樣是疾度摩西、亞倫的屬靈權兵
[00:08:58.000 --> 00:09:00.000]  覺得為何是你不是我
[00:09:00.000 --> 00:09:02.000]  於是他們就營私結黨
[00:09:02.000 --> 00:09:05.000]  煽動以色列的群眾反叛
[00:09:05.000 --> 00:09:08.000]  又是一件疾度是有傳染性的
[00:09:08.000 --> 00:09:11.000]  當這些情況一旦在屬靈群體當中出現
[00:09:11.000 --> 00:09:13.000]  就會好像星星之火一樣
[00:09:13.000 --> 00:09:17.000]  帶來非常嚴重和廣泛的傳染病
[00:09:17.000 --> 00:09:19.000]  就好像今天我們見到
[00:09:19.000 --> 00:09:25.000]  剛剛民主共和國傳播的伊波拉病毒一樣
[00:09:25.000 --> 00:09:29.000]  會帶來非常大的破壞和傷害
[00:09:29.000 --> 00:09:32.000]  所以為何我的題目叫做可惡
[00:09:32.000 --> 00:09:33.000]  不是它說它可怕
[00:09:33.000 --> 00:09:36.000]  因為可怕是大家都會避開的
[00:09:36.000 --> 00:09:38.000]  可惡未必
[00:09:38.000 --> 00:09:40.000]  你見到一條飯鏟頭
[00:09:40.000 --> 00:09:41.000]  你不會走過去說
[00:09:41.000 --> 00:09:42.000]  嘩!好過癮啊!我和你玩一下
[00:09:42.000 --> 00:09:43.000]  不會的
[00:09:43.000 --> 00:09:44.000]  因為你知道它會咬死
[00:09:44.000 --> 00:09:45.000]  你會中毒死的
[00:09:45.000 --> 00:09:47.000]  但如果有些寵物蛇
[00:09:47.000 --> 00:09:49.000]  我知道有些人養蛇做寵物
[00:09:49.000 --> 00:09:50.000]  如果那些很可愛
[00:09:50.000 --> 00:09:51.000]  你會覺得撩一下牠
[00:09:51.000 --> 00:09:53.000]  可以玩的
[00:09:53.000 --> 00:09:56.000]  疾度是我們看不到
[00:09:56.000 --> 00:09:59.000]  但很容易就走入我們心裏面
[00:09:59.000 --> 00:10:00.000]  有一次我回家
[00:10:00.000 --> 00:10:01.000]  我太太就說
[00:10:01.000 --> 00:10:02.000]  為何你回來後
[00:10:02.000 --> 00:10:04.000]  家裏多了這麼多蚊子
[00:10:04.000 --> 00:10:05.000]  我沒有理由說
[00:10:05.000 --> 00:10:06.000]  我開門的時候
[00:10:06.000 --> 00:10:08.000]  我有一個蚊紗網在我門口
[00:10:08.000 --> 00:10:09.000]  我住村屋
[00:10:09.000 --> 00:10:10.000]  我沒有說我進來之前
[00:10:10.000 --> 00:10:11.000]  到處看過沒有蚊子
[00:10:11.000 --> 00:10:13.000]  我才推開它進來
[00:10:13.000 --> 00:10:14.000]  她說是你那些蚊子
[00:10:14.000 --> 00:10:15.000]  沒有和你申請的
[00:10:15.000 --> 00:10:18.000]  我想大家明白我說甚麼
[00:10:18.000 --> 00:10:20.000]  你怎會看到那些蚊子
[00:10:20.000 --> 00:10:21.000]  你一推開它就進來
[00:10:21.000 --> 00:10:24.000]  否則用那麼多防蚊的東西給我們
[00:10:24.000 --> 00:10:25.000]  疾度就是這樣
[00:10:25.000 --> 00:10:26.000]  我們看不到
[00:10:26.000 --> 00:10:28.000]  但它就會走進來
[00:10:28.000 --> 00:10:32.000]  米利暗有一個很疼弟弟的姐姐
[00:10:32.000 --> 00:10:33.000]  來到這個位置
[00:10:33.000 --> 00:10:35.000]  所以無怪乎聖經中告訴我們
[00:10:35.000 --> 00:10:36.000]  我們要保守我們的心
[00:10:36.000 --> 00:10:38.000]  勝過保守一切
[00:10:38.000 --> 00:10:39.000]  米利暗其實不知道
[00:10:39.000 --> 00:10:42.000]  疾度慢慢慢慢進入了他的心
[00:10:42.000 --> 00:10:45.000]  聖經說米利暗和亞倫
[00:10:45.000 --> 00:10:46.000]  先從摩西個人的生活裏面
[00:10:46.000 --> 00:10:47.000]  開始批評他
[00:10:47.000 --> 00:10:49.000]  文宿的十二章第一節說
[00:10:49.000 --> 00:10:51.000]  因為摩西娶了古實女子
[00:10:51.000 --> 00:10:52.000]  就批評他
[00:10:52.000 --> 00:10:54.000]  我們知道摩西在年輕的時候
[00:10:54.000 --> 00:10:56.000]  因為逃避法老的追殺
[00:10:56.000 --> 00:10:57.000]  走到米甸的地方
[00:10:57.000 --> 00:10:59.000]  娶了一個米甸祭司的女兒
[00:10:59.000 --> 00:11:01.000]  叫西波拉做太太
[00:11:01.000 --> 00:11:03.000]  不過當摩西回去埃及
[00:11:03.000 --> 00:11:04.000]  他按著神的命令
[00:11:04.000 --> 00:11:06.000]  要回去埃及帶領以色列人離開埃及
[00:11:06.000 --> 00:11:08.000]  進入加拿大的時候
[00:11:08.000 --> 00:11:10.000]  他的太太最後沒有和他一起去
[00:11:10.000 --> 00:11:11.000]  開始是一起去的
[00:11:11.000 --> 00:11:12.000]  不過在途中
[00:11:12.000 --> 00:11:13.000]  聖經就說
[00:11:13.000 --> 00:11:16.000]  西波拉因為知道神的憤怒
[00:11:16.000 --> 00:11:18.000]  就是摩西沒有幫他的大兒子行割禮
[00:11:18.000 --> 00:11:20.000]  於是西波拉就在途中
[00:11:20.000 --> 00:11:23.000]  為長子甲醇行了割禮
[00:11:23.000 --> 00:11:24.000]  很多人相信
[00:11:24.000 --> 00:11:25.000]  就是當長子甲醇行了割禮之後
[00:11:25.000 --> 00:11:27.000]  他是需要養傷
[00:11:27.000 --> 00:11:29.000]  不能夠跟著摩西就這樣回去
[00:11:29.000 --> 00:11:31.000]  於是他就停下來了
[00:11:31.000 --> 00:11:32.000]  留在米甸
[00:11:32.000 --> 00:11:34.000]  來讓長子養傷
[00:11:34.000 --> 00:11:37.000]  和預養當時的幼子爾利爾謝
[00:11:37.000 --> 00:11:39.000]  後來來到這個時刻
[00:11:39.000 --> 00:11:41.000]  就是以色列人離開埃及
[00:11:41.000 --> 00:11:43.000]  去到西乃山安寧的時候
[00:11:43.000 --> 00:11:44.000]  摩西的岳父聽到
[00:11:44.000 --> 00:11:47.000]  於是就帶著西波拉和他兩個兒子
[00:11:47.000 --> 00:11:49.000]  來到西乃山和摩西團聚
[00:11:49.000 --> 00:11:50.000]  可能就是這個時候
[00:11:50.000 --> 00:11:51.000]  米利安和亞倫就知道
[00:11:51.000 --> 00:11:54.000]  原來我弟弟娶了一個米甸女子為妻
[00:11:54.000 --> 00:11:56.000]  於是就趁這個機會
[00:11:56.000 --> 00:11:58.000]  毀謗摩西
[00:11:58.000 --> 00:12:01.000]  這裡說摩西娶了古實女子為妻
[00:12:01.000 --> 00:12:03.000]  可能聖經學者告訴我們
[00:12:03.000 --> 00:12:04.000]  可能有兩個解釋
[00:12:04.000 --> 00:12:06.000]  第一就是西波拉已經死了
[00:12:06.000 --> 00:12:08.000]  摩西的確再娶了一個古實女子為妻
[00:12:08.000 --> 00:12:11.000]  這個古實說的可能是埃塞俄比亞
[00:12:11.000 --> 00:12:14.000]  是非洲那邊的地方
[00:12:14.000 --> 00:12:17.000]  另外就是西波拉仍然是摩西的妻子
[00:12:17.000 --> 00:12:20.000]  不過古實女子一個貶義的稱呼
[00:12:20.000 --> 00:12:22.000]  就說她的皮膚黝黑
[00:12:22.000 --> 00:12:24.000]  就是比較黑
[00:12:24.000 --> 00:12:26.000]  其實都是批評摩西
[00:12:26.000 --> 00:12:28.000]  娶外邦女子為妻
[00:12:28.000 --> 00:12:31.000]  這個是米利安和亞倫做的事情
[00:12:31.000 --> 00:12:33.000]  不過讓我們留意的就是
[00:12:33.000 --> 00:12:35.000]  根據《創世紀二十五章》一到二節
[00:12:35.000 --> 00:12:37.000]  我們知道米甸族
[00:12:37.000 --> 00:12:40.000]  其實是阿布拉罕的後裔
[00:12:40.000 --> 00:12:42.000]  如果我們看回聖經
[00:12:42.000 --> 00:12:45.000]  即是說摩西在這裡娶的是阿布拉罕的後裔
[00:12:45.000 --> 00:12:47.000]  都是希伯來人
[00:12:47.000 --> 00:12:49.000]  其實是沒有問題
[00:12:49.000 --> 00:12:52.000]  不過米利安和亞倫可能不記得
[00:12:52.000 --> 00:12:53.000]  或者不知道
[00:12:53.000 --> 00:12:55.000]  於是他們就用這個做藉口
[00:12:55.000 --> 00:12:58.000]  來毀謗摩西
[00:12:58.000 --> 00:13:00.000]  作為神的大祭司和亞倫
[00:13:00.000 --> 00:13:02.000]  和作為神的先知米利安
[00:13:02.000 --> 00:13:04.000]  藉著摩西他們認為
[00:13:04.000 --> 00:13:07.000]  娶外邦女子為妻這件事來毀謗摩西
[00:13:07.000 --> 00:13:09.000]  不過如果我們看經文
[00:13:09.000 --> 00:13:11.000]  我們就知道他們這樣的毀謗
[00:13:11.000 --> 00:13:12.000]  或者他們這樣的指責
[00:13:12.000 --> 00:13:14.000]  不是想糾正摩西的錯誤
[00:13:14.000 --> 00:13:16.000]  不是想告訴摩西你做錯了
[00:13:16.000 --> 00:13:19.000]  你快點改正你這件事情
[00:13:19.000 --> 00:13:22.000]  而是他們嫉妒摩西擁有的屬靈的權威
[00:13:22.000 --> 00:13:25.000]  於是他們希望透過這件事
[00:13:25.000 --> 00:13:27.000]  他們覺得找到一個位置
[00:13:27.000 --> 00:13:30.000]  然後就表明
[00:13:30.000 --> 00:13:35.000]  其實他們自己都可以和摩西有同等的權威
[00:13:35.000 --> 00:13:37.000]  所以為什麼在文述第十二章第二節
[00:13:37.000 --> 00:13:40.000]  他們說難道耶和華至於摩西說話嗎
[00:13:40.000 --> 00:13:42.000]  他不也與我們說話嗎
[00:13:42.000 --> 00:13:44.000]  這句話就透露了
[00:13:44.000 --> 00:13:46.000]  讓我們知道米利安和亞倫
[00:13:46.000 --> 00:13:48.000]  不是為摩西的好處
[00:13:48.000 --> 00:13:52.000]  而是藉著這件事來打擊摩西的權威
[00:13:52.000 --> 00:13:54.000]  是的 米利安作為女先知
[00:13:54.000 --> 00:13:56.000]  的確做過耶和華的代言人
[00:13:56.000 --> 00:13:58.000]  如果我們看回中間的十五章
[00:13:58.000 --> 00:14:01.000]  他被感動唱歌來讚美神
[00:14:01.000 --> 00:14:03.000]  而亞倫作為大祭司
[00:14:03.000 --> 00:14:05.000]  也的確在以色列人生活當中
[00:14:05.000 --> 00:14:07.000]  他要來判別神的心意
[00:14:07.000 --> 00:14:09.000]  在文述第二章我們都看到
[00:14:09.000 --> 00:14:15.000]  摩西曾經和亞倫和摩西親自聽過神的聲音
[00:14:15.000 --> 00:14:16.000]  就因為這個緣故
[00:14:16.000 --> 00:14:17.000]  米利安和亞倫就認為
[00:14:17.000 --> 00:14:19.000]  既然神不單止向摩西說話
[00:14:19.000 --> 00:14:21.000]  也向他們兩個說話
[00:14:21.000 --> 00:14:23.000]  摩西憑什麼可以擁有
[00:14:23.000 --> 00:14:26.000]  和他們不一樣特別的屬神權威
[00:14:26.000 --> 00:14:31.000]  而他們的領導權要在摩西之下
[00:14:31.000 --> 00:14:34.000]  所以文述的十二章的二節
[00:14:34.000 --> 00:14:36.000]  先至米利安和亞倫
[00:14:36.000 --> 00:14:39.000]  想透過批評摩西取古實女子為妻
[00:14:39.000 --> 00:14:43.000]  的真正的目的或者目標
[00:14:43.000 --> 00:14:48.000]  就是要抬高他們和摩西同等的領導權
[00:14:48.000 --> 00:14:50.000]  不過我相信更重要的就是
[00:14:50.000 --> 00:14:56.000]  好像摩西一樣超越那七十個長老的領導權
[00:14:56.000 --> 00:15:02.000]  習道不單止是人類一個負面的情感
[00:15:02.000 --> 00:15:06.000]  更加是一種世俗的價值觀
[00:15:06.000 --> 00:15:08.000]  因為我們屬於神的人
[00:15:08.000 --> 00:15:10.000]  我們不會有這樣的價值觀
[00:15:10.000 --> 00:15:13.000]  我們不會覺得那個比我好
[00:15:13.000 --> 00:15:14.000]  為什麼不是我比他好
[00:15:14.000 --> 00:15:15.000]  為什麼我不在他之上
[00:15:15.000 --> 00:15:16.000]  為什麼我要在他之下
[00:15:16.000 --> 00:15:18.000]  屬靈的人不會問這個問題
[00:15:18.000 --> 00:15:20.000]  屬靈的人我們知道
[00:15:20.000 --> 00:15:22.000]  我們所有的位分都是神給我的
[00:15:22.000 --> 00:15:24.000]  我們覺得這個高這個低
[00:15:24.000 --> 00:15:25.000]  這個重要一點
[00:15:25.000 --> 00:15:26.000]  這個不重要的原因
[00:15:26.000 --> 00:15:28.000]  是我們用這個世界的價值觀
[00:15:28.000 --> 00:15:29.000]  用層次去看
[00:15:29.000 --> 00:15:31.000]  在神的角度裏面
[00:15:31.000 --> 00:15:32.000]  神是將更加適合的人
[00:15:32.000 --> 00:15:33.000]  給人不同的恩賜
[00:15:33.000 --> 00:15:34.000]  放在適當的位置
[00:15:34.000 --> 00:15:36.000]  所有的人一起合作
[00:15:36.000 --> 00:15:37.000]  才成就神的角度
[00:15:37.000 --> 00:15:38.000]  在神看來也是
[00:15:38.000 --> 00:15:39.000]  摩西是最大的領袖
[00:15:39.000 --> 00:15:41.000]  但沒有了米利安和亞倫
[00:15:41.000 --> 00:15:42.000]  在不同的角色裏面
[00:15:42.000 --> 00:15:44.000]  他也都成就不了他要成就的東西
[00:15:44.000 --> 00:15:47.000]  所以習道是一種世俗的價值觀
[00:15:47.000 --> 00:15:50.000]  而當習道在我們心靈裏面
[00:15:50.000 --> 00:15:51.000]  出來的時候
[00:15:51.000 --> 00:15:52.000]  也都反映了
[00:15:52.000 --> 00:15:54.000]  給我們一個很好的提醒
[00:15:54.000 --> 00:15:55.000]  就是我們的靈性
[00:15:55.000 --> 00:15:57.000]  是一個低落的情況
[00:15:57.000 --> 00:15:59.000]  米利安不再欣賞神
[00:15:59.000 --> 00:16:00.000]  給他可以服侍的機會
[00:16:00.000 --> 00:16:01.000]  不再欣賞神
[00:16:01.000 --> 00:16:03.000]  給他做女仙之的職份
[00:16:03.000 --> 00:16:04.000]  亞倫不再欣賞神
[00:16:04.000 --> 00:16:05.000]  給他做大祭司
[00:16:05.000 --> 00:16:07.000]  這一刻他們只是想著
[00:16:07.000 --> 00:16:10.000]  我什麼時候可以超過摩西
[00:16:10.000 --> 00:16:12.000]  他不再欣賞神給他的東西
[00:16:12.000 --> 00:16:15.000]  他覺得神給我的東西不足夠
[00:16:15.000 --> 00:16:18.000]  我要神給摩西的東西
[00:16:18.000 --> 00:16:23.000]  習道通常是和自私和貪婪相關
[00:16:23.000 --> 00:16:26.000]  米利安不甘心只是做女祭司
[00:16:26.000 --> 00:16:28.000]  亞倫不甘心只是做大祭司
[00:16:28.000 --> 00:16:30.000]  因為這兩個都是宗教上的位份
[00:16:30.000 --> 00:16:32.000]  他們要的是政治上的領導權
[00:16:32.000 --> 00:16:33.000]  這種貪婪的心態
[00:16:33.000 --> 00:16:36.000]  令到不單止他們兩個
[00:16:36.000 --> 00:16:38.000]  令到所有的人都很難學習
[00:16:38.000 --> 00:16:41.000]  為別人的幸福而感恩
[00:16:41.000 --> 00:16:47.000]  亦都很難讓我們對其他人的成功感到喜悅
[00:16:47.000 --> 00:16:52.000]  為什麼他升職不是我
[00:16:52.000 --> 00:16:54.000]  為什麼他得到這個位份
[00:16:54.000 --> 00:16:55.000]  我得不到
[00:16:55.000 --> 00:17:00.000]  有人說
[00:17:00.000 --> 00:17:01.000]  習道的情緒
[00:17:01.000 --> 00:17:05.000]  實在無法真正專注於神的身上
[00:17:05.000 --> 00:17:11.000]  他只會令到我們一路羨慕見到人
[00:17:11.000 --> 00:17:14.000]  在神裏面所領受的祝福
[00:17:14.000 --> 00:17:15.000]  但他看不到
