
[00:00:00.000 --> 00:00:05.000]  (看片尾)
[00:02:01.000 --> 00:02:06.000]  我們現在看這題目
[00:02:06.000 --> 00:02:09.000]  就是耶穌的登山變相的事件
[00:02:09.000 --> 00:02:11.000]  讓我們一起同心禱告
[00:02:11.000 --> 00:02:14.000]  天父上帝我們滿心感謝讚美祢
[00:02:14.000 --> 00:02:16.000]  我們祈求祢與我們同在
[00:02:16.000 --> 00:02:19.000]  也帶領我們更明白祢的心意
[00:02:19.000 --> 00:02:23.000]  以致祢的話語在我們生命中成為我們的幫助
[00:02:23.000 --> 00:02:25.000]  我們感謝祢
[00:02:25.000 --> 00:02:27.000]  禱告奉主耶穌基督的聖名祈求
[00:02:27.000 --> 00:02:29.000]  Amen
[00:02:29.000 --> 00:02:33.000]  在今天的這段經文
[00:02:33.000 --> 00:02:38.000]  弟兄姊妹基本上可以分成簡單的三段
[00:02:38.000 --> 00:02:41.000]  第一就是耶穌告訴門徒
[00:02:41.000 --> 00:02:44.000]  有些人會見到神的榮耀
[00:02:44.000 --> 00:02:48.000]  第二段告訴我們耶穌帶著三個門徒上山
[00:02:48.000 --> 00:02:51.000]  使他們見證祂的榮耀
[00:02:51.000 --> 00:02:59.000]  第三段就是門徒彼此商議耶穌復活的事情
[00:02:59.000 --> 00:03:04.000]  我們從這裡先看我們要學習的第一個功課
[00:03:04.000 --> 00:03:07.000]  第一個就是耶穌教導門徒
[00:03:07.000 --> 00:03:12.000]  門徒可以藉著耶穌突破了死亡的咒詛
[00:03:12.000 --> 00:03:16.000]  你如果有留意到這段經文的第一節
[00:03:16.000 --> 00:03:20.000]  它是跟前面發生的事情也有關係的
[00:03:20.000 --> 00:03:22.000]  耶穌又對他們說
[00:03:22.000 --> 00:03:24.000]  我實在告訴你們
[00:03:24.000 --> 00:03:29.000]  站在這裡的有人在沒藏死位之前
[00:03:29.000 --> 00:03:34.000]  必要看見神的國大有能力臨到
[00:03:34.000 --> 00:03:38.000]  這裡提到死這個字
[00:03:38.000 --> 00:03:42.000]  這段經文的後面也談到耶穌會死
[00:03:42.000 --> 00:03:44.000]  談到死裡復活
[00:03:44.000 --> 00:03:46.000]  談到耶穌會死
[00:03:46.000 --> 00:03:50.000]  然後你也看到中間有兩個人物出現
[00:03:50.000 --> 00:03:53.000]  這兩個人物就是舊約的人物
[00:03:53.000 --> 00:03:57.000]  就是在新約時代相隔已經好多年了
[00:03:57.000 --> 00:04:00.000]  幾百年的時間
[00:04:00.000 --> 00:04:04.000]  幾千年、一千多年的時間出現的
[00:04:04.000 --> 00:04:06.000]  以利亞是幾百年前
[00:04:06.000 --> 00:04:07.000]  摩西是一千多年前
[00:04:07.000 --> 00:04:09.000]  距離門徒的時間
[00:04:09.000 --> 00:04:11.000]  他們都已經不在世了
[00:04:11.000 --> 00:04:14.000]  所以這裡是講到他們的顯現
[00:04:14.000 --> 00:04:19.000]  所以這段經文是跟死亡也有關係的
[00:04:19.000 --> 00:04:26.000]  我們可以看到死亡確實是所有人的咒詛
[00:04:26.000 --> 00:04:31.000]  我不知道你有沒有想過這個問題
[00:04:31.000 --> 00:04:33.000]  記不記得哪一個王
[00:04:33.000 --> 00:04:37.000]  曾經就這個課題寫了一卷書
[00:04:37.000 --> 00:04:39.000]  聖靈感動他寫了一卷書
[00:04:39.000 --> 00:04:41.000]  是哪一個王呢?
[00:04:41.000 --> 00:04:43.000]  索羅門王
[00:04:43.000 --> 00:04:46.000]  索羅門王他真的是說
[00:04:46.000 --> 00:04:48.000]  其實人生到底有什麼意義呢?
[00:04:48.000 --> 00:04:50.000]  如果人人都要死
[00:04:50.000 --> 00:04:51.000]  到底有什麼意義呢?
[00:04:51.000 --> 00:04:53.000]  他想得很透
[00:04:53.000 --> 00:04:56.000]  基本上你這麼勞碌
[00:04:56.000 --> 00:04:59.000]  你做得這麼成功
[00:04:59.000 --> 00:05:01.000]  在地上的眼光來看
[00:05:01.000 --> 00:05:03.000]  這麼成功到底有何意義呢?
[00:05:03.000 --> 00:05:05.000]  如果人人都要死
[00:05:05.000 --> 00:05:07.000]  索羅門甚至還探討到
[00:05:07.000 --> 00:05:09.000]  我可以把錢留給下一代
[00:05:09.000 --> 00:05:11.000]  然後索羅門就說
[00:05:11.000 --> 00:05:13.000]  其實這也是虛空
[00:05:13.000 --> 00:05:14.000]  因為我都不知道
[00:05:14.000 --> 00:05:17.000]  下一代會不會被人家騙
[00:05:17.000 --> 00:05:19.000]  會不會是個惡人
[00:05:19.000 --> 00:05:21.000]  他說我們都沒有辦法掌握
[00:05:21.000 --> 00:05:23.000]  所以他說人可以是
[00:05:23.000 --> 00:05:26.000]  是因為死亡就變得很沒有意義
[00:05:26.000 --> 00:05:28.000]  那麼死亡也
[00:05:28.000 --> 00:05:32.000]  如果人沒有辦法走出死亡的咒詛
[00:05:32.000 --> 00:05:34.000]  確實想透了就發現
[00:05:34.000 --> 00:05:36.000]  人生到底是幹嘛的
[00:05:36.000 --> 00:05:41.000]  所以死亡確實是人生的毒溝
[00:05:41.000 --> 00:05:45.000]  但是因為基督的緣故
[00:05:45.000 --> 00:05:47.000]  我們既然基督徒
[00:05:47.000 --> 00:05:49.000]  能夠理解一種的生命
[00:05:49.000 --> 00:05:51.000]  是超越死亡的
[00:05:51.000 --> 00:05:54.000]  是能夠延續到永恆的
[00:05:54.000 --> 00:05:56.000]  這個延續到永恆
[00:05:56.000 --> 00:05:59.000]  就變成今生的生命
[00:05:59.000 --> 00:06:02.000]  是變成特別有意義了
[00:06:02.000 --> 00:06:06.000]  因為你所做的如果能夠延續到永恆
[00:06:06.000 --> 00:06:08.000]  那就非常有意義了
[00:06:08.000 --> 00:06:10.000]  反而不是胡亂的生活了
[00:06:10.000 --> 00:06:13.000]  而是更在意的生活
[00:06:13.000 --> 00:06:17.000]  更享受神所賜的你的這一生
[00:06:17.000 --> 00:06:20.000]  所以生命變成有意義
[00:06:20.000 --> 00:06:23.000]  竟然能夠離開死亡的咒詛
[00:06:23.000 --> 00:06:27.000]  是因為耶穌基督帶來了突破
[00:06:27.000 --> 00:06:30.000]  突破了死亡的咒詛
[00:06:30.000 --> 00:06:34.000]  那麼作為基督徒
[00:06:34.000 --> 00:06:38.000]  你是否真的體會到永生的可貴呢?
[00:06:38.000 --> 00:06:39.000]  弟兄姊妹
[00:06:39.000 --> 00:06:43.000]  我不想太快的就跳離這個問題
[00:06:43.000 --> 00:06:46.000]  因為你的答案可能很快就說
[00:06:46.000 --> 00:06:47.000]  我體會
[00:06:47.000 --> 00:06:48.000]  我體會
[00:06:48.000 --> 00:06:49.000]  我真的體會
[00:06:49.000 --> 00:06:51.000]  我想慢一點
[00:06:51.000 --> 00:06:52.000]  問問你
[00:06:52.000 --> 00:06:55.000]  你真的體會這永生的可貴嗎?
[00:06:55.000 --> 00:07:02.000]  還是你的感官還是非常屬於地上的?
[00:07:02.000 --> 00:07:07.000]  所以像所有人一樣
[00:07:07.000 --> 00:07:09.000]  我們都是普通人
[00:07:09.000 --> 00:07:11.000]  我們比較容易感受到
[00:07:11.000 --> 00:07:14.000]  就是能夠感受到的事情
[00:07:14.000 --> 00:07:16.000]  我們就看為緊張
[00:07:16.000 --> 00:07:19.000]  看為好像比較重要
[00:07:19.000 --> 00:07:22.000]  那些需要想像的
[00:07:22.000 --> 00:07:24.000]  需要相信的
[00:07:24.000 --> 00:07:26.000]  因為我們比較遙遠
[00:07:26.000 --> 00:07:31.000]  我們就無法去真的是體會到那個永生的可貴
[00:07:31.000 --> 00:07:34.000]  但是今天既然我們來到這個話題
[00:07:34.000 --> 00:07:36.000]  我邀請你和我一起
[00:07:36.000 --> 00:07:40.000]  去好好的問問自己的內心
[00:07:40.000 --> 00:07:44.000]  有些時候我們真的需要一個崇拜的時間
[00:07:44.000 --> 00:07:46.000]  安靜下來
[00:07:46.000 --> 00:07:48.000]  叫我們的心也安靜下來
[00:07:48.000 --> 00:07:50.000]  不要這麼快的給自己答案
[00:07:50.000 --> 00:07:53.000]  而是真的問自己的內心
[00:07:53.000 --> 00:07:58.000]  到底我覺不覺得這個永生可貴
[00:07:58.000 --> 00:08:01.000]  這就要看你能不能夠看到
[00:08:01.000 --> 00:08:06.000]  其實如果沒有永生這個觀念
[00:08:06.000 --> 00:08:10.000]  我們可以活得非常非常的毫無意義
[00:08:10.000 --> 00:08:14.000]  非常非常的虛空
[00:08:14.000 --> 00:08:19.000]  因為一切到頭來好像重複又重複
[00:08:19.000 --> 00:08:22.000]  到底人生這麼辛苦為了什麼
[00:08:22.000 --> 00:08:24.000]  你去爭取得到的
[00:08:24.000 --> 00:08:26.000]  得到了又怎樣
[00:08:26.000 --> 00:08:31.000]  我們都離不開以前佛教的佛祖
[00:08:31.000 --> 00:08:33.000]  釋迦摩尼
[00:08:33.000 --> 00:08:35.000]  他看到的人生的問題
[00:08:35.000 --> 00:08:38.000]  生、老、病、死
[00:08:38.000 --> 00:08:42.000]  他當然是想辦法去悟出一些道理
[00:08:42.000 --> 00:08:44.000]  但是他不是神
[00:08:44.000 --> 00:08:48.000]  他不是神是後來他的弟子就把他神化了
[00:08:48.000 --> 00:08:50.000]  就把他當神來拜
[00:08:50.000 --> 00:08:52.000]  他自己很清楚知道他不是神
[00:08:52.000 --> 00:08:54.000]  所以他只能夠說
[00:08:54.000 --> 00:08:56.000]  可能我們就沒有慾望吧
[00:08:56.000 --> 00:09:01.000]  沒有慾望我們要有一種專注的心
[00:09:01.000 --> 00:09:03.000]  可能我們就可以脫離
[00:09:03.000 --> 00:09:06.000]  這個生、老、病、死這個循環
[00:09:06.000 --> 00:09:10.000]  他覺得這是出路
[00:09:10.000 --> 00:09:12.000]  他覺得不要太過極端
[00:09:12.000 --> 00:09:16.000]  所以他走了這個中間道
[00:09:16.000 --> 00:09:21.000]  因為他看到他以前他的父親國王
[00:09:21.000 --> 00:09:23.000]  不讓他離開皇宮
[00:09:23.000 --> 00:09:27.000]  不想讓他看到人間的疾苦
[00:09:27.000 --> 00:09:29.000]  保護他在皇宮裡面
[00:09:29.000 --> 00:09:31.000]  有病的工人都把他辭退了
[00:09:31.000 --> 00:09:35.000]  讓他沒有看過疾病的情況
[00:09:35.000 --> 00:09:37.000]  他發現那樣的生活
[00:09:37.000 --> 00:09:40.000]  奢華的生活
[00:09:40.000 --> 00:09:43.000]  其實也不能夠解決人生的痛苦
[00:09:43.000 --> 00:09:48.000]  他終於說服了他的父王
[00:09:48.000 --> 00:09:52.000]  去到人間去看別的事情的時候
[00:09:52.000 --> 00:09:56.000]  他就發現真的是一個很痛苦的世界
[00:09:56.000 --> 00:09:58.000]  結果他發現這兩個極端
[00:09:58.000 --> 00:10:01.000]  都不是能夠解決問題的方法
[00:10:01.000 --> 00:10:04.000]  但是最後他有沒有找到解決的答案呢?
[00:10:04.000 --> 00:10:06.000]  其實是沒有
[00:10:06.000 --> 00:10:09.000]  只不過是使自己說
[00:10:09.000 --> 00:10:11.000]  好像能夠做到沒有慾望
[00:10:11.000 --> 00:10:12.000]  那就沒有痛苦
[00:10:12.000 --> 00:10:15.000]  但生命從哪裡來
[00:10:15.000 --> 00:10:17.000]  靈魂要去哪裡
[00:10:17.000 --> 00:10:19.000]  他有找到答案嗎?
[00:10:19.000 --> 00:10:23.000]  他沒有找到答案
[00:10:23.000 --> 00:10:26.000]  他是一個很有良心的道德
[00:10:26.000 --> 00:10:29.000]  一個很有道德的宗教領袖
[00:10:29.000 --> 00:10:31.000]  但是他不是神
[00:10:31.000 --> 00:10:35.000]  所以他盡他最好的智慧跟犧牲
[00:10:35.000 --> 00:10:37.000]  他最多就是告訴人類
[00:10:37.000 --> 00:10:41.000]  不要有慾望
[00:10:41.000 --> 00:10:46.000]  那麼基本上還是離不開生老病死
[00:10:46.000 --> 00:10:48.000]  所以他八十歲就死了
[00:10:48.000 --> 00:10:51.000]  他八十歲還是離不開死亡的毒溝
[00:10:51.000 --> 00:10:53.000]  死亡的咒詛
[00:10:53.000 --> 00:10:55.000]  但是耶穌基督不一樣
[00:10:55.000 --> 00:10:57.000]  祂讓我們知道
[00:10:57.000 --> 00:11:00.000]  原來生命之後還有生命
[00:11:00.000 --> 00:11:02.000]  在基督耶穌裡
[00:11:02.000 --> 00:11:03.000]  生命之後還有生命
[00:11:03.000 --> 00:11:07.000]  以致我們今天的生命是有意義的
[00:11:07.000 --> 00:11:10.000]  因為如果我們想去到這個永恆的生命
[00:11:10.000 --> 00:11:16.000]  我們必須按照造物主對我們的期望來回應他
[00:11:16.000 --> 00:11:18.000]  如果我們承認自己是罪人
[00:11:18.000 --> 00:11:20.000]  我們就要向上帝說
[00:11:20.000 --> 00:11:22.000]  我謙卑的在你面前
[00:11:22.000 --> 00:11:24.000]  我承認我是個罪人
[00:11:24.000 --> 00:11:26.000]  求你不要嫌棄我
[00:11:26.000 --> 00:11:29.000]  求你接納我
[00:11:29.000 --> 00:11:33.000]  以致我們真的是能夠得到這個永恆的生命
[00:11:33.000 --> 00:11:35.000]  是突破了這個死亡的毒溝
[00:11:35.000 --> 00:11:37.000]  死亡的咒詛
[00:11:37.000 --> 00:11:39.000]  弟兄姊妹
[00:11:39.000 --> 00:11:43.000]  可能你信主的過程不是這麼複雜的
[00:11:43.000 --> 00:11:46.000]  可能你信主的過程就是感受到有人愛你
[00:11:46.000 --> 00:11:49.000]  然後你就信了這位神
[00:11:49.000 --> 00:11:52.000]  你是很蒙福的你知道嗎
[00:11:52.000 --> 00:11:54.000]  你知道你是很蒙福的嗎
[00:11:54.000 --> 00:11:57.000]  你就是這樣的相信了
[00:11:57.000 --> 00:11:59.000]  相信了這位上帝
[00:11:59.000 --> 00:12:01.000]  你就有了永生
[00:12:01.000 --> 00:12:02.000]  你就真的有了永生
[00:12:02.000 --> 00:12:04.000]  而且你今天的每一天的生活
[00:12:04.000 --> 00:12:06.000]  你樂意跟隨他
[00:12:06.000 --> 00:12:08.000]  可是你有沒有想過
[00:12:08.000 --> 00:12:12.000]  這永生是耶穌基督用他的生命
[00:12:12.000 --> 00:12:13.000]  換給你的
[00:12:13.000 --> 00:12:15.000]  是多麼的寶貴
[00:12:15.000 --> 00:12:20.000]  以致你不再受到這個死亡的咒詛
[00:12:20.000 --> 00:12:22.000]  所深深的困鎖住
[00:12:22.000 --> 00:12:24.000]  你是自由的
[00:12:24.000 --> 00:12:26.000]  你今天怎麼樣活
[00:12:26.000 --> 00:12:29.000]  因為你以後還有一個永恆的生命
[00:12:29.000 --> 00:12:31.000]  所以作為基督徒弟兄姊妹
[00:12:31.000 --> 00:12:36.000]  我希望你真的是體會到永生的可貴
[00:12:36.000 --> 00:12:41.000]  門徒真的是藉著耶穌突破了死亡的咒詛
[00:12:41.000 --> 00:12:43.000]  這是第一個功課
[00:12:43.000 --> 00:12:47.000]  那麼第二個功課是
[00:12:47.000 --> 00:12:54.000]  門徒要追求的應該是屬天的榮耀
[00:12:54.000 --> 00:12:57.000]  聖經在這段經文告訴我們
[00:12:57.000 --> 00:12:59.000]  過了第六天
[00:12:59.000 --> 00:13:02.000]  耶穌帶著彼得、雅各、約翰
[00:13:02.000 --> 00:13:05.000]  暗暗的上了高山
[00:13:05.000 --> 00:13:07.000]  就在他們面前變了形象
[00:13:07.000 --> 00:13:09.000]  衣服放光
[00:13:09.000 --> 00:13:11.000]  極其潔白
[00:13:11.000 --> 00:13:15.000]  地上漂步的沒有一個能漂得那樣白
[00:13:15.000 --> 00:13:17.000]  非常有意思
[00:13:17.000 --> 00:13:23.000]  非常的有古代文化的感覺
[00:13:23.000 --> 00:13:26.000]  地上漂步的沒有能夠漂得那麼白
[00:13:26.000 --> 00:13:28.000]  過了第六天
[00:13:28.000 --> 00:13:30.000]  六天這個詞讓我們一一看到
[00:13:30.000 --> 00:13:33.000]  馬上想起上帝創造世界六天
[00:13:33.000 --> 00:13:35.000]  第七天
[00:13:35.000 --> 00:13:36.000]  第七天就非常重要了
[00:13:36.000 --> 00:13:38.000]  一個神聖的一天
[00:13:38.000 --> 00:13:41.000]  耶穌帶著三個門徒而已
[00:13:41.000 --> 00:13:43.000]  彼得、雅各、約翰
[00:13:43.000 --> 00:13:44.000]  這三個門徒
[00:13:44.000 --> 00:13:46.000]  耶穌帶著他們
[00:13:46.000 --> 00:13:47.000]  因為這三個門徒
[00:13:47.000 --> 00:13:51.000]  以後要承擔很重的領袖的責任
[00:13:51.000 --> 00:13:54.000]  當耶穌死後升天之後
[00:13:54.000 --> 00:13:57.000]  他們留下來要傳揚福音的時候
[00:13:57.000 --> 00:13:59.000]  彼得、雅各、約翰
[00:13:59.000 --> 00:14:02.000]  他們是留下來承擔很重大的責任
[00:14:02.000 --> 00:14:05.000]  甚至他們要尋道的
[00:14:05.000 --> 00:14:07.000]  他們要為主而死的
[00:14:07.000 --> 00:14:11.000]  彼得當然成為了教會的領袖
[00:14:11.000 --> 00:14:14.000]  他也在五旬節那天
[00:14:14.000 --> 00:14:19.000]  真的是勇敢地向幾千人來傳揚
[00:14:19.000 --> 00:14:21.000]  主耶穌已經復活了
[00:14:21.000 --> 00:14:26.000]  向著所有的猶太人來耶路撒冷過節的
[00:14:26.000 --> 00:14:28.000]  那天就有三千人信了主
[00:14:28.000 --> 00:14:33.000]  彼得也到處去傳福音
[00:14:33.000 --> 00:14:36.000]  特別是向猶太人來傳福音
[00:14:36.000 --> 00:14:39.000]  當然上帝慢慢地教導他
[00:14:39.000 --> 00:14:42.000]  外邦人是上帝也要他們得救的
[00:14:42.000 --> 00:14:44.000]  彼得最後也是尋道
[00:14:44.000 --> 00:14:47.000]  傳統告訴我們
[00:14:47.000 --> 00:14:50.000]  他是被盜掛在十字架
[00:14:50.000 --> 00:14:52.000]  人家要把他釘在十字架
[00:14:52.000 --> 00:14:54.000]  他馬上就說我不配
[00:14:54.000 --> 00:14:57.000]  我不配跟我的主一樣
[00:14:57.000 --> 00:14:58.000]  被人掛在十字架
[00:14:58.000 --> 00:14:59.000]  我沒有資格
[00:14:59.000 --> 00:15:02.000]  請你把我倒掛起來
[00:15:02.000 --> 00:15:03.000]  傳統是這麼記載
[00:15:03.000 --> 00:15:05.000]  彼得就要求倒掛
[00:15:05.000 --> 00:15:07.000]  他就死在十字架
[00:15:07.000 --> 00:15:09.000]  雅各是十二門徒
[00:15:09.000 --> 00:15:11.000]  耶穌的十二門徒裡面
[00:15:11.000 --> 00:15:14.000]  第一個尋道的
[00:15:14.000 --> 00:15:16.000]  就在西律王的手下
[00:15:16.000 --> 00:15:18.000]  他被殺頭了
[00:15:18.000 --> 00:15:21.000]  他是當時候的教會的領袖之一
[00:15:21.000 --> 00:15:23.000]  當時候耶路撒冷的會議
[00:15:23.000 --> 00:15:26.000]  在《使徒新傳》第十五章提到
[00:15:26.000 --> 00:15:27.000]  他們在爭議
[00:15:27.000 --> 00:15:29.000]  到底外邦人如果信耶穌
[00:15:29.000 --> 00:15:32.000]  需不需要跟我們猶太人一樣
[00:15:32.000 --> 00:15:34.000]  有割禮、守割禮
[00:15:34.000 --> 00:15:36.000]  這些等等猶太人的規矩
[00:15:36.000 --> 00:15:39.000]  雅各在那個時候主持這個會議
[00:15:39.000 --> 00:15:40.000]  他最後的總結
[00:15:40.000 --> 00:15:41.000]  讓我們看到
[00:15:41.000 --> 00:15:45.000]  他是一個愛主成熟的基督徒
[00:15:45.000 --> 00:15:48.000]  他是在整個耶路撒冷
[00:15:48.000 --> 00:15:49.000]  受逼迫的時候
[00:15:49.000 --> 00:15:55.000]  他勇敢的留守在耶路撒冷
[00:15:55.000 --> 00:15:58.000]  最後他是十二個使徒當中
[00:15:58.000 --> 00:16:00.000]  第一個尋道的
[00:16:00.000 --> 00:16:05.000]  約翰是唯一一個使徒
[00:16:05.000 --> 00:16:08.000]  是沒有尋道的
[00:16:08.000 --> 00:16:14.000]  他是被放逐到巴摩島那邊去
[00:16:14.000 --> 00:16:15.000]  他是活得最老的
[00:16:15.000 --> 00:16:17.000]  活到九十歲
[00:16:17.000 --> 00:16:19.000]  上帝使用他什麼呢?
[00:16:19.000 --> 00:16:22.000]  上帝使用他除了寫了約翰福音
[00:16:22.000 --> 00:16:24.000]  還寫了約翰一二三書
[00:16:24.000 --> 00:16:26.000]  還寫了什麼呢?
[00:16:26.000 --> 00:16:29.000]  今天他看到的是耶穌的登山變相
[00:16:29.000 --> 00:16:31.000]  他在巴摩島的時候
[00:16:31.000 --> 00:16:35.000]  他寫的是啟示錄
[00:16:35.000 --> 00:16:38.000]  上帝使用他的生命
[00:16:38.000 --> 00:16:40.000]  讓他不只是用約翰福音
[00:16:40.000 --> 00:16:43.000]  來記錄了耶穌基督的言行
[00:16:43.000 --> 00:16:46.000]  他還在啟示錄記錄了
[00:16:46.000 --> 00:16:49.000]  以後將會發生的各種的異象
[00:16:49.000 --> 00:16:53.000]  在這裡耶穌帶著彼得雅各約翰上了山
[00:16:53.000 --> 00:16:55.000]  就在他們面前變了形象
[00:16:55.000 --> 00:16:56.000]  變了形象
[00:16:56.000 --> 00:16:58.000]  這個形象是怎麼樣的形象呢?
[00:16:58.000 --> 00:17:01.000]  非常非常榮耀的形象
[00:17:01.000 --> 00:17:02.000]  是鼠變的形象
[00:17:02.000 --> 00:17:04.000]  衣服是放光的
[00:17:04.000 --> 00:17:05.000]  極其潔白
[00:17:05.000 --> 00:17:09.000]  而且這裡的光是告訴我們
[00:17:09.000 --> 00:17:11.000]  這不是從外面來的光
[00:17:11.000 --> 00:17:15.000]  是耶穌身體所發出的光
[00:17:15.000 --> 00:17:20.000]  這是耶穌故意讓彼得雅各約翰
[00:17:20.000 --> 00:17:24.000]  看過他的榮耀形象
[00:17:24.000 --> 00:17:26.000]  因為這三個門徒
[00:17:26.000 --> 00:17:29.000]  以後他們受苦的時候
[00:17:29.000 --> 00:17:33.000]  他們要記得他們所見過的一切
[00:17:33.000 --> 00:17:35.000]  繼續給他們勇氣
[00:17:35.000 --> 00:17:38.000]  信心完成他們的任務
[00:17:38.000 --> 00:17:40.000]  每次他們想放棄的時候
[00:17:40.000 --> 00:17:42.000]  每次他們想要投降的時候
[00:17:42.000 --> 00:17:45.000]  他們會記得他們曾經跟耶穌
[00:17:45.000 --> 00:17:47.000]  經歷過的一切的事情
[00:17:47.000 --> 00:17:49.000]  包括了這一次
[00:17:49.000 --> 00:17:51.000]  他們曾經經歷過
[00:17:51.000 --> 00:17:54.000]  耶穌登山變相的事情
[00:17:54.000 --> 00:17:55.000]  是鼠天的榮耀
[00:17:55.000 --> 00:17:57.000]  那麼很有意思的
[00:17:57.000 --> 00:18:00.000]  那麼師父曾大步到家
[00:18:00.000 --> 00:18:01.000]  師父是牧師
[00:18:01.000 --> 00:18:02.000]  他說什麼呢?
[00:18:02.000 --> 00:18:05.000]  他說其實比這個神蹟
[00:18:05.000 --> 00:18:07.000]  更偉大的神蹟是什麼呢?
[00:18:07.000 --> 00:18:10.000]  是耶穌平時的形象
[00:18:10.000 --> 00:18:12.000]  怎麼說呢?
[00:18:12.000 --> 00:18:14.000]  因為耶穌平時的形象
[00:18:14.000 --> 00:18:18.000]  就好像我們一般人一樣
[00:18:18.000 --> 00:18:21.000]  祂是隱藏了祂的榮耀
[00:18:21.000 --> 00:18:24.000]  就是耶穌在世的時候
[00:18:24.000 --> 00:18:26.000]  祂是隱藏了祂的榮耀
[00:18:26.000 --> 00:18:28.000]  這一次彼得雅和約翰
[00:18:28.000 --> 00:18:34.000]  看到的是耶穌真正的榮耀
[00:18:34.000 --> 00:18:36.000]  但是平時耶穌跟他們生活的時候
[00:18:36.000 --> 00:18:40.000]  是把自己的榮耀隱藏起來
[00:18:40.000 --> 00:18:42.000]  所以師父說比這個神蹟
[00:18:42.000 --> 00:18:44.000]  更偉大的神蹟
[00:18:44.000 --> 00:18:47.000]  其實是耶穌平時的形象
[00:18:47.000 --> 00:18:48.000]  但是弟兄姐妹
[00:18:48.000 --> 00:18:51.000]  這段經文還有一點我要你留意的
[00:18:51.000 --> 00:18:53.000]  非常非常重要的
[00:18:53.000 --> 00:18:55.000]  就是他做了一個比較
[00:18:55.000 --> 00:18:56.000]  我想問你
[00:18:56.000 --> 00:18:58.000]  你有沒有留意到這段經文
[00:18:58.000 --> 00:19:00.000]  做了什麼比較呢?
[00:19:00.000 --> 00:19:01.000]  對了
[00:19:01.000 --> 00:19:04.000]  就是這個鼠天的榮耀
[00:19:04.000 --> 00:19:07.000]  是跟地上的事情
[00:19:07.000 --> 00:19:11.000]  來做了一個強烈的對比
[00:19:11.000 --> 00:19:13.000]  地上一個是天上
[00:19:13.000 --> 00:19:15.000]  他們登了高山
[00:19:15.000 --> 00:19:17.000]  象徵著去到天上
[00:19:17.000 --> 00:19:21.000]  耶穌變了形象
[00:19:21.000 --> 00:19:23.000]  他要刻意講出地上
[00:19:23.000 --> 00:19:26.000]  沒有一個能漂得那樣白的
[00:19:26.000 --> 00:19:28.000]  就跟地上的事情
[00:19:28.000 --> 00:19:30.000]  形成了強烈對比
[00:19:30.000 --> 00:19:34.000]  今天可惜的是
[00:19:34.000 --> 00:19:39.000]  我們有時候會被地上的榮耀吸引
