
[00:00:00.000 --> 00:00:02.000]  (字幕組:我已經在等待了)
[00:04:55.280 --> 00:04:57.280]  從六點開始
[00:04:57.280 --> 00:04:59.280]  一直做到下午六點
[00:04:59.280 --> 00:05:01.280]  沒有太陽
[00:05:01.280 --> 00:05:05.280]  而且他們的人工是斷日計的
[00:05:05.280 --> 00:05:07.280]  即是他們上完一天班
[00:05:07.280 --> 00:05:10.280]  然後在黃昏的時候就要發工資
[00:05:10.280 --> 00:05:12.280]  所以這個葡萄園的主人
[00:05:12.280 --> 00:05:14.280]  在六點到市集
[00:05:14.280 --> 00:05:17.280]  當時有很多人在排隊聚集
[00:05:17.280 --> 00:05:19.280]  等人去請
[00:05:19.280 --> 00:05:20.280]  很快很快
[00:05:20.280 --> 00:05:23.280]  這個主人就找到第一批的工人
[00:05:23.280 --> 00:05:25.280]  並且跟他們說清楚
[00:05:25.280 --> 00:05:27.280]  你們上一天班
[00:05:27.280 --> 00:05:29.280]  就會有一個銀幣
[00:05:29.280 --> 00:05:32.280]  即是當時一天的人工
[00:05:32.280 --> 00:05:34.280]  然後主人就打發他們
[00:05:34.280 --> 00:05:36.280]  你們去葡萄園上班
[00:05:36.280 --> 00:05:39.280]  大家記得當時是六點
[00:05:39.280 --> 00:05:41.280]  後面的經文就說
[00:05:41.280 --> 00:05:43.280]  去到上午的九點
[00:05:43.280 --> 00:05:45.280]  這個主人不知為何
[00:05:45.280 --> 00:05:49.280]  需要更多的工人去處理收成
[00:05:49.280 --> 00:05:53.280]  因此他再一次回到市集去請人
[00:05:53.280 --> 00:05:57.280]  然後他又很成功地找到第二批的工人
[00:05:57.280 --> 00:05:59.280]  當時是九點
[00:05:59.280 --> 00:06:02.280]  距離下班還有九個小時
[00:06:02.280 --> 00:06:05.280]  打工仔很記得這些時間
[00:06:05.280 --> 00:06:07.280]  還有多少個小時要上班
[00:06:07.280 --> 00:06:11.280]  如是者這個主人就分別在十二點
[00:06:11.280 --> 00:06:13.280]  然後之後去到三點
[00:06:13.280 --> 00:06:15.280]  他再出去請人
[00:06:15.280 --> 00:06:16.280]  很奇怪
[00:06:16.280 --> 00:06:19.280]  不知為何這個主人需要這麼多人去幫忙
[00:06:19.280 --> 00:06:22.280]  可能他真的有很多的收成
[00:06:22.280 --> 00:06:24.280]  如果大家心水清
[00:06:24.280 --> 00:06:26.280]  這裡說的是第幾批人
[00:06:26.280 --> 00:06:30.280]  就是第三第四批工人
[00:06:30.280 --> 00:06:35.280]  即是他們只需要做幾個小時的工作
[00:06:35.280 --> 00:06:37.280]  只做幾個小時就下班
[00:06:37.280 --> 00:06:39.280]  然後最後最後
[00:06:39.280 --> 00:06:42.280]  去到下午五點
[00:06:42.280 --> 00:06:44.280]  即是下班前一個小時
[00:06:44.280 --> 00:06:48.280]  這個主人再次去到市集
[00:06:48.280 --> 00:06:50.280]  然後經文就說
[00:06:50.280 --> 00:06:54.280]  他看見當時仍然有人站在那裏
[00:06:54.280 --> 00:06:55.280]  沒有工作
[00:06:55.280 --> 00:06:56.280]  他是這樣說的
[00:06:56.280 --> 00:06:58.280]  第六節是這樣說的
[00:06:58.280 --> 00:07:01.280]  他看見有人站在那裏
[00:07:01.280 --> 00:07:03.280]  就問他們
[00:07:03.280 --> 00:07:05.280]  為何你們全日站在那裏
[00:07:05.280 --> 00:07:08.280]  這班人就回答了
[00:07:08.280 --> 00:07:10.280]  因為沒有人肯請我們
[00:07:10.280 --> 00:07:15.280]  於是這個主人就很爽快地請他們進來葡萄園上班
[00:07:15.280 --> 00:07:20.280]  而他們只需要做一個小時的兼職
[00:07:20.280 --> 00:07:22.280]  只做一個小時
[00:07:22.280 --> 00:07:24.280]  故事說到這裏
[00:07:24.280 --> 00:07:25.280]  我們很快地停一停
[00:07:25.280 --> 00:07:27.280]  做一點觀察
[00:07:27.280 --> 00:07:29.280]  在這裏我們看得見
[00:07:29.280 --> 00:07:33.280]  這個葡萄園的主人是一個怎樣的人
[00:07:33.280 --> 00:07:36.280]  這個葡萄園的主人是一個怎樣的人呢?
[00:07:36.280 --> 00:07:42.280]  第一,可能他是一個比較主動的主人
[00:07:42.280 --> 00:07:45.280]  因為他每件事都親力親為
[00:07:45.280 --> 00:07:46.280]  因為聖經說
[00:07:46.280 --> 00:07:50.280]  他五次都是自己走出去請人上班
[00:07:50.280 --> 00:07:53.280]  或者第二方面
[00:07:53.280 --> 00:07:54.280]  我們又會看到
[00:07:54.280 --> 00:07:56.280]  這個主人其實很有心
[00:07:56.280 --> 00:07:57.280]  很友善
[00:07:57.280 --> 00:07:59.280]  很慷慨
[00:07:59.280 --> 00:08:02.280]  尤其是剛才說到最後那批人
[00:08:02.280 --> 00:08:04.280]  只剩下一個小時
[00:08:04.280 --> 00:08:07.280]  這個主人都願意請他們
[00:08:07.280 --> 00:08:12.280]  當然那批五時都未找到工作的人
[00:08:12.280 --> 00:08:15.280]  其實未必因為他們懶惰
[00:08:15.280 --> 00:08:17.280]  不想上班
[00:08:17.280 --> 00:08:19.280]  很有可能他們條件不好
[00:08:19.280 --> 00:08:22.280]  或者今天說很多不同的原因
[00:08:22.280 --> 00:08:23.280]  無論如何
[00:08:23.280 --> 00:08:26.280]  這個葡萄園的主人都沒有嫌棄他們
[00:08:26.280 --> 00:08:28.280]  照樣請他們
[00:08:28.280 --> 00:08:30.280]  對比起今天的社會
[00:08:30.280 --> 00:08:35.280]  老闆是憑什麼去請人的?
[00:08:35.280 --> 00:08:38.280]  當然可能是憑著學歷
[00:08:38.280 --> 00:08:40.280]  工作經驗
[00:08:40.280 --> 00:08:43.280]  但是這裡的比喻裡面的主人
[00:08:43.280 --> 00:08:44.280]  是怎樣請人的?
[00:08:44.280 --> 00:08:46.280]  他請人的原因
[00:08:46.280 --> 00:08:49.280]  就是因為看到有人沒有工作
[00:08:49.280 --> 00:08:51.280]  就願意請他們
[00:08:51.280 --> 00:08:53.280]  沒有工作
[00:08:53.280 --> 00:08:55.280]  沒有工作就請
[00:08:55.280 --> 00:08:58.280]  今天我們很需要這樣的老闆
[00:08:58.280 --> 00:09:02.280]  不過這個葡萄園主人獨特的地方
[00:09:02.280 --> 00:09:04.280]  不單止這樣
[00:09:04.280 --> 00:09:05.280]  還有下文
[00:09:05.280 --> 00:09:10.280]  他是一個很有公平的人
[00:09:10.280 --> 00:09:13.280]  甚至太過公平的主人
[00:09:13.280 --> 00:09:15.280]  第八節這樣說
[00:09:15.280 --> 00:09:17.280]  到了晚上發工資的時候
[00:09:17.280 --> 00:09:21.280]  這個主人叫了那班工人來排好隊
[00:09:21.280 --> 00:09:23.280]  然後他很特別地
[00:09:23.280 --> 00:09:25.280]  由最遲入職的那班人
[00:09:25.280 --> 00:09:27.280]  就是第五批
[00:09:27.280 --> 00:09:30.280]  最遲入職的那班人就開始發工資
[00:09:30.280 --> 00:09:32.280]  A軍過來
[00:09:32.280 --> 00:09:34.280]  給你一個銀幣
[00:09:34.280 --> 00:09:37.280]  然後到B軍你又過來
[00:09:37.280 --> 00:09:39.280]  又給你一個銀幣
[00:09:39.280 --> 00:09:40.280]  如此類推
[00:09:40.280 --> 00:09:42.280]  總之第五批的工人
[00:09:42.280 --> 00:09:44.280]  只能夠一個小時去吃飯
[00:09:44.280 --> 00:09:47.280]  全部都有一個銀幣
[00:09:47.280 --> 00:09:49.280]  全部都是一個銀幣
[00:09:49.280 --> 00:09:50.280]  只能夠一個小時
[00:09:50.280 --> 00:09:53.280]  然後輪到第四批的員工發工資
[00:09:53.280 --> 00:09:55.280]  就是說三點鐘
[00:09:55.280 --> 00:09:58.280]  你猜他們又有多少工資?
[00:09:58.280 --> 00:10:00.280]  他們就發現了
[00:10:00.280 --> 00:10:02.280]  我們又只有一個銀幣
[00:10:02.280 --> 00:10:04.280]  你又是這樣嗎?
[00:10:04.280 --> 00:10:06.280]  怎麼回三個小時
[00:10:06.280 --> 00:10:10.280]  和回一個小時得的錢是一樣的呢?
[00:10:10.280 --> 00:10:13.280]  然後他們都還不算是最奇怪最慘
[00:10:13.280 --> 00:10:14.280]  第三批
[00:10:14.280 --> 00:10:16.280]  第二批
[00:10:16.280 --> 00:10:17.280]  去到第一批
[00:10:17.280 --> 00:10:20.280]  都是只有一個銀幣
[00:10:20.280 --> 00:10:23.280]  這個銀幣當然是上網找的
[00:10:23.280 --> 00:10:24.280]  加拿大的銀幣
[00:10:24.280 --> 00:10:26.280]  當然是沒有關係的
[00:10:26.280 --> 00:10:27.280]  好了
[00:10:27.280 --> 00:10:29.280]  我就想問問大家
[00:10:29.280 --> 00:10:31.280]  如果你是排在隊尾
[00:10:31.280 --> 00:10:35.280]  即是最早就開始上班的其中一位
[00:10:35.280 --> 00:10:37.280]  你會有什麼感受?
[00:10:37.280 --> 00:10:39.280]  你會有什麼感覺?
[00:10:39.280 --> 00:10:42.280]  當你看著那條隊尾的人
[00:10:42.280 --> 00:10:45.280]  即是上班時數少很多的人
[00:10:45.280 --> 00:10:47.280]  他們全部都有一個銀幣
[00:10:47.280 --> 00:10:48.280]  而你呢
[00:10:48.280 --> 00:10:51.280]  足足上了12個小時的工
[00:10:51.280 --> 00:10:54.280]  但同樣只有一個銀幣
[00:10:54.280 --> 00:10:56.280]  有誰會覺得很不公平?
[00:10:56.280 --> 00:10:58.280]  甚至覺得很煩躁的舉手?
[00:10:58.280 --> 00:11:01.280]  我看到大家的
[00:11:01.280 --> 00:11:02.280]  說笑一點
[00:11:02.280 --> 00:11:03.280]  我看不到大家
[00:11:03.280 --> 00:11:06.280]  有誰會覺得很不公平?
[00:11:06.280 --> 00:11:08.280]  可能內心我們都會這樣想
[00:11:08.280 --> 00:11:11.280]  為什麼人來那麼多
[00:11:11.280 --> 00:11:13.280]  大家又做那麼少
[00:11:13.280 --> 00:11:15.280]  得回來的那麼多
[00:11:15.280 --> 00:11:17.280]  事實上第一批的工人
[00:11:17.280 --> 00:11:18.280]  他們是這樣想的
[00:11:18.280 --> 00:11:19.280]  他們是這樣說的
[00:11:19.280 --> 00:11:21.280]  他埋怨這個主人
[00:11:21.280 --> 00:11:24.280]  他說我們整天勞苦受熱
[00:11:24.280 --> 00:11:27.280]  那些後來的只是做了一個小時
[00:11:27.280 --> 00:11:31.280]  你竟然待他們和待我們一樣嗎?
[00:11:31.280 --> 00:11:32.280]  意思就是說
[00:11:32.280 --> 00:11:33.280]  有沒有搞錯?
[00:11:33.280 --> 00:11:34.280]  這麼不公平?
[00:11:34.280 --> 00:11:35.280]  做12個小時
[00:11:35.280 --> 00:11:37.280]  做到身水身汗
[00:11:37.280 --> 00:11:38.280]  只有一個銀幣
[00:11:38.280 --> 00:11:41.280]  那班人只做了一個小時
[00:11:41.280 --> 00:11:43.280]  即是說12分之一
[00:11:43.280 --> 00:11:45.280]  又是只有一個銀幣
[00:11:45.280 --> 00:11:47.280]  這麼不公平
[00:11:47.280 --> 00:11:49.280]  為什麼會這樣?
[00:11:49.280 --> 00:11:50.280]  計算起來
[00:11:50.280 --> 00:11:52.280]  我們應該得到多少?
[00:11:52.280 --> 00:11:54.280]  12吧
[00:11:54.280 --> 00:11:56.280]  應該得到12個銀錢
[00:11:56.280 --> 00:11:59.280]  聽起來真的很不公平
[00:11:59.280 --> 00:12:02.280]  我想今天我們都很有共鳴
[00:12:02.280 --> 00:12:06.280]  對於第五批的員工所想的事情
[00:12:06.280 --> 00:12:09.280]  因為我們現代人都習慣了什麼?
[00:12:09.280 --> 00:12:13.280]  習慣了用我們個人的角度
[00:12:13.280 --> 00:12:14.280]  利益先行
[00:12:14.280 --> 00:12:17.280]  或者用我們整個群體的利益先行
[00:12:17.280 --> 00:12:22.280]  所以當有事情去刺激到我們的權利
[00:12:22.280 --> 00:12:23.280]  我們的權利
[00:12:23.280 --> 00:12:26.280]  或者威脅到我們的利益的時候
[00:12:26.280 --> 00:12:29.280]  我們都不期然會覺得很不自在
[00:12:29.280 --> 00:12:32.280]  我要馬上發聲
[00:12:32.280 --> 00:12:37.280]  所以我們很不習慣見到一些很不公平的事情
[00:12:37.280 --> 00:12:39.280]  很不公平的事情
[00:12:39.280 --> 00:12:44.280]  我們在生活裡面都會見到這樣的情況
[00:12:44.280 --> 00:12:46.280]  我們做中學生
[00:12:46.280 --> 00:12:48.280]  我們會做群體項目
[00:12:48.280 --> 00:12:50.280]  我們群體項目最怕什麼人?
[00:12:50.280 --> 00:12:52.280]  最怕和什麼人一組?
[00:12:52.280 --> 00:12:55.280]  聽到大家的心聲了
[00:12:55.280 --> 00:12:57.280]  就是free rider
[00:12:57.280 --> 00:13:00.280]  就是那些對群體沒有任何貢獻的人
[00:13:00.280 --> 00:13:02.280]  都不工作,坐著,躺著
[00:13:02.280 --> 00:13:04.280]  要別人駕馭的人
[00:13:04.280 --> 00:13:05.280]  為什麼?
[00:13:05.280 --> 00:13:07.280]  因為我們覺得這些都不公平
[00:13:07.280 --> 00:13:08.280]  明明我們付出了這麼多
[00:13:08.280 --> 00:13:11.280]  但是他們就好像不用參與
[00:13:11.280 --> 00:13:16.280]  而最後他們得到的分數又和我們一模一樣
[00:13:16.280 --> 00:13:24.280]  又或者當我們發現旁邊的同學付出的努力明明比我們少很多
[00:13:24.280 --> 00:13:26.280]  最後那幾天才來讀書
[00:13:26.280 --> 00:13:28.280]  但成績又比自己好
[00:13:28.280 --> 00:13:32.280]  我們的心都不期然會不停地想著
[00:13:32.280 --> 00:13:37.280]  甚或我們的心裡面都會加上一句話
[00:13:37.280 --> 00:13:39.280]  什麼這樣?公平嗎?
[00:13:39.280 --> 00:13:41.280]  公平嗎?
[00:13:41.280 --> 00:13:43.280]  這些標籤都彈出來了
[00:13:43.280 --> 00:13:45.280]  公平嗎?
[00:13:45.280 --> 00:13:48.280]  但是我要問的是
[00:13:48.280 --> 00:13:54.280]  什麼是真正的公平呢?
[00:13:54.280 --> 00:13:56.280]  例如如果我說
[00:13:56.280 --> 00:14:00.280]  全部人,每人派一千元
[00:14:00.280 --> 00:14:02.280]  聽者有份
[00:14:02.280 --> 00:14:04.280]  很棒吧?那邊起哄了
[00:14:04.280 --> 00:14:06.280]  說笑而已
[00:14:06.280 --> 00:14:08.280]  不過我想說
[00:14:08.280 --> 00:14:10.280]  對著某個同學
[00:14:10.280 --> 00:14:12.280]  他可能要自己交學費
[00:14:12.280 --> 00:14:15.280]  或者某個同學可能因為某些原因
[00:14:15.280 --> 00:14:18.280]  他要在家裡負責煮飯
[00:14:18.280 --> 00:14:22.280]  要負責照顧長期病患的父母
[00:14:22.280 --> 00:14:24.280]  養活那些弟弟妹妹
[00:14:24.280 --> 00:14:26.280]  對這個同學來說
[00:14:26.280 --> 00:14:30.280]  這個是不是真正的公平呢?
[00:14:30.280 --> 00:14:33.280]  其他人不用這樣照顧人
[00:14:33.280 --> 00:14:36.280]  但他卻要每餐都買一盅煮飯
[00:14:36.280 --> 00:14:39.280]  什麼是真正的公平呢?
[00:14:39.280 --> 00:14:42.280]  最近我更加發現的是
[00:14:42.280 --> 00:14:45.280]  這種不公平的感覺
[00:14:45.280 --> 00:14:47.280]  很多時候其實是來自於
[00:14:47.280 --> 00:14:49.280]  和其他人的比較
[00:14:49.280 --> 00:14:54.280]  正所謂沒有比較就沒有傷害
[00:14:54.280 --> 00:14:57.280]  我不知道大家認不認同這句話
[00:14:57.280 --> 00:15:02.280]  我講一下我最近經歷的情況
[00:15:02.280 --> 00:15:05.280]  剛才Winnie也說了
[00:15:05.280 --> 00:15:06.280]  或者大家都知道了
[00:15:06.280 --> 00:15:09.280]  其實中了COVID一段時間
[00:15:09.280 --> 00:15:11.280]  本來也沒什麼
[00:15:11.280 --> 00:15:14.280]  但當自己發現病了五天
[00:15:14.280 --> 00:15:16.280]  六天、七天
[00:15:16.280 --> 00:15:18.280]  還沒有好呢?
[00:15:18.280 --> 00:15:20.280]  然後自己就覺得很不開心
[00:15:20.280 --> 00:15:22.280]  所謂越病越傷心
[00:15:22.280 --> 00:15:28.280]  因為看到人確診六天、七天、五天
[00:15:28.280 --> 00:15:31.280]  自己病了雙倍,十一天
[00:15:31.280 --> 00:15:33.280]  心想有沒有搞錯啊?
[00:15:33.280 --> 00:15:35.280]  有沒有這麼差啊?
[00:15:35.280 --> 00:15:38.280]  真的很真實,真的會這樣想
[00:15:38.280 --> 00:15:41.280]  當我不比較也由自可
[00:15:41.280 --> 00:15:43.280]  最多休息一下
[00:15:43.280 --> 00:15:47.280]  自閉,躲起來休息一下
[00:15:47.280 --> 00:15:50.280]  但一和別人比較就覺得很難受
[00:15:50.280 --> 00:15:53.280]  所以我想說的是
[00:15:53.280 --> 00:15:55.280]  很多時候我們的不開心
[00:15:55.280 --> 00:15:58.280]  那種覺得不公平的感覺
[00:15:58.280 --> 00:16:01.280]  往往是來自我們和別人的比較
[00:16:01.280 --> 00:16:03.280]  不知道大家認不認同
[00:16:03.280 --> 00:16:06.280]  不過老實說
[00:16:06.280 --> 00:16:08.280]  我們活在香港這個地方
[00:16:08.280 --> 00:16:10.280]  這個大環境
[00:16:10.280 --> 00:16:13.280]  其實很難不和別人比較
[00:16:13.280 --> 00:16:17.280]  因為我們知道學校看的是成績
[00:16:17.280 --> 00:16:22.280]  而成績卻是用分數來衡量的
[00:16:22.280 --> 00:16:24.280]  然後出來社會之後
[00:16:24.280 --> 00:16:26.280]  所看的又是學歷
[00:16:26.280 --> 00:16:30.280]  是樣貌、成就、甚至身材
[00:16:30.280 --> 00:16:35.280]  很多影響我們、衝擊我們的價值觀
[00:16:35.280 --> 00:16:38.280]  而且香港四周都是人
[00:16:38.280 --> 00:16:40.280]  即使我們不想比較
[00:16:40.280 --> 00:16:42.280]  想收起自己
[00:16:42.280 --> 00:16:43.280]  有時候也很難的
[00:16:43.280 --> 00:16:45.280]  你想想平時坐地鐵
[00:16:45.280 --> 00:16:47.280]  你也可能看著人家
[00:16:47.280 --> 00:16:48.280]  很多人很擠迫
[00:16:48.280 --> 00:16:50.280]  你看看人家的手機殼
[00:16:50.280 --> 00:16:51.280]  嘩,這麼漂亮的
[00:16:51.280 --> 00:16:53.280]  不知道他在哪裡買的
[00:16:53.280 --> 00:16:55.280]  我沒有
[00:16:55.280 --> 00:16:56.280]  不過我想說
[00:16:56.280 --> 00:17:01.280]  若果我們將我們開心、不開心的感受
[00:17:01.280 --> 00:17:03.280]  這份安全感
[00:17:03.280 --> 00:17:05.280]  建基於這些比較上
[00:17:05.280 --> 00:17:09.280]  我們做人只會越來越辛苦
[00:17:09.280 --> 00:17:10.280]  越來越大壓力
[00:17:10.280 --> 00:17:13.280]  越來越不開心
[00:17:13.280 --> 00:17:17.280]  因此難怪在故事當中的主人
[00:17:17.280 --> 00:17:21.280]  他這樣去回應第五批工人的心聲
[00:17:21.280 --> 00:17:23.280]  他這樣說的
[00:17:23.280 --> 00:17:25.280]  第十三節
[00:17:25.280 --> 00:17:27.280]  他說朋友,我沒有虧待你
[00:17:27.280 --> 00:17:32.280]  你跟我說的不是一個銀幣嗎?
[00:17:32.280 --> 00:17:34.280]  其實意思就是說
[00:17:34.280 --> 00:17:36.280]  你不要去比較
[00:17:36.280 --> 00:17:39.280]  你不要看著別人的銀幣
[00:17:39.280 --> 00:17:42.280]  你先看回你自己手上的那個
[00:17:42.280 --> 00:17:45.280]  你看看其實我沒有虧待你
[00:17:45.280 --> 00:17:47.280]  也沒有佔你的便宜
[00:17:47.280 --> 00:17:49.280]  因為在一早上的時候
[00:17:49.280 --> 00:17:52.280]  我們不是已經說得清清楚楚嗎?
[00:17:52.280 --> 00:17:55.280]  這份工資只有一個銀幣
[00:17:55.280 --> 00:17:57.280]  這是大家都同意的
[00:17:57.280 --> 00:18:01.280]  因此葡萄園的主人的回應告訴我們
[00:18:01.280 --> 00:18:04.280]  第一,我們不要跟別人去比較
[00:18:04.280 --> 00:18:08.280]  我們學習拒絕和其他人去比較
[00:18:08.280 --> 00:18:10.280]  這個不容易的
[00:18:10.280 --> 00:18:13.280]  不過耶穌不單止藉著這個比喻
[00:18:13.280 --> 00:18:15.280]  跟當時的那群門徒說
[00:18:15.280 --> 00:18:19.280]  叫他們不要爭論誰是最大
[00:18:19.280 --> 00:18:21.280]  誰是最厲害的門徒
[00:18:21.280 --> 00:18:24.280]  今天他也在跟我們每一個基督徒說
[00:18:24.280 --> 00:18:26.280]  在跟你和我說
[00:18:26.280 --> 00:18:28.280]  我們不要比較
[00:18:28.280 --> 00:18:31.280]  也不要覺得自己特別偉大
[00:18:31.280 --> 00:18:34.280]  不要覺得我們比別人付出更多
[00:18:34.280 --> 00:18:37.280]  就配得多一些的獎賞
[00:18:37.280 --> 00:18:40.280]  這是一個心態的問題
[00:18:40.280 --> 00:18:42.280]  尤其是一群人
[00:18:42.280 --> 00:18:43.280]  什麼人呢?
[00:18:43.280 --> 00:18:46.280]  就是九型人格當中的二號
[00:18:46.280 --> 00:18:49.280]  如果大家聽過這些心理測驗
[00:18:49.280 --> 00:18:52.280]  聽過什麼是九型人格
[00:18:52.280 --> 00:18:54.280]  Anagram
[00:18:54.280 --> 00:18:56.280]  我記得我第一次在學清區講道的時候
[00:18:56.280 --> 00:18:59.280]  是有分享過九型人格的
[00:18:59.280 --> 00:19:01.280]  就是四年前,三年前
[00:19:01.280 --> 00:19:05.280]  原來二號型的人叫熱心助人型
[00:19:05.280 --> 00:19:07.280]  教會裡面是最多的
[00:19:07.280 --> 00:19:09.280]  他們會不斷的付出
