
[00:00:00.000 --> 00:00:03.320]  各位X-Force,新年快樂
[00:04:15.640 --> 00:04:16.560]  「我等了這麼久」
[00:04:16.560 --> 00:04:19.600]  「起碼都會開心一個星期」
[00:04:19.600 --> 00:04:22.360]  但原來不是這樣的
[00:04:22.360 --> 00:04:25.480]  原來我一直追求的東西
[00:04:25.480 --> 00:04:27.040]  我一直忘記按PowerPoint
[00:04:27.040 --> 00:04:29.040]  對不起
[00:04:29.040 --> 00:04:30.920]  對了
[00:04:30.920 --> 00:04:32.920]  這樣
[00:04:32.920 --> 00:04:34.680]  一直追求的東西
[00:04:34.680 --> 00:04:38.000]  其實在我心底裡並不是真的很重要
[00:04:38.000 --> 00:04:39.200]  因為如果是很重要的話
[00:04:39.200 --> 00:04:41.680]  我就會很開心
[00:04:41.680 --> 00:04:44.280]  還有之後進大學就發現
[00:04:44.280 --> 00:04:46.040]  原來中學得獎的東西
[00:04:46.040 --> 00:04:48.800]  其實很快就忘記了
[00:04:48.800 --> 00:04:50.960]  可能你很辛苦為學校獲獎
[00:04:50.960 --> 00:04:53.880]  在學校的獎牌櫃裡
[00:04:53.880 --> 00:04:56.280]  當你的後輩慢慢進來
[00:04:56.280 --> 00:04:57.720]  拿更多的獎的時候
[00:04:57.720 --> 00:04:58.760]  你的獎牌就會
[00:04:58.760 --> 00:05:01.080]  移到後面封了層
[00:05:01.080 --> 00:05:05.440]  其實這也是一個很自然的現象
[00:05:05.440 --> 00:05:07.800]  所以我們在人生一直去追求
[00:05:07.800 --> 00:05:10.040]  一直想得到的東西
[00:05:10.040 --> 00:05:11.880]  是會過去的
[00:05:11.880 --> 00:05:14.040]  我就在想
[00:05:14.040 --> 00:05:15.400]  人生是
[00:05:15.400 --> 00:05:17.800]  「有更多東西可以做」
[00:05:17.800 --> 00:05:21.680]  因為這些一切的目標
[00:05:21.680 --> 00:05:23.680]  都不能滿足我
[00:05:23.680 --> 00:05:27.600]  後來我認識了神
[00:05:27.600 --> 00:05:30.400]  就知道了
[00:05:30.400 --> 00:05:33.400]  神創造人的心
[00:05:33.400 --> 00:05:35.640]  我們是永恆的
[00:05:35.640 --> 00:05:40.160]  所以心底裡有一個對無限的神的渴望
[00:05:40.160 --> 00:05:41.680]  所以在地上
[00:05:41.680 --> 00:05:43.720]  我剛才所說的有限的事
[00:05:43.720 --> 00:05:44.680]  會過去的事
[00:05:44.680 --> 00:05:46.840]  都不足以滿足我們
[00:05:46.840 --> 00:05:48.000]  所以我心想
[00:05:48.000 --> 00:05:50.880]  得到起碼一點點的亮光
[00:05:50.880 --> 00:05:52.920]  就是如果我要找人生的意義
[00:05:52.920 --> 00:05:55.560]  就一定要在神裡面
[00:05:55.560 --> 00:05:57.480]  永恆的無限去找
[00:05:57.480 --> 00:05:59.600]  可能你們今天
[00:05:59.600 --> 00:06:02.520]  還是會碰到一些摸得到的東西
[00:06:02.520 --> 00:06:04.080]  在一些有限的事上
[00:06:04.080 --> 00:06:07.160]  但是我很希望在一些有限的事上
[00:06:07.160 --> 00:06:09.640]  你會接觸到神
[00:06:09.640 --> 00:06:10.720]  就是一個無限的祂
[00:06:10.720 --> 00:06:13.560]  因為唯有
[00:06:13.560 --> 00:06:15.360]  你在神裡面的無限
[00:06:15.360 --> 00:06:17.000]  才會真正去得到
[00:06:17.000 --> 00:06:23.000]  填補你心裡面的渴望
[00:06:23.000 --> 00:06:27.120]  好了,說完「照明」是甚麼
[00:06:27.120 --> 00:06:29.760]  究竟怎樣去找呢?
[00:06:29.760 --> 00:06:31.360]  這個人生的意義
[00:06:31.360 --> 00:06:33.360]  當你們都很想知道神
[00:06:33.360 --> 00:06:35.360]  在你們生命裡面的心意是甚麼
[00:06:38.840 --> 00:06:41.760]  那我就
[00:06:41.760 --> 00:06:43.960]  如何明白神的旨意呢?
[00:06:43.960 --> 00:06:47.080]  我就用羅馬書
[00:06:47.080 --> 00:06:48.160]  十二章一至二節
[00:06:48.160 --> 00:06:51.000]  我們今年都是在看羅馬書
[00:06:51.000 --> 00:06:53.760]  但是我就跳過了一點
[00:06:53.760 --> 00:06:57.200]  就是先是
[00:06:57.200 --> 00:06:59.280]  對了,先看十二章
[00:06:59.280 --> 00:07:02.040]  那大家可不可以
[00:07:02.040 --> 00:07:04.040]  幫我讀英文呢?
[00:07:04.040 --> 00:07:06.520]  現在看到了
[00:07:08.680 --> 00:07:10.680]  好,那我讀吧
[00:07:10.680 --> 00:07:12.680]  (英文)
[00:07:12.680 --> 00:07:34.760]  其實這一段的經文
[00:07:34.760 --> 00:07:35.600]  雖然只有兩節
[00:07:35.600 --> 00:07:37.040]  但是非常豐富
[00:07:37.920 --> 00:07:38.760]  其實最後那句就是
[00:07:38.760 --> 00:07:41.720]  如何證明神的旨意
[00:07:41.720 --> 00:07:43.120]  如何察驗何謂
[00:07:43.120 --> 00:07:45.920]  神的旨意是善良純全
[00:07:45.920 --> 00:07:48.320]  和可喜悅
[00:07:48.320 --> 00:07:52.680]  所以當我們去找我們人生的照明
[00:07:52.680 --> 00:07:56.040]  神在我們的心意的時候
[00:07:56.040 --> 00:07:59.840]  我的結論就是有三點
[00:07:59.840 --> 00:08:02.960]  根據保羅的這段經文
[00:08:02.960 --> 00:08:05.320]  第一就是要將身體獻上當作活祭
[00:08:05.320 --> 00:08:06.960]  就是將身體獻上當作活祭
[00:08:06.960 --> 00:08:08.520]  以聖體作為賦予
[00:08:08.520 --> 00:08:12.200]  其實這句好像很難明白
[00:08:12.200 --> 00:08:14.040]  究竟在說什麼呢?
[00:08:14.040 --> 00:08:15.960]  在舊約裡面
[00:08:15.960 --> 00:08:17.960]  獻祭通常會殺了一隻動物
[00:08:17.960 --> 00:08:18.760]  牠要流血
[00:08:18.760 --> 00:08:20.800]  我們的罪才可以赦免
[00:08:20.800 --> 00:08:22.600]  但是在新約裡面
[00:08:22.600 --> 00:08:24.360]  神就叫我們
[00:08:24.360 --> 00:08:27.040]  去將我們自己獻作活祭
[00:08:27.040 --> 00:08:29.200]  好消息就是我們不用死
[00:08:29.200 --> 00:08:33.400]  但是獻作活祭的意思就是
[00:08:33.400 --> 00:08:36.200]  將我們生命裡面的每一個範疇
[00:08:36.200 --> 00:08:37.560]  都獻給神
[00:08:37.560 --> 00:08:39.480]  無論是讀書
[00:08:39.480 --> 00:08:41.240]  交朋友
[00:08:41.240 --> 00:08:43.040]  和家人的關係
[00:08:43.040 --> 00:08:45.160]  如何管理你的金錢
[00:08:45.160 --> 00:08:45.880]  財幹
[00:08:45.880 --> 00:08:47.280]  你的成就
[00:08:47.280 --> 00:08:49.440]  都是獻給神的
[00:08:49.440 --> 00:08:51.360]  我聽過一個故事
[00:08:51.360 --> 00:08:58.240]  有一個人請耶穌去他的家吃飯
[00:08:58.240 --> 00:09:01.120]  耶穌就來了
[00:09:01.120 --> 00:09:02.840]  叮噹敲門
[00:09:02.840 --> 00:09:03.640]  他來了
[00:09:03.640 --> 00:09:07.000]  他很自然地請耶穌到大廳
[00:09:07.000 --> 00:09:10.000]  大廳其實是收拾得很乾淨的
[00:09:10.000 --> 00:09:12.240]  耶穌就在裡面坐
[00:09:12.240 --> 00:09:16.120]  這個人也很安心地
[00:09:16.120 --> 00:09:18.000]  讓耶穌在廳裡面坐
[00:09:18.000 --> 00:09:20.080]  找東西吃招呼他
[00:09:20.080 --> 00:09:24.480]  和帶他去看廳裡面不同的陳設品
[00:09:24.480 --> 00:09:25.840]  但是耶穌就說
[00:09:25.840 --> 00:09:29.440]  「可不可以去看看你的書房?」
[00:09:29.440 --> 00:09:33.560]  那個人就說
[00:09:33.560 --> 00:09:36.160]  「好吧,我就帶你去我的書房」
[00:09:36.160 --> 00:09:38.640]  耶穌就跟著他進入書房
[00:09:38.640 --> 00:09:40.520]  一切都好像很好
[00:09:40.520 --> 00:09:41.480]  耶穌就再問
[00:09:41.480 --> 00:09:45.400]  「我可不可以跟你進你的睡房?」
[00:09:45.400 --> 00:09:49.080]  這個男生開始有點面有難色
[00:09:49.080 --> 00:09:51.720]  「睡房?也可以的」
[00:09:51.720 --> 00:09:53.200]  就帶了耶穌進去
[00:09:53.840 --> 00:09:57.160]  耶穌就看到很多平時
[00:09:57.160 --> 00:10:00.680]  他不會展示出來的東西
[00:10:00.680 --> 00:10:02.960]  到耶穌在他的睡房裡面
[00:10:02.960 --> 00:10:04.160]  再看到一個櫃子
[00:10:04.160 --> 00:10:05.480]  就問
[00:10:05.480 --> 00:10:08.160]  「你可不可以打開這個櫃子給我看看?」
[00:10:08.160 --> 00:10:09.840]  這個男生就說
[00:10:09.840 --> 00:10:12.920]  「不好,這個櫃子裡面有很多」
[00:10:12.920 --> 00:10:17.480]  「平時我不會展示出來的東西」
[00:10:17.480 --> 00:10:19.680]  其實我們的人生
[00:10:19.680 --> 00:10:21.920]  都好像這個男生的房子一樣
[00:10:21.920 --> 00:10:23.240]  有不同的房間
[00:10:23.240 --> 00:10:25.760]  大廳可能是外面
[00:10:25.760 --> 00:10:28.160]  讓很多人看到的東西
[00:10:28.160 --> 00:10:31.200]  書房可能是你的學校
[00:10:31.200 --> 00:10:35.280]  在你學校裡面的表現和同學的相處
[00:10:35.280 --> 00:10:38.560]  睡房可能是你在家裡是一個怎樣的人
[00:10:38.560 --> 00:10:40.240]  你怎樣對你的父母
[00:10:40.240 --> 00:10:42.480]  怎樣對你的兄弟姐妹
[00:10:42.480 --> 00:10:43.920]  或者你的衣櫃裡面
[00:10:43.920 --> 00:10:45.720]  會不會其實有很多
[00:10:45.720 --> 00:10:48.160]  一些黑暗的秘密
[00:10:48.160 --> 00:10:51.320]  其實你不想放手給耶穌
[00:10:51.320 --> 00:10:53.760]  其實把身體獻上當做活祭就是
[00:10:53.760 --> 00:10:55.680]  你生命裡面的每一個範疇
[00:10:55.680 --> 00:10:58.880]  無論是你大廳看到的東西
[00:10:58.880 --> 00:10:59.920]  後面一點的東西
[00:10:59.920 --> 00:11:00.760]  在學校的東西
[00:11:00.760 --> 00:11:02.080]  家裡的東西
[00:11:02.080 --> 00:11:05.240]  甚至是你心靈裡面最黑暗的角落
[00:11:05.240 --> 00:11:07.280]  其實耶穌都是要求你
[00:11:07.280 --> 00:11:10.640]  去把這些獻給祂
[00:11:10.640 --> 00:11:12.320]  可能你覺得真的很不舒服
[00:11:12.320 --> 00:11:15.720]  要這樣把所有東西都給耶穌
[00:11:15.720 --> 00:11:17.200]  不過好消息就是
[00:11:17.200 --> 00:11:18.320]  因為其實你獻了
[00:11:18.320 --> 00:11:20.200]  你就是一個祭物
[00:11:20.200 --> 00:11:22.760]  你獻了之後這個祭物是不屬於你自己
[00:11:22.760 --> 00:11:25.320]  而是屬於擁有你那個人
[00:11:25.320 --> 00:11:26.760]  就是神
[00:11:26.760 --> 00:11:28.920]  所以神對你是有完全的主權
[00:11:28.920 --> 00:11:31.800]  而且祂是對你有完全的接納
[00:11:31.800 --> 00:11:34.600]  所以即使祂看到你
[00:11:34.600 --> 00:11:36.920]  生命裡面最黑暗的那個位置
[00:11:36.920 --> 00:11:38.600]  那個衣櫃
[00:11:38.600 --> 00:11:40.600]  其實祂都是一樣地愛你
[00:11:40.600 --> 00:11:42.480]  這個就是給我們一個動力
[00:11:42.480 --> 00:11:46.880]  怎樣去將我們生命裡面的所有範疇
[00:11:46.880 --> 00:11:48.720]  都給神
[00:11:48.720 --> 00:11:51.640]  那麼 保羅就說 如果這樣
[00:11:51.640 --> 00:11:55.120]  去將我們生命所有的範疇都給神的話
[00:11:55.120 --> 00:11:57.640]  這個就是
[00:11:57.640 --> 00:12:02.640]  神所喜悅的敬拜和我們侍奉
[00:12:02.640 --> 00:12:04.520]  那麼第二件事就是
[00:12:04.520 --> 00:12:07.520]  不要效法這個世界
[00:12:07.520 --> 00:12:11.480]  那麼這個世界究竟是有什麼叫我們不要效法呢?
[00:12:11.480 --> 00:12:13.640]  那麼 不知道你們覺得這個世界
[00:12:13.640 --> 00:12:15.000]  現在這個世界
[00:12:15.000 --> 00:12:18.760]  是有什麼特色 有什麼模式呢?
[00:12:18.760 --> 00:12:20.200]  那麼我
[00:12:20.200 --> 00:12:22.760]  看到一點點 隨便說兩個例子
[00:12:22.760 --> 00:12:25.640]  一就是 現在這個世代是一個
[00:12:25.640 --> 00:12:26.920]  「我」的世代
[00:12:26.920 --> 00:12:30.800]  就是一個很自我中心的時代
[00:12:30.800 --> 00:12:32.600]  什麼都是自己先走
[00:12:32.600 --> 00:12:35.400]  什麼都是先想自己
[00:12:35.400 --> 00:12:38.480]  世界都是環繞著自己轉
[00:12:38.480 --> 00:12:43.080]  很簡單的一個例子
[00:12:43.080 --> 00:12:44.400]  或者是
[00:12:44.400 --> 00:12:47.120]  怎樣是很自己為先呢?
[00:12:47.120 --> 00:12:49.120]  可能如果你看
[00:12:49.120 --> 00:12:50.200]  IG裡面的照片
[00:12:50.200 --> 00:12:51.440]  就是一群人這樣
[00:12:51.440 --> 00:12:54.640]  你通常都是會先看自己的樣子
[00:12:54.640 --> 00:12:57.480]  以前其實沒有「自拍」這個字的
[00:12:57.480 --> 00:12:59.520]  但是都是在幾年前
[00:12:59.520 --> 00:13:03.120]  這個字就進入了牛津大字典
[00:13:03.120 --> 00:13:04.400]  那麼所以
[00:13:04.400 --> 00:13:05.640]  或者是
[00:13:05.640 --> 00:13:06.840]  就算我在公司裡面
[00:13:06.840 --> 00:13:10.160]  都是看到很多人
[00:13:10.160 --> 00:13:13.280]  都是希望自己去獲得最大的利益
[00:13:13.280 --> 00:13:16.240]  全部都是先向自己的利益想
[00:13:16.240 --> 00:13:20.360]  是一個很自我中心的「我」世代
[00:13:20.360 --> 00:13:23.160]  第二就是一個不勞而獲的時代
[00:13:23.160 --> 00:13:25.840]  就是希望自己可以做一點點
[00:13:25.840 --> 00:13:27.720]  就賺多一點
[00:13:27.720 --> 00:13:30.520]  通常在公司看到會是
[00:13:30.520 --> 00:13:31.640]  我的同事們
[00:13:31.640 --> 00:13:33.800]  會是講權利
[00:13:33.800 --> 00:13:35.560]  很少講義務
[00:13:35.560 --> 00:13:37.920]  例如在面試的時候
[00:13:37.920 --> 00:13:39.480]  你們可能小時候就沒有
[00:13:39.480 --> 00:13:41.360]  沒有遇到什麼面試
[00:13:41.360 --> 00:13:42.480]  但是
[00:13:42.480 --> 00:13:44.040]  通常以前
[00:13:44.040 --> 00:13:45.560]  我那個年代大的時候
[00:13:45.560 --> 00:13:46.280]  就會問
[00:13:46.280 --> 00:13:50.200]  我會為公司帶來什麼好處
[00:13:50.200 --> 00:13:52.080]  那你請我吧
[00:13:52.080 --> 00:13:53.520]  但是現在面試
[00:13:53.520 --> 00:13:54.680]  反而我發覺
[00:13:54.680 --> 00:13:57.280]  就是會有很多人去問
[00:13:57.280 --> 00:13:59.680]  其實公司有什麼福利
[00:13:59.680 --> 00:14:01.280]  多過
[00:14:01.280 --> 00:14:02.560]  你去講
[00:14:02.560 --> 00:14:05.680]  究竟你是有什麼可以給公司的
[00:14:05.680 --> 00:14:10.320]  《聖經》裡面都是有很多的例子
[00:14:10.320 --> 00:14:13.200]  我都不可以一一地講出來
[00:14:13.200 --> 00:14:14.600]  但是
[00:14:14.600 --> 00:14:16.960]  學生們你們要謹慎
[00:14:16.960 --> 00:14:19.000]  要懂得去分辨
[00:14:19.000 --> 00:14:22.320]  不要跟從世界
[00:14:22.320 --> 00:14:23.680]  帶給你短暫的快樂
[00:14:23.680 --> 00:14:28.160]  不要在這個即食的社會裡面
[00:14:28.160 --> 00:14:30.200]  去找一些快速的解決方案
[00:14:30.200 --> 00:14:33.560]  你要記住神的話
[00:14:33.560 --> 00:14:35.320]  如果不是
[00:14:35.320 --> 00:14:36.800]  這些短暫的快樂
[00:14:36.800 --> 00:14:39.120]  其實是不會帶來一個
[00:14:39.120 --> 00:14:42.840]  很長久的喜樂
[00:14:42.840 --> 00:14:44.840]  這就是我在人生裡面
[00:14:44.840 --> 00:14:46.840]  體驗到的一些東西
[00:14:46.840 --> 00:14:48.960]  最後
[00:14:48.960 --> 00:14:50.520]  心意更新而變化
[00:14:50.520 --> 00:14:51.280]  就是被轉變
[00:14:51.280 --> 00:14:54.960]  不僅不要去
[00:14:54.960 --> 00:14:57.120]  被對這個世界的確認
[00:14:57.120 --> 00:14:59.600]  而是要被轉變
[00:14:59.600 --> 00:15:01.840]  我們要記住
[00:15:01.840 --> 00:15:03.120]  我們作為基督徒
[00:15:03.120 --> 00:15:05.560]  在地上只是寄居
[00:15:05.560 --> 00:15:07.960]  我們有一個真正的家
[00:15:07.960 --> 00:15:09.080]  是在天上
[00:15:09.080 --> 00:15:10.760]  所以現在只是暫時
[00:15:10.760 --> 00:15:12.080]  其實如果我們沒有一個
[00:15:12.080 --> 00:15:15.280]  這樣的永恆觀
[00:15:15.280 --> 00:15:16.320]  我們今天的選擇
[00:15:16.320 --> 00:15:17.080]  就只會
[00:15:17.080 --> 00:15:18.760]  我們這八十年裡面
[00:15:18.760 --> 00:15:19.600]  是拿到
[00:15:19.600 --> 00:15:21.320]  怎麼可以在八十年裡面
[00:15:21.320 --> 00:15:23.160]  拿盡世間的東西
[00:15:23.160 --> 00:15:24.480]  但是如果
[00:15:24.480 --> 00:15:26.360]  我們心裡面是知道
[00:15:26.360 --> 00:15:27.120]  是有永恆
[00:15:27.120 --> 00:15:28.840]  有上面的話
[00:15:28.840 --> 00:15:30.640]  其實我們今天的選擇
[00:15:30.640 --> 00:15:32.960]  就不會只是
[00:15:32.960 --> 00:15:35.240]  專注在我們今天的事
[00:15:36.240 --> 00:15:39.240]  就正如
[00:15:39.240 --> 00:15:41.480]  所以當我們的意志和心
[00:15:41.480 --> 00:15:43.960]  放在天上的時候
[00:15:43.960 --> 00:15:45.760]  其實做了這三件事
[00:15:45.760 --> 00:15:46.720]  就是將我們生命裡面
[00:15:46.720 --> 00:15:47.760]  所有的範疇
[00:15:47.760 --> 00:15:51.360]  都是交給神去管理
[00:15:51.360 --> 00:15:54.160]  不要去跟從這個世界
[00:15:54.160 --> 00:15:55.480]  還有
[00:15:55.480 --> 00:15:57.120]  被轉變
[00:15:57.120 --> 00:15:58.360]  透過改善我們的心
[00:15:58.360 --> 00:16:02.440]  就會幫助我們明白神的旨意
[00:16:02.440 --> 00:16:04.440]  說起來就好像很容易
[00:16:04.440 --> 00:16:06.440]  其實
[00:16:06.440 --> 00:16:08.160]  這些只是一個
[00:16:08.160 --> 00:16:09.000]  叫做什麼
[00:16:09.000 --> 00:16:11.000]  一些指引
[00:16:11.000 --> 00:16:12.200]  你去怎麼走
[00:16:12.200 --> 00:16:13.080]  但是
[00:16:13.080 --> 00:16:15.440]  其實真正去找神的旨意的時候
[00:16:15.440 --> 00:16:17.640]  都是要很多的祈禱
[00:16:17.640 --> 00:16:19.240]  還有你身邊有同行者
[00:16:19.240 --> 00:16:19.920]  或者導師
[00:16:19.920 --> 00:16:20.920]  去跟你一起找
[00:16:20.920 --> 00:16:22.520]  不是說這一刻
[00:16:22.520 --> 00:16:23.440]  知道這三件事
[00:16:23.440 --> 00:16:25.840]  就馬上拍一聲就做得到
[00:16:25.840 --> 00:16:27.040]  第二件事
[00:16:27.040 --> 00:16:28.440]  就是就算
[00:16:28.440 --> 00:16:29.520]  我們沒有一個
[00:16:29.920 --> 00:16:31.320]  第二件事
[00:16:31.320 --> 00:16:32.320]  就是就算
[00:16:32.320 --> 00:16:33.120]  我知道了
[00:16:33.120 --> 00:16:34.920]  我和身邊的弟兄姊妹同行
[00:16:34.920 --> 00:16:37.600]  可以找到出來
[00:16:37.600 --> 00:16:39.720]  但是照明又怎樣
[00:16:39.720 --> 00:16:41.720]  走出來呢
[00:16:41.720 --> 00:16:43.440]  我就
[00:16:43.440 --> 00:16:45.440]  分享一點我的故事
[00:16:45.440 --> 00:16:47.120]  希望幫助大家
[00:16:47.120 --> 00:16:48.840]  去思考到怎樣去
[00:16:48.840 --> 00:16:51.440]  活出你的照明
[00:16:51.440 --> 00:16:53.040]  我本來的職業
[00:16:53.040 --> 00:16:56.040]  是一個投資銀行銀行員
[00:16:56.040 --> 00:16:57.120]  好幾年前
[00:16:57.120 --> 00:17:00.520]  神就呼召我去全職侍奉祂
[00:17:00.520 --> 00:17:02.040]  去年終於
[00:17:02.040 --> 00:17:03.040]  滴起心肝
[00:17:03.040 --> 00:17:04.240]  排除萬難
[00:17:04.240 --> 00:17:05.320]  就去回應祂的呼召
[00:17:05.320 --> 00:17:07.320]  今年就開始了
[00:17:07.320 --> 00:17:08.120]  讀神學
[00:17:08.120 --> 00:17:10.320]  其實中間都有很多
[00:17:10.320 --> 00:17:11.320]  掙扎
[00:17:11.320 --> 00:17:13.920]  都有過不想回應神的時候
[00:17:13.920 --> 00:17:15.120]  都有過
[00:17:15.120 --> 00:17:16.520]  真的做得好
[00:17:16.520 --> 00:17:18.720]  有信心跨過的時候
[00:17:18.720 --> 00:17:20.920]  所以今天想和大家分享
[00:17:20.920 --> 00:17:22.920]  我的心路歷程
[00:17:22.920 --> 00:17:25.320]  那之前
