
[00:00:00.000 --> 00:00:10.000]  丙姐妹妹曼樂,剛才很感動,我是第一次聽Henrietta姐妹分享她的見證
[00:03:30.000 --> 00:03:39.000]  我們靠著主耶穌能夠跨性,正如保羅所說,我們靠著那加給我們力量的,我們凡事都能夠做
[00:03:39.000 --> 00:03:48.000]  求主繼續的施恩,繼續賜福Henrietta姐妹,讓她有這份喜樂感恩的心,也都完全的得著康復
[00:03:48.000 --> 00:03:58.000]  為了徐武豪博士,我們也都禱告,求主施恩在她身上,拯救她,讓這個手術在西班牙那個地方都能夠順利去完成
[00:03:58.000 --> 00:04:06.000]  我們同心,將今天我們所要大家一起看的文素記第七章,我們一起仰望在主的手裡面
[00:04:06.000 --> 00:04:17.000]  求主帶領,要說的聽的,我們都是同感一靈,同德造就,我們一起感謝,祈禱,奉耶穌基督的聖名求,阿們
[00:04:17.000 --> 00:04:26.000]  好,感謝神,我們今天要看這一段經文的時候,在文素記第七章
[00:04:26.000 --> 00:04:35.000]  這段經文其實是整卷文素記裡頭最長的一章聖經
[00:04:35.000 --> 00:04:44.000]  這些不是我刻意去選的,因為我們是分配不同的童工,剛剛輪到我就是這一章
[00:04:44.000 --> 00:04:55.000]  這一章是總共八十九節的,為什麼會這麼長呢?如果我們今天讀完這八十九節都差不多了,我就不夠時間說了
[00:04:55.000 --> 00:05:04.000]  但是我又要用一些方式希望能夠幫大家,不單止明白,我希望你能夠聽完這篇道
[00:05:04.000 --> 00:05:16.000]  You take it home,你可以出去這個禮堂的門的時候,你明白什麼為之合神心意的一個擺上,一個奉獻
[00:05:16.000 --> 00:05:24.000]  其實我們的信仰就是這麼真實的,好像Henrietta姐妹剛才所分享,是你自己需要經歷的
[00:05:24.000 --> 00:05:34.000]  我們今天不只是聽道,我們聽完道,如果我們不會行出來,你永遠不會經歷上帝是怎樣
[00:05:34.000 --> 00:05:43.000]  祂的真實是叫人敬畏,我們看這一章聖經的時候,等於會解釋為什麼會這麼長
[00:05:43.000 --> 00:05:57.000]  因為後面有一大段的經文是說十二個支派的領袖,他們在十二天連續,他們要來祭壇,來獻上壇上的禮物
[00:05:57.000 --> 00:06:05.000]  但是那些的內容全部基本上是一樣的,但是為什麼要重複十二次這樣說呢?
[00:06:05.000 --> 00:06:21.000]  等一下我才和大家解釋,大家先來看看,在這一段這麼長的經文之前,我們看到文素記第一章到第十章都是在說他們要怎樣去準備
[00:06:21.000 --> 00:06:28.000]  當時從西乃山要進入去應許之地,但是為什麼沒有發生這件事呢?
[00:06:28.000 --> 00:06:47.000]  因為如果當時他們信心夠堅定的時候,我們就發覺他們不需要有四十年在曠野漂流,也不會有十一章到二十五章之後所發生的,在曠野多次的失敗和管教
[00:06:47.000 --> 00:07:02.000]  我們看到文素記二十六章到三十六章是在說新一代的以色列民已經要起來,而他們要透過另一個領袖就是約書亞,要帶他們進入迦南地
[00:07:02.000 --> 00:07:11.000]  所以在摩亞的平原那裡他們要重新更新一個納約,也都預備了第二次他們要數點百姓
[00:07:11.000 --> 00:07:27.000]  而我們在這一個前文,頭六章裡面你會看到以色列人他們起行之前,他們百姓和他們安營的位置全部是很清楚的羅列,還有他們要數點人數等等
[00:07:27.000 --> 00:07:47.000]  為到他們要爭戰作準備,而第五章是說一個潔淨的條例,這個是上帝性的要求,對於他們在曠野的日子,這個是非常重要的,和他們的衛生也是有關係的
[00:07:47.000 --> 00:08:00.000]  而第六章說分別為聖歸於神,我們看到上一次有傳道目者和我們分享了那西爾人那種的條例和祭司的祝福這個圖文
[00:08:00.000 --> 00:08:17.000]  而我們今天進入第七章的時候,讓我們看看這段經文的八十九節,其實你可以分為四個段落,第一個段落就是頭九節,十二個支派領袖是奉獻給回望之物
[00:08:17.000 --> 00:08:36.000]  他們是為回望的需要,怎樣來搬運這些回望的時候,他們十二個支派領袖是很有心的,他們所做的,而他們所做的其實不是出於上帝的吩咐,而是他們自己想到有這樣的需要
[00:08:36.000 --> 00:08:59.000]  而第二段落是由第十節到八十三節,是十二個支派的領袖他們奉獻按照上帝的吩咐,這個段落是說神要告訴他們,他們怎樣要來到這個祭壇的奉獻禮
[00:08:59.000 --> 00:09:13.000]  這個祭壇他們從來沒有用過的,他們剛剛建好了,他們預備好了,他們第一次要啟用的時候,他們之前就需要先獻上這些禮物
[00:09:13.000 --> 00:09:29.000]  這個祭壇奉獻禮連續十二天,每天派一個領袖代表他們的支派來獻祭,他們要感謝神,他們要為他們的子民求上帝的恩典和赦罪
[00:09:29.000 --> 00:09:47.000]  而第三個段落在八十四到八十八節,就是十二個支派為祭壇所奉獻的總數,而最後就是一節,在八十九節,就是神在百姓當中說話和同在
[00:09:47.000 --> 00:10:15.000]  這個就是說到整個奉獻禮儀完結之後,我們看到摩西進入聖所,他就不可以進入至聖所,他只可以在聖所,就是隔著至聖所和聖所之間的布簾裡面,他聽到在這個藥櫃裡面有聲音,就是神和他們說話
[00:10:15.000 --> 00:10:33.000]  其實我們看到這個敬拜的背後是帶著當他們獻的祭物這一切,神月立的時候,神同樣他的榮耀就要充滿這個回望,上帝也要在這個回望裡面與人相遇
[00:10:33.000 --> 00:10:51.000]  他要在當中得著他子民的心,要他們聆聽神在這個私恩座前向他們發出的每一句說話,這個是恩典的藥,這個也是按照律法裡面一個公義的藥
[00:10:51.000 --> 00:11:11.000]  我們看到上帝就是這樣來教導我們,今天我們同樣要更認識上帝,更得祂的喜悅,我們都要留心,我們今天的生活有沒有來招注合神心意的一種模式,我們擺上我們自己
[00:11:11.000 --> 00:11:21.000]  我們先來看第一個段落,合神心意的奉獻裡面十二個領袖,他們來奉獻給回望究竟是什麼呢?
[00:11:21.000 --> 00:11:43.000]  我們先一起來讀頭兩節,摩西樹立帳幕後,就用高末了帳幕,使他分別為聖,又用高末其中的一切器具,以及祭壇和壇上的一切器具,使他們分別為聖
[00:11:43.000 --> 00:11:55.000]  以色列的領袖,各父家的家長,都前來奉獻,他們是各人支派的領袖,管理那些被掃的人
[00:11:55.000 --> 00:12:10.000]  這裡很清楚和我們交代了十二位支派的領袖,他們來到什麼時候呢?帶這些禮物來呢?就是當摩西樹立帳幕之後
[00:12:10.000 --> 00:12:24.000]  什麼時候摩西樹立這個會望呢?就是當他們出埃及之後,在當時他們剛剛離開埃及地,在第二個月的第一天
[00:12:24.000 --> 00:12:46.000]  我們看到摩西和阿倫,他們先用高油去抹帳幕,又高抹帳幕裡的聖物,每一件器具,以及在祭壇和壇上的一切器具
[00:12:46.000 --> 00:12:57.000]  兩次都重複告訴我們是分別為聖,那個是聖物來的,每一件的東西,你記得我們前文有和大家分享過
[00:12:57.000 --> 00:13:09.000]  阿倫他們都沒有份進去負責這些聖物,聖物的管理是歸給利未三個的兒子
[00:13:09.000 --> 00:13:26.000]  這三個兒子就是第二兒子,是專門負責聖所至聖所和祭壇,他們這些聖物要好好管理
[00:13:26.000 --> 00:13:43.000]  他們要起行的時候也要將這些東西搬運,我們在第二節看到神母命令他們送禮物來,但這十二個支派的領袖他們願意有一個自發性的行動
[00:13:43.000 --> 00:13:56.000]  他們讓我們看到這個學習是什麼,這個就是奉獻的一個很重要的第一個原則,是甘心樂意的一個擺上
[00:13:56.000 --> 00:14:07.000]  真正蒙神月立的奉獻是出於屬靈的領袖首先他們自己願意以身作則,他們奉獻和侍奉上做榜樣
[00:14:07.000 --> 00:14:22.000]  愛和感恩的緣故,這個就是動機,他們願意來回應上帝在他們身上各方面的恩典,不是勉強,不是壓力,不是為了其他不正確的動機
[00:14:22.000 --> 00:14:37.000]  如果你今天所擺上的服事和奉獻是有雜質的話,那你要再三思,神悟喜悅的,我記得我昔日在加拿大木會的時候
[00:14:37.000 --> 00:14:54.000]  當時我們扣了一個地方要建堂,而那個地方是兩層高的一個大貨倉,地下那層是儲物的,而樓上那層是一些辦公室
[00:14:54.000 --> 00:15:09.000]  我們就將樓下那個大貨倉改建成敬拜上帝的聖殿,當時要入圖職,入市政府,我們要做各方面很多的準備
[00:15:09.000 --> 00:15:26.000]  當時我是傳道人,但我亦都肩負起這個責任,負責監工,亦都看那些工人的施工,亦都同時到後期,因為我們為了省錢的緣故
[00:15:26.000 --> 00:15:41.000]  我們就招募教會的年青人一起,我們將教會那幾幢牆,我們自己游泳,我們搭起那些高架的梯,當時我是三十多歲
[00:15:41.000 --> 00:15:56.000]  如果你今天叫我搭高架的梯,我都仍然可以游,不過我想有很多人在下面扶著,跟著可能就說林牧師,麻煩你,你夠了,你下來吧
[00:15:56.000 --> 00:16:06.000]  我想他怕我跌倒,但當時我們很開心,我們跟弟兄姊妹一起,誰願意回來,我們一起做
[00:16:06.000 --> 00:16:17.000]  我們拿高衣服就做,我們不介意你放完工才回來做,有些人甚至去告假,他回來教會做
[00:16:17.000 --> 00:16:27.000]  每一個在牆上游泳的弟兄姊妹,他們後來到獻堂禮的時候,他們心裏的那種踴躍
[00:16:27.000 --> 00:16:37.000]  我游的那一分,我游的這一分,其實他們很覺得這個就是他們屬靈的家,他們是有份的
[00:16:37.000 --> 00:16:48.000]  其實我們不需要有論識任何的東西,我們大家無分彼此,這種投入是甘心樂意的一種擺上
[00:16:48.000 --> 00:16:59.000]  而我們再看下去的時候,在第三到第九節,就是跟我們說到這十二個支派領袖究竟奉獻給會幕的是什麼禮物呢
[00:16:59.000 --> 00:17:12.000]  原來他們奉獻了六輛的馮車和十二頭公牛,每兩個領袖就奉獻一輛車,然後每個領袖就奉獻一頭牛
[00:17:12.000 --> 00:17:24.000]  十二個領袖就奉獻十二頭牛,每兩個領袖就奉獻一輛車,所以就是六輛車,這條數很容易計算
[00:17:24.000 --> 00:17:33.000]  他們拿了之後,其實為什麼要送這些東西呢?為了會幕,因為他們看見會幕也有很多東西
[00:17:33.000 --> 00:17:41.000]  如果我們不是permanent在這個地方,隨時要起行,上帝吩咐他們要移動,他們要移動
[00:17:41.000 --> 00:17:55.000]  所以他們覺得要幫那些利美人,他們要負責搬台這些東西,是有這些馮車,有些公牛拖著這些車去搬就好了
[00:17:55.000 --> 00:18:08.000]  所以是他們自己自發,然後他拿了之後,耶和華對摩西說,你要從他們收下這些作為會幕侍奉的用途
[00:18:08.000 --> 00:18:16.000]  照著利美人所侍奉的,就交給他們個人,我們接著再看下去就是摩西照做
[00:18:16.000 --> 00:18:28.000]  然後摩西怎樣分配呢?摩西很有智慧,摩西他將兩部車和四頭牛就交給格遜的子孫
[00:18:28.000 --> 00:18:39.000]  記不記得我們有在前文讀過,格遜的子孫是負責搬什麼的,格遜是利美的大兒子
[00:18:39.000 --> 00:19:00.000]  他就是負責搬運那些布料,帳幕的慢紙,罩盤,海狗皮蓋的會幕門簾和錐紙和繩子,圍著遮蓋會幕所有的物件歸他管
[00:19:00.000 --> 00:19:20.000]  一點都不簡單,所以是重的,現在幫手他們搬完這些東西下來之後,他們就擺上這些牛車,有四頭牛,有兩輛車,善用這些資源
[00:19:20.000 --> 00:19:31.000]  接著第八節就說,另外四部車和八頭牛就交給米拉利的子孫,米拉利的子孫就是小兒子
[00:19:31.000 --> 00:19:53.000]  他負責搬運最重的會幕,結構的組件,包括帳幕的板,山,柱子和大樓的座,以及圓紙四圍的柱子,鐵紙,繩子和一切器具
[00:19:53.000 --> 00:20:09.000]  所以我們看到是需要更多搬運的器具幫他們的,但是留意第九節,第九節怎麼說,但沒有交給哥核子孫
[00:20:09.000 --> 00:20:25.000]  哥核子孫是負責搬什麼的,就是聖物,至聖之物,在聖所和至聖所那些東西,那些包括私人座,那些可以找牛車去搬嗎?
[00:20:25.000 --> 00:20:44.000]  不行的,那些全部是要怎樣?他們要找那些抬高在他們的肩膀以上,整個藥櫃是高舉的,他們有那些利尾人要來負責搬
[00:20:44.000 --> 00:20:59.000]  搬運過程他們看都看不到的,聖物是已經給那些包裹,全部都不可以,連看都不行,摸都不行,怎樣?
[00:20:59.000 --> 00:21:09.000]  因為那是至聖之物,上帝要他們知道這個神是聖傑,我們不要輕慢,我們看到這個原則是什麼呢?
[00:21:09.000 --> 00:21:23.000]  這個第二個原則就是各盡其職的,我們擺上,我們按照各人不同的恩賜和能力去服侍和奉獻,十二個支派領袖就是代表他們支派的奉獻者
[00:21:23.000 --> 00:21:41.000]  他對會幕是有一定的認識,雖然他們不可以參與在會幕的管理和搬運,但是他們很有心,他們願意將他們可以想得到可以做的事情拿來奉獻
[00:21:41.000 --> 00:21:54.000]  但實際上怎樣去用呢?他交給摩西,因為摩西他是能夠知道怎樣去善用這些奉獻的物資
[00:21:54.000 --> 00:22:15.000]  丁子妹有沒有留意我們一般教會都有一個奉獻封,奉獻封裏面有寫你是奉獻給教會的償費,即是日常的支出,所有的費用,有一些是宣教奉獻,有一些叫慈慰奉獻
[00:22:15.000 --> 00:22:24.000]  這些都是按我們的負擔和心,我們願意為神的家去擺上
[00:22:24.000 --> 00:22:39.000]  你擺上之後,你會不會跟執事會的主席,或者你會不會跟摩羯牧師,我這裏有一筆錢,我指定你一定要這樣用,你要叫教會這樣用,可以嗎?
[00:22:39.000 --> 00:22:58.000]  基本上是不行的,除非你寫著是慈慰,那些我們叫restricted fund,即是專項的奉獻,我們就不會拿用那些
[00:22:58.000 --> 00:23:16.000]  償費就是為整個教會所有的每個月的支出,包括整個堂子運作的費用,行政各方面,還有我們的十個牧區和十五個部門,我們所有的這些費用
[00:23:16.000 --> 00:23:30.000]  我們願意好好的照著上帝的家,我們一起來運用,我們今天其實要有一個信任對於教會我們所擺上的奉獻
[00:23:30.000 --> 00:23:42.000]  最近我也有一個很特別的經歷,在這裏和大家分享一下,因為在農曆新年之前,在2月14號,正正在情人節的晚上
[00:23:42.000 --> 00:24:00.000]  一個月之前,我是負責,為什麼我現在要負責聖學部呢?因為聖學部的黃國峰傳道他也有病,他去年9月開始也要拿病假,他也退休了,在12月的時候
[00:24:00.000 --> 00:24:14.000]  Pastor Conti也因為他聖誕節的時候去了他以前宣教的地方,老撾,他也覺得神很清楚要呼召他回去他的工場
[00:24:14.000 --> 00:24:32.000]  那時我的聖學部兩個部門都沒有辦法去承擔,我要負責這個聖學部的時候,又要oversee敬拜隊和有兩個師班在那裏
[00:24:32.000 --> 00:24:59.000]  在那段時間,敬拜隊他們又拿了病假,所以他們有幾個time slot告假,我就請纓,不如我客串,就拔了Stanley Wong執事,因為他很有經驗
[00:24:59.000 --> 00:25:16.000]  我其實初來報道廣福堂21年前,Stanley Wong,Winson Wong,這些都是帶著敬拜隊的,所以他們現在雖然21年後,仍然這麼英俊,這麼年輕
[00:25:16.000 --> 00:25:37.000]  所以樣貌騙人,但他已經大了21歲,所以我們是很需要提拔年青人,我們很感謝神,有James和Fanny他們的女兒在當中加入了我們敬拜隊
[00:25:37.000 --> 00:25:48.000]  所以我當時,其實我21年前初來廣福堂的時候,是有試過和他們一起帶敬拜隊,你記不記得?
[00:25:48.000 --> 00:26:02.000]  有些人會點頭,有些人可能不記得,我們那時一堂崇拜,但我們很感謝神,很快我們就,我來了第二年就已經兩堂崇拜
[00:26:02.000 --> 00:26:15.000]  所以我們基本上有很大的需要,但我看到神家需要大,挑戰大,但上帝給我們的恩典和供應各樣的資源
[00:26:15.000 --> 00:26:29.000]  神給我們不同的恩賜,多而又多,我們需要的就是我們要合而為一,我們要彼此相愛,我們哪裡有缺乏,我們就在那裡願意挺身而出
[00:26:29.000 --> 00:26:42.000]  當日我也很感謝,除了Stanley執事之外,還有和我一起伴唱的那幾位敬拜隊,他們都是客串的
[00:26:42.000 --> 00:26:50.000]  他們平時不是唱敬拜隊,而是唱詩班,我們知道唱敬拜隊和唱詩班是有點不同的
[00:26:50.000 --> 00:26:59.000]  你不能用唱詩班的腔來唱敬拜隊,因為那個調子和節拍是真的有不同的
[00:26:59.000 --> 00:27:10.000]  我很感謝神,當日我也請教過倫哥平牧師,我和他談過我要帶的那三首詩歌,他也給了我一些建議
[00:27:10.000 --> 00:27:18.000]  大家合得很好,詩琴也是非常好,詩琴也不是平時彈的敬拜隊的詩琴,又是遮章
[00:27:18.000 --> 00:27:32.000]  我們不要緊,所以我們今天在神的家裡面,我們願意各盡其職,我們擺上的時候,我們看到上帝就有祂自己奇妙的恩典和供應
[00:27:32.000 --> 00:27:48.000]  我們再看下去,由第十節到第八十三節,這麼長的經文是要給我們看到一件很重要的事,等一下會和大家交代,我們先讀十節到十一節
[00:27:48.000 --> 00:28:03.000]  由第十節到第十七節,我就是用這十二個支派排頭位,就是猶大支派,他們獻什麼呢?原來其他支派每個獻的東西是一模一樣的
[00:28:03.000 --> 00:28:16.000]  所以我不需要在這裡和大家重覆十二次,不過我要大家知道為什麼聖經要十二次,好像這麼累贅,要重覆這麼多次呢?
[00:28:16.000 --> 00:28:20.000]  是有原因的,我們一起讀一讀,十到十一節
[00:28:20.000 --> 00:28:30.000]  用高沒祭壇的那天,眾領袖前來為獻壇奉獻,眾領袖都在祭壇前獻公物
[00:28:30.000 --> 00:28:47.000]  又或說對摩西說,眾領袖為獻壇奉獻公物,每天要有一個前來奉獻,你看看十一節和剛才第二節,是領袖自發性來奉獻給回眸
[00:28:47.000 --> 00:29:04.000]  現在奉獻給祭壇,是神吩咐摩西,叫那些領袖你們要逐個來,而且是每一天一個,輪流的,總共十二天,大家明白嗎?
[00:29:04.000 --> 00:29:10.000]  所以經文為什麼有十二個小段落在後文就會出現
[00:29:10.000 --> 00:29:21.000]  他究竟獻什麼呢?請看一看,十二節,他第一天獻的公物是猶大支派,領袖是誰呢?
[00:29:21.000 --> 00:29:29.000]  就是阿米拿達的兒子,叫拿順,他的公物是什麼呢?有以下這些東西
[00:29:29.000 --> 00:29:37.000]  第一,一個銀盤、一個銀碗、一個金碟子,這三樣東西是做什麼的呢?
[00:29:37.000 --> 00:29:50.000]  重134克那些是重量,大概是1.5kg,即是大概三磅重,那個銀盤是有份量的
[00:29:50.000 --> 00:30:05.000]  而74克是大概1.8磅,是800克,所以你要知道這個銀盤和銀碗是載什麼呢?
[00:30:05.000 --> 00:30:20.000]  他們是載調油的細麵作素製,然後還有一個金碟子,重104克,大概是110克
[00:30:20.000 --> 00:30:26.000]  這個不重的,這個很輕的,很輕身的,它是載什麼呢?載那些香
[00:30:26.000 --> 00:30:33.000]  是那個香爐,金香爐,是給聖所裡面的金香爐
[00:30:33.000 --> 00:30:40.000]  我們看到了這幾樣東西,這幾樣東西是說素製的需要的
[00:30:40.000 --> 00:30:53.000]  素製,然後在15至17節這裡說,有另外三種製物,就是繁製、贖罪製和平安製
[00:30:53.000 --> 00:31:07.000]  有個印象先,讓大家知道經文是和我們交代這些東西的,我等一下會和大家再做一個總結
[00:31:07.000 --> 00:31:14.000]  但你先有一個了解,為什麼他們要每個支派都要獻這些呢?
[00:31:14.000 --> 00:31:22.000]  這些其實在我們後文,文素記會再和我們解釋這些素製、繁製、贖罪製是什麼
[00:31:22.000 --> 00:31:33.000]  但是在摩西五經,利未記那裡摩西已經教導過他們,他們懂的,他們知道要做這些的
[00:31:33.000 --> 00:31:43.000]  而我們今天我們來看一看這些製物的時候,素製的意義就是說他們的出產
[00:31:43.000 --> 00:31:50.000]  他們是要感恩對神的供應,他們來去敬拜,來獻上這些成果
[00:31:50.000 --> 00:31:58.000]  而平安製是代表著他們願意感謝神,還願和甘心獻上
[00:31:58.000 --> 00:32:04.000]  象徵他們與上帝亦都與人彼此和睦相交
[00:32:04.000 --> 00:32:15.000]  所以你見平安製有很多東西的,兩頭公牛、五隻公綿羊、五隻公山羊、五隻一歲大的小公羊
[00:32:15.000 --> 00:32:29.000]  多不多,總共有多少個製身,十七件,所以肯定不是一個人吃,不是幾個人吃
[00:32:29.000 --> 00:32:42.000]  他們可能說的是幾個家族的人一起,我們很開心,感謝神賜我們可以一起在這條村,在這個支派,我們可以一起和睦,我們生活
[00:32:42.000 --> 00:32:53.000]  這個是平安製,而梵製是為了他們要來獻給上帝表達,是一個完全的奉獻
[00:32:53.000 --> 00:33:06.000]  一隻是為一般的過失求神來去赦免他們,用一隻公牛、公綿羊、一隻一歲大的小公羊
[00:33:06.000 --> 00:33:21.000]  贖罪製是一隻公山羊,贖罪製是要為他們的群體向神認罪,求赦免
[00:33:21.000 --> 00:33:29.000]  如果你讀過利美記,其實還有一個製,這裡沒有說過的,是哪個製,就是贖遣製
[00:33:29.000 --> 00:33:41.000]  贖遣製其實主要是針對個人,但是這個集體的一個奉獻裏面,他們將這四製都已經全部擺出來了
[00:33:41.000 --> 00:33:48.000]  我們要問一個問題,為什麼十二個支派是猶大支派先行呢?
[00:33:48.000 --> 00:34:00.000]  其實聖經記載每一樣東西是有原因的,為什麼利美不是大兒子去做管理至聖之物呢?
[00:34:00.000 --> 00:34:04.000]  我那一堂有跟大家交代過,你不記得的話,你聽回那一堂吧
[00:34:04.000 --> 00:34:15.000]  在這裡我要告訴大家,猶大為什麼是因為舊約一直將君王和領袖的角色和猶大支派結連在一起
[00:34:15.000 --> 00:34:23.000]  因為大衛與尼塞亞都是出於猶大,他是代表著敬拜和帶領作這個奉獻
[00:34:23.000 --> 00:34:30.000]  而他們獻祭的次序就和他們昔日在四面安營的次序一樣
[00:34:30.000 --> 00:34:43.000]  在我最右手邊那邊,猶大、以撒加和西布倫那三個支派是在會幕的最東邊
[00:34:43.000 --> 00:34:54.000]  然後就好像順時針方向,排第四的就是劉便、西勉、加德
[00:34:54.000 --> 00:35:02.000]  另外那三個支派就會輪流到第四日、第五日、第六日
[00:35:02.000 --> 00:35:17.000]  大家要明白12個支派每日一個出來,另外這個更加清楚的立體圖給大家看到
[00:35:17.000 --> 00:35:28.000]  聖所、致聖所和在外面的祭壇,這邊就是猶大排頭位的三個支派
[00:35:28.000 --> 00:35:39.000]  然後他們圍著會幕是東、南、西、北四個位置,他們紮營的地方
[00:35:39.000 --> 00:35:46.000]  12個支派領袖每日一日所擺上的奉獻
[00:35:46.000 --> 00:35:54.000]  其實他們這裡的表述是完全照神的吩咐
[00:35:54.000 --> 00:36:02.000]  而次序都是根據他們的識人,他們圍著會幕的次序
[00:36:02.000 --> 00:36:08.000]  而這個表述12次你要重複,其實這個格式是這樣的
[00:36:08.000 --> 00:36:12.000]  獻公物的是第一天,就是猶大支派
[00:36:12.000 --> 00:36:18.000]  第二天就是以撒加,大家明白了,是有一個格式在這裡
[00:36:18.000 --> 00:36:27.000]  而支派首領的名字就會出現,然後他們獻的是素祭、凡祭、贖罪祭、平安祭
[00:36:27.000 --> 00:36:38.000]  最後就是這位猶大領袖的名字,他們所獻的公物就是這些
[00:36:38.000 --> 00:36:43.000]  所以12次有12個段落都是同樣格式
[00:36:43.000 --> 00:36:49.000]  好,我們又看了,其實他們獻這些祭其實分三類
[00:36:49.000 --> 00:36:59.000]  剛才提過,第一是素祭,第二是那些香,是供香壇之用
[00:36:59.000 --> 00:37:07.000]  第三就是那些不同祭僧的三個,凡祭、贖罪祭以及平安祭
[00:37:07.000 --> 00:37:18.000]  這一切他們所擺上都是讓我們看見上帝自己是很奇妙的,為他們所預備的
[00:37:18.000 --> 00:37:23.000]  好,最後一個原則我們看見就是全體合一的擺上
[00:37:23.000 --> 00:37:27.000]  雖然在不同的崗位,不同的恩賜,不同的支派
[00:37:27.000 --> 00:37:32.000]  但他們是同心歸向中心的回眸
[00:37:32.000 --> 00:37:44.000]  就是上帝透過回眸跟他們說話,上帝透過這個回眸讓他們知道神與他們同在,很重要
[00:37:44.000 --> 00:37:54.000]  而這個祭壇亦都表示神與人之間他們要得和好,要在那裏獻這些祭物,亦都是必須的
[00:37:54.000 --> 00:38:04.000]  神看重每一份奉獻,在聖經裏不厭其煩地將每一個支派所獻上的祭帝
[00:38:04.000 --> 00:38:09.000]  絕不會因相同的祭物而就這樣寫同上
[00:38:09.000 --> 00:38:12.000]  如果你就這樣講同上,那就很簡單
[00:38:12.000 --> 00:38:17.000]  然後猶大支派獻了甚麼,那個格式一出來之後
[00:38:17.000 --> 00:38:26.000]  第二位輪到是哪一個,你可以說這個就是以撒迦
[00:38:26.000 --> 00:38:32.000]  第三個就是西布倫,他獻的是同上
[00:38:32.000 --> 00:38:38.000]  上帝不是這樣的,上帝是知道我們每一個人所擺上的是怎樣的
[00:38:38.000 --> 00:38:43.000]  神是看重我們每一份的奉獻,祂紀念每一個支派的擺上
[00:38:43.000 --> 00:38:47.000]  絕不會因相同而寫同上
[00:38:47.000 --> 00:38:54.000]  等會將來我們去到神的審判台前,我們就會有一個交帳的時候
[00:38:54.000 --> 00:38:58.000]  記不記得哥林多前書怎樣講,在審判台前
[00:38:58.000 --> 00:39:05.000]  神是會按照我們各人所行的獎賞給我們
[00:39:05.000 --> 00:39:14.000]  所以今天你所付出一切,無論你的時間,你的金錢,你所擺上的恩賜
[00:39:14.000 --> 00:39:24.000]  各方面其實神都是看在祂的眼中,而且記在祂的冊子上
[00:39:24.000 --> 00:39:32.000]  你今天願意為福音去努力,或者你今天願意去關心一個病人
[00:39:32.000 --> 00:39:39.000]  去關心一個心靈很孤寂的人,可能沒有人知道的
[00:39:39.000 --> 00:39:44.000]  但你做了在祂身上,耶穌看到,耶穌知道
[00:39:44.000 --> 00:39:47.000]  原來將來在審判台前你要得你的獎賞
[00:39:47.000 --> 00:39:54.000]  弟兄姊妹不要灰心,不要看輕你今天在神面前這一份的奉獻和擺上
