
[00:00:00.000 --> 00:00:04.480]  今天跟大家分享的這個彼得後書
[00:01:24.840 --> 00:01:29.840]  因為知道我脫離這帳篷的時候快到了
[00:01:29.840 --> 00:01:33.840]  正如我們的主耶穌基督所指示我的
[00:01:33.840 --> 00:01:35.840]  我也要盡心竭力
[00:01:35.840 --> 00:01:38.840]  使你們在我去世以後
[00:01:38.840 --> 00:01:41.840]  時常紀念這些事
[00:01:41.840 --> 00:01:44.840]  這個就是彼得他跟我們分享的
[00:01:44.840 --> 00:01:46.840]  有很多人都說
[00:01:46.840 --> 00:01:50.840]  一個人如果臨離開世界之前所說的
[00:01:50.840 --> 00:01:54.840]  他呼最後一口氣之前要交代的東西
[00:01:54.840 --> 00:01:56.840]  重要嗎?
[00:01:56.840 --> 00:01:58.840]  當然重要
[00:01:58.840 --> 00:01:59.840]  很重要的東西
[00:01:59.840 --> 00:02:01.840]  耶穌臨離世之前
[00:02:01.840 --> 00:02:05.840]  他來到是從死裡頭復活
[00:02:05.840 --> 00:02:07.840]  之後他跟門徒相約
[00:02:07.840 --> 00:02:09.840]  來將一個甚麼吩咐
[00:02:09.840 --> 00:02:12.840]  來給那些門徒
[00:02:12.840 --> 00:02:15.840]  是他升天之前所說的
[00:02:15.840 --> 00:02:17.840]  最後那番說話是甚麼
[00:02:17.840 --> 00:02:19.840]  所以你們要去
[00:02:19.840 --> 00:02:21.840]  使萬民都作我的門徒
[00:02:21.840 --> 00:02:23.840]  奉父子聖靈的名
[00:02:23.840 --> 00:02:24.840]  給他們施洗
[00:02:24.840 --> 00:02:26.840]  凡我所教訓你們的
[00:02:26.840 --> 00:02:28.840]  都教訓他們遵守
[00:02:28.840 --> 00:02:30.840]  這樣我就常與你們同在
[00:02:30.840 --> 00:02:33.840]  直到世界的末了
[00:02:33.840 --> 00:02:36.840]  所以今天全世界的教會
[00:02:36.840 --> 00:02:37.840]  都一定會做的
[00:02:37.840 --> 00:02:40.840]  我們會聽從耶穌的吩咐
[00:02:40.840 --> 00:02:42.840]  這個就是所謂大使命
[00:02:42.840 --> 00:02:44.840]  使萬民作主的門徒
[00:02:44.840 --> 00:02:46.840]  是不是?
[00:02:46.840 --> 00:02:48.840]  是就是了
[00:02:48.840 --> 00:02:50.840]  不過我們看看
[00:02:50.840 --> 00:02:51.840]  今天這個世界
[00:02:51.840 --> 00:02:53.840]  歷代的世代
[00:02:53.840 --> 00:02:55.840]  每一個時期的教會
[00:02:55.840 --> 00:02:57.840]  是不是每一個教會
[00:02:57.840 --> 00:03:01.840]  都在進行大使命?
[00:03:01.840 --> 00:03:04.840]  你很誠實
[00:03:04.840 --> 00:03:07.840]  每一個教會都有使命宣言
[00:03:07.840 --> 00:03:09.840]  而那些使命宣言離不開
[00:03:09.840 --> 00:03:11.840]  一定是說大使命
[00:03:11.840 --> 00:03:13.840]  我們要傳福音
[00:03:13.840 --> 00:03:14.840]  傳福音
[00:03:14.840 --> 00:03:16.840]  我想問問大家
[00:03:16.840 --> 00:03:18.840]  為什麼要傳福音?
[00:03:18.840 --> 00:03:19.840]  好
[00:03:19.840 --> 00:03:21.840]  那傳福音為了什麼?
[00:03:21.840 --> 00:03:23.840]  為了叫人決志?
[00:03:23.840 --> 00:03:24.840]  當然了
[00:03:24.840 --> 00:03:26.840]  那決志是不是原料?
[00:03:26.840 --> 00:03:27.840]  當然不是了
[00:03:27.840 --> 00:03:30.840]  使萬民作主的門徒
[00:03:30.840 --> 00:03:33.840]  這個才是大使命最重要的部分
[00:03:33.840 --> 00:03:36.840]  怎樣能夠叫一個人的生命
[00:03:36.840 --> 00:03:38.840]  可以變成實實在在
[00:03:38.840 --> 00:03:40.840]  跟隨主作主的門徒
[00:03:40.840 --> 00:03:43.840]  這個就是彼得所記掛的
[00:03:43.840 --> 00:03:45.840]  彼得他當時
[00:03:45.840 --> 00:03:51.840]  是一個很靠自己的使徒
[00:03:51.840 --> 00:03:54.840]  他原初在十二個門徒裏
[00:03:54.840 --> 00:03:56.840]  他經常爭著說話
[00:03:56.840 --> 00:03:58.840]  他是代言人
[00:03:58.840 --> 00:03:59.840]  他說耶穌
[00:03:59.840 --> 00:04:00.840]  你說你要死
[00:04:00.840 --> 00:04:01.840]  不行
[00:04:01.840 --> 00:04:03.840]  萬萬不可
[00:04:03.840 --> 00:04:07.840]  他說你怎樣可以死?
[00:04:07.840 --> 00:04:10.840]  他以為耶穌要做他們的王
[00:04:10.840 --> 00:04:12.840]  但耶穌這樣說的時候
[00:04:12.840 --> 00:04:13.840]  他就勸耶穌
[00:04:13.840 --> 00:04:15.840]  撒旦退後邊
[00:04:15.840 --> 00:04:17.840]  記不記得這些經文
[00:04:17.840 --> 00:04:20.840]  接著在大祭司的院子裏面
[00:04:20.840 --> 00:04:23.840]  主耶穌在下西馬利元
[00:04:23.840 --> 00:04:26.840]  已經先來預告彼得
[00:04:26.840 --> 00:04:29.840]  你今天雞叫已先利
[00:04:29.840 --> 00:04:32.840]  要三次不認我
[00:04:32.840 --> 00:04:33.840]  三次
[00:04:33.840 --> 00:04:35.840]  彼得說不可能的
[00:04:35.840 --> 00:04:37.840]  我跟你一起下監
[00:04:37.840 --> 00:04:39.840]  我為你死我都願意
[00:04:39.840 --> 00:04:41.840]  我怎會三次不認你?
[00:04:41.840 --> 00:04:43.840]  在大祭司院子裏面
[00:04:43.840 --> 00:04:45.840]  到雞叫的時候
[00:04:45.840 --> 00:04:48.840]  耶穌回頭一望彼得
[00:04:48.840 --> 00:04:51.840]  我想那個眼神
[00:04:51.840 --> 00:04:53.840]  真是一個很憐憫
[00:04:53.840 --> 00:04:55.840]  好像剛才施班所唱的
[00:04:55.840 --> 00:04:57.840]  耶穌那種的憐恤
[00:04:57.840 --> 00:04:59.840]  提醒彼得
[00:04:59.840 --> 00:05:01.840]  原來我是誰?
[00:05:01.840 --> 00:05:03.840]  我竟然出賣主?
[00:05:03.840 --> 00:05:05.840]  我竟然來到背棄主?
[00:05:05.840 --> 00:05:07.840]  我說我不認識這個人
[00:05:07.840 --> 00:05:09.840]  我在壓力底下
[00:05:09.840 --> 00:05:12.840]  在群眾的目光下
[00:05:12.840 --> 00:05:14.840]  現在耶穌被人抓了
[00:05:14.840 --> 00:05:16.840]  準備要行刑了
[00:05:16.840 --> 00:05:18.840]  我不認我認識這個人
[00:05:18.840 --> 00:05:20.840]  我和他斷六親
[00:05:20.840 --> 00:05:22.840]  這個就是彼得
[00:05:22.840 --> 00:05:24.840]  彼得當時很懊悔
[00:05:24.840 --> 00:05:26.840]  所以他見到耶穌的眼神
[00:05:26.840 --> 00:05:28.840]  你回去你要兼顧我弟兄
[00:05:28.840 --> 00:05:30.840]  他記得這句話
[00:05:30.840 --> 00:05:32.840]  他走了出去之後
[00:05:32.840 --> 00:05:33.840]  他痛哭
[00:05:33.840 --> 00:05:35.840]  他悔改
[00:05:35.840 --> 00:05:37.840]  他不是像猶大那樣
[00:05:37.840 --> 00:05:41.840]  他重新被主的靈充滿
[00:05:41.840 --> 00:05:43.840]  所以他成為初期教會
[00:05:43.840 --> 00:05:45.840]  一個很重要的領袖
[00:05:45.840 --> 00:05:48.840]  他來到到處去傳講福音
[00:05:48.840 --> 00:05:50.840]  但他不只是叫人信主
[00:05:50.840 --> 00:05:54.840]  他知道耶穌要託付給教會的使命
[00:05:54.840 --> 00:05:57.840]  就是要建立人作主的門徒
[00:05:57.840 --> 00:05:59.840]  是真真正正的
[00:05:59.840 --> 00:06:01.840]  有名有實的基督徒
[00:06:01.840 --> 00:06:03.840]  就是基督的學生
[00:06:03.840 --> 00:06:05.840]  就是一生不改變
[00:06:05.840 --> 00:06:07.840]  跟隨主的一班人
[00:06:07.840 --> 00:06:09.840]  他們在這個群體裏面
[00:06:09.840 --> 00:06:11.840]  你會見證上帝的愛和恩典
[00:06:11.840 --> 00:06:13.840]  你會看見上帝的真理
[00:06:13.840 --> 00:06:15.840]  是充滿著這班百姓
[00:06:15.840 --> 00:06:19.840]  是神的教會充滿著這份能力
[00:06:19.840 --> 00:06:21.840]  去到普天下
[00:06:21.840 --> 00:06:23.840]  去叫人作主的門徒
[00:06:23.840 --> 00:06:27.840]  所以彼得是有這個心智
[00:06:27.840 --> 00:06:29.840]  當你明白一個這樣的背景
[00:06:29.840 --> 00:06:31.840]  我又問一下大家
[00:06:31.840 --> 00:06:33.840]  彼得寫彼得後書的時候
[00:06:33.840 --> 00:06:37.840]  跟隨主的時候相隔了多少年?
[00:06:37.840 --> 00:06:42.840]  有三十多年了
[00:06:42.840 --> 00:06:46.840]  現在這個彼得再不是一個年輕人
[00:06:46.840 --> 00:06:50.840]  但他依然沒有忘記主的吩咐
[00:06:50.840 --> 00:06:53.840]  所以他寫彼得後書的一個很重要的目的
[00:06:53.840 --> 00:06:57.840]  就是他知道自己就快要離世
[00:06:57.840 --> 00:07:02.840]  他很想弟兄姊妹要謹記主的說話
[00:07:02.840 --> 00:07:06.840]  主再來,他的應許在彼得後書第三章有講
[00:07:06.840 --> 00:07:09.840]  講到新天新地第三章都有講
[00:07:09.840 --> 00:07:12.840]  要鼓勵他們,要來去長進
[00:07:12.840 --> 00:07:16.840]  他們不要被那些假教師講的
[00:07:16.840 --> 00:07:18.840]  那些似是而非的學說
[00:07:18.840 --> 00:07:24.840]  甚至是歪曲了聖經的教導那些東西
[00:07:24.840 --> 00:07:26.840]  由第一世紀至到如今
[00:07:26.840 --> 00:07:31.840]  每個世代都有那些所謂異端邪教的傳教者
[00:07:31.840 --> 00:07:37.840]  我們今天不可以只聽人說你是基督徒
[00:07:37.840 --> 00:07:39.840]  他不會投我頂寫我是基督徒
[00:07:39.840 --> 00:07:41.840]  不過他會說我是基督徒
[00:07:41.840 --> 00:07:42.840]  如果你說你是基督徒
[00:07:42.840 --> 00:07:45.840]  你要聽其言,觀其行
[00:07:45.840 --> 00:07:48.840]  你要看一下他的生命有沒有這些果子
[00:07:48.840 --> 00:07:53.840]  生命裡面有沒有彰顯耶穌基督這種生命的特質
[00:07:53.840 --> 00:07:56.840]  所以彼得他怎樣介紹他自己呢?
[00:07:56.840 --> 00:07:59.840]  他這個介紹是很謙卑地
[00:07:59.840 --> 00:08:04.840]  他說我就是耶穌基督的僕人和使徒
[00:08:04.840 --> 00:08:07.840]  僕人就是聽命於主人的吩咐
[00:08:07.840 --> 00:08:09.840]  不是照自己的agenda
[00:08:09.840 --> 00:08:14.840]  一切你的人生的規劃都是靠著上帝的引導
[00:08:14.840 --> 00:08:16.840]  而作上帝要你作的事
[00:08:16.840 --> 00:08:21.840]  而使徒是蒙主人差演他去建立教會
[00:08:21.840 --> 00:08:25.840]  所以彼得他甚至到最後倒釘十字架
[00:08:25.840 --> 00:08:29.840]  他都是不忘記主,給過他這個託付
[00:08:29.840 --> 00:08:32.840]  他都知道他原本的名字叫做西門
[00:08:32.840 --> 00:08:39.840]  但是耶穌說你要成為得人如得魚的一個彼得
[00:08:39.840 --> 00:08:43.840]  而教會是要建立在這個盤石上面
[00:08:43.840 --> 00:08:46.840]  不是建立在彼得的上面
[00:08:46.840 --> 00:08:51.840]  可惜天主教就將馬太福音那節的經文曲解了
[00:08:51.840 --> 00:09:00.840]  他說教會的根基就是在彼得教皇在第一世紀建立了
[00:09:00.840 --> 00:09:03.840]  我絕對不同意這種解經
[00:09:03.840 --> 00:09:06.840]  因為前文後理很清楚讓我們看見
[00:09:06.840 --> 00:09:10.840]  耶穌就算考究希臘文的字眼
[00:09:10.840 --> 00:09:15.840]  彼得這個petros這個字就是一個小石的意思
[00:09:15.840 --> 00:09:17.840]  Little stone 石仔來的
[00:09:17.840 --> 00:09:20.840]  教會怎會建立根基在一個石仔上面
[00:09:20.840 --> 00:09:23.840]  教會的根基就在盤石
[00:09:23.840 --> 00:09:27.840]  盤石就是彼得去認信耶穌基督
[00:09:27.840 --> 00:09:30.840]  你就是神的兒子
[00:09:30.840 --> 00:09:33.840]  教會的根基就是建立在這個認信
[00:09:33.840 --> 00:09:34.840]  Confession 上面
[00:09:34.840 --> 00:09:38.840]  所以當我們有了這些根據的時候
[00:09:38.840 --> 00:09:40.840]  我們看見彼得說我寫這封信
[00:09:40.840 --> 00:09:44.840]  是因我們的神和救主耶穌基督的義
[00:09:44.840 --> 00:09:48.840]  我們很清楚知道這是說恩信、清義的道理
[00:09:48.840 --> 00:09:52.840]  在同一樣寶貴信心的人
[00:09:52.840 --> 00:09:56.840]  第一節他這樣介紹的時候很特別
[00:09:56.840 --> 00:09:59.840]  他說神、救主耶穌基督
[00:09:59.840 --> 00:10:04.840]  其實在希臘文中文和英文翻譯是看不到的
[00:10:04.840 --> 00:10:06.840]  很難去看見的
[00:10:06.840 --> 00:10:09.840]  我們都以為他在說神和救主耶穌
[00:10:09.840 --> 00:10:14.840]  但其實希臘文在形容這個義是在說同一個對象
[00:10:14.840 --> 00:10:17.840]  就是耶穌基督的義
[00:10:17.840 --> 00:10:19.840]  而耶穌基督就是神
[00:10:19.840 --> 00:10:23.840]  其實這是《新約聖經》裏面一段
[00:10:23.840 --> 00:10:26.840]  算是罕有的一節經文
[00:10:26.840 --> 00:10:30.840]  特別是介紹到耶穌基督其實就是神
[00:10:30.840 --> 00:10:32.840]  他和神是同等的
[00:10:32.840 --> 00:10:34.840]  同尊同榮的
[00:10:34.840 --> 00:10:37.840]  而我們今天是同得這封寶貴信心的人
[00:10:37.840 --> 00:10:38.840]  到第二節
[00:10:38.840 --> 00:10:41.840]  你有了這個關係的時候
[00:10:41.840 --> 00:10:44.840]  你因著信靠耶穌基督的預估
[00:10:44.840 --> 00:10:46.840]  有恩惠、有平安
[00:10:46.840 --> 00:10:51.840]  就給我們這一班認識神和主耶穌
[00:10:51.840 --> 00:10:53.840]  多多加給我們
[00:10:53.840 --> 00:10:59.840]  我們能夠得著上帝和主耶穌這種恩惠和平安
[00:10:59.840 --> 00:11:01.840]  這個次序都很重要
[00:11:01.840 --> 00:11:04.840]  先有神的恩典、救贖的恩典
[00:11:04.840 --> 00:11:08.840]  我們能夠與神、與人甚至與自己和好
[00:11:08.840 --> 00:11:12.840]  我們真正能夠享受這份「Salom」
[00:11:12.840 --> 00:11:16.840]  在基督耶穌裏面真正的平安
[00:11:16.840 --> 00:11:18.840]  關鍵在哪裏呢?
[00:11:18.840 --> 00:11:23.840]  關鍵就在整本書裏面有一個字眼
[00:11:23.840 --> 00:11:27.840]  是我們捲首和捲尾都會出現的
[00:11:27.840 --> 00:11:29.840]  就是這個字
[00:11:29.840 --> 00:11:31.840]  「認識」
[00:11:31.840 --> 00:11:37.840]  在後文第三節、第八節和三章十八節的結尾
[00:11:37.840 --> 00:11:47.840]  它都是說願意弟兄姊妹你們在主耶穌基督的恩典和認識上不斷長進
[00:11:47.840 --> 00:11:50.840]  究竟這個認識是指甚麼呢?
[00:11:50.840 --> 00:11:52.840]  不是指我們只是頭腦知識
[00:11:52.840 --> 00:11:54.840]  你是神的兒子
[00:11:54.840 --> 00:11:56.840]  今天我們說你信耶穌
[00:11:56.840 --> 00:11:59.840]  你只是信耶穌
[00:11:59.840 --> 00:12:01.840]  你就得著拯救是真的
[00:12:01.840 --> 00:12:03.840]  這個決志是真的
[00:12:03.840 --> 00:12:05.840]  這個立志都是真的
[00:12:05.840 --> 00:12:07.840]  但問題是你如何走下去呢?
[00:12:07.840 --> 00:12:10.840]  那條人生的路就是我們要看的
[00:12:10.840 --> 00:12:13.840]  下文就是彼得要說的這些事
[00:12:13.840 --> 00:12:15.840]  這些是最重要的
[00:12:15.840 --> 00:12:19.840]  今天地上的教會最失敗的地方
[00:12:19.840 --> 00:12:21.840]  除了又不傳福音
[00:12:21.840 --> 00:12:23.840]  然後連這件事都不做
[00:12:23.840 --> 00:12:25.840]  那就真的死定了
[00:12:25.840 --> 00:12:26.840]  是甚麼?
[00:12:26.840 --> 00:12:28.840]  不去建立人的生命
[00:12:28.840 --> 00:12:30.840]  作真實跟隨主的門徒
[00:12:30.840 --> 00:12:33.840]  這件事是怎樣來到發生的呢?
[00:12:33.840 --> 00:12:35.840]  我們一路再看下去
[00:12:35.840 --> 00:12:37.840]  在這裏
[00:12:37.840 --> 00:12:39.840]  我們說回認識那裏
[00:12:39.840 --> 00:12:42.840]  給大家一點看法
[00:12:42.840 --> 00:12:44.840]  大家看到這張相片
[00:12:44.840 --> 00:12:45.840]  真是相片
[00:12:45.840 --> 00:12:46.840]  你看到甚麼?
[00:12:46.840 --> 00:12:48.840]  這張相片
[00:12:48.840 --> 00:12:51.840]  看到甚麼?
[00:12:51.840 --> 00:12:54.840]  看到一個人在海邊
[00:12:54.840 --> 00:12:56.840]  好像打開一本書
[00:12:56.840 --> 00:12:58.840]  如果你們開退修會
[00:12:58.840 --> 00:13:00.840]  找這張相片都不錯
[00:13:00.840 --> 00:13:04.840]  就好像靈修物相神的話
[00:13:04.840 --> 00:13:06.840]  你看真一點
[00:13:06.840 --> 00:13:08.840]  如果你放大去
[00:13:08.840 --> 00:13:10.840]  其實那張相片
[00:13:10.840 --> 00:13:12.840]  根本甚麼都不是
[00:13:12.840 --> 00:13:14.840]  沒有人在那裏
[00:13:14.840 --> 00:13:15.840]  沒有人在那裏看書
[00:13:15.840 --> 00:13:17.840]  只是一些石頭放在那裏
[00:13:17.840 --> 00:13:20.840]  不過攝影師很有技巧地
[00:13:20.840 --> 00:13:22.840]  透過一些鏡頭的角度
[00:13:22.840 --> 00:13:25.840]  拍出來就比你剛剛好
[00:13:25.840 --> 00:13:26.840]  我想說甚麼呢?
[00:13:26.840 --> 00:13:28.840]  就是往往我們人
[00:13:28.840 --> 00:13:30.840]  對一個人的認識
[00:13:30.840 --> 00:13:32.840]  或者對一件事的理解
[00:13:32.840 --> 00:13:35.840]  當我們只是看表面的現象
[00:13:35.840 --> 00:13:41.840]  我們不能夠全面地認識真相的時候
[00:13:41.840 --> 00:13:42.840]  你就被誤導
[00:13:42.840 --> 00:13:44.840]  甚至誤解了
[00:13:44.840 --> 00:13:45.840]  最後你得出來的
[00:13:45.840 --> 00:13:47.840]  是一個錯誤的判斷
[00:13:47.840 --> 00:13:50.840]  這個就很危險了
[00:13:50.840 --> 00:13:52.840]  明不明白我想說甚麼?
[00:13:52.840 --> 00:13:54.840]  所以為甚麼我們今天說
[00:13:54.840 --> 00:13:56.840]  你不只是信耶穌
[00:13:56.840 --> 00:13:58.840]  你要追求的
[00:13:58.840 --> 00:14:00.840]  你要竭力去認識
[00:14:00.840 --> 00:14:01.840]  我們這位主耶穌
[00:14:01.840 --> 00:14:03.840]  是怎樣又真又活
[00:14:03.840 --> 00:14:05.840]  他怎樣尾善
[00:14:05.840 --> 00:14:06.840]  他和我自己
[00:14:06.840 --> 00:14:07.840]  和我的家人
[00:14:07.840 --> 00:14:09.840]  和我的事業
[00:14:09.840 --> 00:14:10.840]  和我人生的一切
[00:14:10.840 --> 00:14:12.840]  有甚麼關係?
[00:14:12.840 --> 00:14:14.840]  究竟是否只是
[00:14:14.840 --> 00:14:17.840]  星期六、日我回教會就很好了
[00:14:17.840 --> 00:14:19.840]  其他一至五的時間
[00:14:19.840 --> 00:14:21.840]  上帝你走到一邊
[00:14:21.840 --> 00:14:23.840]  那些完全和信仰無關
[00:14:23.840 --> 00:14:25.840]  如果我們今天這樣設角色
[00:14:25.840 --> 00:14:29.840]  這個不是真正的作主門徒的生活
[00:14:29.840 --> 00:14:32.840]  我在這裡舉另外一些例證
[00:14:32.840 --> 00:14:34.840]  如果大家知道
[00:14:34.840 --> 00:14:38.840]  我們中國文化都是流長久遠
[00:14:38.840 --> 00:14:40.840]  但是有些說話
[00:14:40.840 --> 00:14:42.840]  經常聽來聽去
[00:14:42.840 --> 00:14:44.840]  但是你以為就是這樣
[00:14:44.840 --> 00:14:46.840]  我問大家一句說話
[00:14:46.840 --> 00:14:49.840]  有沒有聽過男尊女卑?
[00:14:49.840 --> 00:14:52.840]  來自我們中國的一個古籍
[00:14:52.840 --> 00:14:54.840]  是來自《易經》
[00:14:54.840 --> 00:14:56.840]  你會說為甚麼中國人
[00:14:56.840 --> 00:14:59.840]  那麼多是男女歧視?
[00:14:59.840 --> 00:15:01.840]  男尊就是女卑
[00:15:01.840 --> 00:15:03.840]  你完全誤會了
[00:15:03.840 --> 00:15:05.840]  其實我們中國古代的聖賢
[00:15:05.840 --> 00:15:07.840]  並非這個意思
[00:15:07.840 --> 00:15:09.840]  男尊女卑
[00:15:09.840 --> 00:15:12.840]  他說男人就要好像天一樣
[00:15:12.840 --> 00:15:14.840]  要自尊、要公正
[00:15:14.840 --> 00:15:16.840]  而女人呢
[00:15:16.840 --> 00:15:18.840]  他說我們必須要好像地一樣
[00:15:18.840 --> 00:15:21.840]  謙卑、包容
[00:15:21.840 --> 00:15:24.840]  所以男女可以和諧相處
[00:15:24.840 --> 00:15:26.840]  有時我們說夫妻之道
[00:15:26.840 --> 00:15:28.840]  你都要學習一點
[00:15:28.840 --> 00:15:30.840]  所有的婚姻專家都說
[00:15:30.840 --> 00:15:32.840]  夫妻要婚姻美滿
[00:15:32.840 --> 00:15:35.840]  男人要愛太太
[00:15:35.840 --> 00:15:36.840]  而女人呢
[00:15:36.840 --> 00:15:39.840]  妻子要尊重丈夫
[00:15:39.840 --> 00:15:41.840]  其實這個就是聖經的教導
[00:15:41.840 --> 00:15:44.840]  聖經說丈夫你要愛你的妻子
[00:15:44.840 --> 00:15:46.840]  如同愛你自己
[00:15:46.840 --> 00:15:48.840]  保養顧色你的身體一樣
[00:15:48.840 --> 00:15:49.840]  愛到一個地步
[00:15:49.840 --> 00:15:52.840]  甚至為她死、為她犧牲
[00:15:52.840 --> 00:15:54.840]  好像基督愛教會一樣
[00:15:54.840 --> 00:15:56.840]  你還在嗎?
[00:15:56.840 --> 00:15:58.840]  不說不點頭的
[00:15:58.840 --> 00:16:00.840]  這些弟兄有沒有搞錯
[00:16:00.840 --> 00:16:02.840]  你回想你那天
[00:16:02.840 --> 00:16:04.840]  你怎樣來到納約
[00:16:04.840 --> 00:16:06.840]  你在牧師面前
[00:16:06.840 --> 00:16:08.840]  你已經點頭了
[00:16:08.840 --> 00:16:10.840]  你不要不認帳
[00:16:10.840 --> 00:16:11.840]  是這樣的
[00:16:11.840 --> 00:16:14.840]  試問一個太太
[00:16:14.840 --> 00:16:16.840]  如果一個這樣愛她
[00:16:16.840 --> 00:16:17.840]  愛到底
[00:16:17.840 --> 00:16:20.840]  連自己的命都願意犧牲
[00:16:20.840 --> 00:16:21.840]  一個這樣的丈夫
[00:16:21.840 --> 00:16:22.840]  你做太太你怎樣?
[00:16:22.840 --> 00:16:24.840]  全都倒下了
[00:16:24.840 --> 00:16:26.840]  你真的要好好處處為她著想
[00:16:26.840 --> 00:16:28.840]  關心她、敬重她
[00:16:28.840 --> 00:16:30.840]  想想很和諧的
[00:16:30.840 --> 00:16:33.840]  兩夫妻可以這樣生活
[00:16:33.840 --> 00:16:35.840]  但有另外一句說話
[00:16:35.840 --> 00:16:37.840]  也給大家聽聽
[00:16:37.840 --> 00:16:40.840]  這句說話其實不是很好聽
[00:16:40.840 --> 00:16:42.840]  它是最毒婦人心
[00:16:42.840 --> 00:16:44.840]  有沒有聽過?
[00:16:44.840 --> 00:16:46.840]  最毒婦人心
[00:16:46.840 --> 00:16:48.840]  聽過很多
[00:16:48.840 --> 00:16:50.840]  但其實全都誤解了
[00:16:50.840 --> 00:16:52.840]  什麼最毒婦人心?
[00:16:52.840 --> 00:16:54.840]  無毒不丈夫
[00:16:54.840 --> 00:16:58.840]  但最毒婦人心來自明代
[00:16:58.840 --> 00:17:03.840]  封神榜的小說
[00:17:03.840 --> 00:17:06.840]  這個姜子牙
[00:17:06.840 --> 00:17:08.840]  姜子牙72歲的時候
[00:17:08.840 --> 00:17:13.840]  娶了68歲一個姓馬的女人為妻
[00:17:13.840 --> 00:17:16.840]  誰知這個老婆很兇的
[00:17:16.840 --> 00:17:18.840]  又刻薄、貪慕虛榮
[00:17:18.840 --> 00:17:21.840]  結果為了榮華富貴
[00:17:21.840 --> 00:17:24.840]  她竟然逼姜子牙休了她
[00:17:24.840 --> 00:17:27.840]  姜子牙就很傷心
[00:17:27.840 --> 00:17:30.840]  我真心真意娶你回來
[00:17:30.840 --> 00:17:32.840]  你這樣對我?
[00:17:32.840 --> 00:17:33.840]  她就說了一句
[00:17:33.840 --> 00:17:36.840]  最毒婦人心
[00:17:36.840 --> 00:17:39.840]  是你辜負了我真心誠意
[00:17:39.840 --> 00:17:41.840]  是這樣的意思
[00:17:41.840 --> 00:17:44.840]  辜負、辜負人心
[00:17:44.840 --> 00:17:47.840]  傳傳下就最毒婦人心
[00:17:47.840 --> 00:17:51.840]  這個姜子牙老婆真是很毒、很陰毒
[00:17:51.840 --> 00:17:54.840]  所以有時以訛傳訛
[00:17:54.840 --> 00:17:56.840]  傳了不止幾十年
[00:17:56.840 --> 00:17:58.840]  有時幾百年
[00:17:58.840 --> 00:18:01.840]  甚至易經那些幾千年
[00:18:01.840 --> 00:18:04.840]  當我們來看回
[00:18:04.840 --> 00:18:07.840]  神的話語要我們好好鄭重
[00:18:07.840 --> 00:18:10.840]  回到我們今天主菜
[00:18:10.840 --> 00:18:13.840]  主菜這個部分很重要
[00:18:13.840 --> 00:18:15.840]  首先我們明白這段經文
[00:18:15.840 --> 00:18:17.840]  比得講這些事
[00:18:17.840 --> 00:18:19.840]  它首先是講神的應許
[00:18:19.840 --> 00:18:21.840]  神應許了我們什麼
[00:18:21.840 --> 00:18:24.840]  然後在第五節到第九節
[00:18:24.840 --> 00:18:26.840]  就是我們的責任
[00:18:26.840 --> 00:18:29.840]  神有很多好東西給過我們
[00:18:29.840 --> 00:18:31.840]  除了救恩之外
