
[00:00:00.000 --> 00:00:01.760]  好,各位explorer早安
[00:02:06.480 --> 00:02:11.760]  我們可以更上一層樓,在信仰裡面尋找得更加多
[00:02:11.760 --> 00:02:18.480]  今天的經文是《路加福音》當中的門徒前往二萬五師的路上
[00:02:18.480 --> 00:02:22.640]  因為耶穌的死,以及他們對神的誤解、誤會
[00:02:22.640 --> 00:02:27.560]  使他們最後離開耶路撒冷,離開了福音信仰
[00:02:27.560 --> 00:02:31.920]  我們有沒有時候也會像他們一樣,對神的錯覺、誤解
[00:02:31.920 --> 00:02:37.360]  使我們想嘗試,或者我們會離開了正統的福音呢?
[00:02:37.360 --> 00:02:42.760]  就讓上帝用這個經文跟大家說話,讓我們一同禱告
[00:02:42.760 --> 00:02:45.080]  親愛的上帝,我們感謝祢,求祢幫助我們
[00:02:45.080 --> 00:02:48.280]  讓我們親自聽到祢跟我們的說話
[00:02:48.280 --> 00:02:52.360]  讓我們眾人耳朵打開,心靈打開,叫到祢進入我們
[00:02:52.360 --> 00:02:56.360]  以上禱告奉主命求,阿們
[00:02:56.360 --> 00:03:00.680]  這幾個經文的背景
[00:03:00.680 --> 00:03:06.360]  其實正正就是耶穌當時已經釘了十架,並且已經復活了
[00:03:06.360 --> 00:03:11.000]  當時的信徒們,其實某些人是不知道的
[00:03:11.000 --> 00:03:17.520]  但是當時有婦人去到耶穌的墳墓裡面,想去看耶穌
[00:03:17.520 --> 00:03:21.240]  她發現了耶穌已經復活了,有天使告訴她們
[00:03:21.240 --> 00:03:25.520]  耶穌已經復活了,叫她們把這個消息告訴其他人
[00:03:25.520 --> 00:03:28.960]  但是有兩位門徒,今天的我們的主角
[00:03:28.960 --> 00:03:31.920]  這兩位門徒,找不到什麼圖,我只能找這兩張圖
[00:03:31.920 --> 00:03:34.960]  這兩位門徒,他們也有聽過一下
[00:03:34.960 --> 00:03:37.720]  但是他們選擇了的是不相信
[00:03:37.720 --> 00:03:42.200]  他們選擇了的是,我不被驚訝,我覺得沒什麼
[00:03:42.200 --> 00:03:47.080]  因為他們覺得一件事,就是耶穌已經不在了,耶穌已經死了
[00:03:47.080 --> 00:03:51.280]  正正是耶穌死了,他們覺得他們的信仰,他們跟從的老師
[00:03:51.280 --> 00:03:55.280]  或者他們所信的東西,已經不在了,沒得救了
[00:03:55.280 --> 00:03:57.280]  今天的故事就從這裡開始
[00:03:57.280 --> 00:04:06.400]  在那一天,兩位門徒開始走去一個地方,叫做二馬五司
[00:04:06.400 --> 00:04:13.480]  約25里遠,他們在當中一邊走一邊聊,聊聊他們當中遇到的事情
[00:04:13.480 --> 00:04:20.720]  在他們聊天的時候,耶穌親自到他們當中,跟他們走
[00:04:20.720 --> 00:04:25.680]  但是他們看不到他們,門徒看不到耶穌,他認不出他
[00:04:25.680 --> 00:04:28.520]  耶穌問他們,你們在聊什麼
[00:04:28.520 --> 00:04:34.520]  他們就回答他,然後臉上帶著手勇
[00:04:34.520 --> 00:04:40.720]  聖經描述他們兩位門徒是很傷心的,情況就像這樣
[00:04:40.720 --> 00:04:46.120]  就好像你經歷了很多不開心的事情,很多壞事
[00:04:46.120 --> 00:04:51.040]  明明有些很出名的人在你身邊走過,但你都未必認得到他
[00:04:51.040 --> 00:04:56.520]  就好像你在街上走過,現在最紅的是誰,當你看到姜濤
[00:04:56.520 --> 00:05:00.160]  你走過,看到姜濤,你都不想,看見他的樣子都開始變了
[00:05:00.160 --> 00:05:07.120]  我又看到謝霆鋒,在你身邊走過,你都未必看到他
[00:05:07.120 --> 00:05:09.520]  正正是宿靈的低潮都是一樣的
[00:05:09.520 --> 00:05:13.840]  我們會遇到一些壞事在信仰當中
[00:05:13.840 --> 00:05:18.560]  例如我祈求了一件事很久,但那件事一直都沒有發生
[00:05:18.560 --> 00:05:22.320]  或者那件事跟我們想像的完全不同
[00:05:22.320 --> 00:05:24.640]  人的反應其實都很直接的
[00:05:24.640 --> 00:05:27.560]  遇到一些不好的事情,不開心的事情,你會怎樣
[00:05:27.560 --> 00:05:34.000]  不開心,你會問為什麼,你會想看看有沒有機會可以轉彎
[00:05:34.000 --> 00:05:39.400]  有很多情緒,很多事情去充斥著我們內心,就好像這位門徒
[00:05:39.400 --> 00:05:43.400]  所以耶穌走近他們,這兩位門徒未必看得到
[00:05:43.400 --> 00:05:49.440]  甚至他會叫你走開一點,我現在很不開心
[00:05:49.440 --> 00:05:54.920]  究竟有什麼事情會使我們落入了情緒或者宿靈的低潮裡面呢?
[00:05:54.920 --> 00:05:57.720]  這兩位其中一位有名的,叫做格劉巴
[00:05:57.720 --> 00:06:01.360]  他就這樣說,他就問耶穌,你這樣都不知道發生什麼事?
[00:06:01.360 --> 00:06:06.320]  耶穌就問他,耶穌就是那個本人,當事人,發生事的當事人
[00:06:06.320 --> 00:06:10.160]  門徒就說,這個是關於耶穌的事
[00:06:10.160 --> 00:06:16.080]  他是一個先知,他有大量能力,但是他被人釘死了
[00:06:16.080 --> 00:06:18.400]  他們這裡有句很精彩的,他說
[00:06:18.400 --> 00:06:23.040]  我們素來所盼望要屬以色列人的那一位就是耶穌
[00:06:23.040 --> 00:06:25.560]  但是他今天已經死了
[00:06:25.560 --> 00:06:29.360]  這兩位門徒其實對耶穌都有些誤解
[00:06:29.360 --> 00:06:31.800]  他們信仰基礎都不是打得很好
[00:06:31.800 --> 00:06:35.960]  但你可能會想,不是什麼大事,他們信仰基礎打得不好
[00:06:35.960 --> 00:06:40.320]  但是弟兄姊妹,正正就是信仰基礎打得不好這件事
[00:06:40.320 --> 00:06:44.040]  會影響我們怎麼去看上帝,怎麼去期望
[00:06:44.040 --> 00:06:47.360]  或者怎麼去想耶穌這個人
[00:06:47.360 --> 00:06:50.240]  作者會叫他們這兩位做門徒
[00:06:50.240 --> 00:06:54.880]  我相信作者都會去形容他們是跟從耶穌的人
[00:06:54.880 --> 00:07:00.960]  但是回看經文裡面,大家看到門徒形容耶穌是什麼?
[00:07:00.960 --> 00:07:02.440]  是一個先知
[00:07:02.440 --> 00:07:04.360]  弟兄姊妹,耶穌是不是一個先知?
[00:07:04.360 --> 00:07:08.560]  不是,耶穌是那位基督,是上帝的兒子
[00:07:08.560 --> 00:07:11.560]  當時他們不明白耶穌的身份
[00:07:11.560 --> 00:07:16.880]  但其實耶穌很多次都說出,他就是那位獨身外子
[00:07:16.880 --> 00:07:21.200]  他就是那位耶穌基督,他正正就是那位要救世界的人
[00:07:21.200 --> 00:07:23.760]  但是門徒不知道
[00:07:23.760 --> 00:07:29.680]  他們甚至會形容耶穌是那位要贖以色列民的人
[00:07:29.680 --> 00:07:33.960]  在這裡,要贖以色列民的意思要解釋給大家聽
[00:07:33.960 --> 00:07:39.600]  要贖以色列民在門徒的眼中不是在說,屬令上要去救他們
[00:07:39.600 --> 00:07:46.000]  而是在說那種,他要在羅馬人的手中拯救以色列人出來
[00:07:46.720 --> 00:07:50.280]  這兩位門徒的誤會都很深
[00:07:50.280 --> 00:07:55.640]  但你不能說他們完全不知道,他們知道一些東西,但又不知道一些東西
[00:07:55.640 --> 00:07:58.320]  就像我們這樣,其實我們對信仰都是這樣
[00:07:58.320 --> 00:08:01.520]  我們都有些東西知道,有些東西不知道
[00:08:01.520 --> 00:08:04.200]  如果我們信仰信得不堅固的時候
[00:08:04.200 --> 00:08:09.120]  原來是會影響我們對於耶穌的想法
[00:08:09.120 --> 00:08:12.600]  我們會覺得,如果上帝可以這樣就好了
[00:08:12.600 --> 00:08:15.360]  如果上帝可以這樣就好了
[00:08:15.360 --> 00:08:19.760]  但當事情跟我們想的不同,你會失望,你會不理解
[00:08:19.760 --> 00:08:21.440]  你會失望,你會離開信仰
[00:08:21.440 --> 00:08:25.440]  就好像那兩位踏上二馬五司路上的門徒
[00:08:25.440 --> 00:08:29.800]  這個神是假的,幫不了我的
[00:08:29.800 --> 00:08:32.880]  但原來他們連耶穌是誰都不知道的時候
[00:08:32.880 --> 00:08:37.440]  他講出這些東西,其實是他們擅自失望
[00:08:37.440 --> 00:08:39.680]  對於他們更加說上加上的事情是
[00:08:39.680 --> 00:08:42.960]  他們覺得,他們的救生繩耶穌
[00:08:42.960 --> 00:08:45.960]  救他們脫離羅馬人的那一位死了
[00:08:45.960 --> 00:08:48.960]  什麼盼望都沒有了
[00:08:48.960 --> 00:08:50.640]  就像你們這麼大的時候
[00:08:50.640 --> 00:08:55.320]  我在教會裡面也算是一個花了很多年的人
[00:08:55.320 --> 00:08:59.000]  對於信仰,其實我沒有太多的問題
[00:08:59.000 --> 00:09:03.320]  你問我有沒有懷疑過什麼,信上帝是真的
[00:09:03.320 --> 00:09:06.400]  其實我沒有這些想法,我小時候很乖的
[00:09:06.400 --> 00:09:11.280]  我坐在前面,船頭人說什麼,教會說什麼
[00:09:11.280 --> 00:09:14.960]  對,阿彌陀佛說什麼,沒錯
[00:09:14.960 --> 00:09:20.960]  但當我到了一些人生轉捩點
[00:09:20.960 --> 00:09:23.480]  我記得我中五、中六的時候
[00:09:23.480 --> 00:09:27.280]  開始想追求女孩子,但也很正常
[00:09:27.280 --> 00:09:34.160]  那時候對聖經,其實我沒有很清晰的想法
[00:09:34.160 --> 00:09:37.880]  很容易將我的東西讀進去聖經裡面
[00:09:37.880 --> 00:09:41.160]  就好像,我有一句,這裡寫下了
[00:09:41.160 --> 00:09:44.440]  「你們祈求就給你們,尋找就尋見」
[00:09:44.440 --> 00:09:46.920]  這句聽上去是不是很棒
[00:09:46.920 --> 00:09:50.400]  每個人都想要,什麼都聽到,你想要的東西就立刻有
[00:09:50.400 --> 00:09:56.960]  我也將這句東西讀進了我一些想去認識女孩子的事情
[00:09:56.960 --> 00:10:01.560]  我發覺了這個女孩子挺好的,我嘗試去接觸她
[00:10:01.560 --> 00:10:04.160]  中間也不錯,也談得挺好的
[00:10:04.160 --> 00:10:08.440]  我就跟我的導師說,我就問導師,我應該怎麼做好
[00:10:08.440 --> 00:10:13.000]  他就說,那你就要好好地祈禱了
[00:10:13.000 --> 00:10:15.520]  那我當然就立刻回去祈禱了
[00:10:15.520 --> 00:10:20.720]  但是,最後收到的竟然跟我想像的不同
[00:10:20.720 --> 00:10:24.640]  聊著聊著就發覺,原來她對我沒什麼興趣
[00:10:24.640 --> 00:10:26.600]  她單純是想找個人聊聊天
[00:10:26.600 --> 00:10:28.840]  然後最後她中了雪上加霜的東西
[00:10:28.840 --> 00:10:33.440]  就是她還跟了我同班其中一個最好的朋友一起
[00:10:33.440 --> 00:10:36.160]  哦,你們都嘆了一口氣
[00:10:36.160 --> 00:10:39.240]  我當時也是,我記得我當時在床上
[00:10:39.240 --> 00:10:42.840]  我那時候中學還抱枕子,我不知道你們有沒有抱枕子
[00:10:42.840 --> 00:10:44.880]  我對著抱枕子出拳
[00:10:44.880 --> 00:10:49.760]  我覺得很疑惑,我覺得很慘
[00:10:49.760 --> 00:10:52.440]  明明上帝不是愛我的嗎?
[00:10:52.440 --> 00:10:54.240]  不是將最好的東西給我的嗎?
[00:10:54.240 --> 00:10:59.160]  為什麼你不願意讓我有這次機會呢?
[00:10:59.160 --> 00:11:03.240]  但是我覺得回想起來,直到現在我回想
[00:11:03.240 --> 00:11:06.520]  我相信上帝給我們的東西,或者給我的東西
[00:11:06.520 --> 00:11:08.920]  是跟我想像中的很不同
[00:11:08.920 --> 00:11:12.200]  我現在剛好跟我的女朋友
[00:11:12.200 --> 00:11:15.720]  也是我上兩三個星期
[00:11:15.720 --> 00:11:20.800]  我就跟她求婚,我也開始跟她計劃結婚的這件事
[00:11:20.800 --> 00:11:21.600]  謝謝大家
[00:11:21.600 --> 00:11:24.600]  我也覺得很感恩的事情就是
[00:11:24.600 --> 00:11:28.600]  原來上帝在當中有他的工作
[00:11:28.600 --> 00:11:30.520]  真的叫我們去遇上的
[00:11:30.520 --> 00:11:34.000]  不是單單是白白的遇上,就沒了
[00:11:34.000 --> 00:11:37.840]  而是要為我們準備更加好
[00:11:37.840 --> 00:11:41.240]  我們繼續看下去吧
[00:11:41.240 --> 00:11:43.200]  我回到故事裡面
[00:11:43.200 --> 00:11:45.880]  門徒對於上帝不明白的東西
[00:11:45.880 --> 00:11:48.200]  很可能是你和我的寫照
[00:11:48.200 --> 00:11:50.200]  首先他們不明白的一件事就是
[00:11:50.200 --> 00:11:54.040]  他們不明白耶穌為什麼要死
[00:11:54.040 --> 00:11:57.880]  我們首先要明白耶穌,他們不明白耶穌為什麼要死
[00:11:57.880 --> 00:12:04.680]  還有這件事是引致他們不明白耶穌為什麼要復活
[00:12:04.680 --> 00:12:08.840]  他們聽到那兩位婦人說
[00:12:08.840 --> 00:12:11.720]  耶穌的屍首不見了
[00:12:11.720 --> 00:12:14.680]  他們可能會想,如果他們沒有這個想法
[00:12:14.680 --> 00:12:16.520]  覺得耶穌會復活這件事
[00:12:16.520 --> 00:12:19.800]  他們就會想,可能是羅馬人拿走了屍體
[00:12:19.800 --> 00:12:23.280]  可能是有野狗進去把屍體帶走
[00:12:23.280 --> 00:12:25.240]  或者是你們,那些婦人
[00:12:25.240 --> 00:12:28.960]  你們把屍體帶走,說它復活了
[00:12:28.960 --> 00:12:30.640]  其實也有機會的
[00:12:30.640 --> 00:12:33.920]  因為他們原本就沒有這個想法
[00:12:33.920 --> 00:12:39.160]  但你想想,正正就是耶穌本人在聽這兩位門徒發的牢騷
[00:12:39.160 --> 00:12:41.520]  但他就是那位復活了的人
[00:12:41.520 --> 00:12:44.320]  是不是很搞笑?其實這兩位門徒都挺搞笑
[00:12:44.320 --> 00:12:46.960]  就是他們根本上沒有這個想法
[00:12:46.960 --> 00:12:50.800]  不知道在教什麼
[00:12:50.800 --> 00:12:53.120]  當我們有這些想法的時候
[00:12:53.120 --> 00:12:57.240]  我們要去評估一下自己的屬靈的生命
[00:12:57.240 --> 00:13:01.960]  我們有時候對上帝的信心大的時候
[00:13:01.960 --> 00:13:03.800]  你的屬靈的光景是好的
[00:13:03.800 --> 00:13:05.960]  你會對上帝更加有信心
[00:13:05.960 --> 00:13:09.680]  但當你跟上帝的關係不好的時候
[00:13:09.680 --> 00:13:11.560]  其實你正正就是對他沒有信心
[00:13:11.560 --> 00:13:14.920]  你會慢慢,我不需要再祈求了
[00:13:14.920 --> 00:13:17.480]  我不用再找他了,我不用再靈修了
[00:13:17.480 --> 00:13:18.800]  我不用再聽道了
[00:13:18.800 --> 00:13:21.240]  因為這些是什麼?這些東西跟我無關
[00:13:21.240 --> 00:13:25.200]  這些東西幫不了我
[00:13:25.200 --> 00:13:29.400]  弟兄姊妹,我們重點是在我們有沒有對他的信
[00:13:29.400 --> 00:13:32.000]  在信的位置,我們有沒有信任他
[00:13:32.000 --> 00:13:33.360]  如果我們對他有信的話
[00:13:33.360 --> 00:13:37.160]  我們可以更加多去依靠他
[00:13:37.160 --> 00:13:41.920]  到底我們要怎樣做才可以在這個不堅固的信仰裡面
[00:13:41.920 --> 00:13:47.400]  得到那份釋放呢?
[00:13:47.400 --> 00:13:51.200]  耶穌不單單是做他們的聆聽者和輔導員
[00:13:51.200 --> 00:13:55.280]  更加要在他們這兩位門徒這麼失望的裡面
[00:13:55.280 --> 00:13:58.480]  要去跟他們開解一下
[00:13:58.480 --> 00:14:00.720]  耶穌跟他們說,你們這些無知的人
[00:14:00.720 --> 00:14:03.840]  先知所說的話,你們的心信得太遲鈍了
[00:14:03.840 --> 00:14:08.720]  基督要這樣受害,進入他的榮耀,不是應當的嗎?
[00:14:08.720 --> 00:14:11.120]  好了,到了耶穌上課時間了
[00:14:11.120 --> 00:14:13.440]  耶穌在這裡提到先知一切的話
[00:14:13.440 --> 00:14:20.440]  其實就是在說當時以色列人所去跟從
[00:14:20.440 --> 00:14:24.640]  或者是從他們先知祖宗裡面學習到的東西
[00:14:24.640 --> 00:14:28.360]  原來通通是指向著耶穌基督
[00:14:28.360 --> 00:14:30.520]  就好像以塞亞書那樣
[00:14:30.520 --> 00:14:34.760]  就說到有一位開路者就是那位施洗約翰
[00:14:34.760 --> 00:14:38.720]  而他為他開路的那位就是耶穌
[00:14:38.720 --> 00:14:40.760]  耶穌叫他們做無知的人
[00:14:40.760 --> 00:14:42.920]  其實就是在說對福音沒有信心
[00:14:42.920 --> 00:14:46.960]  不相信英許,不相信耶穌所說的話的人
[00:14:46.960 --> 00:14:49.440]  你看到這個心信得太遲鈍
[00:14:49.440 --> 00:14:54.320]  英文是How slow to believe all that the prophets have spoken
[00:14:54.320 --> 00:14:58.160]  其實slow的意思就是他們信得很慢
[00:14:58.160 --> 00:15:04.360]  信得不清晰,不清楚,不夠去到宏觀
[00:15:04.360 --> 00:15:07.680]  心這個字是在說腦袋,思考
[00:15:07.680 --> 00:15:09.840]  耶穌在這裡帶出一件事就是
[00:15:09.840 --> 00:15:12.600]  當我們不明白耶穌是誰
[00:15:12.600 --> 00:15:14.880]  其實對我們或者對他
[00:15:14.880 --> 00:15:20.040]  我們去認識他的計劃是有些阻滯的
[00:15:20.040 --> 00:15:21.800]  例如斯比利八十八篇說到
[00:15:21.800 --> 00:15:28.840]  匠人所棄的石頭會成為防國的頭髮石頭
[00:15:28.840 --> 00:15:30.520]  或者約爾書和達爾利書
[00:15:30.520 --> 00:15:32.760]  通通都是在說耶穌基督的時候
[00:15:32.760 --> 00:15:35.680]  但是原來門徒是沒有這個概念的
[00:15:35.680 --> 00:15:39.840]  門徒聽了這麼久這麼多拉比的教訓
[00:15:39.840 --> 00:15:41.200]  對他們來說是沒有用的
[00:15:41.200 --> 00:15:44.360]  他們無法連結到耶穌那裡
[00:15:44.360 --> 00:15:46.920]  但是當我們要去明白
[00:15:46.920 --> 00:15:48.600]  當這些所有的東西
[00:15:48.600 --> 00:15:49.520]  所有的經文
[00:15:49.520 --> 00:15:52.440]  所有的英許連結在耶穌裡面的時候
[00:15:52.440 --> 00:15:53.640]  我們可以得著一件事
[00:15:53.640 --> 00:15:56.480]  就是我們可以學習
[00:15:56.480 --> 00:15:58.920]  在耶穌基督的計劃裡面
[00:15:58.920 --> 00:16:02.760]  他原來從來都沒有改變
[00:16:02.760 --> 00:16:05.760]  沒有改變對我來說是什麼意思呢?
[00:16:05.760 --> 00:16:08.600]  但是原來這件事是可以讓我們在
[00:16:08.600 --> 00:16:13.600]  我們對耶穌的誤解裡面得著釋放
[00:16:13.600 --> 00:16:16.480]  對門徒來說
[00:16:16.480 --> 00:16:20.400]  耶穌不在就是在說那份盼望的消失
[00:16:20.400 --> 00:16:23.080]  這是他們的誤解
[00:16:23.080 --> 00:16:25.240]  但是耶穌要告訴他們不是這樣
[00:16:25.240 --> 00:16:29.440]  而是這個正正就是拯救的一部分
[00:16:29.440 --> 00:16:33.880]  原來耶穌要先受苦再得榮耀
[00:16:33.880 --> 00:16:36.480]  復活節過後或者復活節的裡面
[00:16:36.480 --> 00:16:39.920]  大家聽了很多有關耶穌復活的消息
[00:16:39.920 --> 00:16:42.240]  但是大家對他的受死
[00:16:42.240 --> 00:16:43.320]  有沒有一些概念呢?
[00:16:43.320 --> 00:16:44.400]  為什麼他要受死?
[00:16:44.400 --> 00:16:46.400]  明明他是神的兒子
[00:16:46.400 --> 00:16:47.920]  他可以用不同的方法
[00:16:47.920 --> 00:16:51.040]  他可以直接救大家
[00:16:51.040 --> 00:16:54.440]  他不需要經歷受死這個部分
[00:16:54.440 --> 00:16:56.320]  但是正正是有些事情要經歷了
[00:16:56.320 --> 00:17:02.280]  我們才會知道他那份意義在哪裡
[00:17:02.280 --> 00:17:04.240]  對於門徒來說
[00:17:04.240 --> 00:17:08.080]  他們聽到耶穌的死就是一個失敗
[00:17:08.080 --> 00:17:09.280]  但是對於我們來說
[00:17:09.280 --> 00:17:11.880]  耶穌的死是什麼?
[00:17:11.880 --> 00:17:14.160]  是一個勝利
[00:17:14.160 --> 00:17:16.200]  弟兄姊妹,我很想鼓勵大家
[00:17:16.200 --> 00:17:18.440]  今天當我們認識到主
[00:17:18.440 --> 00:17:20.960]  是為我們每一個人死的時候
[00:17:20.960 --> 00:17:26.320]  原來祂是會有復活得勝的那一部分
[00:17:26.320 --> 00:17:27.520]  我們不用再擔心這一點
[00:17:27.520 --> 00:17:29.720]  不用再擔心那一點
[00:17:29.720 --> 00:17:35.800]  是因為我們已經得著那位得勝的主
[00:17:35.800 --> 00:17:37.000]  我聽過有些人說
[00:17:37.000 --> 00:17:43.400]  這個世代做信徒或傳道人是一件很難的事情
[00:17:43.400 --> 00:17:46.320]  因為這個世界現在有很多價值觀的改變
[00:17:46.320 --> 00:17:50.320]  例如對於DEI、LGBT
[00:17:50.320 --> 00:17:52.520]  或者對於後現代主義
[00:17:52.520 --> 00:17:55.160]  對於基督徒的一些批判
[00:17:55.160 --> 00:17:56.800]  我相信作為基督徒的你
[00:17:56.800 --> 00:18:00.640]  如果有人在你面前承認你是基督徒的話
[00:18:00.640 --> 00:18:03.440]  我相信你也會受到一些問題
[00:18:03.440 --> 00:18:07.080]  或者質疑你對於信仰
[00:18:07.080 --> 00:18:10.240]  或者對於你基督徒身份這件事
[00:18:10.240 --> 00:18:12.720]  我自己的朋友也挺搞笑的
[00:18:12.720 --> 00:18:14.600]  有些朋友不信主
[00:18:14.600 --> 00:18:15.640]  他們就會問我
[00:18:15.640 --> 00:18:18.400]  我跟他說我現在在讀神學
[00:18:18.400 --> 00:18:22.080]  他就說那你是不是要做神父?
[00:18:22.080 --> 00:18:24.040]  那你不就不能結婚了
[00:18:24.040 --> 00:18:25.200]  我通常會跟他說
[00:18:25.200 --> 00:18:26.320]  我要解釋很多次
[00:18:26.320 --> 00:18:27.360]  每一次他都會問我
[00:18:27.360 --> 00:18:28.160]  那我就跟他說不是
[00:18:28.160 --> 00:18:29.200]  我不是做神父
[00:18:29.200 --> 00:18:30.240]  我是做傳道人
[00:18:30.240 --> 00:18:31.280]  我是做牧師
[00:18:31.280 --> 00:18:33.160]  他們也不是很理解
[00:18:33.160 --> 00:18:34.280]  他們又會問我
[00:18:34.280 --> 00:18:36.280]  那我可不可以向你告解?
[00:18:36.280 --> 00:18:37.880]  你也可以向我告解
[00:18:37.880 --> 00:18:38.960]  我也會聽你的話
[00:18:38.960 --> 00:18:40.160]  但我會祈禱
[00:18:40.160 --> 00:18:42.680]  我會將這些事情交回給上帝
[00:18:42.680 --> 00:18:46.280]  聽起來好像不是很攻擊性
[00:18:46.280 --> 00:18:48.720]  單純是有點疑惑
[00:18:48.720 --> 00:18:50.120]  但是可能你們所受的
[00:18:50.120 --> 00:18:51.280]  或者你們所被人問過的
[00:18:51.280 --> 00:18:52.280]  更加有攻擊性
[00:18:52.280 --> 00:18:54.440]  更加挑戰你的信仰
[00:18:54.440 --> 00:18:57.240]  但是讓我們再一次看到
[00:18:57.240 --> 00:18:59.320]  耶穌就是那位
[00:18:59.320 --> 00:19:02.680]  叫我們在祂計劃裡面的那位主
[00:19:02.680 --> 00:19:05.840]  你願不願意將你原本所有的誤解
[00:19:05.840 --> 00:19:07.720]  可能你覺得上帝要這樣要那樣
[00:19:07.720 --> 00:19:09.360]  你願不願意將祂放下
[00:19:09.360 --> 00:19:10.880]  傳言交託給那位
[00:19:10.880 --> 00:19:12.880]  復活得勝的主呢?
[00:19:12.880 --> 00:19:20.640]  讓我們看到
[00:19:20.640 --> 00:19:21.840]  耶穌
[00:19:21.840 --> 00:19:25.680]  如何將這兩位門徒帶出來
[00:19:25.680 --> 00:19:27.600]  一路走一路走
[00:19:27.600 --> 00:19:29.240]  終於走到那條村
[00:19:29.240 --> 00:19:31.920]  耶穌跟他們說
[00:19:31.920 --> 00:19:32.840]  我要走人了
[00:19:32.840 --> 00:19:33.680]  我先走
[00:19:33.680 --> 00:19:36.720]  但是門徒強行留下祂
[00:19:36.720 --> 00:19:39.520]  聖經是用了「強留」這個字
[00:19:39.520 --> 00:19:42.400]  祂很想祂留下
[00:19:42.400 --> 00:19:44.000]  留下祂一起住
[00:19:44.000 --> 00:19:46.840]  所以耶穌最後是跟他們一起
[00:19:46.840 --> 00:19:50.960]  在村裡留下的
[00:19:50.960 --> 00:19:52.120]  在坐寂的時候
[00:19:52.120 --> 00:19:53.320]  耶穌拿起餅來
[00:19:53.320 --> 00:19:56.600]  竹蔗鳥張開並且遞給他們
[00:19:56.600 --> 00:19:57.920]  他們的眼睛明亮
[00:19:57.920 --> 00:19:59.040]  看見耶穌
[00:19:59.040 --> 00:20:03.120]  但是那一刻耶穌就不見了
[00:20:03.120 --> 00:20:06.960]  在兩位門徒被耶穌教訓完一大輪之後
[00:20:06.960 --> 00:20:09.800]  其實他們都明白一點
[00:20:09.800 --> 00:20:11.680]  但是我覺得他們有一點要稱讚
[00:20:11.680 --> 00:20:13.200]  我們也可以學一下
[00:20:13.200 --> 00:20:16.200]  就是他們想留下耶穌在這裡
[00:20:16.200 --> 00:20:18.240]  一起
[00:20:18.240 --> 00:20:19.840]  剛才一開始的時候
[00:20:19.840 --> 00:20:24.960]  我記得是誰主動去接觸的
