
[00:00:00.000 --> 00:00:03.080]  今日講題是起行與安寧
[00:01:38.600 --> 00:01:41.860]  但他知道我給的反應不夠好
[00:01:41.860 --> 00:01:44.200]  他開始轉移看我兒子
[00:01:44.200 --> 00:01:47.000]  或者我兒子比較年輕
[00:01:47.000 --> 00:01:49.000]  他繼續在說的時候
[00:01:49.000 --> 00:01:53.000]  繼續說「早餐」「Breakfast」「8.30」
[00:01:53.000 --> 00:01:55.000]  完了之後我就問我兒子
[00:01:55.000 --> 00:01:56.000]  其實你會日文嗎?
[00:01:56.000 --> 00:01:58.500]  為什麼他開始看你而不看我呢?
[00:01:58.500 --> 00:02:01.500]  因為日本人的文化通常都是看男士
[00:02:01.500 --> 00:02:04.500]  和比較年長的
[00:02:04.500 --> 00:02:06.500]  我兒子就說「不是的」
[00:02:06.500 --> 00:02:10.000]  「我只是扮懂而已」
[00:02:10.000 --> 00:02:12.000]  不過重點就是我聽到
[00:02:12.000 --> 00:02:14.000]  「Keywords」
[00:02:14.000 --> 00:02:16.000]  「Breakfast」
[00:02:16.000 --> 00:02:17.000]  「Dinner」
[00:02:17.000 --> 00:02:18.500]  在我們人生路上
[00:02:18.500 --> 00:02:20.500]  可能很多東西我們都不明白
[00:02:20.500 --> 00:02:22.000]  我們解答不了
[00:02:22.000 --> 00:02:24.000]  不過我想告訴大家
[00:02:24.000 --> 00:02:28.000]  上帝都給很多重點的「Keywords」
[00:02:28.000 --> 00:02:31.000]  而上帝從來都不是沉默的
[00:02:31.000 --> 00:02:33.000]  上帝在我們人生中
[00:02:33.000 --> 00:02:36.000]  總會給我們很多關鍵字
[00:02:36.000 --> 00:02:40.000]  特別可能在我們迷失沉溯的時候
[00:02:40.000 --> 00:02:44.000]  祂的提醒 祂的引導 祂的號聲
[00:02:44.000 --> 00:02:47.000]  今天去到文素記第十章
[00:02:47.000 --> 00:02:51.000]  正正是講到上帝的記號
[00:02:51.000 --> 00:02:52.500]  在我們人生裏面
[00:02:52.500 --> 00:02:54.000]  當我們裏面有聲音
[00:02:54.000 --> 00:02:55.500]  環境有聲音
[00:02:55.500 --> 00:02:59.500]  究竟我們怎樣才聽到神的聲音
[00:02:59.500 --> 00:03:02.000]  是我今天的重點
[00:03:02.000 --> 00:03:03.000]  而在今天的重點
[00:03:03.000 --> 00:03:06.500]  我們知道第十章講到一個很重要的原則
[00:03:06.500 --> 00:03:09.000]  就是當他們出了埃及
[00:03:09.000 --> 00:03:15.000]  在西乃山的地方經歷了年多
[00:03:15.000 --> 00:03:17.000]  他們領受了十屆
[00:03:17.000 --> 00:03:19.000]  他們有回望
[00:03:19.000 --> 00:03:22.000]  但是他們未入應許之地
[00:03:22.000 --> 00:03:25.000]  就是說當我們可能離開遺牢之地
[00:03:25.000 --> 00:03:29.000]  不等於我們自動就經歷豐盛的生命
[00:03:29.000 --> 00:03:31.000]  我再講一次
[00:03:31.000 --> 00:03:35.000]  在以色列文他離開遺牢的埃及地
[00:03:35.000 --> 00:03:39.000]  他不等於他自動進入了應許之地
[00:03:39.000 --> 00:03:41.000]  就好像今天我們信主一樣
[00:03:41.000 --> 00:03:44.000]  我們經歷了認識主的真實
[00:03:44.000 --> 00:03:47.000]  不等於我們自動就進入豐盛的生命
[00:03:47.000 --> 00:03:52.000]  因為從蒙拯救到進入應許
[00:03:52.000 --> 00:03:56.000]  中間是有一段信心的旅程
[00:03:56.000 --> 00:03:59.000]  這個旅程我們要聽得清楚神的聲音
[00:03:59.000 --> 00:04:02.000]  並且要跟從
[00:04:02.000 --> 00:04:06.000]  所以今天我會用三點 三個方向
[00:04:06.000 --> 00:04:08.000]  有三個英文字母
[00:04:08.000 --> 00:04:10.000]  我們一起學習
[00:04:10.000 --> 00:04:12.000]  但願我們學習在這個經文裏面
[00:04:12.000 --> 00:04:16.000]  帶領我們怎樣走我們人生的路
[00:04:16.000 --> 00:04:18.000]  怎樣走我們信仰的路
[00:04:18.000 --> 00:04:21.000]  怎樣跟緊跟隨主
[00:04:21.000 --> 00:04:26.000]  我們先讀文素記頭一到十節
[00:04:26.000 --> 00:04:27.000]  我們分段讀
[00:04:27.000 --> 00:04:29.000]  我們先讀四節 預備起
[00:04:29.000 --> 00:04:33.000]  一開始我們已經見到銀子做兩支肉不同
[00:04:33.000 --> 00:04:37.000]  我們見到單吹一次
[00:04:37.000 --> 00:04:39.000]  我們慢慢會見到
[00:04:39.000 --> 00:04:42.000]  單吹 大聲 細聲
[00:04:42.000 --> 00:04:44.000]  吹完一次又一次 連續吹
[00:04:44.000 --> 00:04:46.000]  我們先看看 繼續看下去
[00:04:46.000 --> 00:04:48.000]  第五到第八節 預備起
[00:04:48.000 --> 00:04:51.000]  又會有大聲細聲兩次
[00:04:51.000 --> 00:04:55.000]  不要吹大聲 召聚會中
[00:04:55.000 --> 00:04:57.000]  有不同的作用
[00:04:57.000 --> 00:05:00.000]  我們先看第九到十節 預備起
[00:05:00.000 --> 00:05:02.000]  第一樣我們要學的
[00:05:02.000 --> 00:05:06.000]  不是懷疑神會不會出聲
[00:05:06.000 --> 00:05:10.000]  我們要學的是怎樣分辨神的聲音
[00:05:10.000 --> 00:05:12.000]  神一定會出聲
[00:05:12.000 --> 00:05:14.000]  一定有 第一個英文就是design
[00:05:14.000 --> 00:05:16.000]  中文是分辨
[00:05:16.000 --> 00:05:18.000]  剛才我們說到有不同的聲音
[00:05:18.000 --> 00:05:23.000]  大聲細聲一次長的或者斷軸的
[00:05:23.000 --> 00:05:25.000]  又或者不同的時候
[00:05:25.000 --> 00:05:27.000]  打仗的時候 聚集的時候
[00:05:27.000 --> 00:05:31.000]  又或者是獻繁祭感恩的時候
[00:05:31.000 --> 00:05:34.000]  而在本身原文都有兩個不同的字
[00:05:34.000 --> 00:05:36.000]  譬如吹出大聲是用taqwa
[00:05:36.000 --> 00:05:40.000]  用吹號是用hazora
[00:05:40.000 --> 00:05:43.000]  我們不用理會原文背後
[00:05:43.000 --> 00:05:44.000]  不過我想告訴大家
[00:05:44.000 --> 00:05:46.000]  是有不同的字
[00:05:46.000 --> 00:05:48.000]  亦都代表我們人生裏面
[00:05:48.000 --> 00:05:53.000]  行的時刻我們需要分辨那些聲音
[00:05:53.000 --> 00:05:55.000]  非常重要
[00:05:55.000 --> 00:05:59.000]  而我們現在往往在日常生活都非常繁忙
[00:05:59.000 --> 00:06:02.000]  無論工作的聲音 坐車的聲音
[00:06:02.000 --> 00:06:05.000]  別人的聲音 世界文化的聲音
[00:06:05.000 --> 00:06:10.000]  如果我們一旦分辨不到我們內裏的聲音
[00:06:10.000 --> 00:06:12.000]  和上帝的聲音
[00:06:12.000 --> 00:06:14.000]  我們很容易混亂
[00:06:14.000 --> 00:06:20.000]  我記得不知道大家有沒有提款機提款
[00:06:20.000 --> 00:06:24.000]  我記得早一陣子我又做這個動作
[00:06:24.000 --> 00:06:28.000]  現在都很少 因為我們用電子貨幣
[00:06:28.000 --> 00:06:33.000]  我都是這樣 但都需要有少少現金傍身
[00:06:33.000 --> 00:06:36.000]  但我家裏太太其實是提款機
[00:06:36.000 --> 00:06:38.000]  即是我沒有錢就用錢包拿
[00:06:38.000 --> 00:06:41.000]  我有錢會放進去 不過我沒有什麼時候有錢
[00:06:41.000 --> 00:06:47.000]  又去提款 提款的時候有兩個提款機
[00:06:47.000 --> 00:06:49.000]  我就在排一條
[00:06:49.000 --> 00:06:51.000]  在另一條又有人在排隊
[00:06:51.000 --> 00:06:53.000]  我見到有一個很忙的人
[00:06:53.000 --> 00:06:56.000]  拿著電話 又整天在whatsapp排隊
[00:06:56.000 --> 00:06:58.000]  突然間我排在這邊的時候
[00:06:58.000 --> 00:07:02.000]  聽到那邊的機有聲音發出
[00:07:02.000 --> 00:07:05.000]  是嘟 嘟 嘟 嘟
[00:07:05.000 --> 00:07:08.000]  大家知不知道什麼事
[00:07:08.000 --> 00:07:11.000]  沒有拿錢
[00:07:11.000 --> 00:07:13.000]  當時的情況是這樣的
[00:07:13.000 --> 00:07:15.000]  我聽到嘟嘟嘟 我馬上看過去
[00:07:15.000 --> 00:07:17.000]  沒有人在機裏
[00:07:17.000 --> 00:07:21.000]  排隊後面的人就馬上向後退
[00:07:21.000 --> 00:07:23.000]  很害怕
[00:07:23.000 --> 00:07:26.000]  在我這條隊馬上向左退
[00:07:26.000 --> 00:07:28.000]  但大家知不知道為什麼
[00:07:28.000 --> 00:07:30.000]  你不可以碰
[00:07:30.000 --> 00:07:32.000]  你碰到拿了就要坐牢
[00:07:32.000 --> 00:07:35.000]  有cctv 有新聞講過
[00:07:35.000 --> 00:07:38.000]  曾經有人提款沒有拿 後面那個拿了
[00:07:38.000 --> 00:07:40.000]  結果被人捉了
[00:07:40.000 --> 00:07:42.000]  不過我想講重點就是
[00:07:42.000 --> 00:07:47.000]  應該聽到聲音的那個沒有聽到就走了
[00:07:47.000 --> 00:07:52.000]  不需要聽那些人就在聽
[00:07:52.000 --> 00:07:55.000]  並且反應是害怕
[00:07:55.000 --> 00:07:57.000]  有時我們都會這樣
[00:07:57.000 --> 00:08:01.000]  本來應該聽到上帝的聲音的時刻
[00:08:01.000 --> 00:08:03.000]  聽不到 走了
[00:08:03.000 --> 00:08:06.000]  旁邊的人就知道的時候很緊張
[00:08:06.000 --> 00:08:09.000]  並且都找不到
[00:08:09.000 --> 00:08:10.000]  不單止這樣
[00:08:10.000 --> 00:08:12.000]  我剛才聽到一些細節
[00:08:12.000 --> 00:08:16.000]  就是東邊 南邊聽到的起行
[00:08:16.000 --> 00:08:17.000]  是代表什麼呢
[00:08:17.000 --> 00:08:19.000]  我們回一點重溫
[00:08:19.000 --> 00:08:20.000]  在文宿記第一章
[00:08:20.000 --> 00:08:22.000]  我們知道大家應該都看過了
[00:08:22.000 --> 00:08:23.000]  只是重溫一點
[00:08:23.000 --> 00:08:29.000]  就是當時描述的會幕和四圍人的安寧
[00:08:29.000 --> 00:08:33.000]  我們知道當時有多少萬的以色列民
[00:08:33.000 --> 00:08:36.000]  二百多萬 男士六十多萬
[00:08:36.000 --> 00:08:40.000]  接著有女士和小孩 估計二百多萬
[00:08:40.000 --> 00:08:44.000]  二百多萬人如果吹號起來
[00:08:44.000 --> 00:08:47.000]  嘩 很噓陷 大混亂
[00:08:47.000 --> 00:08:48.000]  不過上帝不是這樣
[00:08:48.000 --> 00:08:51.000]  上帝叫人井井有條
[00:08:51.000 --> 00:08:52.000]  是這樣的
[00:08:52.000 --> 00:08:55.000]  我們看看當時第二章的描述
[00:08:55.000 --> 00:08:57.000]  會幕在這個位置
[00:08:57.000 --> 00:08:59.000]  約櫃在這個位置
[00:08:59.000 --> 00:09:01.000]  接著我們不用讀
[00:09:01.000 --> 00:09:03.000]  我們看看黃色的字 東邊
[00:09:03.000 --> 00:09:07.000]  東邊 日出的地方
[00:09:07.000 --> 00:09:09.000]  接著七萬人 五萬人
[00:09:09.000 --> 00:09:11.000]  五萬人 三個支派
[00:09:11.000 --> 00:09:14.000]  總共十八萬人就在東邊
[00:09:14.000 --> 00:09:19.000]  所以剛才說了一吹東邊就起營
[00:09:19.000 --> 00:09:22.000]  不會一齊的 很混亂的
[00:09:22.000 --> 00:09:23.000]  慢慢很清楚
[00:09:23.000 --> 00:09:27.000]  接著南邊 第二章看到了
[00:09:27.000 --> 00:09:30.000]  右邊的營四萬
[00:09:30.000 --> 00:09:33.000]  西面五萬 加德四萬
[00:09:33.000 --> 00:09:37.000]  接著加起來特別號碼十五萬
[00:09:37.000 --> 00:09:40.000]  南邊 看到了
[00:09:40.000 --> 00:09:44.000]  當然有東南還有西
[00:09:44.000 --> 00:09:47.000]  看到西邊 二百年四萬
[00:09:47.000 --> 00:09:50.000]  三萬 三萬 加起來十萬
[00:09:50.000 --> 00:09:53.000]  西邊 東南西之後是什麼
[00:09:53.000 --> 00:09:55.000]  北 沒錯
[00:09:55.000 --> 00:09:58.000]  我們看到了 北邊 蛋形六萬
[00:09:58.000 --> 00:10:02.000]  阿徹四萬
[00:10:02.000 --> 00:10:05.000]  等等 接著加起來十五萬
[00:10:05.000 --> 00:10:09.000]  我們看到 原來是有佈局的
[00:10:09.000 --> 00:10:13.000]  二百多萬人整整有條
[00:10:13.000 --> 00:10:16.000]  加起來六十多萬男士
[00:10:16.000 --> 00:10:19.000]  在這個情況我們知道
[00:10:19.000 --> 00:10:24.000]  並且知道在整個以色列文的中心
[00:10:24.000 --> 00:10:29.000]  不是摩西 是上帝的回眸
[00:10:29.000 --> 00:10:33.000]  我們今天可能我們人生裏面
[00:10:33.000 --> 00:10:35.000]  都在混亂的狀態
[00:10:35.000 --> 00:10:37.000]  我們值得問我們的中心
[00:10:37.000 --> 00:10:40.000]  是不是上帝的回眸同在
[00:10:40.000 --> 00:10:43.000]  是不是上帝的恩典和救恩
[00:10:43.000 --> 00:10:46.000]  我們聽不聽到神的聲音
[00:10:46.000 --> 00:10:47.000]  所以怪不得我們明白了
[00:10:47.000 --> 00:10:49.000]  原來回眸就是正正在中間
[00:10:49.000 --> 00:10:51.000]  當我們吹號的時候
[00:10:51.000 --> 00:10:55.000]  大家都要聽到並且回應
[00:10:55.000 --> 00:11:01.000]  上帝的吹號不是單是要起行
[00:11:01.000 --> 00:11:03.000]  也都會安寧
[00:11:03.000 --> 00:11:06.000]  我記得當我在職場工作的時候
[00:11:06.000 --> 00:11:10.000]  有時都會有獵頭公司請我去不同的公司工作
[00:11:10.000 --> 00:11:13.000]  我記得有一次有一個獵頭公司
[00:11:13.000 --> 00:11:16.000]  請我去做buy side
[00:11:16.000 --> 00:11:18.000]  當時我都覺得buy side
[00:11:18.000 --> 00:11:20.000]  因為我做sell side 我做金融
[00:11:20.000 --> 00:11:23.000]  buy side我都很喜歡 基金
[00:11:23.000 --> 00:11:27.000]  但當時同事朋友都說好呀去呀
[00:11:27.000 --> 00:11:31.000]  但那一刻在我安靜靈修的時候
[00:11:31.000 --> 00:11:33.000]  神話安寧
[00:11:33.000 --> 00:11:36.000]  不要聽別人說
[00:11:36.000 --> 00:11:41.000]  在那個時候還有福音工作
[00:11:41.000 --> 00:11:42.000]  各個處境不同
[00:11:42.000 --> 00:11:45.000]  但我們要聽得清不是我們裏面想聽的東西
[00:11:45.000 --> 00:11:48.000]  或者我們裏面的野心
[00:11:48.000 --> 00:11:52.000]  或者我們裏面想要的人的榮耀
[00:11:52.000 --> 00:11:56.000]  乃至要安靜聆聽神
[00:11:56.000 --> 00:11:57.000]  我又說一下
[00:11:57.000 --> 00:12:00.000]  我剛剛去了日本玩 剛才說了
[00:12:00.000 --> 00:12:03.000]  我同我仔去日本玩就好辛苦
[00:12:03.000 --> 00:12:06.000]  我仔就25歲 我就55歲
[00:12:06.000 --> 00:12:08.000]  同一個25歲人去玩
[00:12:08.000 --> 00:12:12.000]  他安排的東西其實應該真是25歲人去
[00:12:12.000 --> 00:12:14.000]  這五天我就同個仔說
[00:12:14.000 --> 00:12:16.000]  所有你安排 食的東西你安排
[00:12:16.000 --> 00:12:18.000]  去看的櫻花你安排
[00:12:18.000 --> 00:12:21.000]  跟住結果他就這樣安排
[00:12:21.000 --> 00:12:23.000]  我有一個例子你明
[00:12:23.000 --> 00:12:25.000]  有一晚我們食完晚飯
[00:12:25.000 --> 00:12:28.000]  我諗住返屋企休息都一百年幾
[00:12:28.000 --> 00:12:32.000]  日本有一間是全亞洲Top50的Cocktail Bar
[00:12:32.000 --> 00:12:37.000]  好平的Cocktail Bar 55歲
[00:12:37.000 --> 00:12:40.000]  我仔就說去啦 訂了
[00:12:40.000 --> 00:12:42.000]  梗係去啦
[00:12:42.000 --> 00:12:44.000]  你唔去下次佢唔同你去玩
[00:12:44.000 --> 00:12:47.000]  十點先去到開始
[00:12:47.000 --> 00:12:49.000]  飲到十二點就傾下去工作
[00:12:49.000 --> 00:12:51.000]  傾下去人生 笑下好開心
[00:12:51.000 --> 00:12:53.000]  跟住走啦 返到酒店
[00:12:53.000 --> 00:12:55.000]  沖埋涼都點幾
[00:12:55.000 --> 00:12:57.000]  跟住諗住瞓返一覺
[00:12:57.000 --> 00:12:59.000]  聽日起身 起到就起
[00:12:59.000 --> 00:13:00.000]  起唔到就唔起
[00:13:00.000 --> 00:13:01.000]  跟住我仔就話
[00:13:01.000 --> 00:13:04.000]  Daddy 聽日我已經book咗七點半
[00:13:04.000 --> 00:13:06.000]  日本早餐我哋六點起身
[00:13:06.000 --> 00:13:09.000]  我望一望得四個鐘頭瞓
[00:13:09.000 --> 00:13:12.000]  我再望一望佢
[00:13:12.000 --> 00:13:15.000]  取消唔到架可
[00:13:15.000 --> 00:13:17.000]  畀埋訂金架啦
[00:13:17.000 --> 00:13:19.000]  梗係去啦
[00:13:19.000 --> 00:13:22.000]  我諗住去完早餐 返酒店瞓一陣
[00:13:22.000 --> 00:13:23.000]  佢話唔係呀
[00:13:23.000 --> 00:13:25.000]  跟住我哋就睇櫻花 揸車
[00:13:25.000 --> 00:13:27.000]  一路玩到夜晚黑
[00:13:27.000 --> 00:13:29.000]  再食埋一個Tempura
[00:13:29.000 --> 00:13:30.000]  好平呀Tempura
[00:13:30.000 --> 00:13:33.000]  好似吧台咁樣一格一格坐
[00:13:33.000 --> 00:13:35.000]  兩百蚊港幣一個人
[00:13:35.000 --> 00:13:37.000]  食到好好嘅嘢
[00:13:37.000 --> 00:13:39.000]  不過嗰刻有啲特別嘢發生
[00:13:39.000 --> 00:13:41.000]  當我疲於奔命
[00:13:41.000 --> 00:13:43.000]  諗緊幾時瞓覺嘅時候
[00:13:43.000 --> 00:13:45.000]  我哋喺度排緊隊
[00:13:45.000 --> 00:13:47.000]  就見到個吧台
[00:13:47.000 --> 00:13:51.000]  有一個露宿者喺度食緊嘢
[00:13:51.000 --> 00:13:53.000]  一代二代
[00:13:53.000 --> 00:13:55.000]  我仔講佢隻腳流緊血
[00:13:55.000 --> 00:13:57.000]  估計佢係糖尿病
[00:13:57.000 --> 00:13:59.000]  我仔係建集醫生
[00:13:59.000 --> 00:14:03.000]  佢個位隔離係冇人坐嘅
[00:14:03.000 --> 00:14:04.000]  日本人都唔坐
[00:14:04.000 --> 00:14:06.000]  佢都唔叫日本人坐
[00:14:06.000 --> 00:14:07.000]  我哋三個人排隊
[00:14:07.000 --> 00:14:09.000]  我同我太太同日本人
[00:14:09.000 --> 00:14:11.000]  跟住嗰個空位隔離兩人起身
[00:14:11.000 --> 00:14:14.000]  佢就話你三個人去啦
[00:14:14.000 --> 00:14:16.000]  我覺得都幾得意
[00:14:16.000 --> 00:14:18.000]  日本人佢唔叫去
[00:14:18.000 --> 00:14:21.000]  香港人叫我去
[00:14:21.000 --> 00:14:24.000]  不過好感恩開謝我嗰飯
[00:14:24.000 --> 00:14:26.000]  我專做露宿者
[00:14:26.000 --> 00:14:27.000]  如果大家知道
[00:14:27.000 --> 00:14:29.000]  瓦根堂當日出嚟
[00:14:29.000 --> 00:14:32.000]  就係聽到成個聲音去深水埗
[00:14:32.000 --> 00:14:33.000]  當時我望一望我仔
[00:14:33.000 --> 00:14:34.000]  望一望我太太
[00:14:34.000 --> 00:14:35.000]  邊個坐呀
[00:14:35.000 --> 00:14:36.000]  我仔同我太太講
[00:14:36.000 --> 00:14:40.000]  梗係你啦
[00:14:40.000 --> 00:14:41.000]  當時我坐喺度
[00:14:41.000 --> 00:14:42.000]  上帝同我講
[00:14:42.000 --> 00:14:44.000]  我都有少少覺得辛苦
[00:14:44.000 --> 00:14:46.000]  因為好逼
[00:14:46.000 --> 00:14:49.000]  佢嗰啲位係佢個身係咁撞到我
[00:14:49.000 --> 00:14:52.000]  並且啲公共一齊用浸水地方
[00:14:52.000 --> 00:14:56.000]  佢用咗食嘅嘢嘅碗再浸水得唔得
[00:14:56.000 --> 00:14:58.000]  大臣好清楚同我講
[00:14:58.000 --> 00:14:59.000]  安寧
[00:14:59.000 --> 00:15:02.000]  我就諗起馬太福音第25章
[00:15:02.000 --> 00:15:03.000]  耶穌講得好清楚
[00:15:03.000 --> 00:15:05.000]  因為佢名嘅緣故
[00:15:05.000 --> 00:15:07.000]  服侍冇得著嘅冇得食嘅
[00:15:07.000 --> 00:15:09.000]  就係等於服侍邊個呀
[00:15:09.000 --> 00:15:10.000]  耶穌
[00:15:10.000 --> 00:15:11.000]  我即刻又諗起
[00:15:11.000 --> 00:15:12.000]  你見唔見到
[00:15:12.000 --> 00:15:14.000]  即係讀啲目者好煩
[00:15:14.000 --> 00:15:15.000]  成日諗起呢諗起腦
[00:15:15.000 --> 00:15:18.000]  我又諗起德蘭修女
[00:15:18.000 --> 00:15:21.000]  我自己真係好尊重好仰慕佢
[00:15:21.000 --> 00:15:22.000]  佢講一樣嘢
[00:15:22.000 --> 00:15:25.000]  就係當喺印度嘅時候
[00:15:25.000 --> 00:15:27.000]  嗰啲冇人要嘅人
[00:15:27.000 --> 00:15:29.000]  嗰啲人都揼埋
[00:15:29.000 --> 00:15:30.000]  印度人都唔要嘅
[00:15:30.000 --> 00:15:32.000]  每一次去到佢度
[00:15:32.000 --> 00:15:33.000]  佢望見佢
[00:15:33.000 --> 00:15:34.000]  佢就同主講
[00:15:34.000 --> 00:15:37.000]  多謝你畀我服侍耶穌嘅機會
[00:15:37.000 --> 00:15:38.000]  嗰刻
[00:15:38.000 --> 00:15:40.000]  我本來諗住幫佢畀錢
[00:15:40.000 --> 00:15:42.000]  同佢畀咗錢先坐低嗰啲餐廳
[00:15:42.000 --> 00:15:44.000]  但係我可以坐喺佢隔離
[00:15:44.000 --> 00:15:46.000]  係我嘅榮幸
[00:15:46.000 --> 00:15:48.000]  我竟然可以入本
[00:15:48.000 --> 00:15:50.000]  坐喺耶穌隔離
[00:15:50.000 --> 00:15:55.000]  而家都有啲觸動
[00:15:55.000 --> 00:15:58.000]  佢哋唔要
[00:15:58.000 --> 00:15:59.000]  我哋要
[00:15:59.000 --> 00:16:01.000]  頂梓慧
[00:16:01.000 --> 00:16:03.000]  我唔知你最近聽到聲音係乜嘢
[00:16:03.000 --> 00:16:05.000]  係你焦慮嘅時候
[00:16:05.000 --> 00:16:07.000]  係你盼望嘅時候
[00:16:07.000 --> 00:16:10.000]  定話神有嘢提醒
[00:16:10.000 --> 00:16:13.000]  我哋不如刻意下
[00:16:13.000 --> 00:16:15.000]  將我哋嘅手提
[00:16:15.000 --> 00:16:19.000]  電話或者我哋一切嘅響鬧裝置
[00:16:19.000 --> 00:16:21.000]  唔係慣去震聲
[00:16:21.000 --> 00:16:23.000]  係熄下佢
[00:16:23.000 --> 00:16:25.000]  15分鐘30分鐘
[00:16:25.000 --> 00:16:27.000]  當我哋嘅內心嘅焦慮
[00:16:27.000 --> 00:16:29.000]  內心嘅野心
[00:16:29.000 --> 00:16:30.000]  別人對我哋評價
[00:16:30.000 --> 00:16:31.000]  內心嘅慾望
[00:16:31.000 --> 00:16:33.000]  前類嘅焦慮擺低
[00:16:33.000 --> 00:16:35.000]  我哋就單單打開聖經
[00:16:35.000 --> 00:16:37.000]  或者回想今日
[00:16:37.000 --> 00:16:41.000]  我哋崇拜聽到Amazing Grace
[00:16:41.000 --> 00:16:44.000]  聽到呢一段嘅聖經第十章
[00:16:44.000 --> 00:16:46.000]  我哋靜落嚟
[00:16:46.000 --> 00:16:48.000]  睇下神有咩引導
[00:16:48.000 --> 00:16:49.000]  有啲咩聲音
[00:16:49.000 --> 00:16:51.000]  又或者當我哋喺裏面
[00:16:51.000 --> 00:16:53.000]  感恩嘅時刻
[00:16:53.000 --> 00:16:55.000]  喺節期嘅時候
[00:16:55.000 --> 00:16:58.000]  我哋戴著喜樂嚟到感謝
[00:16:58.000 --> 00:17:00.000]  又或者我哋有需要嘅時候
[00:17:00.000 --> 00:17:04.000]  我哋就禱告讓上帝拯救
[00:17:04.000 --> 00:17:06.000]  第一點
[00:17:06.000 --> 00:17:08.000]  分辨神嘅聲音
[00:17:08.000 --> 00:17:10.000]  諫相
[00:17:10.000 --> 00:17:12.000]  第二點
[00:17:12.000 --> 00:17:15.000]  跟住慢慢去到更加深入
[00:17:15.000 --> 00:17:18.000]  去到第十一到十三節
[00:17:18.000 --> 00:17:19.000]  我哋一齊讀
[00:17:19.000 --> 00:17:20.000]  1 2 3
[00:17:20.000 --> 00:17:22.000]  第二個重點係咩
[00:17:22.000 --> 00:17:24.000]  第二年二月二十日嘅意思
[00:17:24.000 --> 00:17:26.000]  即係佢離開咗圍爐之地
[00:17:26.000 --> 00:17:28.000]  大概一年多
[00:17:28.000 --> 00:17:30.000]  佢喺西乃山下面
[00:17:30.000 --> 00:17:32.000]  其實二百幾萬人已經
[00:17:32.000 --> 00:17:35.000]  一年多應該都好舒服下
[00:17:35.000 --> 00:17:38.000]  嗰度領受咗十屆
[00:17:38.000 --> 00:17:41.000]  嗰度知道回眸嘅運作
[00:17:41.000 --> 00:17:43.000]  喺嗰刻
[00:17:43.000 --> 00:17:47.000]  當上帝呼喚佢哋起行
[00:17:47.000 --> 00:17:50.000]  我哋就要起行
[00:17:50.000 --> 00:17:51.000]  即係咩
[00:17:51.000 --> 00:17:52.000]  第二點
[00:17:52.000 --> 00:17:53.000]  跟住
[00:17:53.000 --> 00:17:56.000]  有時我哋已經係一個安書區
[00:17:56.000 --> 00:17:59.000]  嗰個地方大家唔好搞錯
[00:17:59.000 --> 00:18:01.000]  有人以為喺抗野
[00:18:01.000 --> 00:18:04.000]  係一個受薪勞嘅地方
[00:18:04.000 --> 00:18:05.000]  No
[00:18:05.000 --> 00:18:08.000]  離開埃及去抗野敬拜主嘅地方
