
[00:00:00.000 --> 00:00:05.000]  各位親愛的弟兄姊妹,大家好!
[00:08:49.000 --> 00:08:52.000]  我們除了懷疑上帝是不是真的與我們同在,
[00:08:52.000 --> 00:08:54.000]  因為我們看著環境,
[00:08:54.000 --> 00:08:56.000]  我們也會懷疑自己的能力。
[00:08:56.000 --> 00:09:00.000]  當你仔細地去看《釋詩紀》第六章的時候,
[00:09:00.000 --> 00:09:05.000]  上帝的使者一出現在基墊面前就告訴他什麼呢?
[00:09:05.000 --> 00:09:09.000]  大能的勇士也要懷疑與你同在。
[00:09:09.000 --> 00:09:11.000]  大能的勇士也要懷疑與你同在。
[00:09:11.000 --> 00:09:13.000]  然後上帝就叫他,
[00:09:13.000 --> 00:09:18.000]  你必去把米店人打敗。
[00:09:18.000 --> 00:09:20.000]  但是基墊說什麼呢?
[00:09:20.000 --> 00:09:23.000]  基墊他的回答是在六章十五節,
[00:09:23.000 --> 00:09:28.000]  主啊,我有何能拯救以色列人呢?
[00:09:28.000 --> 00:09:30.000]  這個像不像摩西啊?
[00:09:30.000 --> 00:09:32.000]  很像摩西對不對?
[00:09:32.000 --> 00:09:34.000]  摩西,當耶和華叫他,
[00:09:34.000 --> 00:09:39.000]  你去把我的子民從法老的手中救出來,
[00:09:39.000 --> 00:09:42.000]  告訴法老,上帝這麼說,
[00:09:42.000 --> 00:09:45.000]  我的子民要去曠野侍奉我。
[00:09:45.000 --> 00:09:49.000]  摩西其中一個問題問上帝的是什麼呢?
[00:09:49.000 --> 00:09:51.000]  我是誰?
[00:09:51.000 --> 00:09:52.000]  我是誰?
[00:09:52.000 --> 00:09:54.000]  懷疑自己的能力。
[00:09:54.000 --> 00:09:57.000]  基墊在這裡,他也懷疑自己的能力。
[00:09:57.000 --> 00:10:02.000]  他還說,我是我的民族中最小的,最微小的那個。
[00:10:02.000 --> 00:10:04.000]  我有什麼能力呢?
[00:10:04.000 --> 00:10:06.000]  親愛的弟兄姊妹,
[00:10:06.000 --> 00:10:09.000]  我們基督教很強調什麼呢?
[00:10:09.000 --> 00:10:11.000]  謙卑的品格啊。
[00:10:11.000 --> 00:10:15.000]  所以我們常常都很刻意地要謙卑自己。
[00:10:15.000 --> 00:10:17.000]  但是你知不知道呢,
[00:10:17.000 --> 00:10:21.000]  這裡有一樣東西不是合乎聖經的謙卑。
[00:10:21.000 --> 00:10:23.000]  那種謙卑就是什麼呢?
[00:10:23.000 --> 00:10:27.000]  那種謙卑就是把自己的所謂的謙卑,
[00:10:27.000 --> 00:10:31.000]  其實是把它放高過於上帝的旨意,
[00:10:31.000 --> 00:10:35.000]  上帝的命令,上帝要我們做的事情。
[00:10:35.000 --> 00:10:38.000]  我們以謙卑作為一個裝飾,
[00:10:38.000 --> 00:10:43.000]  其實我們不敢相信上帝要我們做,
[00:10:43.000 --> 00:10:46.000]  而且上帝能夠做得到。
[00:10:46.000 --> 00:10:48.000]  上帝能不能夠做得到呢?
[00:10:48.000 --> 00:10:54.000]  其實是在乎我們相不相信上帝會不會跟我們一起去,
[00:10:54.000 --> 00:10:56.000]  上帝會不會跟我們一起同在。
[00:10:56.000 --> 00:10:58.000]  所以追根究底,
[00:10:58.000 --> 00:11:05.000]  還是上帝真的會不會時時刻刻與我們同在的問題在那裡。
[00:11:05.000 --> 00:11:08.000]  很多人他都會這樣回答一個問題說,
[00:11:08.000 --> 00:11:10.000]  我不是不敢做,
[00:11:10.000 --> 00:11:13.000]  我只要清楚上帝是上帝的旨意,我就做。
[00:11:13.000 --> 00:11:15.000]  背後的意思是什麼呢?
[00:11:15.000 --> 00:11:18.000]  背後意思就是,只要神與我同在,我就敢。
[00:11:18.000 --> 00:11:20.000]  但是我不知道,
[00:11:20.000 --> 00:11:22.000]  就是那個困惑所在。
[00:11:22.000 --> 00:11:28.000]  所以我們如果認識人性,除了剛才那兩個以外,
[00:11:28.000 --> 00:11:32.000]  就是我們會懷疑神,我們會懷疑自己,
[00:11:32.000 --> 00:11:34.000]  我們還會怎麼樣呢?
[00:11:34.000 --> 00:11:39.000]  我們還會希望得到印證,知道神和我們同在。
[00:11:39.000 --> 00:11:42.000]  我自己就是這樣成長的,我不知道是不是你。
[00:11:42.000 --> 00:11:46.000]  作為一個基督徒,我做了基督徒之後,我的成長也是這樣子的。
[00:11:46.000 --> 00:11:49.000]  在過程中,學習就是什麼呢?
[00:11:49.000 --> 00:11:51.000]  要看看上帝有沒有印證,
[00:11:51.000 --> 00:11:56.000]  有印證的話就比較有把握,對不對?
[00:11:56.000 --> 00:11:59.000]  所以就常常要尋求有沒有印證。
[00:11:59.000 --> 00:12:02.000]  我不知道你的信仰是不是這樣,
[00:12:02.000 --> 00:12:05.000]  也是在重大的事情,要不要移民,
[00:12:05.000 --> 00:12:07.000]  要不要繼續留在香港,
[00:12:07.000 --> 00:12:09.000]  孩子要讀哪一間學校,
[00:12:09.000 --> 00:12:13.000]  然後要找,也要找印證,這個印證那個印證。
[00:12:13.000 --> 00:12:16.000]  我不是說找印證有問題,
[00:12:16.000 --> 00:12:19.000]  我請你耐心的聽我講下去,
[00:12:19.000 --> 00:12:24.000]  到底求印證跟明白上帝的同在有什麼關係。
[00:12:24.000 --> 00:12:26.000]  當然我們很熟悉的那個例子,
[00:12:26.000 --> 00:12:32.000]  已經剛才講了,就是積澱求上帝讓他看見羊毛又變濕又變乾。
[00:12:32.000 --> 00:12:36.000]  真的很麻煩,積澱,要變濕又變乾,
[00:12:36.000 --> 00:12:39.000]  反正他就是要求到那個印證,
[00:12:39.000 --> 00:12:42.000]  以為上帝是魔術師。
[00:12:42.000 --> 00:12:46.000]  在這裡,我想先簡單的總結一下,
[00:12:46.000 --> 00:12:49.000]  我們對自己人性的自我認識,
[00:12:49.000 --> 00:12:52.000]  知己知彼,百戰百勝。
[00:12:52.000 --> 00:12:56.000]  讓我們先看看自己的生命,其實有哪些弱點,
[00:12:56.000 --> 00:12:58.000]  魔鬼是可以使用的。
[00:12:58.000 --> 00:13:04.000]  首先,我們必須承認,我們有時候會懷疑神的。
[00:13:04.000 --> 00:13:07.000]  第二,我們有時候會懷疑自己的能力,
[00:13:07.000 --> 00:13:10.000]  我們甚至用我很謙卑,我很謙卑,
[00:13:10.000 --> 00:13:14.000]  這樣子來掩飾,我們其實不敢順服。
[00:13:14.000 --> 00:13:20.000]  但是我們會希望得到印證,知道神和我們同在。
[00:13:20.000 --> 00:13:22.000]  這是一部分。
[00:13:22.000 --> 00:13:26.000]  我們看第二部分,就是關於神。
[00:13:26.000 --> 00:13:32.000]  剛才我們認識了自己,關於神和我們同在的一個重要的前設,
[00:13:32.000 --> 00:13:34.000]  就是更立體的認識人性。
[00:13:34.000 --> 00:13:40.000]  現在我們嘗試更立體的認識上帝,特別是從這章的經文。
[00:13:40.000 --> 00:13:48.000]  這裡我們看見上帝,祂是常常用應許,promise,
[00:13:48.000 --> 00:13:54.000]  用應許的方式來告訴我們,我與你同在。
[00:13:54.000 --> 00:14:00.000]  祂出現的時候,讓積澱聽到的那句話就是,
[00:14:00.000 --> 00:14:03.000]  耶和華與你同在,六章十二節。
[00:14:03.000 --> 00:14:08.000]  後來祂叫積澱去打米店人,也是說,你一定會打勝的,
[00:14:08.000 --> 00:14:10.000]  因為我與你同在。
[00:14:10.000 --> 00:14:15.000]  又是用什麼呢?用應許。
[00:14:15.000 --> 00:14:19.000]  不管你喜不喜歡都好,我們發現從舊約到新約,
[00:14:19.000 --> 00:14:24.000]  這是一個上帝很主要跟我們人溝通的方式。
[00:14:24.000 --> 00:14:32.000]  祂把應許給我們,看我們願不願意相信祂的應許。
[00:14:32.000 --> 00:14:35.000]  那球就拋到我們自己身上了。
[00:14:35.000 --> 00:14:39.000]  我們要想,這是誰的應許?
[00:14:39.000 --> 00:14:42.000]  這個給應許的可不可靠?
[00:14:42.000 --> 00:14:45.000]  我們對他的認識到底怎樣?
[00:14:45.000 --> 00:14:50.000]  這個變成我們要思考我們對上帝的信任。
[00:14:50.000 --> 00:14:54.000]  所以這個問題看似一個很簡單的問題,上帝就給應許,
[00:14:54.000 --> 00:15:02.000]  但是其實是關心到你的內心深處,你對上帝有沒有信心?
[00:15:02.000 --> 00:15:05.000]  你說你做基督徒這麼多年了,
[00:15:05.000 --> 00:15:12.000]  但是你在那些最關鍵的事情上面,你是怎麼做決定的呢?
[00:15:12.000 --> 00:15:18.000]  你就是相信,神啊,我已經衡量了這件事情的好處、壞處,
[00:15:18.000 --> 00:15:24.000]  但是最終我要抓住的是你的應許。
[00:15:24.000 --> 00:15:27.000]  我是憑著你的應許來做這個決定。
[00:15:27.000 --> 00:15:30.000]  這是你的信仰嗎?弟兄姐妹。
[00:15:30.000 --> 00:15:32.000]  你的信仰是這樣的嗎?
[00:15:32.000 --> 00:15:37.000]  還是每件事情你都常常能夠有很強的口號說,
[00:15:37.000 --> 00:15:39.000]  我們要相信神,我們要相信神。
[00:15:39.000 --> 00:15:43.000]  可是來到做決定的時候,還是回去,
[00:15:43.000 --> 00:15:48.000]  回去一般人不需要信仰的都是用好處、壞處衡量了之後,
[00:15:48.000 --> 00:15:52.000]  就做個決定了。千萬不要誤會,
[00:15:52.000 --> 00:15:56.000]  我從來沒有說這樣一個做決定的方式不好,
[00:15:56.000 --> 00:16:00.000]  因為理性也是上帝給我們的,經驗也是上帝給我們的。
[00:16:00.000 --> 00:16:03.000]  我們靠著理性,靠著智慧,靠著經驗,
[00:16:03.000 --> 00:16:05.000]  靠著跟不同的人商量不同的意見,
[00:16:05.000 --> 00:16:08.000]  我們也要衡量好處、壞處,
[00:16:08.000 --> 00:16:12.000]  因為這才是我們善用我們理性的一個好管家。
[00:16:12.000 --> 00:16:19.000]  但是,有沒有一個地方是需要你就是相信上帝,
[00:16:19.000 --> 00:16:21.000]  你就是信祂。
[00:16:21.000 --> 00:16:25.000]  要不然的話,世界上有沒有那麼多的宣教士
[00:16:25.000 --> 00:16:27.000]  去到那些沒有人要去的地方,
[00:16:27.000 --> 00:16:30.000]  把神的福音傳給他人呢?
[00:16:30.000 --> 00:16:34.000]  基本上他們就是帶著上帝的應許出去的。
[00:16:34.000 --> 00:16:41.000]  另外,我們看到神,祂是除了給應許,
[00:16:41.000 --> 00:16:51.000]  祂是願意證明是祂和我們同在。
[00:16:51.000 --> 00:16:53.000]  這裡你看到六章17節,
[00:16:53.000 --> 00:17:01.000]  基澱他要求一個證據來證明跟他說話的是主。
[00:17:01.000 --> 00:17:04.000]  這裡是講什麼呢?身份。
[00:17:04.000 --> 00:17:07.000]  是你嗎?上帝是你嗎?
[00:17:07.000 --> 00:17:12.000]  我要知道是你,只要知道是你就沒事了。
[00:17:12.000 --> 00:17:17.000]  所以這裡他要求上帝告訴他是上帝。
[00:17:17.000 --> 00:17:19.000]  上帝知道了這件事情,
[00:17:19.000 --> 00:17:21.000]  他說好,我證明給你看。
[00:17:21.000 --> 00:17:25.000]  他說你準備好禮物,我在這邊等你。
[00:17:25.000 --> 00:17:30.000]  他把那些祭物,肉,無教餅準備好了,
[00:17:30.000 --> 00:17:36.000]  上帝自己使他起火,燒盡了那些肉和無教餅,
[00:17:36.000 --> 00:17:39.000]  然後耶和華的使者就不見了。
[00:17:39.000 --> 00:17:44.000]  基澱馬上知道這肯定是上帝,肯定是上帝了。
[00:17:44.000 --> 00:17:49.000]  上帝是很願意讓我們知道祂的身份的。
[00:17:49.000 --> 00:17:51.000]  我不知道你信了耶穌沒有,
[00:17:51.000 --> 00:17:56.000]  如果你還沒有信耶穌,你可以向上帝求神,
[00:17:56.000 --> 00:17:59.000]  如果你是神,你證明給我看。
[00:17:59.000 --> 00:18:01.000]  你證明讓我知道你就是上帝。
[00:18:01.000 --> 00:18:05.000]  上帝很喜歡聽到這樣的禱告,這樣的渴求,
[00:18:05.000 --> 00:18:07.000]  只要你是真心誠意的,你向上帝說,
[00:18:07.000 --> 00:18:09.000]  你讓我知道你就是耶和華,
[00:18:09.000 --> 00:18:11.000]  你讓我知道你就是真神。
[00:18:11.000 --> 00:18:15.000]  上帝非常非常樂意這樣告訴我們,
[00:18:15.000 --> 00:18:17.000]  這個方式與我們同在。
[00:18:17.000 --> 00:18:24.000]  第三,就是上帝願意按著人的軟弱,
[00:18:24.000 --> 00:18:26.000]  請你留意我用軟弱這個字,
[00:18:26.000 --> 00:18:30.000]  軟弱這個字印證祂和我們同在。
[00:18:30.000 --> 00:18:36.000]  剛才我們講了,大家已經聽了很熟悉的羊毛的例子。
[00:18:36.000 --> 00:18:40.000]  請你留意一個細節,在6章39節,
[00:18:40.000 --> 00:18:42.000]  就是那個黃色的字,
[00:18:42.000 --> 00:18:44.000]  基顛他說什麼呢?
[00:18:44.000 --> 00:18:48.000]  他跟上帝說,你不要生氣啊,
[00:18:48.000 --> 00:18:51.000]  你不要生氣,求你不要向我發怒。
[00:18:51.000 --> 00:18:53.000]  為什麼他會這樣想呢?
[00:18:53.000 --> 00:18:57.000]  因為他都知道,真的是太離譜了。
[00:18:57.000 --> 00:19:01.000]  前面已經幾次了,證明給他看他是誰啊。
[00:19:01.000 --> 00:19:03.000]  前面已經告訴他,我是不是耶和華,
[00:19:03.000 --> 00:19:05.000]  然後我會與你同在,
[00:19:05.000 --> 00:19:08.000]  然後又把那些肉,那些無教餅都燒盡了,
[00:19:08.000 --> 00:19:10.000]  然後他已經知道他是誰了,
[00:19:10.000 --> 00:19:13.000]  他還叫他把那個羊毛變給他看,
[00:19:13.000 --> 00:19:15.000]  變了一次,還不夠,還要再變。
[00:19:15.000 --> 00:19:18.000]  所以他自己也是有點理虧跟心虛了,
[00:19:18.000 --> 00:19:22.000]  他就說,神啊,求你不要向我發怒啊。
[00:19:22.000 --> 00:19:29.000]  但是,上帝還是願意按著人的軟弱,
[00:19:29.000 --> 00:19:35.000]  按著人的軟弱來印證祂和我們同在。
[00:19:35.000 --> 00:19:39.000]  因為上帝要拯救他的子民,
[00:19:39.000 --> 00:19:41.000]  他已經聽到他的子民的痛苦了,
[00:19:41.000 --> 00:19:44.000]  他已經聽到他的子民的哀求了。
[00:19:44.000 --> 00:19:48.000]  縱然施施不完美,上帝還是因著他的子民,
[00:19:48.000 --> 00:19:54.000]  因著他的信實,會印證他與人同在。
[00:19:54.000 --> 00:19:57.000]  所以這裡我們也做個小總結啊。
[00:19:57.000 --> 00:19:59.000]  剛才我們看到人了,
[00:19:59.000 --> 00:20:02.000]  現在我們立體一點的看看上帝。
[00:20:02.000 --> 00:20:05.000]  所以我們剛才說了,上帝呢,
[00:20:05.000 --> 00:20:10.000]  他給我們與我們同在的應許,
[00:20:10.000 --> 00:20:16.000]  他給應許。我不知道你最相信的人的應許是誰啊。
[00:20:16.000 --> 00:20:19.000]  可能是你先生,可能是你妻子,
[00:20:19.000 --> 00:20:21.000]  他說了就會做了啊。
[00:20:21.000 --> 00:20:25.000]  不過我邀請你去鼓勵,鼓勵你去做一件事情啊。
[00:20:25.000 --> 00:20:27.000]  只要是上帝的應許,我鼓勵你,
[00:20:27.000 --> 00:20:31.000]  超過100%的接受是上帝的應許。
[00:20:31.000 --> 00:20:33.000]  這是上帝的應許。
[00:20:33.000 --> 00:20:37.000]  第二,上帝是願意按著人的軟弱,
[00:20:37.000 --> 00:20:40.000]  印證他和我們同在。
[00:20:40.000 --> 00:20:45.000]  然後上帝是願意證明他的身分與我們同在。
[00:20:45.000 --> 00:20:49.000]  好,在這裡我請大家非常非常留意,
[00:20:49.000 --> 00:20:51.000]  我接下來要跟大家說的了。
[00:20:51.000 --> 00:20:56.000]  請你注意啊,積澱後來的失敗。
[00:20:56.000 --> 00:20:59.000]  積澱的後來的失敗啊。
[00:20:59.000 --> 00:21:03.000]  那麼,大家如果知道積澱的故事,
[00:21:03.000 --> 00:21:09.000]  他是從第六章,四十記的第六章去到第八章,六七八。
[00:21:09.000 --> 00:21:13.000]  他在過程中經歷上帝很多給他的勝利。
[00:21:13.000 --> 00:21:17.000]  他去到哪裡就召集了那些以色列人來跟隨他。
[00:21:17.000 --> 00:21:20.000]  他三百個人的勇士就能夠打敗,
[00:21:20.000 --> 00:21:25.000]  使到敵人都混亂了,自相殘殺逃跑了。
[00:21:25.000 --> 00:21:28.000]  他還打敗了很多很多不同的,不斷的,
[00:21:28.000 --> 00:21:37.000]  而且還能夠給以色列四十年的國中的平安。
[00:21:37.000 --> 00:21:39.000]  可是積澱後來失敗了。
[00:21:39.000 --> 00:21:45.000]  平安之後,他竟然去叫那些敵人,
[00:21:45.000 --> 00:21:51.000]  把他們的耳環,金的耳環全部給他。
[00:21:51.000 --> 00:21:54.000]  他們就開了一個袋子,收集了一大堆金的耳環。
[00:21:54.000 --> 00:21:59.000]  結果就建了一個金的以弗德。
[00:21:59.000 --> 00:22:00.000]  什麼是以弗德呢?
[00:22:00.000 --> 00:22:04.000]  大家都知道,以弗德就是祭司的聖衣的一部分,
