
[00:00:00.000 --> 00:00:04.000]  (主持人: 各位弟兄姊妹早安)
[00:01:18.600 --> 00:01:20.000]  迷惑許多人
[00:01:20.000 --> 00:01:22.200]  這個假先知所說的
[00:01:22.200 --> 00:01:23.200]  耶穌所提的
[00:01:23.200 --> 00:01:25.800]  就是那一群假裝是屬神的人
[00:01:25.800 --> 00:01:28.200]  他們在外表看來很善良
[00:01:28.200 --> 00:01:29.800]  他們的教導好像也不錯
[00:01:29.800 --> 00:01:30.800]  很吸引人
[00:01:30.800 --> 00:01:32.800]  但他們的內心是敗壞的
[00:01:32.800 --> 00:01:35.400]  目的是迷惑人的心
[00:01:35.400 --> 00:01:37.400]  引導這些屬神
[00:01:37.400 --> 00:01:38.800]  這些相信耶穌的人
[00:01:38.800 --> 00:01:41.200]  離開福音的真正異議
[00:01:41.200 --> 00:01:42.400]  偏離真道
[00:01:42.400 --> 00:01:45.000]  以至至終掉落撒旦的網絡
[00:01:45.000 --> 00:01:47.800]  主耶穌這個預言
[00:01:47.800 --> 00:01:50.800]  很快我們看到在教會就已經出現了
[00:01:50.800 --> 00:01:52.400]  原來真的很快
[00:01:52.400 --> 00:01:54.400]  沒多久這些假先知就出現了
[00:01:55.000 --> 00:01:57.800]  在史實時代有兩個很著名的異端
[00:01:57.800 --> 00:01:59.200]  在教會歷史當中
[00:01:59.200 --> 00:02:01.200]  第一個稱為幻影說
[00:02:01.200 --> 00:02:04.000]  第二個被稱為克林托派
[00:02:04.000 --> 00:02:06.400]  幻影說的問題在哪裡呢?
[00:02:06.400 --> 00:02:09.000]  幻影說這個希臘文的字根
[00:02:09.000 --> 00:02:11.400]  意思就是看來很像的意思
[00:02:11.400 --> 00:02:15.200]  這個異端的錯誤是什麼呢?
[00:02:15.200 --> 00:02:16.000]  他們說
[00:02:16.000 --> 00:02:19.800]  耶穌看來很像是一個人
[00:02:19.800 --> 00:02:21.200]  不過實際上
[00:02:21.200 --> 00:02:23.400]  祂並沒有在這個世界出現過
[00:02:23.400 --> 00:02:24.600]  為什麼這樣說呢?
[00:02:24.600 --> 00:02:28.200]  因為他們認為上帝神是非物質的
[00:02:28.200 --> 00:02:30.600]  祂不可能變成人一樣
[00:02:30.600 --> 00:02:31.800]  成為物質化
[00:02:31.800 --> 00:02:33.600]  所以道成肉身
[00:02:33.600 --> 00:02:35.400]  根本是不可能發生的事情
[00:02:35.400 --> 00:02:37.000]  因此
[00:02:37.000 --> 00:02:40.200]  所有人在地上看到耶穌
[00:02:40.200 --> 00:02:43.000]  耶穌的肉身只不過是幻影
[00:02:43.000 --> 00:02:45.200]  是神給人一個錯覺
[00:02:45.200 --> 00:02:47.600]  以為有一個這樣的人存在
[00:02:47.600 --> 00:02:49.600]  然後透過幻象
[00:02:49.600 --> 00:02:53.200]  將福音、將神的道理向人表述
[00:02:53.200 --> 00:02:54.200]  祂不是一個實體
[00:02:54.800 --> 00:02:57.000]  更加不可能有同類懷孕
[00:02:57.000 --> 00:02:59.600]  因為就算是同類也好
[00:02:59.600 --> 00:03:00.800]  因為祂是物質
[00:03:00.800 --> 00:03:03.600]  如果神透過同類才生到這個世界
[00:03:03.600 --> 00:03:05.400]  這個同類身上的物質
[00:03:05.400 --> 00:03:08.400]  同樣會遺傳在這個嬰孩的身上
[00:03:08.400 --> 00:03:09.400]  因此
[00:03:09.400 --> 00:03:12.200]  對於不變和超越物質的上帝來說
[00:03:12.200 --> 00:03:13.400]  同樣是不可行的
[00:03:13.400 --> 00:03:14.600]  簡單來說
[00:03:14.600 --> 00:03:16.200]  沒有耶穌存在過
[00:03:16.200 --> 00:03:17.400]  是一個幻影
[00:03:17.400 --> 00:03:18.600]  神就透過這個方法
[00:03:18.600 --> 00:03:21.600]  讓人認知神覺是什麼
[00:03:22.400 --> 00:03:24.400]  而另一個異端
[00:03:24.400 --> 00:03:26.600]  主要攻擊耶穌基督的神聖
[00:03:26.600 --> 00:03:29.000]  他認為沒有超自然的誕生
[00:03:29.000 --> 00:03:30.000]  也沒有復活
[00:03:30.000 --> 00:03:31.400]  這個異端認為
[00:03:31.400 --> 00:03:33.000]  耶穌其實是一個普通的猶太人
[00:03:33.000 --> 00:03:34.200]  不過他很敬虔
[00:03:34.200 --> 00:03:35.800]  在他受洗的時候
[00:03:35.800 --> 00:03:37.800]  神就揀選了他
[00:03:37.800 --> 00:03:40.200]  成為將福音
[00:03:40.200 --> 00:03:44.200]  將神要救贖這個世人的信息傳遞下來
[00:03:44.200 --> 00:03:46.400]  所以耶穌當他受洗的時候
[00:03:46.400 --> 00:03:47.600]  神揀選了他
[00:03:47.600 --> 00:03:49.400]  聖靈降臨在他身上
[00:03:49.400 --> 00:03:52.400]  以至耶穌有三年多的時間
[00:03:52.400 --> 00:03:54.400]  傳道行神蹟
[00:03:54.400 --> 00:03:56.800]  但在釘十字架的時候
[00:03:56.800 --> 00:04:00.200]  神聖的神不會被釘死在十字架上
[00:04:00.200 --> 00:04:02.800]  因此當要釘十字架的時候
[00:04:02.800 --> 00:04:05.800]  神聖已經離開了普通人耶穌
[00:04:05.800 --> 00:04:09.000]  所以只有耶穌釘死在十字架上
[00:04:09.000 --> 00:04:11.200]  既然是普通人釘死在十字架上
[00:04:11.200 --> 00:04:12.800]  所以沒有復活這件事情
[00:04:12.800 --> 00:04:14.400]  因此兩個異端
[00:04:14.400 --> 00:04:17.400]  一個認為神的兒子耶穌是一個幻影
[00:04:17.600 --> 00:04:19.400]  根本沒有存在過在這個世界
[00:04:19.400 --> 00:04:22.600]  而另一個認為耶穌根本不是神
[00:04:22.600 --> 00:04:26.400]  只是神在某個時刻臨到他身上
[00:04:26.400 --> 00:04:27.600]  使用了他
[00:04:27.600 --> 00:04:30.200]  在耶穌要釘十字架之前
[00:04:30.200 --> 00:04:31.600]  神聖就離開了
[00:04:31.600 --> 00:04:34.800]  所以甚至在《詩》中的比德書信
[00:04:34.800 --> 00:04:37.400]  他也曾經這樣告誡當時的信徒
[00:04:37.400 --> 00:04:39.800]  在比德後書第二章第一節
[00:04:39.800 --> 00:04:41.000]  比德是這樣說的
[00:04:41.000 --> 00:04:44.000]  「從前有民間有假先知起來
[00:04:44.200 --> 00:04:48.000]  同樣將來在你們中間也會有假教師
[00:04:48.000 --> 00:04:51.200]  偷偷地引進使人滅亡的異端
[00:04:51.200 --> 00:04:54.000]  他們甚至不認賣他們的主人
[00:04:54.000 --> 00:04:56.200]  自取迅速滅亡」
[00:04:56.200 --> 00:04:58.800]  這是假先知可怕的地方
[00:04:58.800 --> 00:05:01.000]  他們假裝是屬神的人
[00:05:01.000 --> 00:05:03.800]  但目的是將人引入滅亡的裡面
[00:05:03.800 --> 00:05:07.600]  所以今天我們繼續看《讓一書》的時候
[00:05:07.600 --> 00:05:10.000]  我們今天會看第四章一到二十一節
[00:05:10.000 --> 00:05:12.400]  在四章的一到六節
[00:05:13.000 --> 00:05:15.000]  我們看到很有趣的
[00:05:15.000 --> 00:05:17.400]  師父約翰之前一直說愛
[00:05:17.400 --> 00:05:18.400]  但來到這個時候
[00:05:18.400 --> 00:05:20.000]  突然間他用了一段經文
[00:05:20.000 --> 00:05:22.800]  提醒當時的門徒
[00:05:22.800 --> 00:05:25.000]  要小心假先知的出現
[00:05:25.000 --> 00:05:27.000]  可能是他寫到這裡
[00:05:27.000 --> 00:05:28.800]  他想起當時教會裡面
[00:05:28.800 --> 00:05:31.000]  在屬靈的群體當中有這群人
[00:05:31.000 --> 00:05:35.200]  於是他就向當時的門徒提出警示
[00:05:35.200 --> 00:05:37.800]  由於耶穌覺得在小時候
[00:05:37.800 --> 00:05:40.200]  所提到的假先知已經在教會裡面出現
[00:05:40.200 --> 00:05:42.400]  這個假先知是屬於撒旦的
[00:05:42.400 --> 00:05:46.000]  目的就是披著羊皮的狼
[00:05:46.000 --> 00:05:48.400]  要傷害耶穌基督所賣屬的羊
[00:05:48.400 --> 00:05:50.600]  於是師父約翰就在
[00:05:50.600 --> 00:05:54.000]  《約翰一書》第四章第三節的下半節這樣說
[00:05:54.000 --> 00:05:56.000]  「跨那一滴基督者的靈
[00:05:56.000 --> 00:05:58.400]  你們從前聽見他要來
[00:05:58.400 --> 00:06:01.200]  現在他已經在世上了」
[00:06:01.200 --> 00:06:04.400]  然後在《約翰一書》第四章第一節就說
[00:06:04.400 --> 00:06:08.000]  「因為有許多假先知已經來到世上」
[00:06:08.000 --> 00:06:12.200]  即是說師父約翰很想給初代教會的信徒
[00:06:12.400 --> 00:06:15.800]  知道其實有許多假先知
[00:06:15.800 --> 00:06:19.400]  很想將一些錯誤的道理告訴他們
[00:06:19.400 --> 00:06:22.000]  鼓勵引誘他們來接受
[00:06:22.000 --> 00:06:26.400]  以至他們結果離開了基督道理的純正
[00:06:26.400 --> 00:06:30.600]  我們知道在使徒的時代
[00:06:30.600 --> 00:06:32.400]  有不少遊行報導者
[00:06:32.400 --> 00:06:36.000]  就說有許多不同的信徒主的人
[00:06:36.000 --> 00:06:39.600]  這些宣教士他們會去到不同的地方
[00:06:39.600 --> 00:06:41.200]  宣講神的福音
[00:06:41.800 --> 00:06:43.600]  按照約翰在這裡的提示
[00:06:43.600 --> 00:06:46.600]  他說這些報導者當中有可能
[00:06:46.600 --> 00:06:47.800]  他沒有說全部都是
[00:06:47.800 --> 00:06:50.200]  他說有可能是有假先知的
[00:06:50.200 --> 00:06:54.200]  他們傳講的和使徒不一樣的真理
[00:06:54.200 --> 00:06:55.400]  欺騙信徒
[00:06:55.400 --> 00:06:57.800]  他說因此為了幫助信徒
[00:06:57.800 --> 00:07:00.200]  能夠辨認出這些假先知
[00:07:00.200 --> 00:07:03.200]  不受他們假教訓的影響
[00:07:03.200 --> 00:07:06.800]  師父約翰在《約翰一書》四章一到六節
[00:07:06.800 --> 00:07:09.800]  對他所牧養的這群門徒
[00:07:10.000 --> 00:07:12.200]  來作出教導和提醒
[00:07:12.200 --> 00:07:14.000]  約翰首先指出
[00:07:14.000 --> 00:07:16.800]  他說對於那些遊行報導者的教導
[00:07:16.800 --> 00:07:18.000]  不要盡信
[00:07:18.000 --> 00:07:22.000]  提醒別人不要任何人來到也好
[00:07:22.000 --> 00:07:23.000]  任何人去到你的教會
[00:07:23.000 --> 00:07:24.200]  因為我們知道當時的教會
[00:07:24.200 --> 00:07:26.600]  都是一些家庭裡面很細小的
[00:07:26.600 --> 00:07:28.000]  他說任何人來到
[00:07:28.000 --> 00:07:29.600]  你在這裡講道教導的時候
[00:07:29.600 --> 00:07:31.600]  不要太快接受他所說的話
[00:07:31.600 --> 00:07:35.400]  要對這些人的信仰作出測驗
[00:07:35.400 --> 00:07:39.400]  師父約翰提醒當時的信徒
[00:07:40.000 --> 00:07:41.000]  他說作為一個熟齡的群體
[00:07:41.000 --> 00:07:44.400]  留意約翰在這裡不是叫我們個別做這個測驗
[00:07:44.400 --> 00:07:46.600]  而是作為一個群體作為教會
[00:07:46.600 --> 00:07:48.400]  雖然很細小在家庭裡面
[00:07:48.400 --> 00:07:52.400]  但整體地要對這些遊行報導者有一個測驗
[00:07:52.400 --> 00:07:55.800]  就是對他們不認識的報導者的教訓
[00:07:55.800 --> 00:07:58.200]  來作出一個檢查
[00:07:58.200 --> 00:08:00.600]  而檢查的重點
[00:08:00.600 --> 00:08:01.800]  測驗的重點
[00:08:01.800 --> 00:08:05.200]  就是那些報導者所宣講的內容
[00:08:05.200 --> 00:08:07.400]  或者在跟他傾談當中
[00:08:07.400 --> 00:08:09.000]  他的信仰的時候
[00:08:09.200 --> 00:08:10.800]  在《約翰一書》第四章第二節
[00:08:10.800 --> 00:08:16.000]  這些人是否宣認耶穌基督是成了肉身而來的
[00:08:16.000 --> 00:08:18.600]  要測驗
[00:08:18.600 --> 00:08:22.400]  是指這些人的教訓要反覆地去試驗
[00:08:22.400 --> 00:08:25.000]  對的就接受他們
[00:08:25.000 --> 00:08:26.200]  祝福他們
[00:08:26.200 --> 00:08:29.200]  不對的就要棄絕這些人的教訓
[00:08:29.200 --> 00:08:34.400]  也不要容許他們繼續有機會在熟齡的群體當中來做教導的工作
[00:08:34.400 --> 00:08:36.800]  可能我們會問為何要反覆試驗呢?
[00:08:36.800 --> 00:08:38.600]  一聽不對就算了
[00:08:39.200 --> 00:08:43.000]  我相信約翰在這裡要對當時的信徒非常小心謹慎
[00:08:43.000 --> 00:08:45.200]  千萬不要太過籠統
[00:08:45.200 --> 00:08:47.800]  只要聽了一些自己可能還沒聽過的教訓
[00:08:47.800 --> 00:08:49.000]  但那些可能是真理
[00:08:49.000 --> 00:08:51.200]  只不過在他們接觸當中還沒接觸到
[00:08:51.200 --> 00:08:54.800]  他說因為這樣就棄絕了那些真正屬基督的報導者
[00:08:54.800 --> 00:08:56.800]  這是一件不好的事情
[00:08:56.800 --> 00:08:59.800]  也傷害了那些心裡面真正純正
[00:08:59.800 --> 00:09:01.200]  盼望基督的道理
[00:09:01.200 --> 00:09:05.000]  來向熟齡的群體宣告、宣講的人
[00:09:05.000 --> 00:09:07.400]  但又不要過於寬鬆
[00:09:07.400 --> 00:09:09.600]  以至讓假先知有機可乘
[00:09:09.600 --> 00:09:13.000]  因為這些假先知的言論不是屬靈的
[00:09:13.000 --> 00:09:14.800]  在聖經裡面告訴我們
[00:09:14.800 --> 00:09:18.400]  他說因為這些假先知的言論不是屬靈的
[00:09:18.400 --> 00:09:19.800]  是屬於這個世界的
[00:09:19.800 --> 00:09:23.000]  所以在很多人聽起來是很容易的
[00:09:23.000 --> 00:09:24.800]  很容易接受、很了解的
[00:09:24.800 --> 00:09:26.200]  很簡單,你想想
[00:09:26.200 --> 00:09:28.400]  耶穌是完全的人
[00:09:28.400 --> 00:09:29.800]  很容易明白的
[00:09:29.800 --> 00:09:32.000]  或者我們說耶穌完全是神
[00:09:32.000 --> 00:09:33.200]  這樣就很明白的
[00:09:33.200 --> 00:09:35.000]  但說真的
[00:09:35.000 --> 00:09:36.600]  就算來到我們現代也好
[00:09:37.600 --> 00:09:39.200]  在我們有限的腦袋裡面
[00:09:39.200 --> 00:09:42.600]  對於耶穌基督又是完全的人
[00:09:42.600 --> 00:09:44.200]  又是完全的神
[00:09:44.200 --> 00:09:46.400]  其實真的很難接受
[00:09:46.400 --> 00:09:47.600]  也很難明白
[00:09:47.600 --> 00:09:53.000]  事實上初期教會對於耶穌基督神人異性
[00:09:53.000 --> 00:09:54.400]  是完全的神
[00:09:54.400 --> 00:09:55.800]  完全的人
[00:09:55.800 --> 00:09:57.600]  都有不斷的辯論
[00:09:57.600 --> 00:10:00.000]  直到四百多年之後
[00:10:00.000 --> 00:10:04.000]  到了公元451年的加克敦大公會議裡面
[00:10:04.000 --> 00:10:06.600]  當時很多教會的領袖走在一起
[00:10:06.600 --> 00:10:09.000]  很想解決這個辯論
[00:10:09.000 --> 00:10:11.200]  就在這個會議當中
[00:10:11.200 --> 00:10:15.000]  當時教會的領袖一起同意確立了
[00:10:15.000 --> 00:10:17.200]  認信耶穌基督是完全的神
[00:10:17.200 --> 00:10:18.600]  也是完全的人
[00:10:18.600 --> 00:10:23.400]  在教會歷史上一直接受和認同
[00:10:23.400 --> 00:10:26.400]  也是今天在我們信仰當中接受和認同的
[00:10:26.400 --> 00:10:30.000]  就是神的神性和人性是互相有關聯的
[00:10:30.000 --> 00:10:32.000]  他用了一個字眼
[00:10:32.000 --> 00:10:34.000]  既不相混也不可分
[00:10:34.000 --> 00:10:35.400]  就是不是混亂了
[00:10:35.400 --> 00:10:36.800]  但也不是分開的
[00:10:36.800 --> 00:10:39.000]  因此我們也會發現
[00:10:39.000 --> 00:10:40.400]  就算是現代的異端
[00:10:40.400 --> 00:10:44.000]  其實很多仍然都是耶穌基督的人性
[00:10:44.000 --> 00:10:46.600]  和神性上出現了錯誤
[00:10:46.600 --> 00:10:49.200]  我們最熟悉的耶和華見證人
[00:10:49.200 --> 00:10:51.800]  他們認為耶穌是被造的
[00:10:51.800 --> 00:10:53.400]  是次等的神
[00:10:53.400 --> 00:10:55.200]  不是自有永有的
[00:10:55.200 --> 00:10:57.800]  而為了符合他們的傳播
[00:10:57.800 --> 00:10:59.200]  所以如果我們有機會
[00:10:59.200 --> 00:11:01.200]  看耶和華見證人的聖經
[00:11:01.200 --> 00:11:02.400]  叫做《新世界譯本》
[00:11:02.400 --> 00:11:04.200]  我們看到他在翻譯的時候
[00:11:04.200 --> 00:11:06.600]  改變了裡面一些經文的意義
[00:11:06.600 --> 00:11:09.800]  而另一個我們很熟悉的摩門教
[00:11:09.800 --> 00:11:12.400]  或者我們認識他另外一個字眼
[00:11:12.400 --> 00:11:15.200]  就是耶穌基督後期聖徒教會
[00:11:15.200 --> 00:11:17.800]  在表面上如果你和他聊天
[00:11:17.800 --> 00:11:20.600]  很多時候你也會看到他和你聊天
[00:11:20.600 --> 00:11:22.200]  希望將方傳給你
[00:11:22.200 --> 00:11:23.800]  你和他聊天的時候
[00:11:23.800 --> 00:11:25.600]  如果你問他是不是相信三文一體
[00:11:25.600 --> 00:11:26.200]  他說是的
[00:11:26.200 --> 00:11:29.000]  不過如果你繼續和他聊下去
[00:11:29.000 --> 00:11:30.000]  他怎麼看的時候
[00:11:30.000 --> 00:11:32.800]  你就會發覺其實他們是相信三個神
[00:11:32.800 --> 00:11:34.400]  不是三文一體
[00:11:34.400 --> 00:11:37.600]  剛才說了
[00:11:37.600 --> 00:11:41.400]  約翰說我們要測驗那些人
[00:11:41.400 --> 00:11:43.200]  是不是宣講
[00:11:43.200 --> 00:11:46.200]  宣認耶穌基督是道成肉身而來
[00:11:46.200 --> 00:11:50.400]  宣認這個詞有兩個可能的意義
[00:11:50.400 --> 00:11:51.400]  第一
[00:11:51.400 --> 00:11:54.600]  就是公開表達對每個人的效忠
[00:11:54.600 --> 00:11:56.200]  宣認那個人
[00:11:56.200 --> 00:11:58.000]  就說我對這個人來的效忠
[00:11:58.400 --> 00:12:02.000]  第二就是公開承認和某個人有關的事實
[00:12:02.000 --> 00:12:07.600]  所以我們將宣認耶穌基督是道成肉身而來的
[00:12:07.600 --> 00:12:09.200]  按基督教的信仰來說
[00:12:09.200 --> 00:12:11.800]  這些公開的報道家
[00:12:11.800 --> 00:12:15.600]  他們應該是公開地表達對耶穌基督的效忠
[00:12:15.600 --> 00:12:16.800]  以他為神
[00:12:16.800 --> 00:12:18.200]  就是承認這件事
[00:12:18.200 --> 00:12:21.400]  同樣是公開承認耶穌基督是成了肉身
[00:12:21.400 --> 00:12:22.600]  來到這個世界上
[00:12:22.600 --> 00:12:24.200]  以他既然是神
[00:12:24.200 --> 00:12:25.400]  也是為人
[00:12:25.400 --> 00:12:27.200]  最後很簡單地說
[00:12:27.200 --> 00:12:29.000]  如果有人報道來到這裡
[00:12:29.000 --> 00:12:31.800]  他承認耶穌既是神又是人
[00:12:31.800 --> 00:12:34.000]  是道成肉身來到這個世界上的時候
[00:12:34.000 --> 00:12:36.600]  他們就真的相信耶穌基督的人
[00:12:36.600 --> 00:12:39.000]  這個宣認的意義
[00:12:39.000 --> 00:12:41.600]  很明顯是針對當時的幻影派
[00:12:41.600 --> 00:12:43.400]  和克林陀派的謬論
[00:12:43.400 --> 00:12:47.200]  而這裡以宣認作為測驗的工具
[00:12:47.200 --> 00:12:50.200]  是因為這是當時初代教會
[00:12:50.200 --> 00:12:52.000]  在基督教信仰群體當中
[00:12:52.000 --> 00:12:55.400]  眾所周知和公認的一個事實
[00:12:55.800 --> 00:12:58.400]  是一個公開和公共的標準
[00:12:58.400 --> 00:13:00.400]  符合這個標準的這個人
[00:13:00.400 --> 00:13:04.200]  才真真正正是一個基督信仰的遊行報道者
[00:13:04.200 --> 00:13:05.800]  否則他就不是
[00:13:05.800 --> 00:13:09.200]  但有史陶若漢提醒我們
[00:13:09.200 --> 00:13:10.800]  他說假先知很狡猾
[00:13:10.800 --> 00:13:12.400]  因為他們來自撒旦
[00:13:12.400 --> 00:13:16.400]  所以承認他們是世界上的屬於
[00:13:16.400 --> 00:13:17.800]  這個字的意思
[00:13:17.800 --> 00:13:20.800]  如果我們參考《約翰福音》十二章和十四章
[00:13:20.800 --> 00:13:23.200]  就會發覺在世界上的
[00:13:23.200 --> 00:13:25.800]  是指他們是這個世界上的王
[00:13:25.800 --> 00:13:27.800]  他們是這個世界上的神
[00:13:27.800 --> 00:13:29.400]  就這樣聽的時候
[00:13:29.400 --> 00:13:30.400]  這個世界上的王
[00:13:30.400 --> 00:13:31.200]  這個世界上的神
[00:13:31.200 --> 00:13:32.400]  好像他們很有能力
[00:13:32.400 --> 00:13:35.200]  而且聖經更加告訴我們
[00:13:35.200 --> 00:13:38.400]  他們是撒旦的說方者之父
[00:13:38.400 --> 00:13:42.200]  因為在哥倫多後書十一章十三到十五節
[00:13:42.200 --> 00:13:43.800]  保羅是這樣說
[00:13:43.800 --> 00:13:46.200]  「刮那樣的人是假仕途
[00:13:46.200 --> 00:13:47.800]  行是詭詐
[00:13:47.800 --> 00:13:49.200]  裝作基督的仕途
[00:13:49.600 --> 00:13:50.600]  這也不足為奇
[00:13:50.600 --> 00:13:53.200]  因為連撒旦也裝作光明的天使
[00:13:53.200 --> 00:13:55.000]  所以他的差役
[00:13:55.000 --> 00:13:56.800]  若裝作公義的差役
[00:13:56.800 --> 00:13:58.200]  也沒有什麼大不了
[00:13:58.200 --> 00:14:00.000]  他們的結局
[00:14:00.000 --> 00:14:02.200]  必然跟他們的行為相符」
[00:14:02.200 --> 00:14:05.400]  保羅提醒我們
[00:14:05.400 --> 00:14:06.800]  撒旦是說方之父
[00:14:06.800 --> 00:14:09.800]  就是用盡方法來誘惑我們
[00:14:09.800 --> 00:14:13.000]  引誘我們用盡我們最喜歡聽的話
[00:14:13.000 --> 00:14:13.800]  只有一個目的
[00:14:13.800 --> 00:14:16.600]  就是將我們引向撒旦的網絡裡面
[00:14:17.600 --> 00:14:20.000]  但是紹約翰很肯定地告訴我們
[00:14:20.000 --> 00:14:22.400]  讓我們不需要懼怕這些假先知
[00:14:22.400 --> 00:14:24.600]  雖然他們是撒旦派來的
[00:14:24.600 --> 00:14:25.800]  但是我們不需要懼怕
[00:14:25.800 --> 00:14:29.200]  因為住在信徒裡面的聖靈
[00:14:29.200 --> 00:14:31.200]  比撒旦有更大的能力
[00:14:31.200 --> 00:14:34.600]  所以在上一書第四章第四節
[00:14:34.600 --> 00:14:36.000]  「再美你們裡面的
[00:14:36.000 --> 00:14:38.800]  比那在世界上的更大」
[00:14:38.800 --> 00:14:41.800]  聖靈會幫助我們
[00:14:41.800 --> 00:14:45.000]  發現假先知錯誤的教訓
[00:14:45.000 --> 00:14:46.600]  和氣絕他們
[00:14:47.600 --> 00:14:49.400]  紹約翰告訴門徒
[00:14:49.400 --> 00:14:52.000]  不要因為這些假先知來自撒旦而懼怕
[00:14:52.000 --> 00:14:53.800]  因為住在我們裡面的聖靈
[00:14:53.800 --> 00:14:57.400]  會幫助我們發現假先知錯誤的教訓
[00:14:57.400 --> 00:14:58.800]  從而氣絕他們
[00:14:58.800 --> 00:15:02.400]  不會被誘惑而掉進撒旦的陷阱裡面
[00:15:02.400 --> 00:15:07.600]  約翰在約翰一書第四章第四節說
[00:15:07.600 --> 00:15:09.000]  「你們是屬神的
[00:15:09.000 --> 00:15:12.600]  並且勝過了假先知」
[00:15:12.600 --> 00:15:15.200]  意思是說
[00:15:15.200 --> 00:15:18.400]  基督的真門徒一定會勝過假先知
[00:15:18.400 --> 00:15:21.200]  一定會發現他們錯誤的教訓
[00:15:21.200 --> 00:15:21.800]  為什麼?
[00:15:21.800 --> 00:15:23.400]  因為我們有神的真理
[00:15:23.400 --> 00:15:24.400]  我們有聖經
[00:15:24.400 --> 00:15:25.400]  我們可以閱讀
[00:15:25.400 --> 00:15:27.200]  可以理解明白神是怎樣的
[00:15:27.200 --> 00:15:28.200]  明白真理說什麼
[00:15:28.200 --> 00:15:30.000]  並且聖靈會常常地
[00:15:30.000 --> 00:15:32.600]  讓我們想起聖經裡面的教導
[00:15:32.600 --> 00:15:35.400]  以至我們能夠有一個標準來衡量
[00:15:35.400 --> 00:15:38.800]  這也是為什麼在歷史上
[00:15:38.800 --> 00:15:41.400]  我們看到很多異端已經被顯明出來
[00:15:41.400 --> 00:15:44.400]  好讓我們不會陷入錯誤的裡面
[00:15:45.400 --> 00:15:47.000]  我記得好幾年前
[00:15:47.000 --> 00:15:49.600]  有一間在香港成立了二十多年
[00:15:49.600 --> 00:15:52.000]  自稱是基督的教會
[00:15:52.000 --> 00:15:54.600]  後來被公開指責為異端
[00:15:54.600 --> 00:15:58.800]  他有一段長時間在香港
[00:15:58.800 --> 00:16:01.600]  很多人覺得他的言訓比較特別
[00:16:01.600 --> 00:16:03.000]  但不覺得是錯誤
[00:16:03.000 --> 00:16:05.000]  但慢慢他的錯誤就出現
[00:16:05.000 --> 00:16:10.000]  終於後來被基督教聯會公開宣告
[00:16:10.000 --> 00:16:11.200]  他是一個異端
[00:16:11.200 --> 00:16:12.800]  做這件事不簡單
[00:16:12.800 --> 00:16:14.600]  要經過很詳細的了解
[00:16:14.600 --> 00:16:16.600]  真的知道他的信仰是錯誤
[00:16:16.600 --> 00:16:19.000]  我認識一位弟兄
[00:16:19.000 --> 00:16:21.200]  當他接觸基督教信仰的時候
[00:16:21.200 --> 00:16:22.800]  他不太認識這個信仰
[00:16:22.800 --> 00:16:26.200]  所以他最先接觸到的就是異端
